Orthogroup	Syak	Syat
OG0001182	Syak.g_01287	Syat.g_01642
OG0001183	Syak.g_01282	Syat.g_01632
OG0001184	Syak.g_01571	Syat.g_02160
OG0001185	Syak.g_01643	Syat.g_02200
OG0001186	Syak.g_01709	Syat.g_02235
OG0001187	Syak.g_01712	Syat.g_02256
OG0001188	Syak.g_01714	Syat.g_02261
OG0001189	Syak.g_01736	Syat.g_02287
OG0001190	Syak.g_01942	Syat.g_02692
OG0001191	Syak.g_01928	Syat.g_02675
OG0001192	Syak.g_01921	Syat.g_02663
OG0001193	Syak.g_01888	Syat.g_02513
OG0001194	Syak.g_01882	Syat.g_02515
OG0001195	Syak.g_01881	Syat.g_02516
OG0001196	Syak.g_01811	Syat.g_02398
OG0001197	Syak.g_01809	Syat.g_02396
OG0001199	Syak.g_02249	Syat.g_01475
OG0001200	Syak.g_02247	Syat.g_01477
OG0001201	Syak.g_02191	Syat.g_01572
OG0001202	Syak.g_02061	Syat.g_02812
OG0001203	Syak.g_02307	Syat.g_01447
OG0001204	Syak.g_01404	Syat.g_01867
OG0001205	Syak.g_01181	Syat.g_01287
OG0001206	Syak.g_01148	Syat.g_03268
OG0001207	Syak.g_02566	Syat.g_03162
OG0001208	Syak.g_02576	Syat.g_03172
OG0001209	Syak.g_02643	Syat.g_03273
OG0001210	Syak.g_02654	Syat.g_00103
OG0001211	Syak.g_02669	Syat.g_00078
OG0001213	Syak.g_00025	Syat.g_03289
OG0001214	Syak.g_00037	Syat.g_00128
OG0001216	Syak.g_00805	Syat.g_00660
OG0001217	Syak.g_00138	Syat.g_02587
OG0001218	Syak.g_01093	Syat.g_01356
OG0001219	Syak.g_00551	Syat.g_00629
OG0001220	Syak.g_00580	Syat.g_01534
OG0001222	Syak.g_00517	Syat.g_00597
OG0001223	Syak.g_00472	Syat.g_00544
OG0001224	Syak.g_00739	Syat.g_00804
OG0001226	Syak.g_02239	Syat.g_01485
OG0001228	Syak.g_00619	Syat.g_00938
OG0001229	Syak.g_00711	Syat.g_00981
OG0001230	Syak.g_01030	Syat.g_01235
OG0001231	Syak.g_01777	Syat.g_02327
OG0001232	Syak.g_02385	Syat.g_03041
OG0001233	Syak.g_02359	Syat.g_03012
OG0001234	Syak.g_01374	Syat.g_02092
OG0001235	Syak.g_01362	Syat.g_01838
OG0001236	Syak.g_01568	Syat.g_02156
OG0001237	Syak.g_01573	Syat.g_02161
OG0001238	Syak.g_01926	Syat.g_02673
OG0001239	Syak.g_02252	Syat.g_01472
OG0001240	Syak.g_02206	Syat.g_01554
OG0001241	Syak.g_02197	Syat.g_01564
OG0001242	Syak.g_02168	Syat.g_02936
OG0001243	Syak.g_02160	Syat.g_02928
OG0001244	Syak.g_02132	Syat.g_02901
OG0001245	Syak.g_00248	Syat.g_00212
OG0001246	Syak.g_02604	Syat.g_03209
OG0001247	Syak.g_00618	Syat.g_01019
OG0001248	Syak.g_00147	Syat.g_03159
OG0001249	Syak.g_01251	Syat.g_01620
OG0001250	Syak.g_00602	Syat.g_00739
OG0001251	Syak.g_01875	Syat.g_00963, Syat.g_00621
OG0001252	Syak.g_00754	Syat.g_00787
OG0001255	Syak.g_00066	Syat.g_00843
OG0001256	Syak.g_02430	Syat.g_03111
OG0001258	Syak.g_02420	Syat.g_03119
OG0001259	Syak.g_02361	Syat.g_03014
OG0001261	Syak.g_01315	Syat.g_01791
OG0001262	Syak.g_01734	Syat.g_02285
OG0001263	Syak.g_02157	Syat.g_02926
OG0001265	Syak.g_02170	Syat.g_02938
OG0001266	Syak.g_02057	Syat.g_02808
OG0001267	Syak.g_01459	Syat.g_02060
OG0001268	Syak.g_01240	Syat.g_01608
OG0001269	Syak.g_02323	Syat.g_02369
OG0001270	Syak.g_01194	Syat.g_02968
OG0001271	Syak.g_01121	Syat.g_01374
OG0001272	Syak.g_02580	Syat.g_03176
OG0001274	Syak.g_01988	Syat.g_02727
OG0001275	Syak.g_00633	Syat.g_00529
OG0001276	Syak.g_00649	Syat.g_00705
OG0001277	Syak.g_01829	Syat.g_03312
OG0001278	Syak.g_00671	Syat.g_00895
OG0001279	Syak.g_00105	Syat.g_01252
OG0001281	Syak.g_00944	Syat.g_01159
OG0001282	Syak.g_02564	Syat.g_02780
OG0001283	Syak.g_01818	Syat.g_02403
OG0001286	Syak.g_01301	Syat.g_01656
OG0001287	Syak.g_01652	Syat.g_02208
OG0001288	Syak.g_01686	Syat.g_02225
OG0001289	Syak.g_02222	Syat.g_01527
OG0001290	Syak.g_02198	Syat.g_01563
OG0001291	Syak.g_02147	Syat.g_02916
OG0001292	Syak.g_01410	Syat.g_01873
OG0001293	Syak.g_01432	Syat.g_01995
OG0001294	Syak.g_00355	Syat.g_00409
OG0001295	Syak.g_00740	Syat.g_00945
OG0001296	Syak.g_02610	Syat.g_03217
OG0001297	Syak.g_02614	Syat.g_03221
OG0001298	Syak.g_02703	Syat.g_00043
OG0001299	Syak.g_00349	Syat.g_00401
OG0001300	Syak.g_00706	Syat.g_01025
OG0001303	Syak.g_00548	Syat.g_00628
OG0001304	Syak.g_00664	Syat.g_00690
OG0001305	Syak.g_00728	Syat.g_00813
OG0001306	Syak.g_00915	Syat.g_03234
OG0001307	Syak.g_00344	Syat.g_02082
OG0001308	Syak.g_01054	Syat.g_01176
OG0001309	Syak.g_02620	Syat.g_01113
OG0001311	Syak.g_00651	Syat.g_00703
OG0001312	Syak.g_00537	Syat.g_00615
OG0001314	Syak.g_00124	Syat.g_00839, Syat.g_00137
OG0001315	Syak.g_01284	Syat.g_01634
OG0001317	Syak.g_02302	Syat.g_01451
OG0001318	Syak.g_01424	Syat.g_01888
OG0001319	Syak.g_01448	Syat.g_02048
OG0001323	Syak.g_02623	Syat.g_01111
OG0001325	Syak.g_00800	Syat.g_00664
OG0001326	Syak.g_01154	Syat.g_02525
OG0001327	Syak.g_00362	Syat.g_00414
OG0001329	Syak.g_00280	Syat.g_00097
OG0001331	Syak.g_02559	Syat.g_01301
OG0001333	Syak.g_02365	Syat.g_03018
OG0001336	Syak.g_01817	Syat.g_02402
OG0001337	Syak.g_01253	Syat.g_01621
OG0001345	Syak.g_00856	Syat.g_00290
OG0001347	Syak.g_01885	Syat.g_02666
OG0001347	Syak.g_01622	Syat.g_01136
OG0001348	Syak.g_00774	Syat.g_03316
OG0001351	Syak.g_01164	Syat.g_01318
OG0001353	Syak.g_00612	Syat.g_00717
OG0001354	Syak.g_00485	Syat.g_00558
OG0001355	Syak.g_00144	Syat.g_02589
OG0001356	Syak.g_00773	Syat.g_01428
OG0001358	Syak.g_00007	Syat.g_03319
OG0001360	Syak.g_00854	Syat.g_00256
OG0001361	Syak.g_00859	Syat.g_00293
OG0001364	Syak.g_01552	Syat.g_02143
OG0001365	Syak.g_01937	Syat.g_02687
OG0001366	Syak.g_02391	Syat.g_03047
OG0001373	Syak.g_01871	Syat.g_02524
OG0001374	Syak.g_01863	Syat.g_02541
OG0001376	Syak.g_01916	Syat.g_00841
OG0001377	Syak.g_01917	Syat.g_00842
OG0001378	Syak.g_01196	Syat.g_02967
OG0001379	Syak.g_00927	Syat.g_01147
OG0001382	Syak.g_01169	Syat.g_00101
OG0001383	Syak.g_02312	Syat.g_01092
OG0001383	Syak.g_00973	Syat.g_01441
OG0001385	Syak.g_01874	Syat.g_02521
OG0001386	Syak.g_01873	Syat.g_02522
OG0001387	Syak.g_01872	Syat.g_02523
OG0001388	Syak.g_01869	Syat.g_02526
OG0001389	Syak.g_01868	Syat.g_02531
OG0001390	Syak.g_01867	Syat.g_02532
OG0001391	Syak.g_01866	Syat.g_02533
OG0001392	Syak.g_01865	Syat.g_02539
OG0001393	Syak.g_01864	Syat.g_02540
OG0001394	Syak.g_00399	Syat.g_00450
OG0001396	Syak.g_01884	Syat.g_02665
OG0001401	Syak.g_00608	Syat.g_00721
OG0001402	Syak.g_00012	Syat.g_03314
OG0001406	Syak.g_01915	Syat.g_00840
OG0001408	Syak.g_00087	Syat.g_00211
OG0001409	Syak.g_00878	Syat.g_01007
OG0001411	Syak.g_01581	Syat.g_01188
OG0001412	Syak.g_01621	Syat.g_01135
OG0001413	Syak.g_00103	Syat.g_02775, Syat.g_00853
OG0001416	Syak.g_00941	Syat.g_02491
OG0001417	Syak.g_00486	Syat.g_01705
OG0001420	Syak.g_00997, Syak.g_02635	Syat.g_01099
OG0001429	Syak.g_00547	Syat.g_00627
OG0001430	Syak.g_01949, Syak.g_00314	Syat.g_03343
OG0001432	Syak.g_00095	Syat.g_00846
OG0001433	Syak.g_00771	Syat.g_01429
OG0001434	Syak.g_00404	Syat.g_00455
OG0001435	Syak.g_00369	Syat.g_00422
OG0001438	Syak.g_01475	Syat.g_02076
OG0001439	Syak.g_01506	Syat.g_02105
OG0001443	Syak.g_01909	Syat.g_02649
OG0001444	Syak.g_02212	Syat.g_01550
OG0001444	Syak.g_01678	Syat.g_01547
OG0001449	Syak.g_01401	Syat.g_00800
OG0001452	Syak.g_01419	Syat.g_01881
OG0001453	Syak.g_00465	Syat.g_00538
OG0001454	Syak.g_00249	Syat.g_00189
OG0001456	Syak.g_01855	Syat.g_02545
OG0001457	Syak.g_01854	Syat.g_02546
OG0001458	Syak.g_01853	Syat.g_02547
OG0001459	Syak.g_00311	Syat.g_03357, Syat.g_03358
OG0001460	Syak.g_00770	Syat.g_01430
OG0001461	Syak.g_00276	Syat.g_01945
OG0001462	Syak.g_01750	Syat.g_02301
OG0001467	Syak.g_01022	Syat.g_02457
OG0001470	Syak.g_01592	Syat.g_02252
OG0001473	Syak.g_00102	Syat.g_00190
OG0001474	Syak.g_01239	Syat.g_01607
OG0001475	Syak.g_01594	Syat.g_01116
OG0001476	Syak.g_00882	Syat.g_02579, Syat.g_01012
OG0001477	Syak.g_00718	Syat.g_00321, Syat.g_00322, Syat.g_00318
OG0001478	Syak.g_01139	Syat.g_01385
OG0001478	Syak.g_01131	Syat.g_01294
OG0001479	Syak.g_01242	Syat.g_01610
OG0001480	Syak.g_00084	Syat.g_00100
OG0001482	Syak.g_00476	Syat.g_00549
OG0001486	Syak.g_00900	Syat.g_03258
OG0001488	Syak.g_00872	Syat.g_00301
OG0001489	Syak.g_01291, Syak.g_00278	Syat.g_01645
OG0001492	Syak.g_00668	Syat.g_00898
OG0001493	Syak.g_00676	Syat.g_00890
OG0001495	Syak.g_01357	Syat.g_01833
OG0001496	Syak.g_00715	Syat.g_00316
OG0001497	Syak.g_00717	Syat.g_00317
OG0001498	Syak.g_01214	Syat.g_02954
OG0001502	Syak.g_00586	Syat.g_00757
OG0001504	Syak.g_00310	Syat.g_03356
OG0001508	Syak.g_01591	Syat.g_02258
OG0001509	Syak.g_01706	Syat.g_01296
OG0001510	Syak.g_01662	Syat.g_02214
OG0001511	Syak.g_02183	Syat.g_01580
OG0001512	Syak.g_02308	Syat.g_01445
OG0001513	Syak.g_01572	Syat.g_01083
OG0001514	Syak.g_00714	Syat.g_00315
OG0001515	Syak.g_00701	Syat.g_00927
OG0001516	Syak.g_00346	Syat.g_00398
OG0001517	Syak.g_01245	Syat.g_01613
OG0001518	Syak.g_01924	Syat.g_02671
OG0001519	Syak.g_01907	Syat.g_02646
OG0001520	Syak.g_02689	Syat.g_00852
OG0001527	Syak.g_02682	Syat.g_00064
OG0001528	Syak.g_01593	Syat.g_01115
OG0001529	Syak.g_01743	Syat.g_02294
OG0001530	Syak.g_02185	Syat.g_01578
OG0001531	Syak.g_02309	Syat.g_01444
OG0001532	Syak.g_00838	Syat.g_00213
OG0001533	Syak.g_01155	Syat.g_02786
OG0001533	Syak.g_01198	Syat.g_02966
OG0001534	Syak.g_00665	Syat.g_00689
OG0001535	Syak.g_00646	Syat.g_00707
OG0001536	Syak.g_00508	Syat.g_00589
OG0001537	Syak.g_00392	Syat.g_00441
OG0001538	Syak.g_00439	Syat.g_00484
OG0001539	Syak.g_00364	Syat.g_00417
OG0001540	Syak.g_02155	Syat.g_02924
OG0001541	Syak.g_02089	Syat.g_02847
OG0001542	Syak.g_02080	Syat.g_02837
OG0001543	Syak.g_02007	Syat.g_03229
OG0001544	Syak.g_01908	Syat.g_02647
OG0001545	Syak.g_01830	Syat.g_02444, Syat.g_02433
OG0001546	Syak.g_02627	Syat.g_01106
OG0001547	Syak.g_00564	Syat.g_00645
OG0001549	Syak.g_00577	Syat.g_00799
OG0001553	Syak.g_01037	Syat.g_01230
OG0001554	Syak.g_01945	Syat.g_01005
OG0001556	Syak.g_00845	Syat.g_01046, Syat.g_03334, Syat.g_03147
OG0001557	Syak.g_00400	Syat.g_00451
OG0001558	Syak.g_01774	Syat.g_02323
OG0001559	Syak.g_02186	Syat.g_01577
OG0001560	Syak.g_02199	Syat.g_01562
OG0001561	Syak.g_00653	Syat.g_00701
OG0001562	Syak.g_00639	Syat.g_00523
OG0001563	Syak.g_01306	Syat.g_01662
OG0001567	Syak.g_00565	Syat.g_00651
OG0001568	Syak.g_00562	Syat.g_00643
OG0001570	Syak.g_00574	Syat.g_03269
OG0001574	Syak.g_02680	Syat.g_00066
OG0001576	Syak.g_00955	Syat.g_01169
OG0001577	Syak.g_00903	Syat.g_03255
OG0001578	Syak.g_00229	Syat.g_00192
OG0001580	Syak.g_01953	Syat.g_02701
OG0001588	Syak.g_01554	Syat.g_03195
OG0001590	Syak.g_00029, Syak.g_00325	Syat.g_00112
OG0001591	Syak.g_00357	Syat.g_00411
OG0001592	Syak.g_01952	Syat.g_02699
OG0001594	Syak.g_02033, Syak.g_01004	Syat.g_01365
OG0001614	Syak.g_01641	Syat.g_02197
OG0001615	Syak.g_00589	Syat.g_00091
OG0001616	Syak.g_00851	Syat.g_00249
OG0001617	Syak.g_00710	Syat.g_03212, Syat.g_03299
OG0001618	Syak.g_00793	Syat.g_00670, Syat.g_02510
OG0001619	Syak.g_00520	Syat.g_00600
OG0001620	Syak.g_01233	Syat.g_01601
OG0001621	Syak.g_01420	Syat.g_01883
OG0001622	Syak.g_01820	Syat.g_02404
OG0001623	Syak.g_01257	Syat.g_01666
OG0001624	Syak.g_00077	Syat.g_00188
OG0001625	Syak.g_01426	Syat.g_01938
OG0001634	Syak.g_00352	Syat.g_00404
OG0001635	Syak.g_01690	Syat.g_02229, Syat.g_01993
OG0001636	Syak.g_01751	Syat.g_02302
OG0001637	Syak.g_02340, Syak.g_02337	Syat.g_02788
OG0001638	Syak.g_02404	Syat.g_03143
OG0001639	Syak.g_02481	Syat.g_02981
OG0001640	Syak.g_00759	Syat.g_00792
OG0001641	Syak.g_00467	Syat.g_00540
OG0001642	Syak.g_00581	Syat.g_00676
OG0001643	Syak.g_00040	Syat.g_00131
OG0001644	Syak.g_00783	Syat.g_00844
OG0001645	Syak.g_00575	Syat.g_01719
OG0001647	Syak.g_01450	Syat.g_02051
OG0001652	Syak.g_01776	Syat.g_02326
OG0001653	Syak.g_02209	Syat.g_01553
OG0001654	Syak.g_02483	Syat.g_02983
OG0001657	Syak.g_02117	Syat.g_02887
OG0001659	Syak.g_00842	Syat.g_00219
OG0001660	Syak.g_01223, Syak.g_02179	Syat.g_01585, Syat.g_02948
OG0001666	Syak.g_00212	Syat.g_03349
OG0001671	Syak.g_02002	Syat.g_02742
OG0001672	Syak.g_02241	Syat.g_01483
OG0001673	Syak.g_02299	Syat.g_01454
OG0001675	Syak.g_00637	Syat.g_00525
OG0001677	Syak.g_01281	Syat.g_01631
OG0001678	Syak.g_01389	Syat.g_01859
OG0001679	Syak.g_00549	Syat.g_02946
OG0001680	Syak.g_02400	Syat.g_03064
OG0001682	Syak.g_00287, Syak.g_00795	Syat.g_00668
OG0001692	Syak.g_01035	Syat.g_01231
OG0001694	Syak.g_01461	Syat.g_02062
OG0001695	Syak.g_01836	Syat.g_02434
OG0001700	Syak.g_00320, Syak.g_00570	Syat.g_01074
OG0001702	Syak.g_02217	Syat.g_01533
OG0001703	Syak.g_02567	Syat.g_03164
OG0001715	Syak.g_00122	Syat.g_01717
OG0001716	Syak.g_02046, Syak.g_01670	Syat.g_02002
OG0001717	Syak.g_02104	Syat.g_02860
OG0001726	Syak.g_00572	Syat.g_02003
OG0001729	Syak.g_02314	Syat.g_01440
OG0001730	Syak.g_02326	Syat.g_01676
OG0001731	Syak.g_02463	Syat.g_03081
OG0001732	Syak.g_00822	Syat.g_02387, Syat.g_00911
OG0001733	Syak.g_00359	Syat.g_01048
OG0001734	Syak.g_00583	Syat.g_00513, Syat.g_01308
OG0001735	Syak.g_00331	Syat.g_00345
OG0001737	Syak.g_01481	Syat.g_02084
OG0001738	Syak.g_01523	Syat.g_02127
OG0001739	Syak.g_01838	Syat.g_02435, Syat.g_02445
OG0001745	Syak.g_00281	Syat.g_00971
OG0001748	Syak.g_02000	Syat.g_02740
OG0001750	Syak.g_02211	Syat.g_01551
OG0001751	Syak.g_02298	Syat.g_01455
OG0001752	Syak.g_02328	Syat.g_02991
OG0001753	Syak.g_00888	Syat.g_01542, Syat.g_01710
OG0001754	Syak.g_02335	Syat.g_02790
OG0001755	Syak.g_02619	Syat.g_03226
OG0001756	Syak.g_01913, Syak.g_01919	Syat.g_01277, Syat.g_00731
OG0001756	Syak.g_01910	Syat.g_02643, Syat.g_01461
OG0001759	Syak.g_02495	Syat.g_02466
OG0001760	Syak.g_02319	Syat.g_02005, Syat.g_00880
OG0001761	Syak.g_02757	Syat.g_00819
OG0001762	Syak.g_00630	Syat.g_00531
OG0001763	Syak.g_00473	Syat.g_00545
OG0001764	Syak.g_00559	Syat.g_00639
OG0001766	Syak.g_01491	Syat.g_02711
OG0001767	Syak.g_01545	Syat.g_01208, Syat.g_01199, Syat.g_02418, Syat.g_02419, Syat.g_02371
OG0001768	Syak.g_02074	Syat.g_02831, Syat.g_03145
OG0001769	Syak.g_00972	Syat.g_00373
OG0001771	Syak.g_00145	Syat.g_01094
OG0001783	Syak.g_01647	Syat.g_02203
OG0001784	Syak.g_02216	Syat.g_01536
OG0001786	Syak.g_02444	Syat.g_03099
OG0001787	Syak.g_02639	Syat.g_01076
OG0001788	Syak.g_02642	Syat.g_03272
OG0001789	Syak.g_00935	Syat.g_01152
OG0001790	Syak.g_00908	Syat.g_03249
OG0001792	Syak.g_00814	Syat.g_00905
OG0001796	Syak.g_00641	Syat.g_00716
OG0001797	Syak.g_00528	Syat.g_00605, Syat.g_01062
OG0001798	Syak.g_00015	Syat.g_03310
OG0001799	Syak.g_00052	Syat.g_00376
OG0001800	Syak.g_00993, Syak.g_00992	Syat.g_01091, Syat.g_01660
OG0001801	Syak.g_01024	Syat.g_01240
OG0001803	Syak.g_01185	Syat.g_01291
OG0001804	Syak.g_01213	Syat.g_02955
OG0001805	Syak.g_01415	Syat.g_02770, Syat.g_01090
OG0001806	Syak.g_01449	Syat.g_02050, Syat.g_02049
OG0001807	Syak.g_01548	Syat.g_02090
OG0001808	Syak.g_01557	Syat.g_02145
OG0001809	Syak.g_02144	Syat.g_00435
OG0001811	Syak.g_02082	Syat.g_02839
OG0001812	Syak.g_01951	Syat.g_02698
OG0001813	Syak.g_01901	Syat.g_02490
OG0001814	Syak.g_01808	Syat.g_02395
OG0001815	Syak.g_01800	Syat.g_01886, Syat.g_00954
OG0001816	Syak.g_00361	Syat.g_00413
OG0001837	Syak.g_02001	Syat.g_02741
OG0001839	Syak.g_01755	Syat.g_02305
OG0001840	Syak.g_01737	Syat.g_02288
OG0001841	Syak.g_01730	Syat.g_02280
OG0001843	Syak.g_01640	Syat.g_02196
OG0001844	Syak.g_01639	Syat.g_02195
OG0001845	Syak.g_01638	Syat.g_02193
OG0001846	Syak.g_02167	Syat.g_03123, Syat.g_02935
OG0001847	Syak.g_02169	Syat.g_02937
OG0001848	Syak.g_02173	Syat.g_02941
OG0001849	Syak.g_02223	Syat.g_01526
OG0001850	Syak.g_02238	Syat.g_01486
OG0001851	Syak.g_02245	Syat.g_01479
OG0001852	Syak.g_02246	Syat.g_01478
OG0001853	Syak.g_02253	Syat.g_01471
OG0001854	Syak.g_02304	Syat.g_01449
OG0001855	Syak.g_01013	Syat.g_01363, Syat.g_01273
OG0001856	Syak.g_02438	Syat.g_03103
OG0001857	Syak.g_02441	Syat.g_03100
OG0001858	Syak.g_02468	Syat.g_03076
OG0001859	Syak.g_02555	Syat.g_01305
OG0001860	Syak.g_02569	Syat.g_03166
OG0001861	Syak.g_02581	Syat.g_03177
OG0001862	Syak.g_02593	Syat.g_03190
OG0001863	Syak.g_02599	Syat.g_03203
OG0001864	Syak.g_02652	Syat.g_03282
OG0001866	Syak.g_02743	Syat.g_00002
OG0001867	Syak.g_02755	Syat.g_03410
OG0001868	Syak.g_00940	Syat.g_01156
OG0001869	Syak.g_00904	Syat.g_03254
OG0001870	Syak.g_00895	Syat.g_03264
OG0001871	Syak.g_00890	Syat.g_00312
OG0001872	Syak.g_00809	Syat.g_00899
OG0001873	Syak.g_00850	Syat.g_00228
OG0001874	Syak.g_00853	Syat.g_00251
OG0001877	Syak.g_00702	Syat.g_00926
OG0001878	Syak.g_00634	Syat.g_00528
OG0001879	Syak.g_00627	Syat.g_00533
OG0001880	Syak.g_00499	Syat.g_00574
OG0001881	Syak.g_00500	Syat.g_00575
OG0001882	Syak.g_00525	Syat.g_00602
OG0001883	Syak.g_00531	Syat.g_00608
OG0001884	Syak.g_00113	Syat.g_00617
OG0001885	Syak.g_00553	Syat.g_00632
OG0001886	Syak.g_00557	Syat.g_00638
OG0001888	Syak.g_00408	Syat.g_00456
OG0001889	Syak.g_00449	Syat.g_00498
OG0001890	Syak.g_00595	Syat.g_00748
OG0001891	Syak.g_00591	Syat.g_00756
OG0001892	Syak.g_00082	Syat.g_00982
OG0001893	Syak.g_00016	Syat.g_03309
OG0001894	Syak.g_00034	Syat.g_00116
OG0001895	Syak.g_00998	Syat.g_01244
OG0001896	Syak.g_01200	Syat.g_02964
OG0001897	Syak.g_01236	Syat.g_01604
OG0001898	Syak.g_01252	Syat.g_01622
OG0001899	Syak.g_01317	Syat.g_01793
OG0001900	Syak.g_01434	Syat.g_01997
OG0001901	Syak.g_01435	Syat.g_01998
OG0001902	Syak.g_01466	Syat.g_02068
OG0001903	Syak.g_01476	Syat.g_02077
OG0001904	Syak.g_01550	Syat.g_02141
OG0001905	Syak.g_01559	Syat.g_02147
OG0001906	Syak.g_02154	Syat.g_02923
OG0001908	Syak.g_02087	Syat.g_02845
OG0001909	Syak.g_02076	Syat.g_02833
OG0001910	Syak.g_01996	Syat.g_02736
OG0001912	Syak.g_01932	Syat.g_02679
OG0001913	Syak.g_01930	Syat.g_02677
OG0001914	Syak.g_00270	Syat.g_03287
OG0001915	Syak.g_01803	Syat.g_02389
OG0001924	Syak.g_02769	Syat.g_02767
OG0001925	Syak.g_02768	Syat.g_02766
OG0001926	Syak.g_02767	Syat.g_02765
OG0001927	Syak.g_02766	Syat.g_02764
OG0001929	Syak.g_01723	Syat.g_02273
OG0001932	Syak.g_01642	Syat.g_02198
OG0001933	Syak.g_02189	Syat.g_01573
OG0001934	Syak.g_02202	Syat.g_01559
OG0001935	Syak.g_02248	Syat.g_01476
OG0001936	Syak.g_00289	Syat.g_00178
OG0001937	Syak.g_02455	Syat.g_03089
OG0001938	Syak.g_02571	Syat.g_03168
OG0001940	Syak.g_02702	Syat.g_00044
OG0001941	Syak.g_00945	Syat.g_01160
OG0001942	Syak.g_00916	Syat.g_02534
OG0001942	Syak.g_01671, Syak.g_01967	Syat.g_00644
OG0001943	Syak.g_00879	Syat.g_00405
OG0001944	Syak.g_00573	Syat.g_01250
OG0001946	Syak.g_00703	Syat.g_00972
OG0001947	Syak.g_01494	Syat.g_02750
OG0001948	Syak.g_00471	Syat.g_00543
OG0001949	Syak.g_00490	Syat.g_00563
OG0001950	Syak.g_00492	Syat.g_00565
OG0001951	Syak.g_00501	Syat.g_00576
OG0001952	Syak.g_00526	Syat.g_00603
OG0001953	Syak.g_00527	Syat.g_00604
OG0001957	Syak.g_00022	Syat.g_03304
OG0001958	Syak.g_00333	Syat.g_00343
OG0001961	Syak.g_01124	Syat.g_01376
OG0001964	Syak.g_01376	Syat.g_01846
OG0001966	Syak.g_01428	Syat.g_01940
OG0001967	Syak.g_01430	Syat.g_01942
OG0001968	Syak.g_01431	Syat.g_01943
OG0001969	Syak.g_01503	Syat.g_02102
OG0001970	Syak.g_02152	Syat.g_02921
OG0001971	Syak.g_02078	Syat.g_02835
OG0001972	Syak.g_01984	Syat.g_02723
OG0001973	Syak.g_01958	Syat.g_02714, Syat.g_02718
OG0001975	Syak.g_00271	Syat.g_03286
OG0001976	Syak.g_00269	Syat.g_03288
OG0001980	Syak.g_01255	Syat.g_00836
OG0001981	Syak.g_00748	Syat.g_02550, Syat.g_02267, Syat.g_00443, Syat.g_00252, Syat.g_02423, Syat.g_03071, Syat.g_02619, Syat.g_02999
OG0001991	Syak.g_00381	Syat.g_01679
OG0001993	Syak.g_02771	Syat.g_02769
OG0001995	Syak.g_00962	Syat.g_02221
OG0001997	Syak.g_02213	Syat.g_01549
OG0001999	Syak.g_02368	Syat.g_03020
OG0002000	Syak.g_02621	Syat.g_01112
OG0002002	Syak.g_00810	Syat.g_00900
OG0002003	Syak.g_00700	Syat.g_01980
OG0002004	Syak.g_02417	Syat.g_02268
OG0002005	Syak.g_00952	Syat.g_01992
OG0002006	Syak.g_00762	Syat.g_02751
OG0002007	Syak.g_00763	Syat.g_00984
OG0002008	Syak.g_00632	Syat.g_03284
OG0002009	Syak.g_00395	Syat.g_00446
OG0002010	Syak.g_01075	Syat.g_01337
OG0002013	Syak.g_02232	Syat.g_01504
OG0002016	Syak.g_02003	Syat.g_02743
OG0002020	Syak.g_01840	Syat.g_02597
OG0002021	Syak.g_01842	Syat.g_02450
OG0002022	Syak.g_01843	Syat.g_02448
OG0002023	Syak.g_01844	Syat.g_02447
OG0002024	Syak.g_01850	Syat.g_02554
OG0002029	Syak.g_01128	Syat.g_03352
OG0002037	Syak.g_01492, Syak.g_00684	Syat.g_01293
OG0002038	Syak.g_00887	Syat.g_01251
OG0002039	Syak.g_00866	Syat.g_00299
OG0002040	Syak.g_00865	Syat.g_02427
OG0002041	Syak.g_00475	Syat.g_00547
OG0002042	Syak.g_00496	Syat.g_00569
OG0002043	Syak.g_00546	Syat.g_00625
OG0002045	Syak.g_01129	Syat.g_01381
OG0002046	Syak.g_01134	Syat.g_01404, Syat.g_01397
OG0002047	Syak.g_01217	Syat.g_02951
OG0002048	Syak.g_01285	Syat.g_01636
OG0002049	Syak.g_01365	Syat.g_01840
OG0002050	Syak.g_01440	Syat.g_02040
OG0002051	Syak.g_02090	Syat.g_02848
OG0002054	Syak.g_01851	Syat.g_02555
OG0002055	Syak.g_01848	Syat.g_02428
OG0002056	Syak.g_01477	Syat.g_02078
OG0002109	Syak.g_01102	Syat.g_01923, Syat.g_01752
OG0002114	Syak.g_01014	Syat.g_01366
OG0002116	Syak.g_02450	Syat.g_03094
OG0002119	Syak.g_02520	Syat.g_02752
OG0002120	Syak.g_00576	Syat.g_02459
OG0002129	Syak.g_01057	Syat.g_01280
OG0002131	Syak.g_01841	Syat.g_02451
OG0002132	Syak.g_01847	Syat.g_02553
OG0002134	Syak.g_01632	Syat.g_02186
OG0002135	Syak.g_02387	Syat.g_03043
OG0002136	Syak.g_02388	Syat.g_03044
OG0002138	Syak.g_00090	Syat.g_02879, Syat.g_02880, Syat.g_00820
OG0002139	Syak.g_00681	Syat.g_00884
OG0002142	Syak.g_01025	Syat.g_01239
OG0002143	Syak.g_01210	Syat.g_00973
OG0002144	Syak.g_01359	Syat.g_03389
OG0002145	Syak.g_01002, Syak.g_00123	Syat.g_00826
OG0002159	Syak.g_01677	Syat.g_01548
OG0002160	Syak.g_00690	Syat.g_02996
OG0002161	Syak.g_01007	Syat.g_01272, Syat.g_02653
