Orthogroup	Syak	Syas
OG0001190	Syak.g_01942	Syas.g_01881
OG0001191	Syak.g_01928	Syas.g_01900
OG0001193	Syak.g_01888	Syas.g_01952
OG0001194	Syak.g_01882	Syas.g_01953
OG0001195	Syak.g_01881	Syas.g_01954
OG0001196	Syak.g_01811	Syas.g_02010
OG0001197	Syak.g_01809	Syas.g_02012
OG0001198	Syak.g_01798	Syas.g_02031
OG0001199	Syak.g_02249	Syas.g_02516
OG0001200	Syak.g_02247	Syas.g_02514
OG0001201	Syak.g_02191	Syas.g_02419
OG0001202	Syak.g_02061	Syas.g_02270
OG0001203	Syak.g_02307	Syas.g_02557
OG0001204	Syak.g_01404	Syas.g_01687
OG0001205	Syak.g_01181	Syas.g_02745
OG0001207	Syak.g_02566	Syas.g_01260
OG0001208	Syak.g_02576	Syas.g_01251
OG0001209	Syak.g_02643	Syas.g_00065
OG0001210	Syak.g_02654	Syas.g_00761
OG0001211	Syak.g_02669	Syas.g_00788
OG0001212	Syak.g_02728	Syas.g_00847
OG0001213	Syak.g_00025	Syas.g_00100
OG0001214	Syak.g_00037	Syas.g_00744
OG0001215	Syak.g_00697	Syas.g_02245
OG0001217	Syak.g_00138	Syas.g_02493
OG0001218	Syak.g_01093	Syas.g_01309
OG0001219	Syak.g_00551	Syas.g_00399
OG0001220	Syak.g_00580	Syas.g_02447
OG0001221	Syak.g_00390	Syas.g_02669
OG0001222	Syak.g_00517	Syas.g_00448
OG0001223	Syak.g_00472	Syas.g_00541
OG0001224	Syak.g_00739	Syas.g_01015
OG0001226	Syak.g_02239	Syas.g_02506
OG0001227	Syak.g_00963	Syas.g_00824
OG0001228	Syak.g_00619	Syas.g_02195
OG0001229	Syak.g_00711	Syas.g_00285
OG0001230	Syak.g_01030	Syas.g_02806
OG0001231	Syak.g_01777	Syas.g_02050
OG0001232	Syak.g_02385	Syas.g_02649
OG0001233	Syak.g_02359	Syas.g_02592
OG0001234	Syak.g_01374	Syas.g_01310
OG0001235	Syak.g_01362	Syas.g_01646
OG0001236	Syak.g_01568	Syas.g_02191
OG0001237	Syak.g_01573	Syas.g_02187
OG0001238	Syak.g_01926	Syas.g_01901
OG0001239	Syak.g_02252	Syas.g_02519
OG0001240	Syak.g_02206	Syas.g_02435
OG0001241	Syak.g_02197	Syas.g_02427
OG0001242	Syak.g_02168	Syas.g_02398
OG0001243	Syak.g_02160	Syas.g_02391
OG0001244	Syak.g_02132	Syas.g_02370
OG0001245	Syak.g_00248	Syas.g_00524
OG0001246	Syak.g_02604	Syas.g_01829, Syas.g_01224
OG0001249	Syak.g_01251	Syas.g_01547
OG0001250	Syak.g_00602	Syas.g_00239
OG0001251	Syak.g_01875	Syas.g_00516, Syas.g_00408
OG0001252	Syak.g_00754	Syas.g_00994
OG0001253	Syak.g_00250	Syas.g_00143
OG0001255	Syak.g_00066	Syas.g_00492
OG0001256	Syak.g_02430	Syas.g_02698
OG0001258	Syak.g_02420	Syas.g_02688
OG0001259	Syak.g_02361	Syas.g_02594
OG0001260	Syak.g_02332	Syas.g_02572
OG0001261	Syak.g_01315	Syas.g_01599
OG0001262	Syak.g_01734	Syas.g_02091
OG0001263	Syak.g_02157	Syas.g_02388
OG0001265	Syak.g_02170	Syas.g_02399
OG0001266	Syak.g_02057	Syas.g_02266
OG0001267	Syak.g_01459	Syas.g_01753
OG0001268	Syak.g_01240	Syas.g_01535
OG0001269	Syak.g_02323	Syas.g_00510
OG0001270	Syak.g_01194	Syas.g_01499
OG0001271	Syak.g_01121	Syas.g_01336
OG0001272	Syak.g_02580	Syas.g_01247
OG0001273	Syak.g_00030	Syas.g_00751
OG0001274	Syak.g_01988	Syas.g_01849
OG0001275	Syak.g_00633	Syas.g_00554
OG0001276	Syak.g_00649	Syas.g_00215
OG0001277	Syak.g_01829	Syas.g_00110
OG0001278	Syak.g_00671	Syas.g_01074
OG0001279	Syak.g_00105	Syas.g_02792
OG0001280	Syak.g_00933	Syas.g_01095
OG0001281	Syak.g_00944	Syas.g_02845
OG0001282	Syak.g_02564	Syas.g_01262
OG0001284	Syak.g_02446	Syas.g_02713
OG0001286	Syak.g_01301	Syas.g_01585
OG0001287	Syak.g_01652	Syas.g_00136
OG0001288	Syak.g_01686	Syas.g_02144
OG0001289	Syak.g_02222	Syas.g_02474
OG0001290	Syak.g_02198	Syas.g_02428
OG0001291	Syak.g_02147	Syas.g_02378
OG0001292	Syak.g_01410	Syas.g_01693
OG0001293	Syak.g_01432	Syas.g_01720
OG0001294	Syak.g_00355	Syas.g_00692
OG0001295	Syak.g_00740	Syas.g_00770
OG0001296	Syak.g_02610	Syas.g_01217
OG0001297	Syak.g_02614	Syas.g_01213
OG0001298	Syak.g_02703	Syas.g_00829
OG0001299	Syak.g_00349	Syas.g_00700
OG0001303	Syak.g_00548	Syas.g_00400
OG0001304	Syak.g_00664	Syas.g_00199
OG0001305	Syak.g_00728	Syas.g_01027
OG0001306	Syak.g_00915	Syas.g_01202
OG0001307	Syak.g_00344	Syas.g_01923
OG0001308	Syak.g_01054	Syas.g_02830
OG0001309	Syak.g_02620	Syas.g_00003
OG0001311	Syak.g_00651	Syas.g_00213
OG0001312	Syak.g_00537	Syas.g_00414
OG0001314	Syak.g_00124	Syas.g_01925
OG0001315	Syak.g_01284	Syas.g_01566
OG0001317	Syak.g_02302	Syas.g_02553
OG0001318	Syak.g_01424	Syas.g_01706
OG0001319	Syak.g_01448	Syas.g_01736
OG0001323	Syak.g_02623	Syas.g_00006
OG0001325	Syak.g_00800	Syas.g_00179
OG0001326	Syak.g_01154	Syas.g_01960, Syas.g_01961
OG0001327	Syak.g_00362	Syas.g_00687
OG0001329	Syak.g_00280	Syas.g_00773
OG0001330	Syak.g_00925	Syas.g_02865
OG0001331	Syak.g_02559	Syas.g_01267
OG0001333	Syak.g_02365	Syas.g_02598
OG0001336	Syak.g_01817	Syas.g_02003
OG0001337	Syak.g_01253	Syas.g_01548
OG0001345	Syak.g_00856	Syas.g_01132
OG0001346	Syak.g_00937	Syas.g_02853
OG0001347	Syak.g_01885	Syas.g_01950
OG0001348	Syak.g_00774	Syas.g_00119
OG0001351	Syak.g_01164	Syas.g_01280
OG0001353	Syak.g_00612	Syas.g_00228
OG0001354	Syak.g_00485	Syas.g_00526
OG0001355	Syak.g_00144	Syas.g_01057
OG0001356	Syak.g_00773	Syas.g_00972
OG0001358	Syak.g_00007	Syas.g_00122
OG0001360	Syak.g_00854	Syas.g_01130
OG0001361	Syak.g_00859	Syas.g_01135
OG0001364	Syak.g_01552	Syas.g_02212
OG0001365	Syak.g_01937	Syas.g_01886
OG0001366	Syak.g_02391	Syas.g_02655
OG0001373	Syak.g_01871	Syas.g_01959
OG0001374	Syak.g_01863	Syas.g_01968
OG0001376	Syak.g_01916	Syas.g_00468
OG0001377	Syak.g_01917	Syas.g_00467
OG0001378	Syak.g_01196	Syas.g_01500
OG0001379	Syak.g_00927	Syas.g_02861
OG0001380	Syak.g_00237	Syas.g_00126
OG0001383	Syak.g_02312	Syas.g_00522
OG0001383	Syak.g_00973	Syas.g_02563
OG0001385	Syak.g_01874	Syas.g_01956
OG0001386	Syak.g_01873	Syas.g_01957
OG0001387	Syak.g_01872	Syas.g_01958
OG0001388	Syak.g_01869	Syas.g_01962
OG0001389	Syak.g_01868	Syas.g_01963
OG0001390	Syak.g_01867	Syas.g_01964
OG0001391	Syak.g_01866	Syas.g_01965
OG0001392	Syak.g_01865	Syas.g_01966
OG0001393	Syak.g_01864	Syas.g_01967
OG0001394	Syak.g_00399	Syas.g_00627
OG0001395	Syak.g_00789	Syas.g_00195
OG0001396	Syak.g_01884	Syas.g_01949
OG0001398	Syak.g_00571	Syas.g_02481
OG0001399	Syak.g_01977	Syas.g_02459
OG0001401	Syak.g_00608	Syas.g_00233
OG0001402	Syak.g_00012	Syas.g_00112
OG0001406	Syak.g_01915	Syas.g_00469
OG0001408	Syak.g_00087	Syas.g_00142
OG0001409	Syak.g_00878	Syas.g_00154
OG0001411	Syak.g_01581	Syas.g_01156
OG0001412	Syak.g_01621	Syas.g_01951
OG0001413	Syak.g_00103	Syas.g_01481
OG0001416	Syak.g_00941	Syas.g_01061
OG0001417	Syak.g_00486	Syas.g_00507
OG0001420	Syak.g_00997, Syak.g_02635	Syas.g_00017
OG0001429	Syak.g_00547	Syas.g_00401
OG0001432	Syak.g_00095	Syas.g_01484
OG0001433	Syak.g_00771	Syas.g_01398
OG0001435	Syak.g_00369	Syas.g_00678
OG0001438	Syak.g_01475	Syas.g_01767
OG0001439	Syak.g_01506	Syas.g_01809
OG0001443	Syak.g_01909	Syas.g_01910
OG0001444	Syak.g_02212	Syas.g_02439
OG0001444	Syak.g_01678	Syas.g_02442
OG0001447	Syak.g_02159	Syas.g_02390
OG0001449	Syak.g_01401	Syas.g_02567
OG0001452	Syak.g_01419	Syas.g_01700
OG0001453	Syak.g_00465	Syas.g_00547
OG0001454	Syak.g_00249	Syas.g_01483
OG0001456	Syak.g_01855	Syas.g_01969
OG0001457	Syak.g_01854	Syas.g_01970
OG0001458	Syak.g_01853	Syas.g_01971
OG0001459	Syak.g_00311	Syas.g_02778
OG0001460	Syak.g_00770	Syas.g_01399
OG0001461	Syak.g_00276	Syas.g_00566
OG0001470	Syak.g_01592	Syas.g_02115, Syas.g_02627
OG0001471	Syak.g_01501	Syas.g_01819
OG0001473	Syak.g_00102	Syas.g_00323
OG0001474	Syak.g_01239	Syas.g_01534
OG0001475	Syak.g_01594	Syas.g_02120
OG0001476	Syak.g_00882	Syas.g_00155
OG0001477	Syak.g_00718	Syas.g_00934
OG0001478	Syak.g_01139	Syas.g_01344
OG0001479	Syak.g_01242	Syas.g_01537
OG0001480	Syak.g_00084	Syas.g_00771
OG0001482	Syak.g_00476	Syas.g_00535
OG0001486	Syak.g_00900	Syas.g_01186
OG0001488	Syak.g_00872	Syas.g_01142
OG0001489	Syak.g_01291, Syak.g_00278	Syas.g_01574
OG0001492	Syak.g_00668	Syas.g_01077
OG0001493	Syak.g_00676	Syas.g_01069
OG0001495	Syak.g_01357	Syas.g_01641
OG0001496	Syak.g_00715	Syas.g_00936
OG0001497	Syak.g_00717	Syas.g_00935
OG0001498	Syak.g_01214	Syas.g_01511
OG0001502	Syak.g_00586	Syas.g_00290
OG0001504	Syak.g_00310	Syas.g_02777
OG0001508	Syak.g_01591	Syas.g_02114
OG0001510	Syak.g_01662	Syas.g_02151
OG0001511	Syak.g_02183	Syas.g_02413
OG0001512	Syak.g_02308	Syas.g_02559
OG0001514	Syak.g_00714	Syas.g_00937
OG0001515	Syak.g_00701	Syas.g_00734
OG0001516	Syak.g_00346	Syas.g_00703
OG0001517	Syak.g_01245	Syas.g_01540
OG0001518	Syak.g_01924	Syas.g_01903
OG0001519	Syak.g_01907	Syas.g_01912
OG0001520	Syak.g_02689	Syas.g_00828
OG0001527	Syak.g_02682	Syas.g_00803
OG0001528	Syak.g_01593	Syas.g_02116
OG0001529	Syak.g_01743	Syas.g_02082
OG0001530	Syak.g_02185	Syas.g_02415
OG0001531	Syak.g_02309	Syas.g_02560
OG0001532	Syak.g_00838	Syas.g_01113
OG0001533	Syak.g_01155	Syas.g_00476
OG0001534	Syak.g_00665	Syas.g_00198
OG0001535	Syak.g_00646	Syas.g_00218
OG0001536	Syak.g_00508	Syas.g_00456
OG0001537	Syak.g_00392	Syas.g_00651
OG0001538	Syak.g_00439	Syas.g_00591
OG0001539	Syak.g_00364	Syas.g_00683
OG0001540	Syak.g_02155	Syas.g_02386
OG0001541	Syak.g_02089	Syas.g_02316
OG0001542	Syak.g_02080	Syas.g_02294
OG0001543	Syak.g_02007	Syas.g_02230
OG0001544	Syak.g_01908	Syas.g_01911
OG0001545	Syak.g_01830	Syas.g_01982
OG0001546	Syak.g_02627	Syas.g_00011
OG0001547	Syak.g_00564	Syas.g_00300
OG0001549	Syak.g_00577	Syas.g_00482
OG0001554	Syak.g_01945	Syas.g_00153
OG0001556	Syak.g_00845	Syas.g_00976, Syas.g_01679
OG0001557	Syak.g_00400	Syas.g_00626
OG0001558	Syak.g_01774	Syas.g_02053
OG0001559	Syak.g_02186	Syas.g_02416
OG0001560	Syak.g_02199	Syas.g_02429
OG0001561	Syak.g_00653	Syas.g_00211
OG0001562	Syak.g_00639	Syas.g_00560
OG0001563	Syak.g_01306	Syas.g_01590
OG0001564	Syak.g_01860	Syas.g_01034
OG0001565	Syak.g_00083	Syas.g_00351
OG0001567	Syak.g_00565	Syas.g_00294
OG0001568	Syak.g_00562	Syas.g_00368
OG0001570	Syak.g_00574	Syas.g_00309
OG0001573	Syak.g_01697, Syak.g_01819, Syak.g_00978	Syas.g_02025
OG0001574	Syak.g_02680	Syas.g_00801
OG0001576	Syak.g_00955	Syas.g_02834
OG0001577	Syak.g_00903	Syas.g_01189
OG0001578	Syak.g_00229	Syas.g_01979
OG0001580	Syak.g_01953	Syas.g_01875
OG0001589	Syak.g_02356	Syas.g_02589
OG0001590	Syak.g_00029, Syak.g_00325	Syas.g_00752
OG0001591	Syak.g_00357	Syas.g_00690
OG0001592	Syak.g_01952	Syas.g_01877
OG0001594	Syak.g_01004	Syas.g_00074, Syas.g_00260
OG0001614	Syak.g_01641	Syas.g_02165
OG0001615	Syak.g_00589	Syas.g_00778
OG0001616	Syak.g_00851	Syas.g_01127
OG0001617	Syak.g_00710	Syas.g_00076
OG0001618	Syak.g_00793	Syas.g_00185
OG0001619	Syak.g_00520	Syas.g_00445
OG0001620	Syak.g_01233	Syas.g_01528
OG0001621	Syak.g_01420	Syas.g_01702
OG0001622	Syak.g_01820	Syas.g_02002
OG0001623	Syak.g_01257	Syas.g_00977, Syas.g_01554
OG0001624	Syak.g_00077	Syas.g_01926
OG0001625	Syak.g_01426	Syas.g_01708
OG0001634	Syak.g_00352	Syas.g_00697
OG0001635	Syak.g_01690	Syas.g_02140
OG0001636	Syak.g_01751	Syas.g_02075
OG0001637	Syak.g_02340, Syak.g_02337	Syas.g_02242, Syas.g_02547
OG0001638	Syak.g_02404	Syas.g_02670
OG0001639	Syak.g_02481	Syas.g_01477
OG0001640	Syak.g_00759	Syas.g_00989
OG0001641	Syak.g_00467	Syas.g_00545
OG0001643	Syak.g_00040	Syas.g_00741
OG0001644	Syak.g_00783	Syas.g_00921, Syas.g_00767
OG0001645	Syak.g_02655	Syas.g_00769
OG0001645	Syak.g_00575	Syas.g_01410
OG0001647	Syak.g_01450	Syas.g_01738
OG0001652	Syak.g_01776	Syas.g_02051
OG0001653	Syak.g_02209	Syas.g_02436
OG0001654	Syak.g_02483	Syas.g_01475
OG0001655	Syak.g_00131	Syas.g_01854
OG0001657	Syak.g_02117	Syas.g_02355
OG0001659	Syak.g_00842	Syas.g_01118
OG0001660	Syak.g_01223, Syak.g_02179	Syas.g_02409, Syas.g_02868
OG0001666	Syak.g_00212	Syas.g_02785
OG0001671	Syak.g_02002	Syas.g_01830
OG0001672	Syak.g_02241	Syas.g_02508
OG0001673	Syak.g_02299	Syas.g_02551
OG0001675	Syak.g_00637	Syas.g_00558
OG0001677	Syak.g_01281	Syas.g_01563
OG0001678	Syak.g_01389	Syas.g_01666
OG0001679	Syak.g_00549	Syas.g_02407
OG0001680	Syak.g_02400	Syas.g_02664
OG0001682	Syak.g_00287, Syak.g_00795	Syas.g_00183
OG0001692	Syak.g_01035	Syas.g_02810
OG0001693	Syak.g_00735, Syak.g_00733	Syas.g_01022
OG0001694	Syak.g_01461	Syas.g_01755
OG0001695	Syak.g_01836	Syas.g_01980
OG0001700	Syak.g_00320, Syak.g_00570	Syas.g_01390, Syas.g_01391
OG0001702	Syak.g_02217	Syas.g_02468
OG0001703	Syak.g_02567	Syas.g_01259
OG0001714	Syak.g_01615	Syas.g_02632
OG0001715	Syak.g_00122	Syas.g_01409
OG0001716	Syak.g_02046, Syak.g_01670	Syas.g_01406
OG0001717	Syak.g_02104	Syas.g_02330
OG0001726	Syak.g_00572	Syas.g_00337
OG0001729	Syak.g_02314	Syas.g_02564
OG0001730	Syak.g_02326	Syas.g_00954
OG0001731	Syak.g_02463	Syas.g_02729
OG0001732	Syak.g_00822	Syas.g_02021, Syas.g_01088
OG0001733	Syak.g_00359	Syas.g_00974
OG0001735	Syak.g_00331	Syas.g_00711
OG0001737	Syak.g_01481	Syas.g_01777
OG0001738	Syak.g_01523	Syas.g_01792
OG0001739	Syak.g_01838	Syas.g_01978
OG0001741	Syak.g_00283	Syas.g_01927
OG0001748	Syak.g_02000	Syas.g_01832
OG0001749	Syak.g_01539	Syas.g_02217
OG0001750	Syak.g_02211	Syas.g_02438
OG0001751	Syak.g_02298	Syas.g_02550
OG0001752	Syak.g_02328	Syas.g_02570
OG0001753	Syak.g_00888	Syas.g_00864
OG0001754	Syak.g_02335	Syas.g_02545, Syas.g_02244
OG0001755	Syak.g_02619	Syas.g_01208
OG0001756	Syak.g_01913, Syak.g_01919	Syas.g_01905
OG0001756	Syak.g_01910	Syas.g_01914
OG0001761	Syak.g_02757	Syas.g_01040
OG0001762	Syak.g_00630	Syas.g_00552
OG0001763	Syak.g_00473	Syas.g_00540
OG0001764	Syak.g_00559	Syas.g_00374
OG0001765	Syak.g_00141	Syas.g_00314
OG0001766	Syak.g_01491	Syas.g_01870
OG0001768	Syak.g_02074	Syas.g_02696
OG0001769	Syak.g_00972	Syas.g_00723
OG0001771	Syak.g_00145	Syas.g_00034
OG0001783	Syak.g_01647	Syas.g_02159
OG0001784	Syak.g_02216	Syas.g_02445
OG0001786	Syak.g_02444	Syas.g_02710
OG0001787	Syak.g_02639	Syas.g_00060
OG0001788	Syak.g_02642	Syas.g_00064
OG0001789	Syak.g_00935	Syas.g_02855
OG0001790	Syak.g_00908	Syas.g_01195
OG0001792	Syak.g_00814	Syas.g_01083
OG0001794	Syak.g_00661	Syas.g_00201
OG0001796	Syak.g_00641	Syas.g_00227
OG0001797	Syak.g_00528	Syas.g_02249
OG0001798	Syak.g_00015	Syas.g_00108
OG0001799	Syak.g_00052	Syas.g_00726
OG0001800	Syak.g_00993, Syak.g_00992	Syas.g_00955
OG0001801	Syak.g_01024	Syas.g_02801
OG0001803	Syak.g_01185	Syas.g_02741
OG0001804	Syak.g_01213	Syas.g_01510
OG0001805	Syak.g_01415	Syas.g_00304
OG0001806	Syak.g_01449	Syas.g_01737
OG0001808	Syak.g_01557	Syas.g_02210
OG0001809	Syak.g_02144	Syas.g_00685, Syas.g_00959
OG0001811	Syak.g_02082	Syas.g_02297
OG0001812	Syak.g_01951	Syas.g_01878
OG0001813	Syak.g_01901	Syas.g_01936
OG0001814	Syak.g_01808	Syas.g_02013
OG0001815	Syak.g_01800	Syas.g_02022
OG0001816	Syak.g_00361	Syas.g_00688
OG0001837	Syak.g_02001	Syas.g_01831
OG0001838	Syak.g_01786	Syas.g_02042
OG0001839	Syak.g_01755	Syas.g_02071
OG0001840	Syak.g_01737	Syas.g_02088
OG0001841	Syak.g_01730	Syas.g_02095
OG0001843	Syak.g_01640	Syas.g_02166
OG0001844	Syak.g_01639	Syas.g_02167
OG0001845	Syak.g_01638	Syas.g_02169
OG0001846	Syak.g_02167	Syas.g_02397
OG0001848	Syak.g_02173	Syas.g_02402
OG0001849	Syak.g_02223	Syas.g_02475
OG0001850	Syak.g_02238	Syas.g_02505
OG0001851	Syak.g_02245	Syas.g_02512
OG0001852	Syak.g_02246	Syas.g_02513
OG0001853	Syak.g_02253	Syas.g_02520
OG0001854	Syak.g_02304	Syas.g_02555
OG0001855	Syak.g_01013	Syas.g_00081, Syas.g_00256, Syas.g_01747
OG0001856	Syak.g_02438	Syas.g_02706
OG0001857	Syak.g_02441	Syas.g_02709
OG0001858	Syak.g_02468	Syas.g_02734
OG0001859	Syak.g_02555	Syas.g_01271
OG0001860	Syak.g_02569	Syas.g_01257
OG0001861	Syak.g_02581	Syas.g_01246
OG0001862	Syak.g_02593	Syas.g_01233
OG0001863	Syak.g_02599	Syas.g_01229
OG0001864	Syak.g_02652	Syas.g_00092
OG0001866	Syak.g_02743	Syas.g_00862
OG0001867	Syak.g_02755	Syas.g_00866
OG0001868	Syak.g_00940	Syas.g_02851
OG0001869	Syak.g_00904	Syas.g_01190
OG0001870	Syak.g_00895	Syas.g_01180
OG0001871	Syak.g_00890	Syas.g_01173
OG0001872	Syak.g_00809	Syas.g_01078
OG0001873	Syak.g_00850	Syas.g_01126
OG0001874	Syak.g_00853	Syas.g_01129
OG0001877	Syak.g_00702	Syas.g_00735
OG0001878	Syak.g_00634	Syas.g_00555
OG0001879	Syak.g_00627	Syas.g_00550
OG0001880	Syak.g_00499	Syas.g_00465
OG0001881	Syak.g_00500	Syas.g_00464
OG0001882	Syak.g_00525	Syas.g_02252
OG0001883	Syak.g_00531	Syas.g_00423
OG0001884	Syak.g_00113	Syas.g_00412
OG0001885	Syak.g_00553	Syas.g_00395
OG0001886	Syak.g_00557	Syas.g_00375
OG0001887	Syak.g_00382	Syas.g_00661, Syas.g_00664
OG0001888	Syak.g_00408	Syas.g_00622
OG0001889	Syak.g_00449	Syas.g_00581
OG0001890	Syak.g_00595	Syas.g_00283
OG0001891	Syak.g_00591	Syas.g_00289
OG0001892	Syak.g_00082	Syas.g_00422
OG0001893	Syak.g_00016	Syas.g_00863, Syas.g_00107
OG0001894	Syak.g_00034	Syas.g_00747
OG0001895	Syak.g_00998	Syas.g_02798
OG0001896	Syak.g_01200	Syas.g_01502
OG0001897	Syak.g_01236	Syas.g_01531
OG0001898	Syak.g_01252	Syas.g_01549
OG0001899	Syak.g_01317	Syas.g_01601
OG0001900	Syak.g_01434	Syas.g_01722
OG0001901	Syak.g_01435	Syas.g_01723
OG0001902	Syak.g_01466	Syas.g_01759
OG0001903	Syak.g_01476	Syas.g_01768
OG0001904	Syak.g_01550	Syas.g_02214
OG0001905	Syak.g_01559	Syas.g_02198
OG0001906	Syak.g_02154	Syas.g_02385
OG0001908	Syak.g_02087	Syas.g_02314
OG0001909	Syak.g_02076	Syas.g_02289
OG0001910	Syak.g_01996	Syas.g_01836
OG0001912	Syak.g_01932	Syas.g_01895
OG0001913	Syak.g_01930	Syas.g_01898
OG0001914	Syak.g_00270	Syas.g_00098
OG0001915	Syak.g_01803	Syas.g_02019
OG0001917	Syak.g_00648	Syas.g_00216
OG0001918	Syak.g_00869	Syas.g_00759
OG0001924	Syak.g_02769	Syas.g_00040
OG0001925	Syak.g_02768	Syas.g_00041
OG0001926	Syak.g_02767	Syas.g_00042
OG0001927	Syak.g_02766	Syas.g_00043
OG0001928	Syak.g_00975, Syak.g_00976	Syas.g_02787
OG0001929	Syak.g_01723	Syas.g_02102
OG0001932	Syak.g_01642	Syas.g_02164
OG0001933	Syak.g_02189	Syas.g_02418
OG0001934	Syak.g_02202	Syas.g_02430
OG0001935	Syak.g_02248	Syas.g_02515
OG0001936	Syak.g_00289	Syas.g_00945
OG0001937	Syak.g_02455	Syas.g_02721
OG0001938	Syak.g_02571	Syas.g_01255
OG0001939	Syak.g_00067	Syas.g_01526
OG0001940	Syak.g_02702	Syas.g_00826
OG0001941	Syak.g_00945	Syas.g_02844
OG0001942	Syak.g_00916	Syas.g_00175
OG0001943	Syak.g_00879	Syas.g_00388
OG0001944	Syak.g_00573	Syas.g_02794
OG0001946	Syak.g_00703	Syas.g_00928
OG0001947	Syak.g_01494	Syas.g_00172
OG0001948	Syak.g_00471	Syas.g_00542
OG0001949	Syak.g_00490	Syas.g_00502
OG0001950	Syak.g_00492	Syas.g_00499
OG0001951	Syak.g_00501	Syas.g_00463
OG0001952	Syak.g_00526	Syas.g_02251
OG0001953	Syak.g_00527	Syas.g_02250
OG0001954	Syak.g_00137	Syas.g_01433
OG0001957	Syak.g_00022	Syas.g_00102
OG0001958	Syak.g_00333	Syas.g_00709
OG0001959	Syak.g_02031	Syas.g_01814
OG0001961	Syak.g_01124	Syas.g_01338
OG0001964	Syak.g_01376	Syas.g_01653
OG0001966	Syak.g_01428	Syas.g_01710
OG0001967	Syak.g_01430	Syas.g_01712
OG0001968	Syak.g_01431	Syas.g_01713
OG0001969	Syak.g_01503	Syas.g_01818
OG0001970	Syak.g_02152	Syas.g_02383
OG0001971	Syak.g_02078	Syas.g_02291
OG0001972	Syak.g_01984	Syas.g_01853
OG0001973	Syak.g_01958	Syas.g_01862, Syas.g_01864
OG0001975	Syak.g_00271	Syas.g_00097
OG0001976	Syak.g_00269	Syas.g_00099
OG0001980	Syak.g_01255	Syas.g_01045
OG0001981	Syak.g_00748	Syas.g_00286, Syas.g_01205, Syas.g_01204
OG0001990	Syak.g_01832	Syas.g_01973
OG0001993	Syak.g_02771	Syas.g_00038
OG0001994	Syak.g_02770	Syas.g_00039
OG0001995	Syak.g_00962	Syas.g_00916
OG0001997	Syak.g_02213	Syas.g_02440
OG0001998	Syak.g_02034, Syak.g_01005	Syas.g_00371
OG0001999	Syak.g_02368	Syas.g_02599
OG0002000	Syak.g_02621	Syas.g_00004
OG0002002	Syak.g_00810	Syas.g_01079
OG0002003	Syak.g_00700	Syas.g_00491
OG0002004	Syak.g_02417	Syas.g_01906
OG0002005	Syak.g_00952	Syas.g_00080, Syas.g_00036, Syas.g_00926
OG0002006	Syak.g_00762	Syas.g_00171
OG0002007	Syak.g_00763	Syas.g_00988
OG0002009	Syak.g_00395	Syas.g_00631
OG0002010	Syak.g_01075	Syas.g_01293
OG0002013	Syak.g_02232	Syas.g_02488
OG0002015	Syak.g_01541	Syas.g_02219
OG0002016	Syak.g_02003	Syas.g_02222
OG0002017	Syak.g_01891	Syas.g_01946
OG0002018	Syak.g_01834	Syas.g_01974
OG0002020	Syak.g_01840	Syas.g_01987
OG0002021	Syak.g_01842	Syas.g_01989
OG0002022	Syak.g_01843	Syas.g_01990
OG0002023	Syak.g_01844	Syas.g_01991
OG0002024	Syak.g_01850	Syas.g_01985
OG0002029	Syak.g_01128	Syas.g_01930, Syas.g_02786
OG0002038	Syak.g_00887	Syas.g_02793
OG0002039	Syak.g_00866	Syas.g_01141
OG0002040	Syak.g_00865	Syas.g_01047
OG0002041	Syak.g_00475	Syas.g_00538
OG0002042	Syak.g_00496	Syas.g_00495
OG0002043	Syak.g_00546	Syas.g_00404
OG0002045	Syak.g_01129	Syas.g_01341
OG0002046	Syak.g_01134	Syas.g_01346
OG0002047	Syak.g_01217	Syas.g_01514
OG0002048	Syak.g_01285	Syas.g_01567
OG0002049	Syak.g_01365	Syas.g_01648
OG0002051	Syak.g_02090	Syas.g_02317
OG0002053	Syak.g_02277	Syas.g_00291
OG0002054	Syak.g_01851	Syas.g_01986
OG0002055	Syak.g_01848	Syas.g_01983
OG0002056	Syak.g_01477	Syas.g_01769
OG0002109	Syak.g_01102	Syas.g_02770
OG0002113	Syak.g_01754	Syas.g_02072
OG0002114	Syak.g_01014	Syas.g_00085
OG0002116	Syak.g_02450	Syas.g_02716
OG0002117	Syak.g_00877	Syas.g_02864
OG0002119	Syak.g_02520	Syas.g_00170
OG0002120	Syak.g_00576	Syas.g_00127
OG0002121	Syak.g_00146	Syas.g_02491
OG0002129	Syak.g_01057	Syas.g_02752
OG0002130	Syak.g_00934	Syas.g_02856
OG0002131	Syak.g_01841	Syas.g_01988
OG0002133	Syak.g_01849	Syas.g_01984
OG0002134	Syak.g_01632	Syas.g_02175
OG0002135	Syak.g_02387	Syas.g_02651
OG0002136	Syak.g_02388	Syas.g_02652
OG0002138	Syak.g_00090	Syas.g_00386
OG0002139	Syak.g_00681	Syas.g_01065
OG0002142	Syak.g_01025	Syas.g_02802
OG0002143	Syak.g_01210	Syas.g_02248
OG0002144	Syak.g_01359	Syas.g_00956
OG0002145	Syak.g_00123	Syas.g_01274, Syas.g_01376, Syas.g_00756
OG0002159	Syak.g_01677	Syas.g_02441
OG0002160	Syak.g_00690	Syas.g_02576
