Orthogroup	Syak	Syar
OG0001149	Syak.g_02562	Syar.g_01458
OG0001150	Syak.g_02561	Syar.g_01457
OG0001151	Syak.g_02548	Syar.g_01238
OG0001153	Syak.g_01084	Syar.g_01398
OG0001154	Syak.g_01085	Syar.g_01397
OG0001155	Syak.g_02480	Syar.g_01211
OG0001156	Syak.g_02477	Syar.g_01185
OG0001157	Syak.g_02476	Syar.g_01184
OG0001158	Syak.g_02475	Syar.g_01183
OG0001159	Syak.g_02474	Syar.g_01182
OG0001160	Syak.g_02437	Syar.g_02908
OG0001161	Syak.g_01906	Syar.g_00382
OG0001162	Syak.g_00959	Syar.g_03081
OG0001163	Syak.g_02429	Syar.g_02917
OG0001164	Syak.g_02423	Syar.g_02922
OG0001165	Syak.g_02418	Syar.g_02927
OG0001166	Syak.g_02394	Syar.g_02959
OG0001167	Syak.g_02366	Syar.g_02982
OG0001168	Syak.g_02364	Syar.g_02983
OG0001169	Syak.g_02362	Syar.g_02985
OG0001170	Syak.g_02360	Syar.g_02987
OG0001171	Syak.g_02349	Syar.g_02999
OG0001172	Syak.g_01388	Syar.g_00143
OG0001173	Syak.g_01387	Syar.g_00142
OG0001174	Syak.g_01379	Syar.g_00134
OG0001175	Syak.g_01378	Syar.g_00133
OG0001176	Syak.g_01354	Syar.g_01025
OG0001177	Syak.g_01356	Syar.g_01023
OG0001178	Syak.g_02411	Syar.g_02943
OG0001179	Syak.g_01324	Syar.g_01055
OG0001181	Syak.g_01296	Syar.g_01082
OG0001182	Syak.g_01287	Syar.g_01090
OG0001183	Syak.g_01282	Syar.g_01096
OG0001184	Syak.g_01571	Syar.g_00653
OG0001185	Syak.g_01643	Syar.g_00614
OG0001186	Syak.g_01709	Syar.g_00562
OG0001187	Syak.g_01712	Syar.g_00548
OG0001188	Syak.g_01714	Syar.g_00546
OG0001189	Syak.g_01736	Syar.g_00525
OG0001190	Syak.g_01942	Syar.g_00330
OG0001191	Syak.g_01928	Syar.g_00349
OG0001192	Syak.g_01921	Syar.g_00356
OG0001193	Syak.g_01888	Syar.g_00711
OG0001194	Syak.g_01882	Syar.g_00622
OG0001195	Syak.g_01881	Syar.g_00623
OG0001196	Syak.g_01811	Syar.g_00453
OG0001197	Syak.g_01809	Syar.g_00455
OG0001198	Syak.g_01798	Syar.g_00467
OG0001199	Syak.g_02249	Syar.g_03045
OG0001200	Syak.g_02247	Syar.g_03047
OG0001201	Syak.g_02191	Syar.g_03120
OG0001202	Syak.g_02061	Syar.g_00991
OG0001203	Syak.g_02307	Syar.g_03021
OG0001204	Syak.g_01404	Syar.g_00154
OG0001205	Syak.g_01181	Syar.g_02869
OG0001207	Syak.g_02566	Syar.g_01462
OG0001208	Syak.g_02576	Syar.g_01471
OG0001211	Syak.g_02669	Syar.g_02323
OG0001212	Syak.g_02728	Syar.g_02027
OG0001213	Syak.g_00025	Syar.g_02239
OG0001214	Syak.g_00037	Syar.g_02420
OG0001215	Syak.g_00697	Syar.g_00965
OG0001216	Syak.g_00805	Syar.g_01909
OG0001217	Syak.g_00138	Syar.g_02852
OG0001218	Syak.g_01093	Syar.g_01388
OG0001219	Syak.g_00551	Syar.g_02585
OG0001222	Syak.g_00517	Syar.g_02552
OG0001223	Syak.g_00472	Syar.g_02505
OG0001224	Syak.g_00739	Syar.g_01361
OG0001226	Syak.g_02239	Syar.g_03054
OG0001227	Syak.g_00963	Syar.g_02213
OG0001230	Syak.g_01030	Syar.g_02816
OG0001231	Syak.g_01777	Syar.g_00485
OG0001232	Syak.g_02385	Syar.g_02968
OG0001233	Syak.g_02359	Syar.g_02988
OG0001235	Syak.g_01362	Syar.g_01019
OG0001236	Syak.g_01568	Syar.g_00657
OG0001237	Syak.g_01573	Syar.g_00652
OG0001238	Syak.g_01926	Syar.g_00351
OG0001239	Syak.g_02252	Syar.g_03043
OG0001240	Syak.g_02206	Syar.g_03101
OG0001241	Syak.g_02197	Syar.g_03149, Syar.g_03112
OG0001242	Syak.g_02168	Syar.g_00043
OG0001243	Syak.g_02160	Syar.g_00051
OG0001244	Syak.g_02132	Syar.g_00075
OG0001245	Syak.g_00248	Syar.g_00999
OG0001246	Syak.g_02604	Syar.g_01910
OG0001247	Syak.g_00618	Syar.g_02024
OG0001248	Syak.g_00147	Syar.g_02059
OG0001249	Syak.g_01251	Syar.g_01113
OG0001250	Syak.g_00602	Syar.g_01819, Syar.g_03240
OG0001251	Syak.g_01875	Syar.g_02575
OG0001252	Syak.g_00754	Syar.g_01372
OG0001253	Syak.g_00250	Syar.g_02015
OG0001254	Syak.g_00272	Syar.g_02233
OG0001255	Syak.g_00066	Syar.g_01746
OG0001256	Syak.g_02430	Syar.g_02915
OG0001258	Syak.g_02420	Syar.g_02925
OG0001259	Syak.g_02361	Syar.g_02986
OG0001260	Syak.g_02332	Syar.g_03007
OG0001262	Syak.g_01734	Syar.g_00527
OG0001263	Syak.g_02157	Syar.g_00054
OG0001265	Syak.g_02170	Syar.g_00041
OG0001266	Syak.g_02057	Syar.g_00987
OG0001267	Syak.g_01459	Syar.g_00225
OG0001268	Syak.g_01240	Syar.g_01124
OG0001269	Syak.g_02323	Syar.g_00688
OG0001270	Syak.g_01194	Syar.g_01175
OG0001271	Syak.g_01121	Syar.g_01270
OG0001272	Syak.g_02580	Syar.g_01475
OG0001273	Syak.g_00030	Syar.g_02413
OG0001274	Syak.g_01988	Syar.g_00929
OG0001275	Syak.g_00633	Syar.g_02490
OG0001276	Syak.g_00649	Syar.g_01797
OG0001277	Syak.g_01829	Syar.g_02250
OG0001278	Syak.g_00671	Syar.g_01720
OG0001279	Syak.g_00105	Syar.g_02841
OG0001280	Syak.g_00933	Syar.g_03317
OG0001281	Syak.g_00944	Syar.g_02783
OG0001282	Syak.g_02564	Syar.g_01460, Syar.g_01351
OG0001283	Syak.g_01818	Syar.g_00447
OG0001284	Syak.g_02446	Syar.g_02900
OG0001285	Syak.g_02381	Syar.g_02972
OG0001286	Syak.g_01301	Syar.g_01077
OG0001287	Syak.g_01652	Syar.g_00606
OG0001288	Syak.g_01686	Syar.g_00591
OG0001289	Syak.g_02222	Syar.g_03080
OG0001290	Syak.g_02198	Syar.g_03111
OG0001291	Syak.g_02147	Syar.g_00064
OG0001292	Syak.g_01410	Syar.g_00160
OG0001293	Syak.g_01432	Syar.g_00198
OG0001294	Syak.g_00355	Syar.g_01687
OG0001295	Syak.g_00740	Syar.g_00693
OG0001296	Syak.g_02610	Syar.g_01506
OG0001297	Syak.g_02614	Syar.g_01510
OG0001298	Syak.g_02703	Syar.g_02210
OG0001299	Syak.g_00349	Syar.g_01915
OG0001303	Syak.g_00548	Syar.g_02583
OG0001304	Syak.g_00664	Syar.g_01557
OG0001305	Syak.g_00728	Syar.g_01937
OG0001306	Syak.g_00915	Syar.g_01521
OG0001307	Syak.g_00344	Syar.g_02591
OG0001308	Syak.g_01054	Syar.g_02798
OG0001309	Syak.g_02620	Syar.g_00360
OG0001311	Syak.g_00651	Syar.g_01795
OG0001312	Syak.g_00537	Syar.g_02569
OG0001313	Syak.g_01140	Syar.g_01264
OG0001315	Syak.g_01284	Syar.g_01094
OG0001317	Syak.g_02302	Syar.g_03025
OG0001318	Syak.g_01424	Syar.g_00186
OG0001319	Syak.g_01448	Syar.g_00215
OG0001325	Syak.g_00800	Syar.g_01577
OG0001326	Syak.g_01154	Syar.g_00632
OG0001327	Syak.g_00362	Syar.g_01674
OG0001329	Syak.g_00280	Syar.g_02337
OG0001331	Syak.g_02559	Syar.g_01455
OG0001334	Syak.g_01274	Syar.g_03166
OG0001336	Syak.g_01817	Syar.g_00448
OG0001337	Syak.g_01253	Syar.g_01112
OG0001338	Syak.g_01258	Syar.g_03232
OG0001343	Syak.g_01877	Syar.g_03210
OG0001345	Syak.g_00856	Syar.g_01958
OG0001346	Syak.g_00937	Syar.g_02778
OG0001347	Syak.g_01885	Syar.g_00565
OG0001347	Syak.g_01622	Syar.g_02401
OG0001348	Syak.g_00774	Syar.g_02259
OG0001351	Syak.g_01164	Syar.g_01420
OG0001353	Syak.g_00612	Syar.g_01809
OG0001354	Syak.g_00485	Syar.g_02520
OG0001355	Syak.g_00144	Syar.g_01912
OG0001356	Syak.g_00773	Syar.g_00176
OG0001358	Syak.g_00007	Syar.g_02262
OG0001359	Syak.g_01878	Syar.g_03211
OG0001360	Syak.g_00854	Syar.g_01961
OG0001361	Syak.g_00859	Syar.g_01955
OG0001364	Syak.g_01552	Syar.g_00284
OG0001365	Syak.g_01937	Syar.g_00335
OG0001366	Syak.g_02391	Syar.g_02962
OG0001373	Syak.g_01871	Syar.g_00631
OG0001374	Syak.g_01863	Syar.g_00642
OG0001376	Syak.g_01916	Syar.g_02600
OG0001377	Syak.g_01917	Syar.g_02599
OG0001378	Syak.g_01196	Syar.g_01174
OG0001379	Syak.g_00927	Syar.g_02772
OG0001382	Syak.g_01169	Syar.g_02834, Syar.g_03204
OG0001383	Syak.g_02312	Syar.g_01880
OG0001383	Syak.g_00973	Syar.g_03016
OG0001385	Syak.g_01874	Syar.g_00628
OG0001386	Syak.g_01873	Syar.g_00629
OG0001387	Syak.g_01872	Syar.g_00630
OG0001388	Syak.g_01869	Syar.g_00635
OG0001389	Syak.g_01868	Syar.g_00636
OG0001390	Syak.g_01867	Syar.g_00637
OG0001391	Syak.g_01866	Syar.g_00638
OG0001392	Syak.g_01865	Syar.g_00640
OG0001393	Syak.g_01864	Syar.g_00641
OG0001394	Syak.g_00399	Syar.g_02608
OG0001395	Syak.g_00789	Syar.g_01561
OG0001396	Syak.g_01884	Syar.g_00566
OG0001401	Syak.g_00608	Syar.g_01813
OG0001402	Syak.g_00012	Syar.g_02252
OG0001406	Syak.g_01915	Syar.g_02601
OG0001408	Syak.g_00087	Syar.g_02042
OG0001411	Syak.g_01581	Syar.g_02761, Syar.g_02360
OG0001412	Syak.g_01621	Syar.g_02400
OG0001413	Syak.g_00103	Syar.g_02062, Syar.g_02063
OG0001416	Syak.g_00941	Syar.g_00433
OG0001417	Syak.g_00486	Syar.g_01885
OG0001420	Syak.g_00997, Syak.g_02635	Syar.g_02680
OG0001429	Syak.g_00547	Syar.g_02582
OG0001430	Syak.g_01949, Syak.g_00314	Syar.g_03306
OG0001432	Syak.g_00095	Syar.g_02064, Syar.g_02123
OG0001433	Syak.g_00771	Syar.g_00173
OG0001434	Syak.g_00404	Syar.g_02613
OG0001435	Syak.g_00369	Syar.g_01621
OG0001436	Syak.g_01547	Syar.g_03234
OG0001438	Syak.g_01475	Syar.g_00240
OG0001439	Syak.g_01506	Syar.g_00824
OG0001442	Syak.g_00415	Syar.g_02622
OG0001443	Syak.g_01909	Syar.g_00378
OG0001444	Syak.g_02212	Syar.g_03096
OG0001444	Syak.g_01678	Syar.g_03093
OG0001447	Syak.g_02159	Syar.g_00052
OG0001449	Syak.g_01401	Syar.g_01897
OG0001452	Syak.g_01419	Syar.g_00167
OG0001453	Syak.g_00465	Syar.g_02498
OG0001454	Syak.g_00249	Syar.g_02065, Syar.g_02122
OG0001456	Syak.g_01855	Syar.g_00643
OG0001457	Syak.g_01854	Syar.g_00644
OG0001458	Syak.g_01853	Syar.g_00645
OG0001459	Syak.g_00311	Syar.g_00418, Syar.g_02047
OG0001460	Syak.g_00770	Syar.g_00172
OG0001461	Syak.g_00276	Syar.g_02478
OG0001462	Syak.g_01750	Syar.g_00511
OG0001467	Syak.g_01022	Syar.g_01745
OG0001470	Syak.g_01592	Syar.g_02358, Syar.g_02369
OG0001471	Syak.g_01501	Syar.g_00830
OG0001474	Syak.g_01239	Syar.g_01125
OG0001475	Syak.g_01594	Syar.g_02370
OG0001476	Syak.g_00882	Syar.g_01647, Syar.g_02077, Syar.g_02128
OG0001477	Syak.g_00718	Syar.g_02277
OG0001478	Syak.g_01139	Syar.g_01259
OG0001478	Syak.g_01131	Syar.g_03184
OG0001479	Syak.g_01242	Syar.g_01122
OG0001480	Syak.g_00084	Syar.g_02013
OG0001482	Syak.g_00476	Syar.g_02511
OG0001486	Syak.g_00900	Syar.g_01537
OG0001488	Syak.g_00872	Syar.g_03222, Syar.g_01948
OG0001489	Syak.g_01291, Syak.g_00278	Syar.g_01087
OG0001492	Syak.g_00668	Syar.g_01717
OG0001493	Syak.g_00676	Syar.g_01725
OG0001495	Syak.g_01357	Syar.g_01022
OG0001496	Syak.g_00715	Syar.g_02279
OG0001497	Syak.g_00717	Syar.g_02278
OG0001498	Syak.g_01214	Syar.g_03286
OG0001502	Syak.g_00586	Syar.g_01840
OG0001504	Syak.g_00310	Syar.g_02046
OG0001508	Syak.g_01591	Syar.g_02372
OG0001509	Syak.g_01706	Syar.g_00570
OG0001510	Syak.g_01662	Syar.g_00601
OG0001511	Syak.g_02183	Syar.g_03129
OG0001512	Syak.g_02308	Syar.g_03020
OG0001513	Syak.g_01572	Syar.g_00995
OG0001514	Syak.g_00714	Syar.g_02280
OG0001515	Syak.g_00701	Syar.g_03266, Syar.g_02594
OG0001516	Syak.g_00346	Syar.g_01918
OG0001517	Syak.g_01245	Syar.g_01119
OG0001518	Syak.g_01924	Syar.g_00353
OG0001519	Syak.g_01907	Syar.g_00380, Syar.g_00002
OG0001520	Syak.g_02689	Syar.g_02053
OG0001525	Syak.g_00091	Syar.g_01315
OG0001527	Syak.g_02682	Syar.g_02309
OG0001528	Syak.g_01593	Syar.g_02371
OG0001529	Syak.g_01743	Syar.g_00518
OG0001530	Syak.g_02185	Syar.g_03127
OG0001531	Syak.g_02309	Syar.g_03019
OG0001532	Syak.g_00838	Syar.g_01978
OG0001533	Syak.g_01155, Syak.g_01198	Syar.g_01173
OG0001534	Syak.g_00665	Syar.g_01558
OG0001535	Syak.g_00646	Syar.g_01799
OG0001536	Syak.g_00508	Syar.g_02544
OG0001537	Syak.g_00392	Syar.g_02602
OG0001538	Syak.g_00439	Syar.g_02644
OG0001539	Syak.g_00364	Syar.g_01626
OG0001540	Syak.g_02155	Syar.g_00056
OG0001541	Syak.g_02089	Syar.g_00117
OG0001542	Syak.g_02080	Syar.g_00128
OG0001543	Syak.g_02007	Syar.g_00949
OG0001544	Syak.g_01908	Syar.g_00379
OG0001545	Syak.g_01830	Syar.g_00865
OG0001546	Syak.g_02627	Syar.g_03276, Syar.g_02688
OG0001547	Syak.g_00564	Syar.g_01855
OG0001549	Syak.g_00577	Syar.g_02838
OG0001554	Syak.g_01945	Syar.g_00327
OG0001556	Syak.g_00845	Syar.g_00177
OG0001557	Syak.g_00400	Syar.g_02609
OG0001558	Syak.g_01774	Syar.g_00488
OG0001559	Syak.g_02186	Syar.g_03126
OG0001560	Syak.g_02199	Syar.g_03110
OG0001561	Syak.g_00653	Syar.g_01792
OG0001562	Syak.g_00639	Syar.g_02484
OG0001563	Syak.g_01306	Syar.g_01072
OG0001565	Syak.g_00083	Syar.g_03069
OG0001567	Syak.g_00565	Syar.g_01847
OG0001568	Syak.g_00562	Syar.g_01866
OG0001570	Syak.g_00574	Syar.g_02858
OG0001574	Syak.g_02680	Syar.g_02311
OG0001576	Syak.g_00955	Syar.g_02794
OG0001577	Syak.g_00903	Syar.g_01534
OG0001578	Syak.g_00229	Syar.g_00863
OG0001580	Syak.g_01953	Syar.g_00895
OG0001590	Syak.g_00029, Syak.g_00325	Syar.g_02412
OG0001591	Syak.g_00357	Syar.g_01685
OG0001592	Syak.g_01952	Syar.g_03309, Syar.g_00310
OG0001594	Syak.g_02033	Syar.g_03217
OG0001594	Syak.g_01004	Syar.g_00848, Syar.g_00374
OG0001614	Syak.g_01641	Syar.g_00617
OG0001615	Syak.g_00589	Syar.g_03185
OG0001616	Syak.g_00851	Syar.g_01964
OG0001617	Syak.g_00710	Syar.g_01972
OG0001618	Syak.g_00793	Syar.g_01298, Syar.g_01196, Syar.g_01571
OG0001619	Syak.g_00520	Syar.g_02556
OG0001620	Syak.g_01233	Syar.g_01131
OG0001621	Syak.g_01420	Syar.g_00169
OG0001622	Syak.g_01820	Syar.g_00446
OG0001623	Syak.g_01257	Syar.g_01694, Syar.g_01104
OG0001624	Syak.g_00226	Syar.g_02145
OG0001624	Syak.g_00077	Syar.g_01312, Syar.g_02156
OG0001625	Syak.g_01426	Syar.g_00192
OG0001634	Syak.g_00352	Syar.g_01691
OG0001636	Syak.g_01751	Syar.g_00510
OG0001637	Syak.g_02340, Syak.g_02337	Syar.g_00971, Syar.g_02007
OG0001638	Syak.g_02404	Syar.g_03132, Syar.g_02949
OG0001639	Syak.g_02481	Syar.g_01212
OG0001640	Syak.g_00759	Syar.g_01377
OG0001641	Syak.g_00467	Syar.g_02500
OG0001642	Syak.g_00581	Syar.g_01387
OG0001643	Syak.g_00040	Syar.g_02423
OG0001644	Syak.g_00783	Syar.g_01876
OG0001645	Syak.g_02655	Syar.g_02340
OG0001645	Syak.g_00575	Syar.g_00803
OG0001647	Syak.g_01450	Syar.g_00217
OG0001652	Syak.g_01776	Syar.g_00486
OG0001653	Syak.g_02209	Syar.g_03099
OG0001654	Syak.g_02483	Syar.g_01214
OG0001657	Syak.g_02117	Syar.g_00089
OG0001658	Syak.g_01943	Syar.g_00329
OG0001659	Syak.g_00842	Syar.g_01973
OG0001660	Syak.g_01223, Syak.g_02179	Syar.g_00029, Syar.g_01150, Syar.g_01155
OG0001671	Syak.g_02002	Syar.g_00943
OG0001672	Syak.g_02241	Syar.g_03053
OG0001673	Syak.g_02299	Syar.g_03028
OG0001675	Syak.g_00637	Syar.g_02486
OG0001677	Syak.g_01281	Syar.g_01097
OG0001678	Syak.g_01389	Syar.g_00144
OG0001679	Syak.g_00549	Syar.g_00032
OG0001680	Syak.g_02400	Syar.g_02953
OG0001682	Syak.g_00287, Syak.g_00795	Syar.g_01573
OG0001692	Syak.g_01035	Syar.g_02812
OG0001694	Syak.g_01461	Syar.g_00227
OG0001695	Syak.g_01836	Syar.g_00864
OG0001702	Syak.g_02217	Syar.g_03087
OG0001703	Syak.g_02567	Syar.g_01463
OG0001712	Syak.g_00225	Syar.g_01846
OG0001713	Syak.g_00881	Syar.g_02147
OG0001714	Syak.g_01615	Syar.g_00576
OG0001715	Syak.g_00122	Syar.g_00804
OG0001716	Syak.g_02046, Syak.g_01670	Syar.g_00805
OG0001717	Syak.g_02104	Syar.g_00103
OG0001726	Syak.g_00572	Syar.g_01863
OG0001729	Syak.g_02314	Syar.g_03015
OG0001730	Syak.g_02326	Syar.g_00837, Syar.g_00806
OG0001731	Syak.g_02463	Syar.g_02884
OG0001732	Syak.g_00822	Syar.g_00464, Syar.g_01702
OG0001733	Syak.g_00359	Syar.g_00179
OG0001734	Syak.g_00583	Syar.g_00188
OG0001735	Syak.g_00331	Syar.g_02469
OG0001737	Syak.g_01481	Syar.g_00855
OG0001738	Syak.g_01523	Syar.g_00717
OG0001739	Syak.g_01838	Syar.g_00862
OG0001741	Syak.g_00283	Syar.g_01311, Syar.g_02155
OG0001745	Syak.g_00281	Syar.g_02010
OG0001748	Syak.g_02000	Syar.g_00941
OG0001749	Syak.g_01539	Syar.g_00264
OG0001750	Syak.g_02211	Syar.g_03097, Syar.g_01648
OG0001751	Syak.g_02298	Syar.g_03029
OG0001752	Syak.g_02328	Syar.g_03214, Syar.g_03009
OG0001753	Syak.g_00888	Syar.g_00919, Syar.g_01879
OG0001754	Syak.g_02335	Syar.g_00973
OG0001755	Syak.g_02619	Syar.g_01515
OG0001756	Syak.g_01913, Syak.g_01919	Syar.g_00840, Syar.g_01320
OG0001756	Syak.g_01910	Syar.g_00384
OG0001761	Syak.g_02757	Syar.g_01703, Syar.g_00182
OG0001762	Syak.g_00630	Syar.g_02493
OG0001763	Syak.g_00473	Syar.g_02506
OG0001764	Syak.g_00559	Syar.g_01870
OG0001766	Syak.g_01491	Syar.g_00902
OG0001767	Syak.g_01545	Syar.g_02733
OG0001768	Syak.g_02074	Syar.g_02918
OG0001769	Syak.g_00972	Syar.g_02437
OG0001771	Syak.g_00145	Syar.g_02677
OG0001783	Syak.g_01647	Syar.g_00611
OG0001784	Syak.g_02216	Syar.g_03090
OG0001786	Syak.g_02444	Syar.g_02903
OG0001787	Syak.g_02639	Syar.g_03272, Syar.g_01927
OG0001788	Syak.g_02642	Syar.g_02351
OG0001789	Syak.g_00935	Syar.g_02776
OG0001790	Syak.g_00908	Syar.g_01528, Syar.g_03295
OG0001792	Syak.g_00814	Syar.g_01708
OG0001794	Syak.g_00661	Syar.g_03304
OG0001796	Syak.g_00641	Syar.g_01808
OG0001797	Syak.g_00528	Syar.g_00681
OG0001798	Syak.g_00015	Syar.g_02248
OG0001799	Syak.g_00052	Syar.g_02434
OG0001800	Syak.g_00993, Syak.g_00992	Syar.g_02840
OG0001801	Syak.g_01024	Syar.g_02821
OG0001803	Syak.g_01185	Syar.g_02873
OG0001804	Syak.g_01213	Syar.g_01164
OG0001805	Syak.g_01415	Syar.g_00927
OG0001806	Syak.g_01449	Syar.g_00216
OG0001808	Syak.g_01557	Syar.g_00286, Syar.g_03226
OG0001809	Syak.g_02144	Syar.g_02274
OG0001810	Syak.g_02142	Syar.g_00071
OG0001811	Syak.g_02082	Syar.g_00125, Syar.g_02050
OG0001812	Syak.g_01951	Syar.g_00311
OG0001813	Syak.g_01901	Syar.g_00696
OG0001814	Syak.g_01808	Syar.g_00456
OG0001815	Syak.g_01800	Syar.g_00465
OG0001816	Syak.g_00361	Syar.g_01675
OG0001837	Syak.g_02001	Syar.g_00942
OG0001838	Syak.g_01786	Syar.g_00478
OG0001839	Syak.g_01755	Syar.g_00506
OG0001840	Syak.g_01737	Syar.g_00524
OG0001841	Syak.g_01730	Syar.g_00531
OG0001843	Syak.g_01640	Syar.g_00618
OG0001844	Syak.g_01639	Syar.g_00619
OG0001845	Syak.g_01638	Syar.g_00621
OG0001846	Syak.g_02167	Syar.g_00044
OG0001847	Syak.g_02169	Syar.g_00042
OG0001848	Syak.g_02173	Syar.g_00037
OG0001849	Syak.g_02223	Syar.g_03079
OG0001850	Syak.g_02238	Syar.g_03055
OG0001851	Syak.g_02245	Syar.g_03049
OG0001852	Syak.g_02246	Syar.g_03048
OG0001853	Syak.g_02253	Syar.g_03042
OG0001854	Syak.g_02304	Syar.g_03023
OG0001855	Syak.g_01013	Syar.g_00846, Syar.g_02726, Syar.g_01767, Syar.g_00369, Syar.g_00922
OG0001856	Syak.g_02438	Syar.g_02907
OG0001857	Syak.g_02441	Syar.g_02904
OG0001858	Syak.g_02468	Syar.g_02339
OG0001859	Syak.g_02555	Syar.g_01451
OG0001860	Syak.g_02569	Syar.g_01465
OG0001861	Syak.g_02581	Syar.g_01476
OG0001862	Syak.g_02593	Syar.g_01488
OG0001863	Syak.g_02599	Syar.g_01495
OG0001864	Syak.g_02652	Syar.g_02227
OG0001865	Syak.g_02716	Syar.g_02198
OG0001866	Syak.g_02743	Syar.g_02174
OG0001867	Syak.g_02755	Syar.g_02172
OG0001868	Syak.g_00940	Syar.g_02780
OG0001869	Syak.g_00904	Syar.g_01533
OG0001870	Syak.g_00895	Syar.g_01543
OG0001871	Syak.g_00890	Syar.g_01552
OG0001872	Syak.g_00809	Syar.g_01715
OG0001873	Syak.g_00850	Syar.g_01965
OG0001874	Syak.g_00853	Syar.g_01962
OG0001877	Syak.g_00702	Syar.g_02593
OG0001878	Syak.g_00634	Syar.g_02489
OG0001879	Syak.g_00627	Syar.g_02495
OG0001880	Syak.g_00499	Syar.g_03302, Syar.g_02535
OG0001881	Syak.g_00500	Syar.g_03301, Syar.g_02536
OG0001882	Syak.g_00525	Syar.g_00678, Syar.g_03147
OG0001883	Syak.g_00531	Syar.g_02561
OG0001884	Syak.g_00113	Syar.g_02571
OG0001885	Syak.g_00553	Syar.g_02587
OG0001886	Syak.g_00557	Syar.g_01871
OG0001887	Syak.g_00382	Syar.g_01971
OG0001888	Syak.g_00408	Syar.g_02614
OG0001889	Syak.g_00449	Syar.g_02654
OG0001890	Syak.g_00595	Syar.g_01831
OG0001891	Syak.g_00591	Syar.g_01839
OG0001892	Syak.g_00082	Syar.g_03139, Syar.g_02837
OG0001893	Syak.g_00016	Syar.g_02247
OG0001894	Syak.g_00034	Syar.g_02417
OG0001895	Syak.g_00998	Syar.g_02824
OG0001896	Syak.g_01200	Syar.g_01171
OG0001897	Syak.g_01236	Syar.g_01128
OG0001898	Syak.g_01252	Syar.g_01110
OG0001899	Syak.g_01317	Syar.g_01062
OG0001900	Syak.g_01434	Syar.g_00200
OG0001901	Syak.g_01435	Syar.g_00201
OG0001902	Syak.g_01466	Syar.g_00232
OG0001903	Syak.g_01476	Syar.g_00241
OG0001904	Syak.g_01550	Syar.g_00282
OG0001905	Syak.g_01559	Syar.g_00288
OG0001906	Syak.g_02154	Syar.g_00057
OG0001907	Syak.g_02136	Syar.g_00072
OG0001908	Syak.g_02087	Syar.g_00119
OG0001909	Syak.g_02076	Syar.g_01010
OG0001910	Syak.g_01996	Syar.g_00937
OG0001912	Syak.g_01932	Syar.g_00345
OG0001913	Syak.g_01930	Syar.g_00347
OG0001914	Syak.g_00270	Syar.g_02237
OG0001915	Syak.g_01803	Syar.g_00462
OG0001917	Syak.g_00648	Syar.g_01798
OG0001918	Syak.g_00869	Syar.g_00735
OG0001924	Syak.g_02769	Syar.g_02672
OG0001925	Syak.g_02768	Syar.g_02671
OG0001926	Syak.g_02767	Syar.g_02669
OG0001927	Syak.g_02766	Syar.g_02668
OG0001929	Syak.g_01723	Syar.g_00538
OG0001932	Syak.g_01642	Syar.g_00616
OG0001933	Syak.g_02189	Syar.g_03122
OG0001934	Syak.g_02202	Syar.g_03106
OG0001935	Syak.g_02248	Syar.g_03046
OG0001936	Syak.g_00289	Syar.g_02054
OG0001937	Syak.g_02455	Syar.g_02892
OG0001938	Syak.g_02571	Syar.g_01467
OG0001939	Syak.g_00067	Syar.g_00339
OG0001940	Syak.g_02702	Syar.g_02211
OG0001941	Syak.g_00945	Syar.g_02784
OG0001942	Syak.g_00916	Syar.g_01836
OG0001943	Syak.g_00879	Syar.g_01382
OG0001944	Syak.g_00573	Syar.g_02836
OG0001946	Syak.g_00703	Syar.g_02597
OG0001947	Syak.g_01494	Syar.g_01379
OG0001948	Syak.g_00471	Syar.g_02504
OG0001949	Syak.g_00490	Syar.g_02524
OG0001950	Syak.g_00492	Syar.g_02526
OG0001951	Syak.g_00501	Syar.g_02537
OG0001952	Syak.g_00526	Syar.g_00679
OG0001953	Syak.g_00527	Syar.g_00680
OG0001954	Syak.g_00137	Syar.g_02066
OG0001957	Syak.g_00022	Syar.g_02242
OG0001958	Syak.g_00333	Syar.g_02471
OG0001961	Syak.g_01124	Syar.g_01268
OG0001964	Syak.g_01376	Syar.g_00131
OG0001966	Syak.g_01428	Syar.g_00194
OG0001967	Syak.g_01430	Syar.g_00196
OG0001968	Syak.g_01431	Syar.g_00197
OG0001969	Syak.g_01503	Syar.g_00827
OG0001970	Syak.g_02152	Syar.g_00059
OG0001971	Syak.g_02078	Syar.g_01012
OG0001972	Syak.g_01984	Syar.g_00916
OG0001973	Syak.g_01958	Syar.g_00899, Syar.g_00908
OG0001975	Syak.g_00271	Syar.g_02236
OG0001976	Syak.g_00269	Syar.g_02238
OG0001980	Syak.g_01255	Syar.g_01111
OG0001991	Syak.g_00381	Syar.g_01636
OG0001993	Syak.g_02771	Syar.g_02674
OG0001994	Syak.g_02770	Syar.g_02673
OG0001995	Syak.g_00962	Syar.g_02034
OG0001997	Syak.g_02213	Syar.g_03095
OG0001998	Syak.g_01005	Syar.g_03218, Syar.g_00016, Syar.g_01735
OG0001999	Syak.g_02368	Syar.g_02142, Syar.g_02981
OG0002002	Syak.g_00810	Syar.g_01714
OG0002003	Syak.g_00700	Syar.g_02127
OG0002004	Syak.g_02417	Syar.g_00361
OG0002006	Syak.g_00762	Syar.g_01380
