Orthogroup	Syak	Prba
OG0001168	Syak.g_02364	Prba.g_00582
OG0001169	Syak.g_02362	Prba.g_00580
OG0001170	Syak.g_02360	Prba.g_00578
OG0001171	Syak.g_02349	Prba.g_00569
OG0001172	Syak.g_01388	Prba.g_00360
OG0001173	Syak.g_01387	Prba.g_00361
OG0001174	Syak.g_01379	Prba.g_00369
OG0001175	Syak.g_01378	Prba.g_00370
OG0001176	Syak.g_01354	Prba.g_00377
OG0001177	Syak.g_01356	Prba.g_00380
OG0001178	Syak.g_02411	Prba.g_00385
OG0001179	Syak.g_01324	Prba.g_00413
OG0001181	Syak.g_01296	Prba.g_01048
OG0001182	Syak.g_01287	Prba.g_01055
OG0001183	Syak.g_01282	Prba.g_01060
OG0001184	Syak.g_01571	Prba.g_01076
OG0001185	Syak.g_01643	Prba.g_00762
OG0001186	Syak.g_01709	Prba.g_00786
OG0001187	Syak.g_01712	Prba.g_00790
OG0001188	Syak.g_01714	Prba.g_00793
OG0001189	Syak.g_01736	Prba.g_00810
OG0001190	Syak.g_01942	Prba.g_00814
OG0001191	Syak.g_01928	Prba.g_00824
OG0001192	Syak.g_01921	Prba.g_00829
OG0001193	Syak.g_01888	Prba.g_00839
OG0001194	Syak.g_01882	Prba.g_00840
OG0001195	Syak.g_01881	Prba.g_00841
OG0001196	Syak.g_01811	Prba.g_01782
OG0001197	Syak.g_01809	Prba.g_01783
OG0001198	Syak.g_01798	Prba.g_01790
OG0001199	Syak.g_02249	Prba.g_01862
OG0001200	Syak.g_02247	Prba.g_01864
OG0001201	Syak.g_02191	Prba.g_01896
OG0001202	Syak.g_02061	Prba.g_00655
OG0001203	Syak.g_02307	Prba.g_00457
OG0001204	Syak.g_01404	Prba.g_00462
OG0001205	Syak.g_01181	Prba.g_01016
OG0001206	Syak.g_01148	Prba.g_00999
OG0001207	Syak.g_02566	Prba.g_00984
OG0001208	Syak.g_02576	Prba.g_00979
OG0001209	Syak.g_02643	Prba.g_00926
OG0001210	Syak.g_02654	Prba.g_01775
OG0001211	Syak.g_02669	Prba.g_01765
OG0001212	Syak.g_02728	Prba.g_01721
OG0001213	Syak.g_00025	Prba.g_01688
OG0001214	Syak.g_00037	Prba.g_01680
OG0001215	Syak.g_00697	Prba.g_01627
OG0001216	Syak.g_00805	Prba.g_01592
OG0001217	Syak.g_00138	Prba.g_01554
OG0001218	Syak.g_01093	Prba.g_01547
OG0001219	Syak.g_00551	Prba.g_01510
OG0001220	Syak.g_00580	Prba.g_01447
OG0001221	Syak.g_00390	Prba.g_01384
OG0001222	Syak.g_00517	Prba.g_01345
OG0001223	Syak.g_00472	Prba.g_01319
OG0001224	Syak.g_00739	Prba.g_01268
OG0001226	Syak.g_02239	Prba.g_01240
OG0001227	Syak.g_00963	Prba.g_01222
OG0001228	Syak.g_00619	Prba.g_00018
OG0001229	Syak.g_00711	Prba.g_00198
OG0001230	Syak.g_01030	Prba.g_00105
OG0001231	Syak.g_01777	Prba.g_00291
OG0001232	Syak.g_02385	Prba.g_00597
OG0001233	Syak.g_02359	Prba.g_00577
OG0001234	Syak.g_01374	Prba.g_00372
OG0001235	Syak.g_01362	Prba.g_00382
OG0001236	Syak.g_01568	Prba.g_01073
OG0001237	Syak.g_01573	Prba.g_01077
OG0001238	Syak.g_01926	Prba.g_00825
OG0001239	Syak.g_02252	Prba.g_01859
OG0001240	Syak.g_02206	Prba.g_01881
OG0001241	Syak.g_02197	Prba.g_01889
OG0001242	Syak.g_02168	Prba.g_01907
OG0001243	Syak.g_02160	Prba.g_01913
OG0001244	Syak.g_02132	Prba.g_01929
OG0001245	Syak.g_00248	Prba.g_00874
OG0001246	Syak.g_02604	Prba.g_00957
OG0001247	Syak.g_00618	Prba.g_01634
OG0001248	Syak.g_00147	Prba.g_01632
OG0001249	Syak.g_01251	Prba.g_01521
OG0001250	Syak.g_00602	Prba.g_01458
OG0001251	Syak.g_01875	Prba.g_01410
OG0001252	Syak.g_00754	Prba.g_01273
OG0001253	Syak.g_00250	Prba.g_01221
OG0001254	Syak.g_00272	Prba.g_00095
OG0001255	Syak.g_00066	Prba.g_00080
OG0001256	Syak.g_02430	Prba.g_00298
OG0001257	Syak.g_02502	Prba.g_00292
OG0001258	Syak.g_02420	Prba.g_00229
OG0001259	Syak.g_02361	Prba.g_00579
OG0001260	Syak.g_02332	Prba.g_00563
OG0001261	Syak.g_01315	Prba.g_00421
OG0001262	Syak.g_01734	Prba.g_00808
OG0001263	Syak.g_02157	Prba.g_01916
OG0001265	Syak.g_02170	Prba.g_01906
OG0001266	Syak.g_02057	Prba.g_00659
OG0001267	Syak.g_01459	Prba.g_00497
OG0001268	Syak.g_01240	Prba.g_00555
OG0001269	Syak.g_02323	Prba.g_00853
OG0001270	Syak.g_01194	Prba.g_01027
OG0001271	Syak.g_01121	Prba.g_00989
OG0001272	Syak.g_02580	Prba.g_00975
OG0001273	Syak.g_00030	Prba.g_01686
OG0001274	Syak.g_01988	Prba.g_01614
OG0001275	Syak.g_00633	Prba.g_01309
OG0001276	Syak.g_00649	Prba.g_01289
OG0001277	Syak.g_01829	Prba.g_01232
OG0001278	Syak.g_00671	Prba.g_00013
OG0001279	Syak.g_00105	Prba.g_01136
OG0001280	Syak.g_00933	Prba.g_01191
OG0001281	Syak.g_00944	Prba.g_01197
OG0001282	Syak.g_02564	Prba.g_00195
OG0001283	Syak.g_01818	Prba.g_00176
OG0001284	Syak.g_02446	Prba.g_00318
OG0001285	Syak.g_02381	Prba.g_00594
OG0001286	Syak.g_01301	Prba.g_00433
OG0001287	Syak.g_01652	Prba.g_00770
OG0001288	Syak.g_01686	Prba.g_00779
OG0001289	Syak.g_02222	Prba.g_01875
OG0001290	Syak.g_02198	Prba.g_01888
OG0001291	Syak.g_02147	Prba.g_01923
OG0001292	Syak.g_01410	Prba.g_00467
OG0001293	Syak.g_01432	Prba.g_00479
OG0001294	Syak.g_00355	Prba.g_00872
OG0001295	Syak.g_00740	Prba.g_00994
OG0001296	Syak.g_02610	Prba.g_00952
OG0001297	Syak.g_02614	Prba.g_00947
OG0001298	Syak.g_02703	Prba.g_01739
OG0001299	Syak.g_00349	Prba.g_01651
OG0001300	Syak.g_00706	Prba.g_01624
OG0001301	Syak.g_00721	Prba.g_01621
OG0001302	Syak.g_00068	Prba.g_01512
OG0001303	Syak.g_00548	Prba.g_01305
OG0001304	Syak.g_00664	Prba.g_01279
OG0001305	Syak.g_00728	Prba.g_01260
OG0001306	Syak.g_00915	Prba.g_00078
OG0001307	Syak.g_00344	Prba.g_00213
OG0001308	Syak.g_01054	Prba.g_00703
OG0001309	Syak.g_02620	Prba.g_00294
OG0001311	Syak.g_00651	Prba.g_01287
OG0001312	Syak.g_00537	Prba.g_01356
OG0001314	Syak.g_00124	Prba.g_01562
OG0001315	Syak.g_01284	Prba.g_01850
OG0001316	Syak.g_02140	Prba.g_01928
OG0001317	Syak.g_02302	Prba.g_00453
OG0001318	Syak.g_01424	Prba.g_00475
OG0001319	Syak.g_01448	Prba.g_00490
OG0001321	Syak.g_01172	Prba.g_01010
OG0001322	Syak.g_01171	Prba.g_01009
OG0001323	Syak.g_02623	Prba.g_00942
OG0001324	Syak.g_00707	Prba.g_01623
OG0001325	Syak.g_00800	Prba.g_01589
OG0001326	Syak.g_01870, Syak.g_01154	Prba.g_01422
OG0001327	Syak.g_00362	Prba.g_01248
OG0001328	Syak.g_00383	Prba.g_01223
OG0001329	Syak.g_00280	Prba.g_00104, Prba.g_00721
OG0001330	Syak.g_00925	Prba.g_01166
OG0001331	Syak.g_02559	Prba.g_00190
OG0001332	Syak.g_02485	Prba.g_00345
OG0001333	Syak.g_02365	Prba.g_00583
OG0001334	Syak.g_01274	Prba.g_01063
OG0001335	Syak.g_01273	Prba.g_01064
OG0001336	Syak.g_01817	Prba.g_01779
OG0001340	Syak.g_01261	Prba.g_00544
OG0001343	Syak.g_01877	Prba.g_01413
OG0001344	Syak.g_00893	Prba.g_00059
OG0001345	Syak.g_00856	Prba.g_00044
OG0001346	Syak.g_00937	Prba.g_01193
OG0001351	Syak.g_01164	Prba.g_01007
OG0001352	Syak.g_00764	Prba.g_01637
OG0001353	Syak.g_00612	Prba.g_01467
OG0001354	Syak.g_00485	Prba.g_01327
OG0001355	Syak.g_00144	Prba.g_00262
OG0001356	Syak.g_00773	Prba.g_01535
OG0001358	Syak.g_00007	Prba.g_01697
OG0001359	Syak.g_01878	Prba.g_01412
OG0001360	Syak.g_00854	Prba.g_01220
OG0001361	Syak.g_00859	Prba.g_00047
OG0001364	Syak.g_01552	Prba.g_01066
OG0001365	Syak.g_01937	Prba.g_00818
OG0001369	Syak.g_02207	Prba.g_01880
OG0001371	Syak.g_02231	Prba.g_01638
OG0001373	Syak.g_01871	Prba.g_01423
OG0001374	Syak.g_01863	Prba.g_01415
OG0001375	Syak.g_01876	Prba.g_01414
OG0001376	Syak.g_01916	Prba.g_01254
OG0001377	Syak.g_01917	Prba.g_01253
OG0001378	Syak.g_01196	Prba.g_00750
OG0001379	Syak.g_00927	Prba.g_01186
OG0001380	Syak.g_00237	Prba.g_00208
OG0001382	Syak.g_01169	Prba.g_00277
OG0001385	Syak.g_01874	Prba.g_01426
OG0001386	Syak.g_01873	Prba.g_01425
OG0001387	Syak.g_01872	Prba.g_01424
OG0001388	Syak.g_01869	Prba.g_01421
OG0001389	Syak.g_01868	Prba.g_01420
OG0001390	Syak.g_01867	Prba.g_01419
OG0001391	Syak.g_01866	Prba.g_01418
OG0001392	Syak.g_01865	Prba.g_01417
OG0001393	Syak.g_01864	Prba.g_01416
OG0001395	Syak.g_00789	Prba.g_01277
OG0001398	Syak.g_00571	Prba.g_00265
OG0001399	Syak.g_01977, Syak.g_01103	Prba.g_00374
OG0001402	Syak.g_00012	Prba.g_01540
OG0001405	Syak.g_01271	Prba.g_00542
OG0001406	Syak.g_01915	Prba.g_01255
OG0001408	Syak.g_00087	Prba.g_01237
OG0001409	Syak.g_00878	Prba.g_00056
OG0001410	Syak.g_00343	Prba.g_00212
OG0001413	Syak.g_00103	Prba.g_00303
OG0001416	Syak.g_00941	Prba.g_01002
OG0001417	Syak.g_00486	Prba.g_00992
OG0001420	Syak.g_00997, Syak.g_02635	Prba.g_00741
OG0001422	Syak.g_00928	Prba.g_00272
OG0001425	Syak.g_01922	Prba.g_00828
OG0001429	Syak.g_00547	Prba.g_01509
OG0001430	Syak.g_01949, Syak.g_00314	Prba.g_01161
OG0001432	Syak.g_00095	Prba.g_00305
OG0001433	Syak.g_00771	Prba.g_01536
OG0001434	Syak.g_00404	Prba.g_01376
OG0001439	Syak.g_01506	Prba.g_00523
OG0001442	Syak.g_00415	Prba.g_01564
OG0001447	Syak.g_02159	Prba.g_01914
OG0001448	Syak.g_00121	Prba.g_00860
OG0001449	Syak.g_01401	Prba.g_00896
OG0001452	Syak.g_01419	Prba.g_01408
OG0001453	Syak.g_00465	Prba.g_01315
OG0001454	Syak.g_00249	Prba.g_01227
OG0001456	Syak.g_01855	Prba.g_00087
OG0001457	Syak.g_01854	Prba.g_00086
OG0001458	Syak.g_01853	Prba.g_00085
OG0001459	Syak.g_00311	Prba.g_01150
OG0001460	Syak.g_00770	Prba.g_01537
OG0001462	Syak.g_01750	Prba.g_01827
OG0001464	Syak.g_01260	Prba.g_00545
OG0001465	Syak.g_00775	Prba.g_01615
OG0001467	Syak.g_01022	Prba.g_01520
OG0001471	Syak.g_01501	Prba.g_00302
OG0001473	Syak.g_00102	Prba.g_00787
OG0001474	Syak.g_01239	Prba.g_00556
OG0001475	Syak.g_01594	Prba.g_00162
OG0001479	Syak.g_01242	Prba.g_00553
OG0001480	Syak.g_00084	Prba.g_00862
OG0001482	Syak.g_00476	Prba.g_01004
OG0001486	Syak.g_00900	Prba.g_00066
OG0001492	Syak.g_00668	Prba.g_00016
OG0001493	Syak.g_00676	Prba.g_00008
OG0001502	Syak.g_00586	Prba.g_01529
OG0001504	Syak.g_00310	Prba.g_01151
OG0001508	Syak.g_01591	Prba.g_00174
OG0001520	Syak.g_02689	Prba.g_00888
OG0001525	Syak.g_00091	Prba.g_00286
OG0001546	Syak.g_02627	Prba.g_00937
OG0001547	Syak.g_00564	Prba.g_01527
OG0001549	Syak.g_00577	Prba.g_01440
OG0001551	Syak.g_00689	Prba.g_00088
OG0001553	Syak.g_01037	Prba.g_00716
OG0001554	Syak.g_01945	Prba.g_00296
OG0001564	Syak.g_01860	Prba.g_00133
OG0001565	Syak.g_00083	Prba.g_01042
OG0001567	Syak.g_00565	Prba.g_01528
OG0001568	Syak.g_00562	Prba.g_01526
OG0001570	Syak.g_00574	Prba.g_00738
OG0001582	Syak.g_00231	Prba.g_00993
OG0001602	Syak.g_00776	Prba.g_01616
OG0001633	Syak.g_00662	Prba.g_00199
OG0001635	Syak.g_01690	Prba.g_00244
OG0001666	Syak.g_00212	Prba.g_01149
OG0001712	Syak.g_00225	Prba.g_00917
OG0001726	Syak.g_00572	Prba.g_00914
OG0001745	Syak.g_00281	Prba.g_00306
OG0002029	Syak.g_01128	Prba.g_01148
OG0002112	Syak.g_01488	Prba.g_00908
OG0002157	Syak.g_01489	Prba.g_00909
OG0002158	Syak.g_01487	Prba.g_00907
OG0002349	Syak.g_02357	Prba.g_00575
OG0002565	Syak.g_02272	Prba.g_01119
