Orthogroup	Syak	Prat
OG0001165	Syak.g_02418	Prat.g_01590
OG0001166	Syak.g_02394	Prat.g_01610
OG0001167	Syak.g_02366	Prat.g_01628
OG0001168	Syak.g_02364	Prat.g_01630
OG0001169	Syak.g_02362	Prat.g_01632
OG0001170	Syak.g_02360	Prat.g_01634
OG0001171	Syak.g_02349	Prat.g_01645
OG0001172	Syak.g_01388	Prat.g_01660
OG0001173	Syak.g_01387	Prat.g_01661
OG0001174	Syak.g_01379	Prat.g_01669
OG0001175	Syak.g_01378	Prat.g_01670
OG0001176	Syak.g_01354	Prat.g_01678
OG0001177	Syak.g_01356	Prat.g_01680
OG0001178	Syak.g_02411	Prat.g_01597
OG0001179	Syak.g_01324	Prat.g_01710
OG0001181	Syak.g_01296	Prat.g_01736
OG0001182	Syak.g_01287	Prat.g_01745
OG0001183	Syak.g_01282	Prat.g_01749
OG0001184	Syak.g_01571	Prat.g_01766
OG0001185	Syak.g_01643	Prat.g_01783
OG0001186	Syak.g_01709	Prat.g_01807
OG0001187	Syak.g_01712	Prat.g_01810
OG0001188	Syak.g_01714	Prat.g_01812
OG0001189	Syak.g_01736	Prat.g_01829
OG0001190	Syak.g_01942	Prat.g_01834
OG0001191	Syak.g_01928	Prat.g_01844
OG0001192	Syak.g_01921	Prat.g_01849
OG0001193	Syak.g_01888	Prat.g_01863
OG0001194	Syak.g_01882	Prat.g_01864
OG0001195	Syak.g_01881	Prat.g_01865
OG0001196	Syak.g_01811	Prat.g_01881
OG0001197	Syak.g_01809	Prat.g_01883
OG0001198	Syak.g_01798	Prat.g_01890
OG0001200	Syak.g_02247	Prat.g_00073
OG0001201	Syak.g_02191	Prat.g_00105
OG0001202	Syak.g_02061	Prat.g_00201
OG0001203	Syak.g_02307	Prat.g_00243
OG0001205	Syak.g_01181	Prat.g_00406
OG0001206	Syak.g_01148	Prat.g_00425
OG0001207	Syak.g_02566	Prat.g_00436
OG0001208	Syak.g_02576	Prat.g_00442
OG0001209	Syak.g_02643	Prat.g_00497
OG0001210	Syak.g_02654	Prat.g_00501
OG0001211	Syak.g_02669	Prat.g_00511
OG0001212	Syak.g_02728	Prat.g_00558
OG0001213	Syak.g_00025	Prat.g_00593
OG0001214	Syak.g_00037	Prat.g_01088
OG0001215	Syak.g_00697	Prat.g_00764
OG0001216	Syak.g_00805	Prat.g_00790
OG0001217	Syak.g_00138	Prat.g_01486
OG0001218	Syak.g_01093	Prat.g_01217
OG0001219	Syak.g_00551	Prat.g_00863
OG0001220	Syak.g_00580	Prat.g_00984
OG0001221	Syak.g_00390	Prat.g_00728
OG0001222	Syak.g_00517	Prat.g_00944
OG0001223	Syak.g_00472	Prat.g_00914
OG0001224	Syak.g_00739	Prat.g_00961
OG0001226	Syak.g_02239	Prat.g_00078
OG0001227	Syak.g_00963	Prat.g_01197
OG0001228	Syak.g_00619	Prat.g_01106
OG0001229	Syak.g_00711	Prat.g_01228
OG0001230	Syak.g_01030	Prat.g_01343
OG0001232	Syak.g_02385	Prat.g_01614
OG0001233	Syak.g_02359	Prat.g_01635
OG0001234	Syak.g_01374	Prat.g_01672
OG0001235	Syak.g_01362	Prat.g_01676
OG0001236	Syak.g_01568	Prat.g_01763
OG0001237	Syak.g_01573	Prat.g_01767
OG0001238	Syak.g_01926	Prat.g_01845
OG0001239	Syak.g_02252	Prat.g_00068
OG0001240	Syak.g_02206	Prat.g_00090
OG0001241	Syak.g_02197	Prat.g_00099
OG0001243	Syak.g_02160	Prat.g_00125
OG0001244	Syak.g_02132	Prat.g_00140
OG0001245	Syak.g_00248	Prat.g_00671
OG0001246	Syak.g_02604	Prat.g_01485, Prat.g_00467
OG0001247	Syak.g_00618	Prat.g_00757
OG0001248	Syak.g_00147	Prat.g_00759
OG0001249	Syak.g_01251	Prat.g_00345
OG0001250	Syak.g_00602	Prat.g_00997
OG0001251	Syak.g_01875	Prat.g_00695
OG0001253	Syak.g_00250	Prat.g_01480
OG0001254	Syak.g_00272	Prat.g_01559
OG0001255	Syak.g_00066	Prat.g_01172
OG0001256	Syak.g_02430	Prat.g_01446
OG0001258	Syak.g_02420	Prat.g_01588
OG0001259	Syak.g_02361	Prat.g_01633
OG0001260	Syak.g_02332	Prat.g_01651
OG0001261	Syak.g_01315	Prat.g_01717
OG0001262	Syak.g_01734	Prat.g_01827
OG0001263	Syak.g_02157	Prat.g_00127
OG0001265	Syak.g_02170	Prat.g_00117
OG0001266	Syak.g_02057	Prat.g_00205
OG0001267	Syak.g_01459	Prat.g_00287
OG0001268	Syak.g_01240	Prat.g_00353
OG0001269	Syak.g_02323	Prat.g_00985
OG0001270	Syak.g_01194	Prat.g_00394
OG0001271	Syak.g_01121	Prat.g_00431
OG0001272	Syak.g_02580	Prat.g_00446
OG0001273	Syak.g_00030	Prat.g_01095
OG0001274	Syak.g_01988	Prat.g_00228
OG0001275	Syak.g_00633	Prat.g_00922
OG0001276	Syak.g_00649	Prat.g_00936
OG0001277	Syak.g_01829	Prat.g_00817
OG0001278	Syak.g_00671	Prat.g_01102
OG0001279	Syak.g_00105	Prat.g_00828
OG0001280	Syak.g_00933	Prat.g_01248
OG0001281	Syak.g_00944	Prat.g_01254
OG0001282	Syak.g_02564	Prat.g_01292
OG0001283	Syak.g_01818	Prat.g_01877
OG0001284	Syak.g_02446	Prat.g_01433
OG0001285	Syak.g_02381	Prat.g_01617
OG0001286	Syak.g_01301	Prat.g_01730
OG0001287	Syak.g_01652	Prat.g_01790
OG0001288	Syak.g_01686	Prat.g_01800
OG0001289	Syak.g_02222	Prat.g_00085
OG0001290	Syak.g_02198	Prat.g_00098
OG0001291	Syak.g_02147	Prat.g_00135
OG0001292	Syak.g_01410	Prat.g_00254
OG0001293	Syak.g_01432	Prat.g_00268
OG0001294	Syak.g_00355	Prat.g_01546
OG0001295	Syak.g_00740	Prat.g_01215
OG0001296	Syak.g_02610	Prat.g_00472
OG0001297	Syak.g_02614	Prat.g_00477
OG0001298	Syak.g_02703	Prat.g_00541
OG0001299	Syak.g_00349	Prat.g_01057
OG0001300	Syak.g_00706	Prat.g_00768
OG0001301	Syak.g_00721	Prat.g_00773
OG0001302	Syak.g_00068	Prat.g_00859
OG0001303	Syak.g_00548	Prat.g_01550
OG0001304	Syak.g_00664	Prat.g_00949
OG0001305	Syak.g_00728	Prat.g_00969
OG0001306	Syak.g_00915	Prat.g_01170
OG0001307	Syak.g_00344	Prat.g_01283
OG0001308	Syak.g_01054	Prat.g_01363
OG0001309	Syak.g_02620	Prat.g_00481
OG0001311	Syak.g_00651	Prat.g_00938
OG0001312	Syak.g_00537	Prat.g_00872
OG0001313	Syak.g_01140	Prat.g_00849
OG0001316	Syak.g_02140	Prat.g_00139
OG0001317	Syak.g_02302	Prat.g_00239
OG0001318	Syak.g_01424	Prat.g_00263
OG0001319	Syak.g_01448	Prat.g_00280
OG0001321	Syak.g_01172	Prat.g_00413
OG0001322	Syak.g_01171	Prat.g_00414
OG0001324	Syak.g_00707	Prat.g_00769
OG0001325	Syak.g_00800	Prat.g_00793
OG0001327	Syak.g_00362	Prat.g_00704
OG0001329	Syak.g_00280	Prat.g_01542
OG0001330	Syak.g_00925	Prat.g_01468
OG0001331	Syak.g_02559	Prat.g_01297
OG0001332	Syak.g_02485	Prat.g_01403
OG0001333	Syak.g_02365	Prat.g_01629
OG0001334	Syak.g_01274	Prat.g_01752
OG0001335	Syak.g_01273	Prat.g_01753
OG0001336	Syak.g_01817	Prat.g_01878
OG0001337	Syak.g_01253, Syak.g_01262	Prat.g_00339
OG0001338	Syak.g_01258	Prat.g_00342
OG0001340	Syak.g_01261	Prat.g_00340
OG0001343	Syak.g_01877	Prat.g_00692
OG0001344	Syak.g_00893	Prat.g_01152
OG0001346	Syak.g_00937	Prat.g_01250
OG0001348	Syak.g_00774	Prat.g_00827
OG0001350	Syak.g_02306	Prat.g_00242
OG0001351	Syak.g_01164	Prat.g_00416
OG0001352	Syak.g_00764	Prat.g_00753
OG0001353	Syak.g_00612	Prat.g_01005
OG0001354	Syak.g_00485	Prat.g_00906
OG0001359	Syak.g_01878	Prat.g_00693
OG0001361	Syak.g_00859	Prat.g_01138
OG0001364	Syak.g_01552	Prat.g_01755
OG0001365	Syak.g_01937	Prat.g_01838
OG0001368	Syak.g_01403	Prat.g_00632, Prat.g_00818
OG0001369	Syak.g_02207	Prat.g_01269
OG0001371	Syak.g_02231	Prat.g_00752
OG0001375	Syak.g_01876	Prat.g_00691
OG0001379	Syak.g_00927	Prat.g_01243
OG0001380	Syak.g_00237	Prat.g_01178
OG0001394	Syak.g_00399	Prat.g_00732
OG0001398	Syak.g_00571	Prat.g_00810
OG0001401	Syak.g_00608	Prat.g_00850
OG0001402	Syak.g_00012	Prat.g_00588
OG0001405	Syak.g_01271	Prat.g_00333
OG0001409	Syak.g_00878	Prat.g_01148
OG0001410	Syak.g_00343	Prat.g_01284
OG0001416	Syak.g_00941	Prat.g_00421
OG0001422	Syak.g_00928	Prat.g_00660, Prat.g_00659
OG0001425	Syak.g_01922	Prat.g_01848
OG0001429	Syak.g_00547	Prat.g_00864
OG0001430	Syak.g_01949, Syak.g_00314	Prat.g_01216
OG0001434	Syak.g_00404	Prat.g_00737
OG0001435	Syak.g_00369	Prat.g_00711
OG0001438	Syak.g_01475	Prat.g_00301
OG0001443	Syak.g_01909	Prat.g_01227
OG0001448	Syak.g_00121	Prat.g_00658
OG0001452	Syak.g_01419	Prat.g_00697
OG0001461	Syak.g_00276	Prat.g_00378
OG0001464	Syak.g_01260	Prat.g_00341
OG0001465	Syak.g_00775	Prat.g_00779
OG0001467	Syak.g_01022	Prat.g_01290
OG0001477	Syak.g_00718	Prat.g_01515, Prat.g_01514
OG0001489	Syak.g_01291, Syak.g_00278	Prat.g_01741
OG0001495	Syak.g_01357	Prat.g_01681
OG0001496	Syak.g_00715	Prat.g_01512
OG0001497	Syak.g_00717	Prat.g_01513
OG0001498	Syak.g_01214	Prat.g_00371
OG0001510	Syak.g_01662	Prat.g_01794
OG0001511	Syak.g_02183	Prat.g_00109
OG0001512	Syak.g_02308	Prat.g_01231
OG0001514	Syak.g_00714	Prat.g_01511
OG0001515	Syak.g_00701	Prat.g_00766
OG0001516	Syak.g_00346	Prat.g_01060
OG0001517	Syak.g_01245	Prat.g_01328, Prat.g_00349
OG0001518	Syak.g_01924	Prat.g_01847
OG0001519	Syak.g_01907	Prat.g_01852
OG0001527	Syak.g_02682	Prat.g_00526
OG0001529	Syak.g_01743	Prat.g_00043
OG0001530	Syak.g_02185	Prat.g_00108
OG0001531	Syak.g_02309	Prat.g_00244
OG0001532	Syak.g_00838	Prat.g_01125
OG0001534	Syak.g_00665	Prat.g_00950
OG0001535	Syak.g_00646	Prat.g_00935
OG0001536	Syak.g_00508	Prat.g_00892
OG0001537	Syak.g_00392	Prat.g_00729
OG0001538	Syak.g_00439	Prat.g_01032
OG0001539	Syak.g_00364	Prat.g_00706
OG0001540	Syak.g_02155	Prat.g_00129
OG0001541	Syak.g_02089	Prat.g_00181
OG0001542	Syak.g_02080	Prat.g_00187
OG0001543	Syak.g_02007	Prat.g_01221
OG0001544	Syak.g_01908	Prat.g_01851
OG0001545	Syak.g_01830	Prat.g_01868
OG0001549	Syak.g_00577	Prat.g_00975
OG0001553	Syak.g_01037	Prat.g_01349
OG0001557	Syak.g_00400	Prat.g_00733
OG0001559	Syak.g_02186	Prat.g_00107
OG0001560	Syak.g_02199	Prat.g_00097
OG0001561	Syak.g_00653	Prat.g_00940
OG0001562	Syak.g_00639	Prat.g_00927
OG0001563	Syak.g_01306	Prat.g_01725
OG0001574	Syak.g_02680	Prat.g_00524
OG0001576	Syak.g_00955	Prat.g_01262
OG0001577	Syak.g_00903	Prat.g_01160
OG0001579	Syak.g_01267	Prat.g_00337
OG0001580	Syak.g_01953	Prat.g_00050
OG0001589	Syak.g_02356	Prat.g_01638
OG0001591	Syak.g_00357	Prat.g_00746
OG0001592	Syak.g_01952	Prat.g_00049
OG0001602	Syak.g_00776	Prat.g_00778
OG0001614	Syak.g_01641	Prat.g_01782
OG0001616	Syak.g_00851	Prat.g_01133
OG0001617	Syak.g_00710	Prat.g_00770
OG0001619	Syak.g_00520	Prat.g_00882
OG0001620	Syak.g_01233	Prat.g_00357
OG0001621	Syak.g_01420	Prat.g_00259
OG0001622	Syak.g_01820	Prat.g_01876
OG0001625	Syak.g_01426	Prat.g_00265
OG0001636	Syak.g_01751	Prat.g_00035
OG0001639	Syak.g_02481	Prat.g_01406
OG0001640	Syak.g_00759	Prat.g_00954
OG0001642	Syak.g_00581	Prat.g_00986
OG0001643	Syak.g_00040	Prat.g_01085
OG0001644	Syak.g_00783	Prat.g_00806
OG0001652	Syak.g_01776	Prat.g_00844
OG0001654	Syak.g_02483	Prat.g_01404
OG0001655	Syak.g_00131	Prat.g_01230
OG0001656	Syak.g_01268	Prat.g_00336
OG0001657	Syak.g_02117	Prat.g_00155
OG0001658	Syak.g_01943	Prat.g_00045
OG0001671	Syak.g_02002	Prat.g_00837
OG0001673	Syak.g_02299	Prat.g_00237
OG0001676	Syak.g_01264	Prat.g_00338
OG0001678	Syak.g_01389	Prat.g_01659
OG0001679	Syak.g_00549	Prat.g_00343
OG0001692	Syak.g_01035	Prat.g_01347
OG0001693	Syak.g_00735, Syak.g_00733	Prat.g_00625
OG0001694	Syak.g_01461	Prat.g_00289
OG0001703	Syak.g_02567	Prat.g_00437
OG0001713	Syak.g_00881	Prat.g_01149
OG0001717	Syak.g_02104	Prat.g_00168
OG0001729	Syak.g_02314	Prat.g_00247
OG0001731	Syak.g_02463	Prat.g_01419
OG0001737	Syak.g_01481	Prat.g_00836
OG0001748	Syak.g_02000	Prat.g_00838
OG0001749	Syak.g_01539	Prat.g_01325
OG0001752	Syak.g_02328	Prat.g_01653
OG0001761	Syak.g_02757	Prat.g_00578
OG0001769	Syak.g_00972	Prat.g_01222
OG0001770	Syak.g_00323	Prat.g_01553
OG0001771	Syak.g_00145	Prat.g_01576
OG0001803	Syak.g_01185	Prat.g_00402
OG0001810	Syak.g_02142	Prat.g_00832
OG0001813	Syak.g_01901	Prat.g_01855
OG0001816	Syak.g_00361	Prat.g_00703
OG0001835	Syak.g_00142	Prat.g_01543
OG0001837	Syak.g_02001	Prat.g_00839
OG0001907	Syak.g_02136	Prat.g_01459
OG0002237	Syak.g_00028	Prat.g_01096
OG0002247	Syak.g_02693	Prat.g_00535
OG0002296	Syak.g_01070	Prat.g_01377
OG0002348	Syak.g_00243	Prat.g_01518
OG0002349	Syak.g_02357	Prat.g_01637
OG0002700	Syak.g_02288	Prat.g_01205
