Orthogroup	Syak	Syan
OG0001169	Syak.g_02362	Syan.g_01458
OG0001170	Syak.g_02360	Syan.g_01460
OG0001171	Syak.g_02349	Syan.g_01470
OG0001172	Syak.g_01388	Syan.g_02110
OG0001173	Syak.g_01387	Syan.g_02111
OG0001174	Syak.g_01379	Syan.g_02119
OG0001175	Syak.g_01378	Syan.g_02120
OG0001176	Syak.g_01354	Syan.g_02253
OG0001177	Syak.g_01356	Syan.g_02256
OG0001179	Syak.g_01324	Syan.g_02218
OG0001181	Syak.g_01296	Syan.g_02187
OG0001182	Syak.g_01287	Syan.g_02179
OG0001183	Syak.g_01282	Syan.g_02166
OG0001184	Syak.g_01571	Syan.g_01929
OG0001185	Syak.g_01643	Syan.g_01902
OG0001186	Syak.g_01709	Syan.g_01864
OG0001187	Syak.g_01712	Syan.g_01811
OG0001188	Syak.g_01714	Syan.g_01806
OG0001189	Syak.g_01736	Syan.g_01723
OG0001190	Syak.g_01942	Syan.g_01565
OG0001191	Syak.g_01928	Syan.g_01578
OG0001192	Syak.g_01921	Syan.g_01585
OG0001193	Syak.g_01888	Syan.g_01626
OG0001194	Syak.g_01882	Syan.g_01627
OG0001195	Syak.g_01881	Syan.g_01628
OG0001196	Syak.g_01811	Syan.g_01693
OG0001197	Syak.g_01809	Syan.g_01695
OG0001198	Syak.g_01798	Syan.g_01793
OG0001199	Syak.g_02249	Syan.g_02913
OG0001200	Syak.g_02247	Syan.g_02915
OG0001201	Syak.g_02191	Syan.g_02975
OG0001202	Syak.g_02061	Syan.g_03084
OG0001203	Syak.g_02307	Syan.g_02426
OG0001204	Syak.g_01404	Syan.g_02097
OG0001205	Syak.g_01181	Syan.g_01337
OG0001206	Syak.g_01148	Syan.g_02880
OG0001207	Syak.g_02566	Syan.g_02772
OG0001208	Syak.g_02576	Syan.g_02762
OG0001209	Syak.g_02643	Syan.g_01163
OG0001210	Syak.g_02654	Syan.g_00830
OG0001211	Syak.g_02669	Syan.g_00852
OG0001212	Syak.g_02728	Syan.g_01002
OG0001213	Syak.g_00025	Syan.g_01141
OG0001214	Syak.g_00037	Syan.g_00814
OG0001215	Syak.g_00697	Syan.g_00539
OG0001216	Syak.g_00805	Syan.g_00319
OG0001217	Syak.g_00138	Syan.g_00617
OG0001218	Syak.g_01093	Syan.g_02837
OG0001219	Syak.g_00551	Syan.g_00477
OG0001220	Syak.g_00580	Syan.g_00203
OG0001221	Syak.g_00390	Syan.g_01446
OG0001222	Syak.g_00517	Syan.g_00552
OG0001223	Syak.g_00472	Syan.g_00599
OG0001224	Syak.g_00739	Syan.g_00294
OG0001226	Syak.g_02239	Syan.g_02922
OG0001227	Syak.g_00963	Syan.g_00940
OG0001228	Syak.g_00619	Syan.g_01938
OG0001229	Syak.g_00711	Syan.g_02631
OG0001230	Syak.g_01030	Syan.g_01288
OG0001231	Syak.g_01777	Syan.g_01764
OG0001232	Syak.g_02385	Syan.g_01439
OG0001233	Syak.g_02359	Syan.g_01461
OG0001234	Syak.g_01374	Syan.g_01995
OG0001235	Syak.g_01362	Syan.g_02130
OG0001236	Syak.g_01568	Syan.g_01933
OG0001237	Syak.g_01573	Syan.g_01928
OG0001239	Syak.g_02252	Syan.g_02910
OG0001240	Syak.g_02206	Syan.g_02963
OG0001242	Syak.g_02168	Syan.g_02297
OG0001243	Syak.g_02160	Syan.g_02289
OG0001244	Syak.g_02132	Syan.g_03004
OG0001245	Syak.g_00248	Syan.g_00179
OG0001246	Syak.g_02604	Syan.g_02734
OG0001247	Syak.g_00618	Syan.g_00199
OG0001249	Syak.g_01251	Syan.g_02150
OG0001250	Syak.g_00602	Syan.g_00382
OG0001251	Syak.g_01875	Syan.g_00490
OG0001252	Syak.g_00754	Syan.g_00304
OG0001253	Syak.g_00250	Syan.g_00099
OG0001254	Syak.g_00272	Syan.g_01148
OG0001256	Syak.g_02430	Syan.g_01384
OG0001258	Syak.g_02420	Syan.g_01395
OG0001259	Syak.g_02361	Syan.g_01459
OG0001260	Syak.g_02332	Syan.g_01478
OG0001261	Syak.g_01315	Syan.g_02209
OG0001262	Syak.g_01734	Syan.g_01721
OG0001263	Syak.g_02157	Syan.g_02286
OG0001265	Syak.g_02170	Syan.g_02299
OG0001266	Syak.g_02057	Syan.g_03088
OG0001267	Syak.g_01459	Syan.g_02023
OG0001268	Syak.g_01240	Syan.g_02138
OG0001270	Syak.g_01194	Syan.g_02393
OG0001271	Syak.g_01121	Syan.g_02849
OG0001272	Syak.g_02580	Syan.g_02758
OG0001274	Syak.g_01988	Syan.g_01528
OG0001275	Syak.g_00633	Syan.g_00628
OG0001276	Syak.g_00649	Syan.g_00360
OG0001277	Syak.g_01829	Syan.g_00007
OG0001278	Syak.g_00671	Syan.g_02585
OG0001279	Syak.g_00105	Syan.g_01306
OG0001281	Syak.g_00944	Syan.g_01220
OG0001282	Syak.g_02564	Syan.g_02774
OG0001283	Syak.g_01818	Syan.g_01687
OG0001284	Syak.g_02446	Syan.g_01369
OG0001285	Syak.g_02381	Syan.g_00977
OG0001286	Syak.g_01301	Syan.g_02193
OG0001287	Syak.g_01652	Syan.g_01894
OG0001289	Syak.g_02222	Syan.g_02942
OG0001291	Syak.g_02147	Syan.g_02273
OG0001292	Syak.g_01410	Syan.g_02091
OG0001293	Syak.g_01432	Syan.g_02051
OG0001294	Syak.g_00355	Syan.g_00758
OG0001295	Syak.g_00740	Syan.g_00836
OG0001296	Syak.g_02610	Syan.g_02728
OG0001297	Syak.g_02614	Syan.g_02724
OG0001298	Syak.g_02703	Syan.g_00944
OG0001299	Syak.g_00349	Syan.g_00764
OG0001303	Syak.g_00548	Syan.g_00479
OG0001304	Syak.g_00664	Syan.g_00345
OG0001305	Syak.g_00728	Syan.g_00191
OG0001306	Syak.g_00915	Syan.g_02714
OG0001308	Syak.g_01054	Syan.g_01248
OG0001309	Syak.g_02620	Syan.g_01196
OG0001311	Syak.g_00651	Syan.g_00358
OG0001312	Syak.g_00537	Syan.g_00496
OG0001314	Syak.g_00124	Syan.g_00634, Syan.g_02331, Syan.g_02544, Syan.g_02470
OG0001315	Syak.g_01284	Syan.g_02168
OG0001317	Syak.g_02302	Syan.g_02422
OG0001318	Syak.g_01424	Syan.g_02060
OG0001319	Syak.g_01448	Syan.g_02034
OG0001323	Syak.g_02623	Syan.g_01193
OG0001325	Syak.g_00800	Syan.g_00323
OG0001326	Syak.g_01154	Syan.g_01636
OG0001327	Syak.g_00362	Syan.g_00753
OG0001328	Syak.g_00383	Syan.g_02675
OG0001329	Syak.g_00280	Syan.g_00838
OG0001330	Syak.g_00925	Syan.g_01202
OG0001331	Syak.g_02559	Syan.g_02779
OG0001332	Syak.g_02485	Syan.g_00412
OG0001333	Syak.g_02365	Syan.g_01455
OG0001336	Syak.g_01817	Syan.g_01688
OG0001337	Syak.g_01253	Syan.g_02151
OG0001345	Syak.g_00856	Syan.g_02655
OG0001346	Syak.g_00937	Syan.g_01214
OG0001347	Syak.g_01885	Syan.g_01852
OG0001351	Syak.g_01164	Syan.g_02804
OG0001353	Syak.g_00612	Syan.g_00372
OG0001354	Syak.g_00485	Syan.g_00585
OG0001356	Syak.g_00773	Syan.g_00246
OG0001357	Syak.g_00092	Syan.g_01250
OG0001358	Syak.g_00007	Syan.g_00017
OG0001360	Syak.g_00854	Syan.g_02653
OG0001361	Syak.g_00859	Syan.g_02658
OG0001364	Syak.g_01552	Syan.g_01950
OG0001365	Syak.g_01937	Syan.g_01570
OG0001366	Syak.g_02391	Syan.g_00175, Syan.g_01433
OG0001368	Syak.g_01403	Syan.g_02098
OG0001369	Syak.g_02207	Syan.g_02962
OG0001371	Syak.g_02231	Syan.g_02928
OG0001373	Syak.g_01871	Syan.g_01635
OG0001374	Syak.g_01863	Syan.g_01644
OG0001376	Syak.g_01916	Syan.g_00511
OG0001377	Syak.g_01917	Syan.g_00510
OG0001378	Syak.g_01196	Syan.g_02392
OG0001379	Syak.g_00927	Syan.g_01206
OG0001380	Syak.g_00237	Syan.g_00442
OG0001382	Syak.g_01169	Syan.g_00680
OG0001383	Syak.g_02312	Syan.g_00826
OG0001383	Syak.g_00973	Syan.g_01507, Syan.g_02439
OG0001385	Syak.g_01874	Syan.g_01632
OG0001386	Syak.g_01873	Syan.g_01633
OG0001387	Syak.g_01872	Syan.g_01634
OG0001388	Syak.g_01869	Syan.g_01637
OG0001389	Syak.g_01868	Syan.g_01639
OG0001390	Syak.g_01867	Syan.g_01640
OG0001391	Syak.g_01866	Syan.g_01641
OG0001392	Syak.g_01865	Syan.g_01642
OG0001393	Syak.g_01864	Syan.g_01643
OG0001394	Syak.g_00399	Syan.g_00722
OG0001395	Syak.g_00789	Syan.g_00340
OG0001396	Syak.g_01884	Syan.g_01851
OG0001398	Syak.g_00571	Syan.g_02932
OG0001399	Syak.g_01103	Syan.g_02175
OG0001401	Syak.g_00608	Syan.g_00376
OG0001402	Syak.g_00012	Syan.g_00011
OG0001406	Syak.g_01915	Syan.g_00512
OG0001408	Syak.g_00087	Syan.g_00073
OG0001409	Syak.g_00878	Syan.g_00284
OG0001411	Syak.g_01581	Syan.g_01125
OG0001413	Syak.g_00103	Syan.g_00029
OG0001416	Syak.g_00941	Syan.g_00103
OG0001417	Syak.g_00486	Syan.g_00583
OG0001420	Syak.g_00997, Syak.g_02635	Syan.g_01180
OG0001422	Syak.g_00928	Syan.g_00645
OG0001425	Syak.g_01922	Syan.g_01584
OG0001426	Syak.g_00246	Syan.g_01058
OG0001429	Syak.g_00547	Syan.g_00480
OG0001432	Syak.g_00095	Syan.g_00092
OG0001433	Syak.g_00771	Syan.g_00245
OG0001434	Syak.g_00404	Syan.g_00717
OG0001435	Syak.g_00369	Syan.g_00745
OG0001438	Syak.g_01475	Syan.g_02009
OG0001439	Syak.g_01506	Syan.g_01986
OG0001442	Syak.g_00415	Syan.g_00709
OG0001443	Syak.g_01909	Syan.g_01590
OG0001444	Syak.g_02212	Syan.g_02954
OG0001444	Syak.g_01678	Syan.g_02956
OG0001447	Syak.g_02159	Syan.g_02288
OG0001449	Syak.g_01401	Syan.g_02058
OG0001452	Syak.g_01419	Syan.g_02066
OG0001453	Syak.g_00465	Syan.g_00608
OG0001454	Syak.g_00249	Syan.g_00418
OG0001456	Syak.g_01855	Syan.g_01646
OG0001457	Syak.g_01854	Syan.g_01647
OG0001458	Syak.g_01853	Syan.g_01648
OG0001459	Syak.g_00311	Syan.g_02343
OG0001460	Syak.g_00770	Syan.g_00244
OG0001461	Syak.g_00276	Syan.g_00657
OG0001462	Syak.g_01750	Syan.g_01737
OG0001467	Syak.g_01022	Syan.g_00107
OG0001470	Syak.g_01592	Syan.g_01815
OG0001471	Syak.g_01501	Syan.g_01991
OG0001473	Syak.g_00102	Syan.g_00133
OG0001474	Syak.g_01239	Syan.g_02137
OG0001475	Syak.g_01594	Syan.g_01833
OG0001476	Syak.g_00882	Syan.g_00451, Syan.g_00421, Syan.g_02511, Syan.g_00283
OG0001478	Syak.g_01139	Syan.g_02859
OG0001478	Syak.g_01131	Syan.g_02251
OG0001479	Syak.g_01242	Syan.g_02140
OG0001480	Syak.g_00084	Syan.g_00072
OG0001486	Syak.g_00900	Syan.g_02698
OG0001488	Syak.g_00872	Syan.g_02666
OG0001489	Syak.g_01291, Syak.g_00278	Syan.g_02182
OG0001492	Syak.g_00668	Syan.g_02588
OG0001493	Syak.g_00676	Syan.g_02578
OG0001495	Syak.g_01357	Syan.g_02257
OG0001496	Syak.g_00715	Syan.g_01154
OG0001497	Syak.g_00717	Syan.g_01155
OG0001498	Syak.g_01214	Syan.g_02317
OG0001502	Syak.g_00586	Syan.g_00401
OG0001504	Syak.g_00310	Syan.g_02344
OG0001508	Syak.g_01591	Syan.g_01814
OG0001509	Syak.g_01706	Syan.g_01832
OG0001510	Syak.g_01662	Syan.g_01890
OG0001511	Syak.g_02183	Syan.g_02983
OG0001512	Syak.g_02308	Syan.g_02428
OG0001513	Syak.g_01572	Syan.g_03078
OG0001515	Syak.g_00701	Syan.g_00505
OG0001516	Syak.g_00346	Syan.g_00767
OG0001517	Syak.g_01245	Syan.g_02143
OG0001518	Syak.g_01924	Syan.g_01582
OG0001519	Syak.g_01907	Syan.g_01592
OG0001520	Syak.g_02689	Syan.g_00943
OG0001525	Syak.g_00091	Syan.g_00831
OG0001527	Syak.g_02682	Syan.g_00867
OG0001528	Syak.g_01593	Syan.g_01818
OG0001529	Syak.g_01743	Syan.g_01730
OG0001530	Syak.g_02185	Syan.g_02981
OG0001531	Syak.g_02309	Syan.g_01511, Syan.g_02436
OG0001532	Syak.g_00838	Syan.g_02637
OG0001533	Syak.g_01155, Syak.g_01198	Syan.g_02390
OG0001534	Syak.g_00665	Syan.g_00344
OG0001535	Syak.g_00646	Syan.g_00362
OG0001536	Syak.g_00508	Syan.g_00560
OG0001537	Syak.g_00392	Syan.g_00729
OG0001538	Syak.g_00439	Syan.g_00685
OG0001539	Syak.g_00364	Syan.g_00750
OG0001540	Syak.g_02155	Syan.g_02284
OG0001541	Syak.g_02089	Syan.g_03048
OG0001542	Syak.g_02080	Syan.g_03059
OG0001543	Syak.g_02007	Syan.g_03110
OG0001544	Syak.g_01908	Syan.g_01591
OG0001545	Syak.g_01830	Syan.g_01661
OG0001546	Syak.g_02627	Syan.g_01188
OG0001547	Syak.g_00564	Syan.g_00462
OG0001549	Syak.g_00577	Syan.g_00077
OG0001553	Syak.g_01037	Syan.g_01282
OG0001554	Syak.g_01945	Syan.g_00282
OG0001556	Syak.g_00845	Syan.g_02338, Syan.g_00149, Syan.g_00276
OG0001557	Syak.g_00400	Syan.g_00721
OG0001558	Syak.g_01774	Syan.g_01760
OG0001559	Syak.g_02186	Syan.g_02980
OG0001560	Syak.g_02199	Syan.g_02969
OG0001561	Syak.g_00653	Syan.g_00356
OG0001562	Syak.g_00639	Syan.g_00650
OG0001563	Syak.g_01306	Syan.g_02200
OG0001564	Syak.g_01860	Syan.g_00082
OG0001567	Syak.g_00565	Syan.g_00461
OG0001568	Syak.g_00562	Syan.g_00463
OG0001570	Syak.g_00574	Syan.g_00636
OG0001574	Syak.g_02680	Syan.g_00865
OG0001576	Syak.g_00955	Syan.g_01242
OG0001577	Syak.g_00903	Syan.g_02701
OG0001578	Syak.g_00229	Syan.g_01652
OG0001580	Syak.g_01953	Syan.g_01551
OG0001588	Syak.g_01554	Syan.g_02262
OG0001589	Syak.g_02356	Syan.g_01463
OG0001590	Syak.g_00029, Syak.g_00325	Syan.g_00821
OG0001591	Syak.g_00357	Syan.g_00756
OG0001592	Syak.g_01952	Syan.g_01552
OG0001614	Syak.g_01641	Syan.g_01905
OG0001616	Syak.g_00851	Syan.g_02649
OG0001617	Syak.g_00710	Syan.g_01033
OG0001618	Syak.g_00793	Syan.g_00329, Syan.g_02462, Syan.g_02535, Syan.g_02536
OG0001619	Syak.g_00520	Syan.g_00549
OG0001620	Syak.g_01233	Syan.g_02131
OG0001621	Syak.g_01420	Syan.g_02064
OG0001622	Syak.g_01820	Syan.g_01686
OG0001623	Syak.g_01257	Syan.g_00212, Syan.g_02158
OG0001624	Syak.g_00077	Syan.g_00135
OG0001625	Syak.g_01426	Syan.g_02057
OG0001634	Syak.g_00352	Syan.g_00761
OG0001635	Syak.g_01690	Syan.g_01876
OG0001636	Syak.g_01751	Syan.g_01738
OG0001637	Syak.g_02340, Syak.g_02337	Syan.g_01295
OG0001638	Syak.g_02404	Syan.g_01418
OG0001639	Syak.g_02481	Syan.g_02407
OG0001640	Syak.g_00759	Syan.g_00309
OG0001641	Syak.g_00467	Syan.g_00606
OG0001642	Syak.g_00581	Syan.g_02603
OG0001643	Syak.g_00040	Syan.g_00811
OG0001644	Syak.g_00783	Syan.g_00336
OG0001645	Syak.g_02655	Syan.g_00835
OG0001645	Syak.g_00575	Syan.g_00423
OG0001647	Syak.g_01450	Syan.g_02032
OG0001652	Syak.g_01776	Syan.g_01762
OG0001653	Syak.g_02209	Syan.g_02875, Syan.g_00521, Syan.g_02960, Syan.g_02959
OG0001654	Syak.g_02483	Syan.g_02409
OG0001655	Syak.g_00131	Syan.g_00416
OG0001657	Syak.g_02117	Syan.g_03019
OG0001658	Syak.g_01943	Syan.g_01564
OG0001659	Syak.g_00842	Syan.g_02642
OG0001660	Syak.g_01223, Syak.g_02179	Syan.g_02309, Syan.g_02629, Syan.g_02987
OG0001666	Syak.g_00212	Syan.g_02339
OG0001671	Syak.g_02002	Syan.g_01514
OG0001672	Syak.g_02241	Syan.g_02921
OG0001673	Syak.g_02299	Syan.g_02896
OG0001675	Syak.g_00637	Syan.g_00632
OG0001677	Syak.g_01281	Syan.g_02165
OG0001678	Syak.g_01389	Syan.g_02109
OG0001679	Syak.g_00549	Syan.g_02307
OG0001680	Syak.g_02400	Syan.g_01424
OG0001682	Syak.g_00287, Syak.g_00795	Syan.g_00327
OG0001692	Syak.g_01035	Syan.g_01284
OG0001693	Syak.g_00735, Syak.g_00733	Syan.g_00196
OG0001694	Syak.g_01461	Syan.g_02021
OG0001695	Syak.g_01836	Syan.g_01656
OG0001700	Syak.g_00320, Syak.g_00570	Syan.g_00938
OG0001702	Syak.g_02217	Syan.g_02948
OG0001703	Syak.g_02567	Syan.g_02770
OG0001712	Syak.g_00225	Syan.g_00786
OG0001714	Syak.g_01615	Syan.g_00476, Syan.g_02787, Syan.g_02788
OG0001715	Syak.g_00122	Syan.g_00415
OG0001716	Syak.g_00584, Syak.g_02046, Syak.g_01670	Syan.g_00662
OG0001717	Syak.g_02104	Syan.g_03034
OG0001726	Syak.g_00572	Syan.g_00041
OG0001729	Syak.g_02314	Syan.g_01506, Syan.g_02440
OG0001730	Syak.g_02326	Syan.g_00979
OG0001731	Syak.g_02463	Syan.g_01353
OG0001732	Syak.g_00822	Syan.g_01704, Syan.g_02602
OG0001733	Syak.g_00359	Syan.g_00275
OG0001734	Syak.g_00583	Syan.g_00929, Syan.g_00240, Syan.g_00913, Syan.g_02496, Syan.g_02431, Syan.g_02354, Syan.g_02489
OG0001735	Syak.g_00331	Syan.g_00775
OG0001737	Syak.g_01481	Syan.g_02002
OG0001738	Syak.g_01523	Syan.g_01970
OG0001739	Syak.g_01838	Syan.g_01654
OG0001740	Syak.g_01833	Syan.g_01659
OG0001741	Syak.g_00283	Syan.g_00789
OG0001747	Syak.g_02134	Syan.g_01930
OG0001747	Syak.g_02135	Syan.g_02260
OG0001748	Syak.g_02000	Syan.g_01516
OG0001750	Syak.g_02211	Syan.g_02955, Syan.g_01139
OG0001751	Syak.g_02298	Syan.g_02897
OG0001752	Syak.g_02328	Syan.g_01481
OG0001753	Syak.g_00888	Syan.g_01630
OG0001754	Syak.g_02335	Syan.g_01297
OG0001755	Syak.g_02619	Syan.g_02719
OG0001756	Syak.g_01910	Syan.g_01589
OG0001760	Syak.g_02319	Syan.g_00230
OG0001761	Syak.g_02757	Syan.g_00207
OG0001762	Syak.g_00630	Syan.g_00625
OG0001763	Syak.g_00473	Syan.g_00598
OG0001764	Syak.g_00559	Syan.g_00467
OG0001765	Syak.g_00141	Syan.g_00144
OG0001766	Syak.g_01491	Syan.g_01996
OG0001768	Syak.g_02074	Syan.g_03066
OG0001769	Syak.g_00972	Syan.g_00794
OG0001771	Syak.g_00145	Syan.g_01176
OG0001783	Syak.g_01647	Syan.g_01899
OG0001784	Syak.g_02216	Syan.g_02950
OG0001785	Syak.g_02336, Syak.g_02339	Syan.g_01296
OG0001786	Syak.g_02444	Syan.g_01372
OG0001787	Syak.g_02639	Syan.g_01167
OG0001788	Syak.g_02642	Syan.g_01164
OG0001789	Syak.g_00935	Syan.g_01212
OG0001790	Syak.g_00908	Syan.g_02707
OG0001792	Syak.g_00814	Syan.g_02595
OG0001794	Syak.g_00661	Syan.g_00347
OG0001796	Syak.g_00641	Syan.g_00371
OG0001797	Syak.g_00528	Syan.g_00541
OG0001798	Syak.g_00015	Syan.g_00990, Syan.g_00005
OG0001799	Syak.g_00052	Syan.g_00797
OG0001800	Syak.g_00993, Syak.g_00992	Syan.g_01305
OG0001801	Syak.g_01024	Syan.g_01293
OG0001803	Syak.g_01185	Syan.g_01341
OG0001804	Syak.g_01213	Syan.g_02318
OG0001805	Syak.g_01415	Syan.g_00039, Syan.g_00262
OG0001806	Syak.g_01449	Syan.g_02033
OG0001807	Syak.g_01548	Syan.g_01955
OG0001808	Syak.g_01557	Syan.g_01948
OG0001809	Syak.g_02144	Syan.g_02270, Syan.g_00619, Syan.g_02903
OG0001810	Syak.g_02142	Syan.g_02265
OG0001811	Syak.g_02082	Syan.g_03056
OG0001812	Syak.g_01951	Syan.g_01553
OG0001813	Syak.g_01901	Syan.g_01613
OG0001815	Syak.g_01800	Syan.g_00525
OG0001816	Syak.g_00361	Syan.g_00754
OG0001837	Syak.g_02001	Syan.g_01515
OG0001838	Syak.g_01786	Syan.g_01772
OG0001839	Syak.g_01755	Syan.g_01742
OG0001840	Syak.g_01737	Syan.g_01724
OG0001841	Syak.g_01730	Syan.g_01717
OG0001843	Syak.g_01640	Syan.g_01906
OG0001844	Syak.g_01639	Syan.g_01907
OG0001845	Syak.g_01638	Syan.g_01911
OG0001846	Syak.g_02167	Syan.g_02296
OG0001847	Syak.g_02169	Syan.g_02298
OG0001848	Syak.g_02173	Syan.g_02302
OG0001849	Syak.g_02223	Syan.g_02941
OG0001850	Syak.g_02238	Syan.g_02923
OG0001851	Syak.g_02245	Syan.g_02917
OG0001852	Syak.g_02246	Syan.g_02916
OG0001853	Syak.g_02253	Syan.g_02909
OG0001854	Syak.g_02304	Syan.g_02424
OG0001856	Syak.g_02438	Syan.g_01376
OG0001857	Syak.g_02441	Syan.g_01373
OG0001858	Syak.g_02468	Syan.g_01347
OG0001859	Syak.g_02555	Syan.g_02783
OG0001860	Syak.g_02569	Syan.g_02768
OG0001861	Syak.g_02581	Syan.g_02757
OG0001862	Syak.g_02593	Syan.g_02745
OG0001863	Syak.g_02599	Syan.g_02739
OG0001864	Syak.g_02652	Syan.g_01158
OG0001865	Syak.g_02716	Syan.g_00957
OG0001866	Syak.g_02743	Syan.g_01019
OG0001867	Syak.g_02755	Syan.g_01021
OG0001868	Syak.g_00940	Syan.g_01217
OG0001869	Syak.g_00904	Syan.g_02702
OG0001870	Syak.g_00895	Syan.g_02692
OG0001871	Syak.g_00890	Syan.g_02684
OG0001872	Syak.g_00809	Syan.g_02589
OG0001873	Syak.g_00850	Syan.g_02648
OG0001874	Syak.g_00853	Syan.g_02651
OG0001877	Syak.g_00702	Syan.g_00504
OG0001878	Syak.g_00634	Syan.g_00629
OG0001879	Syak.g_00627	Syan.g_00621
OG0001880	Syak.g_00499	Syan.g_00569
OG0001881	Syak.g_00500	Syan.g_00568
OG0001882	Syak.g_00525	Syan.g_00544
OG0001883	Syak.g_00531	Syan.g_00529
OG0001884	Syak.g_00113	Syan.g_00494
OG0001885	Syak.g_00553	Syan.g_00473
OG0001886	Syak.g_00557	Syan.g_00468
OG0001887	Syak.g_00382	Syan.g_02677
OG0001888	Syak.g_00408	Syan.g_00716
OG0001889	Syak.g_00449	Syan.g_00674
OG0001890	Syak.g_00595	Syan.g_00394
OG0001891	Syak.g_00591	Syan.g_00399
OG0001892	Syak.g_00082	Syan.g_00516
OG0001893	Syak.g_00016	Syan.g_00004
OG0001894	Syak.g_00034	Syan.g_00817
OG0001895	Syak.g_00998	Syan.g_01300
OG0001896	Syak.g_01200	Syan.g_02388
OG0001897	Syak.g_01236	Syan.g_02134
OG0001898	Syak.g_01252	Syan.g_02153
OG0001899	Syak.g_01317	Syan.g_02211
OG0001900	Syak.g_01434	Syan.g_02049
OG0001901	Syak.g_01435	Syan.g_02048
OG0001902	Syak.g_01466	Syan.g_02017
OG0001903	Syak.g_01476	Syan.g_02008
OG0001904	Syak.g_01550	Syan.g_01952
OG0001905	Syak.g_01559	Syan.g_01942
OG0001906	Syak.g_02154	Syan.g_02282
OG0001907	Syak.g_02136	Syan.g_00148
OG0001908	Syak.g_02087	Syan.g_03050
OG0001909	Syak.g_02076	Syan.g_03064
OG0001910	Syak.g_01996	Syan.g_01520
OG0001912	Syak.g_01932	Syan.g_01575
OG0001913	Syak.g_01930	Syan.g_01577
OG0001914	Syak.g_00270	Syan.g_01144
OG0001915	Syak.g_01803	Syan.g_01702
OG0001917	Syak.g_00648	Syan.g_00361
OG0001918	Syak.g_00869	Syan.g_01607
OG0001924	Syak.g_02769	Syan.g_00021
OG0001925	Syak.g_02768	Syan.g_00022
OG0001926	Syak.g_02767	Syan.g_00023
OG0001927	Syak.g_02766	Syan.g_00024
OG0001928	Syak.g_00975, Syak.g_00976	Syan.g_01312
OG0001929	Syak.g_01723	Syan.g_01710
OG0001932	Syak.g_01642	Syan.g_01904
OG0001933	Syak.g_02189	Syan.g_02976
OG0001934	Syak.g_02202	Syan.g_02968
OG0001935	Syak.g_02248	Syan.g_02914
OG0001936	Syak.g_00289	Syan.g_00425
OG0001937	Syak.g_02455	Syan.g_01361
OG0001938	Syak.g_02571	Syan.g_02766
OG0001939	Syak.g_00067	Syan.g_01324
OG0001940	Syak.g_02702	Syan.g_00941
OG0001941	Syak.g_00945	Syan.g_01221
OG0001942	Syak.g_00916	Syan.g_00396
OG0001943	Syak.g_00879	Syan.g_02630
OG0001944	Syak.g_00573	Syan.g_02679
OG0001947	Syak.g_01494	Syan.g_03108
OG0001948	Syak.g_00471	Syan.g_00600
OG0001949	Syak.g_00490	Syan.g_00578
OG0001950	Syak.g_00492	Syan.g_00576
OG0001951	Syak.g_00501	Syan.g_00567
OG0001952	Syak.g_00526	Syan.g_00543
OG0001953	Syak.g_00527	Syan.g_00542
OG0001954	Syak.g_00137	Syan.g_00547
OG0001957	Syak.g_00022	Syan.g_01137
OG0001958	Syak.g_00333	Syan.g_00773
OG0001961	Syak.g_01124	Syan.g_02851
OG0001962	Syak.g_01981	Syan.g_02328
OG0001964	Syak.g_01376	Syan.g_02122
OG0001966	Syak.g_01428	Syan.g_02055
OG0001967	Syak.g_01430	Syan.g_02053
OG0001968	Syak.g_01431	Syan.g_02052
OG0001969	Syak.g_01503	Syan.g_01989
OG0001970	Syak.g_02152	Syan.g_02280
OG0001971	Syak.g_02078	Syan.g_03062
OG0001972	Syak.g_01984	Syan.g_01532
OG0001975	Syak.g_00271	Syan.g_01145
OG0001976	Syak.g_00269	Syan.g_01143
OG0001980	Syak.g_01255	Syan.g_02152
OG0001981	Syak.g_00748	Syan.g_00218
OG0001990	Syak.g_01832	Syan.g_01660
OG0001993	Syak.g_02771	Syan.g_00019
OG0001994	Syak.g_02770	Syan.g_00020
OG0001995	Syak.g_00962	Syan.g_02683
OG0001997	Syak.g_02213	Syan.g_02953
OG0001999	Syak.g_02368	Syan.g_01453
OG0002000	Syak.g_02621	Syan.g_01195
OG0002002	Syak.g_00810	Syan.g_02590
OG0002003	Syak.g_00700	Syan.g_00010
OG0002004	Syak.g_02417	Syan.g_00433, Syan.g_02359, Syan.g_02490
OG0002006	Syak.g_00762	Syan.g_02104, Syan.g_03107
OG0002007	Syak.g_00763	Syan.g_00310
OG0002008	Syak.g_00632	Syan.g_00627
OG0002009	Syak.g_00395	Syan.g_00726
OG0002010	Syak.g_01075	Syan.g_02819
OG0002013	Syak.g_02232	Syan.g_02930
OG0002016	Syak.g_02003	Syan.g_03114
OG0002017	Syak.g_01891	Syan.g_01624
OG0002018	Syak.g_01834	Syan.g_01658
OG0002020	Syak.g_01840	Syan.g_01671
OG0002021	Syak.g_01842	Syan.g_01673
OG0002022	Syak.g_01843	Syan.g_01674
OG0002023	Syak.g_01844	Syan.g_01675
OG0002024	Syak.g_01850	Syan.g_01667
OG0002029	Syak.g_01128	Syan.g_02340
OG0002037	Syak.g_01492, Syak.g_00684	Syan.g_02857
