Orthogroup	Syas	Prbb
OG0001148	Syas.g_01263	Prbb.g_01641
OG0001149	Syas.g_01264	Prbb.g_01642
OG0001150	Syas.g_01265	Prbb.g_01643
OG0001151	Syas.g_01366	Prbb.g_01654
OG0001152	Syas.g_01367	Prbb.g_01655
OG0001153	Syas.g_01301	Prbb.g_01716
OG0001154	Syas.g_01302	Prbb.g_01717
OG0001155	Syas.g_01478	Prbb.g_01733
OG0001156	Syas.g_01489	Prbb.g_01736
OG0001157	Syas.g_01490	Prbb.g_01737
OG0001158	Syas.g_01491	Prbb.g_01738
OG0001159	Syas.g_01492	Prbb.g_01739
OG0001160	Syas.g_02705	Prbb.g_01765
OG0001161	Syas.g_02030	Prbb.g_01555
OG0001162	Syas.g_02473	Prbb.g_01778
OG0001163	Syas.g_02697	Prbb.g_01815
OG0001164	Syas.g_02691	Prbb.g_01819
OG0001165	Syas.g_02686	Prbb.g_01822
OG0001166	Syas.g_02658	Prbb.g_01840
OG0001167	Syas.g_01046	Prbb.g_01858
OG0001168	Syas.g_02597	Prbb.g_01859
OG0001169	Syas.g_02595	Prbb.g_01861
OG0001170	Syas.g_02593	Prbb.g_01863
OG0001171	Syas.g_02580	Prbb.g_01873
OG0001172	Syas.g_01665	Prbb.g_01926
OG0001173	Syas.g_01664	Prbb.g_01927
OG0001174	Syas.g_01656	Prbb.g_01935
OG0001175	Syas.g_01655	Prbb.g_01936
OG0001176	Syas.g_01638	Prbb.g_01947
OG0001177	Syas.g_01640	Prbb.g_01945
OG0001178	Syas.g_02676	Prbb.g_01279
OG0001179	Syas.g_01608	Prbb.g_01984
OG0001180	Syas.g_01583	Prbb.g_02007
OG0001181	Syas.g_01579	Prbb.g_02011
OG0001182	Syas.g_01571	Prbb.g_02019
OG0001183	Syas.g_01564	Prbb.g_02025
OG0001184	Syas.g_02188	Prbb.g_02041
OG0001185	Syas.g_02162	Prbb.g_02056
OG0001186	Syas.g_02113	Prbb.g_02097
OG0001187	Syas.g_02111	Prbb.g_02100
OG0001189	Syas.g_02089	Prbb.g_02119
OG0001190	Syas.g_01881	Prbb.g_02124
OG0001191	Syas.g_01900	Prbb.g_02134
OG0001193	Syas.g_01952	Prbb.g_02152
OG0001194	Syas.g_01953	Prbb.g_02153
OG0001195	Syas.g_01954	Prbb.g_02154
OG0001196	Syas.g_02010	Prbb.g_02175
OG0001197	Syas.g_02012	Prbb.g_02177
OG0001198	Syas.g_02031	Prbb.g_02186
OG0001199	Syas.g_02516	Prbb.g_00129
OG0001200	Syas.g_02514	Prbb.g_00131
OG0001201	Syas.g_02419	Prbb.g_00163
OG0001202	Syas.g_02270	Prbb.g_00256
OG0001203	Syas.g_02557	Prbb.g_00295
OG0001204	Syas.g_01687	Prbb.g_00301
OG0001205	Syas.g_02745	Prbb.g_00450
OG0001207	Syas.g_01260	Prbb.g_00480
OG0001208	Syas.g_01251	Prbb.g_00487
OG0001209	Syas.g_00065	Prbb.g_00538
OG0001210	Syas.g_00761	Prbb.g_00543
OG0001211	Syas.g_00788	Prbb.g_00554
OG0001212	Syas.g_00847	Prbb.g_00596
OG0001213	Syas.g_00100	Prbb.g_00630
OG0001214	Syas.g_00744	Prbb.g_00638
OG0001215	Syas.g_02245	Prbb.g_00696
OG0001217	Syas.g_01397, Syas.g_02493	Prbb.g_00108
OG0001218	Syas.g_01309	Prbb.g_00754
OG0001219	Syas.g_00399	Prbb.g_00960
OG0001220	Syas.g_02447	Prbb.g_00837
OG0001221	Syas.g_02669	Prbb.g_00944
OG0001222	Syas.g_00448	Prbb.g_00893
OG0001223	Syas.g_00541	Prbb.g_01008
OG0001224	Syas.g_01015	Prbb.g_01066
OG0001225	Syas.g_01017	Prbb.g_01068
OG0001227	Syas.g_00824	Prbb.g_01090
OG0001228	Syas.g_02195	Prbb.g_01465
OG0001229	Syas.g_00285	Prbb.g_01201
OG0001230	Syas.g_02806	Prbb.g_01678
OG0001231	Syas.g_02050	Prbb.g_00758
OG0001232	Syas.g_02649	Prbb.g_01844
OG0001233	Syas.g_02592	Prbb.g_01864
OG0001234	Syas.g_01310	Prbb.g_01938
OG0001235	Syas.g_01646	Prbb.g_01942
OG0001236	Syas.g_02191	Prbb.g_02038
OG0001237	Syas.g_02187	Prbb.g_02042
OG0001238	Syas.g_01901	Prbb.g_02135
OG0001239	Syas.g_02519	Prbb.g_00126
OG0001240	Syas.g_02435	Prbb.g_00148
OG0001241	Syas.g_02427	Prbb.g_00157
OG0001242	Syas.g_02398	Prbb.g_00176
OG0001243	Syas.g_02391	Prbb.g_00183
OG0001244	Syas.g_02370	Prbb.g_00199
OG0001245	Syas.g_00524	Prbb.g_01288
OG0001246	Syas.g_01224, Syas.g_01829	Prbb.g_00508
OG0001249	Syas.g_01547	Prbb.g_00389
OG0001251	Syas.g_00516, Syas.g_00408	Prbb.g_01913
OG0001252	Syas.g_00994	Prbb.g_01061
OG0001253	Syas.g_00143	Prbb.g_01783
OG0001255	Syas.g_00492	Prbb.g_01534
OG0001256	Syas.g_02698	Prbb.g_01774
OG0001257	Syas.g_01407	Prbb.g_01779
OG0001258	Syas.g_02688	Prbb.g_01820
OG0001259	Syas.g_02594	Prbb.g_01862
OG0001260	Syas.g_02572	Prbb.g_01879
OG0001261	Syas.g_01599	Prbb.g_01992
OG0001262	Syas.g_02091	Prbb.g_02117
OG0001263	Syas.g_02388	Prbb.g_00186
OG0001269	Syas.g_00510	Prbb.g_00836
OG0001273	Syas.g_00751	Prbb.g_00632
OG0001277	Syas.g_00110	Prbb.g_02163
OG0001279	Syas.g_02792	Prbb.g_01196
OG0001280	Syas.g_01095	Prbb.g_01585
OG0001281	Syas.g_02845	Prbb.g_01591
OG0001282	Syas.g_01262	Prbb.g_01640
OG0001284	Syas.g_02713	Prbb.g_01759
OG0001286	Syas.g_01585	Prbb.g_02005
OG0001287	Syas.g_00136	Prbb.g_02063
OG0001288	Syas.g_02144	Prbb.g_02074
OG0001289	Syas.g_02474	Prbb.g_00142
OG0001290	Syas.g_02428	Prbb.g_00156
OG0001294	Syas.g_00692	Prbb.g_01628, Prbb.g_01553
OG0001295	Syas.g_00770	Prbb.g_01542
OG0001296	Syas.g_01217	Prbb.g_00513
OG0001297	Syas.g_01213	Prbb.g_00518
OG0001299	Syas.g_00700	Prbb.g_00669
OG0001303	Syas.g_00400	Prbb.g_01388
OG0001304	Syas.g_00199	Prbb.g_01052
OG0001305	Syas.g_01027	Prbb.g_00888
OG0001306	Syas.g_01202	Prbb.g_01532
OG0001307	Syas.g_01923	Prbb.g_01609
OG0001308	Syas.g_02830	Prbb.g_01696
OG0001309	Syas.g_00003	Prbb.g_00522
OG0001310	Syas.g_02666	Prbb.g_01834
OG0001311	Syas.g_00213	Prbb.g_01044
OG0001312	Syas.g_00414	Prbb.g_00969
OG0001315	Syas.g_01566	Prbb.g_02023
OG0001317	Syas.g_02553	Prbb.g_00291
OG0001318	Syas.g_01706	Prbb.g_00312
OG0001325	Syas.g_00179	Prbb.g_00718
OG0001326	Syas.g_01960, Syas.g_01961	Prbb.g_01905
OG0001327	Syas.g_00687	Prbb.g_00921
OG0001329	Syas.g_00773	Prbb.g_01782
OG0001330	Syas.g_02865	Prbb.g_01579
OG0001331	Syas.g_01267	Prbb.g_01645
OG0001336	Syas.g_02003	Prbb.g_02172
OG0001337	Syas.g_01548	Prbb.g_00383
OG0001339	Syas.g_02425	Prbb.g_00159
OG0001345	Syas.g_01132	Prbb.g_01496
OG0001346	Syas.g_02853	Prbb.g_01587
OG0001347	Syas.g_01950	Prbb.g_02088
OG0001348	Syas.g_00119	Prbb.g_01125
OG0001349	Syas.g_02643	Prbb.g_00876
OG0001351	Syas.g_01280	Prbb.g_00459
OG0001354	Syas.g_00526	Prbb.g_01001
OG0001355	Syas.g_01057	Prbb.g_01781
OG0001356	Syas.g_01715	Prbb.g_01164
OG0001358	Syas.g_00122	Prbb.g_00621
OG0001360	Syas.g_01130	Prbb.g_01494
OG0001365	Syas.g_01886	Prbb.g_02128
OG0001366	Syas.g_02655	Prbb.g_01629, Prbb.g_00047, Prbb.g_01955
OG0001371	Syas.g_02499	Prbb.g_00684
OG0001373	Syas.g_01959	Prbb.g_01904
OG0001374	Syas.g_01968	Prbb.g_01912
OG0001376	Syas.g_00468	Prbb.g_00899
OG0001377	Syas.g_00467	Prbb.g_00900
OG0001378	Syas.g_01500	Prbb.g_00439
OG0001380	Syas.g_00126	Prbb.g_01541
OG0001385	Syas.g_01956	Prbb.g_01901
OG0001386	Syas.g_01957	Prbb.g_01902
OG0001387	Syas.g_01958	Prbb.g_01903
OG0001388	Syas.g_01962	Prbb.g_01906
OG0001389	Syas.g_01963	Prbb.g_01907
OG0001390	Syas.g_01964	Prbb.g_01908
OG0001391	Syas.g_01965	Prbb.g_01909
OG0001392	Syas.g_01966	Prbb.g_01910
OG0001393	Syas.g_01967	Prbb.g_01911
OG0001394	Syas.g_00627	Prbb.g_00948
OG0001395	Syas.g_00195	Prbb.g_01055
OG0001396	Syas.g_01949	Prbb.g_02089
OG0001398	Syas.g_02481	Prbb.g_00732
OG0001401	Syas.g_00233	Prbb.g_00820
OG0001402	Syas.g_00112	Prbb.g_00625
OG0001403	Syas.g_02069	Prbb.g_00031
OG0001406	Syas.g_00469	Prbb.g_00898
OG0001408	Syas.g_00142	Prbb.g_00097
OG0001409	Syas.g_00154	Prbb.g_01508
OG0001412	Syas.g_01951	Prbb.g_02086
OG0001413	Syas.g_01481	Prbb.g_00759
OG0001417	Syas.g_00507	Prbb.g_01552
OG0001418	Syas.g_01177	Prbb.g_00690
OG0001420	Syas.g_00017	Prbb.g_01183
OG0001423	Syas.g_02532	Prbb.g_01665, Prbb.g_01664
OG0001429	Syas.g_00401	Prbb.g_00961
OG0001432	Syas.g_01484	Prbb.g_01033
OG0001433	Syas.g_01398	Prbb.g_01163
OG0001435	Syas.g_00678	Prbb.g_00928
OG0001439	Syas.g_01809	Prbb.g_00358
OG0001441	Syas.g_00008	Prbb.g_00525
OG0001443	Syas.g_01910	Prbb.g_01896
OG0001447	Syas.g_02390	Prbb.g_00184
OG0001450	Syas.g_02208, Syas.g_00474	Prbb.g_00693
OG0001451	Syas.g_02342, Syas.g_02343	Prbb.g_00848
OG0001453	Syas.g_00547	Prbb.g_01011
OG0001454	Syas.g_01483	Prbb.g_01280
OG0001456	Syas.g_01969	Prbb.g_01559
OG0001457	Syas.g_01970	Prbb.g_01558
OG0001458	Syas.g_01971	Prbb.g_01557
OG0001460	Syas.g_01399	Prbb.g_01162
OG0001461	Syas.g_00566	Prbb.g_01437
OG0001471	Syas.g_01819	Prbb.g_01554
OG0001473	Syas.g_00323	Prbb.g_01623
OG0001474	Syas.g_01534	Prbb.g_00399
OG0001475	Syas.g_02120	Prbb.g_00855
OG0001476	Syas.g_00155	Prbb.g_01509
OG0001477	Syas.g_00934	Prbb.g_01415
OG0001480	Syas.g_00771	Prbb.g_01215
OG0001482	Syas.g_00535	Prbb.g_01089
OG0001484	Syas.g_00166, Syas.g_00167	Prbb.g_01248
OG0001486	Syas.g_01186	Prbb.g_01519
OG0001488	Syas.g_01142	Prbb.g_01503
OG0001489	Syas.g_01574	Prbb.g_02016
OG0001494	Syas.g_02633	Prbb.g_00870
OG0001495	Syas.g_01641	Prbb.g_01944
OG0001496	Syas.g_00936	Prbb.g_01413
OG0001497	Syas.g_00935	Prbb.g_01414
OG0001498	Syas.g_01511	Prbb.g_00417
OG0001505	Syas.g_02135	Prbb.g_00857
OG0001507	Syas.g_01183	Prbb.g_01181
OG0001508	Syas.g_02114	Prbb.g_02096
OG0001510	Syas.g_02151	Prbb.g_02067
OG0001511	Syas.g_02413	Prbb.g_00167
OG0001512	Syas.g_02559	Prbb.g_01801
OG0001514	Syas.g_00937	Prbb.g_01412
OG0001515	Syas.g_00734	Prbb.g_00699
OG0001517	Syas.g_01540	Prbb.g_00395
OG0001518	Syas.g_01903	Prbb.g_02137
OG0001519	Syas.g_01912	Prbb.g_02142
OG0001522	Syas.g_00369	Prbb.g_00816
OG0001528	Syas.g_02116	Prbb.g_00854
OG0001529	Syas.g_02082	Prbb.g_00056
OG0001530	Syas.g_02415	Prbb.g_00166
OG0001531	Syas.g_02560	Prbb.g_00296
OG0001532	Syas.g_01113	Prbb.g_01485
OG0001534	Syas.g_00198	Prbb.g_01053
OG0001535	Syas.g_00218	Prbb.g_01041
OG0001536	Syas.g_00456	Prbb.g_00987
OG0001537	Syas.g_00651	Prbb.g_00945
OG0001538	Syas.g_00591	Prbb.g_00788
OG0001539	Syas.g_00683	Prbb.g_00923
OG0001540	Syas.g_02386	Prbb.g_00188
OG0001541	Syas.g_02316	Prbb.g_00236
OG0001542	Syas.g_02294	Prbb.g_00242
OG0001543	Syas.g_02230	Prbb.g_00896
OG0001544	Syas.g_01911	Prbb.g_02141
OG0001545	Syas.g_01982	Prbb.g_02162
OG0001549	Syas.g_00482	Prbb.g_00846
OG0001555	Syas.g_00654	Prbb.g_01803
OG0001556	Syas.g_01679	Prbb.g_01154
OG0001557	Syas.g_00626	Prbb.g_00949
OG0001559	Syas.g_02416	Prbb.g_00165
OG0001560	Syas.g_02429	Prbb.g_00155
OG0001561	Syas.g_00211	Prbb.g_01046
OG0001562	Syas.g_00560	Prbb.g_01035
OG0001563	Syas.g_01590	Prbb.g_02000
OG0001564	Syas.g_01034	Prbb.g_00863
OG0001570	Syas.g_00309	Prbb.g_01331
OG0001575	Syas.g_00806	Prbb.g_00569
OG0001576	Syas.g_02834	Prbb.g_01599
OG0001577	Syas.g_01189	Prbb.g_01522
OG0001578	Syas.g_01979	Prbb.g_01408
OG0001584	Syas.g_00607	Prbb.g_00773
OG0001586	Syas.g_02637	Prbb.g_00872
OG0001589	Syas.g_02589	Prbb.g_01866
OG0001591	Syas.g_00690	Prbb.g_00676
OG0001623	Syas.g_01550, Syas.g_00977, Syas.g_01554	Prbb.g_00385
OG0001634	Syas.g_00697	Prbb.g_00672
OG0001644	Syas.g_00921, Syas.g_00767	Prbb.g_00728
OG0001659	Syas.g_01118	Prbb.g_01489
OG0001673	Syas.g_02551	Prbb.g_00289
OG0001692	Syas.g_02810	Prbb.g_01682
OG0001694	Syas.g_01755	Prbb.g_00333
OG0001695	Syas.g_01980	Prbb.g_02158
OG0001700	Syas.g_01390, Syas.g_01391	Prbb.g_01161
OG0001703	Syas.g_01259	Prbb.g_00481
OG0001715	Syas.g_01409	Prbb.g_01219
OG0001733	Syas.g_00974	Prbb.g_01152
OG0001738	Syas.g_01792	Prbb.g_00371
OG0001739	Syas.g_01978	Prbb.g_02157
OG0001755	Syas.g_01208	Prbb.g_00856
OG0001769	Syas.g_00723	Prbb.g_01441
OG0001816	Syas.g_00688	Prbb.g_00920
OG0001915	Syas.g_02019	Prbb.g_02179
OG0001917	Syas.g_00216	Prbb.g_01042
OG0001954	Syas.g_01433	Prbb.g_01209
OG0001955	Syas.g_00480	Prbb.g_00092
OG0001956	Syas.g_00971	Prbb.g_00842
OG0001959	Syas.g_01814	Prbb.g_00077
OG0001977	Syas.g_01942	Prbb.g_02148
OG0001979	Syas.g_01412	Prbb.g_00041
OG0001990	Syas.g_01973	Prbb.g_00074
OG0002018	Syas.g_01974	Prbb.g_02160
OG0002227	Syas.g_01904	Prbb.g_01156
OG0002229	Syas.g_02128	Prbb.g_02081
OG0002449	Syas.g_01975	Prbb.g_02159
OG0002506	Syas.g_01019	Prbb.g_00906
OG0002808	Syas.g_02076	Prbb.g_00034
OG0002916	Syas.g_00615	Prbb.g_01807
OG0003068	Syas.g_01152	Prbb.g_01809
