Orthogroup	Syas	Syab
OG0001185	Syas.g_02162	Syab.g_00119
OG0001186	Syas.g_02113	Syab.g_00085
OG0001187	Syas.g_02111	Syab.g_00081
OG0001189	Syas.g_02089	Syab.g_00058
OG0001190	Syas.g_01881	Syab.g_02755
OG0001191	Syas.g_01900	Syab.g_02771
OG0001193	Syas.g_01952	Syab.g_02827
OG0001194	Syas.g_01953	Syab.g_02833
OG0001195	Syas.g_01954	Syab.g_02834
OG0001196	Syas.g_02010	Syab.g_02896
OG0001197	Syas.g_02012	Syab.g_02898
OG0001198	Syas.g_02031	Syab.g_02911
OG0001199	Syas.g_02516	Syab.g_02440
OG0001200	Syas.g_02514	Syab.g_02442
OG0001201	Syas.g_02419	Syab.g_02501
OG0001202	Syas.g_02270	Syab.g_02635
OG0001203	Syas.g_02557	Syab.g_02369
OG0001204	Syas.g_01687	Syab.g_00353
OG0001205	Syas.g_02745	Syab.g_00593
OG0001207	Syas.g_01260	Syab.g_02088
OG0001208	Syas.g_01251	Syab.g_02098
OG0001209	Syas.g_00065	Syab.g_02038
OG0001210	Syas.g_00761	Syab.g_02030
OG0001211	Syas.g_00788	Syab.g_02013
OG0001212	Syas.g_00847	Syab.g_01955
OG0001213	Syas.g_00100	Syab.g_01886
OG0001214	Syas.g_00744	Syab.g_01872
OG0001215	Syas.g_02245	Syab.g_01171
OG0001217	Syas.g_01397	Syab.g_01464
OG0001218	Syas.g_01309	Syab.g_00723
OG0001220	Syas.g_02447	Syab.g_01737
OG0001221	Syas.g_02669	Syab.g_01607
OG0001222	Syas.g_00448	Syab.g_01396
OG0001223	Syas.g_00541	Syab.g_01345
OG0001224	Syas.g_01015	Syab.g_01214
OG0001225	Syas.g_01017	Syab.g_01212
OG0001226	Syas.g_02506	Syab.g_02450
OG0001227	Syas.g_00824	Syab.g_00891
OG0001228	Syas.g_02195	Syab.g_01697
OG0001229	Syas.g_00285	Syab.g_01184
OG0001230	Syas.g_02806	Syab.g_00791
OG0001231	Syas.g_02050	Syab.g_00017
OG0001232	Syas.g_02649	Syab.g_02306
OG0001233	Syas.g_02592	Syab.g_02329
OG0001234	Syas.g_01310	Syab.g_00385
OG0001235	Syas.g_01646	Syab.g_00391
OG0001236	Syas.g_02191	Syab.g_00200
OG0001237	Syas.g_02187	Syab.g_00192
OG0001238	Syas.g_01901	Syab.g_02773
OG0001239	Syas.g_02519	Syab.g_02437
OG0001240	Syas.g_02435	Syab.g_02484
OG0001241	Syas.g_02427	Syab.g_02494
OG0001242	Syas.g_02398	Syab.g_02525
OG0001243	Syas.g_02391	Syab.g_02533
OG0001244	Syas.g_02370	Syab.g_02561
OG0001245	Syas.g_00524	Syab.g_01762
OG0001246	Syas.g_01224, Syas.g_01829	Syab.g_02126
OG0001249	Syas.g_01547	Syab.g_00514
OG0001250	Syas.g_00239	Syab.g_01714
OG0001251	Syas.g_00516, Syas.g_00408	Syab.g_01816
OG0001252	Syas.g_00994	Syab.g_01228
OG0001253	Syas.g_00143	Syab.g_01761
OG0001255	Syas.g_00492	Syab.g_01846
OG0001256	Syas.g_02698	Syab.g_02238
OG0001257	Syas.g_01407	Syab.g_01610
OG0001258	Syas.g_02688	Syab.g_02250
OG0001259	Syas.g_02594	Syab.g_02327
OG0001260	Syas.g_02572	Syab.g_02350
OG0001261	Syas.g_01599	Syab.g_00436
OG0001262	Syas.g_02091	Syab.g_00060
OG0001263	Syas.g_02388	Syab.g_02536
OG0001265	Syas.g_02399	Syab.g_02523
OG0001266	Syas.g_02266	Syab.g_02639
OG0001267	Syas.g_01753	Syab.g_00295
OG0001268	Syas.g_01535	Syab.g_00529
OG0001269	Syas.g_00510	Syab.g_01809
OG0001270	Syas.g_01499	Syab.g_00579
OG0001271	Syas.g_01336	Syab.g_00694
OG0001272	Syas.g_01247	Syab.g_02102
OG0001273	Syas.g_00751	Syab.g_01878
OG0001274	Syas.g_01849	Syab.g_02706
OG0001275	Syas.g_00554	Syab.g_01330
OG0001276	Syas.g_00215	Syab.g_01313
OG0001277	Syas.g_00110	Syab.g_02163
OG0001278	Syas.g_01074	Syab.g_01152
OG0001279	Syas.g_02792	Syab.g_01807
OG0001280	Syas.g_01095	Syab.g_00918
OG0001281	Syas.g_02845	Syab.g_00906
OG0001282	Syas.g_01262	Syab.g_02086
OG0001284	Syas.g_02124, Syas.g_02713	Syab.g_02211
OG0001286	Syas.g_01585	Syab.g_00451
OG0001287	Syas.g_00136	Syab.g_00111
OG0001288	Syas.g_02144	Syab.g_00094
OG0001289	Syas.g_02474	Syab.g_02465
OG0001290	Syas.g_02428	Syab.g_02493
OG0001291	Syas.g_02378	Syab.g_02546
OG0001292	Syas.g_01693	Syab.g_00348
OG0001293	Syas.g_01720	Syab.g_00322
OG0001294	Syas.g_00692	Syab.g_01564
OG0001295	Syas.g_00770	Syab.g_01215
OG0001296	Syas.g_01217	Syab.g_02132
OG0001297	Syas.g_01213	Syab.g_02136
OG0001298	Syas.g_00829	Syab.g_01980
OG0001299	Syas.g_00700	Syab.g_01557
OG0001303	Syas.g_00400	Syab.g_01424
OG0001304	Syas.g_00199	Syab.g_01298
OG0001305	Syas.g_01027	Syab.g_01204
OG0001306	Syas.g_01202	Syab.g_00941
OG0001307	Syas.g_01923	Syab.g_01552
OG0001308	Syas.g_02830	Syab.g_00759
OG0001309	Syas.g_00003	Syab.g_02142
OG0001310	Syas.g_02666	Syab.g_02288
OG0001311	Syas.g_00213	Syab.g_01311
OG0001312	Syas.g_00414	Syab.g_01414
OG0001315	Syas.g_01566	Syab.g_00472
OG0001317	Syas.g_02553	Syab.g_02373
OG0001318	Syas.g_01706	Syab.g_00333
OG0001319	Syas.g_01736	Syab.g_00306
OG0001323	Syas.g_00006	Syab.g_02145
OG0001325	Syas.g_00179	Syab.g_01273
OG0001326	Syas.g_01960, Syas.g_01961	Syab.g_02841
OG0001327	Syas.g_00687	Syab.g_01643
OG0001329	Syas.g_00773	Syab.g_00361
OG0001330	Syas.g_02865	Syab.g_00925
OG0001331	Syas.g_01267	Syab.g_02081
OG0001333	Syas.g_02598	Syab.g_02323
OG0001336	Syas.g_02003	Syab.g_02886
OG0001337	Syas.g_01548	Syab.g_00480, Syab.g_00502
OG0001339	Syas.g_02425	Syab.g_02496
OG0001345	Syas.g_01132	Syab.g_01008
OG0001346	Syas.g_02853	Syab.g_00914
OG0001347	Syas.g_01950	Syab.g_02830
OG0001348	Syas.g_00119	Syab.g_01258
OG0001349	Syas.g_02643	Syab.g_00150
OG0001351	Syas.g_01280	Syab.g_00625
OG0001353	Syas.g_00228	Syab.g_01702
OG0001354	Syas.g_00526	Syab.g_01358
OG0001358	Syas.g_00122	Syab.g_01900
OG0001360	Syas.g_01130	Syab.g_01010
OG0001361	Syas.g_01135	Syab.g_00154, Syab.g_01005
OG0001364	Syas.g_02212	Syab.g_00211
OG0001365	Syas.g_01886	Syab.g_02760
OG0001366	Syas.g_02655	Syab.g_02299
OG0001373	Syas.g_01959	Syab.g_02840
OG0001374	Syas.g_01968	Syab.g_02848
OG0001376	Syas.g_00468	Syab.g_02782
OG0001377	Syas.g_00467	Syab.g_02781
OG0001378	Syas.g_01500	Syab.g_00578
OG0001379	Syas.g_02861	Syab.g_00923
OG0001383	Syas.g_02563	Syab.g_02713, Syab.g_02727, Syab.g_02733
OG0001383	Syas.g_00522	Syab.g_02364
OG0001385	Syas.g_01956	Syab.g_02837
OG0001386	Syas.g_01957	Syab.g_02838
OG0001387	Syas.g_01958	Syab.g_02839
OG0001388	Syas.g_01962	Syab.g_02842
OG0001389	Syas.g_01963	Syab.g_02843
OG0001390	Syas.g_01964	Syab.g_02844
OG0001391	Syas.g_01965	Syab.g_02845
OG0001392	Syas.g_01966	Syab.g_02846
OG0001393	Syas.g_01967	Syab.g_02847
OG0001394	Syas.g_00627	Syab.g_01599
OG0001396	Syas.g_01949	Syab.g_02831
OG0001398	Syas.g_02481	Syab.g_02457
OG0001401	Syas.g_00233	Syab.g_01708
OG0001402	Syas.g_00112	Syab.g_01896
OG0001406	Syas.g_00469	Syab.g_02783
OG0001408	Syas.g_00142	Syab.g_01826
OG0001409	Syas.g_00154	Syab.g_00988
OG0001411	Syas.g_01156	Syab.g_00147
OG0001412	Syas.g_01951	Syab.g_02829
OG0001413	Syas.g_01481	Syab.g_01812
OG0001416	Syas.g_01061	Syab.g_00909
OG0001417	Syas.g_00507	Syab.g_01359
OG0001420	Syas.g_00017	Syab.g_02155
OG0001428	Syas.g_02325	Syab.g_02594
OG0001429	Syas.g_00401	Syab.g_01423
OG0001432	Syas.g_01484	Syab.g_01818
OG0001435	Syas.g_00678	Syab.g_01637
OG0001438	Syas.g_01767	Syab.g_00280
OG0001439	Syas.g_01809	Syab.g_00248
OG0001443	Syas.g_01910	Syab.g_02794
OG0001444	Syas.g_02442	Syab.g_00101
OG0001444	Syas.g_02439	Syab.g_02479
OG0001447	Syas.g_02390	Syab.g_02534
OG0001449	Syas.g_02567	Syab.g_00357
OG0001450	Syas.g_02208, Syas.g_00474	Syab.g_01081
OG0001452	Syas.g_01700	Syab.g_00338
OG0001454	Syas.g_01483	Syab.g_01808
OG0001456	Syas.g_01969	Syab.g_02850
OG0001457	Syas.g_01970	Syab.g_02851
OG0001458	Syas.g_01971	Syab.g_02852
OG0001461	Syas.g_00566	Syab.g_01754
OG0001471	Syas.g_01819	Syab.g_00253
OG0001473	Syas.g_00323	Syab.g_01813
OG0001476	Syas.g_00155	Syab.g_00984
OG0001477	Syas.g_00934	Syab.g_01191
OG0001478	Syas.g_01344	Syab.g_00661
OG0001479	Syas.g_01537	Syab.g_00527
OG0001480	Syas.g_00771	Syab.g_01836
OG0001482	Syas.g_00535	Syab.g_01349
OG0001484	Syas.g_00166, Syas.g_00167	Syab.g_02849
OG0001486	Syas.g_01186	Syab.g_00967
OG0001488	Syas.g_01142	Syab.g_00994
OG0001489	Syas.g_01574	Syab.g_00462
OG0001492	Syas.g_01077	Syab.g_01155
OG0001493	Syas.g_01069	Syab.g_01147
OG0001494	Syas.g_02633	Syab.g_00173, Syab.g_00180
OG0001496	Syas.g_00936	Syab.g_01188
OG0001497	Syas.g_00935	Syab.g_01190
OG0001498	Syas.g_01511	Syab.g_00552
OG0001502	Syas.g_00290	Syab.g_01733
OG0001505	Syas.g_02135	Syab.g_00189
OG0001510	Syas.g_02151	Syab.g_00103
OG0001511	Syas.g_02413	Syab.g_02509
OG0001512	Syas.g_02559	Syab.g_02368
OG0001514	Syas.g_00937	Syab.g_01187
OG0001515	Syas.g_00734	Syab.g_01176
OG0001516	Syas.g_00703	Syab.g_01554
OG0001517	Syas.g_01540	Syab.g_00524
OG0001518	Syas.g_01903	Syab.g_02775
OG0001519	Syas.g_01912	Syab.g_02796
OG0001520	Syas.g_00828	Syab.g_01992
OG0001522	Syas.g_00369	Syab.g_01703
OG0001527	Syas.g_00803	Syab.g_01998
OG0001529	Syas.g_02082	Syab.g_00051
OG0001530	Syas.g_02415	Syab.g_02507
OG0001531	Syas.g_02560	Syab.g_02367
OG0001532	Syas.g_01113	Syab.g_01024
OG0001533	Syas.g_00476	Syab.g_00636
OG0001534	Syas.g_00198	Syab.g_01297
OG0001535	Syas.g_00218	Syab.g_01316
OG0001536	Syas.g_00456	Syab.g_01388
OG0001537	Syas.g_00651	Syab.g_01606
OG0001538	Syas.g_00591	Syab.g_01278
OG0001539	Syas.g_00683	Syab.g_01641
OG0001540	Syas.g_02386	Syab.g_02538
OG0001541	Syas.g_02316	Syab.g_02603
OG0001542	Syas.g_02294	Syab.g_02614
OG0001543	Syas.g_02230	Syab.g_02686
OG0001544	Syas.g_01911	Syab.g_02795
OG0001545	Syas.g_01982	Syab.g_02874
OG0001546	Syas.g_00011	Syab.g_02150
OG0001547	Syas.g_00300	Syab.g_01440
OG0001554	Syas.g_00153	Syab.g_02753
OG0001555	Syas.g_00654	Syab.g_02418
OG0001557	Syas.g_00626	Syab.g_01598
OG0001558	Syas.g_02053	Syab.g_00021
OG0001559	Syas.g_02416	Syab.g_02506
OG0001560	Syas.g_02429	Syab.g_02492
OG0001561	Syas.g_00211	Syab.g_01309
OG0001562	Syas.g_00560	Syab.g_01324
OG0001564	Syas.g_01034	Syab.g_00177
OG0001565	Syas.g_00351	Syab.g_01837
OG0001567	Syas.g_00294	Syab.g_01441
OG0001568	Syas.g_00368	Syab.g_01439
OG0001570	Syas.g_00309	Syab.g_01443
OG0001573	Syas.g_02025	Syab.g_01264, Syab.g_00018
OG0001574	Syas.g_00801	Syab.g_02000
OG0001575	Syas.g_00806	Syab.g_01995
OG0001576	Syas.g_02834	Syab.g_00896
OG0001577	Syas.g_01189	Syab.g_00964
OG0001578	Syas.g_01979	Syab.g_00868
OG0001580	Syas.g_01875	Syab.g_02740
OG0001586	Syas.g_02637	Syab.g_00181, Syab.g_00169
OG0001589	Syas.g_02589	Syab.g_02331
OG0001590	Syas.g_00752	Syab.g_01742, Syab.g_01753, Syab.g_01879
OG0001591	Syas.g_00690	Syab.g_01566
OG0001592	Syas.g_01877	Syab.g_02741
OG0001594	Syas.g_00074, Syas.g_00260	Syab.g_00807
OG0001614	Syas.g_02165	Syab.g_00121
OG0001615	Syas.g_00778	Syab.g_01727
OG0001616	Syas.g_01127	Syab.g_01013
OG0001617	Syas.g_00076	Syab.g_01183
OG0001618	Syas.g_00185	Syab.g_01665
OG0001619	Syas.g_00445	Syab.g_01399
OG0001620	Syas.g_01528	Syab.g_00535
OG0001621	Syas.g_01702	Syab.g_00337
OG0001622	Syas.g_02002	Syab.g_02884
OG0001623	Syas.g_00977, Syas.g_01554	Syab.g_00506
OG0001624	Syas.g_01926	Syab.g_01843
OG0001625	Syas.g_01708	Syab.g_00328
OG0001627	Syas.g_01474	Syab.g_02167
OG0001634	Syas.g_00697	Syab.g_01560
OG0001635	Syas.g_02140	Syab.g_00090
OG0001636	Syas.g_02075	Syab.g_00041
OG0001637	Syas.g_02242, Syas.g_02547	Syab.g_02344
OG0001638	Syas.g_02670	Syab.g_02270
OG0001639	Syas.g_01477	Syab.g_02170
OG0001640	Syas.g_00989	Syab.g_01233
OG0001641	Syas.g_00545	Syab.g_01341
OG0001643	Syas.g_00741	Syab.g_01869
OG0001644	Syas.g_00921, Syas.g_00767	Syab.g_01672
OG0001645	Syas.g_00769	Syab.g_02029
OG0001645	Syas.g_01410	Syab.g_02028, Syab.g_02814
OG0001647	Syas.g_01738	Syab.g_00304
OG0001652	Syas.g_02051	Syab.g_00019
OG0001653	Syas.g_02436	Syab.g_02482
OG0001654	Syas.g_01475	Syab.g_02168
OG0001655	Syas.g_01854	Syab.g_02056, Syab.g_02672
OG0001657	Syas.g_02355	Syab.g_02575
OG0001659	Syas.g_01118	Syab.g_01020
OG0001666	Syas.g_02785	Syab.g_01471
OG0001671	Syas.g_01830	Syab.g_02691
OG0001672	Syas.g_02508	Syab.g_02448
OG0001673	Syas.g_02551	Syab.g_02375
OG0001674	Syas.g_01745, Syas.g_01744, Syas.g_02533	Syab.g_01525
OG0001675	Syas.g_00558	Syab.g_01326
OG0001677	Syas.g_01563	Syab.g_00475
OG0001678	Syas.g_01666	Syab.g_00370
OG0001679	Syas.g_02407	Syab.g_01425, Syab.g_02475
OG0001680	Syas.g_02664	Syab.g_02290
OG0001682	Syas.g_00183	Syab.g_01647, Syab.g_01663
OG0001692	Syas.g_02810	Syab.g_00782
OG0001693	Syas.g_01022	Syab.g_01209
OG0001694	Syas.g_01755	Syab.g_00293
OG0001695	Syas.g_01980	Syab.g_02869
OG0001702	Syas.g_02468	Syab.g_02470
OG0001703	Syas.g_01259	Syab.g_02089
OG0001704	Syas.g_00425, Syas.g_00426	Syab.g_02425
OG0001715	Syas.g_01409	Syab.g_01788
OG0001716	Syas.g_00512	Syab.g_01734
OG0001717	Syas.g_02330	Syab.g_02588
OG0001726	Syas.g_00337	Syab.g_01087
OG0001729	Syas.g_02564	Syab.g_02362
OG0001730	Syas.g_00954	Syab.g_02358
OG0001731	Syas.g_02729	Syab.g_02188
OG0001732	Syas.g_02021, Syas.g_01088	Syab.g_01045
OG0001735	Syas.g_00711	Syab.g_01535
OG0001737	Syas.g_01777	Syab.g_00274
OG0001738	Syas.g_01792	Syab.g_00233
OG0001739	Syas.g_01978	Syab.g_02867
OG0001741	Syas.g_01927	Syab.g_01067, Syab.g_02161
OG0001748	Syas.g_01832	Syab.g_02693
OG0001750	Syas.g_02438	Syab.g_02480
OG0001751	Syas.g_02550	Syab.g_02376
OG0001752	Syas.g_02570	Syab.g_02354
OG0001753	Syas.g_00364	Syab.g_02347
OG0001754	Syas.g_02545, Syas.g_02244	Syab.g_02346
OG0001755	Syas.g_01208	Syab.g_02141
OG0001756	Syas.g_01905	Syab.g_02787, Syab.g_02780
OG0001761	Syas.g_01040	Syab.g_01920
OG0001762	Syas.g_00552	Syab.g_01333
OG0001763	Syas.g_00540	Syab.g_01346
OG0001764	Syas.g_00374	Syab.g_01436
OG0001765	Syas.g_00314	Syab.g_02799, Syab.g_01263
OG0001766	Syas.g_01870	Syab.g_00263
OG0001768	Syas.g_02696	Syab.g_02620
OG0001783	Syas.g_02159	Syab.g_00116
OG0001784	Syas.g_02445	Syab.g_02474, Syab.g_02476
OG0001786	Syas.g_02710	Syab.g_02213
OG0001787	Syas.g_00060	Syab.g_02042
OG0001788	Syas.g_00064	Syab.g_02039
OG0001789	Syas.g_02855	Syab.g_00916
OG0001790	Syas.g_01195	Syab.g_00948
OG0001792	Syas.g_01083	Syab.g_01053
OG0001794	Syas.g_00201	Syab.g_01301, Syab.g_01300
OG0001796	Syas.g_00227	Syab.g_01322
OG0001797	Syas.g_02249	Syab.g_01407
OG0001798	Syas.g_00108	Syab.g_01894
OG0001800	Syas.g_00955	Syab.g_00819
OG0001801	Syas.g_02801	Syab.g_00804
OG0001803	Syas.g_02741	Syab.g_00589
OG0001804	Syas.g_01510	Syab.g_00553
OG0001805	Syas.g_00304	Syab.g_00342
OG0001806	Syas.g_01737	Syab.g_00305
OG0001808	Syas.g_02210	Syab.g_00209
OG0001811	Syas.g_02297	Syab.g_02612
OG0001812	Syas.g_01878	Syab.g_02742
OG0001813	Syas.g_01936	Syab.g_02810
OG0001814	Syas.g_02013	Syab.g_02899
OG0001815	Syas.g_02022	Syab.g_02909
OG0001816	Syas.g_00688	Syab.g_01644
OG0001837	Syas.g_01831	Syab.g_02692
OG0001838	Syas.g_02042	Syab.g_00008
OG0001839	Syas.g_02071	Syab.g_00037
OG0001840	Syas.g_02088	Syab.g_00057
OG0001841	Syas.g_02095	Syab.g_00064
OG0001843	Syas.g_02166	Syab.g_00122
OG0001844	Syas.g_02167	Syab.g_00123
OG0001845	Syas.g_02169	Syab.g_00124
OG0001846	Syas.g_02397	Syab.g_02526
OG0001848	Syas.g_02402	Syab.g_02520
OG0001849	Syas.g_02475	Syab.g_02464
OG0001850	Syas.g_02505	Syab.g_02451
OG0001851	Syas.g_02512	Syab.g_02444
OG0001852	Syas.g_02513	Syab.g_02443
OG0001853	Syas.g_02520	Syab.g_02436
OG0001854	Syas.g_02555	Syab.g_02371
OG0001856	Syas.g_02706	Syab.g_02228
OG0001857	Syas.g_02709	Syab.g_02225
OG0001858	Syas.g_02734	Syab.g_02183
OG0001859	Syas.g_01271	Syab.g_02077
OG0001860	Syas.g_01257	Syab.g_02091
OG0001861	Syas.g_01246	Syab.g_02103
OG0001862	Syas.g_01233	Syab.g_02115
OG0001863	Syas.g_01229	Syab.g_02121
OG0001864	Syas.g_00092	Syab.g_02032
OG0001866	Syas.g_00862	Syab.g_01933
OG0001867	Syas.g_00866	Syab.g_01922
OG0001868	Syas.g_02851	Syab.g_00910
OG0001869	Syas.g_01190	Syab.g_00963
OG0001870	Syas.g_01180	Syab.g_00972
OG0001871	Syas.g_01173	Syab.g_00977
OG0001872	Syas.g_01078	Syab.g_01058
OG0001873	Syas.g_01126	Syab.g_01014
OG0001874	Syas.g_01129	Syab.g_01011
OG0001877	Syas.g_00735	Syab.g_01177
OG0001878	Syas.g_00555	Syab.g_01329
OG0001879	Syas.g_00550	Syab.g_01336
OG0001880	Syas.g_00465	Syab.g_01379
OG0001881	Syas.g_00464	Syab.g_01380
OG0001882	Syas.g_02252	Syab.g_01404
OG0001883	Syas.g_00423	Syab.g_01408
OG0001884	Syas.g_00412	Syab.g_01805
OG0001885	Syas.g_00395	Syab.g_01431
OG0001886	Syas.g_00375	Syab.g_01435
OG0001887	Syas.g_00661, Syas.g_00664	Syab.g_01617
OG0001888	Syas.g_00622	Syab.g_01592
OG0001889	Syas.g_00581	Syab.g_01288
OG0001890	Syas.g_00283	Syab.g_01721
OG0001891	Syas.g_00289	Syab.g_01725
OG0001892	Syas.g_00422	Syab.g_01838
OG0001893	Syas.g_00863, Syas.g_00107	Syab.g_01893
OG0001894	Syas.g_00747	Syab.g_01874
OG0001895	Syas.g_02798	Syab.g_00813
OG0001896	Syas.g_01502	Syab.g_00574
OG0001897	Syas.g_01531	Syab.g_00532
OG0001898	Syas.g_01549	Syab.g_00513
OG0001899	Syas.g_01601	Syab.g_00434
OG0001900	Syas.g_01722	Syab.g_00320
OG0001901	Syas.g_01723	Syab.g_00319
OG0001902	Syas.g_01759	Syab.g_00288
OG0001903	Syas.g_01768	Syab.g_00279
OG0001904	Syas.g_02214	Syab.g_00213
OG0001905	Syas.g_02198	Syab.g_00206
OG0001906	Syas.g_02385	Syab.g_02539
OG0001908	Syas.g_02314	Syab.g_02605
OG0001909	Syas.g_02289	Syab.g_02618
OG0001910	Syas.g_01836	Syab.g_02697
OG0001912	Syas.g_01895	Syab.g_02765
OG0001913	Syas.g_01898	Syab.g_02769
OG0001914	Syas.g_00098	Syab.g_01751
OG0001915	Syas.g_02019	Syab.g_02906
OG0001917	Syas.g_00216	Syab.g_01314
OG0001918	Syas.g_00759	Syab.g_01466
OG0001924	Syas.g_00040	Syab.g_01915
OG0001925	Syas.g_00041	Syab.g_01916
OG0001926	Syas.g_00042	Syab.g_01917
OG0001927	Syas.g_00043	Syab.g_01918
OG0001929	Syas.g_02102	Syab.g_00071
OG0001932	Syas.g_02164	Syab.g_00120
OG0001933	Syas.g_02418	Syab.g_02503
OG0001934	Syas.g_02430	Syab.g_02488
OG0001935	Syas.g_02515	Syab.g_02441
OG0001936	Syas.g_00945	Syab.g_01467
OG0001937	Syas.g_02721	Syab.g_02196
OG0001938	Syas.g_01255	Syab.g_02093
OG0001939	Syas.g_01526	Syab.g_01845
OG0001940	Syas.g_00826	Syab.g_01981
OG0001941	Syas.g_02844	Syab.g_00905
OG0001942	Syas.g_00175	Syab.g_00940
OG0001943	Syas.g_00388	Syab.g_00987
OG0001944	Syas.g_02794	Syab.g_01442
OG0001946	Syas.g_00928	Syab.g_01178
OG0001948	Syas.g_00542	Syab.g_01344
OG0001949	Syas.g_00502	Syab.g_01363
OG0001950	Syas.g_00499	Syab.g_01365
OG0001951	Syas.g_00463	Syab.g_01381
OG0001952	Syas.g_02251	Syab.g_01405
OG0001953	Syas.g_02250	Syab.g_01406
OG0001957	Syas.g_00102	Syab.g_01888
OG0001958	Syas.g_00709	Syab.g_01537
OG0001960	Syas.g_01313	Syab.g_00717
OG0001961	Syas.g_01338	Syab.g_00692
OG0001964	Syas.g_01653	Syab.g_00383
OG0001966	Syas.g_01710	Syab.g_00326
OG0001967	Syas.g_01712	Syab.g_00324
OG0001968	Syas.g_01713	Syab.g_00323
OG0001969	Syas.g_01818	Syab.g_00251
OG0001970	Syas.g_02383	Syab.g_02541
OG0001971	Syas.g_02291	Syab.g_02616
OG0001972	Syas.g_01853	Syab.g_02710
OG0001973	Syas.g_01862, Syas.g_01864	Syab.g_02720
OG0001975	Syas.g_00097	Syab.g_01750
OG0001976	Syas.g_00099	Syab.g_01752
OG0001979	Syas.g_01412	Syab.g_01172, Syab.g_01161
OG0001980	Syas.g_01045	Syab.g_00508, Syab.g_01253
OG0001981	Syas.g_00286	Syab.g_02648, Syab.g_01520
OG0001990	Syas.g_01973	Syab.g_02872
OG0001993	Syas.g_00038	Syab.g_01913
OG0001994	Syas.g_00039	Syab.g_01914
OG0001995	Syas.g_00916	Syab.g_00345
OG0001997	Syas.g_02440	Syab.g_02478
OG0001998	Syas.g_00371	Syab.g_00888
OG0001999	Syas.g_02599	Syab.g_02321
OG0002000	Syas.g_00004	Syab.g_02143
OG0002002	Syas.g_01079	Syab.g_01057
OG0002003	Syas.g_00491	Syab.g_01175
OG0002004	Syas.g_01906	Syab.g_00198
OG0002006	Syas.g_00171	Syab.g_01236
OG0002007	Syas.g_00988	Syab.g_01237
OG0002009	Syas.g_00631	Syab.g_01603
OG0002013	Syas.g_02488	Syab.g_02456
OG0002016	Syas.g_02222	Syab.g_02690
OG0002017	Syas.g_01946	Syab.g_02823
OG0002018	Syas.g_01974	Syab.g_02870
OG0002020	Syas.g_01987	Syab.g_02865
OG0002021	Syas.g_01989	Syab.g_02863
OG0002022	Syas.g_01990	Syab.g_02862
OG0002023	Syas.g_01991	Syab.g_02861
OG0002024	Syas.g_01985	Syab.g_02855
OG0002025	Syas.g_02130	Syab.g_00195
OG0002038	Syas.g_02793	Syab.g_00979
OG0002039	Syas.g_01141	Syab.g_00998
OG0002040	Syas.g_01047	Syab.g_00999
OG0002041	Syas.g_00538	Syab.g_01348
OG0002042	Syas.g_00495	Syab.g_01376
OG0002043	Syas.g_00404	Syab.g_01422
OG0002045	Syas.g_01341	Syab.g_00672
OG0002046	Syas.g_01346	Syab.g_00666
OG0002048	Syas.g_01567	Syab.g_00471
OG0002049	Syas.g_01648	Syab.g_00389
OG0002051	Syas.g_02317	Syab.g_02602
OG0002054	Syas.g_01986	Syab.g_02854
OG0002055	Syas.g_01983	Syab.g_02857
OG0002056	Syas.g_01769	Syab.g_00278
OG0002113	Syas.g_02072	Syab.g_00038
OG0002116	Syas.g_02716	Syab.g_02201
OG0002117	Syas.g_02864	Syab.g_00989
OG0002119	Syas.g_00170	Syab.g_02685
OG0002121	Syas.g_02491	Syab.g_00801
OG0002123	Syas.g_00177	Syab.g_01271
OG0002129	Syas.g_02752	Syab.g_00756
OG0002130	Syas.g_02856	Syab.g_00917
OG0002131	Syas.g_01988	Syab.g_02864
OG0002133	Syas.g_01984	Syab.g_02856
OG0002134	Syas.g_02175	Syab.g_00130
OG0002135	Syas.g_02651	Syab.g_02304
OG0002136	Syas.g_02652	Syab.g_02303
OG0002138	Syas.g_00386	Syab.g_01824
OG0002139	Syas.g_01065	Syab.g_01142
OG0002142	Syas.g_02802	Syab.g_00803
OG0002143	Syas.g_02248	Syab.g_00556
OG0002144	Syas.g_00956	Syab.g_00394
OG0002145	Syas.g_01274, Syas.g_01376, Syas.g_00756	Syab.g_01072
OG0002159	Syas.g_02441	Syab.g_02737, Syab.g_00102
OG0002163	Syas.g_01913	Syab.g_02786, Syab.g_02779
OG0002166	Syas.g_00144, Syas.g_01056	Syab.g_01169
OG0002167	Syas.g_00168	Syab.g_01848
OG0002170	Syas.g_01545	Syab.g_00520
OG0002172	Syas.g_01833	Syab.g_02694
OG0002173	Syas.g_02232	Syab.g_02683
OG0002174	Syas.g_01947	Syab.g_02824
OG0002178	Syas.g_01981	Syab.g_02860
OG0002179	Syas.g_02196	Syab.g_00203
OG0002180	Syas.g_01760	Syab.g_00287
OG0002181	Syas.g_01726	Syab.g_00317
OG0002182	Syas.g_02712	Syab.g_00339
OG0002183	Syas.g_02472	Syab.g_02466
OG0002184	Syas.g_02476	Syab.g_02463
OG0002185	Syas.g_02504	Syab.g_02452
OG0002186	Syas.g_02653	Syab.g_02302
OG0002187	Syas.g_02654	Syab.g_02300
OG0002188	Syas.g_02689	Syab.g_02249
OG0002189	Syas.g_02690	Syab.g_02248
OG0002190	Syas.g_02730	Syab.g_02187
