Orthogroup	Syas	Prbl
OG0001148	Syas.g_01263	Prbl.g_00501
OG0001149	Syas.g_01264	Prbl.g_00500
OG0001150	Syas.g_01265	Prbl.g_00499
OG0001151	Syas.g_01366	Prbl.g_00487
OG0001152	Syas.g_01367	Prbl.g_00486
OG0001153	Syas.g_01301	Prbl.g_00704
OG0001154	Syas.g_01302	Prbl.g_00705
OG0001155	Syas.g_01478	Prbl.g_00454
OG0001156	Syas.g_01489	Prbl.g_00451
OG0001157	Syas.g_01490	Prbl.g_01604
OG0001158	Syas.g_01491	Prbl.g_00450
OG0001159	Syas.g_01492	Prbl.g_00449
OG0001160	Syas.g_02705	Prbl.g_00420
OG0001161	Syas.g_02030	Prbl.g_01601
OG0001162	Syas.g_02473	Prbl.g_00048
OG0001163	Syas.g_02697	Prbl.g_00406
OG0001164	Syas.g_02691	Prbl.g_00401
OG0001165	Syas.g_02686	Prbl.g_00398
OG0001166	Syas.g_02658	Prbl.g_00371
OG0001167	Syas.g_01046	Prbl.g_00350
OG0001168	Syas.g_02597	Prbl.g_00348
OG0001169	Syas.g_02595	Prbl.g_00346
OG0001170	Syas.g_02593	Prbl.g_00344
OG0001171	Syas.g_02580	Prbl.g_00334
OG0001173	Syas.g_01664	Prbl.g_01062
OG0001174	Syas.g_01656	Prbl.g_01054
OG0001175	Syas.g_01655	Prbl.g_01053
OG0001176	Syas.g_01638	Prbl.g_00953
OG0001177	Syas.g_01640	Prbl.g_00951
OG0001179	Syas.g_01608	Prbl.g_00982
OG0001180	Syas.g_01583	Prbl.g_01134
OG0001181	Syas.g_01579	Prbl.g_01138
OG0001182	Syas.g_01571	Prbl.g_01147
OG0001183	Syas.g_01564	Prbl.g_01175
OG0001184	Syas.g_02188	Prbl.g_00848
OG0001185	Syas.g_02162	Prbl.g_01291
OG0001186	Syas.g_02113	Prbl.g_02026
OG0001187	Syas.g_02111	Prbl.g_02022
OG0001189	Syas.g_02089	Prbl.g_01996
OG0001190	Syas.g_01881	Prbl.g_02239
OG0001191	Syas.g_01900	Prbl.g_02226
OG0001193	Syas.g_01952	Prbl.g_02181
OG0001194	Syas.g_01953	Prbl.g_02175
OG0001195	Syas.g_01954	Prbl.g_02174
OG0001196	Syas.g_02010	Prbl.g_02138
OG0001197	Syas.g_02012	Prbl.g_02136
OG0001198	Syas.g_02031	Prbl.g_02124
OG0001199	Syas.g_02516	Prbl.g_00602
OG0001200	Syas.g_02514	Prbl.g_00600
OG0001201	Syas.g_02419	Prbl.g_00551
OG0001202	Syas.g_02270	Prbl.g_00095
OG0001203	Syas.g_02557	Prbl.g_00197
OG0001204	Syas.g_01687	Prbl.g_02667
OG0001205	Syas.g_02745	Prbl.g_00642
OG0001207	Syas.g_01260	Prbl.g_00503
OG0001208	Syas.g_01251	Prbl.g_00513
OG0001209	Syas.g_00065	Prbl.g_00763
OG0001210	Syas.g_00761	Prbl.g_00751
OG0001211	Syas.g_00788	Prbl.g_01884
OG0001212	Syas.g_00847	Prbl.g_01765
OG0001213	Syas.g_00100	Prbl.g_01631
OG0001214	Syas.g_00744	Prbl.g_01641
OG0001215	Syas.g_02245	Prbl.g_01858
OG0001217	Syas.g_01397, Syas.g_02493	Prbl.g_01904
OG0001218	Syas.g_01309	Prbl.g_00716
OG0001219	Syas.g_00399	Prbl.g_02435
OG0001220	Syas.g_02447	Prbl.g_01567
OG0001221	Syas.g_02669	Prbl.g_02383
OG0001222	Syas.g_00448	Prbl.g_02210
OG0001223	Syas.g_00541	Prbl.g_02503
OG0001224	Syas.g_01015	Prbl.g_00931
OG0001225	Syas.g_01017	Prbl.g_00929
OG0001226	Syas.g_02506	Prbl.g_01704
OG0001227	Syas.g_00824	Prbl.g_00472
OG0001228	Syas.g_02195	Prbl.g_02585
OG0001229	Syas.g_00285	Prbl.g_00409
OG0001230	Syas.g_02806	Prbl.g_00252
OG0001231	Syas.g_02050	Prbl.g_01957
OG0001232	Syas.g_02649	Prbl.g_00366
OG0001233	Syas.g_02592	Prbl.g_00343
OG0001234	Syas.g_01310	Prbl.g_01050
OG0001235	Syas.g_01646	Prbl.g_00948
OG0001236	Syas.g_02191	Prbl.g_00852
OG0001237	Syas.g_02187	Prbl.g_00845
OG0001238	Syas.g_01901	Prbl.g_02225
OG0001239	Syas.g_02519	Prbl.g_00605
OG0001240	Syas.g_02435	Prbl.g_00568
OG0001241	Syas.g_02427	Prbl.g_00558
OG0001242	Syas.g_02398	Prbl.g_01322
OG0001243	Syas.g_02391	Prbl.g_00828
OG0001245	Syas.g_00524	Prbl.g_01693
OG0001246	Syas.g_01224, Syas.g_01829	Prbl.g_00803
OG0001249	Syas.g_01547	Prbl.g_01195
OG0001250	Syas.g_00239	Prbl.g_01546
OG0001252	Syas.g_00994	Prbl.g_00936
OG0001253	Syas.g_00143	Prbl.g_01686
OG0001255	Syas.g_00492	Prbl.g_00036
OG0001258	Syas.g_02688	Prbl.g_00400
OG0001259	Syas.g_02594	Prbl.g_00345
OG0001260	Syas.g_02572	Prbl.g_00315
OG0001261	Syas.g_01599	Prbl.g_00991
OG0001262	Syas.g_02091	Prbl.g_01999
OG0001263	Syas.g_02388	Prbl.g_00826
OG0001265	Syas.g_02399	Prbl.g_01324
OG0001266	Syas.g_02266	Prbl.g_00099
OG0001267	Syas.g_01753	Prbl.g_01453
OG0001268	Syas.g_01535	Prbl.g_01207
OG0001269	Syas.g_00510	Prbl.g_01564
OG0001270	Syas.g_01499	Prbl.g_00654
OG0001271	Syas.g_01336	Prbl.g_01343
OG0001272	Syas.g_01247	Prbl.g_00517
OG0001273	Syas.g_00751	Prbl.g_01634
OG0001274	Syas.g_01849	Prbl.g_01263
OG0001275	Syas.g_00554	Prbl.g_02518
OG0001276	Syas.g_00215	Prbl.g_02535
OG0001277	Syas.g_00110	Prbl.g_02152
OG0001278	Syas.g_01074	Prbl.g_02592
OG0001279	Syas.g_02792	Prbl.g_00156
OG0001280	Syas.g_01095	Prbl.g_01719
OG0001281	Syas.g_02845	Prbl.g_01728
OG0001286	Syas.g_01585	Prbl.g_01132
OG0001288	Syas.g_02144	Prbl.g_02059
OG0001290	Syas.g_02428	Prbl.g_00559
OG0001291	Syas.g_02378	Prbl.g_00816
OG0001292	Syas.g_01693	Prbl.g_01512
OG0001293	Syas.g_01720	Prbl.g_01489
OG0001294	Syas.g_00692	Prbl.g_01393
OG0001295	Syas.g_00770	Prbl.g_00748
OG0001297	Syas.g_01213	Prbl.g_00793
OG0001298	Syas.g_00829	Prbl.g_01791
OG0001303	Syas.g_00400	Prbl.g_02437
OG0001307	Syas.g_01923	Prbl.g_00723
OG0001308	Syas.g_02830	Prbl.g_00224
OG0001309	Syas.g_00003	Prbl.g_00787
OG0001310	Syas.g_02666	Prbl.g_00377
OG0001311	Syas.g_00213	Prbl.g_02537
OG0001312	Syas.g_00414	Prbl.g_02448
OG0001319	Syas.g_01736	Prbl.g_01463
OG0001323	Syas.g_00006	Prbl.g_00784
OG0001326	Syas.g_01960, Syas.g_01961	Prbl.g_02168
OG0001329	Syas.g_00773	Prbl.g_01079
OG0001330	Syas.g_02865	Prbl.g_01712
OG0001331	Syas.g_01267	Prbl.g_00497
OG0001333	Syas.g_02598	Prbl.g_00349
OG0001336	Syas.g_02003	Prbl.g_02142
OG0001337	Syas.g_01548	Prbl.g_01189
OG0001339	Syas.g_02425	Prbl.g_00556
OG0001347	Syas.g_01950	Prbl.g_02051
OG0001348	Syas.g_00119	Prbl.g_01243
OG0001351	Syas.g_01280	Prbl.g_00624
OG0001353	Syas.g_00228	Prbl.g_01537
OG0001354	Syas.g_00526	Prbl.g_02494
OG0001355	Syas.g_01057	Prbl.g_02379
OG0001356	Syas.g_01715	Prbl.g_02208
OG0001358	Syas.g_00122	Prbl.g_01615
OG0001360	Syas.g_01130	Prbl.g_01104
OG0001361	Syas.g_01135	Prbl.g_00182
OG0001365	Syas.g_01886	Prbl.g_02234
OG0001366	Syas.g_02655	Prbl.g_01335, Prbl.g_00368
OG0001371	Syas.g_02499	Prbl.g_01915
OG0001373	Syas.g_01959	Prbl.g_02169
OG0001374	Syas.g_01968	Prbl.g_02161
OG0001376	Syas.g_00468	Prbl.g_02216
OG0001377	Syas.g_00467	Prbl.g_02217
OG0001378	Syas.g_01500	Prbl.g_00661
OG0001379	Syas.g_02861	Prbl.g_01714
OG0001380	Syas.g_00126	Prbl.g_01572
OG0001383	Syas.g_00522	Prbl.g_00191
OG0001385	Syas.g_01956	Prbl.g_02172
OG0001386	Syas.g_01957	Prbl.g_02171
OG0001387	Syas.g_01958	Prbl.g_02170
OG0001388	Syas.g_01962	Prbl.g_02167
OG0001389	Syas.g_01963	Prbl.g_02166
OG0001390	Syas.g_01964	Prbl.g_02165
OG0001391	Syas.g_01965	Prbl.g_02164
OG0001392	Syas.g_01966	Prbl.g_02163
OG0001393	Syas.g_01967	Prbl.g_02162
OG0001394	Syas.g_00627	Prbl.g_02366
OG0001395	Syas.g_00195	Prbl.g_02548
OG0001396	Syas.g_01949	Prbl.g_02050
OG0001398	Syas.g_02481	Prbl.g_01692
OG0001401	Syas.g_00233	Prbl.g_01541
OG0001402	Syas.g_00112	Prbl.g_01620
OG0001403	Syas.g_02069	Prbl.g_01976
OG0001406	Syas.g_00469	Prbl.g_02215
OG0001409	Syas.g_00154	Prbl.g_02100
OG0001412	Syas.g_01951	Prbl.g_01003, Prbl.g_02052
OG0001416	Syas.g_01061	Prbl.g_01725
OG0001418	Syas.g_01177	Prbl.g_01046
OG0001423	Syas.g_02532	Prbl.g_02629, Prbl.g_00738
OG0001435	Syas.g_00678	Prbl.g_02411
OG0001438	Syas.g_01767	Prbl.g_01438
OG0001441	Syas.g_00008	Prbl.g_00782
OG0001443	Syas.g_01910	Prbl.g_00408
OG0001444	Syas.g_02442	Prbl.g_01234
OG0001444	Syas.g_02439	Prbl.g_00574
OG0001449	Syas.g_02567	Prbl.g_01940
OG0001450	Syas.g_02208, Syas.g_00474	Prbl.g_01847
OG0001451	Syas.g_02342, Syas.g_02343	Prbl.g_02546
OG0001461	Syas.g_00566	Prbl.g_00620
OG0001470	Syas.g_02115, Syas.g_02627	Prbl.g_02028
OG0001475	Syas.g_02120	Prbl.g_02030
OG0001476	Syas.g_00155	Prbl.g_02095
OG0001477	Syas.g_00934	Prbl.g_00017
OG0001478	Syas.g_01345, Syas.g_01344	Prbl.g_01349
OG0001479	Syas.g_01537	Prbl.g_01205
OG0001484	Syas.g_00166, Syas.g_00167	Prbl.g_02573
OG0001488	Syas.g_01142	Prbl.g_02106
OG0001489	Syas.g_01574	Prbl.g_01143
OG0001495	Syas.g_01641	Prbl.g_00950
OG0001496	Syas.g_00936	Prbl.g_00013
OG0001497	Syas.g_00935	Prbl.g_00016
OG0001498	Syas.g_01511	Prbl.g_02675
OG0001508	Syas.g_02114	Prbl.g_02027
OG0001510	Syas.g_02151	Prbl.g_02635
OG0001511	Syas.g_02413	Prbl.g_00544
OG0001512	Syas.g_02559	Prbl.g_00195
OG0001514	Syas.g_00937	Prbl.g_00012
OG0001515	Syas.g_00734	Prbl.g_01865
OG0001516	Syas.g_00703	Prbl.g_01402
OG0001517	Syas.g_01540	Prbl.g_01202
OG0001518	Syas.g_01903	Prbl.g_02223
OG0001519	Syas.g_01912	Prbl.g_02212
OG0001527	Syas.g_00803	Prbl.g_01898
OG0001528	Syas.g_02116	Prbl.g_02024
OG0001529	Syas.g_02082	Prbl.g_01989
OG0001530	Syas.g_02415	Prbl.g_00546
OG0001531	Syas.g_02560	Prbl.g_00194
OG0001532	Syas.g_01113	Prbl.g_01117
OG0001533	Syas.g_00476	Prbl.g_01699
OG0001534	Syas.g_00198	Prbl.g_02545
OG0001535	Syas.g_00218	Prbl.g_02533
OG0001536	Syas.g_00456	Prbl.g_02474
OG0001537	Syas.g_00651	Prbl.g_02374
OG0001538	Syas.g_00591	Prbl.g_02330
OG0001539	Syas.g_00683	Prbl.g_01587
OG0001540	Syas.g_02386	Prbl.g_00824
OG0001541	Syas.g_02316	Prbl.g_00267
OG0001542	Syas.g_02294	Prbl.g_00073
OG0001543	Syas.g_02230	Prbl.g_01241
OG0001544	Syas.g_01911	Prbl.g_02213
OG0001545	Syas.g_01982	Prbl.g_02153
OG0001555	Syas.g_00654	Prbl.g_01949
OG0001558	Syas.g_02053	Prbl.g_01960
OG0001559	Syas.g_02416	Prbl.g_00547
OG0001560	Syas.g_02429	Prbl.g_00560
OG0001561	Syas.g_00211	Prbl.g_02539
OG0001562	Syas.g_00560	Prbl.g_02525
OG0001563	Syas.g_01590	Prbl.g_00999
OG0001565	Syas.g_00351	Prbl.g_02291
OG0001574	Syas.g_00801	Prbl.g_01896
OG0001575	Syas.g_00806	Prbl.g_01901
OG0001576	Syas.g_02834	Prbl.g_01737
OG0001577	Syas.g_01189	Prbl.g_02080
OG0001580	Syas.g_01875	Prbl.g_02250
OG0001589	Syas.g_02589	Prbl.g_00341
OG0001590	Syas.g_00752	Prbl.g_01565
OG0001591	Syas.g_00690	Prbl.g_01591
OG0001592	Syas.g_01877	Prbl.g_02249
OG0001614	Syas.g_02165	Prbl.g_01293
OG0001615	Syas.g_00778	Prbl.g_02646
OG0001616	Syas.g_01127	Prbl.g_01380
OG0001617	Syas.g_00076	Prbl.g_00728
OG0001618	Syas.g_00185	Prbl.g_02557
OG0001619	Syas.g_00445	Prbl.g_02464
OG0001620	Syas.g_01528	Prbl.g_01215
OG0001621	Syas.g_01702	Prbl.g_01500
OG0001622	Syas.g_02002	Prbl.g_02144
OG0001627	Syas.g_01474	Prbl.g_00458
OG0001634	Syas.g_00697	Prbl.g_01396
OG0001635	Syas.g_02140	Prbl.g_01814
OG0001636	Syas.g_02075	Prbl.g_01982
OG0001637	Syas.g_02242, Syas.g_02547	Prbl.g_00325
OG0001638	Syas.g_02670	Prbl.g_00379
OG0001639	Syas.g_01477	Prbl.g_00455
OG0001640	Syas.g_00989	Prbl.g_00940
OG0001641	Syas.g_00545	Prbl.g_02507
OG0001643	Syas.g_00741	Prbl.g_01644
OG0001652	Syas.g_02051	Prbl.g_01958
OG0001653	Syas.g_02436	Prbl.g_00571
OG0001654	Syas.g_01475	Prbl.g_00457
OG0001655	Syas.g_01854	Prbl.g_00136, Prbl.g_00680
OG0001657	Syas.g_02355	Prbl.g_00292
OG0001671	Syas.g_01830	Prbl.g_01248
OG0001672	Syas.g_02508	Prbl.g_00594
OG0001673	Syas.g_02551	Prbl.g_01921
OG0001674	Syas.g_01745, Syas.g_01744, Syas.g_02533	Prbl.g_00321, Prbl.g_00320
OG0001675	Syas.g_00558	Prbl.g_02522, Prbl.g_02524
OG0001677	Syas.g_01563	Prbl.g_01176
OG0001680	Syas.g_02664	Prbl.g_01485
OG0001692	Syas.g_02810	Prbl.g_00247
OG0001693	Syas.g_01022	Prbl.g_00682
OG0001694	Syas.g_01755	Prbl.g_01451
OG0001695	Syas.g_01980	Prbl.g_02158
OG0001702	Syas.g_02468	Prbl.g_00581
OG0001703	Syas.g_01259	Prbl.g_00504
OG0001715	Syas.g_01409	Prbl.g_01675
OG0001716	Syas.g_00512	Prbl.g_01559
OG0001726	Syas.g_00337	Prbl.g_02425
OG0001728	Syas.g_00753, Syas.g_00776	Prbl.g_02029
OG0001729	Syas.g_02564	Prbl.g_00189
OG0001730	Syas.g_00954	Prbl.g_02624
OG0001731	Syas.g_02729	Prbl.g_00442
OG0001732	Syas.g_02021, Syas.g_01088	Prbl.g_01373
OG0001735	Syas.g_00711	Prbl.g_01410
OG0001736	Syas.g_00737	Prbl.g_01415, Prbl.g_01197, Prbl.g_00887
OG0001737	Syas.g_01777	Prbl.g_01433
OG0001738	Syas.g_01792	Prbl.g_00899
OG0001748	Syas.g_01832	Prbl.g_01250
OG0001749	Syas.g_02217	Prbl.g_00882
OG0001750	Syas.g_02438	Prbl.g_00573
OG0001751	Syas.g_02550	Prbl.g_01920
OG0001752	Syas.g_02570	Prbl.g_02621
OG0001753	Syas.g_00364	Prbl.g_00319
OG0001754	Syas.g_02545, Syas.g_02244	Prbl.g_00322
OG0001755	Syas.g_01208	Prbl.g_00788
OG0001761	Syas.g_01040	Prbl.g_01826
OG0001762	Syas.g_00552	Prbl.g_02515
OG0001763	Syas.g_00540	Prbl.g_02502
OG0001764	Syas.g_00374	Prbl.g_02428
OG0001765	Syas.g_00314	Prbl.g_01598
OG0001766	Syas.g_01870	Prbl.g_01423
OG0001783	Syas.g_02159	Prbl.g_01288
OG0001784	Syas.g_02445	Prbl.g_00578
OG0001786	Syas.g_02710	Prbl.g_00426
OG0001787	Syas.g_00060	Prbl.g_00767
OG0001788	Syas.g_00064	Prbl.g_00764
OG0001789	Syas.g_02855	Prbl.g_01721
OG0001790	Syas.g_01195	Prbl.g_02073
OG0001792	Syas.g_01083	Prbl.g_02581
OG0001794	Syas.g_00201	Prbl.g_02604
OG0001796	Syas.g_00227	Prbl.g_02527
OG0001797	Syas.g_02249	Prbl.g_02457
OG0001798	Syas.g_00108	Prbl.g_01622
OG0001800	Syas.g_00955	Prbl.g_00159
OG0001801	Syas.g_02801	Prbl.g_00256
OG0001803	Syas.g_02741	Prbl.g_00646
OG0001804	Syas.g_01510	Prbl.g_02676
OG0001805	Syas.g_00304	Prbl.g_01507
OG0001806	Syas.g_01737	Prbl.g_01462
OG0001808	Syas.g_02210	Prbl.g_00860
OG0001811	Syas.g_02297	Prbl.g_00070
OG0001812	Syas.g_01878	Prbl.g_02248
OG0001813	Syas.g_01936	Prbl.g_02193
OG0001814	Syas.g_02013	Prbl.g_02135
OG0001815	Syas.g_02022	Prbl.g_02126
OG0001837	Syas.g_01831	Prbl.g_01249
OG0001838	Syas.g_02042	Prbl.g_02113
OG0001839	Syas.g_02071	Prbl.g_01978
OG0001840	Syas.g_02088	Prbl.g_01995
OG0001841	Syas.g_02095	Prbl.g_02003
OG0001842	Syas.g_00658	Prbl.g_01232
OG0001843	Syas.g_02166	Prbl.g_01294
OG0001844	Syas.g_02167	Prbl.g_01295
OG0001845	Syas.g_02169	Prbl.g_01301
OG0001846	Syas.g_02397	Prbl.g_01321
OG0001848	Syas.g_02402	Prbl.g_01327
OG0001849	Syas.g_02475	Prbl.g_00586
OG0001850	Syas.g_02505	Prbl.g_00593
OG0001851	Syas.g_02512	Prbl.g_00598
OG0001852	Syas.g_02513	Prbl.g_00599
OG0001853	Syas.g_02520	Prbl.g_00606
OG0001854	Syas.g_02555	Prbl.g_01924
OG0001855	Syas.g_00256, Syas.g_01747	Prbl.g_00326
OG0001855	Syas.g_00081	Prbl.g_00236
OG0001856	Syas.g_02706	Prbl.g_00421
OG0001857	Syas.g_02709	Prbl.g_00424
OG0001858	Syas.g_02734	Prbl.g_00445
OG0001859	Syas.g_01271	Prbl.g_00493
OG0001860	Syas.g_01257	Prbl.g_00505
OG0001861	Syas.g_01246	Prbl.g_00518
OG0001862	Syas.g_01233	Prbl.g_00530
OG0001863	Syas.g_01229	Prbl.g_00535
OG0001864	Syas.g_00092	Prbl.g_00753
OG0001866	Syas.g_00862	Prbl.g_01753
OG0001867	Syas.g_00866	Prbl.g_01743
OG0001868	Syas.g_02851	Prbl.g_01724
OG0001869	Syas.g_01190	Prbl.g_02079
OG0001870	Syas.g_01180	Prbl.g_02087
OG0001871	Syas.g_01173	Prbl.g_02092
OG0001872	Syas.g_01078	Prbl.g_02588
OG0001873	Syas.g_01126	Prbl.g_01381
OG0001874	Syas.g_01129	Prbl.g_01105
OG0001877	Syas.g_00735	Prbl.g_01866
OG0001878	Syas.g_00555	Prbl.g_02519
OG0001879	Syas.g_00550	Prbl.g_02511
OG0001880	Syas.g_00465	Prbl.g_02481
OG0001881	Syas.g_00464	Prbl.g_02480
OG0001882	Syas.g_02252	Prbl.g_02460
OG0001883	Syas.g_00423	Prbl.g_02455
OG0001884	Syas.g_00412	Prbl.g_02446
OG0001885	Syas.g_00395	Prbl.g_02433
OG0001886	Syas.g_00375	Prbl.g_02429
OG0001887	Syas.g_00661, Syas.g_00664	Prbl.g_02391
OG0001888	Syas.g_00622	Prbl.g_02349
OG0001889	Syas.g_00581	Prbl.g_02321
OG0001890	Syas.g_00283	Prbl.g_01553
OG0001891	Syas.g_00289	Prbl.g_01557
OG0001892	Syas.g_00422	Prbl.g_01570
OG0001893	Syas.g_00863, Syas.g_00107	Prbl.g_01623
OG0001894	Syas.g_00747	Prbl.g_01638
OG0001895	Syas.g_02798	Prbl.g_00162
OG0001896	Syas.g_01502	Prbl.g_00664
OG0001897	Syas.g_01531	Prbl.g_01209
OG0001898	Syas.g_01549	Prbl.g_01193
OG0001899	Syas.g_01601	Prbl.g_00989
OG0001900	Syas.g_01722	Prbl.g_01488
OG0001901	Syas.g_01723	Prbl.g_01487
OG0001902	Syas.g_01759	Prbl.g_01446
OG0001903	Syas.g_01768	Prbl.g_01437
OG0001904	Syas.g_02214	Prbl.g_00868
OG0001905	Syas.g_02198	Prbl.g_00858
OG0001906	Syas.g_02385	Prbl.g_00823
OG0001908	Syas.g_02314	Prbl.g_00266
OG0001909	Syas.g_02289	Prbl.g_00078
OG0001910	Syas.g_01836	Prbl.g_01254
OG0001912	Syas.g_01895	Prbl.g_02229
OG0001913	Syas.g_01898	Prbl.g_02227
OG0001914	Syas.g_00098	Prbl.g_02199
OG0001929	Syas.g_02102	Prbl.g_02010
OG0001930	Syas.g_00657	Prbl.g_01231
OG0001931	Syas.g_00656	Prbl.g_01230
OG0001932	Syas.g_02164	Prbl.g_01292
OG0001933	Syas.g_02418	Prbl.g_00549
OG0001934	Syas.g_02430	Prbl.g_00564
OG0001935	Syas.g_02515	Prbl.g_00601
OG0001936	Syas.g_00945	Prbl.g_01944
OG0001937	Syas.g_02721	Prbl.g_00434
OG0001938	Syas.g_01255	Prbl.g_00507
OG0001939	Syas.g_01526	Prbl.g_02648
OG0001940	Syas.g_00826	Prbl.g_01792
OG0001941	Syas.g_02844	Prbl.g_01729
OG0001943	Syas.g_00388	Prbl.g_02098
OG0001944	Syas.g_02794	Prbl.g_01070
OG0001946	Syas.g_00928	Prbl.g_01871
OG0001948	Syas.g_00542	Prbl.g_02504
OG0001949	Syas.g_00502	Prbl.g_02490
OG0001950	Syas.g_00499	Prbl.g_02488
OG0001951	Syas.g_00463	Prbl.g_02479
OG0001952	Syas.g_02251	Prbl.g_02459
OG0001953	Syas.g_02250	Prbl.g_02458
OG0001955	Syas.g_00480	Prbl.g_01560
OG0001956	Syas.g_00971	Prbl.g_01578
OG0001957	Syas.g_00102	Prbl.g_01628
OG0001958	Syas.g_00709	Prbl.g_01407
OG0001960	Syas.g_01313	Prbl.g_00721
OG0001961	Syas.g_01338	Prbl.g_01345
OG0001964	Syas.g_01653	Prbl.g_01052
OG0001966	Syas.g_01710	Prbl.g_01493
OG0001967	Syas.g_01712	Prbl.g_01491
OG0001968	Syas.g_01713	Prbl.g_01490
OG0001969	Syas.g_01818	Prbl.g_01418
OG0001970	Syas.g_02383	Prbl.g_00821
OG0001971	Syas.g_02291	Prbl.g_00076
OG0001972	Syas.g_01853	Prbl.g_01267
OG0001973	Syas.g_01862, Syas.g_01864	Prbl.g_02268
OG0001975	Syas.g_00097	Prbl.g_02200
OG0001976	Syas.g_00099	Prbl.g_02198
OG0001977	Syas.g_01942	Prbl.g_02187
OG0001995	Syas.g_00916	Prbl.g_00757
OG0001996	Syas.g_02067	Prbl.g_01974
OG0001997	Syas.g_02440	Prbl.g_00575
OG0001998	Syas.g_00371	Prbl.g_00328
OG0001999	Syas.g_02599	Prbl.g_00351
OG0002000	Syas.g_00004	Prbl.g_00786
OG0002002	Syas.g_01079	Prbl.g_02587
OG0002003	Syas.g_00491	Prbl.g_01861
OG0002004	Syas.g_01906	Prbl.g_01848
OG0002005	Syas.g_00036, Syas.g_00926, Syas.g_00080	Prbl.g_01844
OG0002006	Syas.g_00171	Prbl.g_00943
OG0002007	Syas.g_00988	Prbl.g_00944
OG0002009	Syas.g_00631	Prbl.g_02371
OG0002010	Syas.g_01293	Prbl.g_00697
OG0002013	Syas.g_02488	Prbl.g_00895
OG0002015	Syas.g_02219	Prbl.g_00879
OG0002016	Syas.g_02222	Prbl.g_01247
OG0002017	Syas.g_01946	Prbl.g_02184
OG0002018	Syas.g_01974	Prbl.g_02156
OG0002038	Syas.g_02793	Prbl.g_02094
OG0002039	Syas.g_01141	Prbl.g_02107
OG0002040	Syas.g_01047	Prbl.g_00177
OG0002041	Syas.g_00538	Prbl.g_02500
OG0002042	Syas.g_00495	Prbl.g_02484
OG0002043	Syas.g_00404	Prbl.g_02439
OG0002045	Syas.g_01341	Prbl.g_01347
OG0002046	Syas.g_01346	Prbl.g_01350
OG0002047	Syas.g_01514	Prbl.g_02672
OG0002048	Syas.g_01567	Prbl.g_01173
OG0002051	Syas.g_02317	Prbl.g_00268
OG0002053	Syas.g_00291	Prbl.g_02205
OG0002113	Syas.g_02072	Prbl.g_01979
OG0002114	Syas.g_00085	Prbl.g_00329
OG0002117	Syas.g_02864	Prbl.g_02101
OG0002119	Syas.g_00170	Prbl.g_01107
OG0002120	Syas.g_00127	Prbl.g_01708
OG0002121	Syas.g_02491	Prbl.g_01532
OG0002130	Syas.g_02856	Prbl.g_01720
OG0002159	Syas.g_02441	Prbl.g_01233
OG0002160	Syas.g_02576	Prbl.g_01910
OG0002161	Syas.g_01746	Prbl.g_00327
OG0002166	Syas.g_00144, Syas.g_01056	Prbl.g_01856
OG0002167	Syas.g_00168	Prbl.g_01841
OG0002169	Syas.g_01515	Prbl.g_02671
OG0002170	Syas.g_01545	Prbl.g_01198
OG0002171	Syas.g_02220	Prbl.g_00885
OG0002172	Syas.g_01833	Prbl.g_01251
OG0002173	Syas.g_02232	Prbl.g_00125
OG0002174	Syas.g_01947	Prbl.g_02183
OG0002229	Syas.g_02128	Prbl.g_02034
OG0002231	Syas.g_01444, Syas.g_00772	Prbl.g_01842
OG0002235	Syas.g_00616	Prbl.g_02357
OG0002238	Syas.g_00306	Prbl.g_01039
OG0002239	Syas.g_00024	Prbl.g_00717
OG0002241	Syas.g_01347	Prbl.g_01351
OG0002242	Syas.g_02218	Prbl.g_00884
OG0002277	Syas.g_02105	Prbl.g_02013
OG0002280	Syas.g_00014	Prbl.g_00777
OG0002285	Syas.g_00418	Prbl.g_02451
OG0002288	Syas.g_00249	Prbl.g_00233
OG0002289	Syas.g_01349	Prbl.g_01353
OG0002292	Syas.g_02280	Prbl.g_00087
OG0002330	Syas.g_00035	Prbl.g_00015
OG0002332	Syas.g_00305	Prbl.g_01040
OG0002333	Syas.g_00307	Prbl.g_01038
OG0002335	Syas.g_00357	Prbl.g_00232
OG0002341	Syas.g_01863, Syas.g_01860	Prbl.g_02267
OG0002343	Syas.g_01691	Prbl.g_01514
OG0002364	Syas.g_00402	Prbl.g_02438
OG0002382	Syas.g_01244	Prbl.g_00520
OG0002390	Syas.g_02287	Prbl.g_00081
OG0002394	Syas.g_01869	Prbl.g_02265
OG0002429	Syas.g_02444	Prbl.g_00577
OG0002430	Syas.g_02816	Prbl.g_00772
OG0002431	Syas.g_02815	Prbl.g_00773
OG0002440	Syas.g_00217	Prbl.g_02534
OG0002444	Syas.g_01685, Syas.g_00084	Prbl.g_00239
OG0002447	Syas.g_01348	Prbl.g_01352
OG0002449	Syas.g_01975	Prbl.g_02157
OG0002494	Syas.g_00838	Prbl.g_00459
OG0002495	Syas.g_02299	Prbl.g_02614
OG0002563	Syas.g_00428	Prbl.g_00217
OG0002566	Syas.g_00160	Prbl.g_00363
OG0002571	Syas.g_00165	Prbl.g_01585
OG0002572	Syas.g_00156	Prbl.g_01609
OG0002573	Syas.g_00083	Prbl.g_00238
OG0002593	Syas.g_01437	Prbl.g_01385
OG0002634	Syas.g_02558	Prbl.g_00196
