Orthogroup	Syas	Syaa
OG0001157	Syas.g_01490	Syaa.g_00622
OG0001158	Syas.g_01491	Syaa.g_00619
OG0001159	Syas.g_01492	Syaa.g_00618
OG0001160	Syas.g_02705	Syaa.g_00574
OG0001161	Syas.g_02030	Syaa.g_02620
OG0001162	Syas.g_02473	Syaa.g_01203
OG0001163	Syas.g_02697	Syaa.g_00566
OG0001164	Syas.g_02691	Syaa.g_00560
OG0001165	Syas.g_02686	Syaa.g_00555
OG0001166	Syas.g_02658	Syaa.g_00527
OG0001167	Syas.g_01046	Syaa.g_00673
OG0001168	Syas.g_02597	Syaa.g_00672
OG0001169	Syas.g_02595	Syaa.g_00670
OG0001170	Syas.g_02593	Syaa.g_00668
OG0001171	Syas.g_02580	Syaa.g_00655
OG0001172	Syas.g_01665	Syaa.g_02347
OG0001173	Syas.g_01664	Syaa.g_02346
OG0001174	Syas.g_01656	Syaa.g_02338
OG0001175	Syas.g_01655	Syaa.g_02337
OG0001176	Syas.g_01638	Syaa.g_02314
OG0001177	Syas.g_01640	Syaa.g_02316
OG0001178	Syas.g_02676	Syaa.g_00546
OG0001179	Syas.g_01608	Syaa.g_02268
OG0001180	Syas.g_01583	Syaa.g_02243
OG0001181	Syas.g_01579	Syaa.g_02239
OG0001182	Syas.g_01571	Syaa.g_02230
OG0001183	Syas.g_01564	Syaa.g_02224
OG0001184	Syas.g_02188	Syaa.g_00151
OG0001186	Syas.g_02113	Syaa.g_00081
OG0001187	Syas.g_02111	Syaa.g_00082
OG0001189	Syas.g_02089	Syaa.g_00057
OG0001190	Syas.g_01881	Syaa.g_02592
OG0001191	Syas.g_01900	Syaa.g_02605
OG0001193	Syas.g_01952	Syaa.g_02658
OG0001194	Syas.g_01953	Syaa.g_02660
OG0001195	Syas.g_01954	Syaa.g_02661
OG0001196	Syas.g_02010	Syaa.g_02741
OG0001197	Syas.g_02012	Syaa.g_02743
OG0001198	Syas.g_02031	Syaa.g_02755
OG0001199	Syas.g_02516	Syaa.g_00347
OG0001200	Syas.g_02514	Syaa.g_00345
OG0001201	Syas.g_02419	Syaa.g_02381
OG0001202	Syas.g_02270	Syaa.g_02528
OG0001203	Syas.g_02557	Syaa.g_02106
OG0001204	Syas.g_01687	Syaa.g_00316
OG0001205	Syas.g_02745	Syaa.g_00713
OG0001207	Syas.g_01260	Syaa.g_02058
OG0001208	Syas.g_01251	Syaa.g_02049
OG0001209	Syas.g_00065	Syaa.g_01977
OG0001210	Syas.g_00761	Syaa.g_01967
OG0001211	Syas.g_00788	Syaa.g_01950
OG0001212	Syas.g_00847	Syaa.g_01892
OG0001213	Syas.g_00100	Syaa.g_01646
OG0001214	Syas.g_00744	Syaa.g_01631
OG0001215	Syas.g_02245	Syaa.g_00914
OG0001217	Syas.g_01397	Syaa.g_01559
OG0001218	Syas.g_01309	Syaa.g_01820
OG0001219	Syas.g_00399	Syaa.g_01404
OG0001220	Syas.g_02447	Syaa.g_00812
OG0001221	Syas.g_02669	Syaa.g_01111
OG0001222	Syas.g_00448	Syaa.g_01371
OG0001223	Syas.g_00541	Syaa.g_01326
OG0001224	Syas.g_01015	Syaa.g_00874
OG0001225	Syas.g_01017	Syaa.g_00876
OG0001226	Syas.g_02506	Syaa.g_01579
OG0001227	Syas.g_00824	Syaa.g_02622
OG0001228	Syas.g_02195	Syaa.g_00695
OG0001229	Syas.g_00285	Syaa.g_00899
OG0001230	Syas.g_02806	Syaa.g_01764
OG0001231	Syas.g_02050	Syaa.g_00017
OG0001232	Syas.g_02649	Syaa.g_00508
OG0001233	Syas.g_02592	Syaa.g_00667
OG0001234	Syas.g_01310	Syaa.g_02333
OG0001235	Syas.g_01646	Syaa.g_02323
OG0001236	Syas.g_02191	Syaa.g_00154
OG0001238	Syas.g_01901	Syaa.g_02607
OG0001239	Syas.g_02519	Syaa.g_00350
OG0001240	Syas.g_02435	Syaa.g_02364
OG0001241	Syas.g_02427	Syaa.g_02374
OG0001242	Syas.g_02398	Syaa.g_02407
OG0001243	Syas.g_02391	Syaa.g_02415
OG0001244	Syas.g_02370	Syaa.g_02445
OG0001245	Syas.g_00524	Syaa.g_01492
OG0001246	Syas.g_01224, Syas.g_01829	Syaa.g_02023
OG0001251	Syas.g_00516, Syas.g_00408	Syaa.g_02667
OG0001252	Syas.g_00994	Syaa.g_00867
OG0001253	Syas.g_00143	Syaa.g_01467
OG0001255	Syas.g_00492	Syaa.g_01696
OG0001256	Syas.g_02698	Syaa.g_00567
OG0001257	Syas.g_01407	Syaa.g_00405, Syaa.g_01418
OG0001258	Syas.g_02688	Syaa.g_00557
OG0001259	Syas.g_02594	Syaa.g_00669
OG0001260	Syas.g_02572	Syaa.g_00642
OG0001261	Syas.g_01599	Syaa.g_02259
OG0001262	Syas.g_02091	Syaa.g_00059
OG0001263	Syas.g_02388	Syaa.g_02418
OG0001265	Syas.g_02399	Syaa.g_02405
OG0001266	Syas.g_02266	Syaa.g_02532
OG0001267	Syas.g_01753	Syaa.g_00262
OG0001268	Syas.g_01535	Syaa.g_02176
OG0001269	Syas.g_00510	Syaa.g_01499
OG0001270	Syas.g_01499	Syaa.g_00701
OG0001271	Syas.g_01336	Syaa.g_01845
OG0001272	Syas.g_01247	Syaa.g_02045
OG0001273	Syas.g_00751	Syaa.g_01639
OG0001274	Syas.g_01849	Syaa.g_02563
OG0001275	Syas.g_00554	Syaa.g_01311
OG0001276	Syas.g_00215	Syaa.g_01295
OG0001277	Syas.g_00110	Syaa.g_02724
OG0001278	Syas.g_01074	Syaa.g_00966
OG0001279	Syas.g_02792	Syaa.g_01749
OG0001280	Syas.g_01095	Syaa.g_00738
OG0001281	Syas.g_02845	Syaa.g_00728
OG0001282	Syas.g_01262	Syaa.g_02060
OG0001284	Syas.g_02713	Syaa.g_00583
OG0001286	Syas.g_01585	Syaa.g_02245
OG0001287	Syas.g_00136	Syaa.g_00121
OG0001289	Syas.g_02474	Syaa.g_00327
OG0001290	Syas.g_02428	Syaa.g_02373
OG0001291	Syas.g_02378	Syaa.g_02428
OG0001292	Syas.g_01693	Syaa.g_00310
OG0001293	Syas.g_01720	Syaa.g_00288
OG0001294	Syas.g_00692	Syaa.g_01076
OG0001295	Syas.g_00770	Syaa.g_01964
OG0001296	Syas.g_01217	Syaa.g_02017
OG0001297	Syas.g_01213	Syaa.g_02013
OG0001298	Syas.g_00829	Syaa.g_01913
OG0001299	Syas.g_00700	Syaa.g_01070
OG0001303	Syas.g_00400	Syaa.g_01402
OG0001304	Syas.g_00199	Syaa.g_01281
OG0001305	Syas.g_01027	Syaa.g_00885
OG0001306	Syas.g_01202	Syaa.g_00753
OG0001309	Syas.g_00003	Syaa.g_02005
OG0001310	Syas.g_02666	Syaa.g_00535
OG0001311	Syas.g_00213	Syaa.g_01293
OG0001312	Syas.g_00414	Syaa.g_01391
OG0001314	Syas.g_01925	Syaa.g_01225
OG0001315	Syas.g_01566	Syaa.g_02226
OG0001317	Syas.g_02553	Syaa.g_02112
OG0001318	Syas.g_01706	Syaa.g_00296
OG0001319	Syas.g_01736	Syaa.g_00273
OG0001323	Syas.g_00006	Syaa.g_02002
OG0001325	Syas.g_00179	Syaa.g_01243
OG0001326	Syas.g_01960, Syas.g_01961	Syaa.g_00396, Syaa.g_02672
OG0001327	Syas.g_00687	Syaa.g_01083
OG0001330	Syas.g_02865	Syaa.g_00746
OG0001331	Syas.g_01267	Syaa.g_02065
OG0001336	Syas.g_02003	Syaa.g_02735
OG0001337	Syas.g_01548	Syaa.g_02219, Syaa.g_02200
OG0001339	Syas.g_02425	Syaa.g_02376
OG0001345	Syas.g_01132	Syaa.g_00803
OG0001346	Syas.g_02853	Syaa.g_00734
OG0001347	Syas.g_01950	Syaa.g_00195
OG0001348	Syas.g_00119	Syaa.g_00847
OG0001349	Syas.g_02643	Syaa.g_00437
OG0001351	Syas.g_01280	Syaa.g_01863
OG0001353	Syas.g_00228	Syaa.g_00841
OG0001354	Syas.g_00526	Syaa.g_01338
OG0001355	Syas.g_01057	Syaa.g_01524
OG0001356	Syas.g_01715	Syaa.g_00848
OG0001358	Syas.g_00122	Syaa.g_01663
OG0001360	Syas.g_01130	Syaa.g_00805
OG0001361	Syas.g_01135	Syaa.g_00800
OG0001364	Syas.g_02212	Syaa.g_00171
OG0001366	Syas.g_02655	Syaa.g_01369, Syaa.g_00473, Syaa.g_00524
OG0001373	Syas.g_01959	Syaa.g_02671
OG0001374	Syas.g_01968	Syaa.g_02679
OG0001376	Syas.g_00468	Syaa.g_02614
OG0001377	Syas.g_00467	Syaa.g_02613
OG0001378	Syas.g_01500	Syaa.g_00700
OG0001379	Syas.g_02861	Syaa.g_00744
OG0001385	Syas.g_01956	Syaa.g_02668
OG0001386	Syas.g_01957	Syaa.g_02669
OG0001387	Syas.g_01958	Syaa.g_02670
OG0001388	Syas.g_01962	Syaa.g_02673
OG0001389	Syas.g_01963	Syaa.g_02674
OG0001390	Syas.g_01964	Syaa.g_02675
OG0001391	Syas.g_01965	Syaa.g_02676
OG0001392	Syas.g_01966	Syaa.g_02677
OG0001393	Syas.g_01967	Syaa.g_02678
OG0001394	Syas.g_00627	Syaa.g_01118
OG0001395	Syas.g_00195	Syaa.g_01267
OG0001396	Syas.g_01949	Syaa.g_00196, Syaa.g_01018, Syaa.g_00444
OG0001398	Syas.g_02481	Syaa.g_01424
OG0001401	Syas.g_00233	Syaa.g_00837
OG0001402	Syas.g_00112	Syaa.g_01658
OG0001406	Syas.g_00469	Syaa.g_02615
OG0001408	Syas.g_00142	Syaa.g_00953
OG0001411	Syas.g_01156	Syaa.g_00457
OG0001412	Syas.g_01951	Syaa.g_01020, Syaa.g_00442, Syaa.g_00194
OG0001413	Syas.g_01481	Syaa.g_01590
OG0001416	Syas.g_01061	Syaa.g_00731
OG0001417	Syas.g_00507	Syaa.g_01339
OG0001420	Syas.g_00017	Syaa.g_01991
OG0001423	Syas.g_02532	Syaa.g_00365
OG0001428	Syas.g_02325	Syaa.g_02481
OG0001432	Syas.g_01484	Syaa.g_00930
OG0001433	Syas.g_01398	Syaa.g_00849
OG0001435	Syas.g_00678	Syaa.g_01090
OG0001438	Syas.g_01767	Syaa.g_00247
OG0001439	Syas.g_01809	Syaa.g_00221
OG0001441	Syas.g_00008	Syaa.g_02000
OG0001443	Syas.g_01910	Syaa.g_02617
OG0001444	Syas.g_02439	Syaa.g_02357
OG0001447	Syas.g_02390	Syaa.g_02416
OG0001449	Syas.g_02567	Syaa.g_02098, Syaa.g_01042
OG0001452	Syas.g_01700	Syaa.g_00301
OG0001453	Syas.g_00547	Syaa.g_01319
OG0001454	Syas.g_01483	Syaa.g_01580
OG0001456	Syas.g_01969	Syaa.g_02687
OG0001457	Syas.g_01970	Syaa.g_02688
OG0001458	Syas.g_01971	Syaa.g_02689
OG0001459	Syas.g_02778	Syaa.g_01040
OG0001460	Syas.g_01399	Syaa.g_00850
OG0001461	Syas.g_00566	Syaa.g_02328
OG0001471	Syas.g_01819	Syaa.g_00226
OG0001473	Syas.g_00323	Syaa.g_01603
OG0001474	Syas.g_01534	Syaa.g_02175
OG0001475	Syas.g_02120	Syaa.g_00691
OG0001477	Syas.g_00934	Syaa.g_00893
OG0001479	Syas.g_01537	Syaa.g_02178
OG0001480	Syas.g_00771	Syaa.g_00810
OG0001482	Syas.g_00535	Syaa.g_01329
OG0001486	Syas.g_01186	Syaa.g_00768
OG0001488	Syas.g_01142	Syaa.g_00791
OG0001489	Syas.g_01574	Syaa.g_02234
OG0001492	Syas.g_01077	Syaa.g_00969
OG0001493	Syas.g_01069	Syaa.g_00961
OG0001494	Syas.g_02633	Syaa.g_00427, Syaa.g_00483
OG0001495	Syas.g_01641	Syaa.g_02317
OG0001496	Syas.g_00936	Syaa.g_00895
OG0001497	Syas.g_00935	Syaa.g_00894
OG0001498	Syas.g_01511	Syaa.g_02148
OG0001502	Syas.g_00290	Syaa.g_00819
OG0001504	Syas.g_02777	Syaa.g_01039
OG0001505	Syas.g_02135	Syaa.g_00495
OG0001507	Syas.g_01183	Syaa.g_02137
OG0001508	Syas.g_02114	Syaa.g_00694
OG0001510	Syas.g_02151	Syaa.g_00116
OG0001511	Syas.g_02413	Syaa.g_02389
OG0001512	Syas.g_02559	Syaa.g_02105
OG0001514	Syas.g_00937	Syaa.g_00896
OG0001515	Syas.g_00734	Syaa.g_00909
OG0001516	Syas.g_00703	Syaa.g_01067
OG0001517	Syas.g_01540	Syaa.g_02181
OG0001518	Syas.g_01903	Syaa.g_02609
OG0001519	Syas.g_01912	Syaa.g_02619
OG0001520	Syas.g_00828	Syaa.g_01929
OG0001527	Syas.g_00803	Syaa.g_01936
OG0001528	Syas.g_02116	Syaa.g_00692
OG0001529	Syas.g_02082	Syaa.g_00050
OG0001530	Syas.g_02415	Syaa.g_02387
OG0001531	Syas.g_02560	Syaa.g_02104
OG0001532	Syas.g_01113	Syaa.g_01001
OG0001533	Syas.g_00476	Syaa.g_01857
OG0001534	Syas.g_00198	Syaa.g_01280
OG0001535	Syas.g_00218	Syaa.g_01297
OG0001536	Syas.g_00456	Syaa.g_01362
OG0001537	Syas.g_00651	Syaa.g_01112
OG0001538	Syas.g_00591	Syaa.g_01159
OG0001539	Syas.g_00683	Syaa.g_01085
OG0001540	Syas.g_02386	Syaa.g_02420
OG0001541	Syas.g_02316	Syaa.g_02490
OG0001542	Syas.g_02294	Syaa.g_02499
OG0001543	Syas.g_02230	Syaa.g_02547
OG0001544	Syas.g_01911	Syaa.g_02618
OG0001545	Syas.g_01982	Syaa.g_02723
OG0001547	Syas.g_00300	Syaa.g_01420
OG0001549	Syas.g_00482	Syaa.g_00806
OG0001554	Syas.g_00153	Syaa.g_02590
OG0001556	Syas.g_01679	Syaa.g_01008
OG0001557	Syas.g_00626	Syaa.g_01119
OG0001558	Syas.g_02053	Syaa.g_00022
OG0001559	Syas.g_02416	Syaa.g_02386
OG0001560	Syas.g_02429	Syaa.g_02372
OG0001561	Syas.g_00211	Syaa.g_01291
OG0001562	Syas.g_00560	Syaa.g_01305
OG0001563	Syas.g_01590	Syaa.g_02250
OG0001564	Syas.g_01034	Syaa.g_02683
OG0001567	Syas.g_00294	Syaa.g_01421
OG0001568	Syas.g_00368	Syaa.g_01416
OG0001570	Syas.g_00309	Syaa.g_01693
OG0001573	Syas.g_02025	Syaa.g_02519, Syaa.g_01013, Syaa.g_00198
OG0001574	Syas.g_00801	Syaa.g_01938
OG0001575	Syas.g_00806	Syaa.g_01933
OG0001577	Syas.g_01189	Syaa.g_00765
OG0001578	Syas.g_01979	Syaa.g_00369, Syaa.g_01576, Syaa.g_01036
OG0001580	Syas.g_01875	Syaa.g_02580
OG0001586	Syas.g_02637	Syaa.g_00431, Syaa.g_00479
OG0001589	Syas.g_02589	Syaa.g_00664
OG0001590	Syas.g_00752	Syaa.g_01640
OG0001591	Syas.g_00690	Syaa.g_01078
OG0001592	Syas.g_01877	Syaa.g_02581
OG0001614	Syas.g_02165	Syaa.g_00130
OG0001616	Syas.g_01127	Syaa.g_01024
OG0001617	Syas.g_00076	Syaa.g_00901
OG0001618	Syas.g_00185	Syaa.g_01254
OG0001619	Syas.g_00445	Syaa.g_01374
OG0001620	Syas.g_01528	Syaa.g_02169
OG0001621	Syas.g_01702	Syaa.g_00300
OG0001622	Syas.g_02002	Syaa.g_02733
OG0001623	Syas.g_00977, Syas.g_01554	Syaa.g_02194
OG0001624	Syas.g_01926	Syaa.g_02623
OG0001625	Syas.g_01708	Syaa.g_00294
OG0001627	Syas.g_01474	Syaa.g_00629
OG0001634	Syas.g_00697	Syaa.g_01073
OG0001635	Syas.g_02140	Syaa.g_00094
OG0001636	Syas.g_02075	Syaa.g_00043
OG0001637	Syas.g_02242, Syas.g_02547	Syaa.g_00650, Syaa.g_00649, Syaa.g_00651
OG0001639	Syas.g_01477	Syaa.g_00626
OG0001640	Syas.g_00989	Syaa.g_00862
OG0001641	Syas.g_00545	Syaa.g_01321
OG0001643	Syas.g_00741	Syaa.g_01628
OG0001644	Syas.g_00921, Syas.g_00767	Syaa.g_01263
OG0001645	Syas.g_00769	Syaa.g_01965
OG0001645	Syas.g_01410	Syaa.g_01491, Syaa.g_00938
OG0001647	Syas.g_01738	Syaa.g_00271
OG0001652	Syas.g_02051	Syaa.g_00018
OG0001653	Syas.g_02436	Syaa.g_02360
OG0001654	Syas.g_01475	Syaa.g_00628
OG0001655	Syas.g_01854	Syaa.g_01723, Syaa.g_01223
OG0001657	Syas.g_02355	Syaa.g_02464
OG0001659	Syas.g_01118	Syaa.g_01006
OG0001660	Syas.g_02409, Syas.g_02868	Syaa.g_02158, Syaa.g_02395
OG0001666	Syas.g_02785	Syaa.g_01506, Syaa.g_00399
OG0001671	Syas.g_01830	Syaa.g_02552
OG0001672	Syas.g_02508	Syaa.g_00339
OG0001673	Syas.g_02551	Syaa.g_02114
OG0001675	Syas.g_00558	Syaa.g_01307
OG0001677	Syas.g_01563	Syaa.g_02223, Syaa.g_01003
OG0001678	Syas.g_01666	Syaa.g_02348
OG0001680	Syas.g_02664	Syaa.g_00788, Syaa.g_00533
OG0001682	Syas.g_00183	Syaa.g_01581, Syaa.g_01247
OG0001692	Syas.g_02810	Syaa.g_01769
OG0001693	Syas.g_01022	Syaa.g_00880
OG0001694	Syas.g_01755	Syaa.g_00260
OG0001695	Syas.g_01980	Syaa.g_02708
OG0001700	Syas.g_01390, Syas.g_01391	Syaa.g_01423
OG0001702	Syas.g_02448, Syas.g_02468	Syaa.g_00322
OG0001703	Syas.g_01259	Syaa.g_02057
OG0001714	Syas.g_02632	Syaa.g_00425
OG0001715	Syas.g_01409	Syaa.g_01563
OG0001716	Syas.g_00512, Syas.g_01406	Syaa.g_00817
OG0001717	Syas.g_02330	Syaa.g_02476
OG0001729	Syas.g_02564	Syaa.g_02100
OG0001730	Syas.g_00954	Syaa.g_02090, Syaa.g_02091, Syaa.g_02092
OG0001731	Syas.g_02729	Syaa.g_00599
OG0001732	Syas.g_02021, Syas.g_01088	Syaa.g_00984
OG0001733	Syas.g_00974	Syaa.g_01080
OG0001735	Syas.g_00711	Syaa.g_01060
OG0001736	Syas.g_00737	Syaa.g_00191
OG0001737	Syas.g_01777	Syaa.g_00241
OG0001738	Syas.g_01792	Syaa.g_00204
OG0001739	Syas.g_01978	Syaa.g_02706
OG0001741	Syas.g_01927	Syaa.g_01565
OG0001749	Syas.g_02217	Syaa.g_00186, Syaa.g_00459
OG0001750	Syas.g_02438	Syaa.g_02358
OG0001751	Syas.g_02550	Syaa.g_02115
OG0001752	Syas.g_02570	Syaa.g_00639
OG0001753	Syas.g_00364	Syaa.g_00646
OG0001754	Syas.g_02545, Syas.g_02244	Syaa.g_00647
OG0001755	Syas.g_01208	Syaa.g_02006
OG0001761	Syas.g_01040	Syaa.g_01679
OG0001762	Syas.g_00552	Syaa.g_01314
OG0001763	Syas.g_00540	Syaa.g_01327
OG0001764	Syas.g_00374	Syaa.g_01412
OG0001765	Syas.g_00314	Syaa.g_01041
OG0001766	Syas.g_01870	Syaa.g_00230
OG0001768	Syas.g_02696	Syaa.g_02505
OG0001769	Syas.g_00723	Syaa.g_01614
OG0001771	Syas.g_00034	Syaa.g_01514
OG0001783	Syas.g_02159	Syaa.g_00126
OG0001784	Syas.g_02445	Syaa.g_02354
OG0001786	Syas.g_02710	Syaa.g_00581
OG0001787	Syas.g_00060	Syaa.g_01981
OG0001788	Syas.g_00064	Syaa.g_01978
OG0001789	Syas.g_02855	Syaa.g_00736
OG0001790	Syas.g_01195	Syaa.g_00760
OG0001792	Syas.g_01083	Syaa.g_00977
OG0001794	Syas.g_00201	Syaa.g_01283
OG0001796	Syas.g_00227	Syaa.g_01303
OG0001797	Syas.g_02249	Syaa.g_01382
OG0001798	Syas.g_00108	Syaa.g_01655
OG0001800	Syas.g_00955	Syaa.g_01750
OG0001801	Syas.g_02801	Syaa.g_01759
OG0001803	Syas.g_02741	Syaa.g_00709
OG0001804	Syas.g_01510	Syaa.g_02147
OG0001805	Syas.g_00304	Syaa.g_00305
OG0001806	Syas.g_01737	Syaa.g_00272
OG0001808	Syas.g_02210	Syaa.g_00163
OG0001811	Syas.g_02297	Syaa.g_02497
OG0001812	Syas.g_01878	Syaa.g_02582
OG0001813	Syas.g_01936	Syaa.g_02646
OG0001814	Syas.g_02013	Syaa.g_02744
OG0001815	Syas.g_02022	Syaa.g_02753
OG0001816	Syas.g_00688	Syaa.g_01082
OG0001838	Syas.g_02042	Syaa.g_00008
OG0001839	Syas.g_02071	Syaa.g_00039
OG0001840	Syas.g_02088	Syaa.g_00056
OG0001841	Syas.g_02095	Syaa.g_00063
OG0001842	Syas.g_00658	Syaa.g_00634
OG0001843	Syas.g_02166	Syaa.g_00131
OG0001844	Syas.g_02167	Syaa.g_00132
OG0001845	Syas.g_02169	Syaa.g_00133
OG0001846	Syas.g_02397	Syaa.g_02408
OG0001848	Syas.g_02402	Syaa.g_02402
OG0001849	Syas.g_02475	Syaa.g_00328
OG0001850	Syas.g_02505	Syaa.g_00337
OG0001851	Syas.g_02512	Syaa.g_00343
OG0001852	Syas.g_02513	Syaa.g_00344
OG0001853	Syas.g_02520	Syaa.g_00351
OG0001854	Syas.g_02555	Syaa.g_02109
OG0001856	Syas.g_02706	Syaa.g_00575
OG0001857	Syas.g_02709	Syaa.g_00578
OG0001858	Syas.g_02734	Syaa.g_00606
OG0001859	Syas.g_01271	Syaa.g_02069
OG0001860	Syas.g_01257	Syaa.g_02055
OG0001861	Syas.g_01246	Syaa.g_02044
OG0001862	Syas.g_01233	Syaa.g_02033
OG0001863	Syas.g_01229	Syaa.g_02028
OG0001864	Syas.g_00092	Syaa.g_01969
OG0001866	Syas.g_00862	Syaa.g_01878
OG0001867	Syas.g_00866	Syaa.g_01681
OG0001868	Syas.g_02851	Syaa.g_00732
OG0001869	Syas.g_01190	Syaa.g_00764
OG0001870	Syas.g_01180	Syaa.g_00773
OG0001871	Syas.g_01173	Syaa.g_00778
OG0001872	Syas.g_01078	Syaa.g_00970
OG0001873	Syas.g_01126	Syaa.g_01023
OG0001874	Syas.g_01129	Syaa.g_01026
OG0001877	Syas.g_00735	Syaa.g_00908
OG0001878	Syas.g_00555	Syaa.g_01310
OG0001879	Syas.g_00550	Syaa.g_01316
OG0001880	Syas.g_00465	Syaa.g_01352
OG0001881	Syas.g_00464	Syaa.g_01354
OG0001882	Syas.g_02252	Syaa.g_01379
OG0001883	Syas.g_00423	Syaa.g_01384
OG0001884	Syas.g_00412	Syaa.g_01393
OG0001885	Syas.g_00395	Syaa.g_01407
OG0001886	Syas.g_00375	Syaa.g_01411
OG0001887	Syas.g_00661, Syas.g_00664	Syaa.g_01103
OG0001888	Syas.g_00622	Syaa.g_01131
OG0001889	Syas.g_00581	Syaa.g_01186
OG0001890	Syas.g_00283	Syaa.g_00825
OG0001891	Syas.g_00289	Syaa.g_00821
OG0001892	Syas.g_00422	Syaa.g_00809
OG0001893	Syas.g_00863, Syas.g_00107	Syaa.g_01654
OG0001894	Syas.g_00747	Syaa.g_01634, Syaa.g_01635
OG0001895	Syas.g_02798	Syaa.g_01756
OG0001896	Syas.g_01502	Syaa.g_00697
OG0001897	Syas.g_01531	Syaa.g_02172
OG0001898	Syas.g_01549	Syaa.g_02188
OG0001899	Syas.g_01601	Syaa.g_02261
OG0001900	Syas.g_01722	Syaa.g_00287
OG0001901	Syas.g_01723	Syaa.g_00286
OG0001902	Syas.g_01759	Syaa.g_00255
OG0001903	Syas.g_01768	Syaa.g_00246
OG0001904	Syas.g_02214	Syaa.g_00173
OG0001905	Syas.g_02198	Syaa.g_00161
OG0001906	Syas.g_02385	Syaa.g_02421
OG0001908	Syas.g_02314	Syaa.g_02492
OG0001909	Syas.g_02289	Syaa.g_02503
OG0001910	Syas.g_01836	Syaa.g_02555
OG0001912	Syas.g_01895	Syaa.g_02602
OG0001913	Syas.g_01898	Syaa.g_02604
OG0001914	Syas.g_00098	Syaa.g_01033
OG0001915	Syas.g_02019	Syaa.g_02750
OG0001917	Syas.g_00216	Syaa.g_01296
OG0001918	Syas.g_00759	Syaa.g_01473, Syaa.g_02702
OG0001924	Syas.g_00040	Syaa.g_01671
OG0001925	Syas.g_00041	Syaa.g_01672
OG0001926	Syas.g_00042	Syaa.g_01673
OG0001927	Syas.g_00043	Syaa.g_01674
OG0001928	Syas.g_02787	Syaa.g_01279, Syaa.g_01728, Syaa.g_02644, Syaa.g_01727
OG0001929	Syas.g_02102	Syaa.g_00070
OG0001930	Syas.g_00657	Syaa.g_00633
OG0001931	Syas.g_00656	Syaa.g_00632
OG0001933	Syas.g_02418	Syaa.g_02383
OG0001934	Syas.g_02430	Syaa.g_02368
OG0001935	Syas.g_02515	Syaa.g_00346
OG0001936	Syas.g_00945	Syaa.g_01533
OG0001937	Syas.g_02721	Syaa.g_00591
OG0001939	Syas.g_01526	Syaa.g_00912
OG0001940	Syas.g_00826	Syaa.g_01914
OG0001941	Syas.g_02844	Syaa.g_00727
OG0001943	Syas.g_00388	Syaa.g_01465
OG0001944	Syas.g_02794	Syaa.g_01433
OG0001946	Syas.g_00928	Syaa.g_00907
OG0001948	Syas.g_00542	Syaa.g_01325
OG0001949	Syas.g_00502	Syaa.g_01344
OG0001950	Syas.g_00499	Syaa.g_01346
OG0001951	Syas.g_00463	Syaa.g_01355
OG0001952	Syas.g_02251	Syaa.g_01380
OG0001953	Syas.g_02250	Syaa.g_01381
OG0001954	Syas.g_01433	Syaa.g_01438
OG0001957	Syas.g_00102	Syaa.g_01649
OG0001958	Syas.g_00709	Syaa.g_01062
OG0001959	Syas.g_01814	Syaa.g_01047
OG0001960	Syas.g_01313	Syaa.g_01835
OG0001960	Syas.g_01327	Syaa.g_01834, Syaa.g_01836
OG0001961	Syas.g_01338	Syaa.g_01847
OG0001964	Syas.g_01653	Syaa.g_02335
OG0001966	Syas.g_01710	Syaa.g_00292
OG0001967	Syas.g_01712	Syaa.g_00290
OG0001968	Syas.g_01713	Syaa.g_00289
OG0001969	Syas.g_01818	Syaa.g_00224
OG0001970	Syas.g_02383	Syaa.g_02423
OG0001971	Syas.g_02291	Syaa.g_02501
OG0001972	Syas.g_01853	Syaa.g_02567
OG0001975	Syas.g_00097	Syaa.g_01032
OG0001976	Syas.g_00099	Syaa.g_01034
OG0001979	Syas.g_01412	Syaa.g_00911
OG0001980	Syas.g_01045	Syaa.g_02192
OG0001990	Syas.g_01973	Syaa.g_02721
OG0001993	Syas.g_00038	Syaa.g_01669
OG0001994	Syas.g_00039	Syaa.g_01670
OG0001995	Syas.g_00916	Syaa.g_00925
OG0001996	Syas.g_02067	Syaa.g_00036
OG0001997	Syas.g_02440	Syaa.g_02356
OG0001999	Syas.g_02599	Syaa.g_00675
OG0002000	Syas.g_00004	Syaa.g_02004
OG0002002	Syas.g_01079	Syaa.g_00971
OG0002006	Syas.g_00171	Syaa.g_00858
OG0002007	Syas.g_00988	Syaa.g_00857
OG0002009	Syas.g_00631	Syaa.g_01114
OG0002010	Syas.g_01293	Syaa.g_01804
OG0002013	Syas.g_02488	Syaa.g_02151
OG0002015	Syas.g_02219	Syaa.g_00182
OG0002016	Syas.g_02222	Syaa.g_02551
OG0002017	Syas.g_01946	Syaa.g_02656
OG0002019	Syas.g_02163	Syaa.g_01419
OG0002020	Syas.g_01987	Syaa.g_02704
OG0002021	Syas.g_01989	Syaa.g_02703
OG0002022	Syas.g_01990	Syaa.g_02700
OG0002023	Syas.g_01991	Syaa.g_02699
OG0002024	Syas.g_01985	Syaa.g_02692
OG0002025	Syas.g_02130	Syaa.g_00610
OG0002038	Syas.g_02793	Syaa.g_00779
OG0002040	Syas.g_01047	Syaa.g_00793
OG0002045	Syas.g_01341	Syaa.g_01850
