Orthogroup	Syas	Syar
OG0001166	Syas.g_02658	Syar.g_02959
OG0001167	Syas.g_01046	Syar.g_02982
OG0001168	Syas.g_02597	Syar.g_02983
OG0001169	Syas.g_02595	Syar.g_02985
OG0001170	Syas.g_02593	Syar.g_02987
OG0001171	Syas.g_02580	Syar.g_02999
OG0001172	Syas.g_01665	Syar.g_00143
OG0001173	Syas.g_01664	Syar.g_00142
OG0001174	Syas.g_01656	Syar.g_00134
OG0001175	Syas.g_01655	Syar.g_00133
OG0001176	Syas.g_01638	Syar.g_01025
OG0001177	Syas.g_01640	Syar.g_01023
OG0001178	Syas.g_02676	Syar.g_02943
OG0001179	Syas.g_01608	Syar.g_01055
OG0001181	Syas.g_01579	Syar.g_01082
OG0001182	Syas.g_01571	Syar.g_01090
OG0001183	Syas.g_01564	Syar.g_01096
OG0001184	Syas.g_02188	Syar.g_00653
OG0001185	Syas.g_02162	Syar.g_00614
OG0001186	Syas.g_02113	Syar.g_00562
OG0001187	Syas.g_02111	Syar.g_00548
OG0001189	Syas.g_02089	Syar.g_00525
OG0001190	Syas.g_01881	Syar.g_00330
OG0001191	Syas.g_01900	Syar.g_00349
OG0001193	Syas.g_01952	Syar.g_00711
OG0001194	Syas.g_01953	Syar.g_00622
OG0001195	Syas.g_01954	Syar.g_00623
OG0001196	Syas.g_02010	Syar.g_00453
OG0001197	Syas.g_02012	Syar.g_00455
OG0001198	Syas.g_02031	Syar.g_00467
OG0001199	Syas.g_02516	Syar.g_03045
OG0001200	Syas.g_02514	Syar.g_03047
OG0001201	Syas.g_02419	Syar.g_03120
OG0001202	Syas.g_02270	Syar.g_00991
OG0001203	Syas.g_02557	Syar.g_03021
OG0001204	Syas.g_01687	Syar.g_00154
OG0001205	Syas.g_02745	Syar.g_02869
OG0001207	Syas.g_01260	Syar.g_01462
OG0001208	Syas.g_01251	Syar.g_01471
OG0001211	Syas.g_00788	Syar.g_02323
OG0001212	Syas.g_00847	Syar.g_02027
OG0001213	Syas.g_00100	Syar.g_02239
OG0001214	Syas.g_00744	Syar.g_02420
OG0001215	Syas.g_02245	Syar.g_00965
OG0001217	Syas.g_01397, Syas.g_02493	Syar.g_02852
OG0001218	Syas.g_01309	Syar.g_01388
OG0001219	Syas.g_00399	Syar.g_02585
OG0001222	Syas.g_00448	Syar.g_02552
OG0001223	Syas.g_00541	Syar.g_02505
OG0001224	Syas.g_01015	Syar.g_01361
OG0001225	Syas.g_01017	Syar.g_01929
OG0001226	Syas.g_02506	Syar.g_03054
OG0001227	Syas.g_00824	Syar.g_02213
OG0001230	Syas.g_02806	Syar.g_02816
OG0001231	Syas.g_02050	Syar.g_00485
OG0001232	Syas.g_02649	Syar.g_02968
OG0001233	Syas.g_02592	Syar.g_02988
OG0001235	Syas.g_01646	Syar.g_01019
OG0001236	Syas.g_02191	Syar.g_00657
OG0001237	Syas.g_02187	Syar.g_00652
OG0001238	Syas.g_01901	Syar.g_00351
OG0001239	Syas.g_02519	Syar.g_03043
OG0001240	Syas.g_02435	Syar.g_03101
OG0001241	Syas.g_02427	Syar.g_03112
OG0001242	Syas.g_02398	Syar.g_00043
OG0001243	Syas.g_02391	Syar.g_00051
OG0001244	Syas.g_02370	Syar.g_00075
OG0001245	Syas.g_00524	Syar.g_00999
OG0001246	Syas.g_01224	Syar.g_01910
OG0001249	Syas.g_01547	Syar.g_01113
OG0001250	Syas.g_00239	Syar.g_01819
OG0001251	Syas.g_00408	Syar.g_02575
OG0001252	Syas.g_00994	Syar.g_01372
OG0001253	Syas.g_00143	Syar.g_02015
OG0001255	Syas.g_00492	Syar.g_01746
OG0001256	Syas.g_02698	Syar.g_02915
OG0001257	Syas.g_00319	Syar.g_02269
OG0001257	Syas.g_01407	Syar.g_00807
OG0001258	Syas.g_02688	Syar.g_02925
OG0001259	Syas.g_02594	Syar.g_02986
OG0001260	Syas.g_02572	Syar.g_03007
OG0001262	Syas.g_02091	Syar.g_00527
OG0001263	Syas.g_02388	Syar.g_00054
OG0001265	Syas.g_02399	Syar.g_00041
OG0001266	Syas.g_02266	Syar.g_00987
OG0001267	Syas.g_01753	Syar.g_00225
OG0001268	Syas.g_01535	Syar.g_01124
OG0001269	Syas.g_00510	Syar.g_00688
OG0001270	Syas.g_01499	Syar.g_01175
OG0001271	Syas.g_01336	Syar.g_01270
OG0001272	Syas.g_01247	Syar.g_01475
OG0001273	Syas.g_00751	Syar.g_02413
OG0001274	Syas.g_01849	Syar.g_00929
OG0001275	Syas.g_00554	Syar.g_02490
OG0001276	Syas.g_00215	Syar.g_01797
OG0001277	Syas.g_00110	Syar.g_02250
OG0001278	Syas.g_01074	Syar.g_01720
OG0001279	Syas.g_02792	Syar.g_02841
OG0001280	Syas.g_01095	Syar.g_03317
OG0001281	Syas.g_02845	Syar.g_02783
OG0001282	Syas.g_01262	Syar.g_01460, Syar.g_01351
OG0001284	Syas.g_02713	Syar.g_02900
OG0001286	Syas.g_01585	Syar.g_01077
OG0001287	Syas.g_00136	Syar.g_00606
OG0001288	Syas.g_02144	Syar.g_00591
OG0001289	Syas.g_02474	Syar.g_03080
OG0001290	Syas.g_02428	Syar.g_03111
OG0001291	Syas.g_02378	Syar.g_00064
OG0001292	Syas.g_01693	Syar.g_00160
OG0001293	Syas.g_01720	Syar.g_00198
OG0001294	Syas.g_00692	Syar.g_01687
OG0001295	Syas.g_00770	Syar.g_00693
OG0001296	Syas.g_01217	Syar.g_01506
OG0001297	Syas.g_01213	Syar.g_01510
OG0001298	Syas.g_00829	Syar.g_02210
OG0001299	Syas.g_00700	Syar.g_01915
OG0001303	Syas.g_00400	Syar.g_02583
OG0001304	Syas.g_00199	Syar.g_01557
OG0001305	Syas.g_01027	Syar.g_01937
OG0001306	Syas.g_01202	Syar.g_01521
OG0001307	Syas.g_01923	Syar.g_02591
OG0001308	Syas.g_02830	Syar.g_02798
OG0001309	Syas.g_00003	Syar.g_00360
OG0001310	Syas.g_02666	Syar.g_02951
OG0001311	Syas.g_00213	Syar.g_01795
OG0001312	Syas.g_00414	Syar.g_02569
OG0001315	Syas.g_01566	Syar.g_01094
OG0001317	Syas.g_02553	Syar.g_03025
OG0001318	Syas.g_01706	Syar.g_00186
OG0001319	Syas.g_01736	Syar.g_00215
OG0001325	Syas.g_00179	Syar.g_01577
OG0001326	Syas.g_01960, Syas.g_01961	Syar.g_00632
OG0001327	Syas.g_00687	Syar.g_01674
OG0001329	Syas.g_00773	Syar.g_02337
OG0001331	Syas.g_01267	Syar.g_01455
OG0001336	Syas.g_02003	Syar.g_00448
OG0001337	Syas.g_01548	Syar.g_01112
OG0001339	Syas.g_02425	Syar.g_03114
OG0001345	Syas.g_01132	Syar.g_01958
OG0001346	Syas.g_02853	Syar.g_02778
OG0001347	Syas.g_01950	Syar.g_00565
OG0001348	Syas.g_00119	Syar.g_02259
OG0001349	Syas.g_02643	Syar.g_02764
OG0001351	Syas.g_01280	Syar.g_01420
OG0001353	Syas.g_00228	Syar.g_01809
OG0001354	Syas.g_00526	Syar.g_02520
OG0001355	Syas.g_01057	Syar.g_01912
OG0001356	Syas.g_00972	Syar.g_00176
OG0001358	Syas.g_00122	Syar.g_02262
OG0001360	Syas.g_01130	Syar.g_01961
OG0001361	Syas.g_01135	Syar.g_01955
OG0001364	Syas.g_02212	Syar.g_00284
OG0001365	Syas.g_01886	Syar.g_00335
OG0001366	Syas.g_02655	Syar.g_02962
OG0001371	Syas.g_02499	Syar.g_03059
OG0001373	Syas.g_01959	Syar.g_00631
OG0001374	Syas.g_01968	Syar.g_00642
OG0001376	Syas.g_00468	Syar.g_02600
OG0001377	Syas.g_00467	Syar.g_02599
OG0001378	Syas.g_01500	Syar.g_01174
OG0001379	Syas.g_02861	Syar.g_02772
OG0001383	Syas.g_00522	Syar.g_01880
OG0001385	Syas.g_01956	Syar.g_00628
OG0001386	Syas.g_01957	Syar.g_00629
OG0001387	Syas.g_01958	Syar.g_00630
OG0001388	Syas.g_01962	Syar.g_00635
OG0001389	Syas.g_01963	Syar.g_00636
OG0001390	Syas.g_01964	Syar.g_00637
OG0001391	Syas.g_01965	Syar.g_00638
OG0001392	Syas.g_01966	Syar.g_00640
OG0001393	Syas.g_01967	Syar.g_00641
OG0001394	Syas.g_00627	Syar.g_02608
OG0001395	Syas.g_00195	Syar.g_01561
OG0001396	Syas.g_01949	Syar.g_00566, Syar.g_02402
OG0001401	Syas.g_00233	Syar.g_01813
OG0001402	Syas.g_00112	Syar.g_02252
OG0001403	Syas.g_02069	Syar.g_00504
OG0001406	Syas.g_00469	Syar.g_02601
OG0001408	Syas.g_00142	Syar.g_02042
OG0001411	Syas.g_01156	Syar.g_02360
OG0001412	Syas.g_01951	Syar.g_02400, Syar.g_00564
OG0001413	Syas.g_01481	Syar.g_02063
OG0001416	Syas.g_01061	Syar.g_00433
OG0001417	Syas.g_00507	Syar.g_01885
OG0001418	Syas.g_01177	Syar.g_01546
OG0001420	Syas.g_00017	Syar.g_02680
OG0001428	Syas.g_02325	Syar.g_00108
OG0001429	Syas.g_00401	Syar.g_02582
OG0001432	Syas.g_01484	Syar.g_02064, Syar.g_02123
OG0001433	Syas.g_01398	Syar.g_00173
OG0001435	Syas.g_00678	Syar.g_01621
OG0001438	Syas.g_01767	Syar.g_00240
OG0001439	Syas.g_01809	Syar.g_00824
OG0001441	Syas.g_00008	Syar.g_02691
OG0001443	Syas.g_01910	Syar.g_00378
OG0001444	Syas.g_02442	Syar.g_03093
OG0001444	Syas.g_02439	Syar.g_03096
OG0001447	Syas.g_02390	Syar.g_00052
OG0001449	Syas.g_02567	Syar.g_01897
OG0001450	Syas.g_02208, Syas.g_00474	Syar.g_00880
OG0001452	Syas.g_01700	Syar.g_00167
OG0001453	Syas.g_00547	Syar.g_02498
OG0001454	Syas.g_01483	Syar.g_02065, Syar.g_02122
OG0001456	Syas.g_01969	Syar.g_00643
OG0001457	Syas.g_01970	Syar.g_00644
OG0001458	Syas.g_01971	Syar.g_00645
OG0001459	Syas.g_02778	Syar.g_00418, Syar.g_02047
OG0001460	Syas.g_01399	Syar.g_00172
OG0001461	Syas.g_00566	Syar.g_02478
OG0001470	Syas.g_02115, Syas.g_02627	Syar.g_02358, Syar.g_02369
OG0001471	Syas.g_01819	Syar.g_00830
OG0001474	Syas.g_01534	Syar.g_01125
OG0001475	Syas.g_02120	Syar.g_02370
OG0001476	Syas.g_00155	Syar.g_02128
OG0001477	Syas.g_00934	Syar.g_02277
OG0001478	Syas.g_01344	Syar.g_01259
OG0001479	Syas.g_01537	Syar.g_01122
OG0001480	Syas.g_00771	Syar.g_02013
OG0001482	Syas.g_00535	Syar.g_02511
OG0001486	Syas.g_01186	Syar.g_01537
OG0001488	Syas.g_01142	Syar.g_01948
OG0001489	Syas.g_01574	Syar.g_01087
OG0001492	Syas.g_01077	Syar.g_01717
OG0001493	Syas.g_01069	Syar.g_01725
OG0001495	Syas.g_01641	Syar.g_01022
OG0001496	Syas.g_00936	Syar.g_02279
OG0001497	Syas.g_00935	Syar.g_02278
OG0001498	Syas.g_01511	Syar.g_01163
OG0001502	Syas.g_00290	Syar.g_01840
OG0001504	Syas.g_02777	Syar.g_02046
OG0001505	Syas.g_02135	Syar.g_02696
OG0001507	Syas.g_01183	Syar.g_03257, Syar.g_01540
OG0001508	Syas.g_02114	Syar.g_02372
OG0001510	Syas.g_02151	Syar.g_00601
OG0001511	Syas.g_02413	Syar.g_03129
OG0001512	Syas.g_02559	Syar.g_03020
OG0001514	Syas.g_00937	Syar.g_02280
OG0001515	Syas.g_00734	Syar.g_02594
OG0001516	Syas.g_00703	Syar.g_01918
OG0001517	Syas.g_01540	Syar.g_01119
OG0001518	Syas.g_01903	Syar.g_00353
OG0001519	Syas.g_01912	Syar.g_00380, Syar.g_00002
OG0001520	Syas.g_00828	Syar.g_02053
OG0001527	Syas.g_00803	Syar.g_02309
OG0001528	Syas.g_02116	Syar.g_02371
OG0001529	Syas.g_02082	Syar.g_00518
OG0001530	Syas.g_02415	Syar.g_03127
OG0001531	Syas.g_02560	Syar.g_03019
OG0001532	Syas.g_01113	Syar.g_01978
OG0001533	Syas.g_00476	Syar.g_01173
OG0001534	Syas.g_00198	Syar.g_01558
OG0001535	Syas.g_00218	Syar.g_01799
OG0001536	Syas.g_00456	Syar.g_02544
OG0001537	Syas.g_00651	Syar.g_02602
OG0001538	Syas.g_00591	Syar.g_02644
OG0001539	Syas.g_00683	Syar.g_01626
OG0001540	Syas.g_02386	Syar.g_00056
OG0001541	Syas.g_02316	Syar.g_00117
OG0001542	Syas.g_02294	Syar.g_00128
OG0001543	Syas.g_02230	Syar.g_00949
OG0001544	Syas.g_01911	Syar.g_00379
OG0001545	Syas.g_01982	Syar.g_00865
OG0001546	Syas.g_00011	Syar.g_02688
OG0001547	Syas.g_00300	Syar.g_01855
OG0001549	Syas.g_00482	Syar.g_02838
OG0001554	Syas.g_00153	Syar.g_00327
OG0001555	Syas.g_00654	Syar.g_01689
OG0001556	Syas.g_00976, Syas.g_01679	Syar.g_00177
OG0001557	Syas.g_00626	Syar.g_02609
OG0001558	Syas.g_02053	Syar.g_00488
OG0001559	Syas.g_02416	Syar.g_03126
OG0001560	Syas.g_02429	Syar.g_03110
OG0001561	Syas.g_00211	Syar.g_01792
OG0001562	Syas.g_00560	Syar.g_02484
OG0001563	Syas.g_01590	Syar.g_01072
OG0001565	Syas.g_00351	Syar.g_03069
OG0001567	Syas.g_00294	Syar.g_01847
OG0001568	Syas.g_00368	Syar.g_01866
OG0001570	Syas.g_00309	Syar.g_02858
OG0001573	Syas.g_02025	Syar.g_02700
OG0001574	Syas.g_00801	Syar.g_02311
OG0001575	Syas.g_00806	Syar.g_02306
OG0001576	Syas.g_02834	Syar.g_02794
OG0001577	Syas.g_01189	Syar.g_01534
OG0001578	Syas.g_01979	Syar.g_00863
OG0001580	Syas.g_01875	Syar.g_00895
OG0001587	Syas.g_02569	Syar.g_03010
OG0001590	Syas.g_00752	Syar.g_02412
OG0001591	Syas.g_00690	Syar.g_01685
OG0001592	Syas.g_01877	Syar.g_00310
OG0001594	Syas.g_00074, Syas.g_00260	Syar.g_00848, Syar.g_00374
OG0001614	Syas.g_02165	Syar.g_00617
OG0001615	Syas.g_00778	Syar.g_02334
OG0001616	Syas.g_01127	Syar.g_01964
OG0001617	Syas.g_00076	Syar.g_01972
OG0001618	Syas.g_00185	Syar.g_01571
OG0001619	Syas.g_00445	Syar.g_02556
OG0001620	Syas.g_01528	Syar.g_01131
OG0001621	Syas.g_01702	Syar.g_00169
OG0001622	Syas.g_02002	Syar.g_00446
OG0001623	Syas.g_01550	Syar.g_01109
OG0001623	Syas.g_00977	Syar.g_01694
OG0001623	Syas.g_01554	Syar.g_01104
OG0001624	Syas.g_01926	Syar.g_01312, Syar.g_02156
OG0001625	Syas.g_01708	Syar.g_00192
OG0001627	Syas.g_01474	Syar.g_01215
OG0001634	Syas.g_00697	Syar.g_01691
OG0001636	Syas.g_02075	Syar.g_00510
OG0001637	Syas.g_02242	Syar.g_00971
OG0001637	Syas.g_02547	Syar.g_02007
OG0001638	Syas.g_02670	Syar.g_02949
OG0001639	Syas.g_01477	Syar.g_01212
OG0001640	Syas.g_00989	Syar.g_01377
OG0001641	Syas.g_00545	Syar.g_02500
OG0001643	Syas.g_00741	Syar.g_02423
OG0001644	Syas.g_00921, Syas.g_00767	Syar.g_01876
OG0001645	Syas.g_00769	Syar.g_02340
OG0001645	Syas.g_01410	Syar.g_00803
OG0001647	Syas.g_01738	Syar.g_00217
OG0001652	Syas.g_02051	Syar.g_00486
OG0001653	Syas.g_02436	Syar.g_03099
OG0001654	Syas.g_01475	Syar.g_01214
OG0001657	Syas.g_02355	Syar.g_00089
OG0001659	Syas.g_01118	Syar.g_01973
OG0001660	Syas.g_02409, Syas.g_02868	Syar.g_00029, Syar.g_01150, Syar.g_01155
OG0001671	Syas.g_01830	Syar.g_00943
OG0001672	Syas.g_02508	Syar.g_03053
OG0001673	Syas.g_02551	Syar.g_03028
OG0001674	Syas.g_01745, Syas.g_01744, Syas.g_02533	Syar.g_02089
OG0001675	Syas.g_00558	Syar.g_02486
OG0001677	Syas.g_01563	Syar.g_01097
OG0001678	Syas.g_01666	Syar.g_00144
OG0001679	Syas.g_02407	Syar.g_00032
OG0001680	Syas.g_02664	Syar.g_02953
OG0001682	Syas.g_00183	Syar.g_01573
OG0001683	Syas.g_02537	Syar.g_02716
OG0001692	Syas.g_02810	Syar.g_02812
OG0001694	Syas.g_01755	Syar.g_00227
OG0001695	Syas.g_01980	Syar.g_00864
OG0001702	Syas.g_02468	Syar.g_03087
OG0001703	Syas.g_01259	Syar.g_01463
OG0001715	Syas.g_01409	Syar.g_00804
OG0001716	Syas.g_00512	Syar.g_01642
OG0001716	Syas.g_01406	Syar.g_00805
OG0001717	Syas.g_02330	Syar.g_00103
OG0001726	Syas.g_00337	Syar.g_01863
OG0001729	Syas.g_02564	Syar.g_03015
OG0001730	Syas.g_00954	Syar.g_00837, Syar.g_00806
OG0001731	Syas.g_02729	Syar.g_02884
OG0001732	Syas.g_02021	Syar.g_00464
OG0001732	Syas.g_01088	Syar.g_01702
OG0001733	Syas.g_00974	Syar.g_00179
OG0001735	Syas.g_00711	Syar.g_02469
OG0001737	Syas.g_01777	Syar.g_00855
OG0001738	Syas.g_01792	Syar.g_00717
OG0001739	Syas.g_01978	Syar.g_00862
OG0001741	Syas.g_01927	Syar.g_01311, Syar.g_02155
OG0001748	Syas.g_01832	Syar.g_00941
OG0001749	Syas.g_02217	Syar.g_00264
OG0001750	Syas.g_02438	Syar.g_03097, Syar.g_01648
OG0001751	Syas.g_02550	Syar.g_03029
OG0001752	Syas.g_02570	Syar.g_03009
OG0001753	Syas.g_00864	Syar.g_00919, Syar.g_01879
OG0001754	Syas.g_02244	Syar.g_00973
OG0001755	Syas.g_01208	Syar.g_01515
OG0001756	Syas.g_01914	Syar.g_00384
OG0001756	Syas.g_01905	Syar.g_00840, Syar.g_01320
OG0001761	Syas.g_01040	Syar.g_01703, Syar.g_00182
OG0001762	Syas.g_00552	Syar.g_02493
OG0001763	Syas.g_00540	Syar.g_02506
OG0001764	Syas.g_00374	Syar.g_01870
OG0001766	Syas.g_01870	Syar.g_00902
OG0001768	Syas.g_02696	Syar.g_02918
OG0001769	Syas.g_00723	Syar.g_02437
OG0001771	Syas.g_00034	Syar.g_02677
OG0001783	Syas.g_02159	Syar.g_00611
OG0001784	Syas.g_02445	Syar.g_03090
OG0001786	Syas.g_02710	Syar.g_02903
OG0001787	Syas.g_00060	Syar.g_03272, Syar.g_01927
OG0001788	Syas.g_00064	Syar.g_02351
OG0001789	Syas.g_02855	Syar.g_02776
OG0001790	Syas.g_01195	Syar.g_01528
OG0001792	Syas.g_01083	Syar.g_01708
OG0001794	Syas.g_00201	Syar.g_03304
OG0001796	Syas.g_00227	Syar.g_01808
OG0001797	Syas.g_02249	Syar.g_00681
OG0001798	Syas.g_00108	Syar.g_02248
OG0001799	Syas.g_00726	Syar.g_02434
OG0001800	Syas.g_00955	Syar.g_02840
OG0001801	Syas.g_02801	Syar.g_02821
OG0001803	Syas.g_02741	Syar.g_02873
OG0001804	Syas.g_01510	Syar.g_01164
OG0001805	Syas.g_00304	Syar.g_00927
OG0001806	Syas.g_01737	Syar.g_00216
OG0001808	Syas.g_02210	Syar.g_00286
OG0001809	Syas.g_00685, Syas.g_00959	Syar.g_02274
OG0001811	Syas.g_02297	Syar.g_00125, Syar.g_02050
OG0001812	Syas.g_01878	Syar.g_00311
OG0001813	Syas.g_01936	Syar.g_00696
OG0001814	Syas.g_02013	Syar.g_00456
OG0001815	Syas.g_02022	Syar.g_00465
OG0001816	Syas.g_00688	Syar.g_01675
OG0001818	Syas.g_02536	Syar.g_02715
OG0001837	Syas.g_01831	Syar.g_00942
OG0001838	Syas.g_02042	Syar.g_00478
OG0001839	Syas.g_02071	Syar.g_00506
OG0001840	Syas.g_02088	Syar.g_00524
OG0001841	Syas.g_02095	Syar.g_00531
OG0001842	Syas.g_00658	Syar.g_02270
OG0001843	Syas.g_02166	Syar.g_00618
OG0001844	Syas.g_02167	Syar.g_00619
OG0001845	Syas.g_02169	Syar.g_00621
OG0001846	Syas.g_02397	Syar.g_00044
OG0001848	Syas.g_02402	Syar.g_00037
OG0001849	Syas.g_02475	Syar.g_03079
OG0001850	Syas.g_02505	Syar.g_03055
OG0001851	Syas.g_02512	Syar.g_03049
OG0001852	Syas.g_02513	Syar.g_03048
OG0001853	Syas.g_02520	Syar.g_03042
OG0001854	Syas.g_02555	Syar.g_03023
OG0001855	Syas.g_00256	Syar.g_00369
OG0001855	Syas.g_01747	Syar.g_00922
OG0001855	Syas.g_00081	Syar.g_00846
OG0001856	Syas.g_02706	Syar.g_02907
OG0001857	Syas.g_02709	Syar.g_02904
OG0001858	Syas.g_02734	Syar.g_02339
OG0001859	Syas.g_01271	Syar.g_01451
OG0001860	Syas.g_01257	Syar.g_01465
OG0001861	Syas.g_01246	Syar.g_01476
OG0001862	Syas.g_01233	Syar.g_01488
OG0001863	Syas.g_01229	Syar.g_01495
OG0001864	Syas.g_00092	Syar.g_02227
OG0001866	Syas.g_00862	Syar.g_02174
OG0001867	Syas.g_00866	Syar.g_02172
OG0001868	Syas.g_02851	Syar.g_02780
OG0001869	Syas.g_01190	Syar.g_01533
OG0001870	Syas.g_01180	Syar.g_01543
OG0001871	Syas.g_01173	Syar.g_01552
OG0001872	Syas.g_01078	Syar.g_01715
OG0001873	Syas.g_01126	Syar.g_01965
OG0001874	Syas.g_01129	Syar.g_01962
OG0001877	Syas.g_00735	Syar.g_02593
OG0001878	Syas.g_00555	Syar.g_02489
OG0001879	Syas.g_00550	Syar.g_02495
OG0001880	Syas.g_00465	Syar.g_02535
OG0001881	Syas.g_00464	Syar.g_02536
OG0001882	Syas.g_02252	Syar.g_00678
OG0001883	Syas.g_00423	Syar.g_02561
OG0001884	Syas.g_00412	Syar.g_02571
OG0001885	Syas.g_00395	Syar.g_02587
OG0001886	Syas.g_00375	Syar.g_01871
OG0001887	Syas.g_00661, Syas.g_00664	Syar.g_01971
OG0001888	Syas.g_00622	Syar.g_02614
OG0001889	Syas.g_00581	Syar.g_02654
OG0001890	Syas.g_00283	Syar.g_01831
OG0001891	Syas.g_00289	Syar.g_01839
OG0001892	Syas.g_00422	Syar.g_02837
OG0001893	Syas.g_00863, Syas.g_00107	Syar.g_02247
OG0001894	Syas.g_00747	Syar.g_02417
OG0001895	Syas.g_02798	Syar.g_02824
OG0001896	Syas.g_01502	Syar.g_01171
OG0001897	Syas.g_01531	Syar.g_01128
OG0001898	Syas.g_01549	Syar.g_01110
OG0001899	Syas.g_01601	Syar.g_01062
OG0001900	Syas.g_01722	Syar.g_00200
OG0001901	Syas.g_01723	Syar.g_00201
OG0001902	Syas.g_01759	Syar.g_00232
OG0001903	Syas.g_01768	Syar.g_00241
OG0001904	Syas.g_02214	Syar.g_00282
OG0001905	Syas.g_02198	Syar.g_00288
OG0001906	Syas.g_02385	Syar.g_00057
OG0001908	Syas.g_02314	Syar.g_00119
OG0001909	Syas.g_02289	Syar.g_01010
OG0001910	Syas.g_01836	Syar.g_00937
OG0001912	Syas.g_01895	Syar.g_00345
OG0001913	Syas.g_01898	Syar.g_00347
OG0001914	Syas.g_00098	Syar.g_02237
OG0001915	Syas.g_02019	Syar.g_00462
OG0001917	Syas.g_00216	Syar.g_01798
OG0001918	Syas.g_00759	Syar.g_00735
OG0001924	Syas.g_00040	Syar.g_02672
OG0001925	Syas.g_00041	Syar.g_02671
OG0001926	Syas.g_00042	Syar.g_02669
OG0001927	Syas.g_00043	Syar.g_02668
OG0001929	Syas.g_02102	Syar.g_00538
OG0001930	Syas.g_00657	Syar.g_02271
OG0001931	Syas.g_00656	Syar.g_02272
OG0001932	Syas.g_02164	Syar.g_00616
OG0001933	Syas.g_02418	Syar.g_03122
OG0001934	Syas.g_02430	Syar.g_03106
OG0001935	Syas.g_02515	Syar.g_03046
OG0001936	Syas.g_00945	Syar.g_02054
OG0001937	Syas.g_02721	Syar.g_02892
OG0001938	Syas.g_01255	Syar.g_01467
OG0001939	Syas.g_01526	Syar.g_00339
OG0001940	Syas.g_00826	Syar.g_02211
OG0001941	Syas.g_02844	Syar.g_02784
OG0001942	Syas.g_00175	Syar.g_01836
OG0001943	Syas.g_00388	Syar.g_01382
OG0001944	Syas.g_02794	Syar.g_02836
OG0001946	Syas.g_00928	Syar.g_02597
OG0001947	Syas.g_00172	Syar.g_01379
OG0001948	Syas.g_00542	Syar.g_02504
OG0001949	Syas.g_00502	Syar.g_02524
OG0001950	Syas.g_00499	Syar.g_02526
OG0001951	Syas.g_00463	Syar.g_02537
OG0001952	Syas.g_02251	Syar.g_00679
OG0001953	Syas.g_02250	Syar.g_00680
OG0001954	Syas.g_01433	Syar.g_02066
OG0001955	Syas.g_00480	Syar.g_00733
OG0001957	Syas.g_00102	Syar.g_02242
OG0001958	Syas.g_00709	Syar.g_02471
OG0001960	Syas.g_01313	Syar.g_01278
OG0001961	Syas.g_01338	Syar.g_01268
OG0001964	Syas.g_01653	Syar.g_00131
OG0001966	Syas.g_01710	Syar.g_00194
OG0001967	Syas.g_01712	Syar.g_00196
OG0001968	Syas.g_01713	Syar.g_00197
OG0001969	Syas.g_01818	Syar.g_00827
OG0001970	Syas.g_02383	Syar.g_00059
OG0001971	Syas.g_02291	Syar.g_01012
OG0001972	Syas.g_01853	Syar.g_00916
OG0001973	Syas.g_01864	Syar.g_00908
OG0001975	Syas.g_00097	Syar.g_02236
OG0001976	Syas.g_00099	Syar.g_02238
OG0001977	Syas.g_01942	Syar.g_00703
OG0001979	Syas.g_01412	Syar.g_00404
OG0001980	Syas.g_01045	Syar.g_01111
OG0001993	Syas.g_00038	Syar.g_02674
OG0001994	Syas.g_00039	Syar.g_02673
OG0001995	Syas.g_00916	Syar.g_02034
OG0001996	Syas.g_02067	Syar.g_00502
OG0001997	Syas.g_02440	Syar.g_03095
OG0001998	Syas.g_00371	Syar.g_01735, Syar.g_03218, Syar.g_00016
OG0001999	Syas.g_02599	Syar.g_02142, Syar.g_02981
OG0002002	Syas.g_01079	Syar.g_01714
OG0002003	Syas.g_00491	Syar.g_02127
OG0002004	Syas.g_01906	Syar.g_00361
OG0002006	Syas.g_00171	Syar.g_01380
OG0002007	Syas.g_00988	Syar.g_01994, Syar.g_01381
OG0002009	Syas.g_00631	Syar.g_02604
OG0002010	Syas.g_01293	Syar.g_01406
OG0002013	Syas.g_02488	Syar.g_03062
OG0002015	Syas.g_02219	Syar.g_00280
OG0002016	Syas.g_02222	Syar.g_00944
OG0002017	Syas.g_01946	Syar.g_00706
OG0002019	Syas.g_02163	Syar.g_00615
OG0002020	Syas.g_01987	Syar.g_00892
OG0002021	Syas.g_01989	Syar.g_00425
OG0002022	Syas.g_01990	Syar.g_00426
OG0002023	Syas.g_01991	Syar.g_00427
OG0002024	Syas.g_01985	Syar.g_00875
OG0002025	Syas.g_02130	Syar.g_02744
OG0002038	Syas.g_02793	Syar.g_02839
OG0002039	Syas.g_01141	Syar.g_03221
OG0002040	Syas.g_01047	Syar.g_02140
OG0002041	Syas.g_00538	Syar.g_02508
OG0002042	Syas.g_00495	Syar.g_02530
OG0002043	Syas.g_00404	Syar.g_02580
OG0002045	Syas.g_01341	Syar.g_01265
OG0002046	Syas.g_01346	Syar.g_01258
OG0002047	Syas.g_01514	Syar.g_01160
OG0002048	Syas.g_01567	Syar.g_01092
OG0002049	Syas.g_01648	Syar.g_01016
OG0002051	Syas.g_02317	Syar.g_00116
OG0002053	Syas.g_00291	Syar.g_01842
OG0002054	Syas.g_01986	Syar.g_00876
OG0002055	Syas.g_01983	Syar.g_00872
