Orthogroup	Syas	Syao
OG0001186	Syas.g_02113	Syao.g_02173
OG0001187	Syas.g_02111	Syao.g_02171
OG0001189	Syas.g_02089	Syao.g_02215
OG0001190	Syas.g_01881	Syao.g_02436
OG0001191	Syas.g_01900	Syao.g_02449
OG0001193	Syas.g_01952	Syao.g_02284
OG0001194	Syas.g_01953	Syao.g_02285
OG0001195	Syas.g_01954	Syao.g_02286
OG0001196	Syas.g_02010	Syao.g_02341
OG0001197	Syas.g_02012	Syao.g_02343
OG0001198	Syas.g_02031	Syao.g_02158
OG0001199	Syas.g_02516	Syao.g_02623
OG0001200	Syas.g_02514	Syao.g_02625
OG0001201	Syas.g_02419	Syao.g_02601
OG0001202	Syas.g_02270	Syao.g_02461
OG0001203	Syas.g_02557	Syao.g_00296, Syao.g_01705
OG0001204	Syas.g_01687	Syao.g_02117
OG0001205	Syas.g_02745	Syao.g_01620
OG0001207	Syas.g_01260	Syao.g_00035
OG0001208	Syas.g_01251	Syao.g_00026
OG0001209	Syas.g_00065	Syao.g_01415
OG0001210	Syas.g_00761	Syao.g_00882
OG0001211	Syas.g_00788	Syao.g_00861
OG0001212	Syas.g_00847	Syao.g_01001
OG0001213	Syas.g_00100	Syao.g_01322
OG0001214	Syas.g_00744	Syao.g_00896
OG0001215	Syas.g_02245	Syao.g_00700
OG0001218	Syas.g_01309	Syao.g_00092
OG0001219	Syas.g_00399	Syao.g_00651
OG0001220	Syas.g_02447	Syao.g_00393
OG0001221	Syas.g_02669	Syao.g_01657
OG0001222	Syas.g_00448	Syao.g_00687
OG0001223	Syas.g_00541	Syao.g_00820
OG0001224	Syas.g_01015	Syao.g_00427
OG0001226	Syas.g_02506	Syao.g_02633
OG0001227	Syas.g_00824	Syao.g_01047
OG0001228	Syas.g_02195	Syao.g_02256
OG0001229	Syas.g_00285	Syao.g_00220
OG0001230	Syas.g_02806	Syao.g_01503
OG0001231	Syas.g_02050	Syao.g_02254
OG0001232	Syas.g_02649	Syao.g_01664
OG0001233	Syas.g_02592	Syao.g_01643
OG0001234	Syas.g_01310	Syao.g_02035
OG0001235	Syas.g_01646	Syao.g_01863
OG0001236	Syas.g_02191	Syao.g_02261
OG0001237	Syas.g_02187	Syao.g_02265
OG0001238	Syas.g_01901	Syao.g_02451
OG0001239	Syas.g_02519	Syao.g_02620
OG0001240	Syas.g_02435	Syao.g_02669
OG0001242	Syas.g_02398	Syao.g_02576
OG0001243	Syas.g_02391	Syao.g_02584
OG0001244	Syas.g_02370	Syao.g_02477
OG0001245	Syas.g_00524	Syao.g_00362
OG0001249	Syas.g_01547	Syao.g_01882
OG0001250	Syas.g_00239	Syao.g_00556
OG0001251	Syas.g_00516, Syas.g_00408	Syao.g_00641
OG0001252	Syas.g_00994	Syao.g_00507
OG0001253	Syas.g_00143	Syao.g_01220
OG0001255	Syas.g_00492	Syao.g_00920
OG0001256	Syas.g_02698	Syao.g_01572
OG0001257	Syas.g_00319	Syao.g_00414
OG0001258	Syas.g_02688	Syao.g_01561
OG0001259	Syas.g_02594	Syao.g_01645
OG0001260	Syas.g_02572	Syao.g_01623
OG0001261	Syas.g_01599	Syao.g_01814
OG0001262	Syas.g_02091	Syao.g_02213
OG0001263	Syas.g_02388	Syao.g_02541
OG0001265	Syas.g_02399	Syao.g_02574
OG0001266	Syas.g_02266	Syao.g_02465
OG0001267	Syas.g_01753	Syao.g_02063
OG0001268	Syas.g_01535	Syao.g_01871
OG0001270	Syas.g_01499	Syao.g_01733
OG0001271	Syas.g_01336	Syao.g_02685
OG0001272	Syas.g_01247	Syao.g_00120
OG0001274	Syas.g_01849	Syao.g_02401
OG0001275	Syas.g_00554	Syao.g_00806
OG0001276	Syas.g_00215	Syao.g_00450
OG0001277	Syas.g_00110	Syao.g_01334
OG0001278	Syas.g_01074	Syao.g_00265
OG0001279	Syas.g_02792	Syao.g_01528
OG0001281	Syas.g_02845	Syao.g_01454
OG0001282	Syas.g_01262	Syao.g_00037
OG0001284	Syas.g_02713	Syao.g_01587
OG0001286	Syas.g_01585	Syao.g_01835
OG0001288	Syas.g_02144	Syao.g_02187
OG0001289	Syas.g_02474	Syao.g_02649
OG0001291	Syas.g_02378	Syao.g_02551
OG0001292	Syas.g_01693	Syao.g_02111
OG0001293	Syas.g_01720	Syao.g_02091
OG0001294	Syas.g_00692	Syao.g_00948
OG0001295	Syas.g_00770	Syao.g_00878
OG0001296	Syas.g_01217	Syao.g_00163
OG0001297	Syas.g_01213	Syao.g_00159
OG0001298	Syas.g_00829	Syao.g_01043
OG0001299	Syas.g_00700	Syao.g_00942
OG0001303	Syas.g_00400	Syao.g_00649
OG0001304	Syas.g_00199	Syao.g_00466
OG0001305	Syas.g_01027	Syao.g_00382
OG0001306	Syas.g_01202	Syao.g_00141
OG0001308	Syas.g_02830	Syao.g_01500
OG0001310	Syas.g_02666	Syao.g_01681
OG0001311	Syas.g_00213	Syao.g_00452
OG0001312	Syas.g_00414	Syao.g_00635
OG0001314	Syas.g_01925	Syao.g_01276
OG0001315	Syas.g_01566	Syao.g_01853
OG0001317	Syas.g_02553	Syao.g_01701
OG0001318	Syas.g_01706	Syao.g_02099
OG0001319	Syas.g_01736	Syao.g_02075
OG0001323	Syas.g_00006	Syao.g_01392
OG0001325	Syas.g_00179	Syao.g_00487
OG0001326	Syas.g_01960, Syas.g_01961	Syao.g_02293
OG0001327	Syas.g_00687	Syao.g_00953
OG0001329	Syas.g_00773	Syao.g_00876
OG0001330	Syas.g_02865	Syao.g_01444
OG0001331	Syas.g_01267	Syao.g_00042
OG0001333	Syas.g_02598	Syao.g_01649
OG0001336	Syas.g_02003	Syao.g_02336
OG0001337	Syas.g_01548	Syao.g_01893, Syao.g_01884
OG0001345	Syas.g_01132	Syao.g_00179
OG0001347	Syas.g_01950	Syao.g_02725
OG0001349	Syas.g_02643	Syao.g_01074
OG0001351	Syas.g_01280	Syao.g_00060
OG0001353	Syas.g_00228	Syao.g_00439
OG0001354	Syas.g_00526	Syao.g_00833
OG0001356	Syas.g_00972	Syao.g_00301
OG0001358	Syas.g_00122	Syao.g_01343
OG0001360	Syas.g_01130	Syao.g_00177
OG0001361	Syas.g_01135	Syao.g_00182
OG0001364	Syas.g_02212	Syao.g_01969
OG0001365	Syas.g_01886	Syao.g_02441
OG0001366	Syas.g_02655	Syao.g_01670
OG0001371	Syas.g_02499	Syao.g_02638
OG0001373	Syas.g_01959	Syao.g_02291, Syao.g_02292
OG0001374	Syas.g_01968	Syao.g_02300
OG0001376	Syas.g_00468	Syao.g_00617
OG0001377	Syas.g_00467	Syao.g_00618
OG0001378	Syas.g_01500	Syao.g_01732
OG0001379	Syas.g_02861	Syao.g_01441
OG0001380	Syas.g_00126	Syao.g_00360
OG0001383	Syas.g_00522	Syao.g_00885
OG0001385	Syas.g_01956	Syao.g_02288
OG0001386	Syas.g_01957	Syao.g_02289
OG0001387	Syas.g_01958	Syao.g_02290
OG0001388	Syas.g_01962	Syao.g_02294
OG0001389	Syas.g_01963	Syao.g_02295
OG0001390	Syas.g_01964	Syao.g_02296
OG0001391	Syas.g_01965	Syao.g_02297
OG0001392	Syas.g_01966	Syao.g_02298
OG0001393	Syas.g_01967	Syao.g_02299
OG0001394	Syas.g_00627	Syao.g_00983
OG0001395	Syas.g_00195	Syao.g_00470
OG0001396	Syas.g_01949	Syao.g_02726
OG0001398	Syas.g_02481	Syao.g_02641
OG0001401	Syas.g_00233	Syao.g_00434
OG0001402	Syas.g_00112	Syao.g_01338
OG0001403	Syas.g_02069	Syao.g_02235
OG0001406	Syas.g_00469	Syao.g_00616
OG0001408	Syas.g_00142	Syao.g_01384
OG0001411	Syas.g_01156	Syao.g_02007
OG0001412	Syas.g_01951	Syao.g_02122
OG0001416	Syas.g_01061	Syao.g_01223
OG0001417	Syas.g_00507	Syao.g_00657
OG0001418	Syas.g_01177	Syao.g_00212
OG0001420	Syas.g_00017	Syao.g_01403
OG0001423	Syas.g_02532	Syao.g_00722
OG0001429	Syas.g_00401	Syao.g_00648
OG0001432	Syas.g_01484	Syao.g_01219
OG0001433	Syas.g_01398	Syao.g_00300
OG0001435	Syas.g_00678	Syao.g_00961
OG0001438	Syas.g_01767	Syao.g_02049
OG0001439	Syas.g_01809	Syao.g_02026
OG0001441	Syas.g_00008	Syao.g_01394
OG0001443	Syas.g_01910	Syao.g_02369
OG0001444	Syas.g_02442	Syao.g_02664
OG0001447	Syas.g_02390	Syao.g_02585
OG0001449	Syas.g_02567	Syao.g_01691
OG0001452	Syas.g_01700	Syao.g_02104
OG0001453	Syas.g_00547	Syao.g_00814
OG0001454	Syas.g_01483	Syao.g_01295
OG0001456	Syas.g_01969	Syao.g_00708
OG0001457	Syas.g_01970	Syao.g_00709
OG0001458	Syas.g_01971	Syao.g_00710
OG0001459	Syas.g_02778	Syao.g_00583
OG0001460	Syas.g_01399	Syao.g_00299
OG0001461	Syas.g_00566	Syao.g_00788
OG0001470	Syas.g_02115	Syao.g_02175
OG0001471	Syas.g_01819	Syao.g_02031
OG0001473	Syas.g_00323	Syao.g_00621
OG0001474	Syas.g_01534	Syao.g_01870
OG0001475	Syas.g_02120	Syao.g_02177
OG0001476	Syas.g_00155	Syao.g_00324
OG0001477	Syas.g_00934	Syao.g_00408
OG0001479	Syas.g_01537	Syao.g_01873
OG0001486	Syas.g_01186	Syao.g_00125
OG0001488	Syas.g_01142	Syao.g_00190
OG0001489	Syas.g_01574	Syao.g_01823
OG0001492	Syas.g_01077	Syao.g_00268
OG0001493	Syas.g_01069	Syao.g_00260
OG0001495	Syas.g_01641	Syao.g_01803
OG0001496	Syas.g_00936	Syao.g_00410
OG0001497	Syas.g_00935	Syao.g_00409
OG0001498	Syas.g_01511	Syao.g_01717
OG0001502	Syas.g_00290	Syao.g_00526
OG0001505	Syas.g_02135	Syao.g_01138
OG0001507	Syas.g_01183	Syao.g_00874
OG0001508	Syas.g_02114	Syao.g_02174
OG0001510	Syas.g_02151	Syao.g_01944
OG0001511	Syas.g_02413	Syao.g_02593
OG0001512	Syas.g_02559	Syao.g_01707
OG0001514	Syas.g_00937	Syao.g_00411
OG0001515	Syas.g_00734	Syao.g_00626
OG0001516	Syas.g_00703	Syao.g_00939
OG0001517	Syas.g_01540	Syao.g_01876
OG0001518	Syas.g_01903	Syao.g_02365
OG0001519	Syas.g_01912	Syao.g_02371
OG0001520	Syas.g_00828	Syao.g_01044
OG0001522	Syas.g_00369	Syao.g_00568
OG0001527	Syas.g_00803	Syao.g_00846
OG0001528	Syas.g_02116	Syao.g_02176
OG0001529	Syas.g_02082	Syao.g_02222
OG0001530	Syas.g_02415	Syao.g_02591
OG0001532	Syas.g_01113	Syao.g_00226
OG0001533	Syas.g_00476	Syao.g_01731
OG0001534	Syas.g_00198	Syao.g_00467
OG0001535	Syas.g_00218	Syao.g_00448
OG0001536	Syas.g_00456	Syao.g_00679
OG0001537	Syas.g_00651	Syao.g_00977
OG0001538	Syas.g_00591	Syao.g_00761
OG0001539	Syas.g_00683	Syao.g_00956
OG0001540	Syas.g_02386	Syao.g_02543
OG0001541	Syas.g_02316	Syao.g_02518
OG0001542	Syas.g_02294	Syao.g_02527
OG0001543	Syas.g_02230	Syao.g_02382
OG0001544	Syas.g_01911	Syao.g_02370
OG0001545	Syas.g_01982	Syao.g_02312
OG0001546	Syas.g_00011	Syao.g_01397
OG0001547	Syas.g_00300	Syao.g_00570
OG0001554	Syas.g_00153	Syao.g_00323
OG0001557	Syas.g_00626	Syao.g_00984
OG0001558	Syas.g_02053	Syao.g_02251
OG0001559	Syas.g_02416	Syao.g_02590
OG0001560	Syas.g_02429	Syao.g_02595
OG0001561	Syas.g_00211	Syao.g_00454
OG0001562	Syas.g_00560	Syao.g_00795
OG0001563	Syas.g_01590	Syao.g_01841
OG0001564	Syas.g_01034	Syao.g_00883
OG0001567	Syas.g_00294	Syao.g_00571
OG0001568	Syas.g_00368	Syao.g_00569
OG0001570	Syas.g_00309	Syao.g_00286
OG0001573	Syas.g_02025	Syao.g_00024
OG0001574	Syas.g_00801	Syao.g_00848
OG0001575	Syas.g_00806	Syao.g_00843
OG0001576	Syas.g_02834	Syao.g_01474
OG0001577	Syas.g_01189	Syao.g_00128
OG0001578	Syas.g_01979	Syao.g_02304
OG0001580	Syas.g_01875	Syao.g_02425
OG0001584	Syas.g_00607	Syao.g_00746
OG0001587	Syas.g_02569	Syao.g_01693
OG0001589	Syas.g_02589	Syao.g_01639, Syao.g_01640
OG0001590	Syas.g_00752	Syao.g_00889
OG0001591	Syas.g_00690	Syao.g_00950
OG0001592	Syas.g_01877	Syao.g_02426
OG0001594	Syas.g_00074, Syas.g_00260	Syao.g_01359
OG0001614	Syas.g_02165	Syao.g_02144
OG0001616	Syas.g_01127	Syao.g_00174
OG0001617	Syas.g_00076	Syao.g_01201
OG0001618	Syas.g_00185	Syao.g_00481
OG0001619	Syas.g_00445	Syao.g_00690
OG0001620	Syas.g_01528	Syao.g_01864
OG0001621	Syas.g_01702	Syao.g_02103
OG0001622	Syas.g_02002	Syao.g_02334
OG0001623	Syas.g_00977	Syao.g_00405
OG0001624	Syas.g_01926	Syao.g_01257
OG0001625	Syas.g_01708	Syao.g_02097
OG0001627	Syas.g_01474	Syao.g_01698
OG0001634	Syas.g_00697	Syao.g_00945
OG0001635	Syas.g_02140	Syao.g_02183
OG0001636	Syas.g_02075	Syao.g_02229
OG0001637	Syas.g_02242, Syas.g_02547	Syao.g_01361
OG0001638	Syas.g_02670	Syao.g_01684
OG0001640	Syas.g_00989	Syao.g_00502
OG0001641	Syas.g_00545	Syao.g_00816
OG0001643	Syas.g_00741	Syao.g_00899
OG0001644	Syas.g_00921, Syas.g_00767	Syao.g_00474
OG0001645	Syas.g_01410	Syao.g_01270
OG0001647	Syas.g_01738	Syao.g_02073
OG0001652	Syas.g_02051	Syao.g_02253
OG0001653	Syas.g_02436	Syao.g_02697, Syao.g_01290, Syao.g_02667
OG0001654	Syas.g_01475	Syao.g_01697
OG0001655	Syas.g_01854	Syao.g_02660
OG0001657	Syas.g_02355	Syao.g_02491
OG0001659	Syas.g_01118	Syao.g_00020
OG0001660	Syas.g_02409, Syas.g_02868	Syao.g_02724
OG0001671	Syas.g_01830	Syao.g_02387
OG0001672	Syas.g_02508	Syao.g_02631
OG0001673	Syas.g_02551	Syao.g_02713
OG0001675	Syas.g_00558	Syao.g_00802, Syao.g_01175
OG0001677	Syas.g_01563	Syao.g_01850
OG0001678	Syas.g_01666	Syao.g_01938
OG0001679	Syas.g_02407	Syao.g_02566, Syao.g_02565
OG0001680	Syas.g_02664	Syao.g_01679
OG0001682	Syas.g_00183	Syao.g_00483
OG0001692	Syas.g_02810	Syao.g_01508
OG0001693	Syas.g_01022	Syao.g_00389
OG0001694	Syas.g_01755	Syao.g_02061
OG0001695	Syas.g_01980	Syao.g_02308
OG0001700	Syas.g_01390, Syas.g_01391	Syao.g_00307
OG0001702	Syas.g_02468	Syao.g_02655
OG0001703	Syas.g_01259	Syao.g_00034
OG0001714	Syas.g_02632	Syao.g_01099
OG0001715	Syas.g_01409	Syao.g_00278
OG0001717	Syas.g_02330	Syao.g_02505
OG0001729	Syas.g_02564	Syao.g_01711
OG0001730	Syas.g_00954	Syao.g_01008
OG0001731	Syas.g_02729	Syao.g_01603
OG0001732	Syas.g_02021	Syao.g_02197
OG0001732	Syas.g_01088	Syao.g_00232
OG0001733	Syas.g_00974	Syao.g_00310
OG0001735	Syas.g_00711	Syao.g_00929
OG0001737	Syas.g_01777	Syao.g_02042
OG0001738	Syas.g_01792	Syao.g_02011
OG0001739	Syas.g_01978	Syao.g_02306
OG0001741	Syas.g_01927	Syao.g_01258
OG0001748	Syas.g_01832	Syao.g_02389
OG0001750	Syas.g_02438	Syao.g_01324
OG0001751	Syas.g_02550	Syao.g_02714
OG0001752	Syas.g_02570	Syao.g_01694
OG0001753	Syas.g_00864	Syao.g_02301
OG0001753	Syas.g_00364	Syao.g_01364
OG0001754	Syas.g_02545, Syas.g_02244	Syao.g_01363
OG0001755	Syas.g_01208	Syao.g_00153
OG0001761	Syas.g_01040	Syao.g_00400
OG0001762	Syas.g_00552	Syao.g_00809
OG0001763	Syas.g_00540	Syao.g_00821
OG0001764	Syas.g_00374	Syao.g_00565
OG0001765	Syas.g_00314	Syao.g_02679
OG0001766	Syas.g_01870	Syao.g_02036
OG0001769	Syas.g_00723	Syao.g_00916
OG0001771	Syas.g_00034	Syao.g_01406
OG0001783	Syas.g_02159	Syao.g_01952
OG0001784	Syas.g_02445	Syao.g_02662
OG0001786	Syas.g_02710	Syao.g_01584
OG0001787	Syas.g_00060	Syao.g_01411
OG0001788	Syas.g_00064	Syao.g_01414
OG0001789	Syas.g_02855	Syao.g_01434
OG0001790	Syas.g_01195	Syao.g_00134
OG0001792	Syas.g_01083	Syao.g_00275
OG0001794	Syas.g_00201	Syao.g_00464
OG0001796	Syas.g_00227	Syao.g_00440
OG0001797	Syas.g_02249	Syao.g_00698
OG0001798	Syas.g_00108	Syao.g_01332
OG0001799	Syas.g_00726	Syao.g_00913
OG0001800	Syas.g_00955	Syao.g_01529
OG0001801	Syas.g_02801	Syao.g_01535
OG0001803	Syas.g_02741	Syao.g_01615
OG0001804	Syas.g_01510	Syao.g_01718
OG0001805	Syas.g_00304	Syao.g_01352
OG0001806	Syas.g_01737	Syao.g_02074
OG0001808	Syas.g_02210	Syao.g_01964
OG0001809	Syas.g_00959	Syao.g_02614
OG0001811	Syas.g_02297	Syao.g_02525
OG0001812	Syas.g_01878	Syao.g_02427
OG0001813	Syas.g_01936	Syao.g_02360
OG0001814	Syas.g_02013	Syao.g_02344
OG0001815	Syas.g_02022	Syao.g_00732
OG0001816	Syas.g_00688	Syao.g_00952
OG0001837	Syas.g_01831	Syao.g_02388
OG0001838	Syas.g_02042	Syao.g_02153
OG0001839	Syas.g_02071	Syao.g_02233
OG0001840	Syas.g_02088	Syao.g_02216
OG0001841	Syas.g_02095	Syao.g_02209
OG0001843	Syas.g_02166	Syao.g_02143
OG0001844	Syas.g_02167	Syao.g_02142
OG0001845	Syas.g_02169	Syao.g_02140
OG0001846	Syas.g_02397	Syao.g_02577
OG0001848	Syas.g_02402	Syao.g_02571
OG0001849	Syas.g_02475	Syao.g_02648
OG0001850	Syas.g_02505	Syao.g_02634
OG0001851	Syas.g_02512	Syao.g_02627
OG0001852	Syas.g_02513	Syao.g_02626
OG0001853	Syas.g_02520	Syao.g_02619
OG0001854	Syas.g_02555	Syao.g_01703
OG0001856	Syas.g_02706	Syao.g_01580
OG0001857	Syas.g_02709	Syao.g_01583
OG0001858	Syas.g_02734	Syao.g_01608
OG0001859	Syas.g_01271	Syao.g_00046
OG0001860	Syas.g_01257	Syao.g_00032
OG0001861	Syas.g_01246	Syao.g_00119
OG0001862	Syas.g_01233	Syao.g_00107
OG0001863	Syas.g_01229	Syao.g_00101
OG0001864	Syas.g_00092	Syao.g_01420
OG0001866	Syas.g_00862	Syao.g_01058
OG0001867	Syas.g_00866	Syao.g_01056
OG0001868	Syas.g_02851	Syao.g_01468
OG0001869	Syas.g_01190	Syao.g_00129
OG0001870	Syas.g_01180	Syao.g_00215
OG0001871	Syas.g_01173	Syao.g_00207
OG0001872	Syas.g_01078	Syao.g_00269
OG0001873	Syas.g_01126	Syao.g_00173
OG0001874	Syas.g_01129	Syao.g_00176
OG0001877	Syas.g_00735	Syao.g_00627
OG0001878	Syas.g_00555	Syao.g_00805
OG0001879	Syas.g_00550	Syao.g_00811
OG0001880	Syas.g_00465	Syao.g_00671
OG0001881	Syas.g_00464	Syao.g_00672
OG0001882	Syas.g_02252	Syao.g_00695
OG0001883	Syas.g_00423	Syao.g_00713
OG0001884	Syas.g_00412	Syao.g_00637
OG0001885	Syas.g_00395	Syao.g_00586
OG0001886	Syas.g_00375	Syao.g_00564
OG0001887	Syas.g_00661, Syas.g_00664	Syao.g_00200
OG0001888	Syas.g_00622	Syao.g_00989
OG0001889	Syas.g_00581	Syao.g_00772
OG0001890	Syas.g_00283	Syao.g_00533
OG0001891	Syas.g_00289	Syao.g_00528
OG0001892	Syas.g_00422	Syao.g_00610
OG0001893	Syas.g_00863, Syas.g_00107	Syao.g_01331
OG0001894	Syas.g_00747	Syao.g_00893
OG0001895	Syas.g_02798	Syao.g_01532
OG0001896	Syas.g_01502	Syao.g_01729
OG0001897	Syas.g_01531	Syao.g_01867
OG0001898	Syas.g_01549	Syao.g_01883
OG0001899	Syas.g_01601	Syao.g_01816
OG0001900	Syas.g_01722	Syao.g_02090
OG0001901	Syas.g_01723	Syao.g_02089
OG0001902	Syas.g_01759	Syao.g_02057
OG0001903	Syas.g_01768	Syao.g_02048
OG0001904	Syas.g_02214	Syao.g_01971
OG0001905	Syas.g_02198	Syao.g_01961
OG0001906	Syas.g_02385	Syao.g_02544
OG0001908	Syas.g_02314	Syao.g_02521
OG0001909	Syas.g_02289	Syao.g_02531
OG0001910	Syas.g_01836	Syao.g_02393
OG0001912	Syas.g_01895	Syao.g_02446
OG0001913	Syas.g_01898	Syao.g_02448
OG0001914	Syas.g_00098	Syao.g_01430
OG0001915	Syas.g_02019	Syao.g_02195
OG0001917	Syas.g_00216	Syao.g_00449
OG0001918	Syas.g_00759	Syao.g_01904
OG0001924	Syas.g_00040	Syao.g_01347
OG0001925	Syas.g_00041	Syao.g_01348
OG0001926	Syas.g_00042	Syao.g_01349
OG0001927	Syas.g_00043	Syao.g_01350
OG0001929	Syas.g_02102	Syao.g_02202
OG0001932	Syas.g_02164	Syao.g_02145
OG0001933	Syas.g_02418	Syao.g_02587
OG0001934	Syas.g_02430	Syao.g_02674
OG0001935	Syas.g_02515	Syao.g_02624
OG0001936	Syas.g_00945	Syao.g_01296
OG0001937	Syas.g_02721	Syao.g_01595
OG0001938	Syas.g_01255	Syao.g_00030
OG0001939	Syas.g_01526	Syao.g_01025
OG0001940	Syas.g_00826	Syao.g_01046
OG0001941	Syas.g_02844	Syao.g_01453
OG0001942	Syas.g_00175	Syao.g_00531
OG0001943	Syas.g_00388	Syao.g_00219
OG0001944	Syas.g_02794	Syao.g_00203
OG0001946	Syas.g_00928	Syao.g_00622
OG0001947	Syas.g_00172	Syao.g_02380
OG0001948	Syas.g_00542	Syao.g_00819
OG0001949	Syas.g_00502	Syao.g_00662
OG0001950	Syas.g_00499	Syao.g_00664
OG0001951	Syas.g_00463	Syao.g_00673
OG0001952	Syas.g_02251	Syao.g_00696
OG0001953	Syas.g_02250	Syao.g_00697
OG0001954	Syas.g_01433	Syao.g_00921
OG0001955	Syas.g_00480	Syao.g_00609
OG0001956	Syas.g_00971	Syao.g_01376
OG0001957	Syas.g_00102	Syao.g_01326
OG0001958	Syas.g_00709	Syao.g_00931
OG0001960	Syas.g_01313	Syao.g_00094
OG0001961	Syas.g_01338	Syao.g_02687
OG0001964	Syas.g_01653	Syao.g_01926
OG0001966	Syas.g_01710	Syao.g_02095
OG0001967	Syas.g_01712	Syao.g_02093
OG0001968	Syas.g_01713	Syao.g_02092
OG0001969	Syas.g_01818	Syao.g_02029
OG0001970	Syas.g_02383	Syao.g_02546
OG0001971	Syas.g_02291	Syao.g_02529
OG0001972	Syas.g_01853	Syao.g_02405
OG0001975	Syas.g_00097	Syao.g_01429
OG0001976	Syas.g_00099	Syao.g_01319
OG0001980	Syas.g_01045	Syao.g_01887
OG0001981	Syas.g_00286	Syao.g_00334
OG0001990	Syas.g_01973	Syao.g_02311
OG0001993	Syas.g_00038	Syao.g_01345
OG0001994	Syas.g_00039	Syao.g_01346
OG0001996	Syas.g_02067	Syao.g_02237
OG0001998	Syas.g_00371	Syao.g_01370
OG0001999	Syas.g_02599	Syao.g_01650
OG0002000	Syas.g_00004	Syao.g_01390
OG0002002	Syas.g_01079	Syao.g_00270
OG0002003	Syas.g_00491	Syao.g_01337
OG0002009	Syas.g_00631	Syao.g_00980
OG0002010	Syas.g_01293	Syao.g_00074
OG0002013	Syas.g_02488	Syao.g_02640
OG0002015	Syas.g_02219	Syao.g_01091
OG0002016	Syas.g_02222	Syao.g_02386
OG0002017	Syas.g_01946	Syao.g_02281
OG0002018	Syas.g_01974	Syao.g_02309
OG0002019	Syas.g_02163	Syao.g_02146
OG0002020	Syas.g_01987	Syao.g_02320
OG0002021	Syas.g_01989	Syao.g_02322
OG0002022	Syas.g_01990	Syao.g_02323
OG0002023	Syas.g_01991	Syao.g_02324
OG0002024	Syas.g_01985	Syao.g_02317
OG0002038	Syas.g_02793	Syao.g_00204
OG0002039	Syas.g_01141	Syao.g_00189
OG0002040	Syas.g_01047	Syao.g_00187
OG0002042	Syas.g_00495	Syao.g_00668
OG0002043	Syas.g_00404	Syao.g_00645
OG0002046	Syas.g_01346	Syao.g_02693
OG0002047	Syas.g_01514	Syao.g_01714
OG0002048	Syas.g_01567	Syao.g_01855
OG0002049	Syas.g_01648	Syao.g_01932
OG0002051	Syas.g_02317	Syao.g_02517
OG0002054	Syas.g_01986	Syao.g_02318
OG0002055	Syas.g_01983	Syao.g_02315
OG0002056	Syas.g_01769	Syao.g_02046
OG0002107	Syas.g_00272	Syao.g_00544
OG0002113	Syas.g_02072	Syao.g_02232
OG0002114	Syas.g_00085	Syao.g_01360
OG0002116	Syas.g_02716	Syao.g_01590
OG0002117	Syas.g_02864	Syao.g_00196
OG0002120	Syas.g_00127	Syao.g_00601
OG0002123	Syas.g_00177	Syao.g_00490
OG0002129	Syas.g_02752	Syao.g_01516
OG0002130	Syas.g_02856	Syao.g_01435
OG0002131	Syas.g_01988	Syao.g_02321
OG0002133	Syas.g_01984	Syao.g_02316
OG0002134	Syas.g_02175	Syao.g_02134
OG0002135	Syas.g_02651	Syao.g_01666
OG0002136	Syas.g_02652	Syao.g_01667
OG0002138	Syas.g_00386	Syao.g_00195
OG0002139	Syas.g_01065	Syao.g_00289
OG0002142	Syas.g_02802	Syao.g_01536
OG0002143	Syas.g_02248	Syao.g_00701
OG0002144	Syas.g_00956	Syao.g_01325
OG0002159	Syas.g_02441	Syao.g_02665
OG0002160	Syas.g_02576	Syao.g_01628
OG0002166	Syas.g_00144	Syao.g_00922
OG0002166	Syas.g_01056	Syao.g_00199
OG0002169	Syas.g_01515	Syao.g_01713
OG0002172	Syas.g_01833	Syao.g_02390
OG0002173	Syas.g_02232	Syao.g_02475
OG0002174	Syas.g_01947	Syao.g_02282
OG0002178	Syas.g_01981	Syao.g_02313
OG0002179	Syas.g_02196	Syao.g_01956
OG0002180	Syas.g_01760	Syao.g_02056
OG0002181	Syas.g_01726	Syao.g_02086
OG0002182	Syas.g_02712	Syao.g_01586
OG0002183	Syas.g_02472	Syao.g_02651
OG0002184	Syas.g_02476	Syao.g_02647
OG0002185	Syas.g_02504	Syao.g_02635
OG0002186	Syas.g_02653	Syao.g_01668
OG0002187	Syas.g_02654	Syao.g_01669
OG0002188	Syas.g_02689	Syao.g_01562
OG0002189	Syas.g_02690	Syao.g_01563
OG0002190	Syas.g_02730	Syao.g_01604
OG0002192	Syas.g_01140	Syao.g_00188
OG0002194	Syas.g_01068	Syao.g_00259
OG0002195	Syas.g_00669	Syao.g_00970
OG0002196	Syas.g_00611	Syao.g_00742
OG0002197	Syas.g_00544	Syao.g_00817
OG0002198	Syas.g_00722	Syao.g_00917
OG0002199	Syas.g_00728	Syao.g_00912
OG0002200	Syas.g_02819	Syao.g_01487
OG0002201	Syas.g_00860	Syao.g_01060
OG0002202	Syas.g_00859	Syao.g_01061
OG0002203	Syas.g_00858	Syao.g_01062
OG0002204	Syas.g_00843	Syao.g_01028
OG0002205	Syas.g_00820	Syao.g_01049
OG0002206	Syas.g_00809, Syas.g_02759	Syao.g_00840
OG0002207	Syas.g_00799	Syao.g_00850
OG0002208	Syas.g_01258	Syao.g_00033
