Orthogroup	Syas	Prbk
OG0001149	Syas.g_01264	Prbk.g_02050
OG0001150	Syas.g_01265	Prbk.g_02049
OG0001151	Syas.g_01366	Prbk.g_02037
OG0001152	Syas.g_01367	Prbk.g_02036
OG0001153	Syas.g_01301	Prbk.g_01217
OG0001154	Syas.g_01302	Prbk.g_01216
OG0001155	Syas.g_01478	Prbk.g_02004
OG0001156	Syas.g_01489	Prbk.g_02001
OG0001157	Syas.g_01490	Prbk.g_02596
OG0001158	Syas.g_01491	Prbk.g_02000
OG0001159	Syas.g_01492	Prbk.g_01999
OG0001160	Syas.g_02705	Prbk.g_00934
OG0001161	Syas.g_02030	Prbk.g_02593
OG0001162	Syas.g_02473	Prbk.g_01788
OG0001163	Syas.g_02697	Prbk.g_00920
OG0001164	Syas.g_02691	Prbk.g_00915
OG0001165	Syas.g_02686	Prbk.g_00912
OG0001166	Syas.g_02658	Prbk.g_01438
OG0001167	Syas.g_01046	Prbk.g_01417
OG0001168	Syas.g_02597	Prbk.g_01415
OG0001169	Syas.g_02595	Prbk.g_01413
OG0001170	Syas.g_02593	Prbk.g_01411
OG0001171	Syas.g_02580	Prbk.g_01401
OG0001172	Syas.g_01665	Prbk.g_01908
OG0001173	Syas.g_01664	Prbk.g_01909
OG0001174	Syas.g_01656	Prbk.g_01917
OG0001175	Syas.g_01655	Prbk.g_01918
OG0001176	Syas.g_01638	Prbk.g_00991
OG0001177	Syas.g_01640	Prbk.g_00993
OG0001178	Syas.g_02676	Prbk.g_00901
OG0001179	Syas.g_01608	Prbk.g_00962
OG0001180	Syas.g_01583	Prbk.g_00804
OG0001181	Syas.g_01579	Prbk.g_00808
OG0001182	Syas.g_01571	Prbk.g_00817
OG0001183	Syas.g_01564	Prbk.g_00845
OG0001184	Syas.g_02188	Prbk.g_00521
OG0001185	Syas.g_02162	Prbk.g_00231
OG0001186	Syas.g_02113	Prbk.g_01568
OG0001187	Syas.g_02111	Prbk.g_01572
OG0001189	Syas.g_02089	Prbk.g_01598
OG0001190	Syas.g_01881	Prbk.g_02160
OG0001191	Syas.g_01900	Prbk.g_02173
OG0001193	Syas.g_01952	Prbk.g_02218
OG0001194	Syas.g_01953	Prbk.g_02224
OG0001195	Syas.g_01954	Prbk.g_02225
OG0001196	Syas.g_02010	Prbk.g_02261
OG0001197	Syas.g_02012	Prbk.g_02263
OG0001198	Syas.g_02031	Prbk.g_02275
OG0001199	Syas.g_02516	Prbk.g_01314
OG0001200	Syas.g_02514	Prbk.g_01312
OG0001201	Syas.g_02419	Prbk.g_00010
OG0001202	Syas.g_02270	Prbk.g_01254
OG0001203	Syas.g_02557	Prbk.g_01519
OG0001204	Syas.g_01687	Prbk.g_01013
OG0001205	Syas.g_02745	Prbk.g_00318
OG0001207	Syas.g_01260	Prbk.g_02053
OG0001208	Syas.g_01251	Prbk.g_02063
OG0001209	Syas.g_00065	Prbk.g_01083
OG0001210	Syas.g_00761	Prbk.g_01095
OG0001211	Syas.g_00788	Prbk.g_01892
OG0001212	Syas.g_00847	Prbk.g_01140
OG0001213	Syas.g_00100	Prbk.g_02623
OG0001214	Syas.g_00744	Prbk.g_02633
OG0001215	Syas.g_02245	Prbk.g_01816
OG0001217	Syas.g_01397, Syas.g_02493	Prbk.g_01872
OG0001218	Syas.g_01309	Prbk.g_01205
OG0001219	Syas.g_00399	Prbk.g_02367
OG0001220	Syas.g_02447	Prbk.g_02559
OG0001221	Syas.g_02669	Prbk.g_02420
OG0001222	Syas.g_00448	Prbk.g_02189
OG0001223	Syas.g_00541	Prbk.g_02299
OG0001224	Syas.g_01015	Prbk.g_00060
OG0001225	Syas.g_01017	Prbk.g_00058
OG0001226	Syas.g_02506	Prbk.g_01682
OG0001227	Syas.g_00824	Prbk.g_02022
OG0001228	Syas.g_02195	Prbk.g_00183
OG0001229	Syas.g_00285	Prbk.g_00923
OG0001230	Syas.g_02806	Prbk.g_00249
OG0001231	Syas.g_02050	Prbk.g_01637
OG0001232	Syas.g_02649	Prbk.g_01433
OG0001233	Syas.g_02592	Prbk.g_01410
OG0001234	Syas.g_01310	Prbk.g_01921
OG0001235	Syas.g_01646	Prbk.g_00996
OG0001236	Syas.g_02191	Prbk.g_00517
OG0001237	Syas.g_02187	Prbk.g_00524
OG0001238	Syas.g_01901	Prbk.g_02174
OG0001239	Syas.g_02519	Prbk.g_01317
OG0001240	Syas.g_02435	Prbk.g_00027
OG0001241	Syas.g_02427	Prbk.g_00017
OG0001242	Syas.g_02398	Prbk.g_00200
OG0001243	Syas.g_02391	Prbk.g_00541
OG0001245	Syas.g_00524	Prbk.g_01693
OG0001246	Syas.g_01224, Syas.g_01829	Prbk.g_01044
OG0001249	Syas.g_01547	Prbk.g_00865
OG0001250	Syas.g_00239	Prbk.g_02538
OG0001252	Syas.g_00994	Prbk.g_00065
OG0001253	Syas.g_00143	Prbk.g_01700
OG0001255	Syas.g_00492	Prbk.g_01776
OG0001258	Syas.g_02688	Prbk.g_00914
OG0001259	Syas.g_02594	Prbk.g_01412
OG0001260	Syas.g_02572	Prbk.g_01382
OG0001261	Syas.g_01599	Prbk.g_00953
OG0001262	Syas.g_02091	Prbk.g_01595
OG0001263	Syas.g_02388	Prbk.g_00543
OG0001265	Syas.g_02399	Prbk.g_00198
OG0001266	Syas.g_02266	Prbk.g_01250
OG0001267	Syas.g_01753	Prbk.g_00417
OG0001268	Syas.g_01535	Prbk.g_00877
OG0001269	Syas.g_00510	Prbk.g_02556
OG0001270	Syas.g_01499	Prbk.g_00330
OG0001271	Syas.g_01336	Prbk.g_02110
OG0001272	Syas.g_01247	Prbk.g_02067
OG0001273	Syas.g_00751	Prbk.g_02626
OG0001274	Syas.g_01849	Prbk.g_00651
OG0001275	Syas.g_00554	Prbk.g_00570
OG0001276	Syas.g_00215	Prbk.g_00587
OG0001277	Syas.g_00110	Prbk.g_02247
OG0001278	Syas.g_01074	Prbk.g_00176
OG0001279	Syas.g_02792	Prbk.g_01933
OG0001280	Syas.g_01095	Prbk.g_01186
OG0001281	Syas.g_02845	Prbk.g_01177
OG0001286	Syas.g_01585	Prbk.g_00802
OG0001288	Syas.g_02144	Prbk.g_01534
OG0001290	Syas.g_02428	Prbk.g_00018
OG0001291	Syas.g_02378	Prbk.g_00553
OG0001292	Syas.g_01693	Prbk.g_01007
OG0001293	Syas.g_01720	Prbk.g_00381
OG0001294	Syas.g_00692	Prbk.g_00707
OG0001295	Syas.g_00770	Prbk.g_01098
OG0001297	Syas.g_01213	Prbk.g_01053
OG0001298	Syas.g_00829	Prbk.g_01114
OG0001303	Syas.g_00400	Prbk.g_02365
OG0001307	Syas.g_01923	Prbk.g_01198
OG0001308	Syas.g_02830	Prbk.g_00277
OG0001309	Syas.g_00003	Prbk.g_01059
OG0001310	Syas.g_02666	Prbk.g_01444
OG0001311	Syas.g_00213	Prbk.g_00589
OG0001312	Syas.g_00414	Prbk.g_02354
OG0001319	Syas.g_01736	Prbk.g_00407
OG0001323	Syas.g_00006	Prbk.g_01062
OG0001326	Syas.g_01960, Syas.g_01961	Prbk.g_02231
OG0001329	Syas.g_00773	Prbk.g_01661
OG0001330	Syas.g_02865	Prbk.g_01193
OG0001331	Syas.g_01267	Prbk.g_02047
OG0001333	Syas.g_02598	Prbk.g_01416
OG0001336	Syas.g_02003	Prbk.g_02257
OG0001337	Syas.g_01548	Prbk.g_00859
OG0001339	Syas.g_02425	Prbk.g_00015
OG0001347	Syas.g_01950	Prbk.g_01542
OG0001348	Syas.g_00119	Prbk.g_00671
OG0001351	Syas.g_01280	Prbk.g_00300
OG0001353	Syas.g_00228	Prbk.g_02529
OG0001354	Syas.g_00526	Prbk.g_02308
OG0001355	Syas.g_01057	Prbk.g_02424
OG0001356	Syas.g_01715	Prbk.g_02191
OG0001358	Syas.g_00122	Prbk.g_02607
OG0001360	Syas.g_01130	Prbk.g_00123
OG0001361	Syas.g_01135	Prbk.g_00102
OG0001365	Syas.g_01886	Prbk.g_02165
OG0001366	Syas.g_02655	Prbk.g_02118, Prbk.g_02671, Prbk.g_01435
OG0001371	Syas.g_02499	Prbk.g_01361
OG0001373	Syas.g_01959	Prbk.g_02230
OG0001374	Syas.g_01968	Prbk.g_02238
OG0001376	Syas.g_00468	Prbk.g_02183
OG0001377	Syas.g_00467	Prbk.g_02182
OG0001378	Syas.g_01500	Prbk.g_00337
OG0001379	Syas.g_02861	Prbk.g_01191
OG0001380	Syas.g_00126	Prbk.g_02564
OG0001383	Syas.g_00522	Prbk.g_01513
OG0001385	Syas.g_01956	Prbk.g_02227
OG0001386	Syas.g_01957	Prbk.g_02228
OG0001387	Syas.g_01958	Prbk.g_02229
OG0001388	Syas.g_01962	Prbk.g_02232
OG0001389	Syas.g_01963	Prbk.g_02233
OG0001390	Syas.g_01964	Prbk.g_02234
OG0001391	Syas.g_01965	Prbk.g_02235
OG0001392	Syas.g_01966	Prbk.g_02236
OG0001393	Syas.g_01967	Prbk.g_02237
OG0001394	Syas.g_00627	Prbk.g_02437
OG0001395	Syas.g_00195	Prbk.g_00600
OG0001396	Syas.g_01949	Prbk.g_01543
OG0001398	Syas.g_02481	Prbk.g_01694
OG0001401	Syas.g_00233	Prbk.g_02533
OG0001402	Syas.g_00112	Prbk.g_02612
OG0001403	Syas.g_02069	Prbk.g_01618
OG0001406	Syas.g_00469	Prbk.g_02184
OG0001409	Syas.g_00154	Prbk.g_00153
OG0001412	Syas.g_01951	Prbk.g_00941, Prbk.g_01541
OG0001416	Syas.g_01061	Prbk.g_01180
OG0001418	Syas.g_01177	Prbk.g_01925
OG0001423	Syas.g_02532	Prbk.g_02679, Prbk.g_01945
OG0001435	Syas.g_00678	Prbk.g_02392
OG0001438	Syas.g_01767	Prbk.g_00432
OG0001441	Syas.g_00008	Prbk.g_01064
OG0001443	Syas.g_01910	Prbk.g_00922
OG0001444	Syas.g_02442	Prbk.g_01493
OG0001444	Syas.g_02439	Prbk.g_00033
OG0001449	Syas.g_02567	Prbk.g_01465
OG0001450	Syas.g_02208, Syas.g_00474	Prbk.g_01827
OG0001451	Syas.g_02342, Syas.g_02343	Prbk.g_00598
OG0001461	Syas.g_00566	Prbk.g_00296
OG0001470	Syas.g_02115, Syas.g_02627	Prbk.g_01566
OG0001474	Syas.g_01534	Prbk.g_00878
OG0001475	Syas.g_02120	Prbk.g_01564
OG0001476	Syas.g_00155	Prbk.g_00148
OG0001477	Syas.g_00934	Prbk.g_01756
OG0001478	Syas.g_01345, Syas.g_01344	Prbk.g_02104
OG0001479	Syas.g_01537	Prbk.g_00875
OG0001484	Syas.g_00166, Syas.g_00167	Prbk.g_00625
OG0001488	Syas.g_01142	Prbk.g_00159
OG0001489	Syas.g_01574	Prbk.g_00813
OG0001494	Syas.g_02633	Prbk.g_00095
OG0001495	Syas.g_01641	Prbk.g_00994
OG0001496	Syas.g_00936	Prbk.g_01752
OG0001497	Syas.g_00935	Prbk.g_01755
OG0001498	Syas.g_01511	Prbk.g_00363
OG0001508	Syas.g_02114	Prbk.g_01567
OG0001510	Syas.g_02151	Prbk.g_01485
OG0001511	Syas.g_02413	Prbk.g_00003
OG0001512	Syas.g_02559	Prbk.g_01517
OG0001514	Syas.g_00937	Prbk.g_01751
OG0001515	Syas.g_00734	Prbk.g_01809
OG0001516	Syas.g_00703	Prbk.g_00716
OG0001517	Syas.g_01540	Prbk.g_00872
OG0001518	Syas.g_01903	Prbk.g_02176
OG0001519	Syas.g_01912	Prbk.g_02187
OG0001527	Syas.g_00803	Prbk.g_01878
OG0001528	Syas.g_02116	Prbk.g_01570
OG0001529	Syas.g_02082	Prbk.g_01605
OG0001530	Syas.g_02415	Prbk.g_00005
OG0001531	Syas.g_02560	Prbk.g_01516
OG0001532	Syas.g_01113	Prbk.g_00136
OG0001533	Syas.g_00476	Prbk.g_01687
OG0001534	Syas.g_00198	Prbk.g_00597
OG0001535	Syas.g_00218	Prbk.g_00585
OG0001536	Syas.g_00456	Prbk.g_02328
OG0001537	Syas.g_00651	Prbk.g_02428
OG0001538	Syas.g_00591	Prbk.g_02473
OG0001539	Syas.g_00683	Prbk.g_02579
OG0001540	Syas.g_02386	Prbk.g_00545
OG0001541	Syas.g_02316	Prbk.g_00787
OG0001542	Syas.g_02294	Prbk.g_01276
OG0001543	Syas.g_02230	Prbk.g_00673
OG0001544	Syas.g_01911	Prbk.g_02186
OG0001545	Syas.g_01982	Prbk.g_02246
OG0001555	Syas.g_00654	Prbk.g_01476
OG0001558	Syas.g_02053	Prbk.g_01634
OG0001559	Syas.g_02416	Prbk.g_00006
OG0001560	Syas.g_02429	Prbk.g_00019
OG0001561	Syas.g_00211	Prbk.g_00591
OG0001562	Syas.g_00560	Prbk.g_00577
OG0001563	Syas.g_01590	Prbk.g_00945
OG0001565	Syas.g_00351	Prbk.g_02513
OG0001574	Syas.g_00801	Prbk.g_01880
OG0001575	Syas.g_00806	Prbk.g_01875
OG0001576	Syas.g_02834	Prbk.g_01168
OG0001577	Syas.g_01189	Prbk.g_01023
OG0001580	Syas.g_01875	Prbk.g_02149
OG0001589	Syas.g_02589	Prbk.g_01408
OG0001590	Syas.g_00752	Prbk.g_02557
OG0001591	Syas.g_00690	Prbk.g_02583
OG0001592	Syas.g_01877	Prbk.g_02150
OG0001614	Syas.g_02165	Prbk.g_00229
OG0001615	Syas.g_00778	Prbk.g_02685
OG0001616	Syas.g_01127	Prbk.g_01500
OG0001617	Syas.g_00076	Prbk.g_01955
OG0001618	Syas.g_00185	Prbk.g_00609
OG0001619	Syas.g_00445	Prbk.g_02338
OG0001620	Syas.g_01528	Prbk.g_00886
OG0001621	Syas.g_01702	Prbk.g_00370
OG0001622	Syas.g_02002	Prbk.g_02255
OG0001627	Syas.g_01474	Prbk.g_02008
OG0001634	Syas.g_00697	Prbk.g_00710
OG0001635	Syas.g_02140	Prbk.g_02658
OG0001636	Syas.g_02075	Prbk.g_01612
OG0001637	Syas.g_02242, Syas.g_02547	Prbk.g_01392
OG0001638	Syas.g_02670	Prbk.g_01446
OG0001639	Syas.g_01477	Prbk.g_02005
OG0001640	Syas.g_00989	Prbk.g_00069
OG0001641	Syas.g_00545	Prbk.g_02294
OG0001643	Syas.g_00741	Prbk.g_02636
OG0001652	Syas.g_02051	Prbk.g_01636
OG0001653	Syas.g_02436	Prbk.g_00030
OG0001654	Syas.g_01475	Prbk.g_02007
OG0001655	Syas.g_01854	Prbk.g_00692, Prbk.g_00356
OG0001657	Syas.g_02355	Prbk.g_00762
OG0001671	Syas.g_01830	Prbk.g_00666
OG0001672	Syas.g_02508	Prbk.g_01306
OG0001673	Syas.g_02551	Prbk.g_01367
OG0001674	Syas.g_01745, Syas.g_01744, Syas.g_02533	Prbk.g_01388, Prbk.g_01387
OG0001675	Syas.g_00558	Prbk.g_00574, Prbk.g_00576
OG0001677	Syas.g_01563	Prbk.g_00846
OG0001680	Syas.g_02664	Prbk.g_00385
OG0001692	Syas.g_02810	Prbk.g_00254
OG0001693	Syas.g_01022	Prbk.g_00358
OG0001694	Syas.g_01755	Prbk.g_00419
OG0001695	Syas.g_01980	Prbk.g_02241
OG0001702	Syas.g_02468	Prbk.g_01293
OG0001703	Syas.g_01259	Prbk.g_02054
OG0001715	Syas.g_01409	Prbk.g_01712
OG0001716	Syas.g_00512	Prbk.g_02551
OG0001726	Syas.g_00337	Prbk.g_02377
OG0001728	Syas.g_00753, Syas.g_00776	Prbk.g_01565
OG0001729	Syas.g_02564	Prbk.g_01511
OG0001730	Syas.g_00954	Prbk.g_01377
OG0001731	Syas.g_02729	Prbk.g_01992
OG0001732	Syas.g_02021, Syas.g_01088	Prbk.g_01507
OG0001735	Syas.g_00711	Prbk.g_00724
OG0001736	Syas.g_00737	Prbk.g_00455, Prbk.g_00867, Prbk.g_00482
OG0001737	Syas.g_01777	Prbk.g_00437
OG0001738	Syas.g_01792	Prbk.g_00470
OG0001748	Syas.g_01832	Prbk.g_00664
OG0001749	Syas.g_02217	Prbk.g_00487
OG0001750	Syas.g_02438	Prbk.g_00032
OG0001751	Syas.g_02550	Prbk.g_01366
OG0001752	Syas.g_02570	Prbk.g_01380
OG0001753	Syas.g_00364	Prbk.g_01386
OG0001754	Syas.g_02545, Syas.g_02244	Prbk.g_01389
OG0001755	Syas.g_01208	Prbk.g_01058
OG0001761	Syas.g_01040	Prbk.g_01847
OG0001762	Syas.g_00552	Prbk.g_00567
OG0001763	Syas.g_00540	Prbk.g_02300
OG0001764	Syas.g_00374	Prbk.g_02374
OG0001765	Syas.g_00314	Prbk.g_02590
OG0001766	Syas.g_01870	Prbk.g_00447
OG0001783	Syas.g_02159	Prbk.g_00234
OG0001784	Syas.g_02445	Prbk.g_00037
OG0001786	Syas.g_02710	Prbk.g_01976
OG0001787	Syas.g_00060	Prbk.g_01079
OG0001788	Syas.g_00064	Prbk.g_01082
OG0001789	Syas.g_02855	Prbk.g_01184
OG0001790	Syas.g_01195	Prbk.g_01030
OG0001792	Syas.g_01083	Prbk.g_00187
OG0001794	Syas.g_00201	Prbk.g_01724
OG0001796	Syas.g_00227	Prbk.g_00579
OG0001797	Syas.g_02249	Prbk.g_02345
OG0001798	Syas.g_00108	Prbk.g_02614
OG0001800	Syas.g_00955	Prbk.g_01936
OG0001801	Syas.g_02801	Prbk.g_00245
OG0001803	Syas.g_02741	Prbk.g_00322
OG0001804	Syas.g_01510	Prbk.g_00362
OG0001805	Syas.g_00304	Prbk.g_01002
OG0001806	Syas.g_01737	Prbk.g_00408
OG0001808	Syas.g_02210	Prbk.g_00509
OG0001811	Syas.g_02297	Prbk.g_01279
OG0001812	Syas.g_01878	Prbk.g_02151
OG0001813	Syas.g_01936	Prbk.g_02206
OG0001814	Syas.g_02013	Prbk.g_02264
OG0001815	Syas.g_02022	Prbk.g_02273
OG0001837	Syas.g_01831	Prbk.g_00665
OG0001838	Syas.g_02042	Prbk.g_02286
OG0001839	Syas.g_02071	Prbk.g_01616
OG0001840	Syas.g_02088	Prbk.g_01599
OG0001841	Syas.g_02095	Prbk.g_01591
OG0001842	Syas.g_00658	Prbk.g_01491
OG0001843	Syas.g_02166	Prbk.g_00228
OG0001844	Syas.g_02167	Prbk.g_00227
OG0001845	Syas.g_02169	Prbk.g_00221
OG0001846	Syas.g_02397	Prbk.g_00201
OG0001848	Syas.g_02402	Prbk.g_00195
OG0001849	Syas.g_02475	Prbk.g_01298
OG0001850	Syas.g_02505	Prbk.g_01305
OG0001851	Syas.g_02512	Prbk.g_01310
OG0001852	Syas.g_02513	Prbk.g_01311
OG0001853	Syas.g_02520	Prbk.g_01318
OG0001854	Syas.g_02555	Prbk.g_01370
OG0001855	Syas.g_00256, Syas.g_01747	Prbk.g_01393
OG0001855	Syas.g_00081	Prbk.g_00265
OG0001856	Syas.g_02706	Prbk.g_00935
OG0001857	Syas.g_02709	Prbk.g_00938
OG0001858	Syas.g_02734	Prbk.g_01995
OG0001859	Syas.g_01271	Prbk.g_02043
OG0001860	Syas.g_01257	Prbk.g_02055
OG0001861	Syas.g_01246	Prbk.g_02068
OG0001862	Syas.g_01233	Prbk.g_02080
OG0001863	Syas.g_01229	Prbk.g_01864
OG0001864	Syas.g_00092	Prbk.g_01093
OG0001866	Syas.g_00862	Prbk.g_01152
OG0001867	Syas.g_00866	Prbk.g_01162
OG0001868	Syas.g_02851	Prbk.g_01181
OG0001869	Syas.g_01190	Prbk.g_01024
OG0001870	Syas.g_01180	Prbk.g_01016
OG0001871	Syas.g_01173	Prbk.g_00145
OG0001872	Syas.g_01078	Prbk.g_00180
OG0001873	Syas.g_01126	Prbk.g_01499
OG0001874	Syas.g_01129	Prbk.g_00124
OG0001877	Syas.g_00735	Prbk.g_01808
OG0001878	Syas.g_00555	Prbk.g_00571
OG0001879	Syas.g_00550	Prbk.g_00563
OG0001880	Syas.g_00465	Prbk.g_02321
OG0001881	Syas.g_00464	Prbk.g_02322
OG0001882	Syas.g_02252	Prbk.g_02342
OG0001883	Syas.g_00423	Prbk.g_02347
OG0001884	Syas.g_00412	Prbk.g_02356
OG0001885	Syas.g_00395	Prbk.g_02369
OG0001886	Syas.g_00375	Prbk.g_02373
OG0001887	Syas.g_00661, Syas.g_00664	Prbk.g_02412
OG0001888	Syas.g_00622	Prbk.g_02454
OG0001889	Syas.g_00581	Prbk.g_02482
OG0001890	Syas.g_00283	Prbk.g_02545
OG0001891	Syas.g_00289	Prbk.g_02549
OG0001892	Syas.g_00422	Prbk.g_02562
OG0001893	Syas.g_00863, Syas.g_00107	Prbk.g_02615
OG0001894	Syas.g_00747	Prbk.g_02630
OG0001895	Syas.g_02798	Prbk.g_01939
OG0001896	Syas.g_01502	Prbk.g_00340
OG0001897	Syas.g_01531	Prbk.g_00880
OG0001898	Syas.g_01549	Prbk.g_00863
OG0001899	Syas.g_01601	Prbk.g_00955
OG0001900	Syas.g_01722	Prbk.g_00382
OG0001901	Syas.g_01723	Prbk.g_00383
OG0001902	Syas.g_01759	Prbk.g_00424
OG0001903	Syas.g_01768	Prbk.g_00433
OG0001904	Syas.g_02214	Prbk.g_00501
OG0001905	Syas.g_02198	Prbk.g_00511
OG0001906	Syas.g_02385	Prbk.g_00546
OG0001908	Syas.g_02314	Prbk.g_00788
OG0001909	Syas.g_02289	Prbk.g_01271
OG0001910	Syas.g_01836	Prbk.g_00660
OG0001912	Syas.g_01895	Prbk.g_02170
OG0001913	Syas.g_01898	Prbk.g_02172
OG0001914	Syas.g_00098	Prbk.g_02200
OG0001929	Syas.g_02102	Prbk.g_01584
OG0001930	Syas.g_00657	Prbk.g_01490
OG0001931	Syas.g_00656	Prbk.g_01489
OG0001932	Syas.g_02164	Prbk.g_00230
OG0001933	Syas.g_02418	Prbk.g_00008
OG0001934	Syas.g_02430	Prbk.g_00023
OG0001935	Syas.g_02515	Prbk.g_01313
OG0001936	Syas.g_00945	Prbk.g_01469
OG0001937	Syas.g_02721	Prbk.g_01984
OG0001938	Syas.g_01255	Prbk.g_02057
OG0001939	Syas.g_01526	Prbk.g_02683
OG0001940	Syas.g_00826	Prbk.g_01113
OG0001941	Syas.g_02844	Prbk.g_01176
OG0001943	Syas.g_00388	Prbk.g_00151
OG0001944	Syas.g_02794	Prbk.g_01669
OG0001946	Syas.g_00928	Prbk.g_01803
OG0001948	Syas.g_00542	Prbk.g_02298
OG0001949	Syas.g_00502	Prbk.g_02312
OG0001950	Syas.g_00499	Prbk.g_02314
OG0001951	Syas.g_00463	Prbk.g_02323
OG0001952	Syas.g_02251	Prbk.g_02343
OG0001953	Syas.g_02250	Prbk.g_02344
OG0001954	Syas.g_01433	Prbk.g_02508
OG0001955	Syas.g_00480	Prbk.g_02552
OG0001956	Syas.g_00971	Prbk.g_02569
OG0001957	Syas.g_00102	Prbk.g_02620
OG0001958	Syas.g_00709	Prbk.g_00721
OG0001960	Syas.g_01313	Prbk.g_01200
OG0001961	Syas.g_01338	Prbk.g_02108
OG0001964	Syas.g_01653	Prbk.g_01919
OG0001966	Syas.g_01710	Prbk.g_00377
OG0001967	Syas.g_01712	Prbk.g_00379
OG0001968	Syas.g_01713	Prbk.g_00380
OG0001969	Syas.g_01818	Prbk.g_00452
OG0001970	Syas.g_02383	Prbk.g_00548
OG0001971	Syas.g_02291	Prbk.g_01273
OG0001972	Syas.g_01853	Prbk.g_00647
OG0001973	Syas.g_01862, Syas.g_01864	Prbk.g_02131
OG0001975	Syas.g_00097	Prbk.g_02199
OG0001976	Syas.g_00099	Prbk.g_02201
OG0001977	Syas.g_01942	Prbk.g_02212
OG0001995	Syas.g_00916	Prbk.g_01089
OG0001996	Syas.g_02067	Prbk.g_01620
OG0001997	Syas.g_02440	Prbk.g_00034
OG0001998	Syas.g_00371	Prbk.g_01395
OG0001999	Syas.g_02599	Prbk.g_01418
OG0002000	Syas.g_00004	Prbk.g_01060
OG0002002	Syas.g_01079	Prbk.g_00181
OG0002003	Syas.g_00491	Prbk.g_01813
OG0002004	Syas.g_01906	Prbk.g_01826
OG0002005	Syas.g_00036, Syas.g_00926, Syas.g_00080	Prbk.g_01830
OG0002006	Syas.g_00171	Prbk.g_00072
OG0002007	Syas.g_00988	Prbk.g_00073
OG0002009	Syas.g_00631	Prbk.g_02431
OG0002010	Syas.g_01293	Prbk.g_01224
OG0002013	Syas.g_02488	Prbk.g_00474
OG0002015	Syas.g_02219	Prbk.g_00490
OG0002016	Syas.g_02222	Prbk.g_00667
OG0002017	Syas.g_01946	Prbk.g_02215
OG0002018	Syas.g_01974	Prbk.g_02243
OG0002038	Syas.g_02793	Prbk.g_00147
OG0002039	Syas.g_01141	Prbk.g_00160
OG0002040	Syas.g_01047	Prbk.g_00107
OG0002041	Syas.g_00538	Prbk.g_02302
OG0002042	Syas.g_00495	Prbk.g_02318
OG0002043	Syas.g_00404	Prbk.g_02363
OG0002045	Syas.g_01341	Prbk.g_02106
OG0002046	Syas.g_01346	Prbk.g_02103
OG0002047	Syas.g_01514	Prbk.g_00366
OG0002048	Syas.g_01567	Prbk.g_00843
OG0002051	Syas.g_02317	Prbk.g_00786
OG0002053	Syas.g_00291	Prbk.g_02194
OG0002113	Syas.g_02072	Prbk.g_01615
OG0002114	Syas.g_00085	Prbk.g_01396
OG0002117	Syas.g_02864	Prbk.g_00154
OG0002119	Syas.g_00170	Prbk.g_00126
OG0002120	Syas.g_00127	Prbk.g_01678
OG0002121	Syas.g_02491	Prbk.g_01959
OG0002130	Syas.g_02856	Prbk.g_01185
OG0002159	Syas.g_02441	Prbk.g_01492
OG0002160	Syas.g_02576	Prbk.g_01356
OG0002161	Syas.g_01746	Prbk.g_01394
OG0002166	Syas.g_00144, Syas.g_01056	Prbk.g_01818
OG0002167	Syas.g_00168	Prbk.g_01833
OG0002169	Syas.g_01515	Prbk.g_00367
OG0002170	Syas.g_01545	Prbk.g_00868
OG0002171	Syas.g_02220	Prbk.g_00484
OG0002172	Syas.g_01833	Prbk.g_00663
OG0002173	Syas.g_02232	Prbk.g_00681
OG0002174	Syas.g_01947	Prbk.g_02216
OG0002229	Syas.g_02128	Prbk.g_01560
OG0002231	Syas.g_01444, Syas.g_00772	Prbk.g_01832
OG0002235	Syas.g_00616	Prbk.g_02446
OG0002238	Syas.g_00306	Prbk.g_00736
OG0002239	Syas.g_00024	Prbk.g_01204
OG0002241	Syas.g_01347	Prbk.g_02102
OG0002242	Syas.g_02218	Prbk.g_00485
OG0002277	Syas.g_02105	Prbk.g_01581
OG0002280	Syas.g_00014	Prbk.g_01069
OG0002285	Syas.g_00418	Prbk.g_02351
OG0002288	Syas.g_00249	Prbk.g_00268
OG0002289	Syas.g_01349	Prbk.g_02100
OG0002292	Syas.g_02280	Prbk.g_01262
OG0002330	Syas.g_00035	Prbk.g_01754
OG0002332	Syas.g_00305	Prbk.g_00737
OG0002333	Syas.g_00307	Prbk.g_00735
OG0002335	Syas.g_00357	Prbk.g_00269
OG0002341	Syas.g_01863, Syas.g_01860	Prbk.g_02132
OG0002343	Syas.g_01691	Prbk.g_01009
OG0002382	Syas.g_01244	Prbk.g_02070
OG0002390	Syas.g_02287	Prbk.g_01268
OG0002394	Syas.g_01869	Prbk.g_02134
OG0002429	Syas.g_02444	Prbk.g_00036
OG0002430	Syas.g_02816	Prbk.g_01074
OG0002431	Syas.g_02815	Prbk.g_01073
OG0002440	Syas.g_00217	Prbk.g_00586
OG0002444	Syas.g_01685, Syas.g_00084	Prbk.g_00262
OG0002447	Syas.g_01348	Prbk.g_02101
OG0002449	Syas.g_01975	Prbk.g_02242
OG0002494	Syas.g_00838	Prbk.g_02009
OG0002495	Syas.g_02299	Prbk.g_01734
OG0002563	Syas.g_00428	Prbk.g_00284
OG0002566	Syas.g_00160	Prbk.g_01430
OG0002571	Syas.g_00165	Prbk.g_02577
OG0002572	Syas.g_00156	Prbk.g_02601
