Orthogroup	Syas	Syah
OG0001212	Syas.g_00847	Syah.g_01150
OG0001213	Syas.g_00100	Syah.g_01946
OG0001214	Syas.g_00744	Syah.g_01933
OG0001215	Syas.g_02245	Syah.g_01996
OG0001217	Syas.g_01397	Syah.g_01869
OG0001218	Syas.g_01309	Syah.g_01244
OG0001219	Syas.g_00399	Syah.g_01578
OG0001220	Syas.g_02447	Syah.g_02113
OG0001221	Syas.g_02669	Syah.g_01816
OG0001223	Syas.g_00541	Syah.g_01654
OG0001224	Syas.g_01015	Syah.g_02034
OG0001225	Syas.g_01017	Syah.g_02032
OG0001226	Syas.g_02506	Syah.g_01887
OG0001227	Syas.g_00824	Syah.g_00472
OG0001228	Syas.g_02195	Syah.g_02228
OG0001229	Syas.g_00285	Syah.g_02009
OG0001230	Syas.g_02806	Syah.g_01302
OG0001231	Syas.g_02050	Syah.g_00356
OG0001232	Syas.g_02649	Syah.g_02422
OG0001233	Syas.g_02592	Syah.g_02266
OG0001234	Syas.g_01310	Syah.g_00706
OG0001236	Syas.g_02191	Syah.g_00189
OG0001237	Syas.g_02187	Syah.g_00201
OG0001238	Syas.g_01901	Syah.g_00490
OG0001240	Syas.g_02435	Syah.g_02523
OG0001241	Syas.g_02427	Syah.g_02532
OG0001242	Syas.g_02398	Syah.g_00011
OG0001243	Syas.g_02391	Syah.g_00017
OG0001244	Syas.g_02370	Syah.g_00049
OG0001245	Syas.g_00524	Syah.g_01848
OG0001246	Syas.g_01224, Syas.g_01829	Syah.g_01025
OG0001249	Syas.g_01547	Syah.g_00849
OG0001251	Syas.g_00516, Syas.g_00408	Syah.g_00448
OG0001252	Syas.g_00994	Syah.g_02041
OG0001253	Syas.g_00143	Syah.g_01849
OG0001255	Syas.g_00492	Syah.g_00919
OG0001256	Syas.g_02698	Syah.g_02369
OG0001257	Syas.g_01407	Syah.g_01237
OG0001258	Syas.g_02688	Syah.g_02379
OG0001259	Syas.g_02594	Syah.g_02264
OG0001260	Syas.g_02572	Syah.g_02286
OG0001262	Syas.g_02091	Syah.g_00314
OG0001263	Syas.g_02388	Syah.g_00020
OG0001265	Syas.g_02399	Syah.g_00009
OG0001266	Syas.g_02266	Syah.g_00590
OG0001267	Syas.g_01753	Syah.g_00624
OG0001268	Syas.g_01535	Syah.g_00864
OG0001269	Syas.g_00510	Syah.g_00916
OG0001270	Syas.g_01499	Syah.g_02238
OG0001271	Syas.g_01336	Syah.g_01218
OG0001272	Syas.g_01247	Syah.g_01003
OG0001273	Syas.g_00751	Syah.g_01940
OG0001274	Syas.g_01849	Syah.g_00537
OG0001275	Syas.g_00554	Syah.g_01669
OG0001276	Syas.g_00215	Syah.g_01685
OG0001277	Syas.g_00110	Syah.g_00404
OG0001278	Syas.g_01074	Syah.g_01390
OG0001279	Syas.g_02792	Syah.g_01323
OG0001280	Syas.g_01095	Syah.g_02197
OG0001281	Syas.g_02845	Syah.g_02207
OG0001282	Syas.g_01262	Syah.g_00985
OG0001284	Syas.g_02713	Syah.g_02348
OG0001286	Syas.g_01585	Syah.g_00790
OG0001287	Syas.g_00136	Syah.g_00252
OG0001288	Syas.g_02144	Syah.g_00266
OG0001289	Syas.g_02474	Syah.g_02508
OG0001291	Syas.g_02378	Syah.g_00032
OG0001292	Syas.g_01693	Syah.g_00671
OG0001293	Syas.g_01720	Syah.g_00650
OG0001294	Syas.g_00692	Syah.g_01507
OG0001295	Syas.g_00770	Syah.g_01076
OG0001296	Syas.g_01217	Syah.g_01030
OG0001297	Syas.g_01213	Syah.g_01034
OG0001298	Syas.g_00829	Syah.g_01128
OG0001299	Syas.g_00700	Syah.g_01501
OG0001303	Syas.g_00400	Syah.g_01580
OG0001304	Syas.g_00199	Syah.g_01698
OG0001305	Syas.g_01027	Syah.g_02024
OG0001306	Syas.g_01202	Syah.g_02179
OG0001307	Syas.g_01923	Syah.g_00724
OG0001309	Syas.g_00003	Syah.g_01040
OG0001310	Syas.g_02666	Syah.g_02402
OG0001311	Syas.g_00213	Syah.g_01687
OG0001312	Syas.g_00414	Syah.g_01590
OG0001314	Syas.g_01925	Syah.g_02117
OG0001315	Syas.g_01566	Syah.g_00808
OG0001317	Syas.g_02553	Syah.g_00905
OG0001318	Syas.g_01706	Syah.g_00658
OG0001319	Syas.g_01736	Syah.g_00635
OG0001323	Syas.g_00006	Syah.g_01043
OG0001325	Syas.g_00179	Syah.g_01723
OG0001326	Syas.g_01960, Syas.g_01961	Syah.g_00443
OG0001327	Syas.g_00687	Syah.g_01519
OG0001329	Syas.g_00773	Syah.g_01906
OG0001330	Syas.g_02865	Syah.g_02190
OG0001333	Syas.g_02598	Syah.g_02260
OG0001336	Syas.g_02003	Syah.g_00394
OG0001337	Syas.g_01548	Syah.g_00815, Syah.g_00837
OG0001345	Syas.g_01132	Syah.g_02124
OG0001346	Syas.g_02853	Syah.g_02200
OG0001348	Syas.g_00119	Syah.g_02073
OG0001349	Syas.g_02643	Syah.g_02427
OG0001353	Syas.g_00228	Syah.g_02079
OG0001354	Syas.g_00526	Syah.g_01641
OG0001355	Syas.g_01057	Syah.g_01077
OG0001358	Syas.g_00122	Syah.g_01963
OG0001360	Syas.g_01130	Syah.g_02122
OG0001361	Syas.g_01135	Syah.g_02127
OG0001364	Syas.g_02212	Syah.g_00174
OG0001366	Syas.g_02655	Syah.g_02413
OG0001373	Syas.g_01959	Syah.g_00444
OG0001374	Syas.g_01968	Syah.g_00436
OG0001376	Syas.g_00468	Syah.g_00483
OG0001377	Syas.g_00467	Syah.g_00484
OG0001378	Syas.g_01500	Syah.g_02239
OG0001379	Syas.g_02861	Syah.g_02192
OG0001385	Syas.g_01956	Syah.g_00447
OG0001386	Syas.g_01957	Syah.g_00446
OG0001387	Syas.g_01958	Syah.g_00445
OG0001388	Syas.g_01962	Syah.g_00442
OG0001389	Syas.g_01963	Syah.g_00441
OG0001390	Syas.g_01964	Syah.g_00440
OG0001391	Syas.g_01965	Syah.g_00439
OG0001392	Syas.g_01966	Syah.g_00438
OG0001393	Syas.g_01967	Syah.g_00437
OG0001394	Syas.g_00627	Syah.g_01810
OG0001395	Syas.g_00195	Syah.g_01705
OG0001396	Syas.g_01949	Syah.g_00149, Syah.g_00286
OG0001398	Syas.g_02481	Syah.g_01563
OG0001401	Syas.g_00233	Syah.g_02084
OG0001402	Syas.g_00112	Syah.g_01958
OG0001403	Syas.g_02069	Syah.g_00341
OG0001406	Syas.g_00469	Syah.g_00482
OG0001408	Syas.g_00142	Syah.g_01378
OG0001412	Syas.g_01951	Syah.g_00151
OG0001413	Syas.g_01481	Syah.g_01894
OG0001416	Syas.g_01061	Syah.g_02204
OG0001417	Syas.g_00507	Syah.g_01640
OG0001420	Syas.g_00017	Syah.g_01053
OG0001423	Syas.g_02532	Syah.g_00965
OG0001428	Syas.g_02325	Syah.g_00081
OG0001432	Syas.g_01484	Syah.g_01348
OG0001433	Syas.g_01398	Syah.g_01513
OG0001435	Syas.g_00678	Syah.g_01525
OG0001438	Syas.g_01767	Syah.g_00102
OG0001439	Syas.g_01809	Syah.g_00128
OG0001443	Syas.g_01910	Syah.g_00478
OG0001444	Syas.g_02439	Syah.g_02519
OG0001447	Syas.g_02390	Syah.g_00018
OG0001449	Syas.g_02567	Syah.g_00679
OG0001452	Syas.g_01700	Syah.g_00663
OG0001454	Syas.g_01483	Syah.g_01888
OG0001456	Syas.g_01969	Syah.g_00434
OG0001457	Syas.g_01970	Syah.g_00433
OG0001458	Syas.g_01971	Syah.g_00432
OG0001459	Syas.g_02778	Syah.g_01456
OG0001460	Syas.g_01399	Syah.g_01512
OG0001461	Syas.g_00566	Syah.g_00711
OG0001471	Syas.g_01819	Syah.g_00123
OG0001473	Syas.g_00323	Syah.g_01903
OG0001474	Syas.g_01534	Syah.g_00865
OG0001475	Syas.g_02120	Syah.g_02244
OG0001476	Syas.g_00155	Syah.g_02145
OG0001477	Syas.g_00934	Syah.g_02015
OG0001479	Syas.g_01537	Syah.g_00862
OG0001480	Syas.g_00771	Syah.g_02114
OG0001482	Syas.g_00535	Syah.g_01650
OG0001484	Syas.g_00166, Syas.g_00167	Syah.g_00435
OG0001488	Syas.g_01142	Syah.g_02136
OG0001489	Syas.g_01574	Syah.g_00801
OG0001492	Syas.g_01077	Syah.g_01393
OG0001493	Syas.g_01069	Syah.g_01385
OG0001494	Syas.g_02633	Syah.g_02438, Syah.g_00325
OG0001495	Syas.g_01641	Syah.g_00735
OG0001496	Syas.g_00936	Syah.g_02013
OG0001497	Syas.g_00935	Syah.g_02014
OG0001498	Syas.g_01511	Syah.g_00889
OG0001502	Syas.g_00290	Syah.g_02109
OG0001504	Syas.g_02777	Syah.g_01455
OG0001507	Syas.g_01183	Syah.g_02464
OG0001508	Syas.g_02114	Syah.g_02241
OG0001510	Syas.g_02151	Syah.g_00256
OG0001511	Syas.g_02413	Syah.g_02546
OG0001512	Syas.g_02559	Syah.g_00910
OG0001514	Syas.g_00937	Syah.g_02012
OG0001515	Syas.g_00734	Syah.g_02001
OG0001516	Syas.g_00703	Syah.g_01498
OG0001517	Syas.g_01540	Syah.g_00859
OG0001518	Syas.g_01903	Syah.g_00488
OG0001519	Syas.g_01912	Syah.g_00476
OG0001520	Syas.g_00828	Syah.g_01115
OG0001522	Syas.g_00369	Syah.g_02080
OG0001527	Syas.g_00803	Syah.g_01107
OG0001528	Syas.g_02116	Syah.g_02243
OG0001529	Syas.g_02082	Syah.g_00328
OG0001530	Syas.g_02415	Syah.g_02544
OG0001531	Syas.g_02560	Syah.g_00911
OG0001532	Syas.g_01113	Syah.g_01420
OG0001534	Syas.g_00198	Syah.g_01699
OG0001535	Syas.g_00218	Syah.g_01683
OG0001536	Syas.g_00456	Syah.g_01617
OG0001537	Syas.g_00651	Syah.g_01815
OG0001538	Syas.g_00591	Syah.g_01774
OG0001539	Syas.g_00683	Syah.g_01521
OG0001540	Syas.g_02386	Syah.g_00022
OG0001541	Syas.g_02316	Syah.g_00621
OG0001542	Syas.g_02294	Syah.g_00612
OG0001543	Syas.g_02230	Syah.g_00568
OG0001544	Syas.g_01911	Syah.g_00477
OG0001545	Syas.g_01982	Syah.g_00405
OG0001547	Syas.g_00300	Syah.g_01565
OG0001549	Syas.g_00482	Syah.g_02121
OG0001557	Syas.g_00626	Syah.g_01809
OG0001558	Syas.g_02053	Syah.g_00562
OG0001559	Syas.g_02416	Syah.g_02543
OG0001560	Syas.g_02429	Syah.g_02531
OG0001561	Syas.g_00211	Syah.g_01689
OG0001562	Syas.g_00560	Syah.g_01675
OG0001563	Syas.g_01590	Syah.g_00784
OG0001567	Syas.g_00294	Syah.g_01564
OG0001568	Syas.g_00368	Syah.g_01567
OG0001570	Syas.g_00309	Syah.g_01553
OG0001574	Syas.g_00801	Syah.g_01105
OG0001575	Syas.g_00806	Syah.g_01110
OG0001576	Syas.g_02834	Syah.g_01172
OG0001577	Syas.g_01189	Syah.g_02162
OG0001578	Syas.g_01979	Syah.g_01885, Syah.g_01371, Syah.g_01445
OG0001580	Syas.g_01875	Syah.g_00523, Syah.g_00522
OG0001586	Syas.g_02637	Syah.g_02434, Syah.g_00218
OG0001589	Syas.g_02589	Syah.g_02269
OG0001590	Syas.g_00752	Syah.g_01941
OG0001591	Syas.g_00690	Syah.g_01509
OG0001592	Syas.g_01877	Syah.g_00521
OG0001614	Syas.g_02165	Syah.g_00242
OG0001615	Syas.g_00778	Syah.g_02103
OG0001616	Syas.g_01127	Syah.g_01430
OG0001617	Syas.g_00076	Syah.g_02008
OG0001618	Syas.g_00185	Syah.g_01717
OG0001619	Syas.g_00445	Syah.g_01607
OG0001620	Syas.g_01528	Syah.g_00871
OG0001621	Syas.g_01702	Syah.g_00662
OG0001622	Syas.g_02002	Syah.g_00396
OG0001623	Syas.g_00977, Syas.g_01554	Syah.g_00842
OG0001624	Syas.g_01926	Syah.g_00471
OG0001625	Syas.g_01708	Syah.g_00656
OG0001634	Syas.g_00697	Syah.g_01504
OG0001635	Syas.g_02140	Syah.g_00270
OG0001636	Syas.g_02075	Syah.g_00336
OG0001637	Syas.g_02242, Syas.g_02547	Syah.g_02280
OG0001639	Syas.g_01477	Syah.g_02312
OG0001640	Syas.g_00989	Syah.g_02060
OG0001641	Syas.g_00545	Syah.g_01660
OG0001643	Syas.g_00741	Syah.g_01930
OG0001644	Syas.g_00921, Syas.g_00767	Syah.g_01709
OG0001645	Syas.g_01410	Syah.g_01568, Syah.g_02049
OG0001652	Syas.g_02051	Syah.g_00560
OG0001653	Syas.g_02436	Syah.g_02522
OG0001654	Syas.g_01475	Syah.g_02310
OG0001655	Syas.g_01854	Syah.g_02446
OG0001657	Syas.g_02355	Syah.g_00063
OG0001659	Syas.g_01118	Syah.g_01424
OG0001666	Syas.g_02785	Syah.g_01450
OG0001671	Syas.g_01830	Syah.g_00550
OG0001672	Syas.g_02508	Syah.g_02497, Syah.g_02496
OG0001673	Syas.g_02551	Syah.g_01195, Syah.g_00903
OG0001674	Syas.g_01745, Syas.g_01744, Syas.g_02533	Syah.g_01308, Syah.g_01309
OG0001675	Syas.g_00558	Syah.g_01673
OG0001677	Syas.g_01563	Syah.g_00811
OG0001678	Syas.g_01666	Syah.g_00691
OG0001679	Syas.g_02407	Syah.g_01114
OG0001680	Syas.g_02664	Syah.g_00047, Syah.g_02139, Syah.g_02404
OG0001682	Syas.g_00183	Syah.g_02306, Syah.g_01719
OG0001692	Syas.g_02810	Syah.g_01297
OG0001693	Syas.g_01022	Syah.g_02029
OG0001694	Syas.g_01755	Syah.g_00622
OG0001695	Syas.g_01980	Syah.g_00409
OG0001702	Syas.g_02448, Syas.g_02468	Syah.g_02513
OG0001703	Syas.g_01259	Syah.g_00988
OG0001714	Syas.g_02632	Syah.g_02441
OG0001715	Syas.g_01409	Syah.g_01877
OG0001716	Syas.g_00512, Syas.g_01406	Syah.g_02110
OG0001717	Syas.g_02330	Syah.g_00076
OG0001729	Syas.g_02564	Syah.g_00914
OG0001730	Syas.g_00954	Syah.g_00921
OG0001731	Syas.g_02729	Syah.g_02332
OG0001733	Syas.g_00974	Syah.g_01514
OG0001735	Syas.g_00711	Syah.g_01491
OG0001736	Syas.g_00737	Syah.g_00154
OG0001737	Syas.g_01777	Syah.g_00108
OG0001738	Syas.g_01792	Syah.g_00142
OG0001739	Syas.g_01978	Syah.g_00411
OG0001741	Syas.g_01927	Syah.g_00938, Syah.g_02444, Syah.g_01867
OG0001748	Syas.g_01832	Syah.g_00549, Syah.g_00554
OG0001749	Syas.g_02217	Syah.g_00159
OG0001750	Syas.g_02438	Syah.g_02520
OG0001751	Syas.g_02550	Syah.g_00902
OG0001752	Syas.g_02570	Syah.g_02289
OG0001754	Syas.g_02545, Syas.g_02244	Syah.g_02282
OG0001755	Syas.g_01208	Syah.g_01039
OG0001756	Syas.g_01905	Syah.g_00479
OG0001761	Syas.g_01040	Syah.g_01971
OG0001762	Syas.g_00552	Syah.g_01666
OG0001763	Syas.g_00540	Syah.g_01653
OG0001764	Syas.g_00374	Syah.g_01571
OG0001766	Syas.g_01870	Syah.g_00119
OG0001768	Syas.g_02696	Syah.g_00606
OG0001769	Syas.g_00723	Syah.g_01915
OG0001771	Syas.g_00034	Syah.g_02078
OG0001783	Syas.g_02159	Syah.g_00247
OG0001784	Syas.g_02445	Syah.g_02515
OG0001786	Syas.g_02710	Syah.g_02350
OG0001787	Syas.g_00060	Syah.g_01063
OG0001788	Syas.g_00064	Syah.g_01066
OG0001789	Syas.g_02855	Syah.g_02198
OG0001790	Syas.g_01195	Syah.g_02171
OG0001792	Syas.g_01083	Syah.g_01398
OG0001794	Syas.g_00201	Syah.g_01696
OG0001796	Syas.g_00227	Syah.g_01677
OG0001797	Syas.g_02249	Syah.g_01598
OG0001798	Syas.g_00108	Syah.g_01956
OG0001800	Syas.g_00955	Syah.g_01322
OG0001801	Syas.g_02801	Syah.g_01314
OG0001803	Syas.g_02741	Syah.g_02226
OG0001804	Syas.g_01510	Syah.g_00890
OG0001805	Syas.g_00304	Syah.g_00667
OG0001806	Syas.g_01737	Syah.g_00634
OG0001808	Syas.g_02210	Syah.g_00180
OG0001811	Syas.g_02297	Syah.g_00615
OG0001812	Syas.g_01878	Syah.g_00520
OG0001813	Syas.g_01936	Syah.g_00467
OG0001814	Syas.g_02013	Syah.g_00387
OG0001815	Syas.g_02022	Syah.g_00378
OG0001816	Syas.g_00688	Syah.g_01518
OG0001837	Syas.g_01831	Syah.g_00555
OG0001838	Syas.g_02042	Syah.g_00365
OG0001839	Syas.g_02071	Syah.g_00339
OG0001840	Syas.g_02088	Syah.g_00317
OG0001841	Syas.g_02095	Syah.g_00309
OG0001842	Syas.g_00658	Syah.g_02303
OG0001843	Syas.g_02166	Syah.g_00241
OG0001844	Syas.g_02167	Syah.g_00240
OG0001845	Syas.g_02169	Syah.g_00239
OG0001848	Syas.g_02402	Syah.g_00006
OG0001849	Syas.g_02475	Syah.g_02507
OG0001850	Syas.g_02505	Syah.g_02498
OG0001851	Syas.g_02512	Syah.g_02492
OG0001852	Syas.g_02513	Syah.g_02491
OG0001853	Syas.g_02520	Syah.g_02485
OG0001854	Syas.g_02555	Syah.g_00907
OG0001856	Syas.g_02706	Syah.g_02361
OG0001857	Syas.g_02709	Syah.g_02358
OG0001858	Syas.g_02734	Syah.g_02326
OG0001859	Syas.g_01271	Syah.g_00977
OG0001860	Syas.g_01257	Syah.g_00990
OG0001861	Syas.g_01246	Syah.g_01004
OG0001862	Syas.g_01233	Syah.g_01015
OG0001863	Syas.g_01229	Syah.g_01020
OG0001864	Syas.g_00092	Syah.g_01072
OG0001866	Syas.g_00862	Syah.g_01164
OG0001867	Syas.g_00866	Syah.g_01973
OG0001868	Syas.g_02851	Syah.g_02203
OG0001869	Syas.g_01190	Syah.g_02163
OG0001870	Syas.g_01180	Syah.g_02155
OG0001871	Syas.g_01173	Syah.g_02149
OG0001872	Syas.g_01078	Syah.g_01394
OG0001873	Syas.g_01126	Syah.g_01429
OG0001874	Syas.g_01129	Syah.g_01432
OG0001877	Syas.g_00735	Syah.g_02002
OG0001878	Syas.g_00555	Syah.g_01670
OG0001879	Syas.g_00550	Syah.g_01664
OG0001880	Syas.g_00465	Syah.g_01626
OG0001881	Syas.g_00464	Syah.g_01625
OG0001882	Syas.g_02252	Syah.g_01601
OG0001883	Syas.g_00423	Syah.g_01597
OG0001884	Syas.g_00412	Syah.g_01588
OG0001885	Syas.g_00395	Syah.g_01576
OG0001886	Syas.g_00375	Syah.g_01572
OG0001887	Syas.g_00661, Syas.g_00664	Syah.g_01823
OG0001888	Syas.g_00622	Syah.g_01803
OG0001889	Syas.g_00581	Syah.g_01763
OG0001890	Syas.g_00283	Syah.g_02097
OG0001891	Syas.g_00289	Syah.g_02101
OG0001892	Syas.g_00422	Syah.g_02115
OG0001893	Syas.g_00863, Syas.g_00107	Syah.g_01955
OG0001894	Syas.g_00747	Syah.g_01936
OG0001895	Syas.g_02798	Syah.g_01318
OG0001896	Syas.g_01502	Syah.g_02230
OG0001897	Syas.g_01531	Syah.g_00868
OG0001898	Syas.g_01549	Syah.g_00848
OG0001899	Syas.g_01601	Syah.g_00774
OG0001900	Syas.g_01722	Syah.g_00649
OG0001901	Syas.g_01723	Syah.g_00648
OG0001902	Syas.g_01759	Syah.g_00093
OG0001903	Syas.g_01768	Syah.g_00103
OG0001904	Syas.g_02214	Syah.g_00172
OG0001905	Syas.g_02198	Syah.g_00182
OG0001906	Syas.g_02385	Syah.g_00024
OG0001908	Syas.g_02314	Syah.g_00619
OG0001909	Syas.g_02289	Syah.g_00608
OG0001910	Syas.g_01836	Syah.g_00545
OG0001912	Syas.g_01895	Syah.g_00495
OG0001913	Syas.g_01898	Syah.g_00493
OG0001914	Syas.g_00098	Syah.g_01442
OG0001915	Syas.g_02019	Syah.g_00381
OG0001917	Syas.g_00216	Syah.g_01684
OG0001918	Syas.g_00759	Syah.g_01852, Syah.g_00416
OG0001928	Syas.g_02787	Syah.g_00945
OG0001929	Syas.g_02102	Syah.g_00302
OG0001930	Syas.g_00657	Syah.g_02304
OG0001931	Syas.g_00656	Syah.g_02305
OG0001932	Syas.g_02164	Syah.g_00243
OG0001933	Syas.g_02418	Syah.g_02540
OG0001934	Syas.g_02430	Syah.g_02527
OG0001935	Syas.g_02515	Syah.g_02489
OG0001936	Syas.g_00945	Syah.g_01889
OG0001937	Syas.g_02721	Syah.g_02340
OG0001938	Syas.g_01255	Syah.g_00992
OG0001939	Syas.g_01526	Syah.g_01998
OG0001940	Syas.g_00826	Syah.g_01127
OG0001941	Syas.g_02844	Syah.g_02208
OG0001943	Syas.g_00388	Syah.g_01844
OG0001944	Syas.g_02794	Syah.g_01560
OG0001946	Syas.g_00928	Syah.g_02003
OG0001948	Syas.g_00542	Syah.g_01655
OG0001949	Syas.g_00502	Syah.g_01635
OG0001950	Syas.g_00499	Syah.g_01633
OG0001951	Syas.g_00463	Syah.g_01624
OG0001952	Syas.g_02251	Syah.g_01600
OG0001953	Syas.g_02250	Syah.g_01599
OG0001954	Syas.g_01433	Syah.g_01545
OG0001957	Syas.g_00102	Syah.g_01950
OG0001958	Syas.g_00709	Syah.g_01493
OG0001960	Syas.g_01313, Syas.g_01327	Syah.g_01235
OG0001961	Syas.g_01338	Syah.g_01216
OG0001964	Syas.g_01653	Syah.g_00704
OG0001966	Syas.g_01710	Syah.g_00654
OG0001967	Syas.g_01712	Syah.g_00652
OG0001968	Syas.g_01713	Syah.g_00651
OG0001969	Syas.g_01818	Syah.g_00125
OG0001970	Syas.g_02383	Syah.g_00026
OG0001971	Syas.g_02291	Syah.g_00610
OG0001972	Syas.g_01853	Syah.g_00533
OG0001975	Syas.g_00097	Syah.g_01441
OG0001976	Syas.g_00099	Syah.g_01443
OG0001979	Syas.g_01412	Syah.g_01999
OG0001980	Syas.g_01045	Syah.g_00844, Syah.g_01834
OG0001990	Syas.g_01973	Syah.g_00406
OG0001995	Syas.g_00916	Syah.g_01988
OG0001997	Syas.g_02440	Syah.g_02518
OG0001998	Syas.g_00371	Syah.g_00502, Syah.g_01305
OG0002000	Syas.g_00004	Syah.g_01041
OG0002007	Syas.g_00988	Syah.g_02062
OG0002009	Syas.g_00631	Syah.g_01813
OG0002010	Syas.g_01293	Syah.g_01261
OG0002013	Syas.g_02488	Syah.g_00886
OG0002015	Syas.g_02219	Syah.g_00163
OG0002016	Syas.g_02222	Syah.g_00551
OG0002017	Syas.g_01946	Syah.g_00458
OG0002018	Syas.g_01974	Syah.g_00408
OG0002020	Syas.g_01987	Syah.g_00413
OG0002021	Syas.g_01989	Syah.g_00415
OG0002022	Syas.g_01990	Syah.g_00417
OG0002023	Syas.g_01991	Syah.g_00418
OG0002024	Syas.g_01985	Syah.g_00426
OG0002038	Syas.g_02793	Syah.g_02148
OG0002039	Syas.g_01141	Syah.g_02135
OG0002040	Syas.g_01047	Syah.g_02134
OG0002041	Syas.g_00538	Syah.g_01651
OG0002042	Syas.g_00495	Syah.g_01629
OG0002043	Syas.g_00404	Syah.g_01581
OG0002045	Syas.g_01341	Syah.g_01213
OG0002047	Syas.g_01514	Syah.g_00885
OG0002049	Syas.g_01648	Syah.g_00730
OG0002053	Syas.g_00291	Syah.g_00474
OG0002054	Syas.g_01986	Syah.g_00427
OG0002055	Syas.g_01983	Syah.g_00423
OG0002056	Syas.g_01769	Syah.g_00104
OG0002114	Syas.g_00085	Syah.g_01310
OG0002116	Syas.g_02716	Syah.g_02345
OG0002117	Syas.g_02864	Syah.g_02142
OG0002119	Syas.g_00170	Syah.g_00569
OG0002120	Syas.g_00127	Syah.g_01543
OG0002121	Syas.g_02491	Syah.g_01460
OG0002123	Syas.g_00177	Syah.g_01725
OG0002129	Syas.g_02752	Syah.g_01277
OG0002131	Syas.g_01988	Syah.g_00414
OG0002133	Syas.g_01984	Syah.g_00424
OG0002134	Syas.g_02175	Syah.g_00232
OG0002135	Syas.g_02651	Syah.g_02419
OG0002136	Syas.g_02652	Syah.g_02418
OG0002138	Syas.g_00386	Syah.g_01997
OG0002139	Syas.g_01065	Syah.g_01381
OG0002142	Syas.g_02802	Syah.g_01313
OG0002143	Syas.g_02248	Syah.g_00893
OG0002144	Syas.g_00956	Syah.g_00733
OG0002163	Syas.g_01913	Syah.g_00480
OG0002169	Syas.g_01515	Syah.g_00884
OG0002170	Syas.g_01545	Syah.g_00854
OG0002171	Syas.g_02220	Syah.g_00156
OG0002172	Syas.g_01833	Syah.g_00548
OG0002178	Syas.g_01981	Syah.g_00420
OG0002179	Syas.g_02196	Syah.g_00185
OG0002180	Syas.g_01760	Syah.g_00094
OG0002181	Syas.g_01726	Syah.g_00646
OG0002182	Syas.g_02712	Syah.g_00664
OG0002183	Syas.g_02472	Syah.g_02509
OG0002184	Syas.g_02476	Syah.g_02506
OG0002185	Syas.g_02504	Syah.g_02499
OG0002186	Syas.g_02653	Syah.g_02417
OG0002187	Syas.g_02654	Syah.g_02415
OG0002188	Syas.g_02689	Syah.g_02378
OG0002189	Syas.g_02690	Syah.g_02377
OG0002190	Syas.g_02730	Syah.g_02331
OG0002192	Syas.g_01140	Syah.g_02132
OG0002194	Syas.g_01068	Syah.g_01384
OG0002196	Syas.g_00611	Syah.g_01792
OG0002197	Syas.g_00544	Syah.g_01659
OG0002198	Syas.g_00722	Syah.g_01914
OG0002199	Syas.g_00728	Syah.g_01920
OG0002200	Syas.g_02819	Syah.g_01291
OG0002201	Syas.g_00860	Syah.g_01162
OG0002202	Syas.g_00859	Syah.g_01161
OG0002203	Syas.g_00858	Syah.g_01160
OG0002204	Syas.g_00843	Syah.g_01142
OG0002205	Syas.g_00820	Syah.g_01126
OG0002206	Syas.g_00809, Syas.g_02759	Syah.g_01113
OG0002207	Syas.g_00799	Syah.g_01103
OG0002208	Syas.g_01258	Syah.g_00989
OG0002209	Syas.g_01533	Syah.g_00866
OG0002210	Syas.g_01559	Syah.g_00814
OG0002211	Syas.g_01597	Syah.g_00777
OG0002212	Syas.g_01874	Syah.g_00524
OG0002213	Syas.g_00922	Syah.g_00519
OG0002214	Syas.g_02005	Syah.g_00393
OG0002230	Syas.g_02622	Syah.g_00195
OG0002235	Syas.g_00616	Syah.g_01796
OG0002238	Syas.g_00306	Syah.g_01472
OG0002239	Syas.g_00024	Syah.g_01444
OG0002242	Syas.g_02218	Syah.g_00157
OG0002244	Syas.g_00244	Syah.g_02465
OG0002245	Syas.g_02246	Syah.g_00895
OG0002247	Syas.g_00813	Syah.g_01119
OG0002248	Syas.g_00986	Syah.g_02007
OG0002250	Syas.g_02471	Syah.g_02510
OG0002251	Syas.g_02733	Syah.g_02328
OG0002253	Syas.g_02866	Syah.g_02189
OG0002254	Syas.g_00200	Syah.g_01697
OG0002255	Syas.g_00528	Syah.g_01643
OG0002256	Syas.g_00768	Syah.g_01985
OG0002257	Syas.g_01101	Syah.g_01892
OG0002258	Syas.g_00842	Syah.g_01141
OG0002259	Syas.g_00067	Syah.g_01068
OG0002260	Syas.g_01064	Syah.g_01380
OG0002276	Syas.g_00095	Syah.g_00943
OG0002277	Syas.g_02105	Syah.g_00296
OG0002280	Syas.g_00014	Syah.g_01050
OG0002285	Syas.g_00418	Syah.g_01593
OG0002297	Syas.g_02828	Syah.g_01347
OG0002298	Syas.g_00506	Syah.g_01639
OG0002299	Syas.g_02253	Syah.g_01602
OG0002301	Syas.g_01416	Syah.g_01949
OG0002302	Syas.g_01273	Syah.g_00975
OG0002303	Syas.g_02247	Syah.g_00894
OG0002305	Syas.g_02417	Syah.g_02542
OG0002309	Syas.g_00234	Syah.g_02085
OG0002332	Syas.g_00305	Syah.g_01471
OG0002333	Syas.g_00307	Syah.g_01473
OG0002349	Syas.g_02590	Syah.g_02268
OG0002354	Syas.g_00462	Syah.g_01623
