Orthogroup	Syas	Syae
OG0001210	Syas.g_00761	Syae.g_02387
OG0001211	Syas.g_00788	Syae.g_02403
OG0001212	Syas.g_00847	Syae.g_02460
OG0001213	Syas.g_00100	Syae.g_00062
OG0001214	Syas.g_00744	Syae.g_00076
OG0001215	Syas.g_02245	Syae.g_00757
OG0001217	Syas.g_01397	Syae.g_00151
OG0001218	Syas.g_01309	Syae.g_02605
OG0001219	Syas.g_00399	Syae.g_00312
OG0001220	Syas.g_02447	Syae.g_00880
OG0001221	Syas.g_02669	Syae.g_00559
OG0001222	Syas.g_00448	Syae.g_00347
OG0001223	Syas.g_00541	Syae.g_00392
OG0001224	Syas.g_01015	Syae.g_00797
OG0001225	Syas.g_01017	Syae.g_00795
OG0001226	Syas.g_02506	Syae.g_00135
OG0001227	Syas.g_00824	Syae.g_01600
OG0001228	Syas.g_02195	Syae.g_01004
OG0001229	Syas.g_00285	Syae.g_00771
OG0001230	Syas.g_02806	Syae.g_02662
OG0001231	Syas.g_02050	Syae.g_01729
OG0001232	Syas.g_02649	Syae.g_01197
OG0001233	Syas.g_02592	Syae.g_01038
OG0001234	Syas.g_01310	Syae.g_02050
OG0001235	Syas.g_01646	Syae.g_02066
OG0001236	Syas.g_02191	Syae.g_01867
OG0001237	Syas.g_02187	Syae.g_01860
OG0001238	Syas.g_01901	Syae.g_01582
OG0001239	Syas.g_02519	Syae.g_01288
OG0001240	Syas.g_02435	Syae.g_01347
OG0001241	Syas.g_02427	Syae.g_01357
OG0001242	Syas.g_02398	Syae.g_01387
OG0001243	Syas.g_02391	Syae.g_01395
OG0001244	Syas.g_02370	Syae.g_01425
OG0001245	Syas.g_00524	Syae.g_00149
OG0001246	Syas.g_01224, Syas.g_01829	Syae.g_02337
OG0001249	Syas.g_01547	Syae.g_02186
OG0001250	Syas.g_00239	Syae.g_00841
OG0001251	Syas.g_00516, Syas.g_00408	Syae.g_01632
OG0001252	Syas.g_00994	Syae.g_00804
OG0001253	Syas.g_00143	Syae.g_00243
OG0001255	Syas.g_00492	Syae.g_00667
OG0001256	Syas.g_02698	Syae.g_01149
OG0001257	Syas.g_01407	Syae.g_00295
OG0001258	Syas.g_02688	Syae.g_01159
OG0001259	Syas.g_02594	Syae.g_01036
OG0001260	Syas.g_02572	Syae.g_01058
OG0001261	Syas.g_01599	Syae.g_02115
OG0001262	Syas.g_02091	Syae.g_01769
OG0001263	Syas.g_02388	Syae.g_01399
OG0001265	Syas.g_02399	Syae.g_01385
OG0001266	Syas.g_02266	Syae.g_01498
OG0001267	Syas.g_01753	Syae.g_01969
OG0001268	Syas.g_01535	Syae.g_02198
OG0001269	Syas.g_00510	Syae.g_00225
OG0001270	Syas.g_01499	Syae.g_00997
OG0001271	Syas.g_01336	Syae.g_02527
OG0001272	Syas.g_01247	Syae.g_02315
OG0001273	Syas.g_00751	Syae.g_00069
OG0001274	Syas.g_01849	Syae.g_01535
OG0001275	Syas.g_00554	Syae.g_00407
OG0001276	Syas.g_00215	Syae.g_00423
OG0001277	Syas.g_00110	Syae.g_01677
OG0001278	Syas.g_01074	Syae.g_00697
OG0001279	Syas.g_02792	Syae.g_00007
OG0001280	Syas.g_01095	Syae.g_00958
OG0001281	Syas.g_02845	Syae.g_00969
OG0001282	Syas.g_01262	Syae.g_02298
OG0001284	Syas.g_02713	Syae.g_01132
OG0001287	Syas.g_00136	Syae.g_01827
OG0001288	Syas.g_02144	Syae.g_01815
OG0001289	Syas.g_02474	Syae.g_01330
OG0001290	Syas.g_02428	Syae.g_01356
OG0001291	Syas.g_02378	Syae.g_01409
OG0001292	Syas.g_01693	Syae.g_02017
OG0001293	Syas.g_01720	Syae.g_01996
OG0001294	Syas.g_00692	Syae.g_00593
OG0001295	Syas.g_00770	Syae.g_02389
OG0001296	Syas.g_01217	Syae.g_02343
OG0001297	Syas.g_01213	Syae.g_02347
OG0001298	Syas.g_00829	Syae.g_02439
OG0001299	Syas.g_00700	Syae.g_00599
OG0001303	Syas.g_00400	Syae.g_00314
OG0001304	Syas.g_00199	Syae.g_00436
OG0001305	Syas.g_01027	Syae.g_00786
OG0001306	Syas.g_01202	Syae.g_00943
OG0001307	Syas.g_01923	Syae.g_02059
OG0001310	Syas.g_02666	Syae.g_01178
OG0001311	Syas.g_00213	Syae.g_00425
OG0001312	Syas.g_00414	Syae.g_00326
OG0001314	Syas.g_01925	Syae.g_00097
OG0001315	Syas.g_01566	Syae.g_02145
OG0001317	Syas.g_02553	Syae.g_02235
OG0001318	Syas.g_01706	Syae.g_02004
OG0001319	Syas.g_01736	Syae.g_01980
OG0001323	Syas.g_00006	Syae.g_02355
OG0001325	Syas.g_00179	Syae.g_00465
OG0001326	Syas.g_01960, Syas.g_01961	Syae.g_01641
OG0001327	Syas.g_00687	Syae.g_00586
OG0001330	Syas.g_02865	Syae.g_00950
OG0001331	Syas.g_01267	Syae.g_02293
OG0001333	Syas.g_02598	Syae.g_01032
OG0001336	Syas.g_02003	Syae.g_01689
OG0001337	Syas.g_01548	Syae.g_02153, Syae.g_02175
OG0001339	Syas.g_02425	Syae.g_01359
OG0001345	Syas.g_01132	Syae.g_00886
OG0001346	Syas.g_02853	Syae.g_00962
OG0001347	Syas.g_01950	Syae.g_01907
OG0001348	Syas.g_00119	Syae.g_00821
OG0001349	Syas.g_02643	Syae.g_01228, Syae.g_01245
OG0001351	Syas.g_01280	Syae.g_02492
OG0001353	Syas.g_00228	Syae.g_00831
OG0001354	Syas.g_00526	Syae.g_00379
OG0001355	Syas.g_01057	Syae.g_00120
OG0001356	Syas.g_00972, Syas.g_01715	Syae.g_00820
OG0001358	Syas.g_00122	Syae.g_00046
OG0001360	Syas.g_01130	Syae.g_00883
OG0001361	Syas.g_01135	Syae.g_00889
OG0001364	Syas.g_02212	Syae.g_01883
OG0001366	Syas.g_02655	Syae.g_01189
OG0001373	Syas.g_01959	Syae.g_01640
OG0001374	Syas.g_01968	Syae.g_01648
OG0001376	Syas.g_00468	Syae.g_01589
OG0001377	Syas.g_00467	Syae.g_01588
OG0001378	Syas.g_01500	Syae.g_00998
OG0001379	Syas.g_02861	Syae.g_00952
OG0001385	Syas.g_01956	Syae.g_01637
OG0001386	Syas.g_01957	Syae.g_01638
OG0001387	Syas.g_01958	Syae.g_01639
OG0001388	Syas.g_01962	Syae.g_01642
OG0001389	Syas.g_01963	Syae.g_01643
OG0001390	Syas.g_01964	Syae.g_01644
OG0001391	Syas.g_01965	Syae.g_01645
OG0001392	Syas.g_01966	Syae.g_01646
OG0001393	Syas.g_01967	Syae.g_01647
OG0001394	Syas.g_00627	Syae.g_00553
OG0001395	Syas.g_00195	Syae.g_00446
OG0001396	Syas.g_01949	Syae.g_01908, Syae.g_01791, Syae.g_01238
OG0001398	Syas.g_02481	Syae.g_00289
OG0001401	Syas.g_00233	Syae.g_00835
OG0001402	Syas.g_00112	Syae.g_00051
OG0001406	Syas.g_00469	Syae.g_01590
OG0001408	Syas.g_00142	Syae.g_00712
OG0001412	Syas.g_01951	Syae.g_01240, Syae.g_01906
OG0001413	Syas.g_01481	Syae.g_00123
OG0001416	Syas.g_01061	Syae.g_00966
OG0001417	Syas.g_00507	Syae.g_00378
OG0001420	Syas.g_00017	Syae.g_00727, Syae.g_02365
OG0001428	Syas.g_02325	Syae.g_01456
OG0001429	Syas.g_00401	Syae.g_00315
OG0001432	Syas.g_01484	Syae.g_00742
OG0001433	Syas.g_01398	Syae.g_00819
OG0001435	Syas.g_00678	Syae.g_00579
OG0001438	Syas.g_01767	Syae.g_01954
OG0001439	Syas.g_01809	Syae.g_01929
OG0001443	Syas.g_01910	Syae.g_01594
OG0001444	Syas.g_02439	Syae.g_01342
OG0001447	Syas.g_02390	Syae.g_01396
OG0001449	Syas.g_02567	Syae.g_02253
OG0001452	Syas.g_01700	Syae.g_02009
OG0001453	Syas.g_00547	Syae.g_00399
OG0001454	Syas.g_01483	Syae.g_00131
OG0001456	Syas.g_01969	Syae.g_01650
OG0001457	Syas.g_01970	Syae.g_01651
OG0001458	Syas.g_01971	Syae.g_01652
OG0001459	Syas.g_02778	Syae.g_00621
OG0001460	Syas.g_01399	Syae.g_00818
OG0001461	Syas.g_00566	Syae.g_00063
OG0001471	Syas.g_01819	Syae.g_01934
OG0001473	Syas.g_00323	Syae.g_00107
OG0001474	Syas.g_01534	Syae.g_02199
OG0001475	Syas.g_02120	Syae.g_01008
OG0001476	Syas.g_00155	Syae.g_00908
OG0001477	Syas.g_00934	Syae.g_00776
OG0001478	Syas.g_01344	Syae.g_02512
OG0001479	Syas.g_01537	Syae.g_02196
OG0001482	Syas.g_00535	Syae.g_00388
OG0001484	Syas.g_00166, Syas.g_00167	Syae.g_01649
OG0001488	Syas.g_01142	Syae.g_00898
OG0001489	Syas.g_01574	Syae.g_02139
OG0001492	Syas.g_01077	Syae.g_00694
OG0001493	Syas.g_01069	Syae.g_00702
OG0001494	Syas.g_02633	Syae.g_01255
OG0001495	Syas.g_01641	Syae.g_02072
OG0001496	Syas.g_00936	Syae.g_00774
OG0001497	Syas.g_00935	Syae.g_00775
OG0001498	Syas.g_01511	Syae.g_02220
OG0001502	Syas.g_00290	Syae.g_00874
OG0001504	Syas.g_02777	Syae.g_00622
OG0001505	Syas.g_02135	Syae.g_01204
OG0001507	Syas.g_01183	Syae.g_00192
OG0001508	Syas.g_02114	Syae.g_01005
OG0001510	Syas.g_02151	Syae.g_01823
OG0001511	Syas.g_02413	Syae.g_01372
OG0001512	Syas.g_02559	Syae.g_02241
OG0001514	Syas.g_00937	Syae.g_00773
OG0001515	Syas.g_00734	Syae.g_00762
OG0001516	Syas.g_00703	Syae.g_00602
OG0001517	Syas.g_01540	Syae.g_02193
OG0001518	Syas.g_01903	Syae.g_01584
OG0001519	Syas.g_01912	Syae.g_01596
OG0001520	Syas.g_00828	Syae.g_02425
OG0001527	Syas.g_00803	Syae.g_02417
OG0001528	Syas.g_02116	Syae.g_01007
OG0001529	Syas.g_02082	Syae.g_01760
OG0001530	Syas.g_02415	Syae.g_01370
OG0001531	Syas.g_02560	Syae.g_02242
OG0001532	Syas.g_01113	Syae.g_00655
OG0001533	Syas.g_00476	Syae.g_02499
OG0001534	Syas.g_00198	Syae.g_00437
OG0001535	Syas.g_00218	Syae.g_00421
OG0001536	Syas.g_00456	Syae.g_00355
OG0001537	Syas.g_00651	Syae.g_00558
OG0001538	Syas.g_00591	Syae.g_00516
OG0001539	Syas.g_00683	Syae.g_00584
OG0001540	Syas.g_02386	Syae.g_01401
OG0001541	Syas.g_02316	Syae.g_01465
OG0001542	Syas.g_02294	Syae.g_01474
OG0001543	Syas.g_02230	Syae.g_01516
OG0001544	Syas.g_01911	Syae.g_01595
OG0001545	Syas.g_01982	Syae.g_01676
OG0001547	Syas.g_00300	Syae.g_00293
OG0001549	Syas.g_00482	Syae.g_00882
OG0001554	Syas.g_00153	Syae.g_01565
OG0001556	Syas.g_01679	Syae.g_00648
OG0001557	Syas.g_00626	Syae.g_00552
OG0001558	Syas.g_02053	Syae.g_01732
OG0001559	Syas.g_02416	Syae.g_01369
OG0001560	Syas.g_02429	Syae.g_01355
OG0001561	Syas.g_00211	Syae.g_00427
OG0001562	Syas.g_00560	Syae.g_00413
OG0001563	Syas.g_01590	Syae.g_02124
OG0001564	Syas.g_01034	Syae.g_02485
OG0001567	Syas.g_00294	Syae.g_00291
OG0001568	Syas.g_00368	Syae.g_00297
OG0001570	Syas.g_00309	Syae.g_00278
OG0001574	Syas.g_00801	Syae.g_02415
OG0001575	Syas.g_00806	Syae.g_02420
OG0001576	Syas.g_02834	Syae.g_02478
OG0001577	Syas.g_01189	Syae.g_00925
OG0001578	Syas.g_01979	Syae.g_00625
OG0001580	Syas.g_01875	Syae.g_01556
OG0001586	Syas.g_02637	Syae.g_01251, Syae.g_01215
OG0001589	Syas.g_02589	Syae.g_01040
OG0001590	Syas.g_00752	Syae.g_00068
OG0001592	Syas.g_01877	Syae.g_01557
OG0001594	Syas.g_00074, Syas.g_00260	Syae.g_01546
OG0001614	Syas.g_02165	Syae.g_01837
OG0001615	Syas.g_00778	Syae.g_00854
OG0001616	Syas.g_01127	Syae.g_00642
OG0001617	Syas.g_00076	Syae.g_00769
OG0001618	Syas.g_00185	Syae.g_00459
OG0001619	Syas.g_00445	Syae.g_00344
OG0001620	Syas.g_01528	Syae.g_02205
OG0001621	Syas.g_01702	Syae.g_02008
OG0001622	Syas.g_02002	Syae.g_01687
OG0001623	Syas.g_00977, Syas.g_01554	Syae.g_02179
OG0001624	Syas.g_01926	Syae.g_01601
OG0001625	Syas.g_01708	Syae.g_02002
OG0001627	Syas.g_01474	Syae.g_01079
OG0001634	Syas.g_00697	Syae.g_00596
OG0001635	Syas.g_02140	Syae.g_01811
OG0001636	Syas.g_02075	Syae.g_01753
OG0001637	Syas.g_02242, Syas.g_02547	Syae.g_00477, Syae.g_01051
OG0001638	Syas.g_02670	Syae.g_01175
OG0001639	Syas.g_01477	Syae.g_01082
OG0001640	Syas.g_00989	Syae.g_00809
OG0001641	Syas.g_00545	Syae.g_00397
OG0001643	Syas.g_00741	Syae.g_00079
OG0001644	Syas.g_00921, Syas.g_00767	Syae.g_00452
OG0001645	Syas.g_01410	Syae.g_00298, Syae.g_00665
OG0001647	Syas.g_01738	Syae.g_01978
OG0001652	Syas.g_02051	Syae.g_01730
OG0001653	Syas.g_02436	Syae.g_01345
OG0001654	Syas.g_01475	Syae.g_01080
OG0001655	Syas.g_01854	Syae.g_00125
OG0001657	Syas.g_02355	Syae.g_01439
OG0001659	Syas.g_01118	Syae.g_00650
OG0001660	Syas.g_02409, Syas.g_02868	Syae.g_01376, Syae.g_02215
OG0001666	Syas.g_02785	Syae.g_00214
OG0001671	Syas.g_01830	Syae.g_01521
OG0001672	Syas.g_02508	Syae.g_01318, Syae.g_01299
OG0001673	Syas.g_02551	Syae.g_02233
OG0001674	Syas.g_01745, Syas.g_01744, Syas.g_02533	Syae.g_02672, Syae.g_02673
OG0001675	Syas.g_00558	Syae.g_00411
OG0001677	Syas.g_01563	Syae.g_02148, Syae.g_00653
OG0001678	Syas.g_01666	Syae.g_02035
OG0001679	Syas.g_02407	Syae.g_02424
OG0001680	Syas.g_02664	Syae.g_00901, Syae.g_01180
OG0001682	Syas.g_00183	Syae.g_00130, Syae.g_00461
OG0001692	Syas.g_02810	Syae.g_02657
OG0001693	Syas.g_01022	Syae.g_00792
OG0001694	Syas.g_01755	Syae.g_01967
OG0001695	Syas.g_01980	Syae.g_01670
OG0001700	Syas.g_01390, Syas.g_01391	Syae.g_00290
OG0001702	Syas.g_02448, Syas.g_02468	Syae.g_01335
OG0001703	Syas.g_01259	Syae.g_02301
OG0001714	Syas.g_02632	Syae.g_01257
OG0001715	Syas.g_01409	Syae.g_00148
OG0001716	Syas.g_00512, Syas.g_01406	Syae.g_00875
OG0001717	Syas.g_02330	Syae.g_01451
OG0001728	Syas.g_00753, Syas.g_00776	Syae.g_01619
OG0001729	Syas.g_02564	Syae.g_02247
OG0001730	Syas.g_00954	Syae.g_02260
OG0001731	Syas.g_02729	Syae.g_01117
OG0001732	Syas.g_02021, Syas.g_01088	Syae.g_00678
OG0001733	Syas.g_00974	Syae.g_00589
OG0001735	Syas.g_00711	Syae.g_00611
OG0001736	Syas.g_00737	Syae.g_01903
OG0001737	Syas.g_01777	Syae.g_01948
OG0001738	Syas.g_01792	Syae.g_01915
OG0001739	Syas.g_01978	Syae.g_01668
OG0001741	Syas.g_01927	Syae.g_00250
OG0001748	Syas.g_01832	Syae.g_01523
OG0001749	Syas.g_02217	Syae.g_01899
OG0001750	Syas.g_02438	Syae.g_01343
OG0001751	Syas.g_02550	Syae.g_02232
OG0001752	Syas.g_02570	Syae.g_01060
OG0001753	Syas.g_00364	Syae.g_01054
OG0001754	Syas.g_02545, Syas.g_02244	Syae.g_01053
OG0001755	Syas.g_01208	Syae.g_02352
OG0001756	Syas.g_01905	Syae.g_01593
OG0001761	Syas.g_01040	Syae.g_00026
OG0001762	Syas.g_00552	Syae.g_00404
OG0001763	Syas.g_00540	Syae.g_00391
OG0001764	Syas.g_00374	Syae.g_00301
OG0001765	Syas.g_00314	Syae.g_00725, Syae.g_00726
OG0001766	Syas.g_01870	Syae.g_01938
OG0001768	Syas.g_02696	Syae.g_01482
OG0001769	Syas.g_00723	Syae.g_00093
OG0001771	Syas.g_00034	Syae.g_00183
OG0001783	Syas.g_02159	Syae.g_01832
OG0001784	Syas.g_02445	Syae.g_01338
OG0001786	Syas.g_02710	Syae.g_01134
OG0001787	Syas.g_00060	Syae.g_02373
OG0001788	Syas.g_00064	Syae.g_02376
OG0001789	Syas.g_02855	Syae.g_00960
OG0001790	Syas.g_01195	Syae.g_00936
OG0001792	Syas.g_01083	Syae.g_00685
OG0001794	Syas.g_00201	Syae.g_00434
OG0001796	Syas.g_00227	Syae.g_00415
OG0001797	Syas.g_02249	Syae.g_00335
OG0001798	Syas.g_00108	Syae.g_00054
OG0001800	Syas.g_00955	Syae.g_00006
OG0001801	Syas.g_02801	Syae.g_02679
OG0001803	Syas.g_02741	Syae.g_00988
OG0001804	Syas.g_01510	Syae.g_02221
OG0001805	Syas.g_00304	Syae.g_02013
OG0001806	Syas.g_01737	Syae.g_01979
OG0001808	Syas.g_02210	Syae.g_01877
OG0001811	Syas.g_02297	Syae.g_01472
OG0001812	Syas.g_01878	Syae.g_01558
OG0001813	Syas.g_01936	Syae.g_01605
OG0001814	Syas.g_02013	Syae.g_01698
OG0001815	Syas.g_02022	Syae.g_01707
OG0001816	Syas.g_00688	Syae.g_00587
OG0001837	Syas.g_01831	Syae.g_01522
OG0001838	Syas.g_02042	Syae.g_01720
OG0001839	Syas.g_02071	Syae.g_01749
OG0001840	Syas.g_02088	Syae.g_01766
OG0001841	Syas.g_02095	Syae.g_01773
OG0001842	Syas.g_00658	Syae.g_01072
OG0001843	Syas.g_02166	Syae.g_01838
OG0001844	Syas.g_02167	Syae.g_01839
OG0001845	Syas.g_02169	Syae.g_01840
OG0001846	Syas.g_02397	Syae.g_01388
OG0001848	Syas.g_02402	Syae.g_01382
OG0001849	Syas.g_02475	Syae.g_01329
OG0001850	Syas.g_02505	Syae.g_01320
OG0001851	Syas.g_02512	Syae.g_01295
OG0001852	Syas.g_02513	Syae.g_01294
OG0001853	Syas.g_02520	Syae.g_01287
OG0001854	Syas.g_02555	Syae.g_02237
OG0001855	Syas.g_00256, Syas.g_01747	Syae.g_02666
OG0001856	Syas.g_02706	Syae.g_01141
OG0001857	Syas.g_02709	Syae.g_01138
OG0001858	Syas.g_02734	Syae.g_01110
OG0001859	Syas.g_01271	Syae.g_02289
OG0001860	Syas.g_01257	Syae.g_02303
OG0001861	Syas.g_01246	Syae.g_02316
OG0001862	Syas.g_01233	Syae.g_02327
OG0001863	Syas.g_01229	Syae.g_02332
OG0001864	Syas.g_00092	Syae.g_02385
OG0001866	Syas.g_00862	Syae.g_02474
OG0001867	Syas.g_00866	Syae.g_00024
OG0001868	Syas.g_02851	Syae.g_00965
OG0001869	Syas.g_01190	Syae.g_00926
OG0001870	Syas.g_01180	Syae.g_00918
OG0001871	Syas.g_01173	Syae.g_00913
OG0001872	Syas.g_01078	Syae.g_00693
OG0001873	Syas.g_01126	Syae.g_00643
OG0001874	Syas.g_01129	Syae.g_00640
OG0001877	Syas.g_00735	Syae.g_00763
OG0001878	Syas.g_00555	Syae.g_00408
OG0001879	Syas.g_00550	Syae.g_00402
OG0001880	Syas.g_00465	Syae.g_00364
OG0001881	Syas.g_00464	Syae.g_00363
OG0001882	Syas.g_02252	Syae.g_00338
OG0001883	Syas.g_00423	Syae.g_00333
OG0001884	Syas.g_00412	Syae.g_00324
OG0001885	Syas.g_00395	Syae.g_00309
OG0001886	Syas.g_00375	Syae.g_00302
OG0001887	Syas.g_00661, Syas.g_00664	Syae.g_00566
OG0001888	Syas.g_00622	Syae.g_00546
OG0001889	Syas.g_00581	Syae.g_00505
OG0001890	Syas.g_00283	Syae.g_00848
OG0001891	Syas.g_00289	Syae.g_00852
OG0001892	Syas.g_00422	Syae.g_00881
OG0001893	Syas.g_00863, Syas.g_00107	Syae.g_00055
OG0001894	Syas.g_00747	Syae.g_00073
OG0001895	Syas.g_02798	Syae.g_02684
OG0001896	Syas.g_01502	Syae.g_01001
OG0001897	Syas.g_01531	Syae.g_02202
OG0001898	Syas.g_01549	Syae.g_02185
OG0001899	Syas.g_01601	Syae.g_02113
OG0001900	Syas.g_01722	Syae.g_01994
OG0001901	Syas.g_01723	Syae.g_01993
OG0001902	Syas.g_01759	Syae.g_01962
OG0001903	Syas.g_01768	Syae.g_01953
OG0001904	Syas.g_02214	Syae.g_01885
OG0001905	Syas.g_02198	Syae.g_01875
OG0001906	Syas.g_02385	Syae.g_01402
OG0001908	Syas.g_02314	Syae.g_01467
OG0001909	Syas.g_02289	Syae.g_01480
OG0001910	Syas.g_01836	Syae.g_01527
OG0001912	Syas.g_01895	Syae.g_01576
OG0001913	Syas.g_01898	Syae.g_01578
OG0001914	Syas.g_00098	Syae.g_00633
OG0001915	Syas.g_02019	Syae.g_01704
OG0001917	Syas.g_00216	Syae.g_00422
OG0001918	Syas.g_00759	Syae.g_00235
OG0001924	Syas.g_00040	Syae.g_00038
OG0001925	Syas.g_00041	Syae.g_00037
OG0001926	Syas.g_00042	Syae.g_00036
OG0001927	Syas.g_00043	Syae.g_00035
OG0001929	Syas.g_02102	Syae.g_01780
OG0001930	Syas.g_00657	Syae.g_01073
OG0001931	Syas.g_00656	Syae.g_01074
OG0001932	Syas.g_02164	Syae.g_01836
OG0001933	Syas.g_02418	Syae.g_01366
OG0001934	Syas.g_02430	Syae.g_01351
OG0001935	Syas.g_02515	Syae.g_01292
OG0001936	Syas.g_00945	Syae.g_00129
OG0001938	Syas.g_01255	Syae.g_02305
OG0001939	Syas.g_01526	Syae.g_00271
OG0001940	Syas.g_00826	Syae.g_02438
OG0001941	Syas.g_02844	Syae.g_00970
OG0001943	Syas.g_00388	Syae.g_00247
OG0001944	Syas.g_02794	Syae.g_00282
OG0001946	Syas.g_00928	Syae.g_00764
OG0001948	Syas.g_00542	Syae.g_00393
OG0001949	Syas.g_00502	Syae.g_00373
OG0001950	Syas.g_00499	Syae.g_00371
OG0001951	Syas.g_00463	Syae.g_00362
OG0001952	Syas.g_02251	Syae.g_00337
OG0001953	Syas.g_02250	Syae.g_00336
OG0001954	Syas.g_01433	Syae.g_00273
OG0001957	Syas.g_00102	Syae.g_00060
OG0001958	Syas.g_00709	Syae.g_00609
OG0001960	Syas.g_01327	Syae.g_02537
OG0001961	Syas.g_01338	Syae.g_02525
OG0001964	Syas.g_01653	Syae.g_02048
OG0001966	Syas.g_01710	Syae.g_02000
OG0001967	Syas.g_01712	Syae.g_01998
OG0001968	Syas.g_01713	Syae.g_01997
OG0001969	Syas.g_01818	Syae.g_01932
OG0001970	Syas.g_02383	Syae.g_01404
OG0001971	Syas.g_02291	Syae.g_01478
OG0001972	Syas.g_01853	Syae.g_01540
OG0001975	Syas.g_00097	Syae.g_00634
OG0001976	Syas.g_00099	Syae.g_00632
OG0001979	Syas.g_01412	Syae.g_00760
OG0001980	Syas.g_01045	Syae.g_02181
OG0001990	Syas.g_01973	Syae.g_01674
OG0001993	Syas.g_00038	Syae.g_00040
OG0001994	Syas.g_00039	Syae.g_00039
OG0001995	Syas.g_00916	Syae.g_00747
OG0001996	Syas.g_02067	Syae.g_01746
OG0001997	Syas.g_02440	Syae.g_01341
OG0001998	Syas.g_00371	Syae.g_02669
OG0001999	Syas.g_02599	Syae.g_01029
OG0002000	Syas.g_00004	Syae.g_02353
OG0002002	Syas.g_01079	Syae.g_00692
OG0002006	Syas.g_00171	Syae.g_00812
OG0002007	Syas.g_00988	Syae.g_00813
OG0002009	Syas.g_00631	Syae.g_00556
OG0002010	Syas.g_01293	Syae.g_02622
OG0002015	Syas.g_02219	Syae.g_01894
OG0002016	Syas.g_02222	Syae.g_01520
OG0002017	Syas.g_01946	Syae.g_01614
OG0002018	Syas.g_01974	Syae.g_01672
OG0002019	Syas.g_02163	Syae.g_00294
OG0002020	Syas.g_01987	Syae.g_01666
OG0002021	Syas.g_01989	Syae.g_01664
OG0002022	Syas.g_01990	Syae.g_01662
OG0002023	Syas.g_01991	Syae.g_01661
OG0002024	Syas.g_01985	Syae.g_01655
OG0002025	Syas.g_02130	Syae.g_01084
OG0002038	Syas.g_02793	Syae.g_00912
OG0002040	Syas.g_01047	Syae.g_00897
OG0002041	Syas.g_00538	Syae.g_00389
OG0002042	Syas.g_00495	Syae.g_00367
OG0002043	Syas.g_00404	Syae.g_00316
OG0002045	Syas.g_01341	Syae.g_02521
OG0002046	Syas.g_01346	Syae.g_02517
OG0002049	Syas.g_01648	Syae.g_02064
OG0002051	Syas.g_02317	Syae.g_01464
OG0002053	Syas.g_00291	Syae.g_01598
OG0002054	Syas.g_01986	Syae.g_01654
OG0002055	Syas.g_01983	Syae.g_01657
OG0002056	Syas.g_01769	Syae.g_01952
OG0002107	Syas.g_00272	Syae.g_00156
OG0002114	Syas.g_00085	Syae.g_02675, Syae.g_02668
OG0002116	Syas.g_02716	Syae.g_01129
OG0002117	Syas.g_02864	Syae.g_00905
OG0002119	Syas.g_00170	Syae.g_01515
OG0002120	Syas.g_00127	Syae.g_00270
OG0002121	Syas.g_02491	Syae.g_00184
OG0002123	Syas.g_00177	Syae.g_00467
OG0002129	Syas.g_02752	Syae.g_02639
OG0002130	Syas.g_02856	Syae.g_00959
OG0002131	Syas.g_01988	Syae.g_01665
OG0002133	Syas.g_01984	Syae.g_01656
OG0002134	Syas.g_02175	Syae.g_01846
OG0002135	Syas.g_02651	Syae.g_01193
OG0002136	Syas.g_02652	Syae.g_01192
OG0002138	Syas.g_00386	Syae.g_00758
OG0002139	Syas.g_01065	Syae.g_00707
OG0002142	Syas.g_02802	Syae.g_02678
OG0002143	Syas.g_02248	Syae.g_02224
OG0002144	Syas.g_00956	Syae.g_02070
OG0002160	Syas.g_02576	Syae.g_00749
OG0002161	Syas.g_01909	Syae.g_01545
OG0002161	Syas.g_01746	Syae.g_02665
OG0002163	Syas.g_01913	Syae.g_01592
OG0002166	Syas.g_00144, Syas.g_01056	Syae.g_00754
OG0002170	Syas.g_01545	Syae.g_02188
OG0002171	Syas.g_02220	Syae.g_01901
OG0002172	Syas.g_01833	Syae.g_01524
OG0002173	Syas.g_02232	Syae.g_01511
OG0002174	Syas.g_01947	Syae.g_01615
OG0002178	Syas.g_01981	Syae.g_01659
OG0002179	Syas.g_02196	Syae.g_01872
OG0002180	Syas.g_01760	Syae.g_01961
OG0002181	Syas.g_01726	Syae.g_01991
OG0002182	Syas.g_02712	Syae.g_02010
OG0002183	Syas.g_02472	Syae.g_01331
OG0002184	Syas.g_02476	Syae.g_01328
OG0002185	Syas.g_02504	Syae.g_01321
OG0002186	Syas.g_02653	Syae.g_01191
OG0002187	Syas.g_02654	Syae.g_01190
OG0002188	Syas.g_02689	Syae.g_01158
OG0002189	Syas.g_02690	Syae.g_01157
OG0002190	Syas.g_02730	Syae.g_01116
OG0002191	Syas.g_00477	Syae.g_00999
OG0002194	Syas.g_01068	Syae.g_00703
OG0002195	Syas.g_00669	Syae.g_00570
OG0002196	Syas.g_00611	Syae.g_00535
OG0002197	Syas.g_00544	Syae.g_00396
OG0002198	Syas.g_00722	Syae.g_00094
OG0002199	Syas.g_00728	Syae.g_00089
OG0002200	Syas.g_02819	Syae.g_02652
OG0002201	Syas.g_00860	Syae.g_02472
OG0002202	Syas.g_00859	Syae.g_02471
OG0002203	Syas.g_00858	Syae.g_02470
OG0002204	Syas.g_00843	Syae.g_02453
OG0002205	Syas.g_00820	Syae.g_02437
