Orthogroup	Syas	Pram
OG0001198	Syas.g_02031	Pram.g_01935
OG0001199	Syas.g_02516	Pram.g_00059
OG0001200	Syas.g_02514	Pram.g_00061
OG0001201	Syas.g_02419	Pram.g_00092
OG0001202	Syas.g_02270	Pram.g_00184
OG0001203	Syas.g_02557	Pram.g_00225
OG0001204	Syas.g_01687	Pram.g_00231
OG0001205	Syas.g_02745	Pram.g_00380
OG0001207	Syas.g_01260	Pram.g_00413
OG0001208	Syas.g_01251	Pram.g_00418
OG0001209	Syas.g_00065	Pram.g_00473
OG0001210	Syas.g_00761	Pram.g_00477
OG0001211	Syas.g_00788	Pram.g_00487
OG0001212	Syas.g_00847	Pram.g_00533
OG0001213	Syas.g_00100	Pram.g_00569
OG0001215	Syas.g_02245	Pram.g_00781
OG0001217	Syas.g_01397, Syas.g_02493	Pram.g_01539
OG0001218	Syas.g_01309	Pram.g_01196
OG0001219	Syas.g_00399	Pram.g_00911
OG0001220	Syas.g_02447	Pram.g_00865
OG0001221	Syas.g_02669	Pram.g_00745
OG0001222	Syas.g_00448	Pram.g_00988
OG0001223	Syas.g_00541	Pram.g_00960
OG0001224	Syas.g_01015	Pram.g_00892
OG0001225	Syas.g_01017	Pram.g_00890
OG0001226	Syas.g_02506	Pram.g_00577
OG0001227	Syas.g_00824	Pram.g_01188
OG0001228	Syas.g_02195	Pram.g_01089
OG0001229	Syas.g_00285	Pram.g_01542
OG0001230	Syas.g_02806	Pram.g_01388
OG0001231	Syas.g_02050	Pram.g_00357
OG0001232	Syas.g_02649	Pram.g_01655
OG0001233	Syas.g_02592	Pram.g_01676
OG0001234	Syas.g_01310	Pram.g_01712
OG0001235	Syas.g_01646	Pram.g_01716
OG0001236	Syas.g_02191	Pram.g_01809
OG0001237	Syas.g_02187	Pram.g_01813
OG0001238	Syas.g_01901	Pram.g_01890
OG0001239	Syas.g_02519	Pram.g_00056
OG0001240	Syas.g_02435	Pram.g_00077
OG0001241	Syas.g_02427	Pram.g_00086
OG0001242	Syas.g_02398	Pram.g_00105
OG0001243	Syas.g_02391	Pram.g_00112
OG0001244	Syas.g_02370	Pram.g_00127
OG0001245	Syas.g_00524	Pram.g_01177
OG0001246	Syas.g_01224	Pram.g_00680
OG0001249	Syas.g_01547	Pram.g_00325
OG0001250	Syas.g_00239	Pram.g_00851
OG0001251	Syas.g_00516, Syas.g_00408	Pram.g_00714
OG0001252	Syas.g_00994	Pram.g_00897
OG0001253	Syas.g_00143	Pram.g_00579
OG0001255	Syas.g_00492	Pram.g_01157
OG0001256	Syas.g_02698	Pram.g_01289
OG0001258	Syas.g_02688	Pram.g_01628
OG0001259	Syas.g_02594	Pram.g_01674
OG0001261	Syas.g_01599	Pram.g_01761
OG0001262	Syas.g_02091	Pram.g_01872
OG0001263	Syas.g_02388	Pram.g_00114
OG0001265	Syas.g_02399	Pram.g_00104
OG0001266	Syas.g_02266	Pram.g_00188
OG0001267	Syas.g_01753	Pram.g_00268
OG0001268	Syas.g_01535	Pram.g_00334
OG0001269	Syas.g_00510	Pram.g_00864
OG0001270	Syas.g_01499	Pram.g_00369
OG0001271	Syas.g_01336	Pram.g_00408
OG0001272	Syas.g_01247	Pram.g_00422
OG0001273	Syas.g_00751	Pram.g_01079
OG0001274	Syas.g_01849	Pram.g_00211
OG0001275	Syas.g_00554	Pram.g_00969
OG0001276	Syas.g_00215	Pram.g_00980
OG0001278	Syas.g_01074	Pram.g_01085
OG0001279	Syas.g_02792	Pram.g_01253
OG0001280	Syas.g_01095	Pram.g_01229
OG0001281	Syas.g_02845	Pram.g_01235
OG0001282	Syas.g_01262	Pram.g_01467
OG0001284	Syas.g_02713	Pram.g_01302
OG0001286	Syas.g_01585	Pram.g_01774
OG0001287	Syas.g_00136	Pram.g_01835
OG0001288	Syas.g_02144	Pram.g_01845
OG0001289	Syas.g_02474	Pram.g_00071
OG0001290	Syas.g_02428	Pram.g_00085
OG0001291	Syas.g_02378	Pram.g_00122
OG0001292	Syas.g_01693	Pram.g_00236
OG0001293	Syas.g_01720	Pram.g_00249
OG0001296	Syas.g_01217	Pram.g_00446
OG0001297	Syas.g_01213	Pram.g_00451
OG0001298	Syas.g_00829	Pram.g_00515
OG0001299	Syas.g_00700	Pram.g_01043
OG0001304	Syas.g_00199	Pram.g_00993
OG0001305	Syas.g_01027	Pram.g_00884
OG0001306	Syas.g_01202	Pram.g_01155
OG0001307	Syas.g_01923	Pram.g_01477
OG0001308	Syas.g_02830	Pram.g_01368
OG0001309	Syas.g_00003	Pram.g_01272
OG0001310	Syas.g_02666	Pram.g_01645
OG0001311	Syas.g_00213	Pram.g_00982
OG0001312	Syas.g_00414	Pram.g_00920
OG0001314	Syas.g_01925	Pram.g_00622, Pram.g_00647
OG0001315	Syas.g_01566	Pram.g_01553
OG0001317	Syas.g_02553	Pram.g_00221
OG0001318	Syas.g_01706	Pram.g_00245
OG0001319	Syas.g_01736	Pram.g_00261
OG0001323	Syas.g_00006	Pram.g_00457
OG0001325	Syas.g_00179	Pram.g_01025
OG0001327	Syas.g_00687	Pram.g_00723
OG0001329	Syas.g_00773	Pram.g_01598
OG0001330	Syas.g_02865	Pram.g_01276
OG0001331	Syas.g_01267	Pram.g_01462
OG0001333	Syas.g_02598	Pram.g_01670
OG0001336	Syas.g_02003	Pram.g_01923
OG0001337	Syas.g_01548	Pram.g_00320
OG0001339	Syas.g_02425	Pram.g_00088
OG0001346	Syas.g_02853	Pram.g_01231
OG0001348	Syas.g_00119	Pram.g_01526
OG0001349	Syas.g_02643	Pram.g_01401
OG0001351	Syas.g_01280	Pram.g_00394
OG0001353	Syas.g_00228	Pram.g_00841
OG0001354	Syas.g_00526	Pram.g_00953
OG0001355	Syas.g_01057	Pram.g_01003
OG0001358	Syas.g_00122	Pram.g_00558
OG0001361	Syas.g_01135	Pram.g_01121
OG0001364	Syas.g_02212	Pram.g_01800
OG0001365	Syas.g_01886	Pram.g_01883
OG0001371	Syas.g_02499	Pram.g_00769
OG0001379	Syas.g_02861	Pram.g_01224
OG0001380	Syas.g_00126	Pram.g_01198
OG0001394	Syas.g_00627	Pram.g_00749
OG0001398	Syas.g_02481	Pram.g_01256
OG0001401	Syas.g_00233	Pram.g_00846
OG0001402	Syas.g_00112	Pram.g_00563
OG0001403	Syas.g_02069	Pram.g_00017
OG0001409	Syas.g_00154	Pram.g_01131
OG0001411	Syas.g_01156	Pram.g_01422, Pram.g_00046
OG0001418	Syas.g_01177	Pram.g_00775
OG0001423	Syas.g_02532	Pram.g_00613
OG0001429	Syas.g_00401	Pram.g_00912
OG0001435	Syas.g_00678	Pram.g_00730
OG0001441	Syas.g_00008	Pram.g_00459
OG0001443	Syas.g_01910	Pram.g_01543
OG0001450	Syas.g_02208, Syas.g_00474	Pram.g_00778
OG0001451	Syas.g_02342, Syas.g_02343	Pram.g_00877
OG0001453	Syas.g_00547	Pram.g_01487
OG0001460	Syas.g_01399	Pram.g_01623
OG0001461	Syas.g_00566	Pram.g_01575
OG0001476	Syas.g_00155	Pram.g_01132
OG0001477	Syas.g_00934	Pram.g_01521
OG0001484	Syas.g_00166, Syas.g_00167	Pram.g_01277
OG0001486	Syas.g_01186	Pram.g_01142
OG0001488	Syas.g_01142	Pram.g_01126
OG0001489	Syas.g_01574	Pram.g_01785
OG0001494	Syas.g_02633	Pram.g_01502, Pram.g_01409
OG0001495	Syas.g_01641	Pram.g_01721
OG0001496	Syas.g_00936	Pram.g_01519
OG0001497	Syas.g_00935	Pram.g_01520
OG0001498	Syas.g_01511	Pram.g_00353
OG0001505	Syas.g_02135	Pram.g_01414
OG0001510	Syas.g_02151	Pram.g_01839
OG0001511	Syas.g_02413	Pram.g_00096
OG0001512	Syas.g_02559	Pram.g_01192
OG0001514	Syas.g_00937	Pram.g_01518
OG0001515	Syas.g_00734	Pram.g_00783
OG0001517	Syas.g_01540	Pram.g_00329
OG0001518	Syas.g_01903	Pram.g_01892
OG0001519	Syas.g_01912	Pram.g_01897
OG0001522	Syas.g_00369	Pram.g_00842
OG0001527	Syas.g_00803	Pram.g_00501
OG0001529	Syas.g_02082	Pram.g_00025
OG0001530	Syas.g_02415	Pram.g_00095
OG0001531	Syas.g_02560	Pram.g_00226
OG0001532	Syas.g_01113	Pram.g_01108
OG0001534	Syas.g_00198	Pram.g_00994
OG0001535	Syas.g_00218	Pram.g_00979
OG0001536	Syas.g_00456	Pram.g_00939
OG0001537	Syas.g_00651	Pram.g_00746
OG0001538	Syas.g_00591	Pram.g_00814
OG0001539	Syas.g_00683	Pram.g_00725
OG0001540	Syas.g_02386	Pram.g_00116
OG0001541	Syas.g_02316	Pram.g_00164
OG0001542	Syas.g_02294	Pram.g_00170
OG0001543	Syas.g_02230	Pram.g_01538
OG0001544	Syas.g_01911	Pram.g_01896
OG0001545	Syas.g_01982	Pram.g_01912
OG0001549	Syas.g_00482	Pram.g_00875
OG0001557	Syas.g_00626	Pram.g_00750
OG0001559	Syas.g_02416	Pram.g_00094
OG0001560	Syas.g_02429	Pram.g_00084
OG0001561	Syas.g_00211	Pram.g_00984
OG0001563	Syas.g_01590	Pram.g_01769
OG0001565	Syas.g_00351	Pram.g_01576
OG0001574	Syas.g_00801	Pram.g_00499
OG0001575	Syas.g_00806	Pram.g_00504
OG0001576	Syas.g_02834	Pram.g_01243
OG0001580	Syas.g_01875	Pram.g_00032
OG0001584	Syas.g_00607	Pram.g_01032
OG0001586	Syas.g_02637	Pram.g_01501
OG0001587	Syas.g_02569	Pram.g_01692
OG0001589	Syas.g_02589	Pram.g_01678
OG0001591	Syas.g_00690	Pram.g_00762
OG0001592	Syas.g_01877	Pram.g_00031
OG0001614	Syas.g_02165	Pram.g_01827
OG0001616	Syas.g_01127	Pram.g_01116
OG0001617	Syas.g_00076	Pram.g_00787
OG0001619	Syas.g_00445	Pram.g_00929
OG0001620	Syas.g_01528	Pram.g_00338
OG0001621	Syas.g_01702	Pram.g_00241
OG0001622	Syas.g_02002	Pram.g_01921
OG0001634	Syas.g_00697	Pram.g_01040
OG0001636	Syas.g_02075	Pram.g_00020
OG0001638	Syas.g_02670	Pram.g_01643
OG0001639	Syas.g_01477	Pram.g_01329
OG0001640	Syas.g_00989	Pram.g_00900
OG0001641	Syas.g_00545	Pram.g_00962
OG0001643	Syas.g_00741	Pram.g_01071
OG0001644	Syas.g_00921, Syas.g_00767	Pram.g_01015
OG0001659	Syas.g_01118	Pram.g_01264
OG0001678	Syas.g_01666	Pram.g_01699
OG0001679	Syas.g_02407	Pram.g_00324
OG0001693	Syas.g_01022	Pram.g_00661
OG0001717	Syas.g_02330	Pram.g_00678
OG0001731	Syas.g_02729	Pram.g_01316
OG0001762	Syas.g_00552	Pram.g_00967
OG0001764	Syas.g_00374	Pram.g_01009
OG0001771	Syas.g_00034	Pram.g_01571
OG0001955	Syas.g_00480	Pram.g_01541
OG0001956	Syas.g_00971	Pram.g_00871
OG0001977	Syas.g_01942	Pram.g_01903
OG0002003	Syas.g_00491	Pram.g_00688
OG0002019	Syas.g_02163	Pram.g_01951
OG0002098	Syas.g_02127, Syas.g_02608	Pram.g_01493
OG0002109	Syas.g_02770	Pram.g_00692
OG0002274	Syas.g_02624	Pram.g_01430
OG0002348	Syas.g_00879	Pram.g_01527
OG0002389	Syas.g_01570	Pram.g_01789
OG0002559	Syas.g_00898, Syas.g_00899	Pram.g_00592
OG0002730	Syas.g_02772	Pram.g_00614
OG0003490	Syas.g_00149	Pram.g_00609
OG0003491	Syas.g_00044	Pram.g_00585
OG0003493	Syas.g_02179	Pram.g_01433
OG0004659	Syas.g_01464	Pram.g_01724
