Orthogroup	Pras	Syag
OG0001162	Pras.g_00452	Syag.g_01238
OG0001163	Pras.g_00542	Syag.g_01674
OG0001164	Pras.g_00546	Syag.g_01680
OG0001165	Pras.g_00549	Syag.g_01685
OG0001166	Pras.g_00569	Syag.g_01715
OG0001167	Pras.g_00586	Syag.g_02383
OG0001168	Pras.g_00588	Syag.g_01740
OG0001169	Pras.g_00590	Syag.g_01742
OG0001170	Pras.g_00592	Syag.g_01744
OG0001171	Pras.g_00602	Syag.g_01755
OG0001172	Pras.g_00616	Syag.g_02693
OG0001173	Pras.g_00617	Syag.g_02694
OG0001174	Pras.g_00625	Syag.g_02703
OG0001175	Pras.g_00626	Syag.g_02704
OG0001176	Pras.g_00633	Syag.g_02723
OG0001177	Pras.g_00636	Syag.g_02720
OG0001178	Pras.g_00641	Syag.g_01694
OG0001179	Pras.g_00671	Syag.g_02754
OG0001180	Pras.g_00693	Syag.g_02780
OG0001181	Pras.g_00697	Syag.g_02784
OG0001182	Pras.g_00704	Syag.g_02793
OG0001183	Pras.g_00708	Syag.g_02798
OG0001184	Pras.g_00724	Syag.g_02428
OG0001185	Pras.g_00738	Syag.g_02399
OG0001186	Pras.g_00762	Syag.g_02364
OG0001187	Pras.g_00766	Syag.g_02361
OG0001188	Pras.g_00769	Syag.g_02359
OG0001189	Pras.g_00786	Syag.g_02334
OG0001190	Pras.g_00790	Syag.g_02126
OG0001191	Pras.g_00800	Syag.g_02142
OG0001192	Pras.g_00804	Syag.g_02149
OG0001193	Pras.g_00815	Syag.g_02182
OG0001194	Pras.g_00816	Syag.g_02185
OG0001195	Pras.g_00817	Syag.g_02186
OG0001196	Pras.g_00830	Syag.g_02254
OG0001197	Pras.g_00831	Syag.g_02256
OG0001198	Pras.g_00839	Syag.g_02269
OG0001199	Pras.g_00925	Syag.g_01825
OG0001200	Pras.g_00927	Syag.g_01827
OG0001201	Pras.g_00959	Syag.g_01886
OG0001202	Pras.g_01050	Syag.g_02032
OG0001203	Pras.g_01090	Syag.g_01783
OG0001204	Pras.g_01095	Syag.g_02673
OG0001206	Pras.g_01340	Syag.g_01328
OG0001207	Pras.g_01355	Syag.g_01536
OG0001208	Pras.g_01360	Syag.g_01526
OG0001209	Pras.g_01412	Syag.g_01451
OG0001210	Pras.g_01417	Syag.g_01442
OG0001211	Pras.g_01427	Syag.g_00272
OG0001212	Pras.g_01472	Syag.g_00334
OG0001213	Pras.g_01505	Syag.g_00394
OG0001214	Pras.g_01513	Syag.g_00412
OG0001215	Pras.g_01566	Syag.g_01014
OG0001216	Pras.g_01608	Syag.g_00920
OG0001217	Pras.g_01649	Syag.g_00151
OG0001218	Pras.g_01657	Syag.g_01364
OG0001219	Pras.g_01690	Syag.g_00767
OG0001220	Pras.g_01752	Syag.g_00743
OG0001221	Pras.g_01812	Syag.g_00628
OG0001222	Pras.g_01851	Syag.g_00797
OG0001223	Pras.g_01877	Syag.g_00843
OG0001224	Pras.g_01930	Syag.g_00969
OG0001225	Pras.g_01932	Syag.g_00971
OG0001226	Pras.g_01958	Syag.g_01835
OG0001227	Pras.g_01976	Syag.g_01240
OG0001228	Pras.g_00102	Syag.g_00709
OG0001229	Pras.g_00248	Syag.g_00997
OG0001230	Pras.g_00342	Syag.g_01430
OG0001231	Pras.g_00450	Syag.g_02289
OG0001232	Pras.g_00573	Syag.g_01724
OG0001233	Pras.g_00593	Syag.g_01745
OG0001234	Pras.g_00628	Syag.g_02708
OG0001235	Pras.g_00638	Syag.g_02715
OG0001236	Pras.g_00721	Syag.g_02432
OG0001237	Pras.g_00725	Syag.g_02426
OG0001238	Pras.g_00801	Syag.g_02144
OG0001240	Pras.g_00944	Syag.g_01869
OG0001241	Pras.g_00952	Syag.g_01879
OG0001243	Pras.g_00976	Syag.g_01920
OG0001244	Pras.g_00992	Syag.g_01948
OG0001245	Pras.g_01233	Syag.g_00213
OG0001246	Pras.g_01382	Syag.g_01498
OG0001247	Pras.g_01559	Syag.g_00710
OG0001248	Pras.g_01561	Syag.g_00175
OG0001249	Pras.g_01679	Syag.g_02837
OG0001250	Pras.g_01741	Syag.g_00725
OG0001251	Pras.g_01789	Syag.g_00472
OG0001252	Pras.g_01925	Syag.g_00960
OG0001253	Pras.g_01977	Syag.g_00094
OG0001254	Pras.g_00025	Syag.g_02165
OG0001255	Pras.g_00040	Syag.g_00440
OG0001256	Pras.g_00443	Syag.g_01673
OG0001257	Pras.g_00449	Syag.g_00217, Syag.g_00176
OG0001258	Pras.g_00547	Syag.g_01683
OG0001259	Pras.g_00591	Syag.g_01743
OG0001260	Pras.g_00608	Syag.g_01763
OG0001261	Pras.g_00679	Syag.g_02763
OG0001262	Pras.g_00784	Syag.g_02336
OG0001263	Pras.g_00979	Syag.g_01923
OG0001265	Pras.g_00969	Syag.g_01910
OG0001266	Pras.g_01054	Syag.g_02036
OG0001267	Pras.g_01132	Syag.g_02598
OG0001268	Pras.g_01192	Syag.g_02850
OG0001269	Pras.g_01212	Syag.g_00480
OG0001270	Pras.g_01312	Syag.g_00030
OG0001271	Pras.g_01350	Syag.g_01353
OG0001272	Pras.g_01364	Syag.g_01522
OG0001273	Pras.g_01507	Syag.g_00405
OG0001274	Pras.g_01579	Syag.g_02076
OG0001275	Pras.g_01888	Syag.g_00857
OG0001276	Pras.g_01909	Syag.g_00874
OG0001278	Pras.g_00107	Syag.g_01054
OG0001279	Pras.g_00152	Syag.g_00490
OG0001280	Pras.g_00208	Syag.g_01189
OG0001282	Pras.g_00251	Syag.g_01538
OG0001283	Pras.g_00270	Syag.g_02248
OG0001284	Pras.g_00423	Syag.g_01656
OG0001285	Pras.g_00576	Syag.g_00142, Syag.g_02205
OG0001286	Pras.g_00691	Syag.g_02778
OG0001287	Pras.g_00745	Syag.g_02391
OG0001288	Pras.g_00754	Syag.g_02373
OG0001289	Pras.g_00938	Syag.g_01850
OG0001290	Pras.g_00951	Syag.g_01878
OG0001291	Pras.g_00986	Syag.g_01933
OG0001292	Pras.g_01100	Syag.g_02667
OG0001293	Pras.g_01113	Syag.g_02625
OG0001294	Pras.g_01231	Syag.g_00593
OG0001295	Pras.g_01345	Syag.g_00968
OG0001296	Pras.g_01387	Syag.g_01492
OG0001297	Pras.g_01392	Syag.g_01488
OG0001298	Pras.g_01453	Syag.g_00309
OG0001299	Pras.g_01542	Syag.g_00582
OG0001300	Pras.g_01569	Syag.g_01003
OG0001301	Pras.g_01572	Syag.g_00987
OG0001302	Pras.g_01688	Syag.g_00442
OG0001303	Pras.g_01892	Syag.g_00769
OG0001304	Pras.g_01919	Syag.g_00890
OG0001305	Pras.g_01938	Syag.g_00981
OG0001306	Pras.g_00042	Syag.g_01160
OG0001307	Pras.g_00233	Syag.g_00577
OG0001308	Pras.g_00360	Syag.g_01406
OG0001309	Pras.g_00447	Syag.g_01482
OG0001311	Pras.g_01911	Syag.g_00876
OG0001314	Pras.g_01639	Syag.g_00118
OG0001315	Pras.g_00913	Syag.g_02796
OG0001316	Pras.g_00991	Syag.g_01940
OG0001317	Pras.g_01086	Syag.g_01787
OG0001318	Pras.g_01108	Syag.g_02633
OG0001319	Pras.g_01124	Syag.g_02609
OG0001321	Pras.g_01329	Syag.g_00050
OG0001322	Pras.g_01330	Syag.g_00051
OG0001323	Pras.g_01397	Syag.g_01479
OG0001324	Pras.g_01570	Syag.g_01002
OG0001325	Pras.g_01611	Syag.g_00916
OG0001326	Pras.g_01777	Syag.g_02190, Syag.g_02195
OG0001328	Pras.g_01975	Syag.g_00620
OG0001329	Pras.g_00017	Syag.g_00498
OG0001330	Pras.g_00177	Syag.g_01181
OG0001331	Pras.g_00256	Syag.g_01543
OG0001332	Pras.g_00394	Syag.g_01611
OG0001333	Pras.g_00587	Syag.g_01739
OG0001334	Pras.g_00711	Syag.g_02807
OG0001335	Pras.g_00712	Syag.g_02808
OG0001336	Pras.g_00827	Syag.g_02249
OG0001339	Pras.g_00954	Syag.g_01881
OG0001341	Pras.g_01647	Syag.g_00233
OG0001343	Pras.g_01786	Syag.g_00562
OG0001344	Pras.g_00060	Syag.g_01136
OG0001345	Pras.g_00075	Syag.g_01108
OG0001346	Pras.g_00210	Syag.g_01193
OG0001349	Pras.g_00292	Syag.g_02479
OG0001352	Pras.g_01556	Syag.g_01459
OG0001358	Pras.g_01496	Syag.g_00374
OG0001359	Pras.g_01787	Syag.g_00561
OG0001360	Pras.g_01978	Syag.g_01106
OG0001361	Pras.g_00072	Syag.g_01111
OG0001364	Pras.g_00714	Syag.g_02448
OG0001365	Pras.g_00794	Syag.g_02131
OG0001369	Pras.g_00943	Syag.g_01868
OG0001370	Pras.g_01337	Syag.g_01660, Syag.g_01395, Syag.g_02204
OG0001373	Pras.g_01776	Syag.g_02194
OG0001374	Pras.g_01784	Syag.g_02202
OG0001375	Pras.g_01785	Syag.g_00563
OG0001376	Pras.g_01944	Syag.g_02153
OG0001377	Pras.g_01945	Syag.g_02152
OG0001378	Pras.g_01987	Syag.g_00028
OG0001380	Pras.g_00238	Syag.g_00252
OG0001385	Pras.g_01773	Syag.g_02191
OG0001386	Pras.g_01774	Syag.g_02192
OG0001387	Pras.g_01775	Syag.g_02193
OG0001388	Pras.g_01778	Syag.g_02196
OG0001389	Pras.g_01779	Syag.g_02197
OG0001390	Pras.g_01780	Syag.g_02198
OG0001391	Pras.g_01781	Syag.g_02199
OG0001392	Pras.g_01782	Syag.g_02200
OG0001393	Pras.g_01783	Syag.g_02201
OG0001394	Pras.g_01816	Syag.g_00635
OG0001395	Pras.g_01921	Syag.g_00898
OG0001403	Pras.g_00872	Syag.g_02308
OG0001404	Pras.g_00920	Syag.g_01818
OG0001405	Pras.g_01178	Syag.g_02810
OG0001406	Pras.g_01943	Syag.g_02154
OG0001408	Pras.g_01961	Syag.g_00450
OG0001409	Pras.g_00063	Syag.g_01125
OG0001410	Pras.g_00234	Syag.g_00576
OG0001413	Pras.g_00438	Syag.g_00224
OG0001416	Pras.g_01336	Syag.g_01198
OG0001417	Pras.g_01347	Syag.g_00829
OG0001419	Pras.g_01957	Syag.g_01466
OG0001420	Pras.g_01996	Syag.g_01465
OG0001428	Pras.g_01023	Syag.g_01981
OG0001429	Pras.g_01691	Syag.g_00770
OG0001432	Pras.g_00436	Syag.g_00448
OG0001435	Pras.g_01797	Syag.g_00605
OG0001439	Pras.g_01159	Syag.g_02554
OG0001442	Pras.g_01637	Syag.g_00648
OG0001447	Pras.g_00977	Syag.g_01921
OG0001448	Pras.g_01220	Syag.g_01350
OG0001449	Pras.g_01254, Pras.g_01253	Syag.g_02676
OG0001453	Pras.g_01882	Syag.g_00849
OG0001454	Pras.g_01971	Syag.g_00204
OG0001456	Pras.g_00033	Syag.g_02212
OG0001457	Pras.g_00034	Syag.g_02213
OG0001458	Pras.g_00035	Syag.g_02214
OG0001462	Pras.g_00876	Syag.g_02315
OG0001465	Pras.g_01578	Syag.g_00940
OG0001471	Pras.g_00439	Syag.g_02563
OG0001472	Pras.g_00446	Syag.g_00104
OG0001473	Pras.g_00763	Syag.g_00471
OG0001474	Pras.g_01193	Syag.g_02851
OG0001475	Pras.g_00306	Syag.g_02418
OG0001479	Pras.g_01190	Syag.g_02848
OG0001480	Pras.g_01222	Syag.g_00451
OG0001482	Pras.g_01334	Syag.g_00839
OG0001484	Pras.g_00535	Syag.g_02203
OG0001486	Pras.g_00054	Syag.g_01143
OG0001492	Pras.g_00104	Syag.g_01057
OG0001493	Pras.g_00112	Syag.g_01045
OG0001495	Pras.g_00635	Syag.g_02719
OG0001502	Pras.g_01671	Syag.g_00739
OG0001507	Pras.g_00491	Syag.g_01794, Syag.g_00083
OG0001520	Pras.g_01246	Syag.g_00294
OG0001525	Pras.g_00455	Syag.g_00464
OG0001547	Pras.g_01673	Syag.g_00753
OG0001551	Pras.g_00032	Syag.g_01019
OG0001553	Pras.g_00347	Syag.g_01424
OG0001554	Pras.g_00445	Syag.g_02124
OG0001557	Pras.g_01817	Syag.g_00636
OG0001564	Pras.g_00320, Pras.g_00300	Syag.g_02208
OG0001565	Pras.g_01295	Syag.g_00449
OG0001567	Pras.g_01672	Syag.g_00752
OG0001568	Pras.g_01674	Syag.g_00754
OG0001572	Pras.g_00143	Syag.g_00086
OG0001582	Pras.g_01346	Syag.g_00198
OG0001586	Pras.g_00313	Syag.g_02483
OG0001602	Pras.g_01577	Syag.g_00939
OG0001625	Pras.g_01110	Syag.g_02631
OG0001633	Pras.g_00247	Syag.g_01608
OG0001647	Pras.g_01125	Syag.g_02607
OG0001704	Pras.g_00906	Syag.g_02512
OG0001709	Pras.g_00293	Syag.g_02478
OG0001712	Pras.g_01267	Syag.g_00089
OG0001713	Pras.g_00908	Syag.g_01128
OG0001726	Pras.g_01264	Syag.g_00747
OG0001755	Pras.g_00305	Syag.g_01483
OG0001919	Pras.g_01251	Syag.g_00444
OG0001924	Pras.g_00517	Syag.g_00366
OG0001925	Pras.g_00518	Syag.g_00365
OG0001926	Pras.g_00519	Syag.g_00364
OG0001927	Pras.g_00520	Syag.g_00363
OG0001993	Pras.g_00515	Syag.g_00368
OG0001994	Pras.g_00516	Syag.g_00367
OG0002015	Pras.g_00315	Syag.g_02459
OG0002112	Pras.g_01258	Syag.g_02570
OG0002156	Pras.g_00891	Syag.g_01303
OG0002157	Pras.g_01259	Syag.g_02569
OG0002158	Pras.g_01257	Syag.g_02571
OG0002244	Pras.g_00490	Syag.g_01792
OG0002349	Pras.g_00595	Syag.g_01747
OG0002426	Pras.g_00296	Syag.g_02507
OG0002785	Pras.g_01591	Syag.g_00924
