Orthogroup	Pras	Praj
OG0001147	Pras.g_00236	Praj.g_01550
OG0001148	Pras.g_00252	Praj.g_01577
OG0001149	Pras.g_00253	Praj.g_01578
OG0001150	Pras.g_00254	Praj.g_01579
OG0001151	Pras.g_00265	Praj.g_01590
OG0001152	Pras.g_00266	Praj.g_01591
OG0001153	Pras.g_00382	Praj.g_01662
OG0001154	Pras.g_00384	Praj.g_01663
OG0001155	Pras.g_00396, Pras.g_00397	Praj.g_01679
OG0001156	Pras.g_00400	Praj.g_01682
OG0001157	Pras.g_00401	Praj.g_01683
OG0001158	Pras.g_00402	Praj.g_01684
OG0001160	Pras.g_00428	Praj.g_01711
OG0001161	Pras.g_00441	Praj.g_01499
OG0001162	Pras.g_00452	Praj.g_01723
OG0001163	Pras.g_00542	Praj.g_01761
OG0001164	Pras.g_00546	Praj.g_01765
OG0001165	Pras.g_00549	Praj.g_01767
OG0001166	Pras.g_00569	Praj.g_01785
OG0001167	Pras.g_00586	Praj.g_01803
OG0001168	Pras.g_00588	Praj.g_01804
OG0001169	Pras.g_00590	Praj.g_01806
OG0001170	Pras.g_00592	Praj.g_01808
OG0001171	Pras.g_00602	Praj.g_01818
OG0001172	Pras.g_00616	Praj.g_01872
OG0001173	Pras.g_00617	Praj.g_01873
OG0001174	Pras.g_00625	Praj.g_01881
OG0001175	Pras.g_00626	Praj.g_01882
OG0001176	Pras.g_00633	Praj.g_01893
OG0001177	Pras.g_00636	Praj.g_01891
OG0001178	Pras.g_00641	Praj.g_01236
OG0001179	Pras.g_00671	Praj.g_01935
OG0001180	Pras.g_00693	Praj.g_01958
OG0001181	Pras.g_00697	Praj.g_01962
OG0001182	Pras.g_00704	Praj.g_01970
OG0001183	Pras.g_00708	Praj.g_01976
OG0001184	Pras.g_00724	Praj.g_01992
OG0001185	Pras.g_00738	Praj.g_02007
OG0001186	Pras.g_00762	Praj.g_02046
OG0001187	Pras.g_00766	Praj.g_02060
OG0001188	Pras.g_00769	Praj.g_02062
OG0001189	Pras.g_00786	Praj.g_02079
OG0001190	Pras.g_00790	Praj.g_02084
OG0001191	Pras.g_00800	Praj.g_02094
OG0001192	Pras.g_00804	Praj.g_02099
OG0001193	Pras.g_00815	Praj.g_02112
OG0001194	Pras.g_00816	Praj.g_02113
OG0001195	Pras.g_00817	Praj.g_02114
OG0001196	Pras.g_00830	Praj.g_02136
OG0001197	Pras.g_00831	Praj.g_02138
OG0001198	Pras.g_00839	Praj.g_02146
OG0001199	Pras.g_00925	Praj.g_00112
OG0001200	Pras.g_00927	Praj.g_00114
OG0001201	Pras.g_00959	Praj.g_00146
OG0001202	Pras.g_01050	Praj.g_00239
OG0001203	Pras.g_01090	Praj.g_00278
OG0001204	Pras.g_01095	Praj.g_00284
OG0001205	Pras.g_01323	Praj.g_00439
OG0001206	Pras.g_01340	Praj.g_00458
OG0001207	Pras.g_01355	Praj.g_00469
OG0001208	Pras.g_01360	Praj.g_00475
OG0001209	Pras.g_01412	Praj.g_00526
OG0001210	Pras.g_01417	Praj.g_00531
OG0001211	Pras.g_01427	Praj.g_00541
OG0001212	Pras.g_01472	Praj.g_00583
OG0001213	Pras.g_01505	Praj.g_00617
OG0001214	Pras.g_01513	Praj.g_00625
OG0001215	Pras.g_01566	Praj.g_00683
OG0001216	Pras.g_01608	Praj.g_00700
OG0001217	Pras.g_01649	Praj.g_00091
OG0001218	Pras.g_01657	Praj.g_00740
OG0001219	Pras.g_01690	Praj.g_00915
OG0001220	Pras.g_01752	Praj.g_00825
OG0001221	Pras.g_01812	Praj.g_00899
OG0001222	Pras.g_01851	Praj.g_00847
OG0001223	Pras.g_01877	Praj.g_00964
OG0001224	Pras.g_01930	Praj.g_01020
OG0001225	Pras.g_01932	Praj.g_01022
OG0001227	Pras.g_01976	Praj.g_01045
OG0001228	Pras.g_00102	Praj.g_01411
OG0001229	Pras.g_00248	Praj.g_01160
OG0001230	Pras.g_00342	Praj.g_01623
OG0001231	Pras.g_00450	Praj.g_00744
OG0001232	Pras.g_00573	Praj.g_01789
OG0001233	Pras.g_00593	Praj.g_01809
OG0001234	Pras.g_00628	Praj.g_01884
OG0001235	Pras.g_00638	Praj.g_01888
OG0001236	Pras.g_00721	Praj.g_01989
OG0001237	Pras.g_00725	Praj.g_01993
OG0001238	Pras.g_00801	Praj.g_02095
OG0001240	Pras.g_00944	Praj.g_00131
OG0001241	Pras.g_00952	Praj.g_00140
OG0001242	Pras.g_00970	Praj.g_00159
OG0001243	Pras.g_00976	Praj.g_00166
OG0001244	Pras.g_00992	Praj.g_00182
OG0001245	Pras.g_01233	Praj.g_01244
OG0001246	Pras.g_01382	Praj.g_00496
OG0001247	Pras.g_01559	Praj.g_00676
OG0001248	Pras.g_01561	Praj.g_00678
OG0001249	Pras.g_01679	Praj.g_00373
OG0001251	Pras.g_01789	Praj.g_01858
OG0001252	Pras.g_01925	Praj.g_01015
OG0001253	Pras.g_01977	Praj.g_01728
OG0001254	Pras.g_00025	Praj.g_01834
OG0001255	Pras.g_00040	Praj.g_01477
OG0001256	Pras.g_00443	Praj.g_01719
OG0001257	Pras.g_00449	Praj.g_01724
OG0001259	Pras.g_00591	Praj.g_01807
OG0001260	Pras.g_00608	Praj.g_01824
OG0001261	Pras.g_00679	Praj.g_01943
OG0001262	Pras.g_00784	Praj.g_02077
OG0001263	Pras.g_00979	Praj.g_00169
OG0001264	Pras.g_00119	Praj.g_01902, Praj.g_00375, Praj.g_01898, Praj.g_01595
OG0001269	Pras.g_01212	Praj.g_00824
OG0001273	Pras.g_01507	Praj.g_00619
OG0001277	Pras.g_01966	Praj.g_02123
OG0001279	Pras.g_00152	Praj.g_01155
OG0001280	Pras.g_00208	Praj.g_01527
OG0001282	Pras.g_00251	Praj.g_01576
OG0001283	Pras.g_00270	Praj.g_02132
OG0001284	Pras.g_00423	Praj.g_01705
OG0001285	Pras.g_00576	Praj.g_01792
OG0001286	Pras.g_00691	Praj.g_01956
OG0001287	Pras.g_00745	Praj.g_02014
OG0001288	Pras.g_00754	Praj.g_02025
OG0001289	Pras.g_00938	Praj.g_00125
OG0001290	Pras.g_00951	Praj.g_00139
OG0001294	Pras.g_01231	Praj.g_01497, Praj.g_01564
OG0001295	Pras.g_01345	Praj.g_01485
OG0001296	Pras.g_01387	Praj.g_00501
OG0001297	Pras.g_01392	Praj.g_00506
OG0001299	Pras.g_01542	Praj.g_00655
OG0001300	Pras.g_01569	Praj.g_00687
OG0001301	Pras.g_01572	Praj.g_00689
OG0001302	Pras.g_01688	Praj.g_00913
OG0001303	Pras.g_01892	Praj.g_01344
OG0001304	Pras.g_01919	Praj.g_01006
OG0001305	Pras.g_01938	Praj.g_00842
OG0001306	Pras.g_00042	Praj.g_01475
OG0001307	Pras.g_00233	Praj.g_01547
OG0001308	Pras.g_00360	Praj.g_01642
OG0001309	Pras.g_00447	Praj.g_00510
OG0001310	Pras.g_00562	Praj.g_01779
OG0001311	Pras.g_01911	Praj.g_00998
OG0001315	Pras.g_00913	Praj.g_01974
OG0001316	Pras.g_00991	Praj.g_00180
OG0001317	Pras.g_01086	Praj.g_00274
OG0001318	Pras.g_01108	Praj.g_00295
OG0001320	Pras.g_00539, Pras.g_01235	Praj.g_01148
OG0001321	Pras.g_01329	Praj.g_00445
OG0001322	Pras.g_01330	Praj.g_00446
OG0001324	Pras.g_01570	Praj.g_00688
OG0001325	Pras.g_01611	Praj.g_00703
OG0001326	Pras.g_01777	Praj.g_01850
OG0001327	Pras.g_01950	Praj.g_00876
OG0001328	Pras.g_01975	Praj.g_00895
OG0001329	Pras.g_00017	Praj.g_01727
OG0001330	Pras.g_00177	Praj.g_01521
OG0001331	Pras.g_00256	Praj.g_01581
OG0001332	Pras.g_00394	Praj.g_01677
OG0001334	Pras.g_00711	Praj.g_01979
OG0001335	Pras.g_00712	Praj.g_01980
OG0001336	Pras.g_00827	Praj.g_02133
OG0001339	Pras.g_00954	Praj.g_00142
OG0001340	Pras.g_01180	Praj.g_00368
OG0001341	Pras.g_01647	Praj.g_00069
OG0001342	Pras.g_01683	Praj.g_01335, Praj.g_00976, Praj.g_00975, Praj.g_01316, Praj.g_01051
OG0001343	Pras.g_01786	Praj.g_00867
OG0001344	Pras.g_00060	Praj.g_01457
OG0001345	Pras.g_00075	Praj.g_01441
OG0001346	Pras.g_00210	Praj.g_01529
OG0001350	Pras.g_01089	Praj.g_00277
OG0001352	Pras.g_01556	Praj.g_00672
OG0001355	Pras.g_00144	Praj.g_01726
OG0001358	Pras.g_01496	Praj.g_00608
OG0001359	Pras.g_01787	Praj.g_00868
OG0001360	Pras.g_01978	Praj.g_01439
OG0001362	Pras.g_00364	Praj.g_01646
OG0001363	Pras.g_00366	Praj.g_00454
OG0001365	Pras.g_00794	Praj.g_02088
OG0001369	Pras.g_00943	Praj.g_00130
OG0001370	Pras.g_01337	Praj.g_01193
OG0001371	Pras.g_01555	Praj.g_00671
OG0001373	Pras.g_01776	Praj.g_01849
OG0001374	Pras.g_01784	Praj.g_01857
OG0001375	Pras.g_01785	Praj.g_00866
OG0001376	Pras.g_01944	Praj.g_00854
OG0001377	Pras.g_01945	Praj.g_00855
OG0001378	Pras.g_01987	Praj.g_00428
OG0001380	Pras.g_00238	Praj.g_01484
OG0001381	Pras.g_00244	Praj.g_01573
OG0001384	Pras.g_01634, Pras.g_00440	Praj.g_01084, Praj.g_01070
OG0001385	Pras.g_01773	Praj.g_01846
OG0001386	Pras.g_01774	Praj.g_01847
OG0001387	Pras.g_01775	Praj.g_01848
OG0001388	Pras.g_01778	Praj.g_01851
OG0001389	Pras.g_01779	Praj.g_01852
OG0001390	Pras.g_01780	Praj.g_01853
OG0001391	Pras.g_01781	Praj.g_01854
OG0001392	Pras.g_01782	Praj.g_01855
OG0001393	Pras.g_01783	Praj.g_01856
OG0001394	Pras.g_01816	Praj.g_00903
OG0001395	Pras.g_01921	Praj.g_01009
OG0001397	Pras.g_00365	Praj.g_01647
OG0001403	Pras.g_00872	Praj.g_00030
OG0001404	Pras.g_00920	Praj.g_00106
OG0001405	Pras.g_01178	Praj.g_00361
OG0001406	Pras.g_01943	Praj.g_00853
OG0001407	Pras.g_01956	Praj.g_00858
OG0001408	Pras.g_01961	Praj.g_00082
OG0001409	Pras.g_00063	Praj.g_01453
OG0001410	Pras.g_00234	Praj.g_01548
OG0001413	Pras.g_00438	Praj.g_00745
OG0001414	Pras.g_01081	Praj.g_00268
OG0001415	Pras.g_01083	Praj.g_00270
OG0001417	Pras.g_01347	Praj.g_01496
OG0001418	Pras.g_01560	Praj.g_00677
OG0001419	Pras.g_01957	Praj.g_00736
OG0001420	Pras.g_01996	Praj.g_01142
OG0001421	Pras.g_00444	Praj.g_01720
OG0001422	Pras.g_00467	Praj.g_01041
OG0001423	Pras.g_01277, Pras.g_01276	Praj.g_01598
OG0001429	Pras.g_01691	Praj.g_00916
OG0001430	Pras.g_00172	Praj.g_00856
OG0001431	Pras.g_00175	Praj.g_01165
OG0001432	Pras.g_00436	Praj.g_00988
OG0001435	Pras.g_01797	Praj.g_00883
OG0001437	Pras.g_01082	Praj.g_00269
OG0001439	Pras.g_01159	Praj.g_00342
OG0001440	Pras.g_01285, Pras.g_01296	Praj.g_01242
OG0001441	Pras.g_01399	Praj.g_00513
OG0001442	Pras.g_01637	Praj.g_01612
OG0001446	Pras.g_00930	Praj.g_00117
OG0001447	Pras.g_00977	Praj.g_00167
OG0001450	Pras.g_01563	Praj.g_00680
OG0001451	Pras.g_01761	Praj.g_00836
OG0001453	Pras.g_01882	Praj.g_00967
OG0001454	Pras.g_01971	Praj.g_01237
OG0001455	Pras.g_00011	Praj.g_00043
OG0001456	Pras.g_00033	Praj.g_01503
OG0001457	Pras.g_00034	Praj.g_01502
OG0001458	Pras.g_00035	Praj.g_01501
OG0001463	Pras.g_01138	Praj.g_00322
OG0001464	Pras.g_01181	Praj.g_00724
OG0001466	Pras.g_01636, Pras.g_00529, Pras.g_01594	Praj.g_01170
OG0001468	Pras.g_01948	Praj.g_00865
OG0001471	Pras.g_00439	Praj.g_01498
OG0001472	Pras.g_00446	Praj.g_00851, Praj.g_01327
OG0001473	Pras.g_00763	Praj.g_01560
OG0001474	Pras.g_01193	Praj.g_00385
OG0001475	Pras.g_00306	Praj.g_02052
OG0001480	Pras.g_01222	Praj.g_01173
OG0001481	Pras.g_01226	Praj.g_01031
OG0001482	Pras.g_01334	Praj.g_01044
OG0001483	Pras.g_00494	Praj.g_00416, Praj.g_01079, Praj.g_01203, Praj.g_01273, Praj.g_01310, Praj.g_01731, Praj.g_01358
OG0001484	Pras.g_00535	Praj.g_01206
OG0001485	Pras.g_00477	Praj.g_01166
OG0001490	Pras.g_01273	Praj.g_01154
OG0001491	Pras.g_01686	Praj.g_00909
OG0001495	Pras.g_00635	Praj.g_01890
OG0001499	Pras.g_00912	Praj.g_00093
OG0001500	Pras.g_01115	Praj.g_00300
OG0001501	Pras.g_01581	Praj.g_01218
OG0001503	Pras.g_00030	Praj.g_01083
OG0001505	Pras.g_00307	Praj.g_02050
OG0001506	Pras.g_00392	Praj.g_01674
OG0001507	Pras.g_00491	Praj.g_01140
OG0001521	Pras.g_01648	Praj.g_00982, Praj.g_01392
OG0001522	Pras.g_01733	Praj.g_00803
OG0001523	Pras.g_00027	Praj.g_01837
OG0001524	Pras.g_00028	Praj.g_01838
OG0001525	Pras.g_00455	Praj.g_01760, Praj.g_00060
OG0001526	Pras.g_00482	Praj.g_00910
OG0001548	Pras.g_01677	Praj.g_01061
OG0001549	Pras.g_01759	Praj.g_00834
OG0001550	Pras.g_00014	Praj.g_01205
OG0001551	Pras.g_00032	Praj.g_01843
OG0001552	Pras.g_00121	Praj.g_01840
OG0001553	Pras.g_00347	Praj.g_01629
OG0001555	Pras.g_00459	Praj.g_01748
OG0001557	Pras.g_01817	Praj.g_00904
OG0001566	Pras.g_01552	Praj.g_00667
OG0001569	Pras.g_01983	Praj.g_01378
OG0001571	Pras.g_00007	Praj.g_01277
OG0001581	Pras.g_00995	Praj.g_01059
OG0001582	Pras.g_01346	Praj.g_01494
OG0001584	Pras.g_01832	Praj.g_00759
OG0001585	Pras.g_00155	Praj.g_01260
OG0001595	Pras.g_00919	Praj.g_00105
OG0001596	Pras.g_00926	Praj.g_00113
OG0001597	Pras.g_01215	Praj.g_01671
OG0001599	Pras.g_01338	Praj.g_00456
OG0001600	Pras.g_01389	Praj.g_00503
OG0001601	Pras.g_01550	Praj.g_00665
OG0001603	Pras.g_01687	Praj.g_00912
OG0001604	Pras.g_01809	Praj.g_00896
OG0001605	Pras.g_01902	Praj.g_01056
OG0001606	Pras.g_01963	Praj.g_01094
OG0001607	Pras.g_00029	Praj.g_01181
OG0001608	Pras.g_00241	Praj.g_01073
OG0001609	Pras.g_00390	Praj.g_01672
OG0001610	Pras.g_00393	Praj.g_01676
OG0001611	Pras.g_00457	Praj.g_01096
OG0001612	Pras.g_00478	Praj.g_01199
OG0001613	Pras.g_00706	Praj.g_01973
OG0001626	Pras.g_01646	Praj.g_01230
OG0001629	Pras.g_01660	Praj.g_01138
OG0001631	Pras.g_01953	Praj.g_00725
OG0001632	Pras.g_00154	Praj.g_01146
OG0001633	Pras.g_00247	Praj.g_01866
OG0001648	Pras.g_01225	Praj.g_01741
OG0001649	Pras.g_01954	Praj.g_00857
OG0001650	Pras.g_00227	Praj.g_01377, Praj.g_01228
OG0001651	Pras.g_00456	Praj.g_01069
OG0001661	Pras.g_00133	Praj.g_01068
OG0001662	Pras.g_01993	Praj.g_01319
OG0001663	Pras.g_00039	Praj.g_01478
OG0001664	Pras.g_00167	Praj.g_01570
OG0001665	Pras.g_00170	Praj.g_01572
OG0001667	Pras.g_00180	Praj.g_01164
OG0001688	Pras.g_01952	Praj.g_00977, Praj.g_01394
OG0001689	Pras.g_00752	Praj.g_02023
OG0001696	Pras.g_01762	Praj.g_00837
OG0001697	Pras.g_01771	Praj.g_00911
OG0001698	Pras.g_01951	Praj.g_01600
OG0001699	Pras.g_00510, Pras.g_00495	Praj.g_00453
OG0001708	Pras.g_00038	Praj.g_01479
OG0001713	Pras.g_00908	Praj.g_01088
OG0001718	Pras.g_01216	Praj.g_01095
OG0001719	Pras.g_01243	Praj.g_01225
OG0001721	Pras.g_01651	Praj.g_01733
OG0001722	Pras.g_01790	Praj.g_00871
OG0001723	Pras.g_00135	Praj.g_01738
OG0001724	Pras.g_00506, Pras.g_00145	Praj.g_01252, Praj.g_01256, Praj.g_01258
OG0001727	Pras.g_00536	Praj.g_01293
OG0001742	Pras.g_01229	Praj.g_01207
OG0001743	Pras.g_01991	Praj.g_01270
OG0001744	Pras.g_00188	Praj.g_01219
OG0001746	Pras.g_00130	Praj.g_01168
OG0001772	Pras.g_01256	Praj.g_01208
OG0001774	Pras.g_01553	Praj.g_00668
OG0001775	Pras.g_01959	Praj.g_00092
OG0001776	Pras.g_01989	Praj.g_01052
OG0001778	Pras.g_00174	Praj.g_01544
OG0001779	Pras.g_00189	Praj.g_01186
OG0001781	Pras.g_00468	Praj.g_01215
OG0001819	Pras.g_01244	Praj.g_01034
OG0001820	Pras.g_01642	Praj.g_01178
OG0001821	Pras.g_01652	Praj.g_01150
OG0001822	Pras.g_01669	Praj.g_00983
OG0001823	Pras.g_01764	Praj.g_01299
OG0001824	Pras.g_01900	Praj.g_00729
OG0001825	Pras.g_01960	Praj.g_01028
OG0001826	Pras.g_01962	Praj.g_00737
OG0001827	Pras.g_01965	Praj.g_01043
OG0001828	Pras.g_01986	Praj.g_00081
OG0001829	Pras.g_01990	Praj.g_01137
OG0001830	Pras.g_00010	Praj.g_01172
OG0001831	Pras.g_00022	Praj.g_01058
OG0001832	Pras.g_00164	Praj.g_01296
OG0001833	Pras.g_00249	Praj.g_01574
OG0001920	Pras.g_01582	Praj.g_01241
OG0001921	Pras.g_01766	Praj.g_01350
OG0001923	Pras.g_00276	Praj.g_00097
OG0001959	Pras.g_00228	Praj.g_01607, Praj.g_02047, Praj.g_02048
OG0001982	Pras.g_01221	Praj.g_01740
OG0001984	Pras.g_01678	Praj.g_00741
OG0001988	Pras.g_00226	Praj.g_01169
OG0002147	Pras.g_01583	Praj.g_01251
OG0002271	Pras.g_00483	Praj.g_01353
OG0002273	Pras.g_00880	Praj.g_01179
OG0002319	Pras.g_01262	Praj.g_01567
OG0002325	Pras.g_00533	Praj.g_01210
OG0002428	Pras.g_01247	Praj.g_01385
OG0002619	Pras.g_01893	Praj.g_01130
OG0002692	Pras.g_00475	Praj.g_01341
OG0002698	Pras.g_00513	Praj.g_01729
OG0002779	Pras.g_00203	Praj.g_01190
OG0003035	Pras.g_00480	Praj.g_01739
