Orthogroup	Pras	Prag
OG0001137	Pras.g_00064	Prag.g_01161
OG0001138	Pras.g_00082	Prag.g_01179
OG0001139	Pras.g_00083	Prag.g_01180
OG0001140	Pras.g_00084	Prag.g_01181
OG0001141	Pras.g_00085	Prag.g_01182
OG0001142	Pras.g_00086	Prag.g_01183
OG0001143	Pras.g_00093	Prag.g_01190
OG0001144	Pras.g_00099	Prag.g_01195
OG0001145	Pras.g_00200	Prag.g_01345
OG0001146	Pras.g_00213	Prag.g_01359
OG0001147	Pras.g_00236	Prag.g_01375
OG0001148	Pras.g_00252	Prag.g_01391
OG0001149	Pras.g_00253	Prag.g_01392
OG0001150	Pras.g_00254	Prag.g_01393
OG0001151	Pras.g_00265	Prag.g_01404
OG0001152	Pras.g_00266	Prag.g_01405
OG0001153	Pras.g_00382	Prag.g_01521
OG0001154	Pras.g_00384	Prag.g_01523
OG0001155	Pras.g_00396, Pras.g_00397	Prag.g_01535
OG0001156	Pras.g_00400	Prag.g_01538
OG0001157	Pras.g_00401	Prag.g_01539
OG0001158	Pras.g_00402	Prag.g_01540
OG0001160	Pras.g_00428	Prag.g_01565
OG0001161	Pras.g_00441	Prag.g_01576
OG0001162	Pras.g_00452	Prag.g_01587
OG0001163	Pras.g_00542	Prag.g_01661
OG0001164	Pras.g_00546	Prag.g_01665
OG0001165	Pras.g_00549	Prag.g_01668
OG0001166	Pras.g_00569	Prag.g_01688
OG0001167	Pras.g_00586	Prag.g_01705
OG0001168	Pras.g_00588	Prag.g_01707
OG0001169	Pras.g_00590	Prag.g_01709
OG0001170	Pras.g_00592	Prag.g_01711
OG0001171	Pras.g_00602	Prag.g_01721
OG0001172	Pras.g_00616	Prag.g_01735
OG0001173	Pras.g_00617	Prag.g_01736
OG0001174	Pras.g_00625	Prag.g_01744
OG0001175	Pras.g_00626	Prag.g_01745
OG0001176	Pras.g_00633	Prag.g_01752
OG0001177	Pras.g_00636	Prag.g_01754
OG0001178	Pras.g_00641	Prag.g_01759
OG0001179	Pras.g_00671	Prag.g_01788
OG0001180	Pras.g_00693	Prag.g_01810
OG0001181	Pras.g_00697	Prag.g_01814
OG0001182	Pras.g_00704	Prag.g_01821
OG0001183	Pras.g_00708	Prag.g_01825
OG0001184	Pras.g_00724	Prag.g_01841
OG0001185	Pras.g_00738	Prag.g_01855
OG0001186	Pras.g_00762	Prag.g_01879
OG0001187	Pras.g_00766	Prag.g_01883
OG0001188	Pras.g_00769	Prag.g_01885
OG0001189	Pras.g_00786	Prag.g_01902
OG0001190	Pras.g_00790	Prag.g_01906
OG0001191	Pras.g_00800	Prag.g_01916
OG0001192	Pras.g_00804	Prag.g_01921
OG0001193	Pras.g_00815	Prag.g_01931
OG0001194	Pras.g_00816	Prag.g_01932
OG0001195	Pras.g_00817	Prag.g_01933
OG0001196	Pras.g_00830	Prag.g_01946
OG0001197	Pras.g_00831	Prag.g_01947
OG0001198	Pras.g_00839	Prag.g_01954
OG0001199	Pras.g_00925	Prag.g_00068
OG0001200	Pras.g_00927	Prag.g_00070
OG0001201	Pras.g_00959	Prag.g_00101
OG0001202	Pras.g_01050	Prag.g_00192
OG0001203	Pras.g_01090	Prag.g_00231
OG0001204	Pras.g_01095	Prag.g_00236
OG0001205	Pras.g_01323	Prag.g_00424
OG0001206	Pras.g_01340	Prag.g_00441
OG0001207	Pras.g_01355	Prag.g_00456
OG0001208	Pras.g_01360	Prag.g_00461
OG0001209	Pras.g_01412	Prag.g_00514
OG0001210	Pras.g_01417	Prag.g_00519
OG0001211	Pras.g_01427	Prag.g_00529
OG0001212	Pras.g_01472	Prag.g_00574
OG0001213	Pras.g_01505	Prag.g_00607
OG0001214	Pras.g_01513	Prag.g_00615
OG0001215	Pras.g_01566	Prag.g_00668
OG0001216	Pras.g_01608	Prag.g_00694
OG0001217	Pras.g_01649	Prag.g_00744
OG0001218	Pras.g_01657	Prag.g_00752
OG0001219	Pras.g_01690	Prag.g_00795
OG0001220	Pras.g_01752	Prag.g_00856
OG0001221	Pras.g_01812	Prag.g_00917
OG0001222	Pras.g_01851	Prag.g_00956
OG0001223	Pras.g_01877	Prag.g_00982
OG0001224	Pras.g_01930	Prag.g_01032
OG0001225	Pras.g_01932	Prag.g_01034
OG0001226	Pras.g_01958	Prag.g_01060
OG0001227	Pras.g_01976	Prag.g_01079
OG0001228	Pras.g_00102	Prag.g_01198
OG0001229	Pras.g_00248	Prag.g_01387
OG0001230	Pras.g_00342	Prag.g_01480
OG0001231	Pras.g_00450	Prag.g_01585
OG0001232	Pras.g_00573	Prag.g_01692
OG0001233	Pras.g_00593	Prag.g_01712
OG0001234	Pras.g_00628	Prag.g_01747
OG0001235	Pras.g_00638	Prag.g_01756
OG0001236	Pras.g_00721	Prag.g_01838
OG0001237	Pras.g_00725	Prag.g_01842
OG0001238	Pras.g_00801	Prag.g_01917
OG0001241	Pras.g_00952	Prag.g_00094
OG0001242	Pras.g_00970	Prag.g_00112
OG0001243	Pras.g_00976	Prag.g_00118
OG0001244	Pras.g_00992	Prag.g_00134
OG0001245	Pras.g_01233	Prag.g_00373
OG0001246	Pras.g_01382	Prag.g_00483
OG0001247	Pras.g_01559	Prag.g_00661
OG0001248	Pras.g_01561	Prag.g_00663
OG0001249	Pras.g_01679	Prag.g_00784
OG0001250	Pras.g_01741	Prag.g_00845
OG0001251	Pras.g_01789	Prag.g_00893
OG0001252	Pras.g_01925	Prag.g_01027
OG0001253	Pras.g_01977	Prag.g_01080
OG0001254	Pras.g_00025	Prag.g_01122
OG0001255	Pras.g_00040	Prag.g_01137
OG0001256	Pras.g_00443	Prag.g_01578
OG0001257	Pras.g_00449	Prag.g_01584
OG0001258	Pras.g_00547	Prag.g_01666
OG0001259	Pras.g_00591	Prag.g_01710
OG0001260	Pras.g_00608	Prag.g_01727
OG0001261	Pras.g_00679	Prag.g_01796
OG0001262	Pras.g_00784	Prag.g_01900
OG0001263	Pras.g_00979	Prag.g_00121
OG0001264	Pras.g_00119	Prag.g_00038
OG0001265	Pras.g_00969	Prag.g_00111
OG0001266	Pras.g_01054	Prag.g_00196
OG0001267	Pras.g_01132	Prag.g_00271
OG0001268	Pras.g_01192	Prag.g_00334
OG0001269	Pras.g_01212	Prag.g_00353
OG0001270	Pras.g_01312	Prag.g_00413
OG0001271	Pras.g_01350	Prag.g_00451
OG0001272	Pras.g_01364	Prag.g_00465
OG0001273	Pras.g_01507	Prag.g_00609
OG0001274	Pras.g_01579	Prag.g_00681
OG0001275	Pras.g_01888	Prag.g_00992
OG0001276	Pras.g_01909	Prag.g_01011
OG0001277	Pras.g_01966	Prag.g_01068
OG0001278	Pras.g_00107	Prag.g_01203
OG0001279	Pras.g_00152	Prag.g_01302
OG0001280	Pras.g_00208	Prag.g_01354
OG0001282	Pras.g_00251	Prag.g_01390
OG0001284	Pras.g_00423	Prag.g_01560
OG0001285	Pras.g_00576	Prag.g_01695
OG0001286	Pras.g_00691	Prag.g_01808
OG0001287	Pras.g_00745	Prag.g_01863
OG0001288	Pras.g_00754	Prag.g_01872
OG0001289	Pras.g_00938	Prag.g_00081
OG0001290	Pras.g_00951	Prag.g_00093
OG0001291	Pras.g_00986	Prag.g_00128
OG0001292	Pras.g_01100	Prag.g_00241
OG0001293	Pras.g_01113	Prag.g_00252
OG0001294	Pras.g_01231	Prag.g_00371
OG0001295	Pras.g_01345	Prag.g_00446
OG0001296	Pras.g_01387	Prag.g_00488
OG0001297	Pras.g_01392	Prag.g_00493
OG0001298	Pras.g_01453	Prag.g_00555
OG0001299	Pras.g_01542	Prag.g_00644
OG0001300	Pras.g_01569	Prag.g_00671
OG0001301	Pras.g_01572	Prag.g_00674
OG0001302	Pras.g_01688	Prag.g_00793
OG0001303	Pras.g_01892	Prag.g_00996
OG0001304	Pras.g_01919	Prag.g_01021
OG0001305	Pras.g_01938	Prag.g_01040
OG0001306	Pras.g_00042	Prag.g_01139
OG0001307	Pras.g_00233	Prag.g_01372
OG0001308	Pras.g_00360	Prag.g_01500
OG0001309	Pras.g_00447	Prag.g_01582
OG0001310	Pras.g_00562	Prag.g_01681
OG0001314	Pras.g_01639	Prag.g_00735
OG0001315	Pras.g_00913	Prag.g_00055
OG0001316	Pras.g_00991	Prag.g_00133
OG0001317	Pras.g_01086	Prag.g_00227
OG0001318	Pras.g_01108	Prag.g_00248
OG0001319	Pras.g_01124	Prag.g_00263
OG0001320	Pras.g_01235	Prag.g_00374
OG0001321	Pras.g_01329	Prag.g_00430
OG0001322	Pras.g_01330	Prag.g_00431
OG0001323	Pras.g_01397	Prag.g_00498
OG0001324	Pras.g_01570	Prag.g_00672
OG0001325	Pras.g_01611	Prag.g_00697
OG0001326	Pras.g_01777	Prag.g_00881
OG0001327	Pras.g_01950	Prag.g_01051
OG0001328	Pras.g_01975	Prag.g_01078
OG0001329	Pras.g_00017	Prag.g_01113
OG0001330	Pras.g_00177	Prag.g_01327
OG0001331	Pras.g_00256	Prag.g_01395
OG0001332	Pras.g_00394	Prag.g_01533
OG0001333	Pras.g_00587	Prag.g_01706
OG0001334	Pras.g_00711	Prag.g_01828
OG0001335	Pras.g_00712	Prag.g_01829
OG0001336	Pras.g_00827	Prag.g_01943
OG0001339	Pras.g_00954	Prag.g_00096
OG0001340	Pras.g_01180	Prag.g_00319
OG0001341	Pras.g_01647	Prag.g_00742
OG0001342	Pras.g_01683	Prag.g_00788
OG0001343	Pras.g_01786	Prag.g_00890
OG0001344	Pras.g_00060	Prag.g_01157
OG0001345	Pras.g_00075	Prag.g_01172
OG0001346	Pras.g_00210	Prag.g_01356
OG0001349	Pras.g_00292	Prag.g_01489
OG0001350	Pras.g_01089	Prag.g_00230
OG0001352	Pras.g_01556	Prag.g_00658
OG0001358	Pras.g_01496	Prag.g_00598
OG0001359	Pras.g_01787	Prag.g_00891
OG0001360	Pras.g_01978	Prag.g_01081
OG0001361	Pras.g_00072	Prag.g_01169
OG0001362	Pras.g_00364	Prag.g_01504
OG0001363	Pras.g_00366	Prag.g_01506
OG0001364	Pras.g_00714	Prag.g_01831
OG0001365	Pras.g_00794	Prag.g_01910
OG0001369	Pras.g_00943	Prag.g_00086
OG0001371	Pras.g_01555	Prag.g_00657
OG0001372	Pras.g_01656	Prag.g_00751
OG0001373	Pras.g_01776	Prag.g_00880
OG0001374	Pras.g_01784	Prag.g_00888
OG0001375	Pras.g_01785	Prag.g_00889
OG0001376	Pras.g_01944	Prag.g_01045
OG0001377	Pras.g_01945	Prag.g_01046
OG0001378	Pras.g_01987	Prag.g_01090
OG0001380	Pras.g_00238	Prag.g_01377
OG0001381	Pras.g_00244	Prag.g_01383
OG0001382	Pras.g_00462	Prag.g_01599
OG0001384	Pras.g_01634	Prag.g_00730
OG0001385	Pras.g_01773	Prag.g_00877
OG0001386	Pras.g_01774	Prag.g_00878
OG0001387	Pras.g_01775	Prag.g_00879
OG0001388	Pras.g_01778	Prag.g_00882
OG0001389	Pras.g_01779	Prag.g_00883
OG0001390	Pras.g_01780	Prag.g_00884
OG0001391	Pras.g_01781	Prag.g_00885
OG0001392	Pras.g_01782	Prag.g_00886
OG0001393	Pras.g_01783	Prag.g_00887
OG0001395	Pras.g_01921	Prag.g_01023
OG0001397	Pras.g_00365	Prag.g_01505
OG0001399	Pras.g_00630	Prag.g_01749
OG0001403	Pras.g_00872	Prag.g_00030
OG0001404	Pras.g_00920	Prag.g_00062
OG0001405	Pras.g_01178	Prag.g_00317
OG0001406	Pras.g_01943	Prag.g_01044
OG0001407	Pras.g_01956	Prag.g_01058
OG0001408	Pras.g_01961	Prag.g_01063
OG0001409	Pras.g_00063	Prag.g_01160
OG0001410	Pras.g_00234	Prag.g_01373
OG0001413	Pras.g_00438	Prag.g_01574
OG0001414	Pras.g_01081	Prag.g_00222
OG0001415	Pras.g_01083	Prag.g_00224
OG0001416	Pras.g_01336	Prag.g_00438
OG0001417	Pras.g_01347	Prag.g_00448
OG0001418	Pras.g_01560	Prag.g_00662
OG0001419	Pras.g_01957	Prag.g_01059
OG0001420	Pras.g_01996	Prag.g_01098
OG0001421	Pras.g_00444	Prag.g_01579
OG0001422	Pras.g_00467	Prag.g_01604
OG0001428	Pras.g_01023	Prag.g_00165
OG0001429	Pras.g_01691	Prag.g_00796
OG0001430	Pras.g_00172	Prag.g_01322
OG0001431	Pras.g_00175	Prag.g_01325
OG0001432	Pras.g_00436	Prag.g_01573
OG0001437	Pras.g_01082	Prag.g_00223
OG0001439	Pras.g_01159	Prag.g_00298
OG0001440	Pras.g_01296	Prag.g_00396
OG0001441	Pras.g_01399	Prag.g_00500
OG0001442	Pras.g_01637	Prag.g_00733
OG0001446	Pras.g_00930	Prag.g_00073
OG0001447	Pras.g_00977	Prag.g_00119
OG0001448	Pras.g_01220	Prag.g_00361
OG0001449	Pras.g_01254, Pras.g_01253	Prag.g_00388
OG0001450	Pras.g_01563	Prag.g_00665
OG0001451	Pras.g_01761	Prag.g_00865
OG0001453	Pras.g_01882	Prag.g_00986
OG0001454	Pras.g_01971	Prag.g_01074
OG0001455	Pras.g_00011	Prag.g_01108
OG0001456	Pras.g_00033	Prag.g_01130
OG0001457	Pras.g_00034	Prag.g_01131
OG0001458	Pras.g_00035	Prag.g_01132
OG0001462	Pras.g_00876	Prag.g_00034
OG0001463	Pras.g_01138	Prag.g_00277
OG0001464	Pras.g_01181	Prag.g_00320
OG0001465	Pras.g_01578	Prag.g_00680
OG0001466	Pras.g_01636	Prag.g_00732
OG0001468	Pras.g_01948	Prag.g_01049
OG0001469	Pras.g_00504	Prag.g_01308
OG0001471	Pras.g_00439	Prag.g_01575
OG0001472	Pras.g_00446	Prag.g_01581
OG0001473	Pras.g_00763	Prag.g_01880
OG0001474	Pras.g_01193	Prag.g_00335
OG0001479	Pras.g_01190	Prag.g_00332
OG0001480	Pras.g_01222	Prag.g_00363
OG0001481	Pras.g_01226	Prag.g_00367
OG0001482	Pras.g_01334	Prag.g_00436
OG0001485	Pras.g_00477	Prag.g_01617
OG0001486	Pras.g_00054	Prag.g_01151
OG0001490	Pras.g_01273	Prag.g_00391
OG0001490	Pras.g_00892	Prag.g_00039
OG0001491	Pras.g_01686	Prag.g_00791
OG0001492	Pras.g_00104	Prag.g_01200
OG0001493	Pras.g_00112	Prag.g_01208
OG0001499	Pras.g_00912	Prag.g_00054
OG0001500	Pras.g_01115	Prag.g_00254
OG0001501	Pras.g_01581	Prag.g_00683
OG0001502	Pras.g_01671	Prag.g_00776
OG0001503	Pras.g_00030	Prag.g_01127
OG0001505	Pras.g_00307, Pras.g_00298	Prag.g_01417
OG0001506	Pras.g_00392	Prag.g_01531
OG0001507	Pras.g_00491	Prag.g_01632
OG0001521	Pras.g_01648	Prag.g_00743
OG0001523	Pras.g_00027	Prag.g_01124
OG0001524	Pras.g_00028	Prag.g_01125
OG0001525	Pras.g_00455	Prag.g_01589
OG0001547	Pras.g_01673	Prag.g_00778
OG0001548	Pras.g_01677	Prag.g_00782
OG0001549	Pras.g_01759	Prag.g_00863
OG0001550	Pras.g_00014	Prag.g_01111
OG0001551	Pras.g_00032	Prag.g_01129
OG0001552	Pras.g_00121	Prag.g_01217
OG0001553	Pras.g_00347	Prag.g_01485
OG0001554	Pras.g_00445	Prag.g_01580
OG0001555	Pras.g_00459	Prag.g_01595
OG0001564	Pras.g_00320, Pras.g_00300	Prag.g_01435
OG0001565	Pras.g_01295	Prag.g_00395
OG0001566	Pras.g_01552	Prag.g_00654
OG0001567	Pras.g_01672	Prag.g_00777
OG0001568	Pras.g_01674	Prag.g_00779
OG0001569	Pras.g_01983	Prag.g_01086
OG0001571	Pras.g_00007	Prag.g_01104
OG0001581	Pras.g_00995	Prag.g_00137
OG0001582	Pras.g_01346	Prag.g_00447
OG0001583	Pras.g_01685	Prag.g_00790
OG0001585	Pras.g_00155	Prag.g_01307
OG0001586	Pras.g_00313	Prag.g_01463
OG0001587	Pras.g_00610	Prag.g_01729
OG0001595	Pras.g_00919	Prag.g_00061
OG0001596	Pras.g_00926	Prag.g_00069
OG0001597	Pras.g_01215	Prag.g_00356
OG0001599	Pras.g_01338	Prag.g_00439
OG0001600	Pras.g_01389	Prag.g_00490
OG0001601	Pras.g_01550	Prag.g_00652
OG0001602	Pras.g_01577	Prag.g_00679
OG0001603	Pras.g_01687	Prag.g_00792
OG0001604	Pras.g_01809	Prag.g_00914
OG0001605	Pras.g_01902	Prag.g_01004
OG0001606	Pras.g_01963	Prag.g_01065
OG0001607	Pras.g_00029	Prag.g_01126
OG0001608	Pras.g_00241	Prag.g_01380
OG0001609	Pras.g_00390	Prag.g_01529
OG0001610	Pras.g_00393	Prag.g_01532
OG0001611	Pras.g_00457	Prag.g_01592
OG0001612	Pras.g_00478	Prag.g_01618
OG0001613	Pras.g_00706	Prag.g_01823
OG0001626	Pras.g_01646	Prag.g_00741
OG0001627	Pras.g_01654	Prag.g_00749
OG0001628	Pras.g_01659	Prag.g_00754
OG0001629	Pras.g_01660	Prag.g_00755
OG0001631	Pras.g_01953	Prag.g_01054
OG0001632	Pras.g_00154	Prag.g_01625, Prag.g_01304
OG0001633	Pras.g_00247	Prag.g_01386
OG0001647	Pras.g_01125	Prag.g_00264
OG0001648	Pras.g_01225	Prag.g_00366
OG0001649	Pras.g_01954	Prag.g_01056
OG0001650	Pras.g_00227	Prag.g_01628
OG0001651	Pras.g_00456	Prag.g_01590
OG0001662	Pras.g_01993	Prag.g_01096
OG0001663	Pras.g_00039	Prag.g_01136
OG0001664	Pras.g_00167	Prag.g_01268
OG0001665	Pras.g_00170	Prag.g_01271
OG0001667	Pras.g_00180	Prag.g_01330
OG0001685	Pras.g_01763	Prag.g_00867
OG0001686	Pras.g_01901	Prag.g_01003
OG0001687	Pras.g_01947	Prag.g_01048
OG0001688	Pras.g_01952	Prag.g_01053
OG0001689	Pras.g_00752	Prag.g_01870
OG0001696	Pras.g_01762	Prag.g_00866
OG0001697	Pras.g_01771	Prag.g_00875
OG0001698	Pras.g_01951	Prag.g_01052
OG0001701	Pras.g_00612	Prag.g_01731
OG0001705	Pras.g_01255	Prag.g_00389
OG0001708	Pras.g_00038	Prag.g_01135
OG0001709	Pras.g_00293	Prag.g_01469
OG0001710	Pras.g_00631	Prag.g_01750
OG0001718	Pras.g_01216	Prag.g_00357
OG0001719	Pras.g_01243	Prag.g_00382
OG0001720	Pras.g_00183	Prag.g_01334
OG0001721	Pras.g_01651	Prag.g_00746
OG0001723	Pras.g_00135	Prag.g_01303
OG0001725	Pras.g_01241	Prag.g_00381
OG0001742	Pras.g_01229	Prag.g_00369
OG0001743	Pras.g_01991	Prag.g_01094
OG0001744	Pras.g_00188	Prag.g_01339
OG0001745	Pras.g_00435	Prag.g_01572
OG0001772	Pras.g_01256	Prag.g_00390
OG0001773	Pras.g_00138	Prag.g_00718
OG0001774	Pras.g_01553	Prag.g_00655
OG0001775	Pras.g_01959	Prag.g_01061
OG0001776	Pras.g_01989	Prag.g_01092
OG0001778	Pras.g_00174	Prag.g_01324
OG0001779	Pras.g_00189	Prag.g_01340
OG0001781	Pras.g_00468	Prag.g_01605
OG0001782	Pras.g_00323	Prag.g_00326
OG0001819	Pras.g_01244	Prag.g_00383
OG0001821	Pras.g_01652	Prag.g_00747
OG0001822	Pras.g_01669	Prag.g_00774
OG0001823	Pras.g_01764	Prag.g_00868
OG0001824	Pras.g_01900	Prag.g_01002
OG0001825	Pras.g_01960	Prag.g_01062
OG0001826	Pras.g_01962	Prag.g_01064
OG0001827	Pras.g_01965	Prag.g_01067
OG0001828	Pras.g_01986	Prag.g_01089
OG0001829	Pras.g_01990	Prag.g_01093
OG0001830	Pras.g_00010	Prag.g_01107
OG0001831	Pras.g_00022	Prag.g_01119
OG0001832	Pras.g_00164	Prag.g_01320
OG0001833	Pras.g_00249	Prag.g_01388
OG0001919	Pras.g_01251	Prag.g_00385
OG0001920	Pras.g_01582	Prag.g_00684
OG0001921	Pras.g_01766	Prag.g_00870
OG0001959	Pras.g_00228	Prag.g_01296
OG0001982	Pras.g_01221	Prag.g_00362
OG0001983	Pras.g_01632	Prag.g_00727
OG0001984	Pras.g_01678	Prag.g_00783
OG0001985	Pras.g_01770	Prag.g_00874
OG0001986	Pras.g_01886	Prag.g_00990
OG0001989	Pras.g_00239	Prag.g_01378
OG0002026	Pras.g_01250	Prag.g_00384
OG0002027	Pras.g_01768	Prag.g_00872
OG0002028	Pras.g_01895	Prag.g_00997
OG0002030	Pras.g_00229	Prag.g_00725
OG0002031	Pras.g_00476	Prag.g_01615
OG0002032	Pras.g_00803	Prag.g_01919
OG0002034	Pras.g_00115	Prag.g_01211
OG0002057	Pras.g_00961	Prag.g_00103
OG0002058	Pras.g_01031	Prag.g_00173
OG0002059	Pras.g_01217	Prag.g_00358
OG0002060	Pras.g_01219	Prag.g_00360
OG0002061	Pras.g_01252	Prag.g_00387
OG0002064	Pras.g_01344	Prag.g_00445
OG0002065	Pras.g_01436	Prag.g_00538
OG0002066	Pras.g_01442	Prag.g_00544
OG0002067	Pras.g_01605	Prag.g_00691
OG0002068	Pras.g_01643	Prag.g_00737
OG0002069	Pras.g_01644	Prag.g_00739
OG0002070	Pras.g_01670	Prag.g_00775
OG0002071	Pras.g_01676	Prag.g_00781
OG0002072	Pras.g_01684	Prag.g_00789
OG0002073	Pras.g_01706	Prag.g_00811
OG0002074	Pras.g_01757	Prag.g_00861
OG0002075	Pras.g_01769	Prag.g_00873
OG0002076	Pras.g_01813	Prag.g_00918
OG0002077	Pras.g_01896	Prag.g_00998
OG0002078	Pras.g_01899	Prag.g_01001
OG0002079	Pras.g_01904	Prag.g_01006
OG0002080	Pras.g_01922	Prag.g_01024
OG0002081	Pras.g_01946	Prag.g_01047
OG0002082	Pras.g_01955	Prag.g_01057
OG0002083	Pras.g_01967	Prag.g_01069
OG0002084	Pras.g_01968	Prag.g_01070
OG0002085	Pras.g_01974	Prag.g_01077
OG0002086	Pras.g_01979	Prag.g_01082
OG0002087	Pras.g_01980	Prag.g_01083
OG0002088	Pras.g_01981	Prag.g_01084
OG0002089	Pras.g_00008	Prag.g_01105
OG0002090	Pras.g_00013	Prag.g_01110
OG0002091	Pras.g_00031	Prag.g_01128
OG0002093	Pras.g_00149	Prag.g_01265
OG0002094	Pras.g_00181	Prag.g_01331
OG0002095	Pras.g_00186	Prag.g_01337
OG0002099	Pras.g_00442	Prag.g_01577
OG0002100	Pras.g_00451	Prag.g_01586
OG0002101	Pras.g_00454	Prag.g_01588
OG0002102	Pras.g_00458	Prag.g_01594
OG0002103	Pras.g_00460	Prag.g_01596
OG0002104	Pras.g_00461	Prag.g_01598
OG0002105	Pras.g_00555	Prag.g_01674
OG0002146	Pras.g_01374	Prag.g_00475
OG0002148	Pras.g_01635	Prag.g_00731
OG0002149	Pras.g_01658	Prag.g_00753
OG0002150	Pras.g_01897	Prag.g_00999
OG0002151	Pras.g_00012	Prag.g_01109
OG0002152	Pras.g_00171	Prag.g_01321
OG0002153	Pras.g_01898	Prag.g_01000
OG0002215	Pras.g_01633	Prag.g_00728
OG0002216	Pras.g_00141	Prag.g_00736
OG0002217	Pras.g_01689	Prag.g_00794
OG0002218	Pras.g_01765	Prag.g_00869
OG0002220	Pras.g_00524	Prag.g_01309
OG0002221	Pras.g_00187	Prag.g_01338
OG0002222	Pras.g_00465	Prag.g_01602
OG0002223	Pras.g_00484	Prag.g_01622
OG0002224	Pras.g_01240	Prag.g_00379
OG0002226	Pras.g_01604	Prag.g_00690
OG0002244	Pras.g_00490	Prag.g_01631
OG0002262	Pras.g_00894	Prag.g_00041
OG0002263	Pras.g_01655	Prag.g_00750
OG0002265	Pras.g_00016	Prag.g_01112
OG0002266	Pras.g_00168	Prag.g_01269
OG0002267	Pras.g_00158	Prag.g_01314
OG0002268	Pras.g_00160	Prag.g_01316
OG0002269	Pras.g_00161	Prag.g_01318
OG0002271	Pras.g_00483	Prag.g_01620
OG0002272	Pras.g_00018	Prag.g_01115
OG0002310	Pras.g_01230	Prag.g_00370
OG0002311	Pras.g_01274	Prag.g_01305
OG0002312	Pras.g_01661	Prag.g_00756
OG0002313	Pras.g_01675	Prag.g_00780
OG0002314	Pras.g_01767	Prag.g_00871
OG0002318	Pras.g_00002	Prag.g_01101
OG0002320	Pras.g_01593	Prag.g_01323
OG0002323	Pras.g_00474	Prag.g_01613
OG0002324	Pras.g_00488	Prag.g_01629
OG0002363	Pras.g_01306	Prag.g_00407
OG0002368	Pras.g_00190	Prag.g_01341
OG0002373	Pras.g_00481	Prag.g_01619
OG0002378	Pras.g_00020	Prag.g_01117
OG0002419	Pras.g_00159	Prag.g_01315
OG0002551	Pras.g_01985	Prag.g_01088
OG0002552	Pras.g_00914	Prag.g_00056
OG0002553	Pras.g_01238	Prag.g_00377
OG0002561	Pras.g_00907	Prag.g_01266
OG0002885	Pras.g_01297	Prag.g_00397
OG0002900	Pras.g_01650	Prag.g_00745
OG0002915	Pras.g_01592	Prag.g_01226
OG0003011	Pras.g_00316	Prag.g_01411
