Orthogroup	Pram	Syah
OG0001174	Pram.g_01709	Syah.g_00701
OG0001175	Pram.g_01710	Syah.g_00702
OG0001176	Pram.g_01718	Syah.g_00738
OG0001177	Pram.g_01720	Syah.g_00736
OG0001178	Pram.g_01637	Syah.g_02390
OG0001179	Pram.g_01753	Syah.g_00767
OG0001180	Pram.g_01776	Syah.g_00792
OG0001181	Pram.g_01780	Syah.g_00796
OG0001182	Pram.g_01788	Syah.g_00805
OG0001183	Pram.g_01794	Syah.g_00810
OG0001184	Pram.g_01812	Syah.g_00192
OG0001185	Pram.g_01828	Syah.g_00244
OG0001186	Pram.g_01852	Syah.g_00294
OG0001187	Pram.g_01855	Syah.g_00289
OG0001188	Pram.g_01857	Syah.g_00299
OG0001189	Pram.g_01874	Syah.g_00316
OG0001190	Pram.g_01879	Syah.g_00512
OG0001191	Pram.g_01889	Syah.g_00491
OG0001192	Pram.g_01894	Syah.g_00485
OG0001193	Pram.g_01907	Syah.g_00456
OG0001194	Pram.g_01908	Syah.g_00454
OG0001195	Pram.g_01909	Syah.g_00453
OG0001196	Pram.g_01926	Syah.g_00390
OG0001197	Pram.g_01928	Syah.g_00388
OG0001198	Pram.g_01935	Syah.g_00376
OG0001199	Pram.g_00059	Syah.g_02488
OG0001200	Pram.g_00061	Syah.g_02490
OG0001201	Pram.g_00092	Syah.g_02538
OG0001202	Pram.g_00184	Syah.g_00594
OG0001203	Pram.g_00225	Syah.g_00909
OG0001204	Pram.g_00231	Syah.g_00676
OG0001205	Pram.g_00380	Syah.g_02222
OG0001206	Pram.g_00401	Syah.g_01208
OG0001207	Pram.g_00413	Syah.g_00987
OG0001208	Pram.g_00418	Syah.g_00999
OG0001209	Pram.g_00473	Syah.g_01067
OG0001210	Pram.g_00477	Syah.g_01074
OG0001211	Pram.g_00487	Syah.g_01092
OG0001212	Pram.g_00533	Syah.g_01150
OG0001213	Pram.g_00569	Syah.g_01946
OG0001215	Pram.g_00781	Syah.g_01996
OG0001216	Pram.g_00803	Syah.g_01727
OG0001217	Pram.g_01539	Syah.g_01869
OG0001218	Pram.g_01196	Syah.g_01244
OG0001219	Pram.g_00911	Syah.g_01578
OG0001220	Pram.g_00865	Syah.g_02113
OG0001221	Pram.g_00745	Syah.g_01816
OG0001223	Pram.g_00960	Syah.g_01654
OG0001224	Pram.g_00892	Syah.g_02034
OG0001225	Pram.g_00890	Syah.g_02032
OG0001226	Pram.g_00577	Syah.g_01887
OG0001227	Pram.g_01188	Syah.g_00472
OG0001228	Pram.g_01089	Syah.g_02228
OG0001229	Pram.g_01542	Syah.g_02009
OG0001230	Pram.g_01388	Syah.g_01302
OG0001231	Pram.g_00357	Syah.g_00356
OG0001232	Pram.g_01655	Syah.g_02422
OG0001233	Pram.g_01676	Syah.g_02266
OG0001234	Pram.g_01712	Syah.g_00706
OG0001236	Pram.g_01809	Syah.g_00189
OG0001237	Pram.g_01813	Syah.g_00201
OG0001238	Pram.g_01890	Syah.g_00490
OG0001240	Pram.g_00077	Syah.g_02523
OG0001241	Pram.g_00086	Syah.g_02532
OG0001242	Pram.g_00105	Syah.g_00011
OG0001243	Pram.g_00112	Syah.g_00017
OG0001244	Pram.g_00127	Syah.g_00049
OG0001245	Pram.g_01177	Syah.g_01848
OG0001246	Pram.g_00680	Syah.g_01025
OG0001247	Pram.g_00774	Syah.g_01741
OG0001248	Pram.g_00776	Syah.g_01744
OG0001249	Pram.g_00325	Syah.g_00849
OG0001250	Pram.g_00851	Syah.g_02090
OG0001251	Pram.g_00714	Syah.g_00448
OG0001252	Pram.g_00897	Syah.g_02041
OG0001253	Pram.g_00579	Syah.g_01849
OG0001254	Pram.g_01548	Syah.g_01438
OG0001255	Pram.g_01157	Syah.g_00919
OG0001256	Pram.g_01289	Syah.g_02369
OG0001258	Pram.g_01628	Syah.g_02379
OG0001259	Pram.g_01674	Syah.g_02264
OG0001262	Pram.g_01872	Syah.g_00314
OG0001263	Pram.g_00114	Syah.g_00020
OG0001265	Pram.g_00104	Syah.g_00009
OG0001266	Pram.g_00188	Syah.g_00590
OG0001267	Pram.g_00268	Syah.g_00624
OG0001268	Pram.g_00334	Syah.g_00864
OG0001269	Pram.g_00864	Syah.g_00916
OG0001270	Pram.g_00369	Syah.g_02238
OG0001271	Pram.g_00408	Syah.g_01218
OG0001272	Pram.g_00422	Syah.g_01003
OG0001273	Pram.g_01079	Syah.g_01940
OG0001274	Pram.g_00211	Syah.g_00537
OG0001275	Pram.g_00969	Syah.g_01669
OG0001276	Pram.g_00980	Syah.g_01685
OG0001278	Pram.g_01085	Syah.g_01390
OG0001279	Pram.g_01253	Syah.g_01323
OG0001280	Pram.g_01229	Syah.g_02197
OG0001281	Pram.g_01235	Syah.g_02207
OG0001282	Pram.g_01467	Syah.g_00985
OG0001283	Pram.g_01922	Syah.g_00395
OG0001284	Pram.g_01302	Syah.g_02348
OG0001286	Pram.g_01774	Syah.g_00790
OG0001287	Pram.g_01835	Syah.g_00252
OG0001288	Pram.g_01845	Syah.g_00266
OG0001289	Pram.g_00071	Syah.g_02508
OG0001291	Pram.g_00122	Syah.g_00032
OG0001292	Pram.g_00236	Syah.g_00671
OG0001293	Pram.g_00249	Syah.g_00650
OG0001296	Pram.g_00446	Syah.g_01030
OG0001297	Pram.g_00451	Syah.g_01034
OG0001298	Pram.g_00515	Syah.g_01128
OG0001299	Pram.g_01043	Syah.g_01501
OG0001300	Pram.g_00785	Syah.g_02005
OG0001301	Pram.g_00790	Syah.g_02018
OG0001302	Pram.g_00908	Syah.g_01901
OG0001304	Pram.g_00993	Syah.g_01698
OG0001305	Pram.g_00884	Syah.g_02024
OG0001306	Pram.g_01155	Syah.g_02179
OG0001307	Pram.g_01477	Syah.g_00724
OG0001309	Pram.g_01272	Syah.g_01040
OG0001310	Pram.g_01645	Syah.g_02402
OG0001311	Pram.g_00982	Syah.g_01687
OG0001312	Pram.g_00920	Syah.g_01590
OG0001314	Pram.g_00622, Pram.g_00647	Syah.g_02117
OG0001315	Pram.g_01553	Syah.g_00808
OG0001316	Pram.g_00126	Syah.g_00039
OG0001317	Pram.g_00221	Syah.g_00905
OG0001318	Pram.g_00245	Syah.g_00658
OG0001319	Pram.g_00261	Syah.g_00635
OG0001321	Pram.g_00386	Syah.g_02216
OG0001322	Pram.g_00387	Syah.g_02215
OG0001323	Pram.g_00457	Syah.g_01043
OG0001324	Pram.g_00786	Syah.g_02006
OG0001325	Pram.g_01025	Syah.g_01723
OG0001327	Pram.g_00723	Syah.g_01519
OG0001328	Pram.g_01214	Syah.g_01822
OG0001329	Pram.g_01598	Syah.g_01906
OG0001330	Pram.g_01276	Syah.g_02190
OG0001332	Pram.g_01331	Syah.g_02308
OG0001333	Pram.g_01670	Syah.g_02260
OG0001334	Pram.g_01797	Syah.g_00818
OG0001335	Pram.g_01798	Syah.g_00819
OG0001336	Pram.g_01923	Syah.g_00394
OG0001337	Pram.g_00320	Syah.g_00815, Syah.g_00837
OG0001338	Pram.g_00323	Syah.g_00856, Syah.g_02456, Syah.g_00841, Syah.g_00829
OG0001340	Pram.g_00321	Syah.g_00838
OG0001341	Pram.g_01533	Syah.g_02011
OG0001343	Pram.g_00711	Syah.g_00450
OG0001344	Pram.g_01135	Syah.g_02153
OG0001346	Pram.g_01231	Syah.g_02200
OG0001348	Pram.g_01526	Syah.g_02073
OG0001349	Pram.g_01401	Syah.g_02427
OG0001352	Pram.g_00770	Syah.g_01058
OG0001353	Pram.g_00841	Syah.g_02079
OG0001354	Pram.g_00953	Syah.g_01641
OG0001355	Pram.g_01003	Syah.g_01077
OG0001358	Pram.g_00558	Syah.g_01963
OG0001359	Pram.g_00712	Syah.g_00451
OG0001361	Pram.g_01121	Syah.g_02127
OG0001362	Pram.g_01364	Syah.g_01275
OG0001363	Pram.g_01362	Syah.g_01273
OG0001364	Pram.g_01800	Syah.g_00174
OG0001368	Pram.g_00649, Pram.g_00610, Pram.g_00624	Syah.g_00677
OG0001372	Pram.g_01517	Syah.g_01055
OG0001375	Pram.g_00710	Syah.g_00449
OG0001379	Pram.g_01224	Syah.g_02192
OG0001381	Pram.g_01165	Syah.g_00717
OG0001382	Pram.g_01200	Syah.g_00258
OG0001394	Pram.g_00749	Syah.g_01810
OG0001397	Pram.g_01363	Syah.g_01274
OG0001398	Pram.g_01256	Syah.g_01563
OG0001401	Pram.g_00846	Syah.g_02084
OG0001402	Pram.g_00563	Syah.g_01958
OG0001403	Pram.g_00017	Syah.g_00341
OG0001404	Pram.g_00053	Syah.g_02482
OG0001405	Pram.g_00314	Syah.g_00821
OG0001407	Pram.g_01202	Syah.g_01059
OG0001410	Pram.g_01476	Syah.g_00725
OG0001414	Pram.g_00216	Syah.g_00718
OG0001421	Pram.g_01288	Syah.g_01851
OG0001423	Pram.g_00613	Syah.g_00965
OG0001425	Pram.g_01893	Syah.g_00486
OG0001430	Pram.g_01197	Syah.g_00518
OG0001435	Pram.g_00730	Syah.g_01525
OG0001443	Pram.g_01543	Syah.g_00478
OG0001446	Pram.g_01536	Syah.g_01731
OG0001448	Pram.g_00392	Syah.g_01540
OG0001460	Pram.g_01623	Syah.g_01512
OG0001461	Pram.g_01575	Syah.g_00711
OG0001465	Pram.g_00797	Syah.g_01737
OG0001468	Pram.g_00702	Syah.g_01899
OG0001476	Pram.g_01132	Syah.g_02145
OG0001477	Pram.g_01521	Syah.g_02015
OG0001481	Pram.g_01213	Syah.g_01703
OG0001484	Pram.g_01277	Syah.g_00435
OG0001487	Pram.g_01338	Syah.g_01245
OG0001488	Pram.g_01126	Syah.g_02136
OG0001489	Pram.g_01785	Syah.g_00801
OG0001494	Pram.g_01409	Syah.g_00325
OG0001495	Pram.g_01721	Syah.g_00735
OG0001496	Pram.g_01519	Syah.g_02013
OG0001497	Pram.g_01520	Syah.g_02014
OG0001498	Pram.g_00353	Syah.g_00889
OG0001510	Pram.g_01839	Syah.g_00256
OG0001511	Pram.g_00096	Syah.g_02546
OG0001512	Pram.g_01192	Syah.g_00910
OG0001514	Pram.g_01518	Syah.g_02012
OG0001515	Pram.g_00783	Syah.g_02001
OG0001516	Pram.g_01046	Syah.g_01498
OG0001517	Pram.g_00329	Syah.g_00859
OG0001518	Pram.g_01892	Syah.g_00488
OG0001519	Pram.g_01897	Syah.g_00476
OG0001522	Pram.g_00842	Syah.g_02080
OG0001527	Pram.g_00501	Syah.g_01107
OG0001529	Pram.g_00025	Syah.g_00328
OG0001530	Pram.g_00095	Syah.g_02544
OG0001531	Pram.g_00226	Syah.g_00911
OG0001532	Pram.g_01108	Syah.g_01420
OG0001534	Pram.g_00994	Syah.g_01699
OG0001535	Pram.g_00979	Syah.g_01683
OG0001536	Pram.g_00939	Syah.g_01617
OG0001537	Pram.g_00746	Syah.g_01815
OG0001538	Pram.g_00814	Syah.g_01774
OG0001539	Pram.g_00725	Syah.g_01521
OG0001540	Pram.g_00116	Syah.g_00022
OG0001541	Pram.g_00164	Syah.g_00621
OG0001542	Pram.g_00170	Syah.g_00612
OG0001543	Pram.g_01538	Syah.g_00568
OG0001544	Pram.g_01896	Syah.g_00477
OG0001545	Pram.g_01912	Syah.g_00405
OG0001549	Pram.g_00875	Syah.g_02121
OG0001557	Pram.g_00750	Syah.g_01809
OG0001559	Pram.g_00094	Syah.g_02543
OG0001560	Pram.g_00084	Syah.g_02531
OG0001561	Pram.g_00984	Syah.g_01689
OG0001563	Pram.g_01769	Syah.g_00784
OG0001574	Pram.g_00499	Syah.g_01105
OG0001575	Pram.g_00504	Syah.g_01110
OG0001576	Pram.g_01243	Syah.g_01172
OG0001579	Pram.g_00318	Syah.g_00824, Syah.g_00828
OG0001580	Pram.g_00032	Syah.g_00523, Syah.g_00522
OG0001586	Pram.g_01501	Syah.g_02434, Syah.g_00218
OG0001589	Pram.g_01678	Syah.g_02269
OG0001591	Pram.g_00762	Syah.g_01509
OG0001592	Pram.g_00031	Syah.g_00521
OG0001614	Pram.g_01827	Syah.g_00242
OG0001616	Pram.g_01116	Syah.g_01430
OG0001617	Pram.g_00787	Syah.g_02008
OG0001619	Pram.g_00929	Syah.g_01607
OG0001620	Pram.g_00338	Syah.g_00871
OG0001621	Pram.g_00241	Syah.g_00662
OG0001622	Pram.g_01921	Syah.g_00396
OG0001634	Pram.g_01040	Syah.g_01504
OG0001636	Pram.g_00020	Syah.g_00336
OG0001638	Pram.g_01643	Syah.g_02399
OG0001639	Pram.g_01329	Syah.g_02312
OG0001640	Pram.g_00900	Syah.g_02060
OG0001641	Pram.g_00962	Syah.g_01660
OG0001643	Pram.g_01071	Syah.g_01930
OG0001644	Pram.g_01015	Syah.g_01709
OG0001656	Pram.g_00317	Syah.g_00827
OG0001658	Pram.g_00027	Syah.g_00513
OG0001659	Pram.g_01264	Syah.g_01424
OG0001676	Pram.g_00319	Syah.g_00826
OG0001678	Pram.g_01699	Syah.g_00691
OG0001679	Pram.g_00324	Syah.g_01114
OG0001691	Pram.g_00902	Syah.g_01965
OG0001693	Pram.g_00661	Syah.g_02029
OG0001713	Pram.g_01217	Syah.g_02144
OG0001717	Pram.g_00678	Syah.g_00076
OG0001731	Pram.g_01316	Syah.g_02332
OG0001758	Pram.g_01615	Syah.g_01464
OG0001762	Pram.g_00967	Syah.g_01666
OG0001764	Pram.g_01009	Syah.g_01571
OG0001770	Pram.g_01612	Syah.g_01448
OG0001771	Pram.g_01571	Syah.g_02078
OG0001795	Pram.g_00700	Syah.g_01461
OG0001875	Pram.g_01614	Syah.g_01465
OG0001876	Pram.g_01613	Syah.g_01466
OG0001916	Pram.g_00432	Syah.g_01014
OG0001974	Pram.g_00360	Syah.g_00515
OG0002155	Pram.g_01429, Pram.g_01439	Syah.g_00227
OG0002425	Pram.g_01406	Syah.g_00213
OG0003494	Pram.g_01486	Syah.g_00224
