Orthogroup	Pram	Syaa
OG0001128	Pram.g_00896	Syaa.g_00868
OG0001129	Pram.g_00895	Syaa.g_00870
OG0001130	Pram.g_00894	Syaa.g_00871
OG0001131	Pram.g_00356	Syaa.g_01108
OG0001132	Pram.g_00683	Syaa.g_01468
OG0001133	Pram.g_01469	Syaa.g_01656
OG0001134	Pram.g_01546	Syaa.g_01028
OG0001136	Pram.g_01143	Syaa.g_00767
OG0001137	Pram.g_01130	Syaa.g_00786
OG0001138	Pram.g_01109	Syaa.g_01002
OG0001139	Pram.g_01107	Syaa.g_01000
OG0001140	Pram.g_01106	Syaa.g_00999
OG0001141	Pram.g_01105	Syaa.g_00998
OG0001142	Pram.g_01104	Syaa.g_00997
OG0001143	Pram.g_01097	Syaa.g_00987
OG0001144	Pram.g_01092	Syaa.g_00978
OG0001145	Pram.g_01222	Syaa.g_00748
OG0001146	Pram.g_01234	Syaa.g_00729
OG0001147	Pram.g_01475	Syaa.g_01837
OG0001148	Pram.g_01466	Syaa.g_02061
OG0001149	Pram.g_01465	Syaa.g_02062
OG0001150	Pram.g_01464	Syaa.g_02063
OG0001151	Pram.g_01452	Syaa.g_02076
OG0001152	Pram.g_01451	Syaa.g_02077
OG0001153	Pram.g_01346	Syaa.g_01811
OG0001154	Pram.g_01345	Syaa.g_01812
OG0001156	Pram.g_01325	Syaa.g_00623
OG0001157	Pram.g_01324	Syaa.g_00622
OG0001158	Pram.g_01323	Syaa.g_00619
OG0001159	Pram.g_01322	Syaa.g_00618
OG0001160	Pram.g_01296	Syaa.g_00574
OG0001161	Pram.g_01577	Syaa.g_02620
OG0001162	Pram.g_01590	Syaa.g_01203
OG0001163	Pram.g_01624	Syaa.g_00566
OG0001164	Pram.g_01627	Syaa.g_00560
OG0001165	Pram.g_01630	Syaa.g_00555
OG0001166	Pram.g_01651	Syaa.g_00527
OG0001167	Pram.g_01669	Syaa.g_00673
OG0001168	Pram.g_01671	Syaa.g_00672
OG0001169	Pram.g_01673	Syaa.g_00670
OG0001170	Pram.g_01675	Syaa.g_00668
OG0001171	Pram.g_01685	Syaa.g_00655
OG0001172	Pram.g_01700	Syaa.g_02347
OG0001173	Pram.g_01701	Syaa.g_02346
OG0001174	Pram.g_01709	Syaa.g_02338
OG0001175	Pram.g_01710	Syaa.g_02337
OG0001176	Pram.g_01718	Syaa.g_02314
OG0001177	Pram.g_01720	Syaa.g_02316
OG0001178	Pram.g_01637	Syaa.g_00546
OG0001179	Pram.g_01753	Syaa.g_02268
OG0001180	Pram.g_01776	Syaa.g_02243
OG0001181	Pram.g_01780	Syaa.g_02239
OG0001182	Pram.g_01788	Syaa.g_02230
OG0001183	Pram.g_01794	Syaa.g_02224
OG0001184	Pram.g_01812	Syaa.g_00151
OG0001186	Pram.g_01852	Syaa.g_00081
OG0001187	Pram.g_01855	Syaa.g_00082
OG0001188	Pram.g_01857	Syaa.g_00075
OG0001189	Pram.g_01874	Syaa.g_00057
OG0001190	Pram.g_01879	Syaa.g_02592
OG0001191	Pram.g_01889	Syaa.g_02605
OG0001192	Pram.g_01894	Syaa.g_02612
OG0001193	Pram.g_01907	Syaa.g_02658
OG0001194	Pram.g_01908	Syaa.g_02660
OG0001195	Pram.g_01909	Syaa.g_02661
OG0001196	Pram.g_01926	Syaa.g_02741
OG0001197	Pram.g_01928	Syaa.g_02743
OG0001198	Pram.g_01935	Syaa.g_02755
OG0001199	Pram.g_00059	Syaa.g_00347
OG0001200	Pram.g_00061	Syaa.g_00345
OG0001201	Pram.g_00092	Syaa.g_02381
OG0001202	Pram.g_00184	Syaa.g_02528
OG0001203	Pram.g_00225	Syaa.g_02106
OG0001204	Pram.g_00231	Syaa.g_00316
OG0001205	Pram.g_00380	Syaa.g_00713
OG0001206	Pram.g_00401	Syaa.g_01855
OG0001207	Pram.g_00413	Syaa.g_02058
OG0001208	Pram.g_00418	Syaa.g_02049
OG0001209	Pram.g_00473	Syaa.g_01977
OG0001210	Pram.g_00477	Syaa.g_01967
OG0001211	Pram.g_00487	Syaa.g_01950
OG0001212	Pram.g_00533	Syaa.g_01892
OG0001213	Pram.g_00569	Syaa.g_01646
OG0001215	Pram.g_00781	Syaa.g_00914
OG0001216	Pram.g_00803	Syaa.g_01238
OG0001217	Pram.g_01539	Syaa.g_01559
OG0001218	Pram.g_01196	Syaa.g_01820
OG0001219	Pram.g_00911	Syaa.g_01404
OG0001220	Pram.g_00865	Syaa.g_00812
OG0001221	Pram.g_00745	Syaa.g_01111
OG0001222	Pram.g_00988	Syaa.g_01371
OG0001223	Pram.g_00960	Syaa.g_01326
OG0001224	Pram.g_00892	Syaa.g_00874
OG0001225	Pram.g_00890	Syaa.g_00876
OG0001226	Pram.g_00577	Syaa.g_01579
OG0001227	Pram.g_01188	Syaa.g_02622
OG0001228	Pram.g_01089	Syaa.g_00695
OG0001229	Pram.g_01542	Syaa.g_00899
OG0001230	Pram.g_01388	Syaa.g_01764
OG0001231	Pram.g_00357	Syaa.g_00017
OG0001232	Pram.g_01655	Syaa.g_00508
OG0001233	Pram.g_01676	Syaa.g_00667
OG0001234	Pram.g_01712	Syaa.g_02333
OG0001235	Pram.g_01716	Syaa.g_02323
OG0001236	Pram.g_01809	Syaa.g_00154
OG0001238	Pram.g_01890	Syaa.g_02607
OG0001239	Pram.g_00056	Syaa.g_00350
OG0001240	Pram.g_00077	Syaa.g_02364
OG0001241	Pram.g_00086	Syaa.g_02374
OG0001242	Pram.g_00105	Syaa.g_02407
OG0001243	Pram.g_00112	Syaa.g_02415
OG0001244	Pram.g_00127	Syaa.g_02445
OG0001245	Pram.g_01177	Syaa.g_01492
OG0001246	Pram.g_00680	Syaa.g_02023
OG0001247	Pram.g_00774	Syaa.g_01207
OG0001248	Pram.g_00776	Syaa.g_01204
OG0001250	Pram.g_00851	Syaa.g_00832
OG0001251	Pram.g_00714	Syaa.g_02667
OG0001252	Pram.g_00897	Syaa.g_00867
OG0001253	Pram.g_00579	Syaa.g_01467
OG0001254	Pram.g_01548	Syaa.g_01029
OG0001255	Pram.g_01157	Syaa.g_01696
OG0001256	Pram.g_01289	Syaa.g_00567
OG0001258	Pram.g_01628	Syaa.g_00557
OG0001259	Pram.g_01674	Syaa.g_00669
OG0001261	Pram.g_01761	Syaa.g_02259
OG0001262	Pram.g_01872	Syaa.g_00059
OG0001263	Pram.g_00114	Syaa.g_02418
OG0001265	Pram.g_00104	Syaa.g_02405
OG0001266	Pram.g_00188	Syaa.g_02532
OG0001267	Pram.g_00268	Syaa.g_00262
OG0001268	Pram.g_00334	Syaa.g_02176
OG0001269	Pram.g_00864	Syaa.g_01499
OG0001270	Pram.g_00369	Syaa.g_00701
OG0001271	Pram.g_00408	Syaa.g_01845
OG0001272	Pram.g_00422	Syaa.g_02045
OG0001273	Pram.g_01079	Syaa.g_01639
OG0001274	Pram.g_00211	Syaa.g_02563
OG0001275	Pram.g_00969	Syaa.g_01311
OG0001276	Pram.g_00980	Syaa.g_01295
OG0001278	Pram.g_01085	Syaa.g_00966
OG0001279	Pram.g_01253	Syaa.g_01749
OG0001280	Pram.g_01229	Syaa.g_00738
OG0001281	Pram.g_01235	Syaa.g_00728
OG0001282	Pram.g_01467	Syaa.g_02060
OG0001283	Pram.g_01922	Syaa.g_02734
OG0001284	Pram.g_01302	Syaa.g_00583
OG0001286	Pram.g_01774	Syaa.g_02245
OG0001287	Pram.g_01835	Syaa.g_00121
OG0001289	Pram.g_00071	Syaa.g_00327
OG0001290	Pram.g_00085	Syaa.g_02373
OG0001291	Pram.g_00122	Syaa.g_02428
OG0001292	Pram.g_00236	Syaa.g_00310
OG0001293	Pram.g_00249	Syaa.g_00288
OG0001296	Pram.g_00446	Syaa.g_02017
OG0001297	Pram.g_00451	Syaa.g_02013
OG0001298	Pram.g_00515	Syaa.g_01913
OG0001299	Pram.g_01043	Syaa.g_01070
OG0001300	Pram.g_00785	Syaa.g_00905
OG0001301	Pram.g_00790	Syaa.g_00891
OG0001302	Pram.g_00908	Syaa.g_01600
OG0001304	Pram.g_00993	Syaa.g_01281
OG0001305	Pram.g_00884	Syaa.g_00885
OG0001306	Pram.g_01155	Syaa.g_00753
OG0001309	Pram.g_01272	Syaa.g_02005
OG0001310	Pram.g_01645	Syaa.g_00535
OG0001311	Pram.g_00982	Syaa.g_01293
OG0001312	Pram.g_00920	Syaa.g_01391
OG0001314	Pram.g_00622, Pram.g_00647	Syaa.g_01225
OG0001315	Pram.g_01553	Syaa.g_02226
OG0001316	Pram.g_00126	Syaa.g_02434
OG0001317	Pram.g_00221	Syaa.g_02112
OG0001318	Pram.g_00245	Syaa.g_00296
OG0001319	Pram.g_00261	Syaa.g_00273
OG0001321	Pram.g_00386	Syaa.g_00719
OG0001322	Pram.g_00387	Syaa.g_00720
OG0001323	Pram.g_00457	Syaa.g_02002
OG0001324	Pram.g_00786	Syaa.g_00904
OG0001325	Pram.g_01025	Syaa.g_01243
OG0001327	Pram.g_00723	Syaa.g_01083
OG0001328	Pram.g_01214	Syaa.g_01104
OG0001330	Pram.g_01276	Syaa.g_00746
OG0001331	Pram.g_01462	Syaa.g_02065
OG0001334	Pram.g_01797	Syaa.g_02216
OG0001335	Pram.g_01798	Syaa.g_02215
OG0001336	Pram.g_01923	Syaa.g_02735
OG0001337	Pram.g_00320	Syaa.g_02219, Syaa.g_02200
OG0001338	Pram.g_00323	Syaa.g_02206, Syaa.g_02184, Syaa.g_02195
OG0001339	Pram.g_00088	Syaa.g_02376
OG0001340	Pram.g_00321	Syaa.g_02199
OG0001341	Pram.g_01533	Syaa.g_00897
OG0001343	Pram.g_00711	Syaa.g_02664
OG0001344	Pram.g_01135	Syaa.g_00775
OG0001346	Pram.g_01231	Syaa.g_00734
OG0001348	Pram.g_01526	Syaa.g_00847
OG0001349	Pram.g_01401	Syaa.g_00437
OG0001351	Pram.g_00394	Syaa.g_01863
OG0001352	Pram.g_00770	Syaa.g_01987
OG0001353	Pram.g_00841	Syaa.g_00841
OG0001354	Pram.g_00953	Syaa.g_01338
OG0001355	Pram.g_01003	Syaa.g_01524
OG0001357	Pram.g_01207	Syaa.g_02307
OG0001358	Pram.g_00558	Syaa.g_01663
OG0001359	Pram.g_00712	Syaa.g_02663
OG0001361	Pram.g_01121	Syaa.g_00800
OG0001362	Pram.g_01364	Syaa.g_01789
OG0001363	Pram.g_01362	Syaa.g_01791
OG0001364	Pram.g_01800	Syaa.g_00171
OG0001368	Pram.g_00649, Pram.g_00610, Pram.g_00624	Syaa.g_00317
OG0001369	Pram.g_00076	Syaa.g_02363
OG0001375	Pram.g_00710	Syaa.g_02665
OG0001379	Pram.g_01224	Syaa.g_00744
OG0001382	Pram.g_01200	Syaa.g_01866
OG0001394	Pram.g_00749	Syaa.g_01118
OG0001398	Pram.g_01256	Syaa.g_01424
OG0001401	Pram.g_00846	Syaa.g_00837
OG0001402	Pram.g_00563	Syaa.g_01658
OG0001404	Pram.g_00053	Syaa.g_00355
OG0001405	Pram.g_00314	Syaa.g_02213
OG0001407	Pram.g_01202	Syaa.g_01986
OG0001411	Pram.g_01422, Pram.g_00046	Syaa.g_00457
OG0001421	Pram.g_01288	Syaa.g_01583, Syaa.g_01469
OG0001423	Pram.g_00613	Syaa.g_00365
OG0001430	Pram.g_01197	Syaa.g_02584
OG0001435	Pram.g_00730	Syaa.g_01090
OG0001441	Pram.g_00459	Syaa.g_02000
OG0001443	Pram.g_01543	Syaa.g_02617
OG0001448	Pram.g_00392	Syaa.g_00423
OG0001453	Pram.g_01487	Syaa.g_01319
OG0001460	Pram.g_01623	Syaa.g_00850
OG0001461	Pram.g_01575	Syaa.g_02328
OG0001465	Pram.g_00797	Syaa.g_01211
OG0001467	Pram.g_01470	Syaa.g_01601
OG0001468	Pram.g_00702	Syaa.g_01597
OG0001477	Pram.g_01521	Syaa.g_00893
OG0001486	Pram.g_01142	Syaa.g_00768
OG0001487	Pram.g_01338	Syaa.g_01819
OG0001488	Pram.g_01126	Syaa.g_00791
OG0001489	Pram.g_01785	Syaa.g_02234
OG0001494	Pram.g_01409	Syaa.g_00483
OG0001495	Pram.g_01721	Syaa.g_02317
OG0001496	Pram.g_01519	Syaa.g_00895
OG0001497	Pram.g_01520	Syaa.g_00894
OG0001498	Pram.g_00353	Syaa.g_02148
OG0001505	Pram.g_01414	Syaa.g_00495
OG0001510	Pram.g_01839	Syaa.g_00116
OG0001511	Pram.g_00096	Syaa.g_02389
OG0001512	Pram.g_01192	Syaa.g_02105
OG0001514	Pram.g_01518	Syaa.g_00896
OG0001515	Pram.g_00783	Syaa.g_00909
OG0001516	Pram.g_01046	Syaa.g_01067
OG0001517	Pram.g_00329	Syaa.g_02181
OG0001518	Pram.g_01892	Syaa.g_02609
OG0001519	Pram.g_01897	Syaa.g_02619
OG0001523	Pram.g_01551	Syaa.g_02713
OG0001524	Pram.g_01552	Syaa.g_02714
OG0001527	Pram.g_00501	Syaa.g_01936
OG0001529	Pram.g_00025	Syaa.g_00050
OG0001530	Pram.g_00095	Syaa.g_02387
OG0001531	Pram.g_00226	Syaa.g_02104
OG0001532	Pram.g_01108	Syaa.g_01001
OG0001534	Pram.g_00994	Syaa.g_01280
OG0001535	Pram.g_00979	Syaa.g_01297
OG0001536	Pram.g_00939	Syaa.g_01362
OG0001537	Pram.g_00746	Syaa.g_01112
OG0001538	Pram.g_00814	Syaa.g_01159
OG0001539	Pram.g_00725	Syaa.g_01085
OG0001540	Pram.g_00116	Syaa.g_02420
OG0001541	Pram.g_00164	Syaa.g_02490
OG0001542	Pram.g_00170	Syaa.g_02499
OG0001543	Pram.g_01538	Syaa.g_02547
OG0001544	Pram.g_01896	Syaa.g_02618
OG0001545	Pram.g_01912	Syaa.g_02723
OG0001549	Pram.g_00875	Syaa.g_00806
OG0001552	Pram.g_01286	Syaa.g_01229
OG0001557	Pram.g_00750	Syaa.g_01119
OG0001559	Pram.g_00094	Syaa.g_02386
OG0001560	Pram.g_00084	Syaa.g_02372
OG0001561	Pram.g_00984	Syaa.g_01291
OG0001563	Pram.g_01769	Syaa.g_02250
OG0001574	Pram.g_00499	Syaa.g_01938
OG0001575	Pram.g_00504	Syaa.g_01933
OG0001579	Pram.g_00318	Syaa.g_02207
OG0001580	Pram.g_00032	Syaa.g_02580
OG0001586	Pram.g_01501	Syaa.g_00431, Syaa.g_00479
OG0001589	Pram.g_01678	Syaa.g_00664
OG0001591	Pram.g_00762	Syaa.g_01078
OG0001592	Pram.g_00031	Syaa.g_02581
OG0001607	Pram.g_01509	Syaa.g_01519
OG0001613	Pram.g_01792	Syaa.g_02227
OG0001614	Pram.g_01827	Syaa.g_00130
OG0001616	Pram.g_01116	Syaa.g_01024
OG0001617	Pram.g_00787	Syaa.g_00901
OG0001619	Pram.g_00929	Syaa.g_01374
OG0001620	Pram.g_00338	Syaa.g_02169
OG0001621	Pram.g_00241	Syaa.g_00300
OG0001622	Pram.g_01921	Syaa.g_02733
OG0001634	Pram.g_01040	Syaa.g_01073
OG0001636	Pram.g_00020	Syaa.g_00043
OG0001638	Pram.g_01643	Syaa.g_00538
OG0001639	Pram.g_01329	Syaa.g_00626
OG0001640	Pram.g_00900	Syaa.g_00862
OG0001641	Pram.g_00962	Syaa.g_01321
OG0001642	Pram.g_00863	Syaa.g_00814
OG0001643	Pram.g_01071	Syaa.g_01628
OG0001644	Pram.g_01015	Syaa.g_01263
OG0001656	Pram.g_00317	Syaa.g_02209
OG0001658	Pram.g_00027	Syaa.g_02591
OG0001659	Pram.g_01264	Syaa.g_01006
OG0001678	Pram.g_01699	Syaa.g_02348
OG0001691	Pram.g_00902	Syaa.g_01665
OG0001693	Pram.g_00661	Syaa.g_00880
OG0001709	Pram.g_01400	Syaa.g_00453
OG0001713	Pram.g_01217	Syaa.g_00783
OG0001717	Pram.g_00678	Syaa.g_02476
OG0001731	Pram.g_01316	Syaa.g_00599
OG0001762	Pram.g_00967	Syaa.g_01314
OG0001764	Pram.g_01009	Syaa.g_01412
OG0001770	Pram.g_01612	Syaa.g_00115
OG0001771	Pram.g_01571	Syaa.g_01514
OG0001916	Pram.g_00432	Syaa.g_02034
OG0001974	Pram.g_00360	Syaa.g_02587
OG0002019	Pram.g_01951	Syaa.g_01419
OG0002344	Pram.g_00348	Syaa.g_02159, Syaa.g_02396
OG0002347	Pram.g_01661	Syaa.g_00512
OG0002425	Pram.g_01406	Syaa.g_00466
OG0002664	Pram.g_00617	Syaa.g_00947, Syaa.g_02638
OG0003026	Pram.g_01424	Syaa.g_00490
OG0003169	Pram.g_00605	Syaa.g_01829
OG0004654	Pram.g_01420	Syaa.g_00493
