Orthogroup	Pram	Prbm
OG0001093	Pram.g_01021	Prbm.g_00751
OG0001094	Pram.g_01028	Prbm.g_00808
OG0001095	Pram.g_00822	Prbm.g_00827
OG0001096	Pram.g_00836	Prbm.g_00842
OG0001097	Pram.g_00855	Prbm.g_00860
OG0001098	Pram.g_00876	Prbm.g_00877
OG0001099	Pram.g_00717	Prbm.g_00914
OG0001100	Pram.g_00726	Prbm.g_00921
OG0001101	Pram.g_00728	Prbm.g_00923
OG0001102	Pram.g_00731	Prbm.g_00926
OG0001103	Pram.g_00733	Prbm.g_00928
OG0001104	Pram.g_00755	Prbm.g_00794
OG0001105	Pram.g_00759	Prbm.g_00798
OG0001106	Pram.g_00931	Prbm.g_00976
OG0001107	Pram.g_00941	Prbm.g_00986
OG0001108	Pram.g_00945	Prbm.g_00990
OG0001109	Pram.g_00946	Prbm.g_00991
OG0001110	Pram.g_00948	Prbm.g_00993
OG0001111	Pram.g_00949	Prbm.g_00994
OG0001112	Pram.g_00950	Prbm.g_00995
OG0001113	Pram.g_00951	Prbm.g_00996
OG0001114	Pram.g_00952	Prbm.g_00997
OG0001115	Pram.g_00954	Prbm.g_00999
OG0001116	Pram.g_00955	Prbm.g_01000
OG0001117	Pram.g_00956	Prbm.g_01001
OG0001118	Pram.g_00957	Prbm.g_01002
OG0001119	Pram.g_00958	Prbm.g_01003
OG0001120	Pram.g_00959	Prbm.g_01004
OG0001122	Pram.g_00976	Prbm.g_01033
OG0001123	Pram.g_00981	Prbm.g_01037
OG0001124	Pram.g_00983	Prbm.g_01039
OG0001125	Pram.g_00985	Prbm.g_01041
OG0001126	Pram.g_00899	Prbm.g_01052
OG0001127	Pram.g_00898	Prbm.g_01053
OG0001128	Pram.g_00896	Prbm.g_01056
OG0001129	Pram.g_00895	Prbm.g_01057
OG0001130	Pram.g_00894	Prbm.g_01058
OG0001131	Pram.g_00356	Prbm.g_00894
OG0001132	Pram.g_00683	Prbm.g_01103
OG0001133	Pram.g_01469	Prbm.g_01079
OG0001134	Pram.g_01546	Prbm.g_01910
OG0001135	Pram.g_01549	Prbm.g_01913
OG0001136	Pram.g_01143	Prbm.g_01552
OG0001137	Pram.g_01130	Prbm.g_01539
OG0001138	Pram.g_01109	Prbm.g_01518
OG0001139	Pram.g_01107	Prbm.g_01516
OG0001140	Pram.g_01106	Prbm.g_01515
OG0001141	Pram.g_01105	Prbm.g_01514
OG0001142	Pram.g_01104	Prbm.g_01513
OG0001143	Pram.g_01097	Prbm.g_01506
OG0001144	Pram.g_01092	Prbm.g_01501
OG0001145	Pram.g_01222	Prbm.g_01603
OG0001146	Pram.g_01234	Prbm.g_01615
OG0001147	Pram.g_01475	Prbm.g_01634
OG0001148	Pram.g_01466	Prbm.g_01662
OG0001149	Pram.g_01465	Prbm.g_01663
OG0001150	Pram.g_01464	Prbm.g_01664
OG0001151	Pram.g_01452	Prbm.g_01675
OG0001152	Pram.g_01451	Prbm.g_01676
OG0001153	Pram.g_01346	Prbm.g_01740
OG0001154	Pram.g_01345	Prbm.g_01741
OG0001155	Pram.g_01328	Prbm.g_01757
OG0001156	Pram.g_01325	Prbm.g_01760
OG0001157	Pram.g_01324	Prbm.g_01761
OG0001158	Pram.g_01323	Prbm.g_01762
OG0001159	Pram.g_01322	Prbm.g_01763
OG0001160	Pram.g_01296	Prbm.g_01789
OG0001161	Pram.g_01577	Prbm.g_01586
OG0001162	Pram.g_01590	Prbm.g_01801
OG0001163	Pram.g_01624	Prbm.g_01833
OG0001164	Pram.g_01627	Prbm.g_01837
OG0001165	Pram.g_01630	Prbm.g_01840
OG0001166	Pram.g_01651	Prbm.g_01858
OG0001167	Pram.g_01669	Prbm.g_01876
OG0001168	Pram.g_01671	Prbm.g_01877
OG0001169	Pram.g_01673	Prbm.g_01879
OG0001170	Pram.g_01675	Prbm.g_01881
OG0001171	Pram.g_01685	Prbm.g_01891
OG0001172	Pram.g_01700	Prbm.g_01952
OG0001173	Pram.g_01701	Prbm.g_01953
OG0001174	Pram.g_01709	Prbm.g_01961
OG0001175	Pram.g_01710	Prbm.g_01962
OG0001176	Pram.g_01718	Prbm.g_01974
OG0001177	Pram.g_01720	Prbm.g_01972
OG0001178	Pram.g_01637	Prbm.g_01345
OG0001179	Pram.g_01753	Prbm.g_02016
OG0001180	Pram.g_01776	Prbm.g_02039
OG0001181	Pram.g_01780	Prbm.g_02043
OG0001182	Pram.g_01788	Prbm.g_02052
OG0001183	Pram.g_01794	Prbm.g_02058
OG0001184	Pram.g_01812	Prbm.g_02074
OG0001185	Pram.g_01828	Prbm.g_02089
OG0001186	Pram.g_01852	Prbm.g_02140
OG0001187	Pram.g_01855	Prbm.g_02145
OG0001188	Pram.g_01857	Prbm.g_02147
OG0001189	Pram.g_01874	Prbm.g_02164
OG0001190	Pram.g_01879	Prbm.g_02169
OG0001191	Pram.g_01889	Prbm.g_02179
OG0001192	Pram.g_01894	Prbm.g_02184
OG0001193	Pram.g_01907	Prbm.g_02197
OG0001194	Pram.g_01908	Prbm.g_02198
OG0001195	Pram.g_01909	Prbm.g_02199
OG0001196	Pram.g_01926	Prbm.g_02219
OG0001197	Pram.g_01928	Prbm.g_02221
OG0001198	Pram.g_01935	Prbm.g_02230
OG0001199	Pram.g_00059	Prbm.g_00131
OG0001200	Pram.g_00061	Prbm.g_00133
OG0001201	Pram.g_00092	Prbm.g_00165
OG0001202	Pram.g_00184	Prbm.g_00259
OG0001203	Pram.g_00225	Prbm.g_00298
OG0001204	Pram.g_00231	Prbm.g_00304
OG0001205	Pram.g_00380	Prbm.g_00455
OG0001206	Pram.g_00401	Prbm.g_00491
OG0001207	Pram.g_00413	Prbm.g_00502
OG0001208	Pram.g_00418	Prbm.g_00508
OG0001209	Pram.g_00473	Prbm.g_00568
OG0001210	Pram.g_00477	Prbm.g_00573
OG0001211	Pram.g_00487	Prbm.g_00583
OG0001212	Pram.g_00533	Prbm.g_00626
OG0001213	Pram.g_00569	Prbm.g_00660
OG0001215	Pram.g_00781	Prbm.g_00727
OG0001216	Pram.g_00803	Prbm.g_00744
OG0001217	Pram.g_01539	Prbm.g_00111
OG0001218	Pram.g_01196	Prbm.g_00785
OG0001219	Pram.g_00911	Prbm.g_00957
OG0001220	Pram.g_00865	Prbm.g_00867
OG0001221	Pram.g_00745	Prbm.g_00941
OG0001222	Pram.g_00988	Prbm.g_00889
OG0001223	Pram.g_00960	Prbm.g_01005
OG0001224	Pram.g_00892	Prbm.g_01060
OG0001225	Pram.g_00890	Prbm.g_01062
OG0001226	Pram.g_00577	Prbm.g_01945
OG0001227	Pram.g_01188	Prbm.g_01085
OG0001228	Pram.g_01089	Prbm.g_01498
OG0001229	Pram.g_01542	Prbm.g_01176
OG0001230	Pram.g_01388	Prbm.g_01701
OG0001231	Pram.g_00357	Prbm.g_00789
OG0001232	Pram.g_01655	Prbm.g_01862
OG0001233	Pram.g_01676	Prbm.g_01882
OG0001234	Pram.g_01712	Prbm.g_01964
OG0001235	Pram.g_01716	Prbm.g_01968
OG0001236	Pram.g_01809	Prbm.g_02071
OG0001237	Pram.g_01813	Prbm.g_02075
OG0001238	Pram.g_01890	Prbm.g_02180
OG0001239	Pram.g_00056	Prbm.g_00128
OG0001240	Pram.g_00077	Prbm.g_00150
OG0001241	Pram.g_00086	Prbm.g_00159
OG0001242	Pram.g_00105	Prbm.g_00178
OG0001243	Pram.g_00112	Prbm.g_00185
OG0001244	Pram.g_00127	Prbm.g_00201
OG0001245	Pram.g_01177	Prbm.g_01353
OG0001246	Pram.g_00680	Prbm.g_00538
OG0001247	Pram.g_00774	Prbm.g_00719
OG0001248	Pram.g_00776	Prbm.g_00722
OG0001249	Pram.g_00325	Prbm.g_00395
OG0001251	Pram.g_00714	Prbm.g_01937
OG0001252	Pram.g_00897	Prbm.g_01055
OG0001253	Pram.g_00579	Prbm.g_01806
OG0001254	Pram.g_01548	Prbm.g_01912
OG0001255	Pram.g_01157	Prbm.g_01566
OG0001256	Pram.g_01289	Prbm.g_01797
OG0001258	Pram.g_01628	Prbm.g_01838
OG0001259	Pram.g_01674	Prbm.g_01880
OG0001261	Pram.g_01761	Prbm.g_02024
OG0001262	Pram.g_01872	Prbm.g_02162
OG0001263	Pram.g_00114	Prbm.g_00188
OG0001269	Pram.g_00864	Prbm.g_00866
OG0001273	Pram.g_01079	Prbm.g_00662
OG0001279	Pram.g_01253	Prbm.g_01171
OG0001280	Pram.g_01229	Prbm.g_01610
OG0001282	Pram.g_01467	Prbm.g_01661
OG0001283	Pram.g_01922	Prbm.g_02215
OG0001284	Pram.g_01302	Prbm.g_01783
OG0001285	Pram.g_01658	Prbm.g_01865
OG0001286	Pram.g_01774	Prbm.g_02037
OG0001287	Pram.g_01835	Prbm.g_02096
OG0001288	Pram.g_01845	Prbm.g_02106
OG0001289	Pram.g_00071	Prbm.g_00144
OG0001290	Pram.g_00085	Prbm.g_00158
OG0001296	Pram.g_00446	Prbm.g_00543
OG0001297	Pram.g_00451	Prbm.g_00548
OG0001299	Pram.g_01043	Prbm.g_00698
OG0001300	Pram.g_00785	Prbm.g_00731
OG0001301	Pram.g_00790	Prbm.g_00733
OG0001302	Pram.g_00908	Prbm.g_00955
OG0001304	Pram.g_00993	Prbm.g_01046
OG0001305	Pram.g_00884	Prbm.g_00884
OG0001306	Pram.g_01155	Prbm.g_01564
OG0001307	Pram.g_01477	Prbm.g_01631
OG0001308	Pram.g_01368	Prbm.g_01720
OG0001309	Pram.g_01272	Prbm.g_00552
OG0001310	Pram.g_01645	Prbm.g_01852
OG0001311	Pram.g_00982	Prbm.g_01038
OG0001312	Pram.g_00920	Prbm.g_00966
OG0001314	Pram.g_00622, Pram.g_00647	Prbm.g_01169
OG0001315	Pram.g_01553	Prbm.g_02056
OG0001316	Pram.g_00126	Prbm.g_00199
OG0001317	Pram.g_00221	Prbm.g_00294
OG0001318	Pram.g_00245	Prbm.g_00316
OG0001320	Pram.g_00662	Prbm.g_01415
OG0001321	Pram.g_00386	Prbm.g_00461
OG0001322	Pram.g_00387	Prbm.g_00462
OG0001324	Pram.g_00786	Prbm.g_00732
OG0001325	Pram.g_01025	Prbm.g_00747
OG0001327	Pram.g_00723	Prbm.g_00918
OG0001328	Pram.g_01214	Prbm.g_00937
OG0001329	Pram.g_01598	Prbm.g_01805
OG0001330	Pram.g_01276	Prbm.g_01604
OG0001331	Pram.g_01462	Prbm.g_01666
OG0001332	Pram.g_01331	Prbm.g_01755
OG0001334	Pram.g_01797	Prbm.g_02061
OG0001335	Pram.g_01798	Prbm.g_02062
OG0001336	Pram.g_01923	Prbm.g_02216
OG0001337	Pram.g_00320	Prbm.g_00387
OG0001339	Pram.g_00088	Prbm.g_00161
OG0001340	Pram.g_00321	Prbm.g_00388
OG0001341	Pram.g_01533	Prbm.g_00091
OG0001342	Pram.g_00644	Prbm.g_01091
OG0001342	Pram.g_01544	Prbm.g_01262, Prbm.g_01017, Prbm.g_01016
OG0001343	Pram.g_00711	Prbm.g_00909
OG0001344	Pram.g_01135	Prbm.g_01544
OG0001346	Pram.g_01231	Prbm.g_01612
OG0001348	Pram.g_01526	Prbm.g_01122
OG0001350	Pram.g_00224	Prbm.g_00297
OG0001351	Pram.g_00394	Prbm.g_00481
OG0001352	Pram.g_00770	Prbm.g_00714
OG0001354	Pram.g_00953	Prbm.g_00998
OG0001355	Pram.g_01003	Prbm.g_01804
OG0001357	Pram.g_01207	Prbm.g_00463
OG0001359	Pram.g_00712	Prbm.g_00910
OG0001362	Pram.g_01364	Prbm.g_01724
OG0001363	Pram.g_01362	Prbm.g_00487
OG0001365	Pram.g_01883	Prbm.g_02173
OG0001368	Pram.g_00649, Pram.g_00610, Pram.g_00624	Prbm.g_01187, Prbm.g_01168
OG0001369	Pram.g_00076	Prbm.g_00149
OG0001371	Pram.g_00769	Prbm.g_00713
OG0001372	Pram.g_01517	Prbm.g_00047
OG0001375	Pram.g_00710	Prbm.g_00908
OG0001380	Pram.g_01198	Prbm.g_01573
OG0001381	Pram.g_01165	Prbm.g_01658
OG0001394	Pram.g_00749	Prbm.g_00945
OG0001397	Pram.g_01363	Prbm.g_01725
OG0001398	Pram.g_01256	Prbm.g_00761
OG0001401	Pram.g_00846	Prbm.g_01225, Prbm.g_00851
OG0001402	Pram.g_00563	Prbm.g_00655
OG0001403	Pram.g_00017	Prbm.g_00030
OG0001404	Pram.g_00053	Prbm.g_00125
OG0001405	Pram.g_00314	Prbm.g_00381
OG0001407	Pram.g_01202	Prbm.g_00900
OG0001409	Pram.g_01131	Prbm.g_01540
OG0001410	Pram.g_01476	Prbm.g_01632
OG0001414	Pram.g_00216	Prbm.g_00288
OG0001415	Pram.g_00218	Prbm.g_00290
OG0001418	Pram.g_00775	Prbm.g_00720
OG0001421	Pram.g_01288	Prbm.g_01798
OG0001424	Pram.g_00681	Prbm.g_01482
OG0001425	Pram.g_01893	Prbm.g_02183
OG0001429	Pram.g_00912	Prbm.g_00958
OG0001430	Pram.g_01197	Prbm.g_00898
OG0001431	Pram.g_01186, Pram.g_00629	Prbm.g_01181
OG0001435	Pram.g_00730	Prbm.g_00925
OG0001437	Pram.g_00217	Prbm.g_00289
OG0001440	Pram.g_01587	Prbm.g_01351
OG0001441	Pram.g_00459	Prbm.g_00555
OG0001443	Pram.g_01543	Prbm.g_01919
OG0001446	Pram.g_01536	Prbm.g_00136
OG0001450	Pram.g_00778	Prbm.g_00724
OG0001451	Pram.g_00877	Prbm.g_00878
OG0001453	Pram.g_01487	Prbm.g_01008
OG0001455	Pram.g_01191	Prbm.g_00048
OG0001460	Pram.g_01623	Prbm.g_01431, Prbm.g_01147
OG0001461	Pram.g_01575	Prbm.g_00071
OG0001463	Pram.g_00275	Prbm.g_00343
OG0001464	Pram.g_00322	Prbm.g_00768
OG0001466	Pram.g_00631	Prbm.g_01186
OG0001467	Pram.g_01470	Prbm.g_00117
OG0001468	Pram.g_00702	Prbm.g_00907
OG0001476	Pram.g_01132	Prbm.g_01541
OG0001477	Pram.g_01521	Prbm.g_01829
OG0001481	Pram.g_01213	Prbm.g_01071
OG0001483	Pram.g_01510	Prbm.g_00434, Prbm.g_01118, Prbm.g_01230, Prbm.g_01383, Prbm.g_01809, Prbm.g_01405
OG0001484	Pram.g_01277	Prbm.g_01315
OG0001485	Pram.g_01554	Prbm.g_01182
OG0001486	Pram.g_01142	Prbm.g_01551
OG0001487	Pram.g_01338	Prbm.g_01748
OG0001488	Pram.g_01126	Prbm.g_01535
OG0001489	Pram.g_01785	Prbm.g_02049
OG0001490	Pram.g_01588	Prbm.g_00063, Prbm.g_01170
OG0001491	Pram.g_00905	Prbm.g_00950
OG0001495	Pram.g_01721	Prbm.g_01971
OG0001496	Pram.g_01519	Prbm.g_01831
OG0001497	Pram.g_01520	Prbm.g_01830
OG0001498	Pram.g_00353	Prbm.g_00424
OG0001500	Pram.g_00251	Prbm.g_00321
OG0001501	Pram.g_00720	Prbm.g_01326
OG0001503	Pram.g_00690	Prbm.g_01123
OG0001506	Pram.g_01333	Prbm.g_01752
OG0001510	Pram.g_01839	Prbm.g_02100
OG0001511	Pram.g_00096	Prbm.g_00169
OG0001512	Pram.g_01192	Prbm.g_01824
OG0001514	Pram.g_01518	Prbm.g_01832
OG0001515	Pram.g_00783	Prbm.g_00729
OG0001516	Pram.g_01046	Prbm.g_00695
OG0001517	Pram.g_00329	Prbm.g_00401
OG0001518	Pram.g_01892	Prbm.g_02182
OG0001519	Pram.g_01897	Prbm.g_02187
OG0001521	Pram.g_00903	Prbm.g_01479, Prbm.g_01023
OG0001522	Pram.g_00842	Prbm.g_00847
OG0001523	Pram.g_01551	Prbm.g_01915
OG0001524	Pram.g_01552	Prbm.g_01916
OG0001526	Pram.g_00041	Prbm.g_00952
OG0001529	Pram.g_00025	Prbm.g_00050
OG0001530	Pram.g_00095	Prbm.g_00168
OG0001531	Pram.g_00226	Prbm.g_00299
OG0001532	Pram.g_01108	Prbm.g_01517
OG0001534	Pram.g_00994	Prbm.g_01047
OG0001535	Pram.g_00979	Prbm.g_01036
OG0001536	Pram.g_00939	Prbm.g_00984
OG0001537	Pram.g_00746	Prbm.g_00942
OG0001538	Pram.g_00814	Prbm.g_00819
OG0001539	Pram.g_00725	Prbm.g_00920
OG0001540	Pram.g_00116	Prbm.g_00190
OG0001541	Pram.g_00164	Prbm.g_00239
OG0001542	Pram.g_00170	Prbm.g_00245
OG0001543	Pram.g_01538	Prbm.g_00892
OG0001544	Pram.g_01896	Prbm.g_02186
OG0001545	Pram.g_01912	Prbm.g_02206
OG0001549	Pram.g_00875	Prbm.g_00876
OG0001552	Pram.g_01286	Prbm.g_01918
OG0001559	Pram.g_00094	Prbm.g_00167
OG0001560	Pram.g_00084	Prbm.g_00157
OG0001561	Pram.g_00984	Prbm.g_01040
OG0001563	Pram.g_01769	Prbm.g_02032
OG0001566	Pram.g_00766	Prbm.g_00710
OG0001569	Pram.g_00625	Prbm.g_01311
OG0001571	Pram.g_00648	Prbm.g_01388
OG0001575	Pram.g_00504	Prbm.g_00598
OG0001576	Pram.g_01243	Prbm.g_01623
OG0001579	Pram.g_00318	Prbm.g_00385
OG0001581	Pram.g_01246	Prbm.g_01098
OG0001584	Pram.g_01032	Prbm.g_00804
OG0001589	Pram.g_01678	Prbm.g_01884
OG0001591	Pram.g_00762	Prbm.g_00705
OG0001595	Pram.g_00051	Prbm.g_00124
OG0001596	Pram.g_00060	Prbm.g_00132
OG0001597	Pram.g_01337	Prbm.g_01749
OG0001598	Pram.g_00788	Prbm.g_01067
OG0001599	Pram.g_00399	Prbm.g_00489
OG0001600	Pram.g_00448	Prbm.g_00545
OG0001601	Pram.g_00764	Prbm.g_00708
OG0001603	Pram.g_00907	Prbm.g_00954
OG0001604	Pram.g_00742	Prbm.g_00938
OG0001606	Pram.g_00698	Prbm.g_01135
OG0001607	Pram.g_01509	Prbm.g_01196
OG0001608	Pram.g_00996	Prbm.g_01112
OG0001609	Pram.g_01335	Prbm.g_01750
OG0001610	Pram.g_01332	Prbm.g_01754
OG0001611	Pram.g_01563	Prbm.g_01137
OG0001612	Pram.g_01594	Prbm.g_00431, Prbm.g_01435
OG0001613	Pram.g_01792	Prbm.g_02055
OG0001629	Pram.g_00660	Prbm.g_01155
OG0001630	Pram.g_00718	Prbm.g_00915
OG0001631	Pram.g_00650	Prbm.g_00770
OG0001634	Pram.g_01040	Prbm.g_00701
OG0001642	Pram.g_00863	Prbm.g_01643
OG0001644	Pram.g_01015	Prbm.g_00757
OG0001649	Pram.g_00695	Prbm.g_00899
OG0001656	Pram.g_00317	Prbm.g_00384
OG0001659	Pram.g_01264	Prbm.g_01521
OG0001661	Pram.g_00637	Prbm.g_01108
OG0001662	Pram.g_01508	Prbm.g_01286
OG0001663	Pram.g_01158	Prbm.g_01567
OG0001664	Pram.g_01210	Prbm.g_01655
OG0001665	Pram.g_01166	Prbm.g_01657
OG0001676	Pram.g_00319	Prbm.g_00386
OG0001691	Pram.g_00902	Prbm.g_01050
OG0001696	Pram.g_00878	Prbm.g_00879
OG0001697	Pram.g_00906	Prbm.g_00953
OG0001699	Pram.g_00362	Prbm.g_00486
OG0001706	Pram.g_00641	Prbm.g_01347
OG0001708	Pram.g_01159	Prbm.g_01568
OG0001713	Pram.g_01217	Prbm.g_01128
OG0001722	Pram.g_00716	Prbm.g_00913
OG0001725	Pram.g_00628	Prbm.g_01285
OG0001727	Pram.g_00682, Pram.g_01562	Prbm.g_01250
OG0001743	Pram.g_01515	Prbm.g_01380
OG0001746	Pram.g_01257	Prbm.g_01184
OG0001758	Pram.g_01615	Prbm.g_01903
OG0001770	Pram.g_01612	Prbm.g_01904
OG0001778	Pram.g_00666	Prbm.g_01628
OG0001782	Pram.g_01497	Prbm.g_00531, Prbm.g_01288
OG0001793	Pram.g_00646, Pram.g_00623	Prbm.g_01360
OG0001802	Pram.g_01194, Pram.g_00657	Prbm.g_02054
OG0001875	Pram.g_01614	Prbm.g_01902
OG0001876	Pram.g_01613	Prbm.g_01901
OG0001916	Pram.g_00432	Prbm.g_00521
OG0001955	Pram.g_01541	Prbm.g_00098
OG0001956	Pram.g_00871	Prbm.g_00872
OG0001963	Pram.g_01273	Prbm.g_01976
OG0001977	Pram.g_01903	Prbm.g_02193
OG0002036	Pram.g_01280	Prbm.g_01320
OG0002052	Pram.g_00989	Prbm.g_00890
OG0002062	Pram.g_00630	Prbm.g_01440, Prbm.g_01342
OG0002097	Pram.g_01431	Prbm.g_02130
OG0002164	Pram.g_00708	Prbm.g_01078
OG0002165	Pram.g_00701	Prbm.g_00115
OG0002176	Pram.g_00676	Prbm.g_01177
OG0002177	Pram.g_00574	Prbm.g_01487
OG0002232	Pram.g_00773	Prbm.g_00718
OG0002240	Pram.g_00107	Prbm.g_00180
OG0002273	Pram.g_01555	Prbm.g_01194
OG0002274	Pram.g_01430	Prbm.g_02129
OG0002282	Pram.g_01285	Prbm.g_00902
OG0002283	Pram.g_01525	Prbm.g_01269
OG0002284	Pram.g_00643	Prbm.g_01589
OG0002293	Pram.g_00639	Prbm.g_01073
OG0002294	Pram.g_00709	Prbm.g_00107, Prbm.g_01069
OG0002325	Pram.g_00626	Prbm.g_01319
OG0002344	Pram.g_00348	Prbm.g_00418
OG0002345	Pram.g_01591	Prbm.g_01364
OG0002346	Pram.g_01167	Prbm.g_01654
OG0002347	Pram.g_01661	Prbm.g_01868
OG0002392	Pram.g_01181	Prbm.g_01133, Prbm.g_00100, Prbm.g_01329
OG0002423	Pram.g_01259	Prbm.g_01378
OG0002453	Pram.g_01568	Prbm.g_01318
OG0002455	Pram.g_01528	Prbm.g_01821
OG0002456	Pram.g_01803	Prbm.g_02066
OG0002499	Pram.g_01269	Prbm.g_01296
OG0002501	Pram.g_01572	Prbm.g_00103
OG0002502	Pram.g_00703	Prbm.g_00110
OG0002503	Pram.g_00403	Prbm.g_00493
OG0002504	Pram.g_00800	Prbm.g_00741
OG0002505	Pram.g_01260	Prbm.g_00880
OG0002508	Pram.g_00664	Prbm.g_01139
OG0002509	Pram.g_00654	Prbm.g_01343
OG0002510	Pram.g_00686	Prbm.g_01349
OG0002511	Pram.g_00272	Prbm.g_01371
OG0002512	Pram.g_00575	Prbm.g_01486
OG0002513	Pram.g_01172	Prbm.g_01580
OG0002514	Pram.g_01297	Prbm.g_01788
OG0002515	Pram.g_01550	Prbm.g_01914
OG0002516	Pram.g_01171	Prbm.g_01943
OG0002517	Pram.g_01267	Prbm.g_01977
OG0002559	Pram.g_00592	Prbm.g_01452
OG0002582	Pram.g_01492	Prbm.g_02120
OG0002584	Pram.g_00997	Prbm.g_00109
OG0002586	Pram.g_00767	Prbm.g_01651
OG0002587	Pram.g_01619	Prbm.g_01941
OG0002656	Pram.g_01211	Prbm.g_01138
OG0002657	Pram.g_00798	Prbm.g_01341
OG0002658	Pram.g_01163	Prbm.g_01572
OG0002660	Pram.g_01195	Prbm.g_01827
OG0002661	Pram.g_01203	Prbm.g_00464
OG0002664	Pram.g_00617	Prbm.g_01449
OG0002719	Pram.g_01570	Prbm.g_01125
OG0002816	Pram.g_01565	Prbm.g_01394, Prbm.g_01455, Prbm.g_01418
OG0002818	Pram.g_00699	Prbm.g_01575
OG0002832	Pram.g_01540	Prbm.g_00470, Prbm.g_00090
OG0003069	Pram.g_01506	Prbm.g_01344
OG0003167	Pram.g_01473	Prbm.g_01635
OG0003226	Pram.g_01952	Prbm.g_00771
OG0003227	Pram.g_01560	Prbm.g_01457, Prbm.g_00774
OG0003229	Pram.g_01504	Prbm.g_01179
OG0003230	Pram.g_00674	Prbm.g_01197
OG0003411	Pram.g_00672	Prbm.g_00780
OG0003412	Pram.g_01252	Prbm.g_00901
OG0003414	Pram.g_00580	Prbm.g_01093
OG0003807	Pram.g_00640	Prbm.g_01393, Prbm.g_01417
