Orthogroup	Pram	Prab
OG0001166	Pram.g_01651	Prab.g_01688
OG0001167	Pram.g_01669	Prab.g_01705
OG0001168	Pram.g_01671	Prab.g_01707
OG0001169	Pram.g_01673	Prab.g_01709
OG0001170	Pram.g_01675	Prab.g_01711
OG0001171	Pram.g_01685	Prab.g_01720
OG0001172	Pram.g_01700	Prab.g_01734
OG0001173	Pram.g_01701	Prab.g_01735
OG0001174	Pram.g_01709	Prab.g_01743
OG0001175	Pram.g_01710	Prab.g_01744
OG0001176	Pram.g_01718	Prab.g_01751
OG0001177	Pram.g_01720	Prab.g_01753
OG0001178	Pram.g_01637	Prab.g_01758
OG0001179	Pram.g_01753	Prab.g_01786
OG0001180	Pram.g_01776	Prab.g_01808
OG0001181	Pram.g_01780	Prab.g_01812
OG0001182	Pram.g_01788	Prab.g_01819
OG0001183	Pram.g_01794	Prab.g_01823
OG0001184	Pram.g_01812	Prab.g_01838
OG0001185	Pram.g_01828	Prab.g_01852
OG0001186	Pram.g_01852	Prab.g_01875
OG0001187	Pram.g_01855	Prab.g_01880
OG0001188	Pram.g_01857	Prab.g_01882
OG0001189	Pram.g_01874	Prab.g_01899
OG0001190	Pram.g_01879	Prab.g_01903
OG0001191	Pram.g_01889	Prab.g_01913
OG0001192	Pram.g_01894	Prab.g_01918
OG0001193	Pram.g_01907	Prab.g_01928
OG0001194	Pram.g_01908	Prab.g_01929
OG0001195	Pram.g_01909	Prab.g_01930
OG0001196	Pram.g_01926	Prab.g_01943
OG0001197	Pram.g_01928	Prab.g_01944
OG0001198	Pram.g_01935	Prab.g_01952
OG0001199	Pram.g_00059	Prab.g_00066
OG0001200	Pram.g_00061	Prab.g_00068
OG0001201	Pram.g_00092	Prab.g_00099
OG0001202	Pram.g_00184	Prab.g_00190
OG0001204	Pram.g_00231	Prab.g_00233
OG0001205	Pram.g_00380	Prab.g_00448
OG0001206	Pram.g_00401	Prab.g_00467
OG0001207	Pram.g_00413	Prab.g_00481
OG0001208	Pram.g_00418	Prab.g_00486
OG0001209	Pram.g_00473	Prab.g_00539
OG0001210	Pram.g_00477	Prab.g_00544
OG0001211	Pram.g_00487	Prab.g_00554
OG0001212	Pram.g_00533	Prab.g_00600
OG0001213	Pram.g_00569	Prab.g_00634
OG0001215	Pram.g_00781	Prab.g_00695
OG0001216	Pram.g_00803	Prab.g_00725
OG0001217	Pram.g_01539	Prab.g_00768
OG0001218	Pram.g_01196	Prab.g_00776
OG0001219	Pram.g_00911	Prab.g_00829
OG0001220	Pram.g_00865	Prab.g_00891
OG0001221	Pram.g_00745	Prab.g_01057
OG0001222	Pram.g_00988	Prab.g_01018
OG0001223	Pram.g_00960	Prab.g_00992
OG0001225	Pram.g_00890	Prab.g_00931
OG0001226	Pram.g_00577	Prab.g_01120
OG0001227	Pram.g_01188	Prab.g_01138
OG0001228	Pram.g_01089	Prab.g_01264
OG0001229	Pram.g_01542	Prab.g_01358
OG0001230	Pram.g_01388	Prab.g_01458
OG0001231	Pram.g_00357	Prab.g_01565
OG0001232	Pram.g_01655	Prab.g_01692
OG0001233	Pram.g_01676	Prab.g_01712
OG0001234	Pram.g_01712	Prab.g_01746
OG0001235	Pram.g_01716	Prab.g_01755
OG0001237	Pram.g_01813	Prab.g_01839
OG0001238	Pram.g_01890	Prab.g_01914
OG0001239	Pram.g_00056	Prab.g_00063
OG0001240	Pram.g_00077	Prab.g_00084
OG0001241	Pram.g_00086	Prab.g_00092
OG0001242	Pram.g_00105	Prab.g_00110
OG0001244	Pram.g_00127	Prab.g_00131
OG0001245	Pram.g_01177	Prab.g_00368
OG0001246	Pram.g_00680	Prab.g_00508
OG0001247	Pram.g_00774	Prab.g_00688
OG0001248	Pram.g_00776	Prab.g_00690
OG0001249	Pram.g_00325	Prab.g_00818
OG0001250	Pram.g_00851	Prab.g_00880
OG0001251	Pram.g_00714	Prab.g_01083
OG0001252	Pram.g_00897	Prab.g_00938
OG0001253	Pram.g_00579	Prab.g_01139
OG0001254	Pram.g_01548	Prab.g_01188
OG0001255	Pram.g_01157	Prab.g_01203
OG0001256	Pram.g_01289	Prab.g_01558
OG0001258	Pram.g_01628	Prab.g_01666
OG0001259	Pram.g_01674	Prab.g_01710
OG0001261	Pram.g_01761	Prab.g_01794
OG0001262	Pram.g_01872	Prab.g_01897
OG0001265	Pram.g_00104	Prab.g_00109
OG0001266	Pram.g_00188	Prab.g_00194
OG0001267	Pram.g_00268	Prab.g_00268
OG0001268	Pram.g_00334	Prab.g_00326
OG0001269	Pram.g_00864	Prab.g_00347
OG0001270	Pram.g_00369	Prab.g_00437
OG0001271	Pram.g_00408	Prab.g_00476
OG0001272	Pram.g_00422	Prab.g_00490
OG0001273	Pram.g_01079	Prab.g_00636
OG0001274	Pram.g_00211	Prab.g_00710
OG0001275	Pram.g_00969	Prab.g_00982
OG0001276	Pram.g_00980	Prab.g_00954
OG0001278	Pram.g_01085	Prab.g_01269
OG0001279	Pram.g_01253	Prab.g_01590
OG0001280	Pram.g_01229	Prab.g_01325
OG0001281	Pram.g_01235	Prab.g_01331
OG0001282	Pram.g_01467	Prab.g_01361
OG0001283	Pram.g_01922	Prab.g_01381
OG0001284	Pram.g_01302	Prab.g_01536
OG0001285	Pram.g_01658	Prab.g_01695
OG0001286	Pram.g_01774	Prab.g_01806
OG0001287	Pram.g_01835	Prab.g_01859
OG0001288	Pram.g_01845	Prab.g_01868
OG0001289	Pram.g_00071	Prab.g_00079
OG0001290	Pram.g_00085	Prab.g_00091
OG0001291	Pram.g_00122	Prab.g_00125
OG0001292	Pram.g_00236	Prab.g_00238
OG0001293	Pram.g_00249	Prab.g_00250
OG0001296	Pram.g_00446	Prab.g_00513
OG0001297	Pram.g_00451	Prab.g_00518
OG0001298	Pram.g_00515	Prab.g_00581
OG0001299	Pram.g_01043	Prab.g_00671
OG0001300	Pram.g_00785	Prab.g_00698
OG0001301	Pram.g_00790	Prab.g_00701
OG0001302	Pram.g_00908	Prab.g_00827
OG0001304	Pram.g_00993	Prab.g_00944
OG0001305	Pram.g_00884	Prab.g_00925
OG0001306	Pram.g_01155	Prab.g_01205
OG0001308	Pram.g_01368	Prab.g_01476
OG0001309	Pram.g_01272	Prab.g_01562
OG0001310	Pram.g_01645	Prab.g_01681
OG0001311	Pram.g_00982	Prab.g_00952
OG0001312	Pram.g_00920	Prab.g_01029
OG0001315	Pram.g_01553	Prab.g_00053
OG0001316	Pram.g_00126	Prab.g_00130
OG0001317	Pram.g_00221	Prab.g_00225
OG0001318	Pram.g_00245	Prab.g_00246
OG0001319	Pram.g_00261	Prab.g_00261
OG0001320	Pram.g_00618, Pram.g_00662, Pram.g_01597	Prab.g_00370
OG0001321	Pram.g_00386	Prab.g_00457
OG0001322	Pram.g_00387	Prab.g_00458
OG0001323	Pram.g_00457	Prab.g_00523
OG0001324	Pram.g_00786	Prab.g_00699
OG0001325	Pram.g_01025	Prab.g_00728
OG0001327	Pram.g_00723	Prab.g_01112
OG0001328	Pram.g_01214	Prab.g_01137
OG0001329	Pram.g_01598	Prab.g_01178
OG0001331	Pram.g_01462	Prab.g_01366
OG0001332	Pram.g_01331	Prab.g_01509
OG0001333	Pram.g_01670	Prab.g_01706
OG0001334	Pram.g_01797	Prab.g_01826
OG0001335	Pram.g_01798	Prab.g_01827
OG0001336	Pram.g_01923	Prab.g_01940
OG0001339	Pram.g_00088	Prab.g_00094
OG0001340	Pram.g_00321	Prab.g_00316
OG0001341	Pram.g_01533	Prab.g_00765
OG0001342	Pram.g_00644	Prab.g_00822
OG0001343	Pram.g_00711	Prab.g_01086
OG0001344	Pram.g_01135	Prab.g_01223
OG0001346	Pram.g_01231	Prab.g_01327
OG0001348	Pram.g_01526	Prab.g_01595
OG0001349	Pram.g_01401	Prab.g_01408, Prab.g_01395
OG0001350	Pram.g_00224	Prab.g_00228
OG0001352	Pram.g_00770	Prab.g_00685
OG0001353	Pram.g_00841	Prab.g_00872
OG0001354	Pram.g_00953	Prab.g_01000
OG0001358	Pram.g_00558	Prab.g_00624
OG0001359	Pram.g_00712	Prab.g_01085
OG0001361	Pram.g_01121	Prab.g_01235
OG0001362	Pram.g_01364	Prab.g_01480
OG0001363	Pram.g_01362	Prab.g_01482
OG0001364	Pram.g_01800	Prab.g_01829
OG0001365	Pram.g_01883	Prab.g_01907
OG0001371	Pram.g_00769	Prab.g_00684
OG0001372	Pram.g_01517	Prab.g_00775, Prab.g_00803
OG0001375	Pram.g_00710	Prab.g_01087
OG0001379	Pram.g_01224	Prab.g_01320
OG0001380	Pram.g_01198	Prab.g_01349
OG0001381	Pram.g_01165	Prab.g_01354
OG0001382	Pram.g_01200	Prab.g_01581
OG0001394	Pram.g_00749	Prab.g_01053
OG0001397	Pram.g_01363	Prab.g_01481
OG0001398	Pram.g_01256	Prab.g_01603
OG0001403	Pram.g_00017	Prab.g_00030
OG0001404	Pram.g_00053	Prab.g_00060
OG0001405	Pram.g_00314	Prab.g_00314
OG0001407	Pram.g_01202	Prab.g_01118
OG0001409	Pram.g_01131	Prab.g_01226
OG0001411	Pram.g_01422	Prab.g_01391
OG0001414	Pram.g_00216	Prab.g_00220
OG0001415	Pram.g_00218	Prab.g_00222
OG0001418	Pram.g_00775	Prab.g_00689
OG0001421	Pram.g_01288	Prab.g_01559
OG0001423	Pram.g_00613	Prab.g_00406
OG0001424	Pram.g_00681	Prab.g_01082
OG0001425	Pram.g_01893	Prab.g_01917
OG0001429	Pram.g_00912	Prab.g_00830
OG0001437	Pram.g_00217	Prab.g_00221
OG0001440	Pram.g_01587	Prab.g_00425, Prab.g_00405
OG0001441	Pram.g_00459	Prab.g_00525
OG0001443	Pram.g_01543	Prab.g_01604
OG0001446	Pram.g_01536	Prab.g_00071
OG0001448	Pram.g_00392	Prab.g_00356
OG0001450	Pram.g_00778	Prab.g_00692
OG0001451	Pram.g_00877	Prab.g_00901
OG0001453	Pram.g_01487	Prab.g_00988
OG0001455	Pram.g_01191	Prab.g_01171, Prab.g_01634
OG0001460	Pram.g_01623	Prab.g_00791
OG0001461	Pram.g_01575	Prab.g_01286
OG0001463	Pram.g_00275	Prab.g_00274
OG0001464	Pram.g_00322	Prab.g_00317
OG0001465	Pram.g_00797	Prab.g_00707
OG0001466	Pram.g_00631	Prab.g_01297
OG0001468	Pram.g_00702	Prab.g_01110
OG0001472	Pram.g_00658	Prab.g_01561
OG0001481	Pram.g_01213	Prab.g_00362
OG0001484	Pram.g_01277	Prab.g_00769
OG0001485	Pram.g_01554	Prab.g_00922, Prab.g_01290
OG0001486	Pram.g_01142	Prab.g_01217
OG0001490	Pram.g_01588	Prab.g_00038
OG0001491	Pram.g_00905	Prab.g_00825
OG0001500	Pram.g_00251	Prab.g_00252
OG0001501	Pram.g_00720	Prab.g_00712
OG0001503	Pram.g_00690	Prab.g_01194
OG0001506	Pram.g_01333	Prab.g_01507
OG0001521	Pram.g_00903	Prab.g_00766
OG0001523	Pram.g_01551	Prab.g_01190
OG0001524	Pram.g_01552	Prab.g_01191
OG0001526	Pram.g_00041	Prab.g_01729
OG0001527	Pram.g_00501	Prab.g_00567
OG0001552	Pram.g_01286	Prab.g_01282
OG0001565	Pram.g_01576	Prab.g_00426
OG0001566	Pram.g_00766	Prab.g_00681
OG0001569	Pram.g_00625	Prab.g_01145
OG0001571	Pram.g_00648	Prab.g_01167
OG0001581	Pram.g_01246	Prab.g_00135
OG0001583	Pram.g_00904	Prab.g_00824
OG0001584	Pram.g_01032	Prab.g_01037
OG0001587	Pram.g_01692	Prab.g_01728
OG0001595	Pram.g_00051	Prab.g_00059
OG0001596	Pram.g_00060	Prab.g_00067
OG0001597	Pram.g_01337	Prab.g_00351
OG0001598	Pram.g_00788	Prab.g_01626
OG0001599	Pram.g_00399	Prab.g_00465
OG0001600	Pram.g_00448	Prab.g_00515
OG0001601	Pram.g_00764	Prab.g_00679
OG0001603	Pram.g_00907	Prab.g_00826
OG0001604	Pram.g_00742	Prab.g_01060
OG0001606	Pram.g_00698	Prab.g_01298
OG0001607	Pram.g_01509	Prab.g_01192
OG0001608	Pram.g_00996	Prab.g_01352
OG0001609	Pram.g_01335	Prab.g_01505
OG0001610	Pram.g_01332	Prab.g_01508
OG0001611	Pram.g_01563	Prab.g_01573
OG0001612	Pram.g_01594	Prab.g_00755
OG0001613	Pram.g_01792	Prab.g_01821
OG0001629	Pram.g_00660	Prab.g_00779
OG0001630	Pram.g_00718	Prab.g_01078
OG0001631	Pram.g_00650	Prab.g_01115
OG0001634	Pram.g_01040	Prab.g_01589
OG0001649	Pram.g_00695	Prab.g_01116
OG0001662	Pram.g_01508	Prab.g_01155
OG0001685	Pram.g_00581	Prab.g_00902
OG0001686	Pram.g_01179	Prab.g_00962
OG0001687	Pram.g_00398	Prab.g_01109
OG0001689	Pram.g_01843	Prab.g_01866
OG0001697	Pram.g_00906	Prab.g_01101
OG0001701	Pram.g_00042	Prab.g_01730
OG0001705	Pram.g_01694	Prab.g_00390
OG0001707	Pram.g_01187	Prab.g_01132
OG0001708	Pram.g_01159	Prab.g_01202
OG0001722	Pram.g_00716	Prab.g_01080
OG0001725	Pram.g_00628	Prab.g_00380
OG0001743	Pram.g_01515	Prab.g_01153
OG0001780	Pram.g_01421	Prab.g_01401
OG0001782	Pram.g_01497	Prab.g_01436, Prab.g_01431
OG0001834	Pram.g_01442	Prab.g_01398
OG0001922	Pram.g_01399	Prab.g_01341
OG0001987	Pram.g_01593	Prab.g_00973
OG0001989	Pram.g_01205	Prab.g_01350
OG0002062	Pram.g_00630	Prab.g_01177
OG0002097	Pram.g_01431	Prab.g_01388
OG0002155	Pram.g_01429	Prab.g_01389
OG0002273	Pram.g_01555	Prab.g_01342
OG0002274	Pram.g_01430	Prab.g_01387
OG0002321	Pram.g_01419	Prab.g_01402
OG0002325	Pram.g_00626	Prab.g_01183
OG0002420	Pram.g_01609	Prab.g_01608
OG0002423	Pram.g_01259	Prab.g_00911
OG0002486	Pram.g_01498	Prab.g_01435
OG0002778	Pram.g_01499	Prab.g_01429
OG0002893	Pram.g_01432	Prab.g_01386
OG0003167	Pram.g_01473	Prab.g_01659
