Orthogroup	Prba	Prad
OG0001148	Prba.g_00431	Prad.g_00805
OG0001149	Prba.g_00432	Prad.g_00804
OG0001150	Prba.g_00435	Prad.g_00801
OG0001151	Prba.g_00436	Prad.g_00800
OG0001152	Prba.g_00437	Prad.g_00799
OG0001153	Prba.g_00438	Prad.g_00798
OG0001154	Prba.g_01048	Prad.g_00797
OG0001155	Prba.g_01049	Prad.g_00796
OG0001156	Prba.g_01050	Prad.g_00795
OG0001157	Prba.g_01052	Prad.g_00793
OG0001158	Prba.g_01053	Prad.g_00792
OG0001159	Prba.g_01054	Prad.g_00791
OG0001160	Prba.g_01055	Prad.g_00790
OG0001161	Prba.g_01059	Prad.g_00787
OG0001162	Prba.g_01060	Prad.g_00786
OG0001163	Prba.g_01061	Prad.g_00785
OG0001164	Prba.g_01062	Prad.g_00784
OG0001165	Prba.g_01063	Prad.g_00783
OG0001166	Prba.g_01064	Prad.g_00782
OG0001167	Prba.g_01065	Prad.g_00781
OG0001168	Prba.g_01067	Prad.g_00779
OG0001169	Prba.g_01068	Prad.g_00778
OG0001170	Prba.g_01070	Prad.g_00776
OG0001171	Prba.g_01071	Prad.g_00775
OG0001172	Prba.g_01072	Prad.g_00774
OG0001173	Prba.g_01074	Prad.g_00772
OG0001174	Prba.g_01076	Prad.g_00770
OG0001175	Prba.g_01078	Prad.g_00768
OG0001176	Prba.g_01079	Prad.g_00767
OG0001177	Prba.g_00753	Prad.g_00765
OG0001178	Prba.g_00754	Prad.g_00764
OG0001179	Prba.g_00755	Prad.g_00763
OG0001180	Prba.g_00756	Prad.g_00762
OG0001181	Prba.g_00757	Prad.g_01641
OG0001182	Prba.g_00758	Prad.g_01640
OG0001183	Prba.g_00759	Prad.g_01639
OG0001184	Prba.g_00760	Prad.g_01638
OG0001185	Prba.g_00761	Prad.g_01637
OG0001186	Prba.g_00762	Prad.g_01636
OG0001187	Prba.g_00763	Prad.g_01635
OG0001188	Prba.g_00764	Prad.g_01634
OG0001189	Prba.g_00766	Prad.g_01633
OG0001190	Prba.g_00767	Prad.g_01632
OG0001191	Prba.g_00769	Prad.g_01630
OG0001192	Prba.g_00771	Prad.g_01628
OG0001193	Prba.g_00772	Prad.g_01627
OG0001194	Prba.g_00773	Prad.g_01626
OG0001195	Prba.g_00774	Prad.g_01625
OG0001196	Prba.g_00776	Prad.g_01623
OG0001197	Prba.g_00779	Prad.g_01621
OG0001198	Prba.g_00780	Prad.g_01620
OG0001199	Prba.g_00781	Prad.g_01619
OG0001200	Prba.g_00782	Prad.g_01618
OG0001201	Prba.g_00783	Prad.g_01617
OG0001202	Prba.g_00784	Prad.g_01616
OG0001203	Prba.g_00786	Prad.g_01614
OG0001204	Prba.g_00789	Prad.g_01611
OG0001205	Prba.g_00790	Prad.g_01610
OG0001206	Prba.g_00792	Prad.g_01609
OG0001207	Prba.g_00793	Prad.g_01608
OG0001208	Prba.g_00794	Prad.g_01607
OG0001209	Prba.g_00795	Prad.g_01606
OG0001210	Prba.g_00796	Prad.g_01605
OG0001211	Prba.g_00797	Prad.g_01604
OG0001212	Prba.g_00798	Prad.g_01603
OG0001213	Prba.g_00799	Prad.g_01602
OG0001214	Prba.g_00800	Prad.g_01601
OG0001215	Prba.g_00801	Prad.g_01600
OG0001216	Prba.g_00802	Prad.g_01599
OG0001217	Prba.g_00803	Prad.g_01598
OG0001218	Prba.g_00804	Prad.g_01597
OG0001219	Prba.g_00805	Prad.g_01596
OG0001220	Prba.g_00806	Prad.g_01595
OG0001221	Prba.g_00807	Prad.g_01594
OG0001222	Prba.g_00809	Prad.g_01592
OG0001223	Prba.g_00811	Prad.g_01590
OG0001224	Prba.g_00812	Prad.g_01589
OG0001225	Prba.g_00814	Prad.g_01587
OG0001226	Prba.g_00815	Prad.g_01586
OG0001227	Prba.g_00816	Prad.g_01585
OG0001228	Prba.g_00817	Prad.g_01584
OG0001229	Prba.g_00818	Prad.g_01583
OG0001230	Prba.g_00819	Prad.g_01582
OG0001231	Prba.g_00820	Prad.g_01581
OG0001232	Prba.g_00822	Prad.g_01579
OG0001233	Prba.g_00823	Prad.g_01578
OG0001234	Prba.g_00824	Prad.g_01577
OG0001235	Prba.g_00825	Prad.g_01576
OG0001236	Prba.g_00826	Prad.g_01575
OG0001237	Prba.g_00829	Prad.g_01572
OG0001238	Prba.g_00830	Prad.g_01571
OG0001239	Prba.g_00833	Prad.g_01568
OG0001240	Prba.g_00834	Prad.g_01567
OG0001241	Prba.g_00835	Prad.g_01566
OG0001242	Prba.g_00836	Prad.g_01565
OG0001243	Prba.g_00837	Prad.g_01564
OG0001244	Prba.g_00838	Prad.g_01563
OG0001245	Prba.g_00839	Prad.g_01562
OG0001246	Prba.g_00840	Prad.g_01561
OG0001247	Prba.g_00841	Prad.g_01560
OG0001248	Prba.g_00842	Prad.g_01559
OG0001249	Prba.g_00843	Prad.g_01558
OG0001250	Prba.g_00844	Prad.g_01557
OG0001251	Prba.g_00845	Prad.g_01556
OG0001252	Prba.g_00846	Prad.g_01555
OG0001253	Prba.g_00847	Prad.g_01554
OG0001254	Prba.g_01777	Prad.g_01552
OG0001255	Prba.g_01778	Prad.g_01551
OG0001256	Prba.g_01780	Prad.g_01549
OG0001257	Prba.g_01781	Prad.g_01548
OG0001258	Prba.g_01782	Prad.g_01547
OG0001259	Prba.g_01784	Prad.g_01545
OG0001260	Prba.g_01785	Prad.g_01544
OG0001261	Prba.g_01786	Prad.g_01543
OG0001262	Prba.g_01787	Prad.g_01542
OG0001263	Prba.g_01788	Prad.g_01541
OG0001264	Prba.g_01789	Prad.g_01540
OG0001265	Prba.g_01790	Prad.g_01539
OG0001266	Prba.g_01791	Prad.g_01538
OG0001267	Prba.g_01792	Prad.g_01537
OG0001268	Prba.g_01793	Prad.g_01536
OG0001269	Prba.g_01880	Prad.g_01901
OG0001270	Prba.g_01926	Prad.g_01855
OG0001271	Prba.g_01938	Prad.g_01841
OG0001272	Prba.g_00498	Prad.g_01710
OG0001273	Prba.g_00549	Prad.g_01658
OG0001274	Prba.g_00979	Prad.g_00025
OG0001275	Prba.g_00963	Prad.g_00131
OG0001276	Prba.g_01727	Prad.g_01379
OG0001277	Prba.g_01555	Prad.g_01091
OG0001278	Prba.g_01448	Prad.g_00297
OG0001279	Prba.g_01396	Prad.g_00246
OG0001280	Prba.g_01288	Prad.g_00137
OG0001281	Prba.g_01240	Prad.g_00995
OG0001282	Prba.g_01223	Prad.g_00979
OG0001283	Prba.g_01218	Prad.g_00974
OG0001284	Prba.g_00747	Prad.g_00637
OG0001285	Prba.g_00080	Prad.g_01512
OG0001286	Prba.g_00067	Prad.g_01499
OG0001287	Prba.g_00152	Prad.g_00563
OG0001288	Prba.g_00348	Prad.g_00474
OG0001289	Prba.g_00337	Prad.g_00463
OG0001290	Prba.g_00295	Prad.g_00421
OG0001291	Prba.g_00294	Prad.g_00420
OG0001292	Prba.g_00289	Prad.g_00415
OG0001293	Prba.g_00272	Prad.g_00397
OG0001294	Prba.g_00262	Prad.g_00384
OG0001295	Prba.g_00251	Prad.g_00369
OG0001296	Prba.g_00234	Prad.g_00949
OG0001297	Prba.g_00230	Prad.g_00945
OG0001298	Prba.g_00227	Prad.g_00942
OG0001299	Prba.g_00360	Prad.g_00876
OG0001300	Prba.g_00385	Prad.g_00851
OG0001301	Prba.g_01077	Prad.g_00769
OG0001303	Prba.g_00810	Prad.g_01591
OG0001304	Prba.g_01783	Prad.g_01546
OG0001306	Prba.g_01024	Prad.g_00070
OG0001307	Prba.g_01823	Prad.g_01956
OG0001308	Prba.g_01859	Prad.g_01922
OG0001309	Prba.g_01862	Prad.g_01919
OG0001310	Prba.g_01864	Prad.g_01917
OG0001311	Prba.g_01881	Prad.g_01900
OG0001312	Prba.g_01907	Prad.g_01874
OG0001313	Prba.g_01913	Prad.g_01868
OG0001314	Prba.g_00655	Prad.g_01792
OG0001315	Prba.g_00462	Prad.g_01748
OG0001316	Prba.g_00471	Prad.g_01739
OG0001317	Prba.g_00867	Prad.g_00736
OG0001318	Prba.g_01680	Prad.g_01426
OG0001319	Prba.g_01547	Prad.g_01100
OG0001320	Prba.g_01273	Prad.g_01027
OG0001321	Prba.g_01268	Prad.g_01022
OG0001322	Prba.g_01232	Prad.g_00988
OG0001323	Prba.g_00735	Prad.g_00649
OG0001324	Prba.g_00731	Prad.g_00653
OG0001325	Prba.g_00724	Prad.g_00660
OG0001326	Prba.g_00035	Prad.g_01467
OG0001327	Prba.g_00212	Prad.g_00610
OG0001328	Prba.g_00291	Prad.g_00417
OG0001329	Prba.g_00597	Prad.g_00918
OG0001330	Prba.g_00563	Prad.g_00883
OG0001331	Prba.g_01073	Prad.g_00773
OG0001332	Prba.g_01929	Prad.g_01852
OG0001333	Prba.g_00457	Prad.g_01753
OG0001334	Prba.g_00994	Prad.g_00039
OG0001335	Prba.g_01248	Prad.g_01003
OG0001336	Prba.g_01229	Prad.g_00985
OG0001337	Prba.g_01215	Prad.g_00971
OG0001338	Prba.g_01166	Prad.g_00340
OG0001339	Prba.g_01197	Prad.g_00623
OG0001340	Prba.g_00176	Prad.g_00574
OG0001341	Prba.g_00298	Prad.g_00424
OG0001342	Prba.g_00287	Prad.g_00413
OG0001343	Prba.g_00229	Prad.g_00944
OG0001345	Prba.g_00433	Prad.g_00803
OG0001346	Prba.g_00770	Prad.g_01629
OG0001347	Prba.g_00808	Prad.g_01593
OG0001348	Prba.g_01916	Prad.g_01865
OG0001349	Prba.g_01906	Prad.g_01875
OG0001350	Prba.g_01932	Prad.g_01847
OG0001351	Prba.g_00659	Prad.g_01788
OG0001352	Prba.g_00467	Prad.g_01743
OG0001353	Prba.g_00479	Prad.g_01730
OG0001354	Prba.g_00497	Prad.g_01711
OG0001355	Prba.g_00555	Prad.g_01652
OG0001356	Prba.g_00872	Prad.g_00731
OG0001357	Prba.g_01027	Prad.g_00668
OG0001358	Prba.g_00989	Prad.g_00035
OG0001359	Prba.g_00975	Prad.g_00021
OG0001360	Prba.g_00952	Prad.g_00120
OG0001361	Prba.g_00947	Prad.g_00115
OG0001362	Prba.g_01739	Prad.g_01366
OG0001363	Prba.g_01614	Prad.g_01277
OG0001364	Prba.g_01515	Prad.g_01129
OG0001365	Prba.g_01458	Prad.g_00307
OG0001366	Prba.g_01413	Prad.g_00262
OG0001367	Prba.g_01309	Prad.g_00158
OG0001368	Prba.g_01289	Prad.g_00138
OG0001369	Prba.g_00093	Prad.g_01525
OG0001370	Prba.g_00092	Prad.g_01524
OG0001371	Prba.g_00013	Prad.g_01445
OG0001372	Prba.g_01136	Prad.g_01216
OG0001373	Prba.g_00318	Prad.g_00444
OG0001374	Prba.g_00355	Prad.g_00376
OG0001375	Prba.g_00583	Prad.g_00904
OG0001376	Prba.g_00374	Prad.g_00862
OG0001377	Prba.g_00777	Prad.g_01622
OG0001379	Prba.g_01855	Prad.g_01926
OG0001380	Prba.g_01856	Prad.g_01925
OG0001381	Prba.g_01875	Prad.g_01906
OG0001382	Prba.g_01923	Prad.g_01858
OG0001383	Prba.g_00453	Prad.g_01757
OG0001384	Prba.g_00475	Prad.g_01735
OG0001385	Prba.g_00490	Prad.g_01719
OG0001386	Prba.g_00855	Prad.g_00748
OG0001389	Prba.g_01007	Prad.g_00053
OG0001390	Prba.g_01001	Prad.g_00046
OG0001391	Prba.g_00957	Prad.g_00125
OG0001392	Prba.g_00950	Prad.g_00118
OG0001393	Prba.g_00942	Prad.g_00110
OG0001394	Prba.g_01651	Prad.g_01240
OG0001395	Prba.g_01643	Prad.g_01248
OG0001396	Prba.g_01641	Prad.g_01250
OG0001397	Prba.g_01635	Prad.g_01256
OG0001398	Prba.g_01589	Prad.g_01054
OG0001399	Prba.g_01513	Prad.g_01131
OG0001400	Prba.g_01414	Prad.g_00263
OG0001401	Prba.g_01412	Prad.g_00261
OG0001402	Prba.g_01390	Prad.g_00240
OG0001403	Prba.g_01387	Prad.g_00237
OG0001404	Prba.g_01305	Prad.g_00154
OG0001405	Prba.g_01279	Prad.g_01034
OG0001406	Prba.g_01260	Prad.g_01014
OG0001407	Prba.g_01250	Prad.g_01005
OG0001408	Prba.g_01242	Prad.g_00997
OG0001409	Prba.g_01235	Prad.g_01320
OG0001410	Prba.g_00078	Prad.g_01510
OG0001411	Prba.g_01169	Prad.g_00343
OG0001412	Prba.g_01193	Prad.g_00627
OG0001413	Prba.g_00205	Prad.g_00603
OG0001414	Prba.g_00195	Prad.g_00593
OG0001415	Prba.g_00349	Prad.g_00475
OG0001416	Prba.g_00346	Prad.g_00472
OG0001417	Prba.g_00297	Prad.g_00423
OG0001418	Prba.g_00283	Prad.g_00409
OG0001419	Prba.g_00259	Prad.g_01187
OG0001420	Prba.g_01132	Prad.g_01212
OG0001421	Prba.g_01356	Prad.g_00205
OG0001422	Prba.g_00002	Prad.g_01213
OG0001424	Prba.g_01850	Prad.g_01932
OG0001425	Prba.g_00542	Prad.g_01665
OG0001426	Prba.g_00857	Prad.g_00746
OG0001427	Prba.g_00940	Prad.g_00108
OG0001428	Prba.g_01557	Prad.g_01089
OG0001429	Prba.g_01544	Prad.g_01103
OG0001430	Prba.g_01509	Prad.g_01135
OG0001431	Prba.g_01410	Prad.g_00259
OG0001432	Prba.g_01406	Prad.g_00255
OG0001433	Prba.g_01245	Prad.g_01000
OG0001434	Prba.g_00091	Prad.g_01523
OG0001435	Prba.g_01082	Prad.g_00074
OG0001436	Prba.g_00277	Prad.g_00403
OG0001438	Prba.g_01779	Prad.g_01550
OG0001440	Prba.g_00866	Prad.g_00737
OG0001442	Prba.g_01296	Prad.g_00145
OG0001443	Prba.g_01244	Prad.g_00999
OG0001444	Prba.g_01241	Prad.g_00996
OG0001445	Prba.g_00285	Prad.g_00411
OG0001448	Prba.g_01697	Prad.g_01409
OG0001449	Prba.g_00744	Prad.g_00640
OG0001450	Prba.g_00721, Prba.g_00104	Prad.g_00663
OG0001451	Prba.g_00081	Prad.g_01513
OG0001452	Prba.g_00044	Prad.g_01477
OG0001453	Prba.g_01124	Prad.g_01202
OG0001454	Prba.g_01126	Prad.g_01204
OG0001455	Prba.g_01127	Prad.g_01205
OG0001457	Prba.g_00116	Prad.g_00536
OG0001458	Prba.g_00828	Prad.g_01573
OG0001459	Prba.g_00254	Prad.g_00378
OG0001460	Prba.g_00860	Prad.g_00743
OG0001461	Prba.g_00870	Prad.g_00733
OG0001462	Prba.g_00886	Prad.g_00712
OG0001463	Prba.g_01046, Prba.g_00921	Prad.g_01191
OG0001464	Prba.g_01756	Prad.g_01349
OG0001466	Prba.g_01615	Prad.g_01276
OG0001467	Prba.g_01520	Prad.g_01124
OG0001468	Prba.g_01467	Prad.g_01178
OG0001469	Prba.g_01436	Prad.g_00285
OG0001470	Prba.g_01297	Prad.g_00146
OG0001471	Prba.g_01251	Prad.g_01006
OG0001472	Prba.g_01246	Prad.g_01001
OG0001473	Prba.g_01243	Prad.g_00998
OG0001474	Prba.g_01161	Prad.g_00334
OG0001476	Prba.g_00716	Prad.g_00518
OG0001478	Prba.g_01066	Prad.g_00780
OG0001479	Prba.g_00066	Prad.g_01498
OG0001480	Prba.g_01609	Prad.g_00387
OG0001480	Prba.g_01083	Prad.g_00077
OG0001482	Prba.g_00536	Prad.g_01671
OG0001483	Prba.g_01173	Prad.g_00351
OG0001485	Prba.g_01437	Prad.g_00286
OG0001486	Prba.g_01428	Prad.g_00277
OG0001487	Prba.g_01364	Prad.g_00213
OG0001488	Prba.g_01255	Prad.g_01010
OG0001489	Prba.g_01254	Prad.g_01009
OG0001490	Prba.g_01253	Prad.g_01008
OG0001491	Prba.g_01247	Prad.g_01002
OG0001492	Prba.g_01220	Prad.g_00976
OG0001493	Prba.g_00750	Prad.g_00634
OG0001494	Prba.g_00047	Prad.g_01480
OG0001495	Prba.g_00241	Prad.g_01985
OG0001496	Prba.g_01186	Prad.g_00364
OG0001497	Prba.g_00151	Prad.g_00562
OG0001498	Prba.g_00353	Prad.g_00881
OG0001499	Prba.g_00375	Prad.g_00861
OG0001500	Prba.g_01376	Prad.g_00225
OG0001503	Prba.g_00628	Prad.g_01819
OG0001504	Prba.g_00897	Prad.g_00701
OG0001505	Prba.g_01564	Prad.g_01081
OG0001506	Prba.g_01561	Prad.g_01083
OG0001507	Prba.g_01523	Prad.g_01121
OG0001508	Prba.g_01470	Prad.g_01175
OG0001509	Prba.g_01466	Prad.g_01179
OG0001510	Prba.g_01435	Prad.g_00284
OG0001511	Prba.g_01426	Prad.g_00275
OG0001512	Prba.g_01425	Prad.g_00274
OG0001513	Prba.g_01424	Prad.g_00273
OG0001514	Prba.g_01423	Prad.g_00272
OG0001515	Prba.g_01422	Prad.g_00271
OG0001516	Prba.g_01421	Prad.g_00270
OG0001517	Prba.g_01420	Prad.g_00269
OG0001518	Prba.g_01419	Prad.g_00268
OG0001519	Prba.g_01418	Prad.g_00267
OG0001520	Prba.g_01417	Prad.g_00266
OG0001521	Prba.g_01416	Prad.g_00265
OG0001522	Prba.g_01415	Prad.g_00264
OG0001525	Prba.g_01228	Prad.g_00984
OG0001526	Prba.g_00082	Prad.g_01514
OG0001527	Prba.g_00286	Prad.g_00412
OG0001529	Prba.g_01058	Prad.g_00788
OG0001530	Prba.g_00236	Prad.g_00950
OG0001531	Prba.g_01315	Prad.g_00164
OG0001532	Prba.g_01256	Prad.g_01011
OG0001533	Prba.g_01237	Prad.g_00992
OG0001534	Prba.g_01139	Prad.g_00312
OG0001535	Prba.g_00883	Prad.g_00722
OG0001537	Prba.g_00356	Prad.g_00375
OG0001539	Prba.g_01849	Prad.g_01933
OG0001540	Prba.g_01002	Prad.g_00048
OG0001542	Prba.g_00746	Prad.g_00638
OG0001543	Prba.g_01097	Prad.g_01198
OG0001547	Prba.g_01827	Prad.g_01952
OG0001548	Prba.g_00898	Prad.g_00700
OG0001549	Prba.g_00279	Prad.g_00405
OG0001551	Prba.g_00748	Prad.g_00636
OG0001552	Prba.g_01163	Prad.g_00337
OG0001553	Prba.g_01178	Prad.g_00356
OG0001554	Prba.g_01179	Prad.g_00357
OG0001557	Prba.g_00281	Prad.g_00407
OG0001558	Prba.g_00271	Prad.g_00396
OG0001565	Prba.g_01914	Prad.g_01867
OG0001566	Prba.g_00523	Prad.g_01684
OG0001567	Prba.g_00862	Prad.g_00741
OG0001568	Prba.g_00885	Prad.g_00720
OG0001569	Prba.g_01004	Prad.g_00050
OG0001571	Prba.g_00992	Prad.g_00037
OG0001572	Prba.g_01640	Prad.g_01251
OG0001574	Prba.g_01552	Prad.g_01095
OG0001575	Prba.g_01531	Prad.g_01113
OG0001576	Prba.g_01303	Prad.g_00152
OG0001577	Prba.g_01298	Prad.g_00147
OG0001578	Prba.g_01239	Prad.g_00994
OG0001579	Prba.g_01238	Prad.g_00993
OG0001580	Prba.g_01236	Prad.g_00991
OG0001581	Prba.g_01233	Prad.g_00989
OG0001582	Prba.g_01227	Prad.g_00983
OG0001583	Prba.g_00751	Prad.g_00633
OG0001584	Prba.g_00741	Prad.g_00643
OG0001585	Prba.g_00728	Prad.g_00656
OG0001586	Prba.g_00101	Prad.g_01993
OG0001587	Prba.g_00098	Prad.g_01990
OG0001589	Prba.g_01158	Prad.g_00331
OG0001590	Prba.g_00199	Prad.g_00597
OG0001591	Prba.g_00197	Prad.g_00595
OG0001592	Prba.g_00117	Prad.g_00535
OG0001594	Prba.g_00305	Prad.g_00431
OG0001595	Prba.g_00303	Prad.g_00429
OG0001596	Prba.g_00302	Prad.g_00428
OG0001597	Prba.g_00292	Prad.g_00418
OG0001598	Prba.g_00787	Prad.g_01613
OG0001603	Prba.g_00547	Prad.g_01660
OG0001604	Prba.g_00856	Prad.g_00747
OG0001605	Prba.g_00896	Prad.g_00702
OG0001606	Prba.g_00993	Prad.g_00038
OG0001607	Prba.g_01611	Prad.g_01280
OG0001608	Prba.g_01553	Prad.g_01094
OG0001609	Prba.g_01433	Prad.g_00282
OG0001610	Prba.g_01408	Prad.g_00257
OG0001611	Prba.g_00088	Prad.g_01520
OG0001612	Prba.g_00087	Prad.g_01519
OG0001613	Prba.g_00086	Prad.g_01518
OG0001614	Prba.g_00085	Prad.g_01517
OG0001616	Prba.g_01210	Prad.g_01192
OG0001617	Prba.g_00250	Prad.g_00368
OG0001618	Prba.g_00607	Prad.g_00928
OG0001620	Prba.g_00556	Prad.g_01651
OG0001622	Prba.g_00861	Prad.g_00742
OG0001623	Prba.g_01616	Prad.g_01275
OG0001624	Prba.g_01569	Prad.g_01076
OG0001625	Prba.g_01155	Prad.g_00328
OG0001628	Prba.g_00207	Prad.g_00605
OG0001632	Prba.g_01542	Prad.g_01106
OG0001635	Prba.g_00553	Prad.g_01654
OG0001636	Prba.g_01642	Prad.g_01249
OG0001637	Prba.g_01429	Prad.g_00278
OG0001638	Prba.g_01137	Prad.g_01217
OG0001639	Prba.g_01151	Prad.g_00324
OG0001640	Prba.g_00278	Prad.g_00404
OG0001641	Prba.g_00263	Prad.g_00385
OG0001644	Prba.g_00005	Prad.g_01437
OG0001652	Prba.g_00636	Prad.g_01811
OG0001653	Prba.g_00859	Prad.g_00744
OG0001654	Prba.g_00892	Prad.g_00706
OG0001655	Prba.g_00893	Prad.g_00705
OG0001656	Prba.g_00895	Prad.g_00703
OG0001657	Prba.g_00995	Prad.g_00040
OG0001658	Prba.g_01595	Prad.g_01048
OG0001659	Prba.g_01560	Prad.g_01085
OG0001660	Prba.g_01559	Prad.g_01087
OG0001661	Prba.g_01530	Prad.g_01114
OG0001662	Prba.g_01524	Prad.g_01120
OG0001663	Prba.g_01522	Prad.g_01122
OG0001664	Prba.g_01494	Prad.g_01151
OG0001665	Prba.g_01442	Prad.g_00291
OG0001666	Prba.g_01431	Prad.g_00280
OG0001667	Prba.g_01430	Prad.g_00279
OG0001668	Prba.g_01383	Prad.g_00233
OG0001669	Prba.g_01302	Prad.g_00151
OG0001670	Prba.g_01299	Prad.g_00148
OG0001671	Prba.g_01294	Prad.g_00143
OG0001672	Prba.g_01277	Prad.g_01032
OG0001673	Prba.g_01276	Prad.g_01031
OG0001674	Prba.g_01252	Prad.g_01007
OG0001675	Prba.g_01249	Prad.g_01004
OG0001676	Prba.g_01231	Prad.g_00987
OG0001677	Prba.g_01230	Prad.g_00986
OG0001678	Prba.g_01224	Prad.g_00980
OG0001679	Prba.g_01219	Prad.g_00975
OG0001680	Prba.g_01217	Prad.g_00973
OG0001681	Prba.g_00730	Prad.g_00654
OG0001682	Prba.g_00725	Prad.g_00659
OG0001683	Prba.g_00722	Prad.g_00662
OG0001684	Prba.g_00089	Prad.g_01521
OG0001685	Prba.g_00016	Prad.g_01448
OG0001686	Prba.g_00008	Prad.g_01440
OG0001687	Prba.g_01134	Prad.g_01074
OG0001688	Prba.g_01170	Prad.g_00344
OG0001689	Prba.g_01176	Prad.g_00354
OG0001692	Prba.g_00306	Prad.g_00432
OG0001693	Prba.g_00299	Prad.g_00425
OG0001694	Prba.g_00296	Prad.g_00422
OG0001695	Prba.g_00290	Prad.g_00416
OG0001696	Prba.g_00282	Prad.g_00408
OG0001697	Prba.g_00280	Prad.g_00406
OG0001698	Prba.g_00246	Prad.g_01194
OG0001699	Prba.g_00615	Prad.g_00936
OG0001700	Prba.g_00827	Prad.g_01574
OG0001705	Prba.g_00965	Prad.g_00133
OG0001706	Prba.g_01610	Prad.g_01281
OG0001707	Prba.g_01566	Prad.g_01079
OG0001708	Prba.g_01546	Prad.g_01101
OG0001709	Prba.g_01529	Prad.g_01115
OG0001710	Prba.g_01301	Prad.g_00150
OG0001712	Prba.g_00738	Prad.g_01295, Prad.g_00646
OG0001713	Prba.g_00726	Prad.g_00658
OG0001714	Prba.g_00084	Prad.g_01516
OG0001715	Prba.g_01160	Prad.g_00333
OG0001717	Prba.g_01300	Prad.g_00149
OG0001727	Prba.g_01568	Prad.g_01077
OG0001728	Prba.g_01511	Prad.g_01133
OG0001729	Prba.g_01434	Prad.g_00283
OG0001730	Prba.g_00742	Prad.g_00642
OG0001731	Prba.g_01146, Prba.g_01129	Prad.g_00321
OG0001734	Prba.g_00147	Prad.g_00553
OG0001735	Prba.g_00274	Prad.g_00399
OG0001736	Prba.g_00255	Prad.g_00379
OG0001737	Prba.g_00881	Prad.g_00723
OG0001738	Prba.g_01596	Prad.g_01047
OG0001787	Prba.g_01835	Prad.g_01946
OG0001788	Prba.g_01106	Prad.g_00695
OG0001789	Prba.g_00937	Prad.g_00105
OG0001790	Prba.g_01549	Prad.g_01098
OG0001791	Prba.g_01516	Prad.g_01128
OG0001792	Prba.g_01125	Prad.g_01203
OG0001793	Prba.g_01154	Prad.g_00327
OG0001794	Prba.g_01156	Prad.g_00329
OG0001796	Prba.g_00123	Prad.g_00374
OG0001797	Prba.g_00256	Prad.g_00959
OG0001799	Prba.g_00102	Prad.g_00665
OG0001807	Prba.g_00871	Prad.g_00732
OG0001808	Prba.g_00888	Prad.g_00710
OG0001811	Prba.g_01528	Prad.g_01116
OG0001812	Prba.g_01527	Prad.g_01117
OG0001813	Prba.g_01526	Prad.g_01118
OG0001814	Prba.g_01525	Prad.g_01119
OG0001815	Prba.g_01432	Prad.g_00281
OG0001817	Prba.g_00739	Prad.g_00645
OG0001818	Prba.g_00736	Prad.g_00648
OG0001819	Prba.g_01152	Prad.g_00325
OG0001823	Prba.g_00288	Prad.g_00414
OG0001824	Prba.g_00264	Prad.g_00386
OG0001825	Prba.g_00252	Prad.g_00370
OG0001828	Prba.g_00260	Prad.g_00382
OG0001835	Prba.g_00559	Prad.g_01648
OG0001836	Prba.g_00894	Prad.g_00704
OG0001837	Prba.g_00916	Prad.g_00680
OG0001838	Prba.g_01147	Prad.g_00322
OG0001839	Prba.g_01159	Prad.g_00332
OG0001840	Prba.g_01162	Prad.g_00336
OG0001841	Prba.g_01180	Prad.g_00358
OG0001845	Prba.g_00692	Prad.g_00493
OG0001846	Prba.g_00304	Prad.g_00430
OG0001847	Prba.g_00258	Prad.g_00381
OG0001849	Prba.g_00100	Prad.g_01992
OG0001857	Prba.g_00903	Prad.g_00694
OG0001859	Prba.g_00733	Prad.g_00651
OG0001860	Prba.g_00732	Prad.g_00652
OG0001861	Prba.g_00723	Prad.g_00661
OG0001862	Prba.g_00237	Prad.g_00956
OG0001863	Prba.g_01123	Prad.g_01199
OG0001865	Prba.g_01153	Prad.g_00326
OG0001867	Prba.g_01831	Prad.g_01210
OG0001872	Prba.g_00917	Prad.g_00679
OG0001873	Prba.g_00914	Prad.g_00682
OG0001874	Prba.g_00889	Prad.g_00709
OG0001902	Prba.g_01096	Prad.g_01197
OG0001904	Prba.g_00257	Prad.g_00960
OG0001905	Prba.g_00884	Prad.g_00721
OG0001907	Prba.g_00915	Prad.g_00681
OG0001909	Prba.g_00911	Prad.g_00685
OG0001945	Prba.g_00912	Prad.g_00684
OG0001949	Prba.g_00879	Prad.g_00725
OG0001953	Prba.g_00103	Prad.g_00664
OG0001980	Prba.g_00887	Prad.g_00711
OG0001982	Prba.g_01138	Prad.g_00313
OG0001983	Prba.g_01142	Prad.g_00317
OG0001985	Prba.g_00863	Prad.g_00740
OG0002012	Prba.g_00238	Prad.g_00967
OG0002013	Prba.g_00906	Prad.g_00690
OG0002014	Prba.g_00920	Prad.g_00676
OG0002015	Prba.g_00239	Prad.g_00968
OG0002016	Prba.g_01144	Prad.g_00319
OG0002022	Prba.g_00284	Prad.g_00410
OG0002025	Prba.g_01116	Prad.g_01288
OG0002049	Prba.g_00240	Prad.g_00969
OG0002057	Prba.g_00918	Prad.g_00678
OG0002058	Prba.g_00910	Prad.g_00686
OG0002059	Prba.g_00890	Prad.g_00708
OG0002108	Prba.g_00904	Prad.g_00692
OG0002110	Prba.g_00740	Prad.g_00644
