Orthogroup	Prba	Praz
OG0001138	Prba.g_00417	Praz.g_00275
OG0001139	Prba.g_00418	Praz.g_00274
OG0001140	Prba.g_00419	Praz.g_00273
OG0001141	Prba.g_00421	Praz.g_00271
OG0001142	Prba.g_00422	Praz.g_00270
OG0001143	Prba.g_00423	Praz.g_00269
OG0001144	Prba.g_00425	Praz.g_00267
OG0001145	Prba.g_00427	Praz.g_00265
OG0001146	Prba.g_00428	Praz.g_00264
OG0001147	Prba.g_00430	Praz.g_00262
OG0001148	Prba.g_00431	Praz.g_00261
OG0001149	Prba.g_00432	Praz.g_00260
OG0001150	Prba.g_00435	Praz.g_00257
OG0001151	Prba.g_00436	Praz.g_00256
OG0001152	Prba.g_00437	Praz.g_00255
OG0001153	Prba.g_00438	Praz.g_00254
OG0001154	Prba.g_01048	Praz.g_00253
OG0001155	Prba.g_01049	Praz.g_00252
OG0001156	Prba.g_01050	Praz.g_00251
OG0001157	Prba.g_01052	Praz.g_00249
OG0001158	Prba.g_01053	Praz.g_00248
OG0001159	Prba.g_01054	Praz.g_00247
OG0001160	Prba.g_01055	Praz.g_00246
OG0001161	Prba.g_01059	Praz.g_00242
OG0001162	Prba.g_01060	Praz.g_00241
OG0001163	Prba.g_01061	Praz.g_00240
OG0001164	Prba.g_01062	Praz.g_00239
OG0001165	Prba.g_01063	Praz.g_00238
OG0001166	Prba.g_01064	Praz.g_00237
OG0001167	Prba.g_01065	Praz.g_00236
OG0001168	Prba.g_01067	Praz.g_00234
OG0001169	Prba.g_01068	Praz.g_00233
OG0001170	Prba.g_01070	Praz.g_00231
OG0001171	Prba.g_01071	Praz.g_00230
OG0001172	Prba.g_01072	Praz.g_00229
OG0001173	Prba.g_01074	Praz.g_00227
OG0001174	Prba.g_01076	Praz.g_00225
OG0001175	Prba.g_01078	Praz.g_00223
OG0001176	Prba.g_01079	Praz.g_00222
OG0001177	Prba.g_00753	Praz.g_00220
OG0001178	Prba.g_00754	Praz.g_00219
OG0001179	Prba.g_00755	Praz.g_00218
OG0001180	Prba.g_00756	Praz.g_00217
OG0001181	Prba.g_00757	Praz.g_00216
OG0001182	Prba.g_00758	Praz.g_00215
OG0001183	Prba.g_00759	Praz.g_00214
OG0001184	Prba.g_00760	Praz.g_00213
OG0001185	Prba.g_00761	Praz.g_00212
OG0001186	Prba.g_00762	Praz.g_00211
OG0001187	Prba.g_00763	Praz.g_00210
OG0001188	Prba.g_00764	Praz.g_00209
OG0001189	Prba.g_00766	Praz.g_00207
OG0001190	Prba.g_00767	Praz.g_00206
OG0001191	Prba.g_00769	Praz.g_00204
OG0001192	Prba.g_00771	Praz.g_00202
OG0001193	Prba.g_00772	Praz.g_00201
OG0001194	Prba.g_00773	Praz.g_00200
OG0001195	Prba.g_00774	Praz.g_00199
OG0001196	Prba.g_00776	Praz.g_00197
OG0001197	Prba.g_00779	Praz.g_00194
OG0001198	Prba.g_00780	Praz.g_00193
OG0001199	Prba.g_00781	Praz.g_00192
OG0001200	Prba.g_00782	Praz.g_00191
OG0001201	Prba.g_00783	Praz.g_00190
OG0001202	Prba.g_00784	Praz.g_00189
OG0001203	Prba.g_00786	Praz.g_00187
OG0001204	Prba.g_00789	Praz.g_00184
OG0001205	Prba.g_00790	Praz.g_00183
OG0001206	Prba.g_00792	Praz.g_00181
OG0001207	Prba.g_00793	Praz.g_00180
OG0001208	Prba.g_00794	Praz.g_00179
OG0001209	Prba.g_00795	Praz.g_00178
OG0001210	Prba.g_00796	Praz.g_00177
OG0001211	Prba.g_00797	Praz.g_00176
OG0001212	Prba.g_00798	Praz.g_00175
OG0001213	Prba.g_00799	Praz.g_00174
OG0001214	Prba.g_00800	Praz.g_00173
OG0001215	Prba.g_00801	Praz.g_00172
OG0001216	Prba.g_00802	Praz.g_00171
OG0001217	Prba.g_00803	Praz.g_00170
OG0001218	Prba.g_00804	Praz.g_00169
OG0001219	Prba.g_00805	Praz.g_00168
OG0001220	Prba.g_00806	Praz.g_00167
OG0001221	Prba.g_00807	Praz.g_00166
OG0001222	Prba.g_00809	Praz.g_00164
OG0001223	Prba.g_00811	Praz.g_00162
OG0001224	Prba.g_00812	Praz.g_00161
OG0001225	Prba.g_00814	Praz.g_00159
OG0001226	Prba.g_00815	Praz.g_00158
OG0001227	Prba.g_00816	Praz.g_00157
OG0001228	Prba.g_00817	Praz.g_00156
OG0001229	Prba.g_00818	Praz.g_00155
OG0001230	Prba.g_00819	Praz.g_00154
OG0001231	Prba.g_00820	Praz.g_00153
OG0001232	Prba.g_00822	Praz.g_00151
OG0001233	Prba.g_00823	Praz.g_00150
OG0001234	Prba.g_00824	Praz.g_00149
OG0001235	Prba.g_00825	Praz.g_00148
OG0001236	Prba.g_00826	Praz.g_00147
OG0001237	Prba.g_00829	Praz.g_00144
OG0001238	Prba.g_00830	Praz.g_00143
OG0001239	Prba.g_00833	Praz.g_00140
OG0001240	Prba.g_00834	Praz.g_00139
OG0001241	Prba.g_00835	Praz.g_00138
OG0001242	Prba.g_00836	Praz.g_00137
OG0001243	Prba.g_00837	Praz.g_00136
OG0001244	Prba.g_00838	Praz.g_00135
OG0001245	Prba.g_00839	Praz.g_00134
OG0001246	Prba.g_00840	Praz.g_00133
OG0001247	Prba.g_00841	Praz.g_00132
OG0001248	Prba.g_00842	Praz.g_00131
OG0001249	Prba.g_00843	Praz.g_00130
OG0001250	Prba.g_00844	Praz.g_00129
OG0001251	Prba.g_00845	Praz.g_00128
OG0001252	Prba.g_00846	Praz.g_00127
OG0001253	Prba.g_00847	Praz.g_00126
OG0001254	Prba.g_01777	Praz.g_00124
OG0001255	Prba.g_01778	Praz.g_00123
OG0001256	Prba.g_01780	Praz.g_00121
OG0001257	Prba.g_01781	Praz.g_00120
OG0001258	Prba.g_01782	Praz.g_00119
OG0001259	Prba.g_01784	Praz.g_00117
OG0001260	Prba.g_01785	Praz.g_00357
OG0001261	Prba.g_01786	Praz.g_00358
OG0001262	Prba.g_01787	Praz.g_00359
OG0001263	Prba.g_01788	Praz.g_00360
OG0001264	Prba.g_01789	Praz.g_00361
OG0001265	Prba.g_01790	Praz.g_00362
OG0001266	Prba.g_01791	Praz.g_00363
OG0001267	Prba.g_01792	Praz.g_00364
OG0001268	Prba.g_01793	Praz.g_00365
OG0001269	Prba.g_01880	Praz.g_00452
OG0001270	Prba.g_01926	Praz.g_00498
OG0001271	Prba.g_01938	Praz.g_00510
OG0001272	Prba.g_00498	Praz.g_00639
OG0001273	Prba.g_00549	Praz.g_00690
OG0001274	Prba.g_00979	Praz.g_01846
OG0001275	Prba.g_00963	Praz.g_01830
OG0001276	Prba.g_01727	Praz.g_01740
OG0001277	Prba.g_01555	Praz.g_01568
OG0001278	Prba.g_01448	Praz.g_01461
OG0001279	Prba.g_01396	Praz.g_01409
OG0001280	Prba.g_01288	Praz.g_01301
OG0001281	Prba.g_01240	Praz.g_00090
OG0001282	Prba.g_01223	Praz.g_00107
OG0001283	Prba.g_01218	Praz.g_00112
OG0001284	Prba.g_00747	Praz.g_00058
OG0001285	Prba.g_00080	Praz.g_00008
OG0001286	Prba.g_00067	Praz.g_00758
OG0001287	Prba.g_00152	Praz.g_01095
OG0001288	Prba.g_00348	Praz.g_01001
OG0001289	Prba.g_00337	Praz.g_00990
OG0001290	Prba.g_00295	Praz.g_00948
OG0001291	Prba.g_00294	Praz.g_00947
OG0001292	Prba.g_00289	Praz.g_00942
OG0001293	Prba.g_00272	Praz.g_00925
OG0001294	Prba.g_00262	Praz.g_00914
OG0001295	Prba.g_00251	Praz.g_00903
OG0001296	Prba.g_00234	Praz.g_00885
OG0001297	Prba.g_00230	Praz.g_00881
OG0001298	Prba.g_00227	Praz.g_00878
OG0001299	Prba.g_00360	Praz.g_00332
OG0001300	Prba.g_00385	Praz.g_00307
OG0001301	Prba.g_01077	Praz.g_00224
OG0001302	Prba.g_00778	Praz.g_00195
OG0001303	Prba.g_00810	Praz.g_00163
OG0001304	Prba.g_01783	Praz.g_00118
OG0001306	Prba.g_01024	Praz.g_01891
OG0001307	Prba.g_01823	Praz.g_00395
OG0001308	Prba.g_01859	Praz.g_00431
OG0001309	Prba.g_01862	Praz.g_00434
OG0001310	Prba.g_01864	Praz.g_00436
OG0001311	Prba.g_01881	Praz.g_00453
OG0001312	Prba.g_01907	Praz.g_00479
OG0001313	Prba.g_01913	Praz.g_00485
OG0001314	Prba.g_00655	Praz.g_00559
OG0001315	Prba.g_00462	Praz.g_00603
OG0001316	Prba.g_00471	Praz.g_00612
OG0001317	Prba.g_00867	Praz.g_00801
OG0001318	Prba.g_01680	Praz.g_01693
OG0001319	Prba.g_01547	Praz.g_01560
OG0001320	Prba.g_01273	Praz.g_01285
OG0001321	Prba.g_01268	Praz.g_01280
OG0001322	Prba.g_01232	Praz.g_00098
OG0001323	Prba.g_00735	Praz.g_00046
OG0001324	Prba.g_00731	Praz.g_00042
OG0001325	Prba.g_00724	Praz.g_00035
OG0001326	Prba.g_00035	Praz.g_00726
OG0001327	Prba.g_00212	Praz.g_01155
OG0001328	Prba.g_00291	Praz.g_00944
OG0001329	Prba.g_00597	Praz.g_00854
OG0001330	Prba.g_00563	Praz.g_00820
OG0001331	Prba.g_01073	Praz.g_00228
OG0001332	Prba.g_01929	Praz.g_00501
OG0001333	Prba.g_00457	Praz.g_00598
OG0001334	Prba.g_00994	Praz.g_01861
OG0001335	Prba.g_01248	Praz.g_00082
OG0001336	Prba.g_01229	Praz.g_00101
OG0001337	Prba.g_01215	Praz.g_00115
OG0001338	Prba.g_01166	Praz.g_01206
OG0001339	Prba.g_01197	Praz.g_01175
OG0001340	Prba.g_00176	Praz.g_01119
OG0001341	Prba.g_00298	Praz.g_00951
OG0001342	Prba.g_00287	Praz.g_00940
OG0001343	Prba.g_00229	Praz.g_00880
OG0001345	Prba.g_00433	Praz.g_00259
OG0001346	Prba.g_00770	Praz.g_00203
OG0001347	Prba.g_00808	Praz.g_00165
OG0001348	Prba.g_01916	Praz.g_00488
OG0001349	Prba.g_01906	Praz.g_00478
OG0001350	Prba.g_01932	Praz.g_00504
OG0001351	Prba.g_00659	Praz.g_00563
OG0001352	Prba.g_00467	Praz.g_00608
OG0001353	Prba.g_00479	Praz.g_00620
OG0001354	Prba.g_00497	Praz.g_00638
OG0001355	Prba.g_00555	Praz.g_00341
OG0001356	Prba.g_00872	Praz.g_00796
OG0001357	Prba.g_01027	Praz.g_01894
OG0001358	Prba.g_00989	Praz.g_01856
OG0001359	Prba.g_00975	Praz.g_01842
OG0001360	Prba.g_00952	Praz.g_01819
OG0001361	Prba.g_00947	Praz.g_01814
OG0001362	Prba.g_01739	Praz.g_01752
OG0001363	Prba.g_01614	Praz.g_01627
OG0001364	Prba.g_01515	Praz.g_01528
OG0001365	Prba.g_01458	Praz.g_01471
OG0001366	Prba.g_01413	Praz.g_01426
OG0001367	Prba.g_01309	Praz.g_01322
OG0001368	Prba.g_01289	Praz.g_01302
OG0001369	Prba.g_00093	Praz.g_00021
OG0001370	Prba.g_00092	Praz.g_00020
OG0001371	Prba.g_00013	Praz.g_00704
OG0001372	Prba.g_01136	Praz.g_01236
OG0001373	Prba.g_00318	Praz.g_00971
OG0001374	Prba.g_00355	Praz.g_00337
OG0001375	Prba.g_00583	Praz.g_00840
OG0001376	Prba.g_00374	Praz.g_00318
OG0001377	Prba.g_00777	Praz.g_00196
OG0001378	Prba.g_01287	Praz.g_01300
OG0001379	Prba.g_01855	Praz.g_00427
OG0001380	Prba.g_01856	Praz.g_00428
OG0001381	Prba.g_01875	Praz.g_00447
OG0001382	Prba.g_01923	Praz.g_00495
OG0001383	Prba.g_00453	Praz.g_00594
OG0001384	Prba.g_00475	Praz.g_00616
OG0001385	Prba.g_00490	Praz.g_00631
OG0001386	Prba.g_00855	Praz.g_00813
OG0001389	Prba.g_01007	Praz.g_01874
OG0001390	Prba.g_01001	Praz.g_01868
OG0001391	Prba.g_00957	Praz.g_01824
OG0001392	Prba.g_00950	Praz.g_01817
OG0001393	Prba.g_00942	Praz.g_01809
OG0001394	Prba.g_01651	Praz.g_01664
OG0001395	Prba.g_01643	Praz.g_01656
OG0001396	Prba.g_01641	Praz.g_01654
OG0001397	Prba.g_01635	Praz.g_01648
OG0001398	Prba.g_01589	Praz.g_01602
OG0001399	Prba.g_01513	Praz.g_01526
OG0001400	Prba.g_01414	Praz.g_01427
OG0001401	Prba.g_01412	Praz.g_01425
OG0001402	Prba.g_01390	Praz.g_01403
OG0001403	Prba.g_01387	Praz.g_01400
OG0001404	Prba.g_01305	Praz.g_01318
OG0001405	Prba.g_01279	Praz.g_01291
OG0001406	Prba.g_01260	Praz.g_00070
OG0001407	Prba.g_01250	Praz.g_00080
OG0001408	Prba.g_01242	Praz.g_00088
OG0001409	Prba.g_01235	Praz.g_00095
OG0001410	Prba.g_00078	Praz.g_00006
OG0001411	Prba.g_01169	Praz.g_01203
OG0001412	Prba.g_01193	Praz.g_01179
OG0001413	Prba.g_00205	Praz.g_01148
OG0001414	Prba.g_00195	Praz.g_01138
OG0001415	Prba.g_00349	Praz.g_01002
OG0001416	Prba.g_00346	Praz.g_00999
OG0001417	Prba.g_00297	Praz.g_00950
OG0001418	Prba.g_00283	Praz.g_00936
OG0001419	Prba.g_00259	Praz.g_00911
OG0001420	Prba.g_01132	Praz.g_01240
OG0001421	Prba.g_01356	Praz.g_01369
OG0001422	Prba.g_00002	Praz.g_00693
OG0001424	Prba.g_01850	Praz.g_00422
OG0001425	Prba.g_00542	Praz.g_00683
OG0001426	Prba.g_00857	Praz.g_00811
OG0001427	Prba.g_00940	Praz.g_01807
OG0001428	Prba.g_01557	Praz.g_01570
OG0001429	Prba.g_01544	Praz.g_01557
OG0001430	Prba.g_01509	Praz.g_01522
OG0001431	Prba.g_01410	Praz.g_01423
OG0001432	Prba.g_01406	Praz.g_01419
OG0001433	Prba.g_01245	Praz.g_00085
OG0001434	Prba.g_00091	Praz.g_00019
OG0001435	Prba.g_01082	Praz.g_01938
OG0001436	Prba.g_00277	Praz.g_00930
OG0001438	Prba.g_01779	Praz.g_00122
OG0001440	Prba.g_00866	Praz.g_00802
OG0001441	Prba.g_01327	Praz.g_01340
OG0001442	Prba.g_01296	Praz.g_01309
OG0001443	Prba.g_01244	Praz.g_00086
OG0001444	Prba.g_01241	Praz.g_00089
OG0001445	Prba.g_00285	Praz.g_00938
OG0001446	Prba.g_01535	Praz.g_01548
OG0001448	Prba.g_01697	Praz.g_01710
OG0001449	Prba.g_00744	Praz.g_00055
OG0001450	Prba.g_00721, Prba.g_00104	Praz.g_00032
OG0001451	Prba.g_00081	Praz.g_00009
OG0001452	Prba.g_00044	Praz.g_00735
OG0001453	Prba.g_01124	Praz.g_01248
OG0001454	Prba.g_01126	Praz.g_01246
OG0001455	Prba.g_01127	Praz.g_01245
OG0001456	Prba.g_00265	Praz.g_00917
OG0001457	Prba.g_00116	Praz.g_01060
OG0001458	Prba.g_00828	Praz.g_00145
OG0001459	Prba.g_00254	Praz.g_00906
OG0001460	Prba.g_00860	Praz.g_00808
OG0001461	Prba.g_00870	Praz.g_00798
OG0001462	Prba.g_00886	Praz.g_00782
OG0001463	Prba.g_01046, Prba.g_00921	Praz.g_01913
OG0001464	Prba.g_01756	Praz.g_01769
OG0001466	Prba.g_01615	Praz.g_01628
OG0001467	Prba.g_01520	Praz.g_01533
OG0001468	Prba.g_01467	Praz.g_01480
OG0001469	Prba.g_01436	Praz.g_01449
OG0001470	Prba.g_01297	Praz.g_01310
OG0001471	Prba.g_01251	Praz.g_00079
OG0001472	Prba.g_01246	Praz.g_00084
OG0001473	Prba.g_01243	Praz.g_00087
OG0001474	Prba.g_01161	Praz.g_01211
OG0001476	Prba.g_00716	Praz.g_01044
OG0001478	Prba.g_01066	Praz.g_00235
OG0001479	Prba.g_00066	Praz.g_00757
OG0001480	Prba.g_01609	Praz.g_01622
OG0001480	Prba.g_01083	Praz.g_01937
OG0001481	Prba.g_01118	Praz.g_01255
OG0001482	Prba.g_00536	Praz.g_00677
OG0001483	Prba.g_01173	Praz.g_01199
OG0001484	Prba.g_01042	Praz.g_01909
OG0001485	Prba.g_01437	Praz.g_01450
OG0001486	Prba.g_01428	Praz.g_01441
OG0001487	Prba.g_01364	Praz.g_01377
OG0001488	Prba.g_01255	Praz.g_00075
OG0001489	Prba.g_01254	Praz.g_00076
OG0001490	Prba.g_01253	Praz.g_00077
OG0001491	Prba.g_01247	Praz.g_00083
OG0001492	Prba.g_01220	Praz.g_00110
OG0001493	Prba.g_00750	Praz.g_00061
OG0001494	Prba.g_00047	Praz.g_00738
OG0001495	Prba.g_00241	Praz.g_00892
OG0001496	Prba.g_01186	Praz.g_01186
OG0001497	Prba.g_00151	Praz.g_01094
OG0001498	Prba.g_00353	Praz.g_00339
OG0001499	Prba.g_00375	Praz.g_00317
OG0001500	Prba.g_01376	Praz.g_01389
OG0001501	Prba.g_01540	Praz.g_01553
OG0001503	Prba.g_00628	Praz.g_00532
OG0001504	Prba.g_00897	Praz.g_00771
OG0001505	Prba.g_01564	Praz.g_01577
OG0001506	Prba.g_01561	Praz.g_01574
OG0001507	Prba.g_01523	Praz.g_01536
OG0001508	Prba.g_01470	Praz.g_01483
OG0001509	Prba.g_01466	Praz.g_01479
OG0001510	Prba.g_01435	Praz.g_01448
OG0001511	Prba.g_01426	Praz.g_01439
OG0001512	Prba.g_01425	Praz.g_01438
OG0001513	Prba.g_01424	Praz.g_01437
OG0001514	Prba.g_01423	Praz.g_01436
OG0001515	Prba.g_01422	Praz.g_01435
OG0001516	Prba.g_01421	Praz.g_01434
OG0001517	Prba.g_01420	Praz.g_01433
OG0001518	Prba.g_01419	Praz.g_01432
OG0001519	Prba.g_01418	Praz.g_01431
OG0001520	Prba.g_01417	Praz.g_01430
OG0001521	Prba.g_01416	Praz.g_01429
OG0001522	Prba.g_01415	Praz.g_01428
OG0001525	Prba.g_01228	Praz.g_00102
OG0001526	Prba.g_00082	Praz.g_00010
OG0001527	Prba.g_00286	Praz.g_00939
OG0001529	Prba.g_01058	Praz.g_00243
OG0001530	Prba.g_00236	Praz.g_00887
OG0001531	Prba.g_01315	Praz.g_01328
OG0001532	Prba.g_01256	Praz.g_00074
OG0001533	Prba.g_01237	Praz.g_00093
OG0001534	Prba.g_01139	Praz.g_01233
OG0001535	Prba.g_00883	Praz.g_00785
OG0001536	Prba.g_01536	Praz.g_01549
OG0001537	Prba.g_00356	Praz.g_00336
OG0001539	Prba.g_01849	Praz.g_00421
OG0001540	Prba.g_01002	Praz.g_01869
OG0001542	Prba.g_00746	Praz.g_00057
OG0001543	Prba.g_01141	Praz.g_01231
OG0001543	Prba.g_01097	Praz.g_01276
OG0001545	Prba.g_01537	Praz.g_01550
OG0001547	Prba.g_01827	Praz.g_00399
OG0001548	Prba.g_00898	Praz.g_00770
OG0001549	Prba.g_00279	Praz.g_00932
OG0001550	Prba.g_01440	Praz.g_01453
OG0001551	Prba.g_00748	Praz.g_00059
OG0001552	Prba.g_01163	Praz.g_01209
OG0001553	Prba.g_01178	Praz.g_01194
OG0001554	Prba.g_01179	Praz.g_01193
OG0001555	Prba.g_00163	Praz.g_01106
OG0001556	Prba.g_00142	Praz.g_01085
OG0001557	Prba.g_00281	Praz.g_00934
OG0001558	Prba.g_00271	Praz.g_00923
OG0001565	Prba.g_01914	Praz.g_00486
OG0001566	Prba.g_00523	Praz.g_00664
OG0001567	Prba.g_00862	Praz.g_00806
OG0001568	Prba.g_00885	Praz.g_00783
OG0001569	Prba.g_01004	Praz.g_01871
OG0001571	Prba.g_00992	Praz.g_01859
OG0001572	Prba.g_01640	Praz.g_01653
OG0001574	Prba.g_01552	Praz.g_01565
OG0001575	Prba.g_01531	Praz.g_01544
OG0001576	Prba.g_01303	Praz.g_01316
OG0001577	Prba.g_01298	Praz.g_01311
OG0001578	Prba.g_01239	Praz.g_00091
OG0001579	Prba.g_01238	Praz.g_00092
OG0001580	Prba.g_01236	Praz.g_00094
OG0001581	Prba.g_01233	Praz.g_00097
OG0001582	Prba.g_01227	Praz.g_00103
OG0001583	Prba.g_00751	Praz.g_00062
OG0001584	Prba.g_00741	Praz.g_00052
OG0001585	Prba.g_00728	Praz.g_00039
OG0001586	Prba.g_00101	Praz.g_00029
OG0001587	Prba.g_00098	Praz.g_00026
OG0001589	Prba.g_01158	Praz.g_01214
OG0001590	Prba.g_00199	Praz.g_01142
OG0001591	Prba.g_00197	Praz.g_01140
OG0001592	Prba.g_00117	Praz.g_01061
OG0001593	Prba.g_00138	Praz.g_01082
OG0001594	Prba.g_00305	Praz.g_00958
OG0001595	Prba.g_00303	Praz.g_00956
OG0001596	Prba.g_00302	Praz.g_00955
OG0001597	Prba.g_00292	Praz.g_00945
OG0001598	Prba.g_00787	Praz.g_00186
OG0001603	Prba.g_00547	Praz.g_00688
OG0001604	Prba.g_00856	Praz.g_00812
OG0001605	Prba.g_00896	Praz.g_00772
OG0001606	Prba.g_00993	Praz.g_01860
OG0001607	Prba.g_01611	Praz.g_01624
OG0001608	Prba.g_01553	Praz.g_01566
OG0001609	Prba.g_01433	Praz.g_01446
OG0001610	Prba.g_01408	Praz.g_01421
OG0001611	Prba.g_00088	Praz.g_00016
OG0001612	Prba.g_00087	Praz.g_00015
OG0001613	Prba.g_00086	Praz.g_00014
OG0001614	Prba.g_00085	Praz.g_00013
OG0001616	Prba.g_01210	Praz.g_01162
OG0001617	Prba.g_00250	Praz.g_00902
OG0001618	Prba.g_00607	Praz.g_00864
OG0001620	Prba.g_00556	Praz.g_00342
OG0001622	Prba.g_00861	Praz.g_00807
OG0001623	Prba.g_01616	Praz.g_01629
OG0001624	Prba.g_01569	Praz.g_01582
OG0001625	Prba.g_01155	Praz.g_01217
OG0001626	Prba.g_01207	Praz.g_01165
OG0001627	Prba.g_01209	Praz.g_01163
OG0001628	Prba.g_00207	Praz.g_01150
OG0001630	Prba.g_00162	Praz.g_01105
OG0001632	Prba.g_01542	Praz.g_01555
OG0001635	Prba.g_00553	Praz.g_01934
OG0001636	Prba.g_01642	Praz.g_01655
OG0001637	Prba.g_01429	Praz.g_01442
OG0001638	Prba.g_01137	Praz.g_01235
OG0001639	Prba.g_01151	Praz.g_01221
OG0001640	Prba.g_00278	Praz.g_00931
OG0001641	Prba.g_00263	Praz.g_00915
OG0001644	Prba.g_00005	Praz.g_00696
OG0001650	Prba.g_01562	Praz.g_01575
OG0001651	Prba.g_01847	Praz.g_00419
OG0001651	Prba.g_01848	Praz.g_00420
OG0001652	Prba.g_00636	Praz.g_00540
OG0001653	Prba.g_00859	Praz.g_00809
OG0001654	Prba.g_00892	Praz.g_00776
OG0001655	Prba.g_00893	Praz.g_00775
OG0001656	Prba.g_00895	Praz.g_00773
OG0001657	Prba.g_00995	Praz.g_01862
OG0001658	Prba.g_01595	Praz.g_01608
OG0001659	Prba.g_01560	Praz.g_01573
OG0001660	Prba.g_01559	Praz.g_01572
OG0001661	Prba.g_01530	Praz.g_01543
OG0001662	Prba.g_01524	Praz.g_01537
OG0001663	Prba.g_01522	Praz.g_01535
OG0001664	Prba.g_01494	Praz.g_01507
OG0001665	Prba.g_01442	Praz.g_01455
OG0001666	Prba.g_01431	Praz.g_01444
OG0001667	Prba.g_01430	Praz.g_01443
OG0001668	Prba.g_01383	Praz.g_01396
OG0001669	Prba.g_01302	Praz.g_01315
OG0001670	Prba.g_01299	Praz.g_01312
OG0001671	Prba.g_01294	Praz.g_01307
OG0001672	Prba.g_01277	Praz.g_01289
OG0001673	Prba.g_01276	Praz.g_01288
OG0001674	Prba.g_01252	Praz.g_00078
OG0001675	Prba.g_01249	Praz.g_00081
OG0001676	Prba.g_01231	Praz.g_00099
OG0001677	Prba.g_01230	Praz.g_00100
OG0001678	Prba.g_01224	Praz.g_00106
OG0001679	Prba.g_01219	Praz.g_00111
OG0001680	Prba.g_01217	Praz.g_00113
OG0001681	Prba.g_00730	Praz.g_00041
OG0001682	Prba.g_00725	Praz.g_00036
OG0001683	Prba.g_00722	Praz.g_00033
OG0001684	Prba.g_00089	Praz.g_00017
OG0001685	Prba.g_00016	Praz.g_00707
OG0001686	Prba.g_00008	Praz.g_00699
OG0001687	Prba.g_01134	Praz.g_01238
OG0001688	Prba.g_01170	Praz.g_01202
OG0001689	Prba.g_01176	Praz.g_01196
OG0001692	Prba.g_00306	Praz.g_00959
OG0001693	Prba.g_00299	Praz.g_00952
OG0001694	Prba.g_00296	Praz.g_00949
OG0001695	Prba.g_00290	Praz.g_00943
OG0001696	Prba.g_00282	Praz.g_00935
OG0001697	Prba.g_00280	Praz.g_00933
OG0001698	Prba.g_00246	Praz.g_00897
OG0001699	Prba.g_00615	Praz.g_00872
OG0001700	Prba.g_00827	Praz.g_00146
OG0001701	Prba.g_01211	Praz.g_01161
OG0001704	Prba.g_00133	Praz.g_01077
OG0001705	Prba.g_00965	Praz.g_01832
OG0001706	Prba.g_01610	Praz.g_01623
OG0001707	Prba.g_01566	Praz.g_01579
OG0001708	Prba.g_01546	Praz.g_01559
OG0001709	Prba.g_01529	Praz.g_01542
OG0001710	Prba.g_01301	Praz.g_01314
OG0001711	Prba.g_01257	Praz.g_00073
OG0001712	Prba.g_00738	Praz.g_00049
OG0001713	Prba.g_00726	Praz.g_00037
OG0001714	Prba.g_00084	Praz.g_00012
OG0001715	Prba.g_01160	Praz.g_01212
OG0001717	Prba.g_01300	Praz.g_01313
OG0001720	Prba.g_00174	Praz.g_01117
OG0001727	Prba.g_01568	Praz.g_01581
OG0001728	Prba.g_01511	Praz.g_01524
OG0001729	Prba.g_01434	Praz.g_01447
OG0001730	Prba.g_00742	Praz.g_00053
OG0001731	Prba.g_01146	Praz.g_01226
OG0001731	Prba.g_01129	Praz.g_01243
OG0001732	Prba.g_01177	Praz.g_01195
OG0001734	Prba.g_00147	Praz.g_01090
OG0001735	Prba.g_00274	Praz.g_00927
OG0001736	Prba.g_00255	Praz.g_00907
OG0001737	Prba.g_00881	Praz.g_00787
OG0001738	Prba.g_01596	Praz.g_01609
OG0001787	Prba.g_01835	Praz.g_00407
OG0001788	Prba.g_01106	Praz.g_01267
OG0001789	Prba.g_00937	Praz.g_01804
OG0001790	Prba.g_01549	Praz.g_01562
OG0001791	Prba.g_01516	Praz.g_01529
OG0001792	Prba.g_01125	Praz.g_01247
OG0001793	Prba.g_01154	Praz.g_01218
OG0001794	Prba.g_01156	Praz.g_01216
OG0001796	Prba.g_00123	Praz.g_01067
OG0001797	Prba.g_00256	Praz.g_00908
OG0001799	Prba.g_00102	Praz.g_00030
OG0001807	Prba.g_00871	Praz.g_00797
OG0001808	Prba.g_00888	Praz.g_00780
OG0001811	Prba.g_01528	Praz.g_01541
OG0001812	Prba.g_01527	Praz.g_01540
OG0001813	Prba.g_01526	Praz.g_01539
OG0001814	Prba.g_01525	Praz.g_01538
OG0001815	Prba.g_01432	Praz.g_01445
OG0001817	Prba.g_00739	Praz.g_00050
OG0001818	Prba.g_00736	Praz.g_00047
OG0001819	Prba.g_01152	Praz.g_01220
OG0001823	Prba.g_00288	Praz.g_00941
OG0001824	Prba.g_00264	Praz.g_00916
OG0001825	Prba.g_00252	Praz.g_00904
OG0001828	Prba.g_00260	Praz.g_00912
OG0001835	Prba.g_00559	Praz.g_00345
OG0001836	Prba.g_00894	Praz.g_00774
OG0001837	Prba.g_00916	Praz.g_01918
OG0001838	Prba.g_01147	Praz.g_01225
OG0001839	Prba.g_01159	Praz.g_01213
OG0001840	Prba.g_01162	Praz.g_01210
OG0001841	Prba.g_01180	Praz.g_01192
OG0001844	Prba.g_00166	Praz.g_01109
OG0001845	Prba.g_00692	Praz.g_01020
OG0001846	Prba.g_00304	Praz.g_00957
OG0001847	Prba.g_00258	Praz.g_00910
