Orthogroup	Prba	Prax
OG0001150	Prba.g_00435	Prax.g_01344
OG0001151	Prba.g_00436	Prax.g_01345
OG0001152	Prba.g_00437	Prax.g_01346
OG0001153	Prba.g_00438	Prax.g_01347
OG0001154	Prba.g_01048	Prax.g_01348
OG0001155	Prba.g_01049	Prax.g_01349
OG0001156	Prba.g_01050	Prax.g_01350
OG0001157	Prba.g_01052	Prax.g_01352
OG0001158	Prba.g_01053	Prax.g_01353
OG0001159	Prba.g_01054	Prax.g_01354
OG0001160	Prba.g_01055	Prax.g_01355
OG0001161	Prba.g_01059	Prax.g_01358
OG0001162	Prba.g_01060	Prax.g_01359
OG0001163	Prba.g_01061	Prax.g_01360
OG0001164	Prba.g_01062	Prax.g_01361
OG0001165	Prba.g_01063	Prax.g_01362
OG0001166	Prba.g_01064	Prax.g_01363
OG0001167	Prba.g_01065	Prax.g_01364
OG0001168	Prba.g_01067	Prax.g_01366
OG0001169	Prba.g_01068	Prax.g_01367
OG0001170	Prba.g_01070	Prax.g_01369
OG0001171	Prba.g_01071	Prax.g_01370
OG0001172	Prba.g_01072	Prax.g_01371
OG0001173	Prba.g_01074	Prax.g_01373
OG0001174	Prba.g_01076	Prax.g_01375
OG0001175	Prba.g_01078	Prax.g_01377
OG0001176	Prba.g_01079	Prax.g_01378
OG0001177	Prba.g_00753	Prax.g_01380
OG0001178	Prba.g_00754	Prax.g_01381
OG0001179	Prba.g_00755	Prax.g_01382
OG0001180	Prba.g_00756	Prax.g_01383
OG0001181	Prba.g_00757	Prax.g_01384
OG0001182	Prba.g_00758	Prax.g_01385
OG0001183	Prba.g_00759	Prax.g_01386
OG0001184	Prba.g_00760	Prax.g_01387
OG0001185	Prba.g_00761	Prax.g_01388
OG0001186	Prba.g_00762	Prax.g_01389
OG0001187	Prba.g_00763	Prax.g_01390
OG0001188	Prba.g_00764	Prax.g_01391
OG0001189	Prba.g_00766	Prax.g_01392
OG0001190	Prba.g_00767	Prax.g_01393
OG0001191	Prba.g_00769	Prax.g_01395
OG0001192	Prba.g_00771	Prax.g_01397
OG0001193	Prba.g_00772	Prax.g_01398
OG0001194	Prba.g_00773	Prax.g_01399
OG0001195	Prba.g_00774	Prax.g_01400
OG0001196	Prba.g_00776	Prax.g_01402
OG0001197	Prba.g_00779	Prax.g_01405
OG0001198	Prba.g_00780	Prax.g_01406
OG0001199	Prba.g_00781	Prax.g_01407
OG0001200	Prba.g_00782	Prax.g_01408
OG0001201	Prba.g_00783	Prax.g_01409
OG0001202	Prba.g_00784	Prax.g_01410
OG0001203	Prba.g_00786	Prax.g_01412
OG0001204	Prba.g_00789	Prax.g_01415
OG0001205	Prba.g_00790	Prax.g_01416
OG0001206	Prba.g_00792	Prax.g_01418
OG0001207	Prba.g_00793	Prax.g_01419
OG0001208	Prba.g_00794	Prax.g_01420
OG0001209	Prba.g_00795	Prax.g_01421
OG0001210	Prba.g_00796	Prax.g_01422
OG0001211	Prba.g_00797	Prax.g_01423
OG0001212	Prba.g_00798	Prax.g_01424
OG0001213	Prba.g_00799	Prax.g_01425
OG0001214	Prba.g_00800	Prax.g_01426
OG0001215	Prba.g_00801	Prax.g_01427
OG0001216	Prba.g_00802	Prax.g_01428
OG0001217	Prba.g_00803	Prax.g_01429
OG0001218	Prba.g_00804	Prax.g_01430
OG0001219	Prba.g_00805	Prax.g_01431
OG0001220	Prba.g_00806	Prax.g_01432
OG0001221	Prba.g_00807	Prax.g_01433
OG0001222	Prba.g_00809	Prax.g_01435
OG0001223	Prba.g_00811	Prax.g_01437
OG0001224	Prba.g_00812	Prax.g_01438
OG0001225	Prba.g_00814	Prax.g_01440
OG0001226	Prba.g_00815	Prax.g_01441
OG0001227	Prba.g_00816	Prax.g_01442
OG0001228	Prba.g_00817	Prax.g_01443
OG0001229	Prba.g_00818	Prax.g_01444
OG0001230	Prba.g_00819	Prax.g_01445
OG0001231	Prba.g_00820	Prax.g_01446
OG0001232	Prba.g_00822	Prax.g_01448
OG0001233	Prba.g_00823	Prax.g_01449
OG0001234	Prba.g_00824	Prax.g_01450
OG0001235	Prba.g_00825	Prax.g_01451
OG0001236	Prba.g_00826	Prax.g_01452
OG0001237	Prba.g_00829	Prax.g_01454
OG0001238	Prba.g_00830	Prax.g_01455
OG0001239	Prba.g_00833	Prax.g_01458
OG0001240	Prba.g_00834	Prax.g_01459
OG0001241	Prba.g_00835	Prax.g_01460
OG0001242	Prba.g_00836	Prax.g_01461
OG0001243	Prba.g_00837	Prax.g_01462
OG0001244	Prba.g_00838	Prax.g_01463
OG0001245	Prba.g_00839	Prax.g_01464
OG0001246	Prba.g_00840	Prax.g_01465
OG0001247	Prba.g_00841	Prax.g_01466
OG0001248	Prba.g_00842	Prax.g_01467
OG0001249	Prba.g_00843	Prax.g_01468
OG0001250	Prba.g_00844	Prax.g_01469
OG0001251	Prba.g_00845	Prax.g_01470
OG0001252	Prba.g_00846	Prax.g_01471
OG0001253	Prba.g_00847	Prax.g_01472
OG0001254	Prba.g_01777	Prax.g_01474
OG0001255	Prba.g_01778	Prax.g_01475
OG0001256	Prba.g_01780	Prax.g_01477
OG0001257	Prba.g_01781	Prax.g_01478
OG0001258	Prba.g_01782	Prax.g_01479
OG0001259	Prba.g_01784	Prax.g_01481
OG0001260	Prba.g_01785	Prax.g_01482
OG0001261	Prba.g_01786	Prax.g_01483
OG0001262	Prba.g_01787	Prax.g_01484
OG0001263	Prba.g_01788	Prax.g_01485
OG0001264	Prba.g_01789	Prax.g_01486
OG0001265	Prba.g_01790	Prax.g_01487
OG0001266	Prba.g_01791	Prax.g_01488
OG0001267	Prba.g_01792	Prax.g_01489
OG0001268	Prba.g_01793	Prax.g_01490
OG0001269	Prba.g_01880	Prax.g_01126
OG0001270	Prba.g_01926	Prax.g_01080
OG0001271	Prba.g_01938	Prax.g_01068
OG0001272	Prba.g_00498	Prax.g_00894
OG0001273	Prba.g_00549	Prax.g_00840
OG0001274	Prba.g_00979	Prax.g_00720
OG0001275	Prba.g_00963	Prax.g_00703
OG0001276	Prba.g_01727	Prax.g_00049
OG0001277	Prba.g_01555	Prax.g_00429
OG0001278	Prba.g_01448	Prax.g_00322
OG0001279	Prba.g_01396	Prax.g_00560
OG0001280	Prba.g_01288	Prax.g_01180
OG0001281	Prba.g_01240	Prax.g_01229
OG0001282	Prba.g_01223	Prax.g_01247
OG0001283	Prba.g_01218	Prax.g_01252
OG0001284	Prba.g_00747	Prax.g_00128
OG0001285	Prba.g_00080	Prax.g_00184
OG0001286	Prba.g_00067	Prax.g_00197
OG0001287	Prba.g_00152	Prax.g_01824
OG0001288	Prba.g_00348	Prax.g_01688
OG0001289	Prba.g_00337	Prax.g_01677
OG0001290	Prba.g_00295	Prax.g_01635
OG0001291	Prba.g_00294	Prax.g_01634
OG0001292	Prba.g_00289	Prax.g_01629
OG0001293	Prba.g_00272	Prax.g_01613
OG0001295	Prba.g_00251	Prax.g_01591
OG0001296	Prba.g_00234	Prax.g_01567
OG0001297	Prba.g_00230	Prax.g_01563
OG0001298	Prba.g_00227	Prax.g_01560
OG0001299	Prba.g_00360	Prax.g_01265
OG0001300	Prba.g_00385	Prax.g_01290
OG0001301	Prba.g_01077	Prax.g_01376
OG0001302	Prba.g_00778	Prax.g_01404
OG0001303	Prba.g_00810	Prax.g_01436
OG0001304	Prba.g_01783	Prax.g_01480
OG0001306	Prba.g_01024	Prax.g_00763
OG0001307	Prba.g_01823	Prax.g_00283
OG0001308	Prba.g_01859	Prax.g_00642
OG0001309	Prba.g_01862	Prax.g_00645
OG0001310	Prba.g_01864	Prax.g_00647
OG0001311	Prba.g_01881	Prax.g_01125
OG0001312	Prba.g_01907	Prax.g_01099
OG0001313	Prba.g_01913	Prax.g_01093
OG0001314	Prba.g_00655	Prax.g_01019
OG0001315	Prba.g_00462	Prax.g_00932
OG0001316	Prba.g_00471	Prax.g_00923
OG0001317	Prba.g_00867	Prax.g_00800
OG0001318	Prba.g_01680	Prax.g_00096
OG0001319	Prba.g_01547	Prax.g_00420
OG0001320	Prba.g_01273	Prax.g_01195
OG0001321	Prba.g_01268	Prax.g_01200
OG0001322	Prba.g_01232	Prax.g_01237
OG0001323	Prba.g_00735	Prax.g_00140
OG0001324	Prba.g_00731	Prax.g_00144
OG0001325	Prba.g_00724	Prax.g_00151
OG0001326	Prba.g_00035	Prax.g_00228
OG0001327	Prba.g_00212	Prax.g_01879
OG0001328	Prba.g_00291	Prax.g_01631
OG0001329	Prba.g_00597	Prax.g_01536
OG0001330	Prba.g_00563	Prax.g_01501
OG0001331	Prba.g_01073	Prax.g_01372
OG0001332	Prba.g_01929	Prax.g_01077
OG0001333	Prba.g_00457	Prax.g_00980
OG0001334	Prba.g_00994	Prax.g_00734
OG0001335	Prba.g_01248	Prax.g_01221
OG0001336	Prba.g_01229	Prax.g_01240
OG0001337	Prba.g_01215	Prax.g_01255
OG0001338	Prba.g_01166	Prax.g_01929
OG0001339	Prba.g_01197	Prax.g_01894
OG0001340	Prba.g_00176	Prax.g_01843
OG0001341	Prba.g_00298	Prax.g_01638
OG0001342	Prba.g_00287	Prax.g_01627
OG0001343	Prba.g_00229	Prax.g_01562
OG0001345	Prba.g_00433	Prax.g_01342
OG0001346	Prba.g_00770	Prax.g_01396
OG0001347	Prba.g_00808	Prax.g_01434
OG0001348	Prba.g_01916	Prax.g_01090
OG0001349	Prba.g_01906	Prax.g_01100
OG0001350	Prba.g_01932	Prax.g_01074
OG0001351	Prba.g_00659	Prax.g_01015
OG0001352	Prba.g_00467	Prax.g_00927
OG0001353	Prba.g_00479	Prax.g_00914
OG0001354	Prba.g_00497	Prax.g_00895
OG0001355	Prba.g_00555	Prax.g_00834
OG0001356	Prba.g_00872	Prax.g_00796
OG0001357	Prba.g_01027	Prax.g_00766
OG0001358	Prba.g_00989	Prax.g_00730
OG0001359	Prba.g_00975	Prax.g_00716
OG0001360	Prba.g_00952	Prax.g_00692
OG0001361	Prba.g_00947	Prax.g_00687
OG0001362	Prba.g_01739	Prax.g_00037
OG0001363	Prba.g_01614	Prax.g_00939
OG0001364	Prba.g_01515	Prax.g_00389
OG0001365	Prba.g_01458	Prax.g_00332
OG0001366	Prba.g_01413	Prax.g_00544
OG0001367	Prba.g_01309	Prax.g_01157
OG0001368	Prba.g_01289	Prax.g_01179
OG0001369	Prba.g_00093	Prax.g_00165
OG0001370	Prba.g_00092	Prax.g_00166
OG0001371	Prba.g_00013	Prax.g_00250
OG0001372	Prba.g_01136	Prax.g_01957
OG0001373	Prba.g_00318	Prax.g_01658
OG0001374	Prba.g_00355	Prax.g_01260
OG0001375	Prba.g_00583	Prax.g_01522
OG0001376	Prba.g_00374	Prax.g_01279
OG0001377	Prba.g_00777	Prax.g_01403
OG0001378	Prba.g_01287	Prax.g_01181
OG0001379	Prba.g_01855	Prax.g_00638
OG0001380	Prba.g_01856	Prax.g_00639
OG0001381	Prba.g_01875	Prax.g_00658
OG0001382	Prba.g_01923	Prax.g_01083
OG0001383	Prba.g_00453	Prax.g_00984
OG0001384	Prba.g_00475	Prax.g_00919
OG0001385	Prba.g_00490	Prax.g_00903
OG0001386	Prba.g_00855	Prax.g_00811
OG0001390	Prba.g_01001	Prax.g_00741
OG0001391	Prba.g_00957	Prax.g_00697
OG0001392	Prba.g_00950	Prax.g_00690
OG0001393	Prba.g_00942	Prax.g_00682
OG0001394	Prba.g_01651	Prax.g_00976
OG0001395	Prba.g_01643	Prax.g_00968
OG0001396	Prba.g_01641	Prax.g_00966
OG0001397	Prba.g_01635	Prax.g_00960
OG0001398	Prba.g_01589	Prax.g_00480
OG0001399	Prba.g_01513	Prax.g_00387
OG0001400	Prba.g_01414	Prax.g_00543
OG0001401	Prba.g_01412	Prax.g_00545
OG0001402	Prba.g_01390	Prax.g_00566
OG0001403	Prba.g_01387	Prax.g_00569
OG0001404	Prba.g_01305	Prax.g_01161
OG0001405	Prba.g_01279	Prax.g_01189
OG0001406	Prba.g_01260	Prax.g_01208
OG0001407	Prba.g_01250	Prax.g_01218
OG0001408	Prba.g_01242	Prax.g_01227
OG0001409	Prba.g_01235	Prax.g_01234
OG0001410	Prba.g_00078	Prax.g_00186
OG0001411	Prba.g_01169	Prax.g_01926
OG0001412	Prba.g_01193	Prax.g_01898
OG0001413	Prba.g_00205	Prax.g_01872
OG0001414	Prba.g_00195	Prax.g_01862
OG0001415	Prba.g_00349	Prax.g_01689
OG0001416	Prba.g_00346	Prax.g_01686
OG0001417	Prba.g_00297	Prax.g_01637
OG0001418	Prba.g_00283	Prax.g_01624
OG0001419	Prba.g_00259	Prax.g_01599
OG0001420	Prba.g_01132	Prax.g_00454
OG0001421	Prba.g_01356	Prax.g_00601
OG0001424	Prba.g_01850	Prax.g_00633
OG0001425	Prba.g_00542	Prax.g_00847
OG0001426	Prba.g_00857	Prax.g_00809
OG0001427	Prba.g_00940	Prax.g_00680
OG0001428	Prba.g_01557	Prax.g_00431
OG0001429	Prba.g_01544	Prax.g_00417
OG0001430	Prba.g_01509	Prax.g_00383
OG0001431	Prba.g_01410	Prax.g_00547
OG0001432	Prba.g_01406	Prax.g_00551
OG0001433	Prba.g_01245	Prax.g_01224
OG0001434	Prba.g_00091	Prax.g_00167
OG0001436	Prba.g_00277	Prax.g_01618
OG0001438	Prba.g_01779	Prax.g_01476
OG0001440	Prba.g_00866	Prax.g_00801
OG0001441	Prba.g_01327	Prax.g_01139
OG0001442	Prba.g_01296	Prax.g_01172
OG0001443	Prba.g_01244	Prax.g_01225
OG0001444	Prba.g_01241	Prax.g_01228
OG0001445	Prba.g_00285	Prax.g_01625
OG0001446	Prba.g_01535	Prax.g_00527
OG0001448	Prba.g_01697	Prax.g_00079
OG0001449	Prba.g_00744	Prax.g_00131
OG0001450	Prba.g_00721, Prba.g_00104	Prax.g_00154
OG0001451	Prba.g_00081	Prax.g_00183
OG0001452	Prba.g_00044	Prax.g_00219
OG0001457	Prba.g_00116	Prax.g_01820
OG0001460	Prba.g_00860	Prax.g_00806
OG0001461	Prba.g_00870	Prax.g_00797
OG0001462	Prba.g_00886	Prax.g_00785
OG0001464	Prba.g_01756	Prax.g_00020
OG0001466	Prba.g_01615	Prax.g_00940
OG0001467	Prba.g_01520	Prax.g_00394
OG0001468	Prba.g_01467	Prax.g_00341
OG0001469	Prba.g_01436	Prax.g_00310
OG0001470	Prba.g_01297	Prax.g_01171
OG0001471	Prba.g_01251	Prax.g_01217
OG0001472	Prba.g_01246	Prax.g_01223
OG0001473	Prba.g_01243	Prax.g_01226
OG0001476	Prba.g_00716	Prax.g_01736
OG0001478	Prba.g_01066	Prax.g_01365
OG0001479	Prba.g_00066	Prax.g_00198
OG0001482	Prba.g_00536	Prax.g_00855
OG0001483	Prba.g_01173	Prax.g_01918
OG0001485	Prba.g_01437	Prax.g_00311
OG0001486	Prba.g_01428	Prax.g_00302
OG0001487	Prba.g_01364	Prax.g_00593
OG0001488	Prba.g_01255	Prax.g_01213
OG0001489	Prba.g_01254	Prax.g_01214
OG0001490	Prba.g_01253	Prax.g_01215
OG0001491	Prba.g_01247	Prax.g_01222
OG0001492	Prba.g_01220	Prax.g_01250
OG0001493	Prba.g_00750	Prax.g_00125
OG0001494	Prba.g_00047	Prax.g_00216
OG0001496	Prba.g_01186	Prax.g_01905
OG0001497	Prba.g_00151	Prax.g_01822
OG0001498	Prba.g_00353	Prax.g_01258
OG0001499	Prba.g_00375	Prax.g_01280
OG0001500	Prba.g_01376	Prax.g_00581
OG0001501	Prba.g_01540	Prax.g_00412
OG0001503	Prba.g_00628	Prax.g_01046
OG0001504	Prba.g_00897	Prax.g_00778
OG0001505	Prba.g_01564	Prax.g_00438
OG0001506	Prba.g_01561	Prax.g_00436
OG0001507	Prba.g_01523	Prax.g_00397
OG0001508	Prba.g_01470	Prax.g_00344
OG0001509	Prba.g_01466	Prax.g_00340
OG0001510	Prba.g_01435	Prax.g_00309
OG0001511	Prba.g_01426	Prax.g_00531
OG0001512	Prba.g_01425	Prax.g_00532
OG0001513	Prba.g_01424	Prax.g_00533
OG0001514	Prba.g_01423	Prax.g_00534
OG0001515	Prba.g_01422	Prax.g_00535
OG0001516	Prba.g_01421	Prax.g_00536
OG0001517	Prba.g_01420	Prax.g_00537
OG0001518	Prba.g_01419	Prax.g_00538
OG0001519	Prba.g_01418	Prax.g_00539
OG0001520	Prba.g_01417	Prax.g_00540
OG0001521	Prba.g_01416	Prax.g_00541
OG0001522	Prba.g_01415	Prax.g_00542
OG0001525	Prba.g_01228	Prax.g_01242
OG0001526	Prba.g_00082	Prax.g_00182
OG0001527	Prba.g_00286	Prax.g_01626
OG0001529	Prba.g_01058	Prax.g_01357
OG0001530	Prba.g_00236	Prax.g_01571
OG0001531	Prba.g_01315	Prax.g_01151
OG0001532	Prba.g_01256	Prax.g_01212
OG0001533	Prba.g_01237	Prax.g_01232
OG0001534	Prba.g_01139	Prax.g_01954
OG0001535	Prba.g_00883	Prax.g_00788
OG0001536	Prba.g_01536	Prax.g_00526
OG0001537	Prba.g_00356	Prax.g_01261
OG0001539	Prba.g_01849	Prax.g_00632
OG0001540	Prba.g_01002	Prax.g_00742
OG0001542	Prba.g_00746	Prax.g_00129
OG0001543	Prba.g_01141	Prax.g_01951
OG0001545	Prba.g_01537	Prax.g_00525
OG0001547	Prba.g_01827	Prax.g_00279
OG0001548	Prba.g_00898	Prax.g_00777
OG0001549	Prba.g_00279	Prax.g_01620
OG0001551	Prba.g_00748	Prax.g_00127
OG0001552	Prba.g_01163	Prax.g_01932
OG0001553	Prba.g_01178	Prax.g_01913
OG0001554	Prba.g_01179	Prax.g_01912
OG0001556	Prba.g_00141, Prba.g_00142	Prax.g_01817
OG0001557	Prba.g_00281	Prax.g_01622
OG0001558	Prba.g_00271	Prax.g_01612
OG0001565	Prba.g_01914	Prax.g_01092
OG0001566	Prba.g_00523	Prax.g_00868
OG0001567	Prba.g_00862	Prax.g_00804
OG0001568	Prba.g_00885	Prax.g_00786
OG0001569	Prba.g_01004	Prax.g_00744
OG0001571	Prba.g_00992	Prax.g_00732
OG0001572	Prba.g_01640	Prax.g_00965
OG0001574	Prba.g_01552	Prax.g_00426
OG0001575	Prba.g_01531	Prax.g_00405
OG0001576	Prba.g_01303	Prax.g_01166
OG0001577	Prba.g_01298	Prax.g_01170
OG0001578	Prba.g_01239	Prax.g_01230
OG0001579	Prba.g_01238	Prax.g_01231
OG0001580	Prba.g_01236	Prax.g_01233
OG0001581	Prba.g_01233	Prax.g_01236
OG0001582	Prba.g_01227	Prax.g_01243
OG0001583	Prba.g_00751	Prax.g_00124
OG0001584	Prba.g_00741	Prax.g_00134
OG0001585	Prba.g_00728	Prax.g_00147
OG0001586	Prba.g_00101	Prax.g_00157
OG0001587	Prba.g_00098	Prax.g_00160
OG0001589	Prba.g_01158	Prax.g_01935
OG0001590	Prba.g_00199	Prax.g_01866
OG0001591	Prba.g_00197	Prax.g_01864
OG0001592	Prba.g_00117	Prax.g_01821
OG0001593	Prba.g_00138	Prax.g_01813
OG0001594	Prba.g_00305	Prax.g_01645
OG0001595	Prba.g_00303	Prax.g_01643
OG0001596	Prba.g_00302	Prax.g_01642
OG0001597	Prba.g_00292	Prax.g_01632
OG0001598	Prba.g_00787	Prax.g_01413
OG0001603	Prba.g_00547	Prax.g_00842
OG0001604	Prba.g_00856	Prax.g_00810
OG0001605	Prba.g_00896	Prax.g_00779
OG0001606	Prba.g_00993	Prax.g_00733
OG0001607	Prba.g_01611	Prax.g_00936
OG0001608	Prba.g_01553	Prax.g_00427
OG0001609	Prba.g_01433	Prax.g_00307
OG0001610	Prba.g_01408	Prax.g_00548
OG0001611	Prba.g_00088	Prax.g_00176
OG0001612	Prba.g_00087	Prax.g_00177
OG0001613	Prba.g_00086	Prax.g_00178
OG0001614	Prba.g_00085	Prax.g_00179
OG0001616	Prba.g_01210	Prax.g_01585
OG0001617	Prba.g_00250	Prax.g_01590
OG0001618	Prba.g_00607	Prax.g_01546
OG0001620	Prba.g_00556	Prax.g_00833
OG0001622	Prba.g_00861	Prax.g_00805
OG0001623	Prba.g_01616	Prax.g_00941
OG0001624	Prba.g_01569	Prax.g_00443
OG0001625	Prba.g_01155	Prax.g_01939
OG0001626	Prba.g_01207	Prax.g_01884
OG0001628	Prba.g_00207	Prax.g_01874
OG0001630	Prba.g_00162	Prax.g_01839
OG0001632	Prba.g_01542	Prax.g_00414
OG0001635	Prba.g_00553	Prax.g_00836
OG0001636	Prba.g_01642	Prax.g_00967
OG0001637	Prba.g_01429	Prax.g_00303
OG0001638	Prba.g_01137	Prax.g_01956
OG0001639	Prba.g_01151	Prax.g_01942
OG0001640	Prba.g_00278	Prax.g_01619
OG0001641	Prba.g_00263	Prax.g_01602
OG0001652	Prba.g_00636	Prax.g_01038
OG0001653	Prba.g_00859	Prax.g_00807
OG0001654	Prba.g_00892	Prax.g_00783
OG0001655	Prba.g_00893	Prax.g_00782
OG0001656	Prba.g_00895	Prax.g_00780
OG0001657	Prba.g_00995	Prax.g_00735
OG0001658	Prba.g_01595	Prax.g_00486
OG0001659	Prba.g_01560	Prax.g_00434
OG0001660	Prba.g_01559	Prax.g_00433
OG0001661	Prba.g_01530	Prax.g_00404
OG0001662	Prba.g_01524	Prax.g_00398
OG0001663	Prba.g_01522	Prax.g_00396
OG0001664	Prba.g_01494	Prax.g_00368
OG0001665	Prba.g_01442	Prax.g_00316
OG0001666	Prba.g_01431	Prax.g_00305
OG0001667	Prba.g_01430	Prax.g_00304
OG0001668	Prba.g_01383	Prax.g_00573
OG0001669	Prba.g_01302	Prax.g_01167
OG0001670	Prba.g_01299	Prax.g_01169
OG0001671	Prba.g_01294	Prax.g_01174
OG0001672	Prba.g_01277	Prax.g_01191
OG0001673	Prba.g_01276	Prax.g_01192
OG0001674	Prba.g_01252	Prax.g_01216
OG0001675	Prba.g_01249	Prax.g_01220
OG0001676	Prba.g_01231	Prax.g_01238
OG0001677	Prba.g_01230	Prax.g_01239
OG0001678	Prba.g_01224	Prax.g_01246
OG0001679	Prba.g_01219	Prax.g_01251
OG0001680	Prba.g_01217	Prax.g_01253
OG0001681	Prba.g_00730	Prax.g_00145
OG0001682	Prba.g_00725	Prax.g_00150
OG0001683	Prba.g_00722	Prax.g_00153
OG0001684	Prba.g_00089	Prax.g_00175
OG0001685	Prba.g_00016	Prax.g_00247
OG0001686	Prba.g_00008	Prax.g_00255
OG0001687	Prba.g_01134	Prax.g_01962
OG0001688	Prba.g_01170	Prax.g_01925
OG0001689	Prba.g_01176	Prax.g_01915
OG0001692	Prba.g_00306	Prax.g_01646
OG0001693	Prba.g_00299	Prax.g_01639
OG0001694	Prba.g_00296	Prax.g_01636
OG0001695	Prba.g_00290	Prax.g_01630
OG0001696	Prba.g_00282	Prax.g_01623
OG0001697	Prba.g_00280	Prax.g_01621
OG0001698	Prba.g_00246	Prax.g_01588
OG0001699	Prba.g_00615	Prax.g_01554
OG0001700	Prba.g_00827	Prax.g_01453
OG0001704	Prba.g_00133	Prax.g_00489
OG0001705	Prba.g_00965	Prax.g_00705
OG0001707	Prba.g_01566	Prax.g_00440
OG0001708	Prba.g_01546	Prax.g_00419
OG0001709	Prba.g_01529	Prax.g_00403
OG0001711	Prba.g_01257	Prax.g_01211
OG0001712	Prba.g_00738	Prax.g_00137
OG0001713	Prba.g_00726	Prax.g_00149
OG0001714	Prba.g_00084	Prax.g_00180
OG0001715	Prba.g_01160	Prax.g_01933
OG0001717	Prba.g_01300	Prax.g_01168
OG0001720	Prba.g_00174	Prax.g_01842
OG0001727	Prba.g_01568	Prax.g_00442
OG0001728	Prba.g_01511	Prax.g_00385
OG0001729	Prba.g_01434	Prax.g_00308
OG0001730	Prba.g_00742	Prax.g_00133
OG0001731	Prba.g_01146, Prba.g_01129	Prax.g_01947
OG0001732	Prba.g_01177	Prax.g_01914
OG0001735	Prba.g_00274	Prax.g_01615
OG0001736	Prba.g_00255	Prax.g_01593
OG0001737	Prba.g_00881	Prax.g_00789
OG0001738	Prba.g_01596	Prax.g_00487
OG0001787	Prba.g_01835	Prax.g_00272
OG0001788	Prba.g_01106	Prax.g_01575
OG0001789	Prba.g_00937	Prax.g_00677
OG0001790	Prba.g_01549	Prax.g_00423
OG0001791	Prba.g_01516	Prax.g_00390
OG0001793	Prba.g_01154	Prax.g_01940
OG0001794	Prba.g_01156	Prax.g_01938
OG0001796	Prba.g_00123	Prax.g_01773
OG0001797	Prba.g_00256	Prax.g_01595
OG0001799	Prba.g_00102	Prax.g_00156
OG0001808	Prba.g_00888	Prax.g_00784
OG0001811	Prba.g_01528	Prax.g_00402
OG0001812	Prba.g_01527	Prax.g_00401
OG0001813	Prba.g_01526	Prax.g_00400
OG0001814	Prba.g_01525	Prax.g_00399
OG0001815	Prba.g_01432	Prax.g_00306
OG0001817	Prba.g_00739	Prax.g_00136
OG0001818	Prba.g_00736	Prax.g_00139
OG0001819	Prba.g_01152	Prax.g_01941
OG0001823	Prba.g_00288	Prax.g_01628
OG0001824	Prba.g_00264	Prax.g_01603
OG0001835	Prba.g_00559	Prax.g_00830
OG0001836	Prba.g_00894	Prax.g_00781
OG0001838	Prba.g_01147	Prax.g_01946
OG0001839	Prba.g_01159	Prax.g_01934
OG0001841	Prba.g_01180	Prax.g_01911
OG0001845	Prba.g_00692	Prax.g_01707
OG0001846	Prba.g_00304	Prax.g_01644
OG0001847	Prba.g_00258	Prax.g_01596
OG0001848	Prba.g_00273	Prax.g_01614
OG0001849	Prba.g_00100	Prax.g_00158
OG0001859	Prba.g_00733	Prax.g_00142
OG0001860	Prba.g_00732	Prax.g_00143
OG0001861	Prba.g_00723	Prax.g_00152
OG0001862	Prba.g_00237	Prax.g_00506
OG0001863	Prba.g_01123	Prax.g_01966
OG0001864	Prba.g_01149	Prax.g_01944
OG0001867	Prba.g_01831	Prax.g_01967
OG0001877	Prba.g_00244	Prax.g_01586
OG0001902	Prba.g_01096	Prax.g_01968
OG0001904	Prba.g_00257	Prax.g_01584
OG0001905	Prba.g_00884	Prax.g_00787
OG0001906	Prba.g_01539	Prax.g_00411
OG0001947	Prba.g_00253	Prax.g_01592
OG0001953	Prba.g_00103	Prax.g_00155
OG0001982	Prba.g_01138	Prax.g_01955
OG0001983	Prba.g_01142	Prax.g_01950
OG0002016	Prba.g_01144	Prax.g_01949
OG0002017	Prba.g_01148	Prax.g_01945
OG0002021	Prba.g_01098	Prax.g_00631
OG0002110	Prba.g_00740	Prax.g_00135
OG0002116	Prba.g_00791	Prax.g_01417
OG0002123	Prba.g_00161	Prax.g_01779
OG0002132	Prba.g_01608	Prax.g_01883
OG0002317	Prba.g_00575	Prax.g_01514
OG0002332	Prba.g_01090	Prax.g_00268
