Orthogroup	Prav	Prah
OG0001170	Prav.g_00687	Prah.g_00152
OG0001171	Prav.g_00688	Prah.g_00151
OG0001172	Prav.g_00690	Prah.g_00149
OG0001173	Prav.g_00692	Prah.g_00146
OG0001174	Prav.g_00693	Prah.g_00145
OG0001175	Prav.g_00694	Prah.g_00144
OG0001176	Prav.g_00695	Prah.g_00136
OG0001177	Prav.g_00697	Prah.g_00134
OG0001178	Prav.g_00700	Prah.g_00130
OG0001179	Prav.g_00701	Prah.g_00129
OG0001180	Prav.g_00702	Prah.g_00128
OG0001181	Prav.g_00703	Prah.g_00127
OG0001182	Prav.g_00704	Prah.g_00126
OG0001183	Prav.g_00705	Prah.g_00125
OG0001184	Prav.g_00707	Prah.g_00088
OG0001185	Prav.g_00710	Prah.g_00086
OG0001186	Prav.g_00711	Prah.g_00085
OG0001187	Prav.g_00712	Prah.g_00084
OG0001188	Prav.g_00713	Prah.g_00080
OG0001189	Prav.g_00714	Prah.g_00079
OG0001190	Prav.g_00715	Prah.g_00078
OG0001191	Prav.g_00716	Prah.g_00076
OG0001192	Prav.g_00717	Prah.g_00074
OG0001193	Prav.g_00718	Prah.g_00073
OG0001194	Prav.g_00719	Prah.g_00071
OG0001195	Prav.g_00720	Prah.g_00070
OG0001196	Prav.g_00721	Prah.g_00068
OG0001197	Prav.g_00722	Prah.g_00067
OG0001198	Prav.g_00723	Prah.g_00066
OG0001199	Prav.g_00724	Prah.g_00065
OG0001200	Prav.g_00725	Prah.g_00063
OG0001201	Prav.g_00726	Prah.g_00062
OG0001202	Prav.g_00727	Prah.g_00061
OG0001203	Prav.g_00729	Prah.g_00059
OG0001204	Prav.g_00731	Prah.g_00055
OG0001205	Prav.g_00732	Prah.g_00053
OG0001206	Prav.g_00733	Prah.g_00052
OG0001207	Prav.g_00734	Prah.g_02490
OG0001208	Prav.g_00735	Prah.g_02491
OG0001209	Prav.g_00736	Prah.g_02492
OG0001210	Prav.g_00737	Prah.g_02493
OG0001211	Prav.g_00738	Prah.g_02495
OG0001212	Prav.g_00739	Prah.g_02496
OG0001213	Prav.g_00740	Prah.g_02497
OG0001214	Prav.g_00742	Prah.g_02499
OG0001215	Prav.g_00743	Prah.g_02501
OG0001216	Prav.g_00744	Prah.g_02503
OG0001217	Prav.g_00745	Prah.g_02504
OG0001218	Prav.g_00746	Prah.g_02505
OG0001219	Prav.g_00749	Prah.g_02508
OG0001220	Prav.g_00750	Prah.g_02513
OG0001221	Prav.g_00753	Prah.g_02536
OG0001222	Prav.g_00754	Prah.g_02540
OG0001223	Prav.g_00755	Prah.g_02541
OG0001224	Prav.g_00756	Prah.g_02543
OG0001225	Prav.g_00757	Prah.g_02544
OG0001226	Prav.g_00758	Prah.g_02547
OG0001227	Prav.g_00759	Prah.g_02548
OG0001228	Prav.g_00760	Prah.g_02550
OG0001229	Prav.g_00761	Prah.g_02551
OG0001230	Prav.g_00762	Prah.g_02552
OG0001231	Prav.g_00763	Prah.g_02565
OG0001232	Prav.g_00764	Prah.g_02574
OG0001233	Prav.g_00765	Prah.g_02575
OG0001234	Prav.g_00766	Prah.g_02576
OG0001235	Prav.g_00767	Prah.g_02577
OG0001236	Prav.g_00769	Prah.g_02579
OG0001237	Prav.g_00770	Prah.g_02580
OG0001238	Prav.g_00772	Prah.g_02584
OG0001239	Prav.g_00773	Prah.g_02586
OG0001240	Prav.g_00774	Prah.g_02587
OG0001241	Prav.g_00776	Prah.g_02591
OG0001242	Prav.g_00778	Prah.g_02593
OG0001243	Prav.g_00779	Prah.g_02594
OG0001244	Prav.g_00780	Prah.g_02596
OG0001245	Prav.g_00781	Prah.g_02598
OG0001246	Prav.g_00782	Prah.g_02600
OG0001247	Prav.g_00783	Prah.g_02601
OG0001248	Prav.g_00784	Prah.g_02602
OG0001249	Prav.g_00785	Prah.g_02603
OG0001250	Prav.g_00786	Prah.g_02604
OG0001254	Prav.g_01927	Prah.g_02135
OG0001255	Prav.g_01979	Prah.g_01941
OG0001257	Prav.g_01080	Prah.g_01564
OG0001258	Prav.g_01096	Prah.g_01545
OG0001259	Prav.g_01186	Prah.g_01418
OG0001261	Prav.g_00431	Prah.g_00604
OG0001262	Prav.g_00447	Prah.g_00581
OG0001263	Prav.g_00467	Prah.g_01190
OG0001264	Prav.g_00498	Prah.g_00734
OG0001265	Prav.g_00909	Prah.g_00856
OG0001266	Prav.g_00236	Prah.g_01192
OG0001267	Prav.g_00049	Prah.g_01037
OG0001268	Prav.g_00062	Prah.g_01324
OG0001269	Prav.g_01456	Prah.g_00326
OG0001270	Prav.g_01618	Prah.g_01203
OG0001271	Prav.g_01629	Prah.g_01622
OG0001273	Prav.g_01670	Prah.g_01521
OG0001274	Prav.g_01675	Prah.g_01050
OG0001275	Prav.g_01691	Prah.g_00282
OG0001276	Prav.g_01704, Prav.g_00969	Prah.g_00710
OG0001278	Prav.g_01753	Prah.g_01665
OG0001279	Prav.g_01757	Prah.g_01670
OG0001280	Prav.g_01760	Prah.g_01673
OG0001281	Prav.g_00271	Prah.g_02068
OG0001282	Prav.g_00296	Prah.g_01682
OG0001283	Prav.g_00671	Prah.g_02240
OG0001284	Prav.g_00699	Prah.g_00131
OG0001285	Prav.g_00730	Prah.g_00057
OG0001286	Prav.g_00775	Prah.g_02589
OG0001287	Prav.g_01386	Prah.g_01100
OG0001288	Prav.g_01036	Prah.g_00231
OG0001290	Prav.g_00098	Prah.g_00037
OG0001291	Prav.g_00136	Prah.g_01841
OG0001292	Prav.g_00139	Prah.g_01844
OG0001293	Prav.g_00141	Prah.g_01846
OG0001294	Prav.g_00158	Prah.g_01881
OG0001295	Prav.g_00184	Prah.g_00185
OG0001296	Prav.g_00190	Prah.g_02251
OG0001297	Prav.g_00839	Prah.g_02359
OG0001298	Prav.g_01890	Prah.g_02077
OG0001299	Prav.g_01899	Prah.g_01868, Prah.g_02090
OG0001301	Prav.g_01235	Prah.g_00499
OG0001303	Prav.g_00355	Prah.g_00356
OG0001304	Prav.g_00924	Prah.g_00906
OG0001305	Prav.g_00929	Prah.g_00911
OG0001306	Prav.g_00244	Prah.g_02573
OG0001307	Prav.g_00254	Prah.g_00722
OG0001309	Prav.g_00016	Prah.g_00054
OG0001310	Prav.g_00024	Prah.g_01182
OG0001311	Prav.g_01853	Prah.g_01250
OG0001312	Prav.g_01457	Prah.g_00325
OG0001313	Prav.g_01673	Prah.g_00018
OG0001314	Prav.g_01784	Prah.g_01704
OG0001315	Prav.g_01819	Prah.g_01761
OG0001316	Prav.g_00667	Prah.g_02235
OG0001318	Prav.g_00206	Prah.g_02279
OG0001320	Prav.g_01065	Prah.g_01481
OG0001322	Prav.g_00376	Prah.g_00942
OG0001323	Prav.g_00227	Prah.g_00555
OG0001326	Prav.g_01406	Prah.g_00998
OG0001327	Prav.g_01408	Prah.g_01354
OG0001328	Prav.g_01443	Prah.g_01370
OG0001329	Prav.g_01493	Prah.g_02582
OG0001330	Prav.g_01666	Prah.g_01658
OG0001331	Prav.g_01758	Prah.g_01671
OG0001332	Prav.g_01808	Prah.g_01737
OG0001333	Prav.g_00636	Prah.g_01990
OG0001334	Prav.g_00691	Prah.g_00148
OG0001335	Prav.g_00728	Prah.g_00060
OG0001336	Prav.g_00193	Prah.g_02253
OG0001337	Prav.g_00183	Prah.g_00187
OG0001339	Prav.g_00835	Prah.g_02363
OG0001340	Prav.g_01895	Prah.g_02083
OG0001341	Prav.g_01908	Prah.g_02108
OG0001342	Prav.g_01926	Prah.g_02134
OG0001343	Prav.g_01985	Prah.g_01934
OG0001344	Prav.g_00995	Prah.g_00443
OG0001345	Prav.g_01033	Prah.g_00228
OG0001346	Prav.g_01070	Prah.g_00309
OG0001347	Prav.g_01084	Prah.g_01560
OG0001348	Prav.g_01102	Prah.g_01537
OG0001349	Prav.g_01107	Prah.g_01531
OG0001350	Prav.g_01112	Prah.g_01527
OG0001351	Prav.g_01174	Prah.g_01435
OG0001353	Prav.g_01308, Prav.g_01311	Prah.g_02393
OG0001355	Prav.g_00437	Prah.g_00597
OG0001357	Prav.g_00584	Prah.g_00837
OG0001358	Prav.g_00908	Prah.g_00855
OG0001361	Prav.g_01831	Prah.g_01284
OG0001362	Prav.g_01392	Prah.g_00431
OG0001366	Prav.g_01798	Prah.g_01726
OG0001367	Prav.g_00285	Prah.g_01971, Prah.g_00340
OG0001368	Prav.g_00698	Prah.g_00132
OG0001369	Prav.g_00910	Prah.g_00857
OG0001375	Prav.g_00200	Prah.g_02263
OG0001378	Prav.g_01919	Prah.g_02124
OG0001380	Prav.g_01383, Prav.g_01879	Prah.g_01342
OG0001384	Prav.g_01117	Prah.g_01518
OG0001396	Prav.g_00946	Prah.g_00756
OG0001410	Prav.g_01693	Prah.g_02412
OG0001415	Prav.g_01972	Prah.g_01957
OG0001416	Prav.g_01119	Prah.g_01516
OG0001425	Prav.g_01686	Prah.g_00891
OG0001426	Prav.g_00771	Prah.g_02583
OG0001429	Prav.g_00566	Prah.g_00813
OG0001436	Prav.g_00957	Prah.g_02519, Prah.g_01163
OG0001437	Prav.g_01872, Prav.g_01453, Prav.g_01873, Prav.g_01373, Prav.g_01362, Prav.g_00970, Prav.g_01871, Prav.g_00971	Prah.g_00300, Prah.g_00299
OG0001438	Prav.g_01218	Prah.g_00527
OG0001439	Prav.g_00429	Prah.g_00606
OG0001442	Prav.g_00026	Prah.g_01213
OG0001448	Prav.g_01700	Prah.g_01180
OG0001452	Prav.g_00748	Prah.g_02507
OG0001453	Prav.g_01710	Prah.g_01003
OG0001467	Prav.g_01575	Prah.g_00411
OG0001470	Prav.g_01966	Prah.g_02184
OG0001471	Prav.g_01021	Prah.g_00621
OG0001472	Prav.g_00458	Prah.g_00964
OG0001474	Prav.g_00468	Prah.g_02553
OG0001475	Prav.g_00219	Prah.g_02512
OG0001476	Prav.g_00220	Prah.g_02511
OG0001477	Prav.g_00221	Prah.g_02510
OG0001478	Prav.g_00228	Prah.g_01034
OG0001479	Prav.g_00257	Prah.g_01240
OG0001480	Prav.g_00003	Prah.g_00223
OG0001481	Prav.g_01865	Prah.g_01294
OG0001483	Prav.g_01432	Prah.g_01356
OG0001486	Prav.g_00518	Prah.g_00696
OG0001487	Prav.g_01328	Prah.g_00522
OG0001493	Prav.g_00469	Prah.g_02554
OG0001494	Prav.g_00470	Prah.g_02555
OG0001495	Prav.g_00471	Prah.g_02556
OG0001496	Prav.g_00472	Prah.g_02557
OG0001497	Prav.g_00473	Prah.g_02558
OG0001498	Prav.g_00474	Prah.g_02559
OG0001499	Prav.g_00475	Prah.g_02560
OG0001500	Prav.g_00476	Prah.g_02561
OG0001501	Prav.g_00477	Prah.g_02562
OG0001502	Prav.g_00478	Prah.g_02563
OG0001503	Prav.g_00479	Prah.g_02564
OG0001508	Prav.g_01678	Prah.g_01202
OG0001513	Prav.g_00170	Prah.g_01895, Prah.g_00432
OG0001520	Prav.g_00958	Prah.g_01162
OG0001525	Prav.g_01057	Prah.g_01367
OG0001529	Prav.g_01395	Prah.g_01081
OG0001530	Prav.g_00959	Prah.g_01161
OG0001532	Prav.g_00102	Prah.g_00044
OG0001541	Prav.g_01548	Prah.g_00100
OG0001542	Prav.g_01683	Prah.g_01817
OG0001545	Prav.g_00495	Prah.g_00737
OG0001546	Prav.g_01365	Prah.g_00602
OG0001588	Prav.g_01744	Prah.g_01664
OG0001590	Prav.g_01939	Prah.g_02149
OG0001592	Prav.g_01010	Prah.g_01806
OG0001596	Prav.g_00351	Prah.g_01613
OG0001598	Prav.g_00485	Prah.g_01220
OG0001605	Prav.g_00290	Prah.g_02045
OG0001608	Prav.g_01742	Prah.g_01969
OG0001620	Prav.g_01553	Prah.g_00111
OG0001621	Prav.g_00361	Prah.g_00339, Prah.g_01973
OG0001623	Prav.g_01983	Prah.g_01936
OG0001632	Prav.g_01724	Prah.g_01675
OG0001683	Prav.g_00299	Prah.g_00098
OG0001695	Prav.g_01511	Prah.g_00121
OG0001709	Prav.g_00964	Prah.g_01569, Prah.g_01156
OG0001713	Prav.g_01508	Prah.g_00118
OG0001730	Prav.g_01509	Prah.g_00119
OG0001792	Prav.g_00298	Prah.g_00083
OG0001793	Prav.g_00300	Prah.g_00099
OG0001821	Prav.g_01727	Prah.g_00345
OG0001830	Prav.g_01547	Prah.g_00120
OG0001851	Prav.g_01353	Prah.g_00021
OG0001913	Prav.g_00963	Prah.g_01157, Prah.g_01158
OG0001916	Prav.g_01351	Prah.g_00019
OG0001917	Prav.g_01352	Prah.g_00020
OG0001918	Prav.g_01358	Prah.g_02407
OG0001997	Prav.g_00966	Prah.g_00139
OG0001998	Prav.g_00967	Prah.g_00140
OG0001999	Prav.g_00968	Prah.g_00141
OG0002078	Prav.g_01391	Prah.g_02333, Prah.g_02326
OG0002143	Prav.g_01554	Prah.g_02203
OG0002206	Prav.g_01364	Prah.g_02154
OG0002246	Prav.g_01806	Prah.g_01734
OG0002304	Prav.g_01525	Prah.g_02215
OG0002394	Prav.g_01497	Prah.g_01442
OG0003095	Prav.g_01023	Prah.g_00351
OG0003190	Prav.g_01557	Prah.g_00122, Prah.g_00090
OG0003492	Prav.g_01522	Prah.g_00109
