Orthogroup	Prav	Prbi
OG0001107	Prav.g_00609	Prbi.g_01915
OG0001108	Prav.g_00610	Prbi.g_01916
OG0001109	Prav.g_00611	Prbi.g_01917
OG0001110	Prav.g_00612	Prbi.g_01918
OG0001111	Prav.g_00613	Prbi.g_01919
OG0001112	Prav.g_00614	Prbi.g_01920
OG0001113	Prav.g_00615	Prbi.g_01921
OG0001114	Prav.g_00616	Prbi.g_01922
OG0001115	Prav.g_00617	Prbi.g_01923
OG0001116	Prav.g_00618	Prbi.g_01924
OG0001117	Prav.g_00619	Prbi.g_01925
OG0001118	Prav.g_00620	Prbi.g_01926
OG0001119	Prav.g_00621	Prbi.g_01927
OG0001120	Prav.g_00622	Prbi.g_01928
OG0001121	Prav.g_00624	Prbi.g_01930
OG0001122	Prav.g_00625	Prbi.g_01931
OG0001123	Prav.g_00626	Prbi.g_01932
OG0001124	Prav.g_00628	Prbi.g_01934
OG0001125	Prav.g_00630	Prbi.g_01936
OG0001126	Prav.g_00631	Prbi.g_01937
OG0001127	Prav.g_00633	Prbi.g_01939
OG0001128	Prav.g_00634	Prbi.g_01940
OG0001129	Prav.g_00635	Prbi.g_01941
OG0001130	Prav.g_00638	Prbi.g_01944
OG0001131	Prav.g_00639	Prbi.g_01945
OG0001132	Prav.g_00640	Prbi.g_01946
OG0001133	Prav.g_00641	Prbi.g_01947
OG0001134	Prav.g_00642	Prbi.g_01948
OG0001135	Prav.g_00643	Prbi.g_01949
OG0001136	Prav.g_00644	Prbi.g_01950
OG0001137	Prav.g_00645	Prbi.g_01951
OG0001138	Prav.g_00646	Prbi.g_01952
OG0001139	Prav.g_00647	Prbi.g_01953
OG0001140	Prav.g_00648	Prbi.g_01954
OG0001141	Prav.g_00649	Prbi.g_01955
OG0001142	Prav.g_00653	Prbi.g_01958
OG0001143	Prav.g_00654	Prbi.g_01959
OG0001144	Prav.g_00655	Prbi.g_01960
OG0001145	Prav.g_00656	Prbi.g_01961
OG0001146	Prav.g_00657	Prbi.g_01962
OG0001147	Prav.g_00658	Prbi.g_01963
OG0001148	Prav.g_00659	Prbi.g_01964
OG0001149	Prav.g_00661	Prbi.g_01966
OG0001150	Prav.g_00662	Prbi.g_01967
OG0001151	Prav.g_00664	Prbi.g_01969
OG0001152	Prav.g_00665	Prbi.g_01970
OG0001153	Prav.g_00666	Prbi.g_01971
OG0001154	Prav.g_00668	Prbi.g_01973
OG0001155	Prav.g_00670	Prbi.g_01975
OG0001156	Prav.g_00672	Prbi.g_01977
OG0001157	Prav.g_00673	Prbi.g_01978
OG0001158	Prav.g_00675	Prbi.g_01980
OG0001159	Prav.g_00676	Prbi.g_01981
OG0001160	Prav.g_00677	Prbi.g_01982
OG0001161	Prav.g_00678	Prbi.g_01983
OG0001162	Prav.g_00679	Prbi.g_01984
OG0001163	Prav.g_00680	Prbi.g_01985
OG0001164	Prav.g_00681	Prbi.g_01986
OG0001165	Prav.g_00682	Prbi.g_01987
OG0001166	Prav.g_00683	Prbi.g_01988
OG0001167	Prav.g_00684	Prbi.g_01989
OG0001168	Prav.g_00685	Prbi.g_01990
OG0001169	Prav.g_00686	Prbi.g_01991
OG0001170	Prav.g_00687	Prbi.g_01992
OG0001171	Prav.g_00688	Prbi.g_01993
OG0001172	Prav.g_00690	Prbi.g_01995
OG0001173	Prav.g_00692	Prbi.g_01997
OG0001174	Prav.g_00693	Prbi.g_01998
OG0001175	Prav.g_00694	Prbi.g_01999
OG0001176	Prav.g_00695	Prbi.g_02000
OG0001177	Prav.g_00697	Prbi.g_02002
OG0001178	Prav.g_00700	Prbi.g_02005
OG0001179	Prav.g_00701	Prbi.g_02006
OG0001180	Prav.g_00702	Prbi.g_02007
OG0001181	Prav.g_00703	Prbi.g_02008
OG0001182	Prav.g_00704	Prbi.g_02009
OG0001183	Prav.g_00705	Prbi.g_02010
OG0001184	Prav.g_00707	Prbi.g_02012
OG0001185	Prav.g_00710	Prbi.g_02027
OG0001186	Prav.g_00711	Prbi.g_02028
OG0001187	Prav.g_00712	Prbi.g_02030
OG0001188	Prav.g_00713	Prbi.g_02031
OG0001189	Prav.g_00714	Prbi.g_02032
OG0001190	Prav.g_00715	Prbi.g_02033
OG0001191	Prav.g_00716	Prbi.g_02034
OG0001192	Prav.g_00717	Prbi.g_02035
OG0001193	Prav.g_00718	Prbi.g_02036
OG0001194	Prav.g_00719	Prbi.g_02037
OG0001195	Prav.g_00720	Prbi.g_02038
OG0001196	Prav.g_00721	Prbi.g_02039
OG0001197	Prav.g_00722	Prbi.g_02040
OG0001198	Prav.g_00723	Prbi.g_02041
OG0001199	Prav.g_00724	Prbi.g_02042
OG0001200	Prav.g_00725	Prbi.g_02043
OG0001201	Prav.g_00726	Prbi.g_02044
OG0001202	Prav.g_00727	Prbi.g_02045
OG0001203	Prav.g_00729	Prbi.g_02047
OG0001204	Prav.g_00731	Prbi.g_02049
OG0001205	Prav.g_00732	Prbi.g_02050
OG0001206	Prav.g_00733	Prbi.g_02051
OG0001207	Prav.g_00734	Prbi.g_02052
OG0001208	Prav.g_00735	Prbi.g_02053
OG0001209	Prav.g_00736	Prbi.g_02054
OG0001210	Prav.g_00737	Prbi.g_02055
OG0001211	Prav.g_00738	Prbi.g_02056
OG0001212	Prav.g_00739	Prbi.g_02057
OG0001213	Prav.g_00740	Prbi.g_02058
OG0001214	Prav.g_00742	Prbi.g_02060
OG0001215	Prav.g_00743	Prbi.g_02061
OG0001216	Prav.g_00744	Prbi.g_02062
OG0001217	Prav.g_00745	Prbi.g_02063
OG0001218	Prav.g_00746	Prbi.g_02064
OG0001219	Prav.g_00749	Prbi.g_02067
OG0001220	Prav.g_00750	Prbi.g_02068
OG0001221	Prav.g_00753	Prbi.g_02071
OG0001222	Prav.g_00754	Prbi.g_02072
OG0001223	Prav.g_00755	Prbi.g_02073
OG0001224	Prav.g_00756	Prbi.g_02074
OG0001225	Prav.g_00757	Prbi.g_02075
OG0001226	Prav.g_00758	Prbi.g_02076
OG0001227	Prav.g_00759	Prbi.g_02077
OG0001228	Prav.g_00760	Prbi.g_02078
OG0001229	Prav.g_00761	Prbi.g_02079
OG0001230	Prav.g_00762	Prbi.g_02080
OG0001231	Prav.g_00763	Prbi.g_02081
OG0001232	Prav.g_00764	Prbi.g_02082
OG0001233	Prav.g_00765	Prbi.g_02083
OG0001234	Prav.g_00766	Prbi.g_02084
OG0001235	Prav.g_00767	Prbi.g_02085
OG0001236	Prav.g_00769	Prbi.g_02087
OG0001237	Prav.g_00770	Prbi.g_02088
OG0001238	Prav.g_00772	Prbi.g_02090
OG0001239	Prav.g_00773	Prbi.g_02091
OG0001240	Prav.g_00774	Prbi.g_02092
OG0001241	Prav.g_00776	Prbi.g_02094
OG0001242	Prav.g_00778	Prbi.g_02095
OG0001243	Prav.g_00779	Prbi.g_02096
OG0001244	Prav.g_00780	Prbi.g_02097
OG0001245	Prav.g_00781	Prbi.g_02098
OG0001246	Prav.g_00782	Prbi.g_02099
OG0001247	Prav.g_00783	Prbi.g_02100
OG0001248	Prav.g_00784	Prbi.g_02101
OG0001249	Prav.g_00785	Prbi.g_02102
OG0001250	Prav.g_00786	Prbi.g_02103
OG0001251	Prav.g_00157	Prbi.g_00099
OG0001252	Prav.g_00203	Prbi.g_00146
OG0001254	Prav.g_01927	Prbi.g_00305
OG0001255	Prav.g_01979	Prbi.g_00357
OG0001256	Prav.g_01407	Prbi.g_01361
OG0001257	Prav.g_01080	Prbi.g_00485
OG0001258	Prav.g_01096	Prbi.g_00501
OG0001259	Prav.g_01186	Prbi.g_00592
OG0001260	Prav.g_00345	Prbi.g_00791
OG0001261	Prav.g_00431	Prbi.g_00882
OG0001262	Prav.g_00447	Prbi.g_00898
OG0001263	Prav.g_00467	Prbi.g_00918
OG0001264	Prav.g_00498	Prbi.g_00950
OG0001265	Prav.g_00909	Prbi.g_01062
OG0001266	Prav.g_00236	Prbi.g_01111
OG0001267	Prav.g_00049	Prbi.g_01191
OG0001268	Prav.g_00062	Prbi.g_01204
OG0001269	Prav.g_01456	Prbi.g_01422
OG0001270	Prav.g_01618	Prbi.g_01630
OG0001271	Prav.g_01629	Prbi.g_01641
OG0001272	Prav.g_01669	Prbi.g_01683
OG0001273	Prav.g_01670	Prbi.g_01684
OG0001274	Prav.g_01675	Prbi.g_01689
OG0001276	Prav.g_01704	Prbi.g_01724
OG0001277	Prav.g_01720	Prbi.g_01738
OG0001278	Prav.g_01753	Prbi.g_01779
OG0001279	Prav.g_01757	Prbi.g_01783
OG0001281	Prav.g_00271	Prbi.g_01851
OG0001282	Prav.g_00296	Prbi.g_01877
OG0001283	Prav.g_00671	Prbi.g_01976
OG0001284	Prav.g_00699	Prbi.g_02004
OG0001285	Prav.g_00730	Prbi.g_02048
OG0001286	Prav.g_00775	Prbi.g_02093
OG0001288	Prav.g_01036	Prbi.g_00438
OG0001290	Prav.g_00098	Prbi.g_00030
OG0001291	Prav.g_00136	Prbi.g_00078
OG0001292	Prav.g_00139	Prbi.g_00081
OG0001293	Prav.g_00141	Prbi.g_00083
OG0001294	Prav.g_00158	Prbi.g_00100
OG0001295	Prav.g_00184	Prbi.g_00127
OG0001296	Prav.g_00190	Prbi.g_00133
OG0001297	Prav.g_00839	Prbi.g_00223
OG0001298	Prav.g_01890	Prbi.g_00267
OG0001299	Prav.g_01899	Prbi.g_00276
OG0001300	Prav.g_00992	Prbi.g_00397
OG0001301	Prav.g_01235	Prbi.g_00640
OG0001302	Prav.g_00350	Prbi.g_00796
OG0001303	Prav.g_00355	Prbi.g_00800
OG0001304	Prav.g_00924	Prbi.g_01077
OG0001305	Prav.g_00929	Prbi.g_01082
OG0001306	Prav.g_00244	Prbi.g_01119
OG0001307	Prav.g_00254	Prbi.g_01129
OG0001308	Prav.g_00014	Prbi.g_01153
OG0001309	Prav.g_00016	Prbi.g_01155
OG0001310	Prav.g_00024	Prbi.g_01166
OG0001311	Prav.g_01853	Prbi.g_01235
OG0001312	Prav.g_01457	Prbi.g_01423
OG0001313	Prav.g_01673	Prbi.g_01687
OG0001314	Prav.g_01784	Prbi.g_01810
OG0001315	Prav.g_01819	Prbi.g_01844
OG0001316	Prav.g_00667	Prbi.g_01972
OG0001318	Prav.g_00206	Prbi.g_00149
OG0001319	Prav.g_00800	Prbi.g_00262
OG0001320	Prav.g_01065	Prbi.g_00469
OG0001321	Prav.g_00357	Prbi.g_00802
OG0001322	Prav.g_00376	Prbi.g_00828
OG0001323	Prav.g_00227	Prbi.g_01102
OG0001324	Prav.g_00262	Prbi.g_01137
OG0001325	Prav.g_00017	Prbi.g_01159
OG0001326	Prav.g_01406	Prbi.g_01360
OG0001327	Prav.g_01408	Prbi.g_01362
OG0001328	Prav.g_01443	Prbi.g_01396
OG0001329	Prav.g_01493	Prbi.g_01459
OG0001330	Prav.g_01666	Prbi.g_01680
OG0001331	Prav.g_01758	Prbi.g_01784
OG0001332	Prav.g_01808	Prbi.g_01833
OG0001333	Prav.g_00636	Prbi.g_01942
OG0001334	Prav.g_00691	Prbi.g_01996
OG0001335	Prav.g_00728	Prbi.g_02046
OG0001336	Prav.g_00193	Prbi.g_00136
OG0001337	Prav.g_00183	Prbi.g_00126
OG0001338	Prav.g_00211	Prbi.g_00168
OG0001339	Prav.g_00835	Prbi.g_00227
OG0001340	Prav.g_01895	Prbi.g_00272
OG0001341	Prav.g_01908	Prbi.g_00285
OG0001342	Prav.g_01926	Prbi.g_00304
OG0001343	Prav.g_01985	Prbi.g_00363
OG0001344	Prav.g_00995	Prbi.g_00402
OG0001345	Prav.g_01033	Prbi.g_00435
OG0001346	Prav.g_01070	Prbi.g_00475
OG0001347	Prav.g_01084	Prbi.g_00489
OG0001348	Prav.g_01102	Prbi.g_00507
OG0001349	Prav.g_01107	Prbi.g_00512
OG0001350	Prav.g_01112	Prbi.g_00517
OG0001351	Prav.g_01174	Prbi.g_00579
OG0001352	Prav.g_01280	Prbi.g_00685
OG0001353	Prav.g_01311	Prbi.g_00707
OG0001354	Prav.g_00380	Prbi.g_00831
OG0001355	Prav.g_00437	Prbi.g_00888
OG0001356	Prav.g_00481	Prbi.g_00932
OG0001357	Prav.g_00584	Prbi.g_01037
OG0001358	Prav.g_00908	Prbi.g_01061
OG0001359	Prav.g_00037	Prbi.g_01178
OG0001360	Prav.g_00038	Prbi.g_01179
OG0001361	Prav.g_01831	Prbi.g_01257
OG0001362	Prav.g_01392	Prbi.g_01332
OG0001363	Prav.g_01506	Prbi.g_01490
OG0001364	Prav.g_01648	Prbi.g_01660
OG0001365	Prav.g_01504	Prbi.g_01278
OG0001366	Prav.g_01798	Prbi.g_01824
OG0001367	Prav.g_00285	Prbi.g_01866
OG0001368	Prav.g_00698	Prbi.g_02003
OG0001369	Prav.g_00910	Prbi.g_01063
OG0001371	Prav.g_00132	Prbi.g_00074
OG0001372	Prav.g_00133	Prbi.g_00075
OG0001373	Prav.g_00140	Prbi.g_00082
OG0001374	Prav.g_00152	Prbi.g_00094
OG0001375	Prav.g_00200	Prbi.g_00143
OG0001376	Prav.g_00804	Prbi.g_00258
OG0001377	Prav.g_01903	Prbi.g_00280
OG0001378	Prav.g_01919	Prbi.g_00296
OG0001379	Prav.g_00981	Prbi.g_00386
OG0001380	Prav.g_01383	Prbi.g_00427
OG0001382	Prav.g_01058	Prbi.g_00462
OG0001383	Prav.g_01109	Prbi.g_00514
OG0001384	Prav.g_01117	Prbi.g_00522
OG0001385	Prav.g_01264	Prbi.g_00669
OG0001386	Prav.g_01272	Prbi.g_00677
OG0001387	Prav.g_01274	Prbi.g_00679
OG0001388	Prav.g_01284	Prbi.g_00689
OG0001389	Prav.g_00311	Prbi.g_00750
OG0001390	Prav.g_00344	Prbi.g_00790
OG0001391	Prav.g_00382	Prbi.g_00833
OG0001392	Prav.g_00480	Prbi.g_00931
OG0001393	Prav.g_00482	Prbi.g_00933
OG0001394	Prav.g_00504	Prbi.g_00956
OG0001395	Prav.g_00507	Prbi.g_00959
OG0001396	Prav.g_00946	Prbi.g_01041
OG0001397	Prav.g_00918	Prbi.g_01071
OG0001398	Prav.g_00937	Prbi.g_01090
OG0001399	Prav.g_00225	Prbi.g_01100
OG0001400	Prav.g_00234	Prbi.g_01109
OG0001401	Prav.g_00241	Prbi.g_01116
OG0001402	Prav.g_00051	Prbi.g_01193
OG0001403	Prav.g_01439	Prbi.g_01392
OG0001404	Prav.g_01464	Prbi.g_01430
OG0001405	Prav.g_01474	Prbi.g_01440
OG0001406	Prav.g_01617	Prbi.g_01629
OG0001407	Prav.g_01620	Prbi.g_01632
OG0001408	Prav.g_01667	Prbi.g_01681
OG0001409	Prav.g_01680	Prbi.g_01693
OG0001410	Prav.g_01693	Prbi.g_01707
OG0001411	Prav.g_01707	Prbi.g_01726
OG0001414	Prav.g_00126	Prbi.g_00068
OG0001415	Prav.g_01972	Prbi.g_00350
OG0001416	Prav.g_01119	Prbi.g_00524
OG0001417	Prav.g_01273	Prbi.g_00678
OG0001418	Prav.g_00358	Prbi.g_00803
OG0001419	Prav.g_00386	Prbi.g_00836
OG0001420	Prav.g_00484	Prbi.g_00935
OG0001421	Prav.g_00488	Prbi.g_00940
OG0001422	Prav.g_00231	Prbi.g_01105
OG0001424	Prav.g_02005	Prbi.g_01271
OG0001425	Prav.g_01686	Prbi.g_01699
OG0001426	Prav.g_00771	Prbi.g_02089
OG0001427	Prav.g_00991	Prbi.g_00396
OG0001429	Prav.g_00566	Prbi.g_01019
OG0001430	Prav.g_00901	Prbi.g_01054
OG0001431	Prav.g_00232	Prbi.g_01107
OG0001432	Prav.g_00235	Prbi.g_01110
OG0001433	Prav.g_01394	Prbi.g_01335
OG0001434	Prav.g_01717	Prbi.g_01407
OG0001435	Prav.g_01679	Prbi.g_01691
OG0001436	Prav.g_00957	Prbi.g_01301
OG0001438	Prav.g_01218	Prbi.g_00622
OG0001439	Prav.g_00429	Prbi.g_00879
OG0001440	Prav.g_00912	Prbi.g_01065
OG0001441	Prav.g_00009	Prbi.g_01147
OG0001442	Prav.g_00026	Prbi.g_01169
OG0001443	Prav.g_00048	Prbi.g_01190
OG0001444	Prav.g_01862	Prbi.g_01226
OG0001445	Prav.g_01882	Prbi.g_01770, Prbi.g_01317
OG0001446	Prav.g_01885	Prbi.g_01768, Prbi.g_01319
OG0001447	Prav.g_01886	Prbi.g_01767, Prbi.g_01320
OG0001449	Prav.g_01558	Prbi.g_01590
OG0001450	Prav.g_01747	Prbi.g_01543, Prbi.g_01762
OG0001452	Prav.g_00748	Prbi.g_02066
OG0001454	Prav.g_00986	Prbi.g_00391
OG0001457	Prav.g_01300	Prbi.g_00706
OG0001459	Prav.g_00374	Prbi.g_00826
OG0001460	Prav.g_00459	Prbi.g_00910
OG0001462	Prav.g_00900	Prbi.g_01053
OG0001463	Prav.g_00223	Prbi.g_01099
OG0001464	Prav.g_00230	Prbi.g_01104
OG0001465	Prav.g_01403	Prbi.g_01356
OG0001467	Prav.g_01575	Prbi.g_01586
OG0001468	Prav.g_00660	Prbi.g_01965
OG0001469	Prav.g_00063	Prbi.g_01205
OG0001470	Prav.g_01966	Prbi.g_00344
OG0001472	Prav.g_00458	Prbi.g_00909
OG0001474	Prav.g_00468	Prbi.g_00919
OG0001475	Prav.g_00219	Prbi.g_01095
OG0001476	Prav.g_00220	Prbi.g_01096
OG0001477	Prav.g_00221	Prbi.g_01097
OG0001478	Prav.g_00228	Prbi.g_01103
OG0001479	Prav.g_00257	Prbi.g_01132
OG0001480	Prav.g_00003	Prbi.g_01141
OG0001481	Prav.g_01865	Prbi.g_01223
OG0001483	Prav.g_01432	Prbi.g_01385
OG0001484	Prav.g_01507	Prbi.g_01491
OG0001485	Prav.g_00265	Prbi.g_01846
OG0001487	Prav.g_01328	Prbi.g_00808
OG0001488	Prav.g_00866	Prbi.g_00196
OG0001490	Prav.g_01011	Prbi.g_00422
OG0001491	Prav.g_00371	Prbi.g_00823
OG0001493	Prav.g_00469	Prbi.g_00920
OG0001494	Prav.g_00470	Prbi.g_00921
OG0001495	Prav.g_00471	Prbi.g_00922
OG0001496	Prav.g_00472	Prbi.g_00923
OG0001497	Prav.g_00473	Prbi.g_00924
OG0001498	Prav.g_00474	Prbi.g_00925
OG0001499	Prav.g_00475	Prbi.g_00926
OG0001500	Prav.g_00476	Prbi.g_00927
OG0001501	Prav.g_00477	Prbi.g_00928
OG0001502	Prav.g_00478	Prbi.g_00929
OG0001503	Prav.g_00479	Prbi.g_00930
OG0001505	Prav.g_00891	Prbi.g_01044
OG0001506	Prav.g_00249	Prbi.g_01124
OG0001507	Prav.g_00047	Prbi.g_01189
OG0001509	Prav.g_00286	Prbi.g_01867
OG0001510	Prav.g_00652	Prbi.g_01957
OG0001512	Prav.g_00965	Prbi.g_01300, Prbi.g_01549
OG0001513	Prav.g_00170	Prbi.g_00112
OG0001514	Prav.g_01414	Prbi.g_01372
OG0001515	Prav.g_00348	Prbi.g_00794
OG0001516	Prav.g_00578	Prbi.g_01031
OG0001517	Prav.g_00239	Prbi.g_01114
OG0001518	Prav.g_01716	Prbi.g_01548
OG0001520	Prav.g_00958	Prbi.g_01302
OG0001521	Prav.g_00267	Prbi.g_01279
OG0001523	Prav.g_00125	Prbi.g_00067
OG0001524	Prav.g_00994	Prbi.g_00400
OG0001525	Prav.g_01057	Prbi.g_00460
OG0001526	Prav.g_00486	Prbi.g_00938
OG0001527	Prav.g_00007	Prbi.g_01145
OG0001528	Prav.g_01393	Prbi.g_01333
OG0001529	Prav.g_01395	Prbi.g_01336
OG0001530	Prav.g_00959	Prbi.g_01303
OG0001532	Prav.g_00102	Prbi.g_00034
OG0001533	Prav.g_01012	Prbi.g_00423
OG0001536	Prav.g_00005	Prbi.g_01143
OG0001538	Prav.g_01405	Prbi.g_01359
OG0001539	Prav.g_01419	Prbi.g_01377
OG0001540	Prav.g_01420	Prbi.g_01378
OG0001541	Prav.g_01548	Prbi.g_01509
OG0001542	Prav.g_01683	Prbi.g_01695
OG0001543	Prav.g_01692	Prbi.g_01706
OG0001545	Prav.g_00495	Prbi.g_00947
OG0001549	Prav.g_00191	Prbi.g_00134
OG0001550	Prav.g_01953	Prbi.g_00331
OG0001551	Prav.g_01977	Prbi.g_00355
OG0001552	Prav.g_00988	Prbi.g_00393
OG0001553	Prav.g_01004	Prbi.g_00414
OG0001554	Prav.g_01005	Prbi.g_00415
OG0001555	Prav.g_01055	Prbi.g_00458
OG0001556	Prav.g_01067	Prbi.g_00471
OG0001557	Prav.g_01275	Prbi.g_00680
OG0001558	Prav.g_01381	Prbi.g_01328
OG0001559	Prav.g_00349	Prbi.g_00795
OG0001560	Prav.g_00368	Prbi.g_00815
OG0001561	Prav.g_00460	Prbi.g_00911
OG0001562	Prav.g_00899	Prbi.g_01052
OG0001563	Prav.g_00237	Prbi.g_01112
OG0001564	Prav.g_00238	Prbi.g_01113
OG0001565	Prav.g_00240	Prbi.g_01115
OG0001566	Prav.g_00243	Prbi.g_01118
OG0001567	Prav.g_00250	Prbi.g_01125
OG0001568	Prav.g_00002	Prbi.g_01140
OG0001569	Prav.g_00006	Prbi.g_01144
OG0001570	Prav.g_00012	Prbi.g_01150
OG0001571	Prav.g_00020	Prbi.g_01162
OG0001572	Prav.g_00029	Prbi.g_01170
OG0001573	Prav.g_00032	Prbi.g_01173
OG0001575	Prav.g_01401	Prbi.g_01353
OG0001576	Prav.g_01411	Prbi.g_01365
OG0001577	Prav.g_01470	Prbi.g_01436
OG0001578	Prav.g_01472	Prbi.g_01438
OG0001579	Prav.g_01559	Prbi.g_01498
OG0001580	Prav.g_01517	Prbi.g_01469
OG0001581	Prav.g_01515	Prbi.g_01471
OG0001582	Prav.g_01661	Prbi.g_01673
OG0001583	Prav.g_01662	Prbi.g_01675
OG0001584	Prav.g_01663	Prbi.g_01676
OG0001585	Prav.g_01672	Prbi.g_01686
OG0001586	Prav.g_00708	Prbi.g_02013
OG0001590	Prav.g_01939	Prbi.g_00317
OG0001591	Prav.g_00982	Prbi.g_00387
OG0001592	Prav.g_01010	Prbi.g_00421
OG0001594	Prav.g_01066	Prbi.g_00470
OG0001596	Prav.g_00351	Prbi.g_00797
OG0001597	Prav.g_00462	Prbi.g_00913
OG0001598	Prav.g_00485	Prbi.g_00937
OG0001599	Prav.g_00041	Prbi.g_01183
OG0001600	Prav.g_00042	Prbi.g_01184
OG0001601	Prav.g_00043	Prbi.g_01185
OG0001602	Prav.g_00044	Prbi.g_01186
OG0001603	Prav.g_01722	Prbi.g_01739
OG0001604	Prav.g_01774	Prbi.g_01800
OG0001605	Prav.g_00290	Prbi.g_01871
OG0001606	Prav.g_01986	Prbi.g_00364
OG0001609	Prav.g_00987	Prbi.g_00392
OG0001610	Prav.g_01299	Prbi.g_00705
OG0001611	Prav.g_00331	Prbi.g_00776
OG0001612	Prav.g_00372	Prbi.g_00824
OG0001613	Prav.g_00466	Prbi.g_00917
OG0001614	Prav.g_00582	Prbi.g_01035
OG0001616	Prav.g_01332	Prbi.g_01349
OG0001616	Prav.g_01751	Prbi.g_02016
OG0001619	Prav.g_01462	Prbi.g_01428
OG0001620	Prav.g_01553	Prbi.g_01480, Prbi.g_01512
OG0001621	Prav.g_00361	Prbi.g_00806
OG0001623	Prav.g_01983	Prbi.g_00361
OG0001624	Prav.g_00464	Prbi.g_00915
OG0001625	Prav.g_00894	Prbi.g_01047
OG0001626	Prav.g_01378	Prbi.g_01345
OG0001627	Prav.g_00941	Prbi.g_01306, Prbi.g_00153, Prbi.g_01409
OG0001628	Prav.g_01703	Prbi.g_01723
OG0001629	Prav.g_00942	Prbi.g_01410, Prbi.g_00152
OG0001630	Prav.g_01425	Prbi.g_00739
OG0001631	Prav.g_01823	Prbi.g_01265
OG0001639	Prav.g_00175	Prbi.g_00117
OG0001640	Prav.g_00858	Prbi.g_00204
OG0001641	Prav.g_00983	Prbi.g_00388
OG0001642	Prav.g_00985	Prbi.g_00390
OG0001643	Prav.g_01006	Prbi.g_00417
OG0001644	Prav.g_01007	Prbi.g_00418
OG0001645	Prav.g_01009	Prbi.g_00420
OG0001647	Prav.g_01064	Prbi.g_00468
OG0001648	Prav.g_01157	Prbi.g_00562
OG0001649	Prav.g_01163	Prbi.g_00568
OG0001650	Prav.g_00305	Prbi.g_00744
OG0001651	Prav.g_00340	Prbi.g_00785
OG0001652	Prav.g_00342	Prbi.g_00787
OG0001653	Prav.g_00369	Prbi.g_00816
OG0001654	Prav.g_00370	Prbi.g_00822
OG0001655	Prav.g_00379	Prbi.g_00830
OG0001656	Prav.g_00402	Prbi.g_00852
OG0001657	Prav.g_00453	Prbi.g_00904
OG0001658	Prav.g_00465	Prbi.g_00916
OG0001659	Prav.g_00511	Prbi.g_00963
OG0001660	Prav.g_00895	Prbi.g_01048
OG0001661	Prav.g_00898	Prbi.g_01051
OG0001662	Prav.g_00903	Prbi.g_01056
OG0001663	Prav.g_00920	Prbi.g_01073
OG0001664	Prav.g_00921	Prbi.g_01074
OG0001665	Prav.g_00218	Prbi.g_01094
OG0001666	Prav.g_00222	Prbi.g_01098
OG0001667	Prav.g_00226	Prbi.g_01101
OG0001668	Prav.g_00233	Prbi.g_01108
OG0001669	Prav.g_00245	Prbi.g_01120
OG0001670	Prav.g_00246	Prbi.g_01121
OG0001671	Prav.g_00253	Prbi.g_01128
OG0001672	Prav.g_00258	Prbi.g_01133
OG0001673	Prav.g_00259	Prbi.g_01134
OG0001674	Prav.g_00260	Prbi.g_01135
OG0001675	Prav.g_00018	Prbi.g_01160
OG0001676	Prav.g_00023	Prbi.g_01165
OG0001677	Prav.g_00040	Prbi.g_01182
OG0001678	Prav.g_01834	Prbi.g_01254
OG0001679	Prav.g_01826	Prbi.g_01262
OG0001680	Prav.g_01382	Prbi.g_01327
OG0001681	Prav.g_01412	Prbi.g_01366
OG0001682	Prav.g_01417	Prbi.g_01375
OG0001684	Prav.g_01660	Prbi.g_01672
OG0001685	Prav.g_01665	Prbi.g_01679
OG0001686	Prav.g_01668	Prbi.g_01682
OG0001687	Prav.g_01674	Prbi.g_01688
OG0001688	Prav.g_01677	Prbi.g_01690
OG0001689	Prav.g_01682	Prbi.g_01694
OG0001690	Prav.g_01684	Prbi.g_01696
OG0001691	Prav.g_01685	Prbi.g_01698
OG0001692	Prav.g_01766	Prbi.g_01792
OG0001693	Prav.g_00747	Prbi.g_02065
OG0001695	Prav.g_01511	Prbi.g_01472
OG0001698	Prav.g_01094	Prbi.g_00499
OG0001699	Prav.g_01314	Prbi.g_00711
OG0001700	Prav.g_00334	Prbi.g_00779
OG0001701	Prav.g_00337	Prbi.g_00781
OG0001702	Prav.g_00356	Prbi.g_00801
OG0001704	Prav.g_00896	Prbi.g_01049
OG0001706	Prav.g_00022	Prbi.g_01164
OG0001707	Prav.g_00045	Prbi.g_01187
OG0001710	Prav.g_00897	Prbi.g_01050
OG0001713	Prav.g_01508	Prbi.g_01473
OG0001722	Prav.g_00332	Prbi.g_00777
OG0001723	Prav.g_00339	Prbi.g_01323, Prbi.g_00784
OG0001725	Prav.g_00461	Prbi.g_00912
OG0001726	Prav.g_00011	Prbi.g_01149
OG0001728	Prav.g_01418	Prbi.g_01376
OG0001733	Prav.g_01002	Prbi.g_00411
OG0001734	Prav.g_00304	Prbi.g_00743
OG0001783	Prav.g_00112	Prbi.g_00050
OG0001784	Prav.g_01122	Prbi.g_00527
OG0001785	Prav.g_00352	Prbi.g_00798
OG0001786	Prav.g_00426	Prbi.g_00876
OG0001787	Prav.g_00025	Prbi.g_01168
OG0001788	Prav.g_01884	Prbi.g_01318, Prbi.g_01769
OG0001790	Prav.g_01398	Prbi.g_01348
OG0001791	Prav.g_01399	Prbi.g_01350
OG0001794	Prav.g_01709	Prbi.g_01732
