Orthogroup	Prbe	Prbb
OG0001059	Prbe.g_00582	Prbb.g_00557
OG0001060	Prbe.g_00576	Prbb.g_00564
OG0001061	Prbe.g_00561	Prbb.g_00577
OG0001062	Prbe.g_00559	Prbb.g_00579
OG0001063	Prbe.g_00557	Prbb.g_00580
OG0001064	Prbe.g_00556	Prbb.g_00581
OG0001065	Prbe.g_00555	Prbb.g_00582
OG0001066	Prbe.g_00554	Prbb.g_00583
OG0001067	Prbe.g_00553	Prbb.g_00584
OG0001068	Prbe.g_00552	Prbb.g_00585
OG0001069	Prbe.g_00551	Prbb.g_00586
OG0001070	Prbe.g_00547	Prbb.g_00588
OG0001071	Prbe.g_00546	Prbb.g_00589
OG0001072	Prbe.g_00544	Prbb.g_00590
OG0001073	Prbe.g_00530	Prbb.g_00604
OG0001074	Prbe.g_00518	Prbb.g_00616
OG0001075	Prbe.g_00517	Prbb.g_00617
OG0001076	Prbe.g_00510	Prbb.g_00624
OG0001077	Prbe.g_00504	Prbb.g_00629
OG0001078	Prbe.g_01484	Prbb.g_00637
OG0001079	Prbe.g_01472	Prbb.g_00648
OG0001080	Prbe.g_01466	Prbb.g_00654
OG0001081	Prbe.g_01464	Prbb.g_00656
OG0001082	Prbe.g_01463	Prbb.g_00657
OG0001083	Prbe.g_01458	Prbb.g_00662
OG0001084	Prbe.g_01457	Prbb.g_00664
OG0001085	Prbe.g_00444	Prbb.g_00674
OG0001086	Prbe.g_00445	Prbb.g_00675
OG0001087	Prbe.g_00463	Prbb.g_00694
OG0001088	Prbe.g_00464	Prbb.g_00695
OG0001089	Prbe.g_01205	Prbb.g_00705
OG0001090	Prbe.g_01215	Prbb.g_00714
OG0001091	Prbe.g_01437	Prbb.g_00716
OG0001092	Prbe.g_01436	Prbb.g_00717
OG0001093	Prbe.g_01431	Prbb.g_00722
OG0001094	Prbe.g_01438	Prbb.g_00777
OG0001095	Prbe.g_01235	Prbb.g_00796
OG0001096	Prbe.g_01249	Prbb.g_00811
OG0001097	Prbe.g_01269	Prbb.g_00830
OG0001098	Prbe.g_01288	Prbb.g_00847
OG0001099	Prbe.g_00110	Prbb.g_00917
OG0001100	Prbe.g_00408	Prbb.g_00924
OG0001101	Prbe.g_00411	Prbb.g_00926
OG0001102	Prbe.g_00414	Prbb.g_00929
OG0001103	Prbe.g_00416	Prbb.g_00931
OG0001104	Prbe.g_00439	Prbb.g_00763
OG0001105	Prbe.g_00443	Prbb.g_00767
OG0001106	Prbe.g_01341	Prbb.g_00979
OG0001107	Prbe.g_01348	Prbb.g_00989
OG0001108	Prbe.g_01352	Prbb.g_00993
OG0001109	Prbe.g_01353	Prbb.g_00994
OG0001110	Prbe.g_01355	Prbb.g_00996
OG0001111	Prbe.g_01356	Prbb.g_00997
OG0001112	Prbe.g_01357	Prbb.g_00998
OG0001113	Prbe.g_01358	Prbb.g_00999
OG0001114	Prbe.g_01359	Prbb.g_01000
OG0001115	Prbe.g_01361	Prbb.g_01002
OG0001116	Prbe.g_01362	Prbb.g_01003
OG0001117	Prbe.g_01363	Prbb.g_01004
OG0001118	Prbe.g_01364	Prbb.g_01005
OG0001119	Prbe.g_01365	Prbb.g_01006
OG0001120	Prbe.g_01367	Prbb.g_01007
OG0001122	Prbe.g_01387	Prbb.g_01038
OG0001123	Prbe.g_01393	Prbb.g_01043
OG0001124	Prbe.g_01395	Prbb.g_01045
OG0001125	Prbe.g_01397	Prbb.g_01047
OG0001126	Prbe.g_01308	Prbb.g_01058
OG0001127	Prbe.g_01307	Prbb.g_01059
OG0001128	Prbe.g_01305	Prbb.g_01062
OG0001129	Prbe.g_01304	Prbb.g_01063
OG0001130	Prbe.g_01303	Prbb.g_01064
OG0001131	Prbe.g_01919	Prbb.g_00897
OG0001132	Prbe.g_00071	Prbb.g_01108
OG0001133	Prbe.g_00374	Prbb.g_01085
OG0001134	Prbe.g_00041	Prbb.g_01887
OG0001135	Prbe.g_00044	Prbb.g_01890
OG0001136	Prbe.g_01552	Prbb.g_01520
OG0001137	Prbe.g_01540	Prbb.g_01507
OG0001138	Prbe.g_01519	Prbb.g_01486
OG0001139	Prbe.g_01517	Prbb.g_01484
OG0001140	Prbe.g_01516	Prbb.g_01483
OG0001141	Prbe.g_01515	Prbb.g_01482
OG0001142	Prbe.g_01514	Prbb.g_01481
OG0001143	Prbe.g_01507	Prbb.g_01474
OG0001144	Prbe.g_01502	Prbb.g_01469
OG0001145	Prbe.g_00901	Prbb.g_01578
OG0001146	Prbe.g_00889	Prbb.g_01590
OG0001147	Prbe.g_00869	Prbb.g_01612
OG0001148	Prbe.g_00371	Prbb.g_01641
OG0001149	Prbe.g_00370	Prbb.g_01642
OG0001150	Prbe.g_00369	Prbb.g_01643
OG0001151	Prbe.g_00358	Prbb.g_01654
OG0001152	Prbe.g_00357	Prbb.g_01655
OG0001153	Prbe.g_00279	Prbb.g_01716
OG0001154	Prbe.g_00278	Prbb.g_01717
OG0001155	Prbe.g_00261	Prbb.g_01733
OG0001156	Prbe.g_00258	Prbb.g_01736
OG0001157	Prbe.g_00257	Prbb.g_01737
OG0001158	Prbe.g_00256	Prbb.g_01738
OG0001159	Prbe.g_00255	Prbb.g_01739
OG0001160	Prbe.g_00229	Prbb.g_01765
OG0001161	Prbe.g_01042	Prbb.g_01555
OG0001162	Prbe.g_00017	Prbb.g_01778
OG0001163	Prbe.g_00994	Prbb.g_01815
OG0001164	Prbe.g_00990	Prbb.g_01819
OG0001165	Prbe.g_00987	Prbb.g_01822
OG0001166	Prbe.g_00966	Prbb.g_01840
OG0001167	Prbe.g_00949	Prbb.g_01858
OG0001168	Prbe.g_00947	Prbb.g_01859
OG0001169	Prbe.g_00945	Prbb.g_01861
OG0001170	Prbe.g_00943	Prbb.g_01863
OG0001171	Prbe.g_00933	Prbb.g_01873
OG0001172	Prbe.g_01113	Prbb.g_01926
OG0001173	Prbe.g_01112	Prbb.g_01927
OG0001174	Prbe.g_01104	Prbb.g_01935
OG0001175	Prbe.g_01103	Prbb.g_01936
OG0001176	Prbe.g_01095	Prbb.g_01947
OG0001177	Prbe.g_01093	Prbb.g_01945
OG0001178	Prbe.g_00980	Prbb.g_01279
OG0001179	Prbe.g_00853	Prbb.g_01984
OG0001180	Prbe.g_00830	Prbb.g_02007
OG0001181	Prbe.g_00826	Prbb.g_02011
OG0001182	Prbe.g_00818	Prbb.g_02019
OG0001183	Prbe.g_00813	Prbb.g_02025
OG0001184	Prbe.g_00795	Prbb.g_02041
OG0001185	Prbe.g_00779	Prbb.g_02056
OG0001186	Prbe.g_00747	Prbb.g_02097
OG0001187	Prbe.g_00750	Prbb.g_02100
OG0001188	Prbe.g_00752	Prbb.g_02102
OG0001189	Prbe.g_01146	Prbb.g_02119
OG0001190	Prbe.g_01151	Prbb.g_02124
OG0001191	Prbe.g_01161	Prbb.g_02134
OG0001192	Prbe.g_01166	Prbb.g_02139
OG0001193	Prbe.g_01178	Prbb.g_02152
OG0001194	Prbe.g_01179	Prbb.g_02153
OG0001195	Prbe.g_01180	Prbb.g_02154
OG0001196	Prbe.g_01196	Prbb.g_02175
OG0001197	Prbe.g_01198	Prbb.g_02177
OG0001198	Prbe.g_01062	Prbb.g_02186
OG0001199	Prbe.g_00179	Prbb.g_00129
OG0001200	Prbe.g_00181	Prbb.g_00131
OG0001201	Prbe.g_01650	Prbb.g_00163
OG0001202	Prbe.g_01748	Prbb.g_00256
OG0001203	Prbe.g_01790	Prbb.g_00295
OG0001204	Prbe.g_01796	Prbb.g_00301
OG0001205	Prbe.g_01943	Prbb.g_00450
OG0001206	Prbe.g_00667	Prbb.g_00469
OG0001207	Prbe.g_00656	Prbb.g_00480
OG0001208	Prbe.g_00651	Prbb.g_00487
OG0001209	Prbe.g_00600	Prbb.g_00538
OG0001210	Prbe.g_00595	Prbb.g_00543
OG0001211	Prbe.g_00585	Prbb.g_00554
OG0001212	Prbe.g_00538	Prbb.g_00596
OG0001213	Prbe.g_00503	Prbb.g_00630
OG0001214	Prbe.g_01483	Prbb.g_00638
OG0001215	Prbe.g_00465	Prbb.g_00696
OG0001216	Prbe.g_01216	Prbb.g_00715
OG0001217	Prbe.g_00055	Prbb.g_00108
OG0001218	Prbe.g_01612	Prbb.g_00754
OG0001219	Prbe.g_01321	Prbb.g_00960
OG0001220	Prbe.g_01278	Prbb.g_00837
OG0001221	Prbe.g_00428	Prbb.g_00944
OG0001222	Prbe.g_01400	Prbb.g_00893
OG0001223	Prbe.g_01368	Prbb.g_01008
OG0001224	Prbe.g_01301	Prbb.g_01066
OG0001225	Prbe.g_01299	Prbb.g_01068
OG0001227	Prbe.g_01597	Prbb.g_01090
OG0001228	Prbe.g_01499	Prbb.g_01465
OG0001229	Prbe.g_01611	Prbb.g_01201
OG0001230	Prbe.g_00318	Prbb.g_01678
OG0001231	Prbe.g_01920	Prbb.g_00758
OG0001232	Prbe.g_00962	Prbb.g_01844
OG0001233	Prbe.g_00942	Prbb.g_01864
OG0001234	Prbe.g_01101	Prbb.g_01938
OG0001235	Prbe.g_01097	Prbb.g_01942
OG0001236	Prbe.g_00798	Prbb.g_02038
OG0001237	Prbe.g_00794	Prbb.g_02042
OG0001238	Prbe.g_01162	Prbb.g_02135
OG0001239	Prbe.g_00176	Prbb.g_00126
OG0001240	Prbe.g_01633	Prbb.g_00148
OG0001241	Prbe.g_01643	Prbb.g_00157
OG0001242	Prbe.g_01663	Prbb.g_00176
OG0001243	Prbe.g_01670	Prbb.g_00183
OG0001244	Prbe.g_01685	Prbb.g_00199
OG0001245	Prbe.g_01588	Prbb.g_01288
OG0001247	Prbe.g_00458	Prbb.g_00689
OG0001248	Prbe.g_00460	Prbb.g_00691
OG0001249	Prbe.g_01889	Prbb.g_00389
OG0001251	Prbe.g_00106	Prbb.g_01913
OG0001252	Prbe.g_01306	Prbb.g_01061
OG0001253	Prbe.g_00492	Prbb.g_01783
OG0001254	Prbe.g_00043	Prbb.g_01889
OG0001255	Prbe.g_01567	Prbb.g_01534
OG0001256	Prbe.g_00222	Prbb.g_01774
OG0001258	Prbe.g_00989	Prbb.g_01820
OG0001259	Prbe.g_00944	Prbb.g_01862
OG0001260	Prbe.g_00927	Prbb.g_01879
OG0001261	Prbe.g_00845	Prbb.g_01992
OG0001262	Prbe.g_01144	Prbb.g_02117
OG0001263	Prbe.g_01672	Prbb.g_00186
OG0001269	Prbe.g_01277	Prbb.g_00836
OG0001273	Prbe.g_01489	Prbb.g_00632
OG0001277	Prbe.g_01184	Prbb.g_02163
OG0001279	Prbe.g_00721	Prbb.g_01196
OG0001280	Prbe.g_00894	Prbb.g_01585
OG0001281	Prbe.g_00888	Prbb.g_01591
OG0001282	Prbe.g_00372	Prbb.g_01640
OG0001283	Prbe.g_01193	Prbb.g_02171
OG0001284	Prbe.g_00236	Prbb.g_01759
OG0001285	Prbe.g_00959	Prbb.g_01847
OG0001286	Prbe.g_00832	Prbb.g_02005
OG0001287	Prbe.g_00772	Prbb.g_02063
OG0001288	Prbe.g_00762	Prbb.g_02074
OG0001289	Prbe.g_00191	Prbb.g_00142
OG0001290	Prbe.g_01642	Prbb.g_00156
OG0001295	Prbe.g_00005	Prbb.g_01542
OG0001296	Prbe.g_00624	Prbb.g_00513
OG0001297	Prbe.g_00619	Prbb.g_00518
OG0001299	Prbe.g_01452	Prbb.g_00669
OG0001300	Prbe.g_01199	Prbb.g_00701
OG0001301	Prbe.g_01204	Prbb.g_00703
OG0001302	Prbe.g_01317	Prbb.g_00958
OG0001303	Prbe.g_01023	Prbb.g_01388
OG0001304	Prbe.g_01405	Prbb.g_01052
OG0001305	Prbe.g_01293	Prbb.g_00888
OG0001306	Prbe.g_01564	Prbb.g_01532
OG0001307	Prbe.g_00398	Prbb.g_01609
OG0001308	Prbe.g_00301	Prbb.g_01696
OG0001309	Prbe.g_00194	Prbb.g_00522
OG0001310	Prbe.g_00972	Prbb.g_01834
OG0001311	Prbe.g_01394	Prbb.g_01044
OG0001312	Prbe.g_01330	Prbb.g_00969
OG0001315	Prbe.g_01602	Prbb.g_02023
OG0001316	Prbe.g_01684	Prbb.g_00197
OG0001317	Prbe.g_01786	Prbb.g_00291
OG0001318	Prbe.g_01810	Prbb.g_00312
OG0001321	Prbe.g_01949	Prbb.g_00456
OG0001322	Prbe.g_01950	Prbb.g_00457
OG0001324	Prbe.g_01200	Prbb.g_00702
OG0001325	Prbe.g_01435	Prbb.g_00718
OG0001327	Prbe.g_00405	Prbb.g_00921
OG0001328	Prbe.g_00912	Prbb.g_00940
OG0001329	Prbe.g_01026	Prbb.g_01782
OG0001330	Prbe.g_00205	Prbb.g_01579
OG0001331	Prbe.g_00367	Prbb.g_01645
OG0001332	Prbe.g_00265	Prbb.g_01731
OG0001334	Prbe.g_00810	Prbb.g_02028
OG0001335	Prbe.g_00809	Prbb.g_02029
OG0001337	Prbe.g_01884	Prbb.g_00383
OG0001339	Prbe.g_01645	Prbb.g_00159
OG0001340	Prbe.g_01885	Prbb.g_00384
OG0001341	Prbe.g_01604	Prbb.g_00086
OG0001342	Prbe.g_01003	Prbb.g_01362, Prbb.g_01096
OG0001343	Prbe.g_00103	Prbb.g_00912
OG0001344	Prbe.g_01545	Prbb.g_01512
OG0001345	Prbe.g_01529	Prbb.g_01496
OG0001346	Prbe.g_00892	Prbb.g_01587
OG0001348	Prbe.g_00003	Prbb.g_01125
OG0001349	Prbe.g_00349	Prbb.g_00876
OG0001350	Prbe.g_01789	Prbb.g_00294
OG0001351	Prbe.g_00675	Prbb.g_00459
OG0001352	Prbe.g_00454	Prbb.g_00685
OG0001354	Prbe.g_01360	Prbb.g_01001
OG0001355	Prbe.g_01414	Prbb.g_01781
OG0001356	Prbe.g_00997	Prbb.g_01164
OG0001357	Prbe.g_01628	Prbb.g_01814
OG0001359	Prbe.g_00104	Prbb.g_00913
OG0001362	Prbe.g_00297	Prbb.g_01700
OG0001363	Prbe.g_00295	Prbb.g_00465
OG0001365	Prbe.g_01155	Prbb.g_02128
OG0001368	Prbe.g_01629, Prbe.g_00084, Prbe.g_00686	Prbb.g_01213, Prbb.g_01193
OG0001369	Prbe.g_01632	Prbb.g_00147
OG0001370	Prbe.g_00670	Prbb.g_01235
OG0001371	Prbe.g_00453	Prbb.g_00684
OG0001372	Prbe.g_00494	Prbb.g_00053
OG0001375	Prbe.g_00102	Prbb.g_00911
OG0001380	Prbe.g_01614	Prbb.g_01541
OG0001381	Prbe.g_01574	Prbb.g_01637
OG0001394	Prbe.g_00432	Prbb.g_00948
OG0001397	Prbe.g_00296	Prbb.g_01701
OG0001398	Prbe.g_00028	Prbb.g_00732
OG0001401	Prbe.g_01260	Prbb.g_00820
OG0001402	Prbe.g_00509	Prbb.g_00625
OG0001403	Prbe.g_00131	Prbb.g_00031
OG0001404	Prbe.g_00173	Prbb.g_00123
OG0001407	Prbe.g_01621	Prbb.g_00903
OG0001409	Prbe.g_01541	Prbb.g_01508
OG0001410	Prbe.g_00399	Prbb.g_01610
OG0001414	Prbe.g_01781	Prbb.g_00285
OG0001415	Prbe.g_01783	Prbb.g_00287
OG0001418	Prbe.g_00459	Prbb.g_00690
OG0001419	Prbe.g_01620	Prbb.g_00750
OG0001421	Prbe.g_00221	Prbb.g_01775
OG0001422	Prbe.g_01624	Prbb.g_01086
OG0001423	Prbe.g_00698	Prbb.g_01665, Prbb.g_01664
OG0001424	Prbe.g_00074	Prbb.g_01449
OG0001425	Prbe.g_01165	Prbb.g_02138
OG0001429	Prbe.g_01322	Prbb.g_00961
OG0001430	Prbe.g_01613	Prbb.g_00901
OG0001431	Prbe.g_00013, Prbe.g_01595	Prbb.g_01207
OG0001433	Prbe.g_00998	Prbb.g_01163
OG0001434	Prbe.g_00437	Prbb.g_00953
OG0001435	Prbe.g_00413	Prbb.g_00928
OG0001437	Prbe.g_01782	Prbb.g_00286
OG0001440	Prbe.g_01021, Prbe.g_01027	Prbb.g_01286
OG0001443	Prbe.g_01610	Prbb.g_01896
OG0001446	Prbe.g_00066	Prbb.g_00134
OG0001450	Prbe.g_00462	Prbb.g_00693
OG0001451	Prbe.g_01289	Prbb.g_00848
OG0001455	Prbe.g_01605	Prbb.g_00054
OG0001460	Prbe.g_00999	Prbb.g_01162
OG0001461	Prbe.g_00157	Prbb.g_01437
OG0001463	Prbe.g_01841	Prbb.g_00338
OG0001464	Prbe.g_01886	Prbb.g_00739
OG0001467	Prbe.g_00378	Prbb.g_00115
OG0001468	Prbe.g_00094	Prbb.g_00910
OG0001472	Prbe.g_00486	Prbb.g_01371
OG0001476	Prbe.g_01542	Prbb.g_01509
OG0001477	Prbe.g_00744	Prbb.g_01415
OG0001481	Prbe.g_00913	Prbb.g_01077
OG0001483	Prbe.g_01118	Prbb.g_00430, Prbb.g_01122, Prbb.g_01786, Prbb.g_01245, Prbb.g_01320, Prbb.g_01355, Prbb.g_01402
OG0001484	Prbe.g_00206	Prbb.g_01248
OG0001485	Prbe.g_00714	Prbb.g_01208
OG0001486	Prbe.g_01551	Prbb.g_01519
OG0001487	Prbe.g_00271	Prbb.g_01724
OG0001488	Prbe.g_01536	Prbb.g_01503
OG0001489	Prbe.g_00821	Prbb.g_02016
OG0001491	Prbe.g_01314	Prbb.g_00954
OG0001496	Prbe.g_00742	Prbb.g_01413
OG0001497	Prbe.g_00743	Prbb.g_01414
OG0001498	Prbe.g_01916	Prbb.g_00417
OG0001500	Prbe.g_01816	Prbb.g_00317
OG0001501	Prbe.g_00403	Prbb.g_01260
OG0001503	Prbe.g_00060	Prbb.g_01126
OG0001505	Prbe.g_00088	Prbb.g_00857
OG0001506	Prbe.g_00267	Prbb.g_01728
OG0001510	Prbe.g_00768	Prbb.g_02067
OG0001511	Prbe.g_01654	Prbb.g_00167
OG0001512	Prbe.g_01606	Prbb.g_01801
OG0001513	Prbe.g_01053	Prbb.g_00050
OG0001514	Prbe.g_00741	Prbb.g_01412
OG0001515	Prbe.g_00467	Prbb.g_00699
OG0001516	Prbe.g_01455	Prbb.g_00666
OG0001517	Prbe.g_01893	Prbb.g_00395
OG0001518	Prbe.g_01164	Prbb.g_02137
OG0001519	Prbe.g_01169	Prbb.g_02142
OG0001521	Prbe.g_01312	Prbb.g_01027, Prbb.g_01446
OG0001522	Prbe.g_01256	Prbb.g_00816
OG0001523	Prbe.g_00046	Prbb.g_01892
OG0001524	Prbe.g_00047	Prbb.g_01893
OG0001526	Prbe.g_00161	Prbb.g_00955
OG0001529	Prbe.g_00141	Prbb.g_00056
OG0001530	Prbe.g_01653	Prbb.g_00166
OG0001531	Prbe.g_01791	Prbb.g_00296
OG0001532	Prbe.g_01518	Prbb.g_01485
OG0001534	Prbe.g_01406	Prbb.g_01053
OG0001535	Prbe.g_01390	Prbb.g_01041
OG0001536	Prbe.g_01346	Prbb.g_00987
OG0001537	Prbe.g_00429	Prbb.g_00945
OG0001538	Prbe.g_01227	Prbb.g_00788
OG0001539	Prbe.g_00407	Prbb.g_00923
OG0001540	Prbe.g_01674	Prbb.g_00188
OG0001541	Prbe.g_01728	Prbb.g_00236
OG0001542	Prbe.g_01734	Prbb.g_00242
OG0001543	Prbe.g_00907	Prbb.g_00896
OG0001544	Prbe.g_01168	Prbb.g_02141
OG0001545	Prbe.g_01183	Prbb.g_02162
OG0001549	Prbe.g_01287	Prbb.g_00846
OG0001550	Prbe.g_00056	Prbb.g_01247
OG0001552	Prbe.g_00218	Prbb.g_01895
OG0001557	Prbe.g_00433	Prbb.g_00949
OG0001559	Prbe.g_01652	Prbb.g_00165
OG0001560	Prbe.g_01641	Prbb.g_00155
OG0001561	Prbe.g_01396	Prbb.g_01046
OG0001562	Prbe.g_01383	Prbb.g_01035
OG0001563	Prbe.g_00837	Prbb.g_02000
OG0001564	Prbe.g_00160	Prbb.g_00863
OG0001566	Prbe.g_00450	Prbb.g_00681
OG0001569	Prbe.g_00685	Prbb.g_01433
OG0001571	Prbe.g_00724	Prbb.g_01325
OG0001575	Prbe.g_00569	Prbb.g_00569
OG0001576	Prbe.g_00879	Prbb.g_01599
OG0001577	Prbe.g_01554	Prbb.g_01522
OG0001579	Prbe.g_01882	Prbb.g_00381
OG0001581	Prbe.g_00874	Prbb.g_01103
OG0001584	Prbe.g_01442	Prbb.g_00773
OG0001589	Prbe.g_00940	Prbb.g_01866
OG0001591	Prbe.g_00446	Prbb.g_00676
OG0001595	Prbe.g_00171	Prbb.g_00122
OG0001596	Prbe.g_00180	Prbb.g_00130
OG0001597	Prbe.g_00270	Prbb.g_01725
OG0001598	Prbe.g_01202	Prbb.g_01073
OG0001599	Prbe.g_00669	Prbb.g_00467
OG0001600	Prbe.g_00622	Prbb.g_00515
OG0001601	Prbe.g_00448	Prbb.g_00679
OG0001603	Prbe.g_01316	Prbb.g_00957
OG0001604	Prbe.g_00425	Prbb.g_00941
OG0001606	Prbe.g_00051	Prbb.g_01139
OG0001607	Prbe.g_00712	Prbb.g_01223
OG0001608	Prbe.g_01408	Prbb.g_01116
OG0001609	Prbe.g_00269	Prbb.g_01726
OG0001610	Prbe.g_00266	Prbb.g_01730
OG0001611	Prbe.g_01123	Prbb.g_01141
OG0001626	Prbe.g_00707	Prbb.g_01272
OG0001629	Prbe.g_00733	Prbb.g_01179
OG0001630	Prbe.g_00111	Prbb.g_00918
OG0001631	Prbe.g_00716	Prbb.g_00740
OG0001642	Prbe.g_01276	Prbb.g_01621
OG0001644	Prbe.g_01425	Prbb.g_00728
OG0001648	Prbe.g_01049	Prbb.g_01796
OG0001649	Prbe.g_00053	Prbb.g_00902
OG0001650	Prbe.g_01025	Prbb.g_01432
OG0001650	Prbe.g_00010	Prbb.g_01270
OG0001651	Prbe.g_01585	Prbb.g_01113
OG0001656	Prbe.g_01881	Prbb.g_00380
OG0001659	Prbe.g_00008	Prbb.g_01489
OG0001661	Prbe.g_00703	Prbb.g_01112
OG0001664	Prbe.g_00033	Prbb.g_01634
OG0001665	Prbe.g_01575	Prbb.g_01636
OG0001668	Prbe.g_01126, Prbe.g_01031	Prbb.g_01556, Prbb.g_00881, Prbb.g_00883, Prbb.g_01886
OG0001676	Prbe.g_01883	Prbb.g_00382
OG0001684	Prbe.g_00545	Prbb.g_00390
OG0001689	Prbe.g_00764	Prbb.g_02072
OG0001691	Prbe.g_01311	Prbb.g_01056
OG0001697	Prbe.g_01315	Prbb.g_00956
OG0001699	Prbe.g_00040	Prbb.g_00464
OG0001706	Prbe.g_00023	Prbb.g_01281
OG0001709	Prbe.g_00335	Prbb.g_00875
OG0001722	Prbe.g_00109	Prbb.g_00916
OG0001727	Prbe.g_00073, Prbe.g_01122	Prbb.g_01338
OG0001733	Prbe.g_01001	Prbb.g_01152
OG0001746	Prbe.g_00022	Prbb.g_01210
OG0001757	Prbe.g_00736, Prbe.g_00710	Prbb.g_01176
OG0001758	Prbe.g_01007	Prbb.g_01572
OG0001769	Prbe.g_01601	Prbb.g_01441
OG0001793	Prbe.g_00687, Prbe.g_00083	Prbb.g_01295
OG0001802	Prbe.g_00726, Prbe.g_01608	Prbb.g_02021
OG0001820	Prbe.g_00072	Prbb.g_01220
OG0001875	Prbe.g_01008	Prbb.g_01573
OG0001876	Prbe.g_01009	Prbb.g_01574
OG0001916	Prbe.g_00637	Prbb.g_00500
OG0001917	Prbe.g_01391	Prbb.g_01042
OG0001922	Prbe.g_00329	Prbb.g_00877
OG0001923	Prbe.g_00336	Prbb.g_00114
OG0001955	Prbe.g_00016	Prbb.g_00092
OG0001956	Prbe.g_01283	Prbb.g_00842
OG0001963	Prbe.g_00202	Prbb.g_01949
OG0001977	Prbe.g_01174	Prbb.g_02148
OG0001988	Prbe.g_00917	Prbb.g_01211
OG0002036	Prbe.g_00211	Prbb.g_01253
OG0002052	Prbe.g_01401	Prbb.g_00894
OG0002164	Prbe.g_00099	Prbb.g_01084
OG0002165	Prbe.g_00093	Prbb.g_00113
OG0002176	Prbe.g_00684, Prbe.g_00004	Prbb.g_01202
OG0002177	Prbe.g_00498	Prbb.g_01454
OG0002232	Prbe.g_00457	Prbb.g_00688
OG0002240	Prbe.g_01665	Prbb.g_00178
OG0002282	Prbe.g_00217	Prbb.g_00905
OG0002283	Prbe.g_01599	Prbb.g_01386
OG0002284	Prbe.g_00728	Prbb.g_01565
OG0002293	Prbe.g_00727	Prbb.g_01079
OG0002294	Prbe.g_00100	Prbb.g_00104, Prbb.g_01075
OG0002345	Prbe.g_00490	Prbb.g_01410, Prbb.g_01299
OG0002346	Prbe.g_01576	Prbb.g_01633
OG0002383	Prbe.g_00075	Prbb.g_01382
OG0002384	Prbe.g_01014	Prbb.g_01567, Prbb.g_01308
OG0002453	Prbe.g_01005	Prbb.g_01251
OG0002455	Prbe.g_00024	Prbb.g_01798
OG0002456	Prbe.g_00804	Prbb.g_02033
OG0002497	Prbe.g_00735	Prbb.g_01184
OG0002501	Prbe.g_00706	Prbb.g_00098
OG0002502	Prbe.g_00095	Prbb.g_00106
OG0002503	Prbe.g_00665	Prbb.g_00471
OG0002504	Prbe.g_01213	Prbb.g_00712
OG0002505	Prbe.g_00014	Prbb.g_00850
OG0002508	Prbe.g_00734	Prbb.g_01143
OG0002509	Prbe.g_00729	Prbb.g_01276
OG0002510	Prbe.g_00065	Prbb.g_01283
OG0002511	Prbe.g_01838	Prbb.g_01307
OG0002512	Prbe.g_00497	Prbb.g_01453
OG0002513	Prbe.g_01582	Prbb.g_01548
OG0002514	Prbe.g_00231	Prbb.g_01764
OG0002515	Prbe.g_00045	Prbb.g_01891
OG0002516	Prbe.g_01580	Prbb.g_01918
OG0002517	Prbe.g_00090	Prbb.g_01950
OG0002584	Prbe.g_01409	Prbb.g_00105
OG0002586	Prbe.g_00451	Prbb.g_01630
OG0002587	Prbe.g_01010	Prbb.g_01916
OG0002654	Prbe.g_01600	Prbb.g_01091
OG0002655	Prbe.g_01616	Prbb.g_01095
OG0002656	Prbe.g_00914	Prbb.g_01142
OG0002657	Prbe.g_00020	Prbb.g_01274
OG0002658	Prbe.g_01572	Prbb.g_01540
OG0002659	Prbe.g_00091	Prbb.g_01797
OG0002660	Prbe.g_01609	Prbb.g_01805
OG0002662	Prbe.g_00032	Prbb.g_01427
OG0002703	Prbe.g_00086	Prbb.g_00859
OG0002725	Prbe.g_01028	Prbb.g_00087
OG0002727	Prbe.g_01413	Prbb.g_01361
OG0002728	Prbe.g_00097	Prbb.g_00908
OG0002806	Prbe.g_00700	Prbb.g_01561
OG0002809	Prbe.g_01376	Prbb.g_01015
OG0002810	Prbe.g_00197	Prbb.g_01130
OG0002811	Prbe.g_00082	Prbb.g_01194
OG0002812	Prbe.g_00711	Prbb.g_01266
OG0002814	Prbe.g_00702	Prbb.g_01341
OG0002815	Prbe.g_01002	Prbb.g_01363
OG0002817	Prbe.g_01569	Prbb.g_01538
OG0002819	Prbe.g_01131	Prbb.g_00884
OG0002820	Prbe.g_01125	Prbb.g_01917
OG0002918	Prbe.g_00715	Prbb.g_01236
OG0003081	Prbe.g_00876	Prbb.g_00865
