Orthogroup	Prbe	Prar
OG0001122	Prbe.g_01387	Prar.g_01876
OG0001123	Prbe.g_01393	Prar.g_01880
OG0001124	Prbe.g_01395	Prar.g_01882
OG0001125	Prbe.g_01397	Prar.g_01883
OG0001126	Prbe.g_01308	Prar.g_01893
OG0001127	Prbe.g_01307	Prar.g_01894
OG0001128	Prbe.g_01305	Prar.g_01896
OG0001129	Prbe.g_01304	Prar.g_01897
OG0001130	Prbe.g_01303	Prar.g_01898
OG0001131	Prbe.g_01919	Prar.g_01935
OG0001132	Prbe.g_00071	Prar.g_01944
OG0001133	Prbe.g_00374	Prar.g_01309
OG0001134	Prbe.g_00041	Prar.g_01296
OG0001135	Prbe.g_00044	Prar.g_01293
OG0001136	Prbe.g_01552	Prar.g_01266
OG0001137	Prbe.g_01540	Prar.g_01255
OG0001138	Prbe.g_01519	Prar.g_01237
OG0001139	Prbe.g_01517	Prar.g_01236
OG0001140	Prbe.g_01516	Prar.g_01235
OG0001141	Prbe.g_01515	Prar.g_01234
OG0001142	Prbe.g_01514	Prar.g_01233
OG0001143	Prbe.g_01507	Prar.g_01226
OG0001144	Prbe.g_01502	Prar.g_01221
OG0001145	Prbe.g_00901	Prar.g_00963
OG0001146	Prbe.g_00889	Prar.g_00951
OG0001147	Prbe.g_00869	Prar.g_00925
OG0001148	Prbe.g_00371	Prar.g_00909
OG0001149	Prbe.g_00370	Prar.g_00908
OG0001150	Prbe.g_00369	Prar.g_00907
OG0001151	Prbe.g_00358	Prar.g_00896
OG0001152	Prbe.g_00357	Prar.g_00895
OG0001153	Prbe.g_00279	Prar.g_00815
OG0001154	Prbe.g_00278	Prar.g_00814
OG0001155	Prbe.g_00261	Prar.g_00802
OG0001156	Prbe.g_00258	Prar.g_00799
OG0001157	Prbe.g_00257	Prar.g_00798
OG0001158	Prbe.g_00256	Prar.g_00797
OG0001159	Prbe.g_00255	Prar.g_00796
OG0001160	Prbe.g_00229	Prar.g_00772
OG0001161	Prbe.g_01042	Prar.g_00760
OG0001162	Prbe.g_00017	Prar.g_00749
OG0001163	Prbe.g_00994	Prar.g_01151
OG0001164	Prbe.g_00990	Prar.g_01147
OG0001165	Prbe.g_00987	Prar.g_01144
OG0001166	Prbe.g_00966	Prar.g_01124
OG0001167	Prbe.g_00949	Prar.g_01959
OG0001168	Prbe.g_00947	Prar.g_01957
OG0001169	Prbe.g_00945	Prar.g_00596
OG0001170	Prbe.g_00943	Prar.g_00598
OG0001171	Prbe.g_00933	Prar.g_00607
OG0001172	Prbe.g_01113	Prar.g_01111
OG0001173	Prbe.g_01112	Prar.g_01110
OG0001174	Prbe.g_01104	Prar.g_01102
OG0001175	Prbe.g_01103	Prar.g_01101
OG0001176	Prbe.g_01095	Prar.g_01094
OG0001177	Prbe.g_01093	Prar.g_01091
OG0001178	Prbe.g_00980	Prar.g_01086
OG0001179	Prbe.g_00853	Prar.g_01043
OG0001180	Prbe.g_00830	Prar.g_01022
OG0001181	Prbe.g_00826	Prar.g_01018
OG0001182	Prbe.g_00818	Prar.g_01011
OG0001183	Prbe.g_00813	Prar.g_00618
OG0001184	Prbe.g_00795	Prar.g_00634
OG0001185	Prbe.g_00779	Prar.g_00648
OG0001186	Prbe.g_00747	Prar.g_00670
OG0001187	Prbe.g_00750	Prar.g_00674
OG0001188	Prbe.g_00752	Prar.g_00676
OG0001189	Prbe.g_01146	Prar.g_00693
OG0001190	Prbe.g_01151	Prar.g_00697
OG0001191	Prbe.g_01161	Prar.g_00707
OG0001192	Prbe.g_01166	Prar.g_00074
OG0001193	Prbe.g_01178	Prar.g_00064
OG0001194	Prbe.g_01179	Prar.g_00063
OG0001195	Prbe.g_01180	Prar.g_00062
OG0001196	Prbe.g_01196	Prar.g_00049
OG0001197	Prbe.g_01198	Prar.g_00048
OG0001198	Prbe.g_01062	Prar.g_00041
OG0001199	Prbe.g_00179	Prar.g_00254
OG0001200	Prbe.g_00181	Prar.g_00252
OG0001201	Prbe.g_01650	Prar.g_00220
OG0001202	Prbe.g_01748	Prar.g_00128
OG0001203	Prbe.g_01790	Prar.g_00089
OG0001204	Prbe.g_01796	Prar.g_00084
OG0001205	Prbe.g_01943	Prar.g_00493
OG0001206	Prbe.g_00667	Prar.g_00511
OG0001207	Prbe.g_00656	Prar.g_00527
OG0001208	Prbe.g_00651	Prar.g_00532
OG0001209	Prbe.g_00600	Prar.g_01365
OG0001210	Prbe.g_00595	Prar.g_01370
OG0001211	Prbe.g_00585	Prar.g_01380
OG0001212	Prbe.g_00538	Prar.g_01426
OG0001213	Prbe.g_00503	Prar.g_01459
OG0001214	Prbe.g_01483	Prar.g_01467
OG0001215	Prbe.g_00465	Prar.g_01520
OG0001216	Prbe.g_01216	Prar.g_01601
OG0001217	Prbe.g_00055	Prar.g_01638
OG0001219	Prbe.g_01321	Prar.g_01672
OG0001220	Prbe.g_01278	Prar.g_01735
OG0001221	Prbe.g_00428	Prar.g_01787
OG0001222	Prbe.g_01400	Prar.g_01825
OG0001223	Prbe.g_01368	Prar.g_01851
OG0001224	Prbe.g_01301	Prar.g_01900
OG0001225	Prbe.g_01299	Prar.g_01902
OG0001226	Prbe.g_00495	Prar.g_01928
OG0001227	Prbe.g_01597	Prar.g_01947
OG0001228	Prbe.g_01499	Prar.g_01218
OG0001229	Prbe.g_01611	Prar.g_00913
OG0001230	Prbe.g_00318	Prar.g_00347
OG0001231	Prbe.g_01920	Prar.g_00751
OG0001232	Prbe.g_00962	Prar.g_01120
OG0001233	Prbe.g_00942	Prar.g_00599
OG0001234	Prbe.g_01101	Prar.g_01099
OG0001235	Prbe.g_01097	Prar.g_01089
OG0001236	Prbe.g_00798	Prar.g_00631
OG0001237	Prbe.g_00794	Prar.g_00635
OG0001238	Prbe.g_01162	Prar.g_00708
OG0001239	Prbe.g_00176	Prar.g_00547
OG0001240	Prbe.g_01633	Prar.g_00235
OG0001241	Prbe.g_01643	Prar.g_00227
OG0001242	Prbe.g_01663	Prar.g_00209
OG0001243	Prbe.g_01670	Prar.g_00203
OG0001244	Prbe.g_01685	Prar.g_00187
OG0001245	Prbe.g_01588	Prar.g_00441
OG0001247	Prbe.g_00458	Prar.g_01513
OG0001248	Prbe.g_00460	Prar.g_01515
OG0001249	Prbe.g_01889	Prar.g_01661
OG0001250	Prbe.g_01265	Prar.g_01724
OG0001251	Prbe.g_00106	Prar.g_01760
OG0001252	Prbe.g_01306	Prar.g_01895
OG0001253	Prbe.g_00492	Prar.g_01948
OG0001254	Prbe.g_00043	Prar.g_01294
OG0001255	Prbe.g_01567	Prar.g_01279
OG0001256	Prbe.g_00222	Prar.g_00758
OG0001258	Prbe.g_00989	Prar.g_01146
OG0001259	Prbe.g_00944	Prar.g_00597
OG0001260	Prbe.g_00927	Prar.g_00613
OG0001261	Prbe.g_00845	Prar.g_01035
OG0001262	Prbe.g_01144	Prar.g_00691
OG0001263	Prbe.g_01672	Prar.g_00200
OG0001265	Prbe.g_01662	Prar.g_00210
OG0001266	Prbe.g_01752	Prar.g_00124
OG0001267	Prbe.g_01834	Prar.g_00307
OG0001268	Prbe.g_01897	Prar.g_00399
OG0001269	Prbe.g_01277	Prar.g_00419
OG0001270	Prbe.g_01932	Prar.g_00482
OG0001271	Prbe.g_00661	Prar.g_00522
OG0001272	Prbe.g_00647	Prar.g_00536
OG0001273	Prbe.g_01489	Prar.g_01461
OG0001274	Prbe.g_01776	Prar.g_01533
OG0001275	Prbe.g_01378	Prar.g_01860
OG0001276	Prbe.g_01392	Prar.g_01879
OG0001277	Prbe.g_01184	Prar.g_01937
OG0001278	Prbe.g_01495	Prar.g_01213
OG0001280	Prbe.g_00894	Prar.g_00956
OG0001281	Prbe.g_00888	Prar.g_00950
OG0001282	Prbe.g_00372	Prar.g_00910
OG0001283	Prbe.g_01193	Prar.g_00891
OG0001284	Prbe.g_00236	Prar.g_00777
OG0001285	Prbe.g_00959	Prar.g_01966
OG0001287	Prbe.g_00772	Prar.g_00655
OG0001288	Prbe.g_00762	Prar.g_00663
OG0001289	Prbe.g_00191	Prar.g_00241
OG0001290	Prbe.g_01642	Prar.g_00228
OG0001291	Prbe.g_01680	Prar.g_00193
OG0001292	Prbe.g_01801	Prar.g_00079
OG0001293	Prbe.g_01814	Prar.g_00326
OG0001295	Prbe.g_00005	Prar.g_00516
OG0001296	Prbe.g_00624	Prar.g_01340
OG0001298	Prbe.g_00558	Prar.g_01406
OG0001299	Prbe.g_01452	Prar.g_01496
OG0001300	Prbe.g_01199	Prar.g_01523
OG0001301	Prbe.g_01204	Prar.g_01526
OG0001302	Prbe.g_01317	Prar.g_01670
OG0001303	Prbe.g_01023	Prar.g_01864
OG0001304	Prbe.g_01405	Prar.g_01889
OG0001305	Prbe.g_01293	Prar.g_01908
OG0001306	Prbe.g_01564	Prar.g_01277
OG0001307	Prbe.g_00398	Prar.g_00928
OG0001308	Prbe.g_00301	Prar.g_00837
OG0001309	Prbe.g_00194	Prar.g_00754
OG0001310	Prbe.g_00972	Prar.g_01131
OG0001311	Prbe.g_01394	Prar.g_01881
OG0001312	Prbe.g_01330	Prar.g_01814
OG0001315	Prbe.g_01602	Prar.g_00556
OG0001316	Prbe.g_01684	Prar.g_00188
OG0001317	Prbe.g_01786	Prar.g_00093
OG0001318	Prbe.g_01810	Prar.g_00331
OG0001319	Prbe.g_01827	Prar.g_00315
OG0001320	Prbe.g_01130, Prbe.g_01024	Prar.g_00443
OG0001321	Prbe.g_01949	Prar.g_00499
OG0001322	Prbe.g_01950	Prar.g_00500
OG0001323	Prbe.g_00614	Prar.g_01349
OG0001324	Prbe.g_01200	Prar.g_01524
OG0001325	Prbe.g_01435	Prar.g_01604
OG0001327	Prbe.g_00405	Prar.g_01920
OG0001328	Prbe.g_00912	Prar.g_01946
OG0001329	Prbe.g_01026	Prar.g_01302
OG0001330	Prbe.g_00205	Prar.g_00977
OG0001331	Prbe.g_00367	Prar.g_00905
OG0001332	Prbe.g_00265	Prar.g_00804
OG0001333	Prbe.g_00948	Prar.g_01958
OG0001334	Prbe.g_00810	Prar.g_00621
OG0001335	Prbe.g_00809	Prar.g_00622
OG0001339	Prbe.g_01645	Prar.g_00225
OG0001340	Prbe.g_01885	Prar.g_00259
OG0001341	Prbe.g_01604	Prar.g_01636
OG0001342	Prbe.g_01003	Prar.g_01665
OG0001343	Prbe.g_00103	Prar.g_01757
OG0001344	Prbe.g_01545	Prar.g_01259
OG0001345	Prbe.g_01529	Prar.g_01244
OG0001346	Prbe.g_00892	Prar.g_00954
OG0001348	Prbe.g_00003	Prar.g_00732
OG0001349	Prbe.g_00349	Prar.g_00867
OG0001351	Prbe.g_00675	Prar.g_00502
OG0001352	Prbe.g_00454	Prar.g_01510
OG0001355	Prbe.g_01414	Prar.g_00722, Prar.g_01158
OG0001356	Prbe.g_00997	Prar.g_01181
OG0001359	Prbe.g_00104	Prar.g_01758
OG0001362	Prbe.g_00297	Prar.g_00833
OG0001363	Prbe.g_00295	Prar.g_00831
OG0001364	Prbe.g_00807	Prar.g_00624
OG0001365	Prbe.g_01155	Prar.g_00701
OG0001369	Prbe.g_01632	Prar.g_00236
OG0001370	Prbe.g_00670	Prar.g_00508
OG0001371	Prbe.g_00453	Prar.g_01509
OG0001372	Prbe.g_00494	Prar.g_01644
OG0001375	Prbe.g_00102	Prar.g_01756
OG0001380	Prbe.g_01614	Prar.g_00923
OG0001381	Prbe.g_01574	Prar.g_00917
OG0001382	Prbe.g_01617	Prar.g_00738
OG0001397	Prbe.g_00296	Prar.g_00832
OG0001403	Prbe.g_00131	Prar.g_00008
OG0001404	Prbe.g_00173	Prar.g_00550
OG0001407	Prbe.g_01621	Prar.g_01926
OG0001409	Prbe.g_01541	Prar.g_01256
OG0001410	Prbe.g_00399	Prar.g_00927
OG0001414	Prbe.g_01781	Prar.g_00098
OG0001415	Prbe.g_01783	Prar.g_00096
OG0001418	Prbe.g_00459	Prar.g_01514
OG0001419	Prbe.g_01620	Prar.g_01927
OG0001421	Prbe.g_00221	Prar.g_00757
OG0001422	Prbe.g_01624	Prar.g_00734
OG0001423	Prbe.g_00698	Prar.g_01560
OG0001424	Prbe.g_00074	Prar.g_01761
OG0001428	Prbe.g_01720	Prar.g_00155
OG0001429	Prbe.g_01322	Prar.g_01673
OG0001430	Prbe.g_01613	Prar.g_00982
OG0001431	Prbe.g_00013, Prbe.g_01595	Prar.g_00979
OG0001433	Prbe.g_00998	Prar.g_01180
OG0001435	Prbe.g_00413	Prar.g_01772
OG0001437	Prbe.g_01782	Prar.g_00097
OG0001440	Prbe.g_01021, Prbe.g_01027	Prar.g_00476
OG0001446	Prbe.g_00066	Prar.g_00249
OG0001448	Prbe.g_00677	Prar.g_00427
OG0001450	Prbe.g_00462	Prar.g_01517
OG0001451	Prbe.g_01289	Prar.g_01745
OG0001463	Prbe.g_01841	Prar.g_00301
OG0001464	Prbe.g_01886	Prar.g_00258
OG0001465	Prbe.g_01211	Prar.g_01532
OG0001467	Prbe.g_00378	Prar.g_01662
OG0001468	Prbe.g_00094	Prar.g_01918
OG0001472	Prbe.g_00486	Prar.g_00755
OG0001481	Prbe.g_00913	Prar.g_00434
OG0001483	Prbe.g_01118	Prar.g_00712
OG0001485	Prbe.g_00714	Prar.g_01166
OG0001486	Prbe.g_01551	Prar.g_01265
OG0001491	Prbe.g_01314	Prar.g_01668
OG0001500	Prbe.g_01816	Prar.g_00324
OG0001501	Prbe.g_00403	Prar.g_01535
OG0001503	Prbe.g_00060	Prar.g_01289
OG0001506	Prbe.g_00267	Prar.g_00806
OG0001521	Prbe.g_01312	Prar.g_01637
OG0001522	Prbe.g_01256	Prar.g_01716
OG0001523	Prbe.g_00046	Prar.g_01292
OG0001524	Prbe.g_00047	Prar.g_01291
OG0001526	Prbe.g_00161	Prar.g_01116
OG0001550	Prbe.g_00056	Prar.g_01304
OG0001552	Prbe.g_00218	Prar.g_01201
OG0001565	Prbe.g_00695	Prar.g_00475
OG0001566	Prbe.g_00450	Prar.g_01506
OG0001569	Prbe.g_00685	Prar.g_01954
OG0001571	Prbe.g_00724	Prar.g_01311
OG0001572	Prbe.g_00722	Prar.g_01192
OG0001581	Prbe.g_00874	Prar.g_00183
OG0001583	Prbe.g_01313	Prar.g_01667, Prar.g_00591
OG0001584	Prbe.g_01442	Prar.g_01806
OG0001587	Prbe.g_00925	Prar.g_01118
OG0001588	Prbe.g_01923	Prar.g_00363
OG0001595	Prbe.g_00171	Prar.g_00551
OG0001596	Prbe.g_00180	Prar.g_00253
OG0001597	Prbe.g_00270	Prar.g_00422
OG0001599	Prbe.g_00669	Prar.g_00509
OG0001600	Prbe.g_00622	Prar.g_01342
OG0001601	Prbe.g_00448	Prar.g_01504
OG0001603	Prbe.g_01316	Prar.g_01669
OG0001604	Prbe.g_00425	Prar.g_01784
OG0001605	Prbe.g_00061	Prar.g_01872
OG0001606	Prbe.g_00051	Prar.g_01934
OG0001607	Prbe.g_00712	Prar.g_01290
OG0001608	Prbe.g_01408	Prar.g_00920
OG0001609	Prbe.g_00269	Prar.g_00808
OG0001610	Prbe.g_00266	Prar.g_00805
OG0001611	Prbe.g_01123	Prar.g_00744
OG0001626	Prbe.g_00707	Prar.g_01635
OG0001628	Prbe.g_00496	Prar.g_01646
OG0001629	Prbe.g_00733	Prar.g_01647
OG0001630	Prbe.g_00111	Prar.g_01765
OG0001631	Prbe.g_00716	Prar.g_01923
OG0001648	Prbe.g_01049	Prar.g_00433
OG0001649	Prbe.g_00053	Prar.g_01924
OG0001650	Prbe.g_01025, Prbe.g_00010	Prar.g_00934
OG0001651	Prbe.g_01585	Prar.g_00746
OG0001663	Prbe.g_01568	Prar.g_01280
OG0001664	Prbe.g_00033	Prar.g_00987
OG0001665	Prbe.g_01575	Prar.g_00984
OG0001670	Prbe.g_00701	Prar.g_01169, Prar.g_01194, Prar.g_01161, Prar.g_00718
OG0001684	Prbe.g_00545	Prar.g_01418
OG0001685	Prbe.g_00491	Prar.g_01747
OG0001686	Prbe.g_01589	Prar.g_01871
OG0001687	Prbe.g_00671	Prar.g_01917
OG0001697	Prbe.g_01315	Prar.g_01754
OG0001699	Prbe.g_00040	Prar.g_01582, Prar.g_00711
OG0001701	Prbe.g_00162	Prar.g_01115
OG0001705	Prbe.g_00923	Prar.g_00463
OG0001706	Prbe.g_00023	Prar.g_01196
OG0001707	Prbe.g_01596	Prar.g_01941
OG0001709	Prbe.g_00335	Prar.g_00868
OG0001710	Prbe.g_00478	Prar.g_01096
OG0001722	Prbe.g_00109	Prar.g_01763
OG0001725	Prbe.g_00019	Prar.g_00449
OG0001746	Prbe.g_00022	Prar.g_01188
OG0001780	Prbe.g_00344	Prar.g_00860
OG0001834	Prbe.g_00347	Prar.g_00864
OG0001836	Prbe.g_00376	Prar.g_01167
OG0001922	Prbe.g_00329	Prar.g_00940
OG0002109	Prbe.g_00058	Prar.g_00937
OG0002275	Prbe.g_01015	Prar.g_01152
OG0002326	Prbe.g_01048	Prar.g_01176
OG0002377	Prbe.g_00375	Prar.g_01168
OG0002379	Prbe.g_01038	Prar.g_00587
OG0002421	Prbe.g_00342	Prar.g_00857
OG0002480	Prbe.g_00346	Prar.g_00863
OG0002556	Prbe.g_00871	Prar.g_00364
OG0002557	Prbe.g_00872	Prar.g_00365
OG0002558	Prbe.g_00873	Prar.g_00366
