Orthogroup	Pras	Prbg
OG0001121	Pras.g_00679	Prbg.g_01776
OG0001122	Pras.g_00680	Prbg.g_01777
OG0001123	Pras.g_00681	Prbg.g_01778
OG0001124	Pras.g_00683	Prbg.g_01780
OG0001125	Pras.g_00685	Prbg.g_01782
OG0001126	Pras.g_00686	Prbg.g_01783
OG0001127	Pras.g_00688	Prbg.g_01786
OG0001128	Pras.g_00689	Prbg.g_01787
OG0001129	Pras.g_00690	Prbg.g_01788
OG0001130	Pras.g_00693	Prbg.g_01791
OG0001131	Pras.g_00694	Prbg.g_01792
OG0001132	Pras.g_00695	Prbg.g_01793
OG0001133	Pras.g_00696	Prbg.g_01794
OG0001134	Pras.g_00697	Prbg.g_01795
OG0001135	Pras.g_00698	Prbg.g_01796
OG0001136	Pras.g_00699	Prbg.g_01797
OG0001137	Pras.g_00700	Prbg.g_01798
OG0001138	Pras.g_00701	Prbg.g_01799
OG0001139	Pras.g_00702	Prbg.g_01801
OG0001140	Pras.g_00703	Prbg.g_01802
OG0001141	Pras.g_00704	Prbg.g_01803
OG0001142	Pras.g_00707	Prbg.g_01807
OG0001143	Pras.g_00708	Prbg.g_01808
OG0001144	Pras.g_00709	Prbg.g_01809
OG0001145	Pras.g_00710	Prbg.g_01810
OG0001146	Pras.g_00711	Prbg.g_01811
OG0001147	Pras.g_00712	Prbg.g_01812
OG0001148	Pras.g_00713	Prbg.g_01813
OG0001149	Pras.g_00715	Prbg.g_01815
OG0001150	Pras.g_00716	Prbg.g_01816
OG0001151	Pras.g_00718	Prbg.g_01820
OG0001152	Pras.g_00719	Prbg.g_01821
OG0001153	Pras.g_00720	Prbg.g_01822
OG0001154	Pras.g_00722	Prbg.g_01824
OG0001155	Pras.g_00724	Prbg.g_01826
OG0001156	Pras.g_00726	Prbg.g_01828
OG0001157	Pras.g_00727	Prbg.g_01830
OG0001158	Pras.g_00729	Prbg.g_01832
OG0001159	Pras.g_00730	Prbg.g_01833
OG0001160	Pras.g_00731	Prbg.g_01834
OG0001161	Pras.g_00732	Prbg.g_01835
OG0001162	Pras.g_00733	Prbg.g_01836
OG0001163	Pras.g_00734	Prbg.g_01837
OG0001164	Pras.g_00735	Prbg.g_01838
OG0001165	Pras.g_00736	Prbg.g_01839
OG0001166	Pras.g_00737	Prbg.g_01840
OG0001167	Pras.g_00738	Prbg.g_01842
OG0001168	Pras.g_00739	Prbg.g_01843
OG0001169	Pras.g_00740	Prbg.g_01844
OG0001170	Pras.g_00741	Prbg.g_01845
OG0001171	Pras.g_00742	Prbg.g_01846
OG0001172	Pras.g_00744	Prbg.g_01848
OG0001173	Pras.g_00746	Prbg.g_01850
OG0001174	Pras.g_00747	Prbg.g_01851
OG0001175	Pras.g_00748	Prbg.g_01852
OG0001176	Pras.g_00749	Prbg.g_01854
OG0001177	Pras.g_00751	Prbg.g_01856
OG0001178	Pras.g_00754	Prbg.g_01859
OG0001179	Pras.g_00755	Prbg.g_01860
OG0001180	Pras.g_00756	Prbg.g_01861
OG0001181	Pras.g_00757	Prbg.g_01862
OG0001182	Pras.g_00758	Prbg.g_01863
OG0001183	Pras.g_00759	Prbg.g_01864
OG0001184	Pras.g_00762	Prbg.g_01866
OG0001185	Pras.g_00765	Prbg.g_01868
OG0001186	Pras.g_00766	Prbg.g_01869
OG0001187	Pras.g_00768	Prbg.g_01870
OG0001188	Pras.g_00769	Prbg.g_01871
OG0001189	Pras.g_00770	Prbg.g_01872
OG0001190	Pras.g_00771	Prbg.g_01873
OG0001191	Pras.g_00772	Prbg.g_01874
OG0001192	Pras.g_00773	Prbg.g_01875
OG0001193	Pras.g_00774	Prbg.g_01876
OG0001194	Pras.g_00775	Prbg.g_01877
OG0001195	Pras.g_00776	Prbg.g_01878
OG0001196	Pras.g_00777	Prbg.g_01879
OG0001197	Pras.g_00778	Prbg.g_01880
OG0001198	Pras.g_00779	Prbg.g_01881
OG0001199	Pras.g_00780	Prbg.g_01882
OG0001200	Pras.g_00781	Prbg.g_01883
OG0001201	Pras.g_00782	Prbg.g_01884
OG0001202	Pras.g_00783	Prbg.g_01885
OG0001203	Pras.g_00785	Prbg.g_01887
OG0001204	Pras.g_00787	Prbg.g_01889
OG0001205	Pras.g_00788	Prbg.g_01891
OG0001206	Pras.g_00789	Prbg.g_01892
OG0001207	Pras.g_00790	Prbg.g_01893
OG0001208	Pras.g_00791	Prbg.g_01894
OG0001209	Pras.g_00792	Prbg.g_01895
OG0001210	Pras.g_00793	Prbg.g_01896
OG0001211	Pras.g_00794	Prbg.g_01897
OG0001212	Pras.g_00795	Prbg.g_01898
OG0001213	Pras.g_00796	Prbg.g_01899
OG0001214	Pras.g_00798	Prbg.g_01901
OG0001215	Pras.g_00799	Prbg.g_01902
OG0001216	Pras.g_00800	Prbg.g_01903
OG0001217	Pras.g_00801	Prbg.g_01904
OG0001218	Pras.g_00802	Prbg.g_01905
OG0001219	Pras.g_00804	Prbg.g_01908
OG0001220	Pras.g_00805	Prbg.g_01909
OG0001221	Pras.g_00808	Prbg.g_01913
OG0001222	Pras.g_00809	Prbg.g_01914
OG0001223	Pras.g_00810	Prbg.g_01915
OG0001224	Pras.g_00812	Prbg.g_01917
OG0001225	Pras.g_00813	Prbg.g_01918
OG0001226	Pras.g_00814	Prbg.g_01919
OG0001227	Pras.g_00815	Prbg.g_01920
OG0001228	Pras.g_00816	Prbg.g_01921
OG0001229	Pras.g_00817	Prbg.g_01922
OG0001230	Pras.g_00818	Prbg.g_01923
OG0001231	Pras.g_00819	Prbg.g_01924
OG0001232	Pras.g_00820	Prbg.g_01927
OG0001233	Pras.g_00821	Prbg.g_01928
OG0001234	Pras.g_00822	Prbg.g_01929
OG0001235	Pras.g_00823	Prbg.g_01930
OG0001236	Pras.g_00825	Prbg.g_01932
OG0001237	Pras.g_00826	Prbg.g_01933
OG0001238	Pras.g_00828	Prbg.g_01936
OG0001239	Pras.g_00829	Prbg.g_01937
OG0001240	Pras.g_00830	Prbg.g_01938
OG0001241	Pras.g_00832	Prbg.g_00758
OG0001242	Pras.g_00834	Prbg.g_00759
OG0001243	Pras.g_00835	Prbg.g_00760
OG0001244	Pras.g_00836	Prbg.g_00761
OG0001245	Pras.g_00837	Prbg.g_00762
OG0001246	Pras.g_00838	Prbg.g_00763
OG0001247	Pras.g_00839	Prbg.g_00764
OG0001248	Pras.g_00840	Prbg.g_00765
OG0001249	Pras.g_00841	Prbg.g_00766
OG0001250	Pras.g_00842	Prbg.g_00767
OG0001252	Pras.g_00989	Prbg.g_00912
OG0001253	Pras.g_01001	Prbg.g_00927
OG0001254	Pras.g_01133	Prbg.g_00060
OG0001255	Pras.g_01186	Prbg.g_00116
OG0001257	Pras.g_01360	Prbg.g_00201
OG0001258	Pras.g_01376	Prbg.g_00217
OG0001259	Pras.g_01466	Prbg.g_00309
OG0001260	Pras.g_01648	Prbg.g_01249
OG0001261	Pras.g_01735	Prbg.g_01195
OG0001262	Pras.g_01751	Prbg.g_01212
OG0001263	Pras.g_01772	Prbg.g_01507
OG0001264	Pras.g_01800	Prbg.g_01083
OG0001265	Pras.g_01910	Prbg.g_01330
OG0001266	Pras.g_01958	Prbg.g_00358
OG0001267	Pras.g_00040	Prbg.g_01504
OG0001268	Pras.g_00053	Prbg.g_01489
OG0001269	Pras.g_00233	Prbg.g_00504
OG0001270	Pras.g_00391	Prbg.g_00634
OG0001272	Pras.g_00446	Prbg.g_00367
OG0001273	Pras.g_00447	Prbg.g_00708
OG0001274	Pras.g_00452	Prbg.g_00726
OG0001275	Pras.g_00467	Prbg.g_01561
OG0001276	Pras.g_00144	Prbg.g_01351
OG0001277	Pras.g_00489	Prbg.g_01609
OG0001278	Pras.g_00542	Prbg.g_01641
OG0001279	Pras.g_00546	Prbg.g_01645
OG0001280	Pras.g_00549	Prbg.g_01648
OG0001281	Pras.g_00616	Prbg.g_01718
OG0001282	Pras.g_00641	Prbg.g_01655
OG0001283	Pras.g_00725	Prbg.g_01827
OG0001284	Pras.g_00753	Prbg.g_01858
OG0001285	Pras.g_00786	Prbg.g_01888
OG0001286	Pras.g_00831	Prbg.g_01940
OG0001287	Pras.g_00530	Prbg.g_00727
OG0001288	Pras.g_01315	Prbg.g_00157
OG0001290	Pras.g_00872	Prbg.g_00843
OG0001292	Pras.g_00925	Prbg.g_00795
OG0001293	Pras.g_00927	Prbg.g_00793
OG0001294	Pras.g_00944	Prbg.g_00863
OG0001295	Pras.g_00970	Prbg.g_00893
OG0001296	Pras.g_00976	Prbg.g_00900
OG0001297	Pras.g_01050	Prbg.g_00978
OG0001298	Pras.g_01095	Prbg.g_01026
OG0001299	Pras.g_01104	Prbg.g_01035
OG0001300	Pras.g_01226	Prbg.g_00457
OG0001301	Pras.g_01513	Prbg.g_01420
OG0001302	Pras.g_01653	Prbg.g_00734, Prbg.g_01581
OG0001303	Pras.g_01657	Prbg.g_01549
OG0001304	Pras.g_01925	Prbg.g_01243
OG0001305	Pras.g_01930	Prbg.g_01238
OG0001306	Pras.g_01966	Prbg.g_01926
OG0001307	Pras.g_01975	Prbg.g_00458
OG0001308	Pras.g_00001	Prbg.g_00698
OG0001309	Pras.g_00003	Prbg.g_01890
OG0001310	Pras.g_00014	Prbg.g_00007
OG0001311	Pras.g_00084	Prbg.g_01453
OG0001312	Pras.g_00234	Prbg.g_00503
OG0001313	Pras.g_00450	Prbg.g_00142
OG0001314	Pras.g_00573	Prbg.g_01673
OG0001315	Pras.g_00608	Prbg.g_01708
OG0001316	Pras.g_00721	Prbg.g_01823
OG0001318	Pras.g_00992	Prbg.g_00915
OG0001319	Pras.g_01090	Prbg.g_01020
OG0001320	Pras.g_01345	Prbg.g_00714
OG0001321	Pras.g_01659	Prbg.g_00357
OG0001322	Pras.g_01682	Prbg.g_01535
OG0001323	Pras.g_01950	Prbg.g_01072
OG0001324	Pras.g_01983	Prbg.g_00442
OG0001325	Pras.g_00007	Prbg.g_00404
OG0001326	Pras.g_00175	Prbg.g_00722
OG0001327	Pras.g_00177	Prbg.g_00697
OG0001329	Pras.g_00270	Prbg.g_01935
OG0001330	Pras.g_00443	Prbg.g_00680
OG0001331	Pras.g_00547	Prbg.g_01646
OG0001332	Pras.g_00597	Prbg.g_01697
OG0001333	Pras.g_00691	Prbg.g_01789
OG0001334	Pras.g_00745	Prbg.g_01849
OG0001335	Pras.g_00784	Prbg.g_01886
OG0001336	Pras.g_00979	Prbg.g_00902
OG0001337	Pras.g_00969	Prbg.g_00892
OG0001338	Pras.g_00995	Prbg.g_00496
OG0001339	Pras.g_01054	Prbg.g_00982
OG0001340	Pras.g_01100	Prbg.g_01031
OG0001341	Pras.g_01113	Prbg.g_01044
OG0001342	Pras.g_01132	Prbg.g_00059
OG0001343	Pras.g_01192	Prbg.g_00122
OG0001345	Pras.g_01312	Prbg.g_00154
OG0001346	Pras.g_01350	Prbg.g_00191
OG0001347	Pras.g_01364	Prbg.g_00205
OG0001349	Pras.g_01387	Prbg.g_00228
OG0001350	Pras.g_01392	Prbg.g_00233
OG0001351	Pras.g_01453	Prbg.g_00295
OG0001352	Pras.g_01558	Prbg.g_01123
OG0001353	Pras.g_01579	Prbg.g_01006
OG0001354	Pras.g_01685, Pras.g_00884	Prbg.g_01250
OG0001355	Pras.g_01741	Prbg.g_01202
OG0001356	Pras.g_01786	Prbg.g_01060
OG0001357	Pras.g_01888	Prbg.g_01315
OG0001358	Pras.g_01909	Prbg.g_01329
OG0001359	Pras.g_00027	Prbg.g_00754
OG0001360	Pras.g_00028	Prbg.g_00755
OG0001361	Pras.g_00107	Prbg.g_01432
OG0001362	Pras.g_00152	Prbg.g_00407
OG0001364	Pras.g_00423	Prbg.g_00666
OG0001365	Pras.g_00482	Prbg.g_00813
OG0001366	Pras.g_00587	Prbg.g_01687
OG0001368	Pras.g_00752	Prbg.g_01857
OG0001369	Pras.g_01911	Prbg.g_01331
OG0001371	Pras.g_00919	Prbg.g_00803
OG0001372	Pras.g_00920	Prbg.g_00801
OG0001373	Pras.g_00926	Prbg.g_00794
OG0001374	Pras.g_00938	Prbg.g_00783
OG0001375	Pras.g_00986	Prbg.g_00910
OG0001376	Pras.g_01086	Prbg.g_01016
OG0001377	Pras.g_01108	Prbg.g_01040
OG0001378	Pras.g_01124	Prbg.g_00052
OG0001379	Pras.g_01215	Prbg.g_00632
OG0001382	Pras.g_01338	Prbg.g_00183
OG0001383	Pras.g_01389	Prbg.g_00230
OG0001384	Pras.g_01397	Prbg.g_00238
OG0001385	Pras.g_01542	Prbg.g_01389
OG0001386	Pras.g_01550	Prbg.g_01115
OG0001387	Pras.g_01552	Prbg.g_01117
OG0001388	Pras.g_01562	Prbg.g_01128
OG0001389	Pras.g_01611	Prbg.g_01372
OG0001390	Pras.g_01647	Prbg.g_01541
OG0001391	Pras.g_01687	Prbg.g_01253
OG0001392	Pras.g_01785	Prbg.g_01059
OG0001393	Pras.g_01787	Prbg.g_01061
OG0001394	Pras.g_01806	Prbg.g_01089
OG0001395	Pras.g_01809	Prbg.g_01092
OG0001396	Pras.g_01892	Prbg.g_01612
OG0001397	Pras.g_01919	Prbg.g_01342
OG0001398	Pras.g_01938	Prbg.g_01230
OG0001399	Pras.g_01948	Prbg.g_01051
OG0001400	Pras.g_01956	Prbg.g_01558
OG0001401	Pras.g_01963	Prbg.g_00002
OG0001402	Pras.g_00042	Prbg.g_01501
OG0001403	Pras.g_00210	Prbg.g_00478
OG0001404	Pras.g_00241	Prbg.g_01345
OG0001405	Pras.g_00251	Prbg.g_00530
OG0001406	Pras.g_00390	Prbg.g_00633
OG0001407	Pras.g_00393	Prbg.g_00636
OG0001408	Pras.g_00444	Prbg.g_00681
OG0001409	Pras.g_00457	Prbg.g_01571
OG0001414	Pras.g_00913	Prbg.g_01539
OG0001417	Pras.g_01551	Prbg.g_01116
OG0001418	Pras.g_01660	Prbg.g_00395
OG0001419	Pras.g_01691	Prbg.g_01259
OG0001420	Pras.g_01789	Prbg.g_01063
OG0001422	Pras.g_01953	Prbg.g_00412
OG0001423	Pras.g_00029	Prbg.g_00416
OG0001424	Pras.g_00121	Prbg.g_00684
OG0001425	Pras.g_00462	Prbg.g_01554
OG0001427	Pras.g_01225	Prbg.g_01586
OG0001428	Pras.g_00277	Prbg.g_00565
OG0001428	Pras.g_00279	Prbg.g_00563
OG0001430	Pras.g_01902	Prbg.g_00012
OG0001431	Pras.g_01954	Prbg.g_00004
OG0001432	Pras.g_01957	Prbg.g_01557
OG0001434	Pras.g_00227	Prbg.g_00719, Prbg.g_01610
OG0001435	Pras.g_00456	Prbg.g_01522
OG0001440	Pras.g_01913	Prbg.g_01334
OG0001443	Pras.g_00039	Prbg.g_01505
OG0001444	Pras.g_00075	Prbg.g_01466
OG0001445	Pras.g_00167	Prbg.g_00742
OG0001446	Pras.g_00169	Prbg.g_00743
OG0001447	Pras.g_00170	Prbg.g_01512
OG0001449	Pras.g_00292	Prbg.g_00553
OG0001451	Pras.g_01276, Pras.g_01277	Prbg.g_00429
OG0001454	Pras.g_01220	Prbg.g_00175
OG0001455	Pras.g_00133	Prbg.g_00425
OG0001457	Pras.g_01578	Prbg.g_01148
OG0001458	Pras.g_01646	Prbg.g_00421
OG0001460	Pras.g_01763	Prbg.g_00362
OG0001461	Pras.g_01832	Prbg.g_01379
OG0001462	Pras.g_01901	Prbg.g_01526
OG0001463	Pras.g_01947	Prbg.g_00181
OG0001465	Pras.g_00172	Prbg.g_01550
OG0001466	Pras.g_00535	Prbg.g_00696
OG0001468	Pras.g_00714	Prbg.g_01814
OG0001469	Pras.g_00054	Prbg.g_01488
OG0001471	Pras.g_01295	Prbg.g_00432
OG0001473	Pras.g_01771	Prbg.g_01252
OG0001482	Pras.g_00495, Pras.g_00510	Prbg.g_00748
OG0001485	Pras.g_00610	Prbg.g_01710
OG0001488	Pras.g_01023	Prbg.g_00950
OG0001489	Pras.g_01228	Prbg.g_01740
OG0001490	Pras.g_01255	Prbg.g_01712
OG0001492	Pras.g_01733	Prbg.g_01193
OG0001504	Pras.g_01816	Prbg.g_01099
OG0001508	Pras.g_00455	Prbg.g_01615
OG0001509	Pras.g_00631	Prbg.g_00375
OG0001519	Pras.g_01241	Prbg.g_00728
OG0001521	Pras.g_00612	Prbg.g_00812
OG0001522	Pras.g_00536	Prbg.g_01570, Prbg.g_00024
OG0001526	Pras.g_01790	Prbg.g_01066
OG0001535	Pras.g_01759	Prbg.g_01224
OG0001541	Pras.g_00307, Pras.g_00298	Prbg.g_00039
OG0001544	Pras.g_00130	Prbg.g_00731
OG0001545	Pras.g_01797	Prbg.g_01080
OG0001558	Pras.g_01642	Prbg.g_00023
OG0001574	Pras.g_00143	Prbg.g_00406
OG0001579	Pras.g_00293	Prbg.g_00567
OG0001593	Pras.g_01337	Prbg.g_00182
OG0001617	Pras.g_00225	Prbg.g_00573
OG0001618	Pras.g_00226	Prbg.g_00453
OG0001627	Pras.g_00229	Prbg.g_01563
OG0001631	Pras.g_00115	Prbg.g_00353
OG0001637	Pras.g_01639	Prbg.g_00439
OG0001720	Pras.g_00320, Pras.g_00300	Prbg.g_00814
OG0001736	Pras.g_01817	Prbg.g_01100
OG0001869	Pras.g_00284, Pras.g_00287	Prbg.g_00512
OG0001878	Pras.g_00888	Prbg.g_01597
OG0001951	Pras.g_00278	Prbg.g_00564
OG0001986	Pras.g_00276	Prbg.g_00566
OG0002025	Pras.g_00283	Prbg.g_00562
OG0002111	Pras.g_00887	Prbg.g_01596
OG0002133	Pras.g_00274	Prbg.g_00554
