Orthogroup	Pras	Prav
OG0001153	Pras.g_00720	Prav.g_00666
OG0001154	Pras.g_00722	Prav.g_00668
OG0001155	Pras.g_00724	Prav.g_00670
OG0001156	Pras.g_00726	Prav.g_00672
OG0001157	Pras.g_00727	Prav.g_00673
OG0001158	Pras.g_00729	Prav.g_00675
OG0001159	Pras.g_00730	Prav.g_00676
OG0001160	Pras.g_00731	Prav.g_00677
OG0001161	Pras.g_00732	Prav.g_00678
OG0001162	Pras.g_00733	Prav.g_00679
OG0001163	Pras.g_00734	Prav.g_00680
OG0001164	Pras.g_00735	Prav.g_00681
OG0001165	Pras.g_00736	Prav.g_00682
OG0001166	Pras.g_00737	Prav.g_00683
OG0001167	Pras.g_00738	Prav.g_00684
OG0001168	Pras.g_00739	Prav.g_00685
OG0001169	Pras.g_00740	Prav.g_00686
OG0001170	Pras.g_00741	Prav.g_00687
OG0001171	Pras.g_00742	Prav.g_00688
OG0001172	Pras.g_00744	Prav.g_00690
OG0001173	Pras.g_00746	Prav.g_00692
OG0001174	Pras.g_00747	Prav.g_00693
OG0001175	Pras.g_00748	Prav.g_00694
OG0001176	Pras.g_00749	Prav.g_00695
OG0001177	Pras.g_00751	Prav.g_00697
OG0001178	Pras.g_00754	Prav.g_00700
OG0001179	Pras.g_00755	Prav.g_00701
OG0001180	Pras.g_00756	Prav.g_00702
OG0001181	Pras.g_00757	Prav.g_00703
OG0001182	Pras.g_00758	Prav.g_00704
OG0001183	Pras.g_00759	Prav.g_00705
OG0001184	Pras.g_00762	Prav.g_00707
OG0001185	Pras.g_00765	Prav.g_00710
OG0001186	Pras.g_00766	Prav.g_00711
OG0001187	Pras.g_00768	Prav.g_00712
OG0001188	Pras.g_00769	Prav.g_00713
OG0001189	Pras.g_00770	Prav.g_00714
OG0001190	Pras.g_00771	Prav.g_00715
OG0001191	Pras.g_00772	Prav.g_00716
OG0001192	Pras.g_00773	Prav.g_00717
OG0001193	Pras.g_00774	Prav.g_00718
OG0001194	Pras.g_00775	Prav.g_00719
OG0001195	Pras.g_00776	Prav.g_00720
OG0001196	Pras.g_00777	Prav.g_00721
OG0001197	Pras.g_00778	Prav.g_00722
OG0001198	Pras.g_00779	Prav.g_00723
OG0001199	Pras.g_00780	Prav.g_00724
OG0001200	Pras.g_00781	Prav.g_00725
OG0001201	Pras.g_00782	Prav.g_00726
OG0001202	Pras.g_00783	Prav.g_00727
OG0001203	Pras.g_00785	Prav.g_00729
OG0001204	Pras.g_00787	Prav.g_00731
OG0001205	Pras.g_00788	Prav.g_00732
OG0001206	Pras.g_00789	Prav.g_00733
OG0001207	Pras.g_00790	Prav.g_00734
OG0001208	Pras.g_00791	Prav.g_00735
OG0001209	Pras.g_00792	Prav.g_00736
OG0001210	Pras.g_00793	Prav.g_00737
OG0001211	Pras.g_00794	Prav.g_00738
OG0001212	Pras.g_00795	Prav.g_00739
OG0001213	Pras.g_00796	Prav.g_00740
OG0001214	Pras.g_00798	Prav.g_00742
OG0001215	Pras.g_00799	Prav.g_00743
OG0001216	Pras.g_00800	Prav.g_00744
OG0001217	Pras.g_00801	Prav.g_00745
OG0001218	Pras.g_00802	Prav.g_00746
OG0001219	Pras.g_00804	Prav.g_00749
OG0001220	Pras.g_00805	Prav.g_00750
OG0001221	Pras.g_00808	Prav.g_00753
OG0001222	Pras.g_00809	Prav.g_00754
OG0001223	Pras.g_00810	Prav.g_00755
OG0001224	Pras.g_00812	Prav.g_00756
OG0001225	Pras.g_00813	Prav.g_00757
OG0001226	Pras.g_00814	Prav.g_00758
OG0001227	Pras.g_00815	Prav.g_00759
OG0001228	Pras.g_00816	Prav.g_00760
OG0001229	Pras.g_00817	Prav.g_00761
OG0001230	Pras.g_00818	Prav.g_00762
OG0001231	Pras.g_00819	Prav.g_00763
OG0001232	Pras.g_00820	Prav.g_00764
OG0001233	Pras.g_00821	Prav.g_00765
OG0001234	Pras.g_00822	Prav.g_00766
OG0001235	Pras.g_00823	Prav.g_00767
OG0001236	Pras.g_00825	Prav.g_00769
OG0001237	Pras.g_00826	Prav.g_00770
OG0001238	Pras.g_00828	Prav.g_00772
OG0001239	Pras.g_00829	Prav.g_00773
OG0001240	Pras.g_00830	Prav.g_00774
OG0001241	Pras.g_00832	Prav.g_00776
OG0001242	Pras.g_00834	Prav.g_00778
OG0001243	Pras.g_00835	Prav.g_00779
OG0001244	Pras.g_00836	Prav.g_00780
OG0001245	Pras.g_00837	Prav.g_00781
OG0001246	Pras.g_00838	Prav.g_00782
OG0001247	Pras.g_00839	Prav.g_00783
OG0001248	Pras.g_00840	Prav.g_00784
OG0001249	Pras.g_00841	Prav.g_00785
OG0001250	Pras.g_00842	Prav.g_00786
OG0001251	Pras.g_00943	Prav.g_00157
OG0001252	Pras.g_00989	Prav.g_00203
OG0001254	Pras.g_01133	Prav.g_01927
OG0001255	Pras.g_01186	Prav.g_01979
OG0001257	Pras.g_01360	Prav.g_01080
OG0001258	Pras.g_01376	Prav.g_01096
OG0001259	Pras.g_01466	Prav.g_01186
OG0001260	Pras.g_01648	Prav.g_00345
OG0001261	Pras.g_01735	Prav.g_00431
OG0001262	Pras.g_01751	Prav.g_00447
OG0001263	Pras.g_01772	Prav.g_00467
OG0001264	Pras.g_01800	Prav.g_00498
OG0001265	Pras.g_01910	Prav.g_00909
OG0001266	Pras.g_01958	Prav.g_00236
OG0001267	Pras.g_00040	Prav.g_00049
OG0001268	Pras.g_00053	Prav.g_00062
OG0001269	Pras.g_00233	Prav.g_01456
OG0001270	Pras.g_00391	Prav.g_01618
OG0001272	Pras.g_00446	Prav.g_01669
OG0001273	Pras.g_00447	Prav.g_01670
OG0001274	Pras.g_00452	Prav.g_01675
OG0001275	Pras.g_00467	Prav.g_01691
OG0001276	Pras.g_00144	Prav.g_00969
OG0001277	Pras.g_00489	Prav.g_01720
OG0001278	Pras.g_00542	Prav.g_01753
OG0001279	Pras.g_00546	Prav.g_01757
OG0001280	Pras.g_00549	Prav.g_01760
OG0001281	Pras.g_00616	Prav.g_00271
OG0001282	Pras.g_00641	Prav.g_00296
OG0001283	Pras.g_00725	Prav.g_00671
OG0001284	Pras.g_00753	Prav.g_00699
OG0001285	Pras.g_00786	Prav.g_00730
OG0001286	Pras.g_00831	Prav.g_00775
OG0001287	Pras.g_00530	Prav.g_01386
OG0001288	Pras.g_01315	Prav.g_01036
OG0001290	Pras.g_00872	Prav.g_00098
OG0001292	Pras.g_00925	Prav.g_00139
OG0001293	Pras.g_00927	Prav.g_00141
OG0001294	Pras.g_00944	Prav.g_00158
OG0001295	Pras.g_00970	Prav.g_00184
OG0001296	Pras.g_00976	Prav.g_00190
OG0001297	Pras.g_01050	Prav.g_00839
OG0001298	Pras.g_01095	Prav.g_01890
OG0001299	Pras.g_01104	Prav.g_01899
OG0001300	Pras.g_01226	Prav.g_00992
OG0001301	Pras.g_01513	Prav.g_01235
OG0001302	Pras.g_01653	Prav.g_00350
OG0001303	Pras.g_01657	Prav.g_00355
OG0001304	Pras.g_01925	Prav.g_00924
OG0001305	Pras.g_01930	Prav.g_00929
OG0001306	Pras.g_01966	Prav.g_00244
OG0001307	Pras.g_01975	Prav.g_00254
OG0001308	Pras.g_00001	Prav.g_00014
OG0001309	Pras.g_00003	Prav.g_00016
OG0001310	Pras.g_00014	Prav.g_00024
OG0001311	Pras.g_00084	Prav.g_01853
OG0001312	Pras.g_00234	Prav.g_01457
OG0001313	Pras.g_00450	Prav.g_01673
OG0001314	Pras.g_00573	Prav.g_01784
OG0001315	Pras.g_00608	Prav.g_01819
OG0001316	Pras.g_00721	Prav.g_00667
OG0001318	Pras.g_00992	Prav.g_00206
OG0001319	Pras.g_01090	Prav.g_00800
OG0001320	Pras.g_01345	Prav.g_01065
OG0001321	Pras.g_01659	Prav.g_00357
OG0001322	Pras.g_01682	Prav.g_00376
OG0001323	Pras.g_01950	Prav.g_00227
OG0001324	Pras.g_01983	Prav.g_00262
OG0001325	Pras.g_00007	Prav.g_00017
OG0001326	Pras.g_00175	Prav.g_01406
OG0001327	Pras.g_00177	Prav.g_01408
OG0001329	Pras.g_00270	Prav.g_01493
OG0001330	Pras.g_00443	Prav.g_01666
OG0001331	Pras.g_00547	Prav.g_01758
OG0001332	Pras.g_00597	Prav.g_01808
OG0001333	Pras.g_00691	Prav.g_00636
OG0001334	Pras.g_00745	Prav.g_00691
OG0001335	Pras.g_00784	Prav.g_00728
OG0001336	Pras.g_00979	Prav.g_00193
OG0001337	Pras.g_00969	Prav.g_00183
OG0001338	Pras.g_00995	Prav.g_00211
OG0001339	Pras.g_01054	Prav.g_00835
OG0001340	Pras.g_01100	Prav.g_01895
OG0001341	Pras.g_01113	Prav.g_01908
OG0001342	Pras.g_01132	Prav.g_01926
OG0001343	Pras.g_01192	Prav.g_01985
OG0001344	Pras.g_01231	Prav.g_00995
OG0001345	Pras.g_01312	Prav.g_01033
OG0001346	Pras.g_01350	Prav.g_01070
OG0001347	Pras.g_01364	Prav.g_01084
OG0001348	Pras.g_01382	Prav.g_01102
OG0001349	Pras.g_01387	Prav.g_01107
OG0001350	Pras.g_01392	Prav.g_01112
OG0001351	Pras.g_01453	Prav.g_01174
OG0001352	Pras.g_01558	Prav.g_01280
OG0001353	Pras.g_01579	Prav.g_01311
OG0001354	Pras.g_01685	Prav.g_00380
OG0001355	Pras.g_01741	Prav.g_00437
OG0001356	Pras.g_01786	Prav.g_00481
OG0001357	Pras.g_01888	Prav.g_00584
OG0001358	Pras.g_01909	Prav.g_00908
OG0001359	Pras.g_00027	Prav.g_00037
OG0001360	Pras.g_00028	Prav.g_00038
OG0001361	Pras.g_00107	Prav.g_01831
OG0001362	Pras.g_00152	Prav.g_01392
OG0001364	Pras.g_00423	Prav.g_01648
OG0001365	Pras.g_00482	Prav.g_01504
OG0001366	Pras.g_00587	Prav.g_01798
OG0001367	Pras.g_00630	Prav.g_00285
OG0001368	Pras.g_00752	Prav.g_00698
OG0001369	Pras.g_01911	Prav.g_00910
OG0001371	Pras.g_00919	Prav.g_00132
OG0001372	Pras.g_00920	Prav.g_00133
OG0001373	Pras.g_00926	Prav.g_00140
OG0001374	Pras.g_00938	Prav.g_00152
OG0001375	Pras.g_00986	Prav.g_00200
OG0001376	Pras.g_01086	Prav.g_00804
OG0001377	Pras.g_01108	Prav.g_01903
OG0001378	Pras.g_01124	Prav.g_01919
OG0001379	Pras.g_01215	Prav.g_00981
OG0001382	Pras.g_01338	Prav.g_01058
OG0001383	Pras.g_01389	Prav.g_01109
OG0001384	Pras.g_01397	Prav.g_01117
OG0001385	Pras.g_01542	Prav.g_01264
OG0001386	Pras.g_01550	Prav.g_01272
OG0001387	Pras.g_01552	Prav.g_01274
OG0001388	Pras.g_01562	Prav.g_01284
OG0001389	Pras.g_01611	Prav.g_00311
OG0001390	Pras.g_01647	Prav.g_00344
OG0001391	Pras.g_01687	Prav.g_00382
OG0001392	Pras.g_01785	Prav.g_00480
OG0001393	Pras.g_01787	Prav.g_00482
OG0001394	Pras.g_01806	Prav.g_00504
OG0001395	Pras.g_01809	Prav.g_00507
OG0001396	Pras.g_01892	Prav.g_00946
OG0001397	Pras.g_01919	Prav.g_00918
OG0001398	Pras.g_01938	Prav.g_00937
OG0001399	Pras.g_01948	Prav.g_00225
OG0001400	Pras.g_01956	Prav.g_00234
OG0001401	Pras.g_01963	Prav.g_00241
OG0001402	Pras.g_00042	Prav.g_00051
OG0001403	Pras.g_00210	Prav.g_01439
OG0001404	Pras.g_00241	Prav.g_01464
OG0001405	Pras.g_00251	Prav.g_01474
OG0001406	Pras.g_00390	Prav.g_01617
OG0001407	Pras.g_00393	Prav.g_01620
OG0001408	Pras.g_00444	Prav.g_01667
OG0001409	Pras.g_00457	Prav.g_01680
OG0001411	Pras.g_00478	Prav.g_01707
OG0001414	Pras.g_00913	Prav.g_00126
OG0001415	Pras.g_01178	Prav.g_01972
OG0001416	Pras.g_01399	Prav.g_01119
OG0001417	Pras.g_01551	Prav.g_01273
OG0001418	Pras.g_01660	Prav.g_00358
OG0001419	Pras.g_01691	Prav.g_00386
OG0001420	Pras.g_01789	Prav.g_00484
OG0001422	Pras.g_01953	Prav.g_00231
OG0001424	Pras.g_00121	Prav.g_02005
OG0001425	Pras.g_00462	Prav.g_01686
OG0001426	Pras.g_00827	Prav.g_00771
OG0001427	Pras.g_01225	Prav.g_00991
OG0001430	Pras.g_01902	Prav.g_00901
OG0001431	Pras.g_01954	Prav.g_00232
OG0001432	Pras.g_01957	Prav.g_00235
OG0001433	Pras.g_00154	Prav.g_01394
OG0001434	Pras.g_00227	Prav.g_01717
OG0001435	Pras.g_00456	Prav.g_01679
OG0001438	Pras.g_01496	Prav.g_01218
OG0001440	Pras.g_01913	Prav.g_00912
OG0001441	Pras.g_01993	Prav.g_00009
OG0001442	Pras.g_00017	Prav.g_00026
OG0001443	Pras.g_00039	Prav.g_00048
OG0001444	Pras.g_00075	Prav.g_01862
OG0001445	Pras.g_00167	Prav.g_01882
OG0001446	Pras.g_00169	Prav.g_01885
OG0001447	Pras.g_00170	Prav.g_01886
OG0001449	Pras.g_00292	Prav.g_01558
OG0001454	Pras.g_01220	Prav.g_00986
OG0001457	Pras.g_01578	Prav.g_01300
OG0001460	Pras.g_01763	Prav.g_00459
OG0001462	Pras.g_01901	Prav.g_00900
OG0001463	Pras.g_01947	Prav.g_00223
OG0001464	Pras.g_01952	Prav.g_00230
OG0001465	Pras.g_00172	Prav.g_01403
OG0001467	Pras.g_00347	Prav.g_01575
OG0001468	Pras.g_00714	Prav.g_00660
OG0001469	Pras.g_00054	Prav.g_00063
OG0001470	Pras.g_01172	Prav.g_01966
OG0001471	Pras.g_01295	Prav.g_01021
OG0001472	Pras.g_01762	Prav.g_00458
OG0001474	Pras.g_01773	Prav.g_00468
OG0001475	Pras.g_01943	Prav.g_00219
OG0001476	Pras.g_01944	Prav.g_00220
OG0001477	Pras.g_01945	Prav.g_00221
OG0001478	Pras.g_01951	Prav.g_00228
OG0001479	Pras.g_01978	Prav.g_00257
OG0001480	Pras.g_01987	Prav.g_00003
OG0001481	Pras.g_00072	Prav.g_01865
OG0001485	Pras.g_00610	Prav.g_00265
OG0001488	Pras.g_01023	Prav.g_00866
OG0001490	Pras.g_01255	Prav.g_01011
OG0001491	Pras.g_01677	Prav.g_00371
OG0001493	Pras.g_01774	Prav.g_00469
OG0001494	Pras.g_01775	Prav.g_00470
OG0001495	Pras.g_01776	Prav.g_00471
OG0001496	Pras.g_01777	Prav.g_00472
OG0001497	Pras.g_01778	Prav.g_00473
OG0001498	Pras.g_01779	Prav.g_00474
OG0001499	Pras.g_01780	Prav.g_00475
OG0001500	Pras.g_01781	Prav.g_00476
OG0001501	Pras.g_01782	Prav.g_00477
OG0001502	Pras.g_01783	Prav.g_00478
OG0001503	Pras.g_01784	Prav.g_00479
OG0001507	Pras.g_00038	Prav.g_00047
OG0001508	Pras.g_00455	Prav.g_01678
OG0001509	Pras.g_00631	Prav.g_00286
OG0001510	Pras.g_00706	Prav.g_00652
OG0001513	Pras.g_00956	Prav.g_00170
OG0001514	Pras.g_00137	Prav.g_01018
OG0001514	Pras.g_00183	Prav.g_01414
OG0001515	Pras.g_01651	Prav.g_00348
OG0001516	Pras.g_01882	Prav.g_00578
OG0001517	Pras.g_01961	Prav.g_00239
OG0001518	Pras.g_00145, Pras.g_00506	Prav.g_01716
OG0001523	Pras.g_00912	Prav.g_00125
OG0001524	Pras.g_01229	Prav.g_00994
OG0001525	Pras.g_01336	Prav.g_01057
OG0001526	Pras.g_01790	Prav.g_00486
OG0001527	Pras.g_01991	Prav.g_00007
OG0001528	Pras.g_00135	Prav.g_01020, Prav.g_01393
OG0001529	Pras.g_00155	Prav.g_01395
OG0001532	Pras.g_00876	Prav.g_00102
OG0001533	Pras.g_01256	Prav.g_01012
OG0001534	Pras.g_00138	Prav.g_01017
OG0001535	Pras.g_01759	Prav.g_00455
OG0001536	Pras.g_01989	Prav.g_00005
OG0001538	Pras.g_00174	Prav.g_01405
OG0001539	Pras.g_00188	Prav.g_01419
OG0001540	Pras.g_00189	Prav.g_01420
OG0001541	Pras.g_00307	Prav.g_01503, Prav.g_01548
OG0001542	Pras.g_00459	Prav.g_01683
OG0001543	Pras.g_00468	Prav.g_01692
OG0001545	Pras.g_01797	Prav.g_00495
OG0001549	Pras.g_00977	Prav.g_00191
OG0001550	Pras.g_01159	Prav.g_01953
OG0001551	Pras.g_01183	Prav.g_01977
OG0001552	Pras.g_01222	Prav.g_00988
OG0001553	Pras.g_01243	Prav.g_01004
OG0001554	Pras.g_01244	Prav.g_01005
OG0001555	Pras.g_01334	Prav.g_01055
OG0001556	Pras.g_01347	Prav.g_01067
OG0001557	Pras.g_01553	Prav.g_01275
OG0001559	Pras.g_01652	Prav.g_00349
OG0001560	Pras.g_01669	Prav.g_00368
OG0001561	Pras.g_01764	Prav.g_00460
OG0001562	Pras.g_01900	Prav.g_00899
OG0001563	Pras.g_01959	Prav.g_00237
OG0001564	Pras.g_01960	Prav.g_00238
OG0001565	Pras.g_01962	Prav.g_00240
OG0001566	Pras.g_01965	Prav.g_00243
OG0001567	Pras.g_01971	Prav.g_00250
OG0001568	Pras.g_01986	Prav.g_00002
OG0001569	Pras.g_01990	Prav.g_00006
OG0001570	Pras.g_01996	Prav.g_00012
OG0001571	Pras.g_00010	Prav.g_00020
OG0001572	Pras.g_00019	Prav.g_00029
OG0001573	Pras.g_00022	Prav.g_00032
OG0001575	Pras.g_00164	Prav.g_01401
OG0001576	Pras.g_00180	Prav.g_01411
OG0001577	Pras.g_00247	Prav.g_01470
OG0001578	Pras.g_00249	Prav.g_01472
OG0001579	Pras.g_00293	Prav.g_01559
OG0001582	Pras.g_00436	Prav.g_01661
OG0001583	Pras.g_00438	Prav.g_01662
OG0001584	Pras.g_00439	Prav.g_01663
OG0001585	Pras.g_00449	Prav.g_01672
OG0001586	Pras.g_00763	Prav.g_00708
OG0001591	Pras.g_01216	Prav.g_00982
OG0001592	Pras.g_01254, Pras.g_01253	Prav.g_01010
OG0001594	Pras.g_01346	Prav.g_01066
OG0001596	Pras.g_01654	Prav.g_00351
OG0001597	Pras.g_01766	Prav.g_00462
OG0001599	Pras.g_00032	Prav.g_00041
OG0001600	Pras.g_00033	Prav.g_00042
OG0001601	Pras.g_00034	Prav.g_00043
OG0001602	Pras.g_00035	Prav.g_00044
OG0001603	Pras.g_00491	Prav.g_01722
OG0001604	Pras.g_00563	Prav.g_01774
OG0001605	Pras.g_00635	Prav.g_00290
OG0001606	Pras.g_01193	Prav.g_01986
OG0001609	Pras.g_01221	Prav.g_00987
OG0001610	Pras.g_01577	Prav.g_01299
OG0001611	Pras.g_01632	Prav.g_00331
OG0001612	Pras.g_01678	Prav.g_00372
OG0001613	Pras.g_01770	Prav.g_00466
OG0001614	Pras.g_01886	Prav.g_00582
OG0001618	Pras.g_00226	Prav.g_00109
OG0001619	Pras.g_00239	Prav.g_01462
OG0001621	Pras.g_01663	Prav.g_00361
OG0001623	Pras.g_01190	Prav.g_01983
OG0001624	Pras.g_01768	Prav.g_00464
OG0001625	Pras.g_01895	Prav.g_00894
OG0001627	Pras.g_00229	Prav.g_00941
OG0001628	Pras.g_00476	Prav.g_01703
OG0001629	Pras.g_00230	Prav.g_00942
OG0001630	Pras.g_00323	Prav.g_01425
OG0001631	Pras.g_00115	Prav.g_01823
OG0001639	Pras.g_00961	Prav.g_00175
OG0001640	Pras.g_01031	Prav.g_00858
OG0001641	Pras.g_01217	Prav.g_00983
OG0001642	Pras.g_01219	Prav.g_00985
OG0001643	Pras.g_01250	Prav.g_01006
OG0001644	Pras.g_01251	Prav.g_01007
OG0001645	Pras.g_01252	Prav.g_01009
OG0001647	Pras.g_01344	Prav.g_01064
OG0001648	Pras.g_01436	Prav.g_01157
OG0001649	Pras.g_01442	Prav.g_01163
OG0001650	Pras.g_01605	Prav.g_00305
OG0001651	Pras.g_01643	Prav.g_00340
OG0001652	Pras.g_01644	Prav.g_00342
OG0001653	Pras.g_01670	Prav.g_00369
OG0001654	Pras.g_01676	Prav.g_00370
OG0001655	Pras.g_01684	Prav.g_00379
OG0001656	Pras.g_01706	Prav.g_00402
OG0001657	Pras.g_01757	Prav.g_00453
OG0001658	Pras.g_01769	Prav.g_00465
OG0001659	Pras.g_01813	Prav.g_00511
OG0001660	Pras.g_01896	Prav.g_00895
OG0001661	Pras.g_01899	Prav.g_00898
OG0001662	Pras.g_01904	Prav.g_00903
OG0001663	Pras.g_01921	Prav.g_00920
OG0001664	Pras.g_01922	Prav.g_00921
OG0001665	Pras.g_01942	Prav.g_00218
OG0001666	Pras.g_01946	Prav.g_00222
OG0001667	Pras.g_01949	Prav.g_00226
OG0001668	Pras.g_01955	Prav.g_00233
OG0001669	Pras.g_01967	Prav.g_00245
OG0001670	Pras.g_01968	Prav.g_00246
OG0001671	Pras.g_01974	Prav.g_00253
OG0001672	Pras.g_01979	Prav.g_00258
OG0001673	Pras.g_01980	Prav.g_00259
OG0001674	Pras.g_01981	Prav.g_00260
OG0001675	Pras.g_00008	Prav.g_00018
OG0001676	Pras.g_00013	Prav.g_00023
OG0001677	Pras.g_00031	Prav.g_00040
OG0001678	Pras.g_00104	Prav.g_01834
OG0001679	Pras.g_00112	Prav.g_01826
OG0001680	Pras.g_00149	Prav.g_01382
OG0001681	Pras.g_00181	Prav.g_01412
OG0001682	Pras.g_00186	Prav.g_01417
OG0001684	Pras.g_00435	Prav.g_01660
OG0001685	Pras.g_00442	Prav.g_01665
OG0001686	Pras.g_00445	Prav.g_01668
OG0001687	Pras.g_00451	Prav.g_01674
OG0001688	Pras.g_00454	Prav.g_01677
OG0001689	Pras.g_00458	Prav.g_01682
OG0001690	Pras.g_00460	Prav.g_01684
OG0001691	Pras.g_00461	Prav.g_01685
OG0001692	Pras.g_00555	Prav.g_01766
OG0001693	Pras.g_00803	Prav.g_00747
OG0001695	Pras.g_00306	Prav.g_01511
OG0001698	Pras.g_01374	Prav.g_01094
OG0001699	Pras.g_01583	Prav.g_01314
OG0001700	Pras.g_01635	Prav.g_00334
OG0001701	Pras.g_01637	Prav.g_00337
OG0001702	Pras.g_01658	Prav.g_00356
OG0001704	Pras.g_01897	Prav.g_00896
OG0001706	Pras.g_00012	Prav.g_00022
OG0001707	Pras.g_00036	Prav.g_00045
OG0001710	Pras.g_01898	Prav.g_00897
OG0001722	Pras.g_01633	Prav.g_00332
OG0001723	Pras.g_00141	Prav.g_00339
OG0001724	Pras.g_01689	Prav.g_00384
OG0001725	Pras.g_01765	Prav.g_00461
OG0001726	Pras.g_01995	Prav.g_00011
OG0001728	Pras.g_00187	Prav.g_01418
OG0001729	Pras.g_00313	Prav.g_01523, Prav.g_01549
OG0001733	Pras.g_01240	Prav.g_01002
OG0001734	Pras.g_01604	Prav.g_00304
OG0001783	Pras.g_00894	Prav.g_00112
OG0001785	Pras.g_01655	Prav.g_00352
OG0001786	Pras.g_01730	Prav.g_00426
OG0001787	Pras.g_00016	Prav.g_00025
OG0001788	Pras.g_00168	Prav.g_01884
OG0001790	Pras.g_00160	Prav.g_01398
OG0001791	Pras.g_00161	Prav.g_01399
OG0001794	Pras.g_00483	Prav.g_01709
OG0001796	Pras.g_00018	Prav.g_00028
OG0001809	Pras.g_01661	Prav.g_00359
OG0001814	Pras.g_01767	Prav.g_00463
OG0001815	Pras.g_01894	Prav.g_00893
OG0001818	Pras.g_00002	Prav.g_00015
OG0001820	Pras.g_01593, Pras.g_00173	Prav.g_01404
OG0001821	Pras.g_00534	Prav.g_01727
OG0001824	Pras.g_00453	Prav.g_01676
OG0001825	Pras.g_00474	Prav.g_01701
OG0001826	Pras.g_00488	Prav.g_01719
OG0001827	Pras.g_00533	Prav.g_01726
OG0001837	Pras.g_01196	Prav.g_01989
OG0001841	Pras.g_00165	Prav.g_01402
OG0001845	Pras.g_00371	Prav.g_01599
OG0001848	Pras.g_00481	Prav.g_01708
OG0001859	Pras.g_01110	Prav.g_01905
OG0001868	Pras.g_00159	Prav.g_01397
OG0001870	Pras.g_00140	Prav.g_00210
OG0001914	Pras.g_01261	Prav.g_00888, Prav.g_00945
OG0001950	Pras.g_01985	Prav.g_00001
OG0001951	Pras.g_00278	Prav.g_01519
OG0001953	Pras.g_00914	Prav.g_00127
OG0001982	Pras.g_01214	Prav.g_00980
OG0001983	Pras.g_01893	Prav.g_00892
OG0002052	Pras.g_01668	Prav.g_00367
OG0002196	Pras.g_00487	Prav.g_01718, Prav.g_01696
OG0002240	Pras.g_00316	Prav.g_01526
OG0002250	Pras.g_01600	Prav.g_01322
OG0002280	Pras.g_00882	Prav.g_01752
OG0002304	Pras.g_00315	Prav.g_01525
OG0002347	Pras.g_00288	Prav.g_01494
OG0002419	Pras.g_00490	Prav.g_01721
OG0002424	Pras.g_00833	Prav.g_00777
OG0002514	Pras.g_01840	Prav.g_00537
OG0002528	Pras.g_00540	Prav.g_01740
OG0002550	Pras.g_01591	Prav.g_01319
OG0003472	Pras.g_00317	Prav.g_01527
OG0003555	Pras.g_01602	Prav.g_01347
OG0004282	Pras.g_00310	Prav.g_01531
OG0004283	Pras.g_00314	Prav.g_01524
