Orthogroup	Pras	Prbj
OG0001130	Pras.g_00693	Prbj.g_00407
OG0001131	Pras.g_00694	Prbj.g_00406
OG0001132	Pras.g_00695	Prbj.g_00405
OG0001133	Pras.g_00696	Prbj.g_00404
OG0001134	Pras.g_00697	Prbj.g_00403
OG0001135	Pras.g_00698	Prbj.g_00402
OG0001136	Pras.g_00699	Prbj.g_00401
OG0001137	Pras.g_00700	Prbj.g_00400
OG0001138	Pras.g_00701	Prbj.g_00399
OG0001139	Pras.g_00702	Prbj.g_00397
OG0001140	Pras.g_00703	Prbj.g_00395
OG0001141	Pras.g_00704	Prbj.g_00394
OG0001142	Pras.g_00707	Prbj.g_00368
OG0001143	Pras.g_00708	Prbj.g_00367
OG0001144	Pras.g_00709	Prbj.g_00365
OG0001145	Pras.g_00710	Prbj.g_00364
OG0001146	Pras.g_00711	Prbj.g_00363
OG0001147	Pras.g_00712	Prbj.g_00362
OG0001148	Pras.g_00713	Prbj.g_00361
OG0001149	Pras.g_00715	Prbj.g_01494
OG0001150	Pras.g_00716	Prbj.g_01498
OG0001151	Pras.g_00718	Prbj.g_01501
OG0001152	Pras.g_00719	Prbj.g_01502
OG0001153	Pras.g_00720	Prbj.g_01504
OG0001154	Pras.g_00722	Prbj.g_01506
OG0001155	Pras.g_00724	Prbj.g_01509
OG0001156	Pras.g_00726	Prbj.g_01513
OG0001157	Pras.g_00727	Prbj.g_01515
OG0001158	Pras.g_00729	Prbj.g_01517
OG0001159	Pras.g_00730	Prbj.g_01518
OG0001160	Pras.g_00731	Prbj.g_01519
OG0001161	Pras.g_00732	Prbj.g_01576
OG0001162	Pras.g_00733	Prbj.g_01577
OG0001163	Pras.g_00734	Prbj.g_01578
OG0001164	Pras.g_00735	Prbj.g_01579
OG0001165	Pras.g_00736	Prbj.g_01580
OG0001166	Pras.g_00737	Prbj.g_01581
OG0001167	Pras.g_00738	Prbj.g_01592
OG0001168	Pras.g_00739	Prbj.g_01593
OG0001169	Pras.g_00740	Prbj.g_01594
OG0001170	Pras.g_00741	Prbj.g_01596
OG0001171	Pras.g_00742	Prbj.g_01597
OG0001172	Pras.g_00744	Prbj.g_01599
OG0001173	Pras.g_00746	Prbj.g_01821
OG0001174	Pras.g_00747	Prbj.g_01820
OG0001175	Pras.g_00748	Prbj.g_01819
OG0001176	Pras.g_00749	Prbj.g_01809
OG0001177	Pras.g_00751	Prbj.g_01290
OG0001178	Pras.g_00754	Prbj.g_01286
OG0001179	Pras.g_00755	Prbj.g_01285
OG0001180	Pras.g_00756	Prbj.g_01284
OG0001181	Pras.g_00757	Prbj.g_01283
OG0001182	Pras.g_00758	Prbj.g_01282
OG0001183	Pras.g_00759	Prbj.g_01281
OG0001184	Pras.g_00762	Prbj.g_01253
OG0001185	Pras.g_00765	Prbj.g_01250
OG0001186	Pras.g_00766	Prbj.g_01249
OG0001187	Pras.g_00768	Prbj.g_01248
OG0001188	Pras.g_00769	Prbj.g_01245
OG0001189	Pras.g_00770	Prbj.g_01244
OG0001190	Pras.g_00771	Prbj.g_01243
OG0001191	Pras.g_00772	Prbj.g_01241
OG0001192	Pras.g_00773	Prbj.g_01239
OG0001193	Pras.g_00774	Prbj.g_01238
OG0001194	Pras.g_00775	Prbj.g_01236
OG0001195	Pras.g_00776	Prbj.g_01235
OG0001196	Pras.g_00777	Prbj.g_01234
OG0001197	Pras.g_00778	Prbj.g_01233
OG0001198	Pras.g_00779	Prbj.g_01232
OG0001199	Pras.g_00780	Prbj.g_01231
OG0001200	Pras.g_00781	Prbj.g_01229
OG0001201	Pras.g_00782	Prbj.g_01228
OG0001202	Pras.g_00783	Prbj.g_01227
OG0001203	Pras.g_00785	Prbj.g_01225
OG0001204	Pras.g_00787	Prbj.g_01221
OG0001205	Pras.g_00788	Prbj.g_01219
OG0001206	Pras.g_00789	Prbj.g_01218
OG0001207	Pras.g_00790	Prbj.g_01955
OG0001208	Pras.g_00791	Prbj.g_01956
OG0001209	Pras.g_00792	Prbj.g_01957
OG0001210	Pras.g_00793	Prbj.g_01958
OG0001211	Pras.g_00794	Prbj.g_01960
OG0001212	Pras.g_00795	Prbj.g_01961
OG0001213	Pras.g_00796	Prbj.g_01962
OG0001214	Pras.g_00798	Prbj.g_01964
OG0001215	Pras.g_00799	Prbj.g_01966
OG0001216	Pras.g_00800	Prbj.g_01968
OG0001217	Pras.g_00801	Prbj.g_01969
OG0001218	Pras.g_00802	Prbj.g_01970
OG0001219	Pras.g_00804	Prbj.g_01975
OG0001220	Pras.g_00805	Prbj.g_01980
OG0001221	Pras.g_00808	Prbj.g_02002
OG0001222	Pras.g_00809	Prbj.g_02005
OG0001223	Pras.g_00810	Prbj.g_02006
OG0001224	Pras.g_00812	Prbj.g_02008
OG0001225	Pras.g_00813	Prbj.g_02009
OG0001226	Pras.g_00814	Prbj.g_02012
OG0001227	Pras.g_00815	Prbj.g_02013
OG0001228	Pras.g_00816	Prbj.g_02019
OG0001229	Pras.g_00817	Prbj.g_02020
OG0001230	Pras.g_00818	Prbj.g_02021
OG0001231	Pras.g_00819	Prbj.g_02034
OG0001232	Pras.g_00820	Prbj.g_02043
OG0001233	Pras.g_00821	Prbj.g_02044
OG0001234	Pras.g_00822	Prbj.g_02045
OG0001235	Pras.g_00823	Prbj.g_02046
OG0001236	Pras.g_00825	Prbj.g_02048
OG0001237	Pras.g_00826	Prbj.g_02049
OG0001238	Pras.g_00828	Prbj.g_02053
OG0001239	Pras.g_00829	Prbj.g_02055
OG0001240	Pras.g_00830	Prbj.g_02056
OG0001241	Pras.g_00832	Prbj.g_02060
OG0001242	Pras.g_00834	Prbj.g_02062
OG0001243	Pras.g_00835	Prbj.g_02063
OG0001244	Pras.g_00836	Prbj.g_02065
OG0001245	Pras.g_00837	Prbj.g_02067
OG0001246	Pras.g_00838	Prbj.g_02069
OG0001247	Pras.g_00839	Prbj.g_02070
OG0001248	Pras.g_00840	Prbj.g_02071
OG0001249	Pras.g_00841	Prbj.g_02072
OG0001250	Pras.g_00842	Prbj.g_02073
OG0001252	Pras.g_00989	Prbj.g_01545
OG0001253	Pras.g_01001	Prbj.g_00538
OG0001254	Pras.g_01133	Prbj.g_01406
OG0001255	Pras.g_01186	Prbj.g_00342
OG0001256	Pras.g_00176	Prbj.g_00897
OG0001257	Pras.g_01360	Prbj.g_01628
OG0001258	Pras.g_01376	Prbj.g_01609
OG0001259	Pras.g_01466	Prbj.g_01782
OG0001261	Pras.g_01735	Prbj.g_02475
OG0001262	Pras.g_01751	Prbj.g_02498
OG0001264	Pras.g_01800	Prbj.g_02339
OG0001265	Pras.g_01910	Prbj.g_02209
OG0001266	Pras.g_01958	Prbj.g_00678
OG0001267	Pras.g_00040	Prbj.g_00769
OG0001268	Pras.g_00053	Prbj.g_00969
OG0001269	Pras.g_00233	Prbj.g_00670
OG0001270	Pras.g_00391	Prbj.g_02627
OG0001272	Pras.g_00446	Prbj.g_00907
OG0001273	Pras.g_00447	Prbj.g_02106
OG0001274	Pras.g_00452	Prbj.g_00780
OG0001275	Pras.g_00467	Prbj.g_00158
OG0001276	Pras.g_00144	Prbj.g_02368
OG0001278	Pras.g_00542	Prbj.g_00870
OG0001279	Pras.g_00546	Prbj.g_00865
OG0001280	Pras.g_00549	Prbj.g_00862
OG0001281	Pras.g_00616	Prbj.g_02653
OG0001282	Pras.g_00641	Prbj.g_00851
OG0001283	Pras.g_00725	Prbj.g_01512
OG0001284	Pras.g_00753	Prbj.g_01287
OG0001285	Pras.g_00786	Prbj.g_01223
OG0001286	Pras.g_00831	Prbj.g_02058
OG0001287	Pras.g_00530	Prbj.g_00214, Prbj.g_02701
OG0001288	Pras.g_01315	Prbj.g_00101
OG0001290	Pras.g_00872	Prbj.g_01203
OG0001292	Pras.g_00925	Prbj.g_00570
OG0001293	Pras.g_00927	Prbj.g_00572
OG0001294	Pras.g_00944	Prbj.g_00604
OG0001295	Pras.g_00970	Prbj.g_01560
OG0001296	Pras.g_00976	Prbj.g_01529
OG0001297	Pras.g_01050	Prbj.g_01164
OG0001298	Pras.g_01095	Prbj.g_01340
OG0001299	Pras.g_01104	Prbj.g_01353
OG0001300	Pras.g_01226	Prbj.g_01896
OG0001301	Pras.g_01513	Prbj.g_02575
OG0001303	Pras.g_01657	Prbj.g_00663
OG0001304	Pras.g_01925	Prbj.g_01847
OG0001305	Pras.g_01930	Prbj.g_01842
OG0001306	Pras.g_01966	Prbj.g_02042
OG0001307	Pras.g_01975	Prbj.g_02357
OG0001308	Pras.g_00001	Prbj.g_00046
OG0001309	Pras.g_00003	Prbj.g_01220
OG0001310	Pras.g_00014	Prbj.g_00688
OG0001311	Pras.g_00084	Prbj.g_00007
OG0001312	Pras.g_00234	Prbj.g_00671
OG0001313	Pras.g_00450	Prbj.g_01184
OG0001314	Pras.g_00573	Prbj.g_00477
OG0001315	Pras.g_00608	Prbj.g_00426
OG0001316	Pras.g_00721	Prbj.g_01505
OG0001319	Pras.g_01090	Prbj.g_02610
OG0001320	Pras.g_01345	Prbj.g_02145
OG0001324	Pras.g_01983	Prbj.g_02632
OG0001326	Pras.g_00175	Prbj.g_00731
OG0001327	Pras.g_00177	Prbj.g_01718
OG0001329	Pras.g_00270	Prbj.g_02051
OG0001331	Pras.g_00547	Prbj.g_00864
OG0001332	Pras.g_00597	Prbj.g_00450
OG0001333	Pras.g_00691	Prbj.g_00409
OG0001335	Pras.g_00784	Prbj.g_01226
OG0001336	Pras.g_00979	Prbj.g_01531
OG0001337	Pras.g_00969	Prbj.g_01558
OG0001339	Pras.g_01054	Prbj.g_01168
OG0001340	Pras.g_01100	Prbj.g_01346
OG0001341	Pras.g_01113	Prbj.g_01369
OG0001342	Pras.g_01132	Prbj.g_01405
OG0001343	Pras.g_01192	Prbj.g_00335
OG0001344	Pras.g_01231	Prbj.g_00826
OG0001345	Pras.g_01312	Prbj.g_00098
OG0001346	Pras.g_01350	Prbj.g_00131
OG0001347	Pras.g_01364	Prbj.g_01624
OG0001348	Pras.g_01382	Prbj.g_02091
OG0001350	Pras.g_01392	Prbj.g_02100
OG0001351	Pras.g_01453	Prbj.g_01797
OG0001353	Pras.g_01579	Prbj.g_00269
OG0001355	Pras.g_01741	Prbj.g_02482
OG0001357	Pras.g_01888	Prbj.g_02227
OG0001358	Pras.g_01909	Prbj.g_02210
OG0001361	Pras.g_00107	Prbj.g_02165
OG0001362	Pras.g_00152	Prbj.g_01299
OG0001366	Pras.g_00587	Prbj.g_00460
OG0001367	Pras.g_00630	Prbj.g_00377, Prbj.g_00390
OG0001368	Pras.g_00752	Prbj.g_01288
OG0001369	Pras.g_01911	Prbj.g_02208
OG0001375	Pras.g_00986	Prbj.g_01541
OG0001378	Pras.g_01124	Prbj.g_01395
OG0001384	Pras.g_01397	Prbj.g_02109
OG0001396	Pras.g_01892	Prbj.g_02309
OG0001415	Pras.g_01178	Prbj.g_00360
OG0001416	Pras.g_01399	Prbj.g_02111
OG0001425	Pras.g_00462	Prbj.g_02174
OG0001426	Pras.g_00827	Prbj.g_02052
OG0001430	Pras.g_01902	Prbj.g_00038
OG0001438	Pras.g_01496	Prbj.g_02549
OG0001442	Pras.g_00017	Prbj.g_00043
OG0001451	Pras.g_01276, Pras.g_01277	Prbj.g_01102, Prbj.g_02711
OG0001455	Pras.g_00133	Prbj.g_00045, Prbj.g_00051
OG0001466	Pras.g_00535	Prbj.g_02172
OG0001467	Pras.g_00347	Prbj.g_01053
OG0001470	Pras.g_01172	Prbj.g_01457
OG0001471	Pras.g_01295	Prbj.g_02457
OG0001472	Pras.g_01762	Prbj.g_00920
OG0001474	Pras.g_01773, Pras.g_00311	Prbj.g_02022
OG0001475	Pras.g_01943	Prbj.g_01979
OG0001476	Pras.g_01944	Prbj.g_01978
OG0001477	Pras.g_01945	Prbj.g_01977
OG0001478	Pras.g_01951	Prbj.g_00764
OG0001479	Pras.g_01978	Prbj.g_00018
OG0001480	Pras.g_01987	Prbj.g_00091
OG0001481	Pras.g_00072	Prbj.g_00309
OG0001489	Pras.g_01228	Prbj.g_00378
OG0001493	Pras.g_01774	Prbj.g_02023
OG0001494	Pras.g_01775	Prbj.g_02024
OG0001495	Pras.g_01776	Prbj.g_02025
OG0001496	Pras.g_01777	Prbj.g_02026
OG0001497	Pras.g_01778	Prbj.g_02027
OG0001498	Pras.g_01779	Prbj.g_02028
OG0001499	Pras.g_01780	Prbj.g_02029
OG0001500	Pras.g_01781	Prbj.g_02030
OG0001501	Pras.g_01782	Prbj.g_02031
OG0001502	Pras.g_01783	Prbj.g_02032
OG0001503	Pras.g_01784	Prbj.g_02033
OG0001504	Pras.g_01816	Prbj.g_02381
OG0001508	Pras.g_00455	Prbj.g_02626
OG0001513	Pras.g_00956	Prbj.g_00618, Prbj.g_01300
OG0001525	Pras.g_01336	Prbj.g_01731
OG0001532	Pras.g_00876	Prbj.g_01210
OG0001542	Pras.g_00459	Prbj.g_01316
OG0001544	Pras.g_00130	Prbj.g_00071
OG0001545	Pras.g_01797	Prbj.g_02336
OG0001574	Pras.g_00143	Prbj.g_00213
OG0001592	Pras.g_01254, Pras.g_01253	Prbj.g_01327
OG0001593	Pras.g_01337	Prbj.g_02460
OG0001596	Pras.g_01654	Prbj.g_01682
OG0001605	Pras.g_00635	Prbj.g_01031
OG0001606	Pras.g_01193	Prbj.g_00334
OG0001621	Pras.g_01663	Prbj.g_00379
OG0001623	Pras.g_01190	Prbj.g_00337
OG0001695	Pras.g_00306	Prbj.g_01257
OG0001822	Pras.g_00286	Prbj.g_01402
OG0001875	Pras.g_01267	Prbj.g_02465
OG0001876	Pras.g_01264	Prbj.g_02321
OG0002287	Pras.g_00305	Prbj.g_02105
OG0002304	Pras.g_00315	Prbj.g_01478
OG0003040	Pras.g_01293	Prbj.g_02697
