Orthogroup	Pras	Prai
OG0001154	Pras.g_00722	Prai.g_01817
OG0001155	Pras.g_00724	Prai.g_01819
OG0001156	Pras.g_00726	Prai.g_01821
OG0001157	Pras.g_00727	Prai.g_01822
OG0001158	Pras.g_00729	Prai.g_01824
OG0001159	Pras.g_00730	Prai.g_01825
OG0001160	Pras.g_00731	Prai.g_01826
OG0001161	Pras.g_00732	Prai.g_01827
OG0001162	Pras.g_00733	Prai.g_01828
OG0001163	Pras.g_00734	Prai.g_01829
OG0001164	Pras.g_00735	Prai.g_01830
OG0001165	Pras.g_00736	Prai.g_01831
OG0001166	Pras.g_00737	Prai.g_01832
OG0001167	Pras.g_00738	Prai.g_01833
OG0001168	Pras.g_00739	Prai.g_01834
OG0001169	Pras.g_00740	Prai.g_01835
OG0001170	Pras.g_00741	Prai.g_01836
OG0001171	Pras.g_00742	Prai.g_01837
OG0001172	Pras.g_00744	Prai.g_01839
OG0001173	Pras.g_00746	Prai.g_01841
OG0001174	Pras.g_00747	Prai.g_01842
OG0001175	Pras.g_00748	Prai.g_01843
OG0001176	Pras.g_00749	Prai.g_01844
OG0001177	Pras.g_00751	Prai.g_01846
OG0001178	Pras.g_00754	Prai.g_01849
OG0001179	Pras.g_00755	Prai.g_01850
OG0001180	Pras.g_00756	Prai.g_01851
OG0001181	Pras.g_00757	Prai.g_01852
OG0001182	Pras.g_00758	Prai.g_01853
OG0001183	Pras.g_00759	Prai.g_01854
OG0001184	Pras.g_00762	Prai.g_01856
OG0001185	Pras.g_00765	Prai.g_01861
OG0001186	Pras.g_00766	Prai.g_01862
OG0001187	Pras.g_00768	Prai.g_01863
OG0001188	Pras.g_00769	Prai.g_01864
OG0001189	Pras.g_00770	Prai.g_01865
OG0001190	Pras.g_00771	Prai.g_01866
OG0001191	Pras.g_00772	Prai.g_01867
OG0001192	Pras.g_00773	Prai.g_01868
OG0001193	Pras.g_00774	Prai.g_01869
OG0001194	Pras.g_00775	Prai.g_01870
OG0001195	Pras.g_00776	Prai.g_01871
OG0001196	Pras.g_00777	Prai.g_01872
OG0001197	Pras.g_00778	Prai.g_01873
OG0001198	Pras.g_00779	Prai.g_01874
OG0001199	Pras.g_00780	Prai.g_01875
OG0001200	Pras.g_00781	Prai.g_01876
OG0001201	Pras.g_00782	Prai.g_01877
OG0001202	Pras.g_00783	Prai.g_01878
OG0001203	Pras.g_00785	Prai.g_01880
OG0001204	Pras.g_00787	Prai.g_01882
OG0001205	Pras.g_00788	Prai.g_01883
OG0001206	Pras.g_00789	Prai.g_01884
OG0001207	Pras.g_00790	Prai.g_01885
OG0001208	Pras.g_00791	Prai.g_01886
OG0001209	Pras.g_00792	Prai.g_01887
OG0001210	Pras.g_00793	Prai.g_01888
OG0001211	Pras.g_00794	Prai.g_01889
OG0001212	Pras.g_00795	Prai.g_01890
OG0001213	Pras.g_00796	Prai.g_01891
OG0001214	Pras.g_00798	Prai.g_01893
OG0001215	Pras.g_00799	Prai.g_01894
OG0001216	Pras.g_00800	Prai.g_01895
OG0001217	Pras.g_00801	Prai.g_01896
OG0001218	Pras.g_00802	Prai.g_01897
OG0001219	Pras.g_00804	Prai.g_01899
OG0001220	Pras.g_00805	Prai.g_01900
OG0001221	Pras.g_00808	Prai.g_01903
OG0001222	Pras.g_00809	Prai.g_01904
OG0001223	Pras.g_00810	Prai.g_01905
OG0001224	Pras.g_00812	Prai.g_01906
OG0001225	Pras.g_00813	Prai.g_01907
OG0001226	Pras.g_00814	Prai.g_01908
OG0001227	Pras.g_00815	Prai.g_01909
OG0001228	Pras.g_00816	Prai.g_01910
OG0001229	Pras.g_00817	Prai.g_01911
OG0001230	Pras.g_00818	Prai.g_01912
OG0001231	Pras.g_00819	Prai.g_01913
OG0001232	Pras.g_00820	Prai.g_01914
OG0001233	Pras.g_00821	Prai.g_01915
OG0001234	Pras.g_00822	Prai.g_01916
OG0001235	Pras.g_00823	Prai.g_01917
OG0001236	Pras.g_00825	Prai.g_01919
OG0001237	Pras.g_00826	Prai.g_01920
OG0001238	Pras.g_00828	Prai.g_01922
OG0001239	Pras.g_00829	Prai.g_01923
OG0001240	Pras.g_00830	Prai.g_01924
OG0001241	Pras.g_00832	Prai.g_01926
OG0001242	Pras.g_00834	Prai.g_01928
OG0001243	Pras.g_00835	Prai.g_01929
OG0001244	Pras.g_00836	Prai.g_01930
OG0001245	Pras.g_00837	Prai.g_01931
OG0001246	Pras.g_00838	Prai.g_01932
OG0001247	Pras.g_00839	Prai.g_01933
OG0001248	Pras.g_00840	Prai.g_01934
OG0001249	Pras.g_00841	Prai.g_01935
OG0001250	Pras.g_00842	Prai.g_01936
OG0001251	Pras.g_00943	Prai.g_00092
OG0001252	Pras.g_00989	Prai.g_00138
OG0001253	Pras.g_01001	Prai.g_00161
OG0001254	Pras.g_01133	Prai.g_00294
OG0001256	Pras.g_00176	Prai.g_01599
OG0001257	Pras.g_01360	Prai.g_00512
OG0001258	Pras.g_01376	Prai.g_00528
OG0001259	Pras.g_01466	Prai.g_00618
OG0001260	Pras.g_01648	Prai.g_00896
OG0001261	Pras.g_01735	Prai.g_00812
OG0001262	Pras.g_01751	Prai.g_00796
OG0001263	Pras.g_01772	Prai.g_01064
OG0001264	Pras.g_01800	Prai.g_01047
OG0001266	Pras.g_01958	Prai.g_01083
OG0001267	Pras.g_00040	Prai.g_01156
OG0001269	Pras.g_00233	Prai.g_01354
OG0001272	Pras.g_00446	Prai.g_01556
OG0001273	Pras.g_00447	Prai.g_01557
OG0001274	Pras.g_00452	Prai.g_01563
OG0001275	Pras.g_00467	Prai.g_01585
OG0001276	Pras.g_00144	Prai.g_01272
OG0001278	Pras.g_00542	Prai.g_01630
OG0001279	Pras.g_00546	Prai.g_01634
OG0001280	Pras.g_00549	Prai.g_01637
OG0001281	Pras.g_00616	Prai.g_01704
OG0001282	Pras.g_00641	Prai.g_01729
OG0001283	Pras.g_00725	Prai.g_01820
OG0001284	Pras.g_00753	Prai.g_01848
OG0001285	Pras.g_00786	Prai.g_01881
OG0001286	Pras.g_00831	Prai.g_01925
OG0001287	Pras.g_00530	Prai.g_00400
OG0001288	Pras.g_01315	Prai.g_00468
OG0001290	Pras.g_00872	Prai.g_00030
OG0001292	Pras.g_00925	Prai.g_00074
OG0001293	Pras.g_00927	Prai.g_00076
OG0001294	Pras.g_00944	Prai.g_00093
OG0001295	Pras.g_00970	Prai.g_00119
OG0001296	Pras.g_00976	Prai.g_00125
OG0001297	Pras.g_01050	Prai.g_00210
OG0001298	Pras.g_01095	Prai.g_00256
OG0001299	Pras.g_01104	Prai.g_00265
OG0001300	Pras.g_01226	Prai.g_00386
OG0001301	Pras.g_01513	Prai.g_00666
OG0001302	Pras.g_01653	Prai.g_00890
OG0001303	Pras.g_01657	Prai.g_00887
OG0001304	Pras.g_01925	Prai.g_00927
OG0001305	Pras.g_01930	Prai.g_00922
OG0001306	Pras.g_01966	Prai.g_01090
OG0001307	Pras.g_01975	Prai.g_01100
OG0001308	Pras.g_00001	Prai.g_01125
OG0001309	Pras.g_00003	Prai.g_01126
OG0001310	Pras.g_00014	Prai.g_01134
OG0001311	Pras.g_00084	Prai.g_01201
OG0001312	Pras.g_00234	Prai.g_01355
OG0001313	Pras.g_00450	Prai.g_01560
OG0001314	Pras.g_00573	Prai.g_01661
OG0001315	Pras.g_00608	Prai.g_01695
OG0001316	Pras.g_00721	Prai.g_01816
OG0001318	Pras.g_00992	Prai.g_00141
OG0001319	Pras.g_01090	Prai.g_00249
OG0001320	Pras.g_01345	Prai.g_00498
OG0001321	Pras.g_01659	Prai.g_01233
OG0001322	Pras.g_01682	Prai.g_00866
OG0001323	Pras.g_01950	Prai.g_01075
OG0001324	Pras.g_01983	Prai.g_01108
OG0001325	Pras.g_00007	Prai.g_01128
OG0001327	Pras.g_00177	Prai.g_01309
OG0001330	Pras.g_00443	Prai.g_01553
OG0001331	Pras.g_00547	Prai.g_01635
OG0001332	Pras.g_00597	Prai.g_01684
OG0001333	Pras.g_00691	Prai.g_01786
OG0001334	Pras.g_00745	Prai.g_01840
OG0001335	Pras.g_00784	Prai.g_01879
OG0001336	Pras.g_00979	Prai.g_00128
OG0001337	Pras.g_00969	Prai.g_00118
OG0001338	Pras.g_00995	Prai.g_00155
OG0001339	Pras.g_01054	Prai.g_00214
OG0001340	Pras.g_01100	Prai.g_00261
OG0001341	Pras.g_01113	Prai.g_00274
OG0001342	Pras.g_01132	Prai.g_00293
OG0001343	Pras.g_01192	Prai.g_00352
OG0001344	Pras.g_01231	Prai.g_00389
OG0001345	Pras.g_01312	Prai.g_00465
OG0001346	Pras.g_01350	Prai.g_00502
OG0001347	Pras.g_01364	Prai.g_00516
OG0001348	Pras.g_01382	Prai.g_00534
OG0001349	Pras.g_01387	Prai.g_00539
OG0001351	Pras.g_01453	Prai.g_00605
OG0001352	Pras.g_01558	Prai.g_00711
OG0001354	Pras.g_01685, Pras.g_00884	Prai.g_00863
OG0001355	Pras.g_01741	Prai.g_00806
OG0001356	Pras.g_01786	Prai.g_01062
OG0001357	Pras.g_01888	Prai.g_00961
OG0001358	Pras.g_01909	Prai.g_00942
OG0001359	Pras.g_00027	Prai.g_01147
OG0001360	Pras.g_00028	Prai.g_01148
OG0001361	Pras.g_00107	Prai.g_01223
OG0001362	Pras.g_00152	Prai.g_01583
OG0001364	Pras.g_00423	Prai.g_01532
OG0001365	Pras.g_00482	Prai.g_01699
OG0001366	Pras.g_00587	Prai.g_01675
OG0001367	Pras.g_00630	Prai.g_01718
OG0001368	Pras.g_00752	Prai.g_01847
OG0001371	Pras.g_00919	Prai.g_00067
OG0001372	Pras.g_00920	Prai.g_00068
OG0001373	Pras.g_00926	Prai.g_00075
OG0001374	Pras.g_00938	Prai.g_00087
OG0001375	Pras.g_00986	Prai.g_00135
OG0001376	Pras.g_01086	Prai.g_00245
OG0001377	Pras.g_01108	Prai.g_00269
OG0001379	Pras.g_01215	Prai.g_00376
OG0001382	Pras.g_01338	Prai.g_00491
OG0001383	Pras.g_01389	Prai.g_00541
OG0001384	Pras.g_01397	Prai.g_00548
OG0001385	Pras.g_01542	Prai.g_00695
OG0001386	Pras.g_01550	Prai.g_00703
OG0001387	Pras.g_01552	Prai.g_00705
OG0001388	Pras.g_01562	Prai.g_00715
OG0001389	Pras.g_01611	Prai.g_00753
OG0001390	Pras.g_01647	Prai.g_00897
OG0001391	Pras.g_01687	Prai.g_00861
OG0001392	Pras.g_01785	Prai.g_01063
OG0001393	Pras.g_01787	Prai.g_01061
OG0001394	Pras.g_01806	Prai.g_01041
OG0001395	Pras.g_01809	Prai.g_01038
OG0001397	Pras.g_01919	Prai.g_00933
OG0001398	Pras.g_01938	Prai.g_00914
OG0001399	Pras.g_01948	Prai.g_01073
OG0001400	Pras.g_01956	Prai.g_01081
OG0001401	Pras.g_01963	Prai.g_00738
OG0001402	Pras.g_00042	Prai.g_01158
OG0001403	Pras.g_00210	Prai.g_01336
OG0001404	Pras.g_00241	Prai.g_01361
OG0001405	Pras.g_00251	Prai.g_01371
OG0001406	Pras.g_00390	Prai.g_01501
OG0001407	Pras.g_00393	Prai.g_01503
OG0001408	Pras.g_00444	Prai.g_01554
OG0001409	Pras.g_00457	Prai.g_01566
OG0001414	Pras.g_00913	Prai.g_00061
OG0001415	Pras.g_01178	Prai.g_00339
OG0001416	Pras.g_01399	Prai.g_00550
OG0001417	Pras.g_01551	Prai.g_00704
OG0001418	Pras.g_01660	Prai.g_00886
OG0001422	Pras.g_01953	Prai.g_01078
OG0001423	Pras.g_00029	Prai.g_01149
OG0001424	Pras.g_00121	Prai.g_01237
OG0001425	Pras.g_00462	Prai.g_01575
OG0001426	Pras.g_00827	Prai.g_01921
OG0001427	Pras.g_01225	Prai.g_00385
OG0001430	Pras.g_01902	Prai.g_00950
OG0001431	Pras.g_01954	Prai.g_01079
OG0001432	Pras.g_01957	Prai.g_01082
OG0001434	Pras.g_00227	Prai.g_00746
OG0001435	Pras.g_00456	Prai.g_01565
OG0001438	Pras.g_01496	Prai.g_00649
OG0001440	Pras.g_01913	Prai.g_00939
OG0001441	Pras.g_01993	Prai.g_01118
OG0001443	Pras.g_00039	Prai.g_01155
OG0001444	Pras.g_00075	Prai.g_01190
OG0001445	Pras.g_00167	Prai.g_01295
OG0001446	Pras.g_00169	Prai.g_01297
OG0001447	Pras.g_00170	Prai.g_01298
OG0001449	Pras.g_00292	Prai.g_01407
OG0001454	Pras.g_01220	Prai.g_00380
OG0001455	Pras.g_00133	Prai.g_01621
OG0001457	Pras.g_01578	Prai.g_00731
OG0001458	Pras.g_01646	Prai.g_00898
OG0001460	Pras.g_01763	Prai.g_00785
OG0001461	Pras.g_01832	Prai.g_01016
OG0001462	Pras.g_01901	Prai.g_00951
OG0001463	Pras.g_01947	Prai.g_01072
OG0001464	Pras.g_01952	Prai.g_01077
OG0001465	Pras.g_00172	Prai.g_01271
OG0001466	Pras.g_00535	Prai.g_00893
OG0001467	Pras.g_00347	Prai.g_01460
OG0001468	Pras.g_00714	Prai.g_01809
OG0001469	Pras.g_00054	Prai.g_01169
OG0001470	Pras.g_01172	Prai.g_00333
OG0001471	Pras.g_01295	Prai.g_00447
OG0001475	Pras.g_01943	Prai.g_01068
OG0001476	Pras.g_01944	Prai.g_01069
OG0001477	Pras.g_01945	Prai.g_01070
OG0001478	Pras.g_01951	Prai.g_01076
OG0001479	Pras.g_01978	Prai.g_01103
OG0001480	Pras.g_01987	Prai.g_01112
OG0001481	Pras.g_00072	Prai.g_01187
OG0001482	Pras.g_00495	Prai.g_01618
OG0001485	Pras.g_00610	Prai.g_01697
OG0001488	Pras.g_01023	Prai.g_00183
OG0001490	Pras.g_01255	Prai.g_00414
OG0001491	Pras.g_01677	Prai.g_00871
OG0001492	Pras.g_01733	Prai.g_00814
OG0001504	Pras.g_01816	Prai.g_01031
OG0001507	Pras.g_00038	Prai.g_01154
OG0001509	Pras.g_00631	Prai.g_01719
OG0001510	Pras.g_00706	Prai.g_01801
OG0001513	Pras.g_00956	Prai.g_00105
OG0001514	Pras.g_00137, Pras.g_00183	Prai.g_01773, Prai.g_00906
OG0001515	Pras.g_01651	Prai.g_00892
OG0001516	Pras.g_01882	Prai.g_00967
OG0001517	Pras.g_01961	Prai.g_01086
OG0001518	Pras.g_00145, Pras.g_00506	Prai.g_01264
OG0001519	Pras.g_01241	Prai.g_00401
OG0001523	Pras.g_00912	Prai.g_00060
OG0001524	Pras.g_01229	Prai.g_00388
OG0001525	Pras.g_01336	Prai.g_00490
OG0001527	Pras.g_01991	Prai.g_01116
OG0001528	Pras.g_00135	Prai.g_01607
OG0001532	Pras.g_00876	Prai.g_00034
OG0001534	Pras.g_00138	Prai.g_01771
OG0001535	Pras.g_01759	Prai.g_00788
OG0001536	Pras.g_01989	Prai.g_01114
OG0001537	Pras.g_01630, Pras.g_00156	Prai.g_01269
OG0001538	Pras.g_00174	Prai.g_01308
OG0001539	Pras.g_00188	Prai.g_01317
OG0001541	Pras.g_00307	Prai.g_01394
OG0001542	Pras.g_00459	Prai.g_01569
OG0001543	Pras.g_00468	Prai.g_01586
OG0001544	Pras.g_00130	Prai.g_01260
OG0001549	Pras.g_00977	Prai.g_00126
OG0001550	Pras.g_01159	Prai.g_00320
OG0001551	Pras.g_01183	Prai.g_00344
OG0001552	Pras.g_01222	Prai.g_00382
OG0001553	Pras.g_01243	Prai.g_00403
OG0001554	Pras.g_01244	Prai.g_00404
OG0001555	Pras.g_01334	Prai.g_00488
OG0001556	Pras.g_01347	Prai.g_00500
OG0001557	Pras.g_01553	Prai.g_00706
OG0001558	Pras.g_01642	Prai.g_01306
OG0001559	Pras.g_01652	Prai.g_00891
OG0001560	Pras.g_01669	Prai.g_00879
OG0001561	Pras.g_01764	Prai.g_00784
OG0001562	Pras.g_01900	Prai.g_00952
OG0001563	Pras.g_01959	Prai.g_01084
OG0001564	Pras.g_01960	Prai.g_01085
OG0001565	Pras.g_01962	Prai.g_01087
OG0001566	Pras.g_01965	Prai.g_01089
OG0001567	Pras.g_01971	Prai.g_01096
OG0001568	Pras.g_01986	Prai.g_01111
OG0001569	Pras.g_01990	Prai.g_01115
OG0001570	Pras.g_01996	Prai.g_01122
OG0001571	Pras.g_00010	Prai.g_01131
OG0001572	Pras.g_00019	Prai.g_01139
OG0001573	Pras.g_00022	Prai.g_01142
OG0001575	Pras.g_00164	Prai.g_00736
OG0001576	Pras.g_00180	Prai.g_01311
OG0001577	Pras.g_00247	Prai.g_01367
OG0001578	Pras.g_00249	Prai.g_01369
OG0001582	Pras.g_00436	Prai.g_01545
OG0001583	Pras.g_00438	Prai.g_01547
OG0001584	Pras.g_00439	Prai.g_01548
OG0001585	Pras.g_00449	Prai.g_01559
OG0001586	Pras.g_00763	Prai.g_01857
OG0001592	Pras.g_01254, Pras.g_01253	Prai.g_00413
OG0001594	Pras.g_01346	Prai.g_00499
OG0001595	Pras.g_01582	Prai.g_00734
OG0001596	Pras.g_01654	Prai.g_00889
OG0001597	Pras.g_01766	Prai.g_00783
OG0001603	Pras.g_00491	Prai.g_01245
OG0001604	Pras.g_00563	Prai.g_01651
OG0001605	Pras.g_00635	Prai.g_01723
OG0001606	Pras.g_01193	Prai.g_00353
OG0001609	Pras.g_01221	Prai.g_00381
OG0001610	Pras.g_01577	Prai.g_00730
OG0001611	Pras.g_01632	Prai.g_00440
OG0001612	Pras.g_01678	Prai.g_00870
OG0001613	Pras.g_01770	Prai.g_01065
OG0001614	Pras.g_01886	Prai.g_00963
OG0001617	Pras.g_00225	Prai.g_01350
OG0001618	Pras.g_00226	Prai.g_00371
OG0001619	Pras.g_00239	Prai.g_01359
OG0001621	Pras.g_01663	Prai.g_00884
OG0001624	Pras.g_01768	Prai.g_00782
OG0001625	Pras.g_01895	Prai.g_00957
OG0001628	Pras.g_00476	Prai.g_01605
OG0001629	Pras.g_00230	Prai.g_00145
OG0001630	Pras.g_00323	Prai.g_01732
OG0001631	Pras.g_00115	Prai.g_01231
OG0001637	Pras.g_01639	Prai.g_00439
OG0001639	Pras.g_00961	Prai.g_00110
OG0001640	Pras.g_01031	Prai.g_00191
OG0001641	Pras.g_01217	Prai.g_00377
OG0001642	Pras.g_01219	Prai.g_00379
OG0001643	Pras.g_01250	Prai.g_00410
OG0001644	Pras.g_01251	Prai.g_00411
OG0001645	Pras.g_01252	Prai.g_00412
OG0001647	Pras.g_01344	Prai.g_00497
OG0001648	Pras.g_01436	Prai.g_00587
OG0001649	Pras.g_01442	Prai.g_00594
OG0001650	Pras.g_01605	Prai.g_00747
OG0001651	Pras.g_01643	Prai.g_00903
OG0001652	Pras.g_01644	Prai.g_00900
OG0001653	Pras.g_01670	Prai.g_00878
OG0001654	Pras.g_01676	Prai.g_00872
OG0001655	Pras.g_01684	Prai.g_00864
OG0001656	Pras.g_01706	Prai.g_00843
OG0001657	Pras.g_01757	Prai.g_00790
OG0001658	Pras.g_01769	Prai.g_00781
OG0001659	Pras.g_01813	Prai.g_01034
OG0001660	Pras.g_01896	Prai.g_00956
OG0001661	Pras.g_01899	Prai.g_00953
OG0001662	Pras.g_01904	Prai.g_00947
OG0001663	Pras.g_01921	Prai.g_00931
OG0001664	Pras.g_01922	Prai.g_00930
OG0001665	Pras.g_01942	Prai.g_01067
OG0001666	Pras.g_01946	Prai.g_01071
OG0001667	Pras.g_01949	Prai.g_01074
OG0001668	Pras.g_01955	Prai.g_01080
OG0001669	Pras.g_01967	Prai.g_01091
OG0001670	Pras.g_01968	Prai.g_01092
OG0001671	Pras.g_01974	Prai.g_01099
OG0001672	Pras.g_01979	Prai.g_01104
OG0001673	Pras.g_01980	Prai.g_01105
OG0001674	Pras.g_01981	Prai.g_01106
OG0001675	Pras.g_00008	Prai.g_01129
OG0001676	Pras.g_00013	Prai.g_01133
OG0001677	Pras.g_00031	Prai.g_01152
OG0001678	Pras.g_00104	Prai.g_01220
OG0001679	Pras.g_00112	Prai.g_01228
OG0001680	Pras.g_00149	Prai.g_01262
OG0001681	Pras.g_00181	Prai.g_01312
OG0001682	Pras.g_00186	Prai.g_01315
OG0001684	Pras.g_00435	Prai.g_01544
OG0001685	Pras.g_00442	Prai.g_01551
OG0001686	Pras.g_00445	Prai.g_01555
OG0001687	Pras.g_00451	Prai.g_01561
OG0001688	Pras.g_00454	Prai.g_01564
OG0001689	Pras.g_00458	Prai.g_01568
OG0001690	Pras.g_00460	Prai.g_01571
OG0001691	Pras.g_00461	Prai.g_01572
OG0001692	Pras.g_00555	Prai.g_01643
OG0001693	Pras.g_00803	Prai.g_01898
OG0001695	Pras.g_00306	Prai.g_00152
OG0001698	Pras.g_01374	Prai.g_00526
OG0001699	Pras.g_01583	Prai.g_00735
OG0001703	Pras.g_01671	Prai.g_00877
OG0001704	Pras.g_01897	Prai.g_01609
OG0001708	Pras.g_00171	Prai.g_01305
OG0001710	Pras.g_01898	Prai.g_00955
OG0001722	Pras.g_01633	Prai.g_01589
OG0001723	Pras.g_00141	Prai.g_01307
OG0001724	Pras.g_01689	Prai.g_00859
OG0001726	Pras.g_01995	Prai.g_01121
OG0001727	Pras.g_00524	Prai.g_00432
OG0001731	Pras.g_00465	Prai.g_01580
OG0001732	Pras.g_00484	Prai.g_00436
OG0001734	Pras.g_01604	Prai.g_00745
OG0001785	Pras.g_01655	Prai.g_00888
OG0001786	Pras.g_01730	Prai.g_00818
OG0001788	Pras.g_00168	Prai.g_01296
OG0001789	Pras.g_00158	Prai.g_01600
OG0001796	Pras.g_00018	Prai.g_01138
OG0001807	Pras.g_01246	Prai.g_00406
OG0001808	Pras.g_01274	Prai.g_01604
OG0001810	Pras.g_01672	Prai.g_00876
OG0001811	Pras.g_01673	Prai.g_00875
OG0001812	Pras.g_01674	Prai.g_00874
OG0001813	Pras.g_01675	Prai.g_00873
OG0001815	Pras.g_01894	Prai.g_01278
OG0001819	Pras.g_01262	Prai.g_00423
OG0001825	Pras.g_00474	Prai.g_01603
OG0001827	Pras.g_00533	Prai.g_01140
OG0001839	Pras.g_01266	Prai.g_00045
OG0001846	Pras.g_00437	Prai.g_01546
OG0001848	Pras.g_00481	Prai.g_01137
OG0001859	Pras.g_01110	Prai.g_00271
OG0001860	Pras.g_01306	Prai.g_00459
OG0001861	Pras.g_00005	Prai.g_01127
OG0001863	Pras.g_00015	Prai.g_01135
OG0001866	Pras.g_00153	Prai.g_00910
OG0001869	Pras.g_00284	Prai.g_01430
OG0001870	Pras.g_00140	Prai.g_00147, Prai.g_00040
OG0001875	Pras.g_01267	Prai.g_00427
OG0001876	Pras.g_01264	Prai.g_00425
OG0001877	Pras.g_01247	Prai.g_00407
OG0001906	Pras.g_01125	Prai.g_00285
OG0001909	Pras.g_00532	Prai.g_00148
OG0001910	Pras.g_01242	Prai.g_00402
OG0001912	Pras.g_01265	Prai.g_00426
OG0001914	Pras.g_01261	Prai.g_00422
OG0001950	Pras.g_01985	Prai.g_01110
OG0001953	Pras.g_00914	Prai.g_00062
OG0001954	Pras.g_01238	Prai.g_00395
OG0001984	Pras.g_01245	Prai.g_00405
OG0001992	Pras.g_00537	Prai.g_00779
OG0002019	Pras.g_00498	Prai.g_01617
OG0002020	Pras.g_00502	Prai.g_01276
OG0002021	Pras.g_01272	Prai.g_00429
OG0002022	Pras.g_00497	Prai.g_01616
OG0002031	Pras.g_00513	Prai.g_01280
OG0002053	Pras.g_00496	Prai.g_01615
OG0002056	Pras.g_00203	Prai.g_01328
OG0002058	Pras.g_00296	Prai.g_01302
OG0002059	Pras.g_00528	Prai.g_01268
OG0002062	Pras.g_01269	Prai.g_00428
OG0002063	Pras.g_01260	Prai.g_00420
OG0002064	Pras.g_01248	Prai.g_00408
OG0002119	Pras.g_00501	Prai.g_01620
OG0002130	Pras.g_00527	Prai.g_01623
OG0002172	Pras.g_01297	Prai.g_00449
OG0002180	Pras.g_00505	Prai.g_01627
OG0002194	Pras.g_00509	Prai.g_01274
OG0002262	Pras.g_00129	Prai.g_00419
OG0002263	Pras.g_01249	Prai.g_00409
OG0002264	Pras.g_01869	Prai.g_00979
OG0002265	Pras.g_00515	Prai.g_01281
OG0002266	Pras.g_00516	Prai.g_01282
OG0002267	Pras.g_00517	Prai.g_01283
OG0002268	Pras.g_00518	Prai.g_01284
OG0002269	Pras.g_00519	Prai.g_01285
OG0002270	Pras.g_00520	Prai.g_01286
OG0002271	Pras.g_00521	Prai.g_01287
OG0002272	Pras.g_00523	Prai.g_01292
OG0002274	Pras.g_00500	Prai.g_01619
OG0002277	Pras.g_01259	Prai.g_00418
OG0002278	Pras.g_01258	Prai.g_00417
OG0002279	Pras.g_01257	Prai.g_00416
OG0002280	Pras.g_00882	Prai.g_01593
OG0002281	Pras.g_00147	Prai.g_01257
OG0002343	Pras.g_01970	Prai.g_01094
OG0002368	Pras.g_01184	Prai.g_00345
OG0002419	Pras.g_00490	Prai.g_01244
OG0002422	Pras.g_01291	Prai.g_00442
OG0002424	Pras.g_00833	Prai.g_01927
OG0002526	Pras.g_00162	Prai.g_01584
OG0002546	Pras.g_00503	Prai.g_01277
OG0003097	Pras.g_00511	Prai.g_01624
OG0004121	Pras.g_01303	Prai.g_00453
OG0004122	Pras.g_01304	Prai.g_00454
