Orthogroup	Prav	Prbd
OG0001107	Prav.g_00294	Prbd.g_01437
OG0001108	Prav.g_00295	Prbd.g_01436
OG0001109	Prav.g_00590	Prbd.g_01433
OG0001110	Prav.g_00592	Prbd.g_01431
OG0001111	Prav.g_00593	Prbd.g_01430
OG0001112	Prav.g_00594	Prbd.g_01429
OG0001113	Prav.g_00595	Prbd.g_01428
OG0001114	Prav.g_00596	Prbd.g_01427
OG0001115	Prav.g_00597	Prbd.g_01426
OG0001116	Prav.g_00598	Prbd.g_01425
OG0001117	Prav.g_00599	Prbd.g_01424
OG0001118	Prav.g_00600	Prbd.g_01423
OG0001119	Prav.g_00601	Prbd.g_01422
OG0001120	Prav.g_00602	Prbd.g_01421
OG0001121	Prav.g_00603	Prbd.g_01420
OG0001122	Prav.g_00604	Prbd.g_01419
OG0001123	Prav.g_00605	Prbd.g_01418
OG0001124	Prav.g_00606	Prbd.g_01417
OG0001125	Prav.g_00607	Prbd.g_01416
OG0001126	Prav.g_00608	Prbd.g_01415
OG0001127	Prav.g_00609	Prbd.g_01414
OG0001128	Prav.g_00610	Prbd.g_01413
OG0001129	Prav.g_00611	Prbd.g_01412
OG0001130	Prav.g_00612	Prbd.g_01411
OG0001131	Prav.g_00613	Prbd.g_01410
OG0001132	Prav.g_00614	Prbd.g_01409
OG0001133	Prav.g_00615	Prbd.g_01408
OG0001134	Prav.g_00616	Prbd.g_01407
OG0001135	Prav.g_00617	Prbd.g_01406
OG0001136	Prav.g_00618	Prbd.g_01405
OG0001137	Prav.g_00619	Prbd.g_01404
OG0001138	Prav.g_00620	Prbd.g_01403
OG0001139	Prav.g_00621	Prbd.g_01402
OG0001140	Prav.g_00622	Prbd.g_01401
OG0001141	Prav.g_00624	Prbd.g_01399
OG0001142	Prav.g_00625	Prbd.g_01398
OG0001143	Prav.g_00626	Prbd.g_01397
OG0001144	Prav.g_00628	Prbd.g_01395
OG0001145	Prav.g_00630	Prbd.g_01393
OG0001146	Prav.g_00631	Prbd.g_01392
OG0001147	Prav.g_00633	Prbd.g_01390
OG0001148	Prav.g_00634	Prbd.g_01389
OG0001149	Prav.g_00635	Prbd.g_01388
OG0001150	Prav.g_00638	Prbd.g_01385
OG0001151	Prav.g_00639	Prbd.g_01384
OG0001152	Prav.g_00640	Prbd.g_01383
OG0001153	Prav.g_00641	Prbd.g_01382
OG0001154	Prav.g_00642	Prbd.g_01381
OG0001155	Prav.g_00643	Prbd.g_01380
OG0001156	Prav.g_00644	Prbd.g_01379
OG0001157	Prav.g_00646	Prbd.g_01377
OG0001158	Prav.g_00647	Prbd.g_01376
OG0001159	Prav.g_00648	Prbd.g_01375
OG0001160	Prav.g_00649	Prbd.g_01374
OG0001161	Prav.g_00653	Prbd.g_01371
OG0001162	Prav.g_00654	Prbd.g_01370
OG0001163	Prav.g_00655	Prbd.g_01369
OG0001164	Prav.g_00656	Prbd.g_01368
OG0001165	Prav.g_00657	Prbd.g_01367
OG0001166	Prav.g_00658	Prbd.g_01366
OG0001167	Prav.g_00659	Prbd.g_01365
OG0001168	Prav.g_00661	Prbd.g_01363
OG0001169	Prav.g_00662	Prbd.g_01362
OG0001170	Prav.g_00664	Prbd.g_01360
OG0001171	Prav.g_00665	Prbd.g_01359
OG0001172	Prav.g_00666	Prbd.g_01358
OG0001173	Prav.g_00668	Prbd.g_01356
OG0001174	Prav.g_00670	Prbd.g_01354
OG0001175	Prav.g_00672	Prbd.g_01352
OG0001176	Prav.g_00673	Prbd.g_01351
OG0001177	Prav.g_00675	Prbd.g_01349
OG0001178	Prav.g_00676	Prbd.g_01348
OG0001179	Prav.g_00677	Prbd.g_01347
OG0001180	Prav.g_00678	Prbd.g_01346
OG0001181	Prav.g_00679	Prbd.g_01345
OG0001182	Prav.g_00680	Prbd.g_01344
OG0001183	Prav.g_00681	Prbd.g_01343
OG0001184	Prav.g_00682	Prbd.g_01342
OG0001185	Prav.g_00683	Prbd.g_01341
OG0001186	Prav.g_00684	Prbd.g_01340
OG0001187	Prav.g_00685	Prbd.g_01339
OG0001188	Prav.g_00686	Prbd.g_01338
OG0001189	Prav.g_00687	Prbd.g_01337
OG0001190	Prav.g_00688	Prbd.g_01336
OG0001191	Prav.g_00690	Prbd.g_01334
OG0001192	Prav.g_00692	Prbd.g_01332
OG0001193	Prav.g_00693	Prbd.g_01331
OG0001194	Prav.g_00694	Prbd.g_01330
OG0001195	Prav.g_00695	Prbd.g_01329
OG0001196	Prav.g_00697	Prbd.g_01327
OG0001197	Prav.g_00700	Prbd.g_01324
OG0001198	Prav.g_00701	Prbd.g_01323
OG0001199	Prav.g_00702	Prbd.g_01321
OG0001200	Prav.g_00703	Prbd.g_01320
OG0001201	Prav.g_00704	Prbd.g_01319
OG0001202	Prav.g_00705	Prbd.g_01318
OG0001203	Prav.g_00707	Prbd.g_01316
OG0001204	Prav.g_00710	Prbd.g_01312
OG0001205	Prav.g_00711	Prbd.g_01311
OG0001206	Prav.g_00712	Prbd.g_01310
OG0001207	Prav.g_00713	Prbd.g_01309
OG0001208	Prav.g_00714	Prbd.g_01308
OG0001209	Prav.g_00715	Prbd.g_01307
OG0001210	Prav.g_00716	Prbd.g_01306
OG0001211	Prav.g_00717	Prbd.g_01305
OG0001212	Prav.g_00718	Prbd.g_01304
OG0001213	Prav.g_00719	Prbd.g_01303
OG0001214	Prav.g_00720	Prbd.g_01302
OG0001215	Prav.g_00721	Prbd.g_01301
OG0001216	Prav.g_00722	Prbd.g_01300
OG0001217	Prav.g_00723	Prbd.g_01299
OG0001218	Prav.g_00724	Prbd.g_01298
OG0001219	Prav.g_00725	Prbd.g_01297
OG0001220	Prav.g_00726	Prbd.g_01296
OG0001221	Prav.g_00727	Prbd.g_01295
OG0001222	Prav.g_00729	Prbd.g_01293
OG0001223	Prav.g_00731	Prbd.g_01291
OG0001224	Prav.g_00732	Prbd.g_01290
OG0001225	Prav.g_00734	Prbd.g_01288
OG0001226	Prav.g_00735	Prbd.g_01287
OG0001227	Prav.g_00736	Prbd.g_01286
OG0001228	Prav.g_00737	Prbd.g_01285
OG0001229	Prav.g_00738	Prbd.g_01284
OG0001230	Prav.g_00739	Prbd.g_01283
OG0001231	Prav.g_00740	Prbd.g_01282
OG0001232	Prav.g_00742	Prbd.g_01280
OG0001233	Prav.g_00743	Prbd.g_01279
OG0001234	Prav.g_00744	Prbd.g_01278
OG0001235	Prav.g_00745	Prbd.g_01277
OG0001236	Prav.g_00746	Prbd.g_01276
OG0001237	Prav.g_00749	Prbd.g_01274
OG0001238	Prav.g_00750	Prbd.g_01273
OG0001239	Prav.g_00753	Prbd.g_01270
OG0001240	Prav.g_00754	Prbd.g_01269
OG0001241	Prav.g_00755	Prbd.g_01268
OG0001242	Prav.g_00756	Prbd.g_01267
OG0001243	Prav.g_00757	Prbd.g_01266
OG0001244	Prav.g_00758	Prbd.g_01265
OG0001245	Prav.g_00759	Prbd.g_01264
OG0001246	Prav.g_00760	Prbd.g_01263
OG0001247	Prav.g_00761	Prbd.g_01262
OG0001248	Prav.g_00762	Prbd.g_01261
OG0001249	Prav.g_00763	Prbd.g_01260
OG0001250	Prav.g_00764	Prbd.g_01259
OG0001251	Prav.g_00765	Prbd.g_01258
OG0001252	Prav.g_00766	Prbd.g_01257
OG0001253	Prav.g_00767	Prbd.g_01256
OG0001254	Prav.g_00769	Prbd.g_01254
OG0001255	Prav.g_00770	Prbd.g_01253
OG0001256	Prav.g_00772	Prbd.g_01251
OG0001257	Prav.g_00773	Prbd.g_01250
OG0001258	Prav.g_00774	Prbd.g_01249
OG0001259	Prav.g_00776	Prbd.g_01247
OG0001260	Prav.g_00778	Prbd.g_01245
OG0001261	Prav.g_00779	Prbd.g_01244
OG0001262	Prav.g_00780	Prbd.g_01243
OG0001263	Prav.g_00781	Prbd.g_01242
OG0001264	Prav.g_00782	Prbd.g_01241
OG0001265	Prav.g_00783	Prbd.g_01240
OG0001266	Prav.g_00784	Prbd.g_01239
OG0001267	Prav.g_00785	Prbd.g_01238
OG0001268	Prav.g_00786	Prbd.g_01237
OG0001269	Prav.g_00157	Prbd.g_01152
OG0001270	Prav.g_00203	Prbd.g_01105
OG0001272	Prav.g_01927	Prbd.g_00958
OG0001273	Prav.g_01979	Prbd.g_00906
OG0001274	Prav.g_01080	Prbd.g_00760
OG0001275	Prav.g_01096	Prbd.g_00744
OG0001276	Prav.g_01186	Prbd.g_00654
OG0001277	Prav.g_00345	Prbd.g_00048
OG0001278	Prav.g_00447	Prbd.g_00153
OG0001279	Prav.g_00498	Prbd.g_00205
OG0001280	Prav.g_00909	Prbd.g_00316
OG0001281	Prav.g_00236	Prbd.g_00364
OG0001282	Prav.g_00254	Prbd.g_00382
OG0001283	Prav.g_00259	Prbd.g_00387
OG0001284	Prav.g_00006	Prbd.g_00397
OG0001285	Prav.g_00049	Prbd.g_00452
OG0001286	Prav.g_00062	Prbd.g_00465
OG0001287	Prav.g_01506	Prbd.g_01735
OG0001288	Prav.g_01618	Prbd.g_01649
OG0001289	Prav.g_01629	Prbd.g_01638
OG0001290	Prav.g_01669	Prbd.g_01595
OG0001291	Prav.g_01670	Prbd.g_01594
OG0001292	Prav.g_01675	Prbd.g_01589
OG0001295	Prav.g_01720	Prbd.g_01550
OG0001296	Prav.g_01753	Prbd.g_01533
OG0001297	Prav.g_01757	Prbd.g_01529
OG0001298	Prav.g_01760	Prbd.g_01526
OG0001299	Prav.g_00271	Prbd.g_01460
OG0001300	Prav.g_00296	Prbd.g_01435
OG0001301	Prav.g_00671	Prbd.g_01353
OG0001302	Prav.g_00699	Prbd.g_01325
OG0001303	Prav.g_00730	Prbd.g_01292
OG0001304	Prav.g_00775	Prbd.g_01248
OG0001306	Prav.g_01036	Prbd.g_00805
OG0001307	Prav.g_00098	Prbd.g_01207
OG0001308	Prav.g_00136	Prbd.g_01173
OG0001309	Prav.g_00139	Prbd.g_01170
OG0001310	Prav.g_00141	Prbd.g_01168
OG0001311	Prav.g_00158	Prbd.g_01151
OG0001312	Prav.g_00184	Prbd.g_01124
OG0001313	Prav.g_00190	Prbd.g_01118
OG0001314	Prav.g_00839	Prbd.g_01041
OG0001315	Prav.g_01890	Prbd.g_00996
OG0001316	Prav.g_01899	Prbd.g_00987
OG0001317	Prav.g_00992	Prbd.g_00865
OG0001318	Prav.g_01235	Prbd.g_00607
OG0001319	Prav.g_00355	Prbd.g_00056
OG0001320	Prav.g_00924	Prbd.g_00331
OG0001321	Prav.g_00929	Prbd.g_00336
OG0001322	Prav.g_00244	Prbd.g_00372
OG0001323	Prav.g_00016	Prbd.g_00408
OG0001324	Prav.g_00017	Prbd.g_00412
OG0001325	Prav.g_00024	Prbd.g_00418
OG0001326	Prav.g_01853	Prbd.g_00496
OG0001327	Prav.g_01457	Prbd.g_01780
OG0001328	Prav.g_01673	Prbd.g_01591
OG0001329	Prav.g_01784	Prbd.g_01502
OG0001330	Prav.g_01819	Prbd.g_01467
OG0001331	Prav.g_00667	Prbd.g_01357
OG0001332	Prav.g_00206	Prbd.g_01101
OG0001333	Prav.g_00800	Prbd.g_01001
OG0001334	Prav.g_01065	Prbd.g_00775
OG0001335	Prav.g_00227	Prbd.g_00356
OG0001336	Prav.g_00247	Prbd.g_00375
OG0001337	Prav.g_00262	Prbd.g_00390
OG0001339	Prav.g_01443	Prbd.g_01796
OG0001340	Prav.g_01493	Prbd.g_01744
OG0001341	Prav.g_01666	Prbd.g_01598
OG0001342	Prav.g_01677	Prbd.g_01587
OG0001343	Prav.g_01758	Prbd.g_01528
OG0001344	Prav.g_01808	Prbd.g_01478
OG0001345	Prav.g_00636	Prbd.g_01387
OG0001346	Prav.g_00691	Prbd.g_01333
OG0001347	Prav.g_00728	Prbd.g_01294
OG0001348	Prav.g_00193	Prbd.g_01115
OG0001349	Prav.g_00183	Prbd.g_01125
OG0001350	Prav.g_00211	Prbd.g_01096
OG0001351	Prav.g_00835	Prbd.g_01037
OG0001352	Prav.g_01895	Prbd.g_00991
OG0001353	Prav.g_01908	Prbd.g_00978
OG0001354	Prav.g_01926	Prbd.g_00959
OG0001355	Prav.g_01985	Prbd.g_00900
OG0001356	Prav.g_00995	Prbd.g_00860
OG0001357	Prav.g_01033	Prbd.g_00808
OG0001358	Prav.g_01070	Prbd.g_00770
OG0001359	Prav.g_01084	Prbd.g_00756
OG0001360	Prav.g_01107	Prbd.g_00733
OG0001361	Prav.g_01112	Prbd.g_00728
OG0001362	Prav.g_01174	Prbd.g_00666
OG0001363	Prav.g_01311	Prbd.g_00541
OG0001364	Prav.g_00380	Prbd.g_00086
OG0001365	Prav.g_00437	Prbd.g_00143
OG0001366	Prav.g_00481	Prbd.g_00188
OG0001367	Prav.g_00584	Prbd.g_00292
OG0001368	Prav.g_00908	Prbd.g_00315
OG0001369	Prav.g_00037	Prbd.g_00431
OG0001370	Prav.g_00038	Prbd.g_00432
OG0001371	Prav.g_01831	Prbd.g_00518
OG0001372	Prav.g_01392	Prbd.g_01893
OG0001373	Prav.g_01648	Prbd.g_01618
OG0001375	Prav.g_01798	Prbd.g_01488
OG0001376	Prav.g_00285	Prbd.g_01446
OG0001377	Prav.g_00698	Prbd.g_01326
OG0001378	Prav.g_00910	Prbd.g_00317
OG0001379	Prav.g_00132	Prbd.g_01177
OG0001380	Prav.g_00133	Prbd.g_01176
OG0001381	Prav.g_00152	Prbd.g_01157
OG0001382	Prav.g_00200	Prbd.g_01108
OG0001383	Prav.g_00804	Prbd.g_01005
OG0001384	Prav.g_01903	Prbd.g_00983
OG0001385	Prav.g_01919	Prbd.g_00967
OG0001386	Prav.g_00981	Prbd.g_00877
OG0001388	Prav.g_01383	Prbd.g_00835
OG0001390	Prav.g_01058	Prbd.g_00782
OG0001391	Prav.g_01102	Prbd.g_00738
OG0001392	Prav.g_01109	Prbd.g_00731
OG0001393	Prav.g_01117	Prbd.g_00723
OG0001394	Prav.g_01264	Prbd.g_00578
OG0001395	Prav.g_01272	Prbd.g_00570
OG0001396	Prav.g_01274	Prbd.g_00568
OG0001397	Prav.g_01280	Prbd.g_00562
OG0001398	Prav.g_00311	Prbd.g_00012
OG0001399	Prav.g_00382	Prbd.g_00088
OG0001400	Prav.g_00480	Prbd.g_00187
OG0001401	Prav.g_00482	Prbd.g_00189
OG0001402	Prav.g_00504	Prbd.g_00211
OG0001403	Prav.g_00507	Prbd.g_00214
OG0001404	Prav.g_00946	Prbd.g_00296
OG0001405	Prav.g_00918	Prbd.g_00325
OG0001406	Prav.g_00937	Prbd.g_00344
OG0001407	Prav.g_00225	Prbd.g_00354
OG0001408	Prav.g_00234	Prbd.g_00362
OG0001409	Prav.g_00241	Prbd.g_00369
OG0001410	Prav.g_00051	Prbd.g_00454
OG0001411	Prav.g_01411	Prbd.g_01857
OG0001412	Prav.g_01439	Prbd.g_01800
OG0001413	Prav.g_01464	Prbd.g_01773
OG0001414	Prav.g_01474	Prbd.g_01763
OG0001415	Prav.g_01617	Prbd.g_01650
OG0001416	Prav.g_01620	Prbd.g_01647
OG0001417	Prav.g_01667	Prbd.g_01597
OG0001418	Prav.g_01680	Prbd.g_01584
OG0001419	Prav.g_01321	Prbd.g_01927
OG0001419	Prav.g_01707	Prbd.g_01900
OG0001420	Prav.g_01334	Prbd.g_00534
OG0001424	Prav.g_00126	Prbd.g_01182
OG0001425	Prav.g_01972	Prbd.g_00913
OG0001426	Prav.g_00983	Prbd.g_00875
OG0001427	Prav.g_01119	Prbd.g_00721
OG0001429	Prav.g_00358	Prbd.g_00059
OG0001430	Prav.g_00386	Prbd.g_00092
OG0001431	Prav.g_00484	Prbd.g_00191
OG0001432	Prav.g_00488	Prbd.g_00195
OG0001433	Prav.g_00231	Prbd.g_00359
OG0001435	Prav.g_02005	Prbd.g_01922
OG0001436	Prav.g_01686	Prbd.g_01578
OG0001437	Prav.g_01693	Prbd.g_01570
OG0001438	Prav.g_00771	Prbd.g_01252
OG0001440	Prav.g_00991	Prbd.g_00866
OG0001441	Prav.g_00566	Prbd.g_00274
OG0001442	Prav.g_00901	Prbd.g_00308
OG0001443	Prav.g_00232	Prbd.g_00360
OG0001444	Prav.g_00235	Prbd.g_00363
OG0001445	Prav.g_01679	Prbd.g_01585
OG0001446	Prav.g_00957	Prbd.g_00830
OG0001448	Prav.g_01218	Prbd.g_00624
OG0001449	Prav.g_00009	Prbd.g_00400
OG0001450	Prav.g_00026	Prbd.g_00421
OG0001451	Prav.g_00048	Prbd.g_00451
OG0001452	Prav.g_01862	Prbd.g_00487
OG0001453	Prav.g_01882	Prbd.g_01866
OG0001454	Prav.g_01885	Prbd.g_01864
OG0001455	Prav.g_01886	Prbd.g_01863
OG0001456	Prav.g_01700	Prbd.g_01565
OG0001457	Prav.g_01558	Prbd.g_01719
OG0001460	Prav.g_00986	Prbd.g_00872
OG0001461	Prav.g_00994	Prbd.g_00862
OG0001462	Prav.g_01005	Prbd.g_00847
OG0001464	Prav.g_01157	Prbd.g_00683
OG0001466	Prav.g_01300	Prbd.g_00542
OG0001467	Prav.g_00374	Prbd.g_00081
OG0001468	Prav.g_00429	Prbd.g_00134
OG0001469	Prav.g_00459	Prbd.g_00165
OG0001470	Prav.g_00900	Prbd.g_00307
OG0001471	Prav.g_00223	Prbd.g_00353
OG0001472	Prav.g_00230	Prbd.g_00358
OG0001473	Prav.g_00233	Prbd.g_00361
OG0001476	Prav.g_01575	Prbd.g_01692
OG0001478	Prav.g_00660	Prbd.g_01364
OG0001479	Prav.g_00063	Prbd.g_00466
OG0001480	Prav.g_02004	Prbd.g_01920
OG0001482	Prav.g_01966	Prbd.g_00919
OG0001483	Prav.g_01414	Prbd.g_01834
OG0001485	Prav.g_00458	Prbd.g_00164
OG0001488	Prav.g_00219	Prbd.g_00349
OG0001489	Prav.g_00220	Prbd.g_00350
OG0001490	Prav.g_00221	Prbd.g_00351
OG0001491	Prav.g_00228	Prbd.g_00357
OG0001492	Prav.g_00257	Prbd.g_00385
OG0001493	Prav.g_00003	Prbd.g_00394
OG0001494	Prav.g_01865	Prbd.g_00484
OG0001496	Prav.g_01432	Prbd.g_01807
OG0001497	Prav.g_01507	Prbd.g_01732
OG0001498	Prav.g_00265	Prbd.g_01465
OG0001499	Prav.g_00286	Prbd.g_01445
OG0001500	Prav.g_00518	Prbd.g_00225
OG0001501	Prav.g_01328	Prbd.g_00063
OG0001503	Prav.g_00866	Prbd.g_01068
OG0001504	Prav.g_01011	Prbd.g_00840
OG0001505	Prav.g_00337	Prbd.g_00037
OG0001506	Prav.g_00339	Prbd.g_00040
OG0001507	Prav.g_00371	Prbd.g_00078
OG0001508	Prav.g_00426	Prbd.g_00131
OG0001510	Prav.g_00460	Prbd.g_00166
OG0001511	Prav.g_00468	Prbd.g_00175
OG0001512	Prav.g_00469	Prbd.g_00176
OG0001513	Prav.g_00470	Prbd.g_00177
OG0001514	Prav.g_00471	Prbd.g_00178
OG0001515	Prav.g_00472	Prbd.g_00179
OG0001516	Prav.g_00473	Prbd.g_00180
OG0001517	Prav.g_00474	Prbd.g_00181
OG0001518	Prav.g_00475	Prbd.g_00182
OG0001519	Prav.g_00476	Prbd.g_00183
OG0001520	Prav.g_00477	Prbd.g_00184
OG0001521	Prav.g_00478	Prbd.g_00185
OG0001522	Prav.g_00479	Prbd.g_00186
OG0001524	Prav.g_00891	Prbd.g_01901
OG0001525	Prav.g_00249	Prbd.g_00377
OG0001526	Prav.g_00047	Prbd.g_00450
OG0001527	Prav.g_01678	Prbd.g_01586
OG0001528	Prav.g_01687	Prbd.g_01577
OG0001529	Prav.g_00652	Prbd.g_01372
OG0001531	Prav.g_00578	Prbd.g_00286
OG0001532	Prav.g_00218	Prbd.g_00348
OG0001533	Prav.g_00239	Prbd.g_00367
OG0001534	Prav.g_01394	Prbd.g_01890
OG0001536	Prav.g_00958	Prbd.g_00829
OG0001539	Prav.g_00125	Prbd.g_01183
OG0001540	Prav.g_01057	Prbd.g_00783
OG0001542	Prav.g_00007	Prbd.g_00398
OG0001543	Prav.g_00889	Prbd.g_01918
OG0001545	Prav.g_00959	Prbd.g_00828
OG0001547	Prav.g_00102	Prbd.g_01203
OG0001548	Prav.g_01012	Prbd.g_00839
OG0001550	Prav.g_00455	Prbd.g_00161
OG0001551	Prav.g_00005	Prbd.g_00396
OG0001552	Prav.g_01405	Prbd.g_01861
OG0001553	Prav.g_01419	Prbd.g_01829
OG0001554	Prav.g_01420	Prbd.g_01828
OG0001557	Prav.g_01683	Prbd.g_01582
OG0001558	Prav.g_01692	Prbd.g_01571
OG0001560	Prav.g_00495	Prbd.g_00202
OG0001565	Prav.g_00191	Prbd.g_01117
OG0001566	Prav.g_01953	Prbd.g_00932
OG0001567	Prav.g_00988	Prbd.g_00870
OG0001568	Prav.g_01004	Prbd.g_00848
OG0001569	Prav.g_01055	Prbd.g_00785
OG0001571	Prav.g_01067	Prbd.g_00773
OG0001572	Prav.g_01275	Prbd.g_00567
OG0001573	Prav.g_01381	Prbd.g_01896
OG0001574	Prav.g_00349	Prbd.g_00051
OG0001575	Prav.g_00368	Prbd.g_00070
OG0001576	Prav.g_00894	Prbd.g_00301
OG0001577	Prav.g_00899	Prbd.g_00306
OG0001578	Prav.g_00237	Prbd.g_00365
OG0001579	Prav.g_00238	Prbd.g_00366
OG0001580	Prav.g_00240	Prbd.g_00368
OG0001581	Prav.g_00243	Prbd.g_00371
OG0001582	Prav.g_00250	Prbd.g_00378
OG0001583	Prav.g_00002	Prbd.g_00393
OG0001584	Prav.g_00012	Prbd.g_00403
OG0001585	Prav.g_00020	Prbd.g_00415
OG0001586	Prav.g_00029	Prbd.g_00423
OG0001587	Prav.g_00032	Prbd.g_00426
OG0001589	Prav.g_01401	Prbd.g_01869
OG0001590	Prav.g_01470	Prbd.g_01767
OG0001591	Prav.g_01472	Prbd.g_01765
OG0001594	Prav.g_01661	Prbd.g_01605
OG0001595	Prav.g_01662	Prbd.g_01603
OG0001596	Prav.g_01663	Prbd.g_01602
OG0001597	Prav.g_01672	Prbd.g_01592
OG0001598	Prav.g_00708	Prbd.g_01315
OG0001602	Prav.g_01939	Prbd.g_00946
OG0001603	Prav.g_01977	Prbd.g_00908
OG0001604	Prav.g_00982	Prbd.g_00876
OG0001605	Prav.g_01010	Prbd.g_00841
OG0001606	Prav.g_01066	Prbd.g_00774
OG0001608	Prav.g_00348	Prbd.g_00050
OG0001609	Prav.g_00462	Prbd.g_00168
OG0001610	Prav.g_00485	Prbd.g_00193
OG0001611	Prav.g_00041	Prbd.g_00444
OG0001612	Prav.g_00042	Prbd.g_00445
OG0001613	Prav.g_00043	Prbd.g_00446
OG0001614	Prav.g_00044	Prbd.g_00447
OG0001617	Prav.g_01722	Prbd.g_01549
OG0001618	Prav.g_01774	Prbd.g_01512
OG0001619	Prav.g_00290	Prbd.g_01441
OG0001620	Prav.g_01986	Prbd.g_00899
OG0001622	Prav.g_00987	Prbd.g_00871
OG0001623	Prav.g_01299	Prbd.g_00543
OG0001624	Prav.g_00331	Prbd.g_00032
OG0001625	Prav.g_01332	Prbd.g_01874
OG0001627	Prav.g_00109	Prbd.g_01785
OG0001628	Prav.g_01462	Prbd.g_01775
OG0001635	Prav.g_01983	Prbd.g_00902
OG0001636	Prav.g_01273	Prbd.g_00569
OG0001637	Prav.g_00466	Prbd.g_00172
OG0001638	Prav.g_01393	Prbd.g_01892
OG0001639	Prav.g_01378	Prbd.g_01878
OG0001640	Prav.g_01731, Prav.g_01685	Prbd.g_01579
OG0001641	Prav.g_01703	Prbd.g_01563
OG0001644	Prav.g_01823	Prbd.g_00526
OG0001652	Prav.g_00858	Prbd.g_01060
OG0001653	Prav.g_00985	Prbd.g_00873
OG0001654	Prav.g_01006	Prbd.g_00845
OG0001655	Prav.g_01007	Prbd.g_00844
OG0001656	Prav.g_01009	Prbd.g_00842
OG0001657	Prav.g_01064	Prbd.g_00776
OG0001658	Prav.g_00305	Prbd.g_00006
OG0001659	Prav.g_00340	Prbd.g_00042
OG0001660	Prav.g_00342	Prbd.g_00044
OG0001661	Prav.g_00369	Prbd.g_00071
OG0001662	Prav.g_00370	Prbd.g_00077
OG0001663	Prav.g_00372	Prbd.g_00079
OG0001664	Prav.g_00402	Prbd.g_00107
OG0001665	Prav.g_00453	Prbd.g_00159
OG0001666	Prav.g_00464	Prbd.g_00170
OG0001667	Prav.g_00465	Prbd.g_00171
OG0001668	Prav.g_00511	Prbd.g_00218
OG0001669	Prav.g_00895	Prbd.g_00302
OG0001670	Prav.g_00898	Prbd.g_00305
OG0001671	Prav.g_00903	Prbd.g_00310
OG0001672	Prav.g_00920	Prbd.g_00327
OG0001673	Prav.g_00921	Prbd.g_00328
OG0001674	Prav.g_00222	Prbd.g_00352
OG0001675	Prav.g_00226	Prbd.g_00355
OG0001676	Prav.g_00245	Prbd.g_00373
OG0001677	Prav.g_00246	Prbd.g_00374
OG0001678	Prav.g_00253	Prbd.g_00381
OG0001679	Prav.g_00258	Prbd.g_00386
OG0001680	Prav.g_00260	Prbd.g_00388
OG0001681	Prav.g_00018	Prbd.g_00413
OG0001682	Prav.g_00023	Prbd.g_00417
OG0001683	Prav.g_00025	Prbd.g_00420
OG0001684	Prav.g_00040	Prbd.g_00443
OG0001685	Prav.g_01834	Prbd.g_00515
OG0001686	Prav.g_01826	Prbd.g_00523
OG0001687	Prav.g_01382	Prbd.g_01897
OG0001688	Prav.g_01412	Prbd.g_01856
OG0001689	Prav.g_01417	Prbd.g_01831
OG0001691	Prav.g_00299	Prbd.g_01815
OG0001692	Prav.g_01660	Prbd.g_01606
OG0001693	Prav.g_01665	Prbd.g_01599
OG0001694	Prav.g_01668	Prbd.g_01596
OG0001695	Prav.g_01674	Prbd.g_01590
OG0001696	Prav.g_01682	Prbd.g_01583
OG0001697	Prav.g_01684	Prbd.g_01581
OG0001699	Prav.g_01766	Prbd.g_01520
OG0001700	Prav.g_00747	Prbd.g_01275
OG0001705	Prav.g_01094	Prbd.g_00746
OG0001706	Prav.g_01314	Prbd.g_00537
OG0001707	Prav.g_00334	Prbd.g_00035
OG0001708	Prav.g_00356	Prbd.g_00057
OG0001710	Prav.g_00896	Prbd.g_00303
OG0001711	Prav.g_00217	Prbd.g_00347
OG0001713	Prav.g_00022	Prbd.g_00416
OG0001714	Prav.g_00045	Prbd.g_00448
OG0001716	Prav.g_00964	Prbd.g_00824
OG0001717	Prav.g_00897	Prbd.g_00304
OG0001727	Prav.g_00332	Prbd.g_00033
OG0001728	Prav.g_00384	Prbd.g_00090
OG0001729	Prav.g_00461	Prbd.g_00167
OG0001730	Prav.g_00011	Prbd.g_00402
OG0001732	Prav.g_01418	Prbd.g_01830
OG0001737	Prav.g_01002	Prbd.g_00851
OG0001738	Prav.g_00304	Prbd.g_00005
OG0001787	Prav.g_00112	Prbd.g_01197
OG0001789	Prav.g_01122	Prbd.g_00718
OG0001790	Prav.g_00352	Prbd.g_00054
OG0001791	Prav.g_00379	Prbd.g_00085
OG0001792	Prav.g_01884	Prbd.g_01865
OG0001793	Prav.g_01398	Prbd.g_01875
OG0001794	Prav.g_01399	Prbd.g_01873
OG0001797	Prav.g_01709	Prbd.g_01556
OG0001810	Prav.g_00359	Prbd.g_00060
OG0001815	Prav.g_00463	Prbd.g_00169
OG0001816	Prav.g_00893	Prbd.g_00300
OG0001817	Prav.g_00013	Prbd.g_00404
OG0001818	Prav.g_00015	Prbd.g_00407
OG0001820	Prav.g_01727	Prbd.g_01838
OG0001823	Prav.g_01676	Prbd.g_01588
OG0001824	Prav.g_01701	Prbd.g_01564
OG0001825	Prav.g_01719	Prbd.g_01551
OG0001826	Prav.g_01726	Prbd.g_01839
OG0001835	Prav.g_01989	Prbd.g_00896
OG0001836	Prav.g_01008	Prbd.g_00843
OG0001838	Prav.g_01374	Prbd.g_01882
