Orthogroup	Prav	Prar
OG0001155	Prav.g_00643	Prar.g_01017
OG0001156	Prav.g_00644	Prar.g_01016
OG0001157	Prav.g_00646	Prar.g_01014
OG0001158	Prav.g_00647	Prar.g_01013
OG0001159	Prav.g_00648	Prar.g_01012
OG0001160	Prav.g_00649	Prar.g_01011
OG0001161	Prav.g_00653	Prar.g_00617
OG0001162	Prav.g_00654	Prar.g_00618
OG0001163	Prav.g_00655	Prar.g_00619
OG0001164	Prav.g_00656	Prar.g_00620
OG0001165	Prav.g_00657	Prar.g_00621
OG0001166	Prav.g_00658	Prar.g_00622
OG0001167	Prav.g_00659	Prar.g_00623
OG0001168	Prav.g_00661	Prar.g_00625
OG0001169	Prav.g_00662	Prar.g_00626
OG0001170	Prav.g_00664	Prar.g_00628
OG0001171	Prav.g_00665	Prar.g_00629
OG0001172	Prav.g_00666	Prar.g_00630
OG0001173	Prav.g_00668	Prar.g_00632
OG0001174	Prav.g_00670	Prar.g_00634
OG0001175	Prav.g_00672	Prar.g_00636
OG0001176	Prav.g_00673	Prar.g_00637
OG0001177	Prav.g_00675	Prar.g_00639
OG0001178	Prav.g_00676	Prar.g_00640
OG0001179	Prav.g_00677	Prar.g_00641
OG0001180	Prav.g_00678	Prar.g_00642
OG0001181	Prav.g_00679	Prar.g_00643
OG0001182	Prav.g_00680	Prar.g_00644
OG0001183	Prav.g_00681	Prar.g_00645
OG0001184	Prav.g_00682	Prar.g_00646
OG0001185	Prav.g_00683	Prar.g_00647
OG0001186	Prav.g_00684	Prar.g_00648
OG0001187	Prav.g_00685	Prar.g_00649
OG0001188	Prav.g_00686	Prar.g_00650
OG0001189	Prav.g_00687	Prar.g_00651
OG0001190	Prav.g_00688	Prar.g_00652
OG0001191	Prav.g_00690	Prar.g_00654
OG0001192	Prav.g_00692	Prar.g_00656
OG0001193	Prav.g_00693	Prar.g_00657
OG0001194	Prav.g_00694	Prar.g_00658
OG0001195	Prav.g_00695	Prar.g_00659
OG0001196	Prav.g_00697	Prar.g_00661
OG0001197	Prav.g_00700	Prar.g_00663
OG0001198	Prav.g_00701	Prar.g_00664
OG0001199	Prav.g_00702	Prar.g_00665
OG0001200	Prav.g_00703	Prar.g_00666
OG0001201	Prav.g_00704	Prar.g_00667
OG0001202	Prav.g_00705	Prar.g_00668
OG0001203	Prav.g_00707	Prar.g_00670
OG0001204	Prav.g_00710	Prar.g_00673
OG0001205	Prav.g_00711	Prar.g_00674
OG0001206	Prav.g_00712	Prar.g_00675
OG0001207	Prav.g_00713	Prar.g_00676
OG0001208	Prav.g_00714	Prar.g_00677
OG0001209	Prav.g_00715	Prar.g_00678
OG0001210	Prav.g_00716	Prar.g_00679
OG0001211	Prav.g_00717	Prar.g_00680
OG0001212	Prav.g_00718	Prar.g_00681
OG0001213	Prav.g_00719	Prar.g_00682
OG0001214	Prav.g_00720	Prar.g_00683
OG0001215	Prav.g_00721	Prar.g_00684
OG0001216	Prav.g_00722	Prar.g_00685
OG0001217	Prav.g_00723	Prar.g_00686
OG0001218	Prav.g_00724	Prar.g_00687
OG0001219	Prav.g_00725	Prar.g_00688
OG0001220	Prav.g_00726	Prar.g_00689
OG0001221	Prav.g_00727	Prar.g_00690
OG0001222	Prav.g_00729	Prar.g_00692
OG0001223	Prav.g_00731	Prar.g_00694
OG0001224	Prav.g_00732	Prar.g_00695
OG0001225	Prav.g_00734	Prar.g_00697
OG0001226	Prav.g_00735	Prar.g_00698
OG0001227	Prav.g_00736	Prar.g_00699
OG0001228	Prav.g_00737	Prar.g_00700
OG0001229	Prav.g_00738	Prar.g_00701
OG0001230	Prav.g_00739	Prar.g_00702
OG0001231	Prav.g_00740	Prar.g_00703
OG0001232	Prav.g_00742	Prar.g_00705
OG0001233	Prav.g_00743	Prar.g_00706
OG0001234	Prav.g_00744	Prar.g_00707
OG0001235	Prav.g_00745	Prar.g_00708
OG0001236	Prav.g_00746	Prar.g_00709
OG0001237	Prav.g_00749	Prar.g_00074
OG0001238	Prav.g_00750	Prar.g_00073
OG0001239	Prav.g_00753	Prar.g_00070
OG0001240	Prav.g_00754	Prar.g_00069
OG0001241	Prav.g_00755	Prar.g_00068
OG0001242	Prav.g_00756	Prar.g_00067
OG0001243	Prav.g_00757	Prar.g_00066
OG0001244	Prav.g_00758	Prar.g_00065
OG0001245	Prav.g_00759	Prar.g_00064
OG0001246	Prav.g_00760	Prar.g_00063
OG0001247	Prav.g_00761	Prar.g_00062
OG0001248	Prav.g_00762	Prar.g_00061
OG0001249	Prav.g_00763	Prar.g_00060
OG0001250	Prav.g_00764	Prar.g_00059
OG0001251	Prav.g_00765	Prar.g_00058
OG0001252	Prav.g_00766	Prar.g_00057
OG0001253	Prav.g_00767	Prar.g_00056
OG0001254	Prav.g_00769	Prar.g_00054
OG0001255	Prav.g_00770	Prar.g_00053
OG0001256	Prav.g_00772	Prar.g_00051
OG0001257	Prav.g_00773	Prar.g_00050
OG0001258	Prav.g_00774	Prar.g_00049
OG0001259	Prav.g_00776	Prar.g_00047
OG0001260	Prav.g_00778	Prar.g_00046
OG0001261	Prav.g_00779	Prar.g_00045
OG0001262	Prav.g_00780	Prar.g_00044
OG0001263	Prav.g_00781	Prar.g_00043
OG0001264	Prav.g_00782	Prar.g_00042
OG0001265	Prav.g_00783	Prar.g_00041
OG0001266	Prav.g_00784	Prar.g_00040
OG0001267	Prav.g_00785	Prar.g_00039
OG0001268	Prav.g_00786	Prar.g_00038
OG0001269	Prav.g_00157	Prar.g_00236
OG0001270	Prav.g_00203	Prar.g_00190
OG0001272	Prav.g_01927	Prar.g_00306
OG0001273	Prav.g_01979	Prar.g_00393
OG0001274	Prav.g_01080	Prar.g_00532
OG0001275	Prav.g_01096	Prar.g_01329
OG0001276	Prav.g_01186	Prar.g_01419
OG0001277	Prav.g_00345	Prar.g_01637
OG0001278	Prav.g_00447	Prar.g_01734
OG0001279	Prav.g_00498	Prar.g_01775
OG0001280	Prav.g_00909	Prar.g_01880
OG0001281	Prav.g_00236	Prar.g_01928
OG0001282	Prav.g_00254	Prar.g_01946
OG0001283	Prav.g_00259	Prar.g_01951
OG0001284	Prav.g_00006	Prar.g_01322
OG0001285	Prav.g_00049	Prar.g_01279
OG0001286	Prav.g_00062	Prar.g_01266
OG0001287	Prav.g_01506	Prar.g_00871
OG0001288	Prav.g_01618	Prar.g_00807
OG0001289	Prav.g_01629	Prar.g_00796
OG0001290	Prav.g_01669	Prar.g_00755
OG0001291	Prav.g_01670	Prar.g_00754
OG0001292	Prav.g_01675	Prar.g_00749
OG0001293	Prav.g_01691	Prar.g_00734
OG0001294	Prav.g_01704	Prar.g_00722
OG0001294	Prav.g_00969	Prar.g_01158
OG0001295	Prav.g_01720	Prar.g_00715
OG0001296	Prav.g_01753	Prar.g_01151
OG0001297	Prav.g_01757	Prar.g_01147
OG0001298	Prav.g_01760	Prar.g_01144
OG0001299	Prav.g_00271	Prar.g_01111
OG0001300	Prav.g_00296	Prar.g_01086
OG0001301	Prav.g_00671	Prar.g_00635
OG0001302	Prav.g_00699	Prar.g_00662
OG0001303	Prav.g_00730	Prar.g_00693
OG0001304	Prav.g_00775	Prar.g_00048
OG0001305	Prav.g_01386	Prar.g_01155, Prar.g_01007, Prar.g_01561
OG0001306	Prav.g_01036	Prar.g_00485
OG0001307	Prav.g_00098	Prar.g_00008
OG0001308	Prav.g_00136	Prar.g_00547
OG0001309	Prav.g_00139	Prar.g_00254
OG0001310	Prav.g_00141	Prar.g_00252
OG0001311	Prav.g_00158	Prar.g_00235
OG0001312	Prav.g_00184	Prar.g_00209
OG0001313	Prav.g_00190	Prar.g_00203
OG0001314	Prav.g_00839	Prar.g_00128
OG0001315	Prav.g_01890	Prar.g_00084
OG0001317	Prav.g_00992	Prar.g_00434
OG0001318	Prav.g_01235	Prar.g_01467
OG0001320	Prav.g_00924	Prar.g_01895
OG0001321	Prav.g_00929	Prar.g_01900
OG0001322	Prav.g_00244	Prar.g_01937
OG0001323	Prav.g_00016	Prar.g_01314
OG0001324	Prav.g_00017	Prar.g_01311
OG0001325	Prav.g_00024	Prar.g_01304
OG0001326	Prav.g_01853	Prar.g_01235
OG0001327	Prav.g_01457	Prar.g_00927
OG0001328	Prav.g_01673	Prar.g_00751
OG0001329	Prav.g_01784	Prar.g_01120
OG0001330	Prav.g_01819	Prar.g_00613
OG0001331	Prav.g_00667	Prar.g_00631
OG0001332	Prav.g_00206	Prar.g_00187
OG0001333	Prav.g_00800	Prar.g_00089
OG0001334	Prav.g_01065	Prar.g_00516
OG0001335	Prav.g_00227	Prar.g_01920
OG0001336	Prav.g_00247	Prar.g_01940
OG0001337	Prav.g_00262	Prar.g_01954
OG0001338	Prav.g_01408	Prar.g_00977
OG0001339	Prav.g_01443	Prar.g_00950
OG0001340	Prav.g_01493	Prar.g_00891
OG0001341	Prav.g_01666	Prar.g_00758
OG0001342	Prav.g_01677	Prar.g_00747
OG0001343	Prav.g_01758	Prar.g_01146
OG0001344	Prav.g_01808	Prar.g_00602
OG0001346	Prav.g_00691	Prar.g_00655
OG0001347	Prav.g_00728	Prar.g_00691
OG0001348	Prav.g_00193	Prar.g_00200
OG0001349	Prav.g_00183	Prar.g_00210
OG0001350	Prav.g_00211	Prar.g_00183
OG0001351	Prav.g_00835	Prar.g_00124
OG0001352	Prav.g_01895	Prar.g_00079
OG0001353	Prav.g_01908	Prar.g_00326
OG0001354	Prav.g_01926	Prar.g_00307
OG0001355	Prav.g_01985	Prar.g_00399
OG0001356	Prav.g_00995	Prar.g_00439
OG0001357	Prav.g_01033	Prar.g_00482
OG0001358	Prav.g_01070	Prar.g_00522
OG0001359	Prav.g_01084	Prar.g_00536
OG0001360	Prav.g_01107	Prar.g_01340
OG0001362	Prav.g_01174	Prar.g_01406
OG0001363	Prav.g_01311	Prar.g_01533
OG0001364	Prav.g_00380	Prar.g_01667
OG0001365	Prav.g_00437	Prar.g_01724
OG0001366	Prav.g_00481	Prar.g_01757
OG0001367	Prav.g_00584	Prar.g_01860
OG0001368	Prav.g_00908	Prar.g_01879
OG0001369	Prav.g_00037	Prar.g_01292
OG0001370	Prav.g_00038	Prar.g_01291
OG0001371	Prav.g_01831	Prar.g_01213
OG0001373	Prav.g_01648	Prar.g_00777
OG0001374	Prav.g_01504	Prar.g_01116
OG0001375	Prav.g_01798	Prar.g_01958
OG0001376	Prav.g_00285	Prar.g_01097
OG0001378	Prav.g_00910	Prar.g_01881
OG0001379	Prav.g_00132	Prar.g_00551
OG0001380	Prav.g_00133	Prar.g_00550
OG0001381	Prav.g_00152	Prar.g_00241
OG0001382	Prav.g_00200	Prar.g_00193
OG0001383	Prav.g_00804	Prar.g_00093
OG0001384	Prav.g_01903	Prar.g_00331
OG0001385	Prav.g_01919	Prar.g_00315
OG0001386	Prav.g_00981	Prar.g_00422
OG0001390	Prav.g_01058	Prar.g_00509
OG0001391	Prav.g_01102	Prar.g_01335
OG0001392	Prav.g_01109	Prar.g_01342
OG0001393	Prav.g_01117	Prar.g_01349
OG0001394	Prav.g_01264	Prar.g_01496
OG0001395	Prav.g_01272	Prar.g_01504
OG0001396	Prav.g_01274	Prar.g_01506
OG0001397	Prav.g_01280	Prar.g_01512
OG0001398	Prav.g_00311	Prar.g_01604
OG0001399	Prav.g_00382	Prar.g_01669
OG0001400	Prav.g_00480	Prar.g_01756
OG0001401	Prav.g_00482	Prar.g_01758
OG0001402	Prav.g_00504	Prar.g_01781
OG0001403	Prav.g_00507	Prar.g_01784
OG0001404	Prav.g_00946	Prar.g_01864
OG0001405	Prav.g_00918	Prar.g_01889
OG0001406	Prav.g_00937	Prar.g_01908
OG0001407	Prav.g_00225	Prar.g_01918
OG0001408	Prav.g_00234	Prar.g_01926
OG0001409	Prav.g_00241	Prar.g_01934
OG0001410	Prav.g_00051	Prar.g_01277
OG0001411	Prav.g_01411	Prar.g_00975
OG0001412	Prav.g_01439	Prar.g_00954
OG0001413	Prav.g_01464	Prar.g_00920
OG0001414	Prav.g_01474	Prar.g_00910
OG0001415	Prav.g_01617	Prar.g_00808
OG0001416	Prav.g_01620	Prar.g_00805
OG0001417	Prav.g_01667	Prar.g_00757
OG0001418	Prav.g_01680	Prar.g_00744
OG0001420	Prav.g_01334	Prar.g_00988
OG0001424	Prav.g_00126	Prar.g_00556
OG0001425	Prav.g_01972	Prar.g_00261
OG0001426	Prav.g_00983	Prar.g_00424
OG0001427	Prav.g_01119	Prar.g_01351
OG0001429	Prav.g_00358	Prar.g_01647
OG0001430	Prav.g_00386	Prar.g_01673
OG0001431	Prav.g_00484	Prar.g_01760
OG0001432	Prav.g_00488	Prar.g_01765
OG0001433	Prav.g_00231	Prar.g_01923
OG0001435	Prav.g_02005	Prar.g_01201
OG0001436	Prav.g_01686	Prar.g_00738
OG0001437	Prav.g_01693	Prar.g_00732
OG0001438	Prav.g_00771	Prar.g_00052
OG0001440	Prav.g_00991	Prar.g_00433
OG0001442	Prav.g_00901	Prar.g_01872
OG0001443	Prav.g_00232	Prar.g_01924
OG0001444	Prav.g_00235	Prar.g_01927
OG0001445	Prav.g_01679	Prar.g_00746
OG0001446	Prav.g_00957	Prar.g_01181
OG0001448	Prav.g_01218	Prar.g_01450
OG0001449	Prav.g_00009	Prar.g_01319
OG0001450	Prav.g_00026	Prar.g_01302
OG0001451	Prav.g_00048	Prar.g_01280
OG0001452	Prav.g_01862	Prar.g_01244
OG0001453	Prav.g_01882	Prar.g_00987
OG0001454	Prav.g_01885	Prar.g_00985
OG0001455	Prav.g_01886	Prar.g_00984
OG0001457	Prav.g_01558	Prar.g_00867
OG0001459	Prav.g_01710	Prar.g_00718
OG0001460	Prav.g_00986	Prar.g_00427
OG0001461	Prav.g_00994	Prar.g_00437
OG0001462	Prav.g_01005	Prar.g_00452
OG0001464	Prav.g_01157	Prar.g_01389
OG0001466	Prav.g_01300	Prar.g_01532
OG0001467	Prav.g_00374	Prar.g_01662
OG0001469	Prav.g_00459	Prar.g_01747
OG0001470	Prav.g_00900	Prar.g_01871
OG0001471	Prav.g_00223	Prar.g_01917
OG0001472	Prav.g_00230	Prar.g_01922
OG0001473	Prav.g_00233	Prar.g_01925
OG0001474	Prav.g_01403	Prar.g_00982
OG0001476	Prav.g_01575	Prar.g_00342
OG0001478	Prav.g_00660	Prar.g_00624
OG0001479	Prav.g_00063	Prar.g_01265
OG0001480	Prav.g_01315	Prar.g_00724
OG0001480	Prav.g_02004	Prar.g_01199
OG0001482	Prav.g_01966	Prar.g_00267
OG0001483	Prav.g_01414	Prar.g_00972
OG0001484	Prav.g_01021	Prar.g_00475
OG0001485	Prav.g_00458	Prar.g_01746
OG0001488	Prav.g_00219	Prar.g_01913
OG0001489	Prav.g_00220	Prar.g_01914
OG0001490	Prav.g_00221	Prar.g_01915
OG0001491	Prav.g_00228	Prar.g_01921
OG0001492	Prav.g_00257	Prar.g_01949
OG0001493	Prav.g_00003	Prar.g_01325
OG0001494	Prav.g_01865	Prar.g_01247
OG0001497	Prav.g_01507	Prar.g_00869
OG0001498	Prav.g_00265	Prar.g_01118
OG0001499	Prav.g_00286	Prar.g_01096
OG0001503	Prav.g_00866	Prar.g_00155
OG0001504	Prav.g_01011	Prar.g_00463
OG0001505	Prav.g_00337	Prar.g_01629
OG0001507	Prav.g_00371	Prar.g_01659
OG0001508	Prav.g_00426	Prar.g_01713
OG0001510	Prav.g_00460	Prar.g_01748
OG0001511	Prav.g_00468	Prar.g_01551
OG0001512	Prav.g_00469	Prar.g_01550
OG0001513	Prav.g_00470	Prar.g_01549
OG0001514	Prav.g_00471	Prar.g_01548
OG0001515	Prav.g_00472	Prar.g_01547
OG0001516	Prav.g_00473	Prar.g_01546
OG0001517	Prav.g_00474	Prar.g_01545
OG0001518	Prav.g_00475	Prar.g_01544
OG0001519	Prav.g_00476	Prar.g_01543
OG0001520	Prav.g_00477	Prar.g_01542
OG0001521	Prav.g_00478	Prar.g_01541
OG0001522	Prav.g_00479	Prar.g_01540
OG0001524	Prav.g_00891	Prar.g_01196
OG0001525	Prav.g_00249	Prar.g_01941
OG0001526	Prav.g_00047	Prar.g_01281
OG0001529	Prav.g_00652	Prar.g_00616
OG0001531	Prav.g_00578	Prar.g_01854
OG0001532	Prav.g_00218	Prar.g_01912
OG0001533	Prav.g_00239	Prar.g_01931
OG0001534	Prav.g_01394	Prar.g_01000
OG0001536	Prav.g_00958	Prar.g_01180
OG0001537	Prav.g_00267	Prar.g_01115
OG0001539	Prav.g_00125	Prar.g_00557
OG0001540	Prav.g_01057	Prar.g_00507
OG0001541	Prav.g_00486	Prar.g_01763
OG0001542	Prav.g_00007	Prar.g_01321
OG0001543	Prav.g_00947, Prav.g_00889	Prar.g_01190
OG0001547	Prav.g_00102	Prar.g_00003
OG0001548	Prav.g_01012	Prar.g_01552
OG0001551	Prav.g_00005	Prar.g_01323
OG0001552	Prav.g_01405	Prar.g_00980
OG0001553	Prav.g_01419	Prar.g_00968
OG0001554	Prav.g_01420	Prar.g_00967
OG0001556	Prav.g_01517	Prar.g_00864
OG0001557	Prav.g_01683	Prar.g_00742
OG0001558	Prav.g_01692	Prar.g_00733
OG0001560	Prav.g_00495	Prar.g_01772
OG0001565	Prav.g_00191	Prar.g_00202
OG0001566	Prav.g_01953	Prar.g_00280
OG0001567	Prav.g_00988	Prar.g_00429
OG0001568	Prav.g_01004	Prar.g_00451
OG0001569	Prav.g_01055	Prar.g_00505
OG0001571	Prav.g_01067	Prar.g_00519
OG0001572	Prav.g_01275	Prar.g_01507
OG0001574	Prav.g_00349	Prar.g_01642
OG0001575	Prav.g_00368	Prar.g_01655
OG0001576	Prav.g_00894	Prar.g_01865
OG0001577	Prav.g_00899	Prar.g_01870
OG0001578	Prav.g_00237	Prar.g_01929
OG0001579	Prav.g_00238	Prar.g_01930
OG0001580	Prav.g_00240	Prar.g_01933
OG0001581	Prav.g_00243	Prar.g_01936
OG0001582	Prav.g_00250	Prar.g_01942
OG0001583	Prav.g_00002	Prar.g_01326
OG0001584	Prav.g_00012	Prar.g_01316
OG0001585	Prav.g_00020	Prar.g_01308
OG0001586	Prav.g_00029	Prar.g_01300
OG0001587	Prav.g_00032	Prar.g_01297
OG0001589	Prav.g_01401	Prar.g_00990
OG0001590	Prav.g_01470	Prar.g_00914
OG0001591	Prav.g_01472	Prar.g_00912
OG0001592	Prav.g_01559	Prar.g_00868
OG0001593	Prav.g_01515	Prar.g_00860
OG0001594	Prav.g_01661	Prar.g_00764
OG0001595	Prav.g_01662	Prar.g_00763
OG0001596	Prav.g_01663	Prar.g_00762
OG0001597	Prav.g_01672	Prar.g_00752
OG0001598	Prav.g_00708	Prar.g_00671
OG0001601	Prav.g_01367	Prar.g_01167
OG0001602	Prav.g_01939	Prar.g_00294
OG0001603	Prav.g_01977	Prar.g_00256
OG0001604	Prav.g_00982	Prar.g_00423
OG0001606	Prav.g_01066	Prar.g_00517
OG0001608	Prav.g_00348	Prar.g_01641
OG0001609	Prav.g_00462	Prar.g_01750
OG0001610	Prav.g_00485	Prar.g_01762
OG0001611	Prav.g_00041	Prar.g_01287
OG0001612	Prav.g_00042	Prar.g_01286
OG0001613	Prav.g_00043	Prar.g_01285
OG0001614	Prav.g_00044	Prar.g_01284
OG0001617	Prav.g_01722	Prar.g_00714
OG0001618	Prav.g_01774	Prar.g_01130
OG0001620	Prav.g_01986	Prar.g_00400
OG0001622	Prav.g_00987	Prar.g_00428
OG0001623	Prav.g_01299	Prar.g_01531
OG0001624	Prav.g_00331	Prar.g_01624
OG0001625	Prav.g_01332	Prar.g_00993
OG0001628	Prav.g_01462	Prar.g_00922
OG0001629	Prav.g_01553	Prar.g_00381
OG0001630	Prav.g_01511	Prar.g_00887
OG0001632	Prav.g_00361	Prar.g_01650
OG0001635	Prav.g_01983	Prar.g_00397
OG0001636	Prav.g_01273	Prar.g_01505
OG0001637	Prav.g_00466	Prar.g_01753
OG0001638	Prav.g_01393	Prar.g_01001
OG0001639	Prav.g_01378	Prar.g_00995
OG0001640	Prav.g_01685	Prar.g_00739
OG0001641	Prav.g_01703	Prar.g_00723
OG0001652	Prav.g_00858	Prar.g_00147
OG0001653	Prav.g_00985	Prar.g_00426
OG0001654	Prav.g_01006	Prar.g_00460
OG0001655	Prav.g_01007	Prar.g_00461
OG0001656	Prav.g_01009	Prar.g_00462
OG0001657	Prav.g_01064	Prar.g_00515
OG0001658	Prav.g_00305	Prar.g_01598
OG0001659	Prav.g_00340	Prar.g_01631
OG0001660	Prav.g_00342	Prar.g_01633
OG0001661	Prav.g_00369	Prar.g_01656
OG0001662	Prav.g_00370	Prar.g_01658
OG0001663	Prav.g_00372	Prar.g_01660
OG0001664	Prav.g_00402	Prar.g_01689
OG0001665	Prav.g_00453	Prar.g_01741
OG0001666	Prav.g_00464	Prar.g_01751
OG0001667	Prav.g_00465	Prar.g_01752
OG0001668	Prav.g_00511	Prar.g_01788
OG0001669	Prav.g_00895	Prar.g_01866
OG0001670	Prav.g_00898	Prar.g_01869
OG0001671	Prav.g_00903	Prar.g_01874
OG0001672	Prav.g_00920	Prar.g_01891
OG0001673	Prav.g_00921	Prar.g_01892
OG0001674	Prav.g_00222	Prar.g_01916
OG0001675	Prav.g_00226	Prar.g_01919
OG0001676	Prav.g_00245	Prar.g_01938
OG0001677	Prav.g_00246	Prar.g_01939
OG0001678	Prav.g_00253	Prar.g_01945
OG0001679	Prav.g_00258	Prar.g_01950
OG0001680	Prav.g_00260	Prar.g_01952
OG0001681	Prav.g_00018	Prar.g_01310
OG0001682	Prav.g_00023	Prar.g_01305
OG0001683	Prav.g_00025	Prar.g_01303
OG0001684	Prav.g_00040	Prar.g_01288
OG0001685	Prav.g_01834	Prar.g_01216
OG0001686	Prav.g_01826	Prar.g_01208
OG0001687	Prav.g_01382	Prar.g_01159
OG0001688	Prav.g_01412	Prar.g_00974
OG0001689	Prav.g_01417	Prar.g_00970
OG0001692	Prav.g_01660	Prar.g_00765
OG0001693	Prav.g_01665	Prar.g_00759
OG0001694	Prav.g_01668	Prar.g_00756
OG0001695	Prav.g_01674	Prar.g_00750
OG0001696	Prav.g_01682	Prar.g_00743
OG0001697	Prav.g_01684	Prar.g_00741
OG0001699	Prav.g_01766	Prar.g_01138
OG0001700	Prav.g_00747	Prar.g_00075
OG0001705	Prav.g_01094	Prar.g_01327
OG0001707	Prav.g_00334	Prar.g_01627
OG0001708	Prav.g_00356	Prar.g_01645
OG0001710	Prav.g_00896	Prar.g_01867
OG0001711	Prav.g_00217	Prar.g_01911
OG0001713	Prav.g_00022	Prar.g_01306
OG0001714	Prav.g_00045	Prar.g_01283
OG0001717	Prav.g_00897	Prar.g_01868
OG0001719	Prav.g_01547	Prar.g_00888
OG0001720	Prav.g_01508	Prar.g_00890
OG0001727	Prav.g_00332	Prar.g_01625
OG0001728	Prav.g_00384	Prar.g_01671
OG0001729	Prav.g_00461	Prar.g_01749
OG0001730	Prav.g_00011	Prar.g_01317
OG0001732	Prav.g_01418	Prar.g_00969
OG0001733	Prav.g_01509	Prar.g_00889
OG0001737	Prav.g_01002	Prar.g_00447
OG0001738	Prav.g_00304	Prar.g_01597
OG0001787	Prav.g_00112	Prar.g_00579
OG0001789	Prav.g_01122	Prar.g_01354
OG0001791	Prav.g_00379	Prar.g_01666
OG0001792	Prav.g_01884	Prar.g_00986
OG0001793	Prav.g_01398	Prar.g_00994
OG0001794	Prav.g_01399	Prar.g_00992
OG0001799	Prav.g_00028	Prar.g_01301
OG0001810	Prav.g_00359	Prar.g_01648
OG0001820	Prav.g_01727	Prar.g_01077
OG0001823	Prav.g_01676	Prar.g_00748
OG0001825	Prav.g_01719	Prar.g_00716
OG0001827	Prav.g_01389	Prar.g_01176
OG0001828	Prav.g_01706	Prar.g_00721
OG0001835	Prav.g_01989	Prar.g_00403
OG0001839	Prav.g_01402	Prar.g_00989
OG0001840	Prav.g_01404	Prar.g_00981
OG0001845	Prav.g_01599	Prar.g_00826
OG0001848	Prav.g_01690	Prar.g_00735
OG0001856	Prav.g_01905	Prar.g_00329
OG0001869	Prav.g_01697	Prar.g_00728
OG0001870	Prav.g_01366, Prav.g_00949	Prar.g_01168
OG0001871	Prav.g_01728	Prar.g_01177
OG0001909	Prav.g_00888, Prav.g_00945	Prar.g_00466
OG0001951	Prav.g_00341	Prar.g_01632
OG0001956	Prav.g_01735	Prar.g_00615
OG0001958	Prav.g_01540	Prar.g_00364
OG0001959	Prav.g_01539	Prar.g_00365
OG0001960	Prav.g_01538	Prar.g_00366
OG0001979	Prav.g_00980	Prar.g_00421
OG0001981	Prav.g_01711	Prar.g_01162
OG0002023	Prav.g_01516	Prar.g_00859
OG0002027	Prav.g_00514	Prar.g_01791
OG0002052	Prav.g_01387	Prar.g_01005
OG0002109	Prav.g_00387	Prar.g_01674
OG0002245	Prav.g_01320	Prar.g_01186
OG0002326	Prav.g_00347	Prar.g_01640
OG0002333	Prav.g_01371	Prar.g_00938
OG0002342	Prav.g_01733	Prar.g_01175
OG0002343	Prav.g_00972	Prar.g_01195
OG0003137	Prav.g_01003	Prar.g_00448
