Orthogroup	Prav	Prbb
OG0001103	Prav.g_00288	Prbb.g_01947
OG0001104	Prav.g_00289	Prbb.g_01943
OG0001105	Prav.g_00291	Prbb.g_01945
OG0001106	Prav.g_00293	Prbb.g_01942
OG0001107	Prav.g_00294	Prbb.g_01941
OG0001108	Prav.g_00295	Prbb.g_01940
OG0001109	Prav.g_00590	Prbb.g_01958
OG0001110	Prav.g_00592	Prbb.g_01960
OG0001111	Prav.g_00593	Prbb.g_01961
OG0001112	Prav.g_00594	Prbb.g_01962
OG0001113	Prav.g_00595	Prbb.g_01963
OG0001114	Prav.g_00596	Prbb.g_01964
OG0001115	Prav.g_00597	Prbb.g_01965
OG0001116	Prav.g_00598	Prbb.g_01966
OG0001117	Prav.g_00599	Prbb.g_01967
OG0001118	Prav.g_00600	Prbb.g_01968
OG0001119	Prav.g_00601	Prbb.g_01969
OG0001120	Prav.g_00602	Prbb.g_01970
OG0001121	Prav.g_00603	Prbb.g_01971
OG0001122	Prav.g_00604	Prbb.g_01972
OG0001123	Prav.g_00605	Prbb.g_01973
OG0001124	Prav.g_00606	Prbb.g_01974
OG0001125	Prav.g_00607	Prbb.g_01975
OG0001126	Prav.g_00608	Prbb.g_01976
OG0001127	Prav.g_00609	Prbb.g_01977
OG0001128	Prav.g_00610	Prbb.g_01978
OG0001129	Prav.g_00611	Prbb.g_01979
OG0001130	Prav.g_00612	Prbb.g_01980
OG0001131	Prav.g_00613	Prbb.g_01981
OG0001132	Prav.g_00614	Prbb.g_01982
OG0001133	Prav.g_00615	Prbb.g_01983
OG0001134	Prav.g_00616	Prbb.g_01984
OG0001135	Prav.g_00617	Prbb.g_01985
OG0001136	Prav.g_00618	Prbb.g_01986
OG0001137	Prav.g_00619	Prbb.g_01987
OG0001138	Prav.g_00620	Prbb.g_01988
OG0001139	Prav.g_00621	Prbb.g_01989
OG0001140	Prav.g_00622	Prbb.g_01990
OG0001141	Prav.g_00624	Prbb.g_01992
OG0001142	Prav.g_00625	Prbb.g_01993
OG0001143	Prav.g_00626	Prbb.g_01994
OG0001144	Prav.g_00628	Prbb.g_01996
OG0001145	Prav.g_00630	Prbb.g_01998
OG0001146	Prav.g_00631	Prbb.g_01999
OG0001147	Prav.g_00633	Prbb.g_02002
OG0001148	Prav.g_00634	Prbb.g_02003
OG0001149	Prav.g_00635	Prbb.g_02004
OG0001150	Prav.g_00638	Prbb.g_02007
OG0001151	Prav.g_00639	Prbb.g_02008
OG0001152	Prav.g_00640	Prbb.g_02009
OG0001153	Prav.g_00641	Prbb.g_02010
OG0001154	Prav.g_00642	Prbb.g_02011
OG0001155	Prav.g_00643	Prbb.g_02012
OG0001156	Prav.g_00644	Prbb.g_02013
OG0001157	Prav.g_00646	Prbb.g_02015
OG0001158	Prav.g_00647	Prbb.g_02017
OG0001159	Prav.g_00648	Prbb.g_02018
OG0001160	Prav.g_00649	Prbb.g_02019
OG0001161	Prav.g_00653	Prbb.g_02024
OG0001162	Prav.g_00654	Prbb.g_02025
OG0001163	Prav.g_00655	Prbb.g_02026
OG0001164	Prav.g_00656	Prbb.g_02027
OG0001165	Prav.g_00657	Prbb.g_02028
OG0001166	Prav.g_00658	Prbb.g_02029
OG0001167	Prav.g_00659	Prbb.g_02030
OG0001168	Prav.g_00661	Prbb.g_02031
OG0001169	Prav.g_00662	Prbb.g_02032
OG0001170	Prav.g_00664	Prbb.g_02035
OG0001171	Prav.g_00665	Prbb.g_02036
OG0001172	Prav.g_00666	Prbb.g_02037
OG0001173	Prav.g_00668	Prbb.g_02039
OG0001174	Prav.g_00670	Prbb.g_02041
OG0001175	Prav.g_00672	Prbb.g_02043
OG0001176	Prav.g_00673	Prbb.g_02045
OG0001177	Prav.g_00675	Prbb.g_02047
OG0001178	Prav.g_00676	Prbb.g_02048
OG0001179	Prav.g_00677	Prbb.g_02049
OG0001180	Prav.g_00678	Prbb.g_02050
OG0001181	Prav.g_00679	Prbb.g_02051
OG0001182	Prav.g_00680	Prbb.g_02052
OG0001183	Prav.g_00681	Prbb.g_02053
OG0001184	Prav.g_00682	Prbb.g_02054
OG0001185	Prav.g_00683	Prbb.g_02055
OG0001186	Prav.g_00684	Prbb.g_02056
OG0001187	Prav.g_00685	Prbb.g_02057
OG0001188	Prav.g_00686	Prbb.g_02058
OG0001189	Prav.g_00687	Prbb.g_02059
OG0001190	Prav.g_00688	Prbb.g_02060
OG0001191	Prav.g_00690	Prbb.g_02062
OG0001192	Prav.g_00692	Prbb.g_02064
OG0001193	Prav.g_00693	Prbb.g_02065
OG0001194	Prav.g_00694	Prbb.g_02066
OG0001195	Prav.g_00695	Prbb.g_02068
OG0001196	Prav.g_00697	Prbb.g_02070
OG0001197	Prav.g_00700	Prbb.g_02074
OG0001198	Prav.g_00701	Prbb.g_02075
OG0001199	Prav.g_00702	Prbb.g_02076
OG0001200	Prav.g_00703	Prbb.g_02077
OG0001201	Prav.g_00704	Prbb.g_02078
OG0001202	Prav.g_00705	Prbb.g_02079
OG0001203	Prav.g_00707	Prbb.g_02097
OG0001204	Prav.g_00710	Prbb.g_02099
OG0001205	Prav.g_00711	Prbb.g_02100
OG0001206	Prav.g_00712	Prbb.g_02101
OG0001207	Prav.g_00713	Prbb.g_02102
OG0001208	Prav.g_00714	Prbb.g_02103
OG0001209	Prav.g_00715	Prbb.g_02104
OG0001210	Prav.g_00716	Prbb.g_02105
OG0001211	Prav.g_00717	Prbb.g_02106
OG0001212	Prav.g_00718	Prbb.g_02107
OG0001213	Prav.g_00719	Prbb.g_02108
OG0001214	Prav.g_00720	Prbb.g_02109
OG0001215	Prav.g_00721	Prbb.g_02110
OG0001216	Prav.g_00722	Prbb.g_02111
OG0001217	Prav.g_00723	Prbb.g_02112
OG0001218	Prav.g_00724	Prbb.g_02113
OG0001219	Prav.g_00725	Prbb.g_02114
OG0001220	Prav.g_00726	Prbb.g_02115
OG0001221	Prav.g_00727	Prbb.g_02116
OG0001222	Prav.g_00729	Prbb.g_02118
OG0001223	Prav.g_00731	Prbb.g_02120
OG0001224	Prav.g_00732	Prbb.g_02122
OG0001225	Prav.g_00734	Prbb.g_02124
OG0001226	Prav.g_00735	Prbb.g_02125
OG0001227	Prav.g_00736	Prbb.g_02126
OG0001228	Prav.g_00737	Prbb.g_02127
OG0001229	Prav.g_00738	Prbb.g_02128
OG0001230	Prav.g_00739	Prbb.g_02129
OG0001231	Prav.g_00740	Prbb.g_02130
OG0001232	Prav.g_00742	Prbb.g_02132
OG0001233	Prav.g_00743	Prbb.g_02133
OG0001234	Prav.g_00744	Prbb.g_02134
OG0001235	Prav.g_00745	Prbb.g_02135
OG0001236	Prav.g_00746	Prbb.g_02136
OG0001237	Prav.g_00749	Prbb.g_02139
OG0001238	Prav.g_00750	Prbb.g_02140
OG0001239	Prav.g_00753	Prbb.g_02145
OG0001240	Prav.g_00754	Prbb.g_02146
OG0001241	Prav.g_00755	Prbb.g_02147
OG0001242	Prav.g_00756	Prbb.g_02149
OG0001243	Prav.g_00757	Prbb.g_02150
OG0001244	Prav.g_00758	Prbb.g_02151
OG0001245	Prav.g_00759	Prbb.g_02152
OG0001246	Prav.g_00760	Prbb.g_02153
OG0001247	Prav.g_00761	Prbb.g_02154
OG0001248	Prav.g_00762	Prbb.g_02155
OG0001249	Prav.g_00763	Prbb.g_02156
OG0001250	Prav.g_00764	Prbb.g_02164
OG0001251	Prav.g_00765	Prbb.g_02165
OG0001252	Prav.g_00766	Prbb.g_02166
OG0001253	Prav.g_00767	Prbb.g_02167
OG0001254	Prav.g_00769	Prbb.g_02169
OG0001255	Prav.g_00770	Prbb.g_02170
OG0001256	Prav.g_00772	Prbb.g_02173
OG0001257	Prav.g_00773	Prbb.g_02174
OG0001258	Prav.g_00774	Prbb.g_02175
OG0001259	Prav.g_00776	Prbb.g_02178
OG0001260	Prav.g_00778	Prbb.g_02180
OG0001261	Prav.g_00779	Prbb.g_02181
OG0001262	Prav.g_00780	Prbb.g_02182
OG0001263	Prav.g_00781	Prbb.g_02183
OG0001264	Prav.g_00782	Prbb.g_02185
OG0001265	Prav.g_00783	Prbb.g_02186
OG0001266	Prav.g_00784	Prbb.g_02187
OG0001267	Prav.g_00785	Prbb.g_02188
OG0001268	Prav.g_00786	Prbb.g_02189
OG0001269	Prav.g_00157	Prbb.g_00147
OG0001270	Prav.g_00203	Prbb.g_00195
OG0001273	Prav.g_01979	Prbb.g_00393
OG0001274	Prav.g_01080	Prbb.g_00487
OG0001275	Prav.g_01096	Prbb.g_00502
OG0001276	Prav.g_01186	Prbb.g_00590
OG0001277	Prav.g_00345	Prbb.g_01027, Prbb.g_01446
OG0001278	Prav.g_00447	Prbb.g_01370
OG0001279	Prav.g_00498	Prbb.g_00931
OG0001280	Prav.g_00909	Prbb.g_01043
OG0001282	Prav.g_00254	Prbb.g_00940
OG0001283	Prav.g_00259	Prbb.g_01386
OG0001284	Prav.g_00006	Prbb.g_01178, Prbb.g_01143
OG0001285	Prav.g_00049	Prbb.g_01534
OG0001286	Prav.g_00062	Prbb.g_01520
OG0001288	Prav.g_01618	Prbb.g_01727
OG0001289	Prav.g_01629	Prbb.g_01739
OG0001290	Prav.g_01669	Prbb.g_01371
OG0001291	Prav.g_01670	Prbb.g_00522
OG0001292	Prav.g_01675	Prbb.g_01778
OG0001293	Prav.g_01691	Prbb.g_01086
OG0001294	Prav.g_01704, Prav.g_00969	Prbb.g_01781
OG0001295	Prav.g_01720	Prbb.g_01790, Prbb.g_01899
OG0001296	Prav.g_01753	Prbb.g_01815
OG0001297	Prav.g_01757	Prbb.g_01819
OG0001298	Prav.g_01760	Prbb.g_01822
OG0001299	Prav.g_00271	Prbb.g_01926
OG0001300	Prav.g_00296	Prbb.g_01279
OG0001301	Prav.g_00671	Prbb.g_02042
OG0001302	Prav.g_00699	Prbb.g_02073
OG0001303	Prav.g_00730	Prbb.g_02119
OG0001304	Prav.g_00775	Prbb.g_02177
OG0001305	Prav.g_01386	Prbb.g_01180
OG0001306	Prav.g_01036	Prbb.g_00442
OG0001307	Prav.g_00098	Prbb.g_00031
OG0001308	Prav.g_00136	Prbb.g_00126
OG0001309	Prav.g_00139	Prbb.g_00129
OG0001310	Prav.g_00141	Prbb.g_00131
OG0001311	Prav.g_00158	Prbb.g_00148
OG0001312	Prav.g_00184	Prbb.g_00176
OG0001313	Prav.g_00190	Prbb.g_00183
OG0001314	Prav.g_00839	Prbb.g_00256
OG0001315	Prav.g_01890	Prbb.g_00301
OG0001316	Prav.g_01899	Prbb.g_00308
OG0001317	Prav.g_00992	Prbb.g_01077
OG0001318	Prav.g_01235	Prbb.g_00638
OG0001319	Prav.g_00355	Prbb.g_00754
OG0001320	Prav.g_00924	Prbb.g_01061
OG0001321	Prav.g_00929	Prbb.g_01066
OG0001322	Prav.g_00244	Prbb.g_02163
OG0001323	Prav.g_00016	Prbb.g_02121
OG0001324	Prav.g_00017	Prbb.g_01325
OG0001325	Prav.g_00024	Prbb.g_01247
OG0001326	Prav.g_01853	Prbb.g_01483
OG0001327	Prav.g_01457	Prbb.g_01610
OG0001328	Prav.g_01673	Prbb.g_00758
OG0001329	Prav.g_01784	Prbb.g_01844
OG0001330	Prav.g_01819	Prbb.g_01879
OG0001331	Prav.g_00667	Prbb.g_02038
OG0001332	Prav.g_00206	Prbb.g_00199
OG0001333	Prav.g_00800	Prbb.g_00295
OG0001334	Prav.g_01065	Prbb.g_01542
OG0001335	Prav.g_00227	Prbb.g_00921
OG0001336	Prav.g_00247	Prbb.g_00116
OG0001337	Prav.g_00262	Prbb.g_01433
OG0001338	Prav.g_01408	Prbb.g_01579
OG0001339	Prav.g_01443	Prbb.g_01591
OG0001340	Prav.g_01493	Prbb.g_02171
OG0001341	Prav.g_01666	Prbb.g_01774
OG0001343	Prav.g_01758	Prbb.g_01820
OG0001344	Prav.g_01808	Prbb.g_01868
OG0001345	Prav.g_00636	Prbb.g_02005
OG0001346	Prav.g_00691	Prbb.g_02063
OG0001347	Prav.g_00728	Prbb.g_02117
OG0001348	Prav.g_00193	Prbb.g_00186
OG0001350	Prav.g_00211	Prbb.g_01103
OG0001356	Prav.g_00995	Prbb.g_01553, Prbb.g_01628
OG0001360	Prav.g_01107	Prbb.g_00513
OG0001361	Prav.g_01112	Prbb.g_00518
OG0001366	Prav.g_00481	Prbb.g_00912
OG0001369	Prav.g_00037	Prbb.g_01892
OG0001370	Prav.g_00038	Prbb.g_01893
OG0001372	Prav.g_01392	Prbb.g_01196
OG0001373	Prav.g_01648	Prbb.g_01759
OG0001374	Prav.g_01504	Prbb.g_00955
OG0001377	Prav.g_00698	Prbb.g_02072
OG0001378	Prav.g_00910	Prbb.g_01044
OG0001379	Prav.g_00132	Prbb.g_00122
OG0001380	Prav.g_00133	Prbb.g_00123
OG0001381	Prav.g_00152	Prbb.g_00142
OG0001383	Prav.g_00804	Prbb.g_00291
OG0001384	Prav.g_01903	Prbb.g_00312
OG0001386	Prav.g_00981	Prbb.g_01725
OG0001388	Prav.g_01383, Prav.g_01879	Prbb.g_01073
OG0001390	Prav.g_01058	Prbb.g_00467
OG0001391	Prav.g_01102	Prbb.g_00508
OG0001392	Prav.g_01109	Prbb.g_00515
OG0001394	Prav.g_01264	Prbb.g_00669
OG0001395	Prav.g_01272	Prbb.g_00679
OG0001396	Prav.g_01274	Prbb.g_00681
OG0001397	Prav.g_01280	Prbb.g_00687
OG0001398	Prav.g_00311	Prbb.g_00718
OG0001399	Prav.g_00382	Prbb.g_00957
OG0001400	Prav.g_00480	Prbb.g_00911
OG0001401	Prav.g_00482	Prbb.g_00913
OG0001402	Prav.g_00504	Prbb.g_00937
OG0001403	Prav.g_00507	Prbb.g_00941
OG0001404	Prav.g_00946	Prbb.g_01388
OG0001405	Prav.g_00918	Prbb.g_01052
OG0001406	Prav.g_00937	Prbb.g_00888
OG0001407	Prav.g_00225	Prbb.g_00910
OG0001408	Prav.g_00234	Prbb.g_00903
OG0001409	Prav.g_00241	Prbb.g_01139
OG0001410	Prav.g_00051	Prbb.g_01532
OG0001411	Prav.g_01411	Prbb.g_01206
OG0001412	Prav.g_01439	Prbb.g_01587
OG0001413	Prav.g_01464	Prbb.g_01116
OG0001414	Prav.g_01474	Prbb.g_01640
OG0001415	Prav.g_01617	Prbb.g_01726
OG0001416	Prav.g_01620	Prbb.g_01730
OG0001417	Prav.g_01667	Prbb.g_01775
OG0001418	Prav.g_01680	Prbb.g_01141
OG0001419	Prav.g_01321	Prbb.g_00885, Prbb.g_00426, Prbb.g_01166
OG0001419	Prav.g_01707	Prbb.g_01241
OG0001420	Prav.g_01334	Prbb.g_01199
OG0001424	Prav.g_00126	Prbb.g_02023
OG0001425	Prav.g_01972	Prbb.g_00377
OG0001426	Prav.g_00983	Prbb.g_00105
OG0001427	Prav.g_01119	Prbb.g_00525
OG0001429	Prav.g_00358	Prbb.g_01179
OG0001430	Prav.g_00386	Prbb.g_00961
OG0001431	Prav.g_00484	Prbb.g_01913
OG0001432	Prav.g_00488	Prbb.g_00918
OG0001433	Prav.g_00231	Prbb.g_00740
OG0001435	Prav.g_02005	Prbb.g_01895
OG0001437	Prav.g_01693	Prbb.g_01125
OG0001438	Prav.g_00771	Prbb.g_02172
OG0001440	Prav.g_00991	Prbb.g_01796
OG0001441	Prav.g_00566	Prbb.g_01001
OG0001443	Prav.g_00232	Prbb.g_00902
OG0001444	Prav.g_00235	Prbb.g_00750
OG0001445	Prav.g_01679	Prbb.g_01113
OG0001446	Prav.g_00957	Prbb.g_01164
OG0001448	Prav.g_01218	Prbb.g_00621
OG0001449	Prav.g_00009	Prbb.g_01365
OG0001450	Prav.g_00026	Prbb.g_01782
OG0001452	Prav.g_01862	Prbb.g_01496
OG0001453	Prav.g_01882	Prbb.g_01634
OG0001454	Prav.g_01885	Prbb.g_01635
OG0001455	Prav.g_01886	Prbb.g_01636
OG0001456	Prav.g_01700	Prbb.g_00732
OG0001457	Prav.g_01558	Prbb.g_00876
OG0001458	Prav.g_00748	Prbb.g_02138
OG0001461	Prav.g_00994	Prbb.g_01249, Prbb.g_01802
OG0001462	Prav.g_01005	Prbb.g_01080
OG0001464	Prav.g_01157	Prbb.g_00563
OG0001467	Prav.g_00374	Prbb.g_00115
OG0001472	Prav.g_00230	Prbb.g_01448, Prbb.g_01021
OG0001473	Prav.g_00233	Prbb.g_01133, Prbb.g_01091
OG0001474	Prav.g_01403	Prbb.g_00901
OG0001477	Prav.g_01747	Prbb.g_01886
OG0001479	Prav.g_00063	Prbb.g_01519
OG0001485	Prav.g_00458	Prbb.g_00849
OG0001488	Prav.g_00219	Prbb.g_00898
OG0001489	Prav.g_00220	Prbb.g_00899
OG0001490	Prav.g_00221	Prbb.g_00900
OG0001491	Prav.g_00228	Prbb.g_01660
OG0001492	Prav.g_00257	Prbb.g_01494
OG0001493	Prav.g_00003	Prbb.g_00439
OG0001499	Prav.g_00286	Prbb.g_01626
OG0001500	Prav.g_00518	Prbb.g_00953
OG0001501	Prav.g_01328	Prbb.g_00625
OG0001505	Prav.g_00337	Prbb.g_01667
OG0001507	Prav.g_00371	Prbb.g_01105
OG0001510	Prav.g_00460	Prbb.g_01451, Prbb.g_01343
OG0001511	Prav.g_00468	Prbb.g_01901
OG0001512	Prav.g_00469	Prbb.g_01902
OG0001513	Prav.g_00470	Prbb.g_01903
OG0001514	Prav.g_00471	Prbb.g_01904
OG0001515	Prav.g_00472	Prbb.g_01905
OG0001516	Prav.g_00473	Prbb.g_01906
OG0001517	Prav.g_00474	Prbb.g_01907
OG0001518	Prav.g_00475	Prbb.g_01908
OG0001519	Prav.g_00476	Prbb.g_01909
OG0001520	Prav.g_00477	Prbb.g_01910
OG0001521	Prav.g_00478	Prbb.g_01911
OG0001522	Prav.g_00479	Prbb.g_01912
OG0001524	Prav.g_00891	Prbb.g_01281
OG0001526	Prav.g_00047	Prbb.g_01536
OG0001528	Prav.g_01687	Prbb.g_01894
OG0001529	Prav.g_00652	Prbb.g_02022
OG0001531	Prav.g_00578	Prbb.g_01011
OG0001533	Prav.g_00239	Prbb.g_00097
OG0001536	Prav.g_00958	Prbb.g_01163
OG0001539	Prav.g_00125	Prbb.g_00110
OG0001541	Prav.g_00486	Prbb.g_00916
OG0001542	Prav.g_00007	Prbb.g_01317
OG0001544	Prav.g_01528	Prbb.g_02095
OG0001545	Prav.g_00959	Prbb.g_01162
OG0001548	Prav.g_01323, Prav.g_01012	Prbb.g_01250
OG0001550	Prav.g_00455	Prbb.g_00846
OG0001551	Prav.g_00005	Prbb.g_01097
OG0001552	Prav.g_01405	Prbb.g_01602
OG0001553	Prav.g_01419	Prbb.g_01261
OG0001555	Prav.g_01503, Prav.g_01548	Prbb.g_00857
OG0001556	Prav.g_01517	Prbb.g_00663
OG0001558	Prav.g_01692	Prbb.g_01257
OG0001560	Prav.g_00495	Prbb.g_00928
OG0001561	Prav.g_01365	Prbb.g_00820
OG0001565	Prav.g_00191	Prbb.g_00184
OG0001566	Prav.g_01953	Prbb.g_00358
OG0001567	Prav.g_00988	Prbb.g_01215
OG0001568	Prav.g_01004	Prbb.g_01267
OG0001569	Prav.g_01055	Prbb.g_01089
OG0001571	Prav.g_01067	Prbb.g_01552
OG0001572	Prav.g_01275	Prbb.g_00682
OG0001573	Prav.g_01381	Prbb.g_01220
OG0001574	Prav.g_00349	Prbb.g_01191
OG0001575	Prav.g_00368	Prbb.g_01028
OG0001576	Prav.g_00894	Prbb.g_00755
OG0001577	Prav.g_00899	Prbb.g_00744
OG0001578	Prav.g_00237	Prbb.g_00109
OG0001579	Prav.g_00238	Prbb.g_01074
OG0001580	Prav.g_00240	Prbb.g_00751
OG0001581	Prav.g_00243	Prbb.g_01088
OG0001582	Prav.g_00250	Prbb.g_01280
OG0001583	Prav.g_00002	Prbb.g_00096
OG0001584	Prav.g_00012	Prbb.g_01183
OG0001585	Prav.g_00020	Prbb.g_01214
OG0001586	Prav.g_00029	Prbb.g_01258
OG0001587	Prav.g_00032	Prbb.g_01102
OG0001589	Prav.g_01401	Prbb.g_01340
OG0001590	Prav.g_01470	Prbb.g_01920
OG0001591	Prav.g_01472	Prbb.g_01638
OG0001592	Prav.g_01559	Prbb.g_00875
OG0001594	Prav.g_01661	Prbb.g_01033
OG0001595	Prav.g_01662	Prbb.g_00759
OG0001596	Prav.g_01663	Prbb.g_01554
OG0001597	Prav.g_01672	Prbb.g_01779
OG0001598	Prav.g_00708	Prbb.g_01623
OG0001600	Prav.g_01744	Prbb.g_01896
OG0001603	Prav.g_01977	Prbb.g_00052
OG0001604	Prav.g_00982	Prbb.g_01140
OG0001606	Prav.g_01066	Prbb.g_01551
OG0001609	Prav.g_00462	Prbb.g_01394
OG0001611	Prav.g_00041	Prbb.g_01898
OG0001612	Prav.g_00042	Prbb.g_01559
OG0001613	Prav.g_00043	Prbb.g_01558
OG0001614	Prav.g_00044	Prbb.g_01557
OG0001615	Prav.g_01549, Prav.g_01523	Prbb.g_00872
OG0001617	Prav.g_01722	Prbb.g_01181
OG0001618	Prav.g_01774	Prbb.g_01393
OG0001619	Prav.g_00290	Prbb.g_01944
OG0001620	Prav.g_01986	Prbb.g_00399
OG0001621	Prav.g_01742	Prbb.g_01949
OG0001622	Prav.g_00987	Prbb.g_01795
OG0001625	Prav.g_01332, Prav.g_01751	Prbb.g_01374
OG0001627	Prav.g_00109	Prbb.g_01211
OG0001629	Prav.g_01553	Prbb.g_00870
OG0001630	Prav.g_01511	Prbb.g_00855
OG0001645	Prav.g_01724	Prbb.g_01253
OG0001698	Prav.g_01716	Prbb.g_01297
OG0001701	Prav.g_00942	Prbb.g_00072
OG0001706	Prav.g_01314	Prbb.g_01296
OG0001711	Prav.g_00217	Prbb.g_00908
OG0001716	Prav.g_00964	Prbb.g_01153
OG0001719	Prav.g_01510	Prbb.g_00854
OG0001720	Prav.g_01508	Prbb.g_02096
OG0001733	Prav.g_01509	Prbb.g_00853
OG0001795	Prav.g_00300	Prbb.g_02089
OG0001797	Prav.g_01709	Prbb.g_01397
OG0001826	Prav.g_01726	Prbb.g_01252
OG0001828	Prav.g_01706	Prbb.g_01337
OG0001831	Prav.g_01368	Prbb.g_01079
OG0001834	Prav.g_01887	Prbb.g_01633
OG0001844	Prav.g_01556	Prbb.g_00858
OG0001871	Prav.g_01728	Prbb.g_01117
OG0001908	Prav.g_00963	Prbb.g_01154
OG0001944	Prav.g_01743, Prav.g_00892	Prbb.g_01171
OG0001952	Prav.g_00956	Prbb.g_01159
OG0001987	Prav.g_00960	Prbb.g_01161
OG0002041	Prav.g_01739, Prav.g_01875	Prbb.g_01128
OG0002078	Prav.g_01748	Prbb.g_01883
OG0002119	Prav.g_01343	Prbb.g_01165
OG0002183	Prav.g_01880	Prbb.g_01431
OG0002184	Prav.g_01333	Prbb.g_01290
OG0002245	Prav.g_01320	Prbb.g_01406
OG0002292	Prav.g_01681	Prbb.g_01188
OG0002965	Prav.g_01502	Prbb.g_00860
