Orthogroup	Syan	Syal
OG0001162	Syan.g_02943	Syal.g_01577
OG0001163	Syan.g_01385	Syal.g_00573
OG0001164	Syan.g_01392	Syal.g_00579
OG0001165	Syan.g_01397	Syal.g_00584
OG0001166	Syan.g_01430	Syal.g_00613
OG0001167	Syan.g_00992	Syal.g_00638
OG0001168	Syan.g_01456	Syal.g_00640
OG0001169	Syan.g_01458	Syal.g_00642
OG0001170	Syan.g_01460	Syal.g_00644
OG0001172	Syan.g_02110	Syal.g_00198
OG0001173	Syan.g_02111	Syal.g_00199
OG0001174	Syan.g_02119	Syal.g_00207
OG0001175	Syan.g_02120	Syal.g_00208
OG0001176	Syan.g_02253	Syal.g_00226
OG0001177	Syan.g_02256	Syal.g_00224
OG0001179	Syan.g_02218	Syal.g_00256
OG0001180	Syan.g_02191	Syal.g_00282
OG0001182	Syan.g_02179	Syal.g_00295
OG0001183	Syan.g_02166	Syal.g_00302
OG0001184	Syan.g_01929	Syal.g_01359
OG0001185	Syan.g_01902	Syal.g_01453
OG0001186	Syan.g_01864	Syal.g_00179
OG0001187	Syan.g_01811	Syal.g_00175
OG0001188	Syan.g_01806	Syal.g_00172
OG0001189	Syan.g_01723	Syal.g_00152
OG0001190	Syan.g_01565	Syal.g_01067
OG0001191	Syan.g_01578	Syal.g_01083
OG0001192	Syan.g_01585	Syal.g_01090
OG0001193	Syan.g_01626	Syal.g_01128
OG0001194	Syan.g_01627	Syal.g_01130
OG0001195	Syan.g_01628	Syal.g_01131
OG0001196	Syan.g_01693	Syal.g_00078
OG0001197	Syan.g_01695	Syal.g_00080
OG0001198	Syan.g_01793	Syal.g_00093
OG0001199	Syan.g_02913	Syal.g_00757
OG0001200	Syan.g_02915	Syal.g_00759
OG0001201	Syan.g_02975	Syal.g_00821
OG0001202	Syan.g_03084	Syal.g_00956
OG0001203	Syan.g_02426	Syal.g_00683
OG0001204	Syan.g_02097	Syal.g_01201
OG0001205	Syan.g_01337	Syal.g_00515
OG0001206	Syan.g_02880	Syal.g_00490
OG0001207	Syan.g_02772	Syal.g_02889
OG0001208	Syan.g_02762	Syal.g_02899
OG0001209	Syan.g_01163	Syal.g_02835
OG0001210	Syan.g_00830	Syal.g_02827
OG0001211	Syan.g_00852	Syal.g_02811
OG0001212	Syan.g_01002	Syal.g_02754
OG0001213	Syan.g_01141	Syal.g_02701
OG0001214	Syan.g_00814	Syal.g_02634
OG0001215	Syan.g_00539	Syal.g_01786
OG0001216	Syan.g_00319	Syal.g_01861
OG0001217	Syan.g_00617	Syal.g_02067
OG0001218	Syan.g_02837	Syal.g_00429
OG0001219	Syan.g_00477	Syal.g_02036
OG0001220	Syan.g_00203	Syal.g_02494
OG0001221	Syan.g_01446	Syal.g_02258
OG0001222	Syan.g_00552	Syal.g_02006
OG0001223	Syan.g_00599	Syal.g_01960
OG0001224	Syan.g_00294	Syal.g_01827
OG0001225	Syan.g_00292	Syal.g_01825
OG0001226	Syan.g_02922	Syal.g_00767
OG0001227	Syan.g_00940	Syal.g_01575
OG0001228	Syan.g_01938	Syal.g_02451
OG0001229	Syan.g_02631	Syal.g_01801
OG0001230	Syan.g_01288	Syal.g_00029
OG0001231	Syan.g_01764	Syal.g_00114
OG0001232	Syan.g_01439	Syal.g_00622
OG0001233	Syan.g_01461	Syal.g_00645
OG0001234	Syan.g_01995	Syal.g_00212
OG0001236	Syan.g_01933	Syal.g_01352
OG0001237	Syan.g_01928	Syal.g_01362
OG0001239	Syan.g_02910	Syal.g_00754
OG0001240	Syan.g_02963	Syal.g_00804
OG0001242	Syan.g_02297	Syal.g_00844
OG0001243	Syan.g_02289	Syal.g_00852
OG0001244	Syan.g_03004	Syal.g_00882
OG0001245	Syan.g_00179	Syal.g_02522
OG0001246	Syan.g_02734	Syal.g_02927
OG0001247	Syan.g_00199	Syal.g_01126
OG0001249	Syan.g_02150	Syal.g_00337
OG0001250	Syan.g_00382	Syal.g_02469
OG0001251	Syan.g_00490	Syal.g_02576
OG0001252	Syan.g_00304	Syal.g_01834
OG0001253	Syan.g_00099	Syal.g_02521
OG0001254	Syan.g_01148	Syal.g_02507
OG0001256	Syan.g_01384	Syal.g_00571
OG0001258	Syan.g_01395	Syal.g_00582
OG0001259	Syan.g_01459	Syal.g_00643
OG0001260	Syan.g_01478	Syal.g_00665
OG0001261	Syan.g_02209	Syal.g_00265
OG0001262	Syan.g_01721	Syal.g_00154
OG0001263	Syan.g_02286	Syal.g_00856
OG0001264	Syan.g_02949	Syal.g_00191
OG0001265	Syan.g_02299	Syal.g_00842
OG0001266	Syan.g_03088	Syal.g_00960
OG0001267	Syan.g_02023	Syal.g_01263
OG0001268	Syan.g_02138	Syal.g_00353
OG0001270	Syan.g_02393	Syal.g_00528
OG0001271	Syan.g_02849	Syal.g_00466
OG0001272	Syan.g_02758	Syal.g_02903
OG0001274	Syan.g_01528	Syal.g_01007
OG0001275	Syan.g_00628	Syal.g_01932
OG0001276	Syan.g_00360	Syal.g_01914
OG0001277	Syan.g_00007	Syal.g_02963
OG0001278	Syan.g_02585	Syal.g_01766
OG0001279	Syan.g_01306	Syal.g_02565
OG0001281	Syan.g_01220	Syal.g_01592
OG0001282	Syan.g_02774	Syal.g_02887
OG0001283	Syan.g_01687	Syal.g_01179
OG0001284	Syan.g_01369	Syal.g_03007
OG0001285	Syan.g_00977	Syal.g_00625
OG0001286	Syan.g_02193	Syal.g_00280
OG0001287	Syan.g_01894	Syal.g_01461
OG0001289	Syan.g_02942	Syal.g_00781
OG0001291	Syan.g_02273	Syal.g_00866
OG0001292	Syan.g_02091	Syal.g_01206
OG0001293	Syan.g_02051	Syal.g_01236
OG0001294	Syan.g_00758	Syal.g_02207
OG0001295	Syan.g_00836	Syal.g_01828
OG0001296	Syan.g_02728	Syal.g_02933
OG0001298	Syan.g_00944	Syal.g_02777
OG0001299	Syan.g_00764	Syal.g_02200
OG0001303	Syan.g_00479	Syal.g_02033
OG0001304	Syan.g_00345	Syal.g_01899
OG0001305	Syan.g_00191	Syal.g_01817
OG0001306	Syan.g_02714	Syal.g_01626
OG0001308	Syan.g_01248	Syal.g_00392
OG0001309	Syan.g_01196	Syal.g_02943
OG0001310	Syan.g_01422	Syal.g_00605
OG0001311	Syan.g_00358	Syal.g_01912
OG0001312	Syan.g_00496	Syal.g_02024
OG0001313	Syan.g_02860	Syal.g_00482
OG0001315	Syan.g_02168	Syal.g_00300
OG0001317	Syan.g_02422	Syal.g_00687
OG0001318	Syan.g_02060	Syal.g_01228
OG0001319	Syan.g_02034	Syal.g_01252
OG0001323	Syan.g_01193	Syal.g_02946
OG0001325	Syan.g_00323	Syal.g_01865
OG0001326	Syan.g_01636	Syal.g_01138, Syal.g_02405
OG0001327	Syan.g_00753	Syal.g_02296
OG0001328	Syan.g_02675	Syal.g_02266
OG0001329	Syan.g_00838	Syal.g_01188
OG0001330	Syan.g_01202	Syal.g_01611
OG0001332	Syan.g_00412	Syal.g_02965
OG0001333	Syan.g_01455	Syal.g_00639
OG0001336	Syan.g_01688	Syal.g_01180
OG0001337	Syan.g_02151	Syal.g_00308, Syal.g_00327
OG0001341	Syan.g_00524	Syal.g_02538
OG0001345	Syan.g_02655	Syal.g_01694
OG0001346	Syan.g_01214	Syal.g_01600
OG0001347	Syan.g_01852	Syal.g_01531
OG0001349	Syan.g_01131	Syal.g_01426
OG0001351	Syan.g_02804	Syal.g_00501
OG0001353	Syan.g_00372	Syal.g_02457
OG0001354	Syan.g_00585	Syal.g_01973
OG0001357	Syan.g_01250	Syal.g_00433, Syal.g_02584
OG0001358	Syan.g_00017	Syal.g_02715
OG0001360	Syan.g_02653	Syal.g_01696
OG0001361	Syan.g_02658	Syal.g_01691
OG0001364	Syan.g_01950	Syal.g_01342
OG0001365	Syan.g_01570	Syal.g_01072
OG0001366	Syan.g_00175	Syal.g_00616
OG0001368	Syan.g_02098	Syal.g_01200
OG0001369	Syan.g_02962	Syal.g_00803
OG0001373	Syan.g_01635	Syal.g_01137
OG0001374	Syan.g_01644	Syal.g_01145
OG0001376	Syan.g_00511	Syal.g_01095
OG0001377	Syan.g_00510	Syal.g_01094
OG0001378	Syan.g_02392	Syal.g_00529
OG0001379	Syan.g_01206	Syal.g_01609
OG0001382	Syan.g_00680	Syal.g_00220
OG0001383	Syan.g_00826	Syal.g_00678
OG0001383	Syan.g_01507, Syan.g_02439	Syal.g_00677
OG0001385	Syan.g_01632	Syal.g_01134
OG0001386	Syan.g_01633	Syal.g_01135
OG0001387	Syan.g_01634	Syal.g_01136
OG0001388	Syan.g_01637	Syal.g_01139
OG0001389	Syan.g_01639	Syal.g_01140
OG0001390	Syan.g_01640	Syal.g_01141
OG0001391	Syan.g_01641	Syal.g_01142
OG0001392	Syan.g_01642	Syal.g_01143
OG0001393	Syan.g_01643	Syal.g_01144
OG0001394	Syan.g_00722	Syal.g_02250
OG0001395	Syan.g_00340	Syal.g_00001, Syal.g_02432
OG0001396	Syan.g_01851	Syal.g_01532
OG0001398	Syan.g_02932	Syal.g_00774
OG0001400	Syan.g_02263	Syal.g_00879, Syal.g_00877
OG0001401	Syan.g_00376	Syal.g_02463
OG0001402	Syan.g_00011	Syal.g_02711
OG0001404	Syan.g_00343	Syal.g_00750
OG0001406	Syan.g_00512	Syal.g_01096
OG0001407	Syan.g_00455	Syal.g_01774
OG0001408	Syan.g_00073	Syal.g_02589
OG0001409	Syan.g_00284	Syal.g_01671
OG0001411	Syan.g_01125	Syal.g_01399
OG0001412	Syan.g_01853	Syal.g_01530
OG0001416	Syan.g_00103	Syal.g_01595
OG0001417	Syan.g_00583	Syal.g_01974
OG0001419	Syan.g_00454	Syal.g_01775
OG0001420	Syan.g_01180	Syal.g_02955
OG0001423	Syan.g_01318	Syal.g_00726
OG0001425	Syan.g_01584	Syal.g_01089
OG0001426	Syan.g_01058	Syal.g_00694, Syal.g_00731
OG0001428	Syan.g_03039	Syal.g_00915
OG0001432	Syan.g_00092	Syal.g_02578
OG0001433	Syan.g_00245	Syal.g_02212
OG0001434	Syan.g_00717	Syal.g_02245
OG0001435	Syan.g_00745	Syal.g_02290
OG0001438	Syan.g_02009	Syal.g_01278
OG0001439	Syan.g_01986	Syal.g_01306
OG0001442	Syan.g_00709	Syal.g_02234
OG0001443	Syan.g_01590	Syal.g_01101
OG0001444	Syan.g_02956	Syal.g_01506
OG0001444	Syan.g_02954	Syal.g_00798
OG0001447	Syan.g_02288	Syal.g_00853
OG0001449	Syan.g_02058	Syal.g_01198
OG0001452	Syan.g_02066	Syal.g_01223
OG0001454	Syan.g_00418	Syal.g_02566
OG0001456	Syan.g_01646	Syal.g_01146
OG0001457	Syan.g_01647	Syal.g_01147
OG0001458	Syan.g_01648	Syal.g_01148
OG0001459	Syan.g_02343	Syal.g_01493, Syal.g_02104
OG0001460	Syan.g_00244	Syal.g_02211
OG0001461	Syan.g_00657	Syal.g_02091
OG0001462	Syan.g_01737	Syal.g_00138
OG0001471	Syan.g_01991	Syal.g_01301
OG0001473	Syan.g_00133	Syal.g_02571
OG0001474	Syan.g_02137	Syal.g_00354
OG0001475	Syan.g_01833	Syal.g_00184
OG0001476	Syan.g_00283	Syal.g_01667
OG0001478	Syan.g_02859	Syal.g_00481
OG0001479	Syan.g_02140	Syal.g_00351
OG0001480	Syan.g_00072	Syal.g_02599
OG0001486	Syan.g_02698	Syal.g_01651
OG0001488	Syan.g_02666	Syal.g_01677
OG0001489	Syan.g_02182	Syal.g_00291
OG0001492	Syan.g_02588	Syal.g_01769
OG0001493	Syan.g_02578	Syal.g_01760
OG0001495	Syan.g_02257	Syal.g_00223
OG0001496	Syan.g_01154	Syal.g_01804
OG0001497	Syan.g_01155	Syal.g_01806
OG0001498	Syan.g_02317	Syal.g_00554
OG0001502	Syan.g_00401	Syal.g_02489
OG0001504	Syan.g_02344	Syal.g_02103, Syal.g_01492
OG0001507	Syan.g_02695	Syal.g_02094
OG0001508	Syan.g_01814	Syal.g_00180
OG0001509	Syan.g_01832	Syal.g_00190
OG0001510	Syan.g_01890	Syal.g_01489
OG0001511	Syan.g_02983	Syal.g_00829
OG0001512	Syan.g_02428	Syal.g_00682
OG0001513	Syan.g_03078	Syal.g_00298, Syal.g_01361
OG0001515	Syan.g_00505	Syal.g_01791
OG0001516	Syan.g_00767, Syan.g_00172	Syal.g_02197
OG0001517	Syan.g_02143	Syal.g_00348
OG0001518	Syan.g_01582	Syal.g_01087, Syal.g_02309
OG0001519	Syan.g_01592	Syal.g_01103
OG0001520	Syan.g_00943	Syal.g_02790
OG0001525	Syan.g_00831	Syal.g_02585
OG0001527	Syan.g_00867	Syal.g_02796
OG0001528	Syan.g_01818	Syal.g_00182
OG0001529	Syan.g_01730	Syal.g_00145
OG0001530	Syan.g_02981	Syal.g_00827
OG0001531	Syan.g_01511, Syan.g_02436	Syal.g_00681
OG0001532	Syan.g_02637	Syal.g_01710
OG0001533	Syan.g_02390	Syal.g_00533, Syal.g_00494
OG0001534	Syan.g_00344	Syal.g_01898
OG0001535	Syan.g_00362	Syal.g_01917
OG0001536	Syan.g_00560	Syal.g_01996
OG0001537	Syan.g_00729	Syal.g_02257
OG0001538	Syan.g_00685	Syal.g_01870
OG0001539	Syan.g_00750	Syal.g_02294
OG0001540	Syan.g_02284	Syal.g_00858
OG0001541	Syan.g_03048	Syal.g_00924
OG0001542	Syan.g_03059	Syal.g_00935
OG0001543	Syan.g_03110	Syal.g_00988
OG0001544	Syan.g_01591	Syal.g_01102
OG0001545	Syan.g_01661	Syal.g_01170
OG0001546	Syan.g_01188	Syal.g_02950
OG0001547	Syan.g_00462	Syal.g_02050
OG0001554	Syan.g_00282	Syal.g_01065
OG0001557	Syan.g_00721	Syal.g_02249
OG0001558	Syan.g_01760	Syal.g_00117
OG0001559	Syan.g_02980	Syal.g_00826
OG0001560	Syan.g_02969	Syal.g_00812
OG0001561	Syan.g_00356	Syal.g_01910
OG0001562	Syan.g_00650	Syal.g_01926
OG0001563	Syan.g_02200	Syal.g_00274
OG0001567	Syan.g_00461	Syal.g_02051
OG0001568	Syan.g_00463	Syal.g_02049
OG0001570	Syan.g_00636	Syal.g_02053
OG0001574	Syan.g_00865	Syal.g_02798
OG0001575	Syan.g_00870	Syal.g_02793
OG0001576	Syan.g_01242	Syal.g_01582
OG0001577	Syan.g_02701	Syal.g_01648
OG0001578	Syan.g_01652	Syal.g_01562
OG0001580	Syan.g_01551	Syal.g_01052
OG0001589	Syan.g_01463	Syal.g_00647
OG0001590	Syan.g_00821	Syal.g_02511, Syal.g_02642
OG0001591	Syan.g_00756	Syal.g_02209
OG0001592	Syan.g_01552	Syal.g_01053
OG0001614	Syan.g_01905	Syal.g_01451
OG0001616	Syan.g_02649	Syal.g_01699
OG0001617	Syan.g_01033	Syal.g_01800
OG0001618	Syan.g_02462, Syan.g_02535, Syan.g_02536, Syan.g_00329	Syal.g_02420
OG0001619	Syan.g_00549	Syal.g_02009
OG0001620	Syan.g_02131	Syal.g_00360
OG0001621	Syan.g_02064	Syal.g_01224
OG0001622	Syan.g_01686	Syal.g_01178
OG0001623	Syan.g_00212, Syan.g_02158	Syal.g_00331
OG0001624	Syan.g_00135	Syal.g_02606
OG0001625	Syan.g_02057	Syal.g_01230
OG0001634	Syan.g_00761	Syal.g_02203
OG0001635	Syan.g_01876	Syal.g_01517
OG0001636	Syan.g_01738	Syal.g_00137
OG0001637	Syan.g_01295	Syal.g_00659
OG0001638	Syan.g_01418	Syal.g_00599
OG0001639	Syan.g_02407	Syal.g_02968
OG0001640	Syan.g_00309	Syal.g_01839
OG0001641	Syan.g_00606	Syal.g_01955
OG0001643	Syan.g_00811	Syal.g_02631
OG0001644	Syan.g_00336	Syal.g_02426
OG0001645	Syan.g_00835	Syal.g_02826
OG0001645	Syan.g_00423	Syal.g_02825
OG0001647	Syan.g_02032	Syal.g_01254
OG0001652	Syan.g_01762	Syal.g_00115
OG0001653	Syan.g_00521, Syan.g_02960, Syan.g_02959	Syal.g_00801
OG0001654	Syan.g_02409	Syal.g_02966
OG0001655	Syan.g_00416	Syal.g_00703, Syal.g_02854
OG0001657	Syan.g_03019	Syal.g_00897
OG0001658	Syan.g_01564	Syal.g_01066
OG0001659	Syan.g_02642	Syal.g_01706
OG0001666	Syan.g_02339	Syal.g_01491, Syal.g_02102, Syal.g_02073
OG0001671	Syan.g_01514	Syal.g_00993
OG0001672	Syan.g_02921	Syal.g_00765
OG0001673	Syan.g_02896	Syal.g_00689
OG0001675	Syan.g_00632	Syal.g_01928
OG0001677	Syan.g_02165	Syal.g_00303
OG0001678	Syan.g_02109	Syal.g_00197
OG0001679	Syan.g_02307	Syal.g_02034, Syal.g_00794
OG0001680	Syan.g_01424	Syal.g_00607
OG0001682	Syan.g_00327	Syal.g_02407, Syal.g_02418
OG0001692	Syan.g_01284	Syal.g_00024
OG0001693	Syan.g_00196	Syal.g_01822
OG0001694	Syan.g_02021	Syal.g_01265
OG0001695	Syan.g_01656	Syal.g_01165
OG0001702	Syan.g_02948	Syal.g_00786
OG0001703	Syan.g_02770	Syal.g_02890
OG0001712	Syan.g_00786	Syal.g_02524
OG0001714	Syan.g_00476, Syan.g_02787, Syan.g_02788	Syal.g_01529, Syal.g_01047
OG0001715	Syan.g_00415	Syal.g_02550
OG0001716	Syan.g_00662	Syal.g_02491, Syal.g_01503
OG0001717	Syan.g_03034	Syal.g_00910
OG0001726	Syan.g_00041	Syal.g_00536
OG0001728	Syan.g_01799	Syal.g_00855
OG0001729	Syan.g_01506, Syan.g_02440	Syal.g_00676
OG0001730	Syan.g_00979	Syal.g_00672
OG0001731	Syan.g_01353	Syal.g_02986
OG0001732	Syan.g_01704, Syan.g_02602	Syal.g_01730
OG0001733	Syan.g_00275	Syal.g_02213
OG0001734	Syan.g_00929, Syan.g_00240, Syan.g_00913, Syan.g_02496	Syal.g_02492
OG0001735	Syan.g_00775	Syal.g_02179
OG0001737	Syan.g_02002	Syal.g_01284
OG0001738	Syan.g_01970	Syal.g_01320
OG0001739	Syan.g_01654	Syal.g_01163
OG0001740	Syan.g_01659	Syal.g_01167
OG0001741	Syan.g_00789	Syal.g_00708, Syal.g_02278, Syal.g_02961
OG0001748	Syan.g_01516	Syal.g_00995
OG0001750	Syan.g_02955, Syan.g_01139	Syal.g_00799
OG0001751	Syan.g_02897	Syal.g_00690
OG0001752	Syan.g_01481	Syal.g_00669
OG0001754	Syan.g_01297	Syal.g_00661
OG0001755	Syan.g_02719	Syal.g_02942
OG0001760	Syan.g_00230	Syal.g_02096
OG0001761	Syan.g_00207	Syal.g_02727
OG0001762	Syan.g_00625	Syal.g_01947
OG0001763	Syan.g_00598	Syal.g_01961
OG0001764	Syan.g_00467	Syal.g_02046
OG0001765	Syan.g_00144	Syal.g_02105, Syal.g_01106, Syal.g_01854
OG0001766	Syan.g_01996	Syal.g_01296
OG0001768	Syan.g_03066	Syal.g_00941
OG0001783	Syan.g_01899	Syal.g_01456
OG0001784	Syan.g_02950	Syal.g_00795
OG0001785	Syan.g_01296	Syal.g_00660
OG0001786	Syan.g_01372	Syal.g_03009
OG0001787	Syan.g_01167	Syal.g_02839
OG0001788	Syan.g_01164	Syal.g_02836
OG0001789	Syan.g_01212	Syal.g_01602
OG0001790	Syan.g_02707	Syal.g_01633
OG0001792	Syan.g_02595	Syal.g_01737
OG0001794	Syan.g_00347	Syal.g_01902, Syal.g_01901
OG0001796	Syan.g_00371	Syal.g_01923
OG0001797	Syan.g_00541	Syal.g_02017
OG0001798	Syan.g_00990, Syan.g_00005	Syal.g_02709
OG0001799	Syan.g_00797	Syal.g_02616, Syal.g_02336
OG0001800	Syan.g_01305	Syal.g_01539
OG0001801	Syan.g_01293	Syal.g_00038
OG0001803	Syan.g_01341	Syal.g_00519
OG0001804	Syan.g_02318	Syal.g_00553
OG0001805	Syan.g_00039, Syan.g_00262	Syal.g_01211
OG0001806	Syan.g_02033	Syal.g_01253
OG0001807	Syan.g_01955	Syal.g_01337
OG0001808	Syan.g_01948	Syal.g_01344
OG0001809	Syan.g_02270	Syal.g_00869
OG0001810	Syan.g_02265	Syal.g_00878
OG0001811	Syan.g_03056	Syal.g_00933
OG0001812	Syan.g_01553	Syal.g_01054
OG0001813	Syan.g_01613	Syal.g_01117
OG0001815	Syan.g_00525	Syal.g_00091
OG0001816	Syan.g_00754	Syal.g_02297
OG0001837	Syan.g_01515	Syal.g_00994
OG0001838	Syan.g_01772	Syal.g_00105
OG0001839	Syan.g_01742	Syal.g_00133
OG0001840	Syan.g_01724	Syal.g_00151
OG0001841	Syan.g_01717	Syal.g_00158
OG0001843	Syan.g_01906	Syal.g_01450
OG0001844	Syan.g_01907	Syal.g_01449
OG0001845	Syan.g_01911	Syal.g_01448
OG0001846	Syan.g_02296	Syal.g_00845
OG0001847	Syan.g_02298	Syal.g_00843
OG0001848	Syan.g_02302	Syal.g_00839
OG0001849	Syan.g_02941	Syal.g_00780
OG0001850	Syan.g_02923	Syal.g_00768
OG0001851	Syan.g_02917	Syal.g_00761
OG0001852	Syan.g_02916	Syal.g_00760
OG0001853	Syan.g_02909	Syal.g_00753
OG0001854	Syan.g_02424	Syal.g_00685
OG0001856	Syan.g_01376	Syal.g_00563
OG0001857	Syan.g_01373	Syal.g_00560
OG0001858	Syan.g_01347	Syal.g_02981
OG0001859	Syan.g_02783	Syal.g_02879
OG0001860	Syan.g_02768	Syal.g_02892
OG0001861	Syan.g_02757	Syal.g_02904
OG0001862	Syan.g_02745	Syal.g_02916
OG0001863	Syan.g_02739	Syal.g_02922
OG0001864	Syan.g_01158	Syal.g_02829
OG0001865	Syan.g_00957	Syal.g_02562, Syal.g_02764
OG0001866	Syan.g_01019	Syal.g_02740
OG0001867	Syan.g_01021	Syal.g_02729
OG0001868	Syan.g_01217	Syal.g_01596
OG0001869	Syan.g_02702	Syal.g_01647
OG0001870	Syan.g_02692	Syal.g_01656
OG0001871	Syan.g_02684	Syal.g_01661
OG0001872	Syan.g_02589	Syal.g_01742
OG0001873	Syan.g_02648	Syal.g_01700
OG0001874	Syan.g_02651	Syal.g_01697
OG0001877	Syan.g_00504	Syal.g_01792
OG0001878	Syan.g_00629	Syal.g_01931
OG0001879	Syan.g_00621	Syal.g_01950
OG0001880	Syan.g_00569	Syal.g_01987
OG0001881	Syan.g_00568	Syal.g_01988
OG0001882	Syan.g_00544	Syal.g_02014
OG0001883	Syan.g_00529	Syal.g_02018
OG0001884	Syan.g_00494	Syal.g_02564
OG0001885	Syan.g_00473	Syal.g_02041
OG0001886	Syan.g_00468	Syal.g_02045
OG0001887	Syan.g_02677	Syal.g_02267
OG0001888	Syan.g_00716	Syal.g_02243
OG0001889	Syan.g_00674	Syal.g_01880
OG0001890	Syan.g_00394	Syal.g_02476
OG0001891	Syan.g_00399	Syal.g_02480
OG0001892	Syan.g_00516	Syal.g_02601
OG0001893	Syan.g_00004	Syal.g_02708
OG0001894	Syan.g_00817	Syal.g_02637
OG0001895	Syan.g_01300	Syal.g_00063
OG0001896	Syan.g_02388	Syal.g_00535
OG0001897	Syan.g_02134	Syal.g_00357
OG0001898	Syan.g_02153	Syal.g_00336
OG0001899	Syan.g_02211	Syal.g_00263
OG0001900	Syan.g_02049	Syal.g_01238
OG0001901	Syan.g_02048	Syal.g_01239
OG0001902	Syan.g_02017	Syal.g_01270
OG0001903	Syan.g_02008	Syal.g_01279
OG0001904	Syan.g_01952	Syal.g_01340
OG0001905	Syan.g_01942	Syal.g_01346
OG0001906	Syan.g_02282	Syal.g_00859
OG0001908	Syan.g_03050	Syal.g_00926
OG0001909	Syan.g_03064	Syal.g_00939
OG0001910	Syan.g_01520	Syal.g_00999
OG0001912	Syan.g_01575	Syal.g_01077
OG0001913	Syan.g_01577	Syal.g_01081
OG0001914	Syan.g_01144	Syal.g_02509
OG0001915	Syan.g_01702	Syal.g_00088
OG0001924	Syan.g_00021	Syal.g_02722
OG0001925	Syan.g_00022	Syal.g_02723
OG0001926	Syan.g_00023	Syal.g_02724
OG0001927	Syan.g_00024	Syal.g_02725
OG0001929	Syan.g_01710	Syal.g_00165
OG0001932	Syan.g_01904	Syal.g_01452
OG0001933	Syan.g_02976	Syal.g_00823
OG0001934	Syan.g_02968	Syal.g_00808
OG0001936	Syan.g_00425	Syal.g_02069
OG0001937	Syan.g_01361	Syal.g_02994
OG0001938	Syan.g_02766	Syal.g_02894
OG0001939	Syan.g_01324	Syal.g_02608
OG0001940	Syan.g_00941	Syal.g_02778
OG0001941	Syan.g_01221	Syal.g_01591
OG0001942	Syan.g_00396	Syal.g_01625
OG0001943	Syan.g_02630	Syal.g_01670
OG0001944	Syan.g_02679	Syal.g_02052
OG0001947	Syan.g_03108	Syal.g_01841, Syal.g_01043
OG0001948	Syan.g_00600	Syal.g_01959
OG0001949	Syan.g_00578	Syal.g_01978
OG0001950	Syan.g_00576	Syal.g_01980
OG0001951	Syan.g_00567	Syal.g_01989
OG0001952	Syan.g_00543	Syal.g_02015
OG0001953	Syan.g_00542	Syal.g_02016
OG0001954	Syan.g_00547	Syal.g_02517
OG0001957	Syan.g_01137	Syal.g_02703
OG0001958	Syan.g_00773	Syal.g_02181
OG0001961	Syan.g_02851	Syal.g_00468
OG0001962	Syan.g_02328	Syal.g_01012
OG0001964	Syan.g_02122	Syal.g_00210
OG0001966	Syan.g_02055	Syal.g_01232
OG0001967	Syan.g_02053	Syal.g_01234
OG0001968	Syan.g_02052	Syal.g_01235
OG0001969	Syan.g_01989	Syal.g_01303
OG0001970	Syan.g_02280	Syal.g_00861
OG0001971	Syan.g_03062	Syal.g_00937
OG0001972	Syan.g_01532	Syal.g_01011
OG0001974	Syan.g_00279	Syal.g_01063
OG0001975	Syan.g_01145	Syal.g_02508
OG0001976	Syan.g_01143	Syal.g_02510
OG0001979	Syan.g_00402	Syal.g_01787, Syal.g_01777
OG0001980	Syan.g_02152	Syal.g_00333
OG0001990	Syan.g_01660	Syal.g_01168
OG0001993	Syan.g_00019	Syal.g_02720
OG0001994	Syan.g_00020	Syal.g_02721
OG0001995	Syan.g_02683	Syal.g_01208
OG0001997	Syan.g_02953	Syal.g_00797
OG0001999	Syan.g_01453	Syal.g_00637
OG0002000	Syan.g_01195	Syal.g_02944
OG0002002	Syan.g_02590	Syal.g_02337, Syal.g_01741
OG0002003	Syan.g_00010	Syal.g_01790
OG0002004	Syan.g_00433, Syan.g_02359, Syan.g_02490	Syal.g_01354
OG0002006	Syan.g_02104, Syan.g_03107	Syal.g_01842
OG0002007	Syan.g_00310	Syal.g_01843
OG0002008	Syan.g_00627	Syal.g_01933
OG0002009	Syan.g_00726	Syal.g_02254
OG0002011	Syan.g_02576	Syal.g_00547
OG0002013	Syan.g_02930	Syal.g_00773
OG0002016	Syan.g_03114	Syal.g_00992
OG0002017	Syan.g_01624	Syal.g_01124
OG0002018	Syan.g_01658	Syal.g_01166
OG0002019	Syan.g_01903	Syal.g_01425
OG0002020	Syan.g_01671	Syal.g_01161
OG0002021	Syan.g_01673	Syal.g_01159
OG0002022	Syan.g_01674	Syal.g_01158
OG0002023	Syan.g_01675	Syal.g_01157
OG0002024	Syan.g_01667	Syal.g_01151
OG0002029	Syan.g_02340	Syal.g_00704
OG0002037	Syan.g_02857	Syal.g_01752
OG0002039	Syan.g_02665	Syal.g_01682
OG0002040	Syan.g_02663	Syal.g_01685
OG0002041	Syan.g_00596	Syal.g_01963
OG0002042	Syan.g_00572	Syal.g_01984
OG0002043	Syan.g_00483	Syal.g_02032
OG0002044	Syan.g_00652	Syal.g_02456
OG0002046	Syan.g_02870	Syal.g_00476
OG0002048	Syan.g_02169	Syal.g_00299
OG0002049	Syan.g_02128	Syal.g_00216
OG0002050	Syan.g_02042	Syal.g_01244
OG0002051	Syan.g_03047	Syal.g_00923
