Orthogroup	Syan	Syat
OG0001161	Syan.g_01594	Syat.g_02384
OG0001162	Syan.g_02943	Syat.g_01528
OG0001163	Syan.g_01385	Syat.g_03112
OG0001164	Syan.g_01392	Syat.g_03116
OG0001165	Syan.g_01397	Syat.g_03121
OG0001166	Syan.g_01430	Syat.g_03050
OG0001167	Syan.g_00992	Syat.g_03019
OG0001168	Syan.g_01456	Syat.g_03017
OG0001169	Syan.g_01458	Syat.g_03015
OG0001170	Syan.g_01460	Syat.g_03013
OG0001171	Syan.g_01470	Syat.g_03001
OG0001172	Syan.g_02110	Syat.g_01858
OG0001173	Syan.g_02111	Syat.g_01857
OG0001174	Syan.g_02119	Syat.g_01849
OG0001175	Syan.g_02120	Syat.g_01848
OG0001176	Syan.g_02253	Syat.g_01831
OG0001180	Syan.g_02191	Syat.g_01654
OG0001181	Syan.g_02187	Syat.g_01650
OG0001182	Syan.g_02179	Syat.g_01642
OG0001183	Syan.g_02166	Syat.g_01632
OG0001184	Syan.g_01929	Syat.g_02160
OG0001185	Syan.g_01902	Syat.g_02200
OG0001186	Syan.g_01864	Syat.g_02235
OG0001187	Syan.g_01811	Syat.g_02256
OG0001188	Syan.g_01806	Syat.g_02261
OG0001189	Syan.g_01723	Syat.g_02287
OG0001190	Syan.g_01565	Syat.g_02692
OG0001191	Syan.g_01578	Syat.g_02675
OG0001192	Syan.g_01585	Syat.g_02663
OG0001193	Syan.g_01626	Syat.g_02513
OG0001194	Syan.g_01627	Syat.g_02515
OG0001195	Syan.g_01628	Syat.g_02516
OG0001196	Syan.g_01693	Syat.g_02398
OG0001197	Syan.g_01695	Syat.g_02396
OG0001199	Syan.g_02913	Syat.g_01475
OG0001200	Syan.g_02915	Syat.g_01477
OG0001201	Syan.g_02975	Syat.g_01572
OG0001202	Syan.g_03084	Syat.g_02812
OG0001203	Syan.g_02426	Syat.g_01447
OG0001204	Syan.g_02097	Syat.g_01867
OG0001205	Syan.g_01337	Syat.g_01287
OG0001206	Syan.g_02880	Syat.g_03268
OG0001207	Syan.g_02772	Syat.g_03162
OG0001208	Syan.g_02762	Syat.g_03172
OG0001209	Syan.g_01163	Syat.g_03273
OG0001210	Syan.g_00830	Syat.g_00103
OG0001211	Syan.g_00852	Syat.g_00078
OG0001213	Syan.g_01141	Syat.g_03289
OG0001214	Syan.g_00814	Syat.g_00128
OG0001216	Syan.g_00319	Syat.g_00660
OG0001217	Syan.g_00617	Syat.g_02587
OG0001218	Syan.g_02837	Syat.g_01356
OG0001219	Syan.g_00477	Syat.g_00629
OG0001220	Syan.g_00203	Syat.g_01534
OG0001222	Syan.g_00552	Syat.g_00597
OG0001223	Syan.g_00599	Syat.g_00544
OG0001224	Syan.g_00294	Syat.g_00804
OG0001225	Syan.g_00292	Syat.g_00806
OG0001226	Syan.g_02922	Syat.g_01485
OG0001228	Syan.g_01938	Syat.g_00938
OG0001229	Syan.g_02631	Syat.g_00981
OG0001230	Syan.g_01288	Syat.g_01235
OG0001231	Syan.g_01764	Syat.g_02327
OG0001232	Syan.g_01439	Syat.g_03041
OG0001233	Syan.g_01461	Syat.g_03012
OG0001234	Syan.g_01995	Syat.g_02092
OG0001235	Syan.g_02130	Syat.g_01838
OG0001236	Syan.g_01933	Syat.g_02156
OG0001237	Syan.g_01928	Syat.g_02161
OG0001239	Syan.g_02910	Syat.g_01472
OG0001240	Syan.g_02963	Syat.g_01554
OG0001242	Syan.g_02297	Syat.g_02936
OG0001243	Syan.g_02289	Syat.g_02928
OG0001244	Syan.g_03004	Syat.g_02901
OG0001245	Syan.g_00179	Syat.g_00212
OG0001246	Syan.g_02734	Syat.g_03209
OG0001247	Syan.g_00199	Syat.g_01019
OG0001249	Syan.g_02150	Syat.g_01620
OG0001250	Syan.g_00382	Syat.g_00739
OG0001251	Syan.g_00490	Syat.g_00963, Syat.g_00621
OG0001252	Syan.g_00304	Syat.g_00787
OG0001256	Syan.g_01384	Syat.g_03111
OG0001257	Syan.g_00925	Syat.g_00346, Syat.g_00438
OG0001257	Syan.g_00217	Syat.g_00729, Syat.g_00918
OG0001258	Syan.g_01395	Syat.g_03119
OG0001259	Syan.g_01459	Syat.g_03014
OG0001261	Syan.g_02209	Syat.g_01791
OG0001262	Syan.g_01721	Syat.g_02285
OG0001263	Syan.g_02286	Syat.g_02926
OG0001265	Syan.g_02299	Syat.g_02938
OG0001266	Syan.g_03088	Syat.g_02808
OG0001267	Syan.g_02023	Syat.g_02060
OG0001268	Syan.g_02138	Syat.g_01608
OG0001270	Syan.g_02393	Syat.g_02968
OG0001271	Syan.g_02849	Syat.g_01374
OG0001272	Syan.g_02758	Syat.g_03176
OG0001274	Syan.g_01528	Syat.g_02727
OG0001275	Syan.g_00628	Syat.g_00529
OG0001276	Syan.g_00360	Syat.g_00705
OG0001277	Syan.g_00007	Syat.g_03312
OG0001278	Syan.g_02585	Syat.g_00895
OG0001279	Syan.g_01306	Syat.g_01252
OG0001281	Syan.g_01220	Syat.g_01159
OG0001282	Syan.g_02774	Syat.g_02780
OG0001283	Syan.g_01687	Syat.g_02403
OG0001286	Syan.g_02193	Syat.g_01656
OG0001287	Syan.g_01894	Syat.g_02208
OG0001289	Syan.g_02942	Syat.g_01527
OG0001291	Syan.g_02273	Syat.g_02916
OG0001292	Syan.g_02091	Syat.g_01873
OG0001293	Syan.g_02051	Syat.g_01995
OG0001294	Syan.g_00758	Syat.g_00409
OG0001295	Syan.g_00836	Syat.g_00945
OG0001296	Syan.g_02728	Syat.g_03217
OG0001297	Syan.g_02724	Syat.g_03221
OG0001298	Syan.g_00944	Syat.g_00043
OG0001299	Syan.g_00764	Syat.g_00401
OG0001303	Syan.g_00479	Syat.g_00628
OG0001304	Syan.g_00345	Syat.g_00690
OG0001305	Syan.g_00191	Syat.g_00813
OG0001306	Syan.g_02714	Syat.g_03234
OG0001308	Syan.g_01248	Syat.g_01176
OG0001309	Syan.g_01196	Syat.g_01113
OG0001310	Syan.g_01422	Syat.g_03066
OG0001311	Syan.g_00358	Syat.g_00703
OG0001312	Syan.g_00496	Syat.g_00615
OG0001314	Syan.g_00634, Syan.g_02331, Syan.g_02544, Syan.g_02470	Syat.g_00839, Syat.g_00137
OG0001315	Syan.g_02168	Syat.g_01634
OG0001317	Syan.g_02422	Syat.g_01451
OG0001318	Syan.g_02060	Syat.g_01888
OG0001319	Syan.g_02034	Syat.g_02048
OG0001323	Syan.g_01193	Syat.g_01111
OG0001325	Syan.g_00323	Syat.g_00664
OG0001326	Syan.g_01636	Syat.g_02525
OG0001327	Syan.g_00753	Syat.g_00414
OG0001329	Syan.g_00838	Syat.g_00097
OG0001331	Syan.g_02779	Syat.g_01301
OG0001333	Syan.g_01455	Syat.g_03018
OG0001336	Syan.g_01688	Syat.g_02402
OG0001337	Syan.g_02151	Syat.g_01621
OG0001345	Syan.g_02655	Syat.g_00290
OG0001347	Syan.g_01852	Syat.g_02666
OG0001349	Syan.g_01131	Syat.g_01220
OG0001351	Syan.g_02804	Syat.g_01318
OG0001353	Syan.g_00372	Syat.g_00717
OG0001354	Syan.g_00585	Syat.g_00558
OG0001356	Syan.g_00246	Syat.g_01428
OG0001356	Syan.g_00067	Syat.g_01035
OG0001357	Syan.g_02332, Syan.g_02543	Syat.g_00135
OG0001358	Syan.g_00017	Syat.g_03319
OG0001360	Syan.g_02653	Syat.g_00256
OG0001361	Syan.g_02658	Syat.g_00293
OG0001364	Syan.g_01950	Syat.g_02143
OG0001365	Syan.g_01570	Syat.g_02687
OG0001366	Syan.g_00616, Syan.g_00175, Syan.g_01433	Syat.g_03047
OG0001371	Syan.g_02927	Syat.g_01490
OG0001373	Syan.g_01635	Syat.g_02524
OG0001374	Syan.g_01644	Syat.g_02541
OG0001376	Syan.g_00511	Syat.g_00841
OG0001377	Syan.g_00510	Syat.g_00842
OG0001378	Syan.g_02392	Syat.g_02967
OG0001379	Syan.g_01206	Syat.g_01147
OG0001382	Syan.g_00680	Syat.g_00101
OG0001383	Syan.g_00826	Syat.g_01092
OG0001383	Syan.g_01507, Syan.g_02439	Syat.g_01441
OG0001385	Syan.g_01632	Syat.g_02521
OG0001386	Syan.g_01633	Syat.g_02522
OG0001387	Syan.g_01634	Syat.g_02523
OG0001388	Syan.g_01637	Syat.g_02526
OG0001389	Syan.g_01639	Syat.g_02531
OG0001390	Syan.g_01640	Syat.g_02532
OG0001391	Syan.g_01641	Syat.g_02533
OG0001392	Syan.g_01642	Syat.g_02539
OG0001393	Syan.g_01643	Syat.g_02540
OG0001394	Syan.g_00722	Syat.g_00450
OG0001396	Syan.g_01851	Syat.g_02665, Syat.g_01137
OG0001401	Syan.g_00376	Syat.g_00721
OG0001402	Syan.g_00011	Syat.g_03314
OG0001403	Syan.g_01744	Syat.g_02307
OG0001406	Syan.g_00512	Syat.g_00840
OG0001408	Syan.g_00073	Syat.g_00211
OG0001409	Syan.g_00284	Syat.g_01007
OG0001411	Syan.g_01125	Syat.g_01188
OG0001412	Syan.g_01853	Syat.g_02667
OG0001413	Syan.g_00029	Syat.g_02775
OG0001415	Syan.g_01004	Syat.g_00017
OG0001416	Syan.g_00103	Syat.g_02491
OG0001417	Syan.g_00583	Syat.g_01705
OG0001418	Syan.g_02689	Syat.g_03267
OG0001420	Syan.g_01180	Syat.g_01099
OG0001429	Syan.g_00480	Syat.g_00627
OG0001432	Syan.g_00092	Syat.g_00846
OG0001433	Syan.g_00245	Syat.g_01429
OG0001434	Syan.g_00717	Syat.g_00455
OG0001435	Syan.g_00745	Syat.g_00422
OG0001437	Syan.g_01005	Syat.g_00016
OG0001438	Syan.g_02009	Syat.g_02076
OG0001439	Syan.g_01986	Syat.g_02105
OG0001441	Syan.g_01191	Syat.g_01109
OG0001443	Syan.g_01590	Syat.g_02649
OG0001444	Syan.g_02956	Syat.g_01547
OG0001449	Syan.g_02058	Syat.g_00800
OG0001452	Syan.g_02066	Syat.g_01881
OG0001453	Syan.g_00608	Syat.g_00538
OG0001454	Syan.g_00418	Syat.g_00189
OG0001456	Syan.g_01646	Syat.g_02545
OG0001457	Syan.g_01647	Syat.g_02546
OG0001458	Syan.g_01648	Syat.g_02547
OG0001459	Syan.g_02343	Syat.g_03357, Syat.g_03358
OG0001460	Syan.g_00244	Syat.g_01430
OG0001461	Syan.g_00657	Syat.g_01945
OG0001462	Syan.g_01737	Syat.g_02301
OG0001467	Syan.g_00107	Syat.g_02457
OG0001473	Syan.g_00133	Syat.g_00190
OG0001474	Syan.g_02137	Syat.g_01607
OG0001475	Syan.g_01833	Syat.g_01116
OG0001476	Syan.g_00283	Syat.g_02579, Syat.g_01012
OG0001478	Syan.g_02859	Syat.g_01385
OG0001479	Syan.g_02140	Syat.g_01610
OG0001480	Syan.g_00072	Syat.g_00100
OG0001486	Syan.g_02698	Syat.g_03258
OG0001487	Syan.g_02836	Syat.g_01355
OG0001488	Syan.g_02666	Syat.g_00301
OG0001489	Syan.g_02182	Syat.g_01645
OG0001492	Syan.g_02588	Syat.g_00898
OG0001493	Syan.g_02578	Syat.g_00890
OG0001495	Syan.g_02257	Syat.g_01833
OG0001496	Syan.g_01154	Syat.g_00316
OG0001497	Syan.g_01155	Syat.g_00317
OG0001498	Syan.g_02317	Syat.g_02954
OG0001502	Syan.g_00401	Syat.g_00757
OG0001504	Syan.g_02344	Syat.g_03356
OG0001507	Syan.g_02695	Syat.g_03261
OG0001508	Syan.g_01814	Syat.g_02258
OG0001509	Syan.g_01832	Syat.g_01296
OG0001510	Syan.g_01890	Syat.g_02214
OG0001511	Syan.g_02983	Syat.g_01580
OG0001512	Syan.g_02428	Syat.g_01445
OG0001513	Syan.g_03078	Syat.g_01083
OG0001515	Syan.g_00505	Syat.g_00927
OG0001516	Syan.g_00767	Syat.g_00398
OG0001517	Syan.g_02143	Syat.g_01613
OG0001518	Syan.g_01582	Syat.g_02671
OG0001519	Syan.g_01592	Syat.g_02646
OG0001520	Syan.g_00943	Syat.g_00852
OG0001522	Syan.g_00464	Syat.g_00642
OG0001527	Syan.g_00867	Syat.g_00064
OG0001528	Syan.g_01818	Syat.g_01115
OG0001529	Syan.g_01730	Syat.g_02294
OG0001530	Syan.g_02981	Syat.g_01578
OG0001531	Syan.g_01511, Syan.g_02436	Syat.g_01444
OG0001532	Syan.g_02637	Syat.g_00213
OG0001533	Syan.g_02390	Syat.g_02966, Syat.g_02786
OG0001534	Syan.g_00344	Syat.g_00689
OG0001535	Syan.g_00362	Syat.g_00707
OG0001536	Syan.g_00560	Syat.g_00589
OG0001537	Syan.g_00729	Syat.g_00441
OG0001538	Syan.g_00685	Syat.g_00484
OG0001539	Syan.g_00750	Syat.g_00417
OG0001540	Syan.g_02284	Syat.g_02924
OG0001541	Syan.g_03048	Syat.g_02847
OG0001542	Syan.g_03059	Syat.g_02837
OG0001543	Syan.g_03110	Syat.g_03229
OG0001544	Syan.g_01591	Syat.g_02647
OG0001545	Syan.g_01661	Syat.g_02444, Syat.g_02433
OG0001546	Syan.g_01188	Syat.g_01106
OG0001547	Syan.g_00462	Syat.g_00645
OG0001549	Syan.g_00077	Syat.g_00799
OG0001553	Syan.g_01282	Syat.g_01230
OG0001554	Syan.g_00282	Syat.g_01005
OG0001556	Syan.g_02338	Syat.g_03334
OG0001556	Syan.g_00276	Syat.g_03147
OG0001557	Syan.g_00721	Syat.g_00451
OG0001558	Syan.g_01760	Syat.g_02323
OG0001559	Syan.g_02980	Syat.g_01577
OG0001560	Syan.g_02969	Syat.g_01562
OG0001561	Syan.g_00356	Syat.g_00701
OG0001562	Syan.g_00650	Syat.g_00523
OG0001563	Syan.g_02200	Syat.g_01662
OG0001564	Syan.g_00082	Syat.g_01209
OG0001567	Syan.g_00461	Syat.g_00651
OG0001568	Syan.g_00463	Syat.g_00643
OG0001570	Syan.g_00636	Syat.g_03269
OG0001574	Syan.g_00865	Syat.g_00066
OG0001575	Syan.g_00870	Syat.g_00061
OG0001576	Syan.g_01242	Syat.g_01169
OG0001577	Syan.g_02701	Syat.g_03255
OG0001578	Syan.g_01652	Syat.g_00192
OG0001580	Syan.g_01551	Syat.g_02701
OG0001584	Syan.g_00701	Syat.g_00468
OG0001587	Syan.g_01482	Syat.g_02990
OG0001588	Syan.g_02262	Syat.g_03195, Syat.g_02169
OG0001590	Syan.g_00821	Syat.g_00112
OG0001591	Syan.g_00756	Syat.g_00411
OG0001592	Syan.g_01552	Syat.g_02699
OG0001614	Syan.g_01905	Syat.g_02197
OG0001616	Syan.g_02649	Syat.g_00249
OG0001617	Syan.g_01033	Syat.g_03212, Syat.g_03299
OG0001618	Syan.g_00329	Syat.g_02510
OG0001619	Syan.g_00549	Syat.g_00600
OG0001620	Syan.g_02131	Syat.g_01601
OG0001621	Syan.g_02064	Syat.g_01883
OG0001622	Syan.g_01686	Syat.g_02404
OG0001623	Syan.g_02154	Syat.g_01623
OG0001623	Syan.g_00212	Syat.g_01666
OG0001624	Syan.g_00135	Syat.g_00188
OG0001625	Syan.g_02057	Syat.g_01938
OG0001634	Syan.g_00761	Syat.g_00404
OG0001635	Syan.g_01876	Syat.g_02229, Syat.g_01993
OG0001636	Syan.g_01738	Syat.g_02302
OG0001637	Syan.g_01295	Syat.g_02788
OG0001638	Syan.g_01418	Syat.g_03143
OG0001639	Syan.g_02407	Syat.g_02981
OG0001640	Syan.g_00309	Syat.g_00792
OG0001641	Syan.g_00606	Syat.g_00540
OG0001642	Syan.g_02603	Syat.g_00676
OG0001643	Syan.g_00811	Syat.g_00131
OG0001644	Syan.g_00336	Syat.g_00844
OG0001645	Syan.g_00423	Syat.g_01719
OG0001647	Syan.g_02032	Syat.g_02051
OG0001652	Syan.g_01762	Syat.g_02326
OG0001653	Syan.g_02875, Syan.g_00521, Syan.g_02960, Syan.g_02959	Syat.g_01553
OG0001654	Syan.g_02409	Syat.g_02983
OG0001657	Syan.g_03019	Syat.g_02887
OG0001659	Syan.g_02642	Syat.g_00219
OG0001660	Syan.g_02309, Syan.g_02629, Syan.g_02987	Syat.g_01585, Syat.g_02948
OG0001666	Syan.g_02339	Syat.g_03349
OG0001669	Syan.g_02176	Syat.g_01243, Syat.g_02149, Syat.g_02150, Syat.g_02151, Syat.g_02903
OG0001671	Syan.g_01514	Syat.g_02742
OG0001672	Syan.g_02921	Syat.g_01483
OG0001673	Syan.g_02896	Syat.g_01454
OG0001675	Syan.g_00632	Syat.g_00525
OG0001677	Syan.g_02165	Syat.g_01631
OG0001678	Syan.g_02109	Syat.g_01859
OG0001679	Syan.g_02307	Syat.g_02946
OG0001680	Syan.g_01424	Syat.g_03064
OG0001682	Syan.g_00327	Syat.g_00668
OG0001683	Syan.g_01822	Syat.g_00319, Syat.g_00154, Syat.g_00275, Syat.g_02615
OG0001683	Syan.g_02069	Syat.g_02614, Syat.g_00269, Syat.g_00168, Syat.g_01899, Syat.g_01908, Syat.g_02612, Syat.g_00169, Syat.g_00265, Syat.g_00148
OG0001692	Syan.g_01284	Syat.g_01231
OG0001694	Syan.g_02021	Syat.g_02062
OG0001695	Syan.g_01656	Syat.g_02434
OG0001700	Syan.g_00938	Syat.g_01074
OG0001702	Syan.g_02948	Syat.g_01533
OG0001703	Syan.g_02770	Syat.g_03164
OG0001715	Syan.g_00415	Syat.g_01717
OG0001716	Syan.g_00662	Syat.g_02002
OG0001717	Syan.g_03034	Syat.g_02860
OG0001726	Syan.g_00041	Syat.g_02003
OG0001729	Syan.g_01506, Syan.g_02440	Syat.g_01440
OG0001730	Syan.g_00979	Syat.g_01676
OG0001731	Syan.g_01353	Syat.g_03081
OG0001732	Syan.g_01704	Syat.g_02387
OG0001732	Syan.g_02602	Syat.g_00911
OG0001733	Syan.g_00275	Syat.g_01048
OG0001734	Syan.g_00240, Syan.g_00913, Syan.g_02496	Syat.g_00513
OG0001735	Syan.g_00775	Syat.g_00345
OG0001737	Syan.g_02002	Syat.g_02084
OG0001738	Syan.g_01970	Syat.g_02127
OG0001739	Syan.g_01654	Syat.g_02435, Syat.g_02445
OG0001748	Syan.g_01516	Syat.g_02740
OG0001750	Syan.g_02955, Syan.g_01139	Syat.g_01551
OG0001751	Syan.g_02897	Syat.g_01455
OG0001752	Syan.g_01481	Syat.g_02991
OG0001753	Syan.g_01630	Syat.g_01542, Syat.g_01710
OG0001754	Syan.g_01297	Syat.g_02790
OG0001755	Syan.g_02719	Syat.g_03226
OG0001756	Syan.g_01589	Syat.g_02643, Syat.g_01461
OG0001760	Syan.g_00230	Syat.g_02005, Syat.g_00880
OG0001760	Syan.g_02362	Syat.g_03146
OG0001761	Syan.g_00207	Syat.g_00819
OG0001762	Syan.g_00625	Syat.g_00531
OG0001763	Syan.g_00598	Syat.g_00545
OG0001764	Syan.g_00467	Syat.g_00639
OG0001766	Syan.g_01996	Syat.g_02711
OG0001769	Syan.g_00794	Syat.g_00373
OG0001771	Syan.g_01176	Syat.g_01094
OG0001782	Syan.g_01869	Syat.g_01210
OG0001783	Syan.g_01899	Syat.g_02203
OG0001784	Syan.g_02950	Syat.g_01536
OG0001786	Syan.g_01372	Syat.g_03099
OG0001787	Syan.g_01167	Syat.g_01076
OG0001788	Syan.g_01164	Syat.g_03272
OG0001789	Syan.g_01212	Syat.g_01152
OG0001790	Syan.g_02707	Syat.g_03249
OG0001792	Syan.g_02595	Syat.g_00905
OG0001796	Syan.g_00371	Syat.g_00716
OG0001797	Syan.g_00541	Syat.g_00605, Syat.g_01062
OG0001798	Syan.g_00990, Syan.g_00005	Syat.g_03310
OG0001799	Syan.g_00797	Syat.g_00376
OG0001800	Syan.g_01305	Syat.g_01091, Syat.g_01660
OG0001801	Syan.g_01293	Syat.g_01240
OG0001803	Syan.g_01341	Syat.g_01291
OG0001804	Syan.g_02318	Syat.g_02955
OG0001805	Syan.g_00039	Syat.g_02770
OG0001805	Syan.g_00262	Syat.g_01090
OG0001806	Syan.g_02033	Syat.g_02050, Syat.g_02049
OG0001807	Syan.g_01955	Syat.g_02090
OG0001808	Syan.g_01948	Syat.g_02145
OG0001809	Syan.g_02270, Syan.g_00619, Syan.g_02903	Syat.g_00435
OG0001811	Syan.g_03056	Syat.g_02839
OG0001812	Syan.g_01553	Syat.g_02698
OG0001813	Syan.g_01613	Syat.g_02490
OG0001815	Syan.g_00525	Syat.g_01886, Syat.g_00954
OG0001816	Syan.g_00754	Syat.g_00413
OG0001818	Syan.g_01106, Syan.g_01116	Syat.g_00170, Syat.g_01900, Syat.g_01909, Syat.g_02611
OG0001818	Syan.g_02070	Syat.g_00153, Syat.g_00276, Syat.g_00320
OG0001837	Syan.g_01515	Syat.g_02741
OG0001839	Syan.g_01742	Syat.g_02305
OG0001840	Syan.g_01724	Syat.g_02288
OG0001841	Syan.g_01717	Syat.g_02280
OG0001843	Syan.g_01906	Syat.g_02196
OG0001844	Syan.g_01907	Syat.g_02195
OG0001845	Syan.g_01911	Syat.g_02193
OG0001846	Syan.g_02296	Syat.g_02935
OG0001847	Syan.g_02298	Syat.g_02937
OG0001848	Syan.g_02302	Syat.g_02941
OG0001849	Syan.g_02941	Syat.g_01526
OG0001850	Syan.g_02923	Syat.g_01486
OG0001851	Syan.g_02917	Syat.g_01479
OG0001852	Syan.g_02916	Syat.g_01478
OG0001853	Syan.g_02909	Syat.g_01471
OG0001854	Syan.g_02424	Syat.g_01449
OG0001856	Syan.g_01376	Syat.g_03103
OG0001857	Syan.g_01373	Syat.g_03100
OG0001858	Syan.g_01347	Syat.g_03076
OG0001859	Syan.g_02783	Syat.g_01305
OG0001860	Syan.g_02768	Syat.g_03166
OG0001861	Syan.g_02757	Syat.g_03177
OG0001862	Syan.g_02745	Syat.g_03190
OG0001863	Syan.g_02739	Syat.g_03203
OG0001864	Syan.g_01158	Syat.g_03282
OG0001866	Syan.g_01019	Syat.g_00002
OG0001867	Syan.g_01021	Syat.g_03410
OG0001868	Syan.g_01217	Syat.g_01156
OG0001869	Syan.g_02702	Syat.g_03254
OG0001870	Syan.g_02692	Syat.g_03264
OG0001871	Syan.g_02684	Syat.g_00312
OG0001872	Syan.g_02589	Syat.g_00899
OG0001873	Syan.g_02648	Syat.g_00228
OG0001874	Syan.g_02651	Syat.g_00251
OG0001877	Syan.g_00504	Syat.g_00926
OG0001878	Syan.g_00629	Syat.g_00528
OG0001879	Syan.g_00621	Syat.g_00533
OG0001880	Syan.g_00569	Syat.g_00574
OG0001881	Syan.g_00568	Syat.g_00575
OG0001882	Syan.g_00544	Syat.g_00602
OG0001883	Syan.g_00529	Syat.g_00608
OG0001884	Syan.g_00494	Syat.g_00617
OG0001885	Syan.g_00473	Syat.g_00632
OG0001886	Syan.g_00468	Syat.g_00638
OG0001888	Syan.g_00716	Syat.g_00456
OG0001889	Syan.g_00674	Syat.g_00498
OG0001890	Syan.g_00394	Syat.g_00748
OG0001891	Syan.g_00399	Syat.g_00756
OG0001892	Syan.g_00516	Syat.g_00982
OG0001893	Syan.g_00004	Syat.g_03309
OG0001894	Syan.g_00817	Syat.g_00116
OG0001895	Syan.g_01300	Syat.g_01244
OG0001896	Syan.g_02388	Syat.g_02964
OG0001897	Syan.g_02134	Syat.g_01604
OG0001898	Syan.g_02153	Syat.g_01622
OG0001899	Syan.g_02211	Syat.g_01793
OG0001900	Syan.g_02049	Syat.g_01997
OG0001901	Syan.g_02048	Syat.g_01998
OG0001902	Syan.g_02017	Syat.g_02068
OG0001903	Syan.g_02008	Syat.g_02077
OG0001904	Syan.g_01952	Syat.g_02141
OG0001905	Syan.g_01942	Syat.g_02147
OG0001906	Syan.g_02282	Syat.g_02923
OG0001908	Syan.g_03050	Syat.g_02845
OG0001909	Syan.g_03064	Syat.g_02833
OG0001910	Syan.g_01520	Syat.g_02736
OG0001912	Syan.g_01575	Syat.g_02679
OG0001913	Syan.g_01577	Syat.g_02677
OG0001914	Syan.g_01144	Syat.g_03287
OG0001915	Syan.g_01702	Syat.g_02389
OG0001924	Syan.g_00021	Syat.g_02767
OG0001925	Syan.g_00022	Syat.g_02766
OG0001926	Syan.g_00023	Syat.g_02765
OG0001927	Syan.g_00024	Syat.g_02764
OG0001929	Syan.g_01710	Syat.g_02273
OG0001932	Syan.g_01904	Syat.g_02198
OG0001933	Syan.g_02976	Syat.g_01573
OG0001934	Syan.g_02968	Syat.g_01559
OG0001935	Syan.g_02914	Syat.g_01476
OG0001936	Syan.g_00425	Syat.g_00178
OG0001937	Syan.g_01361	Syat.g_03089
OG0001938	Syan.g_02766	Syat.g_03168
OG0001940	Syan.g_00941	Syat.g_00044
OG0001941	Syan.g_01221	Syat.g_01160
OG0001942	Syan.g_00396	Syat.g_02534
OG0001943	Syan.g_02630	Syat.g_00405
OG0001944	Syan.g_02679	Syat.g_01250
OG0001947	Syan.g_03108	Syat.g_02750
OG0001948	Syan.g_00600	Syat.g_00543
OG0001949	Syan.g_00578	Syat.g_00563
OG0001950	Syan.g_00576	Syat.g_00565
OG0001951	Syan.g_00567	Syat.g_00576
OG0001952	Syan.g_00543	Syat.g_00603
OG0001953	Syan.g_00542	Syat.g_00604
OG0001955	Syan.g_00517	Syat.g_01670
OG0001957	Syan.g_01137	Syat.g_03304
OG0001958	Syan.g_00773	Syat.g_00343
OG0001960	Syan.g_02840	Syat.g_01358
OG0001961	Syan.g_02851	Syat.g_01376
OG0001964	Syan.g_02122	Syat.g_01846
OG0001966	Syan.g_02055	Syat.g_01940
OG0001967	Syan.g_02053	Syat.g_01942
OG0001968	Syan.g_02052	Syat.g_01943
OG0001969	Syan.g_01989	Syat.g_02102
OG0001970	Syan.g_02280	Syat.g_02921
OG0001971	Syan.g_03062	Syat.g_02835
OG0001972	Syan.g_01532	Syat.g_02723
OG0001975	Syan.g_01145	Syat.g_03286
OG0001976	Syan.g_01143	Syat.g_03288
OG0001977	Syan.g_01621	Syat.g_02506
OG0001980	Syan.g_02152	Syat.g_00836
OG0001981	Syan.g_00218	Syat.g_02550
OG0001993	Syan.g_00019	Syat.g_02769
OG0001995	Syan.g_02683	Syat.g_02221
OG0001996	Syan.g_01746	Syat.g_02309
OG0001997	Syan.g_02953	Syat.g_01549
OG0001999	Syan.g_01453	Syat.g_03020
OG0002000	Syan.g_01195	Syat.g_01112
OG0002002	Syan.g_02590	Syat.g_00900
OG0002003	Syan.g_00010	Syat.g_01980
OG0002004	Syan.g_00433, Syan.g_02359, Syan.g_02490	Syat.g_02268
OG0002006	Syan.g_03107	Syat.g_02751
OG0002007	Syan.g_00310	Syat.g_00984
OG0002008	Syan.g_00627	Syat.g_03284
OG0002009	Syan.g_00726	Syat.g_00446
OG0002010	Syan.g_02819	Syat.g_01337
OG0002011	Syan.g_02576	Syat.g_00868, Syat.g_01912
OG0002013	Syan.g_02930	Syat.g_01504
OG0002016	Syan.g_03114	Syat.g_02743
OG0002019	Syan.g_01903	Syat.g_02199
OG0002020	Syan.g_01671	Syat.g_02597
OG0002021	Syan.g_01673	Syat.g_02450
OG0002022	Syan.g_01674	Syat.g_02448
OG0002023	Syan.g_01675	Syat.g_02447
OG0002024	Syan.g_01667	Syat.g_02554
OG0002025	Syan.g_01847	Syat.g_02463
OG0002025	Syan.g_01878	Syat.g_00094
OG0002029	Syan.g_02340	Syat.g_03352
OG0002037	Syan.g_02857	Syat.g_01293
OG0002039	Syan.g_02665	Syat.g_00299
OG0002040	Syan.g_02663	Syat.g_02427
OG0002041	Syan.g_00596	Syat.g_00547
OG0002042	Syan.g_00572	Syat.g_00569
OG0002043	Syan.g_00483	Syat.g_00625
OG0002046	Syan.g_02870	Syat.g_01397
OG0002047	Syan.g_02314	Syat.g_02951
OG0002048	Syan.g_02169	Syat.g_01636
OG0002049	Syan.g_02128	Syat.g_01840
OG0002050	Syan.g_02042	Syat.g_02040
OG0002051	Syan.g_03047	Syat.g_02848
OG0002052	Syan.g_00061	Syat.g_01022
