Orthogroup	Syan	Syaj
OG0001140	Syan.g_02635	Syaj.g_00617
OG0001141	Syan.g_02625	Syaj.g_00616
OG0001142	Syan.g_02624	Syaj.g_00615
OG0001143	Syan.g_02616	Syaj.g_00602
OG0001144	Syan.g_02596	Syaj.g_00588
OG0001145	Syan.g_01200	Syaj.g_00276
OG0001146	Syan.g_01219	Syaj.g_01518
OG0001147	Syan.g_02842	Syaj.g_01438
OG0001148	Syan.g_02775	Syaj.g_00057
OG0001149	Syan.g_02776	Syaj.g_00056
OG0001150	Syan.g_02777	Syaj.g_00055
OG0001151	Syan.g_02884	Syaj.g_00043
OG0001152	Syan.g_02885	Syaj.g_00040
OG0001153	Syan.g_02828	Syaj.g_01425
OG0001154	Syan.g_02829	Syaj.g_01426
OG0001156	Syan.g_02404	Syaj.g_01640
OG0001157	Syan.g_02403	Syaj.g_01641
OG0001158	Syan.g_02402	Syaj.g_01643
OG0001159	Syan.g_02401	Syaj.g_01644
OG0001160	Syan.g_01377	Syaj.g_01697
OG0001161	Syan.g_01594	Syaj.g_02148
OG0001162	Syan.g_02943	Syaj.g_00979
OG0001163	Syan.g_01385	Syaj.g_01705
OG0001164	Syan.g_01392	Syaj.g_01711
OG0001165	Syan.g_01397	Syaj.g_01716
OG0001166	Syan.g_01430	Syaj.g_01746
OG0001167	Syan.g_00992	Syaj.g_01592
OG0001168	Syan.g_01456	Syaj.g_01594
OG0001169	Syan.g_01458	Syaj.g_01596
OG0001170	Syan.g_01460	Syaj.g_01597
OG0001171	Syan.g_01470	Syaj.g_01607
OG0001172	Syan.g_02110	Syaj.g_02641
OG0001173	Syan.g_02111	Syaj.g_02642
OG0001174	Syan.g_02119	Syaj.g_02650
OG0001175	Syan.g_02120	Syaj.g_02651
OG0001176	Syan.g_02253	Syaj.g_02688
OG0001177	Syan.g_02256	Syaj.g_02685
OG0001179	Syan.g_02218	Syaj.g_02719
OG0001180	Syan.g_02191	Syaj.g_02744
OG0001181	Syan.g_02187	Syaj.g_02748
OG0001182	Syan.g_02179	Syaj.g_02757
OG0001183	Syan.g_02166	Syaj.g_02762
OG0001184	Syan.g_01929	Syaj.g_02449
OG0001185	Syan.g_01902	Syaj.g_02423
OG0001186	Syan.g_01864	Syaj.g_02339
OG0001187	Syan.g_01811	Syaj.g_02369
OG0001188	Syan.g_01806	Syaj.g_02336
OG0001189	Syan.g_01723	Syaj.g_02318
OG0001190	Syan.g_01565	Syaj.g_02111
OG0001191	Syan.g_01578	Syaj.g_02128
OG0001192	Syan.g_01585	Syaj.g_02138
OG0001193	Syan.g_01626	Syaj.g_02178
OG0001194	Syan.g_01627	Syaj.g_02180
OG0001195	Syan.g_01628	Syaj.g_02181
OG0001196	Syan.g_01693	Syaj.g_02244
OG0001197	Syan.g_01695	Syaj.g_02246
OG0001198	Syan.g_01793	Syaj.g_02259
OG0001199	Syan.g_02913	Syaj.g_01825
OG0001200	Syan.g_02915	Syaj.g_01827
OG0001201	Syan.g_02975	Syaj.g_01888
OG0001202	Syan.g_03084	Syaj.g_02032
OG0001203	Syan.g_02426	Syaj.g_02877
OG0001204	Syan.g_02097	Syaj.g_02621
OG0001205	Syan.g_01337	Syaj.g_01545
OG0001206	Syan.g_02880	Syaj.g_01484
OG0001207	Syan.g_02772	Syaj.g_00061
OG0001208	Syan.g_02762	Syaj.g_00074
OG0001209	Syan.g_01163	Syaj.g_00147
OG0001210	Syan.g_00830	Syaj.g_00158
OG0001211	Syan.g_00852	Syaj.g_00184
OG0001212	Syan.g_01002	Syaj.g_00246
OG0001214	Syan.g_00814	Syaj.g_01281
OG0001215	Syan.g_00539	Syaj.g_00492
OG0001216	Syan.g_00319	Syaj.g_00958
OG0001218	Syan.g_02837	Syaj.g_01434
OG0001219	Syan.g_00477	Syaj.g_00782
OG0001220	Syan.g_00203	Syaj.g_00345
OG0001221	Syan.g_01446	Syaj.g_01067
OG0001222	Syan.g_00552	Syaj.g_00911
OG0001223	Syan.g_00599	Syaj.g_00844
OG0001224	Syan.g_00294	Syaj.g_00423
OG0001225	Syan.g_00292	Syaj.g_00425
OG0001227	Syan.g_00940	Syaj.g_02152
OG0001228	Syan.g_01938	Syaj.g_01565
OG0001229	Syan.g_02631	Syaj.g_00451
OG0001231	Syan.g_01764	Syaj.g_02279
OG0001232	Syan.g_01439	Syaj.g_01757
OG0001233	Syan.g_01461	Syaj.g_01598
OG0001234	Syan.g_01995	Syaj.g_02655
OG0001235	Syan.g_02130	Syaj.g_02679
OG0001236	Syan.g_01933	Syaj.g_02453
OG0001237	Syan.g_01928	Syaj.g_02447
OG0001239	Syan.g_02910	Syaj.g_01822
OG0001240	Syan.g_02963	Syaj.g_01871
OG0001242	Syan.g_02297	Syaj.g_01913
OG0001243	Syan.g_02289	Syaj.g_01926
OG0001244	Syan.g_03004	Syaj.g_01960
OG0001246	Syan.g_02734	Syaj.g_00100
OG0001247	Syan.g_00199	Syaj.g_00973
OG0001250	Syan.g_00382	Syaj.g_00375
OG0001251	Syan.g_00490	Syaj.g_02187
OG0001252	Syan.g_00304	Syaj.g_00416
OG0001253	Syan.g_00099	Syaj.g_01165
OG0001254	Syan.g_01148	Syaj.g_00646
OG0001256	Syan.g_01384	Syaj.g_01704
OG0001258	Syan.g_01395	Syaj.g_01714
OG0001260	Syan.g_01478	Syaj.g_01617
OG0001261	Syan.g_02209	Syaj.g_02728
OG0001262	Syan.g_01721	Syaj.g_02320
OG0001263	Syan.g_02286	Syaj.g_01929
OG0001265	Syan.g_02299	Syaj.g_01911
OG0001266	Syan.g_03088	Syaj.g_02036
OG0001267	Syan.g_02023	Syaj.g_02565
OG0001268	Syan.g_02138	Syaj.g_02811
OG0001270	Syan.g_02393	Syaj.g_01558
OG0001271	Syan.g_02849	Syaj.g_01447
OG0001272	Syan.g_02758	Syaj.g_00078
OG0001274	Syan.g_01528	Syaj.g_02077
OG0001275	Syan.g_00628	Syaj.g_00827
OG0001276	Syan.g_00360	Syaj.g_00811
OG0001277	Syan.g_00007	Syaj.g_02227
OG0001278	Syan.g_02585	Syaj.g_00575
OG0001279	Syan.g_01306	Syaj.g_01356
OG0001281	Syan.g_01220	Syaj.g_01519
OG0001282	Syan.g_02774	Syaj.g_00058
OG0001283	Syan.g_01687	Syaj.g_02238
OG0001284	Syan.g_01369	Syaj.g_01688
OG0001285	Syan.g_00977	Syaj.g_01170
OG0001286	Syan.g_02193	Syaj.g_02742
OG0001287	Syan.g_01894	Syaj.g_02415
OG0001289	Syan.g_02942	Syaj.g_01845
OG0001291	Syan.g_02273	Syaj.g_01939
OG0001292	Syan.g_02091	Syaj.g_02616
OG0001293	Syan.g_02051	Syaj.g_02594
OG0001294	Syan.g_00758	Syaj.g_00722
OG0001295	Syan.g_00836	Syaj.g_00161
OG0001296	Syan.g_02728	Syaj.g_00106
OG0001297	Syan.g_02724	Syaj.g_00110
OG0001298	Syan.g_00944	Syaj.g_00221
OG0001299	Syan.g_00764	Syaj.g_00716
OG0001303	Syan.g_00479	Syaj.g_00784
OG0001304	Syan.g_00345	Syaj.g_00795
OG0001305	Syan.g_00191	Syaj.g_00433
OG0001306	Syan.g_02714	Syaj.g_00285
OG0001309	Syan.g_01196	Syaj.g_00116
OG0001310	Syan.g_01422	Syaj.g_01735
OG0001311	Syan.g_00358	Syaj.g_00809
OG0001312	Syan.g_00496	Syaj.g_00931
OG0001313	Syan.g_02860	Syaj.g_01471
OG0001314	Syan.g_00634, Syan.g_02331, Syan.g_02544, Syan.g_02470	Syaj.g_00524, Syaj.g_01091, Syaj.g_01258
OG0001315	Syan.g_02168	Syaj.g_02760
OG0001317	Syan.g_02422	Syaj.g_02857
OG0001319	Syan.g_02034	Syaj.g_02576
OG0001323	Syan.g_01193	Syaj.g_00119
OG0001325	Syan.g_00323	Syaj.g_00953
OG0001326	Syan.g_01636	Syaj.g_02196
OG0001327	Syan.g_00753	Syaj.g_00729
OG0001328	Syan.g_02675	Syaj.g_00764
OG0001329	Syan.g_00838	Syaj.g_00028
OG0001330	Syan.g_01202	Syaj.g_01501
OG0001332	Syan.g_00412	Syaj.g_01631
OG0001333	Syan.g_01455	Syaj.g_01593
OG0001336	Syan.g_01688	Syaj.g_02239
OG0001337	Syan.g_02151	Syaj.g_02795, Syaj.g_02786
OG0001341	Syan.g_00524	Syaj.g_00449
OG0001345	Syan.g_02655	Syaj.g_00337
OG0001346	Syan.g_01214	Syaj.g_01512
OG0001347	Syan.g_01852	Syaj.g_02497
OG0001349	Syan.g_01131	Syaj.g_01763
OG0001351	Syan.g_02804	Syaj.g_00272
OG0001353	Syan.g_00372	Syaj.g_00386
OG0001354	Syan.g_00585	Syaj.g_00857
OG0001357	Syan.g_01250	Syaj.g_00629
OG0001358	Syan.g_00017	Syaj.g_01309
OG0001360	Syan.g_02653	Syaj.g_00340
OG0001361	Syan.g_02658	Syaj.g_00334
OG0001364	Syan.g_01950	Syaj.g_02473
OG0001366	Syan.g_00175	Syaj.g_01749
OG0001368	Syan.g_02098	Syaj.g_02622
OG0001369	Syan.g_02962	Syaj.g_01870
OG0001373	Syan.g_01635	Syaj.g_02195
OG0001374	Syan.g_01644	Syaj.g_02203
OG0001376	Syan.g_00511	Syaj.g_02140
OG0001377	Syan.g_00510	Syaj.g_02139
OG0001378	Syan.g_02392	Syaj.g_01559
OG0001379	Syan.g_01206	Syaj.g_01503
OG0001382	Syan.g_00680	Syaj.g_00685
OG0001383	Syan.g_01507, Syan.g_02439	Syaj.g_02884, Syaj.g_02883, Syaj.g_02882
OG0001385	Syan.g_01632	Syaj.g_02192
OG0001386	Syan.g_01633	Syaj.g_02193
OG0001387	Syan.g_01634	Syaj.g_02194
OG0001388	Syan.g_01637	Syaj.g_02197
OG0001389	Syan.g_01639	Syaj.g_02198
OG0001390	Syan.g_01640	Syaj.g_02199
OG0001391	Syan.g_01641	Syaj.g_02200
OG0001392	Syan.g_01642	Syaj.g_02201
OG0001393	Syan.g_01643	Syaj.g_02202
OG0001394	Syan.g_00722	Syaj.g_01059
OG0001395	Syan.g_00340	Syaj.g_00935
OG0001396	Syan.g_01851	Syaj.g_02498, Syaj.g_02372
OG0001398	Syan.g_02932	Syaj.g_01116
OG0001400	Syan.g_02263	Syaj.g_00151
OG0001401	Syan.g_00376	Syaj.g_00381
OG0001402	Syan.g_00011	Syaj.g_01304
OG0001403	Syan.g_01744	Syaj.g_02297
OG0001404	Syan.g_00343	Syaj.g_01817
OG0001406	Syan.g_00512	Syaj.g_02141
OG0001407	Syan.g_00455	Syaj.g_00137
OG0001408	Syan.g_00073	Syaj.g_00561
OG0001412	Syan.g_01853	Syaj.g_02496
OG0001416	Syan.g_00103	Syaj.g_01516
OG0001417	Syan.g_00583	Syaj.g_00858
OG0001419	Syan.g_00454	Syaj.g_00138
OG0001420	Syan.g_01180	Syaj.g_00131
OG0001425	Syan.g_01584	Syaj.g_02137
OG0001426	Syan.g_01058	Syaj.g_01807, Syaj.g_00014, Syaj.g_01097
OG0001427	Syan.g_00907	Syaj.g_02066
OG0001427	Syan.g_01181	Syaj.g_02521, Syaj.g_00004, Syaj.g_02867, Syaj.g_00458, Syaj.g_00463, Syaj.g_00460, Syaj.g_02866, Syaj.g_00459, Syaj.g_00456, Syaj.g_01858, Syaj.g_02587
OG0001428	Syan.g_03039	Syaj.g_01993
OG0001432	Syan.g_00092	Syaj.g_00509
OG0001434	Syan.g_00717	Syaj.g_01054
OG0001435	Syan.g_00745	Syaj.g_00736
OG0001438	Syan.g_02009	Syaj.g_02550
OG0001439	Syan.g_01986	Syaj.g_02520
OG0001443	Syan.g_01590	Syaj.g_02145
OG0001444	Syan.g_02956	Syaj.g_02403
OG0001444	Syan.g_02954	Syaj.g_01865
OG0001447	Syan.g_02288	Syaj.g_01927
OG0001449	Syan.g_02058	Syaj.g_02625
OG0001452	Syan.g_02066	Syaj.g_02607
OG0001453	Syan.g_00608	Syaj.g_00838
OG0001454	Syan.g_00418	Syaj.g_01231
OG0001456	Syan.g_01646	Syaj.g_02205
OG0001457	Syan.g_01647	Syaj.g_02206
OG0001458	Syan.g_01648	Syaj.g_02207
OG0001459	Syan.g_02343	Syaj.g_00653
OG0001462	Syan.g_01737	Syaj.g_02304
OG0001471	Syan.g_01991	Syaj.g_02526
OG0001473	Syan.g_00133	Syaj.g_01255
OG0001474	Syan.g_02137	Syaj.g_02812
OG0001475	Syan.g_01833	Syaj.g_01569
OG0001478	Syan.g_02859	Syaj.g_01470
OG0001479	Syan.g_02140	Syaj.g_02809
OG0001480	Syan.g_00072	Syaj.g_00343
OG0001487	Syan.g_02836	Syaj.g_01433
OG0001488	Syan.g_02666	Syaj.g_00324
OG0001489	Syan.g_02182	Syaj.g_02753
OG0001492	Syan.g_02588	Syaj.g_00578
OG0001493	Syan.g_02578	Syaj.g_00569
OG0001496	Syan.g_01154	Syaj.g_00446
OG0001497	Syan.g_01155	Syaj.g_00445
OG0001498	Syan.g_02317	Syaj.g_02830
OG0001502	Syan.g_00401	Syaj.g_00351
OG0001504	Syan.g_02344	Syaj.g_00652
OG0001508	Syan.g_01814	Syaj.g_01566
OG0001509	Syan.g_01832	Syaj.g_02499
OG0001510	Syan.g_01890	Syaj.g_02410
OG0001511	Syan.g_02983	Syaj.g_01896
OG0001512	Syan.g_02428	Syaj.g_02878
OG0001513	Syan.g_03078	Syaj.g_02690, Syaj.g_02448
OG0001515	Syan.g_00505	Syaj.g_00483
OG0001516	Syan.g_00767, Syan.g_00172	Syaj.g_00713
OG0001517	Syan.g_02143	Syaj.g_02806
OG0001518	Syan.g_01582	Syaj.g_02132
OG0001519	Syan.g_01592	Syaj.g_02147
OG0001520	Syan.g_00943	Syaj.g_00206
OG0001522	Syan.g_00464	Syaj.g_00385
OG0001525	Syan.g_00831	Syaj.g_02159
OG0001527	Syan.g_00867	Syaj.g_00198
OG0001528	Syan.g_01818	Syaj.g_01568
OG0001529	Syan.g_01730	Syaj.g_02311
OG0001530	Syan.g_02981	Syaj.g_01894
OG0001531	Syan.g_01511, Syan.g_02436	Syaj.g_02879
OG0001532	Syan.g_02637	Syaj.g_00619
OG0001533	Syan.g_02390	Syaj.g_01487
OG0001534	Syan.g_00344	Syaj.g_00794
OG0001535	Syan.g_00362	Syaj.g_00813
OG0001536	Syan.g_00560	Syaj.g_00903
OG0001537	Syan.g_00729	Syaj.g_01066
OG0001538	Syan.g_00685	Syaj.g_01018
OG0001539	Syan.g_00750	Syaj.g_00731
OG0001540	Syan.g_02284	Syaj.g_01931
OG0001541	Syan.g_03048	Syaj.g_02002
OG0001542	Syan.g_03059	Syaj.g_02011
OG0001543	Syan.g_03110	Syaj.g_02057
OG0001544	Syan.g_01591	Syaj.g_02146
OG0001545	Syan.g_01661	Syaj.g_02226
OG0001547	Syan.g_00462	Syaj.g_01106
OG0001554	Syan.g_00282	Syaj.g_02109
OG0001556	Syan.g_02338, Syan.g_00149, Syan.g_00276	Syaj.g_00636
OG0001557	Syan.g_00721	Syaj.g_01058
OG0001558	Syan.g_01760	Syaj.g_02282
OG0001559	Syan.g_02980	Syaj.g_01893
OG0001560	Syan.g_02969	Syaj.g_01879
OG0001561	Syan.g_00356	Syaj.g_00807
OG0001562	Syan.g_00650	Syaj.g_00821
OG0001563	Syan.g_02200	Syaj.g_02737
OG0001564	Syan.g_00082	Syaj.g_00657
OG0001567	Syan.g_00461	Syaj.g_01108
OG0001568	Syan.g_00463	Syaj.g_01104
OG0001570	Syan.g_00636	Syaj.g_01124
OG0001574	Syan.g_00865	Syaj.g_00196
OG0001575	Syan.g_00870	Syaj.g_00201
OG0001576	Syan.g_01242	Syaj.g_00266
OG0001577	Syan.g_02701	Syaj.g_00298
OG0001580	Syan.g_01551	Syaj.g_02100
OG0001588	Syan.g_02262	Syaj.g_02467
OG0001589	Syan.g_01463	Syaj.g_01600
OG0001590	Syan.g_00821	Syaj.g_01289
OG0001592	Syan.g_01552	Syaj.g_02101
OG0001614	Syan.g_01905	Syaj.g_02425
OG0001616	Syan.g_02649	Syaj.g_00642
OG0001617	Syan.g_01033	Syaj.g_00475
OG0001618	Syan.g_02462, Syan.g_02535, Syan.g_02536, Syan.g_00329	Syaj.g_00947
OG0001619	Syan.g_00549	Syaj.g_00914
OG0001620	Syan.g_02131	Syaj.g_02818
OG0001621	Syan.g_02064	Syaj.g_02606
OG0001622	Syan.g_01686	Syaj.g_02237
OG0001623	Syan.g_00212, Syan.g_02158	Syaj.g_02791
OG0001624	Syan.g_00135	Syaj.g_02153
OG0001625	Syan.g_02057	Syaj.g_02600
OG0001627	Syan.g_02410	Syaj.g_01633
OG0001634	Syan.g_00761	Syaj.g_00719
OG0001635	Syan.g_01876	Syaj.g_02390
OG0001636	Syan.g_01738	Syaj.g_02303
OG0001637	Syan.g_01295	Syaj.g_01611
OG0001639	Syan.g_02407	Syaj.g_01636
OG0001640	Syan.g_00309	Syaj.g_00411
OG0001641	Syan.g_00606	Syaj.g_00840
OG0001642	Syan.g_02603	Syaj.g_00347
OG0001643	Syan.g_00811	Syaj.g_01278
OG0001644	Syan.g_00336	Syaj.g_00941
OG0001645	Syan.g_00423	Syaj.g_01809
OG0001647	Syan.g_02032	Syaj.g_02574
OG0001652	Syan.g_01762	Syaj.g_02280
OG0001654	Syan.g_02409	Syaj.g_01634
OG0001655	Syan.g_00416	Syaj.g_01238
OG0001657	Syan.g_03019	Syaj.g_01976
OG0001658	Syan.g_01564	Syaj.g_02110
OG0001659	Syan.g_02642	Syaj.g_00634
OG0001660	Syan.g_02309, Syan.g_02629, Syan.g_02987	Syaj.g_01902
OG0001666	Syan.g_02339	Syaj.g_00654
OG0001671	Syan.g_01514	Syaj.g_02062
OG0001672	Syan.g_02921	Syaj.g_01833
OG0001673	Syan.g_02896	Syaj.g_02855
OG0001675	Syan.g_00632	Syaj.g_00823
OG0001677	Syan.g_02165	Syaj.g_02763, Syaj.g_00624
OG0001678	Syan.g_02109	Syaj.g_02640
OG0001679	Syan.g_02307	Syaj.g_00205
OG0001680	Syan.g_01424	Syaj.g_00320
OG0001682	Syan.g_00327	Syaj.g_01232, Syaj.g_00949
OG0001691	Syan.g_01609	Syaj.g_01312
OG0001692	Syan.g_01284	Syaj.g_01374
OG0001693	Syan.g_00196	Syaj.g_00428
OG0001694	Syan.g_02021	Syaj.g_02563
OG0001695	Syan.g_01656	Syaj.g_02223
OG0001700	Syan.g_00938	Syaj.g_01115
OG0001702	Syan.g_02948	Syaj.g_01851, Syaj.g_01857
OG0001703	Syan.g_02770	Syaj.g_00062
OG0001714	Syan.g_00476, Syan.g_02787, Syan.g_02788	Syaj.g_02382, Syaj.g_02364, Syaj.g_01775
OG0001715	Syan.g_00415	Syaj.g_01213
OG0001716	Syan.g_00662	Syaj.g_00350
OG0001717	Syan.g_03034	Syaj.g_01988
OG0001728	Syan.g_01799	Syaj.g_02518, Syaj.g_01164, Syaj.g_00244, Syaj.g_00011, Syaj.g_01125, Syaj.g_00010, Syaj.g_00013
OG0001729	Syan.g_01506, Syan.g_02440	Syaj.g_02885
OG0001730	Syan.g_00979	Syaj.g_02887
OG0001731	Syan.g_01353	Syaj.g_01663
OG0001732	Syan.g_01704, Syan.g_02602	Syaj.g_00595
OG0001733	Syan.g_00275	Syaj.g_00726
OG0001734	Syan.g_00929, Syan.g_00240, Syan.g_00913, Syan.g_02496	Syaj.g_00349
OG0001735	Syan.g_00775	Syaj.g_00704
OG0001737	Syan.g_02002	Syaj.g_02544
OG0001738	Syan.g_01970	Syaj.g_02505
OG0001739	Syan.g_01654	Syaj.g_02222
OG0001740	Syan.g_01659	Syaj.g_02224
OG0001747	Syan.g_02260	Syaj.g_01958
OG0001748	Syan.g_01516	Syaj.g_02064
OG0001750	Syan.g_02955, Syan.g_01139	Syaj.g_01866
OG0001751	Syan.g_02897	Syaj.g_02854
OG0001752	Syan.g_01481	Syaj.g_01621
OG0001754	Syan.g_01297	Syaj.g_01613
OG0001755	Syan.g_02719	Syaj.g_00115
OG0001760	Syan.g_02362	Syaj.g_02049, Syaj.g_00601
OG0001761	Syan.g_00207	Syaj.g_01328
OG0001762	Syan.g_00625	Syaj.g_00833
OG0001763	Syan.g_00598	Syaj.g_00845
OG0001764	Syan.g_00467	Syaj.g_00767
OG0001765	Syan.g_00144	Syaj.g_00664, Syaj.g_00030
OG0001766	Syan.g_01996	Syaj.g_02532
OG0001769	Syan.g_00794	Syaj.g_01264
OG0001771	Syan.g_01176	Syaj.g_00669
OG0001782	Syan.g_01869	Syaj.g_02355
OG0001783	Syan.g_01899	Syaj.g_02420
OG0001784	Syan.g_02950	Syaj.g_01859
OG0001785	Syan.g_01296	Syaj.g_01612
OG0001786	Syan.g_01372	Syaj.g_01690
OG0001787	Syan.g_01167	Syaj.g_00143
OG0001788	Syan.g_01164	Syaj.g_00146
OG0001789	Syan.g_01212	Syaj.g_01510
OG0001790	Syan.g_02707	Syaj.g_00292
OG0001792	Syan.g_02595	Syaj.g_00587
OG0001794	Syan.g_00347	Syaj.g_00797
OG0001796	Syan.g_00371	Syaj.g_00819
OG0001797	Syan.g_00541	Syaj.g_00922
OG0001798	Syan.g_00990, Syan.g_00005	Syaj.g_01301
OG0001799	Syan.g_00797	Syaj.g_01267
OG0001800	Syan.g_01305	Syaj.g_01357
OG0001801	Syan.g_01293	Syaj.g_00471, Syaj.g_01364
OG0001803	Syan.g_01341	Syaj.g_01549
OG0001804	Syan.g_02318	Syaj.g_02831
OG0001805	Syan.g_00039, Syan.g_00262	Syaj.g_02611
OG0001806	Syan.g_02033	Syaj.g_02575
OG0001807	Syan.g_01955	Syaj.g_02477
OG0001808	Syan.g_01948	Syaj.g_02463
OG0001809	Syan.g_02270	Syaj.g_01942
OG0001810	Syan.g_02265	Syaj.g_01944
OG0001811	Syan.g_03056	Syaj.g_02009
OG0001812	Syan.g_01553	Syaj.g_02102
OG0001813	Syan.g_01613	Syaj.g_02164
OG0001815	Syan.g_00525	Syaj.g_02257
OG0001816	Syan.g_00754	Syaj.g_00728
OG0001837	Syan.g_01515	Syaj.g_02063
OG0001838	Syan.g_01772	Syaj.g_02270
OG0001839	Syan.g_01742	Syaj.g_02299
OG0001840	Syan.g_01724	Syaj.g_02317
OG0001841	Syan.g_01717	Syaj.g_02325
OG0001843	Syan.g_01906	Syaj.g_02426
OG0001844	Syan.g_01907	Syaj.g_02427
OG0001845	Syan.g_01911	Syaj.g_02428
OG0001846	Syan.g_02296	Syaj.g_01914
OG0001847	Syan.g_02298	Syaj.g_01912
OG0001848	Syan.g_02302	Syaj.g_01908
OG0001849	Syan.g_02941	Syaj.g_01844
OG0001850	Syan.g_02923	Syaj.g_01834
OG0001851	Syan.g_02917	Syaj.g_01829
OG0001852	Syan.g_02916	Syaj.g_01828
OG0001853	Syan.g_02909	Syaj.g_01821
OG0001854	Syan.g_02424	Syaj.g_02874
OG0001856	Syan.g_01376	Syaj.g_01696
OG0001857	Syan.g_01373	Syaj.g_01693
OG0001858	Syan.g_01347	Syaj.g_01651
OG0001859	Syan.g_02783	Syaj.g_00050
OG0001860	Syan.g_02768	Syaj.g_00064
OG0001861	Syan.g_02757	Syaj.g_00079
OG0001862	Syan.g_02745	Syaj.g_00090
OG0001863	Syan.g_02739	Syaj.g_00095
OG0001864	Syan.g_01158	Syaj.g_00156
OG0001865	Syan.g_00957	Syaj.g_00233
OG0001866	Syan.g_01019	Syaj.g_00262
OG0001867	Syan.g_01021	Syaj.g_01332
OG0001868	Syan.g_01217	Syaj.g_01515
OG0001869	Syan.g_02702	Syaj.g_00297
OG0001870	Syan.g_02692	Syaj.g_00305
OG0001871	Syan.g_02684	Syaj.g_00310
OG0001872	Syan.g_02589	Syaj.g_00580
OG0001873	Syan.g_02648	Syaj.g_00641
OG0001874	Syan.g_02651	Syaj.g_00644
OG0001877	Syan.g_00504	Syaj.g_00482
OG0001878	Syan.g_00629	Syaj.g_00826
OG0001879	Syan.g_00621	Syaj.g_00835
OG0001880	Syan.g_00569	Syaj.g_00873
OG0001881	Syan.g_00568	Syaj.g_00895
OG0001882	Syan.g_00544	Syaj.g_00919
OG0001883	Syan.g_00529	Syaj.g_00925
OG0001884	Syan.g_00494	Syaj.g_00933
OG0001885	Syan.g_00473	Syaj.g_00772
OG0001886	Syan.g_00468	Syaj.g_00768
OG0001887	Syan.g_02677	Syaj.g_00763
OG0001888	Syan.g_00716	Syaj.g_01052
OG0001889	Syan.g_00674	Syaj.g_01007
OG0001890	Syan.g_00394	Syaj.g_00368
OG0001891	Syan.g_00399	Syaj.g_00356
OG0001892	Syan.g_00516	Syaj.g_00342
OG0001893	Syan.g_00004	Syaj.g_01300
OG0001894	Syan.g_00817	Syaj.g_01284
OG0001895	Syan.g_01300	Syaj.g_01361
OG0001896	Syan.g_02388	Syaj.g_01562
OG0001897	Syan.g_02134	Syaj.g_02815
OG0001898	Syan.g_02153	Syaj.g_02800
OG0001899	Syan.g_02211	Syaj.g_02726
OG0001900	Syan.g_02049	Syaj.g_02592
OG0001901	Syan.g_02048	Syaj.g_02591
OG0001902	Syan.g_02017	Syaj.g_02558
OG0001903	Syan.g_02008	Syaj.g_02549
OG0001904	Syan.g_01952	Syaj.g_02475
OG0001905	Syan.g_01942	Syaj.g_02461
OG0001906	Syan.g_02282	Syaj.g_01932
OG0001907	Syan.g_00148	Syaj.g_01955
OG0001908	Syan.g_03050	Syaj.g_02004
OG0001909	Syan.g_03064	Syaj.g_02016
OG0001910	Syan.g_01520	Syaj.g_02069
OG0001912	Syan.g_01575	Syaj.g_02124
OG0001913	Syan.g_01577	Syaj.g_02126
OG0001914	Syan.g_01144	Syaj.g_00650
OG0001915	Syan.g_01702	Syaj.g_02253
OG0001917	Syan.g_00361	Syaj.g_00812
OG0001924	Syan.g_00021	Syaj.g_01318
OG0001925	Syan.g_00022	Syaj.g_01319
OG0001926	Syan.g_00023	Syaj.g_01320
OG0001927	Syan.g_00024	Syaj.g_01321
OG0001929	Syan.g_01710	Syaj.g_02332
OG0001932	Syan.g_01904	Syaj.g_02424
OG0001933	Syan.g_02976	Syaj.g_01890
OG0001934	Syan.g_02968	Syaj.g_01875
OG0001935	Syan.g_02914	Syaj.g_01826
OG0001936	Syan.g_00425	Syaj.g_01233
OG0001937	Syan.g_01361	Syaj.g_01679
OG0001938	Syan.g_02766	Syaj.g_00066
OG0001939	Syan.g_01324	Syaj.g_00488, Syaj.g_00487
OG0001940	Syan.g_00941	Syaj.g_00220
OG0001941	Syan.g_01221	Syaj.g_01520
OG0001943	Syan.g_02630	Syaj.g_01162
OG0001944	Syan.g_02679	Syaj.g_01120
OG0001947	Syan.g_03108	Syaj.g_00409
OG0001948	Syan.g_00600	Syaj.g_00843
OG0001949	Syan.g_00578	Syaj.g_00863
OG0001950	Syan.g_00576	Syaj.g_00865
OG0001951	Syan.g_00567	Syaj.g_00896
OG0001952	Syan.g_00543	Syaj.g_00920
OG0001953	Syan.g_00542	Syaj.g_00921
OG0001954	Syan.g_00547	Syaj.g_01128
OG0001957	Syan.g_01137	Syaj.g_01295
OG0001958	Syan.g_00773	Syaj.g_00706
OG0001961	Syan.g_02851	Syaj.g_01449
OG0001964	Syan.g_02122	Syaj.g_02653
OG0001966	Syan.g_02055	Syaj.g_02598
OG0001967	Syan.g_02053	Syaj.g_02596
OG0001968	Syan.g_02052	Syaj.g_02595
OG0001969	Syan.g_01989	Syaj.g_02524
OG0001970	Syan.g_02280	Syaj.g_01934
OG0001971	Syan.g_03062	Syaj.g_02014
OG0001972	Syan.g_01532	Syaj.g_02081
OG0001975	Syan.g_01145	Syaj.g_00649
OG0001976	Syan.g_01143	Syaj.g_00651
OG0001979	Syan.g_00402	Syaj.g_00486
OG0001980	Syan.g_02152	Syaj.g_02796, Syaj.g_02669
