Orthogroup	Syan	Syai
OG0001184	Syan.g_01929	Syai.g_00156
OG0001185	Syan.g_01902	Syai.g_00117
OG0001186	Syan.g_01864	Syai.g_00084
OG0001187	Syan.g_01811	Syai.g_00081
OG0001188	Syan.g_01806	Syai.g_00078
OG0001189	Syan.g_01723	Syai.g_00061
OG0001190	Syan.g_01565	Syai.g_02776
OG0001191	Syan.g_01578	Syai.g_02788
OG0001192	Syan.g_01585	Syai.g_02793
OG0001193	Syan.g_01626	Syai.g_02835
OG0001194	Syan.g_01627	Syai.g_02838
OG0001195	Syan.g_01628	Syai.g_02839
OG0001196	Syan.g_01693	Syai.g_02913
OG0001197	Syan.g_01695	Syai.g_02915
OG0001198	Syan.g_01793	Syai.g_02930
OG0001199	Syan.g_02913	Syai.g_02480
OG0001200	Syan.g_02915	Syai.g_02482
OG0001202	Syan.g_03084	Syai.g_02674
OG0001203	Syan.g_02426	Syai.g_00540
OG0001204	Syan.g_02097	Syai.g_00312
OG0001205	Syan.g_01337	Syai.g_02212
OG0001206	Syan.g_02880	Syai.g_00853
OG0001207	Syan.g_02772	Syai.g_00629
OG0001208	Syan.g_02762	Syai.g_00640
OG0001209	Syan.g_01163	Syai.g_00711
OG0001210	Syan.g_00830	Syai.g_00720
OG0001211	Syan.g_00852	Syai.g_00735
OG0001212	Syan.g_01002	Syai.g_00799
OG0001213	Syan.g_01141	Syai.g_01082
OG0001214	Syan.g_00814	Syai.g_01106
OG0001215	Syan.g_00539	Syai.g_01958
OG0001216	Syan.g_00319	Syai.g_01388
OG0001217	Syan.g_00617	Syai.g_01185
OG0001218	Syan.g_02837	Syai.g_00893
OG0001219	Syan.g_00477	Syai.g_01561
OG0001220	Syan.g_00203	Syai.g_02087
OG0001221	Syan.g_01446	Syai.g_01284
OG0001222	Syan.g_00552	Syai.g_01516
OG0001223	Syan.g_00599	Syai.g_01463
OG0001224	Syan.g_00294	Syai.g_02011
OG0001225	Syan.g_00292	Syai.g_02009
OG0001226	Syan.g_02922	Syai.g_01154
OG0001227	Syan.g_00940	Syai.g_02806
OG0001228	Syan.g_01938	Syai.g_02218
OG0001229	Syan.g_02631	Syai.g_01986
OG0001230	Syan.g_01288	Syai.g_00964
OG0001231	Syan.g_01764	Syai.g_00017
OG0001232	Syan.g_01439	Syai.g_02410
OG0001233	Syan.g_01461	Syai.g_02261
OG0001234	Syan.g_01995	Syai.g_00337
OG0001235	Syan.g_02130	Syai.g_00343
OG0001236	Syan.g_01933	Syai.g_00159
OG0001237	Syan.g_01928	Syai.g_00137
OG0001239	Syan.g_02910	Syai.g_02477
OG0001240	Syan.g_02963	Syai.g_02527
OG0001242	Syan.g_02297	Syai.g_02566
OG0001243	Syan.g_02289	Syai.g_02573
OG0001244	Syan.g_03004	Syai.g_02605
OG0001245	Syan.g_00179	Syai.g_02091
OG0001246	Syan.g_02734	Syai.g_00666
OG0001247	Syan.g_00199	Syai.g_01380
OG0001249	Syan.g_02150	Syai.g_00464
OG0001250	Syan.g_00382	Syai.g_02053
OG0001251	Syan.g_00490	Syai.g_02845
OG0001252	Syan.g_00304	Syai.g_02018
OG0001254	Syan.g_01148	Syai.g_01744
OG0001256	Syan.g_01384	Syai.g_02362
OG0001258	Syan.g_01395	Syai.g_02372
OG0001259	Syan.g_01459	Syai.g_02259
OG0001260	Syan.g_01478	Syai.g_02281
OG0001261	Syan.g_02209	Syai.g_00394
OG0001262	Syan.g_01721	Syai.g_00063
OG0001263	Syan.g_02286	Syai.g_02576
OG0001265	Syan.g_02299	Syai.g_02563
OG0001266	Syan.g_03088	Syai.g_02679
OG0001267	Syan.g_02023	Syai.g_00259
OG0001268	Syan.g_02138	Syai.g_00492
OG0001270	Syan.g_02393	Syai.g_02231
OG0001271	Syan.g_02849	Syai.g_00862
OG0001272	Syan.g_02758	Syai.g_00644
OG0001274	Syan.g_01528	Syai.g_02706
OG0001275	Syan.g_00628	Syai.g_01447
OG0001276	Syan.g_00360	Syai.g_01431
OG0001277	Syan.g_00007	Syai.g_02899
OG0001278	Syan.g_02585	Syai.g_01799
OG0001279	Syan.g_01306	Syai.g_00991
OG0001281	Syan.g_01220	Syai.g_02186
OG0001282	Syan.g_02774	Syai.g_00627
OG0001283	Syan.g_01687	Syai.g_02908
OG0001284	Syan.g_01369	Syai.g_02338
OG0001285	Syan.g_00977	Syai.g_02866
OG0001286	Syan.g_02193	Syai.g_00408
OG0001287	Syan.g_01894	Syai.g_00109
OG0001289	Syan.g_02942	Syai.g_02504
OG0001291	Syan.g_02273	Syai.g_02587
OG0001292	Syan.g_02091	Syai.g_00306
OG0001293	Syan.g_02051	Syai.g_00285
OG0001294	Syan.g_00758	Syai.g_01242
OG0001295	Syan.g_00836	Syai.g_00722
OG0001296	Syan.g_02728	Syai.g_00672
OG0001297	Syan.g_02724	Syai.g_00676
OG0001298	Syan.g_00944	Syai.g_00773
OG0001299	Syan.g_00764	Syai.g_01236
OG0001303	Syan.g_00479	Syai.g_01559
OG0001304	Syan.g_00345	Syai.g_01418
OG0001305	Syan.g_00191	Syai.g_02001
OG0001306	Syan.g_02714	Syai.g_02160
OG0001308	Syan.g_01248	Syai.g_00943
OG0001309	Syan.g_01196	Syai.g_00682
OG0001311	Syan.g_00358	Syai.g_01429
OG0001312	Syan.g_00496	Syai.g_01549
OG0001314	Syan.g_00634, Syan.g_02331, Syan.g_02544, Syan.g_02470	Syai.g_01341, Syai.g_01810
OG0001315	Syan.g_02168	Syai.g_00427
OG0001317	Syan.g_02422	Syai.g_00534
OG0001318	Syan.g_02060	Syai.g_00293
OG0001319	Syan.g_02034	Syai.g_00270
OG0001323	Syan.g_01193	Syai.g_00685
OG0001325	Syan.g_00323	Syai.g_01392
OG0001326	Syan.g_01636	Syai.g_02856
OG0001327	Syan.g_00753	Syai.g_01250
OG0001328	Syan.g_02675	Syai.g_01278
OG0001330	Syan.g_01202	Syai.g_02167
OG0001331	Syan.g_02779	Syai.g_00622
OG0001332	Syan.g_00412	Syai.g_02293
OG0001333	Syan.g_01455	Syai.g_02255
OG0001336	Syan.g_01688	Syai.g_02909
OG0001337	Syan.g_02151	Syai.g_00434, Syai.g_00452
OG0001345	Syan.g_02655	Syai.g_02110
OG0001346	Syan.g_01214	Syai.g_02180
OG0001347	Syan.g_01852	Syai.g_02766
OG0001349	Syan.g_01131	Syai.g_02417
OG0001351	Syan.g_02804	Syai.g_00843
OG0001353	Syan.g_00372	Syai.g_02042
OG0001354	Syan.g_00585	Syai.g_01477
OG0001356	Syan.g_00067	Syai.g_02032
OG0001357	Syan.g_01250	Syai.g_00918, Syai.g_01612
OG0001360	Syan.g_02653	Syai.g_02107
OG0001361	Syan.g_02658	Syai.g_02113
OG0001364	Syan.g_01950	Syai.g_00173
OG0001366	Syan.g_00616	Syai.g_02512
OG0001366	Syan.g_00175	Syai.g_02403
OG0001368	Syan.g_02098	Syai.g_00313
OG0001373	Syan.g_01635	Syai.g_02855
OG0001374	Syan.g_01644	Syai.g_02863
OG0001376	Syan.g_00511	Syai.g_02795
OG0001377	Syan.g_00510	Syai.g_02794
OG0001378	Syan.g_02392	Syai.g_02232
OG0001379	Syan.g_01206	Syai.g_02169
OG0001380	Syan.g_00442	Syai.g_01168
OG0001385	Syan.g_01632	Syai.g_02852
OG0001386	Syan.g_01633	Syai.g_02853
OG0001387	Syan.g_01634	Syai.g_02854
OG0001388	Syan.g_01637	Syai.g_02857
OG0001389	Syan.g_01639	Syai.g_02858
OG0001390	Syan.g_01640	Syai.g_02859
OG0001391	Syan.g_01641	Syai.g_02860
OG0001392	Syan.g_01642	Syai.g_02861
OG0001393	Syan.g_01643	Syai.g_02862
OG0001394	Syan.g_00722	Syai.g_01290
OG0001395	Syan.g_00340	Syai.g_01410
OG0001396	Syan.g_01851	Syai.g_02765
OG0001398	Syan.g_02932	Syai.g_01587
OG0001400	Syan.g_02263	Syai.g_02602, Syai.g_01928
OG0001401	Syan.g_00376	Syai.g_02046, Syai.g_02047
OG0001402	Syan.g_00011	Syai.g_01070
OG0001404	Syan.g_00343	Syai.g_02473
OG0001406	Syan.g_00512	Syai.g_02796
OG0001407	Syan.g_00455	Syai.g_00701
OG0001408	Syan.g_00073	Syai.g_01831
OG0001412	Syan.g_01853	Syai.g_02767
OG0001416	Syan.g_00103	Syai.g_02183
OG0001417	Syan.g_00583	Syai.g_01478
OG0001419	Syan.g_00454	Syai.g_00702
OG0001420	Syan.g_01180	Syai.g_00697
OG0001422	Syan.g_00645	Syai.g_02171
OG0001423	Syan.g_01318	Syai.g_02446, Syai.g_02822, Syai.g_02466
OG0001425	Syan.g_01584	Syai.g_02792
OG0001426	Syan.g_01058	Syai.g_00583, Syai.g_00479, Syai.g_01871, Syai.g_02457, Syai.g_01693
OG0001428	Syan.g_03039	Syai.g_02637
OG0001432	Syan.g_00092	Syai.g_01943
OG0001433	Syan.g_00245	Syai.g_02031
OG0001435	Syan.g_00745	Syai.g_01256
OG0001438	Syan.g_02009	Syai.g_00244
OG0001439	Syan.g_01986	Syai.g_00219
OG0001441	Syan.g_01191	Syai.g_00687
OG0001442	Syan.g_00709	Syai.g_01305
OG0001443	Syan.g_01590	Syai.g_02800
OG0001444	Syan.g_02954	Syai.g_02521
OG0001447	Syan.g_02288	Syai.g_02574
OG0001449	Syan.g_02058	Syai.g_00315
OG0001452	Syan.g_02066	Syai.g_00298
OG0001453	Syan.g_00608	Syai.g_01455
OG0001454	Syan.g_00418	Syai.g_01153
OG0001456	Syan.g_01646	Syai.g_02873
OG0001457	Syan.g_01647	Syai.g_02874
OG0001458	Syan.g_01648	Syai.g_02875
OG0001459	Syan.g_02343	Syai.g_01712
OG0001460	Syan.g_00244	Syai.g_02030
OG0001461	Syan.g_00657	Syai.g_01730
OG0001462	Syan.g_01737	Syai.g_00045
OG0001467	Syan.g_00107	Syai.g_01141
OG0001471	Syan.g_01991	Syai.g_00224
OG0001473	Syan.g_00133	Syai.g_01130
OG0001474	Syan.g_02137	Syai.g_00493
OG0001475	Syan.g_01833	Syai.g_02237
OG0001476	Syan.g_00283	Syai.g_02131
OG0001479	Syan.g_02140	Syai.g_00490
OG0001480	Syan.g_00072	Syai.g_02088
OG0001487	Syan.g_02836	Syai.g_00894
OG0001488	Syan.g_02666	Syai.g_02121
OG0001489	Syan.g_02182	Syai.g_00419
OG0001492	Syan.g_02588	Syai.g_01796
OG0001493	Syan.g_02578	Syai.g_01820
OG0001495	Syan.g_02257	Syai.g_00349
OG0001496	Syan.g_01154	Syai.g_01990
OG0001497	Syan.g_01155	Syai.g_01991
OG0001498	Syan.g_02317	Syai.g_00518
OG0001502	Syan.g_00401	Syai.g_02079
OG0001504	Syan.g_02344	Syai.g_01713
OG0001507	Syan.g_02695	Syai.g_01671
OG0001508	Syan.g_01814	Syai.g_02234
OG0001510	Syan.g_01890	Syai.g_00105
OG0001511	Syan.g_02983	Syai.g_02549
OG0001512	Syan.g_02428	Syai.g_00541
OG0001513	Syan.g_03078	Syai.g_00138
OG0001515	Syan.g_00505	Syai.g_01978
OG0001516	Syan.g_00767, Syan.g_00172	Syai.g_01233
OG0001517	Syan.g_02143	Syai.g_00487
OG0001518	Syan.g_01582	Syai.g_02791
OG0001519	Syan.g_01592	Syai.g_02802
OG0001520	Syan.g_00943	Syai.g_00757
OG0001527	Syan.g_00867	Syai.g_00749
OG0001528	Syan.g_01818	Syai.g_02236
OG0001529	Syan.g_01730	Syai.g_00054
OG0001530	Syan.g_02981	Syai.g_02547
OG0001531	Syan.g_01511, Syan.g_02436	Syai.g_00542
OG0001532	Syan.g_02637	Syai.g_01764
OG0001533	Syan.g_02390	Syai.g_00821, Syai.g_00849
OG0001534	Syan.g_00344	Syai.g_01417
OG0001535	Syan.g_00362	Syai.g_01433
OG0001536	Syan.g_00560	Syai.g_01508
OG0001537	Syan.g_00729	Syai.g_01285
OG0001538	Syan.g_00685	Syai.g_01326
OG0001539	Syan.g_00750	Syai.g_01252
OG0001540	Syan.g_02284	Syai.g_02578
OG0001541	Syan.g_03048	Syai.g_02646
OG0001542	Syan.g_03059	Syai.g_02655
OG0001543	Syan.g_03110	Syai.g_02692
OG0001544	Syan.g_01591	Syai.g_02801
OG0001545	Syan.g_01661	Syai.g_02898
OG0001547	Syan.g_00462	Syai.g_01580
OG0001549	Syan.g_00077	Syai.g_02106
OG0001554	Syan.g_00282	Syai.g_02774
OG0001556	Syan.g_02338, Syan.g_00149, Syan.g_00276	Syai.g_01757
OG0001557	Syan.g_00721	Syai.g_01291
OG0001558	Syan.g_01760	Syai.g_00020, Syai.g_00021
OG0001559	Syan.g_02980	Syai.g_02546
OG0001560	Syan.g_02969	Syai.g_02535
OG0001561	Syan.g_00356	Syai.g_01427
OG0001562	Syan.g_00650	Syai.g_01441
OG0001563	Syan.g_02200	Syai.g_00403
OG0001564	Syan.g_00082	Syai.g_02869
OG0001567	Syan.g_00461	Syai.g_01581
OG0001568	Syan.g_00463	Syai.g_01578
OG0001574	Syan.g_00865	Syai.g_00747
OG0001575	Syan.g_00870	Syai.g_00752
OG0001576	Syan.g_01242	Syai.g_00817
OG0001577	Syan.g_02701	Syai.g_02148
OG0001578	Syan.g_01652	Syai.g_01886, Syai.g_01155, Syai.g_01734
OG0001580	Syan.g_01551	Syai.g_02758
OG0001588	Syan.g_02262	Syai.g_00170
OG0001589	Syan.g_01463	Syai.g_02263
OG0001590	Syan.g_00821	Syai.g_01098
OG0001591	Syan.g_00756	Syai.g_01244
OG0001592	Syan.g_01552	Syai.g_02760
OG0001614	Syan.g_01905	Syai.g_00119
OG0001616	Syan.g_02649	Syai.g_01751
OG0001617	Syan.g_01033	Syai.g_01985
OG0001618	Syan.g_02462, Syan.g_02535, Syan.g_02536, Syan.g_00329	Syai.g_01399
OG0001619	Syan.g_00549	Syai.g_01519
OG0001620	Syan.g_02131	Syai.g_00499
OG0001621	Syan.g_02064	Syai.g_00297
OG0001622	Syan.g_01686	Syai.g_02907
OG0001623	Syan.g_00212, Syan.g_02158	Syai.g_00457
OG0001624	Syan.g_00135	Syai.g_02807
OG0001625	Syan.g_02057	Syai.g_00291
OG0001634	Syan.g_00761	Syai.g_01239
OG0001635	Syan.g_01876	Syai.g_00091
OG0001637	Syan.g_01295	Syai.g_02274
OG0001639	Syan.g_02407	Syai.g_02297
OG0001640	Syan.g_00309	Syai.g_02022
OG0001641	Syan.g_00606	Syai.g_01457
OG0001642	Syan.g_02603	Syai.g_02085
OG0001643	Syan.g_00811	Syai.g_01109
OG0001644	Syan.g_00336	Syai.g_01406
OG0001645	Syan.g_00423	Syai.g_01682
OG0001647	Syan.g_02032	Syai.g_00268
OG0001652	Syan.g_01762	Syai.g_00018
OG0001653	Syan.g_00521, Syan.g_02960, Syan.g_02959	Syai.g_02924
OG0001654	Syan.g_02409	Syai.g_02295
OG0001655	Syan.g_00416	Syai.g_01926, Syai.g_02094
OG0001657	Syan.g_03019	Syai.g_02619
OG0001658	Syan.g_01564	Syai.g_02775
OG0001659	Syan.g_02642	Syai.g_01759
OG0001660	Syan.g_02309, Syan.g_02629, Syan.g_02987	Syai.g_00509, Syai.g_02554
OG0001672	Syan.g_02921	Syai.g_02488, Syai.g_02489
OG0001673	Syan.g_02896	Syai.g_00532
OG0001675	Syan.g_00632	Syai.g_01443
OG0001677	Syan.g_02165	Syai.g_00430, Syai.g_01762
OG0001678	Syan.g_02109	Syai.g_00322
OG0001679	Syan.g_02307	Syai.g_00756
OG0001680	Syan.g_01424	Syai.g_02124, Syai.g_02394
OG0001682	Syan.g_00327	Syai.g_01152, Syai.g_01396
OG0001691	Syan.g_01609	Syai.g_01064
OG0001692	Syan.g_01284	Syai.g_00959
OG0001694	Syan.g_02021	Syai.g_00257
OG0001695	Syan.g_01656	Syai.g_02894
OG0001700	Syan.g_00938	Syai.g_01204
OG0001702	Syan.g_02948	Syai.g_02511, Syai.g_02510, Syai.g_02509
OG0001703	Syan.g_02770	Syai.g_00630
OG0001712	Syan.g_00786	Syai.g_01634
OG0001715	Syan.g_00415	Syai.g_01166
OG0001716	Syan.g_00662	Syai.g_02081, Syai.g_02082
OG0001717	Syan.g_03034	Syai.g_02632
OG0001726	Syan.g_00041	Syai.g_01593, Syai.g_01594
OG0001729	Syan.g_01506, Syan.g_02440	Syai.g_00545
OG0001730	Syan.g_00979	Syai.g_00552
OG0001731	Syan.g_01353	Syai.g_02315
OG0001732	Syan.g_01704, Syan.g_02602	Syai.g_01781
OG0001733	Syan.g_00275	Syai.g_01247
OG0001735	Syan.g_00775	Syai.g_02925, Syai.g_01226
OG0001737	Syan.g_02002	Syai.g_00238
OG0001738	Syan.g_01970	Syai.g_00204
OG0001739	Syan.g_01654	Syai.g_02892
OG0001740	Syan.g_01659	Syai.g_02896
OG0001741	Syan.g_00789	Syai.g_01677, Syai.g_01165
OG0001747	Syan.g_02260	Syai.g_02600
OG0001750	Syan.g_02955, Syan.g_01139	Syai.g_02522
OG0001751	Syan.g_02897	Syai.g_00531, Syai.g_01577
OG0001752	Syan.g_01481	Syai.g_02283
OG0001754	Syan.g_01297	Syai.g_02276
OG0001755	Syan.g_02719	Syai.g_00681
OG0001761	Syan.g_00207	Syai.g_01050
OG0001762	Syan.g_00625	Syai.g_01450
OG0001763	Syan.g_00598	Syai.g_01464, Syai.g_01465
OG0001764	Syan.g_00467	Syai.g_01572
OG0001765	Syan.g_00144	Syai.g_01711, Syai.g_01026
OG0001766	Syan.g_01996	Syai.g_00228
OG0001769	Syan.g_00794	Syai.g_01123
OG0001771	Syan.g_01176	Syai.g_01697, Syai.g_01134
OG0001783	Syan.g_01899	Syai.g_00114
OG0001784	Syan.g_02950	Syai.g_02513
OG0001785	Syan.g_01296	Syai.g_02275
OG0001786	Syan.g_01372	Syai.g_02340
OG0001787	Syan.g_01167	Syai.g_00706
OG0001788	Syan.g_01164	Syai.g_00710, Syai.g_00709
OG0001789	Syan.g_01212	Syai.g_02178
OG0001790	Syan.g_02707	Syai.g_02153
OG0001792	Syan.g_02595	Syai.g_01789
OG0001794	Syan.g_00347	Syai.g_01420
OG0001796	Syan.g_00371	Syai.g_01439
OG0001797	Syan.g_00541	Syai.g_01541
OG0001798	Syan.g_00990, Syan.g_00005	Syai.g_01073
OG0001799	Syan.g_00797	Syai.g_01120
OG0001800	Syan.g_01305	Syai.g_00990
OG0001801	Syan.g_01293	Syai.g_00982
OG0001803	Syan.g_01341	Syai.g_02216
OG0001804	Syan.g_02318	Syai.g_00519
OG0001805	Syan.g_00039, Syan.g_00262	Syai.g_00302
OG0001806	Syan.g_02033	Syai.g_00269
OG0001807	Syan.g_01955	Syai.g_00177
OG0001808	Syan.g_01948	Syai.g_00167
OG0001810	Syan.g_02265	Syai.g_02591
OG0001811	Syan.g_03056	Syai.g_02652
OG0001812	Syan.g_01553	Syai.g_02761
OG0001813	Syan.g_01613	Syai.g_02824
OG0001815	Syan.g_00525	Syai.g_02928
OG0001816	Syan.g_00754	Syai.g_01249
OG0001838	Syan.g_01772	Syai.g_00008
OG0001839	Syan.g_01742	Syai.g_00039
OG0001840	Syan.g_01724	Syai.g_00060
OG0001841	Syan.g_01717	Syai.g_00068
OG0001843	Syan.g_01906	Syai.g_00120
OG0001844	Syan.g_01907	Syai.g_00121
OG0001845	Syan.g_01911	Syai.g_00122
OG0001846	Syan.g_02296	Syai.g_02567
OG0001847	Syan.g_02298	Syai.g_02564, Syai.g_02565
OG0001848	Syan.g_02302	Syai.g_02560
OG0001849	Syan.g_02941	Syai.g_02503
OG0001850	Syan.g_02923	Syai.g_02491
OG0001851	Syan.g_02917	Syai.g_02484
OG0001852	Syan.g_02916	Syai.g_02483
OG0001853	Syan.g_02909	Syai.g_02476
OG0001854	Syan.g_02424	Syai.g_00536
OG0001856	Syan.g_01376	Syai.g_02354
OG0001857	Syan.g_01373	Syai.g_02351
OG0001858	Syan.g_01347	Syai.g_02309
OG0001859	Syan.g_02783	Syai.g_00618
OG0001860	Syan.g_02768	Syai.g_00632
OG0001861	Syan.g_02757	Syai.g_00645
OG0001862	Syan.g_02745	Syai.g_00656
OG0001863	Syan.g_02739	Syai.g_00661
OG0001864	Syan.g_01158	Syai.g_00718
OG0001865	Syan.g_00957	Syai.g_00785
OG0001866	Syan.g_01019	Syai.g_00813
OG0001867	Syan.g_01021	Syai.g_01048
OG0001868	Syan.g_01217	Syai.g_02182
OG0001869	Syan.g_02702	Syai.g_02149
OG0001870	Syan.g_02692	Syai.g_02141
OG0001871	Syan.g_02684	Syai.g_02136
OG0001872	Syan.g_02589	Syai.g_01795
OG0001873	Syan.g_02648	Syai.g_01752
OG0001874	Syan.g_02651	Syai.g_01749
OG0001877	Syan.g_00504	Syai.g_01979
OG0001878	Syan.g_00629	Syai.g_01446
OG0001879	Syan.g_00621	Syai.g_01452
OG0001880	Syan.g_00569	Syai.g_01498
OG0001881	Syan.g_00568	Syai.g_01501
OG0001882	Syan.g_00544	Syai.g_01524
OG0001883	Syan.g_00529	Syai.g_01542
OG0001884	Syan.g_00494	Syai.g_01551
OG0001885	Syan.g_00473	Syai.g_01567
OG0001886	Syan.g_00468	Syai.g_01571
OG0001887	Syan.g_02677	Syai.g_01277
OG0001888	Syan.g_00716	Syai.g_01298
OG0001889	Syan.g_00674	Syai.g_01354
OG0001890	Syan.g_00394	Syai.g_02060
OG0001891	Syan.g_00399	Syai.g_02064
OG0001892	Syan.g_00516	Syai.g_02089
OG0001893	Syan.g_00004	Syai.g_01074
OG0001894	Syan.g_00817	Syai.g_01103
OG0001895	Syan.g_01300	Syai.g_00986
OG0001896	Syan.g_02388	Syai.g_02222
OG0001897	Syan.g_02134	Syai.g_00496
OG0001898	Syan.g_02153	Syai.g_00463
OG0001899	Syan.g_02211	Syai.g_00392
OG0001900	Syan.g_02049	Syai.g_00284
OG0001901	Syan.g_02048	Syai.g_00283
OG0001902	Syan.g_02017	Syai.g_00252
OG0001903	Syan.g_02008	Syai.g_00243
OG0001904	Syan.g_01952	Syai.g_00175
OG0001905	Syan.g_01942	Syai.g_00165
OG0001906	Syan.g_02282	Syai.g_02579
OG0001907	Syan.g_00148	Syai.g_02597
OG0001908	Syan.g_03050	Syai.g_02648
OG0001909	Syan.g_03064	Syai.g_02659
OG0001910	Syan.g_01520	Syai.g_02698
OG0001912	Syan.g_01575	Syai.g_02785
OG0001913	Syan.g_01577	Syai.g_02787
OG0001914	Syan.g_01144	Syai.g_01739
OG0001915	Syan.g_01702	Syai.g_02922
OG0001917	Syan.g_00361	Syai.g_01432
OG0001918	Syan.g_01607	Syai.g_02887
OG0001924	Syan.g_00021	Syai.g_01058
OG0001925	Syan.g_00022	Syai.g_01057
OG0001926	Syan.g_00023	Syai.g_01056
OG0001927	Syan.g_00024	Syai.g_01055
OG0001928	Syan.g_01312	Syai.g_02810
OG0001929	Syan.g_01710	Syai.g_00075
OG0001932	Syan.g_01904	Syai.g_00118
OG0001933	Syan.g_02976	Syai.g_02543
OG0001934	Syan.g_02968	Syai.g_02531
OG0001935	Syan.g_02914	Syai.g_02481
OG0001936	Syan.g_00425	Syai.g_01653
OG0001937	Syan.g_01361	Syai.g_02329
OG0001938	Syan.g_02766	Syai.g_00634
OG0001939	Syan.g_01324	Syai.g_01960
OG0001940	Syan.g_00941	Syai.g_00771
OG0001941	Syan.g_01221	Syai.g_02187
OG0001943	Syan.g_02630	Syai.g_01920
OG0001944	Syan.g_02679	Syai.g_01932
OG0001947	Syan.g_03108	Syai.g_02024
OG0001948	Syan.g_00600	Syai.g_01462
OG0001949	Syan.g_00578	Syai.g_01483
OG0001950	Syan.g_00576	Syai.g_01485
OG0001951	Syan.g_00567	Syai.g_01502
OG0001952	Syan.g_00543	Syai.g_01525
OG0001953	Syan.g_00542	Syai.g_01526
OG0001954	Syan.g_00547	Syai.g_01600
OG0001957	Syan.g_01137	Syai.g_01079
OG0001958	Syan.g_00773	Syai.g_01228
OG0001961	Syan.g_02851	Syai.g_00860
OG0001962	Syan.g_02328	Syai.g_01809
OG0001964	Syan.g_02122	Syai.g_00335
OG0001966	Syan.g_02055	Syai.g_00289
OG0001967	Syan.g_02053	Syai.g_00287
OG0001968	Syan.g_02052	Syai.g_00286
OG0001969	Syan.g_01989	Syai.g_00222
OG0001970	Syan.g_02280	Syai.g_02581
OG0001971	Syan.g_03062	Syai.g_02657
OG0001972	Syan.g_01532	Syai.g_02710
OG0001974	Syan.g_00279	Syai.g_02772
OG0001975	Syan.g_01145	Syai.g_01740
OG0001976	Syan.g_01143	Syai.g_01738
OG0001979	Syan.g_00402	Syai.g_01961
OG0001980	Syan.g_02152	Syai.g_00459
OG0001990	Syan.g_01660	Syai.g_02897
OG0001993	Syan.g_00019	Syai.g_01060
OG0001994	Syan.g_00020	Syai.g_01059
OG0001995	Syan.g_02683	Syai.g_01948
OG0001996	Syan.g_01746	Syai.g_00036
OG0001997	Syan.g_02953	Syai.g_02520
OG0002000	Syan.g_01195	Syai.g_00683
OG0002002	Syan.g_02590	Syai.g_01794
OG0002006	Syan.g_02104, Syan.g_03107	Syai.g_02025
OG0002007	Syan.g_00310	Syai.g_02026
OG0002008	Syan.g_00627	Syai.g_01448
OG0002009	Syan.g_00726	Syai.g_01287
OG0002010	Syan.g_02819	Syai.g_00912
OG0002011	Syan.g_02576	Syai.g_00525
OG0002013	Syan.g_02930	Syai.g_00515
OG0002014	Syan.g_01958	Syai.g_00182
OG0002017	Syan.g_01624	Syai.g_02832
OG0002018	Syan.g_01658	Syai.g_02895
OG0002020	Syan.g_01671	Syai.g_02890
OG0002021	Syan.g_01673	Syai.g_02888
OG0002022	Syan.g_01674	Syai.g_02885
OG0002023	Syan.g_01675	Syai.g_02884
OG0002024	Syan.g_01667	Syai.g_02878
OG0002037	Syan.g_02857	Syai.g_00636
OG0002039	Syan.g_02665	Syai.g_02120
OG0002041	Syan.g_00596	Syai.g_01467
OG0002042	Syan.g_00572	Syai.g_01495
OG0002043	Syan.g_00483	Syai.g_01558
OG0002044	Syan.g_00652	Syai.g_02039
OG0002047	Syan.g_02314	Syai.g_00514
OG0002048	Syan.g_02169	Syai.g_00426
OG0002049	Syan.g_02128	Syai.g_00341
OG0002050	Syan.g_02042	Syai.g_00278
OG0002051	Syan.g_03047	Syai.g_02645
OG0002054	Syan.g_01668	Syai.g_02877
OG0002055	Syan.g_01664	Syai.g_02880
OG0002056	Syan.g_02007	Syai.g_00242
OG0002111	Syan.g_00413	Syai.g_01901, Syai.g_01912, Syai.g_00576
OG0002113	Syan.g_01741	Syai.g_00040
OG0002115	Syan.g_01391	Syai.g_02368
OG0002116	Syan.g_01366	Syai.g_02334
OG0002117	Syan.g_02673	Syai.g_02128
OG0002118	Syan.g_02599	Syai.g_01941, Syai.g_01784
OG0002123	Syan.g_00321	Syai.g_01390
OG0002124	Syan.g_00400	Syai.g_02078
OG0002126	Syan.g_00063	Syai.g_00147, Syai.g_00187
OG0002127	Syan.g_03001, Syan.g_03002	Syai.g_02601
OG0002128	Syan.g_02541	Syai.g_01741
OG0002129	Syan.g_01329	Syai.g_00940
OG0002130	Syan.g_01211	Syai.g_02177
OG0002131	Syan.g_01672	Syai.g_02889
OG0002132	Syan.g_01663	Syai.g_02881
OG0002133	Syan.g_01665	Syai.g_02879
OG0002134	Syan.g_01917	Syai.g_00128
OG0002135	Syan.g_01437	Syai.g_02407
OG0002136	Syan.g_01436	Syai.g_02406
OG0002138	Syan.g_02671	Syai.g_01959
OG0002139	Syan.g_02551	Syai.g_01827
OG0002142	Syan.g_01292	Syai.g_00981
OG0002143	Syan.g_00538	Syai.g_00522
OG0002144	Syan.g_01138	Syai.g_00347
OG0002154	Syan.g_00846	Syai.g_02598
OG0002160	Syan.g_01474	Syai.g_01950
OG0002163	Syan.g_01588	Syai.g_02798
