Orthogroup	Syan	Prav
OG0001185	Syan.g_01902	Prav.g_00684
OG0001186	Syan.g_01864	Prav.g_00707
OG0001187	Syan.g_01811	Prav.g_00711
OG0001188	Syan.g_01806	Prav.g_00713
OG0001189	Syan.g_01723	Prav.g_00730
OG0001190	Syan.g_01565	Prav.g_00734
OG0001191	Syan.g_01578	Prav.g_00744
OG0001192	Syan.g_01585	Prav.g_00749
OG0001193	Syan.g_01626	Prav.g_00759
OG0001194	Syan.g_01627	Prav.g_00760
OG0001195	Syan.g_01628	Prav.g_00761
OG0001196	Syan.g_01693	Prav.g_00774
OG0001197	Syan.g_01695	Prav.g_00775
OG0001198	Syan.g_01793	Prav.g_00783
OG0001199	Syan.g_02913	Prav.g_00139
OG0001200	Syan.g_02915	Prav.g_00141
OG0001201	Syan.g_02975	Prav.g_00173
OG0001202	Syan.g_03084	Prav.g_00839
OG0001203	Syan.g_02426	Prav.g_00800
OG0001204	Syan.g_02097	Prav.g_01890
OG0001205	Syan.g_01337	Prav.g_01044
OG0001206	Syan.g_02880	Prav.g_01060
OG0001207	Syan.g_02772	Prav.g_01075
OG0001208	Syan.g_02762	Prav.g_01080
OG0001209	Syan.g_01163	Prav.g_01133
OG0001210	Syan.g_00830	Prav.g_01138
OG0001211	Syan.g_00852	Prav.g_01148
OG0001212	Syan.g_01002	Prav.g_01192
OG0001213	Syan.g_01141	Prav.g_01227
OG0001214	Syan.g_00814	Prav.g_01235
OG0001215	Syan.g_00539	Prav.g_01288
OG0001216	Syan.g_00319	Prav.g_00308
OG0001217	Syan.g_00617	Prav.g_00346
OG0001218	Syan.g_02837	Prav.g_00355
OG0001219	Syan.g_00477	Prav.g_00385
OG0001220	Syan.g_00203	Prav.g_00448
OG0001221	Syan.g_01446	Prav.g_00510
OG0001222	Syan.g_00552	Prav.g_00548
OG0001223	Syan.g_00599	Prav.g_00574
OG0001224	Syan.g_00294	Prav.g_00929
OG0001225	Syan.g_00292	Prav.g_00931
OG0001226	Syan.g_02922	Prav.g_00236
OG0001227	Syan.g_00940	Prav.g_00255
OG0001228	Syan.g_01938	Prav.g_01836
OG0001229	Syan.g_02631	Prav.g_01471
OG0001230	Syan.g_01288	Prav.g_01570
OG0001231	Syan.g_01764	Prav.g_01673
OG0001232	Syan.g_01439	Prav.g_01784
OG0001233	Syan.g_01461	Prav.g_01804
OG0001234	Syan.g_01995	Prav.g_00283
OG0001235	Syan.g_02130	Prav.g_00293
OG0001236	Syan.g_01933	Prav.g_00667
OG0001237	Syan.g_01928	Prav.g_00671
OG0001239	Syan.g_02910	Prav.g_00136
OG0001240	Syan.g_02963	Prav.g_00158
OG0001242	Syan.g_02297	Prav.g_00184
OG0001243	Syan.g_02289	Prav.g_00190
OG0001244	Syan.g_03004	Prav.g_00206
OG0001245	Syan.g_00179	Prav.g_00997
OG0001246	Syan.g_02734	Prav.g_01102
OG0001247	Syan.g_00199	Prav.g_01281
OG0001249	Syan.g_02150	Prav.g_00373
OG0001250	Syan.g_00382	Prav.g_00437
OG0001251	Syan.g_00490	Prav.g_00484
OG0001252	Syan.g_00304	Prav.g_00924
OG0001253	Syan.g_00099	Prav.g_00256
OG0001254	Syan.g_01148	Prav.g_00035
OG0001256	Syan.g_01384	Prav.g_01666
OG0001258	Syan.g_01395	Prav.g_01758
OG0001259	Syan.g_01459	Prav.g_01802
OG0001260	Syan.g_01478	Prav.g_01819
OG0001261	Syan.g_02209	Prav.g_00624
OG0001262	Syan.g_01721	Prav.g_00728
OG0001263	Syan.g_02286	Prav.g_00193
OG0001265	Syan.g_02299	Prav.g_00183
OG0001266	Syan.g_03088	Prav.g_00835
OG0001267	Syan.g_02023	Prav.g_01926
OG0001268	Syan.g_02138	Prav.g_01985
OG0001270	Syan.g_02393	Prav.g_01033
OG0001271	Syan.g_02849	Prav.g_01070
OG0001272	Syan.g_02758	Prav.g_01084
OG0001274	Syan.g_01528	Prav.g_01308, Prav.g_01311
OG0001275	Syan.g_00628	Prav.g_00584
OG0001276	Syan.g_00360	Prav.g_00908
OG0001277	Syan.g_00007	Prav.g_00244
OG0001278	Syan.g_02585	Prav.g_01831
OG0001279	Syan.g_01306	Prav.g_01392
OG0001281	Syan.g_01220	Prav.g_01443
OG0001282	Syan.g_02774	Prav.g_01474
OG0001283	Syan.g_01687	Prav.g_01493
OG0001284	Syan.g_01369	Prav.g_01648
OG0001285	Syan.g_00977	Prav.g_01787
OG0001286	Syan.g_02193	Prav.g_00636
OG0001287	Syan.g_01894	Prav.g_00691
OG0001289	Syan.g_02942	Prav.g_00152
OG0001291	Syan.g_02273	Prav.g_00200
OG0001292	Syan.g_02091	Prav.g_01895
OG0001293	Syan.g_02051	Prav.g_01908
OG0001294	Syan.g_00758	Prav.g_00995
OG0001295	Syan.g_00836	Prav.g_01065
OG0001296	Syan.g_02728	Prav.g_01107
OG0001297	Syan.g_02724	Prav.g_01112
OG0001298	Syan.g_00944	Prav.g_01174
OG0001299	Syan.g_00764	Prav.g_01264
OG0001303	Syan.g_00479	Prav.g_00946
OG0001304	Syan.g_00345	Prav.g_00918
OG0001305	Syan.g_00191	Prav.g_00937
OG0001306	Syan.g_02714	Prav.g_00051
OG0001308	Syan.g_01248	Prav.g_01588
OG0001309	Syan.g_01196	Prav.g_01670
OG0001310	Syan.g_01422	Prav.g_01773
OG0001311	Syan.g_00358	Prav.g_00910
OG0001313	Syan.g_02860	Prav.g_00971, Prav.g_01872, Prav.g_01873, Prav.g_01362, Prav.g_01373, Prav.g_00970, Prav.g_01453, Prav.g_01871
OG0001315	Syan.g_02168	Prav.g_00126
OG0001317	Syan.g_02422	Prav.g_00804
OG0001318	Syan.g_02060	Prav.g_01903
OG0001319	Syan.g_02034	Prav.g_01919
OG0001323	Syan.g_01193	Prav.g_01117
OG0001325	Syan.g_00323	Prav.g_00311
OG0001326	Syan.g_01636	Prav.g_00472
OG0001327	Syan.g_00753	Prav.g_00227
OG0001328	Syan.g_02675	Prav.g_00254
OG0001329	Syan.g_00838	Prav.g_00026
OG0001330	Syan.g_01202	Prav.g_01408
OG0001331	Syan.g_02779	Prav.g_01479
OG0001332	Syan.g_00412	Prav.g_01621
OG0001333	Syan.g_01455	Prav.g_01798
OG0001336	Syan.g_01688	Prav.g_00771
OG0001341	Syan.g_00524	Prav.g_00344
OG0001345	Syan.g_02655	Prav.g_01862
OG0001346	Syan.g_01214	Prav.g_01439
OG0001349	Syan.g_01131	Prav.g_01558
OG0001353	Syan.g_00372	Prav.g_00429
OG0001354	Syan.g_00585	Prav.g_00566
OG0001356	Syan.g_00067	Prav.g_00957
OG0001358	Syan.g_00017	Prav.g_01218
OG0001360	Syan.g_02653	Prav.g_00257
OG0001361	Syan.g_02658	Prav.g_01865
OG0001364	Syan.g_01950	Prav.g_00660
OG0001365	Syan.g_01570	Prav.g_00738
OG0001369	Syan.g_02962	Prav.g_00157
OG0001371	Syan.g_02927, Syan.g_02928	Prav.g_01277
OG0001373	Syan.g_01635	Prav.g_00471
OG0001374	Syan.g_01644	Prav.g_00479
OG0001376	Syan.g_00511	Prav.g_00220
OG0001377	Syan.g_00510	Prav.g_00221
OG0001378	Syan.g_02392	Prav.g_00003
OG0001379	Syan.g_01206	Prav.g_01432
OG0001380	Syan.g_00442	Prav.g_01461
OG0001382	Syan.g_00680	Prav.g_01686
OG0001385	Syan.g_01632	Prav.g_00468
OG0001386	Syan.g_01633	Prav.g_00469
OG0001387	Syan.g_01634	Prav.g_00470
OG0001388	Syan.g_01637	Prav.g_00473
OG0001389	Syan.g_01639	Prav.g_00474
OG0001390	Syan.g_01640	Prav.g_00475
OG0001391	Syan.g_01641	Prav.g_00476
OG0001392	Syan.g_01642	Prav.g_00477
OG0001393	Syan.g_01643	Prav.g_00478
OG0001395	Syan.g_00340	Prav.g_00920
OG0001396	Syan.g_01851	Prav.g_00300
OG0001398	Syan.g_02932	Prav.g_01700
OG0001399	Syan.g_02175	Prav.g_00285
OG0001400	Syan.g_02263	Prav.g_01315, Prav.g_02004
OG0001401	Syan.g_00376	Prav.g_01365
OG0001402	Syan.g_00011	Prav.g_01328
OG0001403	Syan.g_01744	Prav.g_00098
OG0001404	Syan.g_00343	Prav.g_00133
OG0001406	Syan.g_00512	Prav.g_00219
OG0001407	Syan.g_00455	Prav.g_00234
OG0001408	Syan.g_00073	Prav.g_00239
OG0001409	Syan.g_00284	Prav.g_00072
OG0001411	Syan.g_01125	Prav.g_01507
OG0001415	Syan.g_01004	Prav.g_00807
OG0001416	Syan.g_00103	Prav.g_01057
OG0001417	Syan.g_00583	Prav.g_01067
OG0001418	Syan.g_02689	Prav.g_01282
OG0001419	Syan.g_00454	Prav.g_00235
OG0001420	Syan.g_01180	Prav.g_00012
OG0001422	Syan.g_00645	Prav.g_01691
OG0001425	Syan.g_01584	Prav.g_00748
OG0001428	Syan.g_03039	Prav.g_00866
OG0001429	Syan.g_00480	Prav.g_00386
OG0001432	Syan.g_00092	Prav.g_01661
OG0001433	Syan.g_00245	Prav.g_00958
OG0001434	Syan.g_00717	Prav.g_00518
OG0001435	Syan.g_00745	Prav.g_00495
OG0001437	Syan.g_01005	Prav.g_00808
OG0001438	Syan.g_02009	Prav.g_01939
OG0001439	Syan.g_01986	Prav.g_01953
OG0001441	Syan.g_01191	Prav.g_01119
OG0001442	Syan.g_00709	Prav.g_00337
OG0001443	Syan.g_01590	Prav.g_01744
OG0001447	Syan.g_02288	Prav.g_00191
OG0001449	Syan.g_02058	Prav.g_01010
OG0001452	Syan.g_02066	Prav.g_00485
OG0001453	Syan.g_00608	Prav.g_00578
OG0001454	Syan.g_00418	Prav.g_00250
OG0001456	Syan.g_01646	Prav.g_00042
OG0001457	Syan.g_01647	Prav.g_00043
OG0001458	Syan.g_01648	Prav.g_00044
OG0001459	Syan.g_02343	Prav.g_01377
OG0001460	Syan.g_00244	Prav.g_00959
OG0001462	Syan.g_01737	Prav.g_00102
OG0001467	Syan.g_00107	Prav.g_00374
OG0001471	Syan.g_01991	Prav.g_01663
OG0001473	Syan.g_00133	Prav.g_00708
OG0001474	Syan.g_02137	Prav.g_01986
OG0001475	Syan.g_01833	Prav.g_01511
OG0001479	Syan.g_02140	Prav.g_01983
OG0001480	Syan.g_00072	Prav.g_00988
OG0001486	Syan.g_02698	Prav.g_00063
OG0001492	Syan.g_02588	Prav.g_01834
OG0001493	Syan.g_02578	Prav.g_01826
OG0001495	Syan.g_02257	Prav.g_00290
OG0001504	Syan.g_02344	Prav.g_01378
OG0001507	Syan.g_02695	Prav.g_01722
OG0001508	Syan.g_01814	Prav.g_01508
OG0001525	Syan.g_00831	Prav.g_01678
OG0001528	Syan.g_01818	Prav.g_01510
OG0001546	Syan.g_01188	Prav.g_01122
OG0001549	Syan.g_00077	Prav.g_00455
OG0001553	Syan.g_01282	Prav.g_01575
OG0001554	Syan.g_00282	Prav.g_01668
OG0001556	Syan.g_02338, Syan.g_00149, Syan.g_00276	Prav.g_00963
OG0001558	Syan.g_01760	Prav.g_01353
OG0001566	Syan.g_01072	Prav.g_01274
OG0001587	Syan.g_01482	Prav.g_00265
OG0001625	Syan.g_02057	Prav.g_01905
OG0001627	Syan.g_02410	Prav.g_00351
OG0001652	Syan.g_01762	Prav.g_01351
OG0001666	Syan.g_02339	Prav.g_01376
OG0001671	Syan.g_03115, Syan.g_01514	Prav.g_01358
OG0001700	Syan.g_00938	Prav.g_00960
OG0001737	Syan.g_02002	Prav.g_01364
OG0001774	Syan.g_02509	Prav.g_01275
OG0001782	Syan.g_01869	Prav.g_01425
OG0001919	Syan.g_00078	Prav.g_01007
OG0002029	Syan.g_02340	Prav.g_01375
OG0002244	Syan.g_00387	Prav.g_01721
OG0002291	Syan.g_03057	Prav.g_01391
OG0002364	Syan.g_00481	Prav.g_00387
OG0002700	Syan.g_02461	Prav.g_01723
OG0002730	Syan.g_01497, Syan.g_02448	Prav.g_01370
OG0003063	Syan.g_01834	Prav.g_01557
OG0003084	Syan.g_01490	Prav.g_01372
