Orthogroup	Praa	Syag
OG0001166	Praa.g_01654	Syag.g_01715
OG0001167	Praa.g_01672	Syag.g_02383
OG0001168	Praa.g_01674	Syag.g_01740
OG0001169	Praa.g_01676	Syag.g_01742
OG0001170	Praa.g_01678	Syag.g_01744
OG0001171	Praa.g_01688	Syag.g_01755
OG0001172	Praa.g_01702	Syag.g_02693
OG0001173	Praa.g_01703	Syag.g_02694
OG0001174	Praa.g_01711	Syag.g_02703
OG0001175	Praa.g_01712	Syag.g_02704
OG0001176	Praa.g_01719	Syag.g_02723
OG0001177	Praa.g_01722	Syag.g_02720
OG0001178	Praa.g_01727	Syag.g_01694
OG0001179	Praa.g_01759	Syag.g_02754
OG0001180	Praa.g_01781	Syag.g_02780
OG0001181	Praa.g_01785	Syag.g_02784
OG0001182	Praa.g_01792	Syag.g_02793
OG0001183	Praa.g_01797	Syag.g_02798
OG0001184	Praa.g_01813	Syag.g_02428
OG0001185	Praa.g_01827	Syag.g_02399
OG0001186	Praa.g_01850	Syag.g_02364
OG0001187	Praa.g_01854	Syag.g_02361
OG0001188	Praa.g_01857	Syag.g_02359
OG0001189	Praa.g_01874	Syag.g_02334
OG0001190	Praa.g_01878	Syag.g_02126
OG0001191	Praa.g_01888	Syag.g_02142
OG0001192	Praa.g_01892	Syag.g_02149
OG0001193	Praa.g_01902	Syag.g_02182
OG0001194	Praa.g_01903	Syag.g_02185
OG0001195	Praa.g_01904	Syag.g_02186
OG0001196	Praa.g_01917	Syag.g_02254
OG0001197	Praa.g_01918	Syag.g_02256
OG0001198	Praa.g_01925	Syag.g_02269
OG0001199	Praa.g_00074	Syag.g_01825
OG0001200	Praa.g_00076	Syag.g_01827
OG0001201	Praa.g_00108	Syag.g_01886
OG0001202	Praa.g_00199	Syag.g_02032
OG0001203	Praa.g_00238	Syag.g_01783
OG0001204	Praa.g_00243	Syag.g_02673
OG0001206	Praa.g_00462	Syag.g_01328
OG0001207	Praa.g_00477	Syag.g_01536
OG0001208	Praa.g_00482	Syag.g_01526
OG0001209	Praa.g_00535	Syag.g_01451
OG0001210	Praa.g_00540	Syag.g_01442
OG0001211	Praa.g_00551	Syag.g_00272
OG0001212	Praa.g_00596	Syag.g_00334
OG0001213	Praa.g_00629	Syag.g_00394
OG0001214	Praa.g_00637	Syag.g_00412
OG0001215	Praa.g_00690	Syag.g_01014
OG0001216	Praa.g_00713	Syag.g_00920
OG0001217	Praa.g_00751	Syag.g_00151
OG0001218	Praa.g_00758	Syag.g_01364
OG0001219	Praa.g_00791	Syag.g_00767
OG0001220	Praa.g_00856	Syag.g_00743
OG0001221	Praa.g_00918	Syag.g_00628
OG0001222	Praa.g_00956	Syag.g_00797
OG0001223	Praa.g_00982	Syag.g_00843
OG0001224	Praa.g_01035	Syag.g_00969
OG0001225	Praa.g_01037	Syag.g_00971
OG0001226	Praa.g_01064	Syag.g_01835
OG0001227	Praa.g_01083	Syag.g_01240
OG0001228	Praa.g_01204	Syag.g_00709
OG0001229	Praa.g_01364	Syag.g_00997
OG0001230	Praa.g_01468	Syag.g_01430
OG0001231	Praa.g_01574	Syag.g_02289
OG0001232	Praa.g_01658	Syag.g_01724
OG0001233	Praa.g_01679	Syag.g_01745
OG0001234	Praa.g_01714	Syag.g_02708
OG0001235	Praa.g_01724	Syag.g_02715
OG0001236	Praa.g_01810	Syag.g_02432
OG0001237	Praa.g_01814	Syag.g_02426
OG0001238	Praa.g_01889	Syag.g_02144
OG0001239	Praa.g_00071	Syag.g_01822
OG0001240	Praa.g_00093	Syag.g_01869
OG0001241	Praa.g_00101	Syag.g_01879
OG0001243	Praa.g_00125	Syag.g_01920
OG0001244	Praa.g_00141	Syag.g_01948
OG0001245	Praa.g_00379	Syag.g_00213
OG0001246	Praa.g_00504	Syag.g_01498
OG0001247	Praa.g_00683	Syag.g_00710
OG0001248	Praa.g_00685	Syag.g_00175
OG0001249	Praa.g_00780	Syag.g_02837
OG0001250	Praa.g_00845	Syag.g_00725
OG0001251	Praa.g_00893	Syag.g_00472
OG0001252	Praa.g_01030	Syag.g_00960
OG0001253	Praa.g_01084	Syag.g_00094
OG0001254	Praa.g_01129	Syag.g_02165
OG0001255	Praa.g_01144	Syag.g_00440
OG0001256	Praa.g_01567	Syag.g_01673
OG0001257	Praa.g_01573	Syag.g_00217, Syag.g_00176
OG0001258	Praa.g_01632	Syag.g_01683
OG0001259	Praa.g_01677	Syag.g_01743
OG0001260	Praa.g_01694	Syag.g_01763
OG0001261	Praa.g_01767	Syag.g_02763
OG0001262	Praa.g_01872	Syag.g_02336
OG0001265	Praa.g_00118	Syag.g_01910
OG0001266	Praa.g_00203	Syag.g_02036
OG0001267	Praa.g_00280	Syag.g_02598
OG0001268	Praa.g_00339	Syag.g_02850
OG0001269	Praa.g_00358	Syag.g_00480
OG0001270	Praa.g_00434	Syag.g_00030
OG0001271	Praa.g_00472	Syag.g_01353
OG0001272	Praa.g_00486	Syag.g_01522
OG0001273	Praa.g_00631	Syag.g_00405
OG0001274	Praa.g_00703	Syag.g_02076
OG0001275	Praa.g_00992	Syag.g_00857
OG0001276	Praa.g_01014	Syag.g_00874
OG0001278	Praa.g_01209	Syag.g_01054
OG0001279	Praa.g_01257	Syag.g_00490
OG0001280	Praa.g_01317	Syag.g_01189
OG0001281	Praa.g_01323	Syag.g_01219
OG0001282	Praa.g_01367	Syag.g_01538
OG0001283	Praa.g_01386	Syag.g_02248
OG0001284	Praa.g_01547	Syag.g_01656
OG0001285	Praa.g_01661	Syag.g_00142, Syag.g_02205
OG0001286	Praa.g_01779	Syag.g_02778
OG0001287	Praa.g_01834	Syag.g_02391
OG0001288	Praa.g_01843	Syag.g_02373
OG0001289	Praa.g_00087	Syag.g_01850
OG0001290	Praa.g_00100	Syag.g_01878
OG0001291	Praa.g_00135	Syag.g_01933
OG0001292	Praa.g_00248	Syag.g_02667
OG0001293	Praa.g_00261	Syag.g_02625
OG0001294	Praa.g_00377	Syag.g_00593
OG0001295	Praa.g_00467	Syag.g_00968
OG0001296	Praa.g_00509	Syag.g_01492
OG0001297	Praa.g_00514	Syag.g_01488
OG0001298	Praa.g_00577	Syag.g_00309
OG0001299	Praa.g_00666	Syag.g_00582
OG0001300	Praa.g_00693	Syag.g_01003
OG0001301	Praa.g_00696	Syag.g_00987
OG0001302	Praa.g_00789	Syag.g_00442
OG0001303	Praa.g_00996	Syag.g_00769
OG0001304	Praa.g_01024	Syag.g_00890
OG0001305	Praa.g_01043	Syag.g_00981
OG0001306	Praa.g_01146	Syag.g_01160
OG0001307	Praa.g_01349	Syag.g_00577
OG0001308	Praa.g_01486	Syag.g_01406
OG0001309	Praa.g_01571	Syag.g_01482
OG0001315	Praa.g_00062	Syag.g_02796
OG0001316	Praa.g_00140	Syag.g_01940
OG0001317	Praa.g_00234	Syag.g_01787
OG0001318	Praa.g_00256	Syag.g_02633
OG0001319	Praa.g_00272	Syag.g_02609
OG0001321	Praa.g_00450	Syag.g_00050
OG0001322	Praa.g_00451	Syag.g_00051
OG0001323	Praa.g_00519	Syag.g_01479
OG0001324	Praa.g_00694	Syag.g_01002
OG0001325	Praa.g_00716	Syag.g_00916
OG0001326	Praa.g_00881	Syag.g_02190, Syag.g_02195
OG0001328	Praa.g_01082	Syag.g_00620
OG0001329	Praa.g_01123	Syag.g_00498
OG0001330	Praa.g_01289	Syag.g_01181
OG0001331	Praa.g_01372	Syag.g_01543
OG0001332	Praa.g_01519	Syag.g_01611
OG0001333	Praa.g_01673	Syag.g_01739
OG0001334	Praa.g_01800	Syag.g_02807
OG0001335	Praa.g_01801	Syag.g_02808
OG0001336	Praa.g_01914	Syag.g_02249
OG0001339	Praa.g_00103	Syag.g_01881
OG0001341	Praa.g_00749	Syag.g_00233
OG0001343	Praa.g_00890	Syag.g_00562
OG0001344	Praa.g_01163	Syag.g_01136
OG0001345	Praa.g_01178	Syag.g_01108
OG0001346	Praa.g_01319	Syag.g_01193
OG0001347	Praa.g_01429	Syag.g_02350
OG0001348	Praa.g_01595	Syag.g_00941
OG0001349	Praa.g_01624, Praa.g_01794	Syag.g_02479
OG0001351	Praa.g_00453	Syag.g_00055
OG0001352	Praa.g_00680	Syag.g_01459
OG0001353	Praa.g_00836	Syag.g_00716
OG0001354	Praa.g_00974	Syag.g_00830
OG0001358	Praa.g_00620	Syag.g_00374
OG0001359	Praa.g_00891	Syag.g_00561
OG0001360	Praa.g_01085	Syag.g_01106
OG0001361	Praa.g_01175	Syag.g_01111
OG0001364	Praa.g_01803	Syag.g_02448
OG0001365	Praa.g_01882	Syag.g_02131
OG0001369	Praa.g_00092	Syag.g_01868
OG0001370	Praa.g_00459	Syag.g_01660, Syag.g_01395, Syag.g_02204
OG0001373	Praa.g_00880	Syag.g_02194
OG0001374	Praa.g_00888	Syag.g_02202
OG0001375	Praa.g_00889	Syag.g_00563
OG0001376	Praa.g_01049	Syag.g_02153
OG0001377	Praa.g_01050	Syag.g_02152
OG0001378	Praa.g_01094	Syag.g_00028
OG0001379	Praa.g_01312	Syag.g_01183
OG0001380	Praa.g_01354	Syag.g_00252
OG0001385	Praa.g_00877	Syag.g_02191
OG0001386	Praa.g_00878	Syag.g_02192
OG0001387	Praa.g_00879	Syag.g_02193
OG0001388	Praa.g_00882	Syag.g_02196
OG0001389	Praa.g_00883	Syag.g_02197
OG0001390	Praa.g_00884	Syag.g_02198
OG0001391	Praa.g_00885	Syag.g_02199
OG0001392	Praa.g_00886	Syag.g_02200
OG0001393	Praa.g_00887	Syag.g_02201
OG0001394	Praa.g_00922	Syag.g_00635
OG0001395	Praa.g_01026	Syag.g_00898
OG0001396	Praa.g_01430	Syag.g_02349
OG0001398	Praa.g_01601	Syag.g_00751
OG0001403	Praa.g_00030	Syag.g_02308
OG0001404	Praa.g_00068	Syag.g_01818
OG0001405	Praa.g_00326	Syag.g_02810
OG0001406	Praa.g_01048	Syag.g_02154
OG0001408	Praa.g_01067	Syag.g_00450
OG0001409	Praa.g_01166	Syag.g_01125
OG0001410	Praa.g_01350	Syag.g_00576
OG0001412	Praa.g_01428	Syag.g_02351
OG0001413	Praa.g_01562	Syag.g_00224
OG0001416	Praa.g_00458	Syag.g_01198
OG0001417	Praa.g_00469	Syag.g_00829
OG0001419	Praa.g_01063	Syag.g_01466
OG0001420	Praa.g_01103	Syag.g_01465
OG0001428	Praa.g_00172	Syag.g_01981
OG0001429	Praa.g_00792	Syag.g_00770
OG0001432	Praa.g_01560	Syag.g_00448
OG0001438	Praa.g_00293	Syag.g_02583
OG0001439	Praa.g_00307	Syag.g_02554
OG0001442	Praa.g_00741	Syag.g_00648
OG0001447	Praa.g_00126	Syag.g_01921
OG0001448	Praa.g_00366	Syag.g_01350
OG0001449	Praa.g_00393	Syag.g_02676
OG0001452	Praa.g_00894	Syag.g_02638
OG0001453	Praa.g_00986	Syag.g_00849
OG0001454	Praa.g_01078	Syag.g_00204
OG0001456	Praa.g_01137	Syag.g_02212
OG0001457	Praa.g_01138	Syag.g_02213
OG0001458	Praa.g_01139	Syag.g_02214
OG0001459	Praa.g_01273	Syag.g_00535
OG0001462	Praa.g_00034	Syag.g_02315
OG0001465	Praa.g_00702	Syag.g_00940
OG0001467	Praa.g_00781	Syag.g_01322
OG0001470	Praa.g_01404	Syag.g_02420
OG0001471	Praa.g_01563	Syag.g_02563
OG0001472	Praa.g_01570	Syag.g_00104
OG0001473	Praa.g_01851	Syag.g_00471
OG0001479	Praa.g_00337	Syag.g_02848
OG0001480	Praa.g_00368	Syag.g_00451
OG0001482	Praa.g_00456	Syag.g_00839
OG0001484	Praa.g_01296	Syag.g_02203
OG0001492	Praa.g_01206	Syag.g_01057
OG0001493	Praa.g_01214	Syag.g_01045
OG0001494	Praa.g_01422	Syag.g_02489
OG0001495	Praa.g_01721	Syag.g_02719
OG0001502	Praa.g_00772	Syag.g_00739
OG0001504	Praa.g_01274	Syag.g_00534
OG0001507	Praa.g_01619	Syag.g_01794, Syag.g_00083
OG0001520	Praa.g_00388	Syag.g_00294
OG0001525	Praa.g_01579	Syag.g_00464
OG0001546	Praa.g_00524	Syag.g_01473
OG0001547	Praa.g_00774	Syag.g_00753
OG0001551	Praa.g_01136	Syag.g_01019
OG0001553	Praa.g_01473	Syag.g_01424
OG0001554	Praa.g_01569	Syag.g_02124
OG0001565	Praa.g_00416	Syag.g_00449
OG0001567	Praa.g_00773	Syag.g_00752
OG0001568	Praa.g_00775	Syag.g_00754
OG0001572	Praa.g_01251	Syag.g_00086
OG0001582	Praa.g_00468	Syag.g_00198
OG0001586	Praa.g_01336	Syag.g_02483
OG0001602	Praa.g_00701	Syag.g_00939
OG0001625	Praa.g_00258	Syag.g_02631
OG0001633	Praa.g_01363	Syag.g_01608
OG0001647	Praa.g_00273	Syag.g_02607
OG0001666	Praa.g_01272	Syag.g_00218
OG0001709	Praa.g_01398	Syag.g_02478
OG0001919	Praa.g_00390	Syag.g_00444
OG0002029	Praa.g_01271	Syag.g_01347
OG0002092	Praa.g_01227	Syag.g_01294, Syag.g_01295
OG0002416	Praa.g_01219	Syag.g_00454
OG0003339	Praa.g_01337	Syag.g_02488
