Orthogroup	Praz	Prbj
OG0001132	Praz.g_00105	Prbj.g_02537
OG0001133	Praz.g_00040	Prbj.g_02555
OG0001134	Praz.g_00025	Prbj.g_01990
OG0001136	Praz.g_00758	Prbj.g_00969
OG0001137	Praz.g_00746	Prbj.g_00832
OG0001138	Praz.g_00728	Prbj.g_00004
OG0001139	Praz.g_00727	Prbj.g_00006
OG0001140	Praz.g_00726	Prbj.g_00007
OG0001141	Praz.g_00725	Prbj.g_00008
OG0001142	Praz.g_00724	Prbj.g_00009
OG0001143	Praz.g_00717	Prbj.g_01907
OG0001144	Praz.g_00712	Prbj.g_02153
OG0001145	Praz.g_01188	Prbj.g_01717
OG0001146	Praz.g_01176	Prbj.g_01733
OG0001147	Praz.g_01153	Prbj.g_00121
OG0001148	Praz.g_01137	Prbj.g_01640
OG0001149	Praz.g_01136	Prbj.g_01641
OG0001150	Praz.g_01135	Prbj.g_01642
OG0001151	Praz.g_01124	Prbj.g_01654
OG0001152	Praz.g_01123	Prbj.g_01655
OG0001153	Praz.g_01009	Prbj.g_00651
OG0001154	Praz.g_01008	Prbj.g_00652
OG0001155	Praz.g_00996	Prbj.g_01686
OG0001156	Praz.g_00993	Prbj.g_01689
OG0001157	Praz.g_00992	Prbj.g_02538
OG0001158	Praz.g_00991	Prbj.g_01690
OG0001159	Praz.g_00990	Prbj.g_01691
OG0001160	Praz.g_00966	Prbj.g_00884
OG0001161	Praz.g_00953	Prbj.g_02535
OG0001162	Praz.g_00942	Prbj.g_00780
OG0001163	Praz.g_00885	Prbj.g_00870
OG0001164	Praz.g_00881	Prbj.g_00865
OG0001165	Praz.g_00878	Prbj.g_00862
OG0001166	Praz.g_00858	Prbj.g_00482
OG0001167	Praz.g_00841	Prbj.g_00461
OG0001168	Praz.g_00839	Prbj.g_00459
OG0001169	Praz.g_00837	Prbj.g_00457
OG0001170	Praz.g_00835	Prbj.g_00455
OG0001171	Praz.g_00826	Prbj.g_00445
OG0001172	Praz.g_00332	Prbj.g_02653
OG0001173	Praz.g_00331	Prbj.g_02652
OG0001174	Praz.g_00323	Prbj.g_02644
OG0001175	Praz.g_00322	Prbj.g_02643
OG0001176	Praz.g_00315	Prbj.g_01028
OG0001177	Praz.g_00312	Prbj.g_01030
OG0001178	Praz.g_00307	Prbj.g_00851
OG0001179	Praz.g_00279	Prbj.g_00999
OG0001180	Praz.g_00257	Prbj.g_00407
OG0001181	Praz.g_00253	Prbj.g_00403
OG0001182	Praz.g_00246	Prbj.g_00394
OG0001183	Praz.g_00241	Prbj.g_00367
OG0001184	Praz.g_00225	Prbj.g_01509
OG0001185	Praz.g_00211	Prbj.g_01592
OG0001186	Praz.g_00187	Prbj.g_01253
OG0001187	Praz.g_00183	Prbj.g_01249
OG0001188	Praz.g_00180	Prbj.g_01245
OG0001189	Praz.g_00163	Prbj.g_01223
OG0001190	Praz.g_00159	Prbj.g_01955
OG0001191	Praz.g_00149	Prbj.g_01968
OG0001192	Praz.g_00144	Prbj.g_01975
OG0001193	Praz.g_00134	Prbj.g_02013
OG0001194	Praz.g_00133	Prbj.g_02019
OG0001195	Praz.g_00132	Prbj.g_02020
OG0001196	Praz.g_00119	Prbj.g_02056
OG0001197	Praz.g_00118	Prbj.g_02058
OG0001198	Praz.g_00362	Prbj.g_02070
OG0001199	Praz.g_00434	Prbj.g_00570
OG0001200	Praz.g_00436	Prbj.g_00572
OG0001201	Praz.g_00468	Prbj.g_00621
OG0001202	Praz.g_00559	Prbj.g_01164
OG0001203	Praz.g_00598	Prbj.g_02610
OG0001204	Praz.g_00603	Prbj.g_01340
OG0001205	Praz.g_01883	Prbj.g_00110
OG0001206	Praz.g_01866	Prbj.g_00151
OG0001207	Praz.g_01851	Prbj.g_01638
OG0001208	Praz.g_01846	Prbj.g_01628
OG0001209	Praz.g_01793	Prbj.g_02130
OG0001210	Praz.g_01788	Prbj.g_02142
OG0001211	Praz.g_01778	Prbj.g_01864
OG0001212	Praz.g_01734	Prbj.g_01771
OG0001213	Praz.g_01701	Prbj.g_02565
OG0001214	Praz.g_01693	Prbj.g_02575
OG0001215	Praz.g_01640	Prbj.g_00932
OG0001216	Praz.g_01605	Prbj.g_02181
OG0001217	Praz.g_01567	Prbj.g_01884
OG0001218	Praz.g_01560	Prbj.g_00663
OG0001219	Praz.g_01523	Prbj.g_02311
OG0001220	Praz.g_01460	Prbj.g_02503
OG0001221	Praz.g_01397	Prbj.g_02364
OG0001222	Praz.g_01358	Prbj.g_01984
OG0001223	Praz.g_01332	Prbj.g_02243
OG0001224	Praz.g_01280	Prbj.g_01842
OG0001225	Praz.g_00064	Prbj.g_01840
OG0001226	Praz.g_00090	Prbj.g_00678
OG0001227	Praz.g_00108	Prbj.g_01669
OG0001228	Praz.g_00709	Prbj.g_02158
OG0001229	Praz.g_01141	Prbj.g_00873
OG0001230	Praz.g_01049	Prbj.g_01046
OG0001231	Praz.g_00944	Prbj.g_01184
OG0001232	Praz.g_00854	Prbj.g_00477
OG0001233	Praz.g_00834	Prbj.g_00454
OG0001234	Praz.g_00320	Prbj.g_02640
OG0001235	Praz.g_00310	Prbj.g_01033
OG0001236	Praz.g_00228	Prbj.g_01505
OG0001237	Praz.g_00224	Prbj.g_01512
OG0001238	Praz.g_00148	Prbj.g_01969
OG0001239	Praz.g_00431	Prbj.g_00567
OG0001240	Praz.g_00453	Prbj.g_00604
OG0001241	Praz.g_00461	Prbj.g_00614
OG0001242	Praz.g_00479	Prbj.g_01560
OG0001243	Praz.g_00485	Prbj.g_01529
OG0001245	Praz.g_00794	Prbj.g_00689
OG0001246	Praz.g_01824	Prbj.g_02091
OG0001247	Praz.g_01647	Prbj.g_02453
OG0001248	Praz.g_01645	Prbj.g_00943
OG0001249	Praz.g_01534	Prbj.g_00347
OG0001250	Praz.g_01471	Prbj.g_02482
OG0001252	Praz.g_01285	Prbj.g_01847
OG0001253	Praz.g_00109	Prbj.g_00696
OG0001254	Praz.g_00023	Prbj.g_01991
OG0001255	Praz.g_00008	Prbj.g_00769
OG0001258	Praz.g_00880	Prbj.g_00864
OG0001259	Praz.g_00836	Prbj.g_00456
OG0001260	Praz.g_00820	Prbj.g_00426
OG0001261	Praz.g_00271	Prbj.g_00990
OG0001262	Praz.g_00165	Prbj.g_01226
OG0001263	Praz.g_00488	Prbj.g_01531
OG0001265	Praz.g_00478	Prbj.g_01558
OG0001266	Praz.g_00563	Prbj.g_01168
OG0001267	Praz.g_00638	Prbj.g_01405
OG0001268	Praz.g_00341	Prbj.g_00335
OG0001269	Praz.g_00815	Prbj.g_02500
OG0001270	Praz.g_01894	Prbj.g_00098
OG0001271	Praz.g_01856	Prbj.g_00131
OG0001272	Praz.g_01842	Prbj.g_01624
OG0001273	Praz.g_01699	Prbj.g_02568
OG0001274	Praz.g_01627	Prbj.g_00269
OG0001275	Praz.g_01322	Prbj.g_02227
OG0001276	Praz.g_01302	Prbj.g_02210
OG0001277	Praz.g_00098	Prbj.g_02042
OG0001278	Praz.g_00704	Prbj.g_02165
OG0001279	Praz.g_01236	Prbj.g_01299
OG0001280	Praz.g_01181	Prbj.g_01725
OG0001281	Praz.g_01175	Prbj.g_01734
OG0001283	Praz.g_01119	Prbj.g_02051
OG0001285	Praz.g_00851	Prbj.g_00473
OG0001286	Praz.g_00259	Prbj.g_00409
OG0001288	Praz.g_00194	Prbj.g_01286
OG0001290	Praz.g_00460	Prbj.g_00613
OG0001291	Praz.g_00495	Prbj.g_01541
OG0001292	Praz.g_00608	Prbj.g_01346
OG0001293	Praz.g_00620	Prbj.g_01369
OG0001294	Praz.g_00796	Prbj.g_00826
OG0001295	Praz.g_01861	Prbj.g_02145
OG0001297	Praz.g_01814	Prbj.g_02100
OG0001298	Praz.g_01752	Prbj.g_01797
OG0001300	Praz.g_01637	Prbj.g_00947
OG0001301	Praz.g_01634	Prbj.g_00755
OG0001302	Praz.g_01525	Prbj.g_01337
OG0001303	Praz.g_01318	Prbj.g_02309
OG0001307	Praz.g_01156	Prbj.g_00670
OG0001308	Praz.g_01031	Prbj.g_01074
OG0001309	Praz.g_00947	Prbj.g_02106
OG0001310	Praz.g_00865	Prbj.g_00488
OG0001311	Praz.g_01300	Prbj.g_02208
OG0001312	Praz.g_01369	Prbj.g_02298
OG0001316	Praz.g_00500	Prbj.g_01548
OG0001319	Praz.g_00631	Prbj.g_01395
OG0001321	Praz.g_01877	Prbj.g_00119
OG0001322	Praz.g_01876	Prbj.g_00120
OG0001323	Praz.g_01809	Prbj.g_02109
OG0001324	Praz.g_01636	Prbj.g_00948
OG0001326	Praz.g_01435	Prbj.g_02026
OG0001328	Praz.g_00107	Prbj.g_02357
OG0001329	Praz.g_00032	Prbj.g_00043
OG0001330	Praz.g_01206	Prbj.g_01718
OG0001331	Praz.g_01133	Prbj.g_01644
OG0001332	Praz.g_00998	Prbj.g_01674
OG0001333	Praz.g_00840	Prbj.g_00460
OG0001334	Praz.g_00238	Prbj.g_00363
OG0001335	Praz.g_00237	Prbj.g_00362
OG0001336	Praz.g_00122	Prbj.g_02052
OG0001339	Praz.g_00463	Prbj.g_00616
OG0001340	Praz.g_00685	Prbj.g_00352
OG0001341	Praz.g_01569	Prbj.g_02463
OG0001344	Praz.g_00750	Prbj.g_00845
OG0001351	Praz.g_01874	Prbj.g_01893
OG0001352	Praz.g_01650	Prbj.g_00760
OG0001353	Praz.g_01480	Prbj.g_02473
OG0001354	Praz.g_01340	Prbj.g_02252
OG0001355	Praz.g_00914	Prbj.g_02368
OG0001356	Praz.g_01548	Prbj.g_01986
OG0001358	Praz.g_01710	Prbj.g_02549
OG0001360	Praz.g_00110	Prbj.g_00018
OG0001361	Praz.g_00738	Prbj.g_00309
OG0001362	Praz.g_01027	Prbj.g_01078
OG0001363	Praz.g_01025	Prbj.g_01080
OG0001365	Praz.g_00155	Prbj.g_01960
OG0001369	Praz.g_00452	Prbj.g_00603
OG0001371	Praz.g_01651	Prbj.g_00184
OG0001372	Praz.g_01561	Prbj.g_01324
OG0001373	Praz.g_01436	Prbj.g_02025
OG0001374	Praz.g_01428	Prbj.g_02033
OG0001376	Praz.g_00076	Prbj.g_01978
OG0001377	Praz.g_00077	Prbj.g_01977
OG0001378	Praz.g_00061	Prbj.g_00091
OG0001379	Praz.g_01186	Prbj.g_01720
OG0001380	Praz.g_01151	Prbj.g_02508
OG0001381	Praz.g_01145	Prbj.g_02689
OG0001382	Praz.g_00930	Prbj.g_02174
OG0001385	Praz.g_01439	Prbj.g_02022
OG0001386	Praz.g_01438	Prbj.g_02023
OG0001387	Praz.g_01437	Prbj.g_02024
OG0001388	Praz.g_01434	Prbj.g_02027
OG0001389	Praz.g_01433	Prbj.g_02028
OG0001390	Praz.g_01432	Prbj.g_02029
OG0001391	Praz.g_01431	Prbj.g_02030
OG0001392	Praz.g_01430	Prbj.g_02031
OG0001393	Praz.g_01429	Prbj.g_02032
OG0001395	Praz.g_01289	Prbj.g_02197
OG0001397	Praz.g_01026	Prbj.g_01079
OG0001398	Praz.g_00917	Prbj.g_00690
OG0001399	Praz.g_00318	Prbj.g_00377, Prbj.g_00390
OG0001402	Praz.g_01553	Prbj.g_02554
OG0001403	Praz.g_00395	Prbj.g_01203
OG0001405	Praz.g_00683	Prbj.g_00360
OG0001406	Praz.g_00075	Prbj.g_01979
OG0001409	Praz.g_00747	Prbj.g_00834
OG0001410	Praz.g_01155	Prbj.g_00671
OG0001414	Praz.g_00589	Prbj.g_00181
OG0001415	Praz.g_00591	Prbj.g_01776
OG0001416	Praz.g_01869	Prbj.g_01731
OG0001418	Praz.g_01646	Prbj.g_02636
OG0001422	Praz.g_00925, Praz.g_00924	Prbj.g_00158
OG0001425	Praz.g_00145	Prbj.g_01972
OG0001431	Praz.g_01208	Prbj.g_00731
OG0001434	Praz.g_01389	Prbj.g_02385
OG0001437	Praz.g_00590	Prbj.g_01775
OG0001441	Praz.g_01807	Prbj.g_02111
OG0001442	Praz.g_01577	Prbj.g_02389
OG0001446	Praz.g_00439	Prbj.g_00047
OG0001449	Praz.g_00772	Prbj.g_01327
OG0001450	Praz.g_01643	Prbj.g_00921
OG0001451	Praz.g_01451	Prbj.g_02199
OG0001455	Praz.g_00038	Prbj.g_00227
OG0001462	Praz.g_00399	Prbj.g_01210
OG0001463	Praz.g_00644	Prbj.g_01413
OG0001464	Praz.g_00686	Prbj.g_00351
OG0001472	Praz.g_00948	Prbj.g_00907
OG0001474	Praz.g_00342	Prbj.g_00334
OG0001475	Praz.g_01105	Prbj.g_01257
OG0001479	Praz.g_01934	Prbj.g_00337
OG0001481	Praz.g_00801	Prbj.g_01896
OG0001485	Praz.g_00913	Prbj.g_01678
OG0001491	Praz.g_01527	Prbj.g_00023
OG0001500	Praz.g_00622	Prbj.g_00180
OG0001501	Praz.g_01625	Prbj.g_00168
OG0001503	Praz.g_00018	Prbj.g_01336
OG0001506	Praz.g_01000	Prbj.g_00036
OG0001508	Praz.g_01117	Prbj.g_01254
OG0001525	Praz.g_00939	Prbj.g_02626
OG0001550	Praz.g_00035	Prbj.g_00688
OG0001553	Praz.g_01044	Prbj.g_01053
OG0001555	Praz.g_00934	Prbj.g_01316
OG0001565	Praz.g_01909	Prbj.g_02457
OG0001569	Praz.g_00115	Prbj.g_02632
OG0001605	Praz.g_01309	Prbj.g_00038
OG0001627	Praz.g_01563	Prbj.g_01682
OG0001635	Praz.g_00895	Prbj.g_02633
OG0001661	Praz.g_01913	Prbj.g_00045, Prbj.g_00051
OG0001670	Praz.g_00906	Prbj.g_00736
OG0001696	Praz.g_01450	Prbj.g_00920
OG0001698	Praz.g_00083	Prbj.g_00764
OG0001712	Praz.g_01917	Prbj.g_02465
OG0001726	Praz.g_01920	Prbj.g_02321
OG0001992	Praz.g_01555	Prbj.g_00379
OG0002063	Praz.g_00765	Prbj.g_00784
OG0002495	Praz.g_01160	Prbj.g_00728
OG0002565	Praz.g_01254	Prbj.g_00193
OG0002628	Praz.g_01099	Prbj.g_01520
OG0002733	Praz.g_01264	Prbj.g_00555
