Orthogroup	Praz	Prav
OG0001142	Praz.g_00724	Prav.g_01851
OG0001143	Praz.g_00717	Prav.g_01844
OG0001144	Praz.g_00712	Prav.g_01839
OG0001145	Praz.g_01188	Prav.g_01430
OG0001146	Praz.g_01176	Prav.g_01442
OG0001147	Praz.g_01153	Prav.g_01459
OG0001148	Praz.g_01137	Prav.g_01475
OG0001149	Praz.g_01136	Prav.g_01476
OG0001150	Praz.g_01135	Prav.g_01477
OG0001151	Praz.g_01124	Prav.g_01488
OG0001152	Praz.g_01123	Prav.g_01489
OG0001153	Praz.g_01009	Prav.g_01610
OG0001154	Praz.g_01008	Prav.g_01611
OG0001155	Praz.g_00996	Prav.g_01623
OG0001156	Praz.g_00993	Prav.g_01626
OG0001157	Praz.g_00992	Prav.g_01627
OG0001158	Praz.g_00991	Prav.g_01628
OG0001159	Praz.g_00990	Prav.g_01629
OG0001160	Praz.g_00966	Prav.g_01653
OG0001161	Praz.g_00953	Prav.g_01664
OG0001162	Praz.g_00942	Prav.g_01675
OG0001163	Praz.g_00885	Prav.g_01753
OG0001164	Praz.g_00881	Prav.g_01757
OG0001165	Praz.g_00878	Prav.g_01760
OG0001166	Praz.g_00858	Prav.g_01780
OG0001167	Praz.g_00841	Prav.g_01797
OG0001168	Praz.g_00839	Prav.g_01799
OG0001169	Praz.g_00837	Prav.g_01801
OG0001170	Praz.g_00835	Prav.g_01803
OG0001171	Praz.g_00826	Prav.g_01813
OG0001172	Praz.g_00332	Prav.g_00271
OG0001173	Praz.g_00331	Prav.g_00272
OG0001174	Praz.g_00323	Prav.g_00280
OG0001175	Praz.g_00322	Prav.g_00281
OG0001176	Praz.g_00315	Prav.g_00288
OG0001177	Praz.g_00312	Prav.g_00291
OG0001178	Praz.g_00307	Prav.g_00296
OG0001179	Praz.g_00279	Prav.g_00616
OG0001180	Praz.g_00257	Prav.g_00638
OG0001181	Praz.g_00253	Prav.g_00642
OG0001182	Praz.g_00246	Prav.g_00649
OG0001183	Praz.g_00241	Prav.g_00654
OG0001184	Praz.g_00225	Prav.g_00670
OG0001185	Praz.g_00211	Prav.g_00684
OG0001186	Praz.g_00187	Prav.g_00707
OG0001187	Praz.g_00183	Prav.g_00711
OG0001188	Praz.g_00180	Prav.g_00713
OG0001189	Praz.g_00163	Prav.g_00730
OG0001190	Praz.g_00159	Prav.g_00734
OG0001191	Praz.g_00149	Prav.g_00744
OG0001192	Praz.g_00144	Prav.g_00749
OG0001193	Praz.g_00134	Prav.g_00759
OG0001194	Praz.g_00133	Prav.g_00760
OG0001195	Praz.g_00132	Prav.g_00761
OG0001196	Praz.g_00119	Prav.g_00774
OG0001197	Praz.g_00118	Prav.g_00775
OG0001198	Praz.g_00362	Prav.g_00783
OG0001199	Praz.g_00434	Prav.g_00139
OG0001200	Praz.g_00436	Prav.g_00141
OG0001201	Praz.g_00468	Prav.g_00173
OG0001202	Praz.g_00559	Prav.g_00839
OG0001203	Praz.g_00598	Prav.g_00800
OG0001204	Praz.g_00603	Prav.g_01890
OG0001205	Praz.g_01883	Prav.g_01044
OG0001206	Praz.g_01866	Prav.g_01060
OG0001207	Praz.g_01851	Prav.g_01075
OG0001208	Praz.g_01846	Prav.g_01080
OG0001209	Praz.g_01793	Prav.g_01133
OG0001210	Praz.g_01788	Prav.g_01138
OG0001211	Praz.g_01778	Prav.g_01148
OG0001212	Praz.g_01734	Prav.g_01192
OG0001213	Praz.g_01701	Prav.g_01227
OG0001214	Praz.g_01693	Prav.g_01235
OG0001215	Praz.g_01640	Prav.g_01288
OG0001216	Praz.g_01605	Prav.g_00308
OG0001217	Praz.g_01567	Prav.g_00346
OG0001218	Praz.g_01560	Prav.g_00355
OG0001219	Praz.g_01523	Prav.g_00385
OG0001220	Praz.g_01460	Prav.g_00448
OG0001221	Praz.g_01397	Prav.g_00510
OG0001222	Praz.g_01358	Prav.g_00548
OG0001223	Praz.g_01332	Prav.g_00574
OG0001224	Praz.g_01280	Prav.g_00929
OG0001225	Praz.g_00064	Prav.g_00931
OG0001226	Praz.g_00090	Prav.g_00236
OG0001227	Praz.g_00108	Prav.g_00255
OG0001228	Praz.g_00709	Prav.g_01836
OG0001229	Praz.g_01141	Prav.g_01471
OG0001230	Praz.g_01049	Prav.g_01570
OG0001231	Praz.g_00944	Prav.g_01673
OG0001232	Praz.g_00854	Prav.g_01784
OG0001233	Praz.g_00834	Prav.g_01804
OG0001234	Praz.g_00320	Prav.g_00283
OG0001235	Praz.g_00310	Prav.g_00293
OG0001236	Praz.g_00228	Prav.g_00667
OG0001237	Praz.g_00224	Prav.g_00671
OG0001238	Praz.g_00148	Prav.g_00745
OG0001239	Praz.g_00431	Prav.g_00136
OG0001240	Praz.g_00453	Prav.g_00158
OG0001241	Praz.g_00461	Prav.g_00166
OG0001242	Praz.g_00479	Prav.g_00184
OG0001243	Praz.g_00485	Prav.g_00190
OG0001244	Praz.g_00501	Prav.g_00206
OG0001245	Praz.g_00794	Prav.g_00997
OG0001246	Praz.g_01824	Prav.g_01102
OG0001247	Praz.g_01647	Prav.g_01281
OG0001248	Praz.g_01645	Prav.g_01283
OG0001249	Praz.g_01534	Prav.g_00373
OG0001250	Praz.g_01471	Prav.g_00437
OG0001251	Praz.g_01423	Prav.g_00484
OG0001252	Praz.g_01285	Prav.g_00924
OG0001253	Praz.g_00109	Prav.g_00256
OG0001254	Praz.g_00023	Prav.g_00035
OG0001255	Praz.g_00008	Prav.g_00049
OG0001256	Praz.g_00951	Prav.g_01666
OG0001257	Praz.g_00945	Prav.g_01672
OG0001258	Praz.g_00880	Prav.g_01758
OG0001259	Praz.g_00836	Prav.g_01802
OG0001260	Praz.g_00820	Prav.g_01819
OG0001261	Praz.g_00271	Prav.g_00624
OG0001262	Praz.g_00165	Prav.g_00728
OG0001263	Praz.g_00488	Prav.g_00193
OG0001265	Praz.g_00478	Prav.g_00183
OG0001266	Praz.g_00563	Prav.g_00835
OG0001267	Praz.g_00638	Prav.g_01926
OG0001268	Praz.g_00341	Prav.g_01985
OG0001269	Praz.g_00815	Prav.g_00978
OG0001270	Praz.g_01894	Prav.g_01033
OG0001271	Praz.g_01856	Prav.g_01070
OG0001272	Praz.g_01842	Prav.g_01084
OG0001273	Praz.g_01699	Prav.g_01229
OG0001274	Praz.g_01627	Prav.g_01308, Prav.g_01311
OG0001275	Praz.g_01322	Prav.g_00584
OG0001276	Praz.g_01302	Prav.g_00908
OG0001277	Praz.g_00098	Prav.g_00244
OG0001278	Praz.g_00704	Prav.g_01831
OG0001279	Praz.g_01236	Prav.g_01392
OG0001280	Praz.g_01181	Prav.g_01437
OG0001281	Praz.g_01175	Prav.g_01443
OG0001282	Praz.g_01138	Prav.g_01474
OG0001283	Praz.g_01119	Prav.g_01493
OG0001284	Praz.g_00971	Prav.g_01648
OG0001285	Praz.g_00851	Prav.g_01787
OG0001286	Praz.g_00259	Prav.g_00636
OG0001287	Praz.g_00203	Prav.g_00691
OG0001288	Praz.g_00194	Prav.g_00700
OG0001289	Praz.g_00447	Prav.g_00152
OG0001290	Praz.g_00460	Prav.g_00165
OG0001291	Praz.g_00495	Prav.g_00200
OG0001292	Praz.g_00608	Prav.g_01895
OG0001293	Praz.g_00620	Prav.g_01908
OG0001294	Praz.g_00796	Prav.g_00995
OG0001295	Praz.g_01861	Prav.g_01065
OG0001296	Praz.g_01819	Prav.g_01107
OG0001297	Praz.g_01814	Prav.g_01112
OG0001298	Praz.g_01752	Prav.g_01174
OG0001299	Praz.g_01664	Prav.g_01264
OG0001300	Praz.g_01637	Prav.g_01291
OG0001301	Praz.g_01634	Prav.g_01294
OG0001302	Praz.g_01525	Prav.g_00383
OG0001303	Praz.g_01318	Prav.g_00946
OG0001304	Praz.g_01291	Prav.g_00918
OG0001305	Praz.g_00070	Prav.g_00937
OG0001306	Praz.g_00006	Prav.g_00051
OG0001307	Praz.g_01156	Prav.g_01456
OG0001308	Praz.g_01031	Prav.g_01588
OG0001309	Praz.g_00947	Prav.g_01670
OG0001310	Praz.g_00865	Prav.g_01773
OG0001311	Praz.g_01300	Prav.g_00910
OG0001315	Praz.g_00422	Prav.g_00126
OG0001316	Praz.g_00500	Prav.g_00205
OG0001317	Praz.g_00594	Prav.g_00804
OG0001318	Praz.g_00616	Prav.g_01903
OG0001319	Praz.g_00631	Prav.g_01919
OG0001320	Praz.g_00792	Prav.g_00998
OG0001321	Praz.g_01877	Prav.g_01050
OG0001322	Praz.g_01876	Prav.g_01051
OG0001323	Praz.g_01809	Prav.g_01117
OG0001324	Praz.g_01636	Prav.g_01292
OG0001325	Praz.g_01602	Prav.g_00311
OG0001326	Praz.g_01435	Prav.g_00472
OG0001327	Praz.g_00082	Prav.g_00227
OG0001328	Praz.g_00107	Prav.g_00254
OG0001329	Praz.g_00032	Prav.g_00026
OG0001330	Praz.g_01206	Prav.g_01408
OG0001331	Praz.g_01133	Prav.g_01479
OG0001332	Praz.g_00998	Prav.g_01621
OG0001333	Praz.g_00840	Prav.g_01798
OG0001334	Praz.g_00238	Prav.g_00657
OG0001335	Praz.g_00237	Prav.g_00658
OG0001336	Praz.g_00122	Prav.g_00771
OG0001339	Praz.g_00463	Prav.g_00168
OG0001340	Praz.g_00685	Prav.g_01974
OG0001341	Praz.g_01569	Prav.g_00344
OG0001342	Praz.g_01530	Prav.g_00377
OG0001343	Praz.g_01426	Prav.g_00481
OG0001344	Praz.g_00750	Prav.g_00069
OG0001345	Praz.g_00735	Prav.g_01862
OG0001346	Praz.g_01179	Prav.g_01439
OG0001349	Praz.g_01060	Prav.g_01558
OG0001350	Praz.g_00597	Prav.g_00801
OG0001352	Praz.g_01650	Prav.g_01278
OG0001353	Praz.g_01480	Prav.g_00429
OG0001354	Praz.g_01340	Prav.g_00566
OG0001355	Praz.g_00914	Prav.g_01704
OG0001356	Praz.g_01548	Prav.g_00957
OG0001358	Praz.g_01710	Prav.g_01218
OG0001359	Praz.g_01425	Prav.g_00482
OG0001360	Praz.g_00110	Prav.g_00257
OG0001361	Praz.g_00738	Prav.g_01865
OG0001362	Praz.g_01027	Prav.g_01592
OG0001363	Praz.g_01025	Prav.g_01594
OG0001364	Praz.g_00235	Prav.g_00660
OG0001365	Praz.g_00155	Prav.g_00738
OG0001369	Praz.g_00452	Prav.g_00157
OG0001371	Praz.g_01651	Prav.g_01277
OG0001372	Praz.g_01561	Prav.g_00354
OG0001373	Praz.g_01436	Prav.g_00471
OG0001374	Praz.g_01428	Prav.g_00479
OG0001375	Praz.g_01427	Prav.g_00480
OG0001376	Praz.g_00076	Prav.g_00220
OG0001377	Praz.g_00077	Prav.g_00221
OG0001378	Praz.g_00061	Prav.g_00003
OG0001379	Praz.g_01186	Prav.g_01432
OG0001380	Praz.g_01151	Prav.g_01461
OG0001381	Praz.g_01145	Prav.g_01467
OG0001382	Praz.g_00930	Prav.g_01686
OG0001384	Praz.g_01580	Prav.g_00333
OG0001385	Praz.g_01439	Prav.g_00468
OG0001386	Praz.g_01438	Prav.g_00469
OG0001387	Praz.g_01437	Prav.g_00470
OG0001388	Praz.g_01434	Prav.g_00473
OG0001389	Praz.g_01433	Prav.g_00474
OG0001390	Praz.g_01432	Prav.g_00475
OG0001391	Praz.g_01431	Prav.g_00476
OG0001392	Praz.g_01430	Prav.g_00477
OG0001393	Praz.g_01429	Prav.g_00478
OG0001395	Praz.g_01289	Prav.g_00920
OG0001397	Praz.g_01026	Prav.g_01593
OG0001398	Praz.g_00917	Prav.g_01700
OG0001399	Praz.g_00318	Prav.g_00285
OG0001400	Praz.g_01622	Prav.g_01315
OG0001400	Praz.g_01937	Prav.g_02004
OG0001402	Praz.g_01553	Prav.g_01328
OG0001403	Praz.g_00395	Prav.g_00098
OG0001404	Praz.g_00428	Prav.g_00133
OG0001405	Praz.g_00683	Prav.g_01972
OG0001406	Praz.g_00075	Prav.g_00219
OG0001407	Praz.g_00088	Prav.g_00234
OG0001408	Praz.g_00093	Prav.g_00239
OG0001409	Praz.g_00747	Prav.g_00072
OG0001410	Praz.g_01155	Prav.g_01457
OG0001411	Praz.g_01094	Prav.g_01507
OG0001413	Praz.g_00956	Prav.g_01662
OG0001414	Praz.g_00589	Prav.g_00809
OG0001415	Praz.g_00591	Prav.g_00807
OG0001416	Praz.g_01869	Prav.g_01057
OG0001417	Praz.g_01859	Prav.g_01067
OG0001418	Praz.g_01646	Prav.g_01282
OG0001419	Praz.g_00089	Prav.g_00235
OG0001420	Praz.g_00052	Prav.g_00012
OG0001421	Praz.g_00950	Prav.g_01667
OG0001422	Praz.g_00925, Praz.g_00924	Prav.g_01691
OG0001424	Praz.g_00104	Prav.g_00251, Prav.g_01877
OG0001425	Praz.g_00145	Prav.g_00748
OG0001428	Praz.g_00532	Prav.g_00866
OG0001429	Praz.g_01522	Prav.g_00386
OG0001430	Praz.g_01211	Prav.g_01403
OG0001431	Praz.g_01208	Prav.g_01406
OG0001432	Praz.g_00958	Prav.g_01661
OG0001433	Praz.g_01549	Prav.g_00958
OG0001434	Praz.g_01389	Prav.g_00518
OG0001437	Praz.g_00590	Prav.g_00808
OG0001439	Praz.g_00664	Prav.g_01953
OG0001440	Praz.g_01908	Prav.g_01022
OG0001441	Praz.g_01807	Prav.g_01119
OG0001442	Praz.g_01577	Prav.g_00337
OG0001446	Praz.g_00439	Prav.g_00144
OG0001447	Praz.g_00486	Prav.g_00191
OG0001448	Praz.g_00808	Prav.g_00986
OG0001449	Praz.g_00772	Prav.g_01010
OG0001450	Praz.g_01643	Prav.g_01285
OG0001451	Praz.g_01451	Prav.g_00457
OG0001452	Praz.g_01421	Prav.g_00485
OG0001453	Praz.g_01328	Prav.g_00578
OG0001454	Praz.g_00103	Prav.g_00250
OG0001455	Praz.g_00038	Prav.g_00021
OG0001456	Praz.g_00015	Prav.g_00042
OG0001457	Praz.g_00014	Prav.g_00043
OG0001458	Praz.g_00013	Prav.g_00044
OG0001459	Praz.g_01222	Prav.g_01377
OG0001460	Praz.g_01550	Prav.g_00959
OG0001462	Praz.g_00399	Prav.g_00102
OG0001463	Praz.g_00644	Prav.g_01932
OG0001464	Praz.g_00686	Prav.g_01975
OG0001465	Praz.g_01628	Prav.g_01300
OG0001466	Praz.g_01578	Prav.g_00335
OG0001467	Praz.g_01533	Prav.g_00374
OG0001468	Praz.g_00080	Prav.g_00225
OG0001469	Praz.g_01227	Prav.g_01396
OG0001469	Praz.g_00901	Prav.g_01729
OG0001471	Praz.g_00955	Prav.g_01663
OG0001472	Praz.g_00948	Prav.g_01669
OG0001473	Praz.g_00186	Prav.g_00708
OG0001474	Praz.g_00342	Prav.g_01986
OG0001475	Praz.g_01105	Prav.g_01511
OG0001479	Praz.g_01934	Prav.g_01983
OG0001480	Praz.g_00806	Prav.g_00988
OG0001481	Praz.g_00801	Prav.g_00992
OG0001482	Praz.g_01871	Prav.g_01055
OG0001485	Praz.g_00913	Prav.g_01705
OG0001486	Praz.g_00757	Prav.g_00063
OG0001490	Praz.g_00405	Prav.g_00110
OG0001491	Praz.g_01527	Prav.g_00381
OG0001492	Praz.g_00707	Prav.g_01834
OG0001493	Praz.g_00699	Prav.g_01826
OG0001499	Praz.g_00421	Prav.g_00125
OG0001500	Praz.g_00622	Prav.g_01910
OG0001501	Praz.g_01625	Prav.g_01313
OG0001503	Praz.g_00018	Prav.g_00039
OG0001505	Praz.g_01106	Prav.g_01548, Prav.g_01503
OG0001506	Praz.g_01000	Prav.g_01619
OG0001507	Praz.g_00902	Prav.g_01722
OG0001508	Praz.g_01117	Prav.g_01508
OG0001521	Praz.g_01568	Prav.g_00345
OG0001523	Praz.g_00021	Prav.g_00037
OG0001524	Praz.g_00020	Prav.g_00038
OG0001525	Praz.g_00939	Prav.g_01678
OG0001526	Praz.g_00337	Prav.g_01504
OG0001546	Praz.g_01804	Prav.g_01122
OG0001548	Praz.g_01536	Prav.g_00371
OG0001549	Praz.g_01453	Prav.g_00455
OG0001550	Praz.g_00035	Prav.g_00024
OG0001551	Praz.g_00016	Prav.g_00041
OG0001552	Praz.g_01938	Prav.g_02005
OG0001553	Praz.g_01044	Prav.g_01575
OG0001554	Praz.g_00949	Prav.g_01668
OG0001555	Praz.g_00934	Prav.g_01683
OG0001565	Praz.g_01909	Prav.g_01021
OG0001566	Praz.g_01654	Prav.g_01274
OG0001569	Praz.g_00115	Prav.g_00262
OG0001571	Praz.g_00042	Prav.g_00017
OG0001581	Praz.g_00504	Prav.g_00211
OG0001582	Praz.g_01860	Prav.g_01066
OG0001583	Praz.g_01528	Prav.g_00380
OG0001585	Praz.g_01232	Prav.g_01395
OG0001587	Praz.g_00339	Prav.g_00265
OG0001595	Praz.g_00427	Prav.g_00132
OG0001596	Praz.g_00435	Prav.g_00140
OG0001597	Praz.g_00813	Prav.g_00981
OG0001599	Praz.g_01868	Prav.g_01058
OG0001600	Praz.g_01817	Prav.g_01109
OG0001601	Praz.g_01656	Prav.g_01272
OG0001602	Praz.g_01629	Prav.g_01299
OG0001603	Praz.g_01526	Prav.g_00382
OG0001604	Praz.g_01400	Prav.g_00507
OG0001605	Praz.g_01309	Prav.g_00901
OG0001606	Praz.g_00095	Prav.g_00241
OG0001608	Praz.g_01148	Prav.g_01464
OG0001609	Praz.g_01002	Prav.g_01617
OG0001610	Praz.g_00999	Prav.g_01620
OG0001611	Praz.g_00936	Prav.g_01680
OG0001612	Praz.g_00911	Prav.g_01707
OG0001613	Praz.g_00243	Prav.g_00652
OG0001627	Praz.g_01563	Prav.g_00351
OG0001628	Praz.g_01558	Prav.g_00357
OG0001629	Praz.g_01557	Prav.g_00358
OG0001630	Praz.g_01419	Prav.g_00488
OG0001631	Praz.g_00085	Prav.g_00231
OG0001632	Praz.g_01233	Prav.g_01394
OG0001633	Praz.g_01142	Prav.g_01470
OG0001648	Praz.g_00802	Prav.g_00991
OG0001649	Praz.g_00086	Prav.g_00232
OG0001651	Praz.g_00938	Prav.g_01679
OG0001662	Praz.g_00055	Prav.g_00009
OG0001663	Praz.g_00009	Prav.g_00048
OG0001664	Praz.g_01248	Prav.g_01882
OG0001665	Praz.g_01245	Prav.g_01886
OG0001666	Praz.g_01223	Prav.g_01376
OG0001667	Praz.g_01203	Prav.g_01411
OG0001670	Praz.g_00906	Prav.g_01710
OG0001685	Praz.g_01449	Prav.g_00459
OG0001686	Praz.g_01310	Prav.g_00900
OG0001687	Praz.g_00079	Prav.g_00223
OG0001688	Praz.g_00084	Prav.g_00230
OG0001689	Praz.g_00196	Prav.g_00698
OG0001696	Praz.g_01450	Prav.g_00458
OG0001698	Praz.g_00083	Prav.g_00228
OG0001701	Praz.g_00336	Prav.g_00267
OG0001705	Praz.g_00771	Prav.g_01011
OG0001707	Praz.g_00102	Prav.g_00249
OG0001708	Praz.g_00010	Prav.g_00047
OG0001709	Praz.g_01061	Prav.g_01559
OG0001710	Praz.g_00317	Prav.g_00286
OG0001718	Praz.g_00812	Prav.g_00982
OG0001719	Praz.g_00783	Prav.g_01004
OG0001720	Praz.g_01199	Prav.g_01414
OG0001721	Praz.g_01566	Prav.g_00348
OG0001723	Praz.g_01235	Prav.g_01393
OG0001724	Praz.g_00897	Prav.g_01716
OG0001742	Praz.g_00798	Prav.g_00994
OG0001743	Praz.g_00057	Prav.g_00007
OG0001744	Praz.g_01194	Prav.g_01419
OG0001745	Praz.g_00959	Prav.g_01660
OG0001772	Praz.g_00770	Prav.g_01012
OG0001774	Praz.g_01653	Prav.g_01275
OG0001775	Praz.g_00091	Prav.g_00237
OG0001776	Praz.g_00059	Prav.g_00005
OG0001777	Praz.g_01276	Prav.g_00947, Prav.g_00889
OG0001778	Praz.g_01209	Prav.g_01405
OG0001779	Praz.g_01193	Prav.g_01420
OG0001780	Praz.g_01082	Prav.g_01515
OG0001781	Praz.g_00923	Prav.g_01692
OG0001819	Praz.g_00782	Prav.g_01005
OG0001821	Praz.g_01565	Prav.g_00349
OG0001822	Praz.g_01544	Prav.g_00368
OG0001823	Praz.g_01448	Prav.g_00460
OG0001824	Praz.g_01311	Prav.g_00899
OG0001825	Praz.g_00092	Prav.g_00238
OG0001826	Praz.g_00094	Prav.g_00240
OG0001827	Praz.g_00097	Prav.g_00243
OG0001828	Praz.g_00062	Prav.g_00002
OG0001829	Praz.g_00058	Prav.g_00006
OG0001830	Praz.g_00039	Prav.g_00020
OG0001831	Praz.g_00026	Prav.g_00032
OG0001832	Praz.g_01214	Prav.g_01401
OG0001833	Praz.g_01140	Prav.g_01472
OG0001834	Praz.g_01085	Prav.g_01517
OG0001919	Praz.g_00775	Prav.g_01007
OG0001921	Praz.g_01446	Prav.g_00462
OG0001982	Praz.g_00807	Prav.g_00987
OG0001983	Praz.g_01582	Prav.g_00331
OG0001984	Praz.g_01535	Prav.g_00372
OG0001985	Praz.g_01442	Prav.g_00466
OG0001986	Praz.g_01324	Prav.g_00582
OG0001987	Praz.g_01217	Prav.g_01332
OG0001988	Praz.g_01163	Prav.g_00109
OG0001989	Praz.g_01150	Prav.g_01462
OG0001992	Praz.g_01555	Prav.g_00361
OG0002026	Praz.g_00776	Prav.g_01006
OG0002027	Praz.g_01444	Prav.g_00464
OG0002028	Praz.g_01316	Prav.g_00894
OG0002029	Praz.g_01224	Prav.g_01375
OG0002030	Praz.g_01162	Prav.g_00941
OG0002031	Praz.g_00915	Prav.g_01703
OG0002032	Praz.g_00146	Prav.g_00747
OG0002033	Praz.g_01161	Prav.g_00942
OG0002034	Praz.g_00696	Prav.g_01823
OG0002057	Praz.g_00470	Prav.g_00175
OG0002058	Praz.g_00540	Prav.g_00858
OG0002059	Praz.g_00811	Prav.g_00983
OG0002060	Praz.g_00809	Prav.g_00985
OG0002061	Praz.g_00773	Prav.g_01009
OG0002064	Praz.g_01862	Prav.g_01064
OG0002065	Praz.g_01769	Prav.g_01157
OG0002066	Praz.g_01763	Prav.g_01163
OG0002067	Praz.g_01608	Prav.g_00305
OG0002068	Praz.g_01573	Prav.g_00340
OG0002069	Praz.g_01572	Prav.g_00342
OG0002070	Praz.g_01543	Prav.g_00369
OG0002071	Praz.g_01537	Prav.g_00370
OG0002072	Praz.g_01529	Prav.g_00379
OG0002073	Praz.g_01507	Prav.g_00402
OG0002074	Praz.g_01455	Prav.g_00453
OG0002075	Praz.g_01443	Prav.g_00465
OG0002076	Praz.g_01396	Prav.g_00511
OG0002077	Praz.g_01315	Prav.g_00895
OG0002078	Praz.g_01312	Prav.g_00898
OG0002079	Praz.g_01307	Prav.g_00903
OG0002080	Praz.g_01288	Prav.g_00921
OG0002081	Praz.g_00078	Prav.g_00222
OG0002082	Praz.g_00087	Prav.g_00233
OG0002083	Praz.g_00099	Prav.g_00245
OG0002084	Praz.g_00100	Prav.g_00246
OG0002085	Praz.g_00106	Prav.g_00253
OG0002086	Praz.g_00111	Prav.g_00258
OG0002087	Praz.g_00112	Prav.g_00259
OG0002088	Praz.g_00113	Prav.g_00260
OG0002089	Praz.g_00041	Prav.g_00018
OG0002090	Praz.g_00036	Prav.g_00023
OG0002091	Praz.g_00017	Prav.g_00040
OG0002093	Praz.g_01238	Prav.g_01382
OG0002094	Praz.g_01202	Prav.g_01412
OG0002095	Praz.g_01196	Prav.g_01417
OG0002099	Praz.g_00952	Prav.g_01665
OG0002100	Praz.g_00943	Prav.g_01674
OG0002101	Praz.g_00940	Prav.g_01677
OG0002102	Praz.g_00935	Prav.g_01682
OG0002103	Praz.g_00933	Prav.g_01684
OG0002104	Praz.g_00931	Prav.g_01685
OG0002105	Praz.g_00872	Prav.g_01766
OG0002108	Praz.g_01262	Prav.g_01322
OG0002146	Praz.g_01832	Prav.g_01094
OG0002147	Praz.g_01623	Prav.g_01314
OG0002148	Praz.g_01579	Prav.g_00334
OG0002149	Praz.g_01559	Prav.g_00356
OG0002150	Praz.g_01314	Prav.g_00896
OG0002151	Praz.g_00037	Prav.g_00022
OG0002153	Praz.g_01313	Prav.g_00897
OG0002215	Praz.g_01581	Prav.g_00332
OG0002216	Praz.g_01574	Prav.g_00339
OG0002217	Praz.g_01524	Prav.g_00384
OG0002218	Praz.g_01447	Prav.g_00461
OG0002219	Praz.g_00053	Prav.g_00011
OG0002221	Praz.g_01195	Prav.g_01418
OG0002224	Praz.g_00787	Prav.g_01002
OG0002226	Praz.g_01609	Prav.g_00304
OG0002262	Praz.g_00407	Prav.g_00112
OG0002263	Praz.g_01562	Prav.g_00352
OG0002264	Praz.g_01483	Prav.g_00426
OG0002265	Praz.g_00033	Prav.g_00025
OG0002266	Praz.g_01247	Prav.g_01884
OG0002268	Praz.g_01218	Prav.g_01398
OG0002269	Praz.g_01216	Prav.g_01399
OG0002271	Praz.g_00908	Prav.g_01709
OG0002272	Praz.g_00030	Prav.g_00028
OG0002314	Praz.g_01445	Prav.g_00463
OG0002316	Praz.g_00073	Prav.g_00217
OG0002317	Praz.g_00050	Prav.g_00013
OG0002318	Praz.g_00047	Prav.g_00015
OG0002320	Praz.g_01210	Prav.g_01404
OG0002322	Praz.g_00941	Prav.g_01676
OG0002323	Praz.g_00916	Prav.g_01701
OG0002324	Praz.g_00904	Prav.g_01719
OG0002327	Praz.g_00912	Prav.g_01706
OG0002361	Praz.g_00345	Prav.g_01989
OG0002362	Praz.g_00774	Prav.g_01008
OG0002363	Praz.g_01901	Prav.g_01027
OG0002366	Praz.g_01225	Prav.g_01374
OG0002367	Praz.g_01213	Prav.g_01402
OG0002370	Praz.g_01020	Prav.g_01599
OG0002373	Praz.g_00910	Prav.g_01708
OG0002376	Praz.g_00926	Prav.g_01690
OG0002417	Praz.g_00888	Prav.g_01876
OG0002418	Praz.g_01250	Prav.g_00890
OG0002419	Praz.g_01219	Prav.g_01397
OG0002422	Praz.g_00403	Prav.g_00210
OG0002483	Praz.g_01552	Prav.g_01327
OG0002485	Praz.g_01923	Prav.g_00888, Prav.g_00945
OG0002555	Praz.g_00031	Prav.g_00027
OG0002588	Praz.g_01063	Prav.g_01543
OG0002697	Praz.g_01393	Prav.g_00514
OG0002904	Praz.g_01621	Prav.g_01316
OG0003059	Praz.g_01620	Prav.g_01317
OG0003497	Praz.g_00886	Prav.g_01745
OG0003624	Praz.g_01274	Prav.g_01714
OG0003625	Praz.g_01273	Prav.g_01713
OG0003626	Praz.g_01272	Prav.g_01712
