Orthogroup	Praz	Syai
OG0001174	Praz.g_00323	Syai.g_00332
OG0001175	Praz.g_00322	Syai.g_00333
OG0001176	Praz.g_00315	Syai.g_00352
OG0001177	Praz.g_00312	Syai.g_00350
OG0001178	Praz.g_00307	Syai.g_02383
OG0001179	Praz.g_00279	Syai.g_00385
OG0001180	Praz.g_00257	Syai.g_00410
OG0001181	Praz.g_00253	Syai.g_00414
OG0001182	Praz.g_00246	Syai.g_00423
OG0001183	Praz.g_00241	Syai.g_00429
OG0001184	Praz.g_00225	Syai.g_00156
OG0001185	Praz.g_00211	Syai.g_00117
OG0001186	Praz.g_00187	Syai.g_00084
OG0001187	Praz.g_00183	Syai.g_00081
OG0001188	Praz.g_00180	Syai.g_00078
OG0001189	Praz.g_00163	Syai.g_00061
OG0001190	Praz.g_00159	Syai.g_02776
OG0001191	Praz.g_00149	Syai.g_02788
OG0001192	Praz.g_00144	Syai.g_02793
OG0001193	Praz.g_00134	Syai.g_02835
OG0001194	Praz.g_00133	Syai.g_02838
OG0001195	Praz.g_00132	Syai.g_02839
OG0001196	Praz.g_00119	Syai.g_02913
OG0001197	Praz.g_00118	Syai.g_02915
OG0001198	Praz.g_00362	Syai.g_02930
OG0001199	Praz.g_00434	Syai.g_02480
OG0001200	Praz.g_00436	Syai.g_02482
OG0001202	Praz.g_00559	Syai.g_02674
OG0001203	Praz.g_00598	Syai.g_00540
OG0001204	Praz.g_00603	Syai.g_00312
OG0001205	Praz.g_01883	Syai.g_02212
OG0001206	Praz.g_01866	Syai.g_00853
OG0001207	Praz.g_01851	Syai.g_00629
OG0001208	Praz.g_01846	Syai.g_00640
OG0001209	Praz.g_01793	Syai.g_00711
OG0001210	Praz.g_01788	Syai.g_00720
OG0001211	Praz.g_01778	Syai.g_00735
OG0001212	Praz.g_01734	Syai.g_00799
OG0001213	Praz.g_01701	Syai.g_01082
OG0001214	Praz.g_01693	Syai.g_01106
OG0001215	Praz.g_01640	Syai.g_01958
OG0001216	Praz.g_01605	Syai.g_01388
OG0001217	Praz.g_01567	Syai.g_01185
OG0001218	Praz.g_01560	Syai.g_00893
OG0001219	Praz.g_01523	Syai.g_01561
OG0001220	Praz.g_01460	Syai.g_02087
OG0001221	Praz.g_01397	Syai.g_01284
OG0001222	Praz.g_01358	Syai.g_01516
OG0001223	Praz.g_01332	Syai.g_01463
OG0001224	Praz.g_01280	Syai.g_02011
OG0001225	Praz.g_00064	Syai.g_02009
OG0001226	Praz.g_00090	Syai.g_01154
OG0001227	Praz.g_00108	Syai.g_02806
OG0001228	Praz.g_00709	Syai.g_02218
OG0001229	Praz.g_01141	Syai.g_01986
OG0001230	Praz.g_01049	Syai.g_00964
OG0001231	Praz.g_00944	Syai.g_00017
OG0001232	Praz.g_00854	Syai.g_02410
OG0001233	Praz.g_00834	Syai.g_02261
OG0001234	Praz.g_00320	Syai.g_00337
OG0001235	Praz.g_00310	Syai.g_00343
OG0001236	Praz.g_00228	Syai.g_00159
OG0001237	Praz.g_00224	Syai.g_00137
OG0001238	Praz.g_00148	Syai.g_02789
OG0001239	Praz.g_00431	Syai.g_02477
OG0001240	Praz.g_00453	Syai.g_02527
OG0001241	Praz.g_00461	Syai.g_02537
OG0001242	Praz.g_00479	Syai.g_02566
OG0001243	Praz.g_00485	Syai.g_02573
OG0001244	Praz.g_00501	Syai.g_02605
OG0001245	Praz.g_00794	Syai.g_02091
OG0001246	Praz.g_01824	Syai.g_00666
OG0001247	Praz.g_01647	Syai.g_01380
OG0001248	Praz.g_01645	Syai.g_01377
OG0001249	Praz.g_01534	Syai.g_00464
OG0001250	Praz.g_01471	Syai.g_02053
OG0001251	Praz.g_01423	Syai.g_02845
OG0001252	Praz.g_01285	Syai.g_02018
OG0001254	Praz.g_00023	Syai.g_01744
OG0001255	Praz.g_00008	Syai.g_01915
OG0001256	Praz.g_00951	Syai.g_02362
OG0001257	Praz.g_00945	Syai.g_00848
OG0001258	Praz.g_00880	Syai.g_02372
OG0001259	Praz.g_00836	Syai.g_02259
OG0001260	Praz.g_00820	Syai.g_02281
OG0001261	Praz.g_00271	Syai.g_00394
OG0001262	Praz.g_00165	Syai.g_00063
OG0001263	Praz.g_00488	Syai.g_02576
OG0001265	Praz.g_00478	Syai.g_02563
OG0001266	Praz.g_00563	Syai.g_02679
OG0001267	Praz.g_00638	Syai.g_00259
OG0001268	Praz.g_00341	Syai.g_00492
OG0001269	Praz.g_00815	Syai.g_01699
OG0001270	Praz.g_01894	Syai.g_02231
OG0001271	Praz.g_01856	Syai.g_00862
OG0001272	Praz.g_01842	Syai.g_00644
OG0001273	Praz.g_01699	Syai.g_01099
OG0001274	Praz.g_01627	Syai.g_02706
OG0001275	Praz.g_01322	Syai.g_01447
OG0001276	Praz.g_01302	Syai.g_01431
OG0001277	Praz.g_00098	Syai.g_02899
OG0001278	Praz.g_00704	Syai.g_01799
OG0001279	Praz.g_01236	Syai.g_00991
OG0001280	Praz.g_01181	Syai.g_02176
OG0001281	Praz.g_01175	Syai.g_02186
OG0001282	Praz.g_01138	Syai.g_00627
OG0001283	Praz.g_01119	Syai.g_02908
OG0001284	Praz.g_00971	Syai.g_02338
OG0001285	Praz.g_00851	Syai.g_02866
OG0001286	Praz.g_00259	Syai.g_00408
OG0001287	Praz.g_00203	Syai.g_00109
OG0001289	Praz.g_00447	Syai.g_02504
OG0001290	Praz.g_00460	Syai.g_02536
OG0001291	Praz.g_00495	Syai.g_02587
OG0001292	Praz.g_00608	Syai.g_00306
OG0001293	Praz.g_00620	Syai.g_00285
OG0001294	Praz.g_00796	Syai.g_01242
OG0001295	Praz.g_01861	Syai.g_00722
OG0001296	Praz.g_01819	Syai.g_00672
OG0001297	Praz.g_01814	Syai.g_00676
OG0001298	Praz.g_01752	Syai.g_00773
OG0001299	Praz.g_01664	Syai.g_01236
OG0001300	Praz.g_01637	Syai.g_01982
OG0001301	Praz.g_01634	Syai.g_01995
OG0001302	Praz.g_01525	Syai.g_01142
OG0001303	Praz.g_01318	Syai.g_01559
OG0001304	Praz.g_01291	Syai.g_01418
OG0001305	Praz.g_00070	Syai.g_02001
OG0001306	Praz.g_00006	Syai.g_02160
OG0001307	Praz.g_01156	Syai.g_01717
OG0001308	Praz.g_01031	Syai.g_00943
OG0001309	Praz.g_00947	Syai.g_00682
OG0001311	Praz.g_01300	Syai.g_01429
OG0001312	Praz.g_01369	Syai.g_01549
OG0001314	Praz.g_01575	Syai.g_01341, Syai.g_01810
OG0001315	Praz.g_00422	Syai.g_00427
OG0001316	Praz.g_00500	Syai.g_02593
OG0001317	Praz.g_00594	Syai.g_00534
OG0001318	Praz.g_00616	Syai.g_00293
OG0001319	Praz.g_00631	Syai.g_00270
OG0001321	Praz.g_01877	Syai.g_02195
OG0001322	Praz.g_01876	Syai.g_02194
OG0001323	Praz.g_01809	Syai.g_00685
OG0001324	Praz.g_01636	Syai.g_01983
OG0001325	Praz.g_01602	Syai.g_01392
OG0001326	Praz.g_01435	Syai.g_02856
OG0001327	Praz.g_00082	Syai.g_01250
OG0001328	Praz.g_00107	Syai.g_01278
OG0001330	Praz.g_01206	Syai.g_02167
OG0001331	Praz.g_01133	Syai.g_00622
OG0001332	Praz.g_00998	Syai.g_02293
OG0001333	Praz.g_00840	Syai.g_02255
OG0001334	Praz.g_00238	Syai.g_00438
OG0001335	Praz.g_00237	Syai.g_00439
OG0001336	Praz.g_00122	Syai.g_02909
OG0001339	Praz.g_00463	Syai.g_02539
OG0001340	Praz.g_00685	Syai.g_00453
OG0001343	Praz.g_01426	Syai.g_02842
OG0001344	Praz.g_00750	Syai.g_02139
OG0001345	Praz.g_00735	Syai.g_02110
OG0001346	Praz.g_01179	Syai.g_02180
OG0001349	Praz.g_01060	Syai.g_02417
OG0001351	Praz.g_01874	Syai.g_00843
OG0001352	Praz.g_01650	Syai.g_00700
OG0001353	Praz.g_01480	Syai.g_02042
OG0001354	Praz.g_01340	Syai.g_01477
OG0001355	Praz.g_00914	Syai.g_01698
OG0001356	Praz.g_01548	Syai.g_02032
OG0001359	Praz.g_01425	Syai.g_02841
OG0001360	Praz.g_00110	Syai.g_02107
OG0001361	Praz.g_00738	Syai.g_02113
OG0001362	Praz.g_01027	Syai.g_00938
OG0001363	Praz.g_01025	Syai.g_00936
OG0001364	Praz.g_00235	Syai.g_00173
OG0001373	Praz.g_01436	Syai.g_02855
OG0001374	Praz.g_01428	Syai.g_02863
OG0001375	Praz.g_01427	Syai.g_02843
OG0001376	Praz.g_00076	Syai.g_02795
OG0001377	Praz.g_00077	Syai.g_02794
OG0001378	Praz.g_00061	Syai.g_02232
OG0001379	Praz.g_01186	Syai.g_02169
OG0001380	Praz.g_01151	Syai.g_01168
OG0001381	Praz.g_01145	Syai.g_02819, Syai.g_01723
OG0001385	Praz.g_01439	Syai.g_02852
OG0001386	Praz.g_01438	Syai.g_02853
OG0001387	Praz.g_01437	Syai.g_02854
OG0001388	Praz.g_01434	Syai.g_02857
OG0001389	Praz.g_01433	Syai.g_02858
OG0001390	Praz.g_01432	Syai.g_02859
OG0001391	Praz.g_01431	Syai.g_02860
OG0001392	Praz.g_01430	Syai.g_02861
OG0001393	Praz.g_01429	Syai.g_02862
OG0001395	Praz.g_01289	Syai.g_01410
OG0001397	Praz.g_01026	Syai.g_00937
OG0001398	Praz.g_00917	Syai.g_01587
OG0001402	Praz.g_01553	Syai.g_01070
OG0001404	Praz.g_00428	Syai.g_02473
OG0001405	Praz.g_00683	Syai.g_00441
OG0001406	Praz.g_00075	Syai.g_02796
OG0001407	Praz.g_00088	Syai.g_00701
OG0001408	Praz.g_00093	Syai.g_01831
OG0001413	Praz.g_00956	Syai.g_01148
OG0001414	Praz.g_00589	Syai.g_01722
OG0001416	Praz.g_01869	Syai.g_02183
OG0001417	Praz.g_01859	Syai.g_01478
OG0001419	Praz.g_00089	Syai.g_00702
OG0001420	Praz.g_00052	Syai.g_00697
OG0001421	Praz.g_00950	Syai.g_01621
OG0001422	Praz.g_00925, Praz.g_00924	Syai.g_02171
OG0001425	Praz.g_00145	Syai.g_02792
OG0001428	Praz.g_00532	Syai.g_02637
OG0001430	Praz.g_01211	Syai.g_02768
OG0001432	Praz.g_00958	Syai.g_01943
OG0001433	Praz.g_01549	Syai.g_02031
OG0001439	Praz.g_00664	Syai.g_00219
OG0001441	Praz.g_01807	Syai.g_00687
OG0001442	Praz.g_01577	Syai.g_01305
OG0001446	Praz.g_00439	Syai.g_00832
OG0001447	Praz.g_00486	Syai.g_02574
OG0001448	Praz.g_00808	Syai.g_02808
OG0001449	Praz.g_00772	Syai.g_00315
OG0001452	Praz.g_01421	Syai.g_00298
OG0001453	Praz.g_01328	Syai.g_01455
OG0001454	Praz.g_00103	Syai.g_01153
OG0001456	Praz.g_00015	Syai.g_02873
OG0001457	Praz.g_00014	Syai.g_02874
OG0001458	Praz.g_00013	Syai.g_02875
OG0001459	Praz.g_01222	Syai.g_01712
OG0001460	Praz.g_01550	Syai.g_02030
OG0001462	Praz.g_00399	Syai.g_00045
OG0001465	Praz.g_01628	Syai.g_01384
OG0001467	Praz.g_01533	Syai.g_01141
OG0001468	Praz.g_00080	Syai.g_01144
OG0001471	Praz.g_00955	Syai.g_00224
OG0001472	Praz.g_00948	Syai.g_01931
OG0001473	Praz.g_00186	Syai.g_01130
OG0001474	Praz.g_00342	Syai.g_00493
OG0001475	Praz.g_01105	Syai.g_02237
OG0001479	Praz.g_01934	Syai.g_00490
OG0001480	Praz.g_00806	Syai.g_02088
OG0001482	Praz.g_01871	Syai.g_01468
OG0001492	Praz.g_00707	Syai.g_01796
OG0001493	Praz.g_00699	Syai.g_01820
OG0001499	Praz.g_00421	Syai.g_00831, Syai.g_01189
OG0001502	Praz.g_01542	Syai.g_02079
OG0001504	Praz.g_01221	Syai.g_01713
OG0001507	Praz.g_00902	Syai.g_01671
OG0001508	Praz.g_01117	Syai.g_02234
OG0001520	Praz.g_00780	Syai.g_00757
OG0001546	Praz.g_01804	Syai.g_00690
OG0001547	Praz.g_01540	Syai.g_01580
OG0001548	Praz.g_01536	Syai.g_01157
OG0001549	Praz.g_01453	Syai.g_02106
OG0001551	Praz.g_00016	Syai.g_02028
OG0001552	Praz.g_01938	Syai.g_01018
OG0001554	Praz.g_00949	Syai.g_02774
OG0001555	Praz.g_00934	Syai.g_01645
OG0001564	Praz.g_01077	Syai.g_02869
OG0001567	Praz.g_01541	Syai.g_01581
OG0001568	Praz.g_01539	Syai.g_01578
OG0001582	Praz.g_01860	Syai.g_01500
OG0001585	Praz.g_01232	Syai.g_01635
OG0001602	Praz.g_01629	Syai.g_01383
OG0001633	Praz.g_01142	Syai.g_00995
OG0001635	Praz.g_00895	Syai.g_00091
OG0001667	Praz.g_01203	Syai.g_01923
OG0001712	Praz.g_01917	Syai.g_01634
OG0001726	Praz.g_01920	Syai.g_01593, Syai.g_01594
OG0002063	Praz.g_00765	Syai.g_01856, Syai.g_01833
OG0002112	Praz.g_01926	Syai.g_00231
OG0002157	Praz.g_01925	Syai.g_00230
OG0002158	Praz.g_01927	Syai.g_00232
OG0002249	Praz.g_01263	Syai.g_01012, Syai.g_01003, Syai.g_01002, Syai.g_01013
OG0002489	Praz.g_01924	Syai.g_00596, Syai.g_01023
