Orthogroup	Praz	Prbg
OG0001122	Praz.g_01305	Prbg.g_01324
OG0001123	Praz.g_01301	Prbg.g_01330
OG0001124	Praz.g_01299	Prbg.g_01332
OG0001125	Praz.g_01298	Prbg.g_01334
OG0001126	Praz.g_01287	Prbg.g_01245
OG0001127	Praz.g_01286	Prbg.g_01244
OG0001128	Praz.g_01284	Prbg.g_01242
OG0001129	Praz.g_01283	Prbg.g_01241
OG0001130	Praz.g_01282	Prbg.g_01240
OG0001131	Praz.g_00096	Prbg.g_00141
OG0001132	Praz.g_00105	Prbg.g_00022
OG0001133	Praz.g_00040	Prbg.g_00528
OG0001134	Praz.g_00025	Prbg.g_00749
OG0001135	Praz.g_00022	Prbg.g_00752
OG0001136	Praz.g_00758	Prbg.g_01489
OG0001137	Praz.g_00746	Prbg.g_01477
OG0001138	Praz.g_00728	Prbg.g_01456
OG0001139	Praz.g_00727	Prbg.g_01454
OG0001140	Praz.g_00726	Prbg.g_01453
OG0001141	Praz.g_00725	Prbg.g_01452
OG0001142	Praz.g_00724	Prbg.g_01451
OG0001143	Praz.g_00717	Prbg.g_01444
OG0001144	Praz.g_00712	Prbg.g_01439
OG0001145	Praz.g_01188	Prbg.g_00469
OG0001146	Praz.g_01176	Prbg.g_00481
OG0001147	Praz.g_01153	Prbg.g_00501
OG0001148	Praz.g_01137	Prbg.g_00531
OG0001149	Praz.g_01136	Prbg.g_00532
OG0001150	Praz.g_01135	Prbg.g_00533
OG0001151	Praz.g_01124	Prbg.g_00544
OG0001152	Praz.g_01123	Prbg.g_00545
OG0001153	Praz.g_01009	Prbg.g_00623
OG0001154	Praz.g_01008	Prbg.g_00624
OG0001155	Praz.g_00996	Prbg.g_00641
OG0001156	Praz.g_00993	Prbg.g_00644
OG0001157	Praz.g_00992	Prbg.g_00645
OG0001158	Praz.g_00991	Prbg.g_00646
OG0001159	Praz.g_00990	Prbg.g_00647
OG0001160	Praz.g_00966	Prbg.g_00673
OG0001161	Praz.g_00953	Prbg.g_01593
OG0001162	Praz.g_00942	Prbg.g_00726
OG0001163	Praz.g_00885	Prbg.g_01641
OG0001164	Praz.g_00881	Prbg.g_01645
OG0001165	Praz.g_00878	Prbg.g_01648
OG0001166	Praz.g_00858	Prbg.g_01669
OG0001167	Praz.g_00841	Prbg.g_01686
OG0001168	Praz.g_00839	Prbg.g_01688
OG0001169	Praz.g_00837	Prbg.g_01690
OG0001170	Praz.g_00835	Prbg.g_01692
OG0001171	Praz.g_00826	Prbg.g_01702
OG0001172	Praz.g_00332	Prbg.g_01718
OG0001173	Praz.g_00331	Prbg.g_01719
OG0001174	Praz.g_00323	Prbg.g_01727
OG0001175	Praz.g_00322	Prbg.g_01728
OG0001176	Praz.g_00315	Prbg.g_01736
OG0001177	Praz.g_00312	Prbg.g_01738
OG0001178	Praz.g_00307	Prbg.g_01655
OG0001179	Praz.g_00279	Prbg.g_01768
OG0001180	Praz.g_00257	Prbg.g_01791
OG0001181	Praz.g_00253	Prbg.g_01795
OG0001182	Praz.g_00246	Prbg.g_01803
OG0001183	Praz.g_00241	Prbg.g_01808
OG0001184	Praz.g_00225	Prbg.g_01826
OG0001185	Praz.g_00211	Prbg.g_01842
OG0001186	Praz.g_00187	Prbg.g_01866
OG0001187	Praz.g_00183	Prbg.g_01869
OG0001188	Praz.g_00180	Prbg.g_01871
OG0001189	Praz.g_00163	Prbg.g_01888
OG0001190	Praz.g_00159	Prbg.g_01893
OG0001191	Praz.g_00149	Prbg.g_01903
OG0001192	Praz.g_00144	Prbg.g_01908
OG0001193	Praz.g_00134	Prbg.g_01920
OG0001194	Praz.g_00133	Prbg.g_01921
OG0001195	Praz.g_00132	Prbg.g_01922
OG0001196	Praz.g_00119	Prbg.g_01938
OG0001197	Praz.g_00118	Prbg.g_01940
OG0001198	Praz.g_00362	Prbg.g_00764
OG0001199	Praz.g_00434	Prbg.g_00795
OG0001200	Praz.g_00436	Prbg.g_00793
OG0001201	Praz.g_00468	Prbg.g_00880
OG0001202	Praz.g_00559	Prbg.g_00978
OG0001203	Praz.g_00598	Prbg.g_01020
OG0001204	Praz.g_00603	Prbg.g_01026
OG0001205	Praz.g_01883	Prbg.g_00165
OG0001206	Praz.g_01866	Prbg.g_00185
OG0001207	Praz.g_01851	Prbg.g_00196
OG0001208	Praz.g_01846	Prbg.g_00201
OG0001209	Praz.g_01793	Prbg.g_00252
OG0001210	Praz.g_01788	Prbg.g_00257
OG0001211	Praz.g_01778	Prbg.g_00268
OG0001212	Praz.g_01734	Prbg.g_00315
OG0001213	Praz.g_01701	Prbg.g_00350
OG0001214	Praz.g_01693	Prbg.g_01420
OG0001215	Praz.g_01640	Prbg.g_01132
OG0001216	Praz.g_01605	Prbg.g_01153
OG0001217	Praz.g_01567	Prbg.g_00006
OG0001218	Praz.g_01560	Prbg.g_01549
OG0001219	Praz.g_01523	Prbg.g_01258
OG0001220	Praz.g_01460	Prbg.g_01215
OG0001221	Praz.g_01397	Prbg.g_01095
OG0001222	Praz.g_01358	Prbg.g_01337
OG0001223	Praz.g_01332	Prbg.g_01305
OG0001224	Praz.g_01280	Prbg.g_01238
OG0001225	Praz.g_00064	Prbg.g_01236
OG0001226	Praz.g_00090	Prbg.g_00358
OG0001227	Praz.g_00108	Prbg.g_01534
OG0001228	Praz.g_00709	Prbg.g_01436
OG0001229	Praz.g_01141	Prbg.g_01548
OG0001230	Praz.g_01049	Prbg.g_00584
OG0001231	Praz.g_00944	Prbg.g_00142
OG0001232	Praz.g_00854	Prbg.g_01673
OG0001233	Praz.g_00834	Prbg.g_01693
OG0001234	Praz.g_00320	Prbg.g_01730
OG0001235	Praz.g_00310	Prbg.g_01734
OG0001236	Praz.g_00228	Prbg.g_01823
OG0001237	Praz.g_00224	Prbg.g_01827
OG0001238	Praz.g_00148	Prbg.g_01904
OG0001239	Praz.g_00431	Prbg.g_00798
OG0001240	Praz.g_00453	Prbg.g_00863
OG0001241	Praz.g_00461	Prbg.g_00873
OG0001242	Praz.g_00479	Prbg.g_00893
OG0001243	Praz.g_00485	Prbg.g_00900
OG0001244	Praz.g_00501	Prbg.g_00915
OG0001245	Praz.g_00794	Prbg.g_01525
OG0001247	Praz.g_01647	Prbg.g_01125
OG0001248	Praz.g_01645	Prbg.g_01127
OG0001249	Praz.g_01534	Prbg.g_00114
OG0001250	Praz.g_01471	Prbg.g_01202
OG0001251	Praz.g_01423	Prbg.g_01063
OG0001252	Praz.g_01285	Prbg.g_01243
OG0001253	Praz.g_00109	Prbg.g_00361
OG0001254	Praz.g_00023	Prbg.g_00751
OG0001255	Praz.g_00008	Prbg.g_01504
OG0001256	Praz.g_00951	Prbg.g_00680
OG0001258	Praz.g_00880	Prbg.g_01646
OG0001259	Praz.g_00836	Prbg.g_01691
OG0001260	Praz.g_00820	Prbg.g_01708
OG0001261	Praz.g_00271	Prbg.g_01776
OG0001262	Praz.g_00165	Prbg.g_01886
OG0001263	Praz.g_00488	Prbg.g_00902
OG0001265	Praz.g_00478	Prbg.g_00892
OG0001266	Praz.g_00563	Prbg.g_00982
OG0001267	Praz.g_00638	Prbg.g_00059
OG0001268	Praz.g_00341	Prbg.g_00122
OG0001269	Praz.g_00815	Prbg.g_01214
OG0001270	Praz.g_01894	Prbg.g_00154
OG0001271	Praz.g_01856	Prbg.g_00191
OG0001272	Praz.g_01842	Prbg.g_00205
OG0001273	Praz.g_01699	Prbg.g_01426
OG0001274	Praz.g_01627	Prbg.g_01006
OG0001275	Praz.g_01322	Prbg.g_01315
OG0001276	Praz.g_01302	Prbg.g_01329
OG0001277	Praz.g_00098	Prbg.g_01926
OG0001278	Praz.g_00704	Prbg.g_01432
OG0001279	Praz.g_01236	Prbg.g_00407
OG0001280	Praz.g_01181	Prbg.g_00476
OG0001281	Praz.g_01175	Prbg.g_00482
OG0001282	Praz.g_01138	Prbg.g_00530
OG0001283	Praz.g_01119	Prbg.g_01935
OG0001284	Praz.g_00971	Prbg.g_00666
OG0001285	Praz.g_00851	Prbg.g_01676
OG0001286	Praz.g_00259	Prbg.g_01789
OG0001287	Praz.g_00203	Prbg.g_01849
OG0001288	Praz.g_00194	Prbg.g_01859
OG0001289	Praz.g_00447	Prbg.g_00783
OG0001290	Praz.g_00460	Prbg.g_00872
OG0001291	Praz.g_00495	Prbg.g_00910
OG0001292	Praz.g_00608	Prbg.g_01031
OG0001293	Praz.g_00620	Prbg.g_01044
OG0001295	Praz.g_01861	Prbg.g_00714
OG0001296	Praz.g_01819	Prbg.g_00228
OG0001297	Praz.g_01814	Prbg.g_00233
OG0001298	Praz.g_01752	Prbg.g_00295
OG0001299	Praz.g_01664	Prbg.g_01389
OG0001300	Praz.g_01637	Prbg.g_01136
OG0001301	Praz.g_01634	Prbg.g_01141
OG0001302	Praz.g_01525	Prbg.g_01254
OG0001303	Praz.g_01318	Prbg.g_01612
OG0001304	Praz.g_01291	Prbg.g_01342
OG0001305	Praz.g_00070	Prbg.g_01230
OG0001306	Praz.g_00006	Prbg.g_01501
OG0001307	Praz.g_01156	Prbg.g_00504
OG0001308	Praz.g_01031	Prbg.g_00601
OG0001309	Praz.g_00947	Prbg.g_00708
OG0001310	Praz.g_00865	Prbg.g_01663
OG0001311	Praz.g_01300	Prbg.g_01331
OG0001312	Praz.g_01369	Prbg.g_01267
OG0001314	Praz.g_01575	Prbg.g_00439
OG0001315	Praz.g_00422	Prbg.g_01539
OG0001316	Praz.g_00500	Prbg.g_00914
OG0001317	Praz.g_00594	Prbg.g_01016
OG0001318	Praz.g_00616	Prbg.g_01040
OG0001319	Praz.g_00631	Prbg.g_00052
OG0001320	Praz.g_00792	Prbg.g_01578, Prbg.g_01611
OG0001321	Praz.g_01877	Prbg.g_00171
OG0001322	Praz.g_01876	Prbg.g_00172
OG0001323	Praz.g_01809	Prbg.g_00238
OG0001324	Praz.g_01636	Prbg.g_01137
OG0001325	Praz.g_01602	Prbg.g_01372
OG0001327	Praz.g_00082	Prbg.g_01072
OG0001328	Praz.g_00107	Prbg.g_00458
OG0001329	Praz.g_00032	Prbg.g_01609
OG0001330	Praz.g_01206	Prbg.g_00697
OG0001331	Praz.g_01133	Prbg.g_00535
OG0001332	Praz.g_00998	Prbg.g_00637
OG0001333	Praz.g_00840	Prbg.g_01687
OG0001334	Praz.g_00238	Prbg.g_01811
OG0001335	Praz.g_00237	Prbg.g_01812
OG0001339	Praz.g_00463	Prbg.g_00875
OG0001340	Praz.g_00685	Prbg.g_00110
OG0001341	Praz.g_01569	Prbg.g_01541
OG0001342	Praz.g_01530	Prbg.g_01632
OG0001343	Praz.g_01426	Prbg.g_01060
OG0001344	Praz.g_00750	Prbg.g_01482
OG0001345	Praz.g_00735	Prbg.g_01466
OG0001346	Praz.g_01179	Prbg.g_00478
OG0001349	Praz.g_01060	Prbg.g_00553
OG0001350	Praz.g_00597	Prbg.g_01019
OG0001351	Praz.g_01874	Prbg.g_00177
OG0001352	Praz.g_01650	Prbg.g_01121
OG0001353	Praz.g_01480	Prbg.g_01192
OG0001354	Praz.g_01340	Prbg.g_01297
OG0001355	Praz.g_00914	Prbg.g_01351
OG0001356	Praz.g_01548	Prbg.g_01638
OG0001359	Praz.g_01425	Prbg.g_01061
OG0001362	Praz.g_01027	Prbg.g_00605
OG0001363	Praz.g_01025	Prbg.g_00607
OG0001364	Praz.g_00235	Prbg.g_01814
OG0001365	Praz.g_00155	Prbg.g_01897
OG0001369	Praz.g_00452	Prbg.g_00862
OG0001371	Praz.g_01651	Prbg.g_01120
OG0001372	Praz.g_01561	Prbg.g_00359
OG0001375	Praz.g_01427	Prbg.g_01059
OG0001379	Praz.g_01186	Prbg.g_00471
OG0001380	Praz.g_01151	Prbg.g_01551
OG0001381	Praz.g_01145	Prbg.g_01511
OG0001382	Praz.g_00930	Prbg.g_01554
OG0001397	Praz.g_01026	Prbg.g_00606
OG0001398	Praz.g_00917	Prbg.g_00737
OG0001402	Praz.g_01553	Prbg.g_00344
OG0001403	Praz.g_00395	Prbg.g_00843
OG0001404	Praz.g_00428	Prbg.g_00801
OG0001407	Praz.g_00088	Prbg.g_01558
OG0001409	Praz.g_00747	Prbg.g_01478
OG0001410	Praz.g_01155	Prbg.g_00503
OG0001411	Praz.g_01094	Prbg.g_00808
OG0001414	Praz.g_00589	Prbg.g_01011
OG0001415	Praz.g_00591	Prbg.g_01013
OG0001418	Praz.g_01646	Prbg.g_01126
OG0001419	Praz.g_00089	Prbg.g_01557
OG0001421	Praz.g_00950	Prbg.g_00681
OG0001422	Praz.g_00925, Praz.g_00924	Prbg.g_01561
OG0001424	Praz.g_00104, Praz.g_01422	Prbg.g_00025
OG0001425	Praz.g_00145	Prbg.g_01907
OG0001428	Praz.g_00532	Prbg.g_00950
OG0001429	Praz.g_01522	Prbg.g_01259
OG0001430	Praz.g_01211	Prbg.g_01550
OG0001431	Praz.g_01208	Prbg.g_01532, Prbg.g_00722
OG0001433	Praz.g_01549	Prbg.g_01637
OG0001434	Praz.g_01389	Prbg.g_01104
OG0001437	Praz.g_00590	Prbg.g_01012
OG0001440	Praz.g_01908	Prbg.g_01614, Prbg.g_01608
OG0001446	Praz.g_00439	Prbg.g_00017
OG0001448	Praz.g_00808	Prbg.g_00175
OG0001450	Praz.g_01643	Prbg.g_01129
OG0001451	Praz.g_01451	Prbg.g_01226
OG0001455	Praz.g_00038	Prbg.g_01542
OG0001460	Praz.g_01550	Prbg.g_01636
OG0001463	Praz.g_00644	Prbg.g_00066
OG0001464	Praz.g_00686	Prbg.g_00111
OG0001465	Praz.g_01628	Prbg.g_01148
OG0001467	Praz.g_01533	Prbg.g_00524
OG0001468	Praz.g_00080	Prbg.g_01051
OG0001472	Praz.g_00948	Prbg.g_00367
OG0001481	Praz.g_00801	Prbg.g_00457
OG0001483	Praz.g_00893	Prbg.g_01566
OG0001485	Praz.g_00913	Prbg.g_00414
OG0001486	Praz.g_00757	Prbg.g_01488
OG0001491	Praz.g_01527	Prbg.g_01251
OG0001500	Praz.g_00622	Prbg.g_01046
OG0001501	Praz.g_01625	Prbg.g_01070
OG0001503	Praz.g_00018	Prbg.g_00011
OG0001505	Praz.g_01106	Prbg.g_00039
OG0001506	Praz.g_01000	Prbg.g_00635
OG0001521	Praz.g_01568	Prbg.g_01249
OG0001522	Praz.g_01479	Prbg.g_01193
OG0001523	Praz.g_00021	Prbg.g_00754
OG0001524	Praz.g_00020	Prbg.g_00755
OG0001525	Praz.g_00939	Prbg.g_01615
OG0001526	Praz.g_00337	Prbg.g_00813
OG0001549	Praz.g_01453	Prbg.g_01224
OG0001550	Praz.g_00035	Prbg.g_00007
OG0001552	Praz.g_01938	Prbg.g_00684
OG0001564	Praz.g_01077	Prbg.g_00814
OG0001565	Praz.g_01909	Prbg.g_00432
OG0001566	Praz.g_01654	Prbg.g_01117
OG0001569	Praz.g_00115	Prbg.g_00442
OG0001571	Praz.g_00042	Prbg.g_00404
OG0001581	Praz.g_00504	Prbg.g_00496
OG0001583	Praz.g_01528	Prbg.g_01250
OG0001584	Praz.g_01377	Prbg.g_01379
OG0001587	Praz.g_00339	Prbg.g_01710
OG0001595	Praz.g_00427	Prbg.g_00803
OG0001596	Praz.g_00435	Prbg.g_00794
OG0001597	Praz.g_00813	Prbg.g_00632
OG0001599	Praz.g_01868	Prbg.g_00183
OG0001600	Praz.g_01817	Prbg.g_00230
OG0001601	Praz.g_01656	Prbg.g_01115
OG0001603	Praz.g_01526	Prbg.g_01253
OG0001604	Praz.g_01400	Prbg.g_01092
OG0001605	Praz.g_01309	Prbg.g_00012
OG0001606	Praz.g_00095	Prbg.g_00002
OG0001607	Praz.g_00019	Prbg.g_00416
OG0001608	Praz.g_01148	Prbg.g_01345
OG0001609	Praz.g_01002	Prbg.g_00633
OG0001610	Praz.g_00999	Prbg.g_00636
OG0001611	Praz.g_00936	Prbg.g_01571
OG0001626	Praz.g_01570	Prbg.g_00421
OG0001628	Praz.g_01558	Prbg.g_00357
OG0001629	Praz.g_01557	Prbg.g_00395
OG0001630	Praz.g_01419	Prbg.g_01068
OG0001631	Praz.g_00085	Prbg.g_00412
OG0001648	Praz.g_00802	Prbg.g_01586
OG0001649	Praz.g_00086	Prbg.g_00004
OG0001651	Praz.g_00938	Prbg.g_01522
OG0001661	Praz.g_01913	Prbg.g_00425
OG0001663	Praz.g_00009	Prbg.g_01505
OG0001664	Praz.g_01248	Prbg.g_00742
OG0001665	Praz.g_01245	Prbg.g_01512
OG0001685	Praz.g_01449	Prbg.g_00362
OG0001686	Praz.g_01310	Prbg.g_01526
OG0001687	Praz.g_00079	Prbg.g_00181
OG0001689	Praz.g_00196	Prbg.g_01857
OG0001697	Praz.g_01441	Prbg.g_01252
OG0001699	Praz.g_00892	Prbg.g_00748
OG0001701	Praz.g_00336	Prbg.g_00812
OG0001705	Praz.g_00771	Prbg.g_01712
OG0001707	Praz.g_00102	Prbg.g_01533
OG0001709	Praz.g_01061	Prbg.g_00567
OG0001710	Praz.g_00317	Prbg.g_00375
OG0001725	Praz.g_00785	Prbg.g_00728
OG0001780	Praz.g_01082	Prbg.g_00558
OG0001834	Praz.g_01085	Prbg.g_00555
OG0001922	Praz.g_01165	Prbg.g_00573
OG0001988	Praz.g_01163	Prbg.g_00453
OG0002030	Praz.g_01162	Prbg.g_01563
OG0002034	Praz.g_00696	Prbg.g_00353
OG0002098	Praz.g_01090	Prbg.g_00512
OG0002321	Praz.g_01084	Prbg.g_00559
OG0002588	Praz.g_01063	Prbg.g_00570
