Orthogroup	Praz	Prab
OG0001148	Praz.g_01137	Prab.g_01362
OG0001149	Praz.g_01136	Prab.g_01363
OG0001150	Praz.g_01135	Prab.g_01364
OG0001151	Praz.g_01124	Prab.g_01375
OG0001152	Praz.g_01123	Prab.g_01376
OG0001153	Praz.g_01009	Prab.g_01498
OG0001154	Praz.g_01008	Prab.g_01499
OG0001155	Praz.g_00996	Prab.g_01511
OG0001156	Praz.g_00993	Prab.g_01514
OG0001157	Praz.g_00992	Prab.g_01515
OG0001158	Praz.g_00991	Prab.g_01516
OG0001159	Praz.g_00990	Prab.g_01517
OG0001160	Praz.g_00966	Prab.g_01541
OG0001161	Praz.g_00953	Prab.g_01553
OG0001162	Praz.g_00942	Prab.g_01567
OG0001163	Praz.g_00885	Prab.g_01661
OG0001164	Praz.g_00881	Prab.g_01665
OG0001165	Praz.g_00878	Prab.g_01668
OG0001166	Praz.g_00858	Prab.g_01688
OG0001167	Praz.g_00841	Prab.g_01705
OG0001168	Praz.g_00839	Prab.g_01707
OG0001169	Praz.g_00837	Prab.g_01709
OG0001170	Praz.g_00835	Prab.g_01711
OG0001171	Praz.g_00826	Prab.g_01720
OG0001172	Praz.g_00332	Prab.g_01734
OG0001173	Praz.g_00331	Prab.g_01735
OG0001174	Praz.g_00323	Prab.g_01743
OG0001175	Praz.g_00322	Prab.g_01744
OG0001176	Praz.g_00315	Prab.g_01751
OG0001177	Praz.g_00312	Prab.g_01753
OG0001178	Praz.g_00307	Prab.g_01758
OG0001179	Praz.g_00279	Prab.g_01786
OG0001180	Praz.g_00257	Prab.g_01808
OG0001181	Praz.g_00253	Prab.g_01812
OG0001182	Praz.g_00246	Prab.g_01819
OG0001183	Praz.g_00241	Prab.g_01823
OG0001184	Praz.g_00225	Prab.g_01838
OG0001185	Praz.g_00211	Prab.g_01852
OG0001186	Praz.g_00187	Prab.g_01875
OG0001187	Praz.g_00183	Prab.g_01880
OG0001188	Praz.g_00180	Prab.g_01882
OG0001189	Praz.g_00163	Prab.g_01899
OG0001190	Praz.g_00159	Prab.g_01903
OG0001191	Praz.g_00149	Prab.g_01913
OG0001192	Praz.g_00144	Prab.g_01918
OG0001193	Praz.g_00134	Prab.g_01928
OG0001194	Praz.g_00133	Prab.g_01929
OG0001195	Praz.g_00132	Prab.g_01930
OG0001196	Praz.g_00119	Prab.g_01943
OG0001197	Praz.g_00118	Prab.g_01944
OG0001198	Praz.g_00362	Prab.g_01952
OG0001199	Praz.g_00434	Prab.g_00066
OG0001200	Praz.g_00436	Prab.g_00068
OG0001201	Praz.g_00468	Prab.g_00099
OG0001202	Praz.g_00559	Prab.g_00190
OG0001204	Praz.g_00603	Prab.g_00233
OG0001205	Praz.g_01883	Prab.g_00448
OG0001206	Praz.g_01866	Prab.g_00467
OG0001207	Praz.g_01851	Prab.g_00481
OG0001208	Praz.g_01846	Prab.g_00486
OG0001209	Praz.g_01793	Prab.g_00539
OG0001210	Praz.g_01788	Prab.g_00544
OG0001211	Praz.g_01778	Prab.g_00554
OG0001212	Praz.g_01734	Prab.g_00600
OG0001213	Praz.g_01701	Prab.g_00634
OG0001214	Praz.g_01693	Prab.g_00642
OG0001215	Praz.g_01640	Prab.g_00695
OG0001216	Praz.g_01605	Prab.g_00725
OG0001217	Praz.g_01567	Prab.g_00768
OG0001218	Praz.g_01560	Prab.g_00776
OG0001219	Praz.g_01523	Prab.g_00829
OG0001220	Praz.g_01460	Prab.g_00891
OG0001221	Praz.g_01397	Prab.g_01057
OG0001222	Praz.g_01358	Prab.g_01018
OG0001223	Praz.g_01332	Prab.g_00992
OG0001225	Praz.g_00064	Prab.g_00931
OG0001226	Praz.g_00090	Prab.g_01120
OG0001227	Praz.g_00108	Prab.g_01138
OG0001228	Praz.g_00709	Prab.g_01264
OG0001229	Praz.g_01141	Prab.g_01358
OG0001230	Praz.g_01049	Prab.g_01458
OG0001231	Praz.g_00944	Prab.g_01565
OG0001232	Praz.g_00854	Prab.g_01692
OG0001233	Praz.g_00834	Prab.g_01712
OG0001234	Praz.g_00320	Prab.g_01746
OG0001235	Praz.g_00310	Prab.g_01755
OG0001237	Praz.g_00224	Prab.g_01839
OG0001238	Praz.g_00148	Prab.g_01914
OG0001239	Praz.g_00431	Prab.g_00063
OG0001240	Praz.g_00453	Prab.g_00084
OG0001241	Praz.g_00461	Prab.g_00092
OG0001242	Praz.g_00479	Prab.g_00110
OG0001244	Praz.g_00501	Prab.g_00131
OG0001245	Praz.g_00794	Prab.g_00368
OG0001246	Praz.g_01824	Prab.g_00508
OG0001247	Praz.g_01647	Prab.g_00688
OG0001248	Praz.g_01645	Prab.g_00690
OG0001249	Praz.g_01534	Prab.g_00818
OG0001250	Praz.g_01471	Prab.g_00880
OG0001251	Praz.g_01423	Prab.g_01083
OG0001252	Praz.g_01285	Prab.g_00938
OG0001253	Praz.g_00109	Prab.g_01139
OG0001254	Praz.g_00023	Prab.g_01188
OG0001255	Praz.g_00008	Prab.g_01203
OG0001256	Praz.g_00951	Prab.g_01558
OG0001257	Praz.g_00945	Prab.g_01564
OG0001258	Praz.g_00880	Prab.g_01666
OG0001259	Praz.g_00836	Prab.g_01710
OG0001260	Praz.g_00820	Prab.g_01726
OG0001261	Praz.g_00271	Prab.g_01794
OG0001262	Praz.g_00165	Prab.g_01897
OG0001264	Praz.g_00404	Prab.g_01280
OG0001265	Praz.g_00478	Prab.g_00109
OG0001266	Praz.g_00563	Prab.g_00194
OG0001267	Praz.g_00638	Prab.g_00268
OG0001268	Praz.g_00341	Prab.g_00326
OG0001269	Praz.g_00815	Prab.g_00347
OG0001270	Praz.g_01894	Prab.g_00437
OG0001271	Praz.g_01856	Prab.g_00476
OG0001272	Praz.g_01842	Prab.g_00490
OG0001273	Praz.g_01699	Prab.g_00636
OG0001274	Praz.g_01627	Prab.g_00710
OG0001275	Praz.g_01322	Prab.g_00982
OG0001276	Praz.g_01302	Prab.g_00954
OG0001277	Praz.g_00098	Prab.g_01127
OG0001278	Praz.g_00704	Prab.g_01269
OG0001279	Praz.g_01236	Prab.g_01590
OG0001280	Praz.g_01181	Prab.g_01325
OG0001281	Praz.g_01175	Prab.g_01331
OG0001282	Praz.g_01138	Prab.g_01361
OG0001283	Praz.g_01119	Prab.g_01381
OG0001284	Praz.g_00971	Prab.g_01536
OG0001285	Praz.g_00851	Prab.g_01695
OG0001286	Praz.g_00259	Prab.g_01806
OG0001287	Praz.g_00203	Prab.g_01859
OG0001288	Praz.g_00194	Prab.g_01868
OG0001289	Praz.g_00447	Prab.g_00079
OG0001290	Praz.g_00460	Prab.g_00091
OG0001291	Praz.g_00495	Prab.g_00125
OG0001292	Praz.g_00608	Prab.g_00238
OG0001293	Praz.g_00620	Prab.g_00250
OG0001294	Praz.g_00796	Prab.g_00366
OG0001295	Praz.g_01861	Prab.g_00472
OG0001296	Praz.g_01819	Prab.g_00513
OG0001297	Praz.g_01814	Prab.g_00518
OG0001298	Praz.g_01752	Prab.g_00581
OG0001299	Praz.g_01664	Prab.g_00671
OG0001300	Praz.g_01637	Prab.g_00698
OG0001301	Praz.g_01634	Prab.g_00701
OG0001302	Praz.g_01525	Prab.g_00827
OG0001303	Praz.g_01318	Prab.g_00749
OG0001304	Praz.g_01291	Prab.g_00944
OG0001305	Praz.g_00070	Prab.g_00925
OG0001306	Praz.g_00006	Prab.g_01205
OG0001308	Praz.g_01031	Prab.g_01476
OG0001309	Praz.g_00947	Prab.g_01562
OG0001310	Praz.g_00865	Prab.g_01681
OG0001311	Praz.g_01300	Prab.g_00952
OG0001312	Praz.g_01369	Prab.g_01029
OG0001315	Praz.g_00422	Prab.g_00053
OG0001316	Praz.g_00500	Prab.g_00130
OG0001317	Praz.g_00594	Prab.g_00225
OG0001318	Praz.g_00616	Prab.g_00246
OG0001319	Praz.g_00631	Prab.g_00261
OG0001320	Praz.g_00792	Prab.g_00370
OG0001321	Praz.g_01877	Prab.g_00457
OG0001322	Praz.g_01876	Prab.g_00458
OG0001323	Praz.g_01809	Prab.g_00523
OG0001324	Praz.g_01636	Prab.g_00699
OG0001325	Praz.g_01602	Prab.g_00728
OG0001326	Praz.g_01435	Prab.g_01095
OG0001327	Praz.g_00082	Prab.g_01112
OG0001328	Praz.g_00107	Prab.g_01137
OG0001329	Praz.g_00032	Prab.g_01178
OG0001331	Praz.g_01133	Prab.g_01366
OG0001332	Praz.g_00998	Prab.g_01509
OG0001333	Praz.g_00840	Prab.g_01706
OG0001334	Praz.g_00238	Prab.g_01826
OG0001335	Praz.g_00237	Prab.g_01827
OG0001336	Praz.g_00122	Prab.g_01940
OG0001339	Praz.g_00463	Prab.g_00094
OG0001340	Praz.g_00685	Prab.g_00316
OG0001341	Praz.g_01569	Prab.g_00765
OG0001342	Praz.g_01530	Prab.g_00822
OG0001343	Praz.g_01426	Prab.g_01086
OG0001344	Praz.g_00750	Prab.g_01223
OG0001345	Praz.g_00735	Prab.g_01238
OG0001346	Praz.g_01179	Prab.g_01327
OG0001349	Praz.g_01060	Prab.g_01408, Prab.g_01395
OG0001350	Praz.g_00597	Prab.g_00228
OG0001352	Praz.g_01650	Prab.g_00685
OG0001353	Praz.g_01480	Prab.g_00872
OG0001354	Praz.g_01340	Prab.g_01000
OG0001356	Praz.g_01548	Prab.g_00793
OG0001358	Praz.g_01710	Prab.g_00624
OG0001359	Praz.g_01425	Prab.g_01085
OG0001360	Praz.g_00110	Prab.g_01140
OG0001361	Praz.g_00738	Prab.g_01235
OG0001362	Praz.g_01027	Prab.g_01480
OG0001363	Praz.g_01025	Prab.g_01482
OG0001364	Praz.g_00235	Prab.g_01829
OG0001365	Praz.g_00155	Prab.g_01907
OG0001371	Praz.g_01651	Prab.g_00684
OG0001372	Praz.g_01561	Prab.g_00775
OG0001373	Praz.g_01436	Prab.g_01096
OG0001374	Praz.g_01428	Prab.g_01088
OG0001375	Praz.g_01427	Prab.g_01087
OG0001376	Praz.g_00076	Prab.g_01106
OG0001377	Praz.g_00077	Prab.g_01107
OG0001378	Praz.g_00061	Prab.g_01149
OG0001379	Praz.g_01186	Prab.g_01320
OG0001380	Praz.g_01151	Prab.g_01349
OG0001381	Praz.g_01145	Prab.g_01354
OG0001382	Praz.g_00930	Prab.g_01581
OG0001384	Praz.g_01580, Praz.g_00954	Prab.g_00719
OG0001385	Praz.g_01439	Prab.g_01099
OG0001386	Praz.g_01438	Prab.g_01098
OG0001387	Praz.g_01437	Prab.g_01097
OG0001388	Praz.g_01434	Prab.g_01094
OG0001389	Praz.g_01433	Prab.g_01093
OG0001390	Praz.g_01432	Prab.g_01092
OG0001391	Praz.g_01431	Prab.g_01091
OG0001392	Praz.g_01430	Prab.g_01090
OG0001393	Praz.g_01429	Prab.g_01089
OG0001395	Praz.g_01289	Prab.g_00942
OG0001397	Praz.g_01026	Prab.g_01481
OG0001398	Praz.g_00917	Prab.g_01603
OG0001399	Praz.g_00318	Prab.g_01748
OG0001403	Praz.g_00395	Prab.g_00030
OG0001404	Praz.g_00428	Prab.g_00060
OG0001405	Praz.g_00683	Prab.g_00314
OG0001406	Praz.g_00075	Prab.g_01105
OG0001407	Praz.g_00088	Prab.g_01118
OG0001408	Praz.g_00093	Prab.g_01123
OG0001409	Praz.g_00747	Prab.g_01226
OG0001411	Praz.g_01094	Prab.g_01391
OG0001413	Praz.g_00956	Prab.g_01551
OG0001414	Praz.g_00589	Prab.g_00220
OG0001415	Praz.g_00591	Prab.g_00222
OG0001416	Praz.g_01869	Prab.g_00464
OG0001417	Praz.g_01859	Prab.g_00474
OG0001418	Praz.g_01646	Prab.g_00689
OG0001419	Praz.g_00089	Prab.g_01119
OG0001420	Praz.g_00052	Prab.g_01158
OG0001421	Praz.g_00950	Prab.g_01559
OG0001422	Praz.g_00925, Praz.g_00924	Prab.g_01592
OG0001424	Praz.g_00104	Prab.g_01134
OG0001424	Praz.g_01422	Prab.g_01082
OG0001425	Praz.g_00145	Prab.g_01917
OG0001428	Praz.g_00532	Prab.g_00163
OG0001429	Praz.g_01522	Prab.g_00830
OG0001432	Praz.g_00958	Prab.g_01549
OG0001433	Praz.g_01549	Prab.g_00792
OG0001434	Praz.g_01389	Prab.g_01049
OG0001437	Praz.g_00590	Prab.g_00221
OG0001439	Praz.g_00664	Prab.g_00295
OG0001440	Praz.g_01908	Prab.g_00405
OG0001441	Praz.g_01807	Prab.g_00525
OG0001442	Praz.g_01577	Prab.g_00752
OG0001446	Praz.g_00439	Prab.g_00071
OG0001447	Praz.g_00486	Prab.g_00116
OG0001448	Praz.g_00808	Prab.g_00356
OG0001449	Praz.g_00772	Prab.g_00389
OG0001450	Praz.g_01643	Prab.g_00692
OG0001451	Praz.g_01451	Prab.g_00901
OG0001452	Praz.g_01421	Prab.g_01081
OG0001453	Praz.g_01328	Prab.g_00988
OG0001454	Praz.g_00103	Prab.g_01133
OG0001455	Praz.g_00038	Prab.g_01171
OG0001456	Praz.g_00015	Prab.g_01197
OG0001457	Praz.g_00014	Prab.g_01198
OG0001458	Praz.g_00013	Prab.g_01199
OG0001459	Praz.g_01222	Prab.g_01653
OG0001460	Praz.g_01550	Prab.g_00791
OG0001462	Praz.g_00399	Prab.g_00034
OG0001463	Praz.g_00644	Prab.g_00274
OG0001464	Praz.g_00686	Prab.g_00317
OG0001465	Praz.g_01628	Prab.g_00707
OG0001466	Praz.g_01578	Prab.g_01297
OG0001468	Praz.g_00080	Prab.g_01110
OG0001469	Praz.g_01227	Prab.g_00978
OG0001469	Praz.g_00901	Prab.g_00720
OG0001471	Praz.g_00955	Prab.g_01552
OG0001472	Praz.g_00948	Prab.g_01561
OG0001473	Praz.g_00186	Prab.g_01877
OG0001474	Praz.g_00342	Prab.g_00327
OG0001480	Praz.g_00806	Prab.g_00357
OG0001481	Praz.g_00801	Prab.g_00362
OG0001482	Praz.g_01871	Prab.g_00462
OG0001485	Praz.g_00913	Prab.g_00922, Prab.g_01290
OG0001486	Praz.g_00757	Prab.g_01217
OG0001490	Praz.g_00405	Prab.g_00038
OG0001491	Praz.g_01527	Prab.g_00825
OG0001492	Praz.g_00707	Prab.g_01266
OG0001493	Praz.g_00699	Prab.g_01274
OG0001499	Praz.g_00421	Prab.g_00052
OG0001500	Praz.g_00622	Prab.g_00252
OG0001501	Praz.g_01625	Prab.g_00712
OG0001502	Praz.g_01542	Prab.g_00810
OG0001503	Praz.g_00018	Prab.g_01194
OG0001506	Praz.g_01000	Prab.g_01507
OG0001507	Praz.g_00902	Prab.g_01586
OG0001521	Praz.g_01568	Prab.g_00766
OG0001523	Praz.g_00021	Prab.g_01190
OG0001524	Praz.g_00020	Prab.g_01191
OG0001525	Praz.g_00939	Prab.g_01570
OG0001526	Praz.g_00337	Prab.g_01729
OG0001546	Praz.g_01804	Prab.g_00528
OG0001547	Praz.g_01540	Prab.g_00812
OG0001548	Praz.g_01536	Prab.g_00816
OG0001550	Praz.g_00035	Prab.g_01174
OG0001551	Praz.g_00016	Prab.g_01196
OG0001552	Praz.g_01938	Prab.g_01282
OG0001553	Praz.g_01044	Prab.g_01463
OG0001554	Praz.g_00949	Prab.g_01560
OG0001555	Praz.g_00934	Prab.g_01575
OG0001565	Praz.g_01909	Prab.g_00426
OG0001566	Praz.g_01654	Prab.g_00681
OG0001567	Praz.g_01541	Prab.g_00811
OG0001568	Praz.g_01539	Prab.g_00813
OG0001569	Praz.g_00115	Prab.g_01145
OG0001570	Praz.g_00049	Prab.g_01161
OG0001571	Praz.g_00042	Prab.g_01167
OG0001581	Praz.g_00504	Prab.g_00135
OG0001582	Praz.g_01860	Prab.g_00473
OG0001583	Praz.g_01528	Prab.g_00824
OG0001584	Praz.g_01377	Prab.g_01037
OG0001585	Praz.g_01232	Prab.g_00399
OG0001587	Praz.g_00339	Prab.g_01728
OG0001595	Praz.g_00427	Prab.g_00059
OG0001596	Praz.g_00435	Prab.g_00067
OG0001597	Praz.g_00813	Prab.g_00351
OG0001599	Praz.g_01868	Prab.g_00465
OG0001600	Praz.g_01817	Prab.g_00515
OG0001601	Praz.g_01656	Prab.g_00679
OG0001602	Praz.g_01629	Prab.g_00706
OG0001603	Praz.g_01526	Prab.g_00826
OG0001604	Praz.g_01400	Prab.g_01060
OG0001605	Praz.g_01309	Prab.g_00961
OG0001606	Praz.g_00095	Prab.g_01298
OG0001607	Praz.g_00019	Prab.g_01192
OG0001608	Praz.g_01148	Prab.g_01352
OG0001609	Praz.g_01002	Prab.g_01505
OG0001610	Praz.g_00999	Prab.g_01508
OG0001611	Praz.g_00936	Prab.g_01573
OG0001612	Praz.g_00911	Prab.g_00755
OG0001613	Praz.g_00243	Prab.g_01821
OG0001626	Praz.g_01570	Prab.g_01583, Prab.g_00764
OG0001628	Praz.g_01558	Prab.g_00778
OG0001629	Praz.g_01557	Prab.g_00779
OG0001630	Praz.g_01419	Prab.g_01078
OG0001631	Praz.g_00085	Prab.g_01115
OG0001632	Praz.g_01233	Prab.g_00977
OG0001633	Praz.g_01142	Prab.g_01357
OG0001648	Praz.g_00802	Prab.g_00361
OG0001649	Praz.g_00086	Prab.g_01116
OG0001651	Praz.g_00938	Prab.g_01571
OG0001662	Praz.g_00055	Prab.g_01155
OG0001666	Praz.g_01223	Prab.g_01654
OG0001667	Praz.g_01203	Prab.g_01305
OG0001685	Praz.g_01449	Prab.g_00902
OG0001686	Praz.g_01310	Prab.g_00962
OG0001687	Praz.g_00079	Prab.g_01109
OG0001688	Praz.g_00084	Prab.g_01114
OG0001689	Praz.g_00196	Prab.g_01866
OG0001697	Praz.g_01441	Prab.g_01101
OG0001698	Praz.g_00083	Prab.g_01113
OG0001701	Praz.g_00336	Prab.g_01730
OG0001705	Praz.g_00771	Prab.g_00390
OG0001707	Praz.g_00102	Prab.g_01132
OG0001708	Praz.g_00010	Prab.g_01202
OG0001710	Praz.g_00317	Prab.g_01749
OG0001711	Praz.g_00887	Prab.g_00414
OG0001718	Praz.g_00812	Prab.g_00352
OG0001719	Praz.g_00783	Prab.g_00382
OG0001720	Praz.g_01199	Prab.g_00916, Prab.g_01618
OG0001721	Praz.g_01566	Prab.g_00771
OG0001723	Praz.g_01235	Prab.g_00972
OG0001724	Praz.g_00897	Prab.g_00758
OG0001725	Praz.g_00785	Prab.g_00380
OG0001742	Praz.g_00798	Prab.g_00364
OG0001743	Praz.g_00057	Prab.g_01153
OG0001744	Praz.g_01194	Prab.g_01312
OG0001745	Praz.g_00959	Prab.g_01548
OG0001773	Praz.g_00932	Prab.g_01577
OG0001774	Praz.g_01653	Prab.g_00682
OG0001775	Praz.g_00091	Prab.g_01121
OG0001776	Praz.g_00059	Prab.g_01151
OG0001777	Praz.g_01231, Praz.g_01276	Prab.g_00976
OG0001779	Praz.g_01193	Prab.g_01313, Prab.g_00751
OG0001780	Praz.g_01082	Prab.g_01401
OG0001781	Praz.g_00923	Prab.g_01593
OG0001819	Praz.g_00782	Prab.g_00383
OG0001821	Praz.g_01565	Prab.g_00772
OG0001822	Praz.g_01544	Prab.g_00808
OG0001823	Praz.g_01448	Prab.g_00903
OG0001824	Praz.g_01311	Prab.g_00963
OG0001825	Praz.g_00092	Prab.g_01122
OG0001826	Praz.g_00094	Prab.g_01124
OG0001827	Praz.g_00097	Prab.g_01126
OG0001828	Praz.g_00062	Prab.g_01148
OG0001829	Praz.g_00058	Prab.g_01152
OG0001830	Praz.g_00039	Prab.g_01170
OG0001831	Praz.g_00026	Prab.g_01185
OG0001832	Praz.g_01214	Prab.g_00715
OG0001833	Praz.g_01140	Prab.g_01359
OG0001834	Praz.g_01085	Prab.g_01398
OG0001919	Praz.g_00775	Prab.g_00385
OG0001920	Praz.g_01624	Prab.g_00713
OG0001921	Praz.g_01446	Prab.g_00905
OG0001922	Praz.g_01165	Prab.g_01341
OG0001983	Praz.g_01582	Prab.g_00748, Prab.g_00920
OG0001984	Praz.g_01535	Prab.g_00817
OG0001985	Praz.g_01442	Prab.g_01102
OG0001986	Praz.g_01324	Prab.g_00984
OG0001987	Praz.g_01217	Prab.g_00973
OG0001988	Praz.g_01163	Prab.g_00346
OG0001989	Praz.g_01150	Prab.g_01350
OG0002026	Praz.g_00776	Prab.g_00384
OG0002027	Praz.g_01444	Prab.g_00908
OG0002028	Praz.g_01316	Prab.g_00968
OG0002029	Praz.g_01224	Prab.g_01655
OG0002031	Praz.g_00915	Prab.g_01609
OG0002032	Praz.g_00146	Prab.g_01916
OG0002033	Praz.g_01161	Prab.g_01344
OG0002057	Praz.g_00470	Prab.g_00101
OG0002058	Praz.g_00540	Prab.g_00171
OG0002059	Praz.g_00811	Prab.g_00353
OG0002060	Praz.g_00809	Prab.g_00355
OG0002061	Praz.g_00773	Prab.g_00387
OG0002062	Praz.g_01267	Prab.g_01177
OG0002064	Praz.g_01862	Prab.g_00471
OG0002065	Praz.g_01769	Prab.g_00563
OG0002066	Praz.g_01763	Prab.g_00570
OG0002067	Praz.g_01608	Prab.g_00722
OG0002068	Praz.g_01573	Prab.g_00759
OG0002069	Praz.g_01572	Prab.g_00762
OG0002070	Praz.g_01543	Prab.g_00809
OG0002071	Praz.g_01537	Prab.g_00815
OG0002072	Praz.g_01529	Prab.g_00823
OG0002073	Praz.g_01507	Prab.g_00845
OG0002074	Praz.g_01455	Prab.g_00897
OG0002075	Praz.g_01443	Prab.g_00909
OG0002076	Praz.g_01396	Prab.g_01056
OG0002077	Praz.g_01315	Prab.g_00967
OG0002078	Praz.g_01312	Prab.g_00964
OG0002079	Praz.g_01307	Prab.g_00959
OG0002080	Praz.g_01288	Prab.g_00941
OG0002081	Praz.g_00078	Prab.g_01108
OG0002082	Praz.g_00087	Prab.g_01117
OG0002083	Praz.g_00099	Prab.g_01128
OG0002084	Praz.g_00100	Prab.g_01129
OG0002085	Praz.g_00106	Prab.g_01136
OG0002086	Praz.g_00111	Prab.g_01141
OG0002087	Praz.g_00112	Prab.g_01142
OG0002088	Praz.g_00113	Prab.g_01143
OG0002089	Praz.g_00041	Prab.g_01168
OG0002090	Praz.g_00036	Prab.g_01173
OG0002091	Praz.g_00017	Prab.g_01195
OG0002093	Praz.g_01238	Prab.g_01295
OG0002094	Praz.g_01202	Prab.g_01306
OG0002095	Praz.g_01196	Prab.g_01309
OG0002099	Praz.g_00952	Prab.g_01554
OG0002100	Praz.g_00943	Prab.g_01566
OG0002101	Praz.g_00940	Prab.g_01569
OG0002102	Praz.g_00935	Prab.g_01574
OG0002103	Praz.g_00933	Prab.g_01576
OG0002104	Praz.g_00931	Prab.g_01578
OG0002105	Praz.g_00872	Prab.g_01674
OG0002108	Praz.g_01262	Prab.g_01293
OG0002146	Praz.g_01832	Prab.g_00500
OG0002147	Praz.g_01623	Prab.g_00714
OG0002148	Praz.g_01579	Prab.g_00757
OG0002149	Praz.g_01559	Prab.g_00777
OG0002150	Praz.g_01314	Prab.g_00756
OG0002151	Praz.g_00037	Prab.g_01172
OG0002152	Praz.g_01212	Prab.g_01300
OG0002153	Praz.g_01313	Prab.g_00966
OG0002215	Praz.g_01581	Prab.g_00919
OG0002216	Praz.g_01574	Prab.g_01302
OG0002217	Praz.g_01524	Prab.g_00828
OG0002218	Praz.g_01447	Prab.g_00904
OG0002219	Praz.g_00053	Prab.g_01157
OG0002220	Praz.g_01226, Praz.g_01243	Prab.g_00750
OG0002221	Praz.g_01195	Prab.g_01310
OG0002222	Praz.g_00927	Prab.g_01587
OG0002223	Praz.g_00907	Prab.g_00970
OG0002224	Praz.g_00787	Prab.g_00378
OG0002226	Praz.g_01609	Prab.g_00721
OG0002263	Praz.g_01562	Prab.g_00774
OG0002264	Praz.g_01483	Prab.g_00869
OG0002267	Praz.g_01220	Prab.g_01602
OG0002271	Praz.g_00908	Prab.g_00753
OG0002272	Praz.g_00030	Prab.g_01181
OG0002310	Praz.g_00797	Prab.g_00365
OG0002313	Praz.g_01538	Prab.g_00814
OG0002314	Praz.g_01445	Prab.g_00907
OG0002316	Praz.g_00073	Prab.g_01103
OG0002317	Praz.g_00050	Prab.g_01160
OG0002318	Praz.g_00047	Prab.g_01163
OG0002321	Praz.g_01084	Prab.g_01402
OG0002322	Praz.g_00941	Prab.g_01568
OG0002323	Praz.g_00916	Prab.g_01605
OG0002327	Praz.g_00912	Prab.g_01599
OG0002361	Praz.g_00345	Prab.g_00330
OG0002362	Praz.g_00774	Prab.g_00386
OG0002365	Praz.g_01918	Prab.g_00452
OG0002366	Praz.g_01225	Prab.g_01656
OG0002368	Praz.g_01192	Prab.g_01314
OG0002370	Praz.g_01020	Prab.g_01487
OG0002371	Praz.g_00957	Prab.g_01550
OG0002373	Praz.g_00910	Prab.g_01180
OG0002376	Praz.g_00926	Prab.g_01588
OG0002413	Praz.g_00044	Prab.g_01166
OG0002415	Praz.g_00034	Prab.g_01175
OG0002417	Praz.g_00888	Prab.g_01642
OG0002418	Praz.g_01250	Prab.g_00422
OG0002422	Praz.g_00403	Prab.g_00451
OG0002481	Praz.g_00909	Prab.g_00754
OG0002482	Praz.g_00784	Prab.g_00381
OG0002483	Praz.g_01552	Prab.g_01296, Prab.g_00413, Prab.g_01632
OG0002484	Praz.g_01919	Prab.g_00453
OG0002485	Praz.g_01923	Prab.g_01311
OG0002553	Praz.g_00789	Prab.g_00373
OG0002555	Praz.g_00031	Prab.g_01179
OG0002624	Praz.g_00805	Prab.g_00358
OG0002625	Praz.g_00793	Prab.g_00369
OG0002627	Praz.g_01104	Prab.g_01439
OG0002689	Praz.g_01928	Prab.g_00391
OG0002693	Praz.g_01275	Prab.g_00708
OG0002694	Praz.g_00937	Prab.g_01572
OG0002770	Praz.g_01242, Praz.g_01229	Prab.g_00403
OG0002886	Praz.g_00051	Prab.g_01159
