Orthogroup	Praz	Prah
OG0001176	Praz.g_00315	Prah.g_02042
OG0001177	Praz.g_00312	Prah.g_02044
OG0001178	Praz.g_00307	Prah.g_01682
OG0001179	Praz.g_00279	Prah.g_02013
OG0001180	Praz.g_00257	Prah.g_01988
OG0001181	Praz.g_00253	Prah.g_01984
OG0001182	Praz.g_00246	Prah.g_01976
OG0001183	Praz.g_00241	Prah.g_01965
OG0001184	Praz.g_00225	Prah.g_02239
OG0001185	Praz.g_00211	Prah.g_00156
OG0001186	Praz.g_00187	Prah.g_00088
OG0001187	Praz.g_00183	Prah.g_00085
OG0001188	Praz.g_00180	Prah.g_00080
OG0001189	Praz.g_00163	Prah.g_00057
OG0001190	Praz.g_00159	Prah.g_02490
OG0001191	Praz.g_00149	Prah.g_02503
OG0001192	Praz.g_00144	Prah.g_02508
OG0001193	Praz.g_00134	Prah.g_02548
OG0001194	Praz.g_00133	Prah.g_02550
OG0001195	Praz.g_00132	Prah.g_02551
OG0001196	Praz.g_00119	Prah.g_02587
OG0001197	Praz.g_00118	Prah.g_02589
OG0001198	Praz.g_00362	Prah.g_02601
OG0001199	Praz.g_00434	Prah.g_01844
OG0001200	Praz.g_00436	Prah.g_01846
OG0001201	Praz.g_00468	Prah.g_01898
OG0001202	Praz.g_00559	Prah.g_02359
OG0001204	Praz.g_00603	Prah.g_02077
OG0001205	Praz.g_01883	Prah.g_00240
OG0001206	Praz.g_01866	Prah.g_00291
OG0001207	Praz.g_01851	Prah.g_01575
OG0001208	Praz.g_01846	Prah.g_01564
OG0001209	Praz.g_01793	Prah.g_01498
OG0001210	Praz.g_01788	Prah.g_01484
OG0001211	Praz.g_01778	Prah.g_01467
OG0001212	Praz.g_01734	Prah.g_01407
OG0001213	Praz.g_01701	Prah.g_00510
OG0001214	Praz.g_01693	Prah.g_00499
OG0001215	Praz.g_01640	Prah.g_00973
OG0001216	Praz.g_01605	Prah.g_00885
OG0001217	Praz.g_01567	Prah.g_01447
OG0001218	Praz.g_01560	Prah.g_00356
OG0001219	Praz.g_01523	Prah.g_00755
OG0001220	Praz.g_01460	Prah.g_00575
OG0001221	Praz.g_01397	Prah.g_00715
OG0001222	Praz.g_01358	Prah.g_02517
OG0001223	Praz.g_01332	Prah.g_00824
OG0001224	Praz.g_01280	Prah.g_00911
OG0001225	Praz.g_00064	Prah.g_00913
OG0001226	Praz.g_00090	Prah.g_01192
OG0001227	Praz.g_00108	Prah.g_01601
OG0001228	Praz.g_00709	Prah.g_01278
OG0001229	Praz.g_01141	Prah.g_01663
OG0001230	Praz.g_01049	Prah.g_00418
OG0001231	Praz.g_00944	Prah.g_00018
OG0001232	Praz.g_00854	Prah.g_01704
OG0001233	Praz.g_00834	Prah.g_01732
OG0001234	Praz.g_00320	Prah.g_02055
OG0001235	Praz.g_00310	Prah.g_02047
OG0001236	Praz.g_00228	Prah.g_02235
OG0001237	Praz.g_00224	Prah.g_02240
OG0001238	Praz.g_00148	Prah.g_02504
OG0001239	Praz.g_00431	Prah.g_01841
OG0001240	Praz.g_00453	Prah.g_01881
OG0001241	Praz.g_00461	Prah.g_01891
OG0001242	Praz.g_00479	Prah.g_00185
OG0001243	Praz.g_00485	Prah.g_02251
OG0001244	Praz.g_00501	Prah.g_02279
OG0001245	Praz.g_00794	Prah.g_01181
OG0001246	Praz.g_01824	Prah.g_01537
OG0001247	Praz.g_01647	Prah.g_00625
OG0001248	Praz.g_01645	Prah.g_00981
OG0001249	Praz.g_01534	Prah.g_01946
OG0001250	Praz.g_01471	Prah.g_00597
OG0001252	Praz.g_01285	Prah.g_00906
OG0001253	Praz.g_00109	Prah.g_01176
OG0001254	Praz.g_00023	Prah.g_02525
OG0001255	Praz.g_00008	Prah.g_01037
OG0001256	Praz.g_00951	Prah.g_01658
OG0001258	Praz.g_00880	Prah.g_01671
OG0001259	Praz.g_00836	Prah.g_01730
OG0001260	Praz.g_00820	Prah.g_01761
OG0001261	Praz.g_00271	Prah.g_02004
OG0001262	Praz.g_00165	Prah.g_00060
OG0001263	Praz.g_00488	Prah.g_02253
OG0001265	Praz.g_00478	Prah.g_00187
OG0001266	Praz.g_00563	Prah.g_02363
OG0001267	Praz.g_00638	Prah.g_02134
OG0001268	Praz.g_00341	Prah.g_01934
OG0001269	Praz.g_00815	Prah.g_00579
OG0001270	Praz.g_01894	Prah.g_00228
OG0001271	Praz.g_01856	Prah.g_00309
OG0001272	Praz.g_01842	Prah.g_01560
OG0001273	Praz.g_01699	Prah.g_00506
OG0001274	Praz.g_01627	Prah.g_02393
OG0001275	Praz.g_01322	Prah.g_00837
OG0001276	Praz.g_01302	Prah.g_00855
OG0001277	Praz.g_00098	Prah.g_02573
OG0001278	Praz.g_00704	Prah.g_01284
OG0001279	Praz.g_01236	Prah.g_00431
OG0001280	Praz.g_01181	Prah.g_01361
OG0001281	Praz.g_01175	Prah.g_01370
OG0001283	Praz.g_01119	Prah.g_02582
OG0001285	Praz.g_00851	Prah.g_01709
OG0001286	Praz.g_00259	Prah.g_01990
OG0001287	Praz.g_00203	Prah.g_00148
OG0001288	Praz.g_00194	Prah.g_00130
OG0001290	Praz.g_00460	Prah.g_01890
OG0001291	Praz.g_00495	Prah.g_02263
OG0001292	Praz.g_00608	Prah.g_02083
OG0001293	Praz.g_00620	Prah.g_02108
OG0001294	Praz.g_00796	Prah.g_00443
OG0001295	Praz.g_01861	Prah.g_01481
OG0001296	Praz.g_01819	Prah.g_01531
OG0001297	Praz.g_01814	Prah.g_01527
OG0001298	Praz.g_01752	Prah.g_01435
OG0001300	Praz.g_01637	Prah.g_00986
OG0001301	Praz.g_01634	Prah.g_01023
OG0001302	Praz.g_01525	Prah.g_01802
OG0001303	Praz.g_01318	Prah.g_00756
OG0001307	Praz.g_01156	Prah.g_00326
OG0001308	Praz.g_01031	Prah.g_00396
OG0001309	Praz.g_00947	Prah.g_01521
OG0001310	Praz.g_00865	Prah.g_01693
OG0001311	Praz.g_01300	Prah.g_00857
OG0001312	Praz.g_01369	Prah.g_00766
OG0001316	Praz.g_00500	Prah.g_02269
OG0001319	Praz.g_00631	Prah.g_02124
OG0001321	Praz.g_01877	Prah.g_00253
OG0001322	Praz.g_01876	Prah.g_00254
OG0001323	Praz.g_01809	Prah.g_01518
OG0001324	Praz.g_01636	Prah.g_00987
OG0001326	Praz.g_01435	Prah.g_02557
OG0001327	Praz.g_00082	Prah.g_00555
OG0001328	Praz.g_00107	Prah.g_00722
OG0001329	Praz.g_00032	Prah.g_01213
OG0001330	Praz.g_01206	Prah.g_01354
OG0001331	Praz.g_01133	Prah.g_01581
OG0001332	Praz.g_00998	Prah.g_01605
OG0001333	Praz.g_00840	Prah.g_01726
OG0001334	Praz.g_00238	Prah.g_01961
OG0001335	Praz.g_00237	Prah.g_01960
OG0001336	Praz.g_00122	Prah.g_02583
OG0001339	Praz.g_00463	Prah.g_01893
OG0001340	Praz.g_00685	Prah.g_01949
OG0001341	Praz.g_01569	Prah.g_00615
OG0001344	Praz.g_00750	Prah.g_01317
OG0001350	Praz.g_00597	Prah.g_01778
OG0001351	Praz.g_01874	Prah.g_00256
OG0001352	Praz.g_01650	Prah.g_01029
OG0001353	Praz.g_01480	Prah.g_00606
OG0001354	Praz.g_01340	Prah.g_00813
OG0001355	Praz.g_00914	Prah.g_00710
OG0001356	Praz.g_01548	Prah.g_02519
OG0001358	Praz.g_01710	Prah.g_00527
OG0001360	Praz.g_00110	Prah.g_01240
OG0001361	Praz.g_00738	Prah.g_01294
OG0001362	Praz.g_01027	Prah.g_00390
OG0001363	Praz.g_01025	Prah.g_00388
OG0001365	Praz.g_00155	Prah.g_02495
OG0001369	Praz.g_00452	Prah.g_01880
OG0001371	Praz.g_01651	Prah.g_01789
OG0001372	Praz.g_01561	Prah.g_01812
OG0001373	Praz.g_01436	Prah.g_02556
OG0001374	Praz.g_01428	Prah.g_02564
OG0001376	Praz.g_00076	Prah.g_02511
OG0001377	Praz.g_00077	Prah.g_02510
OG0001378	Praz.g_00061	Prah.g_00223
OG0001379	Praz.g_01186	Prah.g_01356
OG0001380	Praz.g_01151	Prah.g_00571
OG0001381	Praz.g_01145	Prah.g_00895
OG0001382	Praz.g_00930	Prah.g_00891
OG0001385	Praz.g_01439	Prah.g_02553
OG0001386	Praz.g_01438	Prah.g_02554
OG0001387	Praz.g_01437	Prah.g_02555
OG0001388	Praz.g_01434	Prah.g_02558
OG0001389	Praz.g_01433	Prah.g_02559
OG0001390	Praz.g_01432	Prah.g_02560
OG0001391	Praz.g_01431	Prah.g_02561
OG0001392	Praz.g_01430	Prah.g_02562
OG0001393	Praz.g_01429	Prah.g_02563
OG0001395	Praz.g_01289	Prah.g_00868
OG0001397	Praz.g_01026	Prah.g_00389
OG0001398	Praz.g_00917	Prah.g_01180
OG0001399	Praz.g_00318	Prah.g_01971, Prah.g_00340
OG0001402	Praz.g_01553	Prah.g_00522
OG0001403	Praz.g_00395	Prah.g_00037
OG0001405	Praz.g_00683	Prah.g_01957
OG0001406	Praz.g_00075	Prah.g_02512
OG0001409	Praz.g_00747	Prah.g_01307
OG0001410	Praz.g_01155	Prah.g_00325
OG0001414	Praz.g_00589	Prah.g_01786
OG0001415	Praz.g_00591	Prah.g_01412
OG0001416	Praz.g_01869	Prah.g_01367
OG0001418	Praz.g_01646	Prah.g_02051
OG0001422	Praz.g_00925, Praz.g_00924	Prah.g_00282
OG0001425	Praz.g_00145	Prah.g_02507
OG0001431	Praz.g_01208	Prah.g_00998
OG0001433	Praz.g_01549	Prah.g_01162
OG0001434	Praz.g_01389	Prah.g_00696
OG0001437	Praz.g_00590	Prah.g_01411
OG0001441	Praz.g_01807	Prah.g_01516
OG0001442	Praz.g_01577	Prah.g_00691
OG0001446	Praz.g_00439	Prah.g_01211
OG0001449	Praz.g_00772	Prah.g_01806
OG0001450	Praz.g_01643	Prah.g_00965
OG0001451	Praz.g_01451	Prah.g_00866
OG0001452	Praz.g_01421	Prah.g_01220
OG0001455	Praz.g_00038	Prah.g_02425
OG0001460	Praz.g_01550	Prah.g_01161
OG0001462	Praz.g_00399	Prah.g_00044
OG0001463	Praz.g_00644	Prah.g_02142
OG0001464	Praz.g_00686	Prah.g_01948
OG0001475	Praz.g_01105	Prah.g_00121
OG0001479	Praz.g_01934	Prah.g_01936
OG0001485	Praz.g_00913	Prah.g_01609
OG0001491	Praz.g_01527	Prah.g_01231, Prah.g_01233
OG0001500	Praz.g_00622	Prah.g_01785
OG0001501	Praz.g_01625	Prah.g_01344
OG0001503	Praz.g_00018	Prah.g_01803
OG0001505	Praz.g_01106	Prah.g_00100
OG0001506	Praz.g_01000	Prah.g_01217
OG0001508	Praz.g_01117	Prah.g_00118
OG0001525	Praz.g_00939	Prah.g_01202
OG0001550	Praz.g_00035	Prah.g_01182
OG0001553	Praz.g_01044	Prah.g_00411
OG0001555	Praz.g_00934	Prah.g_01817
OG0001565	Praz.g_01909	Prah.g_00621
OG0001585	Praz.g_01232	Prah.g_01081
OG0001627	Praz.g_01563	Prah.g_01613
OG0001635	Praz.g_00895	Prah.g_01421, Prah.g_01206
OG0001661	Praz.g_01913	Prah.g_01208
OG0001670	Praz.g_00906	Prah.g_01003
OG0001696	Praz.g_01450	Prah.g_00964
OG0001698	Praz.g_00083	Prah.g_01034
OG0001712	Praz.g_01917	Prah.g_00612
OG0001726	Praz.g_01920	Prah.g_00745
OG0001992	Praz.g_01555	Prah.g_00339, Prah.g_01973
OG0002063	Praz.g_00765	Prah.g_01054
OG0002495	Praz.g_01160	Prah.g_00995
