Orthogroup	Praz	Syao
OG0001187	Praz.g_00183	Syao.g_02171
OG0001188	Praz.g_00180	Syao.g_02169
OG0001189	Praz.g_00163	Syao.g_02215
OG0001190	Praz.g_00159	Syao.g_02436
OG0001191	Praz.g_00149	Syao.g_02449
OG0001192	Praz.g_00144	Syao.g_02367
OG0001193	Praz.g_00134	Syao.g_02284
OG0001194	Praz.g_00133	Syao.g_02285
OG0001195	Praz.g_00132	Syao.g_02286
OG0001196	Praz.g_00119	Syao.g_02341
OG0001197	Praz.g_00118	Syao.g_02343
OG0001198	Praz.g_00362	Syao.g_02158
OG0001199	Praz.g_00434	Syao.g_02623
OG0001200	Praz.g_00436	Syao.g_02625
OG0001201	Praz.g_00468	Syao.g_02601
OG0001202	Praz.g_00559	Syao.g_02461
OG0001203	Praz.g_00598	Syao.g_00296, Syao.g_01705
OG0001204	Praz.g_00603	Syao.g_02117
OG0001205	Praz.g_01883	Syao.g_01620
OG0001206	Praz.g_01866	Syao.g_02701, Syao.g_02702
OG0001207	Praz.g_01851	Syao.g_00035
OG0001208	Praz.g_01846	Syao.g_00026
OG0001209	Praz.g_01793	Syao.g_01415
OG0001210	Praz.g_01788	Syao.g_00882
OG0001211	Praz.g_01778	Syao.g_00861
OG0001212	Praz.g_01734	Syao.g_01001
OG0001213	Praz.g_01701	Syao.g_01322
OG0001214	Praz.g_01693	Syao.g_00896
OG0001215	Praz.g_01640	Syao.g_00700
OG0001216	Praz.g_01605	Syao.g_00492
OG0001218	Praz.g_01560	Syao.g_00092
OG0001219	Praz.g_01523	Syao.g_00651
OG0001220	Praz.g_01460	Syao.g_00393
OG0001221	Praz.g_01397	Syao.g_01657
OG0001222	Praz.g_01358	Syao.g_00687
OG0001223	Praz.g_01332	Syao.g_00820
OG0001224	Praz.g_01280	Syao.g_00427
OG0001226	Praz.g_00090	Syao.g_02633
OG0001227	Praz.g_00108	Syao.g_01047
OG0001228	Praz.g_00709	Syao.g_02256
OG0001229	Praz.g_01141	Syao.g_00220
OG0001230	Praz.g_01049	Syao.g_01503
OG0001231	Praz.g_00944	Syao.g_02254
OG0001232	Praz.g_00854	Syao.g_01664
OG0001233	Praz.g_00834	Syao.g_01643
OG0001234	Praz.g_00320	Syao.g_02035
OG0001235	Praz.g_00310	Syao.g_01863
OG0001236	Praz.g_00228	Syao.g_02261
OG0001237	Praz.g_00224	Syao.g_02265
OG0001238	Praz.g_00148	Syao.g_02451
OG0001239	Praz.g_00431	Syao.g_02620
OG0001240	Praz.g_00453	Syao.g_02669
OG0001242	Praz.g_00479	Syao.g_02576
OG0001243	Praz.g_00485	Syao.g_02584
OG0001244	Praz.g_00501	Syao.g_02477
OG0001245	Praz.g_00794	Syao.g_00362
OG0001247	Praz.g_01647	Syao.g_00390
OG0001249	Praz.g_01534	Syao.g_01882
OG0001250	Praz.g_01471	Syao.g_00556
OG0001251	Praz.g_01423	Syao.g_00641
OG0001252	Praz.g_01285	Syao.g_00507
OG0001253	Praz.g_00109	Syao.g_01220
OG0001254	Praz.g_00023	Syao.g_01426
OG0001255	Praz.g_00008	Syao.g_00920
OG0001256	Praz.g_00951	Syao.g_01572
OG0001258	Praz.g_00880	Syao.g_01561
OG0001259	Praz.g_00836	Syao.g_01645
OG0001260	Praz.g_00820	Syao.g_01623
OG0001261	Praz.g_00271	Syao.g_01814
OG0001262	Praz.g_00165	Syao.g_02213
OG0001263	Praz.g_00488	Syao.g_02541
OG0001265	Praz.g_00478	Syao.g_02574
OG0001266	Praz.g_00563	Syao.g_02465
OG0001267	Praz.g_00638	Syao.g_02063
OG0001268	Praz.g_00341	Syao.g_01871
OG0001270	Praz.g_01894	Syao.g_01733
OG0001271	Praz.g_01856	Syao.g_02685
OG0001272	Praz.g_01842	Syao.g_00120
OG0001274	Praz.g_01627	Syao.g_02401
OG0001275	Praz.g_01322	Syao.g_00806
OG0001276	Praz.g_01302	Syao.g_00450
OG0001277	Praz.g_00098	Syao.g_01334
OG0001278	Praz.g_00704	Syao.g_00265
OG0001279	Praz.g_01236	Syao.g_01528
OG0001281	Praz.g_01175	Syao.g_01454
OG0001282	Praz.g_01138	Syao.g_00037
OG0001283	Praz.g_01119	Syao.g_02335
OG0001284	Praz.g_00971	Syao.g_01587
OG0001285	Praz.g_00851	Syao.g_01010
OG0001286	Praz.g_00259	Syao.g_01835
OG0001288	Praz.g_00194	Syao.g_02187
OG0001289	Praz.g_00447	Syao.g_02649
OG0001291	Praz.g_00495	Syao.g_02551
OG0001292	Praz.g_00608	Syao.g_02111
OG0001293	Praz.g_00620	Syao.g_02091
OG0001294	Praz.g_00796	Syao.g_00948
OG0001295	Praz.g_01861	Syao.g_00878
OG0001296	Praz.g_01819	Syao.g_00163
OG0001297	Praz.g_01814	Syao.g_00159
OG0001298	Praz.g_01752	Syao.g_01043
OG0001299	Praz.g_01664	Syao.g_00942
OG0001302	Praz.g_01525	Syao.g_02711
OG0001303	Praz.g_01318	Syao.g_00649
OG0001304	Praz.g_01291	Syao.g_00466
OG0001305	Praz.g_00070	Syao.g_00382
OG0001306	Praz.g_00006	Syao.g_00141
OG0001308	Praz.g_01031	Syao.g_01500
OG0001310	Praz.g_00865	Syao.g_01681
OG0001311	Praz.g_01300	Syao.g_00452
OG0001312	Praz.g_01369	Syao.g_00635
OG0001314	Praz.g_01575	Syao.g_01276
OG0001315	Praz.g_00422	Syao.g_01853
OG0001317	Praz.g_00594	Syao.g_01701
OG0001318	Praz.g_00616	Syao.g_02099
OG0001319	Praz.g_00631	Syao.g_02075
OG0001323	Praz.g_01809	Syao.g_01392
OG0001325	Praz.g_01602	Syao.g_00487
OG0001326	Praz.g_01435	Syao.g_02293
OG0001327	Praz.g_00082	Syao.g_00953
OG0001328	Praz.g_00107	Syao.g_00198
OG0001329	Praz.g_00032	Syao.g_00876
OG0001330	Praz.g_01206	Syao.g_01444
OG0001331	Praz.g_01133	Syao.g_00042
OG0001332	Praz.g_00998	Syao.g_01244
OG0001333	Praz.g_00840	Syao.g_01649
OG0001335	Praz.g_00237	Syao.g_01913
OG0001336	Praz.g_00122	Syao.g_02336
OG0001340	Praz.g_00685	Syao.g_01892
OG0001341	Praz.g_01569	Syao.g_00602
OG0001343	Praz.g_01426	Syao.g_01235
OG0001345	Praz.g_00735	Syao.g_00179
OG0001349	Praz.g_01060	Syao.g_01074
OG0001351	Praz.g_01874	Syao.g_00060
OG0001353	Praz.g_01480	Syao.g_00439
OG0001354	Praz.g_01340	Syao.g_00833
OG0001358	Praz.g_01710	Syao.g_01343
OG0001359	Praz.g_01425	Syao.g_01234
OG0001360	Praz.g_00110	Syao.g_00177
OG0001361	Praz.g_00738	Syao.g_00182
OG0001364	Praz.g_00235	Syao.g_01969
OG0001365	Praz.g_00155	Syao.g_02441
OG0001369	Praz.g_00452	Syao.g_02668
OG0001371	Praz.g_01651	Syao.g_02638
OG0001372	Praz.g_01561	Syao.g_00368
OG0001373	Praz.g_01436	Syao.g_02291, Syao.g_02292
OG0001374	Praz.g_01428	Syao.g_02300
OG0001375	Praz.g_01427	Syao.g_01236
OG0001376	Praz.g_00076	Syao.g_00617
OG0001377	Praz.g_00077	Syao.g_00618
OG0001378	Praz.g_00061	Syao.g_01732
OG0001379	Praz.g_01186	Syao.g_01441
OG0001380	Praz.g_01151	Syao.g_00360
OG0001382	Praz.g_00930	Syao.g_00766
OG0001385	Praz.g_01439	Syao.g_02288
OG0001386	Praz.g_01438	Syao.g_02289
OG0001387	Praz.g_01437	Syao.g_02290
OG0001388	Praz.g_01434	Syao.g_02294
OG0001389	Praz.g_01433	Syao.g_02295
OG0001390	Praz.g_01432	Syao.g_02296
OG0001391	Praz.g_01431	Syao.g_02297
OG0001392	Praz.g_01430	Syao.g_02298
OG0001393	Praz.g_01429	Syao.g_02299
OG0001395	Praz.g_01289	Syao.g_00470
OG0001398	Praz.g_00917	Syao.g_02641
OG0001399	Praz.g_00318	Syao.g_01861
OG0001402	Praz.g_01553	Syao.g_01338
OG0001403	Praz.g_00395	Syao.g_02235
OG0001405	Praz.g_00683	Syao.g_01911
OG0001406	Praz.g_00075	Syao.g_00616
OG0001407	Praz.g_00088	Syao.g_00519
OG0001408	Praz.g_00093	Syao.g_01384
OG0001411	Praz.g_01094	Syao.g_01079, Syao.g_02007
OG0001415	Praz.g_00591	Syao.g_00999
OG0001416	Praz.g_01869	Syao.g_01223
OG0001417	Praz.g_01859	Syao.g_00657
OG0001418	Praz.g_01646	Syao.g_00212
OG0001419	Praz.g_00089	Syao.g_00520
OG0001420	Praz.g_00052	Syao.g_01403
OG0001422	Praz.g_00925, Praz.g_00924	Syao.g_00284
OG0001425	Praz.g_00145	Syao.g_02366
OG0001429	Praz.g_01522	Syao.g_00648
OG0001432	Praz.g_00958	Syao.g_01219
OG0001433	Praz.g_01549	Syao.g_00300
OG0001434	Praz.g_01389	Syao.g_00988
OG0001437	Praz.g_00590	Syao.g_00998
OG0001439	Praz.g_00664	Syao.g_02026
OG0001441	Praz.g_01807	Syao.g_01394
OG0001442	Praz.g_01577	Syao.g_00738
OG0001447	Praz.g_00486	Syao.g_02585
OG0001449	Praz.g_00772	Syao.g_01691
OG0001452	Praz.g_01421	Syao.g_02104
OG0001453	Praz.g_01328	Syao.g_00814
OG0001454	Praz.g_00103	Syao.g_01295
OG0001456	Praz.g_00015	Syao.g_00708
OG0001457	Praz.g_00014	Syao.g_00709
OG0001458	Praz.g_00013	Syao.g_00710
OG0001459	Praz.g_01222	Syao.g_00583
OG0001460	Praz.g_01550	Syao.g_00299
OG0001462	Praz.g_00399	Syao.g_02228
OG0001467	Praz.g_01533	Syao.g_01225
OG0001468	Praz.g_00080	Syao.g_00604
OG0001471	Praz.g_00955	Syao.g_02031
OG0001473	Praz.g_00186	Syao.g_00621
OG0001474	Praz.g_00342	Syao.g_01870
OG0001475	Praz.g_01105	Syao.g_02177
OG0001479	Praz.g_01934	Syao.g_01873
OG0001486	Praz.g_00757	Syao.g_00125
OG0001492	Praz.g_00707	Syao.g_00268
OG0001493	Praz.g_00699	Syao.g_00260
OG0001502	Praz.g_01542	Syao.g_00526
OG0001505	Praz.g_01106	Syao.g_01138
OG0001507	Praz.g_00902	Syao.g_00874
OG0001508	Praz.g_01117	Syao.g_02174
OG0001520	Praz.g_00780	Syao.g_01044
OG0001522	Praz.g_01479	Syao.g_00568
OG0001525	Praz.g_00939	Syao.g_00881
OG0001526	Praz.g_00337	Syao.g_02559
OG0001546	Praz.g_01804	Syao.g_01397
OG0001547	Praz.g_01540	Syao.g_00570
OG0001553	Praz.g_01044	Syao.g_01510
OG0001554	Praz.g_00949	Syao.g_00323
OG0001564	Praz.g_01077	Syao.g_00883
OG0001566	Praz.g_01654	Syao.g_01198
OG0001567	Praz.g_01541	Syao.g_00571
OG0001568	Praz.g_01539	Syao.g_00569
OG0001570	Praz.g_00049	Syao.g_00286
OG0001584	Praz.g_01377	Syao.g_00746
OG0001587	Praz.g_00339	Syao.g_01693
OG0001605	Praz.g_01309	Syao.g_01284
OG0001613	Praz.g_00243	Syao.g_01854
OG0001627	Praz.g_01563	Syao.g_01698
OG0001635	Praz.g_00895	Syao.g_02183
OG0001701	Praz.g_00336	Syao.g_02561
OG0001712	Praz.g_01917	Syao.g_00712
OG0001775	Praz.g_00091	Syao.g_00655
OG0002349	Praz.g_00832	Syao.g_01641
OG0002363	Praz.g_01900, Praz.g_01901	Syao.g_02272
OG0002588	Praz.g_01063	Syao.g_01115
OG0002628	Praz.g_01099	Syao.g_01958
OG0002699	Praz.g_01112	Syao.g_02002
OG0003223	Praz.g_01113	Syao.g_02001
OG0003811	Praz.g_01107	Syao.g_02000
OG0004272	Praz.g_01239	Syao.g_02657
