Orthogroup	Praz	Prbf
OG0001122	Praz.g_01305	Prbf.g_01080
OG0001123	Praz.g_01301	Prbf.g_01074
OG0001124	Praz.g_01299	Prbf.g_01072
OG0001125	Praz.g_01298	Prbf.g_01070
OG0001126	Praz.g_01287	Prbf.g_01159
OG0001127	Praz.g_01286	Prbf.g_01160
OG0001128	Praz.g_01284	Prbf.g_01162
OG0001129	Praz.g_01283	Prbf.g_01163
OG0001130	Praz.g_01282	Prbf.g_01164
OG0001131	Praz.g_00096	Prbf.g_01705
OG0001132	Praz.g_00105	Prbf.g_00296
OG0001133	Praz.g_00040	Prbf.g_00094
OG0001134	Praz.g_00025	Prbf.g_00788
OG0001135	Praz.g_00022	Prbf.g_00785
OG0001136	Praz.g_00758	Prbf.g_00915
OG0001137	Praz.g_00746	Prbf.g_00927
OG0001138	Praz.g_00728	Prbf.g_00948
OG0001139	Praz.g_00727	Prbf.g_00950
OG0001140	Praz.g_00726	Prbf.g_00951
OG0001141	Praz.g_00725	Prbf.g_00952
OG0001142	Praz.g_00724	Prbf.g_00953
OG0001143	Praz.g_00717	Prbf.g_00960
OG0001144	Praz.g_00712	Prbf.g_00965
OG0001145	Praz.g_01188	Prbf.g_00034
OG0001146	Praz.g_01176	Prbf.g_00022
OG0001147	Praz.g_01153	Prbf.g_00002
OG0001148	Praz.g_01137	Prbf.g_00097
OG0001149	Praz.g_01136	Prbf.g_00098
OG0001150	Praz.g_01135	Prbf.g_00099
OG0001151	Praz.g_01124	Prbf.g_00110
OG0001152	Praz.g_01123	Prbf.g_00111
OG0001153	Praz.g_01009	Prbf.g_00189
OG0001154	Praz.g_01008	Prbf.g_00190
OG0001155	Praz.g_00996	Prbf.g_00207
OG0001156	Praz.g_00993	Prbf.g_00210
OG0001157	Praz.g_00992	Prbf.g_00211
OG0001158	Praz.g_00991	Prbf.g_00212
OG0001159	Praz.g_00990	Prbf.g_00213
OG0001160	Praz.g_00966	Prbf.g_00239
OG0001161	Praz.g_00953	Prbf.g_00750
OG0001162	Praz.g_00942	Prbf.g_00812
OG0001163	Praz.g_00885	Prbf.g_00702
OG0001164	Praz.g_00881	Prbf.g_00698
OG0001165	Praz.g_00878	Prbf.g_00695
OG0001166	Praz.g_00858	Prbf.g_00674
OG0001167	Praz.g_00841	Prbf.g_00657
OG0001168	Praz.g_00839	Prbf.g_00655
OG0001169	Praz.g_00837	Prbf.g_00653
OG0001170	Praz.g_00835	Prbf.g_00651
OG0001171	Praz.g_00826	Prbf.g_00641
OG0001172	Praz.g_00332	Prbf.g_00625
OG0001173	Praz.g_00331	Prbf.g_00624
OG0001174	Praz.g_00323	Prbf.g_00616
OG0001175	Praz.g_00322	Prbf.g_00615
OG0001176	Praz.g_00315	Prbf.g_00607
OG0001177	Praz.g_00312	Prbf.g_00605
OG0001178	Praz.g_00307	Prbf.g_00688
OG0001179	Praz.g_00279	Prbf.g_00575
OG0001180	Praz.g_00257	Prbf.g_00552
OG0001181	Praz.g_00253	Prbf.g_00548
OG0001182	Praz.g_00246	Prbf.g_00540
OG0001183	Praz.g_00241	Prbf.g_00535
OG0001184	Praz.g_00225	Prbf.g_00517
OG0001185	Praz.g_00211	Prbf.g_00501
OG0001186	Praz.g_00187	Prbf.g_00476
OG0001187	Praz.g_00183	Prbf.g_00473
OG0001188	Praz.g_00180	Prbf.g_00471
OG0001189	Praz.g_00163	Prbf.g_00455
OG0001190	Praz.g_00159	Prbf.g_00450
OG0001191	Praz.g_00149	Prbf.g_00440
OG0001192	Praz.g_00144	Prbf.g_00435
OG0001193	Praz.g_00134	Prbf.g_00423
OG0001194	Praz.g_00133	Prbf.g_00422
OG0001195	Praz.g_00132	Prbf.g_00421
OG0001196	Praz.g_00119	Prbf.g_00405
OG0001197	Praz.g_00118	Prbf.g_00403
OG0001198	Praz.g_00362	Prbf.g_00396
OG0001199	Praz.g_00434	Prbf.g_01401
OG0001200	Praz.g_00436	Prbf.g_01403
OG0001201	Praz.g_00468	Prbf.g_01436
OG0001202	Praz.g_00559	Prbf.g_01534
OG0001203	Praz.g_00598	Prbf.g_01576
OG0001204	Praz.g_00603	Prbf.g_01582
OG0001205	Praz.g_01883	Prbf.g_01729
OG0001206	Praz.g_01866	Prbf.g_01749
OG0001207	Praz.g_01851	Prbf.g_01760
OG0001208	Praz.g_01846	Prbf.g_01765
OG0001209	Praz.g_01793	Prbf.g_01816
OG0001210	Praz.g_01788	Prbf.g_01821
OG0001211	Praz.g_01778	Prbf.g_01831
OG0001212	Praz.g_01734	Prbf.g_01878
OG0001213	Praz.g_01701	Prbf.g_01913
OG0001214	Praz.g_01693	Prbf.g_00984
OG0001215	Praz.g_01640	Prbf.g_01272
OG0001216	Praz.g_01605	Prbf.g_01251
OG0001217	Praz.g_01567	Prbf.g_00280
OG0001218	Praz.g_01560	Prbf.g_00855
OG0001219	Praz.g_01523	Prbf.g_01146
OG0001220	Praz.g_01460	Prbf.g_01189
OG0001221	Praz.g_01397	Prbf.g_01309
OG0001222	Praz.g_01358	Prbf.g_01067
OG0001223	Praz.g_01332	Prbf.g_01099
OG0001224	Praz.g_01280	Prbf.g_01166
OG0001225	Praz.g_00064	Prbf.g_01168
OG0001226	Praz.g_00090	Prbf.g_01921
OG0001227	Praz.g_00108	Prbf.g_00870
OG0001228	Praz.g_00709	Prbf.g_00968
OG0001229	Praz.g_01141	Prbf.g_00856
OG0001230	Praz.g_01049	Prbf.g_00150
OG0001231	Praz.g_00944	Prbf.g_01706
OG0001232	Praz.g_00854	Prbf.g_00670
OG0001233	Praz.g_00834	Prbf.g_00650
OG0001234	Praz.g_00320	Prbf.g_00613
OG0001235	Praz.g_00310	Prbf.g_00609
OG0001236	Praz.g_00228	Prbf.g_00520
OG0001237	Praz.g_00224	Prbf.g_00516
OG0001238	Praz.g_00148	Prbf.g_00439
OG0001239	Praz.g_00431	Prbf.g_01398
OG0001240	Praz.g_00453	Prbf.g_01419
OG0001241	Praz.g_00461	Prbf.g_01429
OG0001242	Praz.g_00479	Prbf.g_01449
OG0001243	Praz.g_00485	Prbf.g_01456
OG0001244	Praz.g_00501	Prbf.g_01471
OG0001245	Praz.g_00794	Prbf.g_00879
OG0001247	Praz.g_01647	Prbf.g_01279
OG0001248	Praz.g_01645	Prbf.g_01277
OG0001249	Praz.g_01534	Prbf.g_01675
OG0001250	Praz.g_01471	Prbf.g_01202
OG0001251	Praz.g_01423	Prbf.g_00837
OG0001252	Praz.g_01285	Prbf.g_01161
OG0001253	Praz.g_00109	Prbf.g_01924
OG0001254	Praz.g_00023	Prbf.g_00786
OG0001255	Praz.g_00008	Prbf.g_00900
OG0001256	Praz.g_00951	Prbf.g_00246
OG0001258	Praz.g_00880	Prbf.g_00697
OG0001259	Praz.g_00836	Prbf.g_00652
OG0001260	Praz.g_00820	Prbf.g_00635
OG0001261	Praz.g_00271	Prbf.g_00567
OG0001263	Praz.g_00488	Prbf.g_01458
OG0001265	Praz.g_00478	Prbf.g_01448
OG0001266	Praz.g_00563	Prbf.g_01538
OG0001267	Praz.g_00638	Prbf.g_01620
OG0001268	Praz.g_00341	Prbf.g_01683
OG0001269	Praz.g_00815	Prbf.g_01190
OG0001270	Praz.g_01894	Prbf.g_01718
OG0001271	Praz.g_01856	Prbf.g_01755
OG0001272	Praz.g_01842	Prbf.g_01769
OG0001273	Praz.g_01699	Prbf.g_00978
OG0001274	Praz.g_01627	Prbf.g_01562
OG0001275	Praz.g_01322	Prbf.g_01089
OG0001276	Praz.g_01302	Prbf.g_01075
OG0001277	Praz.g_00098	Prbf.g_00417
OG0001278	Praz.g_00704	Prbf.g_00972
OG0001279	Praz.g_01236	Prbf.g_00339
OG0001280	Praz.g_01181	Prbf.g_00027
OG0001281	Praz.g_01175	Prbf.g_00021
OG0001282	Praz.g_01138	Prbf.g_00096
OG0001283	Praz.g_01119	Prbf.g_00408
OG0001284	Praz.g_00971	Prbf.g_00232
OG0001285	Praz.g_00851	Prbf.g_00667
OG0001286	Praz.g_00259	Prbf.g_00554
OG0001287	Praz.g_00203	Prbf.g_00494
OG0001288	Praz.g_00194	Prbf.g_00483
OG0001289	Praz.g_00447	Prbf.g_01413
OG0001290	Praz.g_00460	Prbf.g_01428
OG0001291	Praz.g_00495	Prbf.g_01466
OG0001292	Praz.g_00608	Prbf.g_01587
OG0001293	Praz.g_00620	Prbf.g_01600
OG0001295	Praz.g_01861	Prbf.g_00824
OG0001296	Praz.g_01819	Prbf.g_01792
OG0001297	Praz.g_01814	Prbf.g_01797
OG0001298	Praz.g_01752	Prbf.g_01858
OG0001299	Praz.g_01664	Prbf.g_01015
OG0001300	Praz.g_01637	Prbf.g_01268
OG0001301	Praz.g_01634	Prbf.g_01263
OG0001302	Praz.g_01525	Prbf.g_01150
OG0001303	Praz.g_01318	Prbf.g_00731
OG0001304	Praz.g_01291	Prbf.g_01062
OG0001305	Praz.g_00070	Prbf.g_01174
OG0001306	Praz.g_00006	Prbf.g_00903
OG0001307	Praz.g_01156	Prbf.g_00070
OG0001308	Praz.g_01031	Prbf.g_00167
OG0001309	Praz.g_00947	Prbf.g_00274
OG0001310	Praz.g_00865	Prbf.g_00680
OG0001311	Praz.g_01300	Prbf.g_01073
OG0001312	Praz.g_01369	Prbf.g_01137
OG0001314	Praz.g_01575	Prbf.g_00372
OG0001315	Praz.g_00422	Prbf.g_00865
OG0001316	Praz.g_00500	Prbf.g_01470
OG0001317	Praz.g_00594	Prbf.g_01572
OG0001318	Praz.g_00616	Prbf.g_01596
OG0001319	Praz.g_00631	Prbf.g_01613
OG0001320	Praz.g_00792	Prbf.g_00765, Prbf.g_00732
OG0001321	Praz.g_01877	Prbf.g_01735
OG0001322	Praz.g_01876	Prbf.g_01736
OG0001323	Praz.g_01809	Prbf.g_01802
OG0001324	Praz.g_01636	Prbf.g_01267
OG0001325	Praz.g_01602	Prbf.g_01032
OG0001327	Praz.g_00082	Prbf.g_01332
OG0001328	Praz.g_00107	Prbf.g_00045
OG0001329	Praz.g_00032	Prbf.g_00734
OG0001330	Praz.g_01206	Prbf.g_00263
OG0001331	Praz.g_01133	Prbf.g_00101
OG0001332	Praz.g_00998	Prbf.g_00203
OG0001333	Praz.g_00840	Prbf.g_00656
OG0001334	Praz.g_00238	Prbf.g_00532
OG0001335	Praz.g_00237	Prbf.g_00531
OG0001339	Praz.g_00463	Prbf.g_01431
OG0001340	Praz.g_00685	Prbf.g_01671
OG0001341	Praz.g_01569	Prbf.g_00863
OG0001342	Praz.g_01530	Prbf.g_00711
OG0001343	Praz.g_01426	Prbf.g_00840
OG0001344	Praz.g_00750	Prbf.g_00922
OG0001345	Praz.g_00735	Prbf.g_00938
OG0001346	Praz.g_01179	Prbf.g_00025
OG0001349	Praz.g_01060	Prbf.g_00119
OG0001350	Praz.g_00597	Prbf.g_01575
OG0001351	Praz.g_01874	Prbf.g_01741
OG0001352	Praz.g_01650	Prbf.g_01283
OG0001353	Praz.g_01480	Prbf.g_01212
OG0001354	Praz.g_01340	Prbf.g_01107
OG0001355	Praz.g_00914	Prbf.g_01053
OG0001356	Praz.g_01548	Prbf.g_00705
OG0001359	Praz.g_01425	Prbf.g_00839
OG0001362	Praz.g_01027	Prbf.g_00171
OG0001363	Praz.g_01025	Prbf.g_00173
OG0001364	Praz.g_00235	Prbf.g_00529
OG0001365	Praz.g_00155	Prbf.g_00446
OG0001369	Praz.g_00452	Prbf.g_01418
OG0001371	Praz.g_01651	Prbf.g_01284
OG0001372	Praz.g_01561	Prbf.g_01922
OG0001375	Praz.g_01427	Prbf.g_00841
OG0001379	Praz.g_01186	Prbf.g_00032
OG0001380	Praz.g_01151	Prbf.g_00853, Prbf.g_00066
OG0001381	Praz.g_01145	Prbf.g_00893
OG0001382	Praz.g_00930	Prbf.g_00063
OG0001397	Praz.g_01026	Prbf.g_00172
OG0001398	Praz.g_00917	Prbf.g_00801
OG0001402	Praz.g_01553	Prbf.g_01907
OG0001403	Praz.g_00395	Prbf.g_01353
OG0001404	Praz.g_00428	Prbf.g_01395
OG0001407	Praz.g_00088	Prbf.g_00059
OG0001409	Praz.g_00747	Prbf.g_00926
OG0001410	Praz.g_01155	Prbf.g_00069
OG0001411	Praz.g_01094	Prbf.g_01388
OG0001414	Praz.g_00589	Prbf.g_01567
OG0001415	Praz.g_00591	Prbf.g_01569
OG0001418	Praz.g_01646	Prbf.g_01278
OG0001419	Praz.g_00089	Prbf.g_00060
OG0001421	Praz.g_00950	Prbf.g_00247
OG0001422	Praz.g_00925, Praz.g_00924	Prbf.g_00056
OG0001424	Praz.g_00104, Praz.g_01422	Prbf.g_00299
OG0001425	Praz.g_00145	Prbf.g_00436
OG0001428	Praz.g_00532	Prbf.g_01506
OG0001429	Praz.g_01522	Prbf.g_01145
OG0001430	Praz.g_01211	Prbf.g_00854
OG0001431	Praz.g_01208	Prbf.g_00872, Prbf.g_00816
OG0001433	Praz.g_01549	Prbf.g_00706
OG0001434	Praz.g_01389	Prbf.g_01300
OG0001437	Praz.g_00590	Prbf.g_01568
OG0001440	Praz.g_01908	Prbf.g_00729, Prbf.g_00735
OG0001446	Praz.g_00439	Prbf.g_00291
OG0001448	Praz.g_00808	Prbf.g_01739
OG0001450	Praz.g_01643	Prbf.g_01275
OG0001451	Praz.g_01451	Prbf.g_01178
OG0001455	Praz.g_00038	Prbf.g_00862
OG0001460	Praz.g_01550	Prbf.g_00707
OG0001463	Praz.g_00644	Prbf.g_01627
OG0001464	Praz.g_00686	Prbf.g_01672
OG0001465	Praz.g_01628	Prbf.g_01256
OG0001467	Praz.g_01533	Prbf.g_00090
OG0001468	Praz.g_00080	Prbf.g_00849
OG0001472	Praz.g_00948	Prbf.g_01930
OG0001481	Praz.g_00801	Prbf.g_00046
OG0001483	Praz.g_00893	Prbf.g_00777
OG0001485	Praz.g_00913	Prbf.g_00346
OG0001486	Praz.g_00757	Prbf.g_00916
OG0001491	Praz.g_01527	Prbf.g_01153
OG0001500	Praz.g_00622	Prbf.g_01602
OG0001501	Praz.g_01625	Prbf.g_01334
OG0001503	Praz.g_00018	Prbf.g_00285
OG0001505	Praz.g_01106	Prbf.g_00313
OG0001506	Praz.g_01000	Prbf.g_00201
OG0001521	Praz.g_01568	Prbf.g_01155
OG0001522	Praz.g_01479	Prbf.g_01211
OG0001523	Praz.g_00021	Prbf.g_00783
OG0001524	Praz.g_00020	Prbf.g_00782
OG0001525	Praz.g_00939	Prbf.g_00728
OG0001526	Praz.g_00337	Prbf.g_01383
OG0001549	Praz.g_01453	Prbf.g_01180
OG0001550	Praz.g_00035	Prbf.g_00281
OG0001552	Praz.g_01938	Prbf.g_00250
OG0001564	Praz.g_01077	Prbf.g_01382
OG0001565	Praz.g_01909	Prbf.g_00364
OG0001566	Praz.g_01654	Prbf.g_01287
OG0001569	Praz.g_00115	Prbf.g_00375
OG0001571	Praz.g_00042	Prbf.g_00336
OG0001581	Praz.g_00504	Prbf.g_00007
OG0001583	Praz.g_01528	Prbf.g_01154
OG0001584	Praz.g_01377	Prbf.g_01025
OG0001587	Praz.g_00339	Prbf.g_00633
OG0001595	Praz.g_00427	Prbf.g_01393
OG0001596	Praz.g_00435	Prbf.g_01402
OG0001597	Praz.g_00813	Prbf.g_00198
OG0001599	Praz.g_01868	Prbf.g_01747
OG0001600	Praz.g_01817	Prbf.g_01794
OG0001601	Praz.g_01656	Prbf.g_01289
OG0001603	Praz.g_01526	Prbf.g_01151
OG0001604	Praz.g_01400	Prbf.g_01312
OG0001605	Praz.g_01309	Prbf.g_00286
OG0001606	Praz.g_00095	Prbf.g_00276
OG0001607	Praz.g_00019	Prbf.g_00348
OG0001608	Praz.g_01148	Prbf.g_01059
OG0001609	Praz.g_01002	Prbf.g_00199
OG0001610	Praz.g_00999	Prbf.g_00202
OG0001611	Praz.g_00936	Prbf.g_00772
OG0001626	Praz.g_01570	Prbf.g_00353
OG0001628	Praz.g_01558	Prbf.g_01920
OG0001629	Praz.g_01557	Prbf.g_00327
OG0001630	Praz.g_01419	Prbf.g_00832
OG0001631	Praz.g_00085	Prbf.g_00344
OG0001648	Praz.g_00802	Prbf.g_00757
OG0001649	Praz.g_00086	Prbf.g_00278
OG0001651	Praz.g_00938	Prbf.g_00882
OG0001661	Praz.g_01913	Prbf.g_00357
OG0001662	Praz.g_00055	Prbf.g_00799
OG0001663	Praz.g_00009	Prbf.g_00899
OG0001664	Praz.g_01248	Prbf.g_00795
OG0001665	Praz.g_01245	Prbf.g_00892
OG0001685	Praz.g_01449	Prbf.g_01925
OG0001686	Praz.g_01310	Prbf.g_00878
OG0001687	Praz.g_00079	Prbf.g_01745
OG0001689	Praz.g_00196	Prbf.g_00485
OG0001697	Praz.g_01441	Prbf.g_01152
OG0001699	Praz.g_00892	Prbf.g_00789
OG0001701	Praz.g_00336	Prbf.g_01384
OG0001705	Praz.g_00771	Prbf.g_00631
OG0001707	Praz.g_00102	Prbf.g_00871
OG0001709	Praz.g_01061	Prbf.g_00133
OG0001710	Praz.g_00317	Prbf.g_01938
OG0001725	Praz.g_00785	Prbf.g_00810
OG0001780	Praz.g_01082	Prbf.g_00124
OG0001834	Praz.g_01085	Prbf.g_00121
OG0001922	Praz.g_01165	Prbf.g_00139
OG0001988	Praz.g_01163	Prbf.g_00050
OG0002030	Praz.g_01162	Prbf.g_00780
OG0002034	Praz.g_00696	Prbf.g_01916
OG0002098	Praz.g_01090	Prbf.g_00078
OG0002321	Praz.g_01084	Prbf.g_00125
OG0002588	Praz.g_01063	Prbf.g_00136
