Orthogroup	Syan	Syae
OG0001183	Syan.g_02166	Syae.g_02147
OG0001184	Syan.g_01929	Syae.g_01862
OG0001185	Syan.g_01902	Syae.g_01835
OG0001188	Syan.g_01806	Syae.g_01783
OG0001189	Syan.g_01723	Syae.g_01767
OG0001190	Syan.g_01565	Syae.g_01567
OG0001191	Syan.g_01578	Syae.g_01580
OG0001192	Syan.g_01585	Syae.g_01587
OG0001193	Syan.g_01626	Syae.g_01617
OG0001194	Syan.g_01627	Syae.g_01625
OG0001195	Syan.g_01628	Syae.g_01626
OG0001196	Syan.g_01693	Syae.g_01695
OG0001197	Syan.g_01695	Syae.g_01697
OG0001198	Syan.g_01793	Syae.g_01709
OG0001199	Syan.g_02913	Syae.g_01291
OG0001200	Syan.g_02915	Syae.g_01293
OG0001201	Syan.g_02975	Syae.g_01364
OG0001202	Syan.g_03084	Syae.g_01494
OG0001203	Syan.g_02426	Syae.g_02240
OG0001204	Syan.g_02097	Syae.g_02022
OG0001205	Syan.g_01337	Syae.g_00984
OG0001206	Syan.g_02880	Syae.g_02502
OG0001207	Syan.g_02772	Syae.g_02300
OG0001208	Syan.g_02762	Syae.g_02311
OG0001209	Syan.g_01163	Syae.g_02377
OG0001210	Syan.g_00830	Syae.g_02387
OG0001211	Syan.g_00852	Syae.g_02403
OG0001212	Syan.g_01002	Syae.g_02460
OG0001213	Syan.g_01141	Syae.g_00062
OG0001214	Syan.g_00814	Syae.g_00076
OG0001215	Syan.g_00539	Syae.g_00757
OG0001216	Syan.g_00319	Syae.g_00470
OG0001217	Syan.g_00617	Syae.g_00151
OG0001218	Syan.g_02837	Syae.g_02605
OG0001219	Syan.g_00477	Syae.g_00312
OG0001220	Syan.g_00203	Syae.g_00880
OG0001221	Syan.g_01446	Syae.g_00559
OG0001222	Syan.g_00552	Syae.g_00347
OG0001223	Syan.g_00599	Syae.g_00392
OG0001224	Syan.g_00294	Syae.g_00797
OG0001225	Syan.g_00292	Syae.g_00795
OG0001226	Syan.g_02922	Syae.g_00135
OG0001227	Syan.g_00940	Syae.g_01600
OG0001228	Syan.g_01938	Syae.g_01004
OG0001229	Syan.g_02631	Syae.g_00771
OG0001230	Syan.g_01288	Syae.g_02662
OG0001231	Syan.g_01764	Syae.g_01729
OG0001232	Syan.g_01439	Syae.g_01197
OG0001233	Syan.g_01461	Syae.g_01038
OG0001234	Syan.g_01995	Syae.g_02050
OG0001235	Syan.g_02130	Syae.g_02066
OG0001236	Syan.g_01933	Syae.g_01867
OG0001237	Syan.g_01928	Syae.g_01860
OG0001239	Syan.g_02910	Syae.g_01288
OG0001240	Syan.g_02963	Syae.g_01347
OG0001242	Syan.g_02297	Syae.g_01387
OG0001243	Syan.g_02289	Syae.g_01395
OG0001244	Syan.g_03004	Syae.g_01425
OG0001245	Syan.g_00179	Syae.g_00149
OG0001246	Syan.g_02734	Syae.g_02337
OG0001247	Syan.g_00199	Syae.g_00482
OG0001249	Syan.g_02150	Syae.g_02186
OG0001250	Syan.g_00382	Syae.g_00841
OG0001251	Syan.g_00490	Syae.g_01632
OG0001252	Syan.g_00304	Syae.g_00804
OG0001253	Syan.g_00099	Syae.g_00243
OG0001254	Syan.g_01148	Syae.g_00637
OG0001256	Syan.g_01384	Syae.g_01149
OG0001257	Syan.g_00925, Syan.g_00217	Syae.g_00295
OG0001258	Syan.g_01395	Syae.g_01159
OG0001259	Syan.g_01459	Syae.g_01036
OG0001260	Syan.g_01478	Syae.g_01058
OG0001261	Syan.g_02209	Syae.g_02115
OG0001262	Syan.g_01721	Syae.g_01769
OG0001263	Syan.g_02286	Syae.g_01399
OG0001264	Syan.g_02949	Syae.g_01222
OG0001265	Syan.g_02299	Syae.g_01385
OG0001266	Syan.g_03088	Syae.g_01498
OG0001267	Syan.g_02023	Syae.g_01969
OG0001268	Syan.g_02138	Syae.g_02198
OG0001270	Syan.g_02393	Syae.g_00997
OG0001271	Syan.g_02849	Syae.g_02527
OG0001272	Syan.g_02758	Syae.g_02315
OG0001274	Syan.g_01528	Syae.g_01535
OG0001275	Syan.g_00628	Syae.g_00407
OG0001276	Syan.g_00360	Syae.g_00423
OG0001277	Syan.g_00007	Syae.g_01677
OG0001278	Syan.g_02585	Syae.g_00697
OG0001279	Syan.g_01306	Syae.g_00007
OG0001281	Syan.g_01220	Syae.g_00969
OG0001282	Syan.g_02774	Syae.g_02298
OG0001283	Syan.g_01687	Syae.g_01688
OG0001284	Syan.g_01369	Syae.g_01132
OG0001285	Syan.g_00977	Syae.g_00237
OG0001287	Syan.g_01894	Syae.g_01827
OG0001289	Syan.g_02942	Syae.g_01330
OG0001291	Syan.g_02273	Syae.g_01409
OG0001292	Syan.g_02091	Syae.g_02017
OG0001293	Syan.g_02051	Syae.g_01996
OG0001294	Syan.g_00758	Syae.g_00593
OG0001295	Syan.g_00836	Syae.g_02389
OG0001296	Syan.g_02728	Syae.g_02343
OG0001297	Syan.g_02724	Syae.g_02347
OG0001298	Syan.g_00944	Syae.g_02439
OG0001299	Syan.g_00764	Syae.g_00599
OG0001303	Syan.g_00479	Syae.g_00314
OG0001304	Syan.g_00345	Syae.g_00436
OG0001305	Syan.g_00191	Syae.g_00786
OG0001306	Syan.g_02714	Syae.g_00943
OG0001310	Syan.g_01422	Syae.g_01178
OG0001311	Syan.g_00358	Syae.g_00425
OG0001312	Syan.g_00496	Syae.g_00326
OG0001314	Syan.g_00634, Syan.g_02331, Syan.g_02544, Syan.g_02470	Syae.g_00097
OG0001315	Syan.g_02168	Syae.g_02145
OG0001317	Syan.g_02422	Syae.g_02235
OG0001318	Syan.g_02060	Syae.g_02004
OG0001319	Syan.g_02034	Syae.g_01980
OG0001323	Syan.g_01193	Syae.g_02355
OG0001325	Syan.g_00323	Syae.g_00465
OG0001326	Syan.g_01636	Syae.g_01641
OG0001327	Syan.g_00753	Syae.g_00586
OG0001328	Syan.g_02675	Syae.g_00565
OG0001330	Syan.g_01202	Syae.g_00950
OG0001331	Syan.g_02779	Syae.g_02293
OG0001332	Syan.g_00412	Syae.g_01077
OG0001333	Syan.g_01455	Syae.g_01032
OG0001336	Syan.g_01688	Syae.g_01689
OG0001341	Syan.g_00524	Syae.g_00737
OG0001345	Syan.g_02655	Syae.g_00886
OG0001346	Syan.g_01214	Syae.g_00962
OG0001347	Syan.g_01852	Syae.g_01907
OG0001349	Syan.g_01131	Syae.g_01245
OG0001351	Syan.g_02804	Syae.g_02492
OG0001353	Syan.g_00372	Syae.g_00831
OG0001354	Syan.g_00585	Syae.g_00379
OG0001356	Syan.g_00246	Syae.g_00820
OG0001358	Syan.g_00017	Syae.g_00046
OG0001360	Syan.g_02653	Syae.g_00883
OG0001361	Syan.g_02658	Syae.g_00889
OG0001364	Syan.g_01950	Syae.g_01883
OG0001366	Syan.g_00175, Syan.g_01433	Syae.g_01189
OG0001368	Syan.g_02098	Syae.g_02023
OG0001369	Syan.g_02962	Syae.g_01346
OG0001373	Syan.g_01635	Syae.g_01640
OG0001374	Syan.g_01644	Syae.g_01648
OG0001376	Syan.g_00511	Syae.g_01589
OG0001377	Syan.g_00510	Syae.g_01588
OG0001378	Syan.g_02392	Syae.g_00998
OG0001379	Syan.g_01206	Syae.g_00952
OG0001382	Syan.g_00680	Syae.g_02490
OG0001385	Syan.g_01632	Syae.g_01637
OG0001386	Syan.g_01633	Syae.g_01638
OG0001387	Syan.g_01634	Syae.g_01639
OG0001388	Syan.g_01637	Syae.g_01642
OG0001389	Syan.g_01639	Syae.g_01643
OG0001390	Syan.g_01640	Syae.g_01644
OG0001391	Syan.g_01641	Syae.g_01645
OG0001392	Syan.g_01642	Syae.g_01646
OG0001393	Syan.g_01643	Syae.g_01647
OG0001394	Syan.g_00722	Syae.g_00553
OG0001395	Syan.g_00340	Syae.g_00446
OG0001396	Syan.g_01851	Syae.g_01908
OG0001398	Syan.g_02932	Syae.g_00289
OG0001401	Syan.g_00376	Syae.g_00835
OG0001402	Syan.g_00011	Syae.g_00051
OG0001404	Syan.g_00343	Syae.g_01283
OG0001406	Syan.g_00512	Syae.g_01590
OG0001407	Syan.g_00455	Syae.g_02368
OG0001408	Syan.g_00073	Syae.g_00712
OG0001412	Syan.g_01853	Syae.g_01906
OG0001413	Syan.g_00029	Syae.g_00123
OG0001416	Syan.g_00103	Syae.g_00966
OG0001417	Syan.g_00583	Syae.g_00378
OG0001419	Syan.g_00454	Syae.g_02369
OG0001420	Syan.g_01180	Syae.g_00727, Syae.g_02365
OG0001422	Syan.g_00645	Syae.g_00953
OG0001425	Syan.g_01584	Syae.g_01586
OG0001428	Syan.g_03039	Syae.g_01456
OG0001429	Syan.g_00480	Syae.g_00315
OG0001432	Syan.g_00092	Syae.g_00742
OG0001433	Syan.g_00245	Syae.g_00819
OG0001434	Syan.g_00717	Syae.g_00548
OG0001435	Syan.g_00745	Syae.g_00579
OG0001438	Syan.g_02009	Syae.g_01954
OG0001439	Syan.g_01986	Syae.g_01929
OG0001442	Syan.g_00709	Syae.g_00538
OG0001443	Syan.g_01590	Syae.g_01594
OG0001444	Syan.g_02954	Syae.g_01342
OG0001447	Syan.g_02288	Syae.g_01396
OG0001449	Syan.g_02058	Syae.g_02253
OG0001452	Syan.g_02066	Syae.g_02009
OG0001453	Syan.g_00608	Syae.g_00399
OG0001454	Syan.g_00418	Syae.g_00131
OG0001456	Syan.g_01646	Syae.g_01650
OG0001457	Syan.g_01647	Syae.g_01651
OG0001458	Syan.g_01648	Syae.g_01652
OG0001459	Syan.g_02343	Syae.g_00621
OG0001460	Syan.g_00244	Syae.g_00818
OG0001461	Syan.g_00657	Syae.g_00063
OG0001462	Syan.g_01737	Syae.g_01754
OG0001470	Syan.g_01815	Syae.g_01006
OG0001471	Syan.g_01991	Syae.g_01934
OG0001473	Syan.g_00133	Syae.g_00107
OG0001474	Syan.g_02137	Syae.g_02199
OG0001475	Syan.g_01833	Syae.g_01008
OG0001476	Syan.g_00451, Syan.g_00421, Syan.g_02511, Syan.g_00283	Syae.g_00908
OG0001478	Syan.g_02859	Syae.g_02512
OG0001478	Syan.g_02251	Syae.g_02519
OG0001479	Syan.g_02140	Syae.g_02196
OG0001487	Syan.g_02836	Syae.g_02606
OG0001488	Syan.g_02666	Syae.g_00898
OG0001489	Syan.g_02182	Syae.g_02139
OG0001492	Syan.g_02588	Syae.g_00694
OG0001493	Syan.g_02578	Syae.g_00702
OG0001495	Syan.g_02257	Syae.g_02072
OG0001496	Syan.g_01154	Syae.g_00774
OG0001497	Syan.g_01155	Syae.g_00775
OG0001498	Syan.g_02317	Syae.g_02220
OG0001502	Syan.g_00401	Syae.g_00874
OG0001504	Syan.g_02344	Syae.g_00622
OG0001507	Syan.g_02695	Syae.g_00192
OG0001508	Syan.g_01814	Syae.g_01005
OG0001509	Syan.g_01832	Syae.g_01909
OG0001510	Syan.g_01890	Syae.g_01823
OG0001511	Syan.g_02983	Syae.g_01372
OG0001512	Syan.g_02428	Syae.g_02241
OG0001513	Syan.g_03078	Syae.g_01861
OG0001515	Syan.g_00505	Syae.g_00762
OG0001516	Syan.g_00767	Syae.g_00602
OG0001517	Syan.g_02143	Syae.g_02193
OG0001518	Syan.g_01582	Syae.g_01584
OG0001519	Syan.g_01592	Syae.g_01596
OG0001520	Syan.g_00943	Syae.g_02425
OG0001527	Syan.g_00867	Syae.g_02417
OG0001528	Syan.g_01818	Syae.g_01007
OG0001529	Syan.g_01730	Syae.g_01760
OG0001530	Syan.g_02981	Syae.g_01370
OG0001531	Syan.g_01511, Syan.g_02436	Syae.g_02242
OG0001532	Syan.g_02637	Syae.g_00655
OG0001533	Syan.g_02390	Syae.g_02499
OG0001534	Syan.g_00344	Syae.g_00437
OG0001535	Syan.g_00362	Syae.g_00421
OG0001536	Syan.g_00560	Syae.g_00355
OG0001537	Syan.g_00729	Syae.g_00558
OG0001538	Syan.g_00685	Syae.g_00516
OG0001539	Syan.g_00750	Syae.g_00584
OG0001540	Syan.g_02284	Syae.g_01401
OG0001541	Syan.g_03048	Syae.g_01465
OG0001542	Syan.g_03059	Syae.g_01474
OG0001543	Syan.g_03110	Syae.g_01516
OG0001544	Syan.g_01591	Syae.g_01595
OG0001545	Syan.g_01661	Syae.g_01676
OG0001547	Syan.g_00462	Syae.g_00293
OG0001549	Syan.g_00077	Syae.g_00882
OG0001554	Syan.g_00282	Syae.g_01565
OG0001556	Syan.g_02338, Syan.g_00149, Syan.g_00276	Syae.g_00648
OG0001557	Syan.g_00721	Syae.g_00552
OG0001558	Syan.g_01760	Syae.g_01732
OG0001559	Syan.g_02980	Syae.g_01369
OG0001560	Syan.g_02969	Syae.g_01355
OG0001561	Syan.g_00356	Syae.g_00427
OG0001562	Syan.g_00650	Syae.g_00413
OG0001563	Syan.g_02200	Syae.g_02124
OG0001564	Syan.g_00082	Syae.g_02485
OG0001567	Syan.g_00461	Syae.g_00291
OG0001568	Syan.g_00463	Syae.g_00297
OG0001570	Syan.g_00636	Syae.g_00278
OG0001574	Syan.g_00865	Syae.g_02415
OG0001575	Syan.g_00870	Syae.g_02420
OG0001576	Syan.g_01242	Syae.g_02478
OG0001577	Syan.g_02701	Syae.g_00925
OG0001580	Syan.g_01551	Syae.g_01556
OG0001588	Syan.g_02262	Syae.g_01880
OG0001589	Syan.g_01463	Syae.g_01040
OG0001590	Syan.g_00821	Syae.g_00068
OG0001592	Syan.g_01552	Syae.g_01557
OG0001614	Syan.g_01905	Syae.g_01837
OG0001616	Syan.g_02649	Syae.g_00642
OG0001617	Syan.g_01033	Syae.g_00769
OG0001618	Syan.g_00329, Syan.g_02462, Syan.g_02535, Syan.g_02536	Syae.g_00459
OG0001619	Syan.g_00549	Syae.g_00344
OG0001620	Syan.g_02131	Syae.g_02205
OG0001621	Syan.g_02064	Syae.g_02008
OG0001622	Syan.g_01686	Syae.g_01687
OG0001623	Syan.g_00212, Syan.g_02158	Syae.g_02179
OG0001624	Syan.g_00135	Syae.g_01601
OG0001625	Syan.g_02057	Syae.g_02002
OG0001627	Syan.g_02410	Syae.g_01079
OG0001634	Syan.g_00761	Syae.g_00596
OG0001635	Syan.g_01876	Syae.g_01811
OG0001636	Syan.g_01738	Syae.g_01753
OG0001637	Syan.g_01295	Syae.g_00477, Syae.g_01051
OG0001638	Syan.g_01418	Syae.g_01175
OG0001639	Syan.g_02407	Syae.g_01082
OG0001640	Syan.g_00309	Syae.g_00809
OG0001641	Syan.g_00606	Syae.g_00397
OG0001642	Syan.g_02603	Syae.g_00878
OG0001643	Syan.g_00811	Syae.g_00079
OG0001644	Syan.g_00336	Syae.g_00452
OG0001645	Syan.g_00423	Syae.g_00298, Syae.g_00665
OG0001647	Syan.g_02032	Syae.g_01978
OG0001652	Syan.g_01762	Syae.g_01730
OG0001654	Syan.g_02409	Syae.g_01080
OG0001655	Syan.g_00416	Syae.g_00125
OG0001657	Syan.g_03019	Syae.g_01439
OG0001658	Syan.g_01564	Syae.g_01566
OG0001659	Syan.g_02642	Syae.g_00650
OG0001660	Syan.g_02309, Syan.g_02629, Syan.g_02987	Syae.g_01376, Syae.g_02215
OG0001666	Syan.g_02339	Syae.g_00214
OG0001671	Syan.g_01514	Syae.g_01521
OG0001672	Syan.g_02921	Syae.g_01318, Syae.g_01299
OG0001673	Syan.g_02896	Syae.g_02233
OG0001675	Syan.g_00632	Syae.g_00411
OG0001677	Syan.g_02165	Syae.g_02148, Syae.g_00653
OG0001678	Syan.g_02109	Syae.g_02035
OG0001679	Syan.g_02307	Syae.g_02424
OG0001680	Syan.g_01424	Syae.g_01180
OG0001682	Syan.g_00327	Syae.g_00130, Syae.g_00461
OG0001691	Syan.g_01609	Syae.g_00044
OG0001692	Syan.g_01284	Syae.g_02657
OG0001693	Syan.g_00196	Syae.g_00792
OG0001694	Syan.g_02021	Syae.g_01967
OG0001695	Syan.g_01656	Syae.g_01670
OG0001700	Syan.g_00938	Syae.g_00290
OG0001702	Syan.g_02948	Syae.g_01335
OG0001703	Syan.g_02770	Syae.g_02301
OG0001712	Syan.g_00786	Syae.g_00150
OG0001714	Syan.g_00476, Syan.g_02787, Syan.g_02788	Syae.g_01803, Syae.g_01257
OG0001715	Syan.g_00415	Syae.g_00148
OG0001716	Syan.g_00662	Syae.g_00875
OG0001717	Syan.g_03034	Syae.g_01451
OG0001728	Syan.g_01799	Syae.g_01619
OG0001729	Syan.g_01506, Syan.g_02440	Syae.g_02247
OG0001730	Syan.g_00979	Syae.g_02260
OG0001731	Syan.g_01353	Syae.g_01117
OG0001732	Syan.g_01704, Syan.g_02602	Syae.g_00678
OG0001733	Syan.g_00275	Syae.g_00589
OG0001734	Syan.g_00929, Syan.g_00240, Syan.g_00913, Syan.g_02496, Syan.g_02431, Syan.g_02354, Syan.g_02489	Syae.g_00876
OG0001735	Syan.g_00775	Syae.g_00611
OG0001737	Syan.g_02002	Syae.g_01948
OG0001738	Syan.g_01970	Syae.g_01915
OG0001739	Syan.g_01654	Syae.g_01668
OG0001740	Syan.g_01659	Syae.g_01673
OG0001741	Syan.g_00789	Syae.g_00250
OG0001747	Syan.g_02260	Syae.g_01422
OG0001748	Syan.g_01516	Syae.g_01523
OG0001750	Syan.g_02955, Syan.g_01139	Syae.g_01343
OG0001751	Syan.g_02897	Syae.g_02232
OG0001752	Syan.g_01481	Syae.g_01060
OG0001753	Syan.g_01630	Syae.g_01054
OG0001754	Syan.g_01297	Syae.g_01053
OG0001755	Syan.g_02719	Syae.g_02352
OG0001760	Syan.g_00230	Syae.g_00223
OG0001761	Syan.g_00207	Syae.g_00026
OG0001762	Syan.g_00625	Syae.g_00404
OG0001763	Syan.g_00598	Syae.g_00391
OG0001764	Syan.g_00467	Syae.g_00301
OG0001765	Syan.g_00144	Syae.g_00726, Syae.g_00725
OG0001766	Syan.g_01996	Syae.g_01938
OG0001768	Syan.g_03066	Syae.g_01482
OG0001769	Syan.g_00794	Syae.g_00093
OG0001771	Syan.g_01176	Syae.g_00183
OG0001783	Syan.g_01899	Syae.g_01832
OG0001784	Syan.g_02950	Syae.g_01338
OG0001785	Syan.g_01296	Syae.g_01052, Syae.g_00478
OG0001786	Syan.g_01372	Syae.g_01134
OG0001787	Syan.g_01167	Syae.g_02373
OG0001788	Syan.g_01164	Syae.g_02376
OG0001789	Syan.g_01212	Syae.g_00960
OG0001790	Syan.g_02707	Syae.g_00936
OG0001792	Syan.g_02595	Syae.g_00685
OG0001794	Syan.g_00347	Syae.g_00434
OG0001796	Syan.g_00371	Syae.g_00415
OG0001797	Syan.g_00541	Syae.g_00335
OG0001798	Syan.g_00990, Syan.g_00005	Syae.g_00054
OG0001799	Syan.g_00797	Syae.g_00090
OG0001800	Syan.g_01305	Syae.g_00006
OG0001801	Syan.g_01293	Syae.g_02679
OG0001803	Syan.g_01341	Syae.g_00988
OG0001804	Syan.g_02318	Syae.g_02221
OG0001805	Syan.g_00039, Syan.g_00262	Syae.g_02013
OG0001806	Syan.g_02033	Syae.g_01979
OG0001807	Syan.g_01955	Syae.g_01887
OG0001808	Syan.g_01948	Syae.g_01877
OG0001810	Syan.g_02265	Syae.g_01413
OG0001811	Syan.g_03056	Syae.g_01472
OG0001812	Syan.g_01553	Syae.g_01558
OG0001813	Syan.g_01613	Syae.g_01605
OG0001815	Syan.g_00525	Syae.g_01707
OG0001816	Syan.g_00754	Syae.g_00587
OG0001837	Syan.g_01515	Syae.g_01522
OG0001838	Syan.g_01772	Syae.g_01720
OG0001839	Syan.g_01742	Syae.g_01749
OG0001840	Syan.g_01724	Syae.g_01766
OG0001841	Syan.g_01717	Syae.g_01773
OG0001843	Syan.g_01906	Syae.g_01838
OG0001844	Syan.g_01907	Syae.g_01839
OG0001845	Syan.g_01911	Syae.g_01840
OG0001846	Syan.g_02296	Syae.g_01388
OG0001847	Syan.g_02298	Syae.g_01386
OG0001848	Syan.g_02302	Syae.g_01382
OG0001849	Syan.g_02941	Syae.g_01329
OG0001850	Syan.g_02923	Syae.g_01320
OG0001851	Syan.g_02917	Syae.g_01295
OG0001852	Syan.g_02916	Syae.g_01294
OG0001853	Syan.g_02909	Syae.g_01287
OG0001854	Syan.g_02424	Syae.g_02237
OG0001856	Syan.g_01376	Syae.g_01141
OG0001857	Syan.g_01373	Syae.g_01138
OG0001858	Syan.g_01347	Syae.g_01110
OG0001859	Syan.g_02783	Syae.g_02289
OG0001860	Syan.g_02768	Syae.g_02303
OG0001861	Syan.g_02757	Syae.g_02316
OG0001862	Syan.g_02745	Syae.g_02327
OG0001863	Syan.g_02739	Syae.g_02332
OG0001864	Syan.g_01158	Syae.g_02385
OG0001865	Syan.g_00957	Syae.g_02451
OG0001866	Syan.g_01019	Syae.g_02474
OG0001867	Syan.g_01021	Syae.g_00024
OG0001868	Syan.g_01217	Syae.g_00965
OG0001869	Syan.g_02702	Syae.g_00926
OG0001870	Syan.g_02692	Syae.g_00918
OG0001871	Syan.g_02684	Syae.g_00913
OG0001872	Syan.g_02589	Syae.g_00693
OG0001873	Syan.g_02648	Syae.g_00643
OG0001874	Syan.g_02651	Syae.g_00640
OG0001877	Syan.g_00504	Syae.g_00763
OG0001878	Syan.g_00629	Syae.g_00408
OG0001879	Syan.g_00621	Syae.g_00402
OG0001880	Syan.g_00569	Syae.g_00364
OG0001881	Syan.g_00568	Syae.g_00363
OG0001882	Syan.g_00544	Syae.g_00338
OG0001883	Syan.g_00529	Syae.g_00333
OG0001884	Syan.g_00494	Syae.g_00324
OG0001885	Syan.g_00473	Syae.g_00309
OG0001886	Syan.g_00468	Syae.g_00302
OG0001887	Syan.g_02677	Syae.g_00566
OG0001888	Syan.g_00716	Syae.g_00546
OG0001889	Syan.g_00674	Syae.g_00505
OG0001890	Syan.g_00394	Syae.g_00848
OG0001891	Syan.g_00399	Syae.g_00852
OG0001892	Syan.g_00516	Syae.g_00881
OG0001893	Syan.g_00004	Syae.g_00055
OG0001894	Syan.g_00817	Syae.g_00073
OG0001895	Syan.g_01300	Syae.g_02684
OG0001896	Syan.g_02388	Syae.g_01001
OG0001897	Syan.g_02134	Syae.g_02202
OG0001898	Syan.g_02153	Syae.g_02185
OG0001899	Syan.g_02211	Syae.g_02113
OG0001900	Syan.g_02049	Syae.g_01994
OG0001901	Syan.g_02048	Syae.g_01993
OG0001902	Syan.g_02017	Syae.g_01962
OG0001903	Syan.g_02008	Syae.g_01953
OG0001904	Syan.g_01952	Syae.g_01885
OG0001905	Syan.g_01942	Syae.g_01875
OG0001906	Syan.g_02282	Syae.g_01402
OG0001907	Syan.g_00148	Syae.g_01419
OG0001908	Syan.g_03050	Syae.g_01467
OG0001909	Syan.g_03064	Syae.g_01480
OG0001910	Syan.g_01520	Syae.g_01527
OG0001912	Syan.g_01575	Syae.g_01576
OG0001913	Syan.g_01577	Syae.g_01578
OG0001914	Syan.g_01144	Syae.g_00633
OG0001915	Syan.g_01702	Syae.g_01704
OG0001917	Syan.g_00361	Syae.g_00422
OG0001924	Syan.g_00021	Syae.g_00038
OG0001925	Syan.g_00022	Syae.g_00037
OG0001926	Syan.g_00023	Syae.g_00036
OG0001927	Syan.g_00024	Syae.g_00035
OG0001929	Syan.g_01710	Syae.g_01780
OG0001932	Syan.g_01904	Syae.g_01836
OG0001933	Syan.g_02976	Syae.g_01366
OG0001934	Syan.g_02968	Syae.g_01351
OG0001935	Syan.g_02914	Syae.g_01292
OG0001936	Syan.g_00425	Syae.g_00129
OG0001938	Syan.g_02766	Syae.g_02305
OG0001939	Syan.g_01324	Syae.g_00271
OG0001940	Syan.g_00941	Syae.g_02438
OG0001941	Syan.g_01221	Syae.g_00970
OG0001943	Syan.g_02630	Syae.g_00247
OG0001944	Syan.g_02679	Syae.g_00282
OG0001947	Syan.g_03108	Syae.g_00811
OG0001948	Syan.g_00600	Syae.g_00393
OG0001949	Syan.g_00578	Syae.g_00373
OG0001950	Syan.g_00576	Syae.g_00371
OG0001951	Syan.g_00567	Syae.g_00362
OG0001952	Syan.g_00543	Syae.g_00337
OG0001953	Syan.g_00542	Syae.g_00336
OG0001954	Syan.g_00547	Syae.g_00273
OG0001957	Syan.g_01137	Syae.g_00060
OG0001958	Syan.g_00773	Syae.g_00609
OG0001961	Syan.g_02851	Syae.g_02525
OG0001964	Syan.g_02122	Syae.g_02048
OG0001966	Syan.g_02055	Syae.g_02000
OG0001967	Syan.g_02053	Syae.g_01998
OG0001968	Syan.g_02052	Syae.g_01997
OG0001969	Syan.g_01989	Syae.g_01932
OG0001970	Syan.g_02280	Syae.g_01404
OG0001971	Syan.g_03062	Syae.g_01478
OG0001972	Syan.g_01532	Syae.g_01540
OG0001974	Syan.g_00279	Syae.g_01563
OG0001975	Syan.g_01145	Syae.g_00634
OG0001976	Syan.g_01143	Syae.g_00632
OG0001978	Syan.g_01808	Syae.g_02689
OG0001979	Syan.g_00402	Syae.g_00760
OG0001980	Syan.g_02152	Syae.g_02181
OG0001990	Syan.g_01660	Syae.g_01674
OG0001993	Syan.g_00019	Syae.g_00040
OG0001994	Syan.g_00020	Syae.g_00039
OG0001995	Syan.g_02683	Syae.g_00747
OG0001996	Syan.g_01746	Syae.g_01746
OG0001997	Syan.g_02953	Syae.g_01341
OG0001999	Syan.g_01453	Syae.g_01029
OG0002000	Syan.g_01195	Syae.g_02353
OG0002002	Syan.g_02590	Syae.g_00692
OG0002006	Syan.g_02104, Syan.g_03107	Syae.g_00812
OG0002007	Syan.g_00310	Syae.g_00813
OG0002008	Syan.g_00627	Syae.g_00406
OG0002009	Syan.g_00726	Syae.g_00556
OG0002010	Syan.g_02819	Syae.g_02622
OG0002011	Syan.g_02576	Syae.g_00292
OG0002014	Syan.g_01958	Syae.g_01892, Syae.g_01162
OG0002016	Syan.g_03114	Syae.g_01520
OG0002017	Syan.g_01624	Syae.g_01614
OG0002018	Syan.g_01658	Syae.g_01672
OG0002019	Syan.g_01903	Syae.g_00294
OG0002020	Syan.g_01671	Syae.g_01666
OG0002021	Syan.g_01673	Syae.g_01664
OG0002022	Syan.g_01674	Syae.g_01662
OG0002023	Syan.g_01675	Syae.g_01661
OG0002024	Syan.g_01667	Syae.g_01655
OG0002025	Syan.g_01847	Syae.g_01084
OG0002037	Syan.g_02857	Syae.g_02307
OG0002040	Syan.g_02663	Syae.g_00897
OG0002041	Syan.g_00596	Syae.g_00389
OG0002042	Syan.g_00572	Syae.g_00367
OG0002043	Syan.g_00483	Syae.g_00316
OG0002044	Syan.g_00652	Syae.g_00827
OG0002046	Syan.g_02870	Syae.g_02517
OG0002049	Syan.g_02128	Syae.g_02064
OG0002050	Syan.g_02042	Syae.g_01988
OG0002051	Syan.g_03047	Syae.g_01464
OG0002053	Syan.g_00069	Syae.g_01598
OG0002054	Syan.g_01668	Syae.g_01654
OG0002055	Syan.g_01664	Syae.g_01657
OG0002056	Syan.g_02007	Syae.g_01952
OG0002115	Syan.g_01391	Syae.g_01155
OG0002116	Syan.g_01366	Syae.g_01129
OG0002117	Syan.g_02673	Syae.g_00905
OG0002123	Syan.g_00321	Syae.g_00467
OG0002124	Syan.g_00400	Syae.g_00873
OG0002128	Syan.g_02541	Syae.g_00635
OG0002129	Syan.g_01329	Syae.g_02639
OG0002130	Syan.g_01211	Syae.g_00959
OG0002131	Syan.g_01672	Syae.g_01665
OG0002132	Syan.g_01663	Syae.g_01658
OG0002133	Syan.g_01665	Syae.g_01656
OG0002134	Syan.g_01917	Syae.g_01846
OG0002135	Syan.g_01437	Syae.g_01193
OG0002136	Syan.g_01436	Syae.g_01192
OG0002138	Syan.g_02671	Syae.g_00758
OG0002139	Syan.g_02551	Syae.g_00707
OG0002142	Syan.g_01292	Syae.g_02678
OG0002143	Syan.g_00538	Syae.g_02224
OG0002144	Syan.g_01138	Syae.g_02070
OG0002154	Syan.g_00846	Syae.g_01420
