Orthogroup	Syan	Prah
OG0001167	Syan.g_00992	Prah.g_01725
OG0001168	Syan.g_01456	Prah.g_01727
OG0001169	Syan.g_01458	Prah.g_01729
OG0001170	Syan.g_01460	Prah.g_01731
OG0001171	Syan.g_01470	Prah.g_01742
OG0001172	Syan.g_02110	Prah.g_02068
OG0001173	Syan.g_02111	Prah.g_02067
OG0001174	Syan.g_02119	Prah.g_02059
OG0001175	Syan.g_02120	Prah.g_02058
OG0001176	Syan.g_02253	Prah.g_02042
OG0001177	Syan.g_02256	Prah.g_02044
OG0001179	Syan.g_02218	Prah.g_02013
OG0001180	Syan.g_02191	Prah.g_01988
OG0001181	Syan.g_02187	Prah.g_01984
OG0001182	Syan.g_02179	Prah.g_01976
OG0001183	Syan.g_02166	Prah.g_01965
OG0001184	Syan.g_01929	Prah.g_02239
OG0001185	Syan.g_01902	Prah.g_00156
OG0001186	Syan.g_01864	Prah.g_00088
OG0001187	Syan.g_01811	Prah.g_00085
OG0001188	Syan.g_01806	Prah.g_00080
OG0001189	Syan.g_01723	Prah.g_00057
OG0001190	Syan.g_01565	Prah.g_02490
OG0001191	Syan.g_01578	Prah.g_02503
OG0001192	Syan.g_01585	Prah.g_02508
OG0001193	Syan.g_01626	Prah.g_02548
OG0001194	Syan.g_01627	Prah.g_02550
OG0001195	Syan.g_01628	Prah.g_02551
OG0001196	Syan.g_01693	Prah.g_02587
OG0001197	Syan.g_01695	Prah.g_02589
OG0001198	Syan.g_01793	Prah.g_02601
OG0001199	Syan.g_02913	Prah.g_01844
OG0001200	Syan.g_02915	Prah.g_01846
OG0001201	Syan.g_02975	Prah.g_01898
OG0001202	Syan.g_03084	Prah.g_02359
OG0001204	Syan.g_02097	Prah.g_02077
OG0001205	Syan.g_01337	Prah.g_00240
OG0001206	Syan.g_02880	Prah.g_00291
OG0001207	Syan.g_02772	Prah.g_01575
OG0001208	Syan.g_02762	Prah.g_01564
OG0001209	Syan.g_01163	Prah.g_01498
OG0001210	Syan.g_00830	Prah.g_01484
OG0001211	Syan.g_00852	Prah.g_01467
OG0001212	Syan.g_01002	Prah.g_01407
OG0001213	Syan.g_01141	Prah.g_00510
OG0001214	Syan.g_00814	Prah.g_00499
OG0001215	Syan.g_00539	Prah.g_00973
OG0001216	Syan.g_00319	Prah.g_00885
OG0001217	Syan.g_00617	Prah.g_01447
OG0001218	Syan.g_02837	Prah.g_00356
OG0001219	Syan.g_00477	Prah.g_00755
OG0001220	Syan.g_00203	Prah.g_00575
OG0001221	Syan.g_01446	Prah.g_00715
OG0001222	Syan.g_00552	Prah.g_02517
OG0001223	Syan.g_00599	Prah.g_00824
OG0001224	Syan.g_00294	Prah.g_00911
OG0001225	Syan.g_00292	Prah.g_00913
OG0001226	Syan.g_02922	Prah.g_01192
OG0001227	Syan.g_00940	Prah.g_01601
OG0001228	Syan.g_01938	Prah.g_01278
OG0001229	Syan.g_02631	Prah.g_01663
OG0001230	Syan.g_01288	Prah.g_00418
OG0001231	Syan.g_01764	Prah.g_00018
OG0001232	Syan.g_01439	Prah.g_01704
OG0001233	Syan.g_01461	Prah.g_01732
OG0001234	Syan.g_01995	Prah.g_02055
OG0001235	Syan.g_02130	Prah.g_02047
OG0001236	Syan.g_01933	Prah.g_02235
OG0001237	Syan.g_01928	Prah.g_02240
OG0001239	Syan.g_02910	Prah.g_01841
OG0001240	Syan.g_02963	Prah.g_01881
OG0001242	Syan.g_02297	Prah.g_00185
OG0001243	Syan.g_02289	Prah.g_02251
OG0001244	Syan.g_03004	Prah.g_02279
OG0001245	Syan.g_00179	Prah.g_01181
OG0001246	Syan.g_02734	Prah.g_01537
OG0001247	Syan.g_00199	Prah.g_00625
OG0001249	Syan.g_02150	Prah.g_01946
OG0001250	Syan.g_00382	Prah.g_00597
OG0001252	Syan.g_00304	Prah.g_00906
OG0001253	Syan.g_00099	Prah.g_01176
OG0001254	Syan.g_01148	Prah.g_02525
OG0001256	Syan.g_01384	Prah.g_01658
OG0001258	Syan.g_01395	Prah.g_01671
OG0001259	Syan.g_01459	Prah.g_01730
OG0001260	Syan.g_01478	Prah.g_01761
OG0001261	Syan.g_02209	Prah.g_02004
OG0001262	Syan.g_01721	Prah.g_00060
OG0001263	Syan.g_02286	Prah.g_02253
OG0001265	Syan.g_02299	Prah.g_00187
OG0001266	Syan.g_03088	Prah.g_02363
OG0001267	Syan.g_02023	Prah.g_02134
OG0001268	Syan.g_02138	Prah.g_01934
OG0001270	Syan.g_02393	Prah.g_00228
OG0001271	Syan.g_02849	Prah.g_00309
OG0001272	Syan.g_02758	Prah.g_01560
OG0001274	Syan.g_01528	Prah.g_02393
OG0001275	Syan.g_00628	Prah.g_00837
OG0001276	Syan.g_00360	Prah.g_00855
OG0001277	Syan.g_00007	Prah.g_02573
OG0001278	Syan.g_02585	Prah.g_01284
OG0001279	Syan.g_01306	Prah.g_00431
OG0001281	Syan.g_01220	Prah.g_01370
OG0001283	Syan.g_01687	Prah.g_02582
OG0001285	Syan.g_00977	Prah.g_01709
OG0001286	Syan.g_02193	Prah.g_01990
OG0001287	Syan.g_01894	Prah.g_00148
OG0001291	Syan.g_02273	Prah.g_02263
OG0001292	Syan.g_02091	Prah.g_02083
OG0001293	Syan.g_02051	Prah.g_02108
OG0001294	Syan.g_00758	Prah.g_00443
OG0001295	Syan.g_00836	Prah.g_01481
OG0001296	Syan.g_02728	Prah.g_01531
OG0001297	Syan.g_02724	Prah.g_01527
OG0001298	Syan.g_00944	Prah.g_01435
OG0001303	Syan.g_00479	Prah.g_00756
OG0001308	Syan.g_01248	Prah.g_00396
OG0001309	Syan.g_01196	Prah.g_01521
OG0001310	Syan.g_01422	Prah.g_01693
OG0001311	Syan.g_00358	Prah.g_00857
OG0001312	Syan.g_00496	Prah.g_00766
OG0001313	Syan.g_02860	Prah.g_00300
OG0001319	Syan.g_02034	Prah.g_02124
OG0001323	Syan.g_01193	Prah.g_01518
OG0001326	Syan.g_01636	Prah.g_02557
OG0001327	Syan.g_00753	Prah.g_00555
OG0001328	Syan.g_02675	Prah.g_00722
OG0001329	Syan.g_00838	Prah.g_01213
OG0001330	Syan.g_01202	Prah.g_01354
OG0001331	Syan.g_02779	Prah.g_01581
OG0001332	Syan.g_00412	Prah.g_01605
OG0001333	Syan.g_01455	Prah.g_01726
OG0001336	Syan.g_01688	Prah.g_02583
OG0001337	Syan.g_02151	Prah.g_01950
OG0001341	Syan.g_00524	Prah.g_00615
OG0001347	Syan.g_01852	Prah.g_00082
OG0001351	Syan.g_02804	Prah.g_00256
OG0001353	Syan.g_00372	Prah.g_00606
OG0001354	Syan.g_00585	Prah.g_00813
OG0001356	Syan.g_00067	Prah.g_02519
OG0001356	Syan.g_00246	Prah.g_01163
OG0001358	Syan.g_00017	Prah.g_00527
OG0001360	Syan.g_02653	Prah.g_01240
OG0001361	Syan.g_02658	Prah.g_01294
OG0001365	Syan.g_01570	Prah.g_02495
OG0001366	Syan.g_01433	Prah.g_01702
OG0001369	Syan.g_02962	Prah.g_01880
OG0001371	Syan.g_02927, Syan.g_02928	Prah.g_01789
OG0001373	Syan.g_01635	Prah.g_02556
OG0001374	Syan.g_01644	Prah.g_02564
OG0001376	Syan.g_00511	Prah.g_02511
OG0001377	Syan.g_00510	Prah.g_02510
OG0001378	Syan.g_02392	Prah.g_00223
OG0001379	Syan.g_01206	Prah.g_01356
OG0001380	Syan.g_00442	Prah.g_00571
OG0001382	Syan.g_00680	Prah.g_00891
OG0001383	Syan.g_00826	Prah.g_01771
OG0001385	Syan.g_01632	Prah.g_02553
OG0001386	Syan.g_01633	Prah.g_02554
OG0001387	Syan.g_01634	Prah.g_02555
OG0001388	Syan.g_01637	Prah.g_02558
OG0001389	Syan.g_01639	Prah.g_02559
OG0001390	Syan.g_01640	Prah.g_02560
OG0001391	Syan.g_01641	Prah.g_02561
OG0001392	Syan.g_01642	Prah.g_02562
OG0001393	Syan.g_01643	Prah.g_02563
OG0001394	Syan.g_00722	Prah.g_00700
OG0001395	Syan.g_00340	Prah.g_00868
OG0001396	Syan.g_01851	Prah.g_00081
OG0001398	Syan.g_02932	Prah.g_01180
OG0001399	Syan.g_02175	Prah.g_01971
OG0001401	Syan.g_00376	Prah.g_00602
OG0001402	Syan.g_00011	Prah.g_00522
OG0001403	Syan.g_01744	Prah.g_00037
OG0001406	Syan.g_00512	Prah.g_02512
OG0001409	Syan.g_00284	Prah.g_01307
OG0001415	Syan.g_01004	Prah.g_01412
OG0001416	Syan.g_00103	Prah.g_01367
OG0001418	Syan.g_02689	Prah.g_02051
OG0001422	Syan.g_00645	Prah.g_00282
OG0001423	Syan.g_01318	Prah.g_01078
OG0001425	Syan.g_01584	Prah.g_02507
OG0001433	Syan.g_00245	Prah.g_01162
OG0001434	Syan.g_00717	Prah.g_00696
OG0001435	Syan.g_00745	Prah.g_00737
OG0001437	Syan.g_01005	Prah.g_01411
OG0001438	Syan.g_02009	Prah.g_02149
OG0001441	Syan.g_01191	Prah.g_01516
OG0001442	Syan.g_00709	Prah.g_00691
OG0001443	Syan.g_01590	Prah.g_01664
OG0001444	Syan.g_02954	Prah.g_01875
OG0001444	Syan.g_02956	Prah.g_00137
OG0001449	Syan.g_02058	Prah.g_01806
OG0001452	Syan.g_02066	Prah.g_01220
OG0001460	Syan.g_00244	Prah.g_01161
OG0001461	Syan.g_00657	Prah.g_00260
OG0001462	Syan.g_01737	Prah.g_00044
OG0001470	Syan.g_01815	Prah.g_00119
OG0001475	Syan.g_01833	Prah.g_00121
OG0001479	Syan.g_02140	Prah.g_01936
OG0001487	Syan.g_02836	Prah.g_00357
OG0001488	Syan.g_02666	Prah.g_01301
OG0001489	Syan.g_02182	Prah.g_01979
OG0001495	Syan.g_02257	Prah.g_02045
OG0001496	Syan.g_01154	Prah.g_01016
OG0001497	Syan.g_01155	Prah.g_01019
OG0001498	Syan.g_02317	Prah.g_00206
OG0001508	Syan.g_01814	Prah.g_00118
OG0001510	Syan.g_01890	Prah.g_00143
OG0001511	Syan.g_02983	Prah.g_01906
OG0001512	Syan.g_02428	Prah.g_01775
OG0001513	Syan.g_03078	Prah.g_00243
OG0001515	Syan.g_00505	Prah.g_00978
OG0001516	Syan.g_00172, Syan.g_00767	Prah.g_00453
OG0001517	Syan.g_02143	Prah.g_01939
OG0001518	Syan.g_01582	Prah.g_02506
OG0001519	Syan.g_01592	Prah.g_02515
OG0001525	Syan.g_00831	Prah.g_01202
OG0001527	Syan.g_00867	Prah.g_01453
OG0001528	Syan.g_01818	Prah.g_00120
OG0001529	Syan.g_01730	Prah.g_00050
OG0001530	Syan.g_02981	Prah.g_01903
OG0001531	Syan.g_01511, Syan.g_02436	Prah.g_01774
OG0001532	Syan.g_02637	Prah.g_01252
OG0001533	Syan.g_02390	Prah.g_01187, Prah.g_00222
OG0001534	Syan.g_00344	Prah.g_00865
OG0001535	Syan.g_00362	Prah.g_00853
OG0001536	Syan.g_00560	Prah.g_00792
OG0001537	Syan.g_00729	Prah.g_00707
OG0001538	Syan.g_00685	Prah.g_00662
OG0001539	Syan.g_00750	Prah.g_00559
OG0001540	Syan.g_02284	Prah.g_02255
OG0001541	Syan.g_03048	Prah.g_02318
OG0001542	Syan.g_03059	Prah.g_02335
OG0001543	Syan.g_03110	Prah.g_02414
OG0001544	Syan.g_01591	Prah.g_02514
OG0001545	Syan.g_01661	Prah.g_02572
OG0001553	Syan.g_01282	Prah.g_00411
OG0001556	Syan.g_02338, Syan.g_00149, Syan.g_00276	Prah.g_01158, Prah.g_01157
OG0001558	Syan.g_01760	Prah.g_00021
OG0001559	Syan.g_02980	Prah.g_01902
OG0001560	Syan.g_02969	Prah.g_01889
OG0001561	Syan.g_00356	Prah.g_00859
OG0001562	Syan.g_00650	Prah.g_00845
OG0001563	Syan.g_02200	Prah.g_01996
OG0001574	Syan.g_00865	Prah.g_01456
OG0001575	Syan.g_00870	Prah.g_01450
OG0001576	Syan.g_01242	Prah.g_01379
OG0001577	Syan.g_02701	Prah.g_01326
OG0001580	Syan.g_01551	Prah.g_02479
OG0001588	Syan.g_02262	Prah.g_02223
OG0001589	Syan.g_01463	Prah.g_01735
OG0001590	Syan.g_00821	Prah.g_00578
OG0001591	Syan.g_00756	Prah.g_00552
OG0001592	Syan.g_01552	Prah.g_02480
OG0001614	Syan.g_01905	Prah.g_00158
OG0001616	Syan.g_02649	Prah.g_01261
OG0001617	Syan.g_01033	Prah.g_00989
OG0001618	Syan.g_00329, Syan.g_02462, Syan.g_02535, Syan.g_02536	Prah.g_00877
OG0001619	Syan.g_00549	Prah.g_00782
OG0001620	Syan.g_02131	Prah.g_01924
OG0001621	Syan.g_02064	Prah.g_02097
OG0001622	Syan.g_01686	Prah.g_02581
OG0001627	Syan.g_02410	Prah.g_01613
OG0001634	Syan.g_00761	Prah.g_00447
OG0001635	Syan.g_01876	Prah.g_01206
OG0001636	Syan.g_01738	Prah.g_00043
OG0001637	Syan.g_01295	Prah.g_01751
OG0001638	Syan.g_01418	Prah.g_01691
OG0001639	Syan.g_02407	Prah.g_01616
OG0001640	Syan.g_00309	Prah.g_00902
OG0001641	Syan.g_00606	Prah.g_00827
OG0001642	Syan.g_02603	Prah.g_00580
OG0001643	Syan.g_00811	Prah.g_00496
OG0001652	Syan.g_01762	Prah.g_00019
OG0001653	Syan.g_02875, Syan.g_00521, Syan.g_02960, Syan.g_02959	Prah.g_01878
OG0001654	Syan.g_02409	Prah.g_01614
OG0001655	Syan.g_00416	Prah.g_00214, Prah.g_02423
OG0001657	Syan.g_03019	Prah.g_02293
OG0001658	Syan.g_01564	Prah.g_02489
OG0001669	Syan.g_02176	Prah.g_00094
OG0001671	Syan.g_01514, Syan.g_03115	Prah.g_02407
OG0001672	Syan.g_02921	Prah.g_01855, Prah.g_01853
OG0001673	Syan.g_02896	Prah.g_01783
OG0001675	Syan.g_00632	Prah.g_00841, Prah.g_00843
OG0001677	Syan.g_02165	Prah.g_01964
OG0001678	Syan.g_02109	Prah.g_02069
OG0001691	Syan.g_01609	Prah.g_00742
OG0001692	Syan.g_01284	Prah.g_00413
OG0001693	Syan.g_00196	Prah.g_00212
OG0001694	Syan.g_02021	Prah.g_02136
OG0001695	Syan.g_01656	Prah.g_02568
OG0001703	Syan.g_02770	Prah.g_01574
OG0001712	Syan.g_00786	Prah.g_00612
OG0001715	Syan.g_00415	Prah.g_01165
OG0001716	Syan.g_00662	Prah.g_00584
OG0001726	Syan.g_00041	Prah.g_00745
OG0001728	Syan.g_01799	Prah.g_00093
OG0001729	Syan.g_01506, Syan.g_02440	Prah.g_01769
OG0001730	Syan.g_00979	Prah.g_01766
OG0001731	Syan.g_01353	Prah.g_01630
OG0001732	Syan.g_01704, Syan.g_02602	Prah.g_01267
OG0001734	Syan.g_00929, Syan.g_00240, Syan.g_00913, Syan.g_02496, Syan.g_02431, Syan.g_02354, Syan.g_02489	Prah.g_00582
OG0001735	Syan.g_00775	Prah.g_00461
OG0001737	Syan.g_02002	Prah.g_02154
OG0001738	Syan.g_01970	Prah.g_02185
OG0001739	Syan.g_01654	Prah.g_02566
OG0001740	Syan.g_01659	Prah.g_02571
OG0001747	Syan.g_02260	Prah.g_02276
OG0001748	Syan.g_01516	Prah.g_02405
OG0001750	Syan.g_02955, Syan.g_01139	Prah.g_01876
OG0001751	Syan.g_02897	Prah.g_01784
OG0001752	Syan.g_01481	Prah.g_01763
OG0001753	Syan.g_01630	Prah.g_01757
OG0001754	Syan.g_01297	Prah.g_01754
OG0001755	Syan.g_02719	Prah.g_01522
OG0001761	Syan.g_00207	Prah.g_00944
OG0001762	Syan.g_00625	Prah.g_00834
OG0001763	Syan.g_00598	Prah.g_00822, Prah.g_00823
OG0001764	Syan.g_00467	Prah.g_00748
OG0001766	Syan.g_01996	Prah.g_02161
OG0001768	Syan.g_03066	Prah.g_02342
OG0001783	Syan.g_01899	Prah.g_00153
OG0001784	Syan.g_02950	Prah.g_01871
OG0001785	Syan.g_01296	Prah.g_01753, Prah.g_01752
OG0001786	Syan.g_01372	Prah.g_01646
OG0001787	Syan.g_01167	Prah.g_01502
OG0001788	Syan.g_01164	Prah.g_01499
OG0001789	Syan.g_01212	Prah.g_01363
OG0001790	Syan.g_02707	Prah.g_01334
OG0001792	Syan.g_02595	Prah.g_01274
OG0001794	Syan.g_00347	Prah.g_01129
OG0001796	Syan.g_00371	Prah.g_00847
OG0001797	Syan.g_00541	Prah.g_00775
OG0001798	Syan.g_00990, Syan.g_00005	Prah.g_00520
OG0001799	Syan.g_00797	Prah.g_00479
OG0001800	Syan.g_01305	Prah.g_00429
OG0001801	Syan.g_01293	Prah.g_00422
OG0001803	Syan.g_01341	Prah.g_00236
OG0001804	Syan.g_02318	Prah.g_00207
OG0001805	Syan.g_00039, Syan.g_00262	Prah.g_02088
OG0001806	Syan.g_02033	Prah.g_02125
OG0001807	Syan.g_01955	Prah.g_02218
OG0001808	Syan.g_01948	Prah.g_02226
OG0001809	Syan.g_02270, Syan.g_00619, Syan.g_02903	Prah.g_02266
OG0001810	Syan.g_02265	Prah.g_02267
OG0001811	Syan.g_03056	Prah.g_02325
OG0001812	Syan.g_01553	Prah.g_02481
OG0001813	Syan.g_01613	Prah.g_02535
OG0001815	Syan.g_00525	Prah.g_02599
OG0001816	Syan.g_00754	Prah.g_00554
OG0001837	Syan.g_01515	Prah.g_02406
OG0001838	Syan.g_01772	Prah.g_00009
OG0001839	Syan.g_01742	Prah.g_00039
OG0001840	Syan.g_01724	Prah.g_00056
OG0001841	Syan.g_01717	Prah.g_00064
OG0001843	Syan.g_01906	Prah.g_00159
OG0001844	Syan.g_01907	Prah.g_00160
OG0001845	Syan.g_01911	Prah.g_00162
OG0001846	Syan.g_02296	Prah.g_00184
OG0001847	Syan.g_02298	Prah.g_00186
OG0001848	Syan.g_02302	Prah.g_00190
OG0001849	Syan.g_02941	Prah.g_01865
OG0001850	Syan.g_02923	Prah.g_01858
OG0001851	Syan.g_02917	Prah.g_01848
OG0001852	Syan.g_02916	Prah.g_01847
OG0001853	Syan.g_02909	Prah.g_01840
OG0001854	Syan.g_02424	Prah.g_01780
OG0001856	Syan.g_01376	Prah.g_01650
OG0001857	Syan.g_01373	Prah.g_01647
OG0001858	Syan.g_01347	Prah.g_01626
OG0001859	Syan.g_02783	Prah.g_01585
OG0001860	Syan.g_02768	Prah.g_01573
OG0001861	Syan.g_02757	Prah.g_01559
OG0001862	Syan.g_02745	Prah.g_01547
OG0001863	Syan.g_02739	Prah.g_01542
OG0001864	Syan.g_01158	Prah.g_01487
OG0001865	Syan.g_00957	Prah.g_01420
OG0001866	Syan.g_01019	Prah.g_01395
OG0001867	Syan.g_01021	Prah.g_01386
OG0001868	Syan.g_01217	Prah.g_01366
OG0001869	Syan.g_02702	Prah.g_01327
OG0001870	Syan.g_02692	Prah.g_01319
OG0001871	Syan.g_02684	Prah.g_01314
OG0001872	Syan.g_02589	Prah.g_01281
OG0001873	Syan.g_02648	Prah.g_01260
OG0001874	Syan.g_02651	Prah.g_01241
OG0001877	Syan.g_00504	Prah.g_00979
OG0001878	Syan.g_00629	Prah.g_00838
OG0001879	Syan.g_00621	Prah.g_00831
OG0001880	Syan.g_00569	Prah.g_00799
OG0001881	Syan.g_00568	Prah.g_00798
OG0001882	Syan.g_00544	Prah.g_00778
OG0001883	Syan.g_00529	Prah.g_00774
OG0001884	Syan.g_00494	Prah.g_00764
OG0001885	Syan.g_00473	Prah.g_00753
OG0001886	Syan.g_00468	Prah.g_00749
OG0001887	Syan.g_02677	Prah.g_00723
OG0001888	Syan.g_00716	Prah.g_00682
OG0001889	Syan.g_00674	Prah.g_00653
OG0001890	Syan.g_00394	Prah.g_00590
OG0001891	Syan.g_00399	Prah.g_00586
OG0001892	Syan.g_00516	Prah.g_00573
OG0001893	Syan.g_00004	Prah.g_00519
OG0001894	Syan.g_00817	Prah.g_00502
OG0001895	Syan.g_01300	Prah.g_00426
OG0001896	Syan.g_02388	Prah.g_00220
OG0001897	Syan.g_02134	Prah.g_01931
OG0001898	Syan.g_02153	Prah.g_01947
OG0001899	Syan.g_02211	Prah.g_02006
OG0001900	Syan.g_02049	Prah.g_02109
OG0001901	Syan.g_02048	Prah.g_02110
OG0001902	Syan.g_02017	Prah.g_02141
OG0001903	Syan.g_02008	Prah.g_02150
OG0001904	Syan.g_01952	Prah.g_02220
OG0001905	Syan.g_01942	Prah.g_02228
OG0001906	Syan.g_02282	Prah.g_02256
OG0001907	Syan.g_00148	Prah.g_02272
OG0001908	Syan.g_03050	Prah.g_02319
OG0001909	Syan.g_03064	Prah.g_02340
OG0001910	Syan.g_01520	Prah.g_02401
OG0001912	Syan.g_01575	Prah.g_02500
OG0001913	Syan.g_01577	Prah.g_02502
OG0001914	Syan.g_01144	Prah.g_02529, Prah.g_02530
OG0001915	Syan.g_01702	Prah.g_01199
OG0001929	Syan.g_01710	Prah.g_00072
OG0001932	Syan.g_01904	Prah.g_00157
OG0001933	Syan.g_02976	Prah.g_01900
OG0001934	Syan.g_02968	Prah.g_01885
OG0001935	Syan.g_02914	Prah.g_01845
OG0001936	Syan.g_00425	Prah.g_01813
OG0001937	Syan.g_01361	Prah.g_01638
OG0001938	Syan.g_02766	Prah.g_01571
OG0001939	Syan.g_01324	Prah.g_01477
OG0001940	Syan.g_00941	Prah.g_01436
OG0001941	Syan.g_01221	Prah.g_01371
OG0001943	Syan.g_02630	Prah.g_01308
OG0001944	Syan.g_02679	Prah.g_01207
OG0001947	Syan.g_03108	Prah.g_00900
OG0001948	Syan.g_00600	Prah.g_00825
OG0001949	Syan.g_00578	Prah.g_00809
OG0001950	Syan.g_00576	Prah.g_00807
OG0001951	Syan.g_00567	Prah.g_00797
OG0001952	Syan.g_00543	Prah.g_00777
OG0001953	Syan.g_00542	Prah.g_00776
OG0001954	Syan.g_00547	Prah.g_00626
OG0001955	Syan.g_00517	Prah.g_00583
OG0001957	Syan.g_01137	Prah.g_00514
OG0001958	Syan.g_00773	Prah.g_00458
OG0001960	Syan.g_02840	Prah.g_00330, Prah.g_00329
OG0001961	Syan.g_02851	Prah.g_00307
OG0001962	Syan.g_02328	Prah.g_02442, Prah.g_02422
OG0001964	Syan.g_02122	Prah.g_02057
OG0001966	Syan.g_02055	Prah.g_02104
OG0001967	Syan.g_02053	Prah.g_02106
OG0001968	Syan.g_02052	Prah.g_02107
OG0001969	Syan.g_01989	Prah.g_02169
OG0001970	Syan.g_02280	Prah.g_02258
OG0001971	Syan.g_03062	Prah.g_02338
OG0001972	Syan.g_01532	Prah.g_02389
OG0001974	Syan.g_00279	Prah.g_02487
OG0001975	Syan.g_01145	Prah.g_02528
OG0001976	Syan.g_01143	Prah.g_02531
OG0001977	Syan.g_01621	Prah.g_02542
OG0001995	Syan.g_02683	Prah.g_01492
OG0001996	Syan.g_01746	Prah.g_00035
OG0001997	Syan.g_02953	Prah.g_01874
OG0001999	Syan.g_01453	Prah.g_01721
OG0002000	Syan.g_01195	Prah.g_01520
OG0002002	Syan.g_02590	Prah.g_01280
OG0002003	Syan.g_00010	Prah.g_00976
OG0002004	Syan.g_00433, Syan.g_02359, Syan.g_02490	Prah.g_00966
OG0002006	Syan.g_02104, Syan.g_03107	Prah.g_00899
OG0002007	Syan.g_00310	Prah.g_00898
OG0002008	Syan.g_00627	Prah.g_00836
OG0002009	Syan.g_00726	Prah.g_00704
OG0002010	Syan.g_02819	Prah.g_00373
OG0002011	Syan.g_02576	Prah.g_00211
OG0002013	Syan.g_02930	Prah.g_02189
OG0002014	Syan.g_01958	Prah.g_02202
OG0002016	Syan.g_03114	Prah.g_02408
OG0002017	Syan.g_01624	Prah.g_02545
OG0002018	Syan.g_01658	Prah.g_02570
OG0002037	Syan.g_02857	Prah.g_01568
OG0002039	Syan.g_02665	Prah.g_01300
OG0002040	Syan.g_02663	Prah.g_01299
OG0002041	Syan.g_00596	Prah.g_00820
OG0002042	Syan.g_00572	Prah.g_00802
OG0002043	Syan.g_00483	Prah.g_00757
OG0002044	Syan.g_00652	Prah.g_00607
OG0002046	Syan.g_02870	Prah.g_00302
OG0002047	Syan.g_02314	Prah.g_00203
OG0002048	Syan.g_02169	Prah.g_01967
OG0002049	Syan.g_02128	Prah.g_02049
OG0002050	Syan.g_02042	Prah.g_02116
OG0002051	Syan.g_03047	Prah.g_02317
OG0002052	Syan.g_00061	Prah.g_02516
OG0002053	Syan.g_00069	Prah.g_02523
OG0002113	Syan.g_01741	Prah.g_00040
OG0002115	Syan.g_01391	Prah.g_01669
OG0002117	Syan.g_02673	Prah.g_01306
OG0002118	Syan.g_02599	Prah.g_01269
OG0002122	Syan.g_00009	Prah.g_00975
OG0002123	Syan.g_00321	Prah.g_00883
OG0002124	Syan.g_00400	Prah.g_00585
OG0002126	Syan.g_00063	Prah.g_02214, Prah.g_02204
OG0002127	Syan.g_03001, Syan.g_02264, Syan.g_03002	Prah.g_02277
OG0002128	Syan.g_02541	Prah.g_02527
OG0002129	Syan.g_01329	Prah.g_00392
OG0002130	Syan.g_01211	Prah.g_01362
OG0002154	Syan.g_00846	Prah.g_02249
OG0002159	Syan.g_02957	Prah.g_00138
OG0002160	Syan.g_01474	Prah.g_01792
OG0002166	Syan.g_02512, Syan.g_02676	Prah.g_00971
OG0002167	Syan.g_02931	Prah.g_00960
OG0002168	Syan.g_03109	Prah.g_00901
OG0002169	Syan.g_02313	Prah.g_00202
OG0002170	Syan.g_02148	Prah.g_01943
OG0002172	Syan.g_01517	Prah.g_02404
OG0002173	Syan.g_03104	Prah.g_02416
OG0002174	Syan.g_01153	Prah.g_02546
OG0002175	Syan.g_02421, Syan.g_02612, Syan.g_00225	Prah.g_02462
OG0002229	Syan.g_01871	Prah.g_00113
OG0002231	Syan.g_00837	Prah.g_00961
OG0002235	Syan.g_00710	Prah.g_00690
OG0002239	Syan.g_01177	Prah.g_00355
OG0002243	Syan.g_01545, Syan.g_03098	Prah.g_02472
OG0002245	Syan.g_00536	Prah.g_00210
OG0002277	Syan.g_01707	Prah.g_00075
OG0002280	Syan.g_01185	Prah.g_01511
OG0002281	Syan.g_00885	Prah.g_01437
OG0002285	Syan.g_00499	Prah.g_00769
OG0002286	Syan.g_02249	Prah.g_01134
OG0002289	Syan.g_02873	Prah.g_00301
OG0002290	Syan.g_00113	Prah.g_00245
OG0002291	Syan.g_03057	Prah.g_02326, Prah.g_02333
OG0002292	Syan.g_03073	Prah.g_02351
OG0002328	Syan.g_02961	Prah.g_01879
OG0002330	Syan.g_00288	Prah.g_01018
OG0002339	Syan.g_02261	Prah.g_02222
OG0002343	Syan.g_02093	Prah.g_02081
OG0002382	Syan.g_02755	Prah.g_01557
OG0002385	Syan.g_02248	Prah.g_01135
OG0002386	Syan.g_00790	Prah.g_00441
OG0002393	Syan.g_02933	Prah.g_01797
OG0002430	Syan.g_01277	Prah.g_01507
OG0002431	Syan.g_01278	Prah.g_01508
OG0002440	Syan.g_00038	Prah.g_00854
OG0002443	Syan.g_00620	Prah.g_00488
OG0002449	Syan.g_01657	Prah.g_02569
OG0002452	Syan.g_01655	Prah.g_02567
OG0002494	Syan.g_00953	Prah.g_01611
OG0002495	Syan.g_00177	Prah.g_00995
OG0002498	Syan.g_00261	Prah.g_02477, Prah.g_02476, Prah.g_01815
OG0002566	Syan.g_00976	Prah.g_01708
OG0002568	Syan.g_01735	Prah.g_01409
OG0002571	Syan.g_01152	Prah.g_00561
OG0002572	Syan.g_00204	Prah.g_00533
OG0002577	Syan.g_00998	Prah.g_00249
OG0002581	Syan.g_02800	Prah.g_00262
OG0002634	Syan.g_02427	Prah.g_01776
OG0002635	Syan.g_00014	Prah.g_01330
OG0002637	Syan.g_00962	Prah.g_01186
OG0002644	Syan.g_00807	Prah.g_00492
