Orthogroup	Syan	Syaa
OG0001129	Syan.g_00301	Syaa.g_00870
OG0001130	Syan.g_00300	Syaa.g_00871
OG0001131	Syan.g_00079	Syaa.g_01108
OG0001132	Syan.g_00100	Syaa.g_01468
OG0001133	Syan.g_00006	Syaa.g_01656
OG0001134	Syan.g_01146	Syaa.g_01028
OG0001135	Syan.g_02542	Syaa.g_01030
OG0001136	Syan.g_02699	Syaa.g_00767
OG0001137	Syan.g_02670	Syaa.g_00786
OG0001138	Syan.g_02638	Syaa.g_01002
OG0001139	Syan.g_02636	Syaa.g_01000
OG0001140	Syan.g_02635	Syaa.g_00999
OG0001141	Syan.g_02625	Syaa.g_00998
OG0001142	Syan.g_02624	Syaa.g_00997
OG0001143	Syan.g_02616	Syaa.g_00987
OG0001144	Syan.g_02596	Syaa.g_00978
OG0001145	Syan.g_01200	Syaa.g_00748
OG0001146	Syan.g_01219	Syaa.g_00729
OG0001147	Syan.g_02842	Syaa.g_01837
OG0001148	Syan.g_02775	Syaa.g_02061
OG0001149	Syan.g_02776	Syaa.g_02062
OG0001150	Syan.g_02777	Syaa.g_02063
OG0001151	Syan.g_02884	Syaa.g_02076
OG0001152	Syan.g_02885	Syaa.g_02077
OG0001153	Syan.g_02828	Syaa.g_01811
OG0001154	Syan.g_02829	Syaa.g_01812
OG0001156	Syan.g_02404	Syaa.g_00623
OG0001157	Syan.g_02403	Syaa.g_00622
OG0001158	Syan.g_02402	Syaa.g_00619
OG0001159	Syan.g_02401	Syaa.g_00618
OG0001160	Syan.g_01377	Syaa.g_00574
OG0001161	Syan.g_01594	Syaa.g_02620
OG0001162	Syan.g_02943	Syaa.g_01203
OG0001163	Syan.g_01385	Syaa.g_00566
OG0001164	Syan.g_01392	Syaa.g_00560
OG0001165	Syan.g_01397	Syaa.g_00555
OG0001166	Syan.g_01430	Syaa.g_00527
OG0001167	Syan.g_00992	Syaa.g_00673
OG0001168	Syan.g_01456	Syaa.g_00672
OG0001169	Syan.g_01458	Syaa.g_00670
OG0001170	Syan.g_01460	Syaa.g_00668
OG0001171	Syan.g_01470	Syaa.g_00655
OG0001172	Syan.g_02110	Syaa.g_02347
OG0001173	Syan.g_02111	Syaa.g_02346
OG0001174	Syan.g_02119	Syaa.g_02338
OG0001175	Syan.g_02120	Syaa.g_02337
OG0001176	Syan.g_02253	Syaa.g_02314
OG0001177	Syan.g_02256	Syaa.g_02316
OG0001179	Syan.g_02218	Syaa.g_02268
OG0001180	Syan.g_02191	Syaa.g_02243
OG0001181	Syan.g_02187	Syaa.g_02239
OG0001182	Syan.g_02179	Syaa.g_02230
OG0001183	Syan.g_02166	Syaa.g_02224
OG0001184	Syan.g_01929	Syaa.g_00151
OG0001186	Syan.g_01864	Syaa.g_00081
OG0001187	Syan.g_01811	Syaa.g_00082
OG0001188	Syan.g_01806	Syaa.g_00075
OG0001189	Syan.g_01723	Syaa.g_00057
OG0001190	Syan.g_01565	Syaa.g_02592
OG0001191	Syan.g_01578	Syaa.g_02605
OG0001192	Syan.g_01585	Syaa.g_02612
OG0001193	Syan.g_01626	Syaa.g_02658
OG0001194	Syan.g_01627	Syaa.g_02660
OG0001195	Syan.g_01628	Syaa.g_02661
OG0001196	Syan.g_01693	Syaa.g_02741
OG0001197	Syan.g_01695	Syaa.g_02743
OG0001198	Syan.g_01793	Syaa.g_02755
OG0001199	Syan.g_02913	Syaa.g_00347
OG0001200	Syan.g_02915	Syaa.g_00345
OG0001201	Syan.g_02975	Syaa.g_02381
OG0001202	Syan.g_03084	Syaa.g_02528
OG0001203	Syan.g_02426	Syaa.g_02106
OG0001204	Syan.g_02097	Syaa.g_00316
OG0001205	Syan.g_01337	Syaa.g_00713
OG0001206	Syan.g_02880	Syaa.g_01855
OG0001207	Syan.g_02772	Syaa.g_02058
OG0001208	Syan.g_02762	Syaa.g_02049
OG0001209	Syan.g_01163	Syaa.g_01977
OG0001210	Syan.g_00830	Syaa.g_01967
OG0001211	Syan.g_00852	Syaa.g_01950
OG0001212	Syan.g_01002	Syaa.g_01892
OG0001213	Syan.g_01141	Syaa.g_01646
OG0001214	Syan.g_00814	Syaa.g_01631
OG0001215	Syan.g_00539	Syaa.g_00914
OG0001216	Syan.g_00319	Syaa.g_01238
OG0001217	Syan.g_00617	Syaa.g_01559
OG0001218	Syan.g_02837	Syaa.g_01820
OG0001219	Syan.g_00477	Syaa.g_01404
OG0001220	Syan.g_00203	Syaa.g_00812
OG0001221	Syan.g_01446	Syaa.g_01111
OG0001222	Syan.g_00552	Syaa.g_01371
OG0001223	Syan.g_00599	Syaa.g_01326
OG0001224	Syan.g_00294	Syaa.g_00874
OG0001225	Syan.g_00292	Syaa.g_00876
OG0001226	Syan.g_02922	Syaa.g_01579
OG0001227	Syan.g_00940	Syaa.g_02622
OG0001228	Syan.g_01938	Syaa.g_00695
OG0001229	Syan.g_02631	Syaa.g_00899
OG0001230	Syan.g_01288	Syaa.g_01764
OG0001231	Syan.g_01764	Syaa.g_00017
OG0001232	Syan.g_01439	Syaa.g_00508
OG0001233	Syan.g_01461	Syaa.g_00667
OG0001234	Syan.g_01995	Syaa.g_02333
OG0001235	Syan.g_02130	Syaa.g_02323
OG0001236	Syan.g_01933	Syaa.g_00154
OG0001239	Syan.g_02910	Syaa.g_00350
OG0001240	Syan.g_02963	Syaa.g_02364
OG0001242	Syan.g_02297	Syaa.g_02407
OG0001243	Syan.g_02289	Syaa.g_02415
OG0001244	Syan.g_03004	Syaa.g_02445
OG0001245	Syan.g_00179	Syaa.g_01492
OG0001246	Syan.g_02734	Syaa.g_02023
OG0001247	Syan.g_00199	Syaa.g_01207
OG0001250	Syan.g_00382	Syaa.g_00832
OG0001251	Syan.g_00490	Syaa.g_02667
OG0001252	Syan.g_00304	Syaa.g_00867
OG0001253	Syan.g_00099	Syaa.g_01467
OG0001254	Syan.g_01148	Syaa.g_01029
OG0001256	Syan.g_01384	Syaa.g_00567
OG0001257	Syan.g_00925, Syan.g_00217	Syaa.g_01418
OG0001258	Syan.g_01395	Syaa.g_00557
OG0001259	Syan.g_01459	Syaa.g_00669
OG0001260	Syan.g_01478	Syaa.g_00642
OG0001261	Syan.g_02209	Syaa.g_02259
OG0001262	Syan.g_01721	Syaa.g_00059
OG0001263	Syan.g_02286	Syaa.g_02418
OG0001265	Syan.g_02299	Syaa.g_02405
OG0001266	Syan.g_03088	Syaa.g_02532
OG0001267	Syan.g_02023	Syaa.g_00262
OG0001268	Syan.g_02138	Syaa.g_02176
OG0001270	Syan.g_02393	Syaa.g_00701
OG0001271	Syan.g_02849	Syaa.g_01845
OG0001272	Syan.g_02758	Syaa.g_02045
OG0001274	Syan.g_01528	Syaa.g_02563
OG0001275	Syan.g_00628	Syaa.g_01311
OG0001276	Syan.g_00360	Syaa.g_01295
OG0001277	Syan.g_00007	Syaa.g_02724
OG0001278	Syan.g_02585	Syaa.g_00966
OG0001279	Syan.g_01306	Syaa.g_01749
OG0001281	Syan.g_01220	Syaa.g_00728
OG0001282	Syan.g_02774	Syaa.g_02060
OG0001283	Syan.g_01687	Syaa.g_02734
OG0001284	Syan.g_01369	Syaa.g_00583
OG0001286	Syan.g_02193	Syaa.g_02245
OG0001287	Syan.g_01894	Syaa.g_00121
OG0001289	Syan.g_02942	Syaa.g_00327
OG0001291	Syan.g_02273	Syaa.g_02428
OG0001292	Syan.g_02091	Syaa.g_00310
OG0001293	Syan.g_02051	Syaa.g_00288
OG0001294	Syan.g_00758	Syaa.g_01076
OG0001295	Syan.g_00836	Syaa.g_01964
OG0001296	Syan.g_02728	Syaa.g_02017
OG0001297	Syan.g_02724	Syaa.g_02013
OG0001298	Syan.g_00944	Syaa.g_01913
OG0001299	Syan.g_00764	Syaa.g_01070
OG0001303	Syan.g_00479	Syaa.g_01402
OG0001304	Syan.g_00345	Syaa.g_01281
OG0001305	Syan.g_00191	Syaa.g_00885
OG0001306	Syan.g_02714	Syaa.g_00753
OG0001309	Syan.g_01196	Syaa.g_02005
OG0001310	Syan.g_01422	Syaa.g_00535
OG0001311	Syan.g_00358	Syaa.g_01293
OG0001312	Syan.g_00496	Syaa.g_01391
OG0001315	Syan.g_02168	Syaa.g_02226
OG0001317	Syan.g_02422	Syaa.g_02112
OG0001318	Syan.g_02060	Syaa.g_00296
OG0001319	Syan.g_02034	Syaa.g_00273
OG0001323	Syan.g_01193	Syaa.g_02002
OG0001325	Syan.g_00323	Syaa.g_01243
OG0001326	Syan.g_01636	Syaa.g_00396, Syaa.g_02672
OG0001327	Syan.g_00753	Syaa.g_01083
OG0001328	Syan.g_02675	Syaa.g_01104
OG0001330	Syan.g_01202	Syaa.g_00746
OG0001331	Syan.g_02779	Syaa.g_02065
OG0001336	Syan.g_01688	Syaa.g_02735
OG0001341	Syan.g_00524	Syaa.g_00897
OG0001345	Syan.g_02655	Syaa.g_00803
OG0001346	Syan.g_01214	Syaa.g_00734
OG0001347	Syan.g_01852	Syaa.g_00195
OG0001349	Syan.g_01131	Syaa.g_00437
OG0001351	Syan.g_02804	Syaa.g_01863
OG0001353	Syan.g_00372	Syaa.g_00841
OG0001354	Syan.g_00585	Syaa.g_01338
OG0001356	Syan.g_00246	Syaa.g_00848
OG0001357	Syan.g_02332, Syan.g_02543, Syan.g_01250	Syaa.g_02307
OG0001358	Syan.g_00017	Syaa.g_01663
OG0001360	Syan.g_02653	Syaa.g_00805
OG0001361	Syan.g_02658	Syaa.g_00800
OG0001364	Syan.g_01950	Syaa.g_00171
OG0001366	Syan.g_00175, Syan.g_01433	Syaa.g_00524
OG0001366	Syan.g_00616	Syaa.g_00473
OG0001368	Syan.g_02098	Syaa.g_00317
OG0001369	Syan.g_02962	Syaa.g_02363
OG0001373	Syan.g_01635	Syaa.g_02671
OG0001374	Syan.g_01644	Syaa.g_02679
OG0001376	Syan.g_00511	Syaa.g_02614
OG0001377	Syan.g_00510	Syaa.g_02613
OG0001378	Syan.g_02392	Syaa.g_00700
OG0001379	Syan.g_01206	Syaa.g_00744
OG0001382	Syan.g_00680	Syaa.g_01866
OG0001385	Syan.g_01632	Syaa.g_02668
OG0001386	Syan.g_01633	Syaa.g_02669
OG0001387	Syan.g_01634	Syaa.g_02670
OG0001388	Syan.g_01637	Syaa.g_02673
OG0001389	Syan.g_01639	Syaa.g_02674
OG0001390	Syan.g_01640	Syaa.g_02675
OG0001391	Syan.g_01641	Syaa.g_02676
OG0001392	Syan.g_01642	Syaa.g_02677
OG0001393	Syan.g_01643	Syaa.g_02678
OG0001394	Syan.g_00722	Syaa.g_01118
OG0001395	Syan.g_00340	Syaa.g_01267
OG0001396	Syan.g_01851	Syaa.g_00196
OG0001398	Syan.g_02932	Syaa.g_01424
OG0001401	Syan.g_00376	Syaa.g_00837
OG0001402	Syan.g_00011	Syaa.g_01658
OG0001404	Syan.g_00343	Syaa.g_00355
OG0001406	Syan.g_00512	Syaa.g_02615
OG0001407	Syan.g_00455	Syaa.g_01986
OG0001408	Syan.g_00073	Syaa.g_00953
OG0001411	Syan.g_01125	Syaa.g_00457
OG0001412	Syan.g_01853	Syaa.g_00194
OG0001413	Syan.g_00029	Syaa.g_01590
OG0001416	Syan.g_00103	Syaa.g_00731
OG0001417	Syan.g_00583	Syaa.g_01339
OG0001419	Syan.g_00454	Syaa.g_01985
OG0001420	Syan.g_01180	Syaa.g_01991
OG0001422	Syan.g_00645	Syaa.g_00743
OG0001423	Syan.g_01318	Syaa.g_00365
OG0001426	Syan.g_01058	Syaa.g_01744
OG0001427	Syan.g_01181	Syaa.g_01702, Syaa.g_00945, Syaa.g_01713, Syaa.g_01715, Syaa.g_00381, Syaa.g_01720, Syaa.g_01700
OG0001428	Syan.g_03039	Syaa.g_02481
OG0001432	Syan.g_00092	Syaa.g_00930
OG0001433	Syan.g_00245	Syaa.g_00849
OG0001434	Syan.g_00717	Syaa.g_01123
OG0001435	Syan.g_00745	Syaa.g_01090
OG0001438	Syan.g_02009	Syaa.g_00247
OG0001439	Syan.g_01986	Syaa.g_00221
OG0001441	Syan.g_01191	Syaa.g_02000
OG0001442	Syan.g_00709	Syaa.g_01138
OG0001443	Syan.g_01590	Syaa.g_02617
OG0001444	Syan.g_02954	Syaa.g_02357
OG0001447	Syan.g_02288	Syaa.g_02416
OG0001449	Syan.g_02058	Syaa.g_02098, Syaa.g_01042
OG0001452	Syan.g_02066	Syaa.g_00301
OG0001453	Syan.g_00608	Syaa.g_01319
OG0001454	Syan.g_00418	Syaa.g_01580
OG0001456	Syan.g_01646	Syaa.g_02687
OG0001457	Syan.g_01647	Syaa.g_02688
OG0001458	Syan.g_01648	Syaa.g_02689
OG0001459	Syan.g_02343	Syaa.g_01040
OG0001460	Syan.g_00244	Syaa.g_00850
OG0001461	Syan.g_00657	Syaa.g_02328
OG0001467	Syan.g_00107	Syaa.g_01601
OG0001470	Syan.g_01815	Syaa.g_00693
OG0001471	Syan.g_01991	Syaa.g_00226
OG0001473	Syan.g_00133	Syaa.g_01603
OG0001474	Syan.g_02137	Syaa.g_02175
OG0001475	Syan.g_01833	Syaa.g_00691
OG0001479	Syan.g_02140	Syaa.g_02178
OG0001480	Syan.g_00072	Syaa.g_00810
OG0001486	Syan.g_02698	Syaa.g_00768
OG0001487	Syan.g_02836	Syaa.g_01819
OG0001488	Syan.g_02666	Syaa.g_00791
OG0001489	Syan.g_02182	Syaa.g_02234
OG0001492	Syan.g_02588	Syaa.g_00969
OG0001493	Syan.g_02578	Syaa.g_00961
OG0001495	Syan.g_02257	Syaa.g_02317
OG0001496	Syan.g_01154	Syaa.g_00895
OG0001497	Syan.g_01155	Syaa.g_00894
OG0001498	Syan.g_02317	Syaa.g_02148
OG0001502	Syan.g_00401	Syaa.g_00819
OG0001504	Syan.g_02344	Syaa.g_01039
OG0001507	Syan.g_02695	Syaa.g_02137
OG0001508	Syan.g_01814	Syaa.g_00694
OG0001509	Syan.g_01832	Syaa.g_00197
OG0001510	Syan.g_01890	Syaa.g_00116
OG0001511	Syan.g_02983	Syaa.g_02389
OG0001512	Syan.g_02428	Syaa.g_02105
OG0001513	Syan.g_03078	Syaa.g_00150
OG0001515	Syan.g_00505	Syaa.g_00909
OG0001516	Syan.g_00767	Syaa.g_01067
OG0001517	Syan.g_02143	Syaa.g_02181
OG0001518	Syan.g_01582	Syaa.g_02609
OG0001519	Syan.g_01592	Syaa.g_02619
OG0001520	Syan.g_00943	Syaa.g_01929
OG0001527	Syan.g_00867	Syaa.g_01936
OG0001528	Syan.g_01818	Syaa.g_00692
OG0001529	Syan.g_01730	Syaa.g_00050
OG0001530	Syan.g_02981	Syaa.g_02387
OG0001531	Syan.g_01511, Syan.g_02436	Syaa.g_02104
OG0001532	Syan.g_02637	Syaa.g_01001
OG0001533	Syan.g_02390	Syaa.g_01857, Syaa.g_01868
OG0001534	Syan.g_00344	Syaa.g_01280
OG0001535	Syan.g_00362	Syaa.g_01297
OG0001536	Syan.g_00560	Syaa.g_01362
OG0001537	Syan.g_00729	Syaa.g_01112
OG0001538	Syan.g_00685	Syaa.g_01159
OG0001539	Syan.g_00750	Syaa.g_01085
OG0001540	Syan.g_02284	Syaa.g_02420
OG0001541	Syan.g_03048	Syaa.g_02490
OG0001542	Syan.g_03059	Syaa.g_02499
OG0001543	Syan.g_03110	Syaa.g_02547
OG0001544	Syan.g_01591	Syaa.g_02618
OG0001545	Syan.g_01661	Syaa.g_02723
OG0001547	Syan.g_00462	Syaa.g_01420
OG0001549	Syan.g_00077	Syaa.g_00806
OG0001554	Syan.g_00282	Syaa.g_02590
OG0001556	Syan.g_02338, Syan.g_00149, Syan.g_00276	Syaa.g_01008
OG0001557	Syan.g_00721	Syaa.g_01119
OG0001558	Syan.g_01760	Syaa.g_00022
OG0001559	Syan.g_02980	Syaa.g_02386
OG0001560	Syan.g_02969	Syaa.g_02372
OG0001561	Syan.g_00356	Syaa.g_01291
OG0001562	Syan.g_00650	Syaa.g_01305
OG0001563	Syan.g_02200	Syaa.g_02250
OG0001564	Syan.g_00082	Syaa.g_02683
OG0001567	Syan.g_00461	Syaa.g_01421
OG0001568	Syan.g_00463	Syaa.g_01416
OG0001570	Syan.g_00636	Syaa.g_01693
OG0001574	Syan.g_00865	Syaa.g_01938
OG0001575	Syan.g_00870	Syaa.g_01933
OG0001577	Syan.g_02701	Syaa.g_00765
OG0001578	Syan.g_01652	Syaa.g_00369
OG0001580	Syan.g_01551	Syaa.g_02580
OG0001588	Syan.g_02262	Syaa.g_00168
OG0001589	Syan.g_01463	Syaa.g_00664
OG0001590	Syan.g_00821	Syaa.g_01640
OG0001591	Syan.g_00756	Syaa.g_01078
OG0001592	Syan.g_01552	Syaa.g_02581
OG0001614	Syan.g_01905	Syaa.g_00130
OG0001616	Syan.g_02649	Syaa.g_01024
OG0001617	Syan.g_01033	Syaa.g_00901
OG0001618	Syan.g_00329, Syan.g_02462, Syan.g_02535, Syan.g_02536	Syaa.g_01254
OG0001619	Syan.g_00549	Syaa.g_01374
OG0001620	Syan.g_02131	Syaa.g_02169
OG0001621	Syan.g_02064	Syaa.g_00300
OG0001622	Syan.g_01686	Syaa.g_02733
OG0001623	Syan.g_00212, Syan.g_02158	Syaa.g_02194
OG0001624	Syan.g_00135	Syaa.g_02623
OG0001625	Syan.g_02057	Syaa.g_00294
OG0001627	Syan.g_02410	Syaa.g_00629
OG0001634	Syan.g_00761	Syaa.g_01073
OG0001635	Syan.g_01876	Syaa.g_00094
OG0001636	Syan.g_01738	Syaa.g_00043
OG0001637	Syan.g_01295	Syaa.g_00650, Syaa.g_00649, Syaa.g_00651
OG0001639	Syan.g_02407	Syaa.g_00626
OG0001640	Syan.g_00309	Syaa.g_00862
OG0001641	Syan.g_00606	Syaa.g_01321
OG0001642	Syan.g_02603	Syaa.g_00814
OG0001643	Syan.g_00811	Syaa.g_01628
OG0001644	Syan.g_00336	Syaa.g_01263
OG0001645	Syan.g_00835	Syaa.g_01965
OG0001645	Syan.g_00423	Syaa.g_01491, Syaa.g_00938
OG0001647	Syan.g_02032	Syaa.g_00271
OG0001652	Syan.g_01762	Syaa.g_00018
OG0001653	Syan.g_02875, Syan.g_00521, Syan.g_02960, Syan.g_02959	Syaa.g_02360
OG0001654	Syan.g_02409	Syaa.g_00628
OG0001655	Syan.g_00416	Syaa.g_01723
OG0001657	Syan.g_03019	Syaa.g_02464
OG0001658	Syan.g_01564	Syaa.g_02591
OG0001659	Syan.g_02642	Syaa.g_01006
OG0001660	Syan.g_02309, Syan.g_02629, Syan.g_02987	Syaa.g_02158, Syaa.g_02395
OG0001666	Syan.g_02339	Syaa.g_01506, Syaa.g_00399
OG0001671	Syan.g_01514	Syaa.g_02552
OG0001672	Syan.g_02921	Syaa.g_00339
OG0001673	Syan.g_02896	Syaa.g_02114
OG0001675	Syan.g_00632	Syaa.g_01307
OG0001677	Syan.g_02165	Syaa.g_02223, Syaa.g_01003
OG0001678	Syan.g_02109	Syaa.g_02348
OG0001680	Syan.g_01424	Syaa.g_00533
OG0001682	Syan.g_00327	Syaa.g_01581, Syaa.g_01247
OG0001691	Syan.g_01609	Syaa.g_01665
OG0001692	Syan.g_01284	Syaa.g_01769
OG0001693	Syan.g_00196	Syaa.g_00880
OG0001694	Syan.g_02021	Syaa.g_00260
OG0001695	Syan.g_01656	Syaa.g_02708
OG0001700	Syan.g_00938	Syaa.g_01423
OG0001702	Syan.g_02948	Syaa.g_00322
OG0001703	Syan.g_02770	Syaa.g_02057
OG0001712	Syan.g_00786	Syaa.g_01487
OG0001714	Syan.g_00476, Syan.g_02787, Syan.g_02788	Syaa.g_00084, Syaa.g_00425
OG0001715	Syan.g_00415	Syaa.g_01563
OG0001716	Syan.g_00662	Syaa.g_00817
OG0001717	Syan.g_03034	Syaa.g_02476
OG0001729	Syan.g_01506, Syan.g_02440	Syaa.g_02100
OG0001730	Syan.g_00979	Syaa.g_02090, Syaa.g_02091, Syaa.g_02092
OG0001731	Syan.g_01353	Syaa.g_00599
OG0001732	Syan.g_01704, Syan.g_02602	Syaa.g_00984
OG0001733	Syan.g_00275	Syaa.g_01080
OG0001734	Syan.g_00929, Syan.g_00240, Syan.g_00913, Syan.g_02496, Syan.g_02431, Syan.g_02354, Syan.g_02489	Syaa.g_00816
OG0001735	Syan.g_00775	Syaa.g_01060
OG0001737	Syan.g_02002	Syaa.g_00241
OG0001738	Syan.g_01970	Syaa.g_00204
OG0001739	Syan.g_01654	Syaa.g_02706
OG0001740	Syan.g_01659	Syaa.g_02720
OG0001741	Syan.g_00789	Syaa.g_01565
OG0001747	Syan.g_02260	Syaa.g_02442
OG0001750	Syan.g_02955, Syan.g_01139	Syaa.g_02358
OG0001751	Syan.g_02897	Syaa.g_02115
OG0001752	Syan.g_01481	Syaa.g_00639
OG0001753	Syan.g_01630	Syaa.g_00646
OG0001754	Syan.g_01297	Syaa.g_00647
OG0001755	Syan.g_02719	Syaa.g_02006
OG0001760	Syan.g_00230	Syaa.g_01500
OG0001761	Syan.g_00207	Syaa.g_01679
OG0001762	Syan.g_00625	Syaa.g_01314
OG0001763	Syan.g_00598	Syaa.g_01327
OG0001764	Syan.g_00467	Syaa.g_01412
OG0001765	Syan.g_00144	Syaa.g_01041
OG0001766	Syan.g_01996	Syaa.g_00230
OG0001768	Syan.g_03066	Syaa.g_02505
OG0001769	Syan.g_00794	Syaa.g_01614
OG0001771	Syan.g_01176	Syaa.g_01514
OG0001783	Syan.g_01899	Syaa.g_00126
OG0001784	Syan.g_02950	Syaa.g_02354
OG0001785	Syan.g_01296	Syaa.g_00648
OG0001786	Syan.g_01372	Syaa.g_00581
OG0001787	Syan.g_01167	Syaa.g_01981
OG0001788	Syan.g_01164	Syaa.g_01978
OG0001789	Syan.g_01212	Syaa.g_00736
OG0001790	Syan.g_02707	Syaa.g_00760
OG0001792	Syan.g_02595	Syaa.g_00977
OG0001794	Syan.g_00347	Syaa.g_01283
OG0001796	Syan.g_00371	Syaa.g_01303
OG0001797	Syan.g_00541	Syaa.g_01382
OG0001798	Syan.g_00990, Syan.g_00005	Syaa.g_01655
OG0001799	Syan.g_00797	Syaa.g_01617
OG0001800	Syan.g_01305	Syaa.g_01750
OG0001801	Syan.g_01293	Syaa.g_01759
OG0001803	Syan.g_01341	Syaa.g_00709
OG0001804	Syan.g_02318	Syaa.g_02147
OG0001805	Syan.g_00039, Syan.g_00262	Syaa.g_00305
OG0001806	Syan.g_02033	Syaa.g_00272
OG0001807	Syan.g_01955	Syaa.g_00176
OG0001808	Syan.g_01948	Syaa.g_00163
OG0001810	Syan.g_02265	Syaa.g_02432
OG0001811	Syan.g_03056	Syaa.g_02497
OG0001812	Syan.g_01553	Syaa.g_02582
OG0001813	Syan.g_01613	Syaa.g_02646
OG0001815	Syan.g_00525	Syaa.g_02753
OG0001816	Syan.g_00754	Syaa.g_01082
OG0001838	Syan.g_01772	Syaa.g_00008
OG0001839	Syan.g_01742	Syaa.g_00039
OG0001840	Syan.g_01724	Syaa.g_00056
OG0001841	Syan.g_01717	Syaa.g_00063
OG0001843	Syan.g_01906	Syaa.g_00131
OG0001844	Syan.g_01907	Syaa.g_00132
OG0001845	Syan.g_01911	Syaa.g_00133
OG0001846	Syan.g_02296	Syaa.g_02408
OG0001847	Syan.g_02298	Syaa.g_02406
OG0001848	Syan.g_02302	Syaa.g_02402
OG0001849	Syan.g_02941	Syaa.g_00328
OG0001850	Syan.g_02923	Syaa.g_00337
OG0001851	Syan.g_02917	Syaa.g_00343
OG0001852	Syan.g_02916	Syaa.g_00344
OG0001853	Syan.g_02909	Syaa.g_00351
OG0001854	Syan.g_02424	Syaa.g_02109
OG0001856	Syan.g_01376	Syaa.g_00575
OG0001857	Syan.g_01373	Syaa.g_00578
OG0001858	Syan.g_01347	Syaa.g_00606
OG0001859	Syan.g_02783	Syaa.g_02069
OG0001860	Syan.g_02768	Syaa.g_02055
OG0001861	Syan.g_02757	Syaa.g_02044
OG0001862	Syan.g_02745	Syaa.g_02033
OG0001863	Syan.g_02739	Syaa.g_02028
OG0001864	Syan.g_01158	Syaa.g_01969
OG0001865	Syan.g_00957	Syaa.g_01901
OG0001866	Syan.g_01019	Syaa.g_01878
OG0001867	Syan.g_01021	Syaa.g_01681
OG0001868	Syan.g_01217	Syaa.g_00732
OG0001869	Syan.g_02702	Syaa.g_00764
OG0001870	Syan.g_02692	Syaa.g_00773
OG0001871	Syan.g_02684	Syaa.g_00778
OG0001872	Syan.g_02589	Syaa.g_00970
OG0001873	Syan.g_02648	Syaa.g_01023
OG0001874	Syan.g_02651	Syaa.g_01026
OG0001877	Syan.g_00504	Syaa.g_00908
OG0001878	Syan.g_00629	Syaa.g_01310
OG0001879	Syan.g_00621	Syaa.g_01316
OG0001880	Syan.g_00569	Syaa.g_01352
OG0001881	Syan.g_00568	Syaa.g_01354
OG0001882	Syan.g_00544	Syaa.g_01379
OG0001883	Syan.g_00529	Syaa.g_01384
OG0001884	Syan.g_00494	Syaa.g_01393
OG0001885	Syan.g_00473	Syaa.g_01407
OG0001886	Syan.g_00468	Syaa.g_01411
OG0001887	Syan.g_02677	Syaa.g_01103
OG0001888	Syan.g_00716	Syaa.g_01131
OG0001889	Syan.g_00674	Syaa.g_01186
OG0001890	Syan.g_00394	Syaa.g_00825
OG0001891	Syan.g_00399	Syaa.g_00821
OG0001892	Syan.g_00516	Syaa.g_00809
OG0001893	Syan.g_00004	Syaa.g_01654
OG0001894	Syan.g_00817	Syaa.g_01634, Syaa.g_01635
OG0001895	Syan.g_01300	Syaa.g_01756
OG0001896	Syan.g_02388	Syaa.g_00697
OG0001897	Syan.g_02134	Syaa.g_02172
OG0001898	Syan.g_02153	Syaa.g_02188
OG0001899	Syan.g_02211	Syaa.g_02261
OG0001900	Syan.g_02049	Syaa.g_00287
OG0001901	Syan.g_02048	Syaa.g_00286
OG0001902	Syan.g_02017	Syaa.g_00255
OG0001903	Syan.g_02008	Syaa.g_00246
OG0001904	Syan.g_01952	Syaa.g_00173
OG0001905	Syan.g_01942	Syaa.g_00161
OG0001906	Syan.g_02282	Syaa.g_02421
OG0001907	Syan.g_00148	Syaa.g_02441
OG0001908	Syan.g_03050	Syaa.g_02492
OG0001909	Syan.g_03064	Syaa.g_02503
OG0001910	Syan.g_01520	Syaa.g_02555
OG0001912	Syan.g_01575	Syaa.g_02602
OG0001913	Syan.g_01577	Syaa.g_02604
OG0001914	Syan.g_01144	Syaa.g_01033
OG0001915	Syan.g_01702	Syaa.g_02750
OG0001917	Syan.g_00361	Syaa.g_01296
OG0001918	Syan.g_01607	Syaa.g_02702
OG0001924	Syan.g_00021	Syaa.g_01671
OG0001925	Syan.g_00022	Syaa.g_01672
OG0001926	Syan.g_00023	Syaa.g_01673
OG0001927	Syan.g_00024	Syaa.g_01674
OG0001928	Syan.g_01312	Syaa.g_01279, Syaa.g_01728, Syaa.g_02644
OG0001929	Syan.g_01710	Syaa.g_00070
OG0001933	Syan.g_02976	Syaa.g_02383
OG0001934	Syan.g_02968	Syaa.g_02368
OG0001935	Syan.g_02914	Syaa.g_00346
OG0001936	Syan.g_00425	Syaa.g_01533
OG0001937	Syan.g_01361	Syaa.g_00591
OG0001939	Syan.g_01324	Syaa.g_00912
OG0001940	Syan.g_00941	Syaa.g_01914
OG0001941	Syan.g_01221	Syaa.g_00727
OG0001943	Syan.g_02630	Syaa.g_01465
OG0001944	Syan.g_02679	Syaa.g_01433
OG0001947	Syan.g_03108	Syaa.g_00859
OG0001948	Syan.g_00600	Syaa.g_01325
OG0001949	Syan.g_00578	Syaa.g_01344
OG0001950	Syan.g_00576	Syaa.g_01346
OG0001951	Syan.g_00567	Syaa.g_01355
OG0001952	Syan.g_00543	Syaa.g_01380
OG0001953	Syan.g_00542	Syaa.g_01381
OG0001954	Syan.g_00547	Syaa.g_01438
