Orthogroup	Syan	Syar
OG0001147	Syan.g_02842	Syar.g_01276
OG0001148	Syan.g_02775	Syar.g_01459
OG0001149	Syan.g_02776	Syar.g_01458
OG0001150	Syan.g_02777	Syar.g_01457
OG0001151	Syan.g_02884	Syar.g_01238
OG0001152	Syan.g_02885	Syar.g_01237
OG0001153	Syan.g_02828	Syar.g_01398
OG0001154	Syan.g_02829	Syar.g_01397
OG0001156	Syan.g_02404	Syar.g_01185
OG0001157	Syan.g_02403	Syar.g_01184
OG0001158	Syan.g_02402	Syar.g_01183
OG0001159	Syan.g_02401	Syar.g_01182
OG0001160	Syan.g_01377	Syar.g_02908
OG0001161	Syan.g_01594	Syar.g_00382
OG0001162	Syan.g_02943	Syar.g_03081
OG0001163	Syan.g_01385	Syar.g_02917
OG0001164	Syan.g_01392	Syar.g_02922
OG0001165	Syan.g_01397	Syar.g_02927
OG0001166	Syan.g_01430	Syar.g_02959
OG0001167	Syan.g_00992	Syar.g_02982
OG0001168	Syan.g_01456	Syar.g_02983
OG0001169	Syan.g_01458	Syar.g_02985
OG0001170	Syan.g_01460	Syar.g_02987
OG0001171	Syan.g_01470	Syar.g_02999
OG0001172	Syan.g_02110	Syar.g_00143
OG0001173	Syan.g_02111	Syar.g_00142
OG0001174	Syan.g_02119	Syar.g_00134
OG0001175	Syan.g_02120	Syar.g_00133
OG0001176	Syan.g_02253	Syar.g_01025
OG0001177	Syan.g_02256	Syar.g_01023
OG0001179	Syan.g_02218	Syar.g_01055
OG0001181	Syan.g_02187	Syar.g_01082
OG0001182	Syan.g_02179	Syar.g_01090
OG0001183	Syan.g_02166	Syar.g_01096
OG0001184	Syan.g_01929	Syar.g_00653
OG0001185	Syan.g_01902	Syar.g_00614
OG0001186	Syan.g_01864	Syar.g_00562
OG0001187	Syan.g_01811	Syar.g_00548
OG0001188	Syan.g_01806	Syar.g_00546
OG0001189	Syan.g_01723	Syar.g_00525
OG0001190	Syan.g_01565	Syar.g_00330
OG0001191	Syan.g_01578	Syar.g_00349
OG0001192	Syan.g_01585	Syar.g_00356
OG0001193	Syan.g_01626	Syar.g_00711
OG0001194	Syan.g_01627	Syar.g_00622
OG0001195	Syan.g_01628	Syar.g_00623
OG0001196	Syan.g_01693	Syar.g_00453
OG0001197	Syan.g_01695	Syar.g_00455
OG0001198	Syan.g_01793	Syar.g_00467
OG0001199	Syan.g_02913	Syar.g_03045
OG0001200	Syan.g_02915	Syar.g_03047
OG0001201	Syan.g_02975	Syar.g_03120
OG0001202	Syan.g_03084	Syar.g_00991
OG0001203	Syan.g_02426	Syar.g_03021
OG0001204	Syan.g_02097	Syar.g_00154
OG0001205	Syan.g_01337	Syar.g_02869
OG0001207	Syan.g_02772	Syar.g_01462
OG0001208	Syan.g_02762	Syar.g_01471
OG0001211	Syan.g_00852	Syar.g_02323
OG0001212	Syan.g_01002	Syar.g_02027
OG0001213	Syan.g_01141	Syar.g_02239
OG0001214	Syan.g_00814	Syar.g_02420
OG0001215	Syan.g_00539	Syar.g_00965
OG0001216	Syan.g_00319	Syar.g_01909
OG0001217	Syan.g_00617	Syar.g_02852
OG0001218	Syan.g_02837	Syar.g_01388
OG0001219	Syan.g_00477	Syar.g_02585
OG0001222	Syan.g_00552	Syar.g_02552
OG0001223	Syan.g_00599	Syar.g_02505
OG0001224	Syan.g_00294	Syar.g_01361
OG0001225	Syan.g_00292	Syar.g_01929
OG0001226	Syan.g_02922	Syar.g_03054
OG0001227	Syan.g_00940	Syar.g_02213
OG0001230	Syan.g_01288	Syar.g_02816
OG0001231	Syan.g_01764	Syar.g_00485
OG0001232	Syan.g_01439	Syar.g_02968
OG0001233	Syan.g_01461	Syar.g_02988
OG0001235	Syan.g_02130	Syar.g_01019
OG0001236	Syan.g_01933	Syar.g_00657
OG0001237	Syan.g_01928	Syar.g_00652
OG0001239	Syan.g_02910	Syar.g_03043
OG0001240	Syan.g_02963	Syar.g_03101
OG0001242	Syan.g_02297	Syar.g_00043
OG0001243	Syan.g_02289	Syar.g_00051
OG0001244	Syan.g_03004	Syar.g_00075
OG0001245	Syan.g_00179	Syar.g_00999
OG0001246	Syan.g_02734	Syar.g_01910
OG0001247	Syan.g_00199	Syar.g_02024
OG0001249	Syan.g_02150	Syar.g_01113
OG0001250	Syan.g_00382	Syar.g_01819, Syar.g_03240
OG0001251	Syan.g_00490	Syar.g_02575
OG0001252	Syan.g_00304	Syar.g_01372
OG0001253	Syan.g_00099	Syar.g_02015
OG0001254	Syan.g_01148	Syar.g_02233
OG0001256	Syan.g_01384	Syar.g_02915
OG0001257	Syan.g_00925	Syar.g_02468, Syar.g_02269
OG0001258	Syan.g_01395	Syar.g_02925
OG0001259	Syan.g_01459	Syar.g_02986
OG0001260	Syan.g_01478	Syar.g_03007
OG0001262	Syan.g_01721	Syar.g_00527
OG0001263	Syan.g_02286	Syar.g_00054
OG0001265	Syan.g_02299	Syar.g_00041
OG0001266	Syan.g_03088	Syar.g_00987
OG0001267	Syan.g_02023	Syar.g_00225
OG0001268	Syan.g_02138	Syar.g_01124
OG0001270	Syan.g_02393	Syar.g_01175
OG0001271	Syan.g_02849	Syar.g_01270
OG0001272	Syan.g_02758	Syar.g_01475
OG0001274	Syan.g_01528	Syar.g_00929
OG0001275	Syan.g_00628	Syar.g_02490
OG0001276	Syan.g_00360	Syar.g_01797
OG0001277	Syan.g_00007	Syar.g_02250
OG0001278	Syan.g_02585	Syar.g_01720
OG0001279	Syan.g_01306	Syar.g_02841
OG0001281	Syan.g_01220	Syar.g_02783
OG0001282	Syan.g_02774	Syar.g_01460, Syar.g_01351
OG0001283	Syan.g_01687	Syar.g_00447
OG0001284	Syan.g_01369	Syar.g_02900
OG0001285	Syan.g_00977	Syar.g_02972
OG0001286	Syan.g_02193	Syar.g_01077
OG0001287	Syan.g_01894	Syar.g_00606
OG0001289	Syan.g_02942	Syar.g_03080
OG0001291	Syan.g_02273	Syar.g_00064
OG0001292	Syan.g_02091	Syar.g_00160
OG0001293	Syan.g_02051	Syar.g_00198
OG0001294	Syan.g_00758	Syar.g_01687
OG0001295	Syan.g_00836	Syar.g_00693
OG0001296	Syan.g_02728	Syar.g_01506
OG0001297	Syan.g_02724	Syar.g_01510
OG0001298	Syan.g_00944	Syar.g_02210
OG0001299	Syan.g_00764	Syar.g_01915
OG0001303	Syan.g_00479	Syar.g_02583
OG0001304	Syan.g_00345	Syar.g_01557
OG0001305	Syan.g_00191	Syar.g_01937
OG0001306	Syan.g_02714	Syar.g_01521
OG0001308	Syan.g_01248	Syar.g_02798
OG0001309	Syan.g_01196	Syar.g_00360
OG0001310	Syan.g_01422	Syar.g_02951
OG0001311	Syan.g_00358	Syar.g_01795
OG0001312	Syan.g_00496	Syar.g_02569
OG0001315	Syan.g_02168	Syar.g_01094
OG0001317	Syan.g_02422	Syar.g_03025
OG0001318	Syan.g_02060	Syar.g_00186
OG0001319	Syan.g_02034	Syar.g_00215
OG0001325	Syan.g_00323	Syar.g_01577
OG0001326	Syan.g_01636	Syar.g_00632
OG0001327	Syan.g_00753	Syar.g_01674
OG0001329	Syan.g_00838	Syar.g_02337
OG0001331	Syan.g_02779	Syar.g_01455
OG0001336	Syan.g_01688	Syar.g_00448
OG0001337	Syan.g_02151	Syar.g_01112
OG0001345	Syan.g_02655	Syar.g_01958
OG0001346	Syan.g_01214	Syar.g_02778
OG0001347	Syan.g_01852	Syar.g_00565
OG0001349	Syan.g_01131	Syar.g_02764
OG0001351	Syan.g_02804	Syar.g_01420
OG0001353	Syan.g_00372	Syar.g_01809
OG0001354	Syan.g_00585	Syar.g_02520
OG0001356	Syan.g_00246	Syar.g_00176
OG0001358	Syan.g_00017	Syar.g_02262
OG0001360	Syan.g_02653	Syar.g_01961
OG0001361	Syan.g_02658	Syar.g_01955
OG0001364	Syan.g_01950	Syar.g_00284
OG0001365	Syan.g_01570	Syar.g_00335
OG0001366	Syan.g_01433	Syar.g_02962
OG0001371	Syan.g_02927	Syar.g_03059
OG0001373	Syan.g_01635	Syar.g_00631
OG0001374	Syan.g_01644	Syar.g_00642
OG0001376	Syan.g_00511	Syar.g_02600
OG0001377	Syan.g_00510	Syar.g_02599
OG0001378	Syan.g_02392	Syar.g_01174
OG0001379	Syan.g_01206	Syar.g_02772
OG0001382	Syan.g_00680	Syar.g_02834, Syar.g_03204
OG0001383	Syan.g_00826	Syar.g_01880
OG0001383	Syan.g_01507, Syan.g_02439	Syar.g_03016
OG0001385	Syan.g_01632	Syar.g_00628
OG0001386	Syan.g_01633	Syar.g_00629
OG0001387	Syan.g_01634	Syar.g_00630
OG0001388	Syan.g_01637	Syar.g_00635
OG0001389	Syan.g_01639	Syar.g_00636
OG0001390	Syan.g_01640	Syar.g_00637
OG0001391	Syan.g_01641	Syar.g_00638
OG0001392	Syan.g_01642	Syar.g_00640
OG0001393	Syan.g_01643	Syar.g_00641
OG0001394	Syan.g_00722	Syar.g_02608
OG0001395	Syan.g_00340	Syar.g_01561
OG0001396	Syan.g_01851	Syar.g_00566
OG0001401	Syan.g_00376	Syar.g_01813
OG0001402	Syan.g_00011	Syar.g_02252
OG0001403	Syan.g_01744	Syar.g_00504
OG0001406	Syan.g_00512	Syar.g_02601
OG0001408	Syan.g_00073	Syar.g_02042
OG0001411	Syan.g_01125	Syar.g_02761
OG0001412	Syan.g_01853	Syar.g_00564
OG0001413	Syan.g_00029	Syar.g_02062
OG0001415	Syan.g_01004	Syar.g_01553
OG0001416	Syan.g_00103	Syar.g_00433
OG0001417	Syan.g_00583	Syar.g_01885
OG0001418	Syan.g_02689	Syar.g_01546
OG0001420	Syan.g_01180	Syar.g_02680
OG0001428	Syan.g_03039	Syar.g_00108
OG0001429	Syan.g_00480	Syar.g_02582
OG0001432	Syan.g_00092	Syar.g_02064, Syar.g_02123
OG0001433	Syan.g_00245	Syar.g_00173
OG0001434	Syan.g_00717	Syar.g_02613
OG0001435	Syan.g_00745	Syar.g_01621
OG0001437	Syan.g_01005	Syar.g_01554
OG0001438	Syan.g_02009	Syar.g_00240
OG0001439	Syan.g_01986	Syar.g_00824
OG0001441	Syan.g_01191	Syar.g_02691
OG0001442	Syan.g_00709	Syar.g_02622
OG0001443	Syan.g_01590	Syar.g_00378
OG0001444	Syan.g_02954	Syar.g_03096
OG0001444	Syan.g_02956	Syar.g_03093
OG0001447	Syan.g_02288	Syar.g_00052
OG0001449	Syan.g_02058	Syar.g_01897
OG0001452	Syan.g_02066	Syar.g_00167
OG0001453	Syan.g_00608	Syar.g_02498
OG0001454	Syan.g_00418	Syar.g_02065, Syar.g_02122
OG0001456	Syan.g_01646	Syar.g_00643
OG0001457	Syan.g_01647	Syar.g_00644
OG0001458	Syan.g_01648	Syar.g_00645
OG0001459	Syan.g_02343	Syar.g_00418, Syar.g_02047
OG0001460	Syan.g_00244	Syar.g_00172
OG0001461	Syan.g_00657	Syar.g_02478
OG0001462	Syan.g_01737	Syar.g_00511
OG0001467	Syan.g_00107	Syar.g_01745
OG0001470	Syan.g_01815	Syar.g_02358, Syar.g_02369
OG0001471	Syan.g_01991	Syar.g_00830
OG0001474	Syan.g_02137	Syar.g_01125
OG0001475	Syan.g_01833	Syar.g_02370
OG0001476	Syan.g_00283	Syar.g_01647, Syar.g_02077, Syar.g_02128
OG0001478	Syan.g_02859	Syar.g_01259
OG0001478	Syan.g_02251	Syar.g_03184
OG0001479	Syan.g_02140	Syar.g_01122
OG0001480	Syan.g_00072	Syar.g_02013
OG0001486	Syan.g_02698	Syar.g_01537
OG0001487	Syan.g_02836	Syar.g_01389
OG0001488	Syan.g_02666	Syar.g_01948
OG0001489	Syan.g_02182	Syar.g_01087
OG0001492	Syan.g_02588	Syar.g_01717
OG0001493	Syan.g_02578	Syar.g_01725
OG0001495	Syan.g_02257	Syar.g_01022
OG0001496	Syan.g_01154	Syar.g_02279
OG0001497	Syan.g_01155	Syar.g_02278
OG0001498	Syan.g_02317	Syar.g_03286, Syar.g_01163
OG0001502	Syan.g_00401	Syar.g_01840
OG0001504	Syan.g_02344	Syar.g_02046
OG0001507	Syan.g_02695	Syar.g_03257, Syar.g_01540
OG0001508	Syan.g_01814	Syar.g_02372
OG0001509	Syan.g_01832	Syar.g_00570
OG0001510	Syan.g_01890	Syar.g_00601
OG0001511	Syan.g_02983	Syar.g_03129
OG0001512	Syan.g_02428	Syar.g_03020
OG0001513	Syan.g_03078	Syar.g_00995
OG0001515	Syan.g_00505	Syar.g_03266, Syar.g_02594
OG0001516	Syan.g_00767	Syar.g_01918
OG0001517	Syan.g_02143	Syar.g_01119
OG0001518	Syan.g_01582	Syar.g_00353
OG0001519	Syan.g_01592	Syar.g_00380, Syar.g_00002
OG0001520	Syan.g_00943	Syar.g_02053
OG0001525	Syan.g_00831	Syar.g_01315
OG0001527	Syan.g_00867	Syar.g_02309
OG0001528	Syan.g_01818	Syar.g_02371
OG0001529	Syan.g_01730	Syar.g_00518
OG0001530	Syan.g_02981	Syar.g_03127
OG0001531	Syan.g_01511, Syan.g_02436	Syar.g_03019
OG0001532	Syan.g_02637	Syar.g_01978
OG0001533	Syan.g_02390	Syar.g_01173
OG0001534	Syan.g_00344	Syar.g_01558
OG0001535	Syan.g_00362	Syar.g_01799
OG0001536	Syan.g_00560	Syar.g_02544
OG0001537	Syan.g_00729	Syar.g_02602
OG0001538	Syan.g_00685	Syar.g_02644
OG0001539	Syan.g_00750	Syar.g_01626
OG0001540	Syan.g_02284	Syar.g_00056
OG0001541	Syan.g_03048	Syar.g_00117
OG0001542	Syan.g_03059	Syar.g_00128
OG0001543	Syan.g_03110	Syar.g_00949
OG0001544	Syan.g_01591	Syar.g_00379, Syar.g_00001
OG0001545	Syan.g_01661	Syar.g_00865
OG0001546	Syan.g_01188	Syar.g_02688
OG0001547	Syan.g_00462	Syar.g_01855
OG0001549	Syan.g_00077	Syar.g_02838
OG0001554	Syan.g_00282	Syar.g_00327
OG0001556	Syan.g_02338, Syan.g_00149, Syan.g_00276	Syar.g_00177
OG0001557	Syan.g_00721	Syar.g_02609
OG0001558	Syan.g_01760	Syar.g_00488
OG0001559	Syan.g_02980	Syar.g_03126
OG0001560	Syan.g_02969	Syar.g_03110
OG0001561	Syan.g_00356	Syar.g_01792
OG0001562	Syan.g_00650	Syar.g_02484
OG0001563	Syan.g_02200	Syar.g_01072
OG0001567	Syan.g_00461	Syar.g_01847
OG0001568	Syan.g_00463	Syar.g_01866
OG0001570	Syan.g_00636	Syar.g_02858
OG0001574	Syan.g_00865	Syar.g_02311
OG0001575	Syan.g_00870	Syar.g_02306
OG0001576	Syan.g_01242	Syar.g_02794
OG0001577	Syan.g_02701	Syar.g_01534
OG0001578	Syan.g_01652	Syar.g_00863
OG0001580	Syan.g_01551	Syar.g_00895
OG0001587	Syan.g_01482	Syar.g_03010
OG0001590	Syan.g_00821	Syar.g_02412
OG0001591	Syan.g_00756	Syar.g_01685
OG0001592	Syan.g_01552	Syar.g_00310
OG0001614	Syan.g_01905	Syar.g_00617
OG0001616	Syan.g_02649	Syar.g_01964
OG0001617	Syan.g_01033	Syar.g_01972
OG0001618	Syan.g_02462, Syan.g_02535, Syan.g_02536	Syar.g_01298, Syar.g_01196
OG0001619	Syan.g_00549	Syar.g_02556
OG0001620	Syan.g_02131	Syar.g_01131
OG0001621	Syan.g_02064	Syar.g_00169
OG0001622	Syan.g_01686	Syar.g_00446
OG0001623	Syan.g_02154	Syar.g_01109
OG0001623	Syan.g_00212	Syar.g_01694
OG0001623	Syan.g_02158	Syar.g_01104
OG0001624	Syan.g_00135	Syar.g_01312, Syar.g_02156
OG0001625	Syan.g_02057	Syar.g_00192
OG0001627	Syan.g_02410	Syar.g_01215
OG0001634	Syan.g_00761	Syar.g_01691
OG0001636	Syan.g_01738	Syar.g_00510
OG0001637	Syan.g_01295	Syar.g_00971, Syar.g_02007
OG0001638	Syan.g_01418	Syar.g_02949
OG0001639	Syan.g_02407	Syar.g_01212
OG0001640	Syan.g_00309	Syar.g_01377
OG0001641	Syan.g_00606	Syar.g_02500
OG0001642	Syan.g_02603	Syar.g_01387
OG0001643	Syan.g_00811	Syar.g_02423
OG0001644	Syan.g_00336	Syar.g_01876
OG0001645	Syan.g_00835	Syar.g_02340
OG0001645	Syan.g_00423	Syar.g_00803
OG0001647	Syan.g_02032	Syar.g_00217
OG0001652	Syan.g_01762	Syar.g_00486
OG0001653	Syan.g_02875, Syan.g_00521, Syan.g_02960, Syan.g_02959	Syar.g_03099
OG0001654	Syan.g_02409	Syar.g_01214
OG0001657	Syan.g_03019	Syar.g_00089
OG0001658	Syan.g_01564	Syar.g_00329
OG0001659	Syan.g_02642	Syar.g_01973
OG0001660	Syan.g_02309, Syan.g_02629, Syan.g_02987	Syar.g_00029, Syar.g_01150, Syar.g_01155
OG0001669	Syan.g_02176	Syar.g_00323, Syar.g_00555
OG0001671	Syan.g_01514	Syar.g_00943
OG0001672	Syan.g_02921	Syar.g_03053
OG0001673	Syan.g_02896	Syar.g_03028
OG0001675	Syan.g_00632	Syar.g_02486
OG0001677	Syan.g_02165	Syar.g_01097
OG0001678	Syan.g_02109	Syar.g_00144
OG0001679	Syan.g_02307	Syar.g_00032
OG0001680	Syan.g_01424	Syar.g_02953
OG0001682	Syan.g_00327	Syar.g_01573
OG0001683	Syan.g_01822	Syar.g_02716
OG0001692	Syan.g_01284	Syar.g_02812
OG0001694	Syan.g_02021	Syar.g_00227
OG0001695	Syan.g_01656	Syar.g_00864
OG0001702	Syan.g_02948	Syar.g_03087
OG0001703	Syan.g_02770	Syar.g_01463
OG0001712	Syan.g_00786	Syar.g_01846
OG0001714	Syan.g_00476, Syan.g_02787, Syan.g_02788	Syar.g_00576
OG0001715	Syan.g_00415	Syar.g_00804
OG0001716	Syan.g_00662	Syar.g_01642, Syar.g_00805
OG0001717	Syan.g_03034	Syar.g_00103
OG0001726	Syan.g_00041	Syar.g_01863
OG0001729	Syan.g_01506, Syan.g_02440	Syar.g_03015
OG0001730	Syan.g_00979	Syar.g_00837, Syar.g_00806
OG0001731	Syan.g_01353	Syar.g_02884
OG0001732	Syan.g_01704	Syar.g_00464
OG0001732	Syan.g_02602	Syar.g_01702
OG0001733	Syan.g_00275	Syar.g_00179
OG0001734	Syan.g_02496	Syar.g_00188
OG0001735	Syan.g_00775	Syar.g_02469
OG0001737	Syan.g_02002	Syar.g_00855
OG0001738	Syan.g_01970	Syar.g_00717
OG0001739	Syan.g_01654	Syar.g_00862
OG0001741	Syan.g_00789	Syar.g_01311, Syar.g_02155
OG0001748	Syan.g_01516	Syar.g_00941
OG0001750	Syan.g_02955, Syan.g_01139	Syar.g_03097, Syar.g_01648
OG0001751	Syan.g_02897	Syar.g_03029
OG0001752	Syan.g_01481	Syar.g_03214, Syar.g_03009
OG0001753	Syan.g_01630	Syar.g_00919, Syar.g_01879
OG0001754	Syan.g_01297	Syar.g_00973
OG0001755	Syan.g_02719	Syar.g_01515
OG0001756	Syan.g_01589	Syar.g_00384
OG0001761	Syan.g_00207	Syar.g_01703, Syar.g_00182
OG0001762	Syan.g_00625	Syar.g_02493
OG0001763	Syan.g_00598	Syar.g_02506
OG0001764	Syan.g_00467	Syar.g_01870
OG0001766	Syan.g_01996	Syar.g_00902
OG0001768	Syan.g_03066	Syar.g_02918
OG0001769	Syan.g_00794	Syar.g_02437
OG0001771	Syan.g_01176	Syar.g_02677
OG0001783	Syan.g_01899	Syar.g_00611
OG0001784	Syan.g_02950	Syar.g_03090
OG0001786	Syan.g_01372	Syar.g_02903
OG0001787	Syan.g_01167	Syar.g_03272, Syar.g_01927
OG0001788	Syan.g_01164	Syar.g_02351
OG0001789	Syan.g_01212	Syar.g_02776
OG0001790	Syan.g_02707	Syar.g_01528
OG0001792	Syan.g_02595	Syar.g_01708
OG0001794	Syan.g_00347	Syar.g_03304
OG0001796	Syan.g_00371	Syar.g_01808
OG0001797	Syan.g_00541	Syar.g_00681
OG0001798	Syan.g_00990, Syan.g_00005	Syar.g_02248
OG0001799	Syan.g_00797	Syar.g_02434
OG0001800	Syan.g_01305	Syar.g_02840
OG0001801	Syan.g_01293	Syar.g_02821
OG0001803	Syan.g_01341	Syar.g_02873
OG0001804	Syan.g_02318	Syar.g_01164
OG0001805	Syan.g_00039, Syan.g_00262	Syar.g_00927
OG0001806	Syan.g_02033	Syar.g_00216
OG0001808	Syan.g_01948	Syar.g_00286
OG0001809	Syan.g_02270, Syan.g_00619, Syan.g_02903	Syar.g_02274
OG0001810	Syan.g_02265	Syar.g_00071
OG0001811	Syan.g_03056	Syar.g_00125, Syar.g_02050
OG0001812	Syan.g_01553	Syar.g_00311
OG0001813	Syan.g_01613	Syar.g_00696
OG0001815	Syan.g_00525	Syar.g_00465
OG0001816	Syan.g_00754	Syar.g_01675
OG0001818	Syan.g_02070	Syar.g_02715
OG0001837	Syan.g_01515	Syar.g_00942
OG0001838	Syan.g_01772	Syar.g_00478
OG0001839	Syan.g_01742	Syar.g_00506
OG0001840	Syan.g_01724	Syar.g_00524
OG0001841	Syan.g_01717	Syar.g_00531
OG0001843	Syan.g_01906	Syar.g_00618
OG0001844	Syan.g_01907	Syar.g_00619
OG0001845	Syan.g_01911	Syar.g_00621
OG0001846	Syan.g_02296	Syar.g_00044
OG0001847	Syan.g_02298	Syar.g_00042
OG0001848	Syan.g_02302	Syar.g_00037
OG0001849	Syan.g_02941	Syar.g_03079
OG0001850	Syan.g_02923	Syar.g_03055
OG0001851	Syan.g_02917	Syar.g_03049
OG0001852	Syan.g_02916	Syar.g_03048
OG0001853	Syan.g_02909	Syar.g_03042
OG0001854	Syan.g_02424	Syar.g_03023
OG0001856	Syan.g_01376	Syar.g_02907
OG0001857	Syan.g_01373	Syar.g_02904
OG0001858	Syan.g_01347	Syar.g_02339
OG0001859	Syan.g_02783	Syar.g_01451
OG0001860	Syan.g_02768	Syar.g_01465
OG0001861	Syan.g_02757	Syar.g_01476
OG0001862	Syan.g_02745	Syar.g_01488
OG0001863	Syan.g_02739	Syar.g_01495
OG0001864	Syan.g_01158	Syar.g_02227
OG0001865	Syan.g_00957	Syar.g_02198
OG0001866	Syan.g_01019	Syar.g_02174
OG0001867	Syan.g_01021	Syar.g_02172
OG0001868	Syan.g_01217	Syar.g_02780
OG0001869	Syan.g_02702	Syar.g_01533
OG0001870	Syan.g_02692	Syar.g_01543
OG0001871	Syan.g_02684	Syar.g_01552
OG0001872	Syan.g_02589	Syar.g_01715
OG0001873	Syan.g_02648	Syar.g_01965
OG0001874	Syan.g_02651	Syar.g_01962
OG0001877	Syan.g_00504	Syar.g_02593
OG0001878	Syan.g_00629	Syar.g_02489
OG0001879	Syan.g_00621	Syar.g_02495
OG0001880	Syan.g_00569	Syar.g_02535
OG0001881	Syan.g_00568	Syar.g_03301, Syar.g_02536
OG0001882	Syan.g_00544	Syar.g_00678
OG0001883	Syan.g_00529	Syar.g_02561
OG0001884	Syan.g_00494	Syar.g_02571
OG0001885	Syan.g_00473	Syar.g_02587
OG0001886	Syan.g_00468	Syar.g_01871
OG0001887	Syan.g_02677	Syar.g_01971
OG0001888	Syan.g_00716	Syar.g_02614
OG0001889	Syan.g_00674	Syar.g_02654
OG0001890	Syan.g_00394	Syar.g_01831
OG0001891	Syan.g_00399	Syar.g_01839
OG0001892	Syan.g_00516	Syar.g_02837
OG0001893	Syan.g_00004	Syar.g_02247
OG0001894	Syan.g_00817	Syar.g_02417
OG0001895	Syan.g_01300	Syar.g_02824
OG0001896	Syan.g_02388	Syar.g_01171
OG0001897	Syan.g_02134	Syar.g_01128
OG0001898	Syan.g_02153	Syar.g_01110
OG0001899	Syan.g_02211	Syar.g_01062
OG0001900	Syan.g_02049	Syar.g_00200
OG0001901	Syan.g_02048	Syar.g_00201
OG0001902	Syan.g_02017	Syar.g_00232
OG0001903	Syan.g_02008	Syar.g_00241
OG0001904	Syan.g_01952	Syar.g_00282
OG0001905	Syan.g_01942	Syar.g_00288
OG0001906	Syan.g_02282	Syar.g_00057
OG0001907	Syan.g_00148	Syar.g_00072
OG0001908	Syan.g_03050	Syar.g_00119
OG0001909	Syan.g_03064	Syar.g_01010
OG0001910	Syan.g_01520	Syar.g_00937
OG0001912	Syan.g_01575	Syar.g_00345
OG0001913	Syan.g_01577	Syar.g_00347
OG0001914	Syan.g_01144	Syar.g_02237
OG0001915	Syan.g_01702	Syar.g_00462
OG0001917	Syan.g_00361	Syar.g_01798
OG0001918	Syan.g_01607	Syar.g_00735
OG0001924	Syan.g_00021	Syar.g_02672
OG0001925	Syan.g_00022	Syar.g_02671
OG0001926	Syan.g_00023	Syar.g_02669
OG0001927	Syan.g_00024	Syar.g_02668
OG0001929	Syan.g_01710	Syar.g_00538
OG0001932	Syan.g_01904	Syar.g_00616
OG0001933	Syan.g_02976	Syar.g_03122
OG0001934	Syan.g_02968	Syar.g_03106
OG0001935	Syan.g_02914	Syar.g_03046
OG0001936	Syan.g_00425	Syar.g_02054
OG0001937	Syan.g_01361	Syar.g_02892
OG0001938	Syan.g_02766	Syar.g_01467
OG0001939	Syan.g_01324	Syar.g_00339
OG0001940	Syan.g_00941	Syar.g_02211
OG0001941	Syan.g_01221	Syar.g_02784
OG0001942	Syan.g_00396	Syar.g_01836
OG0001943	Syan.g_02630	Syar.g_01382
OG0001944	Syan.g_02679	Syar.g_02836
OG0001947	Syan.g_03108	Syar.g_01379
OG0001948	Syan.g_00600	Syar.g_02504
OG0001949	Syan.g_00578	Syar.g_02524
OG0001950	Syan.g_00576	Syar.g_02526
OG0001951	Syan.g_00567	Syar.g_02537
OG0001952	Syan.g_00543	Syar.g_00679
OG0001953	Syan.g_00542	Syar.g_00680
OG0001954	Syan.g_00547	Syar.g_02066
OG0001955	Syan.g_00517	Syar.g_00733
OG0001957	Syan.g_01137	Syar.g_02242
OG0001958	Syan.g_00773	Syar.g_02471
OG0001960	Syan.g_02840	Syar.g_01278
OG0001961	Syan.g_02851	Syar.g_01268
OG0001964	Syan.g_02122	Syar.g_00131
OG0001966	Syan.g_02055	Syar.g_00194
OG0001967	Syan.g_02053	Syar.g_00196
OG0001968	Syan.g_02052	Syar.g_00197
OG0001969	Syan.g_01989	Syar.g_00827
OG0001970	Syan.g_02280	Syar.g_00059
OG0001971	Syan.g_03062	Syar.g_01012
OG0001972	Syan.g_01532	Syar.g_00916
OG0001974	Syan.g_00279	Syar.g_00325
OG0001975	Syan.g_01145	Syar.g_02236
OG0001976	Syan.g_01143	Syar.g_02238
OG0001977	Syan.g_01621	Syar.g_00703
OG0001979	Syan.g_00402	Syar.g_01841
OG0001980	Syan.g_02152	Syar.g_01111
OG0001993	Syan.g_00019	Syar.g_02674
OG0001994	Syan.g_00020	Syar.g_02673
OG0001995	Syan.g_02683	Syar.g_02034
OG0001996	Syan.g_01746	Syar.g_00502
OG0001997	Syan.g_02953	Syar.g_03095
OG0001999	Syan.g_01453	Syar.g_02142, Syar.g_02981
OG0002002	Syan.g_02590	Syar.g_01714
OG0002003	Syan.g_00010	Syar.g_02127
OG0002004	Syan.g_00433, Syan.g_02359, Syan.g_02490	Syar.g_00361
OG0002006	Syan.g_02104, Syan.g_03107	Syar.g_01380
OG0002007	Syan.g_00310	Syar.g_01994, Syar.g_01381
OG0002008	Syan.g_00627	Syar.g_02491
OG0002009	Syan.g_00726	Syar.g_02604
OG0002010	Syan.g_02819	Syar.g_01406
OG0002011	Syan.g_02576	Syar.g_00966
OG0002013	Syan.g_02930	Syar.g_03062
OG0002016	Syan.g_03114	Syar.g_00944
OG0002017	Syan.g_01624	Syar.g_00706
OG0002019	Syan.g_01903	Syar.g_00615
OG0002020	Syan.g_01671	Syar.g_00892
OG0002021	Syan.g_01673	Syar.g_00425
OG0002022	Syan.g_01674	Syar.g_00426
OG0002023	Syan.g_01675	Syar.g_00427
