Orthogroup	Syan	Syam
OG0001188	Syan.g_01806	Syam.g_00070
OG0001189	Syan.g_01723	Syam.g_00054
OG0001190	Syan.g_01565	Syam.g_02313
OG0001191	Syan.g_01578	Syam.g_02324
OG0001192	Syan.g_01585	Syam.g_02330
OG0001193	Syan.g_01626	Syam.g_02355
OG0001194	Syan.g_01627	Syam.g_02357
OG0001195	Syan.g_01628	Syam.g_02358
OG0001196	Syan.g_01693	Syam.g_02429
OG0001197	Syan.g_01695	Syam.g_02431
OG0001198	Syan.g_01793	Syam.g_02443
OG0001199	Syan.g_02913	Syam.g_02068
OG0001200	Syan.g_02915	Syam.g_02070
OG0001201	Syan.g_02975	Syam.g_02122
OG0001202	Syan.g_03084	Syam.g_02255
OG0001203	Syan.g_02426	Syam.g_00511
OG0001204	Syan.g_02097	Syam.g_00282
OG0001205	Syan.g_01337	Syam.g_01852
OG0001206	Syan.g_02880	Syam.g_01680
OG0001208	Syan.g_02762	Syam.g_00585
OG0001209	Syan.g_01163	Syam.g_00654
OG0001210	Syan.g_00830	Syam.g_00663
OG0001211	Syan.g_00852	Syam.g_00678
OG0001212	Syan.g_01002	Syam.g_01717
OG0001213	Syan.g_01141	Syam.g_01479
OG0001214	Syan.g_00814	Syam.g_01466
OG0001215	Syan.g_00539	Syam.g_00808
OG0001216	Syan.g_00319	Syam.g_01245
OG0001217	Syan.g_00617	Syam.g_01403
OG0001218	Syan.g_02837	Syam.g_01662
OG0001219	Syan.g_00477	Syam.g_01080
OG0001220	Syan.g_00203	Syam.g_01754
OG0001221	Syan.g_01446	Syam.g_01334
OG0001222	Syan.g_00552	Syam.g_01111
OG0001224	Syan.g_00294	Syam.g_00770
OG0001225	Syan.g_00292	Syam.g_00772
OG0001226	Syan.g_02922	Syam.g_01425
OG0001227	Syan.g_00940	Syam.g_02340
OG0001228	Syan.g_01938	Syam.g_01858
OG0001229	Syan.g_02631	Syam.g_00796
OG0001230	Syan.g_01288	Syam.g_01603
OG0001231	Syan.g_01764	Syam.g_00017
OG0001232	Syan.g_01439	Syam.g_02022
OG0001233	Syan.g_01461	Syam.g_01895
OG0001234	Syan.g_01995	Syam.g_00306
OG0001235	Syan.g_02130	Syam.g_00313
OG0001236	Syan.g_01933	Syam.g_00146
OG0001237	Syan.g_01928	Syam.g_00141
OG0001239	Syan.g_02910	Syam.g_02065
OG0001240	Syan.g_02963	Syam.g_02105
OG0001242	Syan.g_02297	Syam.g_02145
OG0001244	Syan.g_03004	Syam.g_02188
OG0001245	Syan.g_00179	Syam.g_01057
OG0001246	Syan.g_02734	Syam.g_00611
OG0001247	Syan.g_00199	Syam.g_01253
OG0001249	Syan.g_02150	Syam.g_00436
OG0001250	Syan.g_00382	Syam.g_00731
OG0001251	Syan.g_00490	Syam.g_02365
OG0001252	Syan.g_00304	Syam.g_00763
OG0001253	Syan.g_00099	Syam.g_01021
OG0001254	Syan.g_01148	Syam.g_00916
OG0001256	Syan.g_01384	Syam.g_01976
OG0001257	Syan.g_00925, Syan.g_00217	Syam.g_01683
OG0001258	Syan.g_01395	Syam.g_01986
OG0001259	Syan.g_01459	Syam.g_01893
OG0001260	Syan.g_01478	Syam.g_01912
OG0001261	Syan.g_02209	Syam.g_00360
OG0001262	Syan.g_01721	Syam.g_00056
OG0001263	Syan.g_02286	Syam.g_02159
OG0001265	Syan.g_02299	Syam.g_02143
OG0001266	Syan.g_03088	Syam.g_02259
OG0001267	Syan.g_02023	Syam.g_00230
OG0001268	Syan.g_02138	Syam.g_00463
OG0001270	Syan.g_02393	Syam.g_01871
OG0001271	Syan.g_02849	Syam.g_01671
OG0001272	Syan.g_02758	Syam.g_00589
OG0001274	Syan.g_01528	Syam.g_02285
OG0001275	Syan.g_00628	Syam.g_01174
OG0001276	Syan.g_00360	Syam.g_01190
OG0001277	Syan.g_00007	Syam.g_02415
OG0001278	Syan.g_02585	Syam.g_00862
OG0001279	Syan.g_01306	Syam.g_01590
OG0001281	Syan.g_01220	Syam.g_01837
OG0001282	Syan.g_02774	Syam.g_00574
OG0001283	Syan.g_01687	Syam.g_02424
OG0001284	Syan.g_01369	Syam.g_01960
OG0001285	Syan.g_00977	Syam.g_02380
OG0001286	Syan.g_02193	Syam.g_00376
OG0001287	Syan.g_01894	Syam.g_00113
OG0001289	Syan.g_02942	Syam.g_02089
OG0001291	Syan.g_02273	Syam.g_02170
OG0001292	Syan.g_02091	Syam.g_00276
OG0001293	Syan.g_02051	Syam.g_00256
OG0001294	Syan.g_00758	Syam.g_01365
OG0001295	Syan.g_00836	Syam.g_00665
OG0001296	Syan.g_02728	Syam.g_00617
OG0001297	Syan.g_02724	Syam.g_00621
OG0001298	Syan.g_00944	Syam.g_01738
OG0001299	Syan.g_00764	Syam.g_01371
OG0001303	Syan.g_00479	Syam.g_01082
OG0001304	Syan.g_00345	Syam.g_01204
OG0001305	Syan.g_00191	Syam.g_00780
OG0001306	Syan.g_02714	Syam.g_01811
OG0001308	Syan.g_01248	Syam.g_01623
OG0001309	Syan.g_01196	Syam.g_00628
OG0001311	Syan.g_00358	Syam.g_01192
OG0001312	Syan.g_00496	Syam.g_01092
OG0001314	Syan.g_00634, Syan.g_02331, Syan.g_02544, Syan.g_02470	Syam.g_01445
OG0001315	Syan.g_02168	Syam.g_00394
OG0001317	Syan.g_02422	Syam.g_00505
OG0001319	Syan.g_02034	Syam.g_00241
OG0001323	Syan.g_01193	Syam.g_00631
OG0001325	Syan.g_00323	Syam.g_01241
OG0001326	Syan.g_01636	Syam.g_02370
OG0001327	Syan.g_00753	Syam.g_01359
OG0001328	Syan.g_02675	Syam.g_01340
OG0001330	Syan.g_01202	Syam.g_01819
OG0001331	Syan.g_02779	Syam.g_00569
OG0001332	Syan.g_00412	Syam.g_01919
OG0001333	Syan.g_01455	Syam.g_01889
OG0001336	Syan.g_01688	Syam.g_02425
OG0001341	Syan.g_00524	Syam.g_00795
OG0001345	Syan.g_02655	Syam.g_01764
OG0001346	Syan.g_01214	Syam.g_01831
OG0001347	Syan.g_01852	Syam.g_00081
OG0001351	Syan.g_02804	Syam.g_01695
OG0001353	Syan.g_00372	Syam.g_00742
OG0001354	Syan.g_00585	Syam.g_01145
OG0001356	Syan.g_00246	Syam.g_00751
OG0001357	Syan.g_02332, Syan.g_02543, Syan.g_01250	Syam.g_00449
OG0001358	Syan.g_00017	Syam.g_01495
OG0001360	Syan.g_02653	Syam.g_01762
OG0001361	Syan.g_02658	Syam.g_01767
OG0001364	Syan.g_01950	Syam.g_00158
OG0001366	Syan.g_00175, Syan.g_01433	Syam.g_02014
OG0001368	Syan.g_02098	Syam.g_00283
OG0001373	Syan.g_01635	Syam.g_02369
OG0001374	Syan.g_01644	Syam.g_02377
OG0001376	Syan.g_00511	Syam.g_02332
OG0001377	Syan.g_00510	Syam.g_02331
OG0001378	Syan.g_02392	Syam.g_01872
OG0001379	Syan.g_01206	Syam.g_01821
OG0001380	Syan.g_00442	Syam.g_01409
OG0001382	Syan.g_00680	Syam.g_01557
OG0001385	Syan.g_01632	Syam.g_02366
OG0001386	Syan.g_01633	Syam.g_02367
OG0001387	Syan.g_01634	Syam.g_02368
OG0001388	Syan.g_01637	Syam.g_02371
OG0001389	Syan.g_01639	Syam.g_02372
OG0001390	Syan.g_01640	Syam.g_02373
OG0001391	Syan.g_01641	Syam.g_02374
OG0001392	Syan.g_01642	Syam.g_02375
OG0001393	Syan.g_01643	Syam.g_02376
OG0001394	Syan.g_00722	Syam.g_01321
OG0001395	Syan.g_00340	Syam.g_01225
OG0001396	Syan.g_01851	Syam.g_00080
OG0001398	Syan.g_02932	Syam.g_01052
OG0001401	Syan.g_00376	Syam.g_00738, Syam.g_00737
OG0001402	Syan.g_00011	Syam.g_01490
OG0001404	Syan.g_00343	Syam.g_02061
OG0001406	Syan.g_00512	Syam.g_02333
OG0001407	Syan.g_00455	Syam.g_00645
OG0001408	Syan.g_00073	Syam.g_00848
OG0001412	Syan.g_01853	Syam.g_00082
OG0001413	Syan.g_00029	Syam.g_01430
OG0001416	Syan.g_00103	Syam.g_01834
OG0001417	Syan.g_00583	Syam.g_01144
OG0001419	Syan.g_00454	Syam.g_00646
OG0001420	Syan.g_01180	Syam.g_00642
OG0001422	Syan.g_00645	Syam.g_01822
OG0001423	Syan.g_01318	Syam.g_00534, Syam.g_00553, Syam.g_00548
OG0001425	Syan.g_01584	Syam.g_02329
OG0001428	Syan.g_03039	Syam.g_02220
OG0001429	Syan.g_00480	Syam.g_01083
OG0001432	Syan.g_00092	Syam.g_00822
OG0001433	Syan.g_00245	Syam.g_00752
OG0001434	Syan.g_00717	Syam.g_01316
OG0001435	Syan.g_00745	Syam.g_01353
OG0001438	Syan.g_02009	Syam.g_00215
OG0001439	Syan.g_01986	Syam.g_00190
OG0001441	Syan.g_01191	Syam.g_00633
OG0001442	Syan.g_00709	Syam.g_01306
OG0001443	Syan.g_01590	Syam.g_02335
OG0001444	Syan.g_02954	Syam.g_02100
OG0001447	Syan.g_02288	Syam.g_02152
OG0001449	Syan.g_02058	Syam.g_00285
OG0001452	Syan.g_02066	Syam.g_00268
OG0001453	Syan.g_00608	Syam.g_01166
OG0001454	Syan.g_00418	Syam.g_01426
OG0001456	Syan.g_01646	Syam.g_02387
OG0001457	Syan.g_01647	Syam.g_02388
OG0001458	Syan.g_01648	Syam.g_02389
OG0001459	Syan.g_02343	Syam.g_00949
OG0001460	Syan.g_00244	Syam.g_00753
OG0001461	Syan.g_00657	Syam.g_00928
OG0001462	Syan.g_01737	Syam.g_00041
OG0001467	Syan.g_00107	Syam.g_01438
OG0001470	Syan.g_01815	Syam.g_01874
OG0001471	Syan.g_01991	Syam.g_00195
OG0001473	Syan.g_00133	Syam.g_01440
OG0001474	Syan.g_02137	Syam.g_00464
OG0001475	Syan.g_01833	Syam.g_01876
OG0001476	Syan.g_00451, Syan.g_00421, Syan.g_02511, Syan.g_00283	Syam.g_01784
OG0001479	Syan.g_02140	Syam.g_00461
OG0001480	Syan.g_00072	Syam.g_01755
OG0001487	Syan.g_02836	Syam.g_01661
OG0001488	Syan.g_02666	Syam.g_01774
OG0001489	Syan.g_02182	Syam.g_00387
OG0001492	Syan.g_02588	Syam.g_00865
OG0001493	Syan.g_02578	Syam.g_00857
OG0001495	Syan.g_02257	Syam.g_00318
OG0001496	Syan.g_01154	Syam.g_00791
OG0001497	Syan.g_01155	Syam.g_00790
OG0001498	Syan.g_02317	Syam.g_00490
OG0001502	Syan.g_00401	Syam.g_00705
OG0001504	Syan.g_02344	Syam.g_00948
OG0001507	Syan.g_02695	Syam.g_00975
OG0001508	Syan.g_01814	Syam.g_01873
OG0001509	Syan.g_01832	Syam.g_00091
OG0001510	Syan.g_01890	Syam.g_00109
OG0001511	Syan.g_02983	Syam.g_02129
OG0001512	Syan.g_02428	Syam.g_00512
OG0001513	Syan.g_03078	Syam.g_00142
OG0001515	Syan.g_00505	Syam.g_00804
OG0001516	Syan.g_00767	Syam.g_01374
OG0001517	Syan.g_02143	Syam.g_00458
OG0001518	Syan.g_01582	Syam.g_02328
OG0001519	Syan.g_01592	Syam.g_02337
OG0001520	Syan.g_00943	Syam.g_01752
OG0001527	Syan.g_00867	Syam.g_00693
OG0001528	Syan.g_01818	Syam.g_01875
OG0001529	Syan.g_01730	Syam.g_00047
OG0001530	Syan.g_02981	Syam.g_02127
OG0001531	Syan.g_01511, Syan.g_02436	Syam.g_00513
OG0001532	Syan.g_02637	Syam.g_00897
OG0001533	Syan.g_02390	Syam.g_01697
OG0001534	Syan.g_00344	Syam.g_01205
OG0001535	Syan.g_00362	Syam.g_01188
OG0001536	Syan.g_00560	Syam.g_01119
OG0001537	Syan.g_00729	Syam.g_01333
OG0001538	Syan.g_00685	Syam.g_01285
OG0001539	Syan.g_00750	Syam.g_01357
OG0001540	Syan.g_02284	Syam.g_02161
OG0001541	Syan.g_03048	Syam.g_02229
OG0001542	Syan.g_03059	Syam.g_02238
OG0001543	Syan.g_03110	Syam.g_02271
OG0001544	Syan.g_01591	Syam.g_02336
OG0001545	Syan.g_01661	Syam.g_02414
OG0001547	Syan.g_00462	Syam.g_01059
OG0001549	Syan.g_00077	Syam.g_01761
OG0001554	Syan.g_00282	Syam.g_02311
OG0001556	Syan.g_02338, Syan.g_00149, Syan.g_00276	Syam.g_00903
OG0001557	Syan.g_00721	Syam.g_01320
OG0001558	Syan.g_01760	Syam.g_00019
OG0001559	Syan.g_02980	Syam.g_02126
OG0001560	Syan.g_02969	Syam.g_02113
OG0001561	Syan.g_00356	Syam.g_01195
OG0001562	Syan.g_00650	Syam.g_01180
OG0001563	Syan.g_02200	Syam.g_00370
OG0001564	Syan.g_00082	Syam.g_02383
OG0001567	Syan.g_00461	Syam.g_01058
OG0001568	Syan.g_00463	Syam.g_01061
OG0001574	Syan.g_00865	Syam.g_00691
OG0001575	Syan.g_00870	Syam.g_00696
OG0001576	Syan.g_01242	Syam.g_01699
OG0001577	Syan.g_02701	Syam.g_01799
OG0001578	Syan.g_01652	Syam.g_00825
OG0001580	Syan.g_01551	Syam.g_02300
OG0001589	Syan.g_01463	Syam.g_01897
OG0001590	Syan.g_00821	Syam.g_01473
OG0001591	Syan.g_00756	Syam.g_01363
OG0001592	Syan.g_01552	Syam.g_02301
OG0001614	Syan.g_01905	Syam.g_00123
OG0001616	Syan.g_02649	Syam.g_00909
OG0001617	Syan.g_01033	Syam.g_00797
OG0001619	Syan.g_00549	Syam.g_01108
OG0001620	Syan.g_02131	Syam.g_00470
OG0001621	Syan.g_02064	Syam.g_00267
OG0001622	Syan.g_01686	Syam.g_02423
OG0001623	Syan.g_00212, Syan.g_02158	Syam.g_00429
OG0001624	Syan.g_00135	Syam.g_02341
OG0001625	Syan.g_02057	Syam.g_00262
OG0001627	Syan.g_02410	Syam.g_01921
OG0001634	Syan.g_00761	Syam.g_01368
OG0001636	Syan.g_01738	Syam.g_00040
OG0001637	Syan.g_01295	Syam.g_01909, Syam.g_01908
OG0001639	Syan.g_02407	Syam.g_01924
OG0001640	Syan.g_00309	Syam.g_00756
OG0001641	Syan.g_00606	Syam.g_01164
OG0001643	Syan.g_00811	Syam.g_01463
OG0001644	Syan.g_00336	Syam.g_01229
OG0001645	Syan.g_00423	Syam.g_01062, Syam.g_01534
OG0001647	Syan.g_02032	Syam.g_00239
OG0001652	Syan.g_01762	Syam.g_00018
OG0001653	Syan.g_02875	Syam.g_02103
OG0001653	Syan.g_00521, Syan.g_02960, Syan.g_02959	Syam.g_02438
OG0001654	Syan.g_02409	Syam.g_01922
OG0001655	Syan.g_00416	Syam.g_00838
OG0001657	Syan.g_03019	Syam.g_02202
OG0001658	Syan.g_01564	Syam.g_02312
OG0001659	Syan.g_02642	Syam.g_00901
OG0001660	Syan.g_02309, Syan.g_02629, Syan.g_02987	Syam.g_00480, Syam.g_02134
OG0001669	Syan.g_02176	Syam.g_00088
OG0001672	Syan.g_02921	Syam.g_02076
OG0001673	Syan.g_02896	Syam.g_00503
OG0001675	Syan.g_00632	Syam.g_01178
OG0001677	Syan.g_02165	Syam.g_00397
OG0001678	Syan.g_02109	Syam.g_00291
OG0001680	Syan.g_01424	Syam.g_02005
OG0001682	Syan.g_00327	Syam.g_01427, Syam.g_01237
OG0001691	Syan.g_01609	Syam.g_01497
OG0001692	Syan.g_01284	Syam.g_01608
OG0001693	Syan.g_00196	Syam.g_00775
OG0001694	Syan.g_02021	Syam.g_00228
OG0001695	Syan.g_01656	Syam.g_02408
OG0001700	Syan.g_00938	Syam.g_01388
OG0001702	Syan.g_02948	Syam.g_02094, Syam.g_02095
OG0001703	Syan.g_02770	Syam.g_00577
OG0001712	Syan.g_00786	Syam.g_01009
OG0001715	Syan.g_00415	Syam.g_01411
OG0001716	Syan.g_00662	Syam.g_00703
OG0001717	Syan.g_03034	Syam.g_02215
OG0001726	Syan.g_00041	Syam.g_01046
OG0001729	Syan.g_01506, Syan.g_02440	Syam.g_00516
OG0001730	Syan.g_00979	Syam.g_00519
OG0001732	Syan.g_01704, Syan.g_02602	Syam.g_00880
OG0001733	Syan.g_00275	Syam.g_01219
OG0001734	Syan.g_00929, Syan.g_00240, Syan.g_00913, Syan.g_02496, Syan.g_02431, Syan.g_02354, Syan.g_02489	Syam.g_00702
OG0001737	Syan.g_02002	Syam.g_00209
OG0001738	Syan.g_01970	Syam.g_00175
OG0001739	Syan.g_01654	Syam.g_02406
OG0001740	Syan.g_01659	Syam.g_02411
OG0001741	Syan.g_00789	Syam.g_01537, Syam.g_01560, Syam.g_01412
OG0001750	Syan.g_02955, Syan.g_01139	Syam.g_02101
OG0001751	Syan.g_02897	Syam.g_00502, Syam.g_01063
OG0001752	Syan.g_01481	Syam.g_01914
OG0001755	Syan.g_02719	Syam.g_00627
OG0001761	Syan.g_00207	Syam.g_01505
OG0001762	Syan.g_00625	Syam.g_01171
OG0001763	Syan.g_00598	Syam.g_01158, Syam.g_01157
OG0001764	Syan.g_00467	Syam.g_01068
OG0001765	Syan.g_00144	Syam.g_00950
OG0001766	Syan.g_01996	Syam.g_00199
OG0001769	Syan.g_00794	Syam.g_01449
OG0001771	Syan.g_01176	Syam.g_00958
OG0001783	Syan.g_01899	Syam.g_00118
OG0001784	Syan.g_02950	Syam.g_02096
OG0001786	Syan.g_01372	Syam.g_01962
OG0001787	Syan.g_01167	Syam.g_00650
OG0001788	Syan.g_01164	Syam.g_00653
OG0001789	Syan.g_01212	Syam.g_01829
OG0001790	Syan.g_02707	Syam.g_01804
OG0001792	Syan.g_02595	Syam.g_00872
OG0001794	Syan.g_00347	Syam.g_01202
OG0001796	Syan.g_00371	Syam.g_01182
OG0001797	Syan.g_00541	Syam.g_01100
OG0001798	Syan.g_00990, Syan.g_00005	Syam.g_01487
OG0001799	Syan.g_00797	Syam.g_01452
OG0001801	Syan.g_01293	Syam.g_01598
OG0001803	Syan.g_01341	Syam.g_01856
OG0001804	Syan.g_02318	Syam.g_00491
OG0001805	Syan.g_00039, Syan.g_00262	Syam.g_00272
OG0001806	Syan.g_02033	Syam.g_00240
OG0001808	Syan.g_01948	Syam.g_00154
OG0001810	Syan.g_02265	Syam.g_02174
OG0001811	Syan.g_03056	Syam.g_02235
OG0001812	Syan.g_01553	Syam.g_02302
OG0001813	Syan.g_01613	Syam.g_02345
OG0001815	Syan.g_00525	Syam.g_02441
OG0001816	Syan.g_00754	Syam.g_01360
OG0001838	Syan.g_01772	Syam.g_00008
OG0001839	Syan.g_01742	Syam.g_00036
OG0001840	Syan.g_01724	Syam.g_00053
OG0001841	Syan.g_01717	Syam.g_00060
OG0001843	Syan.g_01906	Syam.g_00124
OG0001844	Syan.g_01907	Syam.g_00125
OG0001845	Syan.g_01911	Syam.g_00126
OG0001846	Syan.g_02296	Syam.g_02146
OG0001847	Syan.g_02298	Syam.g_02144
OG0001848	Syan.g_02302	Syam.g_02140
OG0001849	Syan.g_02941	Syam.g_02088
OG0001850	Syan.g_02923	Syam.g_02078
OG0001851	Syan.g_02917	Syam.g_02072
OG0001852	Syan.g_02916	Syam.g_02071
OG0001853	Syan.g_02909	Syam.g_02064
OG0001854	Syan.g_02424	Syam.g_00507
OG0001856	Syan.g_01376	Syam.g_01968
OG0001857	Syan.g_01373	Syam.g_01965
OG0001858	Syan.g_01347	Syam.g_01935
OG0001859	Syan.g_02783	Syam.g_00565
OG0001860	Syan.g_02768	Syam.g_00579
OG0001861	Syan.g_02757	Syam.g_00590
OG0001862	Syan.g_02745	Syam.g_00601
OG0001863	Syan.g_02739	Syam.g_00606
OG0001864	Syan.g_01158	Syam.g_00661
OG0001865	Syan.g_00957	Syam.g_01726
OG0001866	Syan.g_01019	Syam.g_01703
OG0001867	Syan.g_01021	Syam.g_01507
OG0001868	Syan.g_01217	Syam.g_01833
OG0001869	Syan.g_02702	Syam.g_01800
OG0001870	Syan.g_02692	Syam.g_01792
OG0001871	Syan.g_02684	Syam.g_01787
OG0001872	Syan.g_02589	Syam.g_00866
OG0001873	Syan.g_02648	Syam.g_00908
OG0001874	Syan.g_02651	Syam.g_00911
OG0001877	Syan.g_00504	Syam.g_00803
OG0001878	Syan.g_00629	Syam.g_01175
OG0001879	Syan.g_00621	Syam.g_01169
OG0001880	Syan.g_00569	Syam.g_01130
OG0001881	Syan.g_00568	Syam.g_01127
OG0001882	Syan.g_00544	Syam.g_01103
OG0001883	Syan.g_00529	Syam.g_01099
OG0001884	Syan.g_00494	Syam.g_01090
OG0001885	Syan.g_00473	Syam.g_01073
OG0001886	Syan.g_00468	Syam.g_01069
OG0001887	Syan.g_02677	Syam.g_01341
OG0001888	Syan.g_00716	Syam.g_01313
OG0001889	Syan.g_00674	Syam.g_01275
OG0001890	Syan.g_00394	Syam.g_00724
OG0001891	Syan.g_00399	Syam.g_00720
OG0001892	Syan.g_00516	Syam.g_01756
OG0001895	Syan.g_01300	Syam.g_01594
OG0001896	Syan.g_02388	Syam.g_01861
OG0001898	Syan.g_02153	Syam.g_00435
OG0001899	Syan.g_02211	Syam.g_00358
OG0001900	Syan.g_02049	Syam.g_00255
OG0001901	Syan.g_02048	Syam.g_00254
OG0001902	Syan.g_02017	Syam.g_00223
OG0001903	Syan.g_02008	Syam.g_00214
OG0001904	Syan.g_01952	Syam.g_00160
OG0001905	Syan.g_01942	Syam.g_00152
OG0001906	Syan.g_02282	Syam.g_02162
OG0001907	Syan.g_00148	Syam.g_02180
OG0001908	Syan.g_03050	Syam.g_02231
OG0001909	Syan.g_03064	Syam.g_02242
OG0001910	Syan.g_01520	Syam.g_02277
OG0001912	Syan.g_01575	Syam.g_02321
OG0001913	Syan.g_01577	Syam.g_02323
OG0001914	Syan.g_01144	Syam.g_00920
OG0001915	Syan.g_01702	Syam.g_02437
OG0001917	Syan.g_00361	Syam.g_01189
OG0001918	Syan.g_01607	Syam.g_02401
OG0001929	Syan.g_01710	Syam.g_00067
OG0001932	Syan.g_01904	Syam.g_00122
OG0001933	Syan.g_02976	Syam.g_02124
OG0001934	Syan.g_02968	Syam.g_02109
OG0001935	Syan.g_02914	Syam.g_02069
OG0001936	Syan.g_00425	Syam.g_00990
OG0001937	Syan.g_01361	Syam.g_01952
OG0001940	Syan.g_00941	Syam.g_01739
OG0001941	Syan.g_01221	Syam.g_01838
OG0001943	Syan.g_02630	Syam.g_00842
OG0001948	Syan.g_00600	Syam.g_01159
OG0001949	Syan.g_00578	Syam.g_01139
OG0001950	Syan.g_00576	Syam.g_01137
OG0001951	Syan.g_00567	Syam.g_01126
OG0001952	Syan.g_00543	Syam.g_01102
OG0001953	Syan.g_00542	Syam.g_01101
OG0001954	Syan.g_00547	Syam.g_01040
OG0001957	Syan.g_01137	Syam.g_01482
OG0001958	Syan.g_00773	Syam.g_01379
OG0001961	Syan.g_02851	Syam.g_01673
OG0001964	Syan.g_02122	Syam.g_00304
OG0001966	Syan.g_02055	Syam.g_00260
OG0001967	Syan.g_02053	Syam.g_00258
OG0001968	Syan.g_02052	Syam.g_00257
OG0001969	Syan.g_01989	Syam.g_00193
OG0001971	Syan.g_03062	Syam.g_02240
OG0001972	Syan.g_01532	Syam.g_02289
OG0001974	Syan.g_00279	Syam.g_02309
OG0001975	Syan.g_01145	Syam.g_00919
OG0001976	Syan.g_01143	Syam.g_00921
OG0001979	Syan.g_00402	Syam.g_00806
OG0001980	Syan.g_02152	Syam.g_00431
OG0001990	Syan.g_01660	Syam.g_02412
OG0001995	Syan.g_02683	Syam.g_00818
OG0001997	Syan.g_02953	Syam.g_02099
OG0001999	Syan.g_01453	Syam.g_01886
OG0002000	Syan.g_01195	Syam.g_00629
OG0002008	Syan.g_00627	Syam.g_01173
OG0002010	Syan.g_02819	Syam.g_01643
OG0002013	Syan.g_02930	Syam.g_00487
OG0002017	Syan.g_01624	Syam.g_02353
OG0002018	Syan.g_01658	Syam.g_02410
OG0002020	Syan.g_01671	Syam.g_02404
OG0002021	Syan.g_01673	Syam.g_02402
OG0002022	Syan.g_01674	Syam.g_02399
OG0002023	Syan.g_01675	Syam.g_02398
OG0002024	Syan.g_01667	Syam.g_02392
OG0002037	Syan.g_02857	Syam.g_00581
OG0002041	Syan.g_00596	Syam.g_01155
OG0002042	Syan.g_00572	Syam.g_01133
OG0002044	Syan.g_00652	Syam.g_00743
OG0002047	Syan.g_02314	Syam.g_00486
OG0002048	Syan.g_02169	Syam.g_00393
OG0002049	Syan.g_02128	Syam.g_00310
OG0002050	Syan.g_02042	Syam.g_00249
OG0002051	Syan.g_03047	Syam.g_02228
OG0002054	Syan.g_01668	Syam.g_02391
OG0002055	Syan.g_01664	Syam.g_02394
OG0002056	Syan.g_02007	Syam.g_00213
OG0002113	Syan.g_01741	Syam.g_00037
OG0002115	Syan.g_01391	Syam.g_01982
OG0002116	Syan.g_01366	Syam.g_01957
OG0002117	Syan.g_02673	Syam.g_01781
OG0002118	Syan.g_02599	Syam.g_00877
OG0002123	Syan.g_00321	Syam.g_01243
OG0002124	Syan.g_00400	Syam.g_00706
OG0002128	Syan.g_02541	Syam.g_00918
OG0002129	Syan.g_01329	Syam.g_01626
OG0002130	Syan.g_01211	Syam.g_01828
OG0002131	Syan.g_01672	Syam.g_02403
OG0002132	Syan.g_01663	Syam.g_02395
OG0002133	Syan.g_01665	Syam.g_02393
OG0002134	Syan.g_01917	Syam.g_00132
OG0002135	Syan.g_01437	Syam.g_02018
OG0002136	Syan.g_01436	Syam.g_02017
OG0002138	Syan.g_02671	Syam.g_00807
OG0002139	Syan.g_02551	Syam.g_00852
OG0002142	Syan.g_01292	Syam.g_01599
OG0002143	Syan.g_00538	Syam.g_00494
OG0002144	Syan.g_01138	Syam.g_00316
OG0002154	Syan.g_00846	Syam.g_02181
OG0002160	Syan.g_01474	Syam.g_00816
OG0002167	Syan.g_02931	Syam.g_00658
OG0002169	Syan.g_02313	Syam.g_00485
OG0002170	Syan.g_02148	Syam.g_00453
OG0002174	Syan.g_01153	Syam.g_01565
OG0002178	Syan.g_01662	Syam.g_02396
OG0002179	Syan.g_01939	Syam.g_00149
OG0002180	Syan.g_02016	Syam.g_00222
OG0002181	Syan.g_02045	Syam.g_00252
OG0002182	Syan.g_01370	Syam.g_00269
OG0002183	Syan.g_02944	Syam.g_02090
OG0002184	Syan.g_02940	Syam.g_02087
OG0002185	Syan.g_02924	Syam.g_02079
OG0002186	Syan.g_01435	Syam.g_02016
OG0002187	Syan.g_01434	Syam.g_02015
OG0002188	Syan.g_01394	Syam.g_01985
OG0002189	Syan.g_01393	Syam.g_01984
OG0002190	Syan.g_01352	Syam.g_01939
OG0002192	Syan.g_02664	Syam.g_01772
OG0002194	Syan.g_02577	Syam.g_00856
OG0002196	Syan.g_00705	Syam.g_01303
OG0002197	Syan.g_00605	Syam.g_01163
OG0002198	Syan.g_00793	Syam.g_01448
OG0002199	Syan.g_00798	Syam.g_01453
OG0002200	Syan.g_01275	Syam.g_01613
OG0002201	Syan.g_01017	Syam.g_01705
OG0002202	Syan.g_01016	Syam.g_01706
OG0002203	Syan.g_01015	Syam.g_01707
OG0002204	Syan.g_00959	Syam.g_01724
OG0002205	Syan.g_00883	Syam.g_01741
OG0002206	Syan.g_00269, Syan.g_00873	Syam.g_00699
OG0002207	Syan.g_00863	Syam.g_00689
OG0002208	Syan.g_02769	Syam.g_00578
OG0002209	Syan.g_02136	Syam.g_00465
OG0002210	Syan.g_02161	Syam.g_00401
OG0002211	Syan.g_02207	Syam.g_00362
OG0002212	Syan.g_01550	Syam.g_02299
OG0002213	Syan.g_01554	Syam.g_02304
OG0002214	Syan.g_01689	Syam.g_02426
OG0002229	Syan.g_01871	Syam.g_00094
OG0002239	Syan.g_01177	Syam.g_00922
OG0002244	Syan.g_00387	Syam.g_00974
OG0002245	Syan.g_00536	Syam.g_00496
