Orthogroup	Syal	Prbb
OG0001113	Syal.g_02244	Prbb.g_00999
OG0001114	Syal.g_01976	Prbb.g_01000
OG0001115	Syal.g_01972	Prbb.g_01002
OG0001116	Syal.g_01970	Prbb.g_01003
OG0001117	Syal.g_01969	Prbb.g_01004
OG0001118	Syal.g_01968	Prbb.g_01005
OG0001119	Syal.g_01966	Prbb.g_01006
OG0001120	Syal.g_01962	Prbb.g_01007
OG0001121	Syal.g_02960	Prbb.g_01627
OG0001122	Syal.g_01921	Prbb.g_01038
OG0001123	Syal.g_01913	Prbb.g_01043
OG0001124	Syal.g_01911	Prbb.g_01045
OG0001125	Syal.g_01909	Prbb.g_01047
OG0001126	Syal.g_01837	Prbb.g_01058
OG0001127	Syal.g_01836	Prbb.g_01059
OG0001128	Syal.g_01833	Prbb.g_01062
OG0001129	Syal.g_01831	Prbb.g_01063
OG0001130	Syal.g_01830	Prbb.g_01064
OG0001131	Syal.g_02260	Prbb.g_00897
OG0001132	Syal.g_02553	Prbb.g_01108
OG0001133	Syal.g_02710	Prbb.g_01085
OG0001134	Syal.g_02506	Prbb.g_01887
OG0001135	Syal.g_02505	Prbb.g_01890
OG0001136	Syal.g_01650	Prbb.g_01520
OG0001137	Syal.g_01673	Prbb.g_01507
OG0001138	Syal.g_01709	Prbb.g_01486
OG0001139	Syal.g_01711	Prbb.g_01484
OG0001140	Syal.g_01712	Prbb.g_01483
OG0001141	Syal.g_01713	Prbb.g_01482
OG0001142	Syal.g_01714	Prbb.g_01481
OG0001143	Syal.g_01722	Prbb.g_01474
OG0001144	Syal.g_01736	Prbb.g_01469
OG0001145	Syal.g_01614	Prbb.g_01578
OG0001146	Syal.g_01593	Prbb.g_01590
OG0001147	Syal.g_00458	Prbb.g_01612
OG0001148	Syal.g_02886	Prbb.g_01641
OG0001149	Syal.g_02885	Prbb.g_01642
OG0001150	Syal.g_02884	Prbb.g_01643
OG0001151	Syal.g_02872	Prbb.g_01654
OG0001152	Syal.g_02871	Prbb.g_01655
OG0001153	Syal.g_00421	Prbb.g_01716
OG0001154	Syal.g_00422	Prbb.g_01717
OG0001155	Syal.g_02969	Prbb.g_01733
OG0001156	Syal.g_02972	Prbb.g_01736
OG0001157	Syal.g_02973	Prbb.g_01737
OG0001158	Syal.g_02974	Prbb.g_01738
OG0001159	Syal.g_02975	Prbb.g_01739
OG0001160	Syal.g_00564	Prbb.g_01765
OG0001161	Syal.g_01104	Prbb.g_01555
OG0001162	Syal.g_01577	Prbb.g_01778
OG0001163	Syal.g_00573	Prbb.g_01815
OG0001164	Syal.g_00579	Prbb.g_01819
OG0001165	Syal.g_00584	Prbb.g_01822
OG0001166	Syal.g_00613	Prbb.g_01840
OG0001167	Syal.g_00638	Prbb.g_01858
OG0001168	Syal.g_00640	Prbb.g_01859
OG0001169	Syal.g_00642	Prbb.g_01861
OG0001170	Syal.g_00644	Prbb.g_01863
OG0001172	Syal.g_00198	Prbb.g_01926
OG0001173	Syal.g_00199	Prbb.g_01927
OG0001174	Syal.g_00207	Prbb.g_01935
OG0001175	Syal.g_00208	Prbb.g_01936
OG0001176	Syal.g_00226	Prbb.g_01947
OG0001177	Syal.g_00224	Prbb.g_01945
OG0001178	Syal.g_00592	Prbb.g_01279
OG0001179	Syal.g_00256	Prbb.g_01984
OG0001180	Syal.g_00282	Prbb.g_02007
OG0001182	Syal.g_00295	Prbb.g_02019
OG0001183	Syal.g_00302	Prbb.g_02025
OG0001184	Syal.g_01359	Prbb.g_02041
OG0001185	Syal.g_01453	Prbb.g_02056
OG0001186	Syal.g_00179	Prbb.g_02097
OG0001187	Syal.g_00175	Prbb.g_02100
OG0001188	Syal.g_00172	Prbb.g_02102
OG0001189	Syal.g_00152	Prbb.g_02119
OG0001190	Syal.g_01067	Prbb.g_02124
OG0001191	Syal.g_01083	Prbb.g_02134
OG0001192	Syal.g_01090	Prbb.g_02139
OG0001193	Syal.g_01128	Prbb.g_02152
OG0001194	Syal.g_01130	Prbb.g_02153
OG0001195	Syal.g_01131	Prbb.g_02154
OG0001196	Syal.g_00078	Prbb.g_02175
OG0001197	Syal.g_00080	Prbb.g_02177
OG0001198	Syal.g_00093	Prbb.g_02186
OG0001199	Syal.g_00757	Prbb.g_00129
OG0001200	Syal.g_00759	Prbb.g_00131
OG0001201	Syal.g_00821	Prbb.g_00163
OG0001202	Syal.g_00956	Prbb.g_00256
OG0001203	Syal.g_00683	Prbb.g_00295
OG0001204	Syal.g_01201	Prbb.g_00301
OG0001205	Syal.g_00515	Prbb.g_00450
OG0001206	Syal.g_00490	Prbb.g_00469
OG0001207	Syal.g_02889	Prbb.g_00480
OG0001208	Syal.g_02899	Prbb.g_00487
OG0001209	Syal.g_02835	Prbb.g_00538
OG0001210	Syal.g_02827	Prbb.g_00543
OG0001211	Syal.g_02811	Prbb.g_00554
OG0001212	Syal.g_02754	Prbb.g_00596
OG0001213	Syal.g_02701	Prbb.g_00630
OG0001214	Syal.g_02634	Prbb.g_00638
OG0001215	Syal.g_01786	Prbb.g_00696
OG0001216	Syal.g_01861	Prbb.g_00715
OG0001217	Syal.g_02067	Prbb.g_00108
OG0001218	Syal.g_00429	Prbb.g_00754
OG0001219	Syal.g_02036	Prbb.g_00960
OG0001220	Syal.g_02494	Prbb.g_00837
OG0001221	Syal.g_02258	Prbb.g_00944
OG0001222	Syal.g_02006	Prbb.g_00893
OG0001223	Syal.g_01960	Prbb.g_01008
OG0001224	Syal.g_01827	Prbb.g_01066
OG0001225	Syal.g_01825	Prbb.g_01068
OG0001227	Syal.g_01575	Prbb.g_01090
OG0001228	Syal.g_02451	Prbb.g_01465
OG0001229	Syal.g_01801	Prbb.g_01201
OG0001230	Syal.g_00029	Prbb.g_01678
OG0001231	Syal.g_00114	Prbb.g_00758
OG0001232	Syal.g_00622	Prbb.g_01844
OG0001233	Syal.g_00645	Prbb.g_01864
OG0001234	Syal.g_00212	Prbb.g_01938
OG0001236	Syal.g_01352	Prbb.g_02038
OG0001237	Syal.g_01362	Prbb.g_02042
OG0001238	Syal.g_01085	Prbb.g_02135
OG0001239	Syal.g_00754	Prbb.g_00126
OG0001240	Syal.g_00804	Prbb.g_00148
OG0001241	Syal.g_00814	Prbb.g_00157
OG0001242	Syal.g_00844	Prbb.g_00176
OG0001243	Syal.g_00852	Prbb.g_00183
OG0001244	Syal.g_00882	Prbb.g_00199
OG0001245	Syal.g_02522	Prbb.g_01288
OG0001246	Syal.g_02927	Prbb.g_00508
OG0001247	Syal.g_01126	Prbb.g_00689
OG0001248	Syal.g_01778	Prbb.g_00691
OG0001249	Syal.g_00337	Prbb.g_00389
OG0001251	Syal.g_02576	Prbb.g_01913
OG0001252	Syal.g_01834	Prbb.g_01061
OG0001253	Syal.g_02521	Prbb.g_01783
OG0001254	Syal.g_02507	Prbb.g_01889
OG0001255	Syal.g_02609	Prbb.g_01534
OG0001256	Syal.g_00571	Prbb.g_01774
OG0001257	Syal.g_02262	Prbb.g_01779
OG0001258	Syal.g_00582	Prbb.g_01820
OG0001259	Syal.g_00643	Prbb.g_01862
OG0001260	Syal.g_00665	Prbb.g_01879
OG0001261	Syal.g_00265	Prbb.g_01992
OG0001262	Syal.g_00154	Prbb.g_02117
OG0001263	Syal.g_00856	Prbb.g_00186
OG0001269	Syal.g_02116, Syal.g_02567	Prbb.g_00836
OG0001273	Syal.g_02641	Prbb.g_00632
OG0001277	Syal.g_02963	Prbb.g_02163
OG0001279	Syal.g_02565	Prbb.g_01196
OG0001280	Syal.g_01604	Prbb.g_01585
OG0001281	Syal.g_01592	Prbb.g_01591
OG0001282	Syal.g_02887	Prbb.g_01640
OG0001283	Syal.g_01179	Prbb.g_02171
OG0001284	Syal.g_03007	Prbb.g_01759
OG0001285	Syal.g_00625	Prbb.g_01847
OG0001286	Syal.g_00280	Prbb.g_02005
OG0001287	Syal.g_01461	Prbb.g_02063
OG0001288	Syal.g_01513	Prbb.g_02074
OG0001289	Syal.g_00781	Prbb.g_00142
OG0001290	Syal.g_00813	Prbb.g_00156
OG0001294	Syal.g_02207	Prbb.g_01553, Prbb.g_01628
OG0001295	Syal.g_01828	Prbb.g_01542
OG0001296	Syal.g_02933	Prbb.g_00513
OG0001299	Syal.g_02200	Prbb.g_00669
OG0001300	Syal.g_01795	Prbb.g_00701
OG0001301	Syal.g_01941, Syal.g_01810	Prbb.g_00703
OG0001302	Syal.g_02607	Prbb.g_00958
OG0001303	Syal.g_02033	Prbb.g_01388
OG0001304	Syal.g_01899	Prbb.g_01052
OG0001305	Syal.g_01817	Prbb.g_00888
OG0001306	Syal.g_01626	Prbb.g_01532
OG0001307	Syal.g_02195	Prbb.g_01609
OG0001308	Syal.g_00392	Prbb.g_01696
OG0001309	Syal.g_02943	Prbb.g_00522
OG0001310	Syal.g_00605	Prbb.g_01834
OG0001311	Syal.g_01912	Prbb.g_01044
OG0001312	Syal.g_02024	Prbb.g_00969
OG0001315	Syal.g_00300	Prbb.g_02023
OG0001316	Syal.g_00872	Prbb.g_00197
OG0001317	Syal.g_00687	Prbb.g_00291
OG0001318	Syal.g_01228	Prbb.g_00312
OG0001321	Syal.g_00508	Prbb.g_00456
OG0001322	Syal.g_00507	Prbb.g_00457
OG0001324	Syal.g_01796	Prbb.g_00702
OG0001325	Syal.g_01865	Prbb.g_00718
OG0001326	Syal.g_02405, Syal.g_01138	Prbb.g_01905
OG0001327	Syal.g_02296	Prbb.g_00921
OG0001328	Syal.g_02266	Prbb.g_00940
OG0001329	Syal.g_01188	Prbb.g_01782
OG0001330	Syal.g_01611	Prbb.g_01579
OG0001332	Syal.g_02965	Prbb.g_01731
OG0001334	Syal.g_00311	Prbb.g_02028
OG0001335	Syal.g_00312	Prbb.g_02029
OG0001336	Syal.g_01180	Prbb.g_02172
OG0001337	Syal.g_00308, Syal.g_00327	Prbb.g_00383
OG0001339	Syal.g_00816	Prbb.g_00159
OG0001340	Syal.g_00328	Prbb.g_00384
OG0001341	Syal.g_02538	Prbb.g_00086
OG0001343	Syal.g_01190	Prbb.g_00912
OG0001344	Syal.g_01658	Prbb.g_01512
OG0001345	Syal.g_01694	Prbb.g_01496
OG0001346	Syal.g_01600	Prbb.g_01587
OG0001347	Syal.g_01531	Prbb.g_02088
OG0001348	Syal.g_01849	Prbb.g_01125
OG0001351	Syal.g_00501	Prbb.g_00459
OG0001354	Syal.g_01973	Prbb.g_01001
OG0001357	Syal.g_00433, Syal.g_02584	Prbb.g_01814
OG0001358	Syal.g_02715	Prbb.g_00621
OG0001359	Syal.g_01189	Prbb.g_00913
OG0001360	Syal.g_01696	Prbb.g_01494
OG0001362	Syal.g_00397	Prbb.g_01700
OG0001363	Syal.g_00399	Prbb.g_00465
OG0001365	Syal.g_01072	Prbb.g_02128
OG0001368	Syal.g_01200	Prbb.g_01213, Prbb.g_01193
OG0001369	Syal.g_00803	Prbb.g_00147
OG0001373	Syal.g_01137	Prbb.g_01904
OG0001374	Syal.g_01145	Prbb.g_01912
OG0001375	Syal.g_01191	Prbb.g_00911
OG0001376	Syal.g_01095	Prbb.g_00899
OG0001377	Syal.g_01094	Prbb.g_00900
OG0001378	Syal.g_00529	Prbb.g_00439
OG0001385	Syal.g_01134	Prbb.g_01901
OG0001386	Syal.g_01135	Prbb.g_01902
OG0001387	Syal.g_01136	Prbb.g_01903
OG0001388	Syal.g_01139	Prbb.g_01906
OG0001389	Syal.g_01140	Prbb.g_01907
OG0001390	Syal.g_01141	Prbb.g_01908
OG0001391	Syal.g_01142	Prbb.g_01909
OG0001392	Syal.g_01143	Prbb.g_01910
OG0001393	Syal.g_01144	Prbb.g_01911
OG0001394	Syal.g_02250	Prbb.g_00948
OG0001395	Syal.g_00001, Syal.g_02432	Prbb.g_01055
OG0001396	Syal.g_01532	Prbb.g_02089
OG0001397	Syal.g_00398	Prbb.g_01701
OG0001398	Syal.g_00774	Prbb.g_00732
OG0001401	Syal.g_02463	Prbb.g_00820
OG0001402	Syal.g_02711	Prbb.g_00625
OG0001404	Syal.g_00750	Prbb.g_00123
OG0001405	Syal.g_00314	Prbb.g_00377
OG0001406	Syal.g_01096	Prbb.g_00898
OG0001407	Syal.g_01774	Prbb.g_00903
OG0001408	Syal.g_02589	Prbb.g_00097
OG0001409	Syal.g_01671	Prbb.g_01508
OG0001410	Syal.g_02194	Prbb.g_01610
OG0001413	Syal.g_02570	Prbb.g_00759
OG0001417	Syal.g_01974	Prbb.g_01552
OG0001419	Syal.g_01775	Prbb.g_00750
OG0001420	Syal.g_02955	Prbb.g_01183
OG0001423	Syal.g_00726	Prbb.g_01665, Prbb.g_01664
OG0001425	Syal.g_01089	Prbb.g_02138
OG0001430	Syal.g_01055	Prbb.g_00901
OG0001432	Syal.g_02578	Prbb.g_01033
OG0001433	Syal.g_02212	Prbb.g_01163
OG0001434	Syal.g_02245	Prbb.g_00953
OG0001435	Syal.g_02290	Prbb.g_00928
OG0001439	Syal.g_01306	Prbb.g_00358
OG0001442	Syal.g_02234	Prbb.g_01667
OG0001443	Syal.g_01101	Prbb.g_01896
OG0001445	Syal.g_01467	Prbb.g_00084, Prbb.g_02084, Prbb.g_00068, Prbb.g_00083, Prbb.g_00085, Prbb.g_00102, Prbb.g_00095, Prbb.g_01564, Prbb.g_02092
OG0001447	Syal.g_00853	Prbb.g_00184
OG0001454	Syal.g_02566	Prbb.g_01280
OG0001456	Syal.g_01146	Prbb.g_01559
OG0001457	Syal.g_01147	Prbb.g_01558
OG0001458	Syal.g_01148	Prbb.g_01557
OG0001460	Syal.g_02211	Prbb.g_01162
OG0001461	Syal.g_02091	Prbb.g_01437
OG0001470	Syal.g_00181	Prbb.g_00853
OG0001471	Syal.g_01301	Prbb.g_01554
OG0001473	Syal.g_02571	Prbb.g_01623
OG0001474	Syal.g_00354	Prbb.g_00399
OG0001475	Syal.g_00184	Prbb.g_00855
OG0001476	Syal.g_01667	Prbb.g_01509
OG0001477	Syal.g_01807	Prbb.g_01415
OG0001480	Syal.g_02599	Prbb.g_01215
OG0001481	Syal.g_00504	Prbb.g_01077
OG0001482	Syal.g_01964	Prbb.g_01089
OG0001486	Syal.g_01651	Prbb.g_01519
OG0001488	Syal.g_01677	Prbb.g_01503
OG0001489	Syal.g_00291	Prbb.g_02016
OG0001495	Syal.g_00223	Prbb.g_01944
OG0001496	Syal.g_01804	Prbb.g_01413
OG0001497	Syal.g_01806	Prbb.g_01414
OG0001498	Syal.g_00554	Prbb.g_00417
OG0001499	Syal.g_00086	Prbb.g_00110
OG0001505	Syal.g_01370, Syal.g_01371	Prbb.g_00857
OG0001507	Syal.g_02094	Prbb.g_01181
OG0001508	Syal.g_00180	Prbb.g_02096
OG0001509	Syal.g_00189, Syal.g_00190	Prbb.g_02090
OG0001510	Syal.g_01489	Prbb.g_02067
OG0001511	Syal.g_00829	Prbb.g_00167
OG0001512	Syal.g_00682	Prbb.g_01801
OG0001513	Syal.g_01361, Syal.g_00298	Prbb.g_00050
OG0001514	Syal.g_01803	Prbb.g_01412
OG0001515	Syal.g_01791	Prbb.g_00699
OG0001516	Syal.g_02197	Prbb.g_00666
OG0001517	Syal.g_00348	Prbb.g_00395
OG0001518	Syal.g_02309, Syal.g_01087	Prbb.g_02137
OG0001519	Syal.g_01103	Prbb.g_02142
OG0001528	Syal.g_00182	Prbb.g_00854
OG0001529	Syal.g_00145	Prbb.g_00056
OG0001530	Syal.g_00827	Prbb.g_00166
OG0001531	Syal.g_00681	Prbb.g_00296
OG0001532	Syal.g_01710	Prbb.g_01485
OG0001534	Syal.g_01898	Prbb.g_01053
OG0001535	Syal.g_01917	Prbb.g_01041
OG0001536	Syal.g_01996	Prbb.g_00987
OG0001537	Syal.g_02257	Prbb.g_00945
OG0001538	Syal.g_01870	Prbb.g_00788
OG0001539	Syal.g_02294	Prbb.g_00923
OG0001540	Syal.g_00858	Prbb.g_00188
OG0001541	Syal.g_00924	Prbb.g_00236
OG0001542	Syal.g_00935	Prbb.g_00242
OG0001543	Syal.g_00988	Prbb.g_00896
OG0001544	Syal.g_01102	Prbb.g_02141
OG0001545	Syal.g_01170	Prbb.g_02162
OG0001551	Syal.g_01781	Prbb.g_01898
OG0001555	Syal.g_02484	Prbb.g_01803
OG0001557	Syal.g_02249	Prbb.g_00949
OG0001559	Syal.g_00826	Prbb.g_00165
OG0001560	Syal.g_00812	Prbb.g_00155
OG0001561	Syal.g_01910	Prbb.g_01046
OG0001562	Syal.g_01926	Prbb.g_01035
OG0001563	Syal.g_00274	Prbb.g_02000
OG0001570	Syal.g_02053	Prbb.g_01331
OG0001575	Syal.g_02793	Prbb.g_00569
OG0001576	Syal.g_01582	Prbb.g_01599
OG0001577	Syal.g_01648	Prbb.g_01522
OG0001578	Syal.g_01562	Prbb.g_01408
OG0001579	Syal.g_00318	Prbb.g_00381
OG0001582	Syal.g_02644	Prbb.g_01551
OG0001589	Syal.g_00647	Prbb.g_01866
OG0001591	Syal.g_02209	Prbb.g_00676
OG0001623	Syal.g_00331	Prbb.g_00385
OG0001634	Syal.g_02203	Prbb.g_00672
OG0001644	Syal.g_02426	Prbb.g_00728
OG0001656	Syal.g_00317	Prbb.g_00380
OG0001659	Syal.g_01706	Prbb.g_01489
OG0001667	Syal.g_02863	Prbb.g_01206
OG0001673	Syal.g_00689	Prbb.g_00289
OG0001676	Syal.g_00320	Prbb.g_00382
OG0001692	Syal.g_00024	Prbb.g_01682
OG0001694	Syal.g_01265	Prbb.g_00333
OG0001695	Syal.g_01165	Prbb.g_02158
OG0001703	Syal.g_02890	Prbb.g_00481
OG0001713	Syal.g_01668	Prbb.g_01131
OG0001715	Syal.g_02550	Prbb.g_01219
OG0001719	Syal.g_01472	Prbb.g_01267, Prbb.g_01425
OG0001722	Syal.g_00730	Prbb.g_00916
OG0001733	Syal.g_02213	Prbb.g_01152
OG0001738	Syal.g_01320	Prbb.g_00371
OG0001739	Syal.g_01163	Prbb.g_02157
OG0001740	Syal.g_01167	Prbb.g_02161
OG0001744	Syal.g_00735	Prbb.g_01261
OG0001755	Syal.g_02942	Prbb.g_00856
OG0001810	Syal.g_00878	Prbb.g_00709
OG0001816	Syal.g_02297	Prbb.g_00920
OG0001835	Syal.g_00713	Prbb.g_01417
OG0001915	Syal.g_00088	Prbb.g_02179
OG0001954	Syal.g_02517	Prbb.g_01209
OG0001979	Syal.g_01787, Syal.g_01777	Prbb.g_00041
OG0001990	Syal.g_01168	Prbb.g_00074
OG0002018	Syal.g_01166	Prbb.g_02160
OG0002177	Syal.g_02864	Prbb.g_01454
OG0002229	Syal.g_00187	Prbb.g_02081
OG0002380	Syal.g_00701	Prbb.g_01431
OG0002434	Syal.g_02802	Prbb.g_00563
OG0002704	Syal.g_00188	Prbb.g_02080
OG0002808	Syal.g_00139	Prbb.g_00034
OG0002937	Syal.g_03002	Prbb.g_01605
