Orthogroup	Syal	Syab
OG0001137	Syal.g_01673	Syab.g_00990
OG0001138	Syal.g_01709	Syab.g_01023
OG0001139	Syal.g_01711	Syab.g_01025
OG0001140	Syal.g_01712	Syab.g_01026
OG0001141	Syal.g_01713	Syab.g_01027
OG0001142	Syal.g_01714	Syab.g_01028
OG0001143	Syal.g_01722	Syab.g_01037
OG0001144	Syal.g_01736	Syab.g_01052
OG0001145	Syal.g_01614	Syab.g_00928
OG0001146	Syal.g_01593	Syab.g_00907
OG0001147	Syal.g_00458	Syab.g_00716
OG0001148	Syal.g_02886	Syab.g_02085
OG0001149	Syal.g_02885	Syab.g_02084
OG0001150	Syal.g_02884	Syab.g_02083
OG0001151	Syal.g_02872	Syab.g_02070
OG0001152	Syal.g_02871	Syab.g_02069
OG0001153	Syal.g_00421	Syab.g_00731
OG0001154	Syal.g_00422	Syab.g_00730
OG0001155	Syal.g_02969	Syab.g_02171
OG0001156	Syal.g_02972	Syab.g_02174
OG0001157	Syal.g_02973	Syab.g_02175
OG0001158	Syal.g_02974	Syab.g_02176
OG0001159	Syal.g_02975	Syab.g_02177
OG0001160	Syal.g_00564	Syab.g_02231
OG0001161	Syal.g_01104	Syab.g_02797
OG0001162	Syal.g_01577	Syab.g_00893
OG0001163	Syal.g_00573	Syab.g_02241
OG0001164	Syal.g_00579	Syab.g_02247
OG0001165	Syal.g_00584	Syab.g_02252
OG0001166	Syal.g_00613	Syab.g_02296
OG0001167	Syal.g_00638	Syab.g_02322
OG0001168	Syal.g_00640	Syab.g_02324
OG0001169	Syal.g_00642	Syab.g_02326
OG0001170	Syal.g_00644	Syab.g_02328
OG0001172	Syal.g_00198	Syab.g_00371
OG0001173	Syal.g_00199	Syab.g_00372
OG0001174	Syal.g_00207	Syab.g_00380
OG0001175	Syal.g_00208	Syab.g_00381
OG0001176	Syal.g_00226	Syab.g_00398
OG0001177	Syal.g_00224	Syab.g_00396
OG0001178	Syal.g_00592	Syab.g_02263
OG0001179	Syal.g_00256	Syab.g_00427
OG0001180	Syal.g_00282	Syab.g_00453
OG0001182	Syal.g_00295	Syab.g_00467
OG0001183	Syal.g_00302	Syab.g_00474
OG0001184	Syal.g_01359	Syab.g_00196
OG0001185	Syal.g_01453	Syab.g_00119
OG0001186	Syal.g_00179	Syab.g_00085
OG0001187	Syal.g_00175	Syab.g_00081
OG0001188	Syal.g_00172	Syab.g_00079
OG0001189	Syal.g_00152	Syab.g_00058
OG0001190	Syal.g_01067	Syab.g_02755
OG0001191	Syal.g_01083	Syab.g_02771
OG0001192	Syal.g_01090	Syab.g_02778
OG0001193	Syal.g_01128	Syab.g_02827
OG0001194	Syal.g_01130	Syab.g_02833
OG0001195	Syal.g_01131	Syab.g_02834
OG0001196	Syal.g_00078	Syab.g_02896
OG0001197	Syal.g_00080	Syab.g_02898
OG0001198	Syal.g_00093	Syab.g_02911
OG0001199	Syal.g_00757	Syab.g_02440
OG0001200	Syal.g_00759	Syab.g_02442
OG0001201	Syal.g_00821	Syab.g_02501
OG0001202	Syal.g_00956	Syab.g_02635
OG0001203	Syal.g_00683	Syab.g_02369
OG0001204	Syal.g_01201	Syab.g_00353
OG0001205	Syal.g_00515	Syab.g_00593
OG0001206	Syal.g_00490	Syab.g_00641
OG0001207	Syal.g_02889	Syab.g_02088
OG0001208	Syal.g_02899	Syab.g_02098
OG0001209	Syal.g_02835	Syab.g_02038
OG0001210	Syal.g_02827	Syab.g_02030
OG0001211	Syal.g_02811	Syab.g_02013
OG0001212	Syal.g_02754	Syab.g_01955
OG0001213	Syal.g_02701	Syab.g_01886
OG0001214	Syal.g_02634	Syab.g_01872
OG0001215	Syal.g_01786	Syab.g_01171
OG0001216	Syal.g_01861	Syab.g_01269
OG0001217	Syal.g_02067	Syab.g_01464
OG0001218	Syal.g_00429	Syab.g_00723
OG0001220	Syal.g_02494	Syab.g_01737
OG0001221	Syal.g_02258	Syab.g_01607
OG0001222	Syal.g_02006	Syab.g_01396
OG0001223	Syal.g_01960	Syab.g_01345
OG0001224	Syal.g_01827	Syab.g_01214
OG0001225	Syal.g_01825	Syab.g_01212
OG0001226	Syal.g_00767	Syab.g_02450
OG0001227	Syal.g_01575	Syab.g_00891
OG0001228	Syal.g_02451	Syab.g_01697
OG0001229	Syal.g_01801	Syab.g_01184
OG0001230	Syal.g_00029	Syab.g_00791
OG0001231	Syal.g_00114	Syab.g_00017
OG0001232	Syal.g_00622	Syab.g_02306
OG0001233	Syal.g_00645	Syab.g_02329
OG0001234	Syal.g_00212	Syab.g_00385
OG0001236	Syal.g_01352	Syab.g_00200
OG0001237	Syal.g_01362	Syab.g_00192
OG0001238	Syal.g_01085	Syab.g_02773
OG0001239	Syal.g_00754	Syab.g_02437
OG0001240	Syal.g_00804	Syab.g_02484
OG0001241	Syal.g_00814	Syab.g_02494
OG0001242	Syal.g_00844	Syab.g_02525
OG0001243	Syal.g_00852	Syab.g_02533
OG0001244	Syal.g_00882	Syab.g_02561
OG0001245	Syal.g_02522	Syab.g_01762
OG0001246	Syal.g_02927	Syab.g_02126
OG0001247	Syal.g_01126	Syab.g_02825
OG0001248	Syal.g_01778	Syab.g_01163
OG0001249	Syal.g_00337	Syab.g_00514
OG0001250	Syal.g_02469	Syab.g_01714
OG0001251	Syal.g_02576	Syab.g_01816
OG0001252	Syal.g_01834	Syab.g_01228
OG0001253	Syal.g_02521	Syab.g_01761
OG0001254	Syal.g_02507	Syab.g_01749
OG0001255	Syal.g_02609	Syab.g_01846
OG0001256	Syal.g_00571	Syab.g_02238
OG0001257	Syal.g_02262	Syab.g_01610
OG0001258	Syal.g_00582	Syab.g_02250
OG0001259	Syal.g_00643	Syab.g_02327
OG0001260	Syal.g_00665	Syab.g_02350
OG0001261	Syal.g_00265	Syab.g_00436
OG0001262	Syal.g_00154	Syab.g_00060
OG0001263	Syal.g_00856	Syab.g_02536
OG0001265	Syal.g_00842	Syab.g_02523
OG0001266	Syal.g_00960	Syab.g_02639
OG0001267	Syal.g_01263	Syab.g_00295
OG0001268	Syal.g_00353	Syab.g_00529
OG0001269	Syal.g_02567	Syab.g_01809
OG0001270	Syal.g_00528	Syab.g_00579
OG0001271	Syal.g_00466	Syab.g_00694
OG0001272	Syal.g_02903	Syab.g_02102
OG0001273	Syal.g_02641	Syab.g_01878
OG0001274	Syal.g_01007	Syab.g_02706
OG0001275	Syal.g_01932	Syab.g_01330
OG0001276	Syal.g_01914	Syab.g_01313
OG0001277	Syal.g_02963	Syab.g_02163
OG0001278	Syal.g_01766	Syab.g_01152
OG0001279	Syal.g_02565	Syab.g_01807
OG0001280	Syal.g_01604	Syab.g_00918
OG0001281	Syal.g_01592	Syab.g_00906
OG0001282	Syal.g_02887	Syab.g_02086
OG0001283	Syal.g_01179	Syab.g_02885
OG0001284	Syal.g_03007	Syab.g_02211
OG0001285	Syal.g_00625	Syab.g_02309
OG0001286	Syal.g_00280	Syab.g_00451
OG0001287	Syal.g_01461	Syab.g_00111
OG0001288	Syal.g_01513	Syab.g_00094
OG0001289	Syal.g_00781	Syab.g_02465
OG0001290	Syal.g_00813	Syab.g_02493
OG0001291	Syal.g_00866	Syab.g_02546
OG0001292	Syal.g_01206	Syab.g_00348
OG0001293	Syal.g_01236	Syab.g_00322
OG0001294	Syal.g_02207	Syab.g_01564
OG0001295	Syal.g_01828	Syab.g_01215
OG0001296	Syal.g_02933	Syab.g_02132
OG0001298	Syal.g_02777	Syab.g_01980
OG0001299	Syal.g_02200	Syab.g_01557
OG0001300	Syal.g_01795	Syab.g_01180
OG0001301	Syal.g_01810	Syab.g_01197
OG0001302	Syal.g_02607	Syab.g_01844
OG0001303	Syal.g_02033	Syab.g_01424
OG0001304	Syal.g_01899	Syab.g_01298
OG0001305	Syal.g_01817	Syab.g_01204
OG0001306	Syal.g_01626	Syab.g_00941
OG0001307	Syal.g_02195	Syab.g_01552
OG0001308	Syal.g_00392	Syab.g_00759
OG0001309	Syal.g_02943	Syab.g_02142
OG0001310	Syal.g_00605	Syab.g_02288
OG0001311	Syal.g_01912	Syab.g_01311
OG0001312	Syal.g_02024	Syab.g_01414
OG0001313	Syal.g_00482	Syab.g_00652, Syab.g_00660
OG0001315	Syal.g_00300	Syab.g_00472
OG0001316	Syal.g_00872	Syab.g_02552
OG0001317	Syal.g_00687	Syab.g_02373
OG0001318	Syal.g_01228	Syab.g_00333
OG0001319	Syal.g_01252	Syab.g_00306
OG0001321	Syal.g_00508	Syab.g_00616
OG0001322	Syal.g_00507	Syab.g_00617
OG0001323	Syal.g_02946	Syab.g_02145
OG0001324	Syal.g_01796	Syab.g_01181
OG0001325	Syal.g_01865	Syab.g_01273
OG0001326	Syal.g_02405, Syal.g_01138	Syab.g_02841
OG0001327	Syal.g_02296	Syab.g_01643
OG0001328	Syal.g_02266	Syab.g_01616
OG0001329	Syal.g_01188	Syab.g_00361
OG0001330	Syal.g_01611	Syab.g_00925
OG0001332	Syal.g_02965	Syab.g_02165
OG0001333	Syal.g_00639	Syab.g_02323
OG0001334	Syal.g_00311	Syab.g_00483
OG0001335	Syal.g_00312	Syab.g_00484
OG0001336	Syal.g_01180	Syab.g_02886
OG0001337	Syal.g_00308	Syab.g_00480
OG0001337	Syal.g_00327	Syab.g_00502
OG0001338	Syal.g_02003	Syab.g_00495, Syab.g_00509
OG0001338	Syal.g_00330	Syab.g_00505
OG0001339	Syal.g_00816	Syab.g_02496
OG0001340	Syal.g_00328	Syab.g_00503
OG0001341	Syal.g_02538	Syab.g_01779
OG0001343	Syal.g_01190	Syab.g_00359
OG0001344	Syal.g_01658	Syab.g_00974
OG0001345	Syal.g_01694	Syab.g_01008
OG0001346	Syal.g_01600	Syab.g_00914
OG0001347	Syal.g_01531	Syab.g_02830
OG0001348	Syal.g_01849	Syab.g_01258
OG0001349	Syal.g_01426	Syab.g_00150
OG0001351	Syal.g_00501	Syab.g_00625
OG0001353	Syal.g_02457	Syab.g_01702
OG0001354	Syal.g_01973	Syab.g_01358
OG0001357	Syal.g_00433	Syab.g_00620, Syab.g_01373, Syab.g_02891
OG0001358	Syal.g_02715	Syab.g_01900
OG0001359	Syal.g_01189	Syab.g_00360
OG0001360	Syal.g_01696	Syab.g_01010
OG0001361	Syal.g_01691	Syab.g_00154, Syab.g_01005
OG0001362	Syal.g_00397	Syab.g_00754
OG0001363	Syal.g_00399	Syab.g_00752
OG0001364	Syal.g_01342	Syab.g_00211
OG0001365	Syal.g_01072	Syab.g_02760
OG0001366	Syal.g_00616	Syab.g_02299
OG0001369	Syal.g_00803	Syab.g_02483
OG0001373	Syal.g_01137	Syab.g_02840
OG0001374	Syal.g_01145	Syab.g_02848
OG0001375	Syal.g_01191	Syab.g_00358
OG0001376	Syal.g_01095	Syab.g_02782
OG0001377	Syal.g_01094	Syab.g_02781
OG0001378	Syal.g_00529	Syab.g_00578
OG0001379	Syal.g_01609	Syab.g_00923
OG0001382	Syal.g_00220	Syab.g_00393
OG0001383	Syal.g_00678	Syab.g_02364
OG0001383	Syal.g_00677	Syab.g_02363
OG0001383	Syal.g_01023	Syab.g_02713
OG0001385	Syal.g_01134	Syab.g_02837
OG0001386	Syal.g_01135	Syab.g_02838
OG0001387	Syal.g_01136	Syab.g_02839
OG0001388	Syal.g_01139	Syab.g_02842
OG0001389	Syal.g_01140	Syab.g_02843
OG0001390	Syal.g_01141	Syab.g_02844
OG0001391	Syal.g_01142	Syab.g_02845
OG0001392	Syal.g_01143	Syab.g_02846
OG0001393	Syal.g_01144	Syab.g_02847
OG0001394	Syal.g_02250	Syab.g_01599
OG0001396	Syal.g_01532	Syab.g_02831
OG0001397	Syal.g_00398	Syab.g_00753
OG0001398	Syal.g_00774	Syab.g_02457
OG0001400	Syal.g_00877	Syab.g_02557
OG0001400	Syal.g_00879	Syab.g_02558
OG0001401	Syal.g_02463	Syab.g_01708
OG0001402	Syal.g_02711	Syab.g_01896
OG0001404	Syal.g_00750	Syab.g_02433
OG0001405	Syal.g_00314	Syab.g_00486
OG0001406	Syal.g_01096	Syab.g_02783
OG0001407	Syal.g_01774	Syab.g_01158
OG0001408	Syal.g_02589	Syab.g_01826
OG0001409	Syal.g_01671	Syab.g_00988
OG0001410	Syal.g_02194	Syab.g_01550
OG0001411	Syal.g_01399	Syab.g_00147
OG0001413	Syal.g_02570	Syab.g_01812
OG0001416	Syal.g_01595	Syab.g_00909
OG0001417	Syal.g_01974	Syab.g_01359
OG0001419	Syal.g_01775	Syab.g_01159
OG0001420	Syal.g_02955	Syab.g_02155
OG0001425	Syal.g_01089	Syab.g_02777
OG0001426	Syal.g_00694	Syab.g_02380
OG0001426	Syal.g_00731	Syab.g_01135, Syab.g_00836, Syab.g_01126
OG0001428	Syal.g_00915	Syab.g_02594
OG0001430	Syal.g_01055	Syab.g_02743
OG0001432	Syal.g_02578	Syab.g_01818
OG0001434	Syal.g_02245	Syab.g_01594
OG0001435	Syal.g_02290	Syab.g_01637
OG0001436	Syal.g_01335	Syab.g_00217
OG0001436	Syal.g_01336	Syab.g_00216
OG0001438	Syal.g_01278	Syab.g_00280
OG0001439	Syal.g_01306	Syab.g_00248
OG0001442	Syal.g_02234	Syab.g_01583
OG0001443	Syal.g_01101	Syab.g_02794
OG0001444	Syal.g_00798	Syab.g_02479
OG0001444	Syal.g_01506	Syab.g_00101
OG0001447	Syal.g_00853	Syab.g_02534
OG0001448	Syal.g_02552	Syab.g_01789
OG0001449	Syal.g_01198	Syab.g_00357
OG0001452	Syal.g_01223	Syab.g_00338
OG0001454	Syal.g_02566	Syab.g_01808
OG0001456	Syal.g_01146	Syab.g_02850
OG0001457	Syal.g_01147	Syab.g_02851
OG0001458	Syal.g_01148	Syab.g_02852
OG0001461	Syal.g_02091	Syab.g_01754
OG0001462	Syal.g_00138	Syab.g_00042
OG0001471	Syal.g_01301	Syab.g_00253
OG0001473	Syal.g_02571	Syab.g_01813
OG0001476	Syal.g_01667	Syab.g_00984
OG0001477	Syal.g_01807	Syab.g_01191
OG0001478	Syal.g_00481	Syab.g_00661
OG0001478	Syal.g_00474	Syab.g_00670
OG0001479	Syal.g_00351	Syab.g_00527
OG0001480	Syal.g_02599	Syab.g_01836
OG0001481	Syal.g_00504	Syab.g_00621
OG0001482	Syal.g_01964	Syab.g_01349
OG0001486	Syal.g_01651	Syab.g_00967
OG0001488	Syal.g_01677	Syab.g_00994
OG0001489	Syal.g_00291	Syab.g_00462
OG0001492	Syal.g_01769	Syab.g_01155
OG0001493	Syal.g_01760	Syab.g_01147
OG0001496	Syal.g_01804	Syab.g_01188
OG0001497	Syal.g_01806	Syab.g_01190
OG0001498	Syal.g_00554	Syab.g_00552
OG0001499	Syal.g_00086	Syab.g_01112
OG0001502	Syal.g_02489	Syab.g_01733
OG0001505	Syal.g_01370, Syal.g_01371	Syab.g_00189
OG0001510	Syal.g_01489	Syab.g_00103
OG0001511	Syal.g_00829	Syab.g_02509
OG0001512	Syal.g_00682	Syab.g_02368
OG0001513	Syal.g_01361	Syab.g_00193
OG0001513	Syal.g_00298	Syab.g_00470
OG0001514	Syal.g_01803	Syab.g_01187
OG0001515	Syal.g_01791	Syab.g_01176
OG0001516	Syal.g_02197	Syab.g_01554
OG0001517	Syal.g_00348	Syab.g_00524
OG0001518	Syal.g_01087	Syab.g_02775
OG0001519	Syal.g_01103	Syab.g_02796
OG0001520	Syal.g_02790	Syab.g_01992
OG0001525	Syal.g_02585	Syab.g_01823
OG0001527	Syal.g_02796	Syab.g_01998
OG0001529	Syal.g_00145	Syab.g_00051
OG0001530	Syal.g_00827	Syab.g_02507
OG0001531	Syal.g_00681	Syab.g_02367
OG0001532	Syal.g_01710	Syab.g_01024
OG0001533	Syal.g_00494	Syab.g_00636
OG0001533	Syal.g_00533	Syab.g_00576
OG0001534	Syal.g_01898	Syab.g_01297
OG0001535	Syal.g_01917	Syab.g_01316
OG0001536	Syal.g_01996	Syab.g_01388
OG0001537	Syal.g_02257	Syab.g_01606
OG0001538	Syal.g_01870	Syab.g_01278
OG0001539	Syal.g_02294	Syab.g_01641
OG0001540	Syal.g_00858	Syab.g_02538
OG0001541	Syal.g_00924	Syab.g_02603
OG0001542	Syal.g_00935	Syab.g_02614
OG0001543	Syal.g_00988	Syab.g_02686
OG0001544	Syal.g_01102	Syab.g_02795
OG0001545	Syal.g_01170	Syab.g_02874
OG0001546	Syal.g_02950	Syab.g_02150
OG0001547	Syal.g_02050	Syab.g_01440
OG0001551	Syal.g_01781	Syab.g_01166
OG0001554	Syal.g_01065	Syab.g_02753
OG0001555	Syal.g_02484	Syab.g_02418
OG0001557	Syal.g_02249	Syab.g_01598
OG0001558	Syal.g_00117	Syab.g_00021
OG0001559	Syal.g_00826	Syab.g_02506
OG0001560	Syal.g_00812	Syab.g_02492
OG0001561	Syal.g_01910	Syab.g_01309
OG0001562	Syal.g_01926	Syab.g_01324
OG0001565	Syal.g_02600	Syab.g_01837
OG0001567	Syal.g_02051	Syab.g_01441
OG0001568	Syal.g_02049	Syab.g_01439
OG0001570	Syal.g_02053	Syab.g_01443
OG0001572	Syal.g_03017	Syab.g_02215
OG0001574	Syal.g_02798	Syab.g_02000
OG0001575	Syal.g_02793	Syab.g_01995
OG0001576	Syal.g_01582	Syab.g_00896
OG0001577	Syal.g_01648	Syab.g_00964
OG0001578	Syal.g_01562	Syab.g_00868
OG0001579	Syal.g_00318	Syab.g_00489, Syab.g_00494
OG0001580	Syal.g_01052	Syab.g_02740
OG0001582	Syal.g_02644	Syab.g_01881
OG0001589	Syal.g_00647	Syab.g_02331
OG0001590	Syal.g_02642	Syab.g_01879
OG0001590	Syal.g_02511	Syab.g_01753
OG0001591	Syal.g_02209	Syab.g_01566
OG0001592	Syal.g_01053	Syab.g_02741
OG0001593	Syal.g_02118	Syab.g_00712, Syab.g_00828, Syab.g_01133, Syab.g_01105, Syab.g_00710, Syab.g_01093, Syab.g_00830
OG0001594	Syal.g_00056, Syal.g_00057	Syab.g_00807
OG0001614	Syal.g_01451	Syab.g_00121
OG0001615	Syal.g_02482	Syab.g_01727
OG0001615	Syal.g_02820	Syab.g_02023
OG0001616	Syal.g_01699	Syab.g_01013
OG0001617	Syal.g_01800	Syab.g_01183
OG0001618	Syal.g_02420	Syab.g_01665
OG0001619	Syal.g_02009	Syab.g_01399
OG0001620	Syal.g_00360	Syab.g_00535
OG0001621	Syal.g_01224	Syab.g_00337
OG0001622	Syal.g_01178	Syab.g_02884
OG0001623	Syal.g_00331	Syab.g_00506
OG0001624	Syal.g_02962	Syab.g_02162
OG0001624	Syal.g_02606	Syab.g_01843
OG0001625	Syal.g_01230	Syab.g_00328
OG0001634	Syal.g_02203	Syab.g_01560
OG0001635	Syal.g_01517	Syab.g_00090
OG0001636	Syal.g_00137	Syab.g_00041
OG0001637	Syal.g_00659	Syab.g_02344
OG0001638	Syal.g_00599	Syab.g_02270
OG0001639	Syal.g_02968	Syab.g_02170
OG0001640	Syal.g_01839	Syab.g_01233
OG0001641	Syal.g_01955	Syab.g_01341
OG0001643	Syal.g_02631	Syab.g_01869
OG0001644	Syal.g_02426	Syab.g_01672
OG0001645	Syal.g_02826	Syab.g_02029
OG0001645	Syal.g_02825	Syab.g_02028
OG0001647	Syal.g_01254	Syab.g_00304
OG0001652	Syal.g_00115	Syab.g_00019
OG0001653	Syal.g_00801	Syab.g_02482
OG0001654	Syal.g_02966	Syab.g_02168
OG0001655	Syal.g_02854	Syab.g_02056
OG0001655	Syal.g_00703	Syab.g_02672
OG0001656	Syal.g_00317	Syab.g_00493
OG0001657	Syal.g_00897	Syab.g_02575
OG0001658	Syal.g_01066	Syab.g_02754
OG0001659	Syal.g_01706	Syab.g_01020
OG0001666	Syal.g_01491, Syal.g_02102, Syal.g_02073	Syab.g_01471
OG0001671	Syal.g_00993	Syab.g_02691
OG0001672	Syal.g_00765	Syab.g_02448
OG0001673	Syal.g_00689	Syab.g_02375
OG0001674	Syal.g_00044, Syal.g_01890	Syab.g_01525
OG0001675	Syal.g_01928	Syab.g_01326
OG0001676	Syal.g_00320	Syab.g_00492
OG0001677	Syal.g_00303	Syab.g_00475
OG0001678	Syal.g_00197	Syab.g_00370
OG0001679	Syal.g_00794	Syab.g_02475
OG0001679	Syal.g_02034	Syab.g_01425
OG0001680	Syal.g_00607	Syab.g_02290
OG0001681	Syal.g_01109	Syab.g_01240, Syab.g_02801
OG0001681	Syal.g_01544	Syab.g_00823
OG0001682	Syal.g_02407	Syab.g_01647
OG0001682	Syal.g_02418	Syab.g_01663
OG0001692	Syal.g_00024	Syab.g_00782
OG0001693	Syal.g_01822	Syab.g_01209
OG0001694	Syal.g_01265	Syab.g_00293
OG0001695	Syal.g_01165	Syab.g_02869
OG0001702	Syal.g_00786	Syab.g_02470
OG0001703	Syal.g_02890	Syab.g_02089
OG0001704	Syal.g_01020	Syab.g_02425
OG0001712	Syal.g_02524	Syab.g_01764
OG0001713	Syal.g_01668	Syab.g_00985
OG0001715	Syal.g_02550	Syab.g_01788
OG0001716	Syal.g_02491	Syab.g_01734
OG0001717	Syal.g_00910	Syab.g_02588
OG0001726	Syal.g_00536	Syab.g_01087
OG0001729	Syal.g_00676	Syab.g_02362
OG0001730	Syal.g_00672	Syab.g_02358
OG0001731	Syal.g_02986	Syab.g_02188
OG0001732	Syal.g_01730	Syab.g_01045
OG0001734	Syal.g_02492	Syab.g_01735
OG0001735	Syal.g_02179	Syab.g_01535
OG0001737	Syal.g_01284	Syab.g_00274
OG0001738	Syal.g_01320	Syab.g_00233
OG0001739	Syal.g_01163	Syab.g_02867
OG0001740	Syal.g_01167	Syab.g_02871
OG0001741	Syal.g_00708, Syal.g_02278	Syab.g_01067
OG0001741	Syal.g_02961	Syab.g_02161
OG0001745	Syal.g_02530	Syab.g_01769
OG0001748	Syal.g_00995	Syab.g_02693
OG0001750	Syal.g_00799	Syab.g_02480
OG0001751	Syal.g_00690	Syab.g_02376
OG0001752	Syal.g_00669	Syab.g_02354
OG0001753	Syal.g_00662	Syab.g_02347
OG0001754	Syal.g_00661	Syab.g_02346
OG0001755	Syal.g_02942	Syab.g_02141
OG0001756	Syal.g_01093	Syab.g_02780
OG0001759	Syal.g_02108, Syal.g_02141	Syab.g_00572, Syab.g_01121
OG0001761	Syal.g_02727	Syab.g_01920
OG0001762	Syal.g_01947	Syab.g_01333
OG0001763	Syal.g_01961	Syab.g_01346
OG0001764	Syal.g_02046	Syab.g_01436
OG0001765	Syal.g_01854	Syab.g_01263
OG0001765	Syal.g_01106	Syab.g_02799
OG0001766	Syal.g_01296	Syab.g_00263
OG0001767	Syal.g_01334	Syab.g_00218
OG0001768	Syal.g_00941	Syab.g_02620
OG0001770	Syal.g_02501	Syab.g_01743
OG0001783	Syal.g_01456	Syab.g_00116
OG0001784	Syal.g_00795	Syab.g_02474, Syab.g_02476
OG0001785	Syal.g_00660	Syab.g_02345
OG0001786	Syal.g_03009	Syab.g_02213
OG0001787	Syal.g_02839	Syab.g_02042
OG0001788	Syal.g_02836	Syab.g_02039
OG0001789	Syal.g_01602	Syab.g_00916
OG0001790	Syal.g_01633	Syab.g_00948
OG0001791	Syal.g_01669	Syab.g_00986
OG0001791	Syal.g_02431	Syab.g_01677
OG0001792	Syal.g_01737	Syab.g_01053
OG0001794	Syal.g_01902	Syab.g_01301
OG0001794	Syal.g_01901	Syab.g_01300
OG0001796	Syal.g_01923	Syab.g_01322
OG0001797	Syal.g_02017	Syab.g_01407
OG0001798	Syal.g_02709	Syab.g_01894
OG0001799	Syal.g_02616	Syab.g_01854
OG0001800	Syal.g_01539	Syab.g_00819
OG0001801	Syal.g_00038	Syab.g_00804
OG0001803	Syal.g_00519	Syab.g_00589
OG0001804	Syal.g_00553	Syab.g_00553
OG0001805	Syal.g_01211	Syab.g_00342
OG0001806	Syal.g_01253	Syab.g_00305
OG0001807	Syal.g_01337	Syab.g_00215
OG0001808	Syal.g_01344	Syab.g_00209
OG0001809	Syal.g_00869	Syab.g_02549
OG0001811	Syal.g_00933	Syab.g_02612
OG0001812	Syal.g_01054	Syab.g_02742
OG0001813	Syal.g_01117	Syab.g_02810
OG0001814	Syal.g_00081	Syab.g_02899
OG0001815	Syal.g_00091	Syab.g_02909
OG0001816	Syal.g_02297	Syab.g_01644
OG0001817	Syal.g_02537	Syab.g_01777
OG0001835	Syal.g_00713	Syab.g_01059
OG0001837	Syal.g_00994	Syab.g_02692
OG0001838	Syal.g_00105	Syab.g_00008
OG0001839	Syal.g_00133	Syab.g_00037
OG0001840	Syal.g_00151	Syab.g_00057
OG0001841	Syal.g_00158	Syab.g_00064
OG0001843	Syal.g_01450	Syab.g_00122
OG0001844	Syal.g_01449	Syab.g_00123
OG0001845	Syal.g_01448	Syab.g_00124
OG0001846	Syal.g_00845	Syab.g_02526
OG0001847	Syal.g_00843	Syab.g_02524
OG0001848	Syal.g_00839	Syab.g_02520
OG0001849	Syal.g_00780	Syab.g_02464
OG0001850	Syal.g_00768	Syab.g_02451
OG0001851	Syal.g_00761	Syab.g_02444
OG0001852	Syal.g_00760	Syab.g_02443
OG0001853	Syal.g_00753	Syab.g_02436
OG0001854	Syal.g_00685	Syab.g_02371
OG0001856	Syal.g_00563	Syab.g_02228
OG0001857	Syal.g_00560	Syab.g_02225
OG0001858	Syal.g_02981	Syab.g_02183
OG0001859	Syal.g_02879	Syab.g_02077
OG0001860	Syal.g_02892	Syab.g_02091
OG0001861	Syal.g_02904	Syab.g_02103
OG0001862	Syal.g_02916	Syab.g_02115
OG0001863	Syal.g_02922	Syab.g_02121
OG0001864	Syal.g_02829	Syab.g_02032
OG0001865	Syal.g_02562	Syab.g_01801
OG0001865	Syal.g_02764	Syab.g_01966
OG0001866	Syal.g_02740	Syab.g_01933
OG0001867	Syal.g_02729	Syab.g_01922
OG0001868	Syal.g_01596	Syab.g_00910
OG0001869	Syal.g_01647	Syab.g_00963
OG0001870	Syal.g_01656	Syab.g_00972
OG0001871	Syal.g_01661	Syab.g_00977
OG0001872	Syal.g_01742	Syab.g_01058
OG0001873	Syal.g_01700	Syab.g_01014
OG0001874	Syal.g_01697	Syab.g_01011
OG0001877	Syal.g_01792	Syab.g_01177
OG0001878	Syal.g_01931	Syab.g_01329
OG0001879	Syal.g_01950	Syab.g_01336
OG0001880	Syal.g_01987	Syab.g_01379
OG0001881	Syal.g_01988	Syab.g_01380
OG0001882	Syal.g_02014	Syab.g_01404
OG0001883	Syal.g_02018	Syab.g_01408
OG0001884	Syal.g_02564	Syab.g_01805
OG0001885	Syal.g_02041	Syab.g_01431
OG0001886	Syal.g_02045	Syab.g_01435
OG0001887	Syal.g_02267	Syab.g_01617
OG0001888	Syal.g_02243	Syab.g_01592
OG0001889	Syal.g_01880	Syab.g_01288
OG0001890	Syal.g_02476	Syab.g_01721
OG0001891	Syal.g_02480	Syab.g_01725
OG0001892	Syal.g_02601	Syab.g_01838
OG0001893	Syal.g_02708	Syab.g_01893
OG0001894	Syal.g_02637	Syab.g_01874
OG0001895	Syal.g_00063	Syab.g_00813
OG0001896	Syal.g_00535	Syab.g_00574
OG0001897	Syal.g_00357	Syab.g_00532
OG0001898	Syal.g_00336	Syab.g_00513
OG0001899	Syal.g_00263	Syab.g_00434
OG0001900	Syal.g_01238	Syab.g_00320
OG0001901	Syal.g_01239	Syab.g_00319
OG0001902	Syal.g_01270	Syab.g_00288
OG0001903	Syal.g_01279	Syab.g_00279
OG0001904	Syal.g_01340	Syab.g_00213
OG0001905	Syal.g_01346	Syab.g_00206
OG0001906	Syal.g_00859	Syab.g_02539
OG0001908	Syal.g_00926	Syab.g_02605
OG0001909	Syal.g_00939	Syab.g_02618
OG0001910	Syal.g_00999	Syab.g_02697
OG0001912	Syal.g_01077	Syab.g_02765
OG0001913	Syal.g_01081	Syab.g_02769
