Orthogroup	Syal	Syaj
OG0001108	Syal.g_01985	Syaj.g_00870
OG0001109	Syal.g_01983	Syaj.g_00868
OG0001110	Syal.g_01981	Syaj.g_00866
OG0001111	Syal.g_01979	Syaj.g_00864
OG0001112	Syal.g_01977	Syaj.g_00862
OG0001113	Syal.g_02244	Syaj.g_00861
OG0001114	Syal.g_01976	Syaj.g_00860
OG0001115	Syal.g_01972	Syaj.g_00856
OG0001116	Syal.g_01970	Syaj.g_00854
OG0001117	Syal.g_01969	Syaj.g_00853
OG0001118	Syal.g_01968	Syaj.g_00852
OG0001119	Syal.g_01966	Syaj.g_00850
OG0001120	Syal.g_01962	Syaj.g_00846
OG0001121	Syal.g_02960	Syaj.g_00630
OG0001122	Syal.g_01921	Syaj.g_00817
OG0001123	Syal.g_01913	Syaj.g_00810
OG0001124	Syal.g_01911	Syaj.g_00808
OG0001125	Syal.g_01909	Syaj.g_00806
OG0001126	Syal.g_01837	Syaj.g_00413
OG0001127	Syal.g_01836	Syaj.g_00414
OG0001128	Syal.g_01833	Syaj.g_00417
OG0001129	Syal.g_01831	Syaj.g_00419
OG0001130	Syal.g_01830	Syaj.g_00420
OG0001131	Syal.g_02260	Syaj.g_01070
OG0001132	Syal.g_02553	Syaj.g_01166
OG0001133	Syal.g_02710	Syaj.g_01302
OG0001134	Syal.g_02506	Syaj.g_00645
OG0001135	Syal.g_02505	Syaj.g_00647
OG0001136	Syal.g_01650	Syaj.g_00300
OG0001137	Syal.g_01673	Syaj.g_00318
OG0001138	Syal.g_01709	Syaj.g_00620
OG0001139	Syal.g_01711	Syaj.g_00618
OG0001140	Syal.g_01712	Syaj.g_00617
OG0001141	Syal.g_01713	Syaj.g_00616
OG0001142	Syal.g_01714	Syaj.g_00615
OG0001143	Syal.g_01722	Syaj.g_00602
OG0001144	Syal.g_01736	Syaj.g_00588
OG0001145	Syal.g_01614	Syaj.g_00276
OG0001146	Syal.g_01593	Syaj.g_01518
OG0001147	Syal.g_00458	Syaj.g_01438
OG0001148	Syal.g_02886	Syaj.g_00057
OG0001149	Syal.g_02885	Syaj.g_00056
OG0001150	Syal.g_02884	Syaj.g_00055
OG0001151	Syal.g_02872	Syaj.g_00043
OG0001152	Syal.g_02871	Syaj.g_00040
OG0001153	Syal.g_00421	Syaj.g_01425
OG0001154	Syal.g_00422	Syaj.g_01426
OG0001155	Syal.g_02969	Syaj.g_01637
OG0001156	Syal.g_02972	Syaj.g_01640
OG0001157	Syal.g_02973	Syaj.g_01641
OG0001158	Syal.g_02974	Syaj.g_01643
OG0001159	Syal.g_02975	Syaj.g_01644
OG0001160	Syal.g_00564	Syaj.g_01697
OG0001161	Syal.g_01104	Syaj.g_02148
OG0001162	Syal.g_01577	Syaj.g_00979
OG0001163	Syal.g_00573	Syaj.g_01705
OG0001164	Syal.g_00579	Syaj.g_01711
OG0001165	Syal.g_00584	Syaj.g_01716
OG0001166	Syal.g_00613	Syaj.g_01746
OG0001167	Syal.g_00638	Syaj.g_01592
OG0001168	Syal.g_00640	Syaj.g_01594
OG0001169	Syal.g_00642	Syaj.g_01596
OG0001170	Syal.g_00644	Syaj.g_01597
OG0001172	Syal.g_00198	Syaj.g_02641
OG0001173	Syal.g_00199	Syaj.g_02642
OG0001174	Syal.g_00207	Syaj.g_02650
OG0001175	Syal.g_00208	Syaj.g_02651
OG0001176	Syal.g_00226	Syaj.g_02688
OG0001177	Syal.g_00224	Syaj.g_02685
OG0001178	Syal.g_00592	Syaj.g_01726
OG0001179	Syal.g_00256	Syaj.g_02719
OG0001180	Syal.g_00282	Syaj.g_02744
OG0001182	Syal.g_00295	Syaj.g_02757
OG0001183	Syal.g_00302	Syaj.g_02762
OG0001184	Syal.g_01359	Syaj.g_02449
OG0001185	Syal.g_01453	Syaj.g_02423
OG0001186	Syal.g_00179	Syaj.g_02339
OG0001187	Syal.g_00175	Syaj.g_02369
OG0001188	Syal.g_00172	Syaj.g_02336
OG0001189	Syal.g_00152	Syaj.g_02318
OG0001190	Syal.g_01067	Syaj.g_02111
OG0001191	Syal.g_01083	Syaj.g_02128
OG0001192	Syal.g_01090	Syaj.g_02138
OG0001193	Syal.g_01128	Syaj.g_02178
OG0001194	Syal.g_01130	Syaj.g_02180
OG0001195	Syal.g_01131	Syaj.g_02181
OG0001196	Syal.g_00078	Syaj.g_02244
OG0001197	Syal.g_00080	Syaj.g_02246
OG0001198	Syal.g_00093	Syaj.g_02259
OG0001199	Syal.g_00757	Syaj.g_01825
OG0001200	Syal.g_00759	Syaj.g_01827
OG0001201	Syal.g_00821	Syaj.g_01888
OG0001202	Syal.g_00956	Syaj.g_02032
OG0001203	Syal.g_00683	Syaj.g_02877
OG0001204	Syal.g_01201	Syaj.g_02621
OG0001205	Syal.g_00515	Syaj.g_01545
OG0001206	Syal.g_00490	Syaj.g_01484
OG0001207	Syal.g_02889	Syaj.g_00061
OG0001208	Syal.g_02899	Syaj.g_00074
OG0001209	Syal.g_02835	Syaj.g_00147
OG0001210	Syal.g_02827	Syaj.g_00158
OG0001211	Syal.g_02811	Syaj.g_00184
OG0001212	Syal.g_02754	Syaj.g_00246
OG0001214	Syal.g_02634	Syaj.g_01281
OG0001215	Syal.g_01786	Syaj.g_00492
OG0001216	Syal.g_01861	Syaj.g_00958
OG0001218	Syal.g_00429	Syaj.g_01434
OG0001219	Syal.g_02036	Syaj.g_00782
OG0001220	Syal.g_02494	Syaj.g_00345
OG0001221	Syal.g_02258	Syaj.g_01067
OG0001222	Syal.g_02006	Syaj.g_00911
OG0001223	Syal.g_01960	Syaj.g_00844
OG0001224	Syal.g_01827	Syaj.g_00423
OG0001225	Syal.g_01825	Syaj.g_00425
OG0001227	Syal.g_01575	Syaj.g_02152
OG0001228	Syal.g_02451	Syaj.g_01565
OG0001229	Syal.g_01801	Syaj.g_00451
OG0001231	Syal.g_00114	Syaj.g_02279
OG0001232	Syal.g_00622	Syaj.g_01757
OG0001233	Syal.g_00645	Syaj.g_01598
OG0001234	Syal.g_00212	Syaj.g_02655
OG0001236	Syal.g_01352	Syaj.g_02453
OG0001237	Syal.g_01362	Syaj.g_02447
OG0001239	Syal.g_00754	Syaj.g_01822
OG0001240	Syal.g_00804	Syaj.g_01871
OG0001242	Syal.g_00844	Syaj.g_01913
OG0001243	Syal.g_00852	Syaj.g_01926
OG0001244	Syal.g_00882	Syaj.g_01960
OG0001246	Syal.g_02927	Syaj.g_00100
OG0001247	Syal.g_01126	Syaj.g_00973
OG0001248	Syal.g_01778	Syaj.g_00978
OG0001250	Syal.g_02469	Syaj.g_00375
OG0001251	Syal.g_02576	Syaj.g_02187
OG0001252	Syal.g_01834	Syaj.g_00416
OG0001253	Syal.g_02521	Syaj.g_01165
OG0001254	Syal.g_02507	Syaj.g_00646
OG0001256	Syal.g_00571	Syaj.g_01704
OG0001257	Syal.g_02262	Syaj.g_01342
OG0001258	Syal.g_00582	Syaj.g_01714
OG0001260	Syal.g_00665	Syaj.g_01617
OG0001261	Syal.g_00265	Syaj.g_02728
OG0001262	Syal.g_00154	Syaj.g_02320
OG0001263	Syal.g_00856	Syaj.g_01929
OG0001265	Syal.g_00842	Syaj.g_01911
OG0001266	Syal.g_00960	Syaj.g_02036
OG0001267	Syal.g_01263	Syaj.g_02565
OG0001268	Syal.g_00353	Syaj.g_02811
OG0001270	Syal.g_00528	Syaj.g_01558
OG0001271	Syal.g_00466	Syaj.g_01447
OG0001272	Syal.g_02903	Syaj.g_00078
OG0001273	Syal.g_02641	Syaj.g_01288
OG0001274	Syal.g_01007	Syaj.g_02077
OG0001275	Syal.g_01932	Syaj.g_00827
OG0001276	Syal.g_01914	Syaj.g_00811
OG0001277	Syal.g_02963	Syaj.g_02227
OG0001278	Syal.g_01766	Syaj.g_00575
OG0001279	Syal.g_02565	Syaj.g_01356
OG0001280	Syal.g_01604	Syaj.g_01508
OG0001281	Syal.g_01592	Syaj.g_01519
OG0001282	Syal.g_02887	Syaj.g_00058
OG0001283	Syal.g_01179	Syaj.g_02238
OG0001284	Syal.g_03007	Syaj.g_01688
OG0001285	Syal.g_00625	Syaj.g_01170
OG0001286	Syal.g_00280	Syaj.g_02742
OG0001287	Syal.g_01461	Syaj.g_02415
OG0001288	Syal.g_01513	Syaj.g_02394
OG0001289	Syal.g_00781	Syaj.g_01845
OG0001290	Syal.g_00813	Syaj.g_01880
OG0001291	Syal.g_00866	Syaj.g_01939
OG0001292	Syal.g_01206	Syaj.g_02616
OG0001293	Syal.g_01236	Syaj.g_02594
OG0001294	Syal.g_02207	Syaj.g_00722
OG0001295	Syal.g_01828	Syaj.g_00161
OG0001296	Syal.g_02933	Syaj.g_00106
OG0001298	Syal.g_02777	Syaj.g_00221
OG0001299	Syal.g_02200	Syaj.g_00716
OG0001300	Syal.g_01795	Syaj.g_00479
OG0001301	Syal.g_01941, Syal.g_01810	Syaj.g_00440
OG0001302	Syal.g_02607	Syaj.g_01251
OG0001303	Syal.g_02033	Syaj.g_00784
OG0001304	Syal.g_01899	Syaj.g_00795
OG0001305	Syal.g_01817	Syaj.g_00433
OG0001306	Syal.g_01626	Syaj.g_00285
OG0001307	Syal.g_02195	Syaj.g_02672
OG0001309	Syal.g_02943	Syaj.g_00116
OG0001310	Syal.g_00605	Syaj.g_01735
OG0001311	Syal.g_01912	Syaj.g_00809
OG0001312	Syal.g_02024	Syaj.g_00931
OG0001313	Syal.g_00482	Syaj.g_01471
OG0001315	Syal.g_00300	Syaj.g_02760
OG0001316	Syal.g_00872	Syaj.g_01946
OG0001317	Syal.g_00687	Syaj.g_02857
OG0001319	Syal.g_01252	Syaj.g_02576
OG0001321	Syal.g_00508	Syaj.g_01528
OG0001322	Syal.g_00507	Syaj.g_01527
OG0001323	Syal.g_02946	Syaj.g_00119
OG0001324	Syal.g_01796	Syaj.g_00478
OG0001325	Syal.g_01865	Syaj.g_00953
OG0001326	Syal.g_02405, Syal.g_01138	Syaj.g_02196
OG0001327	Syal.g_02296	Syaj.g_00729
OG0001328	Syal.g_02266	Syaj.g_00764
OG0001329	Syal.g_01188	Syaj.g_00028
OG0001330	Syal.g_01611	Syaj.g_01501
OG0001332	Syal.g_02965	Syaj.g_01631
OG0001333	Syal.g_00639	Syaj.g_01593
OG0001334	Syal.g_00311	Syaj.g_02770
OG0001335	Syal.g_00312	Syaj.g_02771
OG0001336	Syal.g_01180	Syaj.g_02239
OG0001337	Syal.g_00308	Syaj.g_02795
OG0001337	Syal.g_00327	Syaj.g_02786
OG0001338	Syal.g_02003	Syaj.g_02780, Syaj.g_02767
OG0001338	Syal.g_00330	Syaj.g_02790
OG0001339	Syal.g_00816	Syaj.g_01883
OG0001340	Syal.g_00328	Syaj.g_02787
OG0001341	Syal.g_02538	Syaj.g_00449
OG0001343	Syal.g_01190	Syaj.g_02184
OG0001344	Syal.g_01658	Syaj.g_00307
OG0001345	Syal.g_01694	Syaj.g_00337
OG0001346	Syal.g_01600	Syaj.g_01512
OG0001347	Syal.g_01531	Syaj.g_02497
OG0001348	Syal.g_01849	Syaj.g_00393
OG0001349	Syal.g_01426	Syaj.g_01763
OG0001351	Syal.g_00501	Syaj.g_00272
OG0001353	Syal.g_02457	Syaj.g_00386
OG0001354	Syal.g_01973	Syaj.g_00857
OG0001357	Syal.g_00433	Syaj.g_00629
OG0001358	Syal.g_02715	Syaj.g_01309
OG0001359	Syal.g_01189	Syaj.g_02183
OG0001360	Syal.g_01696	Syaj.g_00340
OG0001361	Syal.g_01691	Syaj.g_00334
OG0001362	Syal.g_00397	Syaj.g_01396
OG0001363	Syal.g_00399	Syaj.g_01398
OG0001364	Syal.g_01342	Syaj.g_02473
OG0001366	Syal.g_00616	Syaj.g_01749
OG0001368	Syal.g_01200	Syaj.g_02622
OG0001369	Syal.g_00803	Syaj.g_01870
OG0001373	Syal.g_01137	Syaj.g_02195
OG0001374	Syal.g_01145	Syaj.g_02203
OG0001375	Syal.g_01191	Syaj.g_02185
OG0001376	Syal.g_01095	Syaj.g_02140
OG0001377	Syal.g_01094	Syaj.g_02139
OG0001378	Syal.g_00529	Syaj.g_01559
OG0001379	Syal.g_01609	Syaj.g_01503
OG0001382	Syal.g_00220	Syaj.g_00685
OG0001383	Syal.g_00677	Syaj.g_02884
OG0001385	Syal.g_01134	Syaj.g_02192
OG0001386	Syal.g_01135	Syaj.g_02193
OG0001387	Syal.g_01136	Syaj.g_02194
OG0001388	Syal.g_01139	Syaj.g_02197
OG0001389	Syal.g_01140	Syaj.g_02198
OG0001390	Syal.g_01141	Syaj.g_02199
OG0001391	Syal.g_01142	Syaj.g_02200
OG0001392	Syal.g_01143	Syaj.g_02201
OG0001393	Syal.g_01144	Syaj.g_02202
OG0001394	Syal.g_02250	Syaj.g_01059
OG0001395	Syal.g_00001, Syal.g_02432	Syaj.g_00935
OG0001396	Syal.g_01532	Syaj.g_02498
OG0001397	Syal.g_00398	Syaj.g_01397
OG0001398	Syal.g_00774	Syaj.g_01116
OG0001400	Syal.g_00877	Syaj.g_00151
OG0001401	Syal.g_02463	Syaj.g_00381
OG0001402	Syal.g_02711	Syaj.g_01304
OG0001404	Syal.g_00750	Syaj.g_01817
OG0001405	Syal.g_00314	Syaj.g_02773
OG0001406	Syal.g_01096	Syaj.g_02141
OG0001407	Syal.g_01774	Syaj.g_00137
OG0001408	Syal.g_02589	Syaj.g_00561
OG0001410	Syal.g_02194	Syaj.g_02673
OG0001412	Syal.g_01530	Syaj.g_02496
OG0001416	Syal.g_01595	Syaj.g_01516
OG0001417	Syal.g_01974	Syaj.g_00858
OG0001419	Syal.g_01775	Syaj.g_00138
OG0001420	Syal.g_02955	Syaj.g_00131
OG0001425	Syal.g_01089	Syaj.g_02137
OG0001426	Syal.g_00694	Syaj.g_01807, Syaj.g_00014, Syaj.g_01097
OG0001428	Syal.g_00915	Syaj.g_01993
OG0001430	Syal.g_01055	Syaj.g_02104
OG0001432	Syal.g_02578	Syaj.g_00509
OG0001434	Syal.g_02245	Syaj.g_01054
OG0001435	Syal.g_02290	Syaj.g_00736
OG0001436	Syal.g_01335	Syaj.g_02479
OG0001436	Syal.g_01336	Syaj.g_02478
OG0001438	Syal.g_01278	Syaj.g_02550
OG0001439	Syal.g_01306	Syaj.g_02520
OG0001443	Syal.g_01101	Syaj.g_02145
OG0001444	Syal.g_00798	Syaj.g_01865
OG0001444	Syal.g_01506	Syaj.g_02403
OG0001447	Syal.g_00853	Syaj.g_01927
OG0001448	Syal.g_02552	Syaj.g_01813
OG0001449	Syal.g_01198	Syaj.g_02625
OG0001452	Syal.g_01223	Syaj.g_02607
OG0001454	Syal.g_02566	Syaj.g_01231
OG0001456	Syal.g_01146	Syaj.g_02205
OG0001457	Syal.g_01147	Syaj.g_02206
OG0001458	Syal.g_01148	Syaj.g_02207
OG0001459	Syal.g_01493, Syal.g_02104	Syaj.g_00653
OG0001462	Syal.g_00138	Syaj.g_02304
OG0001470	Syal.g_00181	Syaj.g_01567, Syaj.g_02342
OG0001471	Syal.g_01301	Syaj.g_02526
OG0001473	Syal.g_02571	Syaj.g_01255
OG0001474	Syal.g_00354	Syaj.g_02812
OG0001475	Syal.g_00184	Syaj.g_01569
OG0001477	Syal.g_01807	Syaj.g_00444
OG0001478	Syal.g_00481	Syaj.g_01470
OG0001478	Syal.g_00474	Syaj.g_01463, Syaj.g_01462
OG0001479	Syal.g_00351	Syaj.g_02809
OG0001480	Syal.g_02599	Syaj.g_00343
OG0001482	Syal.g_01964	Syaj.g_00848
OG0001488	Syal.g_01677	Syaj.g_00324
OG0001489	Syal.g_00291	Syaj.g_02753
OG0001492	Syal.g_01769	Syaj.g_00578
OG0001493	Syal.g_01760	Syaj.g_00569
OG0001496	Syal.g_01804	Syaj.g_00446
OG0001497	Syal.g_01806	Syaj.g_00445
OG0001498	Syal.g_00554	Syaj.g_02830
OG0001499	Syal.g_00086	Syaj.g_01211
OG0001502	Syal.g_02489	Syaj.g_00351
OG0001504	Syal.g_02103, Syal.g_01492	Syaj.g_00652
OG0001508	Syal.g_00180	Syaj.g_01566
OG0001509	Syal.g_00189	Syaj.g_02376
OG0001509	Syal.g_00190	Syaj.g_02499
OG0001510	Syal.g_01489	Syaj.g_02410
OG0001511	Syal.g_00829	Syaj.g_01896
OG0001512	Syal.g_00682	Syaj.g_02878
OG0001513	Syal.g_01361	Syaj.g_02448
OG0001513	Syal.g_00298	Syaj.g_02690
OG0001514	Syal.g_01803	Syaj.g_00447
OG0001515	Syal.g_01791	Syaj.g_00483
OG0001516	Syal.g_02197	Syaj.g_00713
OG0001517	Syal.g_00348	Syaj.g_02806
OG0001518	Syal.g_02309, Syal.g_01087	Syaj.g_02132
OG0001519	Syal.g_01103	Syaj.g_02147
OG0001520	Syal.g_02790	Syaj.g_00206
OG0001525	Syal.g_02585	Syaj.g_02159
OG0001527	Syal.g_02796	Syaj.g_00198
OG0001528	Syal.g_00182	Syaj.g_01568
OG0001529	Syal.g_00145	Syaj.g_02311
OG0001530	Syal.g_00827	Syaj.g_01894
OG0001531	Syal.g_00681	Syaj.g_02879
OG0001532	Syal.g_01710	Syaj.g_00619
OG0001533	Syal.g_00494	Syaj.g_01487
OG0001534	Syal.g_01898	Syaj.g_00794
OG0001535	Syal.g_01917	Syaj.g_00813
OG0001536	Syal.g_01996	Syaj.g_00903
OG0001537	Syal.g_02257	Syaj.g_01066
OG0001538	Syal.g_01870	Syaj.g_01018
OG0001539	Syal.g_02294	Syaj.g_00731
OG0001540	Syal.g_00858	Syaj.g_01931
OG0001541	Syal.g_00924	Syaj.g_02002
OG0001542	Syal.g_00935	Syaj.g_02011
OG0001543	Syal.g_00988	Syaj.g_02057
OG0001544	Syal.g_01102	Syaj.g_02146
OG0001545	Syal.g_01170	Syaj.g_02226
OG0001546	Syal.g_02950	Syaj.g_00124
OG0001547	Syal.g_02050	Syaj.g_01106
OG0001551	Syal.g_01781	Syaj.g_00395
OG0001554	Syal.g_01065	Syaj.g_02109
OG0001557	Syal.g_02249	Syaj.g_01058
OG0001558	Syal.g_00117	Syaj.g_02282
OG0001559	Syal.g_00826	Syaj.g_01893
OG0001560	Syal.g_00812	Syaj.g_01879
OG0001561	Syal.g_01910	Syaj.g_00807
OG0001562	Syal.g_01926	Syaj.g_00821
OG0001563	Syal.g_00274	Syaj.g_02737
OG0001567	Syal.g_02051	Syaj.g_01108
OG0001568	Syal.g_02049	Syaj.g_01104
OG0001570	Syal.g_02053	Syaj.g_01124
OG0001572	Syal.g_03017	Syaj.g_00522
OG0001574	Syal.g_02798	Syaj.g_00196
OG0001575	Syal.g_02793	Syaj.g_00201
OG0001576	Syal.g_01582	Syaj.g_00266
OG0001577	Syal.g_01648	Syaj.g_00298
OG0001579	Syal.g_00318	Syaj.g_02777
OG0001580	Syal.g_01052	Syaj.g_02100
OG0001582	Syal.g_02644	Syaj.g_01215
OG0001585	Syal.g_00712	Syaj.g_01778
OG0001589	Syal.g_00647	Syaj.g_01600
OG0001590	Syal.g_02642	Syaj.g_01289
OG0001592	Syal.g_01053	Syaj.g_02101
OG0001593	Syal.g_02118	Syaj.g_01083, Syaj.g_02863, Syaj.g_00545, Syaj.g_01674, Syaj.g_00024, Syaj.g_01099
OG0001614	Syal.g_01451	Syaj.g_02425
OG0001615	Syal.g_02482	Syaj.g_00354
OG0001615	Syal.g_02820	Syaj.g_00166
OG0001616	Syal.g_01699	Syaj.g_00642
OG0001617	Syal.g_01800	Syaj.g_00475
OG0001618	Syal.g_02420	Syaj.g_00947
OG0001619	Syal.g_02009	Syaj.g_00914
OG0001620	Syal.g_00360	Syaj.g_02818
OG0001621	Syal.g_01224	Syaj.g_02606
OG0001622	Syal.g_01178	Syaj.g_02237
OG0001623	Syal.g_00331	Syaj.g_02791
OG0001624	Syal.g_02962	Syaj.g_01239
OG0001624	Syal.g_02606	Syaj.g_02153
OG0001625	Syal.g_01230	Syaj.g_02600
OG0001634	Syal.g_02203	Syaj.g_00719
OG0001635	Syal.g_01517	Syaj.g_02390
OG0001636	Syal.g_00137	Syaj.g_02303
OG0001637	Syal.g_00659	Syaj.g_01611
OG0001638	Syal.g_00599	Syaj.g_01733
OG0001639	Syal.g_02968	Syaj.g_01636
OG0001640	Syal.g_01839	Syaj.g_00411
OG0001641	Syal.g_01955	Syaj.g_00840
OG0001643	Syal.g_02631	Syaj.g_01278
OG0001644	Syal.g_02426	Syaj.g_00941
OG0001645	Syal.g_02825	Syaj.g_01809
OG0001647	Syal.g_01254	Syaj.g_02574
OG0001652	Syal.g_00115	Syaj.g_02280
OG0001653	Syal.g_00801	Syaj.g_01868
OG0001654	Syal.g_02966	Syaj.g_01634
OG0001655	Syal.g_00703	Syaj.g_01238
OG0001656	Syal.g_00317	Syaj.g_02776
OG0001657	Syal.g_00897	Syaj.g_01976
OG0001658	Syal.g_01066	Syaj.g_02110
OG0001659	Syal.g_01706	Syaj.g_00634
OG0001666	Syal.g_01491, Syal.g_02102, Syal.g_02073	Syaj.g_00654
OG0001671	Syal.g_00993	Syaj.g_02062
OG0001672	Syal.g_00765	Syaj.g_01833
OG0001673	Syal.g_00689	Syaj.g_02855
OG0001675	Syal.g_01928	Syaj.g_00823
OG0001676	Syal.g_00320	Syaj.g_02779
OG0001677	Syal.g_00303	Syaj.g_02763, Syaj.g_00624
OG0001678	Syal.g_00197	Syaj.g_02640
OG0001679	Syal.g_00794	Syaj.g_00205
OG0001681	Syal.g_01109	Syaj.g_01086
OG0001681	Syal.g_01544	Syaj.g_02893
OG0001682	Syal.g_02407	Syaj.g_01232
OG0001692	Syal.g_00024	Syaj.g_01374
OG0001693	Syal.g_01822	Syaj.g_00428
OG0001694	Syal.g_01265	Syaj.g_02563
OG0001695	Syal.g_01165	Syaj.g_02223
OG0001702	Syal.g_00786	Syaj.g_01851, Syaj.g_01857
OG0001703	Syal.g_02890	Syaj.g_00062
OG0001713	Syal.g_01668	Syaj.g_00314
OG0001714	Syal.g_01529	Syaj.g_02382
OG0001715	Syal.g_02550	Syaj.g_01213
OG0001716	Syal.g_02491, Syal.g_01503	Syaj.g_00350
OG0001717	Syal.g_00910	Syaj.g_01988
OG0001728	Syal.g_00855	Syaj.g_00244, Syaj.g_00011, Syaj.g_02518, Syaj.g_01164, Syaj.g_01125, Syaj.g_00010, Syaj.g_00013
OG0001729	Syal.g_00676	Syaj.g_02885
OG0001730	Syal.g_00672	Syaj.g_02887
OG0001731	Syal.g_02986	Syaj.g_01663
OG0001732	Syal.g_01730	Syaj.g_00595
OG0001733	Syal.g_02213	Syaj.g_00726
OG0001734	Syal.g_02492	Syaj.g_00349
OG0001735	Syal.g_02179	Syaj.g_00704
OG0001737	Syal.g_01284	Syaj.g_02544
OG0001738	Syal.g_01320	Syaj.g_02505
OG0001739	Syal.g_01163	Syaj.g_02222
OG0001740	Syal.g_01167	Syaj.g_02224
OG0001748	Syal.g_00995	Syaj.g_02064
OG0001750	Syal.g_00799	Syaj.g_01866
OG0001751	Syal.g_00690	Syaj.g_02854
OG0001752	Syal.g_00669	Syaj.g_01621
OG0001753	Syal.g_00662	Syaj.g_01614
OG0001754	Syal.g_00661	Syaj.g_01613
OG0001755	Syal.g_02942	Syaj.g_00115
OG0001756	Syal.g_01093	Syaj.g_02144
OG0001759	Syal.g_02108, Syal.g_02141	Syaj.g_01196
OG0001760	Syal.g_02096	Syaj.g_02049
OG0001761	Syal.g_02727	Syaj.g_01328
OG0001762	Syal.g_01947	Syaj.g_00833
OG0001763	Syal.g_01961	Syaj.g_00845
OG0001764	Syal.g_02046	Syaj.g_00767
OG0001765	Syal.g_01854	Syaj.g_00030
OG0001765	Syal.g_02105	Syaj.g_00664
OG0001766	Syal.g_01296	Syaj.g_02532
OG0001767	Syal.g_01334	Syaj.g_02480
OG0001768	Syal.g_00941	Syaj.g_02018
OG0001770	Syal.g_02501	Syaj.g_02409
OG0001783	Syal.g_01456	Syaj.g_02420
OG0001784	Syal.g_00795	Syaj.g_01859
OG0001785	Syal.g_00660	Syaj.g_01612
OG0001786	Syal.g_03009	Syaj.g_01690
OG0001787	Syal.g_02839	Syaj.g_00143
OG0001788	Syal.g_02836	Syaj.g_00146
OG0001789	Syal.g_01602	Syaj.g_01510
OG0001790	Syal.g_01633	Syaj.g_00292
OG0001791	Syal.g_02431	Syaj.g_00936
OG0001792	Syal.g_01737	Syaj.g_00587
OG0001794	Syal.g_01902	Syaj.g_00797
OG0001796	Syal.g_01923	Syaj.g_00819
OG0001797	Syal.g_02017	Syaj.g_00922
OG0001798	Syal.g_02709	Syaj.g_01301
OG0001799	Syal.g_02336, Syal.g_02616	Syaj.g_01267
OG0001800	Syal.g_01539	Syaj.g_01357
OG0001801	Syal.g_00038	Syaj.g_00471, Syaj.g_01364
OG0001803	Syal.g_00519	Syaj.g_01549
OG0001804	Syal.g_00553	Syaj.g_02831
OG0001805	Syal.g_01211	Syaj.g_02611
OG0001806	Syal.g_01253	Syaj.g_02575
OG0001807	Syal.g_01337	Syaj.g_02477
OG0001808	Syal.g_01344	Syaj.g_02463
OG0001809	Syal.g_00869	Syaj.g_01942
OG0001810	Syal.g_00878	Syaj.g_01944
OG0001811	Syal.g_00933	Syaj.g_02009
OG0001812	Syal.g_01054	Syaj.g_02102
OG0001813	Syal.g_01117	Syaj.g_02164
OG0001814	Syal.g_00081	Syaj.g_02247
OG0001815	Syal.g_00091	Syaj.g_02257
OG0001816	Syal.g_02297	Syaj.g_00728
OG0001817	Syal.g_02537	Syaj.g_01219
OG0001835	Syal.g_00713	Syaj.g_01801
OG0001837	Syal.g_00994	Syaj.g_02063
OG0001838	Syal.g_00105	Syaj.g_02270
OG0001839	Syal.g_00133	Syaj.g_02299
OG0001840	Syal.g_00151	Syaj.g_02317
OG0001841	Syal.g_00158	Syaj.g_02325
OG0001843	Syal.g_01450	Syaj.g_02426
OG0001844	Syal.g_01449	Syaj.g_02427
OG0001845	Syal.g_01448	Syaj.g_02428
OG0001846	Syal.g_00845	Syaj.g_01914
OG0001847	Syal.g_00843	Syaj.g_01912
OG0001848	Syal.g_00839	Syaj.g_01908
OG0001849	Syal.g_00780	Syaj.g_01844
OG0001850	Syal.g_00768	Syaj.g_01834
OG0001851	Syal.g_00761	Syaj.g_01829
OG0001852	Syal.g_00760	Syaj.g_01828
OG0001853	Syal.g_00753	Syaj.g_01821
OG0001854	Syal.g_00685	Syaj.g_02874
OG0001856	Syal.g_00563	Syaj.g_01696
OG0001857	Syal.g_00560	Syaj.g_01693
OG0001858	Syal.g_02981	Syaj.g_01651
OG0001859	Syal.g_02879	Syaj.g_00050
OG0001860	Syal.g_02892	Syaj.g_00064
OG0001861	Syal.g_02904	Syaj.g_00079
OG0001862	Syal.g_02916	Syaj.g_00090
OG0001863	Syal.g_02922	Syaj.g_00095
OG0001864	Syal.g_02829	Syaj.g_00156
OG0001865	Syal.g_02562	Syaj.g_00233
OG0001866	Syal.g_02740	Syaj.g_00262
OG0001867	Syal.g_02729	Syaj.g_01332
OG0001868	Syal.g_01596	Syaj.g_01515
OG0001869	Syal.g_01647	Syaj.g_00297
OG0001870	Syal.g_01656	Syaj.g_00305
OG0001871	Syal.g_01661	Syaj.g_00310
OG0001872	Syal.g_01742	Syaj.g_00580
OG0001873	Syal.g_01700	Syaj.g_00641
OG0001874	Syal.g_01697	Syaj.g_00644
OG0001877	Syal.g_01792	Syaj.g_00482
OG0001878	Syal.g_01931	Syaj.g_00826
OG0001879	Syal.g_01950	Syaj.g_00835
OG0001880	Syal.g_01987	Syaj.g_00873
OG0001881	Syal.g_01988	Syaj.g_00895
OG0001882	Syal.g_02014	Syaj.g_00919
OG0001883	Syal.g_02018	Syaj.g_00925
OG0001884	Syal.g_02564	Syaj.g_00933
OG0001885	Syal.g_02041	Syaj.g_00772
