Orthogroup	Syal	Prav
OG0001161	Syal.g_01104	Prav.g_01664
OG0001162	Syal.g_01577	Prav.g_01675
OG0001163	Syal.g_00573	Prav.g_01753
OG0001164	Syal.g_00579	Prav.g_01757
OG0001165	Syal.g_00584	Prav.g_01760
OG0001166	Syal.g_00613	Prav.g_01780
OG0001167	Syal.g_00638	Prav.g_01797
OG0001168	Syal.g_00640	Prav.g_01799
OG0001169	Syal.g_00642	Prav.g_01801
OG0001170	Syal.g_00644	Prav.g_01803
OG0001172	Syal.g_00198	Prav.g_00271
OG0001173	Syal.g_00199	Prav.g_00272
OG0001174	Syal.g_00207	Prav.g_00280
OG0001175	Syal.g_00208	Prav.g_00281
OG0001176	Syal.g_00226	Prav.g_00288
OG0001177	Syal.g_00224	Prav.g_00291
OG0001178	Syal.g_00592	Prav.g_00296
OG0001179	Syal.g_00256	Prav.g_00616
OG0001180	Syal.g_00282	Prav.g_00638
OG0001182	Syal.g_00295	Prav.g_00649
OG0001183	Syal.g_00302	Prav.g_00654
OG0001184	Syal.g_01359	Prav.g_00670
OG0001185	Syal.g_01453	Prav.g_00684
OG0001186	Syal.g_00179	Prav.g_00707
OG0001187	Syal.g_00175	Prav.g_00711
OG0001188	Syal.g_00172	Prav.g_00713
OG0001189	Syal.g_00152	Prav.g_00730
OG0001190	Syal.g_01067	Prav.g_00734
OG0001191	Syal.g_01083	Prav.g_00744
OG0001192	Syal.g_01090	Prav.g_00749
OG0001193	Syal.g_01128	Prav.g_00759
OG0001194	Syal.g_01130	Prav.g_00760
OG0001195	Syal.g_01131	Prav.g_00761
OG0001196	Syal.g_00078	Prav.g_00774
OG0001197	Syal.g_00080	Prav.g_00775
OG0001198	Syal.g_00093	Prav.g_00783
OG0001199	Syal.g_00757	Prav.g_00139
OG0001200	Syal.g_00759	Prav.g_00141
OG0001201	Syal.g_00821	Prav.g_00173
OG0001202	Syal.g_00956	Prav.g_00839
OG0001203	Syal.g_00683	Prav.g_00800
OG0001204	Syal.g_01201	Prav.g_01890
OG0001205	Syal.g_00515	Prav.g_01044
OG0001206	Syal.g_00490	Prav.g_01060
OG0001207	Syal.g_02889	Prav.g_01075
OG0001208	Syal.g_02899	Prav.g_01080
OG0001209	Syal.g_02835	Prav.g_01133
OG0001210	Syal.g_02827	Prav.g_01138
OG0001211	Syal.g_02811	Prav.g_01148
OG0001212	Syal.g_02754	Prav.g_01192
OG0001213	Syal.g_02701	Prav.g_01227
OG0001214	Syal.g_02634	Prav.g_01235
OG0001215	Syal.g_01786	Prav.g_01288
OG0001216	Syal.g_01861	Prav.g_00308
OG0001217	Syal.g_02067	Prav.g_00346
OG0001218	Syal.g_00429	Prav.g_00355
OG0001219	Syal.g_02036	Prav.g_00385
OG0001220	Syal.g_02494	Prav.g_00448
OG0001221	Syal.g_02258	Prav.g_00510
OG0001222	Syal.g_02006	Prav.g_00548
OG0001223	Syal.g_01960	Prav.g_00574
OG0001224	Syal.g_01827	Prav.g_00929
OG0001225	Syal.g_01825	Prav.g_00931
OG0001226	Syal.g_00767	Prav.g_00236
OG0001227	Syal.g_01575	Prav.g_00255
OG0001228	Syal.g_02451	Prav.g_01836
OG0001229	Syal.g_01801	Prav.g_01471
OG0001230	Syal.g_00029	Prav.g_01570
OG0001231	Syal.g_00114	Prav.g_01673
OG0001232	Syal.g_00622	Prav.g_01784
OG0001233	Syal.g_00645	Prav.g_01804
OG0001234	Syal.g_00212	Prav.g_00283
OG0001236	Syal.g_01352	Prav.g_00667
OG0001237	Syal.g_01362	Prav.g_00671
OG0001238	Syal.g_01085	Prav.g_00745
OG0001239	Syal.g_00754	Prav.g_00136
OG0001240	Syal.g_00804	Prav.g_00158
OG0001241	Syal.g_00814	Prav.g_00166
OG0001242	Syal.g_00844	Prav.g_00184
OG0001243	Syal.g_00852	Prav.g_00190
OG0001244	Syal.g_00882	Prav.g_00206
OG0001245	Syal.g_02522	Prav.g_00997
OG0001246	Syal.g_02927	Prav.g_01102
OG0001247	Syal.g_01126	Prav.g_01281
OG0001248	Syal.g_01778	Prav.g_01283
OG0001249	Syal.g_00337	Prav.g_00373
OG0001250	Syal.g_02469	Prav.g_00437
OG0001251	Syal.g_02576	Prav.g_00484
OG0001252	Syal.g_01834	Prav.g_00924
OG0001253	Syal.g_02521	Prav.g_00256
OG0001254	Syal.g_02507	Prav.g_00035
OG0001255	Syal.g_02609	Prav.g_00049
OG0001256	Syal.g_00571	Prav.g_01666
OG0001257	Syal.g_02262	Prav.g_01672
OG0001258	Syal.g_00582	Prav.g_01758
OG0001259	Syal.g_00643	Prav.g_01802
OG0001260	Syal.g_00665	Prav.g_01819
OG0001261	Syal.g_00265	Prav.g_00624
OG0001262	Syal.g_00154	Prav.g_00728
OG0001263	Syal.g_00856	Prav.g_00193
OG0001265	Syal.g_00842	Prav.g_00183
OG0001266	Syal.g_00960	Prav.g_00835
OG0001267	Syal.g_01263	Prav.g_01926
OG0001268	Syal.g_00353	Prav.g_01985
OG0001269	Syal.g_02116, Syal.g_02567	Prav.g_00978
OG0001270	Syal.g_00528	Prav.g_01033
OG0001271	Syal.g_00466	Prav.g_01070
OG0001272	Syal.g_02903	Prav.g_01084
OG0001273	Syal.g_02641	Prav.g_01229
OG0001274	Syal.g_01007	Prav.g_01308, Prav.g_01311
OG0001275	Syal.g_01932	Prav.g_00584
OG0001276	Syal.g_01914	Prav.g_00908
OG0001277	Syal.g_02963	Prav.g_00244
OG0001278	Syal.g_01766	Prav.g_01831
OG0001279	Syal.g_02565	Prav.g_01392
OG0001280	Syal.g_01604	Prav.g_01437
OG0001281	Syal.g_01592	Prav.g_01443
OG0001282	Syal.g_02887	Prav.g_01474
OG0001283	Syal.g_01179	Prav.g_01493
OG0001284	Syal.g_03007	Prav.g_01648
OG0001285	Syal.g_00625	Prav.g_01787
OG0001286	Syal.g_00280	Prav.g_00636
OG0001287	Syal.g_01461	Prav.g_00691
OG0001288	Syal.g_01513	Prav.g_00700
OG0001289	Syal.g_00781	Prav.g_00152
OG0001290	Syal.g_00813	Prav.g_00165
OG0001291	Syal.g_00866	Prav.g_00200
OG0001292	Syal.g_01206	Prav.g_01895
OG0001293	Syal.g_01236	Prav.g_01908
OG0001294	Syal.g_02207	Prav.g_00995
OG0001295	Syal.g_01828	Prav.g_01065
OG0001296	Syal.g_02933	Prav.g_01107
OG0001298	Syal.g_02777	Prav.g_01174
OG0001299	Syal.g_02200	Prav.g_01264
OG0001300	Syal.g_01795	Prav.g_01291
OG0001301	Syal.g_01941, Syal.g_01810	Prav.g_01294
OG0001302	Syal.g_02607	Prav.g_00383
OG0001303	Syal.g_02033	Prav.g_00946
OG0001304	Syal.g_01899	Prav.g_00918
OG0001305	Syal.g_01817	Prav.g_00937
OG0001306	Syal.g_01626	Prav.g_00051
OG0001307	Syal.g_02195	Prav.g_01456
OG0001308	Syal.g_00392	Prav.g_01588
OG0001309	Syal.g_02943	Prav.g_01670
OG0001310	Syal.g_00605	Prav.g_01773
OG0001311	Syal.g_01912	Prav.g_00910
OG0001313	Syal.g_00482	Prav.g_00971, Prav.g_01872, Prav.g_01873, Prav.g_01362, Prav.g_01373, Prav.g_00970, Prav.g_01453, Prav.g_01871
OG0001315	Syal.g_00300	Prav.g_00126
OG0001316	Syal.g_00872	Prav.g_00205
OG0001317	Syal.g_00687	Prav.g_00804
OG0001318	Syal.g_01228	Prav.g_01903
OG0001319	Syal.g_01252	Prav.g_01919
OG0001321	Syal.g_00508	Prav.g_01050
OG0001322	Syal.g_00507	Prav.g_01051
OG0001323	Syal.g_02946	Prav.g_01117
OG0001324	Syal.g_01796	Prav.g_01292
OG0001325	Syal.g_01865	Prav.g_00311
OG0001326	Syal.g_02405, Syal.g_01138	Prav.g_00472
OG0001327	Syal.g_02296	Prav.g_00227
OG0001328	Syal.g_02266	Prav.g_00254
OG0001329	Syal.g_01188	Prav.g_00026
OG0001330	Syal.g_01611	Prav.g_01408
OG0001332	Syal.g_02965	Prav.g_01621
OG0001333	Syal.g_00639	Prav.g_01798
OG0001334	Syal.g_00311	Prav.g_00657
OG0001335	Syal.g_00312	Prav.g_00658
OG0001336	Syal.g_01180	Prav.g_00771
OG0001339	Syal.g_00816	Prav.g_00168
OG0001340	Syal.g_00328	Prav.g_01974
OG0001341	Syal.g_02538	Prav.g_00344
OG0001343	Syal.g_01190	Prav.g_00481
OG0001344	Syal.g_01658	Prav.g_00069
OG0001345	Syal.g_01694	Prav.g_01862
OG0001346	Syal.g_01600	Prav.g_01439
OG0001348	Syal.g_01849	Prav.g_01693
OG0001353	Syal.g_02457	Prav.g_00429
OG0001354	Syal.g_01973	Prav.g_00566
OG0001358	Syal.g_02715	Prav.g_01218
OG0001359	Syal.g_01189	Prav.g_00482
OG0001360	Syal.g_01696	Prav.g_00257
OG0001361	Syal.g_01691	Prav.g_01865
OG0001362	Syal.g_00397	Prav.g_01592
OG0001363	Syal.g_00399	Prav.g_01594
OG0001364	Syal.g_01342	Prav.g_00660
OG0001365	Syal.g_01072	Prav.g_00738
OG0001369	Syal.g_00803	Prav.g_00157
OG0001373	Syal.g_01137	Prav.g_00471
OG0001374	Syal.g_01145	Prav.g_00479
OG0001375	Syal.g_01191	Prav.g_00480
OG0001376	Syal.g_01095	Prav.g_00220
OG0001377	Syal.g_01094	Prav.g_00221
OG0001378	Syal.g_00529	Prav.g_00003
OG0001379	Syal.g_01609	Prav.g_01432
OG0001382	Syal.g_00220	Prav.g_01686
OG0001385	Syal.g_01134	Prav.g_00468
OG0001386	Syal.g_01135	Prav.g_00469
OG0001387	Syal.g_01136	Prav.g_00470
OG0001388	Syal.g_01139	Prav.g_00473
OG0001389	Syal.g_01140	Prav.g_00474
OG0001390	Syal.g_01141	Prav.g_00475
OG0001391	Syal.g_01142	Prav.g_00476
OG0001392	Syal.g_01143	Prav.g_00477
OG0001393	Syal.g_01144	Prav.g_00478
OG0001395	Syal.g_00001, Syal.g_02432	Prav.g_00920
OG0001396	Syal.g_01532	Prav.g_00300
OG0001397	Syal.g_00398	Prav.g_01593
OG0001398	Syal.g_00774	Prav.g_01700
OG0001399	Syal.g_00434	Prav.g_00285
OG0001401	Syal.g_02463	Prav.g_01365
OG0001402	Syal.g_02711	Prav.g_01328
OG0001404	Syal.g_00750	Prav.g_00133
OG0001405	Syal.g_00314	Prav.g_01972
OG0001406	Syal.g_01096	Prav.g_00219
OG0001407	Syal.g_01774	Prav.g_00234
OG0001408	Syal.g_02589	Prav.g_00239
OG0001409	Syal.g_01671	Prav.g_00072
OG0001410	Syal.g_02194	Prav.g_01457
OG0001413	Syal.g_02570	Prav.g_01662
OG0001416	Syal.g_01595	Prav.g_01057
OG0001417	Syal.g_01974	Prav.g_01067
OG0001419	Syal.g_01775	Prav.g_00235
OG0001420	Syal.g_02955	Prav.g_00012
OG0001425	Syal.g_01089	Prav.g_00748
OG0001428	Syal.g_00915	Prav.g_00866
OG0001430	Syal.g_01055	Prav.g_01403
OG0001432	Syal.g_02578	Prav.g_01661
OG0001433	Syal.g_02212	Prav.g_00958
OG0001434	Syal.g_02245	Prav.g_00518
OG0001435	Syal.g_02290	Prav.g_00495
OG0001438	Syal.g_01278	Prav.g_01939
OG0001439	Syal.g_01306	Prav.g_01953
OG0001442	Syal.g_02234	Prav.g_00337
OG0001443	Syal.g_01101	Prav.g_01744
OG0001447	Syal.g_00853	Prav.g_00191
OG0001448	Syal.g_02552	Prav.g_00986
OG0001449	Syal.g_01198	Prav.g_01010
OG0001452	Syal.g_01223	Prav.g_00485
OG0001454	Syal.g_02566	Prav.g_00250
OG0001456	Syal.g_01146	Prav.g_00042
OG0001457	Syal.g_01147	Prav.g_00043
OG0001458	Syal.g_01148	Prav.g_00044
OG0001459	Syal.g_01493, Syal.g_02104	Prav.g_01377
OG0001460	Syal.g_02211	Prav.g_00959
OG0001462	Syal.g_00138	Prav.g_00102
OG0001470	Syal.g_00181	Prav.g_01509
OG0001471	Syal.g_01301	Prav.g_01663
OG0001473	Syal.g_02571	Prav.g_00708
OG0001474	Syal.g_00354	Prav.g_01986
OG0001475	Syal.g_00184	Prav.g_01511
OG0001479	Syal.g_00351	Prav.g_01983
OG0001480	Syal.g_02599	Prav.g_00988
OG0001481	Syal.g_00504	Prav.g_00992
OG0001482	Syal.g_01964	Prav.g_01055
OG0001486	Syal.g_01651	Prav.g_00063
OG0001492	Syal.g_01769	Prav.g_01834
OG0001493	Syal.g_01760	Prav.g_01826
OG0001495	Syal.g_00223	Prav.g_00290
OG0001499	Syal.g_00086	Prav.g_00125
OG0001504	Syal.g_02103, Syal.g_01492	Prav.g_01378
OG0001507	Syal.g_02094	Prav.g_01722
OG0001508	Syal.g_00180	Prav.g_01508
OG0001525	Syal.g_02585	Prav.g_01678
OG0001528	Syal.g_00182	Prav.g_01510
OG0001546	Syal.g_02950	Prav.g_01122
OG0001551	Syal.g_01781	Prav.g_00041
OG0001554	Syal.g_01065	Prav.g_01668
OG0001555	Syal.g_02484	Prav.g_01683
OG0001558	Syal.g_00117	Prav.g_01353
OG0001565	Syal.g_02600	Prav.g_01021
OG0001582	Syal.g_02644	Prav.g_01066
OG0001585	Syal.g_00712	Prav.g_01395
OG0001625	Syal.g_01230	Prav.g_01905
OG0001652	Syal.g_00115	Prav.g_01351
OG0001666	Syal.g_01491, Syal.g_02102, Syal.g_02073	Prav.g_01376
OG0001667	Syal.g_02863	Prav.g_01411
OG0001671	Syal.g_00993	Prav.g_01358
OG0001719	Syal.g_01472	Prav.g_01004
OG0001722	Syal.g_00730	Prav.g_00486
OG0001737	Syal.g_01284	Prav.g_01364
OG0001744	Syal.g_00735	Prav.g_01419
OG0001745	Syal.g_02530	Prav.g_01660
OG0002029	Syal.g_00704	Prav.g_01375
OG0002032	Syal.g_02367	Prav.g_00747
OG0002244	Syal.g_02093	Prav.g_01721
OG0002291	Syal.g_00876	Prav.g_01391
OG0002380	Syal.g_00701	Prav.g_01880
OG0002590	Syal.g_00017	Prav.g_01870, Prav.g_01888
OG0002665	Syal.g_01500	Prav.g_01310
OG0002700	Syal.g_01622	Prav.g_01723
OG0002785	Syal.g_01857	Prav.g_01319
OG0003059	Syal.g_01388	Prav.g_01317
OG0003656	Syal.g_00727	Prav.g_01023
