Orthogroup	Syal	Prap
OG0001166	Syal.g_00613	Prap.g_01760
OG0001167	Syal.g_00638	Prap.g_01742
OG0001168	Syal.g_00640	Prap.g_01740
OG0001169	Syal.g_00642	Prap.g_01738
OG0001170	Syal.g_00644	Prap.g_01736
OG0001172	Syal.g_00198	Prap.g_01710
OG0001173	Syal.g_00199	Prap.g_01709
OG0001174	Syal.g_00207	Prap.g_01701
OG0001175	Syal.g_00208	Prap.g_01700
OG0001176	Syal.g_00226	Prap.g_01692
OG0001177	Syal.g_00224	Prap.g_01690
OG0001178	Syal.g_00592	Prap.g_01774
OG0001179	Syal.g_00256	Prap.g_01660
OG0001180	Syal.g_00282	Prap.g_01636
OG0001182	Syal.g_00295	Prap.g_01624
OG0001183	Syal.g_00302	Prap.g_01619
OG0001184	Syal.g_01359	Prap.g_01601
OG0001185	Syal.g_01453	Prap.g_01585
OG0001186	Syal.g_00179	Prap.g_01561
OG0001187	Syal.g_00175	Prap.g_01558
OG0001188	Syal.g_00172	Prap.g_01556
OG0001189	Syal.g_00152	Prap.g_01540
OG0001190	Syal.g_01067	Prap.g_01535
OG0001191	Syal.g_01083	Prap.g_01525
OG0001192	Syal.g_01090	Prap.g_01520
OG0001193	Syal.g_01128	Prap.g_01508
OG0001194	Syal.g_01130	Prap.g_01507
OG0001195	Syal.g_01131	Prap.g_01506
OG0001196	Syal.g_00078	Prap.g_01490
OG0001197	Syal.g_00080	Prap.g_01488
OG0001198	Syal.g_00093	Prap.g_01868
OG0001199	Syal.g_00757	Prap.g_00876
OG0001201	Syal.g_00821	Prap.g_01068
OG0001202	Syal.g_00956	Prap.g_00970
OG0001203	Syal.g_00683	Prap.g_01474
OG0001204	Syal.g_01201	Prap.g_01468
OG0001205	Syal.g_00515	Prap.g_01321
OG0001206	Syal.g_00490	Prap.g_01301
OG0001207	Syal.g_02889	Prap.g_01290
OG0001208	Syal.g_02899	Prap.g_01285
OG0001209	Syal.g_02835	Prap.g_01234
OG0001210	Syal.g_02827	Prap.g_01229
OG0001211	Syal.g_02811	Prap.g_01219
OG0001212	Syal.g_02754	Prap.g_01172
OG0001213	Syal.g_02701	Prap.g_01137
OG0001214	Syal.g_02634	Prap.g_00390
OG0001215	Syal.g_01786	Prap.g_00810
OG0001216	Syal.g_01861	Prap.g_00789
OG0001217	Syal.g_02067	Prap.g_00036
OG0001218	Syal.g_00429	Prap.g_00519
OG0001219	Syal.g_02036	Prap.g_00685
OG0001220	Syal.g_02494	Prap.g_00727
OG0001221	Syal.g_02258	Prap.g_00847
OG0001222	Syal.g_02006	Prap.g_00307
OG0001223	Syal.g_01960	Prap.g_00275
OG0001224	Syal.g_01827	Prap.g_00704
OG0001225	Syal.g_01825	Prap.g_00706
OG0001226	Syal.g_00767	Prap.g_01129
OG0001227	Syal.g_01575	Prap.g_00504
OG0001228	Syal.g_02451	Prap.g_00406
OG0001229	Syal.g_01801	Prap.g_00518
OG0001230	Syal.g_00029	Prap.g_00114
OG0001231	Syal.g_00114	Prap.g_01344
OG0001233	Syal.g_00645	Prap.g_01735
OG0001234	Syal.g_00212	Prap.g_01698
OG0001236	Syal.g_01352	Prap.g_01604
OG0001237	Syal.g_01362	Prap.g_01600
OG0001238	Syal.g_01085	Prap.g_01524
OG0001239	Syal.g_00754	Prap.g_00879
OG0001240	Syal.g_00804	Prap.g_01085
OG0001241	Syal.g_00814	Prap.g_01075
OG0001242	Syal.g_00844	Prap.g_01055
OG0001243	Syal.g_00852	Prap.g_01048
OG0001244	Syal.g_00882	Prap.g_01033
OG0001245	Syal.g_02522	Prap.g_00495
OG0001247	Syal.g_01126	Prap.g_00817
OG0001248	Syal.g_01778	Prap.g_00815
OG0001249	Syal.g_00337	Prap.g_01375
OG0001250	Syal.g_02469	Prap.g_00740
OG0001251	Syal.g_02576	Prap.g_00659
OG0001252	Syal.g_01834	Prap.g_00699
OG0001253	Syal.g_02521	Prap.g_01126
OG0001254	Syal.g_02507	Prap.g_01881
OG0001255	Syal.g_02609	Prap.g_00474
OG0001256	Syal.g_00571	Prap.g_00210
OG0001258	Syal.g_00582	Prap.g_01783
OG0001259	Syal.g_00643	Prap.g_01737
OG0001260	Syal.g_00665	Prap.g_01720
OG0001261	Syal.g_00265	Prap.g_01652
OG0001263	Syal.g_00856	Prap.g_01046
OG0001265	Syal.g_00842	Prap.g_01056
OG0001266	Syal.g_00960	Prap.g_00966
OG0001267	Syal.g_01263	Prap.g_01430
OG0001268	Syal.g_00353	Prap.g_01367
OG0001269	Syal.g_02116, Syal.g_02567	Prap.g_00728
OG0001270	Syal.g_00528	Prap.g_01332
OG0001271	Syal.g_00466	Prap.g_01295
OG0001272	Syal.g_02903	Prap.g_01281
OG0001273	Syal.g_02641	Prap.g_00396
OG0001274	Syal.g_01007	Prap.g_00942
OG0001275	Syal.g_01932	Prap.g_00285
OG0001276	Syal.g_01914	Prap.g_00299
OG0001277	Syal.g_02963	Prap.g_01502
OG0001278	Syal.g_01766	Prap.g_00402
OG0001279	Syal.g_02565	Prap.g_00610
OG0001280	Syal.g_01604	Prap.g_00560
OG0001281	Syal.g_01592	Prap.g_00566
OG0001282	Syal.g_02887	Prap.g_00060
OG0001283	Syal.g_01179	Prap.g_01493
OG0001284	Syal.g_03007	Prap.g_00196
OG0001285	Syal.g_00625	Prap.g_01752
OG0001286	Syal.g_00280	Prap.g_01638
OG0001287	Syal.g_01461	Prap.g_01578
OG0001288	Syal.g_01513	Prap.g_01568
OG0001289	Syal.g_00781	Prap.g_01091
OG0001290	Syal.g_00813	Prap.g_01076
OG0001291	Syal.g_00866	Prap.g_01038
OG0001292	Syal.g_01206	Prap.g_01463
OG0001293	Syal.g_01236	Prap.g_01450
OG0001295	Syal.g_01828	Prap.g_01919
OG0001296	Syal.g_02933	Prap.g_01258
OG0001298	Syal.g_02777	Prap.g_01192
OG0001299	Syal.g_02200	Prap.g_00359
OG0001300	Syal.g_01795	Prap.g_00806
OG0001301	Syal.g_01941, Syal.g_01810	Prap.g_00801
OG0001302	Syal.g_02607	Prap.g_00688
OG0001303	Syal.g_02033	Prap.g_01817
OG0001304	Syal.g_01899	Prap.g_00312
OG0001305	Syal.g_01817	Prap.g_00712
OG0001306	Syal.g_01626	Prap.g_00471
OG0001307	Syal.g_02195	Prap.g_01927
OG0001308	Syal.g_00392	Prap.g_00131
OG0001309	Syal.g_02943	Prap.g_00238
OG0001310	Syal.g_00605	Prap.g_01766
OG0001311	Syal.g_01912	Prap.g_00301
OG0001312	Syal.g_02024	Prap.g_00676
OG0001315	Syal.g_00300	Prap.g_00509
OG0001316	Syal.g_00872	Prap.g_01034
OG0001317	Syal.g_00687	Prap.g_01478
OG0001318	Syal.g_01228	Prap.g_01454
OG0001319	Syal.g_01252	Prap.g_01437
OG0001321	Syal.g_00508	Prap.g_01315
OG0001322	Syal.g_00507	Prap.g_01314
OG0001323	Syal.g_02946	Prap.g_01248
OG0001324	Syal.g_01796	Prap.g_00805
OG0001325	Syal.g_01865	Prap.g_00342
OG0001327	Syal.g_02296	Prap.g_00870
OG0001328	Syal.g_02266	Prap.g_00542
OG0001329	Syal.g_01188	Prap.g_01820
OG0001330	Syal.g_01611	Prap.g_00227
OG0001332	Syal.g_02965	Prap.g_00167
OG0001333	Syal.g_00639	Prap.g_01741
OG0001334	Syal.g_00311	Prap.g_01616
OG0001335	Syal.g_00312	Prap.g_01615
OG0001337	Syal.g_00308, Syal.g_00327	Prap.g_01380
OG0001338	Syal.g_02003, Syal.g_00330	Prap.g_01377
OG0001339	Syal.g_00816	Prap.g_01073
OG0001340	Syal.g_00328	Prap.g_01379
OG0001341	Syal.g_02538	Prap.g_00511
OG0001343	Syal.g_01190	Prap.g_00662
OG0001344	Syal.g_01658	Prap.g_00452
OG0001345	Syal.g_01694	Prap.g_00436
OG0001346	Syal.g_01600	Prap.g_00562
OG0001348	Syal.g_01849	Prap.g_01921
OG0001351	Syal.g_00501	Prap.g_01309
OG0001353	Syal.g_02457	Prap.g_00750
OG0001354	Syal.g_01973	Prap.g_00267
OG0001357	Syal.g_00433, Syal.g_02584	Prap.g_00535
OG0001359	Syal.g_01189	Prap.g_00661
OG0001362	Syal.g_00397	Prap.g_00135
OG0001363	Syal.g_00399	Prap.g_00137
OG0001364	Syal.g_01342	Prap.g_01613
OG0001365	Syal.g_01072	Prap.g_01531
OG0001368	Syal.g_01200	Prap.g_00536, Prap.g_00007, Prap.g_00646
OG0001369	Syal.g_00803	Prap.g_01086
OG0001375	Syal.g_01191	Prap.g_00663
OG0001379	Syal.g_01609	Prap.g_00555
OG0001382	Syal.g_00220	Prap.g_00524
OG0001394	Syal.g_02250	Prap.g_00843
OG0001397	Syal.g_00398	Prap.g_00136
OG0001398	Syal.g_00774	Prap.g_01896
OG0001401	Syal.g_02463	Prap.g_00745
OG0001402	Syal.g_02711	Prap.g_01143
OG0001404	Syal.g_00750	Prap.g_00882
OG0001407	Syal.g_01774	Prap.g_00528
OG0001409	Syal.g_01671	Prap.g_00448
OG0001410	Syal.g_02194	Prap.g_01926
OG0001411	Syal.g_01399	Prap.g_00889
OG0001419	Syal.g_01775	Prap.g_00527
OG0001423	Syal.g_00726	Prap.g_00633
OG0001425	Syal.g_01089	Prap.g_01521
OG0001428	Syal.g_00915	Prap.g_00998
OG0001430	Syal.g_01055	Prap.g_00520
OG0001433	Syal.g_02212	Prap.g_01792
OG0001434	Syal.g_02245	Prap.g_00838
OG0001435	Syal.g_02290	Prap.g_00862
OG0001443	Syal.g_01101	Prap.g_00517
OG0001448	Syal.g_02552	Prap.g_01311
OG0001460	Syal.g_02211	Prap.g_01793
OG0001461	Syal.g_02091	Prap.g_00898
OG0001476	Syal.g_01667	Prap.g_00449
OG0001477	Syal.g_01807	Prap.g_00587
OG0001481	Syal.g_00504	Prap.g_00541
OG0001486	Syal.g_01651	Prap.g_00458
OG0001488	Syal.g_01677	Prap.g_00443
OG0001489	Syal.g_00291	Prap.g_01627
OG0001496	Syal.g_01804	Prap.g_00589
OG0001497	Syal.g_01806	Prap.g_00588
OG0001498	Syal.g_00554	Prap.g_01348
OG0001505	Syal.g_01370, Syal.g_01371	Prap.g_00003
OG0001510	Syal.g_01489	Prap.g_01574
OG0001511	Syal.g_00829	Prap.g_01064
OG0001512	Syal.g_00682	Prap.g_00513
OG0001513	Syal.g_00298	Prap.g_01847
OG0001514	Syal.g_01803	Prap.g_00590
OG0001515	Syal.g_01791	Prap.g_00808
OG0001516	Syal.g_02197	Prap.g_00362
OG0001517	Syal.g_00348	Prap.g_01371
OG0001518	Syal.g_02309, Syal.g_01087	Prap.g_01522
OG0001519	Syal.g_01103	Prap.g_01517
OG0001525	Syal.g_02585	Prap.g_01814
OG0001527	Syal.g_02796	Prap.g_01206
OG0001529	Syal.g_00145	Prap.g_00914
OG0001530	Syal.g_00827	Prap.g_01065
OG0001531	Syal.g_00681	Prap.g_01473
OG0001532	Syal.g_01710	Prap.g_00425
OG0001534	Syal.g_01898	Prap.g_00313
OG0001535	Syal.g_01917	Prap.g_00297
OG0001536	Syal.g_01996	Prap.g_00253
OG0001537	Syal.g_02257	Prap.g_00846
OG0001538	Syal.g_01870	Prap.g_00778
OG0001539	Syal.g_02294	Prap.g_00868
OG0001540	Syal.g_00858	Prap.g_01044
OG0001541	Syal.g_00924	Prap.g_00990
OG0001542	Syal.g_00935	Prap.g_00984
OG0001543	Syal.g_00988	Prap.g_00547
OG0001544	Syal.g_01102	Prap.g_01518
OG0001545	Syal.g_01170	Prap.g_01503
OG0001557	Syal.g_02249	Prap.g_00842
OG0001559	Syal.g_00826	Prap.g_01066
OG0001560	Syal.g_00812	Prap.g_01077
OG0001561	Syal.g_01910	Prap.g_00303
OG0001562	Syal.g_01926	Prap.g_00290
OG0001563	Syal.g_00274	Prap.g_01643
OG0001565	Syal.g_02600	Prap.g_00636
OG0001572	Syal.g_03017	Prap.g_00609
OG0001574	Syal.g_02798	Prap.g_01208
OG0001575	Syal.g_02793	Prap.g_01203
OG0001576	Syal.g_01582	Prap.g_00575
OG0001577	Syal.g_01648	Prap.g_00461
OG0001579	Syal.g_00318	Prap.g_01382
OG0001580	Syal.g_01052	Prap.g_00907
OG0001589	Syal.g_00647	Prap.g_01733
OG0001591	Syal.g_02209	Prap.g_00829
OG0001592	Syal.g_01053	Prap.g_00908
OG0001614	Syal.g_01451	Prap.g_01586
OG0001616	Syal.g_01699	Prap.g_00433
OG0001617	Syal.g_01800	Prap.g_00804
OG0001619	Syal.g_02009	Prap.g_00246
OG0001620	Syal.g_00360	Prap.g_01363
OG0001621	Syal.g_01224	Prap.g_01458
OG0001622	Syal.g_01178	Prap.g_01494
OG0001636	Syal.g_00137	Prap.g_00920
OG0001638	Syal.g_00599	Prap.g_01768
OG0001639	Syal.g_02968	Prap.g_00170
OG0001640	Syal.g_01839	Prap.g_00696
OG0001641	Syal.g_01955	Prap.g_00278
OG0001643	Syal.g_02631	Prap.g_00387
OG0001644	Syal.g_02426	Prap.g_00332
OG0001654	Syal.g_02966	Prap.g_00168
OG0001656	Syal.g_00317	Prap.g_01383
OG0001657	Syal.g_00897	Prap.g_01015
OG0001658	Syal.g_01066	Prap.g_00912
OG0001659	Syal.g_01706	Prap.g_01916
OG0001676	Syal.g_00320	Prap.g_01381
OG0001678	Syal.g_00197	Prap.g_01711
OG0001679	Syal.g_00794, Syal.g_02034	Prap.g_01376
OG0001693	Syal.g_01822	Prap.g_01835
OG0001717	Syal.g_00910	Prap.g_00594
OG0001722	Syal.g_00730	Prap.g_00656
OG0001733	Syal.g_02213	Prap.g_01795
OG0001770	Syal.g_02501	Prap.g_01864
OG0001807	Syal.g_01337	Prap.g_00896
OG0001965	Syal.g_02842	Prap.g_01845
OG0002003	Syal.g_01790	Prap.g_00028
OG0002019	Syal.g_01425	Prap.g_01913
OG0002098	Syal.g_01386	Prap.g_01935
OG0002122	Syal.g_01789	Prap.g_00027
OG0002177	Syal.g_02864	Prap.g_01132
OG0002246	Syal.g_00542	Prap.g_01831
OG0002340	Syal.g_00973	Prap.g_00960
OG0002433	Syal.g_00969	Prap.g_01897
OG0002518	Syal.g_02172, Syal.g_00737	Prap.g_01113
