Orthogroup	Syal	Pram
OG0001163	Syal.g_00573	Pram.g_01624
OG0001164	Syal.g_00579	Pram.g_01627
OG0001165	Syal.g_00584	Pram.g_01630
OG0001166	Syal.g_00613	Pram.g_01651
OG0001167	Syal.g_00638	Pram.g_01669
OG0001168	Syal.g_00640	Pram.g_01671
OG0001169	Syal.g_00642	Pram.g_01673
OG0001170	Syal.g_00644	Pram.g_01675
OG0001172	Syal.g_00198	Pram.g_01700
OG0001173	Syal.g_00199	Pram.g_01701
OG0001174	Syal.g_00207	Pram.g_01709
OG0001175	Syal.g_00208	Pram.g_01710
OG0001176	Syal.g_00226	Pram.g_01718
OG0001177	Syal.g_00224	Pram.g_01720
OG0001178	Syal.g_00592	Pram.g_01637
OG0001179	Syal.g_00256	Pram.g_01753
OG0001180	Syal.g_00282	Pram.g_01776
OG0001182	Syal.g_00295	Pram.g_01788
OG0001183	Syal.g_00302	Pram.g_01794
OG0001184	Syal.g_01359	Pram.g_01812
OG0001185	Syal.g_01453	Pram.g_01828
OG0001186	Syal.g_00179	Pram.g_01852
OG0001187	Syal.g_00175	Pram.g_01855
OG0001188	Syal.g_00172	Pram.g_01857
OG0001189	Syal.g_00152	Pram.g_01874
OG0001190	Syal.g_01067	Pram.g_01879
OG0001191	Syal.g_01083	Pram.g_01889
OG0001192	Syal.g_01090	Pram.g_01894
OG0001193	Syal.g_01128	Pram.g_01907
OG0001194	Syal.g_01130	Pram.g_01908
OG0001195	Syal.g_01131	Pram.g_01909
OG0001196	Syal.g_00078	Pram.g_01926
OG0001197	Syal.g_00080	Pram.g_01928
OG0001198	Syal.g_00093	Pram.g_01935
OG0001199	Syal.g_00757	Pram.g_00059
OG0001200	Syal.g_00759	Pram.g_00061
OG0001201	Syal.g_00821	Pram.g_00092
OG0001202	Syal.g_00956	Pram.g_00184
OG0001203	Syal.g_00683	Pram.g_00225
OG0001204	Syal.g_01201	Pram.g_00231
OG0001205	Syal.g_00515	Pram.g_00380
OG0001206	Syal.g_00490	Pram.g_00401
OG0001207	Syal.g_02889	Pram.g_00413
OG0001208	Syal.g_02899	Pram.g_00418
OG0001209	Syal.g_02835	Pram.g_00473
OG0001210	Syal.g_02827	Pram.g_00477
OG0001211	Syal.g_02811	Pram.g_00487
OG0001212	Syal.g_02754	Pram.g_00533
OG0001213	Syal.g_02701	Pram.g_00569
OG0001215	Syal.g_01786	Pram.g_00781
OG0001216	Syal.g_01861	Pram.g_00803
OG0001217	Syal.g_02067	Pram.g_01539
OG0001218	Syal.g_00429	Pram.g_01196
OG0001219	Syal.g_02036	Pram.g_00911
OG0001220	Syal.g_02494	Pram.g_00865
OG0001221	Syal.g_02258	Pram.g_00745
OG0001222	Syal.g_02006	Pram.g_00988
OG0001223	Syal.g_01960	Pram.g_00960
OG0001224	Syal.g_01827	Pram.g_00892
OG0001225	Syal.g_01825	Pram.g_00890
OG0001226	Syal.g_00767	Pram.g_00577
OG0001227	Syal.g_01575	Pram.g_01188
OG0001228	Syal.g_02451	Pram.g_01089
OG0001229	Syal.g_01801	Pram.g_01542
OG0001230	Syal.g_00029	Pram.g_01388
OG0001231	Syal.g_00114	Pram.g_00357
OG0001232	Syal.g_00622	Pram.g_01655
OG0001233	Syal.g_00645	Pram.g_01676
OG0001234	Syal.g_00212	Pram.g_01712
OG0001236	Syal.g_01352	Pram.g_01809
OG0001237	Syal.g_01362	Pram.g_01813
OG0001238	Syal.g_01085	Pram.g_01890
OG0001239	Syal.g_00754	Pram.g_00056
OG0001240	Syal.g_00804	Pram.g_00077
OG0001241	Syal.g_00814	Pram.g_00086
OG0001242	Syal.g_00844	Pram.g_00105
OG0001243	Syal.g_00852	Pram.g_00112
OG0001244	Syal.g_00882	Pram.g_00127
OG0001245	Syal.g_02522	Pram.g_01177
OG0001246	Syal.g_02927	Pram.g_00680
OG0001247	Syal.g_01126	Pram.g_00774
OG0001248	Syal.g_01778	Pram.g_00776
OG0001249	Syal.g_00337	Pram.g_00325
OG0001250	Syal.g_02469	Pram.g_00851
OG0001251	Syal.g_02576	Pram.g_00714
OG0001252	Syal.g_01834	Pram.g_00897
OG0001253	Syal.g_02521	Pram.g_00579
OG0001254	Syal.g_02507	Pram.g_01548
OG0001255	Syal.g_02609	Pram.g_01157
OG0001256	Syal.g_00571	Pram.g_01289
OG0001258	Syal.g_00582	Pram.g_01628
OG0001259	Syal.g_00643	Pram.g_01674
OG0001261	Syal.g_00265	Pram.g_01761
OG0001262	Syal.g_00154	Pram.g_01872
OG0001263	Syal.g_00856	Pram.g_00114
OG0001265	Syal.g_00842	Pram.g_00104
OG0001266	Syal.g_00960	Pram.g_00188
OG0001267	Syal.g_01263	Pram.g_00268
OG0001268	Syal.g_00353	Pram.g_00334
OG0001269	Syal.g_02116, Syal.g_02567	Pram.g_00864
OG0001270	Syal.g_00528	Pram.g_00369
OG0001271	Syal.g_00466	Pram.g_00408
OG0001272	Syal.g_02903	Pram.g_00422
OG0001273	Syal.g_02641	Pram.g_01079
OG0001274	Syal.g_01007	Pram.g_00211
OG0001275	Syal.g_01932	Pram.g_00969
OG0001276	Syal.g_01914	Pram.g_00980
OG0001278	Syal.g_01766	Pram.g_01085
OG0001279	Syal.g_02565	Pram.g_01253
OG0001280	Syal.g_01604	Pram.g_01229
OG0001281	Syal.g_01592	Pram.g_01235
OG0001282	Syal.g_02887	Pram.g_01467
OG0001283	Syal.g_01179	Pram.g_01922
OG0001284	Syal.g_03007	Pram.g_01302
OG0001285	Syal.g_00625	Pram.g_01658
OG0001286	Syal.g_00280	Pram.g_01774
OG0001287	Syal.g_01461	Pram.g_01835
OG0001288	Syal.g_01513	Pram.g_01845
OG0001289	Syal.g_00781	Pram.g_00071
OG0001290	Syal.g_00813	Pram.g_00085
OG0001291	Syal.g_00866	Pram.g_00122
OG0001292	Syal.g_01206	Pram.g_00236
OG0001293	Syal.g_01236	Pram.g_00249
OG0001296	Syal.g_02933	Pram.g_00446
OG0001298	Syal.g_02777	Pram.g_00515
OG0001299	Syal.g_02200	Pram.g_01043
OG0001300	Syal.g_01795	Pram.g_00785
OG0001301	Syal.g_01941, Syal.g_01810	Pram.g_00790
OG0001302	Syal.g_02607	Pram.g_00908
OG0001304	Syal.g_01899	Pram.g_00993
OG0001305	Syal.g_01817	Pram.g_00884
OG0001306	Syal.g_01626	Pram.g_01155
OG0001307	Syal.g_02195	Pram.g_01477
OG0001308	Syal.g_00392	Pram.g_01368
OG0001309	Syal.g_02943	Pram.g_01272
OG0001310	Syal.g_00605	Pram.g_01645
OG0001311	Syal.g_01912	Pram.g_00982
OG0001312	Syal.g_02024	Pram.g_00920
OG0001315	Syal.g_00300	Pram.g_01553
OG0001316	Syal.g_00872	Pram.g_00126
OG0001317	Syal.g_00687	Pram.g_00221
OG0001318	Syal.g_01228	Pram.g_00245
OG0001319	Syal.g_01252	Pram.g_00261
OG0001321	Syal.g_00508	Pram.g_00386
OG0001322	Syal.g_00507	Pram.g_00387
OG0001323	Syal.g_02946	Pram.g_00457
OG0001324	Syal.g_01796	Pram.g_00786
OG0001325	Syal.g_01865	Pram.g_01025
OG0001327	Syal.g_02296	Pram.g_00723
OG0001328	Syal.g_02266	Pram.g_01214
OG0001329	Syal.g_01188	Pram.g_01598
OG0001330	Syal.g_01611	Pram.g_01276
OG0001332	Syal.g_02965	Pram.g_01331
OG0001333	Syal.g_00639	Pram.g_01670
OG0001334	Syal.g_00311	Pram.g_01797
OG0001335	Syal.g_00312	Pram.g_01798
OG0001336	Syal.g_01180	Pram.g_01923
OG0001337	Syal.g_00308, Syal.g_00327	Pram.g_00320
OG0001338	Syal.g_02003, Syal.g_00330	Pram.g_00323
OG0001339	Syal.g_00816	Pram.g_00088
OG0001340	Syal.g_00328	Pram.g_00321
OG0001341	Syal.g_02538	Pram.g_01533
OG0001343	Syal.g_01190	Pram.g_00711
OG0001344	Syal.g_01658	Pram.g_01135
OG0001346	Syal.g_01600	Pram.g_01231
OG0001348	Syal.g_01849	Pram.g_01526
OG0001351	Syal.g_00501	Pram.g_00394
OG0001353	Syal.g_02457	Pram.g_00841
OG0001354	Syal.g_01973	Pram.g_00953
OG0001357	Syal.g_00433, Syal.g_02584	Pram.g_01207
OG0001358	Syal.g_02715	Pram.g_00558
OG0001359	Syal.g_01189	Pram.g_00712
OG0001361	Syal.g_01691	Pram.g_01121
OG0001362	Syal.g_00397	Pram.g_01364
OG0001363	Syal.g_00399	Pram.g_01362
OG0001364	Syal.g_01342	Pram.g_01800
OG0001365	Syal.g_01072	Pram.g_01883
OG0001368	Syal.g_01200	Pram.g_00649, Pram.g_00610, Pram.g_00624
OG0001369	Syal.g_00803	Pram.g_00076
OG0001375	Syal.g_01191	Pram.g_00710
OG0001379	Syal.g_01609	Pram.g_01224
OG0001382	Syal.g_00220	Pram.g_01200
OG0001394	Syal.g_02250	Pram.g_00749
OG0001397	Syal.g_00398	Pram.g_01363
OG0001398	Syal.g_00774	Pram.g_01256
OG0001401	Syal.g_02463	Pram.g_00846
OG0001402	Syal.g_02711	Pram.g_00563
OG0001404	Syal.g_00750	Pram.g_00053
OG0001405	Syal.g_00314	Pram.g_00314
OG0001407	Syal.g_01774	Pram.g_01202
OG0001409	Syal.g_01671	Pram.g_01131
OG0001410	Syal.g_02194	Pram.g_01476
OG0001411	Syal.g_01399	Pram.g_00046
OG0001423	Syal.g_00726	Pram.g_00613
OG0001425	Syal.g_01089	Pram.g_01893
OG0001430	Syal.g_01055	Pram.g_01197
OG0001435	Syal.g_02290	Pram.g_00730
OG0001443	Syal.g_01101	Pram.g_01543
OG0001448	Syal.g_02552	Pram.g_00392
OG0001460	Syal.g_02211	Pram.g_01623
OG0001461	Syal.g_02091	Pram.g_01575
OG0001476	Syal.g_01667	Pram.g_01132
OG0001477	Syal.g_01807	Pram.g_01521
OG0001481	Syal.g_00504	Pram.g_01213
OG0001486	Syal.g_01651	Pram.g_01142
OG0001488	Syal.g_01677	Pram.g_01126
OG0001489	Syal.g_00291	Pram.g_01785
OG0001495	Syal.g_00223	Pram.g_01721
OG0001496	Syal.g_01804	Pram.g_01519
OG0001497	Syal.g_01806	Pram.g_01520
OG0001498	Syal.g_00554	Pram.g_00353
OG0001505	Syal.g_01370, Syal.g_01371	Pram.g_01414
OG0001510	Syal.g_01489	Pram.g_01839
OG0001511	Syal.g_00829	Pram.g_00096
OG0001512	Syal.g_00682	Pram.g_01192
OG0001514	Syal.g_01803	Pram.g_01518
OG0001515	Syal.g_01791	Pram.g_00783
OG0001516	Syal.g_02197	Pram.g_01046
OG0001517	Syal.g_00348	Pram.g_00329
OG0001518	Syal.g_02309, Syal.g_01087	Pram.g_01892
OG0001519	Syal.g_01103	Pram.g_01897
OG0001527	Syal.g_02796	Pram.g_00501
OG0001529	Syal.g_00145	Pram.g_00025
OG0001530	Syal.g_00827	Pram.g_00095
OG0001531	Syal.g_00681	Pram.g_00226
OG0001532	Syal.g_01710	Pram.g_01108
OG0001534	Syal.g_01898	Pram.g_00994
OG0001535	Syal.g_01917	Pram.g_00979
OG0001536	Syal.g_01996	Pram.g_00939
OG0001537	Syal.g_02257	Pram.g_00746
OG0001538	Syal.g_01870	Pram.g_00814
OG0001539	Syal.g_02294	Pram.g_00725
OG0001540	Syal.g_00858	Pram.g_00116
OG0001541	Syal.g_00924	Pram.g_00164
OG0001542	Syal.g_00935	Pram.g_00170
OG0001543	Syal.g_00988	Pram.g_01538
OG0001544	Syal.g_01102	Pram.g_01896
OG0001545	Syal.g_01170	Pram.g_01912
OG0001557	Syal.g_02249	Pram.g_00750
OG0001559	Syal.g_00826	Pram.g_00094
OG0001560	Syal.g_00812	Pram.g_00084
OG0001561	Syal.g_01910	Pram.g_00984
OG0001563	Syal.g_00274	Pram.g_01769
OG0001565	Syal.g_02600	Pram.g_01576
OG0001574	Syal.g_02798	Pram.g_00499
OG0001575	Syal.g_02793	Pram.g_00504
OG0001576	Syal.g_01582	Pram.g_01243
OG0001579	Syal.g_00318	Pram.g_00318
OG0001580	Syal.g_01052	Pram.g_00032
OG0001589	Syal.g_00647	Pram.g_01678
OG0001591	Syal.g_02209	Pram.g_00762
OG0001592	Syal.g_01053	Pram.g_00031
OG0001614	Syal.g_01451	Pram.g_01827
OG0001616	Syal.g_01699	Pram.g_01116
OG0001617	Syal.g_01800	Pram.g_00787
OG0001619	Syal.g_02009	Pram.g_00929
OG0001620	Syal.g_00360	Pram.g_00338
OG0001621	Syal.g_01224	Pram.g_00241
OG0001622	Syal.g_01178	Pram.g_01921
OG0001634	Syal.g_02203	Pram.g_01040
OG0001636	Syal.g_00137	Pram.g_00020
OG0001638	Syal.g_00599	Pram.g_01643
OG0001639	Syal.g_02968	Pram.g_01329
OG0001640	Syal.g_01839	Pram.g_00900
OG0001641	Syal.g_01955	Pram.g_00962
OG0001643	Syal.g_02631	Pram.g_01071
OG0001644	Syal.g_02426	Pram.g_01015
OG0001656	Syal.g_00317	Pram.g_00317
OG0001658	Syal.g_01066	Pram.g_00027
OG0001659	Syal.g_01706	Pram.g_01264
OG0001676	Syal.g_00320	Pram.g_00319
OG0001678	Syal.g_00197	Pram.g_01699
OG0001679	Syal.g_00794, Syal.g_02034	Pram.g_00324
OG0001693	Syal.g_01822	Pram.g_00661
OG0001713	Syal.g_01668	Pram.g_01217
OG0001717	Syal.g_00910	Pram.g_00678
OG0001722	Syal.g_00730	Pram.g_00716
OG0001731	Syal.g_02986	Pram.g_01316
OG0001762	Syal.g_01947	Pram.g_00967
OG0001764	Syal.g_02046	Pram.g_01009
OG0001770	Syal.g_02501	Pram.g_01612
OG0001974	Syal.g_01063	Pram.g_00360
OG0002003	Syal.g_01790	Pram.g_00688
OG0002019	Syal.g_01425	Pram.g_01951
OG0002098	Syal.g_01386	Pram.g_01493
OG0002122	Syal.g_01789	Pram.g_00687
OG0002177	Syal.g_02864	Pram.g_00574
OG0002246	Syal.g_00542	Pram.g_01583
OG0002582	Syal.g_01382	Pram.g_01492
