Orthogroup	Syal	Prbn
OG0001118	Syal.g_01968	Prbn.g_01404
OG0001119	Syal.g_01966	Prbn.g_01403
OG0001120	Syal.g_01962	Prbn.g_01401
OG0001122	Syal.g_01921	Prbn.g_01381
OG0001123	Syal.g_01913	Prbn.g_01375
OG0001124	Syal.g_01911	Prbn.g_01373
OG0001125	Syal.g_01909	Prbn.g_01371
OG0001126	Syal.g_01837	Prbn.g_01460
OG0001127	Syal.g_01836	Prbn.g_01461
OG0001128	Syal.g_01833	Prbn.g_01463
OG0001129	Syal.g_01831	Prbn.g_01464
OG0001130	Syal.g_01830	Prbn.g_01465
OG0001131	Syal.g_02260	Prbn.g_00692
OG0001132	Syal.g_02553	Prbn.g_01039
OG0001133	Syal.g_02710	Prbn.g_01239
OG0001134	Syal.g_02506	Prbn.g_01650
OG0001135	Syal.g_02505	Prbn.g_01653
OG0001136	Syal.g_01650	Prbn.g_01186
OG0001137	Syal.g_01673	Prbn.g_01198
OG0001138	Syal.g_01709	Prbn.g_00392
OG0001139	Syal.g_01711	Prbn.g_00394
OG0001140	Syal.g_01712	Prbn.g_00395
OG0001141	Syal.g_01713	Prbn.g_00396
OG0001142	Syal.g_01714	Prbn.g_00397
OG0001143	Syal.g_01722	Prbn.g_00404
OG0001144	Syal.g_01736	Prbn.g_00409
OG0001145	Syal.g_01614	Prbn.g_01092
OG0001146	Syal.g_01593	Prbn.g_01080
OG0001147	Syal.g_00458	Prbn.g_01060
OG0001148	Syal.g_02886	Prbn.g_01242
OG0001149	Syal.g_02885	Prbn.g_00153
OG0001150	Syal.g_02884	Prbn.g_00154
OG0001151	Syal.g_02872	Prbn.g_00165
OG0001152	Syal.g_02871	Prbn.g_00166
OG0001153	Syal.g_00421	Prbn.g_00244
OG0001154	Syal.g_00422	Prbn.g_00245
OG0001155	Syal.g_02969	Prbn.g_00262
OG0001156	Syal.g_02972	Prbn.g_00265
OG0001157	Syal.g_02973	Prbn.g_00266
OG0001158	Syal.g_02974	Prbn.g_00267
OG0001159	Syal.g_02975	Prbn.g_00268
OG0001160	Syal.g_00564	Prbn.g_00900
OG0001161	Syal.g_01104	Prbn.g_01688
OG0001162	Syal.g_01577	Prbn.g_00134
OG0001163	Syal.g_00573	Prbn.g_01736
OG0001164	Syal.g_00579	Prbn.g_01740
OG0001165	Syal.g_00584	Prbn.g_01743
OG0001166	Syal.g_00613	Prbn.g_01764
OG0001167	Syal.g_00638	Prbn.g_01782
OG0001168	Syal.g_00640	Prbn.g_01784
OG0001169	Syal.g_00642	Prbn.g_01786
OG0001170	Syal.g_00644	Prbn.g_01788
OG0001172	Syal.g_00198	Prbn.g_01814
OG0001173	Syal.g_00199	Prbn.g_01815
OG0001174	Syal.g_00207	Prbn.g_01823
OG0001175	Syal.g_00208	Prbn.g_01824
OG0001176	Syal.g_00226	Prbn.g_01832
OG0001177	Syal.g_00224	Prbn.g_01834
OG0001178	Syal.g_00592	Prbn.g_01750
OG0001179	Syal.g_00256	Prbn.g_01864
OG0001180	Syal.g_00282	Prbn.g_01887
OG0001182	Syal.g_00295	Prbn.g_01899
OG0001183	Syal.g_00302	Prbn.g_01904
OG0001184	Syal.g_01359	Prbn.g_01017
OG0001185	Syal.g_01453	Prbn.g_01001
OG0001186	Syal.g_00179	Prbn.g_00977
OG0001187	Syal.g_00175	Prbn.g_00974
OG0001188	Syal.g_00172	Prbn.g_00972
OG0001189	Syal.g_00152	Prbn.g_00956
OG0001190	Syal.g_01067	Prbn.g_00951
OG0001191	Syal.g_01083	Prbn.g_00941
OG0001192	Syal.g_01090	Prbn.g_00936
OG0001193	Syal.g_01128	Prbn.g_00924
OG0001194	Syal.g_01130	Prbn.g_00923
OG0001195	Syal.g_01131	Prbn.g_00922
OG0001196	Syal.g_00078	Prbn.g_00906
OG0001198	Syal.g_00093	Prbn.g_00297
OG0001199	Syal.g_00757	Prbn.g_00703
OG0001201	Syal.g_00821	Prbn.g_01311
OG0001202	Syal.g_00956	Prbn.g_00354
OG0001203	Syal.g_00683	Prbn.g_00312
OG0001204	Syal.g_01201	Prbn.g_00306
OG0001205	Syal.g_00515	Prbn.g_00668
OG0001206	Syal.g_00490	Prbn.g_00648
OG0001207	Syal.g_02889	Prbn.g_00637
OG0001208	Syal.g_02899	Prbn.g_00632
OG0001209	Syal.g_02835	Prbn.g_00581
OG0001210	Syal.g_02827	Prbn.g_00576
OG0001211	Syal.g_02811	Prbn.g_00566
OG0001212	Syal.g_02754	Prbn.g_00519
OG0001213	Syal.g_02701	Prbn.g_00484
OG0001214	Syal.g_02634	Prbn.g_00428
OG0001215	Syal.g_01786	Prbn.g_01573
OG0001216	Syal.g_01861	Prbn.g_01552
OG0001217	Syal.g_02067	Prbn.g_01023
OG0001218	Syal.g_00429	Prbn.g_01126
OG0001219	Syal.g_02036	Prbn.g_01447
OG0001220	Syal.g_02494	Prbn.g_01490
OG0001221	Syal.g_02258	Prbn.g_01610
OG0001222	Syal.g_02006	Prbn.g_01368
OG0001223	Syal.g_01960	Prbn.g_01400
OG0001224	Syal.g_01827	Prbn.g_01467
OG0001225	Syal.g_01825	Prbn.g_01469
OG0001226	Syal.g_00767	Prbn.g_00476
OG0001227	Syal.g_01575	Prbn.g_01141
OG0001228	Syal.g_02451	Prbn.g_00412
OG0001229	Syal.g_01801	Prbn.g_01127
OG0001230	Syal.g_00029	Prbn.g_00205
OG0001231	Syal.g_00114	Prbn.g_00691
OG0001233	Syal.g_00645	Prbn.g_01789
OG0001234	Syal.g_00212	Prbn.g_01826
OG0001236	Syal.g_01352	Prbn.g_01919
OG0001237	Syal.g_01362	Prbn.g_01016
OG0001238	Syal.g_01085	Prbn.g_00940
OG0001239	Syal.g_00754	Prbn.g_00706
OG0001240	Syal.g_00804	Prbn.g_01328
OG0001241	Syal.g_00814	Prbn.g_01318
OG0001242	Syal.g_00844	Prbn.g_01298
OG0001243	Syal.g_00852	Prbn.g_01291
OG0001244	Syal.g_00882	Prbn.g_01276
OG0001245	Syal.g_02522	Prbn.g_01150
OG0001247	Syal.g_01126	Prbn.g_01580
OG0001248	Syal.g_01778	Prbn.g_01578
OG0001249	Syal.g_00337	Prbn.g_00102
OG0001250	Syal.g_02469	Prbn.g_01503
OG0001251	Syal.g_02576	Prbn.g_01929
OG0001252	Syal.g_01834	Prbn.g_01462
OG0001253	Syal.g_02521	Prbn.g_00473
OG0001254	Syal.g_02507	Prbn.g_01652
OG0001255	Syal.g_02609	Prbn.g_01171
OG0001256	Syal.g_00571	Prbn.g_00893
OG0001258	Syal.g_00582	Prbn.g_01741
OG0001259	Syal.g_00643	Prbn.g_01787
OG0001260	Syal.g_00665	Prbn.g_01804
OG0001261	Syal.g_00265	Prbn.g_01872
OG0001263	Syal.g_00856	Prbn.g_01289
OG0001265	Syal.g_00842	Prbn.g_01299
OG0001266	Syal.g_00960	Prbn.g_00350
OG0001267	Syal.g_01263	Prbn.g_00047
OG0001268	Syal.g_00353	Prbn.g_00110
OG0001269	Syal.g_02116, Syal.g_02567	Prbn.g_01491
OG0001270	Syal.g_00528	Prbn.g_00679
OG0001271	Syal.g_00466	Prbn.g_00642
OG0001272	Syal.g_02903	Prbn.g_00628
OG0001273	Syal.g_02641	Prbn.g_00422
OG0001274	Syal.g_01007	Prbn.g_00326
OG0001275	Syal.g_01932	Prbn.g_01390
OG0001276	Syal.g_01914	Prbn.g_01376
OG0001277	Syal.g_02963	Prbn.g_00918
OG0001278	Syal.g_01766	Prbn.g_00416
OG0001279	Syal.g_02565	Prbn.g_00810
OG0001280	Syal.g_01604	Prbn.g_01085
OG0001281	Syal.g_01592	Prbn.g_01079
OG0001282	Syal.g_02887	Prbn.g_01241
OG0001283	Syal.g_01179	Prbn.g_00909
OG0001284	Syal.g_03007	Prbn.g_00287
OG0001285	Syal.g_00625	Prbn.g_01772
OG0001286	Syal.g_00280	Prbn.g_01885
OG0001287	Syal.g_01461	Prbn.g_00994
OG0001288	Syal.g_01513	Prbn.g_00984
OG0001289	Syal.g_00781	Prbn.g_01334
OG0001290	Syal.g_00813	Prbn.g_01319
OG0001291	Syal.g_00866	Prbn.g_01281
OG0001292	Syal.g_01206	Prbn.g_00014
OG0001293	Syal.g_01236	Prbn.g_00027
OG0001295	Syal.g_01828	Prbn.g_00146
OG0001296	Syal.g_02933	Prbn.g_00605
OG0001298	Syal.g_02777	Prbn.g_00539
OG0001299	Syal.g_02200	Prbn.g_00842
OG0001300	Syal.g_01795	Prbn.g_01569
OG0001301	Syal.g_01941, Syal.g_01810	Prbn.g_01564
OG0001302	Syal.g_02607	Prbn.g_01451
OG0001303	Syal.g_02033	Prbn.g_01707
OG0001304	Syal.g_01899	Prbn.g_01363
OG0001305	Syal.g_01817	Prbn.g_01475
OG0001306	Syal.g_01626	Prbn.g_01174
OG0001307	Syal.g_02195	Prbn.g_01215
OG0001308	Syal.g_00392	Prbn.g_00222
OG0001309	Syal.g_02943	Prbn.g_00865
OG0001310	Syal.g_00605	Prbn.g_01758
OG0001311	Syal.g_01912	Prbn.g_01374
OG0001312	Syal.g_02024	Prbn.g_01438
OG0001315	Syal.g_00300	Prbn.g_01136
OG0001316	Syal.g_00872	Prbn.g_01277
OG0001317	Syal.g_00687	Prbn.g_00316
OG0001318	Syal.g_01228	Prbn.g_00023
OG0001319	Syal.g_01252	Prbn.g_00040
OG0001321	Syal.g_00508	Prbn.g_00662
OG0001322	Syal.g_00507	Prbn.g_00661
OG0001323	Syal.g_02946	Prbn.g_00595
OG0001324	Syal.g_01796	Prbn.g_01568
OG0001325	Syal.g_01865	Prbn.g_00859
OG0001327	Syal.g_02296	Prbn.g_01633
OG0001328	Syal.g_02266	Prbn.g_01103
OG0001329	Syal.g_01188	Prbn.g_01704
OG0001330	Syal.g_01611	Prbn.g_00876
OG0001332	Syal.g_02965	Prbn.g_00258
OG0001333	Syal.g_00639	Prbn.g_01783
OG0001334	Syal.g_00311	Prbn.g_01907
OG0001335	Syal.g_00312	Prbn.g_01908
OG0001337	Syal.g_00308, Syal.g_00327	Prbn.g_00097
OG0001338	Syal.g_02003, Syal.g_00330	Prbn.g_00100
OG0001339	Syal.g_00816	Prbn.g_01316
OG0001340	Syal.g_00328	Prbn.g_00098
OG0001341	Syal.g_02538	Prbn.g_01134
OG0001343	Syal.g_01190	Prbn.g_01932
OG0001344	Syal.g_01658	Prbn.g_01193
OG0001345	Syal.g_01694	Prbn.g_01209
OG0001346	Syal.g_01600	Prbn.g_01083
OG0001348	Syal.g_01849	Prbn.g_00148
OG0001351	Syal.g_00501	Prbn.g_00656
OG0001353	Syal.g_02457	Prbn.g_01513
OG0001354	Syal.g_01973	Prbn.g_01408
OG0001357	Syal.g_00433, Syal.g_02584	Prbn.g_01110
OG0001359	Syal.g_01189	Prbn.g_01931
OG0001362	Syal.g_00397	Prbn.g_00226
OG0001363	Syal.g_00399	Prbn.g_00228
OG0001364	Syal.g_01342	Prbn.g_01910
OG0001365	Syal.g_01072	Prbn.g_00947
OG0001368	Syal.g_01200	Prbn.g_01109, Prbn.g_01052, Prbn.g_00775
OG0001369	Syal.g_00803	Prbn.g_01329
OG0001375	Syal.g_01191	Prbn.g_01933
OG0001379	Syal.g_01609	Prbn.g_01090
OG0001382	Syal.g_00220	Prbn.g_01121
OG0001394	Syal.g_02250	Prbn.g_01606
OG0001397	Syal.g_00398	Prbn.g_00227
OG0001398	Syal.g_00774	Prbn.g_01637
OG0001401	Syal.g_02463	Prbn.g_01508
OG0001402	Syal.g_02711	Prbn.g_00490
OG0001404	Syal.g_00750	Prbn.g_00709
OG0001407	Syal.g_01774	Prbn.g_01117
OG0001409	Syal.g_01671	Prbn.g_01197
OG0001410	Syal.g_02194	Prbn.g_01214
OG0001411	Syal.g_01399	Prbn.g_00716
OG0001419	Syal.g_01775	Prbn.g_01118
OG0001423	Syal.g_00726	Prbn.g_00787
OG0001425	Syal.g_01089	Prbn.g_00937
OG0001428	Syal.g_00915	Prbn.g_00382
OG0001430	Syal.g_01055	Prbn.g_01125
OG0001433	Syal.g_02212	Prbn.g_01732
OG0001434	Syal.g_02245	Prbn.g_01601
OG0001435	Syal.g_02290	Prbn.g_01625
OG0001443	Syal.g_01101	Prbn.g_01128
OG0001448	Syal.g_02552	Prbn.g_00658
OG0001460	Syal.g_02211	Prbn.g_01731
OG0001461	Syal.g_02091	Prbn.g_00725
OG0001476	Syal.g_01667	Prbn.g_01196
OG0001477	Syal.g_01807	Prbn.g_00833
OG0001481	Syal.g_00504	Prbn.g_01104
OG0001486	Syal.g_01651	Prbn.g_01187
OG0001488	Syal.g_01677	Prbn.g_01202
OG0001489	Syal.g_00291	Prbn.g_01896
OG0001496	Syal.g_01804	Prbn.g_00831
OG0001497	Syal.g_01806	Prbn.g_00832
OG0001498	Syal.g_00554	Prbn.g_00695
OG0001505	Syal.g_01370, Syal.g_01371	Prbn.g_01056
OG0001510	Syal.g_01489	Prbn.g_00990
OG0001511	Syal.g_00829	Prbn.g_01307
OG0001512	Syal.g_00682	Prbn.g_01132
OG0001513	Syal.g_00298	Prbn.g_01677
OG0001514	Syal.g_01803	Prbn.g_00830
OG0001515	Syal.g_01791	Prbn.g_01571
OG0001516	Syal.g_02197	Prbn.g_00839
OG0001517	Syal.g_00348	Prbn.g_00106
OG0001518	Syal.g_02309, Syal.g_01087	Prbn.g_00938
OG0001519	Syal.g_01103	Prbn.g_00933
OG0001525	Syal.g_02585	Prbn.g_01710
OG0001527	Syal.g_02796	Prbn.g_00553
OG0001529	Syal.g_00145	Prbn.g_00741
OG0001530	Syal.g_00827	Prbn.g_01308
OG0001531	Syal.g_00681	Prbn.g_00311
OG0001532	Syal.g_01710	Prbn.g_00393
OG0001534	Syal.g_01898	Prbn.g_01362
OG0001535	Syal.g_01917	Prbn.g_01378
OG0001536	Syal.g_01996	Prbn.g_01422
OG0001537	Syal.g_02257	Prbn.g_01609
OG0001538	Syal.g_01870	Prbn.g_01541
OG0001539	Syal.g_02294	Prbn.g_01631
OG0001540	Syal.g_00858	Prbn.g_01287
OG0001541	Syal.g_00924	Prbn.g_00374
OG0001542	Syal.g_00935	Prbn.g_00368
OG0001543	Syal.g_00988	Prbn.g_01098
OG0001544	Syal.g_01102	Prbn.g_00934
OG0001545	Syal.g_01170	Prbn.g_00919
OG0001557	Syal.g_02249	Prbn.g_01605
OG0001559	Syal.g_00826	Prbn.g_01309
OG0001560	Syal.g_00812	Prbn.g_01320
OG0001561	Syal.g_01910	Prbn.g_01372
OG0001562	Syal.g_01926	Prbn.g_01385
OG0001563	Syal.g_00274	Prbn.g_01880
OG0001565	Syal.g_02600	Prbn.g_00784
OG0001572	Syal.g_03017	Prbn.g_00811
OG0001574	Syal.g_02798	Prbn.g_00555
OG0001575	Syal.g_02793	Prbn.g_00550
OG0001576	Syal.g_01582	Prbn.g_01070
OG0001577	Syal.g_01648	Prbn.g_01184
OG0001579	Syal.g_00318	Prbn.g_00095
OG0001580	Syal.g_01052	Prbn.g_00734
OG0001589	Syal.g_00647	Prbn.g_01791
OG0001591	Syal.g_02209	Prbn.g_01592
OG0001592	Syal.g_01053	Prbn.g_00735
OG0001614	Syal.g_01451	Prbn.g_01002
OG0001616	Syal.g_01699	Prbn.g_00385
OG0001617	Syal.g_01800	Prbn.g_01567
OG0001619	Syal.g_02009	Prbn.g_01429
OG0001620	Syal.g_00360	Prbn.g_00114
OG0001621	Syal.g_01224	Prbn.g_00019
OG0001622	Syal.g_01178	Prbn.g_00910
OG0001636	Syal.g_00137	Prbn.g_00747
OG0001638	Syal.g_00599	Prbn.g_01756
OG0001639	Syal.g_02968	Prbn.g_00261
OG0001640	Syal.g_01839	Prbn.g_01459
OG0001641	Syal.g_01955	Prbn.g_01397
OG0001643	Syal.g_02631	Prbn.g_00431
OG0001644	Syal.g_02426	Prbn.g_01951
OG0001654	Syal.g_02966	Prbn.g_00259
OG0001656	Syal.g_00317	Prbn.g_00094
OG0001657	Syal.g_00897	Prbn.g_01258
OG0001658	Syal.g_01066	Prbn.g_00739
OG0001659	Syal.g_01706	Prbn.g_00143
OG0001676	Syal.g_00320	Prbn.g_00096
OG0001678	Syal.g_00197	Prbn.g_01813
OG0001679	Syal.g_00794, Syal.g_02034	Prbn.g_00101
OG0001693	Syal.g_01822	Prbn.g_01689
OG0001717	Syal.g_00910	Prbn.g_00826
OG0001722	Syal.g_00730	Prbn.g_01926
OG0001733	Syal.g_02213	Prbn.g_01729
OG0001770	Syal.g_02501	Prbn.g_01660
OG0001807	Syal.g_01337	Prbn.g_00723
OG0001965	Syal.g_02842	Prbn.g_01679
OG0002003	Syal.g_01790	Prbn.g_01031
OG0002019	Syal.g_01425	Prbn.g_00140
OG0002098	Syal.g_01386	Prbn.g_01223
OG0002122	Syal.g_01789	Prbn.g_01032
OG0002177	Syal.g_02864	Prbn.g_00479
OG0002246	Syal.g_00542	Prbn.g_01693
OG0002340	Syal.g_00973	Prbn.g_00344
OG0002433	Syal.g_00969	Prbn.g_00124
OG0002518	Syal.g_02172, Syal.g_00737	Prbn.g_00460
