Orthogroup	Syal	Prbm
OG0001113	Syal.g_02244	Prbm.g_00996
OG0001114	Syal.g_01976	Prbm.g_00997
OG0001115	Syal.g_01972	Prbm.g_00999
OG0001116	Syal.g_01970	Prbm.g_01000
OG0001117	Syal.g_01969	Prbm.g_01001
OG0001118	Syal.g_01968	Prbm.g_01002
OG0001119	Syal.g_01966	Prbm.g_01003
OG0001120	Syal.g_01962	Prbm.g_01004
OG0001121	Syal.g_02960	Prbm.g_01648
OG0001122	Syal.g_01921	Prbm.g_01033
OG0001123	Syal.g_01913	Prbm.g_01037
OG0001124	Syal.g_01911	Prbm.g_01039
OG0001125	Syal.g_01909	Prbm.g_01041
OG0001126	Syal.g_01837	Prbm.g_01052
OG0001127	Syal.g_01836	Prbm.g_01053
OG0001128	Syal.g_01833	Prbm.g_01056
OG0001129	Syal.g_01831	Prbm.g_01057
OG0001130	Syal.g_01830	Prbm.g_01058
OG0001131	Syal.g_02260	Prbm.g_00894
OG0001132	Syal.g_02553	Prbm.g_01103
OG0001133	Syal.g_02710	Prbm.g_01079
OG0001134	Syal.g_02506	Prbm.g_01910
OG0001135	Syal.g_02505	Prbm.g_01913
OG0001136	Syal.g_01650	Prbm.g_01552
OG0001137	Syal.g_01673	Prbm.g_01539
OG0001138	Syal.g_01709	Prbm.g_01518
OG0001139	Syal.g_01711	Prbm.g_01516
OG0001140	Syal.g_01712	Prbm.g_01515
OG0001141	Syal.g_01713	Prbm.g_01514
OG0001142	Syal.g_01714	Prbm.g_01513
OG0001143	Syal.g_01722	Prbm.g_01506
OG0001144	Syal.g_01736	Prbm.g_01501
OG0001145	Syal.g_01614	Prbm.g_01603
OG0001146	Syal.g_01593	Prbm.g_01615
OG0001147	Syal.g_00458	Prbm.g_01634
OG0001148	Syal.g_02886	Prbm.g_01662
OG0001149	Syal.g_02885	Prbm.g_01663
OG0001150	Syal.g_02884	Prbm.g_01664
OG0001151	Syal.g_02872	Prbm.g_01675
OG0001152	Syal.g_02871	Prbm.g_01676
OG0001153	Syal.g_00421	Prbm.g_01740
OG0001154	Syal.g_00422	Prbm.g_01741
OG0001155	Syal.g_02969	Prbm.g_01757
OG0001156	Syal.g_02972	Prbm.g_01760
OG0001157	Syal.g_02973	Prbm.g_01761
OG0001158	Syal.g_02974	Prbm.g_01762
OG0001159	Syal.g_02975	Prbm.g_01763
OG0001160	Syal.g_00564	Prbm.g_01789
OG0001161	Syal.g_01104	Prbm.g_01586
OG0001162	Syal.g_01577	Prbm.g_01801
OG0001163	Syal.g_00573	Prbm.g_01833
OG0001164	Syal.g_00579	Prbm.g_01837
OG0001165	Syal.g_00584	Prbm.g_01840
OG0001166	Syal.g_00613	Prbm.g_01858
OG0001167	Syal.g_00638	Prbm.g_01876
OG0001168	Syal.g_00640	Prbm.g_01877
OG0001169	Syal.g_00642	Prbm.g_01879
OG0001170	Syal.g_00644	Prbm.g_01881
OG0001172	Syal.g_00198	Prbm.g_01952
OG0001173	Syal.g_00199	Prbm.g_01953
OG0001174	Syal.g_00207	Prbm.g_01961
OG0001175	Syal.g_00208	Prbm.g_01962
OG0001176	Syal.g_00226	Prbm.g_01974
OG0001177	Syal.g_00224	Prbm.g_01972
OG0001178	Syal.g_00592	Prbm.g_01345
OG0001179	Syal.g_00256	Prbm.g_02016
OG0001180	Syal.g_00282	Prbm.g_02039
OG0001182	Syal.g_00295	Prbm.g_02052
OG0001183	Syal.g_00302	Prbm.g_02058
OG0001184	Syal.g_01359	Prbm.g_02074
OG0001185	Syal.g_01453	Prbm.g_02089
OG0001186	Syal.g_00179	Prbm.g_02140
OG0001187	Syal.g_00175	Prbm.g_02145
OG0001188	Syal.g_00172	Prbm.g_02147
OG0001189	Syal.g_00152	Prbm.g_02164
OG0001190	Syal.g_01067	Prbm.g_02169
OG0001191	Syal.g_01083	Prbm.g_02179
OG0001192	Syal.g_01090	Prbm.g_02184
OG0001193	Syal.g_01128	Prbm.g_02197
OG0001194	Syal.g_01130	Prbm.g_02198
OG0001195	Syal.g_01131	Prbm.g_02199
OG0001196	Syal.g_00078	Prbm.g_02219
OG0001197	Syal.g_00080	Prbm.g_02221
OG0001198	Syal.g_00093	Prbm.g_02230
OG0001199	Syal.g_00757	Prbm.g_00131
OG0001200	Syal.g_00759	Prbm.g_00133
OG0001201	Syal.g_00821	Prbm.g_00165
OG0001202	Syal.g_00956	Prbm.g_00259
OG0001203	Syal.g_00683	Prbm.g_00298
OG0001204	Syal.g_01201	Prbm.g_00304
OG0001205	Syal.g_00515	Prbm.g_00455
OG0001206	Syal.g_00490	Prbm.g_00491
OG0001207	Syal.g_02889	Prbm.g_00502
OG0001208	Syal.g_02899	Prbm.g_00508
OG0001209	Syal.g_02835	Prbm.g_00568
OG0001210	Syal.g_02827	Prbm.g_00573
OG0001211	Syal.g_02811	Prbm.g_00583
OG0001212	Syal.g_02754	Prbm.g_00626
OG0001213	Syal.g_02701	Prbm.g_00660
OG0001214	Syal.g_02634	Prbm.g_00668
OG0001215	Syal.g_01786	Prbm.g_00727
OG0001216	Syal.g_01861	Prbm.g_00744
OG0001217	Syal.g_02067	Prbm.g_00111
OG0001218	Syal.g_00429	Prbm.g_00785
OG0001219	Syal.g_02036	Prbm.g_00957
OG0001220	Syal.g_02494	Prbm.g_00867
OG0001221	Syal.g_02258	Prbm.g_00941
OG0001222	Syal.g_02006	Prbm.g_00889
OG0001223	Syal.g_01960	Prbm.g_01005
OG0001224	Syal.g_01827	Prbm.g_01060
OG0001225	Syal.g_01825	Prbm.g_01062
OG0001226	Syal.g_00767	Prbm.g_01945
OG0001227	Syal.g_01575	Prbm.g_01085
OG0001228	Syal.g_02451	Prbm.g_01498
OG0001229	Syal.g_01801	Prbm.g_01176
OG0001230	Syal.g_00029	Prbm.g_01701
OG0001231	Syal.g_00114	Prbm.g_00789
OG0001232	Syal.g_00622	Prbm.g_01862
OG0001233	Syal.g_00645	Prbm.g_01882
OG0001234	Syal.g_00212	Prbm.g_01964
OG0001236	Syal.g_01352	Prbm.g_02071
OG0001237	Syal.g_01362	Prbm.g_02075
OG0001238	Syal.g_01085	Prbm.g_02180
OG0001239	Syal.g_00754	Prbm.g_00128
OG0001240	Syal.g_00804	Prbm.g_00150
OG0001241	Syal.g_00814	Prbm.g_00159
OG0001242	Syal.g_00844	Prbm.g_00178
OG0001243	Syal.g_00852	Prbm.g_00185
OG0001244	Syal.g_00882	Prbm.g_00201
OG0001245	Syal.g_02522	Prbm.g_01353
OG0001246	Syal.g_02927	Prbm.g_00538
OG0001247	Syal.g_01126	Prbm.g_00719
OG0001248	Syal.g_01778	Prbm.g_00722
OG0001249	Syal.g_00337	Prbm.g_00395
OG0001251	Syal.g_02576	Prbm.g_01937
OG0001252	Syal.g_01834	Prbm.g_01055
OG0001253	Syal.g_02521	Prbm.g_01806
OG0001254	Syal.g_02507	Prbm.g_01912
OG0001255	Syal.g_02609	Prbm.g_01566
OG0001256	Syal.g_00571	Prbm.g_01797
OG0001257	Syal.g_02262	Prbm.g_01802
OG0001258	Syal.g_00582	Prbm.g_01838
OG0001259	Syal.g_00643	Prbm.g_01880
OG0001260	Syal.g_00665	Prbm.g_01897
OG0001261	Syal.g_00265	Prbm.g_02024
OG0001262	Syal.g_00154	Prbm.g_02162
OG0001263	Syal.g_00856	Prbm.g_00188
OG0001269	Syal.g_02116, Syal.g_02567	Prbm.g_00866
OG0001273	Syal.g_02641	Prbm.g_00662
OG0001277	Syal.g_02963	Prbm.g_02207
OG0001279	Syal.g_02565	Prbm.g_01171
OG0001280	Syal.g_01604	Prbm.g_01610
OG0001282	Syal.g_02887	Prbm.g_01661
OG0001283	Syal.g_01179	Prbm.g_02215
OG0001284	Syal.g_03007	Prbm.g_01783
OG0001285	Syal.g_00625	Prbm.g_01865
OG0001286	Syal.g_00280	Prbm.g_02037
OG0001287	Syal.g_01461	Prbm.g_02096
OG0001288	Syal.g_01513	Prbm.g_02106
OG0001289	Syal.g_00781	Prbm.g_00144
OG0001290	Syal.g_00813	Prbm.g_00158
OG0001294	Syal.g_02207	Prbm.g_01584, Prbm.g_01649
OG0001295	Syal.g_01828	Prbm.g_01574
OG0001296	Syal.g_02933	Prbm.g_00543
OG0001299	Syal.g_02200	Prbm.g_00698
OG0001300	Syal.g_01795	Prbm.g_00731
OG0001301	Syal.g_01941, Syal.g_01810	Prbm.g_00733
OG0001302	Syal.g_02607	Prbm.g_00955
OG0001303	Syal.g_02033	Prbm.g_01273
OG0001304	Syal.g_01899	Prbm.g_01046
OG0001305	Syal.g_01817	Prbm.g_00884
OG0001306	Syal.g_01626	Prbm.g_01564
OG0001307	Syal.g_02195	Prbm.g_01594
OG0001308	Syal.g_00392	Prbm.g_01720
OG0001309	Syal.g_02943	Prbm.g_00552
OG0001310	Syal.g_00605	Prbm.g_01852
OG0001311	Syal.g_01912	Prbm.g_01038
OG0001312	Syal.g_02024	Prbm.g_00966
OG0001315	Syal.g_00300	Prbm.g_02056
OG0001316	Syal.g_00872	Prbm.g_00199
OG0001317	Syal.g_00687	Prbm.g_00294
OG0001318	Syal.g_01228	Prbm.g_00316
OG0001321	Syal.g_00508	Prbm.g_00461
OG0001322	Syal.g_00507	Prbm.g_00462
OG0001324	Syal.g_01796	Prbm.g_00732
OG0001325	Syal.g_01865	Prbm.g_00747
OG0001326	Syal.g_02405, Syal.g_01138	Prbm.g_01929
OG0001327	Syal.g_02296	Prbm.g_00918
OG0001328	Syal.g_02266	Prbm.g_00937
OG0001329	Syal.g_01188	Prbm.g_01805
OG0001330	Syal.g_01611	Prbm.g_01604
OG0001332	Syal.g_02965	Prbm.g_01755
OG0001334	Syal.g_00311	Prbm.g_02061
OG0001335	Syal.g_00312	Prbm.g_02062
OG0001336	Syal.g_01180	Prbm.g_02216
OG0001337	Syal.g_00308, Syal.g_00327	Prbm.g_00387
OG0001339	Syal.g_00816	Prbm.g_00161
OG0001340	Syal.g_00328	Prbm.g_00388
OG0001341	Syal.g_02538	Prbm.g_00091
OG0001343	Syal.g_01190	Prbm.g_00909
OG0001344	Syal.g_01658	Prbm.g_01544
OG0001345	Syal.g_01694	Prbm.g_01528
OG0001346	Syal.g_01600	Prbm.g_01612
OG0001347	Syal.g_01531	Prbm.g_02118
OG0001348	Syal.g_01849	Prbm.g_01122
OG0001351	Syal.g_00501	Prbm.g_00481
OG0001354	Syal.g_01973	Prbm.g_00998
OG0001357	Syal.g_00433, Syal.g_02584	Prbm.g_00463
OG0001359	Syal.g_01189	Prbm.g_00910
OG0001360	Syal.g_01696	Prbm.g_01526
OG0001362	Syal.g_00397	Prbm.g_01724
OG0001363	Syal.g_00399	Prbm.g_00487
OG0001365	Syal.g_01072	Prbm.g_02173
OG0001366	Syal.g_00616	Prbm.g_01684
OG0001368	Syal.g_01200	Prbm.g_01187, Prbm.g_01168
OG0001369	Syal.g_00803	Prbm.g_00149
OG0001373	Syal.g_01137	Prbm.g_01928
OG0001374	Syal.g_01145	Prbm.g_01936
OG0001375	Syal.g_01191	Prbm.g_00908
OG0001376	Syal.g_01095	Prbm.g_00896
OG0001377	Syal.g_01094	Prbm.g_00897
OG0001378	Syal.g_00529	Prbm.g_00443
OG0001385	Syal.g_01134	Prbm.g_01925
OG0001386	Syal.g_01135	Prbm.g_01926
OG0001387	Syal.g_01136	Prbm.g_01927
OG0001388	Syal.g_01139	Prbm.g_01930
OG0001389	Syal.g_01140	Prbm.g_01931
OG0001390	Syal.g_01141	Prbm.g_01932
OG0001391	Syal.g_01142	Prbm.g_01933
OG0001392	Syal.g_01143	Prbm.g_01934
OG0001393	Syal.g_01144	Prbm.g_01935
OG0001394	Syal.g_02250	Prbm.g_00945
OG0001395	Syal.g_00001, Syal.g_02432	Prbm.g_01049
OG0001396	Syal.g_01532	Prbm.g_02119
OG0001397	Syal.g_00398	Prbm.g_01725
OG0001398	Syal.g_00774	Prbm.g_00761
OG0001399	Syal.g_00434	Prbm.g_00080
OG0001401	Syal.g_02463	Prbm.g_01225, Prbm.g_00851
OG0001402	Syal.g_02711	Prbm.g_00655
OG0001404	Syal.g_00750	Prbm.g_00125
OG0001405	Syal.g_00314	Prbm.g_00381
OG0001406	Syal.g_01096	Prbm.g_00895
OG0001407	Syal.g_01774	Prbm.g_00900
OG0001408	Syal.g_02589	Prbm.g_00104
OG0001409	Syal.g_01671	Prbm.g_01540
OG0001410	Syal.g_02194	Prbm.g_01632
OG0001413	Syal.g_02570	Prbm.g_00790
OG0001417	Syal.g_01974	Prbm.g_01583
OG0001419	Syal.g_01775	Prbm.g_00781
OG0001420	Syal.g_02955	Prbm.g_01159
OG0001425	Syal.g_01089	Prbm.g_02183
OG0001428	Syal.g_00915	Prbm.g_00231
OG0001430	Syal.g_01055	Prbm.g_00898
OG0001432	Syal.g_02578	Prbm.g_01027
OG0001433	Syal.g_02212	Prbm.g_01146, Prbm.g_01432
OG0001434	Syal.g_02245	Prbm.g_00949
OG0001435	Syal.g_02290	Prbm.g_00925
OG0001439	Syal.g_01306	Prbm.g_00363
OG0001442	Syal.g_02234	Prbm.g_01690
OG0001443	Syal.g_01101	Prbm.g_01919
OG0001445	Syal.g_01467	Prbm.g_01264, Prbm.g_00074, Prbm.g_00073, Prbm.g_00473, Prbm.g_00474, Prbm.g_01462, Prbm.g_00475, Prbm.g_00476, Prbm.g_01280, Prbm.g_01596, Prbm.g_02132
OG0001447	Syal.g_00853	Prbm.g_00186
OG0001454	Syal.g_02566	Prbm.g_01346
OG0001456	Syal.g_01146	Prbm.g_01592
OG0001457	Syal.g_01147	Prbm.g_01591
OG0001458	Syal.g_01148	Prbm.g_01590
OG0001459	Syal.g_01493, Syal.g_02104	Prbm.g_01438
OG0001460	Syal.g_02211	Prbm.g_01431, Prbm.g_01147
OG0001461	Syal.g_02091	Prbm.g_00071
OG0001470	Syal.g_00181	Prbm.g_02128
OG0001471	Syal.g_01301	Prbm.g_01585
OG0001473	Syal.g_02571	Prbm.g_01645
OG0001474	Syal.g_00354	Prbm.g_00405
OG0001475	Syal.g_00184	Prbm.g_02136
OG0001476	Syal.g_01667	Prbm.g_01541
OG0001477	Syal.g_01807	Prbm.g_01829
OG0001480	Syal.g_02599	Prbm.g_01189
OG0001481	Syal.g_00504	Prbm.g_01071
OG0001482	Syal.g_01964	Prbm.g_01083
OG0001486	Syal.g_01651	Prbm.g_01551
OG0001488	Syal.g_01677	Prbm.g_01535
OG0001489	Syal.g_00291	Prbm.g_02049
OG0001495	Syal.g_00223	Prbm.g_01971
OG0001496	Syal.g_01804	Prbm.g_01831
OG0001497	Syal.g_01806	Prbm.g_01830
OG0001498	Syal.g_00554	Prbm.g_00424
OG0001499	Syal.g_00086	Prbm.g_00113
OG0001504	Syal.g_02103, Syal.g_01492	Prbm.g_01439
OG0001507	Syal.g_02094	Prbm.g_01157
OG0001508	Syal.g_00180	Prbm.g_02139
OG0001509	Syal.g_00189, Syal.g_00190	Prbm.g_02121
OG0001510	Syal.g_01489	Prbm.g_02100
OG0001511	Syal.g_00829	Prbm.g_00169
OG0001512	Syal.g_00682	Prbm.g_01824
OG0001513	Syal.g_01361, Syal.g_00298	Prbm.g_00046
OG0001514	Syal.g_01803	Prbm.g_01832
OG0001515	Syal.g_01791	Prbm.g_00729
OG0001516	Syal.g_02197	Prbm.g_00695
OG0001517	Syal.g_00348	Prbm.g_00401
OG0001518	Syal.g_02309, Syal.g_01087	Prbm.g_02182
OG0001519	Syal.g_01103	Prbm.g_02187
OG0001520	Syal.g_02790	Prbm.g_00467
OG0001525	Syal.g_02585	Prbm.g_00086
OG0001528	Syal.g_00182	Prbm.g_02137
OG0001529	Syal.g_00145	Prbm.g_00050
OG0001530	Syal.g_00827	Prbm.g_00168
OG0001531	Syal.g_00681	Prbm.g_00299
OG0001532	Syal.g_01710	Prbm.g_01517
OG0001534	Syal.g_01898	Prbm.g_01047
OG0001535	Syal.g_01917	Prbm.g_01036
OG0001536	Syal.g_01996	Prbm.g_00984
OG0001537	Syal.g_02257	Prbm.g_00942
OG0001538	Syal.g_01870	Prbm.g_00819
OG0001539	Syal.g_02294	Prbm.g_00920
OG0001540	Syal.g_00858	Prbm.g_00190
OG0001541	Syal.g_00924	Prbm.g_00239
OG0001542	Syal.g_00935	Prbm.g_00245
OG0001543	Syal.g_00988	Prbm.g_00892
OG0001544	Syal.g_01102	Prbm.g_02186
OG0001545	Syal.g_01170	Prbm.g_02206
OG0001551	Syal.g_01781	Prbm.g_01922
OG0001555	Syal.g_02484	Prbm.g_01826
OG0001558	Syal.g_00117	Prbm.g_01221
OG0001559	Syal.g_00826	Prbm.g_00167
OG0001560	Syal.g_00812	Prbm.g_00157
OG0001561	Syal.g_01910	Prbm.g_01040
OG0001562	Syal.g_01926	Prbm.g_01030
OG0001563	Syal.g_00274	Prbm.g_02032
OG0001570	Syal.g_02053	Prbm.g_01241, Prbm.g_01240
OG0001575	Syal.g_02793	Prbm.g_00598
OG0001576	Syal.g_01582	Prbm.g_01623
OG0001577	Syal.g_01648	Prbm.g_01554
OG0001578	Syal.g_01562	Prbm.g_01294
OG0001579	Syal.g_00318	Prbm.g_00385
OG0001585	Syal.g_00712	Prbm.g_01458
OG0001589	Syal.g_00647	Prbm.g_01884
OG0001591	Syal.g_02209	Prbm.g_00705
OG0001623	Syal.g_00331	Prbm.g_00389
OG0001634	Syal.g_02203	Prbm.g_00701
OG0001644	Syal.g_02426	Prbm.g_00757
OG0001652	Syal.g_00115	Prbm.g_01219
OG0001656	Syal.g_00317	Prbm.g_00384
OG0001659	Syal.g_01706	Prbm.g_01521
OG0001666	Syal.g_01491, Syal.g_02102, Syal.g_02073	Prbm.g_01437
OG0001667	Syal.g_02863	Prbm.g_01180
OG0001671	Syal.g_00993	Prbm.g_01212
OG0001673	Syal.g_00689	Prbm.g_00292
OG0001676	Syal.g_00320	Prbm.g_00386
OG0001692	Syal.g_00024	Prbm.g_01705
OG0001694	Syal.g_01265	Prbm.g_00338
OG0001695	Syal.g_01165	Prbm.g_02203
OG0001703	Syal.g_02890	Prbm.g_00503
OG0001713	Syal.g_01668	Prbm.g_01128
OG0001715	Syal.g_02550	Prbm.g_01192
OG0001719	Syal.g_01472	Prbm.g_01332
OG0001722	Syal.g_00730	Prbm.g_00913
OG0001733	Syal.g_02213	Prbm.g_01421
OG0001739	Syal.g_01163	Prbm.g_02202
OG0001740	Syal.g_01167	Prbm.g_02205
OG0001744	Syal.g_00735	Prbm.g_01327
OG0001748	Syal.g_00995	Prbm.g_01213
OG0001770	Syal.g_02501	Prbm.g_01904
OG0001810	Syal.g_00878	Prbm.g_00738
OG0001816	Syal.g_02297	Prbm.g_00917
OG0001835	Syal.g_00713	Prbm.g_01306
OG0001837	Syal.g_00994	Prbm.g_01214
OG0001915	Syal.g_00088	Prbm.g_02223
OG0001954	Syal.g_02517	Prbm.g_01183
OG0001962	Syal.g_01012	Prbm.g_00084, Prbm.g_00083, Prbm.g_00085
OG0001990	Syal.g_01168	Prbm.g_00069
OG0002018	Syal.g_01166	Prbm.g_02204
OG0002177	Syal.g_02864	Prbm.g_01487
OG0002229	Syal.g_00187	Prbm.g_02113
OG0002249	Syal.g_02368, Syal.g_02383, Syal.g_00722	Prbm.g_01466
OG0002380	Syal.g_00701	Prbm.g_01309
OG0002434	Syal.g_02802	Prbm.g_00592
OG0002582	Syal.g_01382	Prbm.g_02120
OG0002700	Syal.g_01622	Prbm.g_00082
OG0002704	Syal.g_00188	Prbm.g_02112
